,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
Maine,146,135.7,155.1,119.1,119.0,,-10.3,9.1,-26.9,-27.0,,True,False,False,
Maryland,4036,5206.9,4248.7,3710.2,3717.0,,1170.9,212.7,-325.8,-319.0,,True,True,True,
Massachusetts,9723,11784.7,8591.7,9086.0,8687.0,,2062.7,-1130.3,-636.0,-1035.0,,True,True,True,
Michigan,7340,7337.4,6403.4,6601.3,7257.0,,-2.6,-936.6,-738.7,-83.0,,False,False,False,
Minnesota,2270,2811.1,1979.6,1851.4,4285.0,,541.1,-290.4,-418.6,2015.0,,True,True,False,
Mississippi,3171,1730.3,1944.5,1254.9,1605.0,,-1440.7,-1226.5,-1916.1,-1566.0,,True,False,False,
Missouri,2566,2313.6,1474.7,3504.1,1237.0,,-242.4,-1081.3,948.1,-1319.0,,False,False,False,
Montana,239,36.9,31.1,46.0,53.0,,-202.1,-207.9,-193.0,-186.0,,False,True,True,
Nebraska,547,732.9,445.1,632.0,317.0,,185.9,-101.9,85.0,-230.0,,True,True,False,
Nevada,1707,891.6,830.6,845.7,703.0,,-815.4,-876.4,-861.3,-1004.0,,False,False,False,
New Hampshire,466,659.3,571.1,761.0,345.0,,193.3,105.1,295.0,-121.0,,True,False,True,
New Jersey,16204,17659.0,13557.9,13921.5,13938.0,,3318.0,-783.1,-419.5,-403.0,,True,True,True,
New Mexico,929,1042.1,790.4,926.1,554.0,,113.1,-138.6,-2.9,-375.0,,False,True,False,
New York,33547,36182.1,31878.6,31925.7,32350.0,,3364.1,-939.4,-892.3,-468.0,,True,True,True,
North Carolina,3929,2614.1,4615.2,2106.8,3416.0,,-1284.9,716.2,-1792.2,-483.0,,True,False,True,
North Dakota,399,127.6,115.8,93.4,108.0,,-271.4,-283.2,-305.6,-291.0,,False,False,False,
Ohio,5067,5076.9,3797.4,3931.1,3229.0,,9.9,-1269.6,-1135.9,-1838.0,,False,False,False,
Oklahoma,1162,537.6,576.5,572.6,1840.0,,-624.4,-585.5,-589.4,678.0,,True,True,False,
Oregon,619,390.3,387.2,1427.6,286.0,,-226.7,-229.8,810.6,-331.0,,False,False,False,
Pennsylvania,8442,9929.3,8392.8,8093.6,6765.0,,1487.3,-49.2,-348.4,-1677.0,,True,True,False,
Rhode Island,1152,1922.3,1146.2,1139.6,1017.0,,784.3,8.2,1.6,-121.0,,True,True,True,
South Carolina,3637,1546.4,2958.2,1264.6,1562.0,,-2090.6,-678.8,-2372.4,-2075.0,,True,False,True,
South Dakota,315,182.1,161.8,187.9,105.0,,-132.9,-153.2,-127.1,-210.0,,False,True,False,
Tennessee,2903,1402.6,1165.5,997.2,2120.0,,-1500.4,-1737.5,-1905.8,-783.0,,False,False,True,
Texas,17723,5680.4,6895.2,20550.6,9894.0,11259.0,-11762.6,-10547.8,3107.6,-7549.0,-6184.0,True,True,True,True
Utah,540,478.3,1656.7,490.0,462.0,,-61.7,1116.7,-50.0,-78.0,,False,True,False,
Vermont,58,72.9,78.9,68.4,58.0,,14.9,20.9,10.4,0.0,,False,True,True,
Virginia,3422,2706.7,2203.2,1809.2,1923.0,,-715.3,-1218.8,-1612.8,-1499.0,,False,False,False,
Washington,2211,2163.4,2087.0,2248.7,1525.0,,-69.6,-146.0,15.7,-708.0,,False,True,False,
West Virginia,401,105.9,130.4,114.9,89.0,,-295.1,-270.6,-286.1,-312.0,,True,True,False,
Wisconsin,1761,1620.6,1292.1,1126.2,1190.0,,-104.4,-432.9,-598.8,-535.0,,False,False,False,
Wyoming,57,53.7,41.9,21.5,19.0,,-3.3,-15.1,-35.5,-38.0,,False,False,False,
US,219916,191342.1,177471.3,205912.9,165234.0,152228.0,-25630.9,-39501.7,-11060.1,-51739.0,-64745.0,False,True,False,False
