,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
29111,51,0.0,,,,,2.0,0.2,,,,0.0,-51.0,,,,,-49.0,-50.8,,,,-51.0,,,,,True,True,,,,False
29113,390,14.0,,,,,42.0,6.0,79.1,,,8.5,-376.0,,,,,-348.0,-384.0,-310.9,,,-381.5,,,,,True,False,True,,,False
29115,29,21.0,,,,,42.0,1.3,,,,418.4,-8.0,,,,,13.0,-27.7,,,,389.4,,,,,False,False,,,,False
29117,52,35.0,,,,,48.0,1.1,,,,218.5,-17.0,,,,,-4.0,-50.9,,,,166.5,,,,,True,False,,,,False
29119,370,749.0,,,,,1439.0,43.6,582.2,,,58.7,379.0,,,,,1069.0,-326.4,212.2,,,-311.3,,,,,False,True,True,,,True
29121,63,7.0,,,,,10.0,0.2,,,,0.2,-56.0,,,,,-53.0,-62.8,,,,-62.8,,,,,True,False,,,,False
29123,62,21.0,,,,,2.0,0.2,,,,4.3,-41.0,,,,,-60.0,-61.8,,,,-57.7,,,,,False,False,,,,False
29125,30,14.0,,,,,1.0,0.4,,,,326.8,-16.0,,,,,-29.0,-29.6,,,,296.8,,,,,False,False,,,,False
29127,300,70.0,,,,,34.0,3.9,,,,899.2,-230.0,,,,,-266.0,-296.1,,,,599.2,,,,,False,False,,,,False
29129,11,0.0,,,,,2.0,0.3,,,,0.0,-11.0,,,,,-9.0,-10.7,,,,-11.0,,,,,True,True,,,,True
29131,180,49.0,,,,,16.0,1.9,,,,269.7,-131.0,,,,,-164.0,-178.1,,,,89.7,,,,,False,False,,,,True
29133,123,21.0,,,,,56.0,9.2,,,,1.3,-102.0,,,,,-67.0,-113.8,,,,-121.7,,,,,True,False,,,,False
29135,122,42.0,,,,,37.0,2.8,,,,374.2,-80.0,,,,,-85.0,-119.2,,,,252.2,,,,,False,False,,,,False
29137,47,0.0,,,,,0.0,0.2,,,,0.0,-47.0,,,,,-47.0,-46.8,,,,-47.0,,,,,False,True,,,,False
29139,30,28.0,,,,,5.0,1.2,,,,151.6,-2.0,,,,,-25.0,-28.8,,,,121.6,,,,,False,False,,,,False
29141,89,42.0,,,,,17.0,1.2,,,,903.8,-47.0,,,,,-72.0,-87.8,,,,814.8,,,,,False,False,,,,False
29143,292,42.0,,,,,69.0,5.6,,,,7.2,-250.0,,,,,-223.0,-286.4,,,,-284.8,,,,,True,False,,,,False
29145,553,763.0,,,,,1254.0,108.8,3338.3,,,302.0,210.0,,,,,701.0,-444.2,2785.3,,,-251.0,,,,,False,False,False,,,False
29147,239,42.0,,,,,29.0,1.2,,,,339.4,-197.0,,,,,-210.0,-237.8,,,,100.4,,,,,False,False,,,,True
29149,21,7.0,,,,,5.0,0.4,,,,95.1,-14.0,,,,,-16.0,-20.6,,,,74.1,,,,,False,False,,,,False
29151,66,14.0,,,,,5.0,0.2,,,,474.8,-52.0,,,,,-61.0,-65.8,,,,408.8,,,,,False,False,,,,False
29153,16,7.0,,,,,0.0,,,,,1.1,-9.0,,,,,-16.0,,,,,-14.9,,,,,False,,,,,False
29155,183,7.0,,,,,589.0,0.1,104.2,,,1.1,-176.0,,,,,406.0,-182.9,-78.8,,,-181.9,,,,,False,False,True,,,False
29157,137,182.0,,,,,44.0,3.7,628.3,,,17.3,45.0,,,,,-93.0,-133.3,491.3,,,-119.7,,,,,False,False,False,,,False
29159,607,84.0,,,,,184.0,60.6,541.5,,,62.8,-523.0,,,,,-423.0,-546.4,-65.5,,,-544.2,,,,,True,False,True,,,False
29161,108,168.0,,,,,60.0,6.5,,,,94.9,60.0,,,,,-48.0,-101.5,,,,-13.1,,,,,True,False,,,,True
29163,111,0.0,,,,,8.0,2.2,,,,0.0,-111.0,,,,,-103.0,-108.8,,,,-111.0,,,,,True,True,,,,True
29165,311,112.0,,,,,221.0,48.0,1024.3,,,1458.3,-199.0,,,,,-90.0,-263.0,713.3,,,1147.3,,,,,True,False,False,,,False
29167,245,14.0,,,,,82.0,1.3,,,,1.1,-231.0,,,,,-163.0,-243.7,,,,-243.9,,,,,True,False,,,,False
29169,203,56.0,,,,,75.0,0.5,202.0,,,11.2,-147.0,,,,,-128.0,-202.5,-1.0,,,-191.8,,,,,True,False,True,,,False
29171,16,7.0,,,,,7.0,,,,,1.0,-9.0,,,,,-9.0,,,,,-15.0,,,,,False,,,,,False
29173,74,7.0,,,,,2.0,0.3,,,,0.4,-67.0,,,,,-72.0,-73.7,,,,-73.6,,,,,False,False,,,,False
29175,90,0.0,,,,,38.0,0.3,,,,0.0,-90.0,,,,,-52.0,-89.7,,,,-90.0,,,,,True,True,,,,False
29177,95,14.0,,,,,53.0,0.9,,,,990.7,-81.0,,,,,-42.0,-94.1,,,,895.7,,,,,True,False,,,,False
29179,18,0.0,,,,,0.0,0.0,,,,0.0,-18.0,,,,,-18.0,-18.0,,,,-18.0,,,,,False,True,,,,False
29181,62,14.0,,,,,11.0,1.5,,,,0.3,-48.0,,,,,-51.0,-60.5,,,,-61.7,,,,,False,False,,,,False
29183,4042,749.0,,,,,1242.0,176.8,2420.5,604.4,,1531.8,-3293.0,,,,,-2800.0,-3865.2,-1621.5,-3437.6,,-2510.2,,,,,True,False,True,False,,True
29185,27,0.0,,,,,7.0,0.0,,,,0.0,-27.0,,,,,-20.0,-27.0,,,,-27.0,,,,,True,True,,,,False
29186,73,21.0,,,,,3.0,1.1,,,,0.8,-52.0,,,,,-70.0,-71.9,,,,-72.2,,,,,False,False,,,,False
29187,632,91.0,,,,,66.0,10.1,1493.7,,,6.0,-541.0,,,,,-566.0,-621.9,861.7,,,-626.0,,,,,False,False,False,,,False
29189,10884,3808.0,,,,,2909.0,1736.8,10271.3,8466.3,,1804.0,-7076.0,,,,,-7975.0,-9147.2,-612.7,-2417.7,,-9080.0,,,,,False,False,True,True,,False
29195,233,14.0,,,,,198.0,0.0,25.9,,,1.4,-219.0,,,,,-35.0,-233.0,-207.1,,,-231.6,,,,,True,False,True,,,False
29197,9,0.0,,,,,7.0,0.2,,,,0.0,-9.0,,,,,-2.0,-8.8,,,,-9.0,,,,,True,True,,,,True
29199,10,0.0,,,,,10.0,0.2,,,,0.0,-10.0,,,,,0.0,-9.8,,,,-10.0,,,,,True,True,,,,True
29201,373,84.0,,,,,303.0,8.8,437.6,,,106.4,-289.0,,,,,-70.0,-364.2,64.6,,,-266.6,,,,,True,False,True,,,True
29203,30,77.0,,,,,0.0,1.3,,,,342.0,47.0,,,,,-30.0,-28.7,,,,312.0,,,,,True,True,,,,False
29205,42,7.0,,,,,0.0,0.2,,,,57.1,-35.0,,,,,-42.0,-41.8,,,,15.1,,,,,False,False,,,,True
29207,118,56.0,,,,,140.0,2.3,283.4,,,89.9,-62.0,,,,,22.0,-115.7,165.4,,,-28.1,,,,,True,False,False,,,True
29209,218,56.0,,,,,35.0,2.0,,,,994.7,-162.0,,,,,-183.0,-216.0,,,,776.7,,,,,False,False,,,,False
29211,47,49.0,,,,,52.0,8.7,127.3,,,25.6,2.0,,,,,5.0,-38.3,80.3,,,-21.4,,,,,False,False,False,,,False
29213,763,245.0,,,,,236.0,20.8,,,,720.0,-518.0,,,,,-527.0,-742.2,,,,-43.0,,,,,False,False,,,,True
29215,75,14.0,,,,,7.0,0.5,,,,329.8,-61.0,,,,,-68.0,-74.5,,,,254.8,,,,,False,False,,,,False
29217,49,77.0,,,,,64.0,2.4,,,,851.1,28.0,,,,,15.0,-46.6,,,,802.1,,,,,True,False,,,,False
29219,240,56.0,,,,,21.0,4.3,,,,147.3,-184.0,,,,,-219.0,-235.7,,,,-92.7,,,,,False,False,,,,True
29221,160,28.0,,,,,7.0,1.2,,,,13.3,-132.0,,,,,-153.0,-158.8,,,,-146.7,,,,,False,False,,,,False
29223,68,7.0,,,,,0.0,,,,,0.0,-61.0,,,,,-68.0,,,,,-68.0,,,,,False,,,,,False
29225,135,84.0,,,,,58.0,5.1,,,,481.9,-51.0,,,,,-77.0,-129.9,,,,346.9,,,,,False,False,,,,False
29227,6,0.0,,,,,0.0,0.0,,,,0.0,-6.0,,,,,-6.0,-6.0,,,,-6.0,,,,,False,True,,,,False
29229,59,56.0,,,,,26.0,1.1,,,,816.6,-3.0,,,,,-33.0,-57.9,,,,757.6,,,,,False,False,,,,False
29510,3281,1589.0,,,,,2225.0,313.4,1692.9,385.3,,387.8,-1692.0,,,,,-1056.0,-2967.6,-1588.1,-2895.7,,-2893.2,,,,,True,False,True,False,,False
30001,74,0.0,,,,,0.0,0.2,,,,0.0,-74.0,,,,,-74.0,-73.8,,,,-74.0,,,,,False,True,,,,False
30003,499,98.0,,,,,44.0,161.2,,,,217.6,-401.0,,,,,-455.0,-337.8,,,,-281.4,,,,,False,True,,,,True
30005,16,0.0,,,,,0.0,,,,,,-16.0,,,,,-16.0,,,,,,,,,,False,,,,,
30007,9,0.0,,,,,0.0,1.7,,,,0.0,-9.0,,,,,-9.0,-7.3,,,,-9.0,,,,,False,True,,,,True
30009,55,63.0,,,,,9.0,28.2,,,,230.2,8.0,,,,,-46.0,-26.8,,,,175.2,,,,,False,False,,,,False
30011,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
30013,163,49.0,,,,,9.0,54.7,,,,185.2,-114.0,,,,,-154.0,-108.3,,,,22.2,,,,,False,True,,,,True
30015,10,0.0,,,,,0.0,,,,,,-10.0,,,,,-10.0,,,,,,,,,,False,,,,,
30017,33,35.0,,,,,5.0,,,,,26.0,2.0,,,,,-28.0,,,,,-7.0,,,,,False,,,,,False
30019,3,0.0,,,,,0.0,,,,,,-3.0,,,,,-3.0,,,,,,,,,,False,,,,,
30021,25,0.0,,,,,7.0,,,,,0.0,-25.0,,,,,-18.0,,,,,-25.0,,,,,True,,,,,True
30023,28,7.0,,,,,0.0,0.6,,,,0.8,-21.0,,,,,-28.0,-27.4,,,,-27.2,,,,,False,False,,,,False
30025,2,0.0,,,,,0.0,,,,,,-2.0,,,,,-2.0,,,,,,,,,,False,,,,,
30027,23,0.0,,,,,3.0,,,,,0.0,-23.0,,,,,-20.0,,,,,-23.0,,,,,True,,,,,True
30029,408,70.0,,,,,401.0,156.1,,,,48.4,-338.0,,,,,-7.0,-251.9,,,,-359.6,,,,,True,True,,,,False
30031,727,336.0,,,,,60.0,238.1,629.0,,,379.7,-391.0,,,,,-667.0,-488.9,-98.0,,,-347.3,,,,,False,False,True,,,True
30033,12,0.0,,,,,0.0,,,,,,-12.0,,,,,-12.0,,,,,,,,,,False,,,,,
30035,83,98.0,,,,,1.0,32.1,,,,53.7,15.0,,,,,-82.0,-50.9,,,,-29.3,,,,,False,False,,,,False
30037,0,0.0,,,,,0.0,0.2,,,,0.0,0.0,,,,,0.0,0.2,,,,0.0,,,,,True,False,,,,True
30039,14,14.0,,,,,0.0,,,,,9.2,0.0,,,,,-14.0,,,,,-4.8,,,,,False,,,,,False
30041,56,0.0,,,,,0.0,0.3,,,,0.0,-56.0,,,,,-56.0,-55.7,,,,-56.0,,,,,False,True,,,,False
30043,31,0.0,,,,,0.0,0.2,,,,0.0,-31.0,,,,,-31.0,-30.8,,,,-31.0,,,,,False,True,,,,False
30045,3,0.0,,,,,0.0,,,,,,-3.0,,,,,-3.0,,,,,,,,,,False,,,,,
30047,177,49.0,,,,,8.0,30.2,,,,19.8,-128.0,,,,,-169.0,-146.8,,,,-157.2,,,,,False,False,,,,False
30049,161,42.0,,,,,3.0,32.3,,,,1298.7,-119.0,,,,,-158.0,-128.7,,,,1137.7,,,,,False,False,,,,False
30051,0,0.0,,,,,0.0,0.1,,,,0.0,0.0,,,,,0.0,0.1,,,,0.0,,,,,True,False,,,,True
30053,71,14.0,,,,,18.0,1.3,,,,550.8,-57.0,,,,,-53.0,-69.7,,,,479.8,,,,,True,False,,,,False
30055,5,0.0,,,,,0.0,,,,,,-5.0,,,,,-5.0,,,,,,,,,,False,,,,,
30057,80,49.0,,,,,0.0,3.3,,,,412.2,-31.0,,,,,-80.0,-76.7,,,,332.2,,,,,False,False,,,,False
30059,2,7.0,,,,,0.0,0.1,,,,0.8,5.0,,,,,-2.0,-1.9,,,,-1.2,,,,,True,True,,,,True
30061,2,0.0,,,,,0.0,,,,,,-2.0,,,,,-2.0,,,,,,,,,,False,,,,,
30063,298,280.0,,,,,23.0,53.3,383.5,,,1061.5,-18.0,,,,,-275.0,-244.7,85.5,,,763.5,,,,,False,False,False,,,False
30065,5,0.0,,,,,7.0,0.1,,,,0.0,-5.0,,,,,2.0,-4.9,,,,-5.0,,,,,True,True,,,,False
30067,52,28.0,,,,,23.0,3.8,,,,428.3,-24.0,,,,,-29.0,-48.2,,,,376.3,,,,,False,False,,,,False
30069,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
30071,107,0.0,,,,,0.0,,,,,,-107.0,,,,,-107.0,,,,,,,,,,False,,,,,
30073,13,0.0,,,,,0.0,0.1,,,,0.0,-13.0,,,,,-13.0,-12.9,,,,-13.0,,,,,False,True,,,,True
30075,1,0.0,,,,,0.0,,,,,,-1.0,,,,,-1.0,,,,,,,,,,False,,,,,
30077,2,0.0,,,,,0.0,,,,,,-2.0,,,,,-2.0,,,,,,,,,,False,,,,,
30079,1,0.0,,,,,0.0,,,,,,-1.0,,,,,-1.0,,,,,,,,,,False,,,,,
30081,59,77.0,,,,,0.0,70.9,,,,287.1,18.0,,,,,-59.0,11.9,,,,228.1,,,,,False,True,,,,False
30083,35,63.0,,,,,1.0,24.5,,,,380.2,28.0,,,,,-34.0,-10.5,,,,345.2,,,,,False,True,,,,False
30085,37,0.0,,,,,0.0,0.9,,,,0.0,-37.0,,,,,-37.0,-36.1,,,,-37.0,,,,,False,True,,,,False
30087,124,7.0,,,,,0.0,5.2,,,,1.6,-117.0,,,,,-124.0,-118.8,,,,-122.4,,,,,False,False,,,,False
30089,28,0.0,,,,,0.0,,,,,,-28.0,,,,,-28.0,,,,,,,,,,False,,,,,
30091,4,7.0,,,,,6.0,,,,,0.0,3.0,,,,,2.0,,,,,-4.0,,,,,True,,,,,False
30093,92,42.0,,,,,4.0,9.4,,,,1428.7,-50.0,,,,,-88.0,-82.6,,,,1336.7,,,,,False,False,,,,False
30095,27,14.0,,,,,13.0,2.8,,,,26.0,-13.0,,,,,-14.0,-24.2,,,,-1.0,,,,,False,False,,,,True
30097,8,0.0,,,,,6.0,,,,,,-8.0,,,,,-2.0,,,,,,,,,,True,,,,,
30099,6,70.0,,,,,0.0,,,,,294.4,64.0,,,,,-6.0,,,,,288.4,,,,,True,,,,,False
30101,17,0.0,,,,,0.0,9.2,,,,0.0,-17.0,,,,,-17.0,-7.8,,,,-17.0,,,,,False,True,,,,True
30103,1,0.0,,,,,0.0,,,,,0.0,-1.0,,,,,-1.0,,,,,-1.0,,,,,False,,,,,True
30105,33,21.0,,,,,0.0,,,,,35.1,-12.0,,,,,-33.0,,,,,2.1,,,,,False,,,,,True
30107,2,0.0,,,,,7.0,0.0,,,,0.0,-2.0,,,,,5.0,-2.0,,,,-2.0,,,,,False,True,,,,False
30109,5,0.0,,,,,0.0,,,,,,-5.0,,,,,-5.0,,,,,,,,,,False,,,,,
30111,1528,672.0,,,,,223.0,4572.1,1621.8,,,6487.2,-856.0,,,,,-1305.0,3044.1,93.8,,,4959.2,,,,,False,False,True,,,False
31001,82,84.0,,,,,23.0,4.7,35.0,,,28.8,2.0,,,,,-59.0,-77.3,-47.0,,,-53.2,,,,,False,False,False,,,False
31003,15,0.0,,,,,0.0,0.1,,,,0.0,-15.0,,,,,-15.0,-14.9,,,,-15.0,,,,,False,True,,,,False
31005,1,0.0,,,,,0.0,,,,,,-1.0,,,,,-1.0,,,,,,,,,,False,,,,,
31007,2,7.0,,,,,0.0,,,,,33.1,5.0,,,,,-2.0,,,,,31.1,,,,,True,,,,,False
31009,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
31011,10,0.0,,,,,0.0,0.1,,,,0.0,-10.0,,,,,-10.0,-9.9,,,,-10.0,,,,,False,True,,,,False
31013,16,0.0,,,,,4.0,0.0,,,,0.0,-16.0,,,,,-12.0,-16.0,,,,-16.0,,,,,True,True,,,,False
31015,9,0.0,,,,,0.0,0.0,,,,0.0,-9.0,,,,,-9.0,-9.0,,,,-9.0,,,,,False,True,,,,False
31017,2,0.0,,,,,0.0,,,,,,-2.0,,,,,-2.0,,,,,,,,,,False,,,,,
31019,372,84.0,,,,,13.0,7.6,122.7,,,1822.2,-288.0,,,,,-359.0,-364.4,-249.3,,,1450.2,,,,,False,False,True,,,False
31021,44,14.0,,,,,11.0,0.3,,,,0.3,-30.0,,,,,-33.0,-43.7,,,,-43.7,,,,,False,False,,,,False
31023,26,0.0,,,,,4.0,0.7,,,,0.0,-26.0,,,,,-22.0,-25.3,,,,-26.0,,,,,True,True,,,,False
31025,164,42.0,,,,,14.0,2.0,,,,423.6,-122.0,,,,,-150.0,-162.0,,,,259.6,,,,,False,False,,,,False
31027,23,28.0,,,,,9.0,0.4,,,,0.3,5.0,,,,,-14.0,-22.6,,,,-22.7,,,,,False,False,,,,False
31029,10,0.0,,,,,0.0,0.0,,,,0.0,-10.0,,,,,-10.0,-10.0,,,,-10.0,,,,,False,True,,,,False
31031,4,7.0,,,,,0.0,0.0,,,,246.9,3.0,,,,,-4.0,-4.0,,,,242.9,,,,,False,False,,,,False
31033,10,7.0,,,,,0.0,0.3,,,,0.3,-3.0,,,,,-10.0,-9.7,,,,-9.7,,,,,False,False,,,,False
31035,27,0.0,,,,,0.0,0.5,,,,0.0,-27.0,,,,,-27.0,-26.5,,,,-27.0,,,,,False,True,,,,False
31037,47,28.0,,,,,100.0,1.5,43.5,,,0.0,-19.0,,,,,53.0,-45.5,-3.5,,,-47.0,,,,,False,False,True,,,False
31039,37,14.0,,,,,16.0,0.5,,,,4.8,-23.0,,,,,-21.0,-36.5,,,,-32.2,,,,,True,False,,,,False
31041,28,0.0,,,,,0.0,0.5,,,,0.0,-28.0,,,,,-28.0,-27.5,,,,-28.0,,,,,False,True,,,,False
31043,187,133.0,,,,,207.0,7.9,96.3,,,0.0,-54.0,,,,,20.0,-179.1,-90.7,,,-187.0,,,,,True,False,False,,,False
31045,45,21.0,,,,,14.0,0.1,,,,235.5,-24.0,,,,,-31.0,-44.9,,,,190.5,,,,,False,False,,,,False
31047,125,28.0,,,,,18.0,2.1,29.1,,,41.6,-97.0,,,,,-107.0,-122.9,-95.9,,,-83.4,,,,,False,False,True,,,True
31049,3,0.0,,,,,0.0,,,,,,-3.0,,,,,-3.0,,,,,,,,,,False,,,,,
31051,10,28.0,,,,,15.0,2.6,,,,10.9,18.0,,,,,5.0,-7.4,,,,0.9,,,,,True,True,,,,True
31053,175,98.0,,,,,187.0,5.2,332.6,,,11.2,-77.0,,,,,12.0,-169.8,157.6,,,-163.8,,,,,True,False,False,,,False
31055,5177,3598.0,,,,,3399.0,1064.5,5509.0,1680.1,,1619.2,-1579.0,,,,,-1778.0,-4112.5,332.0,-3496.9,,-3557.8,,,,,False,False,True,False,,False
31057,8,0.0,,,,,0.0,,,,,,-8.0,,,,,-8.0,,,,,,,,,,False,,,,,
31059,16,7.0,,,,,0.0,0.4,,,,0.1,-9.0,,,,,-16.0,-15.6,,,,-15.9,,,,,False,False,,,,False
31061,9,0.0,,,,,0.0,0.0,,,,134.4,-9.0,,,,,-9.0,-9.0,,,,125.4,,,,,False,True,,,,False
31063,4,0.0,,,,,0.0,0.0,,,,0.0,-4.0,,,,,-4.0,-4.0,,,,-4.0,,,,,False,True,,,,False
31065,8,0.0,,,,,0.0,0.1,,,,0.0,-8.0,,,,,-8.0,-7.9,,,,-8.0,,,,,False,True,,,,False
31067,56,42.0,,,,,5.0,1.3,,,,297.0,-14.0,,,,,-51.0,-54.7,,,,241.0,,,,,False,False,,,,False
31069,1,0.0,,,,,0.0,0.0,,,,0.0,-1.0,,,,,-1.0,-1.0,,,,-1.0,,,,,False,True,,,,False
31071,5,0.0,,,,,0.0,0.0,,,,0.0,-5.0,,,,,-5.0,-5.0,,,,-5.0,,,,,False,True,,,,False
31073,9,0.0,,,,,0.0,0.1,,,,0.0,-9.0,,,,,-9.0,-8.9,,,,-9.0,,,,,False,True,,,,False
31075,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
31077,7,0.0,,,,,0.0,0.0,,,,0.0,-7.0,,,,,-7.0,-7.0,,,,-7.0,,,,,False,True,,,,False
31079,202,84.0,,,,,124.0,10.6,62.1,105.2,,93.0,-118.0,,,,,-78.0,-191.4,-139.9,-96.8,,-109.0,,,,,True,False,False,True,,True
31081,42,42.0,,,,,1.0,1.2,,,,0.5,0.0,,,,,-41.0,-40.8,,,,-41.5,,,,,False,False,,,,False
31083,1,0.0,,,,,0.0,0.0,,,,0.0,-1.0,,,,,-1.0,-1.0,,,,-1.0,,,,,False,True,,,,False
31085,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
31087,2,0.0,,,,,0.0,0.0,,,,0.0,-2.0,,,,,-2.0,-2.0,,,,-2.0,,,,,False,True,,,,False
31089,13,0.0,,,,,0.0,0.0,,,,0.0,-13.0,,,,,-13.0,-13.0,,,,-13.0,,,,,False,True,,,,False
31091,3,7.0,,,,,0.0,,,,,25.8,4.0,,,,,-3.0,,,,,22.8,,,,,True,,,,,False
31093,17,0.0,,,,,0.0,0.7,,,,0.0,-17.0,,,,,-17.0,-16.3,,,,-17.0,,,,,False,True,,,,False
31095,10,7.0,,,,,0.0,0.1,,,,262.6,-3.0,,,,,-10.0,-9.9,,,,252.6,,,,,False,False,,,,False
31097,16,7.0,,,,,0.0,0.0,,,,0.5,-9.0,,,,,-16.0,-16.0,,,,-15.5,,,,,False,False,,,,False
31099,82,21.0,,,,,0.0,0.1,,,,276.5,-61.0,,,,,-82.0,-81.9,,,,194.5,,,,,False,False,,,,False
31101,43,7.0,,,,,0.0,0.0,,,,0.1,-36.0,,,,,-43.0,-43.0,,,,-42.9,,,,,False,False,,,,False
31103,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
31105,4,14.0,,,,,0.0,0.1,,,,16.1,10.0,,,,,-4.0,-3.9,,,,12.1,,,,,True,True,,,,False
31107,28,7.0,,,,,7.0,1.1,,,,0.9,-21.0,,,,,-21.0,-26.9,,,,-27.1,,,,,False,False,,,,False
31109,1767,994.0,,,,,1179.0,666.6,1746.5,389.0,,7003.9,-773.0,,,,,-588.0,-1100.4,-20.5,-1378.0,,5236.9,,,,,True,False,True,False,,False
31111,199,28.0,,,,,5.0,1.1,,,,1.9,-171.0,,,,,-194.0,-197.9,,,,-197.1,,,,,False,False,,,,False
31113,2,0.0,,,,,0.0,,,,,,-2.0,,,,,-2.0,,,,,,,,,,False,,,,,
31115,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
31117,6,0.0,,,,,0.0,,,,,,-6.0,,,,,-6.0,,,,,,,,,,False,,,,,
31119,174,91.0,,,,,105.0,9.5,120.9,,,236.7,-83.0,,,,,-69.0,-164.5,-53.1,,,62.7,,,,,True,False,True,,,True
31121,27,7.0,,,,,1.0,0.5,,,,273.2,-20.0,,,,,-26.0,-26.5,,,,246.2,,,,,False,False,,,,False
31123,17,154.0,,,,,0.0,3.0,,,,33.1,137.0,,,,,-17.0,-14.0,,,,16.1,,,,,True,True,,,,True
31125,7,0.0,,,,,0.0,0.0,,,,0.0,-7.0,,,,,-7.0,-7.0,,,,-7.0,,,,,False,True,,,,False
31127,55,7.0,,,,,0.0,0.1,,,,298.7,-48.0,,,,,-55.0,-54.9,,,,243.7,,,,,False,False,,,,False
31129,8,7.0,,,,,0.0,0.0,,,,179.5,-1.0,,,,,-8.0,-8.0,,,,171.5,,,,,False,False,,,,False
31131,62,63.0,,,,,7.0,0.9,,,,15.5,1.0,,,,,-55.0,-61.1,,,,-46.5,,,,,False,False,,,,False
31133,10,0.0,,,,,0.0,,,,,,-10.0,,,,,-10.0,,,,,,,,,,False,,,,,
31135,28,7.0,,,,,0.0,,,,,0.0,-21.0,,,,,-28.0,,,,,-28.0,,,,,False,,,,,False
31137,26,21.0,,,,,0.0,0.5,,,,0.5,-5.0,,,,,-26.0,-25.5,,,,-25.5,,,,,False,False,,,,False
31139,54,7.0,,,,,7.0,0.1,,,,12.4,-47.0,,,,,-47.0,-53.9,,,,-41.6,,,,,False,False,,,,True
31141,165,77.0,,,,,80.0,2.5,133.1,,,47.0,-88.0,,,,,-85.0,-162.5,-31.9,,,-118.0,,,,,True,False,True,,,False
31143,19,7.0,,,,,0.0,0.1,,,,243.7,-12.0,,,,,-19.0,-18.9,,,,224.7,,,,,False,False,,,,False
31145,14,0.0,,,,,0.0,0.1,,,,0.0,-14.0,,,,,-14.0,-13.9,,,,-14.0,,,,,False,True,,,,False
31147,23,0.0,,,,,0.0,0.1,,,,0.0,-23.0,,,,,-23.0,-22.9,,,,-23.0,,,,,False,True,,,,False
31149,2,7.0,,,,,0.0,,,,,52.2,5.0,,,,,-2.0,,,,,50.2,,,,,True,,,,,False
31151,77,49.0,,,,,95.0,2.4,24.4,,,117.8,-28.0,,,,,18.0,-74.6,-52.6,,,40.8,,,,,True,False,False,,,False
31153,1402,833.0,,,,,672.0,345.6,2742.1,376.7,,542.1,-569.0,,,,,-730.0,-1056.4,1340.1,-1025.3,,-859.9,,,,,False,False,False,False,,False
31155,113,42.0,,,,,15.0,5.5,,,,3.8,-71.0,,,,,-98.0,-107.5,,,,-109.2,,,,,False,False,,,,False
31157,104,105.0,,,,,25.0,14.0,547.1,,,96.3,1.0,,,,,-79.0,-90.0,443.1,,,-7.7,,,,,False,False,False,,,False
31159,106,42.0,,,,,6.0,0.5,,,,646.1,-64.0,,,,,-100.0,-105.5,,,,540.1,,,,,False,False,,,,False
31161,7,42.0,,,,,0.0,,,,,97.9,35.0,,,,,-7.0,,,,,90.9,,,,,True,,,,,False
31163,11,0.0,,,,,0.0,0.0,,,,0.0,-11.0,,,,,-11.0,-11.0,,,,-11.0,,,,,False,True,,,,False
31165,0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,,True,,,,,False
31167,14,0.0,,,,,7.0,0.3,,,,0.0,-14.0,,,,,-7.0,-13.7,,,,-14.0,,,,,True,True,,,,False
31169,26,0.0,,,,,0.0,0.0,,,,0.0,-26.0,,,,,-26.0,-26.0,,,,-26.0,,,,,False,True,,,,False
31171,2,0.0,,,,,0.0,0.0,,,,0.0,-2.0,,,,,-2.0,-2.0,,,,-2.0,,,,,False,True,,,,False
31173,95,301.0,,,,,47.0,16.3,51.6,,,186.7,206.0,,,,,-48.0,-78.7,-43.4,,,91.7,,,,,True,True,True,,,True
