,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
20189,9,25.0,,0.0,,,,,13.0,21.1,3.1,,,,6.8,16.0,,-9.0,,,,,4.0,12.1,-5.9,,,,-2.2,,True,,,,,True,True,True,,,,True
20191,48,150.0,,0.0,,,,,86.0,102.9,5.7,,,,223.5,102.0,,-48.0,,,,,38.0,54.9,-42.3,,,,175.5,,True,,,,,True,True,True,,,,False
20193,32,15.0,,0.0,,,,,6.0,39.9,,,,,5.7,-17.0,,-32.0,,,,,-26.0,7.9,,,,,-26.3,,False,,,,,False,True,,,,,False
20195,2,15.0,,0.0,,,,,0.0,12.4,0.1,,,,1.7,13.0,,-2.0,,,,,-2.0,10.4,-1.9,,,,-0.3,,True,,,,,True,True,True,,,,True
20197,12,5.0,,0.0,,,,,12.0,17.2,2.2,,,,2.6,-7.0,,-12.0,,,,,0.0,5.2,-9.8,,,,-9.4,,False,,,,,True,True,False,,,,False
20199,1,0.0,,0.0,,,,,0.0,0.0,,,,,,-1.0,,-1.0,,,,,-1.0,-1.0,,,,,,,False,,,,,False,False,,,,,
20201,2,5.0,,0.0,,,,,5.0,16.8,,,,,1.0,3.0,,-2.0,,,,,3.0,14.8,,,,,-1.0,,True,,,,,False,False,,,,,True
20203,4,0.0,,0.0,,,,,0.0,0.0,,,,,,-4.0,,-4.0,,,,,-4.0,-4.0,,,,,,,False,,,,,False,False,,,,,
20205,11,5.0,,0.0,,,,,15.0,30.0,0.2,,,,1.8,-6.0,,-11.0,,,,,4.0,19.0,-10.8,,,,-9.2,,False,,,,,True,False,False,,,,False
20207,2,0.0,,0.0,,,,,5.0,1.2,0.4,,,,0.0,-2.0,,-2.0,,,,,3.0,-0.8,-1.6,,,,-2.0,,False,,,,,False,True,True,,,,False
20209,2137,2890.0,2261.5,5333.0,,,,,1920.0,1105.7,1863.5,1284.7,3014.6,,946.8,753.0,124.5,3196.0,,,,,-217.0,-1031.3,-273.5,-852.3,877.6,,-1190.2,True,False,,,,,True,False,True,False,False,,False
21001,90,85.0,,0.0,,,,,81.0,75.1,39.2,51.7,,,7.2,-5.0,,-90.0,,,,,-9.0,-14.9,-50.8,-38.3,,,-82.8,,False,,,,,False,False,False,False,,,False
21003,43,40.0,,37.0,,,,,90.0,198.1,5.2,68.0,,,0.7,-3.0,,-6.0,,,,,47.0,155.1,-37.8,25.0,,,-42.3,,False,,,,,False,False,False,False,,,False
21005,69,15.0,,1.0,,,,,22.0,43.6,7.2,,,,0.1,-54.0,,-68.0,,,,,-47.0,-25.4,-61.8,,,,-68.9,,False,,,,,True,True,False,,,,False
21007,15,40.0,,0.0,,,,,20.0,37.5,3.0,,,,0.8,25.0,,-15.0,,,,,5.0,22.5,-12.0,,,,-14.2,,True,,,,,True,True,True,,,,True
21009,311,180.0,,653.0,,,,,121.0,342.7,142.9,265.6,,,1340.6,-131.0,,342.0,,,,,-190.0,31.7,-168.1,-45.4,,,1029.6,,False,,,,,False,True,False,True,,,False
21011,29,10.0,,0.0,,,,,12.0,43.1,3.4,,,,0.2,-19.0,,-29.0,,,,,-17.0,14.1,-25.6,,,,-28.8,,False,,,,,True,True,False,,,,False
21013,213,310.0,,961.0,,,,,171.0,558.4,606.3,50.0,,,469.8,97.0,,748.0,,,,,-42.0,345.4,393.3,-163.0,,,256.8,,False,,,,,True,False,False,False,,,False
21015,407,495.0,395.4,1235.0,,,,,625.0,685.7,197.3,498.2,983.6,,159.9,88.0,-11.6,828.0,,,,,218.0,278.7,-209.7,91.2,576.6,,-247.1,True,False,,,,,False,False,False,False,False,,False
21017,51,65.0,,105.0,,,,,35.0,94.8,26.7,,,,92.8,14.0,,54.0,,,,,-16.0,43.8,-24.3,,,,41.8,,False,,,,,False,False,False,,,,False
21019,99,170.0,,519.0,,,,,92.0,131.9,23.6,202.5,,,73.3,71.0,,420.0,,,,,-7.0,32.9,-75.4,103.5,,,-25.7,,False,,,,,True,True,False,False,,,True
21021,129,75.0,,175.0,,,,,87.0,87.9,16.6,,,,24.5,-54.0,,46.0,,,,,-42.0,-41.1,-112.4,,,,-104.5,,True,,,,,True,True,False,,,,False
21023,14,25.0,,13.0,,,,,6.0,14.1,4.1,,,,364.7,11.0,,-1.0,,,,,-8.0,0.1,-9.9,,,,350.7,,True,,,,,True,True,True,,,,False
21025,24,5.0,,0.0,,,,,20.0,22.2,2.4,,,,0.2,-19.0,,-24.0,,,,,-4.0,-1.8,-21.6,,,,-23.8,,False,,,,,True,True,False,,,,False
21027,54,40.0,,0.0,,,,,35.0,88.5,5.4,,,,815.3,-14.0,,-54.0,,,,,-19.0,34.5,-48.6,,,,761.3,,False,,,,,False,False,False,,,,False
21029,343,110.0,40.2,350.0,,,,,150.0,255.5,44.1,130.6,,,1345.4,-233.0,-302.8,7.0,,,,,-193.0,-87.5,-298.9,-212.4,,,1002.4,False,True,,,,,True,True,False,True,,,False
21031,41,60.0,,95.0,,,,,50.0,53.2,20.6,11.3,,,2.8,19.0,,54.0,,,,,9.0,12.2,-20.4,-29.7,,,-38.2,,False,,,,,True,True,False,False,,,False
21033,21,45.0,,59.0,,,,,31.0,25.4,6.6,,,,325.3,24.0,,38.0,,,,,10.0,4.4,-14.4,,,,304.3,,False,,,,,True,True,True,,,,False
21035,217,110.0,,220.0,,,,,168.0,205.4,26.6,131.3,,,320.9,-107.0,,3.0,,,,,-49.0,-11.6,-190.4,-85.7,,,103.9,,True,,,,,True,True,False,True,,,True
21037,277,250.0,204.1,493.0,,,,,567.0,406.3,218.0,386.7,407.1,,535.2,-27.0,-72.9,216.0,,,,,290.0,129.3,-59.0,109.7,130.1,,258.2,False,False,,,,,False,False,False,False,False,,False
21039,42,15.0,,0.0,,,,,10.0,7.4,2.3,,,,0.0,-27.0,,-42.0,,,,,-32.0,-34.6,-39.7,,,,-42.0,,False,,,,,False,False,False,,,,False
21041,79,145.0,,370.0,,,,,36.0,122.3,262.3,41.4,,,187.3,66.0,,291.0,,,,,-43.0,43.3,183.3,-37.6,,,108.3,,False,,,,,True,True,False,True,,,False
21043,53,105.0,,172.0,,,,,34.0,154.7,28.8,,,,1.2,52.0,,119.0,,,,,-19.0,101.7,-24.2,,,,-51.8,,False,,,,,True,False,True,,,,True
21045,131,255.0,,784.0,,,,,39.0,165.3,924.0,,,,38.9,124.0,,653.0,,,,,-92.0,34.3,793.0,,,,-92.1,,False,,,,,True,True,False,,,,True
21047,351,310.0,283.2,450.0,,,,,376.0,502.8,109.7,401.6,,,33.7,-41.0,-67.8,99.0,,,,,25.0,151.8,-241.3,50.6,,,-317.3,False,False,,,,,True,False,False,False,,,False
21049,104,40.0,,35.0,,,,,80.0,135.7,3.0,56.4,,,0.6,-64.0,,-69.0,,,,,-24.0,31.7,-101.0,-47.6,,,-103.4,,False,,,,,True,True,False,True,,,False
21051,85,145.0,,0.0,,,,,114.0,284.8,230.7,56.7,,,601.4,60.0,,-85.0,,,,,29.0,199.8,145.7,-28.3,,,516.4,,False,,,,,True,False,False,True,,,False
21053,49,20.0,,0.0,,,,,47.0,13.5,3.1,,,,427.9,-29.0,,-49.0,,,,,-2.0,-35.5,-45.9,,,,378.9,,False,,,,,True,False,False,,,,False
21055,19,40.0,,0.0,,,,,20.0,28.8,3.1,,,,101.5,21.0,,-19.0,,,,,1.0,9.8,-15.9,,,,82.5,,True,,,,,True,True,True,,,,False
21057,65,25.0,,0.0,,,,,15.0,14.7,6.0,,,,312.8,-40.0,,-65.0,,,,,-50.0,-50.3,-59.0,,,,247.8,,False,,,,,False,False,False,,,,False
21059,314,315.0,180.4,688.0,,,,,392.0,371.2,235.6,355.8,313.1,,337.2,1.0,-133.6,374.0,,,,,78.0,57.2,-78.4,41.8,-0.9,,23.2,False,False,,,,,False,False,False,False,True,,False
21061,35,30.0,,0.0,,,,,24.0,30.7,25.5,,,,0.1,-5.0,,-35.0,,,,,-11.0,-4.3,-9.5,,,,-34.9,,False,,,,,False,True,False,,,,False
21063,13,20.0,,0.0,,,,,3.0,39.2,0.6,,,,299.2,7.0,,-13.0,,,,,-10.0,26.2,-12.4,,,,286.2,,False,,,,,False,False,False,,,,False
21065,21,5.0,,0.0,,,,,15.0,27.9,2.7,,,,0.0,-16.0,,-21.0,,,,,-6.0,6.9,-18.3,,,,-21.0,,False,,,,,True,True,False,,,,False
21067,1600,1240.0,1977.3,402.0,,,,,2129.0,2877.7,766.8,1939.3,1916.2,,87.9,-360.0,377.3,-1198.0,,,,,529.0,1277.7,-833.2,339.3,316.2,,-1512.1,False,False,,,,,False,False,False,True,True,,False
21069,29,55.0,,89.0,,,,,20.0,92.3,28.0,,,,326.7,26.0,,60.0,,,,,-9.0,63.3,-1.0,,,,297.7,,False,,,,,True,False,True,,,,False
21071,79,70.0,,233.0,,,,,70.0,230.6,22.3,,,,955.8,-9.0,,154.0,,,,,-9.0,151.6,-56.7,,,,876.8,,False,,,,,False,False,False,,,,False
21073,247,90.0,211.1,158.0,,,,,135.0,331.4,29.7,160.3,,,1434.6,-157.0,-35.9,-89.0,,,,,-112.0,84.4,-217.3,-86.7,,,1187.6,True,True,,,,,True,True,False,True,,,False
21075,79,20.0,,0.0,,,,,19.0,48.0,6.8,,,,0.5,-59.0,,-79.0,,,,,-60.0,-31.0,-72.2,,,,-78.5,,False,,,,,False,True,False,,,,False
21077,16,20.0,,29.0,,,,,17.0,44.2,18.0,,,,204.7,4.0,,13.0,,,,,1.0,28.2,2.0,,,,188.7,,False,,,,,True,False,True,,,,False
21079,56,25.0,,64.0,,,,,33.0,103.7,30.1,,,,12.6,-31.0,,8.0,,,,,-23.0,47.7,-25.9,,,,-43.4,,True,,,,,True,False,True,,,,False
21081,58,55.0,,78.0,,,,,54.0,103.5,25.4,,,,230.2,-3.0,,20.0,,,,,-4.0,45.5,-32.6,,,,172.2,,False,,,,,False,False,False,,,,False
21083,243,430.0,,1214.0,,,,,272.0,221.2,114.9,216.4,,,494.4,187.0,,971.0,,,,,29.0,-21.8,-128.1,-26.6,,,251.4,,False,,,,,True,True,True,True,,,False
21085,80,50.0,,0.0,,,,,78.0,93.1,6.5,10.2,,,13.3,-30.0,,-80.0,,,,,-2.0,13.1,-73.5,-69.8,,,-66.7,,False,,,,,True,True,False,False,,,False
21087,81,25.0,,0.0,,,,,25.0,47.8,1.9,,,,0.3,-56.0,,-81.0,,,,,-56.0,-33.2,-79.1,,,,-80.7,,False,,,,,False,True,False,,,,False
21089,116,30.0,,0.0,,,,,40.0,142.7,24.0,,,,1026.7,-86.0,,-116.0,,,,,-76.0,26.7,-92.0,,,,910.7,,False,,,,,True,True,False,,,,False
21091,21,40.0,,33.0,,,,,15.0,50.5,11.9,,,,6.0,19.0,,12.0,,,,,-6.0,29.5,-9.1,,,,-15.0,,True,,,,,True,False,True,,,,True
21093,497,385.0,295.6,1280.0,,,,,228.0,574.6,188.3,597.0,,,660.3,-112.0,-201.4,783.0,,,,,-269.0,77.6,-308.7,100.0,,,163.3,False,False,,,,,False,True,False,True,,,False
21095,205,140.0,,403.0,,,,,73.0,170.4,85.4,,,,7.2,-65.0,,198.0,,,,,-132.0,-34.6,-119.6,,,,-197.8,,False,,,,,False,True,False,,,,False
21097,51,35.0,,33.0,,,,,51.0,44.8,56.5,,,,71.4,-16.0,,-18.0,,,,,0.0,-6.2,5.5,,,,20.4,,False,,,,,True,True,True,,,,False
21099,62,45.0,,84.0,,,,,51.0,81.1,12.2,,,,643.4,-17.0,,22.0,,,,,-11.0,19.1,-49.8,,,,581.4,,False,,,,,True,False,False,,,,False
21101,182,125.0,,288.0,,,,,172.0,249.1,75.8,157.7,,,12.8,-57.0,,106.0,,,,,-10.0,67.1,-106.2,-24.3,,,-169.2,,False,,,,,True,False,False,True,,,False
21103,101,65.0,,119.0,,,,,27.0,93.9,18.7,,,,662.1,-36.0,,18.0,,,,,-74.0,-7.1,-82.3,,,,561.1,,True,,,,,False,True,False,,,,False
21105,52,25.0,,0.0,,,,,5.0,10.5,4.8,,,,1.4,-27.0,,-52.0,,,,,-47.0,-41.5,-47.2,,,,-50.6,,False,,,,,False,False,False,,,,False
21107,127,200.0,,784.0,,,,,210.0,193.1,166.9,80.2,,,636.1,73.0,,657.0,,,,,83.0,66.1,39.9,-46.8,,,509.1,,False,,,,,False,True,True,True,,,False
21109,56,10.0,,0.0,,,,,42.0,18.2,0.2,34.5,,,0.0,-46.0,,-56.0,,,,,-14.0,-37.8,-55.8,-21.5,,,-56.0,,False,,,,,True,True,False,True,,,False
21111,5528,2200.0,1087.1,4997.0,,,,,2699.0,6152.9,1904.8,1724.0,3111.9,,14592.6,-3328.0,-4440.9,-531.0,,,,,-2829.0,624.9,-3623.2,-3804.0,-2416.1,,9064.6,False,True,,,,,True,True,False,False,True,,False
21113,243,170.0,67.1,476.0,,,,,141.0,278.2,133.1,282.3,,,41.0,-73.0,-175.9,233.0,,,,,-102.0,35.2,-109.9,39.3,,,-202.0,False,False,,,,,False,True,False,True,,,False
21115,89,10.0,,0.0,,,,,20.0,33.5,6.5,,,,0.3,-79.0,,-89.0,,,,,-69.0,-55.5,-82.5,,,,-88.7,,False,,,,,True,True,False,,,,False
21117,635,510.0,316.6,1718.0,,,,,1168.0,577.5,465.4,430.8,596.7,,2755.3,-125.0,-318.4,1083.0,,,,,533.0,-57.5,-169.6,-204.2,-38.3,,2120.3,False,False,,,,,False,True,False,False,True,,False
21119,64,40.0,,0.0,,,,,11.0,92.0,11.6,,,,0.2,-24.0,,-64.0,,,,,-53.0,28.0,-52.4,,,,-63.8,,False,,,,,False,False,False,,,,False
21121,179,165.0,,438.0,,,,,204.0,298.8,277.3,178.8,,,243.9,-14.0,,259.0,,,,,25.0,119.8,98.3,-0.2,,,64.9,,False,,,,,False,False,False,True,,,False
21123,52,30.0,,0.0,,,,,25.0,61.7,7.3,,,,1.2,-22.0,,-52.0,,,,,-27.0,9.7,-44.7,,,,-50.8,,False,,,,,False,True,False,,,,False
21125,266,290.0,229.0,834.0,,,,,332.0,458.3,372.8,405.8,,,2338.0,24.0,-37.0,568.0,,,,,66.0,192.3,106.8,139.8,,,2072.0,False,False,,,,,False,False,False,False,,,False
21127,26,15.0,,0.0,,,,,10.0,34.9,2.7,,,,0.1,-11.0,,-26.0,,,,,-16.0,8.9,-23.3,,,,-25.9,,False,,,,,False,True,False,,,,False
21129,14,0.0,,0.0,,,,,5.0,5.6,1.1,,,,0.0,-14.0,,-14.0,,,,,-9.0,-8.4,-12.9,,,,-14.0,,False,,,,,True,True,True,,,,False
21131,27,10.0,,8.0,,,,,10.0,11.6,2.1,,,,0.3,-17.0,,-19.0,,,,,-17.0,-15.4,-24.9,,,,-26.7,,False,,,,,False,True,False,,,,False
21133,46,15.0,,0.0,,,,,30.0,44.7,16.1,,,,0.2,-31.0,,-46.0,,,,,-16.0,-1.3,-29.9,,,,-45.8,,False,,,,,True,True,True,,,,False
21135,91,15.0,,0.0,,,,,7.0,29.1,7.0,,,,0.3,-76.0,,-91.0,,,,,-84.0,-61.9,-84.0,,,,-90.7,,False,,,,,False,True,False,,,,False
21137,59,100.0,,322.0,,,,,70.0,197.0,54.9,,,,28.6,41.0,,263.0,,,,,11.0,138.0,-4.1,,,,-30.4,,False,,,,,True,False,True,,,,True
21139,15,40.0,,10.0,,,,,20.0,26.0,4.4,,,,8.0,25.0,,-5.0,,,,,5.0,11.0,-10.6,,,,-7.0,,True,,,,,True,True,True,,,,True
21141,112,105.0,,137.0,,,,,131.0,287.7,20.4,69.6,,,50.4,-7.0,,25.0,,,,,19.0,175.7,-91.6,-42.4,,,-61.6,,False,,,,,False,False,False,False,,,False
21143,11,20.0,,0.0,,,,,12.0,10.6,2.9,,,,0.3,9.0,,-11.0,,,,,1.0,-0.4,-8.1,,,,-10.7,,False,,,,,True,True,True,,,,False
21145,227,165.0,131.7,215.0,,,,,383.0,378.1,84.3,252.0,,,0.4,-62.0,-95.3,-12.0,,,,,156.0,151.1,-142.7,25.0,,,-226.6,False,True,,,,,False,False,False,True,,,False
21147,40,5.0,,0.0,,,,,46.0,14.0,1.9,,,,0.0,-35.0,,-40.0,,,,,6.0,-26.0,-38.1,,,,-40.0,,False,,,,,True,True,False,,,,False
21149,17,30.0,,0.0,,,,,16.0,40.5,6.1,,,,1.7,13.0,,-17.0,,,,,-1.0,23.5,-10.9,,,,-15.3,,False,,,,,True,False,True,,,,False
21151,503,355.0,198.3,885.0,,,,,346.0,446.2,104.3,506.3,,,43.7,-148.0,-304.7,382.0,,,,,-157.0,-56.8,-398.7,3.3,,,-459.3,False,False,,,,,False,True,False,True,,,False
21153,53,0.0,,0.0,,,,,5.0,9.8,1.1,,,,0.0,-53.0,,-53.0,,,,,-48.0,-43.2,-51.9,,,,-53.0,,False,,,,,True,True,True,,,,False
21155,89,80.0,,137.0,,,,,54.0,135.2,23.5,,,,14.1,-9.0,,48.0,,,,,-35.0,46.2,-65.5,,,,-74.9,,False,,,,,False,False,False,,,,False
21157,86,95.0,,236.0,,,,,110.0,160.9,26.0,,,,10.7,9.0,,150.0,,,,,24.0,74.9,-60.0,,,,-75.3,,False,,,,,False,False,False,,,,False
21159,37,5.0,,0.0,,,,,6.0,28.1,5.7,,,,0.2,-32.0,,-37.0,,,,,-31.0,-8.9,-31.3,,,,-36.8,,False,,,,,True,True,True,,,,False
21161,30,15.0,,34.0,,,,,29.0,72.9,29.1,,,,806.6,-15.0,,4.0,,,,,-1.0,42.9,-0.9,,,,776.6,,True,,,,,True,False,True,,,,False
21163,79,60.0,,117.0,,,,,50.0,75.1,13.5,,,,301.1,-19.0,,38.0,,,,,-29.0,-3.9,-65.5,,,,222.1,,False,,,,,False,True,False,,,,False
21165,10,25.0,,0.0,,,,,3.0,14.2,2.0,,,,186.9,15.0,,-10.0,,,,,-7.0,4.2,-8.0,,,,176.9,,True,,,,,True,True,True,,,,False
21167,73,15.0,,19.0,,,,,35.0,63.0,7.4,,,,0.2,-58.0,,-54.0,,,,,-38.0,-10.0,-65.6,,,,-72.8,,True,,,,,True,True,False,,,,False
21169,59,10.0,,0.0,,,,,15.0,28.7,3.2,,,,0.2,-49.0,,-59.0,,,,,-44.0,-30.3,-55.8,,,,-58.8,,False,,,,,True,True,False,,,,False
21171,53,50.0,,0.0,,,,,43.0,118.3,27.2,,,,13.6,-3.0,,-53.0,,,,,-10.0,65.3,-25.8,,,,-39.4,,False,,,,,False,False,False,,,,False
21173,84,110.0,,253.0,,,,,78.0,144.8,22.6,,,,1059.3,26.0,,169.0,,,,,-6.0,60.8,-61.4,,,,975.3,,False,,,,,True,False,False,,,,False
21175,20,45.0,,0.0,,,,,20.0,79.1,5.3,,,,13.7,25.0,,-20.0,,,,,0.0,59.1,-14.7,,,,-6.3,,True,,,,,True,False,True,,,,True
21177,86,155.0,,7.0,,,,,155.0,116.7,89.8,10.3,,,9.4,69.0,,-79.0,,,,,69.0,30.7,3.8,-75.7,,,-76.6,,False,,,,,False,True,True,False,,,False
21179,175,115.0,,260.0,,,,,98.0,276.4,72.3,194.8,,,51.0,-60.0,,85.0,,,,,-77.0,101.4,-102.7,19.8,,,-124.0,,False,,,,,False,False,False,True,,,False
21181,9,5.0,,0.0,,,,,5.0,24.7,6.0,,,,332.1,-4.0,,-9.0,,,,,-4.0,15.7,-3.0,,,,323.1,,False,,,,,False,False,True,,,,False
21183,93,320.0,,1283.0,,,,,100.0,197.9,129.9,88.6,,,615.5,227.0,,1190.0,,,,,7.0,104.9,36.9,-4.4,,,522.5,,False,,,,,True,True,True,True,,,False
21185,443,665.0,182.0,10304.0,,,,,167.0,307.5,2183.3,411.4,,,2792.8,222.0,-261.0,9861.0,,,,,-276.0,-135.5,1740.3,-31.6,,,2349.8,False,False,,,,,False,True,False,True,,,False
21187,54,50.0,,0.0,,,,,10.0,108.6,7.5,,,,508.0,-4.0,,-54.0,,,,,-44.0,54.6,-46.5,,,,454.0,,False,,,,,False,False,False,,,,False
21189,23,0.0,,0.0,,,,,0.0,9.0,1.3,,,,0.0,-23.0,,-23.0,,,,,-23.0,-14.0,-21.7,,,,-23.0,,False,,,,,False,True,True,,,,False
21191,34,20.0,,0.0,,,,,12.0,43.1,6.9,,,,488.8,-14.0,,-34.0,,,,,-22.0,9.1,-27.1,,,,454.8,,False,,,,,False,True,False,,,,False
21193,152,170.0,,553.0,,,,,246.0,120.9,136.1,109.4,,,32.7,18.0,,401.0,,,,,94.0,-31.1,-15.9,-42.6,,,-119.3,,False,,,,,False,False,True,False,,,False
21195,156,115.0,174.2,236.0,,,,,241.0,497.5,104.2,162.6,,,2663.6,-41.0,18.2,80.0,,,,,85.0,341.5,-51.8,6.6,,,2507.6,True,False,,,,,False,False,False,True,,,False
21197,53,55.0,,44.0,,,,,13.0,79.8,24.4,,,,25.6,2.0,,-9.0,,,,,-40.0,26.8,-28.6,,,,-27.4,,False,,,,,False,False,False,,,,False
21199,296,80.0,32.7,196.0,,,,,325.0,276.5,62.8,206.2,,,121.5,-216.0,-263.3,-100.0,,,,,29.0,-19.5,-233.2,-89.8,,,-174.5,False,True,,,,,True,True,False,True,,,True
21201,1,5.0,,0.0,,,,,0.0,16.2,,,,,0.4,4.0,,-1.0,,,,,-1.0,15.2,,,,,-0.6,,True,,,,,True,False,,,,,True
21203,67,40.0,,75.0,,,,,46.0,82.0,11.0,,,,522.0,-27.0,,8.0,,,,,-21.0,15.0,-56.0,,,,455.0,,True,,,,,True,True,False,,,,False
21205,51,45.0,,90.0,,,,,41.0,116.5,22.7,,,,13.1,-6.0,,39.0,,,,,-10.0,65.5,-28.3,,,,-37.9,,False,,,,,False,False,False,,,,False
21207,76,60.0,,139.0,,,,,78.0,125.1,28.8,,,,1.7,-16.0,,63.0,,,,,2.0,49.1,-47.2,,,,-74.3,,False,,,,,True,False,False,,,,False
21209,345,135.0,184.0,343.0,,,,,157.0,194.7,245.6,285.2,,,2626.1,-210.0,-161.0,-2.0,,,,,-188.0,-150.3,-99.4,-59.8,,,2281.1,True,True,,,,,True,True,True,True,,,False
21211,268,165.0,,138.0,,,,,168.0,520.8,74.1,295.9,,,263.7,-103.0,,-130.0,,,,,-100.0,252.8,-193.9,27.9,,,-4.3,,False,,,,,True,False,False,True,,,True
21213,92,45.0,,60.0,,,,,48.0,77.3,30.4,,,,11.5,-47.0,,-32.0,,,,,-44.0,-14.7,-61.6,,,,-80.5,,True,,,,,True,True,False,,,,False
21215,94,55.0,,170.0,,,,,26.0,94.5,15.0,,,,11.1,-39.0,,76.0,,,,,-68.0,0.5,-79.0,,,,-82.9,,False,,,,,False,True,False,,,,False
21217,109,80.0,,215.0,,,,,85.0,210.7,50.3,,,,63.3,-29.0,,106.0,,,,,-24.0,101.7,-58.7,,,,-45.7,,False,,,,,True,False,False,,,,False
21219,19,0.0,,0.0,,,,,20.0,13.4,4.7,,,,0.0,-19.0,,-19.0,,,,,1.0,-5.6,-14.3,,,,-19.0,,False,,,,,True,True,True,,,,True
21221,28,45.0,,0.0,,,,,35.0,59.2,13.8,,,,46.3,17.0,,-28.0,,,,,7.0,31.2,-14.2,,,,18.3,,False,,,,,True,False,True,,,,False
21223,20,25.0,,0.0,,,,,10.0,32.6,9.3,,,,1.0,5.0,,-20.0,,,,,-10.0,12.6,-10.7,,,,-19.0,,False,,,,,False,False,False,,,,False
21225,45,15.0,,2.0,,,,,30.0,37.0,14.4,,,,0.3,-30.0,,-43.0,,,,,-15.0,-8.0,-30.6,,,,-44.7,,False,,,,,True,True,False,,,,False
21227,1058,945.0,926.8,1938.0,,,,,734.0,1225.2,1079.7,503.6,1048.8,,1482.8,-113.0,-131.2,880.0,,,,,-324.0,167.2,21.7,-554.4,-9.2,,424.8,False,False,,,,,False,False,True,False,True,,False
21229,76,45.0,,0.0,,,,,23.0,68.3,20.4,,,,17.4,-31.0,,-76.0,,,,,-53.0,-7.7,-55.6,,,,-58.6,,False,,,,,False,True,False,,,,False
21231,55,60.0,,18.0,,,,,69.0,67.1,9.8,,,,27.3,5.0,,-37.0,,,,,14.0,12.1,-45.2,,,,-27.7,,False,,,,,False,False,False,,,,False
21233,36,35.0,,63.0,,,,,29.0,63.3,19.1,,,,17.1,-1.0,,27.0,,,,,-7.0,27.3,-16.9,,,,-18.9,,False,,,,,False,False,False,,,,False
21235,110,90.0,,287.0,,,,,207.0,238.2,68.4,,,,683.9,-20.0,,177.0,,,,,97.0,128.2,-41.6,,,,573.9,,False,,,,,False,False,False,,,,False
21237,21,10.0,,0.0,,,,,5.0,32.3,0.7,,,,0.0,-11.0,,-21.0,,,,,-16.0,11.3,-20.3,,,,-21.0,,False,,,,,False,False,False,,,,False
21239,100,75.0,,114.0,,,,,45.0,165.4,87.1,,,,8.9,-25.0,,14.0,,,,,-55.0,65.4,-12.9,,,,-91.1,,True,,,,,False,False,True,,,,False
22001,1125,1565.0,2035.1,1495.0,,,,,1512.0,746.5,1681.7,815.1,2596.4,,224.3,440.0,910.1,370.0,,,,,387.0,-378.5,556.7,-309.9,1471.4,,-900.7,False,True,,,,,True,True,False,True,False,,False
22003,829,645.0,,1043.0,,,,,625.0,369.4,1421.6,239.1,,,128.3,-184.0,,214.0,,,,,-204.0,-459.6,592.6,-589.9,,,-700.7,,False,,,,,False,False,False,False,,,False
22005,1349,1310.0,593.7,1009.0,,,,,1975.0,848.2,1661.3,698.6,3684.1,,348.7,-39.0,-755.3,-340.0,,,,,626.0,-500.8,312.3,-650.4,2335.1,,-1000.3,False,False,,,,,False,False,False,False,False,,False
22007,183,150.0,,123.0,,,,,379.0,180.3,45.5,80.7,,,21.9,-33.0,,-60.0,,,,,196.0,-2.7,-137.5,-102.3,,,-161.1,,False,,,,,False,True,False,False,,,False
22009,608,565.0,,762.0,,,,,869.0,578.3,307.5,343.6,,,130.2,-43.0,,154.0,,,,,261.0,-29.7,-300.5,-264.4,,,-477.8,,False,,,,,False,True,False,False,,,False
22011,487,455.0,,859.0,,,,,650.0,411.1,331.3,283.6,,,141.3,-32.0,,372.0,,,,,163.0,-75.9,-155.7,-203.4,,,-345.7,,False,,,,,False,False,False,False,,,False
22013,117,115.0,,134.0,,,,,137.0,114.2,75.2,60.8,,,23.3,-2.0,,17.0,,,,,20.0,-2.8,-41.8,-56.2,,,-93.7,,False,,,,,False,False,False,False,,,False
22015,1046,1100.0,1457.3,753.0,,,,,1922.0,1365.5,1092.2,1020.6,1414.2,,205.9,54.0,411.3,-293.0,,,,,876.0,319.5,46.2,-25.4,368.2,,-840.1,False,False,,,,,False,False,True,True,False,,False
