,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
26153,8,12.0,,0.0,,,,0.0,0.5,,,,23.3,4.0,,-8.0,,,,-8.0,-7.5,,,,15.3,,False,,,,False,False,,,,False
26155,101,42.0,36.2,0.0,,,,334.0,3.3,16.1,20.9,,93.0,-59.0,-64.8,-101.0,,,,233.0,-97.7,-84.9,-80.1,,-8.0,False,False,,,,False,False,False,False,,True
26157,173,78.0,67.2,70.0,,,,59.0,3.0,48.5,32.7,,1441.5,-95.0,-105.8,-103.0,,,,-114.0,-170.0,-124.5,-140.3,,1268.5,False,False,,,,False,False,False,False,,False
26159,295,216.0,207.4,461.0,,,,179.0,42.0,131.2,128.0,,2603.8,-79.0,-87.6,166.0,,,,-116.0,-253.0,-163.8,-167.0,,2308.8,False,False,,,,False,False,False,False,,False
26161,920,966.0,277.4,4427.0,,,,1123.0,845.9,443.8,647.5,,7099.5,46.0,-642.6,3507.0,,,,203.0,-74.1,-476.2,-272.5,,6179.5,False,False,,,,False,False,False,False,,False
26163,5988,4650.0,712.4,6308.0,,,,6287.0,1556.0,906.8,19332.1,,10062.7,-1338.0,-5275.6,320.0,,,,299.0,-4432.0,-5081.2,13344.1,,4074.7,False,True,,,,True,False,False,False,,False
26165,34,90.0,,158.0,,,,182.0,17.8,,,,45.7,56.0,,124.0,,,,148.0,-16.2,,,,11.7,,False,,,,False,True,,,,True
27001,32,6.0,,0.0,,,,0.0,1.0,,,,0.0,-26.0,,-32.0,,,,-32.0,-31.0,,,,-32.0,,False,,,,False,False,,,,False
27003,1886,1278.0,690.1,2001.0,,,,3715.0,655.4,554.8,1157.1,,1909.4,-608.0,-1195.9,115.0,,,,1829.0,-1230.6,-1331.2,-728.9,,23.4,False,True,,,,False,False,False,False,,True
27005,114,42.0,,54.0,,,,20.0,14.1,,,,1273.2,-72.0,,-60.0,,,,-94.0,-99.9,,,,1159.2,,True,,,,False,False,,,,False
27007,244,108.0,,0.0,,,,20.0,15.4,,,,2308.3,-136.0,,-244.0,,,,-224.0,-228.6,,,,2064.3,,False,,,,False,False,,,,False
27009,114,132.0,,207.0,,,,302.0,21.8,45.7,,,1517.7,18.0,,93.0,,,,188.0,-92.2,-68.3,,,1403.7,,False,,,,False,False,False,,,False
27011,14,18.0,,0.0,,,,32.0,2.2,,,,164.1,4.0,,-14.0,,,,18.0,-11.8,,,,150.1,,False,,,,False,False,,,,False
27013,484,660.0,521.8,1029.0,,,,440.0,685.2,738.2,,,886.7,176.0,37.8,545.0,,,,-44.0,201.2,254.2,,,402.7,True,False,,,,True,False,False,,,False
27015,63,84.0,,153.0,,,,145.0,12.8,,,,621.9,21.0,,90.0,,,,82.0,-50.2,,,,558.9,,False,,,,False,False,,,,False
27017,76,30.0,,7.0,,,,115.0,15.1,,,,75.2,-46.0,,-69.0,,,,39.0,-60.9,,,,-0.8,,False,,,,True,False,,,,True
27019,545,630.0,502.1,3203.0,,,,876.0,288.1,560.7,,,3325.9,85.0,-42.9,2658.0,,,,331.0,-256.9,15.7,,,2780.9,True,False,,,,False,False,True,,,False
27021,76,24.0,,0.0,,,,6.0,2.3,,,,94.0,-52.0,,-76.0,,,,-70.0,-73.7,,,,18.0,,False,,,,False,False,,,,True
27023,49,12.0,,0.0,,,,74.0,31.8,,,,1.5,-37.0,,-49.0,,,,25.0,-17.2,,,,-47.5,,False,,,,True,True,,,,False
27025,149,60.0,56.3,75.0,,,,248.0,14.2,95.9,,,86.7,-89.0,-92.7,-74.0,,,,99.0,-134.8,-53.1,,,-62.3,False,True,,,,False,False,True,,,True
27027,207,162.0,267.4,232.0,,,,247.0,20.6,106.7,91.8,,1107.3,-45.0,60.4,25.0,,,,40.0,-186.4,-100.3,-115.2,,900.3,False,True,,,,True,False,False,False,,False
27029,10,30.0,,0.0,,,,3.0,3.5,,,,428.2,20.0,,-10.0,,,,-7.0,-6.5,,,,418.2,,True,,,,True,True,,,,False
27031,5,0.0,,0.0,,,,0.0,,,,,0.0,-5.0,,-5.0,,,,-5.0,,,,,-5.0,,False,,,,False,,,,,False
27033,54,48.0,,2.0,,,,105.0,3.8,39.4,,,327.7,-6.0,,-52.0,,,,51.0,-50.2,-14.6,,,273.7,,False,,,,False,False,False,,,False
27035,173,42.0,110.5,36.0,,,,264.0,3.5,44.6,,,199.4,-131.0,-62.5,-137.0,,,,91.0,-169.5,-128.4,,,26.4,True,False,,,,True,False,True,,,True
27037,2536,2214.0,1003.2,9123.0,,,,2015.0,2444.5,1575.1,1616.8,,6438.3,-322.0,-1532.8,6587.0,,,,-521.0,-91.5,-960.9,-919.2,,3902.3,False,False,,,,False,True,False,False,,False
27039,49,72.0,,105.0,,,,76.0,31.3,,,,215.4,23.0,,56.0,,,,27.0,-17.7,,,,166.4,,False,,,,False,True,,,,False
27041,81,48.0,,79.0,,,,104.0,15.1,,,,80.3,-33.0,,-2.0,,,,23.0,-65.9,,,,-0.7,,True,,,,True,False,,,,True
27043,44,36.0,,0.0,,,,54.0,42.4,,,,3.2,-8.0,,-44.0,,,,10.0,-1.6,,,,-40.8,,False,,,,False,True,,,,False
27045,45,42.0,,2.0,,,,28.0,11.7,,,,242.6,-3.0,,-43.0,,,,-17.0,-33.3,,,,197.6,,False,,,,False,False,,,,False
27047,74,132.0,,160.0,,,,223.0,12.8,101.0,,,294.8,58.0,,86.0,,,,149.0,-61.2,27.0,,,220.8,,False,,,,False,False,True,,,False
27049,98,66.0,,110.0,,,,158.0,8.1,144.2,,,70.4,-32.0,,12.0,,,,60.0,-89.9,46.2,,,-27.6,,True,,,,False,False,False,,,True
27051,33,90.0,,0.0,,,,15.0,6.9,,,,79.4,57.0,,-33.0,,,,-18.0,-26.1,,,,46.4,,True,,,,True,True,,,,True
27053,8138,7068.0,3415.0,39898.0,,,,10754.0,4611.4,1374.8,6734.2,,16060.0,-1070.0,-4723.0,31760.0,,,,2616.0,-3526.6,-6763.2,-1403.8,,7922.0,False,False,,,,False,False,False,False,,False
27055,39,42.0,,3.0,,,,47.0,13.9,,,,250.3,3.0,,-36.0,,,,8.0,-25.1,,,,211.3,,False,,,,False,False,,,,False
27057,33,24.0,,0.0,,,,10.0,1.5,,,,39.1,-9.0,,-33.0,,,,-23.0,-31.5,,,,6.1,,False,,,,False,False,,,,True
27059,80,54.0,,111.0,,,,190.0,54.9,,,,50.9,-26.0,,31.0,,,,110.0,-25.1,,,,-29.1,,False,,,,False,True,,,,False
27061,93,42.0,,0.0,,,,48.0,10.2,,,,2091.3,-51.0,,-93.0,,,,-45.0,-82.8,,,,1998.3,,False,,,,True,False,,,,False
27063,41,12.0,,0.0,,,,70.0,8.0,,,,309.3,-29.0,,-41.0,,,,29.0,-33.0,,,,268.3,,False,,,,False,False,,,,False
27065,36,18.0,,0.0,,,,17.0,1.2,,,,526.0,-18.0,,-36.0,,,,-19.0,-34.8,,,,490.0,,False,,,,False,False,,,,False
27067,176,120.0,,143.0,,,,332.0,11.6,23.0,,,1470.2,-56.0,,-33.0,,,,156.0,-164.4,-153.0,,,1294.2,,True,,,,False,False,False,,,False
27069,2,0.0,,0.0,,,,0.0,0.1,,,,0.0,-2.0,,-2.0,,,,-2.0,-1.9,,,,-2.0,,False,,,,False,True,,,,True
27071,64,42.0,,0.0,,,,27.0,1.5,,,,71.2,-22.0,,-64.0,,,,-37.0,-62.5,,,,7.2,,False,,,,False,False,,,,True
27073,6,6.0,,0.0,,,,14.0,0.5,,,,320.4,0.0,,-6.0,,,,8.0,-5.5,,,,314.4,,False,,,,False,False,,,,False
27075,22,0.0,,0.0,,,,4.0,1.9,,,,0.0,-22.0,,-22.0,,,,-18.0,-20.1,,,,-22.0,,False,,,,True,True,,,,True
27077,7,0.0,,0.0,,,,0.0,,,,,,-7.0,,-7.0,,,,-7.0,,,,,,,False,,,,False,,,,,
27079,186,162.0,,459.0,,,,79.0,233.8,194.5,,,252.7,-24.0,,273.0,,,,-107.0,47.8,8.5,,,66.7,,False,,,,False,False,True,,,False
27081,45,42.0,,0.0,,,,43.0,1.3,,,,251.5,-3.0,,-45.0,,,,-2.0,-43.7,,,,206.5,,False,,,,True,False,,,,False
27083,110,144.0,,86.0,,,,199.0,15.9,128.8,,,57.3,34.0,,-24.0,,,,89.0,-94.1,18.8,,,-52.7,,True,,,,False,False,True,,,False
27085,197,72.0,,83.0,,,,165.0,28.9,119.1,,,219.7,-125.0,,-114.0,,,,-32.0,-168.1,-77.9,,,22.7,,True,,,,True,False,True,,,True
27087,23,12.0,,0.0,,,,6.0,1.4,,,,0.1,-11.0,,-23.0,,,,-17.0,-21.6,,,,-22.9,,False,,,,False,False,,,,False
27089,19,6.0,,0.0,,,,8.0,1.4,,,,453.6,-13.0,,-19.0,,,,-11.0,-17.6,,,,434.6,,False,,,,True,False,,,,False
27091,46,72.0,,46.0,,,,136.0,3.7,39.7,,,10.0,26.0,,0.0,,,,90.0,-42.3,-6.3,,,-36.0,,True,,,,False,False,True,,,False
27093,32,6.0,,0.0,,,,50.0,18.9,,,,3.9,-26.0,,-32.0,,,,18.0,-13.1,,,,-28.1,,False,,,,True,True,,,,False
27095,45,30.0,,0.0,,,,40.0,10.1,,,,1201.7,-15.0,,-45.0,,,,-5.0,-34.9,,,,1156.7,,False,,,,True,False,,,,False
27097,46,30.0,,0.0,,,,63.0,9.9,,,,450.8,-16.0,,-46.0,,,,17.0,-36.1,,,,404.8,,False,,,,False,False,,,,False
27099,166,222.0,,68.0,,,,402.0,17.6,141.1,,,174.4,56.0,,-98.0,,,,236.0,-148.4,-24.9,,,8.4,,False,,,,False,False,True,,,True
27101,62,90.0,,0.0,,,,44.0,13.7,,,,108.1,28.0,,-62.0,,,,-18.0,-48.3,,,,46.1,,False,,,,True,False,,,,False
27103,202,264.0,,813.0,,,,224.0,298.1,236.3,,,530.7,62.0,,611.0,,,,22.0,96.1,34.3,,,328.7,,False,,,,True,False,True,,,False
27105,138,132.0,,256.0,,,,354.0,12.4,14.5,,,0.0,-6.0,,118.0,,,,216.0,-125.6,-123.5,,,-138.0,,False,,,,False,False,False,,,False
27107,26,6.0,,0.0,,,,16.0,2.9,,,,195.2,-20.0,,-26.0,,,,-10.0,-23.1,,,,169.2,,False,,,,True,False,,,,False
27109,648,948.0,669.0,2223.0,,,,1073.0,644.8,651.9,656.3,,3220.1,300.0,21.0,1575.0,,,,425.0,-3.2,3.9,8.3,,2572.1,True,False,,,,False,True,True,True,,False
27111,129,108.0,75.1,220.0,,,,32.0,14.6,40.3,,,1504.7,-21.0,-53.9,91.0,,,,-97.0,-114.4,-88.7,,,1375.7,False,False,,,,False,False,False,,,False
27113,23,18.0,,0.0,,,,176.0,26.2,,,,6.9,-5.0,,-23.0,,,,153.0,3.2,,,,-16.1,,False,,,,False,True,,,,False
27115,28,54.0,,56.0,,,,40.0,4.2,11.3,,,246.9,26.0,,28.0,,,,12.0,-23.8,-16.7,,,218.9,,False,,,,True,True,True,,,False
27117,103,192.0,,0.0,,,,130.0,29.5,,,,19.1,89.0,,-103.0,,,,27.0,-73.5,,,,-83.9,,False,,,,True,True,,,,True
27119,92,42.0,,0.0,,,,24.0,20.4,,,,1050.9,-50.0,,-92.0,,,,-68.0,-71.6,,,,958.9,,False,,,,False,False,,,,False
27121,43,18.0,,0.0,,,,15.0,1.1,,,,527.4,-25.0,,-43.0,,,,-28.0,-41.9,,,,484.4,,False,,,,False,False,,,,False
27123,3324,2184.0,6859.3,3427.0,,,,9235.0,890.0,554.4,1333.4,,3072.5,-1140.0,3535.3,103.0,,,,5911.0,-2434.0,-2769.6,-1990.6,,-251.5,False,True,,,,False,False,False,False,,True
27125,25,6.0,,0.0,,,,1.0,0.2,,,,0.1,-19.0,,-25.0,,,,-24.0,-24.8,,,,-24.9,,False,,,,False,False,,,,False
27127,23,30.0,,0.0,,,,39.0,8.5,,,,161.5,7.0,,-23.0,,,,16.0,-14.5,,,,138.5,,False,,,,False,False,,,,False
27129,34,30.0,,0.0,,,,18.0,20.3,,,,0.7,-4.0,,-34.0,,,,-16.0,-13.7,,,,-33.3,,False,,,,False,False,,,,False
27131,237,264.0,291.4,306.0,,,,391.0,56.2,148.0,,,800.5,27.0,54.4,69.0,,,,154.0,-180.8,-89.0,,,563.5,False,False,,,,False,False,False,,,False
27133,62,24.0,,0.0,,,,24.0,3.3,,,,355.5,-38.0,,-62.0,,,,-38.0,-58.7,,,,293.5,,False,,,,False,False,,,,False
27135,40,72.0,,0.0,,,,63.0,8.1,,,,341.9,32.0,,-40.0,,,,23.0,-31.9,,,,301.9,,False,,,,True,True,,,,False
27137,519,276.0,46.3,779.0,,,,367.0,350.4,240.5,,,1970.4,-243.0,-472.7,260.0,,,,-152.0,-168.6,-278.5,,,1451.4,False,False,,,,True,True,False,,,False
27139,961,948.0,954.0,3412.0,,,,977.0,816.1,788.6,,,3846.4,-13.0,-7.0,2451.0,,,,16.0,-144.9,-172.4,,,2885.4,True,False,,,,False,False,False,,,False
27141,460,330.0,297.2,2099.0,,,,563.0,312.3,159.7,,,2987.0,-130.0,-162.8,1639.0,,,,103.0,-147.7,-300.3,,,2527.0,False,False,,,,True,False,False,,,False
27143,51,24.0,,0.0,,,,30.0,36.0,,,,7.1,-27.0,,-51.0,,,,-21.0,-15.0,,,,-43.9,,False,,,,True,True,,,,False
27145,575,906.0,117.8,1716.0,,,,1256.0,547.1,104.1,460.8,,687.4,331.0,-457.2,1141.0,,,,681.0,-27.9,-470.9,-114.2,,112.4,False,False,,,,False,True,False,True,,True
27147,146,102.0,,175.0,,,,310.0,18.5,161.7,,,74.6,-44.0,,29.0,,,,164.0,-127.5,15.7,,,-71.4,,True,,,,False,False,True,,,False
27149,14,42.0,,0.0,,,,88.0,2.6,,,,477.4,28.0,,-14.0,,,,74.0,-11.4,,,,463.4,,True,,,,False,True,,,,False
27151,25,72.0,,0.0,,,,24.0,3.7,,,,380.4,47.0,,-25.0,,,,-1.0,-21.3,,,,355.4,,True,,,,True,True,,,,False
27153,42,12.0,,0.0,,,,150.0,0.1,15.7,,,1.7,-30.0,,-42.0,,,,108.0,-41.9,-26.3,,,-40.3,,False,,,,False,False,True,,,False
27155,15,6.0,,0.0,,,,18.0,0.3,,,,155.3,-9.0,,-15.0,,,,3.0,-14.7,,,,140.3,,False,,,,True,False,,,,False
27157,71,42.0,,66.0,,,,83.0,14.3,,,,744.1,-29.0,,-5.0,,,,12.0,-56.7,,,,673.1,,True,,,,True,False,,,,False
27159,21,12.0,,0.0,,,,30.0,2.4,,,,641.2,-9.0,,-21.0,,,,9.0,-18.6,,,,620.2,,False,,,,False,False,,,,False
27161,131,78.0,,130.0,,,,102.0,53.7,,,,43.0,-53.0,,-1.0,,,,-29.0,-77.3,,,,-88.0,,True,,,,True,False,,,,False
27163,1313,1116.0,1362.7,2859.0,,,,1957.0,1150.3,1234.5,821.4,,3645.7,-197.0,49.7,1546.0,,,,644.0,-162.7,-78.5,-491.6,,2332.7,True,False,,,,False,True,True,False,,False
27165,136,306.0,,746.0,,,,160.0,195.4,114.9,,,155.9,170.0,,610.0,,,,24.0,59.4,-21.1,,,19.9,,False,,,,True,True,True,,,True
27167,21,12.0,,0.0,,,,28.0,6.1,,,,73.0,-9.0,,-21.0,,,,7.0,-14.9,,,,52.0,,False,,,,True,False,,,,False
27169,155,114.0,47.6,272.0,,,,290.0,48.6,105.7,,,292.9,-41.0,-107.4,117.0,,,,135.0,-106.4,-49.3,,,137.9,False,False,,,,False,False,False,,,False
27171,532,432.0,707.2,1419.0,,,,650.0,107.7,354.7,,,1833.7,-100.0,175.2,887.0,,,,118.0,-424.3,-177.3,,,1301.7,False,False,,,,False,False,False,,,False
27173,29,6.0,,0.0,,,,47.0,13.5,,,,1.5,-23.0,,-29.0,,,,18.0,-15.5,,,,-27.5,,False,,,,True,True,,,,False
28001,355,246.0,,1038.0,,,,1238.0,83.9,120.9,,,219.0,-109.0,,683.0,,,,883.0,-271.1,-234.1,,,-136.0,,False,,,,False,False,False,,,False
28003,406,192.0,,628.0,,,,310.0,736.7,184.1,,,607.7,-214.0,,222.0,,,,-96.0,330.7,-221.9,,,201.7,,False,,,,True,False,False,,,True
28005,150,126.0,,107.0,,,,101.0,4.5,53.0,,,102.8,-24.0,,-43.0,,,,-49.0,-145.5,-97.0,,,-47.2,,False,,,,False,False,False,,,False
28007,188,150.0,,129.0,,,,199.0,28.8,21.5,,,49.5,-38.0,,-59.0,,,,11.0,-159.2,-166.5,,,-138.5,,False,,,,True,False,False,,,False
28009,141,72.0,,0.0,,,,51.0,10.8,,,,114.6,-69.0,,-141.0,,,,-90.0,-130.2,,,,-26.4,,False,,,,False,False,,,,True
28011,998,426.0,,1215.0,,,,435.0,514.1,229.0,,,407.2,-572.0,,217.0,,,,-563.0,-483.9,-769.0,,,-590.8,,True,,,,True,True,False,,,False
28013,283,210.0,,576.0,,,,135.0,136.7,95.8,,,146.4,-73.0,,293.0,,,,-148.0,-146.3,-187.2,,,-136.6,,False,,,,False,False,False,,,False
28015,102,102.0,,143.0,,,,81.0,50.6,30.4,,,26.5,0.0,,41.0,,,,-21.0,-51.4,-71.6,,,-75.5,,False,,,,False,False,False,,,False
28017,266,126.0,,251.0,,,,179.0,23.3,93.8,,,80.5,-140.0,,-15.0,,,,-87.0,-242.7,-172.2,,,-185.5,,True,,,,True,False,False,,,False
28019,74,6.0,,0.0,,,,23.0,24.3,,,,8.1,-68.0,,-74.0,,,,-51.0,-49.7,,,,-65.9,,False,,,,True,True,,,,True
28021,123,186.0,,449.0,,,,125.0,42.4,42.0,,,40.8,63.0,,326.0,,,,2.0,-80.6,-81.0,,,-82.2,,False,,,,True,False,False,,,False
28023,189,102.0,,0.0,,,,79.0,53.9,47.5,,,47.9,-87.0,,-189.0,,,,-110.0,-135.1,-141.5,,,-141.1,,False,,,,False,False,False,,,False
28025,187,54.0,,14.0,,,,100.0,10.4,86.8,,,39.2,-133.0,,-173.0,,,,-87.0,-176.6,-100.2,,,-147.8,,False,,,,True,False,True,,,False
28027,677,138.0,,214.0,,,,548.0,30.3,81.2,,,107.1,-539.0,,-463.0,,,,-129.0,-646.7,-595.8,,,-569.9,,True,,,,True,False,False,,,False
28029,360,306.0,,375.0,,,,403.0,100.3,157.1,,,117.8,-54.0,,15.0,,,,43.0,-259.7,-202.9,,,-242.2,,True,,,,True,False,False,,,False
28031,287,528.0,,1177.0,,,,258.0,406.9,172.1,,,214.3,241.0,,890.0,,,,-29.0,119.9,-114.9,,,-72.7,,False,,,,True,True,True,,,True
28033,2338,1968.0,3427.8,1347.0,,,,3592.0,1500.8,1338.7,1145.6,,2001.8,-370.0,1089.8,-991.0,,,,1254.0,-837.2,-999.3,-1192.4,,-336.2,False,False,,,,False,False,False,False,,True
28035,1031,798.0,538.4,2141.0,,,,1614.0,500.4,216.1,737.6,,466.1,-233.0,-492.6,1110.0,,,,583.0,-530.6,-814.9,-293.4,,-564.9,False,False,,,,False,False,False,False,,False
28037,119,54.0,,4.0,,,,129.0,5.1,,,,68.2,-65.0,,-115.0,,,,10.0,-113.9,,,,-50.8,,False,,,,True,False,,,,True
28039,558,180.0,,464.0,,,,384.0,292.4,137.2,,,349.3,-378.0,,-94.0,,,,-174.0,-265.6,-420.8,,,-208.7,,True,,,,True,True,False,,,True
28041,172,48.0,,79.0,,,,66.0,7.7,60.0,,,50.9,-124.0,,-93.0,,,,-106.0,-164.3,-112.0,,,-121.1,,True,,,,True,False,True,,,True
28043,305,690.0,,1033.0,,,,659.0,246.5,307.2,,,230.2,385.0,,728.0,,,,354.0,-58.5,2.2,,,-74.8,,False,,,,True,True,True,,,True
28045,306,108.0,,204.0,,,,526.0,59.3,72.3,,,94.8,-198.0,,-102.0,,,,220.0,-246.7,-233.7,,,-211.2,,True,,,,False,False,False,,,False
28047,1890,1500.0,1636.1,1969.0,,,,1747.0,2445.3,1689.0,1859.0,,2339.6,-390.0,-253.9,79.0,,,,-143.0,555.3,-201.0,-31.0,,449.6,True,True,,,,True,False,True,True,,False
28049,3314,2568.0,3503.0,3206.0,,,,2706.0,3195.2,1672.7,1352.0,,2353.9,-746.0,189.0,-108.0,,,,-608.0,-118.8,-1641.3,-1962.0,,-960.1,True,True,,,,True,True,False,False,,False
28051,425,210.0,,100.0,,,,165.0,126.5,25.7,,,33.7,-215.0,,-325.0,,,,-260.0,-298.5,-399.3,,,-391.3,,False,,,,False,False,False,,,False
28053,163,96.0,,226.0,,,,78.0,13.5,68.9,,,65.9,-67.0,,63.0,,,,-85.0,-149.5,-94.1,,,-97.1,,True,,,,False,False,False,,,False
28055,83,6.0,,0.0,,,,1.0,,,,,4.8,-77.0,,-83.0,,,,-82.0,,,,,-78.2,,False,,,,False,,,,,False
28057,331,66.0,,117.0,,,,52.0,26.8,67.2,,,58.7,-265.0,,-214.0,,,,-279.0,-304.2,-263.8,,,-272.3,,True,,,,False,False,True,,,False
28059,1945,954.0,369.3,1890.0,,,,1490.0,858.9,802.5,4556.4,,1497.9,-991.0,-1575.7,-55.0,,,,-455.0,-1086.1,-1142.5,2611.4,,-447.1,False,True,,,,True,False,False,False,,True
28061,207,96.0,,200.0,,,,100.0,13.8,52.4,,,54.0,-111.0,,-7.0,,,,-107.0,-193.2,-154.6,,,-153.0,,True,,,,True,False,False,,,False
28063,91,114.0,,0.0,,,,64.0,85.5,30.9,,,73.3,23.0,,-91.0,,,,-27.0,-5.5,-60.1,,,-17.7,,False,,,,False,True,False,,,True
28065,149,54.0,,117.0,,,,67.0,26.1,29.6,,,34.3,-95.0,,-32.0,,,,-82.0,-122.9,-119.4,,,-114.7,,True,,,,True,False,False,,,False
28067,856,498.0,239.6,856.0,,,,1915.0,174.1,195.6,390.4,,262.4,-358.0,-616.5,0.0,,,,1059.0,-681.9,-660.4,-465.6,,-593.6,False,True,,,,False,False,False,False,,False
28069,75,36.0,,29.0,,,,24.0,2.2,11.0,,,13.9,-39.0,,-46.0,,,,-51.0,-72.8,-64.0,,,-61.1,,False,,,,False,False,False,,,False
28071,655,648.0,466.4,1617.0,,,,981.0,1079.3,565.5,,,614.2,-7.0,-188.6,962.0,,,,326.0,424.3,-89.5,,,-40.8,False,False,,,,False,False,False,,,False
28073,824,468.0,283.9,792.0,,,,1090.0,359.1,369.5,472.3,,466.2,-356.0,-540.1,-32.0,,,,266.0,-464.9,-454.5,-351.7,,-357.8,False,True,,,,True,False,False,True,,False
28075,653,330.0,158.7,831.0,,,,1889.0,57.4,57.5,197.8,,184.2,-323.0,-494.3,178.0,,,,1236.0,-595.6,-595.5,-455.2,,-468.8,False,True,,,,False,False,False,False,,False
28077,201,210.0,,427.0,,,,145.0,110.0,57.8,,,112.1,9.0,,226.0,,,,-56.0,-91.0,-143.2,,,-88.9,,False,,,,False,False,False,,,False
28079,202,360.0,,819.0,,,,368.0,200.4,57.6,,,74.4,158.0,,617.0,,,,166.0,-1.6,-144.4,,,-127.6,,False,,,,False,True,True,,,True
28081,1346,390.0,1083.5,437.0,,,,1860.0,157.3,570.6,336.1,,429.5,-956.0,-262.5,-909.0,,,,514.0,-1188.7,-775.4,-1009.9,,-916.5,True,True,,,,True,False,True,False,,True
28083,655,270.0,,229.0,,,,677.0,37.3,82.4,,,113.8,-385.0,,-426.0,,,,22.0,-617.7,-572.6,,,-541.2,,False,,,,True,False,False,,,False
28085,388,450.0,,694.0,,,,668.0,139.7,144.9,,,206.9,62.0,,306.0,,,,280.0,-248.3,-243.1,,,-181.1,,False,,,,False,False,False,,,False
28087,660,390.0,423.8,511.0,,,,676.0,82.9,332.5,349.5,,323.2,-270.0,-236.2,-149.0,,,,16.0,-577.1,-327.5,-310.5,,-336.8,True,True,,,,True,False,False,False,,False
28089,1328,900.0,373.6,1411.0,,,,1356.0,737.4,483.8,1129.8,,583.3,-428.0,-954.4,83.0,,,,28.0,-590.6,-844.2,-198.2,,-744.7,False,True,,,,True,False,False,True,,False
28091,423,312.0,,377.0,,,,397.0,290.8,185.4,,,227.3,-111.0,,-46.0,,,,-26.0,-132.2,-237.6,,,-195.7,,True,,,,True,False,False,,,False
28093,599,306.0,,415.0,,,,305.0,144.0,315.7,,,340.5,-293.0,,-184.0,,,,-294.0,-455.0,-283.3,,,-258.5,,True,,,,False,False,True,,,True
28095,510,342.0,,1198.0,,,,224.0,151.5,134.1,,,213.8,-168.0,,688.0,,,,-286.0,-358.5,-375.9,,,-296.2,,False,,,,False,False,False,,,False
28097,219,240.0,,647.0,,,,108.0,382.0,40.1,,,92.4,21.0,,428.0,,,,-111.0,163.0,-178.9,,,-126.6,,False,,,,False,False,False,,,False
28099,332,360.0,,313.0,,,,694.0,52.6,49.8,,,46.9,28.0,,-19.0,,,,362.0,-279.4,-282.2,,,-285.1,,True,,,,False,False,False,,,False
28101,245,216.0,,216.0,,,,169.0,39.9,19.7,,,80.0,-29.0,,-29.0,,,,-76.0,-205.1,-225.3,,,-165.0,,False,,,,False,False,False,,,False
28103,226,102.0,,142.0,,,,54.0,4.7,49.3,,,29.5,-124.0,,-84.0,,,,-172.0,-221.3,-176.7,,,-196.5,,True,,,,False,False,False,,,False
28105,662,420.0,,1053.0,,,,607.0,137.3,297.3,,,287.4,-242.0,,391.0,,,,-55.0,-524.7,-364.7,,,-374.6,,False,,,,True,False,False,,,False
28107,783,618.0,,1166.0,,,,514.0,225.9,297.8,,,595.5,-165.0,,383.0,,,,-269.0,-557.1,-485.2,,,-187.5,,False,,,,False,False,False,,,False
28109,384,204.0,19.0,717.0,,,,526.0,122.5,30.7,169.4,,155.9,-180.0,-365.0,333.0,,,,142.0,-261.5,-353.3,-214.6,,-228.1,False,False,,,,True,False,False,False,,False
28111,204,126.0,,70.0,,,,78.0,12.7,,,,119.1,-78.0,,-134.0,,,,-126.0,-191.3,,,,-84.9,,False,,,,False,False,,,,False
28113,570,408.0,,926.0,,,,906.0,353.0,273.8,,,353.7,-162.0,,356.0,,,,336.0,-217.0,-296.2,,,-216.3,,False,,,,False,False,False,,,False
28115,621,378.0,,377.0,,,,511.0,116.8,343.9,,,339.0,-243.0,,-244.0,,,,-110.0,-504.2,-277.1,,,-282.0,,False,,,,True,False,False,,,False
28117,443,72.0,,123.0,,,,170.0,22.6,106.3,,,79.6,-371.0,,-320.0,,,,-273.0,-420.4,-336.7,,,-363.4,,True,,,,True,False,True,,,True
28119,200,138.0,,244.0,,,,98.0,152.9,,,,100.1,-62.0,,44.0,,,,-102.0,-47.1,,,,-99.9,,True,,,,False,True,,,,False
28121,1548,1026.0,688.1,1055.0,,,,2503.0,1330.9,887.7,982.3,,1145.4,-522.0,-859.9,-493.0,,,,955.0,-217.1,-660.3,-565.7,,-402.6,False,True,,,,False,True,False,False,,True
