,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
47061,61,24.0,,45.0,24.0,,,,,,53.0,47.2,,103.4,57.1,,,,38.7,,,,94.0,,-37.0,,-16.0,-37.0,,,,,,-8.0,-13.8,,42.4,-3.9,,,,-22.3,,,,33.0,,,True,False,,,,,,True,True,,False,True,,,,True,,,,True,
47063,712,836.0,1104.1,808.0,1132.0,,,,,,813.0,1125.0,,436.2,797.9,417.6,,,725.9,,,,751.0,,124.0,392.1,96.0,420.0,,,,,,101.0,413.0,,-275.8,85.9,-294.4,,,13.9,,,,39.0,,False,True,False,,,,,,True,False,,False,True,False,,,True,,,,True,
47065,2473,3024.0,5130.4,3126.0,2136.0,,,,,,3521.0,2840.7,,2515.4,3726.3,2014.2,,,3020.7,4332.0,,,2819.0,,551.0,2657.4,653.0,-337.0,,,,,,1048.0,367.7,,42.4,1253.3,-458.8,,,547.7,1859.0,,,346.0,,False,False,True,,,,,,False,True,,True,False,True,,,True,False,,,True,
47067,33,124.0,,58.0,194.0,,,,,,24.0,89.6,,58.4,116.7,,,,,,,,162.0,,91.0,,25.0,161.0,,,,,,-9.0,56.6,,25.4,83.7,,,,,,,,129.0,,,True,False,,,,,,True,True,,True,True,,,,,,,,False,
47069,520,468.0,,390.0,0.0,,,,,,370.0,446.1,,482.7,473.2,231.8,,,463.4,,,,292.0,,-52.0,,-130.0,-520.0,,,,,,-150.0,-73.9,,-37.3,-46.8,-288.2,,,-56.6,,,,-228.0,,,False,False,,,,,,False,False,,True,True,False,,,False,,,,False,
47071,313,352.0,,268.0,902.0,,,,,,248.0,348.5,,177.7,390.3,177.9,,,238.2,,,,405.0,,39.0,,-45.0,589.0,,,,,,-65.0,35.5,,-135.3,77.3,-135.1,,,-74.8,,,,92.0,,,False,False,,,,,,False,True,,False,False,False,,,False,,,,False,
47073,442,224.0,53.0,335.0,350.0,,,,,,321.0,331.0,,369.5,373.7,200.9,,,897.9,,,,455.0,,-218.0,-388.9,-107.0,-92.0,,,,,,-121.0,-111.0,,-72.5,-68.3,-241.1,,,455.9,,,,13.0,,False,True,True,,,,,,True,True,,True,True,False,,,False,,,,True,
47075,450,228.0,,199.0,296.0,,,,,,158.0,258.9,,338.8,352.1,60.0,,,197.4,,,,252.0,,-222.0,,-251.0,-154.0,,,,,,-292.0,-191.1,,-111.2,-97.9,-390.0,,,-252.6,,,,-198.0,,,False,True,,,,,,False,True,,True,True,False,,,False,,,,True,
47077,492,532.0,,366.0,1179.0,,,,,,200.0,390.5,,1316.0,589.7,161.8,,,367.9,,,,585.0,,40.0,,-126.0,687.0,,,,,,-292.0,-101.5,,824.0,97.7,-330.2,,,-124.1,,,,93.0,,,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
47079,296,140.0,,145.0,388.0,,,,,,121.0,117.3,,186.3,157.3,,,,119.8,,,,514.0,,-156.0,,-151.0,92.0,,,,,,-175.0,-178.7,,-109.7,-138.7,,,,-176.2,,,,218.0,,,True,True,,,,,,False,False,,True,True,,,,False,,,,False,
47081,162,112.0,,82.0,3.0,,,,,,99.0,168.7,,36.3,143.6,121.9,,,83.6,,,,108.0,,-50.0,,-80.0,-159.0,,,,,,-63.0,6.7,,-125.7,-18.4,-40.1,,,-78.4,,,,-54.0,,,False,False,,,,,,False,True,,False,True,True,,,False,,,,False,
47083,34,40.0,,29.0,89.0,,,,,,28.0,40.4,,21.3,42.4,,,,29.3,,,,56.0,,6.0,,-5.0,55.0,,,,,,-6.0,6.4,,-12.7,8.4,,,,-4.7,,,,22.0,,,True,False,,,,,,False,False,,False,False,,,,True,,,,False,
47085,79,44.0,,38.0,50.0,,,,,,61.0,82.0,,29.3,57.0,,,,11.7,,,,31.0,,-35.0,,-41.0,-29.0,,,,,,-18.0,3.0,,-49.7,-22.0,,,,-67.3,,,,-48.0,,,False,True,,,,,,True,True,,False,True,,,,False,,,,False,
47087,97,84.0,,68.0,149.0,,,,,,40.0,77.6,,67.8,78.3,,,,70.3,,,,71.0,,-13.0,,-29.0,52.0,,,,,,-57.0,-19.4,,-29.2,-18.7,,,,-26.7,,,,-26.0,,,False,False,,,,,,False,False,,False,False,,,,False,,,,False,
47089,344,352.0,255.0,387.0,497.0,,,,,,438.0,492.6,,485.2,450.9,315.8,,,368.8,,,,448.0,,8.0,-89.0,43.0,153.0,,,,,,94.0,148.6,,141.2,106.9,-28.2,,,24.8,,,,104.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
47091,325,32.0,,33.0,30.0,,,,,,33.0,37.2,,67.7,45.2,,,,31.5,,,,105.0,,-293.0,,-292.0,-295.0,,,,,,-292.0,-287.8,,-257.3,-279.8,,,,-293.5,,,,-220.0,,,True,False,,,,,,True,True,,True,True,,,,False,,,,True,
47093,2723,3052.0,4351.3,3713.0,3581.0,,,,,,3165.0,5255.5,,4097.2,3814.2,3257.7,,,3368.4,3821.0,,,3607.0,,329.0,1628.3,990.0,858.0,,,,,,442.0,2532.5,,1374.2,1091.2,534.7,,,645.4,1098.0,,,884.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,False,,,False,
47095,110,28.0,,9.0,17.0,,,,,,89.0,13.2,,7.2,36.3,1.4,,,12.6,,,,130.0,,-82.0,,-101.0,-93.0,,,,,,-21.0,-96.8,,-102.8,-73.7,-108.6,,,-97.4,,,,20.0,,,False,False,,,,,,True,False,,False,True,False,,,False,,,,True,
47097,308,276.0,,331.0,371.0,,,,,,340.0,339.1,,335.8,355.0,141.7,,,268.2,,,,275.0,,-32.0,,23.0,63.0,,,,,,32.0,31.1,,27.8,47.0,-166.3,,,-39.8,,,,-33.0,,,True,False,,,,,,False,True,,True,False,False,,,False,,,,False,
47099,341,260.0,,288.0,223.0,,,,,,337.0,441.5,,209.6,363.2,271.7,,,331.6,,,,301.0,,-81.0,,-53.0,-118.0,,,,,,-4.0,100.5,,-131.4,22.2,-69.3,,,-9.4,,,,-40.0,,,True,False,,,,,,True,False,,False,True,True,,,True,,,,True,
47101,89,56.0,,35.0,162.0,,,,,,34.0,23.5,,27.0,56.7,,,,,,,,156.0,,-33.0,,-54.0,73.0,,,,,,-55.0,-65.5,,-62.0,-32.3,,,,,,,,67.0,,,False,False,,,,,,False,False,,False,True,,,,,,,,False,
47103,198,196.0,,186.0,406.0,,,,,,195.0,239.4,,183.3,215.2,163.8,,,188.1,,,,196.0,,-2.0,,-12.0,208.0,,,,,,-3.0,41.4,,-14.7,17.2,-34.2,,,-9.9,,,,-2.0,,,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
47105,359,436.0,315.0,376.0,870.0,,,,,,398.0,358.7,,404.3,408.7,225.6,,,373.2,,,,544.0,,77.0,-44.0,17.0,511.0,,,,,,39.0,-0.3,,45.3,49.7,-133.4,,,14.2,,,,185.0,,True,True,False,,,,,,True,True,,True,True,False,,,True,,,,False,
47107,282,236.0,180.8,270.0,271.0,,,,,,425.0,547.1,,93.5,276.4,222.3,,,575.6,,,,199.0,,-46.0,-101.2,-12.0,-11.0,,,,,,143.0,265.1,,-188.5,-5.6,-59.7,,,293.6,,,,-83.0,,False,True,True,,,,,,False,False,,False,True,False,,,False,,,,False,
47109,266,252.0,,311.0,345.0,,,,,,285.0,307.3,,441.5,344.7,193.1,,,313.8,,,,324.0,,-14.0,,45.0,79.0,,,,,,19.0,41.3,,175.5,78.7,-72.9,,,47.8,,,,58.0,,,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
47111,133,248.0,,132.0,63.0,,,,,,171.0,213.9,,54.2,206.7,8.7,,,138.1,,,,74.0,,115.0,,-1.0,-70.0,,,,,,38.0,80.9,,-78.8,73.7,-124.3,,,5.1,,,,-59.0,,,True,True,,,,,,True,True,,True,True,False,,,True,,,,True,
47113,948,424.0,272.9,497.0,750.0,,,,,,1030.0,1001.1,,492.8,497.8,487.7,,,286.7,,,,521.0,,-524.0,-675.1,-451.0,-198.0,,,,,,82.0,53.1,,-455.2,-450.2,-460.3,,,-661.3,,,,-427.0,,False,True,True,,,,,,True,True,,True,True,True,,,False,,,,True,
47115,138,128.0,,137.0,211.0,,,,,,166.0,163.2,,149.9,233.9,115.1,,,77.3,,,,278.0,,-10.0,,-1.0,73.0,,,,,,28.0,25.2,,11.9,95.9,-22.9,,,-60.7,,,,140.0,,,True,False,,,,,,False,False,,False,False,False,,,False,,,,False,
47117,250,152.0,,169.0,185.0,,,,,,156.0,282.2,,208.8,247.0,161.0,,,104.1,,,,208.0,,-98.0,,-81.0,-65.0,,,,,,-94.0,32.2,,-41.2,-3.0,-89.0,,,-145.9,,,,-42.0,,,True,True,,,,,,True,True,,True,True,True,,,False,,,,True,
47119,719,860.0,893.7,921.0,1275.0,,,,,,641.0,987.2,,1572.8,1189.9,646.0,,,972.0,,,,1208.0,,141.0,174.7,202.0,556.0,,,,,,-78.0,268.2,,853.8,470.9,-73.0,,,253.0,,,,489.0,,False,False,False,,,,,,True,False,,False,False,True,,,False,,,,False,
47121,68,76.0,,72.0,220.0,,,,,,70.0,55.4,,69.0,93.6,,,,67.2,,,,206.0,,8.0,,4.0,152.0,,,,,,2.0,-12.6,,1.0,25.6,,,,-0.8,,,,138.0,,,True,False,,,,,,True,False,,True,False,,,,True,,,,False,
47123,340,304.0,,222.0,1145.0,,,,,,328.0,250.9,,127.7,266.6,200.6,,,191.9,,,,635.0,,-36.0,,-118.0,805.0,,,,,,-12.0,-89.1,,-212.3,-73.4,-139.4,,,-148.1,,,,295.0,,,False,False,,,,,,True,False,,False,False,False,,,False,,,,False,
47125,944,868.0,1127.7,1116.0,430.0,,,,,,959.0,1464.6,,1530.6,1309.9,1372.9,,,188.0,2010.0,,,967.0,,-76.0,183.7,172.0,-514.0,,,,,,15.0,520.6,,586.6,365.9,428.9,,,-756.0,1066.0,,,23.0,,False,False,False,,,,,,True,False,,False,False,False,,,False,False,,,True,
47127,56,28.0,,19.0,68.0,,,,,,20.0,39.3,,12.4,22.0,,,,,,,,18.0,,-28.0,,-37.0,12.0,,,,,,-36.0,-16.7,,-43.6,-34.0,,,,,,,,-38.0,,,False,True,,,,,,False,True,,False,False,,,,,,,,False,
47129,125,44.0,,44.0,93.0,,,,,,92.0,93.2,,32.8,53.2,,,,35.6,,,,88.0,,-81.0,,-81.0,-32.0,,,,,,-33.0,-31.8,,-92.2,-71.8,,,,-89.4,,,,-37.0,,,False,True,,,,,,True,True,,False,True,,,,False,,,,True,
47131,490,324.0,,276.0,824.0,,,,,,242.0,241.9,,283.8,410.0,211.7,,,284.0,,,,650.0,,-166.0,,-214.0,334.0,,,,,,-248.0,-248.1,,-206.2,-80.0,-278.3,,,-206.0,,,,160.0,,,False,False,,,,,,False,False,,False,True,False,,,False,,,,True,
47133,241,64.0,,66.0,84.0,,,,,,85.0,128.6,,14.3,63.4,83.5,,,47.7,,,,47.0,,-177.0,,-175.0,-157.0,,,,,,-156.0,-112.4,,-226.7,-177.6,-157.5,,,-193.3,,,,-194.0,,,True,True,,,,,,True,True,,False,False,True,,,False,,,,False,
47135,38,36.0,,38.0,54.0,,,,,,50.0,43.9,,36.6,39.2,,,,29.5,,,,39.0,,-2.0,,0.0,16.0,,,,,,12.0,5.9,,-1.4,1.2,,,,-8.5,,,,1.0,,,True,False,,,,,,False,False,,True,True,,,,False,,,,True,
47137,33,28.0,,8.0,0.0,,,,,,8.0,9.5,,8.2,16.4,,,,17.3,,,,59.0,,-5.0,,-25.0,-33.0,,,,,,-25.0,-23.5,,-24.8,-16.6,,,,-15.7,,,,26.0,,,False,False,,,,,,False,False,,False,False,,,,False,,,,False,
47139,206,116.0,,134.0,236.0,,,,,,90.0,116.4,,289.2,155.7,,,,116.2,,,,312.0,,-90.0,,-72.0,30.0,,,,,,-116.0,-89.6,,83.2,-50.3,,,,-89.8,,,,106.0,,,True,True,,,,,,False,True,,True,True,,,,True,,,,False,
47141,780,580.0,902.5,458.0,471.0,,,,,,635.0,517.0,,249.6,514.7,347.5,,,461.6,,,,426.0,,-200.0,122.5,-322.0,-309.0,,,,,,-145.0,-263.0,,-530.4,-265.3,-432.5,,,-318.4,,,,-354.0,,True,False,False,,,,,,True,False,,False,False,False,,,False,,,,False,
47143,178,212.0,,201.0,529.0,,,,,,256.0,318.3,,118.8,200.6,35.5,,,167.1,,,,173.0,,34.0,,23.0,351.0,,,,,,78.0,140.3,,-59.2,22.6,-142.5,,,-10.9,,,,-5.0,,,True,False,,,,,,False,False,,False,True,False,,,True,,,,True,
47145,373,360.0,169.2,318.0,1092.0,,,,,,325.0,372.4,,1259.3,412.3,181.0,,,314.3,,,,840.0,,-13.0,-203.8,-55.0,719.0,,,,,,-48.0,-0.6,,886.3,39.3,-192.0,,,-58.7,,,,467.0,,False,False,False,,,,,,False,True,,False,False,False,,,False,,,,False,
47147,496,524.0,751.6,411.0,386.0,,,,,,398.0,387.0,,426.3,673.9,294.0,,,584.1,,,,494.0,,28.0,255.6,-85.0,-110.0,,,,,,-98.0,-109.0,,-69.7,177.9,-202.0,,,88.1,,,,-2.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,True,
47149,2202,3220.0,3776.3,2721.0,2481.0,,,,,,2691.0,2183.9,,3127.5,3843.8,2161.9,,,2502.7,4983.0,,,2978.0,,1018.0,1574.3,519.0,279.0,,,,,,489.0,-18.1,,925.5,1641.8,-40.1,,,300.7,2781.0,,,776.0,,False,True,True,,,,,,True,True,,True,False,True,,,True,False,,,True,
47151,108,48.0,,45.0,121.0,,,,,,60.0,49.9,,28.4,63.0,,,,26.1,,,,90.0,,-60.0,,-63.0,13.0,,,,,,-48.0,-58.1,,-79.6,-45.0,,,,-81.9,,,,-18.0,,,False,True,,,,,,True,True,,False,True,,,,False,,,,True,
47153,64,44.0,,57.0,96.0,,,,,,51.0,49.5,,54.4,73.7,,,,50.0,,,,82.0,,-20.0,,-7.0,32.0,,,,,,-13.0,-14.5,,-9.6,9.7,,,,-14.0,,,,18.0,,,True,False,,,,,,True,True,,True,True,,,,True,,,,True,
47155,810,1012.0,1355.7,890.0,2271.0,,,,,,715.0,1119.6,,569.5,978.6,520.3,,,1024.6,,,,1086.0,,202.0,545.7,80.0,1461.0,,,,,,-95.0,309.6,,-240.5,168.6,-289.7,,,214.6,,,,276.0,,False,True,False,,,,,,True,False,,False,True,False,,,False,,,,False,
47157,7583,6880.0,11669.7,6051.0,3457.0,,,,,,9765.0,6751.7,,6864.1,7989.4,5475.9,,,2464.2,5767.0,,,5211.0,,-703.0,4086.7,-1532.0,-4126.0,,,,,,2182.0,-831.3,,-718.9,406.4,-2107.1,,,-5118.8,-1816.0,,,-2372.0,,False,False,False,,,,,,False,False,,False,True,False,,,False,False,,,False,
47159,225,264.0,,138.0,261.0,,,,,,105.0,257.7,,64.2,210.3,88.4,,,156.6,,,,191.0,,39.0,,-87.0,36.0,,,,,,-120.0,32.7,,-160.8,-14.7,-136.6,,,-68.4,,,,-34.0,,,False,True,,,,,,False,True,,False,True,False,,,False,,,,True,
47161,36,68.0,,43.0,143.0,,,,,,32.0,60.2,,23.8,57.8,,,,56.1,,,,116.0,,32.0,,7.0,107.0,,,,,,-4.0,24.2,,-12.2,21.8,,,,20.1,,,,80.0,,,True,False,,,,,,True,True,,True,True,,,,True,,,,False,
47163,898,668.0,436.7,687.0,582.0,,,,,,1065.0,1153.3,,1243.6,903.1,638.0,,,451.9,1378.0,,,952.0,,-230.0,-461.3,-211.0,-316.0,,,,,,167.0,255.3,,345.6,5.1,-260.0,,,-446.1,480.0,,,54.0,,False,True,False,,,,,,True,False,,False,True,False,,,False,False,,,True,
47165,1013,1628.0,905.1,1233.0,1027.0,,,,,,1062.0,1496.0,,1862.5,1717.7,1078.8,,,2857.4,1965.0,,,1232.0,,615.0,-107.9,220.0,14.0,,,,,,49.0,483.0,,849.5,704.7,65.8,,,1844.4,952.0,,,219.0,,True,True,True,,,,,,True,True,,False,False,True,,,False,False,,,True,
47167,397,480.0,308.5,429.0,829.0,,,,,,791.0,404.5,,320.9,580.1,28.2,,,514.7,,,,532.0,,83.0,-88.5,32.0,432.0,,,,,,394.0,7.5,,-76.1,183.1,-368.8,,,117.7,,,,135.0,,False,True,False,,,,,,False,True,,True,False,False,,,False,,,,False,
47169,34,64.0,,34.0,,,,,,,118.0,67.2,,16.9,80.3,2.7,,,22.5,,,,40.0,,30.0,,0.0,,,,,,,84.0,33.2,,-17.1,46.3,-31.3,,,-11.5,,,,6.0,,,True,,,,,,,False,False,,True,False,False,,,True,,,,True,
47171,117,104.0,,93.0,186.0,,,,,,133.0,13.1,,49.3,110.3,,,,81.4,,,,319.0,,-13.0,,-24.0,69.0,,,,,,16.0,-103.9,,-67.7,-6.7,,,,-35.6,,,,202.0,,,False,False,,,,,,False,False,,False,True,,,,False,,,,False,
47173,125,140.0,,107.0,420.0,,,,,,105.0,113.9,,77.2,108.9,,,,292.3,,,,202.0,,15.0,,-18.0,295.0,,,,,,-20.0,-11.1,,-47.8,-16.1,,,,167.3,,,,77.0,,,False,False,,,,,,False,True,,False,False,,,,False,,,,False,
47175,31,28.0,,13.0,0.0,,,,,,17.0,22.8,,13.3,19.1,,,,,,,,40.0,,-3.0,,-18.0,-31.0,,,,,,-14.0,-8.2,,-17.7,-11.9,,,,,,,,9.0,,,False,False,,,,,,False,False,,False,False,,,,,,,,False,
47177,422,268.0,,220.0,234.0,,,,,,323.0,504.0,,163.3,309.0,199.3,,,196.5,,,,212.0,,-154.0,,-202.0,-188.0,,,,,,-99.0,82.0,,-258.7,-113.0,-222.7,,,-225.5,,,,-210.0,,,False,False,,,,,,True,True,,False,True,False,,,False,,,,False,
47179,929,988.0,520.8,755.0,1875.0,,,,,,1046.0,1057.8,,749.4,1268.3,578.1,,,610.0,3947.0,,,1798.0,,59.0,-408.2,-174.0,946.0,,,,,,117.0,128.8,,-179.6,339.3,-350.9,,,-319.0,3018.0,,,869.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,False,,,False,
47181,76,140.0,,39.0,0.0,,,,,,104.0,11.1,,39.8,134.4,1.8,,,122.9,,,,119.0,,64.0,,-37.0,-76.0,,,,,,28.0,-64.9,,-36.2,58.4,-74.2,,,46.9,,,,43.0,,,True,False,,,,,,True,False,,True,True,False,,,True,,,,True,
47183,570,136.0,,188.0,266.0,,,,,,178.0,257.9,,255.1,212.0,94.9,,,190.3,,,,319.0,,-434.0,,-382.0,-304.0,,,,,,-392.0,-312.1,,-314.9,-358.0,-475.1,,,-379.7,,,,-251.0,,,True,True,,,,,,True,True,,True,True,False,,,True,,,,True,
47185,261,116.0,,122.0,231.0,,,,,,132.0,201.1,,77.9,143.7,116.6,,,105.0,,,,109.0,,-145.0,,-139.0,-30.0,,,,,,-129.0,-59.9,,-183.1,-117.3,-144.4,,,-156.0,,,,-152.0,,,True,True,,,,,,True,True,,False,True,True,,,False,,,,False,
47187,1284,1452.0,2529.5,1549.0,584.0,,,,,,1413.0,1754.3,,1547.4,1679.0,1897.5,,,1721.2,1525.0,,,1055.0,,168.0,1245.5,265.0,-700.0,,,,,,129.0,470.3,,263.4,395.0,613.5,,,437.2,241.0,,,-229.0,,False,False,False,,,,,,True,False,,False,False,False,,,False,False,,,False,
47189,837,948.0,1618.1,895.0,441.0,,,,,,856.0,1135.3,,909.3,1002.4,791.3,,,428.5,1030.0,,,775.0,,111.0,781.1,58.0,-396.0,,,,,,19.0,298.3,,72.3,165.4,-45.7,,,-408.5,193.0,,,-62.0,,False,True,False,,,,,,True,False,,True,False,True,,,False,False,,,True,
48001,312,492.0,1645.8,335.0,38.0,,,,,,914.0,778.9,,334.2,375.2,88.7,,,210.0,,,,120.0,,180.0,1333.8,23.0,-274.0,,,,,,602.0,466.9,,22.2,63.2,-223.3,,,-102.0,,,,-192.0,,False,True,False,,,,,,False,False,,True,True,False,,,True,,,,False,
48003,131,152.0,,116.0,,,,,,,307.0,108.5,,110.2,119.3,0.4,,,150.9,,,,104.0,,21.0,,-15.0,,,,,,,176.0,-22.5,,-20.8,-11.7,-130.6,,,19.9,,,,-27.0,,,True,,,,,,,False,False,,True,True,False,,,True,,,,False,
48005,548,1620.0,1392.6,1134.0,2534.0,,,,,,1547.0,1151.7,,457.9,825.6,723.1,,,1640.4,,,,791.0,,1072.0,844.6,586.0,1986.0,,,,,,999.0,603.7,,-90.1,277.6,175.1,,,1092.4,,,,243.0,,True,True,False,,,,,,True,True,,True,True,True,,,False,,,,True,
48007,74,152.0,,133.0,334.0,,,,,,227.0,225.8,,77.4,133.7,79.6,,,239.8,,,,107.0,,78.0,,59.0,260.0,,,,,,153.0,151.8,,3.4,59.7,5.6,,,165.8,,,,33.0,,,True,False,,,,,,False,False,,True,True,True,,,False,,,,True,
48009,24,12.0,,5.0,0.0,,,,,,12.0,17.9,,5.7,4.6,,,,,,,,14.0,,-12.0,,-19.0,-24.0,,,,,,-12.0,-6.1,,-18.3,-19.4,,,,,,,,-10.0,,,False,False,,,,,,False,True,,False,False,,,,,,,,True,
48011,8,4.0,,0.0,0.0,,,,,,0.0,5.0,,0.2,1.0,,,,1.8,,,,13.0,,-4.0,,-8.0,-8.0,,,,,,-8.0,-3.0,,-7.8,-7.0,,,,-6.2,,,,5.0,,,False,False,,,,,,False,True,,False,False,,,,False,,,,False,
48013,155,152.0,344.7,104.0,66.0,,,,,,1771.0,328.9,,43.9,122.5,267.8,,,31.4,,,,53.0,,-3.0,189.7,-51.0,-89.0,,,,,,1616.0,173.9,,-111.1,-32.5,112.8,,,-123.6,,,,-102.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
48015,190,104.0,,74.0,73.0,,,,,,273.0,233.6,,37.7,103.1,154.9,,,51.1,,,,68.0,,-86.0,,-116.0,-117.0,,,,,,83.0,43.6,,-152.3,-86.9,-35.1,,,-138.9,,,,-122.0,,,False,False,,,,,,True,True,,False,False,True,,,False,,,,False,
48017,64,48.0,,28.0,28.0,,,,,,38.0,57.2,,4.2,35.3,0.0,,,47.5,,,,29.0,,-16.0,,-36.0,-36.0,,,,,,-26.0,-6.8,,-59.8,-28.7,-64.0,,,-16.5,,,,-35.0,,,False,False,,,,,,False,True,,False,False,False,,,False,,,,False,
48019,35,96.0,,74.0,115.0,,,,,,190.0,94.3,,58.0,69.6,,,,86.2,,,,189.0,,61.0,,39.0,80.0,,,,,,155.0,59.3,,23.0,34.6,,,,51.2,,,,154.0,,,True,False,,,,,,False,True,,True,True,,,,True,,,,False,
48021,332,952.0,1125.6,762.0,809.0,,,,,,875.0,833.5,,370.4,700.9,539.1,,,1287.4,,,,452.0,,620.0,793.6,430.0,477.0,,,,,,543.0,501.5,,38.4,368.9,207.1,,,955.4,,,,120.0,,False,True,True,,,,,,True,True,,True,True,True,,,False,,,,True,
48023,8,16.0,,6.0,0.0,,,,,,8.0,23.7,,,2.8,,,,7.2,,,,45.0,,8.0,,-2.0,-8.0,,,,,,0.0,15.7,,,-5.2,,,,-0.8,,,,37.0,,,True,False,,,,,,True,False,,,True,,,,True,,,,False,
48025,1088,604.0,,575.0,1236.0,,,,,,1162.0,451.5,,1379.9,513.7,49.4,,,583.5,,,,485.0,,-484.0,,-513.0,148.0,,,,,,74.0,-636.5,,291.9,-574.3,-1038.6,,,-504.5,,,,-603.0,,,False,True,,,,,,True,False,,True,False,False,,,False,,,,False,
48027,1544,1400.0,4715.3,1181.0,580.0,,,,,,2823.0,2798.8,,1012.1,909.1,2078.5,,,1313.1,775.0,,,491.0,,-144.0,3171.3,-363.0,-964.0,,,,,,1279.0,1254.8,,-531.9,-634.9,534.5,,,-230.9,-769.0,,,-1053.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,False,,,False,
48029,9124,28228.0,68314.9,16537.0,13173.0,,,,,,57671.0,21885.1,,18119.1,11473.6,18608.8,,,13379.2,16547.0,,,9508.0,,19104.0,59190.9,7413.0,4049.0,,,,,,48547.0,12761.1,,8995.1,2349.6,9484.8,,,4255.2,7423.0,,,384.0,,False,True,True,,,,,,False,True,,True,True,True,,,True,True,,,True,
48031,43,68.0,,60.0,83.0,,,,,,85.0,64.3,,56.3,47.1,,,,64.0,,,,29.0,,25.0,,17.0,40.0,,,,,,42.0,21.3,,13.3,4.1,,,,21.0,,,,-14.0,,,True,False,,,,,,False,True,,True,True,,,,True,,,,True,
48033,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,0.6,,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,,0.6,,,,,,,,,,,True,True,,,,,,True,True,,,False,,,,,,,,,
48035,93,188.0,,89.0,269.0,,,,,,55.0,118.0,,77.0,115.1,77.5,,,166.3,,,,182.0,,95.0,,-4.0,176.0,,,,,,-38.0,25.0,,-16.0,22.1,-15.5,,,73.3,,,,89.0,,,True,False,,,,,,True,True,,True,True,True,,,True,,,,True,
48037,186,372.0,426.4,327.0,545.0,,,,,,1126.0,718.6,,132.6,319.0,302.5,,,244.8,,,,164.0,,186.0,240.4,141.0,359.0,,,,,,940.0,532.6,,-53.4,133.0,116.5,,,58.8,,,,-22.0,,False,True,False,,,,,,False,False,,True,True,True,,,True,,,,True,
48039,3306,3016.0,5207.6,2839.0,2544.0,,,,,,4095.0,2685.0,,3202.0,2834.8,2295.8,,,1668.6,2986.0,,,1655.0,,-290.0,1901.6,-467.0,-762.0,,,,,,789.0,-621.0,,-104.0,-471.2,-1010.2,,,-1637.4,-320.0,,,-1651.0,,False,False,False,,,,,,False,False,,True,False,False,,,False,False,,,False,
48041,676,1288.0,3182.3,1233.0,1180.0,,,,,,1991.0,1515.9,,1288.3,1326.8,1296.6,,,721.0,738.0,,,835.0,,612.0,2506.3,557.0,504.0,,,,,,1315.0,839.9,,612.3,650.8,620.6,,,45.0,62.0,,,159.0,,False,True,True,,,,,,False,False,,False,False,False,,,True,True,,,True,
