,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
24045,155,177.0,132.3,154.0,194.0,,,,,,,326.0,248.1,,91.1,170.9,86.2,405.0,,81.4,197.7,,,,207.0,,22.0,-22.7,-1.0,39.0,,,,,,,171.0,93.1,,-63.9,15.9,-68.8,250.0,,-73.6,42.7,,,,52.0,,False,True,False,,,,,,,False,False,,False,True,False,False,,False,False,,,,False,
24047,172,276.0,195.4,209.0,320.0,,,,,,,52.0,259.0,,143.5,220.3,331.7,292.0,,117.3,254.2,,,,304.0,,104.0,23.4,37.0,148.0,,,,,,,-120.0,87.0,,-28.5,48.3,159.7,120.0,,-54.7,82.2,,,,132.0,,True,True,False,,,,,,,False,True,,True,True,False,False,,True,True,,,,False,
24510,2491,3588.0,2119.5,2964.0,4398.0,,,,,,,2964.0,2421.0,,2140.5,3702.0,1471.1,4505.0,,2136.0,5445.8,4245.0,,,3485.0,,1097.0,-371.5,473.0,1907.0,,,,,,,473.0,-70.0,,-350.5,1211.0,-1019.9,2014.0,,-355.0,2954.8,1754.0,,,994.0,,True,True,False,,,,,,,True,True,,True,False,True,False,,True,False,False,,,True,
25001,45,213.0,65.5,136.0,229.0,,,,,,,268.0,452.4,,68.6,167.7,86.2,201.0,,129.7,128.0,214.0,,,168.0,,168.0,20.5,91.0,184.0,,,,,,,223.0,407.4,,23.6,122.7,41.2,156.0,,84.7,83.0,169.0,,,123.0,,True,True,False,,,,,,,False,False,,True,True,True,True,,True,True,False,,,True,
25003,27,48.0,2.9,25.0,76.0,,,,,,,10.0,128.5,,11.3,46.0,12.4,63.0,,38.9,36.0,,,,47.0,,21.0,-24.1,-2.0,49.0,,,,,,,-17.0,101.5,,-15.7,19.0,-14.6,36.0,,11.9,9.0,,,,20.0,,False,True,False,,,,,,,True,False,,True,True,True,False,,True,True,,,,True,
25005,427,735.0,252.6,724.0,914.0,,,,,,,826.0,1232.4,,403.5,797.0,181.6,936.0,,400.1,879.2,746.0,,,784.0,,308.0,-174.4,297.0,487.0,,,,,,,399.0,805.4,,-23.5,370.0,-245.4,509.0,,-26.9,452.2,319.0,,,357.0,,True,True,False,,,,,,,False,False,,True,False,True,False,,True,False,False,,,False,
25007,0,0.0,,0.0,0.0,,,,,,,0.0,25.3,,,0.3,,,,0.0,0.0,,,,,,0.0,,0.0,0.0,,,,,,,0.0,25.3,,,0.3,,,,0.0,0.0,,,,,,,True,True,,,,,,,True,False,,,False,,,,True,True,,,,,
25009,1095,1170.0,541.0,810.0,2287.0,,,,,,,539.0,2122.6,,749.8,1549.9,353.4,1759.0,,648.6,1028.2,2031.0,,,1464.0,,75.0,-554.0,-285.0,1192.0,,,,,,,-556.0,1027.6,,-345.2,454.9,-741.6,664.0,,-446.4,-66.8,936.0,,,369.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,False,True,False,,,False,
25011,19,33.0,10.8,17.0,30.0,,,,,,,11.0,100.6,,7.6,27.6,6.5,41.0,,23.3,25.1,,,,93.0,,14.0,-8.2,-2.0,11.0,,,,,,,-8.0,81.6,,-11.4,8.6,-12.5,22.0,,4.3,6.1,,,,74.0,,True,True,True,,,,,,,True,False,,True,True,True,False,,True,True,,,,False,
25013,331,522.0,116.1,522.0,868.0,,,,,,,611.0,1006.9,,293.2,611.0,109.6,741.0,,446.9,533.3,797.0,,,632.0,,191.0,-214.9,191.0,537.0,,,,,,,280.0,675.9,,-37.8,280.0,-221.4,410.0,,115.9,202.3,466.0,,,301.0,,False,False,False,,,,,,,False,False,,True,False,False,False,,True,False,False,,,False,
25015,103,150.0,61.9,88.0,194.0,,,,,,,31.0,377.9,,75.1,139.4,22.9,133.0,,87.1,164.9,126.0,,,149.0,,47.0,-41.1,-15.0,91.0,,,,,,,-72.0,274.9,,-27.9,36.4,-80.1,30.0,,-15.9,61.9,23.0,,,46.0,,True,True,False,,,,,,,False,False,,True,True,False,True,,True,False,True,,,True,
25017,1027,1653.0,2074.2,1919.0,2108.0,,,,,,,2015.0,2248.4,,1374.1,2053.9,615.5,2521.0,,1764.6,2518.8,2303.0,,,1940.0,,626.0,1047.2,892.0,1081.0,,,,,,,988.0,1221.4,,347.1,1026.9,-411.5,1494.0,,737.6,1491.8,1276.0,,,913.0,,False,False,False,,,,,,,False,False,,True,False,True,False,,False,False,False,,,False,
25019,0,0.0,,0.0,0.0,,,,,,,0.0,10.5,,,0.1,,,,0.0,0.0,,,,,,0.0,,0.0,0.0,,,,,,,0.0,10.5,,,0.1,,,,0.0,0.0,,,,,,,True,True,,,,,,,True,False,,,False,,,,True,True,,,,,
25021,374,1113.0,44.7,924.0,1733.0,,,,,,,705.0,1656.2,,923.9,1299.3,572.5,1154.0,,530.4,1462.8,1480.0,,,1426.0,,739.0,-329.3,550.0,1359.0,,,,,,,331.0,1282.2,,549.9,925.3,198.5,780.0,,156.4,1088.8,1106.0,,,1052.0,,True,True,False,,,,,,,True,False,,True,False,True,False,,True,False,False,,,False,
25023,325,420.0,297.7,378.0,774.0,,,,,,,503.0,699.1,,176.7,443.5,111.9,824.0,,298.7,449.6,378.0,,,485.0,,95.0,-27.3,53.0,449.0,,,,,,,178.0,374.1,,-148.3,118.5,-213.1,499.0,,-26.3,124.6,53.0,,,160.0,,True,True,False,,,,,,,False,False,,False,False,False,False,,True,False,True,,,False,
25025,1502,1356.0,36.4,1356.0,2795.0,,,,,,,1437.0,1372.9,,1040.7,1825.8,213.9,2117.0,,685.9,1633.9,1743.0,,,1722.0,,-146.0,-1465.6,-146.0,1293.0,,,,,,,-65.0,-129.1,,-461.3,323.8,-1288.1,615.0,,-816.1,131.9,241.0,,,220.0,,False,False,False,,,,,,,True,True,,False,False,False,False,,False,True,False,,,False,
25027,490,951.0,307.9,947.0,1437.0,,,,,,,1429.0,1936.4,,495.3,1109.8,130.1,1325.0,,406.9,953.8,1370.0,,,1067.0,,461.0,-182.1,457.0,947.0,,,,,,,939.0,1446.4,,5.3,619.8,-359.9,835.0,,-83.1,463.8,880.0,,,577.0,,True,True,False,,,,,,,False,False,,True,False,True,False,,True,False,False,,,False,
26001,2,3.0,,3.0,0.0,,,,,,,3.0,12.6,,1.2,2.2,,,,2.1,3.5,,,,2.0,,1.0,,1.0,-2.0,,,,,,,1.0,10.6,,-0.8,0.2,,,,0.1,1.5,,,,0.0,,,False,False,,,,,,,False,False,,True,True,,,,True,False,,,,True,
26003,11,9.0,,4.0,0.0,,,,,,,12.0,10.3,,,1.1,,6.0,,5.8,,,,,41.0,,-2.0,,-7.0,-11.0,,,,,,,1.0,-0.7,,,-9.9,,-5.0,,-5.2,,,,,30.0,,,False,False,,,,,,,True,True,,,False,,False,,False,,,,,False,
26005,88,99.0,147.7,96.0,59.0,,,,,,,207.0,349.8,,73.7,133.9,239.5,120.0,,94.6,56.2,,,,93.0,,11.0,59.7,8.0,-29.0,,,,,,,119.0,261.8,,-14.3,45.9,151.5,32.0,,6.6,-31.8,,,,5.0,,False,True,False,,,,,,,False,False,,False,False,False,False,,True,False,,,,True,
26007,7,0.0,,2.0,0.0,,,,,,,26.0,18.6,,0.0,3.3,5.5,,,4.8,3.1,,,,0.0,,-7.0,,-5.0,-7.0,,,,,,,19.0,11.6,,-7.0,-3.7,-1.5,,,-2.2,-3.9,,,,-7.0,,,True,False,,,,,,,False,False,,True,True,True,,,True,True,,,,False,
26009,16,6.0,,6.0,11.0,,,,,,,11.0,37.4,,5.7,9.8,,,,19.8,4.8,,,,10.0,,-10.0,,-10.0,-5.0,,,,,,,-5.0,21.4,,-10.3,-6.2,,,,3.8,-11.2,,,,-6.0,,,False,True,,,,,,,True,False,,False,True,,,,True,False,,,,True,
26011,9,0.0,,0.0,0.0,,,,,,,9.0,23.9,,2.2,0.6,,0.0,,0.0,0.1,,,,1.0,,-9.0,,-9.0,-9.0,,,,,,,0.0,14.9,,-6.8,-8.4,,-9.0,,-9.0,-8.9,,,,-8.0,,,False,False,,,,,,,True,False,,True,True,,False,,False,True,,,,True,
26013,3,0.0,,0.0,0.0,,,,,,,15.0,1.6,,0.2,0.2,,0.0,,1.1,,,,,0.0,,-3.0,,-3.0,-3.0,,,,,,,12.0,-1.4,,-2.8,-2.8,,-3.0,,-1.9,,,,,-3.0,,,False,False,,,,,,,False,True,,True,True,,False,,True,,,,,False,
26015,39,9.0,40.4,18.0,7.0,,,,,,,119.0,123.8,,0.7,20.9,89.1,,,26.0,5.6,,,,11.0,,-30.0,1.4,-21.0,-32.0,,,,,,,80.0,84.8,,-38.3,-18.1,50.1,,,-13.0,-33.4,,,,-28.0,,True,True,False,,,,,,,False,False,,False,True,False,,,True,False,,,,True,
26017,222,96.0,80.2,87.0,69.0,,,,,,,275.0,267.4,,17.0,92.8,143.2,117.0,,69.8,113.8,,,,96.0,,-126.0,-141.8,-135.0,-153.0,,,,,,,53.0,45.4,,-205.0,-129.2,-78.8,-105.0,,-152.2,-108.2,,,,-126.0,,False,False,False,,,,,,,True,True,,False,False,True,True,,False,True,,,,False,
26019,15,0.0,,3.0,7.0,,,,,,,9.0,16.8,,1.9,4.5,,0.0,,5.9,7.9,,,,2.0,,-15.0,,-12.0,-8.0,,,,,,,-6.0,1.8,,-13.1,-10.5,,-15.0,,-9.1,-7.1,,,,-13.0,,,True,True,,,,,,,True,True,,True,True,,False,,True,True,,,,True,
26021,234,237.0,350.4,213.0,157.0,,,,,,,382.0,463.1,,101.4,213.3,237.3,282.0,,179.5,250.7,158.0,,,205.0,,3.0,116.4,-21.0,-77.0,,,,,,,148.0,229.1,,-132.6,-20.7,3.3,48.0,,-54.5,16.7,-76.0,,,-29.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,False,False,False,,,False,
26023,72,63.0,,56.0,94.0,,,,,,,102.0,127.7,,32.7,58.9,47.5,80.0,,33.6,79.1,,,,56.0,,-9.0,,-16.0,22.0,,,,,,,30.0,55.7,,-39.3,-13.1,-24.5,8.0,,-38.4,7.1,,,,-16.0,,,False,False,,,,,,,False,False,,False,False,False,True,,False,True,,,,False,
26025,136,147.0,84.5,132.0,162.0,,,,,,,308.0,367.3,,79.5,177.7,124.0,177.0,,101.9,137.6,172.0,,,129.0,,11.0,-51.5,-4.0,26.0,,,,,,,172.0,231.3,,-56.5,41.7,-12.0,41.0,,-34.1,1.6,36.0,,,-7.0,,False,True,False,,,,,,,False,False,,False,False,False,False,,False,True,False,,,True,
26027,91,96.0,92.5,92.0,93.0,,,,,,,132.0,264.7,,28.7,94.2,157.0,83.0,,41.3,58.8,,,,111.0,,5.0,1.5,1.0,2.0,,,,,,,41.0,173.7,,-62.3,3.2,66.0,-8.0,,-49.7,-32.2,,,,20.0,,True,True,True,,,,,,,False,False,,False,True,False,False,,False,False,,,,False,
26029,21,0.0,,5.0,16.0,,,,,,,17.0,22.6,,2.0,5.3,,5.0,,17.9,3.8,,,,1.0,,-21.0,,-16.0,-5.0,,,,,,,-4.0,1.6,,-19.0,-15.7,,-16.0,,-3.1,-17.2,,,,-20.0,,,True,True,,,,,,,True,True,,True,True,,True,,True,True,,,,True,
26031,25,15.0,,10.0,28.0,,,,,,,15.0,35.7,,2.1,5.7,,,,4.6,25.8,,,,21.0,,-10.0,,-15.0,3.0,,,,,,,-10.0,10.7,,-22.9,-19.3,,,,-20.4,0.8,,,,-4.0,,,False,True,,,,,,,False,False,,False,False,,,,False,True,,,,True,
26033,18,15.0,,14.0,8.0,,,,,,,24.0,16.5,,3.8,12.5,,,,15.6,14.6,,,,11.0,,-3.0,,-4.0,-10.0,,,,,,,6.0,-1.5,,-14.2,-5.5,,,,-2.4,-3.4,,,,-7.0,,,False,False,,,,,,,False,True,,False,False,,,,True,False,,,,False,
26035,34,33.0,,25.0,86.0,,,,,,,48.0,80.7,,7.7,28.6,,21.0,,15.6,19.3,,,,54.0,,-1.0,,-9.0,52.0,,,,,,,14.0,46.7,,-26.3,-5.4,,-13.0,,-18.4,-14.7,,,,20.0,,,False,False,,,,,,,False,False,,False,False,,False,,False,False,,,,False,
26037,37,177.0,71.0,119.0,332.0,,,,,,,134.0,289.9,,46.8,137.5,249.9,127.0,,77.5,111.1,,,,227.0,,140.0,34.0,82.0,295.0,,,,,,,97.0,252.9,,9.8,100.5,212.9,90.0,,40.5,74.1,,,,190.0,,True,True,False,,,,,,,True,False,,True,True,False,True,,True,True,,,,False,
26039,17,3.0,,9.0,0.0,,,,,,,19.0,29.0,,11.5,10.7,,,,10.8,6.6,,,,6.0,,-14.0,,-8.0,-17.0,,,,,,,2.0,12.0,,-5.5,-6.3,,,,-6.2,-10.4,,,,-11.0,,,True,False,,,,,,,True,True,,True,True,,,,True,True,,,,True,
26041,55,57.0,,58.0,85.0,,,,,,,55.0,141.2,,12.6,63.0,,40.0,,76.5,47.0,,,,64.0,,2.0,,3.0,30.0,,,,,,,0.0,86.2,,-42.4,8.0,,-15.0,,21.5,-8.0,,,,9.0,,,False,False,,,,,,,True,False,,False,False,,False,,False,False,,,,False,
26043,20,15.0,,8.0,15.0,,,,,,,54.0,68.1,,2.5,9.9,,19.0,,3.9,,,,,12.0,,-5.0,,-12.0,-5.0,,,,,,,34.0,48.1,,-17.5,-10.1,,-1.0,,-16.1,,,,,-8.0,,,False,False,,,,,,,False,False,,False,False,,True,,False,,,,,False,
26045,51,138.0,90.4,123.0,317.0,,,,,,,181.0,320.6,,22.4,116.5,172.8,116.0,,71.1,129.5,,,,181.0,,87.0,39.4,72.0,266.0,,,,,,,130.0,269.6,,-28.6,65.5,121.8,65.0,,20.1,78.5,,,,130.0,,True,True,False,,,,,,,False,False,,True,True,False,True,,True,True,,,,False,
26047,44,15.0,,12.0,42.0,,,,,,,27.0,41.2,,3.6,14.9,,20.0,,3.9,12.7,,,,11.0,,-29.0,,-32.0,-2.0,,,,,,,-17.0,-2.8,,-40.4,-29.1,,-24.0,,-40.1,-31.3,,,,-33.0,,,False,True,,,,,,,True,True,,False,False,,True,,False,False,,,,False,
26049,355,657.0,248.3,553.0,649.0,,,,,,,1084.0,1700.3,,330.3,552.9,390.2,780.0,,712.2,886.0,507.0,,,731.0,,302.0,-106.7,198.0,294.0,,,,,,,729.0,1345.3,,-24.7,197.9,35.2,425.0,,357.2,531.0,152.0,,,376.0,,True,True,True,,,,,,,False,False,,True,True,True,False,,False,False,True,,,False,
26051,21,63.0,,25.0,186.0,,,,,,,30.0,61.8,,5.9,24.2,,33.0,,19.4,35.6,,,,233.0,,42.0,,4.0,165.0,,,,,,,9.0,40.8,,-15.1,3.2,,12.0,,-1.6,14.6,,,,212.0,,,True,False,,,,,,,True,True,,True,True,,True,,True,True,,,,False,
26053,54,102.0,,101.0,105.0,,,,,,,37.0,78.3,,19.9,107.0,,,,382.2,,,,,123.0,,48.0,,47.0,51.0,,,,,,,-17.0,24.3,,-34.1,53.0,,,,328.2,,,,,69.0,,,True,False,,,,,,,True,True,,True,False,,,,False,,,,,False,
26055,83,114.0,77.3,105.0,158.0,,,,,,,265.0,278.4,,58.1,119.7,264.8,75.0,,44.1,102.5,,,,123.0,,31.0,-5.7,22.0,75.0,,,,,,,182.0,195.4,,-24.9,36.7,181.8,-8.0,,-38.9,19.5,,,,40.0,,True,True,False,,,,,,,False,False,,True,False,False,True,,False,True,,,,False,
26057,27,60.0,,51.0,125.0,,,,,,,87.0,110.2,,5.9,38.9,54.3,40.0,,24.4,71.1,,,,81.0,,33.0,,24.0,98.0,,,,,,,60.0,83.2,,-21.1,11.9,27.3,13.0,,-2.6,44.1,,,,54.0,,,True,False,,,,,,,False,False,,True,True,True,True,,True,False,,,,False,
26059,38,78.0,,56.0,154.0,,,,,,,83.0,122.0,,18.2,59.2,36.0,66.0,,20.1,62.0,,,,142.0,,40.0,,18.0,116.0,,,,,,,45.0,84.0,,-19.8,21.2,-2.0,28.0,,-17.9,24.0,,,,104.0,,,True,False,,,,,,,False,False,,True,True,True,True,,True,True,,,,False,
26061,10,18.0,,16.0,27.0,,,,,,,81.0,81.1,,4.4,8.5,,20.0,,19.8,10.8,,,,18.0,,8.0,,6.0,17.0,,,,,,,71.0,71.1,,-5.6,-1.5,,10.0,,9.8,0.8,,,,8.0,,,True,False,,,,,,,False,False,,True,True,,False,,False,True,,,,False,
26063,43,45.0,,41.0,64.0,,,,,,,17.0,157.1,,4.6,41.3,98.9,41.0,,35.6,50.3,,,,90.0,,2.0,,-2.0,21.0,,,,,,,-26.0,114.1,,-38.4,-1.7,55.9,-2.0,,-7.4,7.3,,,,47.0,,,False,False,,,,,,,False,False,,False,True,False,False,,False,False,,,,False,
26065,207,396.0,248.0,276.0,593.0,,,,,,,582.0,895.2,,116.6,274.3,406.6,342.0,,223.8,367.2,267.0,,,396.0,,189.0,41.0,69.0,386.0,,,,,,,375.0,688.2,,-90.4,67.3,199.6,135.0,,16.8,160.2,60.0,,,189.0,,True,True,False,,,,,,,False,False,,True,True,False,True,,True,True,True,,,False,
26067,18,36.0,43.0,39.0,45.0,,,,,,,147.0,145.7,,6.6,36.2,88.8,54.0,,31.1,40.7,,,,44.0,,18.0,25.0,21.0,27.0,,,,,,,129.0,127.7,,-11.4,18.2,70.8,36.0,,13.1,22.7,,,,26.0,,False,False,False,,,,,,,False,False,,True,False,False,False,,True,False,,,,False,
26069,11,15.0,,9.0,0.0,,,,,,,15.0,40.5,,0.6,7.7,7.8,27.0,,16.6,9.2,,,,20.0,,4.0,,-2.0,-11.0,,,,,,,4.0,29.5,,-10.4,-3.3,-3.2,16.0,,5.6,-1.8,,,,9.0,,,True,False,,,,,,,False,False,,False,True,True,False,,False,True,,,,False,
26071,9,15.0,,6.0,0.0,,,,,,,21.0,33.3,,1.1,2.9,,,,5.5,,,,,26.0,,6.0,,-3.0,-9.0,,,,,,,12.0,24.3,,-7.9,-6.1,,,,-3.5,,,,,17.0,,,True,False,,,,,,,False,False,,False,False,,,,True,,,,,False,
26073,102,18.0,44.1,28.0,9.0,,,,,,,169.0,132.0,,3.1,31.8,66.8,37.0,,24.9,55.4,,,,11.0,,-84.0,-57.9,-74.0,-93.0,,,,,,,67.0,30.0,,-98.9,-70.2,-35.2,-65.0,,-77.2,-46.6,,,,-91.0,,True,True,False,,,,,,,True,True,,False,True,True,True,,True,True,,,,False,
26075,89,171.0,131.5,154.0,477.0,,,,,,,299.0,547.2,,71.2,159.8,134.6,179.0,,64.3,166.9,193.0,,,267.0,,82.0,42.5,65.0,388.0,,,,,,,210.0,458.2,,-17.8,70.8,45.6,90.0,,-24.7,77.9,104.0,,,178.0,,True,True,False,,,,,,,False,False,,True,True,True,False,,True,True,False,,,False,
26077,268,390.0,225.0,344.0,545.0,,,,,,,498.0,946.9,,160.0,328.8,397.0,372.0,,210.1,388.0,338.0,,,398.0,,122.0,-43.0,76.0,277.0,,,,,,,230.0,678.9,,-108.0,60.8,129.0,104.0,,-57.9,120.0,70.0,,,130.0,,True,True,False,,,,,,,False,False,,True,True,False,True,,True,True,True,,,False,
26079,11,0.0,,1.0,0.0,,,,,,,14.0,16.6,,3.0,2.7,,11.0,,2.8,0.3,,,,1.0,,-11.0,,-10.0,-11.0,,,,,,,3.0,5.6,,-8.0,-8.3,,0.0,,-8.2,-10.7,,,,-10.0,,,True,False,,,,,,,True,True,,True,True,,True,,True,True,,,,True,
26081,888,1371.0,1372.8,1329.0,1665.0,,,,,,,1753.0,1434.5,,709.1,1381.3,919.1,1610.0,,996.3,1379.4,894.0,,,1073.0,,483.0,484.8,441.0,777.0,,,,,,,865.0,546.5,,-178.9,493.3,31.1,722.0,,108.3,491.4,6.0,,,185.0,,False,True,False,,,,,,,False,False,,True,False,True,False,,True,False,True,,,True,
26083,1,3.0,,3.0,0.0,,,,,,,6.0,7.8,,,0.1,,0.0,,1.0,,,,,4.0,,2.0,,2.0,-1.0,,,,,,,5.0,6.8,,,-0.9,,-1.0,,0.0,,,,,3.0,,,False,True,,,,,,,False,False,,,True,,True,,True,,,,,False,
26085,13,6.0,,2.0,0.0,,,,,,,8.0,10.6,,0.6,1.7,,,,8.2,,,,,6.0,,-7.0,,-11.0,-13.0,,,,,,,-5.0,-2.4,,-12.4,-11.3,,,,-4.8,,,,,-7.0,,,False,False,,,,,,,True,True,,False,False,,,,True,,,,,False,
26087,100,126.0,92.2,102.0,317.0,,,,,,,122.0,411.7,,32.9,103.6,167.0,98.0,,46.0,88.5,,,,252.0,,26.0,-7.8,2.0,217.0,,,,,,,22.0,311.7,,-67.1,3.6,67.0,-2.0,,-54.0,-11.5,,,,152.0,,True,True,False,,,,,,,True,False,,False,True,False,True,,False,True,,,,False,
26089,21,15.0,,11.0,1.0,,,,,,,12.0,35.1,,7.1,10.8,,,,11.2,14.1,,,,8.0,,-6.0,,-10.0,-20.0,,,,,,,-9.0,14.1,,-13.9,-10.2,,,,-9.8,-6.9,,,,-13.0,,,False,False,,,,,,,False,False,,False,False,,,,False,False,,,,False,
26091,98,123.0,175.7,123.0,136.0,,,,,,,160.0,311.5,,19.7,82.1,199.6,100.0,,70.2,122.8,,,,116.0,,25.0,77.7,25.0,38.0,,,,,,,62.0,213.5,,-78.3,-15.9,101.6,2.0,,-27.8,24.8,,,,18.0,,False,False,False,,,,,,,False,False,,False,True,False,True,,False,True,,,,True,
26093,228,204.0,82.2,201.0,338.0,,,,,,,272.0,636.0,,97.4,207.3,213.1,198.0,,196.4,162.7,275.0,,,253.0,,-24.0,-145.8,-27.0,110.0,,,,,,,44.0,408.0,,-130.6,-20.7,-14.9,-30.0,,-31.6,-65.3,47.0,,,25.0,,False,False,False,,,,,,,False,False,,False,True,True,False,,False,False,False,,,False,
26095,23,0.0,,0.0,0.0,,,,,,,3.0,3.6,,0.1,0.1,,0.0,,0.0,,,,,0.0,,-23.0,,-23.0,-23.0,,,,,,,-20.0,-19.4,,-22.9,-22.9,,-23.0,,-23.0,,,,,-23.0,,,False,False,,,,,,,True,True,,True,True,,False,,False,,,,,False,
26097,14,12.0,,2.0,0.0,,,,,,,3.0,19.1,,0.8,1.7,,,,12.5,,,,,29.0,,-2.0,,-12.0,-14.0,,,,,,,-11.0,5.1,,-13.2,-12.3,,,,-1.5,,,,,15.0,,,False,False,,,,,,,False,False,,False,False,,,,True,,,,,False,
26099,2314,2358.0,241.0,1988.0,4185.0,,,,,,,1731.0,6190.5,,1168.2,2058.6,1201.0,2322.0,,1143.2,4185.3,2109.0,,,2759.0,,44.0,-2073.0,-326.0,1871.0,,,,,,,-583.0,3876.5,,-1145.8,-255.4,-1113.0,8.0,,-1170.8,1871.3,-205.0,,,445.0,,False,False,False,,,,,,,False,False,,False,False,False,True,,False,False,False,,,False,
26101,13,6.0,,6.0,2.0,,,,,,,18.0,14.0,,4.1,7.9,,2.0,,5.2,16.2,,,,1.0,,-7.0,,-7.0,-11.0,,,,,,,5.0,1.0,,-8.9,-5.1,,-11.0,,-7.8,3.2,,,,-12.0,,,False,False,,,,,,,True,True,,False,True,,False,,False,True,,,,False,
26103,98,63.0,1.5,55.0,65.0,,,,,,,111.0,190.4,,25.8,66.0,48.0,51.0,,54.0,47.9,,,,73.0,,-35.0,-96.5,-43.0,-33.0,,,,,,,13.0,92.4,,-72.2,-32.0,-50.0,-47.0,,-44.0,-50.1,,,,-25.0,,False,False,True,,,,,,,True,False,,False,True,False,False,,False,False,,,,True,
26105,12,12.0,,12.0,11.0,,,,,,,48.0,66.7,,10.7,15.1,39.5,20.0,,18.2,7.2,,,,3.0,,0.0,,0.0,-1.0,,,,,,,36.0,54.7,,-1.3,3.1,27.5,8.0,,6.2,-4.8,,,,-9.0,,,True,False,,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
26107,21,21.0,,17.0,36.0,,,,,,,72.0,95.4,,5.9,14.5,,20.0,,5.6,19.0,,,,18.0,,0.0,,-4.0,15.0,,,,,,,51.0,74.4,,-15.1,-6.5,,-1.0,,-15.4,-2.0,,,,-3.0,,,False,False,,,,,,,False,False,,False,False,,False,,False,False,,,,False,
26109,131,66.0,,41.0,72.0,,,,,,,41.0,123.6,,15.2,62.9,,40.0,,24.5,41.8,,,,86.0,,-65.0,,-90.0,-59.0,,,,,,,-90.0,-7.4,,-115.8,-68.1,,-91.0,,-106.5,-89.2,,,,-45.0,,,False,True,,,,,,,False,True,,False,False,,False,,False,False,,,,True,
26111,82,114.0,85.2,119.0,124.0,,,,,,,174.0,283.4,,96.3,152.1,187.4,97.0,,64.3,185.1,,,,122.0,,32.0,3.2,37.0,42.0,,,,,,,92.0,201.4,,14.3,70.1,105.4,15.0,,-17.7,103.1,,,,40.0,,True,False,False,,,,,,,False,False,,True,False,False,True,,True,False,,,,False,
26113,2,0.0,,2.0,0.0,,,,,,,12.0,9.4,,3.1,1.5,,0.0,,3.1,3.5,,,,0.0,,-2.0,,0.0,-2.0,,,,,,,10.0,7.4,,1.1,-0.5,,-2.0,,1.1,1.5,,,,-2.0,,,True,False,,,,,,,False,False,,True,True,,False,,True,True,,,,False,
26115,288,294.0,76.2,258.0,484.0,,,,,,,255.0,523.0,,115.4,245.9,274.6,247.0,,108.0,386.0,368.0,,,394.0,,6.0,-211.8,-30.0,196.0,,,,,,,-33.0,235.0,,-172.6,-42.1,-13.4,-41.0,,-180.0,98.0,80.0,,,106.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,False,False,False,,,False,
26117,33,36.0,56.2,31.0,21.0,,,,,,,145.0,162.7,,5.6,42.1,69.9,39.0,,22.8,21.8,,,,24.0,,3.0,23.2,-2.0,-12.0,,,,,,,112.0,129.7,,-27.4,9.1,36.9,6.0,,-10.2,-11.2,,,,-9.0,,False,True,False,,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
