,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
37127,1610,1841.0,,,,,787.0,,1603.9,887.2,683.3,936.9,,1113.0,231.0,,,,,-823.0,,-6.1,-722.8,-926.7,-673.1,,-497.0,,,,,False,,True,False,False,False,,False
37129,2226,1477.0,,,,,1112.0,,1238.3,878.1,981.7,828.8,,2879.0,-749.0,,,,,-1114.0,,-987.7,-1347.9,-1244.3,-1397.2,,653.0,,,,,False,,False,False,False,False,,True
37131,315,182.0,,,,,98.0,,176.8,45.2,45.0,,,232.0,-133.0,,,,,-217.0,,-138.2,-269.8,-270.0,,,-83.0,,,,,False,,False,False,False,,,True
37133,2660,1729.0,,,,,2114.0,,1654.9,1463.8,922.9,833.5,,1469.0,-931.0,,,,,-546.0,,-1005.1,-1196.2,-1737.1,-1826.5,,-1191.0,,,,,True,,False,False,False,False,,False
37135,1046,567.0,,,,,1223.0,,515.1,413.5,394.9,480.6,,1187.0,-479.0,,,,,177.0,,-530.9,-632.5,-651.1,-565.4,,141.0,,,,,True,,False,False,False,False,,True
37137,116,147.0,,,,,33.0,,96.0,34.8,0.0,,,288.0,31.0,,,,,-83.0,,-20.0,-81.2,-116.0,,,172.0,,,,,False,,True,False,False,,,False
37139,301,406.0,,,,,321.0,,422.9,91.1,250.4,,,734.0,105.0,,,,,20.0,,121.9,-209.9,-50.6,,,433.0,,,,,True,,False,False,True,,,False
37141,779,700.0,,,,,409.0,,659.1,83.5,278.8,298.5,,1094.0,-79.0,,,,,-370.0,,-119.9,-695.5,-500.2,-480.5,,315.0,,,,,False,,False,False,False,False,,False
37143,123,105.0,,,,,71.0,,99.3,14.7,41.9,,,314.0,-18.0,,,,,-52.0,,-23.7,-108.3,-81.1,,,191.0,,,,,False,,False,False,False,,,False
37145,473,322.0,,,,,328.0,,326.3,71.0,153.4,,,582.0,-151.0,,,,,-145.0,,-146.7,-402.0,-319.6,,,109.0,,,,,True,,True,False,False,,,True
37147,2363,2660.0,,,,,1550.0,,2101.8,1131.6,2.4,1515.5,,2214.0,297.0,,,,,-813.0,,-261.2,-1231.4,-2360.6,-847.5,,-149.0,,,,,False,,True,False,False,False,,True
37149,129,119.0,,,,,169.0,,165.9,22.2,67.2,,,388.0,-10.0,,,,,40.0,,36.9,-106.8,-61.8,,,259.0,,,,,False,,False,False,False,,,False
37151,2142,1316.0,,,,,1492.0,,1104.5,735.2,413.0,724.0,,4669.0,-826.0,,,,,-650.0,,-1037.5,-1406.8,-1729.0,-1418.0,,2527.0,,,,,True,,False,False,False,False,,False
37153,677,665.0,,,,,615.0,,607.6,355.6,247.8,678.9,,539.0,-12.0,,,,,-62.0,,-69.4,-321.4,-429.2,1.9,,-138.0,,,,,False,,False,False,False,True,,False
37155,2191,2884.0,,,,,1144.0,,2227.0,1756.9,863.6,1729.6,,1170.0,693.0,,,,,-1047.0,,36.0,-434.1,-1327.4,-461.4,,-1021.0,,,,,False,,True,True,False,True,,False
37157,1535,966.0,,,,,623.0,,1050.1,553.1,414.4,872.9,,1162.0,-569.0,,,,,-912.0,,-484.9,-981.9,-1120.6,-662.1,,-373.0,,,,,False,,True,False,False,False,,True
37159,1885,1211.0,,,,,1348.0,,1030.5,488.8,556.0,552.9,,976.0,-674.0,,,,,-537.0,,-854.5,-1396.2,-1329.0,-1332.1,,-909.0,,,,,True,,False,False,False,False,,False
37161,964,882.0,,,,,856.0,,976.7,439.5,264.4,406.5,,1424.0,-82.0,,,,,-108.0,,12.7,-524.5,-699.6,-557.5,,460.0,,,,,False,,True,False,False,False,,False
37163,1206,735.0,,,,,678.0,,528.1,288.6,4.9,464.2,,1449.0,-471.0,,,,,-528.0,,-677.9,-917.4,-1201.1,-741.8,,243.0,,,,,False,,False,False,False,False,,True
37165,528,882.0,,,,,374.0,,990.4,365.8,159.9,416.8,,376.0,354.0,,,,,-154.0,,462.4,-162.2,-368.1,-111.2,,-152.0,,,,,True,,False,True,False,True,,True
37167,726,966.0,,,,,734.0,,779.9,314.3,537.1,856.9,,487.0,240.0,,,,,8.0,,53.9,-411.7,-188.9,130.9,,-239.0,,,,,True,,True,False,True,True,,True
37169,615,413.0,,,,,367.0,,531.6,100.5,139.9,,,478.0,-202.0,,,,,-248.0,,-83.4,-514.5,-475.1,,,-137.0,,,,,False,,True,False,False,,,True
37171,1275,567.0,,,,,590.0,,490.0,189.5,170.1,310.8,,718.0,-708.0,,,,,-685.0,,-785.0,-1085.5,-1104.9,-964.2,,-557.0,,,,,True,,False,False,False,False,,True
37173,220,126.0,,,,,77.0,,139.7,27.2,28.1,,,159.0,-94.0,,,,,-143.0,,-80.3,-192.8,-191.9,,,-61.0,,,,,False,,True,False,False,,,True
37175,195,126.0,,,,,245.0,,158.3,21.2,121.6,,,319.0,-69.0,,,,,50.0,,-36.7,-173.8,-73.4,,,124.0,,,,,True,,True,False,False,,,False
37177,23,14.0,,,,,13.0,,11.2,1.0,0.0,,,5.0,-9.0,,,,,-10.0,,-11.8,-22.0,-23.0,,,-18.0,,,,,False,,False,False,False,,,False
37179,2383,1946.0,,,,,1990.0,,1694.0,501.9,1554.8,1218.6,,2214.0,-437.0,,,,,-393.0,,-689.0,-1881.1,-828.2,-1164.4,,-169.0,,,,,True,,False,False,False,False,,True
37181,627,161.0,,,,,388.0,,156.5,18.8,9.0,126.8,,79.0,-466.0,,,,,-239.0,,-470.5,-608.2,-618.0,-500.2,,-548.0,,,,,True,,False,False,False,False,,False
37183,9267,5908.0,,,,,4076.0,,5056.1,3451.8,2386.3,3050.5,,10487.0,-3359.0,,,,,-5191.0,,-4210.9,-5815.2,-6880.7,-6216.5,,1220.0,,,,,False,,False,False,False,False,,True
37185,282,98.0,,,,,95.0,,134.2,13.5,19.4,,,95.0,-184.0,,,,,-187.0,,-147.8,-268.5,-262.6,,,-187.0,,,,,False,,True,False,False,,,False
37187,86,63.0,,,,,80.0,,43.8,6.6,2.0,,,63.0,-23.0,,,,,-6.0,,-42.2,-79.4,-84.0,,,-23.0,,,,,True,,False,False,False,,,False
37189,654,1463.0,,,,,635.0,,1728.7,405.3,17.8,,,2933.0,809.0,,,,,-19.0,,1074.7,-248.7,-636.2,,,2279.0,,,,,True,,False,True,True,,,False
37191,1928,1918.0,,,,,1096.0,,1622.7,916.2,157.9,1100.8,,1529.0,-10.0,,,,,-832.0,,-305.3,-1011.8,-1770.1,-827.2,,-399.0,,,,,False,,False,False,False,False,,False
37193,1225,700.0,,,,,714.0,,551.1,753.4,166.1,429.3,,748.0,-525.0,,,,,-511.0,,-673.9,-471.6,-1058.9,-795.7,,-477.0,,,,,True,,False,True,False,False,,True
37195,1531,945.0,,,,,721.0,,806.0,230.2,1.4,484.6,,2375.0,-586.0,,,,,-810.0,,-725.0,-1300.8,-1529.6,-1046.4,,844.0,,,,,False,,False,False,False,False,,False
37197,691,378.0,,,,,335.0,,347.1,100.2,179.3,,,561.0,-313.0,,,,,-356.0,,-343.9,-590.8,-511.7,,,-130.0,,,,,False,,False,False,False,,,True
37199,324,42.0,,,,,109.0,,44.7,12.8,92.5,,,3.0,-282.0,,,,,-215.0,,-279.3,-311.2,-231.5,,,-321.0,,,,,True,,True,False,True,,,False
38001,131,77.0,,,,,97.0,,32.7,,,,,19.0,-54.0,,,,,-34.0,,-98.3,,,,,-112.0,,,,,True,,False,,,,,False
38003,759,105.0,,,,,396.0,,101.9,27.0,0.0,,,68.0,-654.0,,,,,-363.0,,-657.1,-732.0,-759.0,,,-691.0,,,,,True,,False,False,False,,,False
38005,360,245.0,,,,,89.0,,224.6,63.8,0.0,,,92.0,-115.0,,,,,-271.0,,-135.4,-296.2,-360.0,,,-268.0,,,,,False,,False,False,False,,,False
38007,18,42.0,,,,,38.0,,83.8,,,,,24.0,24.0,,,,,20.0,,65.8,,,,,6.0,,,,,True,,False,,,,,True
38009,398,231.0,,,,,119.0,,231.2,115.0,63.9,,,47.0,-167.0,,,,,-279.0,,-166.8,-283.0,-334.1,,,-351.0,,,,,False,,True,False,False,,,False
38011,124,126.0,,,,,129.0,,127.1,11.2,,,,61.0,2.0,,,,,5.0,,3.1,-112.8,,,,-63.0,,,,,False,,False,False,,,,False
38013,136,49.0,,,,,45.0,,66.4,8.3,,,,38.0,-87.0,,,,,-91.0,,-69.6,-127.7,,,,-98.0,,,,,False,,True,False,,,,False
38015,7265,3878.0,,,,,2234.0,,3787.4,4397.5,1541.6,2631.8,,650.0,-3387.0,,,,,-5031.0,,-3477.6,-2867.5,-5723.4,-4633.2,,-6615.0,,,,,False,,False,True,False,False,,False
38017,10190,4942.0,,,,,3528.0,,4613.5,3577.1,2252.2,1935.2,,1778.0,-5248.0,,,,,-6662.0,,-5576.5,-6612.9,-7937.8,-8254.8,,-8412.0,,,,,False,,False,False,False,False,,False
38019,312,21.0,,,,,68.0,,12.1,,,,,1.0,-291.0,,,,,-244.0,,-299.9,,,,,-311.0,,,,,True,,False,,,,,False
38021,385,182.0,,,,,182.0,,324.9,66.4,0.0,,,10.0,-203.0,,,,,-203.0,,-60.1,-318.6,-385.0,,,-375.0,,,,,False,,True,False,False,,,False
38023,98,105.0,,,,,103.0,,832.9,4.6,,,,92.0,7.0,,,,,5.0,,734.9,-93.4,,,,-6.0,,,,,True,,False,False,,,,True
38025,145,210.0,,,,,138.0,,286.4,47.0,1.2,,,54.0,65.0,,,,,-7.0,,141.4,-98.0,-143.8,,,-91.0,,,,,True,,False,False,False,,,False
38027,232,175.0,,,,,44.0,,134.6,25.1,0.0,,,10.0,-57.0,,,,,-188.0,,-97.4,-206.9,-232.0,,,-222.0,,,,,False,,False,False,False,,,False
38029,116,231.0,,,,,69.0,,193.4,15.6,0.0,,,0.0,115.0,,,,,-47.0,,77.4,-100.4,-116.0,,,-116.0,,,,,True,,True,True,False,,,False
38031,407,84.0,,,,,118.0,,98.7,28.9,,,,0.0,-323.0,,,,,-289.0,,-308.3,-378.1,,,,-407.0,,,,,True,,True,False,,,,False
38033,73,189.0,,,,,81.0,,274.2,,,,,21.0,116.0,,,,,8.0,,201.2,,,,,-52.0,,,,,True,,False,,,,,True
38035,5416,1911.0,,,,,2133.0,,1515.6,1377.5,0.1,1669.0,,702.0,-3505.0,,,,,-3283.0,,-3900.4,-4038.5,-5415.9,-3747.0,,-4714.0,,,,,True,,False,False,False,False,,False
38037,108,77.0,,,,,58.0,,157.0,11.3,,,,22.0,-31.0,,,,,-50.0,,49.0,-96.7,,,,-86.0,,,,,False,,False,False,,,,False
38039,185,14.0,,,,,80.0,,11.0,21.4,,,,3.0,-171.0,,,,,-105.0,,-174.0,-163.6,,,,-182.0,,,,,True,,False,True,,,,False
38041,161,56.0,,,,,89.0,,62.3,,,,,12.0,-105.0,,,,,-72.0,,-98.7,,,,,-149.0,,,,,True,,True,,,,,False
38043,127,35.0,,,,,69.0,,34.6,,,,,6.0,-92.0,,,,,-58.0,,-92.4,,,,,-121.0,,,,,True,,False,,,,,False
38045,256,245.0,,,,,107.0,,601.5,,0.0,,,84.0,-11.0,,,,,-149.0,,345.5,,-256.0,,,-172.0,,,,,False,,False,,False,,,False
38047,68,63.0,,,,,98.0,,108.9,,,,,17.0,-5.0,,,,,30.0,,40.9,,,,,-51.0,,,,,False,,False,,,,,False
38049,331,175.0,,,,,77.0,,290.6,13.8,4.0,,,34.0,-156.0,,,,,-254.0,,-40.4,-317.2,-327.0,,,-297.0,,,,,False,,True,False,False,,,False
38051,125,224.0,,,,,80.0,,281.1,76.3,0.0,,,38.0,99.0,,,,,-45.0,,156.1,-48.7,-125.0,,,-87.0,,,,,True,,False,True,False,,,True
38053,529,546.0,,,,,367.0,,678.3,233.9,3.1,,,165.0,17.0,,,,,-162.0,,149.3,-295.1,-525.9,,,-364.0,,,,,False,,False,False,False,,,False
38055,607,364.0,,,,,150.0,,302.4,125.4,170.0,,,246.0,-243.0,,,,,-457.0,,-304.6,-481.6,-437.0,,,-361.0,,,,,False,,False,False,False,,,False
38057,586,497.0,,,,,171.0,,526.2,182.6,15.0,,,65.0,-89.0,,,,,-415.0,,-59.8,-403.4,-571.0,,,-521.0,,,,,False,,True,False,False,,,False
38059,2394,1323.0,,,,,601.0,,1253.6,1440.4,519.9,1355.1,,256.0,-1071.0,,,,,-1793.0,,-1140.4,-953.6,-1874.1,-1038.9,,-2138.0,,,,,False,,False,True,False,True,,False
38061,725,371.0,,,,,206.0,,361.7,55.8,12.4,,,158.0,-354.0,,,,,-519.0,,-363.3,-669.2,-712.6,,,-567.0,,,,,False,,False,False,False,,,False
38063,236,266.0,,,,,62.0,,493.8,10.4,1.4,,,0.0,30.0,,,,,-174.0,,257.8,-225.6,-234.6,,,-236.0,,,,,False,,False,False,False,,,False
38065,91,63.0,,,,,46.0,,64.6,11.6,,,,47.0,-28.0,,,,,-45.0,,-26.4,-79.4,,,,-44.0,,,,,False,,True,False,,,,False
38067,479,259.0,,,,,113.0,,570.8,63.4,0.1,,,154.0,-220.0,,,,,-366.0,,91.8,-415.6,-478.9,,,-325.0,,,,,False,,True,False,False,,,False
38069,386,7.0,,,,,141.0,,9.3,12.2,,,,1.0,-379.0,,,,,-245.0,,-376.7,-373.8,,,,-385.0,,,,,True,,True,True,,,,False
38071,795,434.0,,,,,353.0,,534.4,152.8,234.7,,,246.0,-361.0,,,,,-442.0,,-260.6,-642.2,-560.3,,,-549.0,,,,,False,,True,False,False,,,False
38073,349,91.0,,,,,124.0,,54.6,23.7,0.0,,,41.0,-258.0,,,,,-225.0,,-294.4,-325.3,-349.0,,,-308.0,,,,,True,,False,False,False,,,False
38075,150,119.0,,,,,38.0,,146.9,20.9,,,,23.0,-31.0,,,,,-112.0,,-3.1,-129.1,,,,-127.0,,,,,False,,True,False,,,,False
38077,845,182.0,,,,,476.0,,182.8,80.3,2.4,,,124.0,-663.0,,,,,-369.0,,-662.2,-764.7,-842.6,,,-721.0,,,,,True,,True,False,False,,,False
38079,1148,252.0,,,,,121.0,,224.8,84.2,0.0,,,66.0,-896.0,,,,,-1027.0,,-923.2,-1063.8,-1148.0,,,-1082.0,,,,,False,,False,False,False,,,False
38081,218,77.0,,,,,96.0,,99.3,32.5,,,,30.0,-141.0,,,,,-122.0,,-118.7,-185.5,,,,-188.0,,,,,True,,True,False,,,,False
38083,60,21.0,,,,,38.0,,41.2,,,,,4.0,-39.0,,,,,-22.0,,-18.8,,,,,-56.0,,,,,True,,True,,,,,False
38085,308,147.0,,,,,64.0,,134.4,71.8,0.0,,,46.0,-161.0,,,,,-244.0,,-173.6,-236.2,-308.0,,,-262.0,,,,,False,,False,False,False,,,False
38087,9,0.0,,,,,31.0,,4.0,0.8,,,,1.0,-9.0,,,,,22.0,,-5.0,-8.2,,,,-8.0,,,,,False,,True,True,,,,True
38089,1545,1435.0,,,,,733.0,,1511.7,285.0,747.9,397.0,,703.0,-110.0,,,,,-812.0,,-33.3,-1260.0,-797.1,-1148.0,,-842.0,,,,,False,,True,False,False,False,,False
38091,102,14.0,,,,,80.0,,22.3,3.5,,,,15.0,-88.0,,,,,-22.0,,-79.7,-98.5,,,,-87.0,,,,,True,,True,False,,,,True
38093,1997,434.0,,,,,864.0,,328.0,220.1,0.0,,,279.0,-1563.0,,,,,-1133.0,,-1669.0,-1776.9,-1997.0,,,-1718.0,,,,,True,,False,False,False,,,False
38095,175,91.0,,,,,50.0,,102.2,,,,,22.0,-84.0,,,,,-125.0,,-72.8,,,,,-153.0,,,,,False,,True,,,,,False
38097,582,189.0,,,,,177.0,,158.8,29.7,81.6,,,97.0,-393.0,,,,,-405.0,,-423.2,-552.3,-500.4,,,-485.0,,,,,False,,False,False,False,,,False
38099,1172,259.0,,,,,331.0,,309.6,33.1,110.5,,,81.0,-913.0,,,,,-841.0,,-862.4,-1138.9,-1061.5,,,-1091.0,,,,,True,,True,False,False,,,False
38101,6095,1547.0,,,,,2149.0,,1770.2,887.3,468.0,1265.2,,662.0,-4548.0,,,,,-3946.0,,-4324.8,-5207.7,-5627.0,-4829.8,,-5433.0,,,,,True,,True,False,False,False,,False
38103,250,133.0,,,,,101.0,,262.2,37.1,,,,93.0,-117.0,,,,,-149.0,,12.2,-212.9,,,,-157.0,,,,,False,,True,False,,,,False
38105,1586,1638.0,,,,,1207.0,,1257.4,819.0,514.1,604.5,,0.0,52.0,,,,,-379.0,,-328.6,-767.0,-1071.9,-981.5,,-1586.0,,,,,False,,False,False,False,False,,False
39001,678,126.0,,,,,99.0,,184.7,46.8,210.7,,,125.0,-552.0,,,,,-579.0,,-493.3,-631.2,-467.3,,,-553.0,,,,,False,,True,False,True,,,False
39003,3572,987.0,,,,,875.0,,1027.2,702.4,581.2,448.0,,2599.0,-2585.0,,,,,-2697.0,,-2544.8,-2869.6,-2990.8,-3124.0,,-973.0,,,,,False,,True,False,False,False,,True
39005,871,343.0,,,,,217.0,,572.9,209.9,480.1,,,459.0,-528.0,,,,,-654.0,,-298.1,-661.1,-390.9,,,-412.0,,,,,False,,True,False,True,,,True
39007,1789,98.0,,,,,227.0,,104.9,6.7,96.8,,,100.0,-1691.0,,,,,-1562.0,,-1684.1,-1782.3,-1692.2,,,-1689.0,,,,,True,,True,False,False,,,True
39009,1043,1204.0,,,,,362.0,,1446.2,1857.7,22.3,,,793.0,161.0,,,,,-681.0,,403.2,814.7,-1020.7,,,-250.0,,,,,False,,False,False,False,,,False
39011,1708,630.0,,,,,370.0,,664.7,260.3,330.9,,,1195.0,-1078.0,,,,,-1338.0,,-1043.3,-1447.7,-1377.1,,,-513.0,,,,,False,,True,False,False,,,True
39013,1078,91.0,,,,,177.0,,107.7,14.5,126.7,,,428.0,-987.0,,,,,-901.0,,-970.3,-1063.5,-951.3,,,-650.0,,,,,True,,True,False,True,,,True
39015,811,98.0,,,,,155.0,,118.8,34.6,215.1,,,75.0,-713.0,,,,,-656.0,,-692.2,-776.4,-595.9,,,-736.0,,,,,True,,True,False,True,,,False
39017,8922,4130.0,,,,,2408.0,,3982.5,2474.9,3954.0,2963.9,,3636.0,-4792.0,,,,,-6514.0,,-4939.5,-6447.1,-4968.0,-5958.1,,-5286.0,,,,,False,,False,False,False,False,,False
39019,379,98.0,,,,,63.0,,159.4,14.7,133.4,,,734.0,-281.0,,,,,-316.0,,-219.6,-364.3,-245.6,,,355.0,,,,,False,,True,False,True,,,False
39021,723,147.0,,,,,161.0,,176.6,55.8,251.5,,,132.0,-576.0,,,,,-562.0,,-546.4,-667.2,-471.5,,,-591.0,,,,,True,,True,False,True,,,False
39023,3446,1141.0,,,,,697.0,,1061.2,490.3,669.0,856.0,,1083.0,-2305.0,,,,,-2749.0,,-2384.8,-2955.7,-2777.0,-2590.0,,-2363.0,,,,,False,,False,False,False,False,,False
39025,4373,1190.0,,,,,1165.0,,1086.5,1066.6,1372.0,616.0,,1931.0,-3183.0,,,,,-3208.0,,-3286.5,-3306.4,-3001.0,-3757.0,,-2442.0,,,,,False,,False,False,True,False,,True
39027,802,231.0,,,,,170.0,,278.0,88.8,303.1,,,260.0,-571.0,,,,,-632.0,,-524.0,-713.2,-498.9,,,-542.0,,,,,False,,True,False,True,,,True
39029,1779,210.0,,,,,291.0,,201.9,63.1,121.5,93.1,,132.0,-1569.0,,,,,-1488.0,,-1577.1,-1715.9,-1657.5,-1685.9,,-1647.0,,,,,True,,False,False,False,False,,False
39031,665,119.0,,,,,126.0,,152.1,55.6,121.7,,,703.0,-546.0,,,,,-539.0,,-512.9,-609.4,-543.3,,,38.0,,,,,True,,True,False,True,,,True
39033,1056,357.0,,,,,207.0,,441.3,86.7,289.7,,,529.0,-699.0,,,,,-849.0,,-614.7,-969.3,-766.3,,,-527.0,,,,,False,,True,False,False,,,True
39035,21296,3577.0,,,,,5143.0,,2713.4,3143.4,419.5,2352.1,,5593.0,-17719.0,,,,,-16153.0,,-18582.6,-18152.6,-20876.5,-18943.9,,-15703.0,,,,,True,,False,False,False,False,,True
39037,1527,679.0,,,,,350.0,,790.9,224.0,324.1,,,475.0,-848.0,,,,,-1177.0,,-736.1,-1303.0,-1202.9,,,-1052.0,,,,,False,,True,False,False,,,False
39039,1151,196.0,,,,,273.0,,271.7,31.9,382.0,,,133.0,-955.0,,,,,-878.0,,-879.3,-1119.1,-769.0,,,-1018.0,,,,,True,,True,False,True,,,False
39041,3493,1064.0,,,,,700.0,,966.6,471.5,1081.8,849.1,,306.0,-2429.0,,,,,-2793.0,,-2526.4,-3021.5,-2411.2,-2643.9,,-3187.0,,,,,False,,False,False,True,False,,False
39043,1434,364.0,,,,,444.0,,340.8,113.4,413.7,,,249.0,-1070.0,,,,,-990.0,,-1093.2,-1320.6,-1020.3,,,-1185.0,,,,,True,,False,False,True,,,False
39045,3497,896.0,,,,,640.0,,758.8,491.0,646.1,519.8,,523.0,-2601.0,,,,,-2857.0,,-2738.2,-3006.0,-2850.9,-2977.2,,-2974.0,,,,,False,,False,False,False,False,,False
39047,643,546.0,,,,,103.0,,910.6,197.4,181.4,,,472.0,-97.0,,,,,-540.0,,267.6,-445.6,-461.6,,,-171.0,,,,,False,,False,False,False,,,False
39049,24288,7679.0,,,,,7558.0,,5768.0,7016.5,445.4,5973.6,,5833.0,-16609.0,,,,,-16730.0,,-18520.0,-17271.5,-23842.6,-18314.4,,-18455.0,,,,,False,,False,False,False,False,,False
39051,1006,497.0,,,,,280.0,,621.3,111.3,396.3,,,178.0,-509.0,,,,,-726.0,,-384.7,-894.7,-609.7,,,-828.0,,,,,False,,True,False,False,,,False
39053,578,182.0,,,,,97.0,,246.5,32.9,211.2,,,114.0,-396.0,,,,,-481.0,,-331.5,-545.1,-366.8,,,-464.0,,,,,False,,True,False,True,,,False
39055,1560,63.0,,,,,195.0,,95.7,36.6,438.7,,,28.0,-1497.0,,,,,-1365.0,,-1464.3,-1523.4,-1121.3,,,-1532.0,,,,,True,,True,False,True,,,False
39057,3838,1400.0,,,,,847.0,,1390.6,1449.4,1586.0,604.1,,711.0,-2438.0,,,,,-2991.0,,-2447.4,-2388.6,-2252.0,-3233.9,,-3127.0,,,,,False,,False,True,True,False,,False
39059,789,168.0,,,,,97.0,,160.2,92.8,261.3,,,137.0,-621.0,,,,,-692.0,,-628.8,-696.2,-527.7,,,-652.0,,,,,False,,False,False,True,,,False
39061,17539,5572.0,,,,,5143.0,,4318.0,6071.2,770.2,2635.0,,1946.0,-11967.0,,,,,-12396.0,,-13221.0,-11467.8,-16768.8,-14904.0,,-15593.0,,,,,False,,False,True,False,False,,False
39063,1757,567.0,,,,,507.0,,723.7,258.3,708.6,,,991.0,-1190.0,,,,,-1250.0,,-1033.3,-1498.7,-1048.4,,,-766.0,,,,,False,,True,False,True,,,True
39065,811,140.0,,,,,200.0,,197.2,31.7,227.9,,,625.0,-671.0,,,,,-611.0,,-613.8,-779.3,-583.1,,,-186.0,,,,,True,,True,False,True,,,True
39067,184,21.0,,,,,54.0,,22.1,9.3,,,,5.0,-163.0,,,,,-130.0,,-161.9,-174.7,,,,-179.0,,,,,True,,True,False,,,,False
39069,678,294.0,,,,,163.0,,317.2,102.4,203.9,,,157.0,-384.0,,,,,-515.0,,-360.8,-575.6,-474.1,,,-521.0,,,,,False,,True,False,False,,,False
39071,812,343.0,,,,,144.0,,548.7,221.8,219.4,,,880.0,-469.0,,,,,-668.0,,-263.3,-590.2,-592.6,,,68.0,,,,,False,,True,False,False,,,True
39073,529,77.0,,,,,63.0,,104.9,4.4,116.6,,,55.0,-452.0,,,,,-466.0,,-424.1,-524.6,-412.4,,,-474.0,,,,,False,,True,False,True,,,False
39075,1027,287.0,,,,,249.0,,335.2,89.2,120.8,,,525.0,-740.0,,,,,-778.0,,-691.8,-937.8,-906.2,,,-502.0,,,,,False,,True,False,False,,,True
39077,1054,245.0,,,,,264.0,,268.5,57.7,379.9,,,95.0,-809.0,,,,,-790.0,,-785.5,-996.3,-674.1,,,-959.0,,,,,True,,True,False,True,,,False
39079,702,343.0,,,,,112.0,,440.2,58.7,222.2,,,319.0,-359.0,,,,,-590.0,,-261.8,-643.3,-479.8,,,-383.0,,,,,False,,True,False,False,,,False
39081,1047,266.0,,,,,150.0,,332.8,84.2,438.1,,,682.0,-781.0,,,,,-897.0,,-714.2,-962.8,-608.9,,,-365.0,,,,,False,,True,False,True,,,True
39083,1117,140.0,,,,,225.0,,177.9,80.9,269.1,,,190.0,-977.0,,,,,-892.0,,-939.1,-1036.1,-847.9,,,-927.0,,,,,True,,True,False,True,,,True
39085,5958,392.0,,,,,712.0,,339.7,117.5,613.4,159.4,,226.0,-5566.0,,,,,-5246.0,,-5618.3,-5840.5,-5344.6,-5798.6,,-5732.0,,,,,True,,False,False,True,False,,False
39087,1250,455.0,,,,,185.0,,455.9,195.0,291.5,,,348.0,-795.0,,,,,-1065.0,,-794.1,-1055.0,-958.5,,,-902.0,,,,,False,,True,False,False,,,False
39089,3870,1043.0,,,,,733.0,,914.0,636.8,733.4,875.8,,744.0,-2827.0,,,,,-3137.0,,-2956.0,-3233.2,-3136.6,-2994.2,,-3126.0,,,,,False,,False,False,False,False,,False
39091,1059,182.0,,,,,264.0,,228.7,9.4,319.0,,,211.0,-877.0,,,,,-795.0,,-830.3,-1049.6,-740.0,,,-848.0,,,,,True,,True,False,True,,,True
39093,4789,686.0,,,,,1489.0,,558.6,389.0,457.5,453.6,,1277.0,-4103.0,,,,,-3300.0,,-4230.4,-4400.0,-4331.5,-4335.4,,-3512.0,,,,,True,,False,False,False,False,,True
39095,7908,1589.0,,,,,2799.0,,1162.8,689.6,490.3,1342.1,,2065.0,-6319.0,,,,,-5109.0,,-6745.2,-7218.4,-7417.7,-6565.9,,-5843.0,,,,,True,,False,False,False,False,,True
39097,787,378.0,,,,,311.0,,380.9,129.1,28.2,,,145.0,-409.0,,,,,-476.0,,-406.1,-657.9,-758.8,,,-642.0,,,,,False,,True,False,False,,,False
39099,4771,952.0,,,,,677.0,,742.9,542.5,127.4,463.8,,1917.0,-3819.0,,,,,-4094.0,,-4028.1,-4228.5,-4643.6,-4307.2,,-2854.0,,,,,False,,False,False,False,False,,True
39101,1702,525.0,,,,,532.0,,385.6,115.1,47.8,293.8,,260.0,-1177.0,,,,,-1170.0,,-1316.4,-1586.9,-1654.2,-1408.2,,-1442.0,,,,,True,,False,False,False,False,,False
39103,3448,518.0,,,,,549.0,,424.6,144.0,1270.0,345.1,,694.0,-2930.0,,,,,-2899.0,,-3023.4,-3304.0,-2178.0,-3102.9,,-2754.0,,,,,True,,False,False,True,False,,True
39105,234,56.0,,,,,45.0,,109.1,12.9,54.2,,,96.0,-178.0,,,,,-189.0,,-124.9,-221.1,-179.8,,,-138.0,,,,,False,,True,False,False,,,True
