,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
31007,0,0.0,,0.0,0.0,,,,,,0.0,1.5,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,1.5,,0.0,,0.0,,,,,,,0.0,,,True,True,,,,,,True,False,,True,,True,,,,,,,True,
31009,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,True,True,,,,,,True,True,,True,,True,,,,,,,,
31011,0,0.0,,0.0,0.0,,,,,,2.0,1.2,0.0,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,2.0,1.2,0.0,0.0,,0.0,,,,,,,0.0,,,True,True,,,,,,False,False,False,True,,True,,,,,,,True,
31013,7,0.0,,0.0,0.0,,,,,,7.0,2.8,0.0,0.0,,0.0,,,,,,,0.0,,-7.0,,-7.0,-7.0,,,,,,0.0,-4.2,-7.0,-7.0,,-7.0,,,,,,,-7.0,,,False,False,,,,,,True,True,True,True,,False,,,,,,,True,
31015,0,0.0,,0.0,0.0,,,,,,0.0,2.2,0.0,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,2.2,0.0,0.0,,0.0,,,,,,,0.0,,,True,True,,,,,,True,False,False,True,,True,,,,,,,True,
31017,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,True,True,,,,,,True,True,,False,,True,,,,,,,,
31019,103,48.0,,36.0,49.0,,,,,,29.0,69.4,14.9,47.6,18.2,41.0,,,,,,,13.8,,-55.0,,-67.0,-54.0,,,,,,-74.0,-33.6,-88.1,-55.4,-84.8,-62.0,,,,,,,-89.2,,,False,True,,,,,,False,True,False,False,False,False,,,,,,,False,
31021,6,6.0,,2.0,0.0,,,,,,9.0,5.0,0.3,0.6,,0.0,,,,,,,2.9,,0.0,,-4.0,-6.0,,,,,,3.0,-1.0,-5.7,-5.4,,-6.0,,,,,,,-3.1,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
31023,5,2.0,,2.0,0.0,,,,,,6.0,7.1,1.9,2.8,,,,,,,,,0.0,,-3.0,,-3.0,-5.0,,,,,,1.0,2.1,-3.1,-2.2,,,,,,,,,-5.0,,,False,False,,,,,,True,True,False,True,,,,,,,,,False,
31025,47,50.0,,35.0,56.0,,,,,,26.0,49.1,16.5,40.6,41.9,,,,,,,,18.8,,3.0,,-12.0,9.0,,,,,,-21.0,2.1,-30.5,-6.4,-5.1,,,,,,,,-28.2,,,False,False,,,,,,False,True,False,False,False,,,,,,,,False,
31027,2,0.0,,0.0,0.0,,,,,,8.0,4.2,0.3,0.1,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,6.0,2.2,-1.7,-1.9,,-2.0,,,,,,,-2.0,,,False,False,,,,,,False,False,True,True,,False,,,,,,,True,
31029,5,0.0,,0.0,0.0,,,,,,0.0,2.6,0.0,0.0,,0.0,,,,,,,0.0,,-5.0,,-5.0,-5.0,,,,,,-5.0,-2.4,-5.0,-5.0,,-5.0,,,,,,,-5.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,False,
31031,2,0.0,,0.0,0.0,,,,,,0.0,3.3,0.0,0.0,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,1.3,-2.0,-2.0,,-2.0,,,,,,,-2.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,True,
31033,5,4.0,,2.0,0.0,,,,,,2.0,9.5,0.3,0.2,,,,,,,,,0.4,,-1.0,,-3.0,-5.0,,,,,,-3.0,4.5,-4.7,-4.8,,,,,,,,,-4.6,,,False,False,,,,,,False,False,False,False,,,,,,,,,False,
31035,13,12.0,,6.0,0.0,,,,,,2.0,6.0,1.6,5.7,,12.0,,,,,,,2.7,,-1.0,,-7.0,-13.0,,,,,,-11.0,-7.0,-11.4,-7.3,,-1.0,,,,,,,-10.3,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
31037,14,8.0,,7.0,9.0,,,,,,40.0,17.3,3.2,11.4,3.1,,,,,,,,0.0,,-6.0,,-7.0,-5.0,,,,,,26.0,3.3,-10.8,-2.6,-10.9,,,,,,,,-14.0,,,False,True,,,,,,False,True,False,True,False,,,,,,,,False,
31039,17,4.0,,2.0,0.0,,,,,,12.0,6.2,0.6,1.7,,5.0,,,,,,,28.7,,-13.0,,-15.0,-17.0,,,,,,-5.0,-10.8,-16.4,-15.3,,-12.0,,,,,,,11.7,,,False,False,,,,,,True,True,False,False,,True,,,,,,,True,
31041,3,0.0,,0.0,0.0,,,,,,2.0,2.9,0.6,0.0,,,,,,,,,0.0,,-3.0,,-3.0,-3.0,,,,,,-1.0,-0.1,-2.4,-3.0,,,,,,,,,-3.0,,,False,False,,,,,,True,True,True,True,,,,,,,,,False,
31043,33,166.0,,72.0,148.0,,,,,,51.0,33.0,6.3,41.7,8.9,270.0,,,,,,,0.0,,133.0,,39.0,115.0,,,,,,18.0,-0.0,-26.7,8.7,-24.1,237.0,,,,,,,-33.0,,,True,True,,,,,,True,True,True,True,True,False,,,,,,,True,
31045,4,0.0,,0.0,0.0,,,,,,10.0,5.1,0.0,0.0,,,,,,,,,0.0,,-4.0,,-4.0,-4.0,,,,,,6.0,1.1,-4.0,-4.0,,,,,,,,,-4.0,,,False,False,,,,,,False,True,True,True,,,,,,,,,False,
31047,61,24.0,,14.0,16.0,,,,,,30.0,24.0,2.7,13.8,2.2,91.0,,,,,,,40.6,,-37.0,,-47.0,-45.0,,,,,,-31.0,-37.0,-58.3,-47.2,-58.8,30.0,,,,,,,-20.4,,,False,False,,,,,,True,True,False,False,False,True,,,,,,,True,
31049,0,4.0,,2.0,0.0,,,,,,0.0,5.3,,0.0,,0.0,,,,,,,0.8,,4.0,,2.0,0.0,,,,,,0.0,5.3,,0.0,,0.0,,,,,,,0.8,,,True,True,,,,,,True,False,,True,,True,,,,,,,True,
31051,0,12.0,,6.0,0.0,,,,,,8.0,11.8,1.7,4.1,,12.0,,,,,,,1.3,,12.0,,6.0,0.0,,,,,,8.0,11.8,1.7,4.1,,12.0,,,,,,,1.3,,,True,True,,,,,,True,True,True,True,,False,,,,,,,True,
31053,36,30.0,,22.0,21.0,,,,,,71.0,70.5,7.3,29.6,17.4,,,,,,,,44.8,,-6.0,,-14.0,-15.0,,,,,,35.0,34.5,-28.7,-6.4,-18.6,,,,,,,,8.8,,,False,False,,,,,,False,False,False,False,False,,,,,,,,False,
31055,1770,1232.0,1609.4,1003.0,816.0,,,,,,1255.0,1826.5,671.9,1135.2,635.1,1386.0,,,1082.5,896.0,,,528.2,,-538.0,-160.6,-767.0,-954.0,,,,,,-515.0,56.5,-1098.1,-634.8,-1134.9,-384.0,,,-687.5,-874.0,,,-1241.8,,True,False,False,,,,,,True,True,False,False,False,True,,,False,False,,,False,
31057,2,2.0,,2.0,0.0,,,,,,0.0,2.5,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,-2.0,,,,,,-2.0,0.5,,-2.0,,-2.0,,,,,,,-2.0,,,True,False,,,,,,False,False,,False,,False,,,,,,,False,
31059,3,4.0,,2.0,0.0,,,,,,2.0,9.7,0.4,0.6,,0.0,,,,,,,0.2,,1.0,,-1.0,-3.0,,,,,,-1.0,6.7,-2.6,-2.4,,-3.0,,,,,,,-2.8,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
31061,1,0.0,,0.0,0.0,,,,,,0.0,1.9,0.1,0.0,,0.0,,,,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,-1.0,0.9,-0.9,-1.0,,-1.0,,,,,,,-1.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,True,
31063,1,0.0,,0.0,0.0,,,,,,0.0,2.5,0.0,0.0,,0.0,,,,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,-1.0,1.5,-1.0,-1.0,,-1.0,,,,,,,-1.0,,,False,False,,,,,,False,False,True,True,,False,,,,,,,True,
31065,5,0.0,,0.0,0.0,,,,,,0.0,1.3,0.1,0.0,,0.0,,,,,,,0.0,,-5.0,,-5.0,-5.0,,,,,,-5.0,-3.7,-4.9,-5.0,,-5.0,,,,,,,-5.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,False,
31067,11,16.0,,10.0,13.0,,,,,,18.0,17.6,1.7,10.5,,13.0,,,,,,,9.4,,5.0,,-1.0,2.0,,,,,,7.0,6.6,-9.3,-0.5,,2.0,,,,,,,-1.6,,,True,True,,,,,,False,False,False,True,,True,,,,,,,True,
31069,0,0.0,,0.0,0.0,,,,,,0.0,1.4,0.0,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,1.4,0.0,0.0,,0.0,,,,,,,0.0,,,True,True,,,,,,True,False,False,False,,True,,,,,,,True,
31071,0,2.0,,0.0,0.0,,,,,,0.0,5.1,0.0,0.0,,0.0,,,,,,,0.1,,2.0,,0.0,0.0,,,,,,0.0,5.1,0.0,0.0,,0.0,,,,,,,0.1,,,True,True,,,,,,True,False,True,True,,True,,,,,,,True,
31073,2,0.0,,0.0,0.0,,,,,,0.0,0.6,0.1,0.0,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,-1.4,-1.9,-2.0,,-2.0,,,,,,,-2.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,False,
31075,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,True,True,,,,,,True,True,,True,,True,,,,,,,,
31077,2,2.0,,0.0,0.0,,,,,,0.0,4.2,0.0,0.0,,0.0,,,,,,,46.5,,0.0,,-2.0,-2.0,,,,,,-2.0,2.2,-2.0,-2.0,,-2.0,,,,,,,44.5,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
31079,64,58.0,41.5,43.0,78.0,,,,,,120.0,88.5,16.8,49.7,6.6,181.0,,,47.7,,,,52.3,,-6.0,-22.5,-21.0,14.0,,,,,,56.0,24.5,-47.2,-14.3,-57.4,117.0,,,-16.3,,,,-11.7,,False,False,False,,,,,,False,False,False,False,False,False,,,False,,,,False,
31081,20,14.0,,11.0,0.0,,,,,,4.0,16.7,3.7,13.6,,15.0,,,,,,,17.4,,-6.0,,-9.0,-20.0,,,,,,-16.0,-3.3,-16.3,-6.4,,-5.0,,,,,,,-2.6,,,False,False,,,,,,False,True,False,False,,True,,,,,,,True,
31083,0,0.0,,0.0,0.0,,,,,,0.0,1.3,0.0,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,1.3,0.0,0.0,,0.0,,,,,,,0.0,,,True,True,,,,,,True,False,False,False,,True,,,,,,,True,
31085,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,True,True,,,,,,True,True,,True,,True,,,,,,,,
31087,0,0.0,,0.0,0.0,,,,,,0.0,1.1,0.0,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,1.1,0.0,0.0,,0.0,,,,,,,0.0,,,True,True,,,,,,True,False,False,True,,True,,,,,,,True,
31089,3,0.0,,0.0,0.0,,,,,,2.0,4.0,0.0,0.0,,0.0,,,,,,,0.0,,-3.0,,-3.0,-3.0,,,,,,-1.0,1.0,-3.0,-3.0,,-3.0,,,,,,,-3.0,,,False,False,,,,,,True,True,True,True,,False,,,,,,,True,
31091,2,0.0,,0.0,0.0,,,,,,0.0,1.9,,0.0,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,-0.1,,-2.0,,-2.0,,,,,,,-2.0,,,False,False,,,,,,False,True,,True,,False,,,,,,,True,
31093,5,6.0,,2.0,0.0,,,,,,2.0,6.4,0.9,1.0,,12.0,,,,,,,1.2,,1.0,,-3.0,-5.0,,,,,,-3.0,1.4,-4.1,-4.0,,7.0,,,,,,,-3.8,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
31095,3,2.0,,0.0,0.0,,,,,,3.0,3.6,0.1,0.1,,0.0,,,,,,,1.8,,-1.0,,-3.0,-3.0,,,,,,0.0,0.6,-2.9,-2.9,,-3.0,,,,,,,-1.2,,,False,False,,,,,,True,True,False,False,,False,,,,,,,False,
31097,3,2.0,,0.0,0.0,,,,,,4.0,1.0,0.1,0.4,,0.0,,,,,,,2.9,,-1.0,,-3.0,-3.0,,,,,,1.0,-2.0,-2.9,-2.6,,-3.0,,,,,,,-0.1,,,False,False,,,,,,False,False,False,False,,False,,,,,,,True,
31099,12,0.0,,0.0,0.0,,,,,,1.0,3.5,0.2,0.2,,0.0,,,,,,,0.0,,-12.0,,-12.0,-12.0,,,,,,-11.0,-8.5,-11.8,-11.8,,-12.0,,,,,,,-12.0,,,False,False,,,,,,True,True,True,True,,False,,,,,,,True,
31101,11,6.0,,2.0,0.0,,,,,,0.0,6.4,0.1,0.2,,0.0,,,,,,,0.7,,-5.0,,-9.0,-11.0,,,,,,-11.0,-4.6,-10.9,-10.8,,-11.0,,,,,,,-10.3,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
31103,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,True,True,,,,,,True,True,,True,,True,,,,,,,,
31105,1,6.0,,2.0,0.0,,,,,,0.0,3.8,0.1,0.7,,0.0,,,,,,,2.2,,5.0,,1.0,-1.0,,,,,,-1.0,2.8,-0.9,-0.3,,-1.0,,,,,,,1.2,,,True,True,,,,,,True,True,True,True,,True,,,,,,,True,
31107,5,2.0,,0.0,0.0,,,,,,6.0,3.9,0.5,0.1,,,,,,,,,0.1,,-3.0,,-5.0,-5.0,,,,,,1.0,-1.1,-4.5,-4.9,,,,,,,,,-4.9,,,False,False,,,,,,True,True,False,False,,,,,,,,,False,
31109,653,648.0,638.4,619.0,807.0,,,,,,618.0,662.6,442.7,619.5,530.2,519.0,,,660.7,728.0,,,763.3,,-5.0,-14.6,-34.0,154.0,,,,,,-35.0,9.6,-210.3,-33.5,-122.8,-134.0,,,7.7,75.0,,,110.3,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
31111,30,0.0,,2.0,0.0,,,,,,12.0,21.7,1.4,5.1,,12.0,,,,,,,10.4,,-30.0,,-28.0,-30.0,,,,,,-18.0,-8.3,-28.6,-24.9,,-18.0,,,,,,,-19.6,,,True,False,,,,,,True,True,True,True,,True,,,,,,,True,
31113,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,True,True,,,,,,True,True,,True,,True,,,,,,,,
31115,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,True,True,,,,,,True,True,,True,,True,,,,,,,,
31117,1,0.0,,0.0,0.0,,,,,,0.0,2.6,,0.0,,0.0,,,,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,-1.0,1.6,,-1.0,,-1.0,,,,,,,-1.0,,,False,False,,,,,,False,False,,True,,False,,,,,,,True,
31119,27,16.0,,12.0,14.0,,,,,,62.0,65.1,2.5,17.0,14.9,,,,,,,,17.1,,-11.0,,-15.0,-13.0,,,,,,35.0,38.1,-24.5,-10.0,-12.1,,,,,,,,-9.9,,,False,False,,,,,,False,False,False,True,False,,,,,,,,True,
31121,7,4.0,,2.0,0.0,,,,,,4.0,5.8,0.7,0.8,,6.0,,,,,,,296.3,,-3.0,,-5.0,-7.0,,,,,,-3.0,-1.2,-6.3,-6.2,,-1.0,,,,,,,289.3,,,False,False,,,,,,False,True,False,False,,True,,,,,,,False,
31123,5,2.0,,2.0,0.0,,,,,,4.0,8.2,1.6,0.9,,,,,,,,,0.1,,-3.0,,-3.0,-5.0,,,,,,-1.0,3.2,-3.4,-4.1,,,,,,,,,-4.9,,,False,False,,,,,,True,False,False,False,,,,,,,,,False,
31125,2,0.0,,0.0,0.0,,,,,,1.0,2.5,0.0,0.0,,0.0,,,,,,,0.1,,-2.0,,-2.0,-2.0,,,,,,-1.0,0.5,-2.0,-2.0,,-2.0,,,,,,,-1.9,,,False,False,,,,,,True,True,True,True,,False,,,,,,,True,
31127,15,2.0,,0.0,0.0,,,,,,3.0,1.2,0.1,0.1,,,,,,,,,1.5,,-13.0,,-15.0,-15.0,,,,,,-12.0,-13.8,-14.9,-14.9,,,,,,,,,-13.5,,,False,False,,,,,,True,False,False,False,,,,,,,,,False,
31129,2,4.0,,2.0,0.0,,,,,,0.0,7.9,0.0,0.2,,,,,,,,,0.0,,2.0,,0.0,-2.0,,,,,,-2.0,5.9,-2.0,-1.8,,,,,,,,,-2.0,,,True,False,,,,,,False,False,True,True,,,,,,,,,True,
31131,11,6.0,,4.0,0.0,,,,,,15.0,13.8,0.7,3.5,,,,,,,,,3.3,,-5.0,,-7.0,-11.0,,,,,,4.0,2.8,-10.3,-7.5,,,,,,,,,-7.7,,,False,False,,,,,,True,True,False,False,,,,,,,,,False,
31133,6,0.0,,0.0,0.0,,,,,,0.0,1.2,,0.0,,0.0,,,,,,,0.0,,-6.0,,-6.0,-6.0,,,,,,-6.0,-4.8,,-6.0,,-6.0,,,,,,,-6.0,,,False,False,,,,,,False,True,,True,,False,,,,,,,False,
31135,15,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,,,,,,-15.0,,-15.0,-15.0,,,,,,-15.0,-15.0,,-15.0,,,,,,,,,,,,False,False,,,,,,False,False,,True,,,,,,,,,,
31137,6,2.0,,0.0,0.0,,,,,,2.0,4.0,0.4,0.2,,,,,,,,,1.2,,-4.0,,-6.0,-6.0,,,,,,-4.0,-2.0,-5.6,-5.8,,,,,,,,,-4.8,,,False,False,,,,,,False,True,False,False,,,,,,,,,False,
31139,7,6.0,,4.0,0.0,,,,,,4.0,6.8,1.2,5.0,,,,,,,,,31.2,,-1.0,,-3.0,-7.0,,,,,,-3.0,-0.2,-5.8,-2.0,,,,,,,,,24.2,,,False,False,,,,,,False,True,False,False,,,,,,,,,False,
31141,59,38.0,,28.0,46.0,,,,,,56.0,61.2,9.0,37.1,10.2,83.0,,,,,,,14.1,,-21.0,,-31.0,-13.0,,,,,,-3.0,2.2,-50.0,-21.9,-48.8,24.0,,,,,,,-44.9,,,False,True,,,,,,True,True,False,False,False,False,,,,,,,False,
31143,12,0.0,,1.0,0.0,,,,,,2.0,3.1,1.1,1.1,,1.0,,,,,,,0.0,,-12.0,,-11.0,-12.0,,,,,,-10.0,-8.9,-10.9,-10.9,,-11.0,,,,,,,-12.0,,,True,False,,,,,,True,True,True,True,,True,,,,,,,True,
31145,7,2.0,,0.0,0.0,,,,,,1.0,2.0,0.1,0.4,,0.0,,,,,,,0.6,,-5.0,,-7.0,-7.0,,,,,,-6.0,-5.0,-6.9,-6.6,,-7.0,,,,,,,-6.4,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
31147,10,4.0,,2.0,0.0,,,,,,2.0,10.2,0.1,0.2,,0.0,,,,,,,0.5,,-6.0,,-8.0,-10.0,,,,,,-8.0,0.2,-9.9,-9.8,,-10.0,,,,,,,-9.5,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
31149,0,0.0,,0.0,0.0,,,,,,0.0,2.2,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,2.2,,0.0,,0.0,,,,,,,0.0,,,True,True,,,,,,True,False,,True,,True,,,,,,,True,
31151,24,22.0,,17.0,24.0,,,,,,45.0,27.9,6.9,21.8,1.7,67.0,,,,,,,64.7,,-2.0,,-7.0,0.0,,,,,,21.0,3.9,-17.1,-2.2,-22.3,43.0,,,,,,,40.7,,,False,True,,,,,,False,False,False,False,False,False,,,,,,,False,
31153,513,320.0,509.5,259.0,298.0,,,,,,280.0,350.3,186.6,264.7,322.6,295.0,,,296.1,226.0,,,139.9,,-193.0,-3.5,-254.0,-215.0,,,,,,-233.0,-162.7,-326.4,-248.3,-190.4,-218.0,,,-216.9,-287.0,,,-373.1,,True,False,False,,,,,,False,True,False,False,True,False,,,False,False,,,False,
31155,28,22.0,,14.0,24.0,,,,,,24.0,40.1,3.3,17.9,31.5,14.0,,,,,,,11.2,,-6.0,,-14.0,-4.0,,,,,,-4.0,12.1,-24.7,-10.1,3.5,-14.0,,,,,,,-16.8,,,False,True,,,,,,True,False,False,False,True,False,,,,,,,False,
31157,39,16.0,,14.0,0.0,,,,,,44.0,64.3,3.9,20.4,28.1,31.0,,,,,,,4.4,,-23.0,,-25.0,-39.0,,,,,,5.0,25.3,-35.1,-18.6,-10.9,-8.0,,,,,,,-34.6,,,False,False,,,,,,True,False,False,True,True,True,,,,,,,False,
31159,39,18.0,,11.0,1.0,,,,,,17.0,27.9,1.0,12.3,,13.0,,,,,,,19.9,,-21.0,,-28.0,-38.0,,,,,,-22.0,-11.1,-38.0,-26.7,,-26.0,,,,,,,-19.1,,,False,False,,,,,,False,True,False,False,,False,,,,,,,True,
31161,1,0.0,,0.0,0.0,,,,,,2.0,2.4,,0.0,,0.0,,,,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,1.0,1.4,,-1.0,,-1.0,,,,,,,-1.0,,,False,False,,,,,,False,False,,True,,False,,,,,,,True,
31163,2,0.0,,0.0,0.0,,,,,,0.0,1.2,0.0,0.0,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,-0.8,-2.0,-2.0,,-2.0,,,,,,,-2.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,False,
31165,0,0.0,,0.0,0.0,,,,,,2.0,2.1,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,2.0,2.1,,0.0,,0.0,,,,,,,0.0,,,True,True,,,,,,False,False,,False,,True,,,,,,,True,
31167,6,0.0,,1.0,0.0,,,,,,6.0,1.6,1.3,1.1,,1.0,,,,,,,0.0,,-6.0,,-5.0,-6.0,,,,,,0.0,-4.4,-4.7,-4.9,,-5.0,,,,,,,-6.0,,,True,False,,,,,,True,True,True,True,,True,,,,,,,False,
31169,6,20.0,,10.0,0.0,,,,,,2.0,30.1,0.2,7.5,,,,,,,,,61.2,,14.0,,4.0,-6.0,,,,,,-4.0,24.1,-5.8,1.5,,,,,,,,,55.2,,,True,True,,,,,,True,False,True,True,,,,,,,,,False,
31171,0,0.0,,0.0,0.0,,,,,,0.0,0.4,0.0,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.4,0.0,0.0,,0.0,,,,,,,0.0,,,True,True,,,,,,True,False,False,True,,True,,,,,,,True,
31173,26,18.0,,14.0,0.0,,,,,,13.0,8.1,4.4,18.2,0.0,21.0,,,,,,,1.6,,-8.0,,-12.0,-26.0,,,,,,-13.0,-17.9,-21.6,-7.8,-26.0,-5.0,,,,,,,-24.4,,,False,False,,,,,,False,False,False,True,False,True,,,,,,,False,
31175,1,2.0,,0.0,0.0,,,,,,0.0,2.2,0.1,0.0,,0.0,,,,,,,0.4,,1.0,,-1.0,-1.0,,,,,,-1.0,1.2,-0.9,-1.0,,-1.0,,,,,,,-0.6,,,False,False,,,,,,False,False,True,True,,False,,,,,,,True,
31177,29,34.0,,22.0,31.0,,,,,,25.0,37.9,2.5,28.2,,,,,,,,,65.8,,5.0,,-7.0,2.0,,,,,,-4.0,8.9,-26.5,-0.8,,,,,,,,,36.8,,,False,True,,,,,,True,False,False,True,,,,,,,,,False,
31179,1,8.0,,4.0,0.0,,,,,,10.0,9.4,0.6,1.9,,0.0,,,,,,,1.8,,7.0,,3.0,-1.0,,,,,,9.0,8.4,-0.4,0.9,,-1.0,,,,,,,0.8,,,True,True,,,,,,False,False,True,True,,True,,,,,,,True,
31181,1,4.0,,2.0,0.0,,,,,,0.0,1.8,0.1,0.0,,0.0,,,,,,,0.2,,3.0,,1.0,-1.0,,,,,,-1.0,0.8,-0.9,-1.0,,-1.0,,,,,,,-0.8,,,True,True,,,,,,True,True,True,True,,True,,,,,,,True,
31183,2,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,-2.0,,-2.0,-2.0,,,,,,-2.0,-2.0,,-2.0,,-2.0,,,,,,,,,,False,False,,,,,,False,False,,True,,False,,,,,,,,
31185,18,8.0,,10.0,0.0,,,,,,10.0,23.7,5.2,18.2,,16.0,,,,,,,0.0,,-10.0,,-8.0,-18.0,,,,,,-8.0,5.7,-12.8,0.2,,-2.0,,,,,,,-18.0,,,True,False,,,,,,True,True,False,True,,True,,,,,,,False,
32001,13,20.0,,16.0,0.0,,,,,,5.0,14.8,,11.4,,,,,,,,,23.2,,7.0,,3.0,-13.0,,,,,,-8.0,1.8,,-1.6,,,,,,,,,10.2,,,True,False,,,,,,False,True,,True,,,,,,,,,False,
32003,12863,14036.0,11947.5,16194.0,24087.0,,,,,,13208.0,7005.9,19789.0,17163.2,9701.6,20276.0,,,15592.9,15014.0,,,14202.5,,1173.0,-915.5,3331.0,11224.0,,,,,,345.0,-5857.1,6926.0,4300.2,-3161.4,7413.0,,,2729.9,2151.0,,,1339.5,,True,False,False,,,,,,True,False,False,False,False,False,,,False,False,,,False,
