,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
20147,6,3.0,,2.0,3.0,,,,,,,2.0,6.2,,0.8,0.9,,4.0,,,,,,,1.0,,-3.0,,-4.0,-3.0,,,,,,,-4.0,0.2,,-5.2,-5.1,,-2.0,,,,,,,-5.0,,,False,False,,,,,,,False,True,,False,False,,True,,,,,,,False,
20149,3,7.0,,7.0,7.0,,,,,,,29.0,21.3,,2.9,4.5,,,,,7.6,,,,5.0,,4.0,,4.0,4.0,,,,,,,26.0,18.3,,-0.1,1.5,,,,,4.6,,,,2.0,,,False,False,,,,,,,False,False,,True,True,,,,,False,,,,True,
20151,1,8.0,,4.0,7.0,,,,,,,6.0,4.3,,0.6,2.9,,6.0,,,6.8,,,,6.0,,7.0,,3.0,6.0,,,,,,,5.0,3.3,,-0.4,1.9,,5.0,,,5.8,,,,5.0,,,True,True,,,,,,,True,True,,True,True,,True,,,True,,,,True,
20153,0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,True,True,,,,,,,True,True,,,False,,True,,,,,,,,
20155,23,39.0,34.9,35.0,64.0,,,,,,,76.0,68.4,,26.1,35.6,0.0,45.0,,,40.8,,,,32.0,,16.0,11.9,12.0,41.0,,,,,,,53.0,45.4,,3.1,12.6,-23.0,22.0,,,17.8,,,,9.0,,True,True,False,,,,,,,False,False,,True,True,False,False,,,False,,,,True,
20157,4,2.0,,1.0,0.0,,,,,,,2.0,2.7,,0.3,0.3,,,,,1.9,,,,1.0,,-2.0,,-3.0,-4.0,,,,,,,-2.0,-1.3,,-3.7,-3.7,,,,,-2.1,,,,-3.0,,,False,False,,,,,,,False,True,,False,False,,,,,False,,,,False,
20159,6,9.0,,3.0,4.0,,,,,,,6.0,5.7,,0.2,2.6,,6.0,,,,,,,7.0,,3.0,,-3.0,-2.0,,,,,,,0.0,-0.3,,-5.8,-3.4,,0.0,,,,,,,1.0,,,False,True,,,,,,,True,True,,False,False,,True,,,,,,,True,
20161,30,37.0,93.9,43.0,28.0,,,,,,,113.0,128.5,,6.4,26.1,49.7,36.0,,,46.0,,,,24.0,,7.0,63.9,13.0,-2.0,,,,,,,83.0,98.5,,-23.6,-3.9,19.7,6.0,,,16.0,,,,-6.0,,False,False,True,,,,,,,False,False,,False,True,False,True,,,False,,,,True,
20163,2,4.0,,0.0,0.0,,,,,,,1.0,1.3,,0.1,0.4,,0.0,,,3.3,,,,4.0,,2.0,,-2.0,-2.0,,,,,,,-1.0,-0.7,,-1.9,-1.6,,-2.0,,,1.3,,,,2.0,,,False,False,,,,,,,True,True,,True,True,,False,,,True,,,,False,
20165,0,1.0,,0.0,0.0,,,,,,,0.0,3.9,,,0.0,,0.0,,,0.9,,,,1.0,,1.0,,0.0,0.0,,,,,,,0.0,3.9,,,0.0,,0.0,,,0.9,,,,1.0,,,True,True,,,,,,,True,False,,,True,,True,,,True,,,,False,
20167,2,4.0,,2.0,0.0,,,,,,,2.0,5.3,,,0.5,,6.0,,,3.4,,,,4.0,,2.0,,0.0,-2.0,,,,,,,0.0,3.3,,,-1.5,,4.0,,,1.4,,,,2.0,,,True,False,,,,,,,True,False,,,True,,False,,,True,,,,False,
20169,27,50.0,54.7,48.0,44.0,,,,,,,91.0,116.2,,4.9,26.2,64.6,,,,57.6,,,,34.0,,23.0,27.7,21.0,17.0,,,,,,,64.0,89.2,,-22.1,-0.8,37.6,,,,30.6,,,,7.0,,False,True,True,,,,,,,False,False,,True,True,False,,,,False,,,,True,
20171,6,3.0,,0.0,0.0,,,,,,,1.0,2.0,,0.3,0.3,,0.0,,,2.7,,,,2.0,,-3.0,,-6.0,-6.0,,,,,,,-5.0,-4.0,,-5.7,-5.7,,-6.0,,,-3.3,,,,-4.0,,,False,False,,,,,,,False,False,,False,False,,False,,,False,,,,False,
20173,684,921.0,687.6,937.0,1143.0,,,,,,,876.0,1379.8,,1344.8,1050.0,834.6,1085.0,,,961.8,1229.0,,,964.0,,237.0,3.6,253.0,459.0,,,,,,,192.0,695.8,,660.8,366.0,150.6,401.0,,,277.8,545.0,,,280.0,,True,False,False,,,,,,,True,False,,False,False,True,False,,,False,False,,,False,
20175,34,49.0,,19.0,37.0,,,,,,,58.0,27.0,,11.6,18.6,4.2,89.0,,,53.9,,,,0.0,,15.0,,-15.0,3.0,,,,,,,24.0,-7.0,,-22.4,-15.4,-29.8,55.0,,,19.9,,,,-34.0,,,False,True,,,,,,,False,True,,False,False,False,False,,,False,,,,False,
20177,123,107.0,253.0,150.0,73.0,,,,,,,333.0,267.9,,101.2,144.8,170.2,147.0,,,86.1,183.0,,,107.0,,-16.0,130.0,27.0,-50.0,,,,,,,210.0,144.9,,-21.8,21.8,47.2,24.0,,,-36.9,60.0,,,-16.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,,False,False,,,False,
20179,0,0.0,,0.0,0.0,,,,,,,0.0,0.7,,0.0,0.1,,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,0.7,,0.0,0.1,,0.0,,,0.0,,,,0.0,,,True,True,,,,,,,True,False,,False,False,,True,,,True,,,,True,
20181,5,0.0,,0.0,0.0,,,,,,,0.0,0.3,,0.1,0.1,,0.0,,,0.0,,,,0.0,,-5.0,,-5.0,-5.0,,,,,,,-5.0,-4.7,,-4.9,-4.9,,-5.0,,,-5.0,,,,-5.0,,,False,False,,,,,,,False,True,,True,True,,False,,,False,,,,False,
20183,0,0.0,,0.0,0.0,,,,,,,0.0,0.5,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,0.5,,0.0,0.0,,0.0,,,0.0,,,,0.0,,,True,True,,,,,,,True,False,,False,False,,True,,,False,,,,True,
20185,1,0.0,,0.0,0.0,,,,,,,1.0,1.2,,0.0,0.0,,0.0,,,0.0,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,,0.0,0.2,,-1.0,-1.0,,-1.0,,,-1.0,,,,-1.0,,,False,False,,,,,,,True,True,,True,True,,False,,,False,,,,False,
20187,1,3.0,,0.0,0.0,,,,,,,0.0,0.9,,0.1,0.2,,0.0,,,,,,,3.0,,2.0,,-1.0,-1.0,,,,,,,-1.0,-0.1,,-0.9,-0.8,,-1.0,,,,,,,2.0,,,True,True,,,,,,,True,True,,True,True,,True,,,,,,,False,
20189,3,1.0,,0.0,0.0,,,,,,,4.0,2.4,,0.7,0.6,,,,,0.2,,,,1.0,,-2.0,,-3.0,-3.0,,,,,,,1.0,-0.6,,-2.3,-2.4,,,,,-2.8,,,,-2.0,,,False,False,,,,,,,True,True,,False,False,,,,,False,,,,False,
20191,12,23.0,,18.0,28.0,,,,,,,23.0,23.0,,2.1,13.2,,18.0,,,23.4,,,,17.0,,11.0,,6.0,16.0,,,,,,,11.0,11.0,,-9.9,1.2,,6.0,,,11.4,,,,5.0,,,True,False,,,,,,,False,False,,True,True,,True,,,False,,,,True,
20193,7,4.0,,1.0,0.0,,,,,,,1.0,4.3,,,0.6,,,,,3.8,,,,4.0,,-3.0,,-6.0,-7.0,,,,,,,-6.0,-2.7,,,-6.4,,,,,-3.2,,,,-3.0,,,False,False,,,,,,,False,True,,,False,,,,,False,,,,False,
20195,0,0.0,,0.0,0.0,,,,,,,0.0,2.2,,0.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,2.2,,0.0,0.0,,0.0,,,0.0,,,,0.0,,,True,True,,,,,,,True,False,,False,False,,True,,,True,,,,True,
20197,0,1.0,,1.0,0.0,,,,,,,3.0,1.6,,0.7,0.4,,,,,1.0,,,,1.0,,1.0,,1.0,0.0,,,,,,,3.0,1.6,,0.7,0.4,,,,,1.0,,,,1.0,,,False,True,,,,,,,False,False,,True,True,,,,,True,,,,False,
20199,0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,True,True,,,,,,,True,True,,,False,,True,,,,,,,,
20201,0,0.0,,0.0,0.0,,,,,,,0.0,1.7,,,0.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,1.7,,,0.0,,0.0,,,0.0,,,,0.0,,,True,True,,,,,,,True,False,,,False,,True,,,True,,,,True,
20203,1,2.0,,0.0,0.0,,,,,,,0.0,2.4,,,0.1,,0.0,,,1.6,,,,2.0,,1.0,,-1.0,-1.0,,,,,,,-1.0,1.4,,,-0.9,,-1.0,,,0.6,,,,1.0,,,False,False,,,,,,,False,False,,,True,,False,,,True,,,,False,
20205,2,1.0,,0.0,0.0,,,,,,,2.0,3.7,,0.0,0.1,,0.0,,,0.9,,,,1.0,,-1.0,,-2.0,-2.0,,,,,,,0.0,1.7,,-2.0,-1.9,,-2.0,,,-1.1,,,,-1.0,,,False,False,,,,,,,True,False,,False,False,,False,,,False,,,,False,
20207,0,1.0,,0.0,0.0,,,,,,,1.0,0.6,,0.1,0.2,,,,,,,,,0.0,,1.0,,0.0,0.0,,,,,,,1.0,0.6,,0.1,0.2,,,,,,,,,0.0,,,True,True,,,,,,,False,True,,True,True,,,,,,,,,True,
20209,317,539.0,471.2,427.0,506.0,,,,,,,530.0,397.3,,264.9,341.5,418.9,501.0,,,527.1,366.0,,,388.0,,222.0,154.2,110.0,189.0,,,,,,,213.0,80.3,,-52.1,24.5,101.9,184.0,,,210.1,49.0,,,71.0,,True,True,True,,,,,,,True,True,,True,True,True,True,,,True,True,,,True,
21001,19,24.0,,18.0,18.0,,,,,,,21.0,28.6,,7.3,17.7,14.8,32.0,,,26.2,,,,14.0,,5.0,,-1.0,-1.0,,,,,,,2.0,9.6,,-11.7,-1.3,-4.2,13.0,,,7.2,,,,-5.0,,,True,True,,,,,,,True,False,,False,True,True,False,,,False,,,,False,
21003,7,12.0,,11.0,7.0,,,,,,,26.0,18.4,,2.8,10.7,13.3,25.0,,,12.2,,,,8.0,,5.0,,4.0,0.0,,,,,,,19.0,11.4,,-4.2,3.7,6.3,18.0,,,5.2,,,,1.0,,,True,True,,,,,,,False,False,,True,True,False,False,,,False,,,,True,
21005,27,13.0,,8.0,26.0,,,,,,,8.0,14.2,,4.3,8.9,,,,,11.6,,,,12.0,,-14.0,,-19.0,-1.0,,,,,,,-19.0,-12.8,,-22.7,-18.1,,,,,-15.4,,,,-15.0,,,False,True,,,,,,,False,True,,False,False,,,,,False,,,,False,
21007,2,3.0,,1.0,0.0,,,,,,,5.0,4.9,,0.9,1.1,,6.0,,,1.3,,,,3.0,,1.0,,-1.0,-2.0,,,,,,,3.0,2.9,,-1.1,-0.9,,4.0,,,-0.7,,,,1.0,,,False,False,,,,,,,False,False,,False,True,,False,,,True,,,,False,
21009,77,87.0,,59.0,134.0,,,,,,,40.0,86.2,,49.4,59.1,60.8,126.0,,,83.0,,,,77.0,,10.0,,-18.0,57.0,,,,,,,-37.0,9.2,,-27.6,-17.9,-16.2,49.0,,,6.0,,,,0.0,,,False,False,,,,,,,False,True,,False,False,False,False,,,True,,,,True,
21011,7,4.0,,2.0,0.0,,,,,,,3.0,7.2,,2.0,2.8,,7.0,,,3.9,,,,3.0,,-3.0,,-5.0,-7.0,,,,,,,-4.0,0.2,,-5.0,-4.2,,0.0,,,-3.1,,,,-4.0,,,False,False,,,,,,,False,True,,False,False,,True,,,False,,,,False,
21013,49,67.0,,59.0,57.0,,,,,,,50.0,121.6,,83.3,61.8,17.8,105.0,,,,,,,59.0,,18.0,,10.0,8.0,,,,,,,1.0,72.6,,34.3,12.8,-31.2,56.0,,,,,,,10.0,,,True,True,,,,,,,True,False,,False,True,False,False,,,,,,,True,
21015,84,111.0,55.4,104.0,104.0,,,,,,,181.0,116.0,,62.0,91.3,117.8,149.0,,,119.7,125.0,,,84.0,,27.0,-28.6,20.0,20.0,,,,,,,97.0,32.0,,-22.0,7.3,33.8,65.0,,,35.7,41.0,,,0.0,,False,True,True,,,,,,,False,False,,True,True,False,False,,,False,False,,,True,
21017,6,9.0,,7.0,14.0,,,,,,,10.0,12.2,,3.9,6.3,,12.0,,,7.4,,,,7.0,,3.0,,1.0,8.0,,,,,,,4.0,6.2,,-2.1,0.3,,6.0,,,1.4,,,,1.0,,,True,False,,,,,,,False,False,,True,True,,False,,,True,,,,True,
21019,29,22.0,,24.0,24.0,,,,,,,48.0,24.9,,9.5,22.6,33.2,27.0,,,26.0,,,,23.0,,-7.0,,-5.0,-5.0,,,,,,,19.0,-4.1,,-19.5,-6.4,4.2,-2.0,,,-3.0,,,,-6.0,,,True,True,,,,,,,False,True,,False,True,True,True,,,True,,,,True,
21021,33,40.0,,28.0,80.0,,,,,,,23.0,20.8,,32.0,23.7,,73.0,,,34.9,,,,39.0,,7.0,,-5.0,47.0,,,,,,,-10.0,-12.2,,-1.0,-9.3,,40.0,,,1.9,,,,6.0,,,True,False,,,,,,,False,False,,True,False,,False,,,True,,,,True,
21023,2,3.0,,1.0,0.0,,,,,,,2.0,3.6,,1.0,1.0,,6.0,,,1.9,,,,3.0,,1.0,,-1.0,-2.0,,,,,,,0.0,1.6,,-1.0,-1.0,,4.0,,,-0.1,,,,1.0,,,False,False,,,,,,,True,False,,False,False,,False,,,True,,,,False,
21025,6,3.0,,2.0,0.0,,,,,,,5.0,2.9,,1.6,2.3,,7.0,,,,,,,3.0,,-3.0,,-4.0,-6.0,,,,,,,-1.0,-3.1,,-4.4,-3.7,,1.0,,,,,,,-3.0,,,False,False,,,,,,,True,False,,False,False,,True,,,,,,,False,
21027,10,4.0,,2.0,7.0,,,,,,,7.0,8.1,,1.7,2.0,,6.0,,,2.6,,,,4.0,,-6.0,,-8.0,-3.0,,,,,,,-3.0,-1.9,,-8.3,-8.0,,-4.0,,,-7.4,,,,-6.0,,,False,True,,,,,,,True,True,,False,False,,True,,,False,,,,False,
21029,54,62.0,15.3,45.0,96.0,,,,,,,42.0,53.7,,48.9,54.3,33.3,94.0,,,56.2,,,,50.0,,8.0,-38.7,-9.0,42.0,,,,,,,-12.0,-0.3,,-5.1,0.3,-20.7,40.0,,,2.2,,,,-4.0,,False,False,False,,,,,,,False,True,,True,True,False,False,,,True,,,,True,
21031,5,10.0,,3.0,1.0,,,,,,,15.0,7.7,,1.6,6.8,3.7,23.0,,,9.2,,,,6.0,,5.0,,-2.0,-4.0,,,,,,,10.0,2.7,,-3.4,1.8,-1.3,18.0,,,4.2,,,,1.0,,,True,True,,,,,,,False,True,,True,True,True,False,,,True,,,,True,
21033,7,1.0,,1.0,0.0,,,,,,,8.0,2.6,,1.8,1.2,,4.0,,,0.2,,,,3.0,,-6.0,,-6.0,-7.0,,,,,,,1.0,-4.4,,-5.2,-5.8,,-3.0,,,-6.8,,,,-4.0,,,False,False,,,,,,,True,True,,True,True,,True,,,False,,,,True,
21035,28,21.0,,21.0,22.0,,,,,,,45.0,47.5,,12.8,21.4,24.4,30.0,,,20.5,,,,20.0,,-7.0,,-7.0,-6.0,,,,,,,17.0,19.5,,-15.2,-6.6,-3.6,2.0,,,-7.5,,,,-8.0,,,False,True,,,,,,,False,False,,False,True,True,True,,,False,,,,False,
21037,59,85.0,38.3,74.0,102.0,,,,,,,124.0,98.3,,42.1,61.5,85.0,98.0,,,94.9,,,,67.0,,26.0,-20.7,15.0,43.0,,,,,,,65.0,39.3,,-16.9,2.5,26.0,39.0,,,35.9,,,,8.0,,True,True,False,,,,,,,False,False,,True,True,True,False,,,False,,,,True,
21039,10,3.0,,1.0,0.0,,,,,,,3.0,1.6,,1.5,1.8,,5.0,,,,,,,3.0,,-7.0,,-9.0,-10.0,,,,,,,-7.0,-8.4,,-8.5,-8.2,,-5.0,,,,,,,-7.0,,,False,False,,,,,,,False,False,,False,False,,True,,,,,,,False,
21041,6,28.0,,9.0,39.0,,,,,,,17.0,14.5,,1.9,8.5,8.8,,,,28.9,,,,23.0,,22.0,,3.0,33.0,,,,,,,11.0,8.5,,-4.1,2.5,2.8,,,,22.9,,,,17.0,,,True,False,,,,,,,True,True,,True,True,True,,,,False,,,,True,
21043,16,21.0,,11.0,36.0,,,,,,,12.0,25.8,,5.8,10.1,,15.0,,,19.0,,,,19.0,,5.0,,-5.0,20.0,,,,,,,-4.0,9.8,,-10.2,-5.9,,-1.0,,,3.0,,,,3.0,,,False,False,,,,,,,True,False,,False,False,,True,,,True,,,,True,
21045,15,42.0,,27.0,67.0,,,,,,,13.0,39.1,,12.4,27.2,26.5,49.0,,,33.4,,,,38.0,,27.0,,12.0,52.0,,,,,,,-2.0,24.1,,-2.6,12.2,11.5,34.0,,,18.4,,,,23.0,,,True,False,,,,,,,True,True,,True,True,True,False,,,True,,,,True,
21047,70,63.0,52.4,55.0,64.0,,,,,,,70.0,112.1,,32.5,52.3,75.7,70.0,,,60.0,,,,54.0,,-7.0,-17.6,-15.0,-6.0,,,,,,,0.0,42.1,,-37.5,-17.7,5.7,0.0,,,-10.0,,,,-16.0,,False,False,True,,,,,,,True,False,,False,False,True,True,,,False,,,,False,
21049,24,8.0,,7.0,7.0,,,,,,,25.0,14.8,,2.0,6.6,10.1,15.0,,,7.5,,,,4.0,,-16.0,,-17.0,-17.0,,,,,,,1.0,-9.2,,-22.0,-17.4,-13.9,-9.0,,,-16.5,,,,-20.0,,,False,False,,,,,,,True,True,,False,False,True,True,,,False,,,,False,
21051,10,21.0,,18.0,24.0,,,,,,,35.0,37.8,,10.3,18.7,11.6,28.0,,,17.4,,,,21.0,,11.0,,8.0,14.0,,,,,,,25.0,27.8,,0.3,8.7,1.6,18.0,,,7.4,,,,11.0,,,True,False,,,,,,,False,False,,True,True,True,False,,,True,,,,False,
21053,7,6.0,,3.0,5.0,,,,,,,8.0,3.6,,0.4,1.2,,6.0,,,5.1,,,,6.0,,-1.0,,-4.0,-2.0,,,,,,,1.0,-3.4,,-6.6,-5.8,,-1.0,,,-1.9,,,,-1.0,,,False,False,,,,,,,False,False,,False,False,,False,,,False,,,,False,
21055,3,4.0,,1.0,0.0,,,,,,,4.0,5.2,,0.8,1.4,,6.0,,,,,,,5.0,,1.0,,-2.0,-3.0,,,,,,,1.0,2.2,,-2.2,-1.6,,3.0,,,,,,,2.0,,,False,False,,,,,,,False,False,,False,False,,False,,,,,,,False,
21057,13,13.0,,4.0,,,,,,,,4.0,4.2,,4.0,8.0,,15.0,,,,,,,19.0,,0.0,,-9.0,,,,,,,,-9.0,-8.8,,-9.0,-5.0,,2.0,,,,,,,6.0,,,False,,,,,,,,False,False,,False,False,,False,,,,,,,False,
21059,66,71.0,39.6,65.0,83.0,,,,,,,102.0,100.0,,48.4,57.3,74.2,99.0,,,73.6,,,,48.0,,5.0,-26.4,-1.0,17.0,,,,,,,36.0,34.0,,-17.6,-8.7,8.2,33.0,,,7.6,,,,-18.0,,False,True,False,,,,,,,False,False,,False,False,False,False,,,False,,,,False,
21061,4,5.0,,3.0,0.0,,,,,,,7.0,6.6,,5.5,2.5,,10.0,,,4.0,,,,3.0,,1.0,,-1.0,-4.0,,,,,,,3.0,2.6,,1.5,-1.5,,6.0,,,0.0,,,,-1.0,,,False,False,,,,,,,False,False,,False,False,,False,,,True,,,,False,
21063,0,0.0,,0.0,0.0,,,,,,,1.0,3.0,,0.1,0.3,,0.0,,,0.0,,,,1.0,,0.0,,0.0,0.0,,,,,,,1.0,3.0,,0.1,0.3,,0.0,,,0.0,,,,1.0,,,True,True,,,,,,,False,False,,False,False,,True,,,True,,,,False,
21065,2,3.0,,1.0,0.0,,,,,,,3.0,3.0,,0.3,0.6,,5.0,,,2.6,,,,2.0,,1.0,,-1.0,-2.0,,,,,,,1.0,1.0,,-1.7,-1.4,,3.0,,,0.6,,,,0.0,,,False,False,,,,,,,False,False,,False,False,,False,,,True,,,,True,
21067,339,296.0,418.3,297.0,344.0,,,,,,,453.0,408.6,,228.7,258.2,347.5,386.0,,,301.1,197.0,,,215.0,,-43.0,79.3,-42.0,5.0,,,,,,,114.0,69.6,,-110.3,-80.8,8.5,47.0,,,-37.9,-142.0,,,-124.0,,False,True,True,,,,,,,False,False,,False,False,True,False,,,True,False,,,False,
21069,11,5.0,,5.0,8.0,,,,,,,6.0,7.2,,4.5,6.3,,7.0,,,3.7,,,,9.0,,-6.0,,-6.0,-3.0,,,,,,,-5.0,-3.8,,-6.5,-4.7,,-4.0,,,-7.3,,,,-2.0,,,False,True,,,,,,,True,True,,False,True,,True,,,False,,,,True,
21071,7,20.0,,17.0,32.0,,,,,,,20.0,32.4,,5.7,14.8,,25.0,,,19.4,,,,19.0,,13.0,,10.0,25.0,,,,,,,13.0,25.4,,-1.3,7.8,,18.0,,,12.4,,,,12.0,,,True,False,,,,,,,False,False,,True,True,,False,,,True,,,,True,
21073,39,30.0,35.1,30.0,32.0,,,,,,,45.0,58.1,,13.4,25.4,28.8,41.0,,,30.6,,,,24.0,,-9.0,-3.9,-9.0,-7.0,,,,,,,6.0,19.1,,-25.6,-13.6,-10.2,2.0,,,-8.4,,,,-15.0,,True,False,True,,,,,,,True,False,,False,False,False,True,,,True,,,,False,
21075,17,8.0,,5.0,0.0,,,,,,,7.0,7.9,,3.9,7.4,,14.0,,,7.3,,,,8.0,,-9.0,,-12.0,-17.0,,,,,,,-10.0,-9.1,,-13.1,-9.6,,-3.0,,,-9.7,,,,-9.0,,,False,False,,,,,,,False,False,,False,False,,True,,,False,,,,False,
21077,2,5.0,,3.0,0.0,,,,,,,7.0,7.4,,4.4,1.9,,9.0,,,4.2,,,,3.0,,3.0,,1.0,-2.0,,,,,,,5.0,5.4,,2.4,-0.1,,7.0,,,2.2,,,,1.0,,,True,True,,,,,,,False,False,,True,True,,False,,,True,,,,True,
21079,11,12.0,,8.0,8.0,,,,,,,9.0,17.4,,4.6,9.0,,19.0,,,11.6,,,,9.0,,1.0,,-3.0,-3.0,,,,,,,-2.0,6.4,,-6.4,-2.0,,8.0,,,0.6,,,,-2.0,,,False,False,,,,,,,False,False,,False,False,,False,,,True,,,,False,
21081,13,9.0,,7.0,12.0,,,,,,,14.0,16.2,,5.2,5.9,,10.0,,,8.5,,,,7.0,,-4.0,,-6.0,-1.0,,,,,,,1.0,3.2,,-7.8,-7.1,,-3.0,,,-4.5,,,,-6.0,,,False,True,,,,,,,True,True,,False,False,,True,,,False,,,,False,
21083,78,50.0,,55.0,76.0,,,,,,,72.0,72.7,,39.7,58.4,61.0,74.0,,,37.6,,,,52.0,,-28.0,,-23.0,-2.0,,,,,,,-6.0,-5.3,,-38.3,-19.6,-17.0,-4.0,,,-40.4,,,,-26.0,,,True,True,,,,,,,True,True,,False,True,True,True,,,False,,,,True,
21085,10,9.0,,4.0,0.0,,,,,,,20.0,15.9,,1.1,7.5,4.5,17.0,,,6.9,,,,6.0,,-1.0,,-6.0,-10.0,,,,,,,10.0,5.9,,-8.9,-2.5,-5.5,7.0,,,-3.1,,,,-4.0,,,False,False,,,,,,,False,False,,False,False,False,False,,,False,,,,False,
21087,6,10.0,,3.0,12.0,,,,,,,6.0,9.2,,0.8,2.9,,,,,,,,,8.0,,4.0,,-3.0,6.0,,,,,,,0.0,3.2,,-5.2,-3.1,,,,,,,,,2.0,,,True,False,,,,,,,True,True,,False,True,,,,,,,,,True,
21089,24,14.0,,12.0,22.0,,,,,,,15.0,21.0,,4.9,8.5,,13.0,,,16.3,,,,13.0,,-10.0,,-12.0,-2.0,,,,,,,-9.0,-3.0,,-19.1,-15.5,,-11.0,,,-7.7,,,,-11.0,,,False,True,,,,,,,True,True,,False,False,,False,,,True,,,,False,
21091,5,6.0,,4.0,7.0,,,,,,,5.0,6.6,,1.8,1.8,,6.0,,,7.8,,,,4.0,,1.0,,-1.0,2.0,,,,,,,0.0,1.6,,-3.2,-3.2,,1.0,,,2.8,,,,-1.0,,,False,False,,,,,,,True,False,,False,False,,False,,,False,,,,False,
21093,80,101.0,66.4,81.0,116.0,,,,,,,74.0,109.6,,61.3,87.9,115.7,124.0,,,105.9,,,,93.0,,21.0,-13.6,1.0,36.0,,,,,,,-6.0,29.6,,-18.7,7.9,35.7,44.0,,,25.9,,,,13.0,,True,True,False,,,,,,,True,False,,True,True,False,False,,,False,,,,True,
21095,41,92.0,,60.0,133.0,,,,,,,41.0,66.7,,68.9,59.8,12.3,161.0,,,86.5,,,,85.0,,51.0,,19.0,92.0,,,,,,,0.0,25.7,,27.9,18.8,-28.7,120.0,,,45.5,,,,44.0,,,True,False,,,,,,,True,True,,True,True,True,False,,,True,,,,True,
21097,8,19.0,,13.0,18.0,,,,,,,16.0,10.9,,4.3,9.7,13.8,21.0,,,15.9,,,,14.0,,11.0,,5.0,10.0,,,,,,,8.0,2.9,,-3.7,1.7,5.8,13.0,,,7.9,,,,6.0,,,True,True,,,,,,,True,True,,True,True,True,False,,,True,,,,True,
21099,9,12.0,,7.0,8.0,,,,,,,13.0,18.3,,3.6,6.7,,18.0,,,11.4,,,,9.0,,3.0,,-2.0,-1.0,,,,,,,4.0,9.3,,-5.4,-2.3,,9.0,,,2.4,,,,0.0,,,True,True,,,,,,,False,False,,False,True,,False,,,True,,,,True,
21101,43,52.0,,44.0,63.0,,,,,,,45.0,61.1,,30.8,43.7,36.5,71.0,,,54.8,,,,38.0,,9.0,,1.0,20.0,,,,,,,2.0,18.1,,-12.2,0.7,-6.5,28.0,,,11.8,,,,-5.0,,,True,False,,,,,,,True,False,,False,True,True,False,,,False,,,,True,
