,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
30099,1,12.0,,0.0,,,,,3.0,24.7,,,,26.0,,,,,,,22.2,11.0,,-1.0,,,,,2.0,23.7,,,,25.0,,,,,,,21.2,,True,,,,,True,False,,,,False,,,,,,,False
30101,0,0.0,,0.0,,,,,2.0,0.6,8.5,,,,,,,,,,0.0,0.0,,0.0,,,,,2.0,0.6,8.5,,,,,,,,,,0.0,,True,,,,,False,False,False,,,,,,,,,,True
30103,0,0.0,,0.0,,,,,1.0,2.4,,,,,,,,,,,0.0,0.0,,0.0,,,,,1.0,2.4,,,,,,,,,,,0.0,,True,,,,,False,False,,,,,,,,,,,True
30105,7,0.0,,0.0,,,,,3.0,11.2,,,,,,,,,,,0.0,-7.0,,-7.0,,,,,-4.0,4.2,,,,,,,,,,,-7.0,,False,,,,,True,True,,,,,,,,,,,True
30107,1,3.0,,0.0,,,,,7.0,3.8,0.1,,,,,,,,,,0.7,2.0,,-1.0,,,,,6.0,2.8,-0.9,,,,,,,,,,-0.3,,True,,,,,False,False,True,,,,,,,,,,True
30109,3,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-3.0,,-3.0,,,,,-3.0,-3.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
30111,613,570.0,234.1,2686.0,,,,,237.0,590.7,1188.6,890.8,290.6,976.0,,,,4582.0,,,1168.8,-43.0,-378.9,2073.0,,,,,-376.0,-22.3,575.6,277.8,-322.4,363.0,,,,3969.0,,,555.8,False,False,,,,,False,True,False,False,False,False,,,,False,,,False
31001,28,39.0,,41.0,,,,,161.0,93.8,9.6,,7.1,55.0,,,,,,,77.2,11.0,,13.0,,,,,133.0,65.8,-18.4,,-20.9,27.0,,,,,,,49.2,,False,,,,,False,False,False,,False,False,,,,,,,False
31003,6,9.0,,0.0,,,,,6.0,7.1,0.3,,,,,,,,,,260.1,3.0,,-6.0,,,,,0.0,1.1,-5.7,,,,,,,,,,254.1,,False,,,,,True,True,False,,,,,,,,,,False
31005,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31007,0,0.0,,0.0,,,,,0.0,4.3,,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,4.3,,,,,,,,,,,0.0,,True,,,,,True,False,,,,,,,,,,,False
31009,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31011,0,0.0,,0.0,,,,,3.0,0.8,0.1,,,,,,,,,,0.0,0.0,,0.0,,,,,3.0,0.8,0.1,,,,,,,,,,0.0,,True,,,,,False,False,False,,,,,,,,,,True
31013,7,3.0,,0.0,,,,,11.0,6.2,0.1,,,,,,,,,,158.3,-4.0,,-7.0,,,,,4.0,-0.8,-6.9,,,,,,,,,,151.3,,False,,,,,False,True,False,,,,,,,,,,False
31015,0,0.0,,0.0,,,,,2.0,1.8,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,2.0,1.8,0.0,,,,,,,,,,0.0,,True,,,,,False,False,False,,,,,,,,,,True
31017,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31019,127,33.0,,30.0,,,,,33.0,102.6,13.5,,15.9,45.0,,,,,,,114.9,-94.0,,-97.0,,,,,-94.0,-24.4,-113.5,,-111.1,-82.0,,,,,,,-12.1,,False,,,,,False,True,False,,False,True,,,,,,,True
31021,9,0.0,,0.0,,,,,11.0,4.5,0.5,,,,,,,,,,0.0,-9.0,,-9.0,,,,,2.0,-4.5,-8.5,,,,,,,,,,-9.0,,False,,,,,True,True,True,,,,,,,,,,True
31023,7,0.0,,0.0,,,,,9.0,6.3,1.7,,,,,,,,,,0.0,-7.0,,-7.0,,,,,2.0,-0.7,-5.3,,,,,,,,,,-7.0,,False,,,,,True,True,True,,,,,,,,,,True
31025,72,39.0,,33.0,,,,,21.0,71.7,5.2,,,,,,,,,,187.7,-33.0,,-39.0,,,,,-51.0,-0.3,-66.8,,,,,,,,,,115.7,,False,,,,,False,True,False,,,,,,,,,,False
31027,2,6.0,,0.0,,,,,14.0,14.1,0.8,,,,,,,,,,4.7,4.0,,-2.0,,,,,12.0,12.1,-1.2,,,,,,,,,,2.7,,True,,,,,False,False,True,,,,,,,,,,True
31029,5,0.0,,0.0,,,,,0.0,4.3,0.0,,,,,,,,,,0.0,-5.0,,-5.0,,,,,-5.0,-0.7,-5.0,,,,,,,,,,-5.0,,False,,,,,False,True,True,,,,,,,,,,False
31031,2,3.0,,0.0,,,,,0.0,9.4,0.0,,,,,,,,,,12.6,1.0,,-2.0,,,,,-2.0,7.4,-2.0,,,,,,,,,,10.6,,False,,,,,False,False,False,,,,,,,,,,False
31033,7,3.0,,0.0,,,,,2.0,9.4,0.7,,,,,,,,,,26.9,-4.0,,-7.0,,,,,-5.0,2.4,-6.3,,,,,,,,,,19.9,,False,,,,,False,True,False,,,,,,,,,,False
31035,19,6.0,,0.0,,,,,1.0,5.7,1.1,,,,,,,,,,35.1,-13.0,,-19.0,,,,,-18.0,-13.3,-17.9,,,,,,,,,,16.1,,False,,,,,False,False,False,,,,,,,,,,False
31037,19,27.0,,31.0,,,,,157.0,39.7,3.7,,5.1,,,,,,,,0.0,8.0,,12.0,,,,,138.0,20.7,-15.3,,-13.9,,,,,,,,-19.0,,False,,,,,False,False,False,,False,,,,,,,,False
31039,19,6.0,,0.0,,,,,21.0,9.4,1.2,,,,,,,,,,2.9,-13.0,,-19.0,,,,,2.0,-9.6,-17.8,,,,,,,,,,-16.1,,False,,,,,True,True,False,,,,,,,,,,False
31041,3,0.0,,0.0,,,,,0.0,4.6,1.2,,,,,,,,,,0.0,-3.0,,-3.0,,,,,-3.0,1.6,-1.8,,,,,,,,,,-3.0,,False,,,,,False,True,True,,,,,,,,,,False
31043,116,36.0,,34.0,,,,,289.0,36.2,5.2,,11.5,,,,,,,,0.0,-80.0,,-82.0,,,,,173.0,-79.8,-110.8,,-104.5,,,,,,,,-116.0,,False,,,,,False,True,False,,False,,,,,,,,False
31045,4,0.0,,0.0,,,,,12.0,9.1,0.1,,,,,,,,,,0.0,-4.0,,-4.0,,,,,8.0,5.1,-3.9,,,,,,,,,,-4.0,,False,,,,,False,False,True,,,,,,,,,,False
31047,73,27.0,,18.0,,,,,44.0,69.7,12.8,,3.5,142.0,,,,,,,75.8,-46.0,,-55.0,,,,,-29.0,-3.3,-60.2,,-69.5,69.0,,,,,,,2.8,,False,,,,,True,True,False,,False,False,,,,,,,True
31049,2,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-2.0,,-2.0,,,,,-2.0,-2.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
31051,6,6.0,,0.0,,,,,20.0,15.9,3.8,,,,,,,,,,0.4,0.0,,-6.0,,,,,14.0,9.9,-2.2,,,,,,,,,,-5.6,,False,,,,,False,False,False,,,,,,,,,,False
31053,51,48.0,,11.0,,,,,264.0,150.5,7.3,,30.5,,,,,,,,72.9,-3.0,,-40.0,,,,,213.0,99.5,-43.7,,-20.5,,,,,,,,21.9,,False,,,,,False,False,False,,False,,,,,,,,False
31055,2386,1686.0,863.0,2652.0,,,,,2135.0,2223.4,899.8,1884.7,806.5,1690.0,,,1654.4,1074.0,,,2121.0,-700.0,-1523.0,266.0,,,,,-251.0,-162.6,-1486.2,-501.3,-1579.5,-696.0,,,-731.6,-1312.0,,,-265.0,False,True,,,,,True,True,False,True,False,True,,,False,False,,,True
31057,3,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-3.0,,-3.0,,,,,-3.0,-3.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
31059,5,12.0,,0.0,,,,,1.0,11.8,0.8,,,,,,,,,,68.9,7.0,,-5.0,,,,,-4.0,6.8,-4.2,,,,,,,,,,63.9,,True,,,,,True,True,True,,,,,,,,,,False
31061,1,3.0,,0.0,,,,,0.0,2.4,0.1,,,,,,,,,,0.2,2.0,,-1.0,,,,,-1.0,1.4,-0.9,,,,,,,,,,-0.8,,True,,,,,True,True,True,,,,,,,,,,True
31063,1,3.0,,0.0,,,,,0.0,5.9,0.0,,,,,,,,,,128.9,2.0,,-1.0,,,,,-1.0,4.9,-1.0,,,,,,,,,,127.9,,True,,,,,True,False,True,,,,,,,,,,False
31065,5,0.0,,0.0,,,,,0.0,2.7,0.2,,,,,,,,,,0.0,-5.0,,-5.0,,,,,-5.0,-2.3,-4.8,,,,,,,,,,-5.0,,False,,,,,False,True,True,,,,,,,,,,False
31067,19,18.0,,0.0,,,,,18.0,25.1,3.3,,,20.0,,,,,,,22.6,-1.0,,-19.0,,,,,-1.0,6.1,-15.7,,,1.0,,,,,,,3.6,,False,,,,,False,False,False,,,False,,,,,,,False
31069,0,0.0,,0.0,,,,,0.0,2.7,0.1,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,2.7,0.1,,,,,,,,,,0.0,,True,,,,,True,False,False,,,,,,,,,,True
31071,1,3.0,,0.0,,,,,0.0,7.3,0.0,,,,,,,,,,90.3,2.0,,-1.0,,,,,-1.0,6.3,-1.0,,,,,,,,,,89.3,,True,,,,,True,False,True,,,,,,,,,,False
31073,2,0.0,,0.0,,,,,0.0,1.5,0.3,,,,,,,,,,0.0,-2.0,,-2.0,,,,,-2.0,-0.5,-1.7,,,,,,,,,,-2.0,,False,,,,,False,True,True,,,,,,,,,,False
31075,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31077,3,6.0,,0.0,,,,,0.0,5.6,0.1,,,,,,,,,,0.2,3.0,,-3.0,,,,,-3.0,2.6,-2.9,,,,,,,,,,-2.8,,False,,,,,False,True,True,,,,,,,,,,True
31079,93,48.0,67.7,62.0,,,,,587.0,109.0,11.6,85.3,8.4,,,,61.4,,,,47.2,-45.0,-25.3,-31.0,,,,,494.0,16.0,-81.4,-7.7,-84.6,,,,-31.6,,,,-45.8,True,True,,,,,False,True,False,True,False,,,,True,,,,False
31081,27,15.0,,0.0,,,,,7.0,20.6,3.0,,,18.0,,,,,,,9.9,-12.0,,-27.0,,,,,-20.0,-6.4,-24.0,,,-9.0,,,,,,,-17.1,,False,,,,,False,True,False,,,True,,,,,,,False
31083,0,0.0,,0.0,,,,,0.0,3.6,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,3.6,0.0,,,,,,,,,,0.0,,True,,,,,True,False,False,,,,,,,,,,True
31085,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31087,0,0.0,,0.0,,,,,0.0,1.7,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,1.7,0.0,,,,,,,,,,0.0,,True,,,,,True,False,False,,,,,,,,,,True
31089,3,3.0,,0.0,,,,,3.0,14.6,0.1,,,,,,,,,,60.0,0.0,,-3.0,,,,,0.0,11.6,-2.9,,,,,,,,,,57.0,,False,,,,,True,False,False,,,,,,,,,,False
31091,2,3.0,,0.0,,,,,0.0,7.0,,,,,,,,,,,0.1,1.0,,-2.0,,,,,-2.0,5.0,,,,,,,,,,,-1.9,,False,,,,,False,False,,,,,,,,,,,False
31093,8,3.0,,0.0,,,,,3.0,8.7,1.6,,,,,,,,,,0.0,-5.0,,-8.0,,,,,-5.0,0.7,-6.4,,,,,,,,,,-8.0,,False,,,,,False,True,False,,,,,,,,,,False
31095,4,3.0,,0.0,,,,,3.0,5.4,0.3,,,,,,,,,,7.2,-1.0,,-4.0,,,,,-1.0,1.4,-3.7,,,,,,,,,,3.2,,False,,,,,False,False,False,,,,,,,,,,False
31097,5,3.0,,0.0,,,,,3.0,2.1,0.1,,,,,,,,,,4.6,-2.0,,-5.0,,,,,-2.0,-2.9,-4.9,,,,,,,,,,-0.4,,False,,,,,False,False,False,,,,,,,,,,True
31099,12,6.0,,0.0,,,,,2.0,4.3,0.4,,,,,,,,,,1.6,-6.0,,-12.0,,,,,-10.0,-7.7,-11.6,,,,,,,,,,-10.4,,False,,,,,False,False,False,,,,,,,,,,False
31101,14,0.0,,0.0,,,,,0.0,5.4,0.1,,,,,,,,,,0.0,-14.0,,-14.0,,,,,-14.0,-8.6,-13.9,,,,,,,,,,-14.0,,False,,,,,False,True,True,,,,,,,,,,True
31103,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31105,4,0.0,,0.0,,,,,0.0,1.9,0.2,,,,,,,,,,0.0,-4.0,,-4.0,,,,,-4.0,-2.1,-3.8,,,,,,,,,,-4.0,,False,,,,,False,True,True,,,,,,,,,,True
31107,6,9.0,,0.0,,,,,9.0,7.0,1.4,,,,,,,,,,0.9,3.0,,-6.0,,,,,3.0,1.0,-4.6,,,,,,,,,,-5.1,,False,,,,,False,True,False,,,,,,,,,,False
31109,977,747.0,491.4,2862.0,,,,,1354.0,1368.4,695.6,976.1,494.6,555.0,,,767.8,1257.0,,,2148.7,-230.0,-485.6,1885.0,,,,,377.0,391.4,-281.4,-0.9,-482.4,-422.0,,,-209.2,280.0,,,1171.7,False,False,,,,,False,False,False,True,False,False,,,True,False,,,False
31111,33,24.0,,0.0,,,,,6.0,33.3,3.1,,,20.0,,,,,,,40.3,-9.0,,-33.0,,,,,-27.0,0.3,-29.9,,,-13.0,,,,,,,7.3,,False,,,,,False,True,False,,,False,,,,,,,True
31113,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31115,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31117,1,9.0,,0.0,,,,,0.0,8.3,,,,,,,,,,,20.9,8.0,,-1.0,,,,,-1.0,7.3,,,,,,,,,,,19.9,,True,,,,,True,True,,,,,,,,,,,False
31119,35,33.0,,44.0,,,,,235.0,93.2,3.5,,20.0,,,,,,,,25.2,-2.0,,9.0,,,,,200.0,58.2,-31.5,,-15.0,,,,,,,,-9.8,,False,,,,,False,False,False,,False,,,,,,,,False
31121,9,0.0,,0.0,,,,,6.0,4.2,1.2,,,,,,,,,,0.0,-9.0,,-9.0,,,,,-3.0,-4.8,-7.8,,,,,,,,,,-9.0,,False,,,,,True,True,True,,,,,,,,,,True
31123,6,18.0,,0.0,,,,,6.0,16.3,4.4,,,,,,,,,,1.2,12.0,,-6.0,,,,,0.0,10.3,-1.6,,,,,,,,,,-4.8,,True,,,,,True,True,True,,,,,,,,,,True
31125,2,6.0,,0.0,,,,,0.0,7.2,0.1,,,,,,,,,,168.6,4.0,,-2.0,,,,,-2.0,5.2,-1.9,,,,,,,,,,166.6,,True,,,,,True,False,True,,,,,,,,,,False
31127,16,0.0,,0.0,,,,,6.0,2.0,0.1,,,,,,,,,,0.0,-16.0,,-16.0,,,,,-10.0,-14.0,-15.9,,,,,,,,,,-16.0,,False,,,,,True,True,True,,,,,,,,,,False
31129,5,0.0,,0.0,,,,,0.0,1.7,0.0,,,,,,,,,,0.0,-5.0,,-5.0,,,,,-5.0,-3.3,-5.0,,,,,,,,,,-5.0,,False,,,,,False,True,True,,,,,,,,,,False
31131,15,9.0,,1.0,,,,,15.0,23.2,1.4,,,,,,,,,,5.8,-6.0,,-14.0,,,,,0.0,8.2,-13.6,,,,,,,,,,-9.2,,False,,,,,True,False,False,,,,,,,,,,False
31133,6,3.0,,0.0,,,,,0.0,3.4,,,,,,,,,,,0.0,-3.0,,-6.0,,,,,-6.0,-2.6,,,,,,,,,,,-6.0,,False,,,,,False,True,,,,,,,,,,,False
31135,15,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-15.0,,-15.0,,,,,-15.0,-15.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
31137,7,3.0,,0.0,,,,,3.0,5.2,0.9,,,,,,,,,,0.0,-4.0,,-7.0,,,,,-4.0,-1.8,-6.1,,,,,,,,,,-7.0,,False,,,,,False,True,False,,,,,,,,,,False
31139,12,6.0,,0.0,,,,,9.0,10.1,0.2,,,,,,,,,,49.9,-6.0,,-12.0,,,,,-3.0,-1.9,-11.8,,,,,,,,,,37.9,,False,,,,,True,True,False,,,,,,,,,,False
31141,78,54.0,,29.0,,,,,212.0,104.5,14.4,,14.3,123.0,,,,,,,270.7,-24.0,,-49.0,,,,,134.0,26.5,-63.6,,-63.7,45.0,,,,,,,192.7,,False,,,,,False,False,False,,False,False,,,,,,,False
31143,12,0.0,,0.0,,,,,3.0,3.5,0.3,,,,,,,,,,0.0,-12.0,,-12.0,,,,,-9.0,-8.5,-11.7,,,,,,,,,,-12.0,,False,,,,,True,True,True,,,,,,,,,,True
31145,9,6.0,,0.0,,,,,3.0,1.6,0.2,,,,,,,,,,0.0,-3.0,,-9.0,,,,,-6.0,-7.4,-8.8,,,,,,,,,,-9.0,,False,,,,,False,False,False,,,,,,,,,,False
31147,12,9.0,,0.0,,,,,6.0,20.3,0.3,,,,,,,,,,353.6,-3.0,,-12.0,,,,,-6.0,8.3,-11.7,,,,,,,,,,341.6,,False,,,,,False,False,False,,,,,,,,,,False
31149,0,0.0,,0.0,,,,,0.0,4.5,,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,4.5,,,,,,,,,,,0.0,,True,,,,,True,False,,,,,,,,,,,False
31151,35,18.0,,21.0,,,,,159.0,47.3,1.9,,2.8,,,,,,,,41.6,-17.0,,-14.0,,,,,124.0,12.3,-33.1,,-32.2,,,,,,,,6.6,,True,,,,,False,True,False,,False,,,,,,,,True
31153,673,315.0,237.9,461.0,,,,,838.0,871.1,236.6,339.1,300.7,304.0,,,320.0,245.0,,,342.9,-358.0,-435.1,-212.0,,,,,165.0,198.1,-436.4,-333.9,-372.3,-369.0,,,-353.0,-428.0,,,-330.1,False,True,,,,,True,True,False,True,False,False,,,True,False,,,True
31155,39,30.0,,36.0,,,,,21.0,74.1,8.8,,,23.0,,,,,,,162.5,-9.0,,-3.0,,,,,-18.0,35.1,-30.2,,,-16.0,,,,,,,123.5,,True,,,,,False,False,False,,,False,,,,,,,False
31157,47,51.0,,0.0,,,,,38.0,144.0,12.2,,46.7,48.0,,,,,,,114.0,4.0,,-47.0,,,,,-9.0,97.0,-34.8,,-0.3,1.0,,,,,,,67.0,,False,,,,,False,False,False,,True,True,,,,,,,False
31159,48,24.0,,4.0,,,,,15.0,30.8,1.6,,,21.0,,,,,,,9.6,-24.0,,-44.0,,,,,-33.0,-17.2,-46.4,,,-27.0,,,,,,,-38.4,,False,,,,,False,True,False,,,False,,,,,,,False
31161,1,0.0,,0.0,,,,,3.0,17.8,,,,,,,,,,,0.0,-1.0,,-1.0,,,,,2.0,16.8,,,,,,,,,,,-1.0,,False,,,,,False,False,,,,,,,,,,,True
31163,2,0.0,,0.0,,,,,0.0,1.5,0.1,,,,,,,,,,0.0,-2.0,,-2.0,,,,,-2.0,-0.5,-1.9,,,,,,,,,,-2.0,,False,,,,,False,True,True,,,,,,,,,,False
31165,0,0.0,,0.0,,,,,3.0,9.0,,,,,,,,,,,0.0,0.0,,0.0,,,,,3.0,9.0,,,,,,,,,,,0.0,,True,,,,,False,False,,,,,,,,,,,True
31167,6,0.0,,0.0,,,,,12.0,1.8,0.5,,,,,,,,,,0.0,-6.0,,-6.0,,,,,6.0,-4.2,-5.5,,,,,,,,,,-6.0,,False,,,,,False,True,True,,,,,,,,,,False
31169,16,24.0,,0.0,,,,,0.0,28.4,0.1,,,,,,,,,,235.4,8.0,,-16.0,,,,,-16.0,12.4,-15.9,,,,,,,,,,219.4,,False,,,,,False,False,False,,,,,,,,,,False
31171,0,0.0,,0.0,,,,,0.0,0.7,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,0.7,0.0,,,,,,,,,,0.0,,True,,,,,True,False,False,,,,,,,,,,True
31173,38,126.0,,0.0,,,,,27.0,54.5,2.1,,0.3,,,,,,,,16.0,88.0,,-38.0,,,,,-11.0,16.5,-35.9,,-37.7,,,,,,,,-22.0,,True,,,,,True,True,True,,True,,,,,,,,True
31175,2,0.0,,0.0,,,,,0.0,2.8,0.2,,,,,,,,,,0.0,-2.0,,-2.0,,,,,-2.0,0.8,-1.8,,,,,,,,,,-2.0,,False,,,,,False,True,True,,,,,,,,,,True
31177,46,24.0,,18.0,,,,,31.0,43.2,4.6,,,20.0,,,,,,,600.1,-22.0,,-28.0,,,,,-15.0,-2.8,-41.4,,,-26.0,,,,,,,554.1,,False,,,,,True,True,False,,,False,,,,,,,False
31179,5,9.0,,0.0,,,,,23.0,11.6,1.2,,,,,,,,,,225.3,4.0,,-5.0,,,,,18.0,6.6,-3.8,,,,,,,,,,220.3,,False,,,,,False,False,True,,,,,,,,,,False
31181,3,0.0,,0.0,,,,,0.0,0.6,0.1,,,,,,,,,,0.0,-3.0,,-3.0,,,,,-3.0,-2.4,-2.9,,,,,,,,,,-3.0,,False,,,,,False,True,True,,,,,,,,,,True
31183,2,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-2.0,,-2.0,,,,,-2.0,-2.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
31185,23,18.0,,0.0,,,,,12.0,30.2,2.0,,,21.0,,,,,,,37.1,-5.0,,-23.0,,,,,-11.0,7.2,-21.0,,,-2.0,,,,,,,14.1,,False,,,,,False,False,False,,,True,,,,,,,False
32001,23,24.0,,0.0,,,,,19.0,11.9,1.5,,,39.0,,,,,,,11.3,1.0,,-23.0,,,,,-4.0,-11.1,-21.5,,,16.0,,,,,,,-11.7,,False,,,,,False,False,False,,,False,,,,,,,False
32003,19881,13737.0,10843.6,17787.0,,,,,26639.0,9559.1,16362.6,17362.9,10675.9,23967.0,,,36412.1,21434.0,,,11650.1,-6144.0,-9037.4,-2094.0,,,,,6758.0,-10321.9,-3518.4,-2518.1,-9205.1,4086.0,,,16531.1,1553.0,,,-8230.9,False,True,,,,,False,False,True,True,False,True,,,False,True,,,False
32005,85,36.0,,53.0,,,,,60.0,94.0,15.8,,,81.0,,,,,,,70.3,-49.0,,-32.0,,,,,-25.0,9.0,-69.2,,,-4.0,,,,,,,-14.7,,True,,,,,True,True,False,,,True,,,,,,,True
32007,227,300.0,100.6,0.0,,,,,188.0,141.8,477.6,396.7,170.8,430.0,,,,,,,1315.2,73.0,-126.4,-227.0,,,,,-39.0,-85.2,250.6,169.7,-56.2,203.0,,,,,,,1088.2,False,False,,,,,True,False,False,False,True,False,,,,,,,False
32009,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
32011,1,0.0,,0.0,,,,,0.0,1.6,,,,,,,,,,,0.0,-1.0,,-1.0,,,,,-1.0,0.6,,,,,,,,,,,-1.0,,False,,,,,False,True,,,,,,,,,,,False
32013,8,18.0,,0.0,,,,,139.0,19.7,7.3,,,75.0,,,,,,,72.6,10.0,,-8.0,,,,,131.0,11.7,-0.7,,,67.0,,,,,,,64.6,,True,,,,,False,False,True,,,False,,,,,,,False
32015,10,15.0,,0.0,,,,,23.0,12.0,4.3,,,40.0,,,,,,,121.2,5.0,,-10.0,,,,,13.0,2.0,-5.7,,,30.0,,,,,,,111.2,,False,,,,,False,True,False,,,False,,,,,,,False
32017,1,0.0,,0.0,,,,,8.0,2.2,0.0,,,,,,,,,,0.0,-1.0,,-1.0,,,,,7.0,1.2,-1.0,,,,,,,,,,-1.0,,False,,,,,False,False,True,,,,,,,,,,False
32019,63,42.0,72.2,63.0,,,,,232.0,108.2,6.8,56.4,54.7,121.0,,,,,,,31.8,-21.0,9.2,0.0,,,,,169.0,45.2,-56.2,-6.6,-8.3,58.0,,,,,,,-31.2,True,True,,,,,False,False,False,True,True,False,,,,,,,False
32021,5,3.0,,0.0,,,,,0.0,5.0,0.2,,,,,,,,,,158.4,-2.0,,-5.0,,,,,-5.0,-0.0,-4.8,,,,,,,,,,153.4,,False,,,,,False,True,False,,,,,,,,,,False
32023,157,192.0,,0.0,,,,,58.0,124.8,111.1,,131.4,286.0,,,,,,,234.5,35.0,,-157.0,,,,,-99.0,-32.2,-45.9,,-25.6,129.0,,,,,,,77.5,,False,,,,,False,True,False,,True,False,,,,,,,False
32027,1,9.0,,0.0,,,,,9.0,8.6,0.7,,,,,,,,,,39.2,8.0,,-1.0,,,,,8.0,7.6,-0.3,,,,,,,,,,38.2,,True,,,,,False,True,True,,,,,,,,,,False
32029,3,0.0,,0.0,,,,,0.0,5.2,0.0,,,,,,,,,,0.0,-3.0,,-3.0,,,,,-3.0,2.2,-3.0,,,,,,,,,,-3.0,,False,,,,,False,True,True,,,,,,,,,,False
32031,1679,1302.0,1289.4,1124.0,,,,,2629.0,1216.9,974.8,1554.9,1398.7,3000.0,,,1024.6,3674.0,,,659.6,-377.0,-389.6,-555.0,,,,,950.0,-462.1,-704.2,-124.1,-280.3,1321.0,,,-654.4,1995.0,,,-1019.4,False,False,,,,,False,False,False,True,True,False,,,False,False,,,False
32033,6,3.0,,0.0,,,,,15.0,10.7,0.2,,,,,,,,,,8.3,-3.0,,-6.0,,,,,9.0,4.7,-5.8,,,,,,,,,,2.3,,False,,,,,False,False,False,,,,,,,,,,True
32510,100,108.0,39.0,281.0,,,,,583.0,119.2,60.6,143.0,109.5,211.0,,,,,,,257.9,8.0,-61.0,181.0,,,,,483.0,19.2,-39.4,43.0,9.5,111.0,,,,,,,157.9,False,False,,,,,False,False,False,False,False,False,,,,,,,False
