,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
42059,237,112.0,,,,,47.0,,15.0,140.4,36.1,52.2,,172.0,-125.0,,,,,-190.0,,-222.0,-96.6,-200.9,-184.8,,-65.0,,,,,False,,False,True,False,False,,True
42061,950,49.0,,,,,152.0,,2.7,202.3,11.6,56.9,,19.0,-901.0,,,,,-798.0,,-947.3,-747.7,-938.4,-893.1,,-931.0,,,,,True,,False,True,False,True,,False
42063,1028,616.0,,,,,176.0,,236.6,674.7,57.1,214.3,,482.0,-412.0,,,,,-852.0,,-791.4,-353.3,-970.9,-813.7,,-546.0,,,,,False,,False,True,False,False,,False
42065,268,35.0,,,,,94.0,,2.5,151.8,8.0,33.7,,17.0,-233.0,,,,,-174.0,,-265.5,-116.2,-260.1,-234.3,,-251.0,,,,,True,,False,True,False,False,,False
42067,214,91.0,,,,,73.0,,9.2,130.5,8.3,33.4,,76.0,-123.0,,,,,-141.0,,-204.8,-83.5,-205.7,-180.6,,-138.0,,,,,False,,False,True,False,False,,False
42069,1816,910.0,,,,,149.0,,767.6,816.2,277.2,522.2,,473.0,-906.0,,,,,-1667.0,,-1048.4,-999.8,-1538.8,-1293.8,,-1343.0,,,,,False,,False,False,False,False,,False
42071,4177,2079.0,,,,,2393.0,,1397.3,766.6,1158.7,1961.8,,1845.0,-2098.0,,,,,-1784.0,,-2779.7,-3410.4,-3018.3,-2215.2,,-2332.0,,,,,True,,False,False,False,False,,False
42073,1008,126.0,,,,,80.0,,27.2,214.0,13.2,41.7,,140.0,-882.0,,,,,-928.0,,-980.8,-794.0,-994.8,-966.3,,-868.0,,,,,False,,False,True,False,False,,True
42075,1984,588.0,,,,,549.0,,386.8,573.6,771.9,367.2,,529.0,-1396.0,,,,,-1435.0,,-1597.2,-1410.4,-1212.1,-1616.8,,-1455.0,,,,,False,,False,False,True,False,,False
42077,2869,896.0,,,,,640.0,,519.1,823.6,578.2,748.0,,692.0,-1973.0,,,,,-2229.0,,-2349.9,-2045.4,-2290.8,-2121.0,,-2177.0,,,,,False,,False,False,False,False,,False
42079,2845,525.0,,,,,523.0,,166.9,720.1,273.4,359.6,,381.0,-2320.0,,,,,-2322.0,,-2678.1,-2124.9,-2571.6,-2485.4,,-2464.0,,,,,False,,False,True,False,False,,False
42081,629,336.0,,,,,346.0,,364.2,877.7,144.2,242.9,,369.0,-293.0,,,,,-283.0,,-264.8,248.7,-484.8,-386.1,,-260.0,,,,,True,,True,True,False,False,,True
42083,205,28.0,,,,,66.0,,3.4,,2.4,33.4,,18.0,-177.0,,,,,-139.0,,-201.6,,-202.6,-171.6,,-187.0,,,,,True,,False,,False,True,,False
42085,1063,259.0,,,,,126.0,,68.1,654.3,96.9,72.9,,215.0,-804.0,,,,,-937.0,,-994.9,-408.7,-966.1,-990.1,,-848.0,,,,,False,,False,True,False,False,,False
42087,662,91.0,,,,,119.0,,8.4,354.9,23.1,51.5,,49.0,-571.0,,,,,-543.0,,-653.6,-307.1,-638.9,-610.5,,-613.0,,,,,True,,False,True,False,False,,False
42089,735,126.0,,,,,99.0,,36.6,577.8,92.6,105.2,,61.0,-609.0,,,,,-636.0,,-698.4,-157.2,-642.4,-629.8,,-674.0,,,,,False,,False,True,False,False,,False
42091,4907,1729.0,,,,,1503.0,,433.3,1808.1,968.5,1505.4,,1173.0,-3178.0,,,,,-3404.0,,-4473.7,-3098.9,-3938.5,-3401.6,,-3734.0,,,,,False,,False,True,False,False,,False
42093,199,56.0,,,,,48.0,,18.1,121.8,19.1,75.2,,6.0,-143.0,,,,,-151.0,,-180.9,-77.2,-179.9,-123.8,,-193.0,,,,,False,,False,True,False,True,,False
42095,2224,784.0,,,,,294.0,,442.3,1186.2,146.4,591.1,,797.0,-1440.0,,,,,-1930.0,,-1781.7,-1037.8,-2077.6,-1632.9,,-1427.0,,,,,False,,False,True,False,False,,True
42097,949,805.0,,,,,279.0,,815.5,849.9,1421.6,873.3,,1161.0,-144.0,,,,,-670.0,,-133.5,-99.1,472.6,-75.7,,212.0,,,,,False,,True,True,False,True,,False
42099,259,98.0,,,,,95.0,,25.9,228.7,61.1,117.1,,208.0,-161.0,,,,,-164.0,,-233.1,-30.3,-197.9,-141.9,,-51.0,,,,,False,,False,True,False,True,,True
42101,16536,4228.0,,,,,2142.0,,1479.6,1323.1,214.8,3961.3,,2736.0,-12308.0,,,,,-14394.0,,-15056.4,-15212.9,-16321.2,-12574.7,,-13800.0,,,,,False,,False,False,False,False,,False
42103,146,63.0,,,,,25.0,,9.7,199.5,50.4,28.6,,63.0,-83.0,,,,,-121.0,,-136.3,53.5,-95.6,-117.4,,-83.0,,,,,False,,False,True,False,False,,False
42105,69,21.0,,,,,30.0,,2.1,,10.5,13.6,,436.0,-48.0,,,,,-39.0,,-66.9,,-58.5,-55.4,,367.0,,,,,True,,False,,False,False,,False
42107,1705,448.0,,,,,378.0,,425.7,349.7,726.1,238.3,,718.0,-1257.0,,,,,-1327.0,,-1279.3,-1355.3,-978.9,-1466.7,,-987.0,,,,,False,,False,False,True,False,,True
42109,373,350.0,,,,,114.0,,127.8,332.6,197.1,243.2,,297.0,-23.0,,,,,-259.0,,-245.2,-40.4,-175.9,-129.8,,-76.0,,,,,False,,False,False,False,False,,False
42111,640,84.0,,,,,103.0,,28.9,409.0,42.3,60.9,,99.0,-556.0,,,,,-537.0,,-611.1,-231.0,-597.7,-579.1,,-541.0,,,,,True,,False,True,False,False,,True
42113,20,7.0,,,,,21.0,,1.2,,0.1,,,1.0,-13.0,,,,,1.0,,-18.8,,-19.9,,,-19.0,,,,,True,,False,,False,,,False
42115,194,0.0,,,,,53.0,,0.3,236.5,2.2,102.3,,5.0,-194.0,,,,,-141.0,,-193.7,42.5,-191.8,-91.7,,-189.0,,,,,True,,True,True,True,True,,True
42117,417,49.0,,,,,68.0,,5.6,,23.6,43.5,,384.0,-368.0,,,,,-349.0,,-411.4,,-393.4,-373.5,,-33.0,,,,,True,,False,,False,False,,True
42119,501,147.0,,,,,242.0,,51.3,264.8,49.3,124.4,,47.0,-354.0,,,,,-259.0,,-449.7,-236.2,-451.7,-376.6,,-454.0,,,,,True,,False,True,False,False,,False
42121,452,28.0,,,,,45.0,,5.2,,9.6,21.5,,20.0,-424.0,,,,,-407.0,,-446.8,,-442.4,-430.5,,-432.0,,,,,True,,False,,False,False,,False
42123,65,7.0,,,,,60.0,,1.6,,9.2,,,0.0,-58.0,,,,,-5.0,,-63.4,,-55.8,,,-65.0,,,,,True,,False,,True,,,False
42125,1600,371.0,,,,,333.0,,211.5,790.9,12.6,167.4,,265.0,-1229.0,,,,,-1267.0,,-1388.5,-809.1,-1587.4,-1432.6,,-1335.0,,,,,False,,False,True,False,False,,False
42127,116,84.0,,,,,22.0,,20.5,515.5,114.7,67.7,,127.0,-32.0,,,,,-94.0,,-95.5,399.5,-1.3,-48.3,,11.0,,,,,False,,False,False,True,False,,True
42129,3709,1099.0,,,,,548.0,,1176.1,698.5,38.0,719.5,,1979.0,-2610.0,,,,,-3161.0,,-2532.9,-3010.5,-3671.0,-2989.5,,-1730.0,,,,,False,,True,False,False,False,,True
42131,228,21.0,,,,,15.0,,4.4,,10.0,8.7,,10.0,-207.0,,,,,-213.0,,-223.6,,-218.0,-219.3,,-218.0,,,,,False,,False,,False,False,,False
42133,3182,2317.0,,,,,1967.0,,2370.2,2655.3,1857.4,1624.2,,1379.0,-865.0,,,,,-1215.0,,-811.8,-526.7,-1324.6,-1557.8,,-1803.0,,,,,False,,True,True,False,False,,False
44001,448,154.0,,,,,25.0,,0.4,487.9,55.2,118.8,,73.0,-294.0,,,,,-423.0,,-447.6,39.9,-392.8,-329.2,,-375.0,,,,,False,,False,True,False,False,,False
44003,1501,497.0,,,,,227.0,,1.6,845.1,72.3,402.9,,228.0,-1004.0,,,,,-1274.0,,-1499.4,-655.9,-1428.7,-1098.1,,-1273.0,,,,,False,,False,True,False,False,,False
44005,388,112.0,,,,,34.0,,0.1,910.6,32.8,58.3,,111.0,-276.0,,,,,-354.0,,-387.9,522.6,-355.2,-329.7,,-277.0,,,,,False,,False,False,False,False,,False
44007,9371,3472.0,,,,,5587.0,,38.1,980.6,82.9,968.4,,541.0,-5899.0,,,,,-3784.0,,-9332.9,-8390.4,-9288.1,-8402.6,,-8830.0,,,,,True,,False,False,False,False,,False
44009,799,350.0,,,,,92.0,,1.5,834.3,43.9,178.4,,169.0,-449.0,,,,,-707.0,,-797.5,35.3,-755.1,-620.6,,-630.0,,,,,False,,False,True,False,False,,False
45001,287,336.0,,,,,163.0,,72.3,102.9,80.9,165.6,,287.0,49.0,,,,,-124.0,,-214.7,-184.1,-206.1,-121.4,,0.0,,,,,False,,False,False,False,False,,True
45003,1515,10612.0,,,,,1768.0,,634.0,2105.0,472.4,4202.2,,4006.0,9097.0,,,,,253.0,,-881.0,590.0,-1042.7,2687.2,,2491.0,,,,,True,,True,True,True,True,,True
45005,68,182.0,,,,,134.0,,32.2,30.3,13.8,123.6,,40.0,114.0,,,,,66.0,,-35.8,-37.7,-54.2,55.6,,-28.0,,,,,True,,True,True,True,True,,True
45007,2471,3150.0,,,,,1591.0,,2611.9,1629.1,558.4,1311.4,,1854.0,679.0,,,,,-880.0,,140.9,-841.9,-1912.6,-1159.6,,-617.0,,,,,False,,True,False,False,False,,True
45009,74,224.0,,,,,120.0,,32.6,0.2,38.7,176.8,,44.0,150.0,,,,,46.0,,-41.4,-73.8,-35.3,102.8,,-30.0,,,,,True,,True,True,True,True,,True
45011,227,714.0,,,,,104.0,,133.4,81.6,60.0,417.1,,271.0,487.0,,,,,-123.0,,-93.6,-145.4,-167.0,190.1,,44.0,,,,,True,,True,True,True,True,,True
45013,933,1477.0,,,,,849.0,,688.9,243.8,136.4,589.4,,937.0,544.0,,,,,-84.0,,-244.1,-689.2,-796.6,-343.6,,4.0,,,,,True,,True,False,False,True,,True
45015,1207,1057.0,,,,,1644.0,,945.7,374.2,200.8,674.7,,487.0,-150.0,,,,,437.0,,-261.3,-832.8,-1006.2,-532.3,,-720.0,,,,,False,,False,False,False,False,,False
45017,86,63.0,,,,,117.0,,13.1,0.1,44.3,52.8,,16.0,-23.0,,,,,31.0,,-72.9,-85.9,-41.7,-33.2,,-70.0,,,,,False,,False,False,False,False,,False
45019,2679,2275.0,,,,,3275.0,,1393.6,99.8,165.8,669.2,,820.0,-404.0,,,,,596.0,,-1285.4,-2579.2,-2513.2,-2009.8,,-1859.0,,,,,False,,False,False,False,False,,False
45021,618,679.0,,,,,523.0,,75.8,244.2,215.1,247.2,,344.0,61.0,,,,,-95.0,,-542.2,-373.8,-402.9,-370.8,,-274.0,,,,,False,,False,False,False,False,,False
45023,341,203.0,,,,,267.0,,31.6,0.1,92.3,181.6,,48.0,-138.0,,,,,-74.0,,-309.4,-340.9,-248.7,-159.4,,-293.0,,,,,True,,False,False,False,False,,False
45025,399,329.0,,,,,388.0,,69.7,0.1,198.3,204.9,,199.0,-70.0,,,,,-11.0,,-329.3,-398.9,-200.7,-194.1,,-200.0,,,,,True,,False,False,False,False,,False
45027,193,217.0,,,,,240.0,,76.7,0.3,80.0,135.3,,155.0,24.0,,,,,47.0,,-116.3,-192.7,-113.0,-57.7,,-38.0,,,,,False,,False,False,False,False,,False
45029,378,273.0,,,,,380.0,,74.8,2.8,28.4,208.2,,163.0,-105.0,,,,,2.0,,-303.2,-375.2,-349.6,-169.8,,-215.0,,,,,True,,False,False,False,False,,False
45031,729,707.0,,,,,533.0,,422.0,1.3,179.4,426.0,,487.0,-22.0,,,,,-196.0,,-307.0,-727.7,-549.6,-303.0,,-242.0,,,,,False,,False,False,False,False,,False
45033,409,539.0,,,,,213.0,,221.1,243.7,242.9,522.9,,225.0,130.0,,,,,-196.0,,-187.9,-165.3,-166.1,113.9,,-184.0,,,,,False,,False,False,False,True,,False
45035,1115,987.0,,,,,1012.0,,541.5,479.3,594.3,349.6,,275.0,-128.0,,,,,-103.0,,-573.5,-635.7,-520.7,-765.4,,-840.0,,,,,True,,False,False,False,False,,False
45037,243,1960.0,,,,,435.0,,26.7,354.8,84.2,1624.9,,509.0,1717.0,,,,,192.0,,-216.3,111.8,-158.8,1381.9,,266.0,,,,,True,,True,True,True,True,,True
45039,201,168.0,,,,,223.0,,7.1,0.2,66.8,130.4,,91.0,-33.0,,,,,22.0,,-193.9,-200.8,-134.2,-70.6,,-110.0,,,,,True,,False,False,False,False,,False
45041,1198,931.0,,,,,1239.0,,526.9,9.5,100.0,713.1,,475.0,-267.0,,,,,41.0,,-671.1,-1188.5,-1098.0,-484.9,,-723.0,,,,,True,,False,False,False,False,,False
45043,701,245.0,,,,,613.0,,79.5,0.3,99.2,94.9,,156.0,-456.0,,,,,-88.0,,-621.5,-700.7,-601.8,-606.1,,-545.0,,,,,True,,False,False,False,False,,False
45045,6206,4256.0,,,,,4378.0,,3411.6,356.2,2450.3,2312.3,,2284.0,-1950.0,,,,,-1828.0,,-2794.4,-5849.8,-3755.7,-3893.7,,-3922.0,,,,,True,,False,False,False,False,,False
45047,567,518.0,,,,,547.0,,81.5,2.0,273.5,218.5,,250.0,-49.0,,,,,-20.0,,-485.5,-565.0,-293.5,-348.5,,-317.0,,,,,True,,False,False,False,False,,False
45049,167,280.0,,,,,281.0,,47.9,0.0,119.4,195.8,,177.0,113.0,,,,,114.0,,-119.1,-167.0,-47.6,28.8,,10.0,,,,,False,,False,False,True,True,,True
45051,3198,1694.0,,,,,1415.0,,1207.1,137.4,227.3,750.6,,1085.0,-1504.0,,,,,-1783.0,,-1990.9,-3060.6,-2970.7,-2447.4,,-2113.0,,,,,False,,False,False,False,False,,False
45053,185,294.0,,,,,253.0,,117.5,0.1,110.1,207.5,,275.0,109.0,,,,,68.0,,-67.5,-184.9,-74.9,22.5,,90.0,,,,,True,,True,False,True,True,,True
45055,756,833.0,,,,,613.0,,432.8,412.4,336.4,389.4,,617.0,77.0,,,,,-143.0,,-323.2,-343.6,-419.6,-366.6,,-139.0,,,,,False,,False,False,False,False,,False
45057,854,847.0,,,,,616.0,,324.6,270.9,552.8,341.5,,427.0,-7.0,,,,,-238.0,,-529.4,-583.1,-301.2,-512.5,,-427.0,,,,,False,,False,False,False,False,,False
45059,552,329.0,,,,,529.0,,291.1,68.8,73.3,198.5,,504.0,-223.0,,,,,-23.0,,-260.9,-483.2,-478.7,-353.5,,-48.0,,,,,True,,False,False,False,False,,True
45061,133,161.0,,,,,150.0,,60.2,0.1,46.2,109.6,,52.0,28.0,,,,,17.0,,-72.8,-132.9,-86.8,-23.4,,-81.0,,,,,True,,False,False,False,True,,False
45063,3116,3353.0,,,,,2190.0,,2766.1,1288.5,493.3,1738.9,,2585.0,237.0,,,,,-926.0,,-349.9,-1827.5,-2622.7,-1377.1,,-531.0,,,,,False,,False,False,False,False,,False
45065,74,266.0,,,,,31.0,,7.4,9.7,51.1,136.5,,173.0,192.0,,,,,-43.0,,-66.6,-64.3,-22.9,62.5,,99.0,,,,,True,,True,True,True,True,,True
45067,382,343.0,,,,,115.0,,170.7,0.1,271.4,242.9,,255.0,-39.0,,,,,-267.0,,-211.3,-381.9,-110.6,-139.1,,-127.0,,,,,False,,False,False,False,False,,False
45069,342,182.0,,,,,201.0,,59.0,0.0,131.7,232.8,,45.0,-160.0,,,,,-141.0,,-283.0,-342.0,-210.3,-109.2,,-297.0,,,,,True,,False,False,False,True,,False
45071,663,525.0,,,,,447.0,,174.4,179.5,302.1,158.7,,371.0,-138.0,,,,,-216.0,,-488.6,-483.5,-360.9,-504.3,,-292.0,,,,,False,,False,False,False,False,,False
45073,1368,581.0,,,,,679.0,,464.4,446.7,89.9,399.8,,204.0,-787.0,,,,,-689.0,,-903.6,-921.3,-1278.1,-968.2,,-1164.0,,,,,True,,False,False,False,False,,False
45075,450,476.0,,,,,807.0,,311.3,0.2,94.9,278.6,,219.0,26.0,,,,,357.0,,-138.7,-449.8,-355.1,-171.4,,-231.0,,,,,False,,False,False,False,False,,False
45077,2381,1428.0,,,,,1147.0,,1187.6,499.4,265.8,681.2,,382.0,-953.0,,,,,-1234.0,,-1193.4,-1881.6,-2115.2,-1699.8,,-1999.0,,,,,False,,False,False,False,False,,False
45079,3640,5894.0,,,,,3606.0,,4633.1,87.9,3548.1,3762.5,,1310.0,2254.0,,,,,-34.0,,993.1,-3552.1,-91.9,122.5,,-2330.0,,,,,True,,True,False,True,True,,False
45081,82,133.0,,,,,181.0,,33.6,0.4,85.8,174.4,,32.0,51.0,,,,,99.0,,-48.4,-81.6,3.8,92.4,,-50.0,,,,,False,,True,False,True,False,,True
45083,3737,3836.0,,,,,2982.0,,1568.5,1596.9,1331.1,1672.0,,1416.0,99.0,,,,,-755.0,,-2168.5,-2140.1,-2405.9,-2065.0,,-2321.0,,,,,False,,False,False,False,False,,False
45085,639,637.0,,,,,1045.0,,278.6,66.7,184.8,271.7,,519.0,-2.0,,,,,406.0,,-360.4,-572.3,-454.2,-367.3,,-120.0,,,,,False,,False,False,False,False,,False
45087,335,210.0,,,,,181.0,,74.5,66.3,59.3,87.4,,282.0,-125.0,,,,,-154.0,,-260.5,-268.7,-275.7,-247.6,,-53.0,,,,,False,,False,False,False,False,,True
45089,238,175.0,,,,,278.0,,69.7,0.2,59.8,166.8,,83.0,-63.0,,,,,40.0,,-168.3,-237.8,-178.2,-71.2,,-155.0,,,,,True,,False,False,False,False,,False
45091,2732,1652.0,,,,,1607.0,,1652.9,727.4,748.2,823.5,,817.0,-1080.0,,,,,-1125.0,,-1079.1,-2004.6,-1983.8,-1908.5,,-1915.0,,,,,False,,True,False,False,False,,False
46003,233,49.0,,,,,39.0,,11.9,,115.0,16.9,,53.0,-184.0,,,,,-194.0,,-221.1,,-118.0,-216.1,,-180.0,,,,,False,,False,,True,False,,True
46005,1109,616.0,,,,,487.0,,174.3,13.1,754.3,246.3,,75.0,-493.0,,,,,-622.0,,-934.7,-1095.9,-354.7,-862.7,,-1034.0,,,,,False,,False,False,True,False,,False
46007,199,28.0,,,,,58.0,,,,1.8,,,49.0,-171.0,,,,,-141.0,,,,-197.2,,,-150.0,,,,,True,,,,False,,,True
46009,1123,42.0,,,,,130.0,,17.4,,28.2,64.1,,23.0,-1081.0,,,,,-993.0,,-1105.6,,-1094.8,-1058.9,,-1100.0,,,,,True,,False,,False,True,,False
46011,1274,651.0,,,,,1182.0,,353.7,0.0,20.3,303.0,,356.0,-623.0,,,,,-92.0,,-920.3,-1274.0,-1253.7,-971.0,,-918.0,,,,,True,,False,False,False,False,,False
46013,1687,1001.0,,,,,823.0,,463.3,386.3,570.2,639.4,,269.0,-686.0,,,,,-864.0,,-1223.7,-1300.7,-1116.8,-1047.6,,-1418.0,,,,,False,,False,False,False,False,,False
46015,343,161.0,,,,,41.0,,,20.9,194.1,130.6,,67.0,-182.0,,,,,-302.0,,,-322.1,-148.9,-212.4,,-276.0,,,,,False,,,False,True,False,,False
46017,200,126.0,,,,,22.0,,63.0,0.0,129.2,46.3,,0.0,-74.0,,,,,-178.0,,-137.0,-200.0,-70.8,-153.7,,-200.0,,,,,False,,False,False,True,False,,False
46019,498,161.0,,,,,35.0,,,91.9,0.0,,,99.0,-337.0,,,,,-463.0,,,-406.1,-498.0,,,-399.0,,,,,False,,,False,False,,,False
46021,70,98.0,,,,,34.0,,,,131.2,,,27.0,28.0,,,,,-36.0,,,,61.2,,,-43.0,,,,,False,,,,False,,,False
46023,440,224.0,,,,,50.0,,119.5,28.1,45.7,78.3,,110.0,-216.0,,,,,-390.0,,-320.5,-411.9,-394.3,-361.7,,-330.0,,,,,False,,False,False,False,False,,False
46025,146,56.0,,,,,106.0,,22.5,,13.8,28.4,,10.0,-90.0,,,,,-40.0,,-123.5,,-132.2,-117.6,,-136.0,,,,,True,,False,,False,False,,False
46027,542,189.0,,,,,268.0,,79.1,0.0,20.0,259.4,,30.0,-353.0,,,,,-274.0,,-462.9,-542.0,-522.0,-282.6,,-512.0,,,,,True,,False,False,False,True,,False
46029,1332,1120.0,,,,,786.0,,518.5,237.3,629.4,465.7,,225.0,-212.0,,,,,-546.0,,-813.5,-1094.7,-702.6,-866.3,,-1107.0,,,,,False,,False,False,False,False,,False
46031,227,70.0,,,,,33.0,,83.2,,10.9,105.5,,36.0,-157.0,,,,,-194.0,,-143.8,,-216.1,-121.5,,-191.0,,,,,False,,True,,False,True,,False
46033,251,91.0,,,,,33.0,,,0.0,33.6,,,31.0,-160.0,,,,,-218.0,,,-251.0,-217.4,,,-220.0,,,,,False,,,False,False,,,False
46035,1520,581.0,,,,,292.0,,215.8,197.1,474.8,411.5,,304.0,-939.0,,,,,-1228.0,,-1304.2,-1322.9,-1045.2,-1108.5,,-1216.0,,,,,False,,False,False,False,False,,False
46037,186,105.0,,,,,58.0,,14.6,,40.8,73.9,,78.0,-81.0,,,,,-128.0,,-171.4,,-145.2,-112.1,,-108.0,,,,,False,,False,,False,False,,False
46039,166,56.0,,,,,49.0,,20.3,,31.5,,,15.0,-110.0,,,,,-117.0,,-145.7,,-134.5,,,-151.0,,,,,False,,False,,False,,,False
46041,546,203.0,,,,,30.0,,119.5,0.0,157.2,239.8,,88.0,-343.0,,,,,-516.0,,-426.5,-546.0,-388.8,-306.2,,-458.0,,,,,False,,False,False,False,True,,False
46043,166,168.0,,,,,29.0,,22.3,,13.7,,,35.0,2.0,,,,,-137.0,,-143.7,,-152.3,,,-131.0,,,,,False,,False,,False,,,False
46045,112,77.0,,,,,91.0,,28.6,,11.3,,,24.0,-35.0,,,,,-21.0,,-83.4,,-100.7,,,-88.0,,,,,True,,False,,False,,,False
46047,216,42.0,,,,,44.0,,25.0,,6.5,35.8,,45.0,-174.0,,,,,-172.0,,-191.0,,-209.5,-180.2,,-171.0,,,,,True,,False,,False,False,,True
46049,188,91.0,,,,,54.0,,42.6,,40.3,41.4,,9.0,-97.0,,,,,-134.0,,-145.4,,-147.7,-146.6,,-179.0,,,,,False,,False,,False,False,,False
46051,338,259.0,,,,,133.0,,106.9,10.7,74.2,152.2,,93.0,-79.0,,,,,-205.0,,-231.1,-327.3,-263.9,-185.8,,-245.0,,,,,False,,False,False,False,False,,False
46053,231,224.0,,,,,38.0,,27.2,0.0,32.4,,,35.0,-7.0,,,,,-193.0,,-203.8,-231.0,-198.6,,,-196.0,,,,,False,,False,False,False,,,False
46055,95,42.0,,,,,59.0,,,,18.9,,,15.0,-53.0,,,,,-36.0,,,,-76.1,,,-80.0,,,,,True,,,,False,,,False
46057,223,126.0,,,,,107.0,,41.4,,12.3,101.4,,102.0,-97.0,,,,,-116.0,,-181.6,,-210.7,-121.6,,-121.0,,,,,False,,False,,False,False,,False
46059,195,77.0,,,,,56.0,,6.3,,81.5,,,45.0,-118.0,,,,,-139.0,,-188.7,,-113.5,,,-150.0,,,,,False,,False,,True,,,False
46061,144,63.0,,,,,69.0,,,,53.4,23.4,,47.0,-81.0,,,,,-75.0,,,,-90.6,-120.6,,-97.0,,,,,True,,,,False,False,,False
46063,63,14.0,,,,,61.0,,,,0.0,,,31.0,-49.0,,,,,-2.0,,,,-63.0,,,-32.0,,,,,True,,,,False,,,True
46065,847,938.0,,,,,228.0,,963.9,164.6,824.1,379.2,,146.0,91.0,,,,,-619.0,,116.9,-682.4,-22.9,-467.8,,-701.0,,,,,False,,False,False,True,False,,False
46067,313,168.0,,,,,81.0,,33.9,,182.9,121.7,,112.0,-145.0,,,,,-232.0,,-279.1,,-130.1,-191.3,,-201.0,,,,,False,,False,,True,False,,False
46069,75,28.0,,,,,49.0,,4.8,,16.8,,,27.0,-47.0,,,,,-26.0,,-70.2,,-58.2,,,-48.0,,,,,True,,False,,False,,,False
46071,144,70.0,,,,,36.0,,5.3,,6.1,,,49.0,-74.0,,,,,-108.0,,-138.7,,-137.9,,,-95.0,,,,,False,,False,,False,,,False
46073,125,119.0,,,,,75.0,,13.3,,16.0,26.6,,12.0,-6.0,,,,,-50.0,,-111.7,,-109.0,-98.4,,-113.0,,,,,False,,False,,False,False,,False
46075,34,42.0,,,,,24.0,,,,22.9,,,22.0,8.0,,,,,-10.0,,,,-11.1,,,-12.0,,,,,False,,,,False,,,False
46077,278,98.0,,,,,62.0,,9.8,,5.6,,,67.0,-180.0,,,,,-216.0,,-268.2,,-272.4,,,-211.0,,,,,False,,False,,False,,,False
46079,483,147.0,,,,,215.0,,41.1,88.2,147.2,65.4,,163.0,-336.0,,,,,-268.0,,-441.9,-394.8,-335.8,-417.6,,-320.0,,,,,True,,False,False,True,False,,True
46081,1212,518.0,,,,,182.0,,201.0,1.4,96.1,354.0,,297.0,-694.0,,,,,-1030.0,,-1011.0,-1210.6,-1115.9,-858.0,,-915.0,,,,,False,,False,False,False,False,,False
46083,3062,987.0,,,,,1171.0,,933.9,698.8,786.8,799.8,,393.0,-2075.0,,,,,-1891.0,,-2128.1,-2363.2,-2275.2,-2262.2,,-2669.0,,,,,True,,False,False,False,False,,False
46085,213,315.0,,,,,28.0,,465.8,42.6,403.2,110.8,,22.0,102.0,,,,,-185.0,,252.8,-170.4,190.2,-102.2,,-191.0,,,,,False,,False,False,False,False,,False
46087,382,91.0,,,,,111.0,,39.7,,66.1,113.7,,35.0,-291.0,,,,,-271.0,,-342.3,,-315.9,-268.3,,-347.0,,,,,True,,False,,False,True,,False
46089,60,42.0,,,,,45.0,,4.1,,6.0,,,30.0,-18.0,,,,,-15.0,,-55.9,,-54.0,,,-30.0,,,,,True,,False,,False,,,False
46091,71,35.0,,,,,105.0,,5.1,,4.0,,,18.0,-36.0,,,,,34.0,,-65.9,,-67.0,,,-53.0,,,,,True,,False,,False,,,False
46093,860,525.0,,,,,566.0,,411.6,50.7,440.4,540.8,,255.0,-335.0,,,,,-294.0,,-448.4,-809.3,-419.6,-319.2,,-605.0,,,,,True,,False,False,False,True,,False
46095,98,7.0,,,,,52.0,,,,0.4,,,2.0,-91.0,,,,,-46.0,,,,-97.6,,,-96.0,,,,,True,,,,False,,,False
46097,151,14.0,,,,,36.0,,8.0,,2.2,,,2.0,-137.0,,,,,-115.0,,-143.0,,-148.8,,,-149.0,,,,,True,,False,,False,,,False
46099,10190,2870.0,,,,,4917.0,,2437.0,365.2,2552.8,1525.6,,1090.0,-7320.0,,,,,-5273.0,,-7753.0,-9824.8,-7637.2,-8664.4,,-9100.0,,,,,True,,False,False,False,False,,False
46101,239,147.0,,,,,47.0,,18.1,,25.0,54.2,,112.0,-92.0,,,,,-192.0,,-220.9,,-214.0,-184.8,,-127.0,,,,,False,,False,,False,False,,False
46102,1108,357.0,,,,,49.0,,474.1,,407.9,143.3,,145.0,-751.0,,,,,-1059.0,,-633.9,,-700.1,-964.7,,-963.0,,,,,False,,True,,True,False,,False
