,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
28027,109,63.0,,59.6,,58.0,34.0,,,,,52.1,,212.0,,104.9,,34.6,,,11.2,57.6,0.1,58.0,,,,68.4,,,,63.0,95.3,-46.0,,-49.4,,-51.0,-75.0,,,,,-56.9,,103.0,,-4.1,,-74.4,,,-97.8,-51.4,-108.9,-51.0,,,,-40.6,,,,-46.0,-13.7,,False,,False,False,,,,,False,,False,,True,,False,,,False,False,False,False,,,,True,,,,False,True
28029,124,126.0,,127.1,,117.0,163.0,,,,,93.4,,134.0,,170.7,,55.6,,,31.2,108.9,0.6,166.0,,,,67.9,,,,103.0,,2.0,,3.1,,-7.0,39.0,,,,,-30.6,,10.0,,46.7,,-68.4,,,-92.8,-15.1,-123.4,42.0,,,,-56.1,,,,-21.0,,,False,,False,False,,,,,False,,False,,False,,False,,,False,False,False,False,,,,False,,,,False,
28031,126,201.0,,189.3,,122.0,118.0,,,,,87.8,,67.0,,201.9,,67.9,,,105.0,153.4,0.1,205.0,,,,,,,,87.0,140.9,75.0,,63.3,,-4.0,-8.0,,,,,-38.2,,-59.0,,75.9,,-58.1,,,-21.0,27.4,-125.9,79.0,,,,,,,,-39.0,14.9,,True,,True,True,,,,,True,,True,,False,,True,,,True,True,False,False,,,,,,,,True,True
28033,1724,1464.0,,1471.8,,1239.0,1613.0,,,,,1382.8,,1183.0,,1271.1,,377.9,1276.0,,1199.8,1455.7,92.4,1840.0,,,,881.9,1159.0,,,1626.0,,-260.0,,-252.2,,-485.0,-111.0,,,,,-341.2,,-541.0,,-452.9,,-1346.1,-448.0,,-524.2,-268.3,-1631.6,116.0,,,,-842.1,-565.0,,,-98.0,,,True,,False,True,,,,,False,,False,,False,,False,False,,False,False,False,True,,,,False,False,,,True,
28035,355,357.0,,363.9,,269.0,168.0,,,,,390.2,,291.0,,316.7,,193.4,372.0,,208.5,291.1,2.2,407.0,,,,261.1,,,,171.0,,2.0,,8.9,,-86.0,-187.0,,,,,35.2,,-64.0,,-38.3,,-161.6,17.0,,-146.5,-63.9,-352.8,52.0,,,,-93.9,,,,-184.0,,,False,,False,False,,,,,False,,False,,False,,False,False,,False,False,False,False,,,,False,,,,False,
28037,33,42.0,,41.3,,31.0,0.0,,,,,20.7,,31.0,,74.7,,8.0,,,2.8,35.3,18.6,77.0,,,,,,,,65.0,,9.0,,8.3,,-2.0,-33.0,,,,,-12.3,,-2.0,,41.7,,-25.0,,,-30.2,2.3,-14.4,44.0,,,,,,,,32.0,,,True,,True,False,,,,,False,,True,,False,,False,,,False,True,False,False,,,,,,,,False,
28039,158,180.0,,182.0,,125.0,0.0,,,,,134.6,,77.0,,182.7,,51.8,,,124.5,147.6,0.1,274.0,,,,,,,,122.0,222.4,22.0,,24.0,,-33.0,-158.0,,,,,-23.4,,-81.0,,24.7,,-106.2,,,-33.5,-10.4,-157.9,116.0,,,,,,,,-36.0,64.4,,False,,False,False,,,,,False,,False,,False,,False,,,False,True,False,False,,,,,,,,False,False
28041,76,93.0,,92.0,,57.0,12.0,,,,,66.0,,57.0,,70.2,,37.1,,,27.6,80.5,0.0,114.0,,,,,,,,83.0,73.7,17.0,,16.0,,-19.0,-64.0,,,,,-10.0,,-19.0,,-5.8,,-38.9,,,-48.4,4.5,-76.0,38.0,,,,,,,,7.0,-2.3,,True,,False,False,,,,,True,,False,,True,,False,,,False,True,False,False,,,,,,,,True,True
28043,72,90.0,,89.4,,87.0,94.0,,,,,101.7,,131.0,,99.1,,45.6,,,27.1,92.5,0.2,95.0,,,,45.5,,,,17.0,117.1,18.0,,17.4,,15.0,22.0,,,,,29.7,,59.0,,27.1,,-26.4,,,-44.9,20.5,-71.8,23.0,,,,-26.5,,,,-55.0,45.1,,True,,True,False,,,,,False,,False,,False,,False,,,False,False,False,False,,,,False,,,,False,False
28045,220,225.0,,230.1,,214.0,283.0,,,,,232.5,,144.0,,303.8,,104.0,238.5,,200.4,214.1,114.0,397.0,,,,,,,,266.0,,5.0,,10.1,,-6.0,63.0,,,,,12.5,,-76.0,,83.8,,-116.0,18.5,,-19.6,-5.9,-106.0,177.0,,,,,,,,46.0,,,False,,False,False,,,,,False,,False,,False,,False,False,,False,False,False,False,,,,,,,,False,
28047,1181,1317.0,,1350.5,,1188.0,1359.0,,,,,1376.1,,793.0,,1033.1,,552.5,1264.5,,1502.6,1188.1,810.4,2014.0,,,,697.2,1680.0,,,1948.0,941.6,136.0,,169.5,,7.0,178.0,,,,,195.1,,-388.0,,-147.9,,-628.5,83.5,,321.6,7.1,-370.6,833.0,,,,-483.8,499.0,,,767.0,-239.4,,False,,True,False,,,,,False,,False,,False,,False,True,,False,True,False,False,,,,False,False,,,False,False
28049,941,726.0,,746.9,,654.0,612.0,,,,,803.7,,874.0,,641.6,,359.6,659.5,,538.8,762.4,12.9,975.0,,,,356.2,756.0,,,711.0,,-215.0,,-194.1,,-287.0,-329.0,,,,,-137.3,,-67.0,,-299.4,,-581.4,-281.5,,-402.2,-178.6,-928.1,34.0,,,,-584.8,-185.0,,,-230.0,,,True,,False,False,,,,,True,,True,,False,,False,False,,False,True,False,True,,,,False,True,,,False,
28051,46,51.0,,50.9,,40.0,21.0,,,,,49.2,,65.0,,38.9,,14.7,,,15.7,50.4,0.1,43.0,,,,45.8,,,,0.0,,5.0,,4.9,,-6.0,-25.0,,,,,3.2,,19.0,,-7.1,,-31.3,,,-30.3,4.4,-45.9,-3.0,,,,-0.2,,,,-46.0,,,True,,False,False,,,,,True,,False,,False,,False,,,False,True,False,True,,,,True,,,,False,
28053,61,117.0,,116.0,,69.0,69.0,,,,,70.0,,35.0,,85.5,,16.1,,,36.3,81.4,8.4,116.0,,,,,,,,104.0,,56.0,,55.0,,8.0,8.0,,,,,9.0,,-26.0,,24.5,,-44.9,,,-24.7,20.4,-52.6,55.0,,,,,,,,43.0,,,True,,True,True,,,,,True,,True,,True,,True,,,True,True,True,True,,,,,,,,True,
28055,1,3.0,,2.9,,3.0,0.0,,,,,4.6,,13.0,,3.9,,0.8,,,,1.4,0.0,2.0,,,,,,,,0.0,,2.0,,1.9,,2.0,-1.0,,,,,3.6,,12.0,,2.9,,-0.2,,,,0.4,-1.0,1.0,,,,,,,,-1.0,,,True,,False,True,,,,,False,,False,,False,,True,,,,True,True,True,,,,,,,,True,
28057,208,156.0,,157.0,,144.0,152.0,,,,,153.2,,90.0,,232.2,,76.0,,,85.3,137.3,185.9,190.0,,,,139.4,,,,58.0,213.0,-52.0,,-51.0,,-64.0,-56.0,,,,,-54.8,,-118.0,,24.2,,-132.0,,,-122.7,-70.7,-22.1,-18.0,,,,-68.6,,,,-150.0,5.0,,True,,False,False,,,,,False,,False,,True,,False,,,False,False,True,True,,,,False,,,,False,True
28059,1135,861.0,,872.7,,803.0,806.0,,,,,915.7,,633.0,,688.5,,446.8,843.5,,849.5,852.9,6.1,1183.0,,,,446.6,821.0,,,527.0,,-274.0,,-262.3,,-332.0,-329.0,,,,,-219.3,,-502.0,,-446.5,,-688.2,-291.5,,-285.5,-282.1,-1128.9,48.0,,,,-688.4,-314.0,,,-608.0,,,True,,False,False,,,,,True,,False,,False,,False,False,,False,False,False,True,,,,False,False,,,False,
28061,83,81.0,,83.0,,65.0,42.0,,,,,69.4,,69.0,,113.5,,56.9,,,13.4,69.3,0.1,84.0,,,,,,,,24.0,97.2,-2.0,,0.0,,-18.0,-41.0,,,,,-13.6,,-14.0,,30.5,,-26.1,,,-69.6,-13.7,-82.9,1.0,,,,,,,,-59.0,14.2,,True,,False,False,,,,,False,,False,,False,,False,,,False,False,False,True,,,,,,,,False,False
28063,23,42.0,,42.3,,28.0,21.0,,,,,19.3,,28.0,,49.5,,12.2,,,5.4,33.6,0.0,37.0,,,,,,,,70.0,,19.0,,19.3,,5.0,-2.0,,,,,-3.7,,5.0,,26.5,,-10.8,,,-17.6,10.6,-23.0,14.0,,,,,,,,47.0,,,False,,True,True,,,,,True,,True,,False,,True,,,True,True,False,True,,,,,,,,False,
28065,94,51.0,,53.0,,38.0,8.0,,,,,45.1,,39.0,,55.2,,32.4,,,14.0,49.8,0.0,72.0,,,,,,,,42.0,62.9,-43.0,,-41.0,,-56.0,-86.0,,,,,-48.9,,-55.0,,-38.8,,-61.6,,,-80.0,-44.2,-94.0,-22.0,,,,,,,,-52.0,-31.1,,True,,False,False,,,,,False,,False,,True,,False,,,False,False,False,True,,,,,,,,False,True
28067,310,324.0,,287.3,,276.0,318.0,,,,,358.1,,484.0,,268.5,,199.6,317.0,,169.8,301.2,0.8,395.0,,,,222.5,,,,164.0,,14.0,,-22.7,,-34.0,8.0,,,,,48.1,,174.0,,-41.5,,-110.4,7.0,,-140.2,-8.8,-309.2,85.0,,,,-87.5,,,,-146.0,,,False,,False,True,,,,,False,,False,,False,,False,True,,False,True,False,False,,,,False,,,,False,
28069,32,30.0,,28.3,,28.0,0.0,,,,,29.0,,31.0,,31.5,,14.9,,,4.3,35.8,0.0,31.0,,,,,,,,9.0,,-2.0,,-3.7,,-4.0,-32.0,,,,,-3.0,,-1.0,,-0.5,,-17.1,,,-27.7,3.8,-32.0,-1.0,,,,,,,,-23.0,,,False,,False,False,,,,,False,,True,,True,,False,,,False,False,False,True,,,,,,,,False,
28071,343,273.0,,265.6,,242.0,278.0,,,,,297.3,,254.0,,177.8,,86.4,202.5,,229.6,273.7,5.9,264.0,,,,225.3,,,,190.0,,-70.0,,-77.4,,-101.0,-65.0,,,,,-45.7,,-89.0,,-165.2,,-256.6,-140.5,,-113.4,-69.3,-337.1,-79.0,,,,-117.7,,,,-153.0,,,False,,False,True,,,,,True,,False,,False,,False,False,,False,True,False,False,,,,False,,,,False,
28073,328,405.0,,395.0,,302.0,396.0,,,,,251.5,,220.0,,454.4,,232.2,422.5,,178.3,354.5,2.0,526.0,,,,219.2,,,,419.0,,77.0,,67.0,,-26.0,68.0,,,,,-76.5,,-108.0,,126.4,,-95.8,94.5,,-149.7,26.5,-326.0,198.0,,,,-108.8,,,,91.0,,,True,,True,True,,,,,True,,False,,False,,False,False,,False,True,False,False,,,,False,,,,False,
28075,539,447.0,,425.6,,374.0,576.0,,,,,430.6,,411.0,,296.0,,163.2,350.5,,208.1,383.7,247.3,562.0,,,,308.7,,,,229.0,,-92.0,,-113.4,,-165.0,37.0,,,,,-108.4,,-128.0,,-243.0,,-375.8,-188.5,,-330.9,-155.3,-291.7,23.0,,,,-230.3,,,,-310.0,,,False,,False,True,,,,,False,,False,,False,,False,False,,False,False,False,True,,,,False,,,,False,
28077,115,87.0,,87.8,,40.0,0.0,,,,,55.0,,40.0,,71.4,,29.3,,,36.5,86.2,0.2,111.0,,,,,,,,49.0,72.0,-28.0,,-27.2,,-75.0,-115.0,,,,,-60.0,,-75.0,,-43.6,,-85.7,,,-78.5,-28.8,-114.8,-4.0,,,,,,,,-66.0,-43.0,,True,,False,False,,,,,False,,False,,False,,False,,,False,False,False,True,,,,,,,,False,False
28079,106,96.0,,106.8,,93.0,218.0,,,,,61.3,,146.0,,190.5,,73.9,,,24.2,90.9,1.2,141.0,,,,63.0,,,,57.0,,-10.0,,0.8,,-13.0,112.0,,,,,-44.7,,40.0,,84.5,,-32.1,,,-81.8,-15.1,-104.8,35.0,,,,-43.0,,,,-49.0,,,True,,False,False,,,,,False,,False,,False,,False,,,False,False,False,False,,,,False,,,,False,
28081,796,543.0,,604.2,,483.0,586.0,,,,,565.5,,551.0,,583.0,,197.7,622.0,,264.8,428.6,5.8,634.0,,,,245.8,,,,448.0,,-253.0,,-191.8,,-313.0,-210.0,,,,,-230.5,,-245.0,,-213.0,,-598.3,-174.0,,-531.2,-367.4,-790.2,-162.0,,,,-550.2,,,,-348.0,,,True,,False,True,,,,,True,,True,,True,,False,True,,False,False,False,True,,,,False,,,,False,
28083,235,252.0,,253.8,,214.0,329.0,,,,,183.7,,203.0,,231.6,,70.1,210.5,,86.9,215.6,0.1,253.0,,,,163.9,,,,38.0,227.4,17.0,,18.8,,-21.0,94.0,,,,,-51.3,,-32.0,,-3.4,,-164.9,-24.5,,-148.1,-19.4,-234.9,18.0,,,,-71.1,,,,-197.0,-7.6,,False,,False,False,,,,,False,,False,,True,,False,False,,False,False,False,False,,,,False,,,,False,True
28085,205,186.0,,183.9,,167.0,302.0,,,,,157.3,,162.0,,273.5,,91.6,252.0,,87.0,177.7,98.3,301.0,,,,102.7,,,,124.0,,-19.0,,-21.1,,-38.0,97.0,,,,,-47.7,,-43.0,,68.5,,-113.4,47.0,,-118.0,-27.3,-106.7,96.0,,,,-102.3,,,,-81.0,,,False,,False,False,,,,,False,,False,,False,,False,False,,False,False,False,False,,,,False,,,,False,
28087,315,189.0,,156.8,,152.0,92.0,,,,,208.0,,252.0,,158.5,,100.0,162.0,,72.8,178.2,1.2,244.0,,,,174.5,,,,226.0,217.6,-126.0,,-158.2,,-163.0,-223.0,,,,,-107.0,,-63.0,,-156.5,,-215.0,-153.0,,-242.2,-136.8,-313.8,-71.0,,,,-140.5,,,,-89.0,-97.4,,False,,False,False,,,,,True,,True,,False,,False,False,,False,False,False,True,,,,False,,,,True,True
28089,451,363.0,,334.0,,336.0,378.0,,,,,372.6,,342.0,,442.3,,146.8,418.0,,191.3,375.0,17.0,612.0,,,,245.9,,,,432.0,476.6,-88.0,,-117.0,,-115.0,-73.0,,,,,-78.4,,-109.0,,-8.7,,-304.2,-33.0,,-259.7,-76.0,-434.0,161.0,,,,-205.1,,,,-19.0,25.6,,False,,False,True,,,,,True,,False,,True,,False,True,,False,True,False,False,,,,False,,,,True,True
28091,85,72.0,,71.9,,57.0,58.0,,,,,66.4,,110.0,,51.6,,30.8,,,21.4,59.6,0.2,71.0,,,,,,,,137.0,81.1,-13.0,,-13.1,,-28.0,-27.0,,,,,-18.6,,25.0,,-33.4,,-54.2,,,-63.6,-25.4,-84.8,-14.0,,,,,,,,52.0,-3.9,,False,,False,False,,,,,False,,False,,False,,False,,,False,False,False,False,,,,,,,,False,True
28093,451,393.0,,378.2,,311.0,896.0,,,,,251.0,,234.0,,522.2,,59.6,330.0,,248.9,335.7,92.1,560.0,,,,267.9,,,,309.0,,-58.0,,-72.8,,-140.0,445.0,,,,,-200.0,,-217.0,,71.2,,-391.4,-121.0,,-202.1,-115.3,-358.9,109.0,,,,-183.1,,,,-142.0,,,False,,False,False,,,,,False,,False,,False,,False,False,,False,False,False,False,,,,False,,,,False,
28095,236,210.0,,209.8,,179.0,281.0,,,,,240.4,,164.0,,209.8,,85.7,217.5,,144.5,193.8,0.4,243.0,,,,114.2,,,,117.0,,-26.0,,-26.2,,-57.0,45.0,,,,,4.4,,-72.0,,-26.2,,-150.3,-18.5,,-91.5,-42.2,-235.6,7.0,,,,-121.8,,,,-119.0,,,False,,False,False,,,,,True,,False,,False,,False,True,,False,False,False,True,,,,False,,,,False,
28097,114,66.0,,69.0,,37.0,21.0,,,,,66.2,,58.0,,29.4,,19.5,,,36.3,55.2,0.1,75.0,,,,,,,,19.0,,-48.0,,-45.0,,-77.0,-93.0,,,,,-47.8,,-56.0,,-84.6,,-94.5,,,-77.7,-58.8,-113.9,-39.0,,,,,,,,-95.0,,,True,,False,False,,,,,True,,False,,False,,False,,,False,False,False,True,,,,,,,,False,
28099,191,162.0,,144.2,,130.0,152.0,,,,,145.5,,141.0,,119.5,,101.9,182.5,,44.3,149.9,0.8,166.0,,,,117.9,,,,0.0,,-29.0,,-46.8,,-61.0,-39.0,,,,,-45.5,,-50.0,,-71.5,,-89.1,-8.5,,-146.7,-41.1,-190.2,-25.0,,,,-73.1,,,,-191.0,,,False,,False,False,,,,,False,,False,,False,,False,True,,False,False,False,True,,,,False,,,,False,
28101,100,72.0,,71.9,,65.0,44.0,,,,,76.2,,87.0,,86.1,,50.7,,,29.9,68.0,0.4,84.0,,,,,,,,35.0,,-28.0,,-28.1,,-35.0,-56.0,,,,,-23.8,,-13.0,,-13.9,,-49.3,,,-70.1,-32.0,-99.6,-16.0,,,,,,,,-65.0,,,False,,False,False,,,,,True,,True,,True,,False,,,False,False,False,True,,,,,,,,False,
28103,48,9.0,,5.9,,5.0,0.0,,,,,17.9,,37.0,,22.0,,15.9,,,0.7,17.5,0.2,,,,,,,,,4.0,19.7,-39.0,,-42.1,,-43.0,-48.0,,,,,-30.1,,-11.0,,-26.0,,-32.1,,,-47.3,-30.5,-47.8,,,,,,,,,-44.0,-28.3,,False,,False,False,,,,,True,,True,,True,,True,,,False,True,False,,,,,,,,,False,True
28105,215,249.0,,252.4,,184.0,283.0,,,,,217.8,,172.0,,186.8,,74.4,164.5,,113.5,233.3,0.0,266.0,,,,144.0,,,,262.0,206.6,34.0,,37.4,,-31.0,68.0,,,,,2.8,,-43.0,,-28.2,,-140.6,-50.5,,-101.5,18.3,-215.0,51.0,,,,-71.0,,,,47.0,-8.4,,False,,True,False,,,,,True,,False,,True,,False,False,,False,True,False,False,,,,False,,,,False,True
28107,240,159.0,,153.0,,146.0,201.0,,,,,132.2,,237.0,,185.2,,74.8,161.5,,37.0,134.1,0.2,167.0,,,,101.3,,,,207.0,175.8,-81.0,,-87.0,,-94.0,-39.0,,,,,-107.8,,-3.0,,-54.8,,-165.2,-78.5,,-203.0,-105.9,-239.8,-73.0,,,,-138.7,,,,-33.0,-64.2,,False,,False,True,,,,,False,,True,,True,,False,True,,False,False,False,True,,,,False,,,,True,True
28109,174,186.0,,190.2,,184.0,234.0,,,,,137.7,,182.0,,239.2,,90.9,201.0,,92.1,161.2,171.4,256.0,,,,108.3,,,,216.0,,12.0,,16.2,,10.0,60.0,,,,,-36.3,,8.0,,65.2,,-83.1,27.0,,-81.9,-12.8,-2.6,82.0,,,,-65.7,,,,42.0,,,False,,True,False,,,,,False,,True,,False,,False,False,,False,False,True,False,,,,False,,,,False,
28111,98,57.0,,57.5,,41.0,41.0,,,,,52.9,,38.0,,56.2,,19.1,,,13.8,48.5,0.0,65.0,,,,,,,,43.0,63.3,-41.0,,-40.5,,-57.0,-57.0,,,,,-45.1,,-60.0,,-41.8,,-78.9,,,-84.2,-49.5,-98.0,-33.0,,,,,,,,-55.0,-34.7,,True,,False,False,,,,,False,,False,,False,,False,,,False,False,False,True,,,,,,,,False,True
28113,143,87.0,,103.4,,92.0,198.0,,,,,60.2,,206.0,,136.0,,50.5,123.0,,13.0,96.9,0.2,139.0,,,,52.6,,,,49.0,,-56.0,,-39.6,,-51.0,55.0,,,,,-82.8,,63.0,,-7.0,,-92.5,-20.0,,-130.0,-46.1,-142.8,-4.0,,,,-90.4,,,,-94.0,,,True,,True,True,,,,,False,,False,,True,,False,True,,False,True,False,True,,,,False,,,,False,
28115,307,126.0,,137.4,,107.0,102.0,,,,,117.2,,230.0,,147.3,,53.1,129.5,,40.6,110.0,0.3,120.0,,,,77.1,,,,87.0,150.6,-181.0,,-169.6,,-200.0,-205.0,,,,,-189.8,,-77.0,,-159.7,,-253.9,-177.5,,-266.4,-197.0,-306.7,-187.0,,,,-229.9,,,,-220.0,-156.4,,True,,False,False,,,,,False,,True,,True,,False,True,,False,False,False,False,,,,False,,,,False,True
28117,218,156.0,,164.4,,128.0,104.0,,,,,148.4,,158.0,,186.7,,45.5,,,44.2,145.0,0.2,193.0,,,,98.2,,,,139.0,,-62.0,,-53.6,,-90.0,-114.0,,,,,-69.6,,-60.0,,-31.3,,-172.5,,,-173.8,-73.0,-217.8,-25.0,,,,-119.8,,,,-79.0,,,True,,False,False,,,,,False,,True,,True,,False,,,False,False,False,True,,,,False,,,,False,
28119,29,33.0,,32.9,,22.0,0.0,,,,,19.6,,49.0,,37.7,,8.8,,,3.7,21.5,0.0,23.0,,,,,,,,0.0,31.2,4.0,,3.9,,-7.0,-29.0,,,,,-9.4,,20.0,,8.7,,-20.2,,,-25.3,-7.5,-29.0,-6.0,,,,,,,,-29.0,2.2,,True,,False,False,,,,,False,,False,,False,,False,,,False,False,False,False,,,,,,,,False,True
28121,805,420.0,,431.8,,323.0,266.0,,,,,516.8,,716.0,,462.6,,215.9,482.0,,296.1,434.2,19.4,605.0,,,,231.7,310.0,,,310.0,586.7,-385.0,,-373.2,,-482.0,-539.0,,,,,-288.2,,-89.0,,-342.4,,-589.1,-323.0,,-508.9,-370.8,-785.6,-200.0,,,,-573.3,-495.0,,,-495.0,-218.3,,True,,False,False,,,,,True,,True,,True,,False,True,,False,True,False,True,,,,False,False,,,False,True
28123,126,81.0,,86.5,,67.0,45.0,,,,,71.5,,140.0,,118.6,,56.0,,,24.1,82.4,0.3,99.0,,,,55.3,,,,92.0,81.0,-45.0,,-39.5,,-59.0,-81.0,,,,,-54.5,,14.0,,-7.4,,-70.0,,,-101.9,-43.6,-125.7,-27.0,,,,-70.7,,,,-34.0,-45.0,,True,,False,False,,,,,False,,True,,True,,False,,,False,True,False,True,,,,False,,,,True,True
28125,11,24.0,,23.9,,16.0,0.0,,,,,18.5,,19.0,,20.2,,4.2,,,5.4,19.1,0.0,22.0,,,,,,,,0.0,,13.0,,12.9,,5.0,-11.0,,,,,7.5,,8.0,,9.2,,-6.8,,,-5.6,8.1,-11.0,11.0,,,,,,,,-11.0,,,True,,True,True,,,,,True,,True,,True,,True,,,True,True,True,True,,,,,,,,True,
28127,136,117.0,,139.9,,110.0,161.0,,,,,82.4,,130.0,,126.6,,79.8,,,53.1,101.2,0.2,120.0,,,,73.3,,,,72.0,190.5,-19.0,,3.9,,-26.0,25.0,,,,,-53.6,,-6.0,,-9.4,,-56.2,,,-82.9,-34.8,-135.8,-16.0,,,,-62.7,,,,-64.0,54.5,,True,,False,False,,,,,False,,True,,True,,False,,,False,False,False,True,,,,False,,,,False,False
28129,65,51.0,,46.6,,42.0,21.0,,,,,41.9,,51.0,,81.0,,27.6,,,9.2,42.6,0.7,42.0,,,,,,,,40.0,,-14.0,,-18.4,,-23.0,-44.0,,,,,-23.1,,-14.0,,16.0,,-37.4,,,-55.8,-22.4,-64.3,-23.0,,,,,,,,-25.0,,,False,,False,False,,,,,False,,False,,False,,False,,,False,False,False,False,,,,,,,,False,
28131,146,87.0,,85.5,,72.0,15.0,,,,,82.2,,74.0,,119.0,,47.2,,,50.6,78.6,0.0,128.0,,,,,,,,52.0,94.2,-59.0,,-60.5,,-74.0,-131.0,,,,,-63.8,,-72.0,,-27.0,,-98.8,,,-95.4,-67.4,-146.0,-18.0,,,,,,,,-94.0,-51.8,,False,,False,False,,,,,False,,False,,True,,False,,,False,False,False,True,,,,,,,,False,True
28133,161,168.0,,175.4,,127.0,20.0,,,,,150.2,,176.0,,137.9,,46.5,,,105.9,148.9,0.1,172.0,,,,99.7,,,,256.0,,7.0,,14.4,,-34.0,-141.0,,,,,-10.8,,15.0,,-23.1,,-114.5,,,-55.1,-12.1,-160.9,11.0,,,,-61.3,,,,95.0,,,False,,False,False,,,,,False,,False,,False,,False,,,False,False,False,False,,,,False,,,,False,
28135,70,84.0,,85.7,,37.0,0.0,,,,,70.0,,103.0,,35.9,,21.9,,,34.7,70.1,0.0,92.0,,,,,,,,1.0,,14.0,,15.7,,-33.0,-70.0,,,,,0.0,,33.0,,-34.1,,-48.1,,,-35.3,0.1,-70.0,22.0,,,,,,,,-69.0,,,False,,False,False,,,,,True,,False,,False,,False,,,False,True,False,False,,,,,,,,False,
28137,319,135.0,,124.7,,122.0,123.0,,,,,123.7,,194.0,,130.5,,40.4,,,68.3,130.2,0.7,150.0,,,,111.0,,,,134.0,,-184.0,,-194.3,,-197.0,-196.0,,,,,-195.3,,-125.0,,-188.5,,-278.6,,,-250.7,-188.8,-318.3,-169.0,,,,-208.0,,,,-185.0,,,False,,False,False,,,,,False,,True,,False,,False,,,False,False,False,True,,,,False,,,,False,
28139,199,165.0,,159.0,,148.0,164.0,,,,,154.4,,140.0,,181.1,,40.3,,,60.6,148.9,1.0,215.0,,,,,,,,137.0,,-34.0,,-40.0,,-51.0,-35.0,,,,,-44.6,,-59.0,,-17.9,,-158.7,,,-138.4,-50.1,-198.0,16.0,,,,,,,,-62.0,,,False,,False,False,,,,,False,,False,,True,,False,,,False,False,False,True,,,,,,,,False,
28141,159,78.0,,76.7,,72.0,47.0,,,,,110.2,,94.0,,122.9,,38.5,,,35.2,72.3,0.2,92.0,,,,,,,,42.0,99.3,-81.0,,-82.3,,-87.0,-112.0,,,,,-48.8,,-65.0,,-36.1,,-120.5,,,-123.8,-86.7,-158.8,-67.0,,,,,,,,-117.0,-59.7,,False,,False,False,,,,,True,,True,,True,,False,,,False,False,False,True,,,,,,,,False,True
28143,37,51.0,,53.5,,41.0,0.0,,,,,41.1,,50.0,,48.9,,7.7,,,17.5,40.9,0.0,36.0,,,,,,,,24.0,,14.0,,16.5,,4.0,-37.0,,,,,4.1,,13.0,,11.9,,-29.3,,,-19.5,3.9,-37.0,-1.0,,,,,,,,-13.0,,,False,,True,False,,,,,True,,True,,True,,False,,,False,True,False,True,,,,,,,,True,
