,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47023,179,95.0,62.0,,,,,172.0,,106.2,32.4,,23.1,0.0,,,,21.0,-84.0,-117.0,,,,,-7.0,,-72.8,-146.6,,-155.9,-179.0,,,,-158.0,False,,,,,True,,True,False,,False,False,,,,False
47025,163,85.0,69.0,,,,,259.0,,122.4,52.2,,39.4,0.0,,,,112.0,-78.0,-94.0,,,,,96.0,,-40.6,-110.8,,-123.6,-163.0,,,,-51.0,False,,,,,False,,True,False,,False,False,,,,True
47027,165,275.0,193.0,,,,,44.0,,230.3,19.6,,233.4,71.1,,,,138.0,110.0,28.0,,,,,-121.0,,65.3,-145.4,,68.4,-93.9,,,,-27.0,True,,,,,False,,True,False,,True,True,,,,True
47029,558,360.0,540.0,,,,,328.0,,390.3,86.4,,153.1,0.2,,,,600.0,-198.0,-18.0,,,,,-230.0,,-167.7,-471.6,,-404.9,-557.8,,,,42.0,True,,,,,False,,True,False,,False,False,,,,True
47031,808,965.0,1096.0,,,,,578.0,,988.8,395.1,,263.4,663.9,,614.5,,515.0,157.0,288.0,,,,,-230.0,,180.8,-412.9,,-544.6,-144.1,,-193.5,,-293.0,False,,,,,False,,False,False,,False,True,,False,,False
47033,404,365.0,160.0,,,,,134.0,,305.6,55.1,,288.8,106.3,,,,92.0,-39.0,-244.0,,,,,-270.0,,-98.4,-348.9,,-115.2,-297.7,,,,-312.0,False,,,,,False,,False,False,,False,False,,,,False
47035,746,625.0,1503.0,,,,,485.0,,657.1,250.1,,377.9,1.9,,479.9,,1046.0,-121.0,757.0,,,,,-261.0,,-88.9,-495.9,,-368.1,-744.1,,-266.1,,300.0,False,,,,,False,,True,False,,False,False,,False,,False
47037,9244,5455.0,11813.0,,,,,2850.0,,3962.6,2286.1,,3629.4,198.4,,2880.5,,3617.0,-3789.0,2569.0,,,,,-6394.0,,-5281.4,-6957.9,,-5614.6,-9045.6,,-6363.5,,-5627.0,True,,,,,False,,False,False,,False,False,,False,,False
47039,220,135.0,70.0,,,,,153.0,,147.1,54.9,,39.7,0.0,,,,114.0,-85.0,-150.0,,,,,-67.0,,-72.9,-165.1,,-180.3,-220.0,,,,-106.0,False,,,,,True,,True,False,,False,False,,,,False
47041,372,150.0,126.0,,,,,232.0,,184.6,59.1,,50.6,0.0,,,,20.0,-222.0,-246.0,,,,,-140.0,,-187.4,-312.9,,-321.4,-372.0,,,,-352.0,False,,,,,True,,True,False,,False,False,,,,False
47043,860,470.0,629.0,,,,,427.0,,442.9,209.9,,119.9,6.6,,365.6,,343.0,-390.0,-231.0,,,,,-433.0,,-417.1,-650.1,,-740.1,-853.4,,-494.4,,-517.0,True,,,,,False,,False,False,,False,False,,False,,False
47045,1103,995.0,987.0,,,,,486.0,,979.3,210.7,,785.0,392.1,,452.5,,1100.0,-108.0,-116.0,,,,,-617.0,,-123.7,-892.3,,-318.0,-710.9,,-650.5,,-3.0,False,,,,,False,,False,False,,False,False,,False,,True
47047,611,540.0,387.0,,,,,299.0,,491.3,159.1,,97.7,291.2,,313.8,,354.0,-71.0,-224.0,,,,,-312.0,,-119.7,-451.9,,-513.3,-319.8,,-297.2,,-257.0,False,,,,,False,,False,False,,False,False,,False,,False
47049,313,540.0,327.0,,,,,136.0,,669.6,95.0,,235.3,212.1,,,,144.0,227.0,14.0,,,,,-177.0,,356.6,-218.0,,-77.7,-100.9,,,,-169.0,True,,,,,True,,False,True,,True,True,,,,True
47051,538,400.0,156.0,,,,,382.0,,389.0,157.5,,176.4,1.4,,352.6,,274.0,-138.0,-382.0,,,,,-156.0,,-149.0,-380.5,,-361.6,-536.6,,-185.4,,-264.0,False,,,,,False,,False,False,,False,False,,False,,False
47053,688,615.0,405.0,,,,,451.0,,592.2,208.6,,272.6,494.6,,433.5,,379.0,-73.0,-283.0,,,,,-237.0,,-95.8,-479.4,,-415.4,-193.4,,-254.5,,-309.0,False,,,,,False,,False,False,,False,False,,False,,False
47055,453,550.0,1259.0,,,,,275.0,,623.1,83.3,,297.7,230.6,,,,14.0,97.0,806.0,,,,,-178.0,,170.1,-369.7,,-155.3,-222.4,,,,-439.0,False,,,,,False,,False,False,,False,False,,,,False
47057,333,230.0,286.0,,,,,151.0,,297.2,75.4,,104.6,76.8,,,,175.0,-103.0,-47.0,,,,,-182.0,,-35.8,-257.6,,-228.4,-256.2,,,,-158.0,True,,,,,False,,True,False,,False,False,,,,False
47059,1143,540.0,643.0,,,,,506.0,,466.7,134.5,,549.8,259.6,,307.1,,644.0,-603.0,-500.0,,,,,-637.0,,-676.3,-1008.5,,-593.2,-883.4,,-835.9,,-499.0,True,,,,,False,,False,False,,True,False,,False,,True
47061,254,345.0,408.0,,,,,122.0,,386.9,42.5,,162.9,144.7,,,,233.0,91.0,154.0,,,,,-132.0,,132.9,-211.5,,-91.1,-109.3,,,,-21.0,False,,,,,False,,False,False,,False,False,,,,True
47063,797,785.0,1459.0,,,,,512.0,,631.6,180.4,,367.8,1.7,,407.0,,816.0,-12.0,662.0,,,,,-285.0,,-165.4,-616.6,,-429.2,-795.3,,-390.0,,19.0,False,,,,,False,,False,False,,False,False,,False,,False
47065,3781,2930.0,4821.0,,,,,2445.0,,2413.4,1336.9,,1315.9,103.9,,3533.9,,3323.0,-851.0,1040.0,,,,,-1336.0,,-1367.6,-2444.1,,-2465.1,-3677.1,,-247.1,,-458.0,False,,,,,False,,False,False,,False,False,,True,,True
47067,24,0.0,0.0,,,,,28.0,,4.6,26.1,,4.3,0.0,,,,0.0,-24.0,-24.0,,,,,4.0,,-19.4,2.1,,-19.7,-24.0,,,,-24.0,False,,,,,True,,True,True,,True,False,,,,False
47069,424,325.0,231.0,,,,,279.0,,239.1,108.1,,135.3,0.7,,170.1,,343.0,-99.0,-193.0,,,,,-145.0,,-184.9,-315.9,,-288.7,-423.3,,-253.9,,-81.0,False,,,,,False,,False,False,,False,False,,False,,True
47071,421,340.0,219.0,,,,,273.0,,274.9,118.5,,85.1,0.5,,300.3,,145.0,-81.0,-202.0,,,,,-148.0,,-146.1,-302.5,,-335.9,-420.5,,-120.7,,-276.0,False,,,,,False,,False,False,,False,False,,False,,False
47073,620,470.0,748.0,,,,,375.0,,452.3,234.1,,180.7,2.3,,,,184.0,-150.0,128.0,,,,,-245.0,,-167.7,-385.9,,-439.3,-617.7,,,,-436.0,True,,,,,False,,False,False,,False,False,,,,False
47075,342,400.0,330.0,,,,,146.0,,386.2,55.6,,129.7,170.8,,168.7,,318.0,58.0,-12.0,,,,,-196.0,,44.2,-286.4,,-212.3,-171.2,,-173.3,,-24.0,True,,,,,False,,True,False,,False,False,,False,,True
47077,316,335.0,258.0,,,,,225.0,,305.1,97.0,,159.1,1.1,,353.4,,167.0,19.0,-58.0,,,,,-91.0,,-10.9,-219.0,,-156.9,-314.9,,37.4,,-149.0,False,,,,,False,,True,False,,False,False,,False,,False
47079,472,210.0,186.0,,,,,225.0,,206.5,107.1,,34.1,0.0,,,,171.0,-262.0,-286.0,,,,,-247.0,,-265.5,-364.9,,-437.9,-472.0,,,,-301.0,False,,,,,True,,False,False,,False,False,,,,False
47081,283,255.0,273.0,,,,,191.0,,294.7,82.4,,27.8,173.9,,,,146.0,-28.0,-10.0,,,,,-92.0,,11.7,-200.6,,-255.2,-109.1,,,,-137.0,True,,,,,False,,True,False,,False,False,,,,False
47083,183,320.0,220.0,,,,,92.0,,411.3,22.6,,76.3,7.9,,,,0.0,137.0,37.0,,,,,-91.0,,228.3,-160.4,,-106.7,-175.1,,,,-183.0,True,,,,,True,,False,False,,True,False,,,,False
47085,243,235.0,334.0,,,,,142.0,,262.2,53.5,,36.2,66.1,,,,24.0,-8.0,91.0,,,,,-101.0,,19.2,-189.5,,-206.8,-176.9,,,,-219.0,False,,,,,False,,False,False,,False,False,,,,False
47087,216,150.0,93.0,,,,,80.0,,138.1,43.0,,29.6,78.2,,,,96.0,-66.0,-123.0,,,,,-136.0,,-77.9,-173.0,,-186.4,-137.8,,,,-120.0,False,,,,,False,,False,False,,False,False,,,,False
47089,568,565.0,1064.0,,,,,373.0,,521.0,146.4,,351.8,273.5,,283.8,,309.0,-3.0,496.0,,,,,-195.0,,-47.0,-421.6,,-216.2,-294.5,,-284.2,,-259.0,False,,,,,False,,False,False,,False,False,,False,,False
47091,281,1325.0,1562.0,,,,,56.0,,1876.2,39.1,,863.8,183.5,,,,41.0,1044.0,1281.0,,,,,-225.0,,1595.2,-241.9,,582.8,-97.5,,,,-240.0,False,,,,,True,,False,True,,True,True,,,,True
47093,4924,4255.0,8530.0,,,,,3164.0,,3403.3,3245.8,,4015.8,2985.9,,2305.6,,3383.0,-669.0,3606.0,,,,,-1760.0,,-1520.7,-1678.2,,-908.2,-1938.1,,-2618.4,,-1541.0,False,,,,,False,,False,False,,False,False,,False,,False
47095,153,45.0,0.0,,,,,56.0,,36.7,9.0,,7.3,0.3,,,,38.0,-108.0,-153.0,,,,,-97.0,,-116.3,-144.0,,-145.7,-152.7,,,,-115.0,False,,,,,True,,False,False,,False,False,,,,False
47097,703,485.0,245.0,,,,,323.0,,490.6,136.3,,360.0,214.8,,352.9,,544.0,-218.0,-458.0,,,,,-380.0,,-212.4,-566.7,,-343.0,-488.2,,-350.1,,-159.0,False,,,,,False,,True,False,,False,False,,False,,True
47099,973,525.0,438.0,,,,,410.0,,493.1,189.4,,302.3,296.8,,202.3,,222.0,-448.0,-535.0,,,,,-563.0,,-479.9,-783.6,,-670.7,-676.2,,-770.7,,-751.0,False,,,,,False,,False,False,,False,False,,False,,False
47101,368,265.0,279.0,,,,,67.0,,253.4,34.7,,187.1,3.9,,,,88.0,-103.0,-89.0,,,,,-301.0,,-114.6,-333.3,,-180.9,-364.1,,,,-280.0,True,,,,,False,,False,False,,False,False,,,,False
47103,541,295.0,238.0,,,,,327.0,,324.9,148.8,,113.0,143.7,,,,162.0,-246.0,-303.0,,,,,-214.0,,-216.1,-392.2,,-428.0,-397.3,,,,-379.0,False,,,,,True,,True,False,,False,False,,,,False
47105,573,700.0,1249.0,,,,,366.0,,730.6,157.7,,549.3,272.1,,433.4,,492.0,127.0,676.0,,,,,-207.0,,157.6,-415.3,,-23.7,-300.9,,-139.6,,-81.0,False,,,,,False,,False,False,,True,False,,False,,True
47107,759,650.0,830.0,,,,,509.0,,476.3,282.1,,247.6,339.5,,429.0,,468.0,-109.0,71.0,,,,,-250.0,,-282.7,-476.9,,-511.4,-419.5,,-330.0,,-291.0,True,,,,,False,,False,False,,False,False,,False,,False
47109,286,315.0,253.0,,,,,238.0,,308.4,99.8,,155.4,0.8,,,,108.0,29.0,-33.0,,,,,-48.0,,22.4,-186.2,,-130.6,-285.2,,,,-178.0,False,,,,,False,,True,False,,False,False,,,,False
47111,445,345.0,383.0,,,,,186.0,,366.8,74.9,,136.7,0.4,,150.4,,177.0,-100.0,-62.0,,,,,-259.0,,-78.2,-370.1,,-308.3,-444.6,,-294.6,,-268.0,True,,,,,False,,True,False,,False,False,,False,,False
47113,1191,1015.0,617.0,,,,,876.0,,979.9,835.6,,673.2,2.1,,833.5,,404.0,-176.0,-574.0,,,,,-315.0,,-211.1,-355.4,,-517.8,-1188.9,,-357.5,,-787.0,False,,,,,False,,False,False,,False,False,,False,,False
47115,342,245.0,166.0,,,,,286.0,,257.4,77.3,,79.6,0.0,,,,141.0,-97.0,-176.0,,,,,-56.0,,-84.6,-264.7,,-262.4,-342.0,,,,-201.0,False,,,,,True,,True,False,,False,False,,,,False
47117,560,425.0,479.0,,,,,190.0,,380.3,133.8,,355.4,299.7,,,,291.0,-135.0,-81.0,,,,,-370.0,,-179.7,-426.2,,-204.6,-260.3,,,,-269.0,True,,,,,False,,False,False,,False,False,,,,False
47119,2018,1115.0,1705.0,,,,,574.0,,929.5,304.1,,925.8,837.8,,606.8,,685.0,-903.0,-313.0,,,,,-1444.0,,-1088.5,-1713.9,,-1092.2,-1180.2,,-1411.2,,-1333.0,True,,,,,False,,False,False,,False,False,,False,,False
47121,151,100.0,42.0,,,,,97.0,,128.2,37.6,,25.1,0.0,,,,126.0,-51.0,-109.0,,,,,-54.0,,-22.8,-113.4,,-125.9,-151.0,,,,-25.0,False,,,,,False,,True,False,,False,False,,,,True
47123,574,345.0,578.0,,,,,351.0,,377.7,244.9,,98.7,0.4,,316.1,,318.0,-229.0,4.0,,,,,-223.0,,-196.3,-329.1,,-475.3,-573.6,,-257.9,,-256.0,True,,,,,True,,True,False,,False,False,,False,,False
47125,1906,1280.0,3265.0,,,,,955.0,,1024.4,890.2,,765.5,51.4,,675.1,,508.0,-626.0,1359.0,,,,,-951.0,,-881.6,-1015.8,,-1140.5,-1854.6,,-1230.9,,-1398.0,False,,,,,False,,False,False,,False,False,,False,,False
47127,115,135.0,90.0,,,,,76.0,,117.6,25.5,,15.4,57.9,,,,48.0,20.0,-25.0,,,,,-39.0,,2.6,-89.5,,-99.6,-57.1,,,,-67.0,False,,,,,False,,True,False,,False,False,,,,False
47129,197,135.0,66.0,,,,,191.0,,161.9,57.7,,36.9,0.0,,,,152.0,-62.0,-131.0,,,,,-6.0,,-35.1,-139.3,,-160.1,-197.0,,,,-45.0,False,,,,,True,,True,False,,False,False,,,,True
47131,748,875.0,1143.0,,,,,301.0,,955.6,237.0,,189.9,309.1,,580.5,,211.0,127.0,395.0,,,,,-447.0,,207.6,-511.0,,-558.1,-438.9,,-167.5,,-537.0,False,,,,,False,,False,False,,False,False,,False,,False
47133,441,705.0,555.0,,,,,160.0,,762.2,115.6,,553.2,299.4,,,,92.0,264.0,114.0,,,,,-281.0,,321.2,-325.4,,112.2,-141.6,,,,-349.0,True,,,,,False,,False,False,,True,True,,,,False
47135,261,55.0,35.0,,,,,100.0,,57.1,15.6,,10.3,24.9,,,,89.0,-206.0,-226.0,,,,,-161.0,,-203.9,-245.4,,-250.7,-236.1,,,,-172.0,False,,,,,True,,True,False,,False,False,,,,True
47137,133,305.0,271.0,,,,,25.0,,389.7,24.8,,264.7,49.8,,,,54.0,172.0,138.0,,,,,-108.0,,256.7,-108.2,,131.7,-83.2,,,,-79.0,True,,,,,True,,False,True,,True,True,,,,True
47139,157,140.0,0.0,,,,,105.0,,158.0,57.4,,41.7,0.0,,,,49.0,-17.0,-157.0,,,,,-52.0,,1.0,-99.6,,-115.3,-157.0,,,,-108.0,False,,,,,False,,True,False,,False,False,,,,False
47141,1546,1200.0,1257.0,,,,,812.0,,1172.7,446.9,,620.7,1165.7,,929.2,,1906.0,-346.0,-289.0,,,,,-734.0,,-373.3,-1099.1,,-925.3,-380.3,,-616.8,,360.0,True,,,,,False,,False,False,,False,False,,False,,False
47143,404,400.0,,,,,,270.0,,403.5,224.5,,222.9,1.8,,,,0.0,-4.0,,,,,,-134.0,,-0.5,-179.5,,-181.1,-402.2,,,,-404.0,,,,,,False,,True,False,,False,False,,,,False
47145,865,460.0,497.0,,,,,410.0,,483.9,140.1,,379.8,0.7,,,,1.0,-405.0,-368.0,,,,,-455.0,,-381.1,-724.9,,-485.2,-864.3,,,,-864.0,True,,,,,False,,True,False,,False,False,,,,False
47147,726,365.0,434.0,,,,,356.0,,354.1,212.2,,173.5,10.0,,288.3,,256.0,-361.0,-292.0,,,,,-370.0,,-371.9,-513.8,,-552.5,-716.0,,-437.7,,-470.0,True,,,,,False,,False,False,,False,False,,False,,False
47149,4641,2870.0,5201.0,,,,,1808.0,,2337.2,1442.2,,1711.9,157.8,,2203.6,,2726.0,-1771.0,560.0,,,,,-2833.0,,-2303.8,-3198.8,,-2929.1,-4483.2,,-2437.4,,-1915.0,True,,,,,False,,False,False,,False,False,,False,,False
47151,421,150.0,238.0,,,,,88.0,,221.9,37.5,,52.6,0.0,,,,185.0,-271.0,-183.0,,,,,-333.0,,-199.1,-383.5,,-368.4,-421.0,,,,-236.0,True,,,,,False,,True,False,,False,False,,,,True
47153,181,75.0,46.0,,,,,97.0,,105.7,48.1,,6.9,0.0,,,,32.0,-106.0,-135.0,,,,,-84.0,,-75.3,-132.9,,-174.1,-181.0,,,,-149.0,False,,,,,True,,True,False,,False,False,,,,False
47155,1196,735.0,1145.0,,,,,578.0,,727.2,381.6,,283.6,15.0,,411.6,,646.0,-461.0,-51.0,,,,,-618.0,,-468.8,-814.4,,-912.4,-1181.0,,-784.4,,-550.0,True,,,,,False,,False,False,,False,False,,False,,False
47157,9475,5240.0,12519.0,,,,,5051.0,,4203.3,3475.0,,3430.9,285.2,,3073.9,,4421.0,-4235.0,3044.0,,,,,-4424.0,,-5271.7,-6000.0,,-6044.1,-9189.8,,-6401.1,,-5054.0,True,,,,,False,,False,False,,False,False,,False,,False
47159,381,330.0,218.0,,,,,156.0,,346.4,115.9,,192.7,227.3,,,,150.0,-51.0,-163.0,,,,,-225.0,,-34.6,-265.1,,-188.3,-153.7,,,,-231.0,False,,,,,False,,True,False,,False,False,,,,False
47161,206,200.0,245.0,,,,,87.0,,206.1,52.4,,57.0,81.9,,,,35.0,-6.0,39.0,,,,,-119.0,,0.1,-153.6,,-149.0,-124.1,,,,-171.0,False,,,,,False,,True,False,,False,False,,,,False
47163,2436,1350.0,2033.0,,,,,1116.0,,1403.6,567.0,,1608.2,592.2,,847.0,,1426.0,-1086.0,-403.0,,,,,-1320.0,,-1032.4,-1869.0,,-827.8,-1843.8,,-1589.0,,-1010.0,True,,,,,False,,True,False,,True,False,,False,,True
47165,2554,1030.0,1244.0,,,,,977.0,,892.2,456.7,,632.8,51.3,,523.4,,823.0,-1524.0,-1310.0,,,,,-1577.0,,-1661.8,-2097.3,,-1921.2,-2502.7,,-2030.6,,-1731.0,True,,,,,False,,False,False,,False,False,,False,,False
47167,980,645.0,968.0,,,,,572.0,,562.9,241.7,,332.3,10.0,,471.3,,389.0,-335.0,-12.0,,,,,-408.0,,-417.1,-738.3,,-647.7,-970.0,,-508.7,,-591.0,True,,,,,False,,False,False,,False,False,,False,,False
47169,150,130.0,,,,,,84.0,,64.1,32.3,,26.8,1.0,,37.9,,98.0,-20.0,,,,,,-66.0,,-85.9,-117.7,,-123.2,-149.0,,-112.1,,-52.0,,,,,,False,,False,False,,False,False,,False,,False
47171,343,45.0,76.0,,,,,173.0,,63.8,16.9,,3.2,0.0,,,,13.0,-298.0,-267.0,,,,,-170.0,,-279.2,-326.1,,-339.8,-343.0,,,,-330.0,True,,,,,True,,True,False,,False,False,,,,False
47173,180,225.0,252.0,,,,,145.0,,292.8,54.4,,132.7,84.5,,,,0.0,45.0,72.0,,,,,-35.0,,112.8,-125.6,,-47.3,-95.5,,,,-180.0,False,,,,,True,,False,False,,False,False,,,,False
47175,96,40.0,0.0,,,,,69.0,,34.1,18.4,,16.8,0.0,,,,31.0,-56.0,-96.0,,,,,-27.0,,-61.9,-77.6,,-79.2,-96.0,,,,-65.0,False,,,,,True,,False,False,,False,False,,,,False
47177,793,360.0,582.0,,,,,541.0,,425.9,199.2,,176.8,0.2,,317.2,,697.0,-433.0,-211.0,,,,,-252.0,,-367.1,-593.8,,-616.2,-792.8,,-475.8,,-96.0,True,,,,,True,,True,False,,False,False,,False,,True
47179,2139,1060.0,1569.0,,,,,974.0,,907.1,569.9,,430.6,3.2,,672.7,,102.0,-1079.0,-570.0,,,,,-1165.0,,-1231.9,-1569.1,,-1708.4,-2135.8,,-1466.3,,-2037.0,True,,,,,False,,False,False,,False,False,,False,,False
47181,146,125.0,0.0,,,,,154.0,,95.1,7.5,,10.3,0.3,,212.5,,0.0,-21.0,-146.0,,,,,8.0,,-50.9,-138.5,,-135.7,-145.7,,66.5,,-146.0,False,,,,,True,,False,False,,False,False,,False,,False
47183,511,405.0,262.0,,,,,293.0,,367.8,99.2,,178.7,0.1,,225.3,,155.0,-106.0,-249.0,,,,,-218.0,,-143.2,-411.8,,-332.3,-510.9,,-285.7,,-356.0,False,,,,,False,,False,False,,False,False,,False,,False
47185,521,410.0,389.0,,,,,239.0,,507.6,190.4,,177.1,345.9,,,,314.0,-111.0,-132.0,,,,,-282.0,,-13.4,-330.6,,-343.9,-175.1,,,,-207.0,False,,,,,False,,True,False,,False,False,,,,False
47187,3249,2320.0,4811.0,,,,,887.0,,1958.7,798.7,,1461.1,125.0,,1092.5,,1134.0,-929.0,1562.0,,,,,-2362.0,,-1290.3,-2450.3,,-1787.9,-3124.0,,-2156.5,,-2115.0,False,,,,,False,,False,False,,False,False,,False,,False
47189,2086,1480.0,2410.0,,,,,828.0,,1249.9,703.5,,972.0,80.8,,717.5,,980.0,-606.0,324.0,,,,,-1258.0,,-836.1,-1382.5,,-1114.0,-2005.2,,-1368.5,,-1106.0,True,,,,,False,,False,False,,False,False,,False,,False
48001,623,235.0,,,,,,704.0,,282.7,168.1,,13.9,3.5,,116.1,,18.0,-388.0,,,,,,81.0,,-340.3,-454.9,,-609.1,-619.5,,-506.9,,-605.0,,,,,,True,,True,False,,False,False,,False,,False
48003,349,265.0,109.0,,,,,288.0,,232.4,44.6,,139.0,90.0,,,,330.0,-84.0,-240.0,,,,,-61.0,,-116.6,-304.4,,-210.0,-259.0,,,,-19.0,False,,,,,True,,False,False,,False,False,,,,True
48005,956,125.0,113.0,,,,,621.0,,102.0,283.7,,4.1,8.2,,140.4,,145.0,-831.0,-843.0,,,,,-335.0,,-854.0,-672.3,,-951.9,-947.8,,-815.6,,-811.0,False,,,,,True,,False,True,,False,False,,True,,True
48007,118,0.0,2.0,,,,,17.0,,35.0,45.0,,0.0,42.9,,,,59.0,-118.0,-116.0,,,,,-101.0,,-83.0,-73.0,,-118.0,-75.1,,,,-59.0,True,,,,,True,,True,True,,True,True,,,,True
48009,131,50.0,17.0,,,,,20.0,,50.8,38.7,,7.3,,,,,59.0,-81.0,-114.0,,,,,-111.0,,-80.2,-92.3,,-123.7,,,,,-72.0,False,,,,,False,,True,False,,False,,,,,True
48011,24,20.0,0.0,,,,,20.0,,25.6,1.4,,0.2,,,,,87.0,-4.0,-24.0,,,,,-4.0,,1.6,-22.6,,-23.8,,,,,63.0,False,,,,,False,,True,False,,False,,,,,False
48013,466,355.0,647.0,,,,,180.0,,347.6,168.0,,365.6,0.0,,250.1,,74.0,-111.0,181.0,,,,,-286.0,,-118.4,-298.0,,-100.4,-466.0,,-215.9,,-392.0,False,,,,,False,,False,False,,True,False,,False,,False
48015,90,25.0,5.0,,,,,68.0,,44.6,41.8,,0.1,72.6,,,,10.0,-65.0,-85.0,,,,,-22.0,,-45.4,-48.2,,-89.9,-17.4,,,,-80.0,False,,,,,True,,True,True,,False,True,,,,False
48017,262,65.0,1.0,,,,,78.0,,49.2,23.1,,12.9,0.0,,,,35.0,-197.0,-261.0,,,,,-184.0,,-212.8,-238.8,,-249.1,-262.0,,,,-227.0,False,,,,,True,,False,False,,False,False,,,,False
48019,78,85.0,119.0,,,,,74.0,,112.2,39.7,,15.7,175.3,,,,33.0,7.0,41.0,,,,,-4.0,,34.2,-38.3,,-62.3,97.3,,,,-45.0,False,,,,,True,,False,False,,False,False,,,,False
48021,623,180.0,84.0,,,,,291.0,,165.6,267.0,,36.3,7.3,,117.9,,111.0,-443.0,-539.0,,,,,-332.0,,-457.4,-356.0,,-586.7,-615.7,,-505.1,,-512.0,False,,,,,True,,False,True,,False,False,,False,,False
48023,78,80.0,32.0,,,,,22.0,,294.2,11.5,,,,,,,134.0,2.0,-46.0,,,,,-56.0,,216.2,-66.5,,,,,,,56.0,False,,,,,False,,False,False,,,,,,,False
48025,231,0.0,0.0,,,,,120.0,,138.8,56.5,,2.1,0.0,,75.8,,15.0,-231.0,-231.0,,,,,-111.0,,-92.2,-174.5,,-228.9,-231.0,,-155.2,,-216.0,False,,,,,True,,True,True,,True,False,,True,,True
48027,1523,890.0,1129.0,,,,,2213.0,,748.5,1559.7,,472.3,814.7,,529.9,,753.0,-633.0,-394.0,,,,,690.0,,-774.5,36.7,,-1050.7,-708.3,,-993.1,,-770.0,True,,,,,False,,False,True,,False,False,,False,,False
48029,9810,7050.0,2608.0,,,,,5630.0,,5193.1,8086.1,,3121.6,2287.0,,4532.1,,2087.0,-2760.0,-7202.0,,,,,-4180.0,,-4616.9,-1723.9,,-6688.4,-7523.0,,-5277.9,,-7723.0,False,,,,,False,,False,True,,False,False,,False,,False
48031,38,25.0,0.0,,,,,62.0,,21.7,17.1,,2.0,32.7,,,,27.0,-13.0,-38.0,,,,,24.0,,-16.3,-20.9,,-36.0,-5.3,,,,-11.0,False,,,,,False,,False,False,,False,True,,,,True
48033,6,0.0,0.0,,,,,7.0,,2.4,6.5,,,,,,,0.0,-6.0,-6.0,,,,,1.0,,-3.6,0.5,,,,,,,-6.0,False,,,,,True,,True,True,,,,,,,False
48035,154,100.0,140.0,,,,,64.0,,108.1,61.8,,22.1,67.7,,,,20.0,-54.0,-14.0,,,,,-90.0,,-45.9,-92.2,,-131.9,-86.3,,,,-134.0,True,,,,,False,,True,False,,False,False,,,,False
48037,1348,375.0,365.0,,,,,681.0,,387.0,603.7,,77.2,271.8,,395.8,,255.0,-973.0,-983.0,,,,,-667.0,,-961.0,-744.3,,-1270.8,-1076.2,,-952.2,,-1093.0,False,,,,,True,,True,True,,False,False,,True,,False
48039,1808,985.0,1118.0,,,,,1043.0,,775.8,1103.2,,730.6,27.4,,1035.0,,502.0,-823.0,-690.0,,,,,-765.0,,-1032.2,-704.8,,-1077.4,-1780.6,,-773.0,,-1306.0,True,,,,,True,,False,True,,False,False,,True,,False
48041,1980,1635.0,1959.0,,,,,2421.0,,1540.1,1173.6,,1158.1,10.7,,725.2,,1758.0,-345.0,-21.0,,,,,441.0,,-439.9,-806.4,,-821.9,-1969.3,,-1254.8,,-222.0,True,,,,,False,,False,False,,False,False,,False,,True
48043,96,30.0,0.0,,,,,2.0,,21.7,30.8,,2.6,0.0,,,,15.0,-66.0,-96.0,,,,,-94.0,,-74.3,-65.2,,-93.4,-96.0,,,,-81.0,False,,,,,False,,False,True,,False,False,,,,False
48045,39,5.0,0.0,,,,,15.0,,6.5,0.3,,0.5,,,,,9.0,-34.0,-39.0,,,,,-24.0,,-32.5,-38.7,,-38.5,,,,,-30.0,False,,,,,True,,True,False,,False,,,,,True
48047,117,65.0,30.0,,,,,45.0,,45.1,40.8,,27.1,0.0,,,,17.0,-52.0,-87.0,,,,,-72.0,,-71.9,-76.2,,-89.9,-117.0,,,,-100.0,False,,,,,False,,False,False,,False,False,,,,False
