,actual_cases,COVIDhub-baseline,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
30063,2775,792.0,,,1287.0,,647.9,129.5,,,1477.0,-1983.0,,,-1488.0,,-2127.1,-2645.5,,,-1298.0,,,True,,False,False,,,True
30065,144,72.0,,,105.0,,,14.4,,,67.0,-72.0,,,-39.0,,,-129.6,,,-77.0,,,True,,,False,,,False
30067,331,80.0,,,46.0,,,21.7,,,68.0,-251.0,,,-285.0,,,-309.3,,,-263.0,,,False,,,False,,,False
30069,6,0.0,,,8.0,,,0.0,,,,-6.0,,,2.0,,,-6.0,,,,,,True,,,False,,,
30071,105,24.0,,,226.0,,0.0,0.0,,,43.0,-81.0,,,121.0,,-105.0,-105.0,,,-62.0,,,False,,False,False,,,True
30073,210,32.0,,,0.0,,,2.0,,,64.0,-178.0,,,-210.0,,,-208.0,,,-146.0,,,False,,,False,,,True
30075,71,8.0,,,28.0,,,0.0,,,40.0,-63.0,,,-43.0,,,-71.0,,,-31.0,,,True,,,False,,,True
30077,363,0.0,,,8.0,,,0.0,,,0.0,-363.0,,,-355.0,,,-363.0,,,-363.0,,,True,,,False,,,False
30079,44,0.0,,,8.0,,,0.0,,,0.0,-44.0,,,-36.0,,,-44.0,,,-44.0,,,True,,,False,,,False
30081,648,88.0,,,117.0,,154.6,1.1,,,383.0,-560.0,,,-531.0,,-493.4,-646.9,,,-265.0,,,True,,True,False,,,True
30083,399,40.0,,,464.0,,,7.6,,,16.0,-359.0,,,65.0,,,-391.4,,,-383.0,,,True,,,False,,,False
30085,999,584.0,,,299.0,,0.1,256.0,,,223.0,-415.0,,,-700.0,,-998.9,-743.0,,,-776.0,,,False,,False,False,,,False
30087,361,1048.0,,,304.0,,46.9,786.4,,,13.0,687.0,,,-57.0,,-314.1,425.4,,,-348.0,,,True,,True,True,,,True
30089,115,16.0,,,0.0,,,27.5,,,94.0,-99.0,,,-115.0,,,-87.5,,,-21.0,,,False,,,True,,,True
30091,192,24.0,,,0.0,,,12.9,,,41.0,-168.0,,,-192.0,,,-179.1,,,-151.0,,,False,,,False,,,True
30093,916,408.0,,,160.0,,352.2,27.5,,,284.0,-508.0,,,-756.0,,-563.8,-888.5,,,-632.0,,,False,,False,False,,,False
30095,281,32.0,,,14.0,,,2.4,,,6.0,-249.0,,,-267.0,,,-278.6,,,-275.0,,,False,,,False,,,False
30097,140,8.0,,,1.0,,,24.6,,,1.0,-132.0,,,-139.0,,,-115.4,,,-139.0,,,False,,,True,,,False
30099,112,8.0,,,0.0,,,0.0,,,3.0,-104.0,,,-112.0,,,-112.0,,,-109.0,,,False,,,False,,,False
30101,497,48.0,,,0.0,,,11.2,,,15.0,-449.0,,,-497.0,,,-485.8,,,-482.0,,,False,,,False,,,False
30103,25,0.0,,,34.0,,,0.0,,,0.0,-25.0,,,9.0,,,-25.0,,,-25.0,,,True,,,False,,,False
30105,430,56.0,,,736.0,,,36.5,,,188.0,-374.0,,,306.0,,,-393.5,,,-242.0,,,True,,,False,,,True
30107,73,24.0,,,8.0,,,1.9,,,8.0,-49.0,,,-65.0,,,-71.1,,,-65.0,,,False,,,False,,,False
30109,49,8.0,,,8.0,,,0.1,,,22.0,-41.0,,,-41.0,,,-48.9,,,-27.0,,,False,,,False,,,True
30111,6021,2720.0,,,3033.0,,1405.8,1658.9,1475.9,,1686.0,-3301.0,,,-2988.0,,-4615.2,-4362.1,-4545.1,,-4335.0,,,True,,False,False,False,,False
31001,717,384.0,,,187.0,,303.2,123.9,,,245.0,-333.0,,,-530.0,,-413.8,-593.1,,,-472.0,,,False,,False,False,,,False
31003,197,136.0,,,41.0,,,306.6,,,93.0,-61.0,,,-156.0,,,109.6,,,-104.0,,,False,,,False,,,False
31005,13,0.0,,,10.0,,,0.0,,,0.0,-13.0,,,-3.0,,,-13.0,,,-13.0,,,True,,,False,,,False
31007,5,0.0,,,36.0,,,0.0,,,0.0,-5.0,,,31.0,,,-5.0,,,-5.0,,,False,,,False,,,False
31009,11,0.0,,,9.0,,,0.0,,,,-11.0,,,-2.0,,,-11.0,,,,,,True,,,False,,,
31011,176,144.0,,,28.0,,,17.9,,,49.0,-32.0,,,-148.0,,,-158.1,,,-127.0,,,False,,,False,,,False
31013,341,88.0,,,39.0,,,14.5,,,32.0,-253.0,,,-302.0,,,-326.5,,,-309.0,,,False,,,False,,,False
31015,76,40.0,,,24.0,,,11.7,,,22.0,-36.0,,,-52.0,,,-64.3,,,-54.0,,,False,,,False,,,False
31017,109,56.0,,,23.0,,,43.9,,,66.0,-53.0,,,-86.0,,,-65.1,,,-43.0,,,False,,,False,,,True
31019,1844,760.0,,,386.0,,782.0,627.8,,,266.0,-1084.0,,,-1458.0,,-1062.0,-1216.2,,,-1578.0,,,False,,True,False,,,False
31021,220,24.0,,,32.0,,,0.4,,,10.0,-196.0,,,-188.0,,,-219.6,,,-210.0,,,True,,,False,,,False
31023,299,48.0,,,28.0,,65.0,12.9,,,56.0,-251.0,,,-271.0,,-234.0,-286.1,,,-243.0,,,False,,True,False,,,True
31025,524,152.0,,,61.0,,204.8,21.2,,,75.0,-372.0,,,-463.0,,-319.2,-502.8,,,-449.0,,,False,,True,False,,,False
31027,167,8.0,,,79.0,,,6.0,,,2.0,-159.0,,,-88.0,,,-161.0,,,-165.0,,,True,,,False,,,False
31029,208,32.0,,,34.0,,,3.1,,,92.0,-176.0,,,-174.0,,,-204.9,,,-116.0,,,True,,,False,,,True
31031,92,40.0,,,89.0,,,16.2,,,63.0,-52.0,,,-3.0,,,-75.8,,,-29.0,,,True,,,False,,,True
31033,298,40.0,,,79.0,,,12.2,,,99.0,-258.0,,,-219.0,,,-285.8,,,-199.0,,,True,,,False,,,True
31035,212,16.0,,,31.0,,,24.7,,,87.0,-196.0,,,-181.0,,,-187.3,,,-125.0,,,True,,,True,,,True
31037,381,128.0,,,136.0,,11.2,143.7,,,0.0,-253.0,,,-245.0,,-369.8,-237.3,,,-381.0,,,True,,False,True,,,False
31039,336,112.0,,,61.0,,98.9,65.1,,,84.0,-224.0,,,-275.0,,-237.1,-270.9,,,-252.0,,,False,,False,False,,,False
31041,255,8.0,,,64.0,,,1.5,,,5.0,-247.0,,,-191.0,,,-253.5,,,-250.0,,,True,,,False,,,False
31043,702,496.0,,,136.0,,26.1,371.5,187.9,,1634.0,-206.0,,,-566.0,,-675.9,-330.5,-514.1,,932.0,,,False,,False,False,False,,False
31045,264,48.0,,,55.0,,0.0,1.0,,,6.0,-216.0,,,-209.0,,-264.0,-263.0,,,-258.0,,,True,,False,False,,,False
31047,607,192.0,,,134.0,,11.6,43.0,125.8,,18.0,-415.0,,,-473.0,,-595.4,-564.0,-481.2,,-589.0,,,False,,False,False,False,,False
31049,24,8.0,,,24.0,,,0.0,,,39.0,-16.0,,,0.0,,,-24.0,,,15.0,,,True,,,False,,,True
31051,185,64.0,,,36.0,,,13.2,,,30.0,-121.0,,,-149.0,,,-171.8,,,-155.0,,,False,,,False,,,False
31053,1235,672.0,,,198.0,,9.4,328.5,,,267.0,-563.0,,,-1037.0,,-1225.6,-906.5,,,-968.0,,,False,,False,False,,,False
31055,15431,5528.0,,,3723.0,,324.3,933.3,4287.4,,3092.0,-9903.0,,,-11708.0,,-15106.7,-14497.7,-11143.6,,-12339.0,,,False,,False,False,False,,False
31057,36,8.0,,,25.0,,,0.0,,,2.0,-28.0,,,-11.0,,,-36.0,,,-34.0,,,True,,,False,,,False
31059,204,40.0,,,20.0,,,16.8,,,10.0,-164.0,,,-184.0,,,-187.2,,,-194.0,,,False,,,False,,,False
31061,118,16.0,,,16.0,,,7.7,,,75.0,-102.0,,,-102.0,,,-110.3,,,-43.0,,,False,,,False,,,True
31063,70,8.0,,,16.0,,,0.2,,,55.0,-62.0,,,-54.0,,,-69.8,,,-15.0,,,True,,,False,,,True
31065,154,24.0,,,23.0,,,7.4,,,46.0,-130.0,,,-131.0,,,-146.6,,,-108.0,,,False,,,False,,,True
31067,776,304.0,,,53.0,,257.6,77.9,,,171.0,-472.0,,,-723.0,,-518.4,-698.1,,,-605.0,,,False,,False,False,,,False
31069,57,0.0,,,22.0,,,0.0,,,0.0,-57.0,,,-35.0,,,-57.0,,,-57.0,,,True,,,False,,,False
31071,60,0.0,,,15.0,,,0.4,,,65.0,-60.0,,,-45.0,,,-59.6,,,5.0,,,True,,,True,,,True
31073,58,16.0,,,27.0,,,29.4,,,4.0,-42.0,,,-31.0,,,-28.6,,,-54.0,,,True,,,True,,,False
31075,11,8.0,,,17.0,,,0.0,,,0.0,-3.0,,,6.0,,,-11.0,,,-11.0,,,False,,,False,,,False
31077,65,32.0,,,16.0,,,7.1,,,8.0,-33.0,,,-49.0,,,-57.9,,,-57.0,,,False,,,False,,,False
31079,1566,336.0,,,542.0,,43.3,179.5,297.5,,156.0,-1230.0,,,-1024.0,,-1522.7,-1386.5,-1268.5,,-1410.0,,,True,,False,False,False,,False
31081,256,72.0,,,27.0,,36.2,0.0,,,140.0,-184.0,,,-229.0,,-219.8,-256.0,,,-116.0,,,False,,False,False,,,True
31083,90,48.0,,,17.0,,,30.8,,,95.0,-42.0,,,-73.0,,,-59.2,,,5.0,,,False,,,False,,,True
31085,32,0.0,,,16.0,,,0.0,,,,-32.0,,,-16.0,,,-32.0,,,,,,True,,,False,,,
31087,76,16.0,,,22.0,,,0.0,,,65.0,-60.0,,,-54.0,,,-76.0,,,-11.0,,,True,,,False,,,True
31089,404,120.0,,,95.0,,,7.2,,,76.0,-284.0,,,-309.0,,,-396.8,,,-328.0,,,False,,,False,,,False
31091,32,0.0,,,16.0,,,0.3,,,0.0,-32.0,,,-16.0,,,-31.7,,,-32.0,,,True,,,True,,,False
31093,158,136.0,,,28.0,,,29.1,,,96.0,-22.0,,,-130.0,,,-128.9,,,-62.0,,,False,,,False,,,False
31095,204,24.0,,,24.0,,,1.2,,,13.0,-180.0,,,-180.0,,,-202.8,,,-191.0,,,False,,,False,,,False
31097,199,56.0,,,24.0,,,29.7,,,36.0,-143.0,,,-175.0,,,-169.3,,,-163.0,,,False,,,False,,,False
31099,241,88.0,,,32.0,,0.0,6.5,,,29.0,-153.0,,,-209.0,,-241.0,-234.6,,,-212.0,,,False,,False,False,,,False
31101,155,72.0,,,40.0,,,42.9,,,89.0,-83.0,,,-115.0,,,-112.1,,,-66.0,,,False,,,False,,,True
31103,13,16.0,,,19.0,,,0.0,,,11.0,3.0,,,6.0,,,-13.0,,,-2.0,,,False,,,False,,,True
31105,95,0.0,,,48.0,,,0.0,,,0.0,-95.0,,,-47.0,,,-95.0,,,-95.0,,,True,,,False,,,False
31107,223,344.0,,,51.0,,5.0,25.4,,,145.0,121.0,,,-172.0,,-218.0,-197.6,,,-78.0,,,False,,False,False,,,True
31109,6894,4184.0,,,2646.0,,3504.3,1070.0,2317.8,,1328.0,-2710.0,,,-4248.0,,-3389.7,-5824.0,-4576.2,,-5566.0,,,False,,False,False,False,,False
31111,1369,112.0,,,244.0,,458.4,28.2,,,118.0,-1257.0,,,-1125.0,,-910.6,-1340.8,,,-1251.0,,,True,,True,False,,,True
31113,21,0.0,,,16.0,,,0.0,,,0.0,-21.0,,,-5.0,,,-21.0,,,-21.0,,,True,,,False,,,False
31115,12,8.0,,,14.0,,,0.0,,,16.0,-4.0,,,2.0,,,-12.0,,,4.0,,,True,,,False,,,False
31117,8,0.0,,,14.0,,,0.0,,,0.0,-8.0,,,6.0,,,-8.0,,,-8.0,,,True,,,False,,,False
31119,1487,520.0,,,448.0,,367.5,176.3,,,159.0,-967.0,,,-1039.0,,-1119.5,-1310.7,,,-1328.0,,,False,,False,False,,,False
31121,231,24.0,,,30.0,,,11.2,,,11.0,-207.0,,,-201.0,,,-219.8,,,-220.0,,,True,,,False,,,False
31123,134,32.0,,,54.0,,,4.7,,,10.0,-102.0,,,-80.0,,,-129.3,,,-124.0,,,True,,,False,,,False
31125,163,56.0,,,25.0,,,46.6,,,51.0,-107.0,,,-138.0,,,-116.4,,,-112.0,,,False,,,False,,,False
31127,132,40.0,,,28.0,,0.0,16.1,,,12.0,-92.0,,,-104.0,,-132.0,-115.9,,,-120.0,,,False,,False,False,,,False
31129,142,0.0,,,18.0,,,0.0,,,0.0,-142.0,,,-124.0,,,-142.0,,,-142.0,,,True,,,True,,,False
31131,422,40.0,,,54.0,,2.2,22.4,,,54.0,-382.0,,,-368.0,,-419.8,-399.6,,,-368.0,,,True,,False,False,,,True
31133,39,16.0,,,14.0,,,1.6,,,12.0,-23.0,,,-25.0,,,-37.4,,,-27.0,,,False,,,False,,,False
31135,73,8.0,,,19.0,,,1.6,,,2.0,-65.0,,,-54.0,,,-71.4,,,-71.0,,,True,,,False,,,False
31137,323,104.0,,,41.0,,113.8,39.8,,,48.0,-219.0,,,-282.0,,-209.2,-283.2,,,-275.0,,,False,,True,False,,,False
31139,235,128.0,,,38.0,,68.2,64.2,,,31.0,-107.0,,,-197.0,,-166.8,-170.8,,,-204.0,,,False,,False,False,,,False
31141,1465,432.0,,,232.0,,29.7,197.7,,,147.0,-1033.0,,,-1233.0,,-1435.3,-1267.3,,,-1318.0,,,False,,False,False,,,False
31143,216,56.0,,,17.0,,,68.2,,,33.0,-160.0,,,-199.0,,,-147.8,,,-183.0,,,False,,,True,,,False
31145,388,32.0,,,47.0,,,0.1,,,63.0,-356.0,,,-341.0,,,-387.9,,,-325.0,,,True,,,False,,,True
31147,175,32.0,,,27.0,,,15.9,,,8.0,-143.0,,,-148.0,,,-159.1,,,-167.0,,,False,,,False,,,False
31149,36,32.0,,,35.0,,,2.5,,,4.0,-4.0,,,-1.0,,,-33.5,,,-32.0,,,True,,,False,,,False
31151,524,232.0,,,79.0,,4.0,90.7,,,3.0,-292.0,,,-445.0,,-520.0,-433.3,,,-521.0,,,False,,False,False,,,False
31153,5206,1984.0,,,746.0,,1624.6,556.1,1407.0,,1360.0,-3222.0,,,-4460.0,,-3581.4,-4649.9,-3799.0,,-3846.0,,,False,,False,False,False,,False
31155,572,712.0,,,69.0,,303.9,135.1,,,243.0,140.0,,,-503.0,,-268.1,-436.9,,,-329.0,,,False,,False,False,,,False
31157,1843,144.0,,,461.0,,187.8,31.3,,,80.0,-1699.0,,,-1382.0,,-1655.2,-1811.7,,,-1763.0,,,True,,True,False,,,False
31159,440,128.0,,,76.0,,230.1,54.5,,,105.0,-312.0,,,-364.0,,-209.9,-385.5,,,-335.0,,,False,,True,False,,,False
31161,162,72.0,,,24.0,,,1.9,,,33.0,-90.0,,,-138.0,,,-160.1,,,-129.0,,,False,,,False,,,False
31163,72,32.0,,,16.0,,,12.9,,,39.0,-40.0,,,-56.0,,,-59.1,,,-33.0,,,False,,,False,,,True
31165,7,0.0,,,49.0,,,0.0,,,0.0,-7.0,,,42.0,,,-7.0,,,-7.0,,,False,,,False,,,False
31167,99,32.0,,,36.0,,,0.8,,,70.0,-67.0,,,-63.0,,,-98.2,,,-29.0,,,True,,,False,,,True
31169,126,8.0,,,17.0,,,1.6,,,5.0,-118.0,,,-109.0,,,-124.4,,,-121.0,,,True,,,False,,,False
31171,25,0.0,,,21.0,,,0.0,,,0.0,-25.0,,,-4.0,,,-25.0,,,-25.0,,,True,,,False,,,False
31173,209,32.0,,,45.0,,0.0,20.2,,,16.0,-177.0,,,-164.0,,-209.0,-188.8,,,-193.0,,,True,,False,False,,,False
31175,98,40.0,,,24.0,,,6.0,,,12.0,-58.0,,,-74.0,,,-92.0,,,-86.0,,,False,,,False,,,False
31177,615,416.0,,,69.0,,267.7,0.0,,,355.0,-199.0,,,-546.0,,-347.3,-615.0,,,-260.0,,,False,,False,False,,,False
31179,476,304.0,,,79.0,,0.0,625.1,,,138.0,-172.0,,,-397.0,,-476.0,149.1,,,-338.0,,,False,,False,True,,,False
31181,140,8.0,,,31.0,,,0.0,,,83.0,-132.0,,,-109.0,,,-140.0,,,-57.0,,,True,,,False,,,True
31183,6,0.0,,,13.0,,,0.0,,,0.0,-6.0,,,7.0,,,-6.0,,,-6.0,,,False,,,False,,,False
31185,659,112.0,,,59.0,,162.5,50.6,,,45.0,-547.0,,,-600.0,,-496.5,-608.4,,,-614.0,,,False,,True,False,,,False
32001,391,192.0,,,8.0,,57.3,1.4,,,568.0,-199.0,,,-383.0,,-333.7,-389.6,,,177.0,,,False,,False,False,,,True
32003,30763,11800.0,,,5589.0,,2488.1,3805.5,9025.6,,8315.0,-18963.0,,,-25174.0,,-28274.9,-26957.5,-21737.4,,-22448.0,,,False,,False,False,False,,False
32005,187,152.0,,,20.0,,152.9,60.7,,,546.0,-35.0,,,-167.0,,-34.1,-126.3,,,359.0,,,False,,True,False,,,False
32007,1089,224.0,,,216.0,,359.2,48.9,,,157.0,-865.0,,,-873.0,,-729.8,-1040.1,,,-932.0,,,False,,True,False,,,False
32009,1,0.0,,,0.0,,,0.0,,,,-1.0,,,-1.0,,,-1.0,,,,,,False,,,False,,,
32011,11,0.0,,,0.0,,,2.3,,,0.0,-11.0,,,-11.0,,,-8.7,,,-11.0,,,False,,,True,,,False
32013,96,8.0,,,27.0,,23.7,0.3,,,1.0,-88.0,,,-69.0,,-72.3,-95.7,,,-95.0,,,True,,True,False,,,False
32015,66,24.0,,,1.0,,,13.9,,,14.0,-42.0,,,-65.0,,,-52.1,,,-52.0,,,False,,,False,,,False
32017,106,8.0,,,0.0,,,0.1,,,85.0,-98.0,,,-106.0,,,-105.9,,,-21.0,,,False,,,False,,,True
32019,303,288.0,,,41.0,,411.7,78.7,,,384.0,-15.0,,,-262.0,,108.7,-224.3,,,81.0,,,False,,False,False,,,False
32021,18,0.0,,,0.0,,,0.0,,,0.0,-18.0,,,-18.0,,,-18.0,,,-18.0,,,False,,,False,,,False
32023,522,32.0,,,21.0,,198.6,15.7,,,25.0,-490.0,,,-501.0,,-323.4,-506.3,,,-497.0,,,False,,True,False,,,False
32027,19,0.0,,,0.0,,,0.0,,,0.0,-19.0,,,-19.0,,,-19.0,,,-19.0,,,False,,,False,,,False
32029,16,0.0,,,0.0,,,1.0,,,0.0,-16.0,,,-16.0,,,-15.0,,,-16.0,,,False,,,True,,,False
32031,9350,4504.0,,,1561.0,,1767.6,5271.9,7402.6,,3942.0,-4846.0,,,-7789.0,,-7582.4,-4078.1,-1947.4,,-5408.0,,,False,,False,True,True,,False
32033,152,48.0,,,20.0,,,5.2,,,6.0,-104.0,,,-132.0,,,-146.8,,,-146.0,,,False,,,False,,,False
32510,513,312.0,,,60.0,,361.0,117.2,,,190.0,-201.0,,,-453.0,,-152.0,-395.8,,,-323.0,,,False,,True,False,,,False
33001,232,104.0,,,77.0,,232.8,87.9,,,493.0,-128.0,,,-155.0,,0.8,-144.1,,,261.0,,,False,,True,False,,,False
33003,110,24.0,,,133.0,,344.8,6.0,,,6.0,-86.0,,,23.0,,234.8,-104.0,,,-104.0,,,True,,False,False,,,False
33005,177,16.0,,,0.0,,454.1,1.8,,,2.0,-161.0,,,-177.0,,277.1,-175.2,,,-175.0,,,False,,False,False,,,False
33007,203,8.0,,,48.0,,,0.1,,,112.0,-195.0,,,-155.0,,,-202.9,,,-91.0,,,True,,,False,,,True
33009,253,48.0,,,192.0,,168.6,25.8,,,33.0,-205.0,,,-61.0,,-84.4,-227.2,,,-220.0,,,True,,True,False,,,False
33011,2280,872.0,,,202.0,,675.6,316.3,542.2,,762.0,-1408.0,,,-2078.0,,-1604.4,-1963.7,-1737.8,,-1518.0,,,False,,False,False,False,,False
33013,653,200.0,,,97.0,,383.7,76.6,,,225.0,-453.0,,,-556.0,,-269.3,-576.4,,,-428.0,,,False,,True,False,,,True
33015,1465,528.0,,,304.0,,735.7,177.9,342.2,,325.0,-937.0,,,-1161.0,,-729.3,-1287.1,-1122.8,,-1140.0,,,False,,True,False,False,,False
33017,655,320.0,,,344.0,,472.4,197.6,,,355.0,-335.0,,,-311.0,,-182.6,-457.4,,,-300.0,,,True,,True,False,,,True
33019,113,8.0,,,0.0,,,9.8,,,42.0,-105.0,,,-113.0,,,-103.2,,,-71.0,,,False,,,True,,,True
34001,2492,648.0,,,705.0,,598.9,162.1,447.4,,469.0,-1844.0,,,-1787.0,,-1893.1,-2329.9,-2044.6,,-2023.0,,,True,,False,False,False,,False
34003,6676,1680.0,,,1176.0,,4348.5,715.2,1873.1,,1774.0,-4996.0,,,-5500.0,,-2327.5,-5960.8,-4802.9,,-4902.0,,,False,,True,False,True,,True
34005,3321,1656.0,,,933.0,,1021.8,1106.3,1552.7,,2325.0,-1665.0,,,-2388.0,,-2299.2,-2214.7,-1768.3,,-996.0,,,False,,False,False,False,,True
34007,4797,1656.0,,,1367.0,,1025.4,1194.7,1205.3,,1878.0,-3141.0,,,-3430.0,,-3771.6,-3602.3,-3591.7,,-2919.0,,,False,,False,False,False,,True
34009,332,248.0,,,130.0,,359.8,13.1,,,137.0,-84.0,,,-202.0,,27.8,-318.9,,,-195.0,,,False,,True,False,,,False
34011,700,352.0,,,604.0,,11.2,181.4,294.3,,196.0,-348.0,,,-96.0,,-688.8,-518.6,-405.7,,-504.0,,,True,,False,False,False,,False
34013,9069,1360.0,,,1363.0,,1564.3,5739.9,1862.1,,1619.0,-7709.0,,,-7706.0,,-7504.7,-3329.1,-7206.9,,-7450.0,,,True,,True,True,True,,True
34015,2643,2032.0,,,829.0,,974.3,652.9,1555.8,,1222.0,-611.0,,,-1814.0,,-1668.7,-1990.1,-1087.2,,-1421.0,,,False,,False,False,False,,False
34017,6014,848.0,,,908.0,,1153.4,584.6,493.1,,603.0,-5166.0,,,-5106.0,,-4860.6,-5429.4,-5520.9,,-5411.0,,,True,,True,False,False,,False
34019,650,232.0,,,164.0,,581.7,203.2,71.8,,232.0,-418.0,,,-486.0,,-68.3,-446.8,-578.2,,-418.0,,,False,,True,False,False,,False
34021,2269,656.0,,,967.0,,706.3,442.3,377.4,,406.0,-1613.0,,,-1302.0,,-1562.7,-1826.7,-1891.6,,-1863.0,,,True,,True,False,False,,False
34023,6345,1888.0,,,1290.0,,2355.4,9047.6,2092.7,,1245.0,-4457.0,,,-5055.0,,-3989.6,2702.6,-4252.3,,-5100.0,,,False,,True,True,True,,False
34025,4965,2240.0,,,1145.0,,2344.7,8472.2,1405.8,,2045.0,-2725.0,,,-3820.0,,-2620.3,3507.2,-3559.2,,-2920.0,,,False,,True,False,False,,False
34027,3300,704.0,,,777.0,,1711.0,2398.1,402.5,,1246.0,-2596.0,,,-2523.0,,-1589.0,-901.9,-2897.5,,-2054.0,,,True,,True,True,False,,True
34029,6232,3752.0,,,959.0,,1984.0,2283.9,2841.2,,3968.0,-2480.0,,,-5273.0,,-4248.0,-3948.1,-3390.8,,-2264.0,,,False,,False,False,False,,True
34031,5690,1272.0,,,723.0,,1921.0,1053.5,690.9,,1078.0,-4418.0,,,-4967.0,,-3769.0,-4636.5,-4999.1,,-4612.0,,,False,,True,False,False,,False
34033,285,200.0,,,201.0,,260.6,172.7,164.0,,213.0,-85.0,,,-84.0,,-24.4,-112.3,-121.0,,-72.0,,,True,,True,False,False,,True
34035,1819,1064.0,,,560.0,,944.2,197.1,515.4,,922.0,-755.0,,,-1259.0,,-874.8,-1621.9,-1303.6,,-897.0,,,False,,False,False,False,,False
34037,584,200.0,,,133.0,,638.5,54.6,126.6,,700.0,-384.0,,,-451.0,,54.5,-529.4,-457.4,,116.0,,,False,,True,False,False,,True
34039,6389,928.0,,,1069.0,,1888.5,260.3,360.8,,1065.0,-5461.0,,,-5320.0,,-4500.5,-6128.7,-6028.2,,-5324.0,,,True,,True,False,False,,True
34041,550,80.0,,,153.0,,180.7,59.0,72.7,,30.0,-470.0,,,-397.0,,-369.3,-491.0,-477.3,,-520.0,,,True,,True,False,False,,False
35001,9996,1280.0,,,1039.0,,578.4,178.9,682.8,,1708.0,-8716.0,,,-8957.0,,-9417.6,-9817.1,-9313.2,,-8288.0,,,False,,False,False,False,,True
35003,5,0.0,,,18.0,,,7.4,,,0.0,-5.0,,,13.0,,,2.4,,,-5.0,,,False,,,True,,,False
35005,2002,768.0,,,264.0,,261.0,617.9,,,276.0,-1234.0,,,-1738.0,,-1741.0,-1384.1,,,-1726.0,,,False,,False,False,,,False
35006,548,32.0,,,128.0,,0.0,8.7,,,15.0,-516.0,,,-420.0,,-548.0,-539.4,,,-533.0,,,True,,False,False,,,False
35007,55,32.0,,,24.0,,,5.9,,,325.0,-23.0,,,-31.0,,,-49.1,,,270.0,,,False,,,False,,,False
35009,1543,144.0,,,718.0,,213.0,37.0,,,55.0,-1399.0,,,-825.0,,-1330.0,-1506.0,,,-1488.0,,,True,,True,False,,,False
35011,25,0.0,,,16.0,,,0.0,,,0.0,-25.0,,,-9.0,,,-25.0,,,-25.0,,,True,,,False,,,False
35013,6530,776.0,,,1487.0,,472.6,111.9,351.7,,730.0,-5754.0,,,-5043.0,,-6057.4,-6418.1,-6178.3,,-5800.0,,,True,,False,False,False,,False
35015,1414,536.0,,,480.0,,345.0,264.3,,,415.0,-878.0,,,-934.0,,-1069.0,-1149.7,,,-999.0,,,False,,False,False,,,False
35017,178,88.0,,,38.0,,166.1,0.0,,,21.0,-90.0,,,-140.0,,-11.9,-178.0,,,-157.0,,,False,,True,False,,,False
35019,32,16.0,,,21.0,,,0.5,,,85.0,-16.0,,,-11.0,,,-31.6,,,53.0,,,True,,,False,,,False
35021,3,0.0,,,10.0,,,0.0,,,0.0,-3.0,,,7.0,,,-3.0,,,-3.0,,,False,,,False,,,False
35023,45,8.0,,,26.0,,,0.7,,,49.0,-37.0,,,-19.0,,,-44.3,,,4.0,,,True,,,False,,,True
35025,1616,584.0,,,861.0,,131.0,207.7,366.8,,377.0,-1032.0,,,-755.0,,-1485.0,-1408.3,-1249.2,,-1239.0,,,True,,False,False,False,,False
35027,324,72.0,,,26.0,,103.3,70.3,,,324.0,-252.0,,,-298.0,,-220.7,-253.7,,,0.0,,,False,,True,False,,,True
35028,54,16.0,,,62.0,,,3.2,,,6.0,-38.0,,,8.0,,,-50.8,,,-48.0,,,True,,,False,,,False
35029,1116,344.0,,,166.0,,34.2,27.5,,,214.0,-772.0,,,-950.0,,-1081.8,-1088.5,,,-902.0,,,False,,False,False,,,False
35031,940,224.0,,,876.0,,2.8,59.6,234.2,,0.0,-716.0,,,-64.0,,-937.2,-880.4,-705.8,,-940.0,,,True,,False,False,True,,False
35033,12,0.0,,,14.0,,,0.0,,,0.0,-12.0,,,2.0,,,-12.0,,,-12.0,,,True,,,False,,,False
35035,570,72.0,,,374.0,,150.8,11.2,,,33.0,-498.0,,,-196.0,,-419.2,-558.8,,,-537.0,,,True,,True,False,,,False
35037,77,16.0,,,29.0,,,24.9,,,10.0,-61.0,,,-48.0,,,-52.1,,,-67.0,,,True,,,True,,,False
35039,373,80.0,,,39.0,,108.8,120.9,,,142.0,-293.0,,,-334.0,,-264.2,-252.1,,,-231.0,,,False,,True,True,,,True
35041,441,296.0,,,186.0,,60.8,40.0,,,170.0,-145.0,,,-255.0,,-380.2,-401.1,,,-271.0,,,False,,False,False,,,False
