,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Poland,2424,2383.0,2375.4,2299.3,-41.0,-48.6,-124.7,False,False
Portugal,1944,1950.6,1950.1,1915.9,6.6,6.1,-28.1,True,False
Romania,4687,4668.1,4662.1,4715.8,-18.9,-24.9,28.8,False,False
Russia,20140,20062.1,20071.1,19919.7,-77.9,-68.9,-220.3,True,False
Saudi Arabia,4655,4671.0,4627.9,4578.2,16.0,-27.1,-76.8,False,False
Serbia,746,747.9,750.5,739.0,1.9,4.5,-7.0,False,False
Slovakia,44,39.9,40.0,41.7,-4.1,-4.0,-2.3,True,True
Slovenia,146,148.0,144.9,136.4,2.0,-1.1,-9.6,True,False
South Africa,16376,16386.7,16384.9,16709.6,10.7,8.9,333.6,True,False
South Korea,401,403.9,401.4,388.3,2.9,0.4,-12.7,True,False
Spain,31232,31136.1,31196.3,31200.7,-95.9,-35.7,-31.3,True,True
Sweden,5880,5881.3,5879.3,5853.7,1.3,-0.7,-26.3,True,False
Switzerland,2064,2065.6,2064.5,2030.2,1.6,0.5,-33.8,True,False
Turkey,7929,7891.7,7868.1,7926.9,-37.3,-60.9,-2.1,False,True
Ukraine,3988,3957.7,3953.7,3940.5,-30.3,-34.3,-47.5,False,False
United Arab Emirates,411,408.3,413.5,415.0,-2.7,2.5,4.0,True,False
United Kingdom,42060,41993.7,42014.5,57543.5,-66.3,-45.5,15483.5,True,False
