,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
Kansas,1529,866.7,1222.1,701.2,722.0,,-662.3,-306.9,-827.8,-807.0,,True,False,False,
Kentucky,1885,1450.0,2079.0,1262.2,1105.0,,-435.0,194.0,-622.8,-780.0,,True,False,False,
Louisiana,6391,8120.1,6437.1,7577.7,6682.0,,1729.1,46.1,1186.7,291.0,,True,True,True,
Maine,191,190.4,144.1,147.3,217.0,,-0.6,-46.9,-43.7,26.0,,False,False,False,
Maryland,4602,4779.3,5309.9,4216.9,3859.0,,177.3,707.9,-385.1,-743.0,,False,False,False,
Massachusetts,10676,10475.4,9420.6,10008.8,9064.0,,-200.6,-1255.4,-667.2,-1612.0,,False,False,False,
Michigan,9467,7417.9,7536.5,7087.4,7388.0,,-2049.1,-1930.5,-2379.6,-2079.0,,True,False,False,
Minnesota,3580,2328.3,3129.0,2135.5,1923.0,,-1251.7,-451.0,-1444.5,-1657.0,,True,False,False,
Mississippi,3779,5243.0,3932.4,4068.6,3056.0,,1464.0,153.4,289.6,-723.0,,True,True,True,
Missouri,3844,2405.4,7139.2,2794.2,1793.0,,-1438.6,3295.2,-1049.8,-2051.0,,False,True,False,
Montana,669,313.9,471.6,277.5,280.0,,-355.1,-197.4,-391.5,-389.0,,True,False,False,
Nebraska,989,601.7,1060.3,1054.3,457.0,,-387.3,71.3,65.3,-532.0,,True,True,False,
Nevada,2119,2484.0,2473.7,3206.4,2100.0,,365.0,354.7,1087.4,-19.0,,True,False,True,
New Hampshire,523,551.9,473.7,502.5,449.0,,28.9,-49.3,-20.5,-74.0,,False,True,False,
New Jersey,16965,16662.0,16140.4,17486.3,16242.0,,-303.0,-824.6,521.3,-723.0,,False,False,False,
New Mexico,1527,1328.3,1064.5,979.2,1279.0,,-198.7,-462.5,-547.8,-248.0,,False,False,False,
New York,34526,34058.6,33235.4,35170.0,33162.0,,-480.4,-1303.6,631.0,-1377.0,,False,False,False,
North Carolina,5219,4781.3,4372.6,4801.1,4057.0,,-437.7,-846.4,-417.9,-1162.0,,False,True,False,
North Dakota,921,206.1,447.8,210.0,154.0,,-714.9,-473.2,-711.0,-767.0,,True,True,False,
Ohio,6378,7271.3,5157.7,6731.2,4978.0,,893.3,-1220.3,353.2,-1400.0,,False,True,False,
Oklahoma,1717,1460.3,2174.1,2285.5,1633.0,,-256.7,457.1,568.5,-84.0,,False,False,True,
Oregon,896,949.7,855.0,824.4,563.0,,53.7,-41.0,-71.6,-333.0,,True,False,False,
Pennsylvania,10234,8841.3,8775.9,8818.5,7976.0,,-1392.7,-1458.1,-1415.5,-2258.0,,False,False,False,
Rhode Island,1346,1091.3,1247.7,1062.7,1130.0,,-241.7,-85.3,-270.3,-203.0,,True,False,True,
South Carolina,4346,6598.1,3340.1,3324.2,3629.0,,2252.1,-1005.9,-1021.8,-717.0,,True,True,True,
South Dakota,942,337.3,280.8,232.5,281.0,,-604.7,-661.2,-709.5,-661.0,,False,False,False,
Tennessee,4541,2859.9,4247.5,2487.9,2727.0,,-1681.1,-293.5,-2053.1,-1814.0,,True,False,False,
Texas,21888,37254.6,17259.4,27408.3,32504.0,19986.0,16225.6,-3769.6,6379.3,11475.0,-1043.0,True,True,True,True
Utah,863,934.7,1012.5,650.5,706.0,,71.7,149.5,-212.5,-157.0,,False,False,False,
Vermont,67,73.9,60.0,56.6,59.0,,6.9,-7.0,-10.4,-8.0,,False,False,False,
Virginia,4054,4578.0,4273.3,2350.6,2561.0,,524.0,219.3,-1703.4,-1493.0,,True,False,False,
Washington,2714,3197.4,3024.8,2726.3,2186.0,,515.4,342.8,44.3,-496.0,,True,True,True,
West Virginia,718,353.0,326.3,130.5,185.0,,-365.0,-391.7,-587.5,-533.0,,False,False,False,
Wisconsin,3464,1892.0,2343.2,2642.0,1481.0,,-1532.0,-1080.8,-782.0,-1943.0,,True,True,False,
Wyoming,215,42.9,110.0,33.4,45.0,,-172.1,-105.0,-181.6,-170.0,,True,False,True,
US,266170,288452.9,248545.7,253765.0,235792.0,348511.0,23215.9,-16691.3,-11472.0,-29445.0,83274.0,True,True,False,False
