,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
35003,22,66.0,0.0,,,,,48.0,,12.1,18.5,82.0,,,,,44.0,-22.0,,,,,26.0,,-9.9,-3.5,60.0,,,,,True,,,,,True,,True,True,False,,,,
35005,2510,4584.0,3143.0,,,,,2209.0,,2648.3,1543.3,4512.0,,5349.3,,,2074.0,633.0,,,,,-301.0,,138.3,-966.7,2002.0,,2839.3,,,True,,,,,True,,True,True,True,,False,,
35006,722,882.0,1146.0,,,,,949.0,,408.8,412.2,581.0,,,,,160.0,424.0,,,,,227.0,,-313.2,-309.8,-141.0,,,,,False,,,,,False,,False,False,True,,,,
35007,353,426.0,,,,,,428.0,,1024.8,59.6,368.0,,,,,73.0,,,,,,75.0,,671.8,-293.4,15.0,,,,,,,,,,False,,False,False,True,,,,
35009,1114,1614.0,1269.0,,,,,2517.0,,661.5,1156.0,1566.0,,1204.8,,,500.0,155.0,,,,,1403.0,,-452.5,42.0,452.0,,90.8,,,True,,,,,False,,True,True,True,,True,,
35011,65,78.0,0.0,,,,,88.0,,35.5,79.5,191.0,,,,,13.0,-65.0,,,,,23.0,,-29.5,14.5,126.0,,,,,False,,,,,False,,False,False,False,,,,
35013,5245,7866.0,3954.0,,,,,5730.0,,2498.2,5034.9,6621.0,,5420.8,3279.0,,2621.0,-1291.0,,,,,485.0,,-2746.8,-210.1,1376.0,,175.8,-1966.0,,True,,,,,True,,False,True,True,,True,True,
35015,2239,1872.0,1137.0,,,,,2048.0,,1372.4,1330.9,2043.0,,1352.3,,,-367.0,-1102.0,,,,,-191.0,,-866.6,-908.1,-196.0,,-886.7,,,False,,,,,True,,False,False,True,,False,,
35017,621,402.0,498.0,,,,,407.0,,162.5,218.8,186.0,,,,,-219.0,-123.0,,,,,-214.0,,-458.5,-402.2,-435.0,,,,,True,,,,,True,,False,False,False,,,,
35019,160,186.0,17.0,,,,,164.0,,160.9,6.7,390.0,,,,,26.0,-143.0,,,,,4.0,,0.9,-153.3,230.0,,,,,False,,,,,True,,True,False,False,,,,
35021,2,0.0,0.0,,,,,46.0,,1.7,14.5,,,,,,-2.0,-2.0,,,,,44.0,,-0.3,12.5,,,,,,False,,,,,False,,True,False,,,,,
35023,91,48.0,0.0,,,,,77.0,,48.2,25.0,24.0,,,,,-43.0,-91.0,,,,,-14.0,,-42.8,-66.0,-67.0,,,,,False,,,,,True,,True,False,False,,,,
35025,2683,3828.0,2716.0,,,,,2737.0,,2604.1,2090.3,3902.0,,3723.9,,,1145.0,33.0,,,,,54.0,,-78.9,-592.7,1219.0,,1040.9,,,True,,,,,True,,True,True,False,,True,,
35027,393,552.0,927.0,,,,,387.0,,500.8,447.3,518.0,,,,,159.0,534.0,,,,,-6.0,,107.8,54.3,125.0,,,,,False,,,,,True,,True,True,True,,,,
35028,213,264.0,487.0,,,,,596.0,,322.5,54.1,272.0,,,,,51.0,274.0,,,,,383.0,,109.5,-158.9,59.0,,,,,False,,,,,False,,False,False,False,,,,
35029,577,684.0,334.0,,,,,469.0,,289.5,382.7,468.0,,,,,107.0,-243.0,,,,,-108.0,,-287.5,-194.3,-109.0,,,,,False,,,,,False,,False,False,False,,,,
35031,3300,3756.0,2712.0,,,,,2239.0,,3914.9,2369.5,4692.0,,2008.6,,,456.0,-588.0,,,,,-1061.0,,614.9,-930.5,1392.0,,-1291.4,,,False,,,,,False,,False,False,False,,False,,
35033,90,96.0,35.0,,,,,157.0,,17.1,58.2,22.0,,,,,6.0,-55.0,,,,,67.0,,-72.9,-31.8,-68.0,,,,,False,,,,,False,,False,False,False,,,,
35035,956,1596.0,1291.0,,,,,1564.0,,921.7,1032.6,1088.0,,,,,640.0,335.0,,,,,608.0,,-34.3,76.6,132.0,,,,,True,,,,,True,,True,True,True,,,,
35037,110,258.0,0.0,,,,,356.0,,344.8,103.2,296.0,,,,,148.0,-110.0,,,,,246.0,,234.8,-6.8,186.0,,,,,True,,,,,False,,False,True,False,,,,
35039,1412,1230.0,1784.0,,,,,951.0,,717.5,734.9,984.0,,,,,-182.0,372.0,,,,,-461.0,,-694.5,-677.1,-428.0,,,,,False,,,,,False,,False,False,False,,,,
35041,586,744.0,526.0,,,,,769.0,,449.2,283.6,516.0,,,,,158.0,-60.0,,,,,183.0,,-136.8,-302.4,-70.0,,,,,True,,,,,False,,True,False,True,,,,
35043,3662,4956.0,2252.0,,,,,5129.0,,4842.8,3500.8,4633.0,,5605.5,2564.0,,1294.0,-1410.0,,,,,1467.0,,1180.8,-161.2,971.0,,1943.5,-1098.0,,False,,,,,False,,True,True,True,,False,True,
35045,5415,4980.0,3562.0,,,,,3240.0,,9146.1,3835.9,8662.5,,4543.0,,,-435.0,-1853.0,,,,,-2175.0,,3731.1,-1579.1,3247.5,,-872.0,,,False,,,,,False,,False,False,False,,False,,
35047,530,486.0,685.0,,,,,1601.0,,334.8,220.4,511.0,,,,,-44.0,155.0,,,,,1071.0,,-195.2,-309.6,-19.0,,,,,False,,,,,False,,False,False,True,,,,
35049,2723,4602.0,2534.0,,,,,5413.0,,2497.5,3080.5,4678.5,,4488.8,2204.0,,1879.0,-189.0,,,,,2690.0,,-225.5,357.5,1955.5,,1765.8,-519.0,,True,,,,,False,,True,True,False,,True,True,
35051,238,468.0,0.0,,,,,273.0,,306.4,149.0,242.0,,,,,230.0,-238.0,,,,,35.0,,68.4,-89.0,4.0,,,,,False,,,,,True,,True,True,True,,,,
35053,351,468.0,0.0,,,,,570.0,,219.3,65.3,501.0,,,,,117.0,-351.0,,,,,219.0,,-131.7,-285.7,150.0,,,,,False,,,,,False,,False,False,False,,,,
35055,423,642.0,426.0,,,,,916.0,,323.3,231.0,571.0,,,,,219.0,3.0,,,,,493.0,,-99.7,-192.0,148.0,,,,,True,,,,,False,,True,True,True,,,,
35057,182,450.0,0.0,,,,,543.0,,333.9,71.0,322.0,,,,,268.0,-182.0,,,,,361.0,,151.9,-111.0,140.0,,,,,True,,,,,False,,True,True,True,,,,
35059,61,198.0,18.0,,,,,80.0,,140.8,21.7,328.0,,,,,137.0,-43.0,,,,,19.0,,79.8,-39.3,267.0,,,,,True,,,,,True,,True,True,False,,,,
35061,1985,3390.0,2347.0,,,,,3073.0,,3416.2,1778.4,3104.0,,3221.3,,,1405.0,362.0,,,,,1088.0,,1431.2,-206.6,1119.0,,1236.3,,,True,,,,,True,,False,True,True,,True,,
36001,9200,5718.0,8102.0,,,,,4567.0,,10312.5,6747.1,6890.0,,7660.1,13723.0,,-3482.0,-1098.0,,,,,-4633.0,,1112.5,-2452.9,-2310.0,,-1539.9,4523.0,,True,,,,,False,,True,True,True,,True,False,
36003,1131,1110.0,531.0,,,,,1493.0,,685.2,349.7,1290.0,,,,,-21.0,-600.0,,,,,362.0,,-445.8,-781.3,159.0,,,,,False,,,,,False,,False,False,False,,,,
36005,33083,21198.0,20306.0,,,,,,,118167.6,35013.3,26592.0,,23371.9,49246.0,,-11885.0,-12777.0,,,,,,,85084.6,1930.3,-6491.0,,-9711.1,16163.0,,False,,,,,,,False,True,True,,True,False,
36007,4868,3846.0,3947.0,,,,,4697.0,,4135.4,3836.9,4092.5,,2142.4,5013.0,,-1022.0,-921.0,,,,,-171.0,,-732.6,-1031.1,-775.5,,-2725.6,145.0,,True,,,,,True,,True,False,True,,False,True,
36009,1934,1794.0,1996.0,,,,,2223.0,,3343.5,1470.1,1793.0,,,,,-140.0,62.0,,,,,289.0,,1409.5,-463.9,-141.0,,,,,True,,,,,False,,False,False,False,,,,
36011,3199,1332.0,2460.0,,,,,1602.0,,2505.5,1214.2,2179.0,,,,,-1867.0,-739.0,,,,,-1597.0,,-693.5,-1984.8,-1020.0,,,,,True,,,,,True,,True,False,True,,,,
36013,3509,1812.0,3695.0,,,,,3660.0,,2363.6,2915.0,2848.5,,,,,-1697.0,186.0,,,,,151.0,,-1145.4,-594.0,-660.5,,,,,True,,,,,True,,True,True,True,,,,
36015,2084,2412.0,2567.0,,,,,2754.0,,2765.4,694.9,2411.0,,833.7,,,328.0,483.0,,,,,670.0,,681.4,-1389.1,327.0,,-1250.3,,,False,,,,,False,,False,False,True,,False,,
36017,970,486.0,639.0,,,,,788.0,,416.5,584.0,494.5,,,,,-484.0,-331.0,,,,,-182.0,,-553.5,-386.0,-475.5,,,,,True,,,,,True,,False,True,True,,,,
36019,1508,456.0,814.0,,,,,611.0,,329.3,613.5,379.0,,,,,-1052.0,-694.0,,,,,-897.0,,-1178.7,-894.5,-1129.0,,,,,True,,,,,True,,False,True,False,,,,
36021,1258,444.0,364.0,,,,,823.0,,334.0,769.5,461.5,,,,,-814.0,-894.0,,,,,-435.0,,-924.0,-488.5,-796.5,,,,,False,,,,,True,,False,True,True,,,,
36023,1411,906.0,843.0,,,,,1098.0,,850.9,469.8,1065.0,,,,,-505.0,-568.0,,,,,-313.0,,-560.1,-941.2,-346.0,,,,,False,,,,,True,,False,False,True,,,,
36025,563,444.0,609.0,,,,,705.0,,519.5,323.4,472.0,,,,,-119.0,46.0,,,,,142.0,,-43.5,-239.6,-91.0,,,,,True,,,,,False,,True,False,True,,,,
36027,8160,4998.0,8094.0,,,,,4561.0,,8133.1,8911.4,7926.5,,3405.6,8754.0,,-3162.0,-66.0,,,,,-3599.0,,-26.9,751.4,-233.5,,-4754.4,594.0,,True,,,,,False,,True,True,True,,False,True,
36029,22035,25446.0,32738.0,,,,,22931.0,,27955.7,31732.6,30825.0,,9641.1,30780.0,,3411.0,10703.0,,,,,896.0,,5920.7,9697.6,8790.0,,-12393.9,8745.0,,False,,,,,True,,False,False,False,,False,False,
36031,641,192.0,302.0,,,,,358.0,,297.7,269.6,240.0,,,,,-449.0,-339.0,,,,,-283.0,,-343.3,-371.4,-401.0,,,,,True,,,,,True,,True,True,True,,,,
36033,781,276.0,155.0,,,,,422.0,,127.4,158.4,695.0,,,,,-505.0,-626.0,,,,,-359.0,,-653.6,-622.6,-86.0,,,,,False,,,,,True,,False,False,True,,,,
36035,1404,630.0,1231.0,,,,,881.0,,932.0,1015.9,1266.0,,,,,-774.0,-173.0,,,,,-523.0,,-472.0,-388.1,-138.0,,,,,True,,,,,True,,True,True,True,,,,
36037,2297,1818.0,2065.0,,,,,1361.0,,3892.6,1181.1,2344.5,,,,,-479.0,-232.0,,,,,-936.0,,1595.6,-1115.9,47.5,,,,,True,,,,,False,,False,False,True,,,,
36039,1179,600.0,1194.0,,,,,667.0,,1091.8,403.6,1066.5,,,,,-579.0,15.0,,,,,-512.0,,-87.2,-775.4,-112.5,,,,,True,,,,,True,,True,False,True,,,,
36041,85,96.0,0.0,,,,,20.0,,86.1,16.5,231.0,,,,,11.0,-85.0,,,,,-65.0,,1.1,-68.5,146.0,,,,,False,,,,,False,,True,False,False,,,,
36043,2638,1098.0,1884.0,,,,,887.0,,3383.6,1138.4,2375.0,,,,,-1540.0,-754.0,,,,,-1751.0,,745.6,-1499.6,-263.0,,,,,True,,,,,False,,True,True,True,,,,
36045,2274,1476.0,3140.0,,,,,1545.0,,4453.5,1501.2,1999.0,,,,,-798.0,866.0,,,,,-729.0,,2179.5,-772.8,-275.0,,,,,False,,,,,True,,False,True,True,,,,
36047,54100,33174.0,43482.0,,,,,,,217419.8,74717.7,48533.5,,57662.4,78845.0,,-20926.0,-10618.0,,,,,,,163319.8,20617.7,-5566.5,,3562.4,24745.0,,True,,,,,,,False,True,True,,True,False,
36049,960,648.0,841.0,,,,,385.0,,760.8,238.7,759.0,,,,,-312.0,-119.0,,,,,-575.0,,-199.2,-721.3,-201.0,,,,,True,,,,,False,,True,False,True,,,,
36051,1750,1032.0,1662.0,,,,,1445.0,,1287.3,794.9,1632.0,,,,,-718.0,-88.0,,,,,-305.0,,-462.7,-955.1,-118.0,,,,,True,,,,,True,,True,False,True,,,,
36053,1920,1284.0,2407.0,,,,,1284.0,,2444.1,1461.3,3268.0,,,,,-636.0,487.0,,,,,-636.0,,524.1,-458.7,1348.0,,,,,True,,,,,False,,True,True,False,,,,
36055,24773,22500.0,25011.0,,,,,13809.0,,53685.8,24364.4,32608.0,,33893.5,72974.0,,-2273.0,238.0,,,,,-10964.0,,28912.8,-408.6,7835.0,,9120.5,48201.0,,True,,,,,False,,False,True,False,,False,False,
36057,1522,774.0,1147.0,,,,,844.0,,1176.2,919.9,1572.5,,,,,-748.0,-375.0,,,,,-678.0,,-345.8,-602.1,50.5,,,,,True,,,,,True,,True,True,True,,,,
36059,47034,27954.0,38954.0,,,,,28076.0,,56819.5,37323.9,43380.0,,12183.9,20951.0,,-19080.0,-8080.0,,,,,-18958.0,,9785.5,-9710.1,-3654.0,,-34850.1,-26083.0,,True,,,,,True,,True,True,True,,False,False,
36061,26327,20352.0,31543.0,,,,,18230.0,,184622.9,42979.8,,,44049.9,41495.0,,-5975.0,5216.0,,,,,-8097.0,,158295.9,16652.8,,,17722.9,15168.0,,True,,,,,False,,False,False,,,False,False,
36063,6986,5976.0,8754.0,,,,,4664.0,,16380.3,8166.1,9934.5,,9987.1,20855.0,,-1010.0,1768.0,,,,,-2322.0,,9394.3,1180.1,2948.5,,3001.1,13869.0,,False,,,,,False,,False,False,False,,False,False,
36065,10292,7908.0,11567.0,,,,,4224.0,,17611.0,8432.8,16077.5,,3815.7,29988.0,,-2384.0,1275.0,,,,,-6068.0,,7319.0,-1859.2,5785.5,,-6476.3,19696.0,,True,,,,,False,,False,True,False,,False,False,
36067,14596,11268.0,16131.0,,,,,8457.0,,10438.6,14401.7,13633.5,,16264.6,25627.0,,-3328.0,1535.0,,,,,-6139.0,,-4157.4,-194.3,-962.5,,1668.6,11031.0,,True,,,,,False,,False,True,True,,True,False,
36069,3017,1812.0,3115.0,,,,,2201.0,,3433.1,2087.1,2923.0,,,,,-1205.0,98.0,,,,,-816.0,,416.1,-929.9,-94.0,,,,,True,,,,,True,,True,True,True,,,,
36071,10328,8208.0,14696.0,,,,,7357.0,,9492.7,8905.4,11913.0,,10091.7,12058.0,,-2120.0,4368.0,,,,,-2971.0,,-835.3,-1422.6,1585.0,,-236.3,1730.0,,False,,,,,False,,True,True,True,,True,True,
36073,1189,450.0,436.0,,,,,730.0,,318.1,473.9,451.0,,,,,-739.0,-753.0,,,,,-459.0,,-870.9,-715.1,-738.0,,,,,False,,,,,True,,False,True,True,,,,
36075,2782,2904.0,3738.0,,,,,2090.0,,6060.0,2821.9,3729.5,,,,,122.0,956.0,,,,,-692.0,,3278.0,39.9,947.5,,,,,False,,,,,False,,False,True,False,,,,
36077,884,630.0,1103.0,,,,,834.0,,1848.3,937.1,1360.5,,,,,-254.0,219.0,,,,,-50.0,,964.3,53.1,476.5,,,,,True,,,,,True,,False,True,False,,,,
36079,3061,3012.0,3825.0,,,,,1670.0,,5085.4,2315.1,5364.5,,2500.1,,,-49.0,764.0,,,,,-1391.0,,2024.4,-745.9,2303.5,,-560.9,,,False,,,,,False,,False,False,False,,False,,
36081,55869,33222.0,41466.0,,,,,,,112705.8,57967.3,41450.0,,65683.9,82693.0,,-22647.0,-14403.0,,,,,,,56836.8,2098.3,-14419.0,,9814.9,26824.0,,True,,,,,,,False,True,True,,True,False,
36083,4562,2088.0,3531.0,,,,,2396.0,,4165.1,3626.5,4494.5,,,6560.0,,-2474.0,-1031.0,,,,,-2166.0,,-396.9,-935.5,-67.5,,,1998.0,,True,,,,,True,,True,True,True,,,True,
36085,17964,16242.0,15218.0,,,,,,,36681.5,14813.4,19431.0,,17244.8,45968.0,,-1722.0,-2746.0,,,,,,,18717.5,-3150.6,1467.0,,-719.2,28004.0,,False,,,,,,,False,False,True,,True,False,
36087,8713,7530.0,8454.0,,,,,7222.0,,6969.7,7118.0,8665.5,,4253.0,7032.0,,-1183.0,-259.0,,,,,-1491.0,,-1743.3,-1595.0,-47.5,,-4460.0,-1681.0,,True,,,,,False,,False,False,True,,False,False,
36089,2354,1668.0,3109.0,,,,,1224.0,,6087.3,2196.3,2403.5,,,,,-686.0,755.0,,,,,-1130.0,,3733.3,-157.7,49.5,,,,,False,,,,,False,,False,True,True,,,,
36091,6167,2952.0,4532.0,,,,,3044.0,,8459.3,4224.7,4831.5,,3286.2,9421.0,,-3215.0,-1635.0,,,,,-3123.0,,2292.3,-1942.3,-1335.5,,-2880.8,3254.0,,True,,,,,True,,True,True,True,,True,False,
36093,5390,3408.0,5318.0,,,,,2425.0,,11116.5,3958.8,8271.5,,1865.3,10942.0,,-1982.0,-72.0,,,,,-2965.0,,5726.5,-1431.2,2881.5,,-3524.7,5552.0,,True,,,,,False,,False,True,False,,False,False,
36095,638,246.0,397.0,,,,,416.0,,202.5,158.2,414.5,,,,,-392.0,-241.0,,,,,-222.0,,-435.5,-479.8,-223.5,,,,,True,,,,,True,,False,False,True,,,,
36097,349,264.0,247.0,,,,,441.0,,161.5,85.1,177.0,,,,,-85.0,-102.0,,,,,92.0,,-187.5,-263.9,-172.0,,,,,False,,,,,False,,False,False,False,,,,
36099,807,522.0,959.0,,,,,720.0,,934.0,259.3,693.0,,,,,-285.0,152.0,,,,,-87.0,,127.0,-547.7,-114.0,,,,,True,,,,,True,,True,False,True,,,,
36101,2480,1662.0,2183.0,,,,,2878.0,,1658.3,1140.0,2026.0,,,,,-818.0,-297.0,,,,,398.0,,-821.7,-1340.0,-454.0,,,,,True,,,,,True,,False,False,True,,,,
36103,58391,37098.0,55428.0,,,,,31271.0,,81484.5,47414.8,60406.5,,37806.0,43631.0,,-21293.0,-2963.0,,,,,-27120.0,,23093.5,-10976.2,2015.5,,-20585.0,-14760.0,,True,,,,,False,,False,True,True,,True,True,
36105,1463,732.0,832.0,,,,,1355.0,,603.2,1050.0,767.5,,680.7,,,-731.0,-631.0,,,,,-108.0,,-859.8,-413.0,-695.5,,-782.3,,,True,,,,,True,,False,True,True,,False,,
36107,917,744.0,1019.0,,,,,1265.0,,512.9,501.5,983.0,,,,,-173.0,102.0,,,,,348.0,,-404.1,-415.5,66.0,,,,,True,,,,,False,,False,False,True,,,,
36109,1293,1218.0,1213.0,,,,,1503.0,,3248.9,1657.5,1854.5,,,,,-75.0,-80.0,,,,,210.0,,1955.9,364.5,561.5,,,,,False,,,,,False,,False,False,False,,,,
36111,3675,2982.0,5490.0,,,,,2393.0,,7913.9,3961.4,7326.0,,2015.7,16436.0,,-693.0,1815.0,,,,,-1282.0,,4238.9,286.4,3651.0,,-1659.3,12761.0,,False,,,,,False,,False,True,False,,False,False,
36113,1336,426.0,767.0,,,,,865.0,,560.5,647.2,789.0,,,,,-910.0,-569.0,,,,,-471.0,,-775.5,-688.8,-547.0,,,,,True,,,,,True,,True,True,True,,,,
36115,941,234.0,307.0,,,,,919.0,,189.7,703.4,313.0,,,,,-707.0,-634.0,,,,,-22.0,,-751.3,-237.6,-628.0,,,,,True,,,,,True,,False,True,True,,,,
36117,2221,1512.0,2310.0,,,,,1504.0,,2288.5,1542.0,2174.5,,,,,-709.0,89.0,,,,,-717.0,,67.5,-679.0,-46.5,,,,,True,,,,,False,,True,True,True,,,,
36119,28989,25788.0,33120.0,,,,,17691.0,,43130.6,25930.5,35216.0,,12808.6,15782.0,,-3201.0,4131.0,,,,,-11298.0,,14141.6,-3058.5,6227.0,,-16180.4,-13207.0,,False,,,,,False,,False,True,False,,False,False,
36121,1407,846.0,964.0,,,,,1031.0,,1022.3,445.4,1379.0,,,,,-561.0,-443.0,,,,,-376.0,,-384.7,-961.6,-28.0,,,,,True,,,,,True,,True,False,True,,,,
36123,486,264.0,228.0,,,,,541.0,,154.3,146.4,237.5,,,,,-222.0,-258.0,,,,,55.0,,-331.7,-339.6,-248.5,,,,,False,,,,,True,,False,False,False,,,,
37001,4825,3408.0,2697.0,,,,,2465.0,,2738.6,2779.3,4079.5,,2274.5,5676.0,,-1417.0,-2128.0,,,,,-2360.0,,-2086.4,-2045.7,-745.5,,-2550.5,851.0,,False,,,,,False,,False,False,True,,False,True,
37003,1481,912.0,723.0,,,,,926.0,,573.2,568.3,850.0,,,,,-569.0,-758.0,,,,,-555.0,,-907.8,-912.7,-631.0,,,,,False,,,,,True,,False,False,False,,,,
37005,345,192.0,157.0,,,,,198.0,,390.6,73.3,285.0,,,,,-153.0,-188.0,,,,,-147.0,,45.6,-271.7,-60.0,,,,,False,,,,,True,,True,False,True,,,,
37007,764,492.0,683.0,,,,,400.0,,493.6,325.3,696.0,,,,,-272.0,-81.0,,,,,-364.0,,-270.4,-438.7,-68.0,,,,,True,,,,,False,,True,False,True,,,,
37009,713,318.0,220.0,,,,,445.0,,195.4,324.1,328.0,,,,,-395.0,-493.0,,,,,-268.0,,-517.6,-388.9,-385.0,,,,,False,,,,,True,,False,True,True,,,,
37011,565,648.0,598.0,,,,,320.0,,274.7,361.1,712.5,,,,,83.0,33.0,,,,,-245.0,,-290.3,-203.9,147.5,,,,,True,,,,,False,,False,False,False,,,,
37013,1576,702.0,1248.0,,,,,906.0,,1050.9,335.5,558.0,,,,,-874.0,-328.0,,,,,-670.0,,-525.1,-1240.5,-1018.0,,,,,True,,,,,True,,True,False,False,,,,
37015,466,324.0,461.0,,,,,226.0,,223.1,189.4,471.0,,,,,-142.0,-5.0,,,,,-240.0,,-242.9,-276.6,5.0,,,,,True,,,,,False,,False,False,True,,,,
37017,861,558.0,740.0,,,,,399.0,,624.8,512.2,719.0,,,,,-303.0,-121.0,,,,,-462.0,,-236.2,-348.8,-142.0,,,,,True,,,,,False,,True,False,True,,,,
37019,2355,1776.0,2060.0,,,,,1244.0,,2162.8,1735.3,1994.5,,1335.7,3515.0,,-579.0,-295.0,,,,,-1111.0,,-192.2,-619.7,-360.5,,-1019.3,1160.0,,True,,,,,False,,True,False,True,,False,False,
37021,5695,2910.0,3334.0,,,,,4717.0,,3017.7,2624.6,4420.5,,2135.4,4442.0,,-2785.0,-2361.0,,,,,-978.0,,-2677.3,-3070.4,-1274.5,,-3559.6,-1253.0,,True,,,,,True,,True,False,True,,False,True,
37023,3168,2826.0,2467.0,,,,,2371.0,,3795.2,2344.9,3499.5,,2519.1,,,-342.0,-701.0,,,,,-797.0,,627.2,-823.1,331.5,,-648.9,,,False,,,,,False,,False,False,True,,False,,
37025,6519,4212.0,4975.0,,,,,3736.0,,4078.0,3672.8,5685.0,,4598.8,8603.0,,-2307.0,-1544.0,,,,,-2783.0,,-2441.0,-2846.2,-834.0,,-1920.2,2084.0,,True,,,,,False,,False,False,True,,True,True,
37027,3366,1824.0,2508.0,,,,,2221.0,,1917.7,1272.4,2197.0,,1612.6,,,-1542.0,-858.0,,,,,-1145.0,,-1448.3,-2093.6,-1169.0,,-1753.4,,,True,,,,,True,,True,False,True,,False,,
37029,212,114.0,163.0,,,,,91.0,,95.4,99.6,175.0,,,,,-98.0,-49.0,,,,,-121.0,,-116.6,-112.4,-37.0,,,,,True,,,,,False,,False,False,True,,,,
37031,1461,1068.0,1084.0,,,,,2077.0,,1524.8,745.1,923.0,,,,,-393.0,-377.0,,,,,616.0,,63.8,-715.9,-538.0,,,,,True,,,,,False,,True,False,False,,,,
37033,617,258.0,299.0,,,,,365.0,,218.7,192.7,308.0,,,,,-359.0,-318.0,,,,,-252.0,,-398.3,-424.3,-309.0,,,,,True,,,,,True,,False,False,True,,,,
37035,6189,4536.0,4617.0,,,,,3591.0,,3640.1,3027.4,5175.5,,4541.5,5420.0,,-1653.0,-1572.0,,,,,-2598.0,,-2548.9,-3161.6,-1013.5,,-1647.5,-769.0,,True,,,,,False,,False,False,True,,True,True,
37037,874,552.0,377.0,,,,,696.0,,314.2,581.2,589.0,,351.9,,,-322.0,-497.0,,,,,-178.0,,-559.8,-292.8,-285.0,,-522.1,,,False,,,,,True,,False,True,True,,False,,
37039,659,354.0,377.0,,,,,548.0,,268.0,193.9,345.0,,,,,-305.0,-282.0,,,,,-111.0,,-391.0,-465.1,-314.0,,,,,True,,,,,True,,False,False,False,,,,
37041,353,282.0,196.0,,,,,179.0,,1346.2,107.9,292.5,,,,,-71.0,-157.0,,,,,-174.0,,993.2,-245.1,-60.5,,,,,False,,,,,False,,False,False,True,,,,
37043,230,138.0,41.0,,,,,198.0,,71.9,37.8,35.0,,,,,-92.0,-189.0,,,,,-32.0,,-158.1,-192.2,-195.0,,,,,False,,,,,True,,False,False,False,,,,
37045,3773,2226.0,2681.0,,,,,2195.0,,2545.3,1374.4,2626.0,,1437.6,,,-1547.0,-1092.0,,,,,-1578.0,,-1227.7,-2398.6,-1147.0,,-2335.4,,,True,,,,,False,,True,False,True,,False,,
37047,1662,720.0,290.0,,,,,729.0,,432.4,1114.3,463.0,,761.6,,,-942.0,-1372.0,,,,,-933.0,,-1229.6,-547.7,-1199.0,,-900.4,,,False,,,,,True,,False,True,False,,True,,
37049,2950,1638.0,1597.0,,,,,1816.0,,1880.1,1109.1,2576.0,,1079.0,,,-1312.0,-1353.0,,,,,-1134.0,,-1069.9,-1840.9,-374.0,,-1871.0,,,False,,,,,True,,True,False,True,,False,,
37051,7326,4242.0,6023.0,,,,,3341.0,,3342.5,4790.2,4931.0,,3449.7,9680.0,,-3084.0,-1303.0,,,,,-3985.0,,-3983.5,-2535.8,-2395.0,,-3876.3,2354.0,,True,,,,,False,,False,True,True,,False,True,
37053,517,384.0,544.0,,,,,234.0,,205.7,210.3,345.0,,,,,-133.0,27.0,,,,,-283.0,,-311.3,-306.7,-172.0,,,,,True,,,,,False,,False,False,False,,,,
37055,734,396.0,276.0,,,,,758.0,,201.7,413.2,362.0,,,,,-338.0,-458.0,,,,,24.0,,-532.3,-320.8,-372.0,,,,,False,,,,,True,,False,True,False,,,,
37057,5488,3210.0,3275.0,,,,,3091.0,,2909.7,2480.8,4060.5,,3259.0,6785.0,,-2278.0,-2213.0,,,,,-2397.0,,-2578.3,-3007.2,-1427.5,,-2229.0,1297.0,,True,,,,,False,,False,False,True,,True,True,
37059,1275,918.0,736.0,,,,,797.0,,661.4,585.8,1002.0,,,,,-357.0,-539.0,,,,,-478.0,,-613.6,-689.2,-273.0,,,,,False,,,,,False,,False,False,True,,,,
37061,1368,1014.0,1221.0,,,,,669.0,,744.2,1059.4,977.0,,885.1,,,-354.0,-147.0,,,,,-699.0,,-623.8,-308.6,-391.0,,-482.9,,,True,,,,,False,,False,True,False,,False,,
37063,5679,3396.0,3473.0,,,,,3045.0,,2651.4,3858.5,3309.5,,2243.8,4512.0,,-2283.0,-2206.0,,,,,-2634.0,,-3027.6,-1820.5,-2369.5,,-3435.2,-1167.0,,True,,,,,False,,False,True,False,,False,True,
