,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
28053,290,119.0,,,,152.0,,101.5,208.0,,,,,-171.0,,,,-138.0,,-188.5,-82.0,,,,,,,,True,,False,True,,,,
28055,43,56.0,,,,49.0,,0.0,52.0,,,,,13.0,,,,6.0,,-43.0,9.0,,,,,,,,True,,False,True,,,,
28057,1082,630.0,,,,672.0,,360.7,936.0,,,,,-452.0,,,,-410.0,,-721.3,-146.0,,,,,,,,True,,False,True,,,,
28059,3856,2387.0,,,,2060.0,,677.7,3940.0,,2181.0,,,-1469.0,,,,-1796.0,,-3178.3,84.0,,-1675.0,,,,,,False,,False,True,,False,,
28061,849,203.0,,,,260.0,,152.8,468.0,,,,,-646.0,,,,-589.0,,-696.2,-381.0,,,,,,,,True,,False,True,,,,
28063,182,119.0,,,,112.0,,3577.0,197.0,,,,,-63.0,,,,-70.0,,3395.0,15.0,,,,,,,,False,,False,True,,,,
28065,270,231.0,,,,141.0,,41.8,337.0,,,,,-39.0,,,,-129.0,,-228.2,67.0,,,,,,,,False,,False,False,,,,
28067,2646,1232.0,,,,1339.0,,1384.4,2118.0,,644.3,,,-1414.0,,,,-1307.0,,-1261.6,-528.0,,-2001.7,,,,,,True,,True,True,,False,,
28069,330,217.0,,,,155.0,,3381.4,352.0,,,,,-113.0,,,,-175.0,,3051.4,22.0,,,,,,,,False,,False,True,,,,
28071,1651,1071.0,,,,1170.0,,2608.9,1617.0,,592.4,,,-580.0,,,,-481.0,,957.9,-34.0,,-1058.6,,,,,,True,,False,True,,False,,
28073,1889,1351.0,,,,856.0,,2883.3,2281.0,,1013.9,,,-538.0,,,,-1033.0,,994.3,392.0,,-875.1,,,,,,False,,False,True,,False,,
28075,2312,1288.0,,,,1426.0,,1421.9,2278.0,,1289.7,,,-1024.0,,,,-886.0,,-890.1,-34.0,,-1022.3,,,,,,True,,True,True,,True,,
28077,303,147.0,,,,180.0,,288.1,357.0,,,,,-156.0,,,,-123.0,,-14.9,54.0,,,,,,,,True,,True,True,,,,
28079,946,259.0,,,,445.0,,236.1,513.0,,,,,-687.0,,,,-501.0,,-709.9,-433.0,,,,,,,,True,,False,True,,,,
28081,3668,2457.0,,,,2367.0,,942.6,3614.0,,2258.8,,,-1211.0,,,,-1301.0,,-2725.4,-54.0,,-1409.2,,,,,,False,,False,True,,False,,
28083,937,476.0,,,,589.0,,282.0,757.0,,,,,-461.0,,,,-348.0,,-655.0,-180.0,,,,,,,,True,,False,True,,,,
28085,1048,525.0,,,,669.0,,1619.0,1098.0,,,,,-523.0,,,,-379.0,,571.0,50.0,,,,,,,,True,,False,True,,,,
28087,2936,756.0,,,,1188.0,,483.1,1569.0,,731.9,,,-2180.0,,,,-1748.0,,-2452.9,-1367.0,,-2204.1,,,,,,True,,False,True,,False,,
28089,3387,1582.0,,,,1318.0,,1820.8,3064.0,,1663.1,,,-1805.0,,,,-2069.0,,-1566.2,-323.0,,-1723.9,,,,,,False,,True,True,,True,,
28091,917,609.0,,,,413.0,,961.2,858.0,,,,,-308.0,,,,-504.0,,44.2,-59.0,,,,,,,,False,,True,True,,,,
28093,1219,805.0,,,,858.0,,318.3,1286.0,,525.0,,,-414.0,,,,-361.0,,-900.7,67.0,,-694.0,,,,,,True,,False,True,,False,,
28095,1540,693.0,,,,883.0,,785.7,1227.0,,,,,-847.0,,,,-657.0,,-754.3,-313.0,,,,,,,,True,,True,True,,,,
28097,346,196.0,,,,219.0,,53.6,318.0,,,,,-150.0,,,,-127.0,,-292.4,-28.0,,,,,,,,True,,False,True,,,,
28099,1151,315.0,,,,623.0,,418.3,916.0,,207.7,,,-836.0,,,,-528.0,,-732.7,-235.0,,-943.3,,,,,,True,,True,True,,False,,
28101,835,217.0,,,,399.0,,230.1,571.0,,,,,-618.0,,,,-436.0,,-604.9,-264.0,,,,,,,,True,,True,True,,,,
28103,392,154.0,,,,160.0,,442.9,284.0,,,,,-238.0,,,,-232.0,,50.9,-108.0,,,,,,,,True,,True,True,,,,
28105,1449,630.0,,,,834.0,,588.5,1239.0,,492.9,,,-819.0,,,,-615.0,,-860.5,-210.0,,-956.1,,,,,,True,,False,True,,False,,
28107,1427,903.0,,,,764.0,,802.8,1150.0,,621.7,,,-524.0,,,,-663.0,,-624.2,-277.0,,-805.3,,,,,,False,,False,True,,False,,
28109,1711,812.0,,,,791.0,,1811.2,1486.0,,,,,-899.0,,,,-920.0,,100.2,-225.0,,,,,,,,False,,True,True,,,,
28111,335,238.0,,,,213.0,,262.9,380.0,,,,,-97.0,,,,-122.0,,-72.1,45.0,,,,,,,,False,,True,True,,,,
28113,973,210.0,,,,670.0,,276.4,658.0,,,,,-763.0,,,,-303.0,,-696.6,-315.0,,,,,,,,True,,True,True,,,,
28115,1612,644.0,,,,973.0,,471.3,1244.0,,,,,-968.0,,,,-639.0,,-1140.7,-368.0,,,,,,,,True,,False,True,,,,
28117,978,595.0,,,,861.0,,248.1,997.0,,,,,-383.0,,,,-117.0,,-729.9,19.0,,,,,,,,True,,False,True,,,,
28119,192,126.0,,,,137.0,,260.4,211.0,,,,,-66.0,,,,-55.0,,68.4,19.0,,,,,,,,True,,False,True,,,,
28121,5041,2807.0,,,,2601.0,,2616.5,5183.0,,2873.2,,,-2234.0,,,,-2440.0,,-2424.5,142.0,,-2167.8,,,,,,False,,False,True,,True,,
28123,899,399.0,,,,482.0,,1234.7,899.0,,,,,-500.0,,,,-417.0,,335.7,0.0,,,,,,,,True,,True,True,,,,
28125,115,35.0,,,,67.0,,2005.5,124.0,,,,,-80.0,,,,-48.0,,1890.5,9.0,,,,,,,,True,,False,True,,,,
28127,856,371.0,,,,457.0,,564.1,730.0,,,,,-485.0,,,,-399.0,,-291.9,-126.0,,,,,,,,True,,True,True,,,,
28129,481,203.0,,,,267.0,,135.7,529.0,,,,,-278.0,,,,-214.0,,-345.3,48.0,,,,,,,,True,,False,True,,,,
28131,645,462.0,,,,293.0,,500.0,585.0,,,,,-183.0,,,,-352.0,,-145.0,-60.0,,,,,,,,False,,True,True,,,,
28133,888,322.0,,,,524.0,,1008.3,610.0,,,,,-566.0,,,,-364.0,,120.3,-278.0,,,,,,,,True,,True,True,,,,
28135,422,182.0,,,,340.0,,319.0,428.0,,,,,-240.0,,,,-82.0,,-103.0,6.0,,,,,,,,True,,True,True,,,,
28137,997,637.0,,,,746.0,,389.8,1118.0,,,,,-360.0,,,,-251.0,,-607.2,121.0,,,,,,,,True,,False,True,,,,
28139,1145,371.0,,,,749.0,,494.4,728.0,,,,,-774.0,,,,-396.0,,-650.6,-417.0,,,,,,,,True,,True,True,,,,
28141,727,315.0,,,,642.0,,196.7,605.0,,,,,-412.0,,,,-85.0,,-530.3,-122.0,,,,,,,,True,,False,True,,,,
28143,250,112.0,,,,150.0,,44.2,233.0,,,,,-138.0,,,,-100.0,,-205.8,-17.0,,,,,,,,True,,False,True,,,,
28145,1741,609.0,,,,906.0,,670.2,1001.0,,,,,-1132.0,,,,-835.0,,-1070.8,-740.0,,,,,,,,True,,True,True,,,,
28147,348,238.0,,,,201.0,,84.8,426.0,,,,,-110.0,,,,-147.0,,-263.2,78.0,,,,,,,,False,,False,True,,,,
28149,1677,427.0,,,,836.0,,606.3,868.0,,,,,-1250.0,,,,-841.0,,-1070.7,-809.0,,,,,,,,True,,True,True,,,,
28151,1591,1015.0,,,,804.0,,1862.9,1534.0,,850.7,,,-576.0,,,,-787.0,,271.9,-57.0,,-740.3,,,,,,False,,True,True,,False,,
28153,808,196.0,,,,374.0,,247.8,505.0,,,,,-612.0,,,,-434.0,,-560.2,-303.0,,,,,,,,True,,True,True,,,,
28155,476,196.0,,,,250.0,,210.4,314.0,,,,,-280.0,,,,-226.0,,-265.6,-162.0,,,,,,,,True,,True,True,,,,
28157,185,105.0,,,,169.0,,2040.5,231.0,,,,,-80.0,,,,-16.0,,1855.5,46.0,,,,,,,,True,,False,True,,,,
28159,772,686.0,,,,336.0,,1837.7,749.0,,,,,-86.0,,,,-436.0,,1065.7,-23.0,,,,,,,,False,,False,True,,,,
28161,448,329.0,,,,282.0,,590.2,417.0,,,,,-119.0,,,,-166.0,,142.2,-31.0,,,,,,,,False,,False,True,,,,
28163,866,644.0,,,,552.0,,402.9,855.0,,,,,-222.0,,,,-314.0,,-463.1,-11.0,,,,,,,,False,,False,True,,,,
29001,800,490.0,,,,1105.0,,266.3,684.0,,,,,-310.0,,,,305.0,,-533.7,-116.0,,,,,,,,True,,False,True,,,,
29003,415,616.0,,,,642.0,,688.4,1034.0,,,,,201.0,,,,227.0,,273.4,619.0,,,,,,,,False,,False,False,,,,
29005,77,175.0,,,,193.0,,141.5,204.0,,,,,98.0,,,,116.0,,64.5,127.0,,,,,,,,False,,True,False,,,,
29007,868,959.0,,,,833.0,,444.2,1205.0,,,,,91.0,,,,-35.0,,-423.8,337.0,,,,,,,,True,,False,False,,,,
29009,587,574.0,,,,1102.0,,410.2,1149.0,,,,,-13.0,,,,515.0,,-176.8,562.0,,,,,,,,False,,False,False,,,,
29011,252,217.0,,,,359.0,,49.5,391.0,,,,,-35.0,,,,107.0,,-202.5,139.0,,,,,,,,False,,False,False,,,,
29013,423,560.0,,,,498.0,,666.7,683.0,,,,,137.0,,,,75.0,,243.7,260.0,,,,,,,,True,,False,False,,,,
29015,579,238.0,,,,455.0,,81.7,654.0,,,,,-341.0,,,,-124.0,,-497.3,75.0,,,,,,,,True,,False,True,,,,
29017,217,259.0,,,,454.0,,97.1,527.0,,,,,42.0,,,,237.0,,-119.9,310.0,,,,,,,,False,,False,False,,,,
29019,4413,4739.0,,,,4502.0,,1662.7,7320.0,,1392.5,,,326.0,,,,89.0,,-2750.3,2907.0,,-3020.5,,,,,,True,,False,False,,False,,
29021,1958,2898.0,,,,3985.0,,1907.0,4365.0,,2257.4,,,940.0,,,,2027.0,,-51.0,2407.0,,299.4,,,,,,False,,True,False,,True,,
29023,956,1267.0,,,,1925.0,,1722.9,1717.0,,,,,311.0,,,,969.0,,766.9,761.0,,,,,,,,False,,False,False,,,,
29025,211,301.0,,,,313.0,,198.7,352.0,,,,,90.0,,,,102.0,,-12.3,141.0,,,,,,,,False,,True,False,,,,
29027,1339,1883.0,,,,1322.0,,524.9,2372.0,,5378.4,,,544.0,,,,-17.0,,-814.1,1033.0,,4039.4,,,,,,True,,False,False,,False,,
29029,1067,973.0,,,,946.0,,632.3,1688.0,,650.1,,,-94.0,,,,-121.0,,-434.7,621.0,,-416.9,,,,,,False,,False,False,,False,,
29031,1997,3367.0,,,,2818.0,,1460.7,3862.0,,1860.5,,,1370.0,,,,821.0,,-536.3,1865.0,,-136.5,,,,,,True,,True,False,,True,,
29033,311,357.0,,,,314.0,,416.2,357.0,,,,,46.0,,,,3.0,,105.2,46.0,,,,,,,,True,,False,False,,,,
29035,110,147.0,,,,184.0,,603.6,225.0,,,,,37.0,,,,74.0,,493.6,115.0,,,,,,,,False,,False,False,,,,
29037,2680,2681.0,,,,2825.0,,1983.3,3926.0,,3539.5,,,1.0,,,,145.0,,-696.7,1246.0,,859.5,,,,,,False,,False,False,,False,,
29039,167,154.0,,,,425.0,,61.8,478.0,,,,,-13.0,,,,258.0,,-105.2,311.0,,,,,,,,False,,False,False,,,,
29041,141,147.0,,,,235.0,,29.1,298.0,,,,,6.0,,,,94.0,,-111.9,157.0,,,,,,,,False,,False,False,,,,
29043,2528,1848.0,,,,1948.0,,891.4,3076.0,,838.9,,,-680.0,,,,-580.0,,-1636.6,548.0,,-1689.1,,,,,,True,,False,True,,False,,
29045,113,196.0,,,,248.0,,101.2,307.0,,,,,83.0,,,,135.0,,-11.8,194.0,,,,,,,,False,,True,False,,,,
29047,2513,2380.0,,,,7307.0,,2169.3,6651.0,,2123.5,,,-133.0,,,,4794.0,,-343.7,4138.0,,-389.5,,,,,,False,,False,False,,False,,
29049,547,378.0,,,,742.0,,206.5,775.0,,,,,-169.0,,,,195.0,,-340.5,228.0,,,,,,,,False,,False,False,,,,
29051,2049,4011.0,,,,2031.0,,1393.1,4656.0,,7640.1,,,1962.0,,,,-18.0,,-655.9,2607.0,,5591.1,,,,,,True,,True,False,,False,,
29053,448,497.0,,,,554.0,,159.5,849.0,,,,,49.0,,,,106.0,,-288.5,401.0,,,,,,,,False,,False,False,,,,
29055,732,679.0,,,,687.0,,318.7,1008.0,,,,,-53.0,,,,-45.0,,-413.3,276.0,,,,,,,,True,,False,False,,,,
29057,116,119.0,,,,183.0,,34.8,235.0,,,,,3.0,,,,67.0,,-81.2,119.0,,,,,,,,False,,False,False,,,,
29059,152,252.0,,,,407.0,,168.6,572.0,,,,,100.0,,,,255.0,,16.6,420.0,,,,,,,,False,,True,False,,,,
29061,197,182.0,,,,338.0,,33.5,303.0,,,,,-15.0,,,,141.0,,-163.5,106.0,,,,,,,,False,,False,False,,,,
29063,276,518.0,,,,543.0,,331.4,697.0,,,,,242.0,,,,267.0,,55.4,421.0,,,,,,,,False,,True,False,,,,
29065,254,441.0,,,,460.0,,632.1,564.0,,,,,187.0,,,,206.0,,378.1,310.0,,,,,,,,False,,False,False,,,,
29067,284,308.0,,,,350.0,,119.7,420.0,,,,,24.0,,,,66.0,,-164.3,136.0,,,,,,,,False,,False,False,,,,
29069,580,707.0,,,,1547.0,,267.6,927.0,,,,,127.0,,,,967.0,,-312.4,347.0,,,,,,,,False,,False,False,,,,
29071,2807,2961.0,,,,3156.0,,1633.8,5255.0,,2851.7,,,154.0,,,,349.0,,-1173.2,2448.0,,44.7,,,,,,False,,False,False,,True,,
29073,322,420.0,,,,418.0,,140.6,541.0,,,,,98.0,,,,96.0,,-181.4,219.0,,,,,,,,True,,False,False,,,,
29075,269,252.0,,,,253.0,,107.6,301.0,,,,,-17.0,,,,-16.0,,-161.4,32.0,,,,,,,,True,,False,False,,,,
29077,7521,7084.0,,,,7637.0,,3888.5,9281.0,,2222.5,,,-437.0,,,,116.0,,-3632.5,1760.0,,-5298.5,,,,,,True,,False,False,,False,,
29079,271,224.0,,,,465.0,,153.8,370.0,,,,,-47.0,,,,194.0,,-117.2,99.0,,,,,,,,False,,False,False,,,,
29081,329,252.0,,,,348.0,,123.5,397.0,,,,,-77.0,,,,19.0,,-205.5,68.0,,,,,,,,True,,False,True,,,,
29083,507,728.0,,,,687.0,,372.4,894.0,,,,,221.0,,,,180.0,,-134.6,387.0,,,,,,,,True,,True,False,,,,
29085,88,154.0,,,,183.0,,17.6,330.0,,,,,66.0,,,,95.0,,-70.4,242.0,,,,,,,,False,,False,False,,,,
29087,84,210.0,,,,150.0,,348.4,218.0,,,,,126.0,,,,66.0,,264.4,134.0,,,,,,,,True,,False,False,,,,
29089,171,441.0,,,,290.0,,144.3,516.0,,,,,270.0,,,,119.0,,-26.7,345.0,,,,,,,,True,,True,False,,,,
29091,1060,476.0,,,,1320.0,,183.7,947.0,,,,,-584.0,,,,260.0,,-876.3,-113.0,,,,,,,,True,,False,True,,,,
29093,220,182.0,,,,307.0,,295.7,320.0,,,,,-38.0,,,,87.0,,75.7,100.0,,,,,,,,False,,False,False,,,,
29095,9571,10213.0,,,,18169.0,,6614.1,18938.0,,13579.1,,,642.0,,,,8598.0,,-2956.9,9367.0,,4008.1,,,,,,False,,False,False,,False,,
29097,2842,3192.0,,,,4292.0,,1634.0,4782.0,,2463.5,,,350.0,,,,1450.0,,-1208.0,1940.0,,-378.5,,,,,,False,,False,False,,False,,
29099,6341,8953.0,,,,7313.0,,5733.0,11852.0,,9416.1,,,2612.0,,,,972.0,,-608.0,5511.0,,3075.1,,,,,,True,,True,False,,False,,
29101,1038,1232.0,,,,1509.0,,652.8,1903.0,,1193.7,,,194.0,,,,471.0,,-385.2,865.0,,155.7,,,,,,False,,False,False,,True,,
29103,30,63.0,,,,136.0,,41.0,112.0,,,,,33.0,,,,106.0,,11.0,82.0,,,,,,,,False,,True,False,,,,
29105,949,805.0,,,,943.0,,497.3,1116.0,,,,,-144.0,,,,-6.0,,-451.7,167.0,,,,,,,,True,,False,False,,,,
29107,773,1008.0,,,,1014.0,,420.8,1376.0,,,,,235.0,,,,241.0,,-352.2,603.0,,,,,,,,False,,False,False,,,,
29109,681,784.0,,,,1163.0,,392.1,1297.0,,,,,103.0,,,,482.0,,-288.9,616.0,,,,,,,,False,,False,False,,,,
29111,172,133.0,,,,345.0,,53.9,322.0,,,,,-39.0,,,,173.0,,-118.1,150.0,,,,,,,,False,,False,False,,,,
29113,1475,2051.0,,,,1736.0,,1592.5,3193.0,,2578.2,,,576.0,,,,261.0,,117.5,1718.0,,1103.2,,,,,,True,,True,False,,False,,
29115,176,231.0,,,,410.0,,109.3,399.0,,,,,55.0,,,,234.0,,-66.7,223.0,,,,,,,,False,,False,False,,,,
29117,404,329.0,,,,566.0,,380.6,510.0,,,,,-75.0,,,,162.0,,-23.4,106.0,,,,,,,,False,,True,False,,,,
29119,414,322.0,,,,875.0,,325.1,623.0,,,,,-92.0,,,,461.0,,-88.9,209.0,,,,,,,,False,,True,False,,,,
29121,392,686.0,,,,518.0,,953.3,683.0,,,,,294.0,,,,126.0,,561.3,291.0,,,,,,,,True,,False,True,,,,
29123,406,756.0,,,,459.0,,395.1,659.0,,,,,350.0,,,,53.0,,-10.9,253.0,,,,,,,,True,,True,True,,,,
29125,142,203.0,,,,209.0,,126.3,339.0,,,,,61.0,,,,67.0,,-15.7,197.0,,,,,,,,False,,True,False,,,,
29127,753,1141.0,,,,1158.0,,608.7,1533.0,,,,,388.0,,,,405.0,,-144.3,780.0,,,,,,,,False,,True,False,,,,
29129,72,49.0,,,,118.0,,112.8,107.0,,,,,-23.0,,,,46.0,,40.8,35.0,,,,,,,,False,,False,False,,,,
29131,736,602.0,,,,731.0,,423.1,1121.0,,,,,-134.0,,,,-5.0,,-312.9,385.0,,,,,,,,True,,False,False,,,,
29133,318,1141.0,,,,625.0,,2720.1,736.0,,,,,823.0,,,,307.0,,2402.1,418.0,,,,,,,,True,,False,True,,,,
29135,392,693.0,,,,494.0,,180.2,922.0,,,,,301.0,,,,102.0,,-211.8,530.0,,,,,,,,True,,True,False,,,,
29137,181,294.0,,,,242.0,,115.7,353.0,,,,,113.0,,,,61.0,,-65.3,172.0,,,,,,,,True,,True,False,,,,
29139,202,357.0,,,,289.0,,231.1,413.0,,,,,155.0,,,,87.0,,29.1,211.0,,,,,,,,True,,True,False,,,,
29141,508,469.0,,,,479.0,,322.8,773.0,,,,,-39.0,,,,-29.0,,-185.2,265.0,,,,,,,,True,,False,False,,,,
29143,357,812.0,,,,680.0,,291.1,682.0,,,,,455.0,,,,323.0,,-65.9,325.0,,,,,,,,True,,True,True,,,,
29145,817,1197.0,,,,2281.0,,896.4,2241.0,,1145.7,,,380.0,,,,1464.0,,79.4,1424.0,,328.7,,,,,,False,,True,False,,True,,
29147,494,959.0,,,,945.0,,288.6,1366.0,,,,,465.0,,,,451.0,,-205.4,872.0,,,,,,,,True,,True,False,,,,
29149,265,140.0,,,,372.0,,70.6,342.0,,,,,-125.0,,,,107.0,,-194.4,77.0,,,,,,,,True,,False,True,,,,
29151,372,553.0,,,,396.0,,271.5,785.0,,,,,181.0,,,,24.0,,-100.5,413.0,,,,,,,,True,,True,False,,,,
29153,191,119.0,,,,220.0,,73.7,292.0,,,,,-72.0,,,,29.0,,-117.3,101.0,,,,,,,,True,,False,False,,,,
29155,274,434.0,,,,895.0,,140.3,480.0,,,,,160.0,,,,621.0,,-133.7,206.0,,,,,,,,False,,True,False,,,,
29157,432,679.0,,,,716.0,,402.8,960.0,,,,,247.0,,,,284.0,,-29.2,528.0,,,,,,,,False,,True,False,,,,
29159,1795,665.0,,,,1481.0,,87.9,1021.0,,1027.0,,,-1130.0,,,,-314.0,,-1707.1,-774.0,,-768.0,,,,,,True,,False,True,,True,,
29161,1041,1582.0,,,,1123.0,,1528.8,1997.0,,,,,541.0,,,,82.0,,487.8,956.0,,,,,,,,True,,True,False,,,,
29163,502,644.0,,,,716.0,,491.9,842.0,,,,,142.0,,,,214.0,,-10.1,340.0,,,,,,,,False,,True,False,,,,
29165,1135,1043.0,,,,2687.0,,1445.8,2817.0,,,,,-92.0,,,,1552.0,,310.8,1682.0,,,,,,,,False,,False,False,,,,
29167,638,539.0,,,,811.0,,189.5,989.0,,,,,-99.0,,,,173.0,,-448.5,351.0,,,,,,,,False,,False,False,,,,
29169,1254,980.0,,,,1231.0,,1452.4,1174.0,,,,,-274.0,,,,-23.0,,198.4,-80.0,,,,,,,,True,,True,True,,,,
29171,60,266.0,,,,152.0,,111.9,216.0,,,,,206.0,,,,92.0,,51.9,156.0,,,,,,,,True,,True,True,,,,
29173,250,462.0,,,,323.0,,303.9,570.0,,,,,212.0,,,,73.0,,53.9,320.0,,,,,,,,True,,True,False,,,,
29175,566,567.0,,,,916.0,,267.3,794.0,,,,,1.0,,,,350.0,,-298.7,228.0,,,,,,,,False,,False,False,,,,
29177,621,504.0,,,,743.0,,79.7,841.0,,,,,-117.0,,,,122.0,,-541.3,220.0,,,,,,,,False,,False,False,,,,
29179,81,161.0,,,,198.0,,48.0,241.0,,,,,80.0,,,,117.0,,-33.0,160.0,,,,,,,,False,,True,False,,,,
29181,240,364.0,,,,447.0,,52.2,456.0,,,,,124.0,,,,207.0,,-187.8,216.0,,,,,,,,False,,False,False,,,,
29183,10363,14112.0,,,,11892.0,,9284.2,19611.0,,19477.8,,,3749.0,,,,1529.0,,-1078.8,9248.0,,9114.8,,,,,,True,,True,False,,False,,
29185,183,266.0,,,,218.0,,103.1,342.0,,,,,83.0,,,,35.0,,-79.9,159.0,,,,,,,,True,,True,False,,,,
29186,469,819.0,,,,656.0,,229.2,791.0,,,,,350.0,,,,187.0,,-239.8,322.0,,,,,,,,True,,True,True,,,,
29187,2099,3073.0,,,,2693.0,,1553.4,3866.0,,1130.4,,,974.0,,,,594.0,,-545.6,1767.0,,-968.6,,,,,,True,,True,False,,True,,
29189,27295,35658.0,,,,26984.0,,18818.6,43250.0,,17921.8,,,8363.0,,,,-311.0,,-8476.4,15955.0,,-9373.2,,,,,,True,,False,False,,False,,
29195,666,707.0,,,,803.0,,300.3,999.0,,,,,41.0,,,,137.0,,-365.7,333.0,,,,,,,,False,,False,False,,,,
29197,107,84.0,,,,176.0,,7.5,145.0,,,,,-23.0,,,,69.0,,-99.5,38.0,,,,,,,,False,,False,False,,,,
29199,51,91.0,,,,177.0,,83.5,173.0,,,,,40.0,,,,126.0,,32.5,122.0,,,,,,,,False,,True,False,,,,
29201,968,1687.0,,,,1692.0,,1730.3,2011.0,,1340.7,,,719.0,,,,724.0,,762.3,1043.0,,372.7,,,,,,False,,False,False,,True,,
29203,111,105.0,,,,225.0,,10.3,220.0,,,,,-6.0,,,,114.0,,-100.7,109.0,,,,,,,,False,,False,False,,,,
29205,126,161.0,,,,191.0,,28.1,264.0,,,,,35.0,,,,65.0,,-97.9,138.0,,,,,,,,False,,False,False,,,,
29207,535,1078.0,,,,1277.0,,1415.7,1337.0,,,,,543.0,,,,742.0,,880.7,802.0,,,,,,,,False,,False,False,,,,
29209,661,679.0,,,,714.0,,448.1,995.0,,,,,18.0,,,,53.0,,-212.9,334.0,,,,,,,,False,,False,False,,,,
29211,159,154.0,,,,211.0,,68.6,260.0,,,,,-5.0,,,,52.0,,-90.4,101.0,,,,,,,,False,,False,False,,,,
29213,1365,1827.0,,,,1493.0,,1433.4,2315.0,,1724.3,,,462.0,,,,128.0,,68.4,950.0,,359.3,,,,,,True,,True,False,,True,,
29215,518,385.0,,,,698.0,,164.2,859.0,,,,,-133.0,,,,180.0,,-353.8,341.0,,,,,,,,False,,False,False,,,,
29217,607,434.0,,,,614.0,,124.1,748.0,,,,,-173.0,,,,7.0,,-482.9,141.0,,,,,,,,True,,False,True,,,,
29219,659,980.0,,,,919.0,,898.1,1643.0,,,,,321.0,,,,260.0,,239.1,984.0,,,,,,,,True,,True,False,,,,
29221,568,784.0,,,,931.0,,459.6,1073.0,,,,,216.0,,,,363.0,,-108.4,505.0,,,,,,,,False,,True,False,,,,
29223,260,252.0,,,,385.0,,295.3,448.0,,,,,-8.0,,,,125.0,,35.3,188.0,,,,,,,,False,,False,False,,,,
29225,974,931.0,,,,922.0,,1004.5,1489.0,,,,,-43.0,,,,-52.0,,30.5,515.0,,,,,,,,False,,True,False,,,,
29227,62,77.0,,,,132.0,,270.8,79.0,,,,,15.0,,,,70.0,,208.8,17.0,,,,,,,,False,,False,False,,,,
29229,497,238.0,,,,494.0,,126.8,670.0,,,,,-259.0,,,,-3.0,,-370.2,173.0,,,,,,,,True,,False,True,,,,
29510,5966,8568.0,,,,8720.0,,5919.3,,,10563.6,,,2602.0,,,,2754.0,,-46.7,,,4597.6,,,,,,False,,True,,,False,,
30001,266,308.0,,,,324.0,,282.1,423.0,,,,,42.0,,,,58.0,,16.1,157.0,,,,,,,,False,,True,False,,,,
30003,540,168.0,,,,524.0,,146.0,567.0,,,,,-372.0,,,,-16.0,,-394.0,27.0,,,,,,,,True,,False,True,,,,
30005,107,245.0,,,,64.0,,34.0,304.0,,,,,138.0,,,,-43.0,,-73.0,197.0,,,,,,,,True,,True,False,,,,
30007,148,175.0,,,,120.0,,142.7,273.0,,,,,27.0,,,,-28.0,,-5.3,125.0,,,,,,,,False,,True,False,,,,
30009,165,273.0,,,,128.0,,70.8,450.0,,,,,108.0,,,,-37.0,,-94.2,285.0,,,,,,,,True,,True,False,,,,
30011,44,28.0,,,,131.0,,43.1,68.0,,,,,-16.0,,,,87.0,,-0.9,24.0,,,,,,,,False,,True,False,,,,
30013,2278,3248.0,,,,4459.0,,2281.8,3847.0,,2857.0,,,970.0,,,,2181.0,,3.8,1569.0,,579.0,,,,,,False,,True,False,,True,,
30015,148,259.0,,,,51.0,,162.5,281.0,,,,,111.0,,,,-97.0,,14.5,133.0,,,,,,,,True,,True,False,,,,
30017,370,455.0,,,,767.0,,414.2,528.0,,,,,85.0,,,,397.0,,44.2,158.0,,,,,,,,False,,True,False,,,,
30019,56,147.0,,,,70.0,,499.9,119.0,,,,,91.0,,,,14.0,,443.9,63.0,,,,,,,,True,,False,True,,,,
30021,457,427.0,,,,599.0,,619.6,502.0,,,,,-30.0,,,,142.0,,162.6,45.0,,,,,,,,False,,False,False,,,,
30023,203,280.0,,,,564.0,,191.8,410.0,,,,,77.0,,,,361.0,,-11.2,207.0,,,,,,,,False,,True,False,,,,
30025,30,133.0,,,,152.0,,268.2,147.0,,,,,103.0,,,,122.0,,238.2,117.0,,,,,,,,False,,False,False,,,,
30027,347,707.0,,,,234.0,,257.1,611.0,,,,,360.0,,,,-113.0,,-89.9,264.0,,,,,,,,True,,True,True,,,,
30029,2819,6629.0,,,,5138.0,,4300.4,7260.0,,3124.8,,,3810.0,,,,2319.0,,1481.4,4441.0,,305.8,,,,,,True,,True,False,,True,,
