,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
36113,1236,500.0,801.0,,,,,1045.0,,1014.0,699.4,,820.0,,,,,,-736.0,-435.0,,,,,-191.0,,-222.0,-536.6,,-416.0,,,,,,True,,,,,True,,True,True,,True,,,,,
36115,875,330.0,548.0,,,,,1128.0,,354.9,454.4,,677.0,,,,,,-545.0,-327.0,,,,,253.0,,-520.1,-420.6,,-198.0,,,,,,True,,,,,True,,True,True,,True,,,,,
36117,1943,1390.0,1114.0,,,,,1813.0,,1811.3,1182.9,,1744.0,,,,,,-553.0,-829.0,,,,,-130.0,,-131.7,-760.1,,-199.0,,,,,,False,,,,,True,,True,False,,True,,,,,
36119,24689,21500.0,15502.0,,,,,20321.0,,35769.9,26421.1,,18107.5,,,16541.5,15397.0,,-3189.0,-9187.0,,,,,-4368.0,,11080.9,1732.1,,-6581.5,,,-8147.5,-9292.0,,False,,,,,False,,False,True,,False,,,False,False,
36121,1235,860.0,900.0,,,,,1238.0,,1021.2,246.7,,1536.0,,,,,,-375.0,-335.0,,,,,3.0,,-213.8,-988.3,,301.0,,,,,,True,,,,,True,,True,False,,True,,,,,
36123,427,295.0,405.0,,,,,649.0,,461.8,112.9,,270.0,,,,,,-132.0,-22.0,,,,,222.0,,34.8,-314.1,,-157.0,,,,,,True,,,,,False,,True,False,,False,,,,,
37001,4085,3700.0,4650.0,,,,,3416.0,,4041.5,2794.1,,3190.0,,,2458.8,3306.0,,-385.0,565.0,,,,,-669.0,,-43.5,-1290.9,,-895.0,,,-1626.2,-779.0,,False,,,,,False,,True,False,,False,,,False,False,
37003,1226,1275.0,1029.0,,,,,1160.0,,1097.6,565.2,,1124.0,,,,,,49.0,-197.0,,,,,-66.0,,-128.4,-660.8,,-102.0,,,,,,False,,,,,False,,False,False,,False,,,,,
37005,290,275.0,346.0,,,,,244.0,,1119.9,87.0,,554.0,,,,,,-15.0,56.0,,,,,-46.0,,829.9,-203.0,,264.0,,,,,,False,,,,,False,,False,False,,False,,,,,
37007,661,515.0,689.0,,,,,543.0,,618.6,376.4,,476.5,,,,,,-146.0,28.0,,,,,-118.0,,-42.4,-284.6,,-184.5,,,,,,True,,,,,True,,True,False,,False,,,,,
37009,567,730.0,714.0,,,,,557.0,,791.6,331.5,,600.5,,,,,,163.0,147.0,,,,,-10.0,,224.6,-235.5,,33.5,,,,,,True,,,,,True,,False,False,,True,,,,,
37011,447,590.0,574.0,,,,,393.0,,617.3,317.2,,718.0,,,,,,143.0,127.0,,,,,-54.0,,170.3,-129.8,,271.0,,,,,,True,,,,,True,,False,True,,False,,,,,
37013,1406,850.0,1727.0,,,,,1265.0,,1670.6,519.3,,1077.5,,,,,,-556.0,321.0,,,,,-141.0,,264.6,-886.7,,-328.5,,,,,,True,,,,,True,,True,False,,True,,,,,
37015,392,370.0,462.0,,,,,293.0,,356.6,181.7,,322.0,,,,,,-22.0,70.0,,,,,-99.0,,-35.4,-210.3,,-70.0,,,,,,False,,,,,False,,False,False,,False,,,,,
37017,760,505.0,709.0,,,,,548.0,,420.7,452.4,,228.0,,,,,,-255.0,-51.0,,,,,-212.0,,-339.3,-307.6,,-532.0,,,,,,True,,,,,True,,False,False,,False,,,,,
37019,2066,1445.0,1038.0,,,,,1836.0,,1989.5,1648.8,,1407.0,,,1032.6,1390.0,,-621.0,-1028.0,,,,,-230.0,,-76.5,-417.2,,-659.0,,,-1033.4,-676.0,,False,,,,,True,,True,True,,False,,,False,False,
37021,4956,3695.0,4645.0,,,,,6176.0,,5508.9,3496.2,,5323.5,,,2806.9,7645.0,,-1261.0,-311.0,,,,,1220.0,,552.9,-1459.8,,367.5,,,-2149.1,2689.0,,True,,,,,True,,True,False,,True,,,False,False,
37023,2544,3120.0,2789.0,,,,,2883.0,,4858.2,2449.6,,2925.5,,,3413.0,,,576.0,245.0,,,,,339.0,,2314.2,-94.4,,381.5,,,869.0,,,True,,,,,True,,False,True,,True,,,False,,
37025,5542,4885.0,6485.0,,,,,5018.0,,6849.4,3443.8,,5637.0,,,5601.0,8629.0,,-657.0,943.0,,,,,-524.0,,1307.4,-2098.2,,95.0,,,59.0,3087.0,,False,,,,,True,,False,False,,True,,,True,False,
37027,2852,2570.0,3357.0,,,,,2610.0,,3575.7,1446.7,,3817.0,,,2355.6,,,-282.0,505.0,,,,,-242.0,,723.7,-1405.3,,965.0,,,-496.4,,,False,,,,,True,,False,False,,False,,,False,,
37029,185,135.0,174.0,,,,,117.0,,495.2,110.0,,97.0,,,,,,-50.0,-11.0,,,,,-68.0,,310.2,-75.0,,-88.0,,,,,,True,,,,,False,,False,False,,False,,,,,
37031,1216,1225.0,1376.0,,,,,2382.0,,1590.7,648.7,,1787.0,,,,,,9.0,160.0,,,,,1166.0,,374.7,-567.3,,571.0,,,,,,False,,,,,False,,False,False,,False,,,,,
37033,545,360.0,347.0,,,,,504.0,,205.6,215.4,,337.0,,,,,,-185.0,-198.0,,,,,-41.0,,-339.4,-329.6,,-208.0,,,,,,False,,,,,True,,False,False,,False,,,,,
37035,5117,5360.0,6726.0,,,,,4436.0,,5865.6,3340.0,,6122.5,,,3481.4,5754.0,,243.0,1609.0,,,,,-681.0,,748.6,-1777.0,,1005.5,,,-1635.6,637.0,,False,,,,,False,,False,False,,False,,,False,False,
37037,755,595.0,705.0,,,,,1050.0,,379.0,521.0,,568.0,,,403.4,,,-160.0,-50.0,,,,,295.0,,-376.0,-234.0,,-187.0,,,-351.6,,,True,,,,,False,,False,False,,False,,,False,,
37039,595,320.0,405.0,,,,,662.0,,451.2,144.8,,347.0,,,,,,-275.0,-190.0,,,,,67.0,,-143.8,-450.2,,-248.0,,,,,,True,,,,,True,,True,False,,True,,,,,
37041,317,180.0,229.0,,,,,241.0,,343.8,86.9,,162.0,,,,,,-137.0,-88.0,,,,,-76.0,,26.8,-230.1,,-155.0,,,,,,True,,,,,True,,True,False,,False,,,,,
37043,222,40.0,35.0,,,,,208.0,,114.4,31.7,,48.0,,,,,,-182.0,-187.0,,,,,-14.0,,-107.6,-190.3,,-174.0,,,,,,False,,,,,True,,True,False,,True,,,,,
37045,3217,2780.0,3185.0,,,,,2946.0,,3560.5,1479.9,,3091.5,,,1686.0,,,-437.0,-32.0,,,,,-271.0,,343.5,-1737.1,,-125.5,,,-1531.0,,,True,,,,,True,,True,False,,True,,,False,,
37047,1506,780.0,220.0,,,,,998.0,,275.0,858.3,,463.5,,,543.3,,,-726.0,-1286.0,,,,,-508.0,,-1231.0,-647.7,,-1042.5,,,-962.7,,,False,,,,,True,,False,True,,False,,,False,,
37049,2468,2410.0,3085.0,,,,,2244.0,,4231.4,1303.5,,3054.0,,,1801.1,,,-58.0,617.0,,,,,-224.0,,1763.4,-1164.5,,586.0,,,-666.9,,,False,,,,,False,,False,False,,False,,,False,,
37051,6351,4875.0,7084.0,,,,,5323.0,,5495.6,3578.7,,5945.0,,,4790.0,8264.0,,-1476.0,733.0,,,,,-1028.0,,-855.4,-2772.3,,-406.0,,,-1561.0,1913.0,,True,,,,,True,,True,False,,True,,,False,False,
37053,435,410.0,799.0,,,,,335.0,,1264.6,299.6,,725.0,,,,,,-25.0,364.0,,,,,-100.0,,829.6,-135.4,,290.0,,,,,,False,,,,,False,,False,False,,False,,,,,
37055,658,380.0,436.0,,,,,843.0,,375.9,270.9,,335.0,,,,,,-278.0,-222.0,,,,,185.0,,-282.1,-387.1,,-323.0,,,,,,True,,,,,True,,False,False,,False,,,,,
37057,4736,3760.0,4773.0,,,,,4152.0,,4414.8,2631.0,,3877.5,,,3166.8,5417.0,,-976.0,37.0,,,,,-584.0,,-321.2,-2105.0,,-858.5,,,-1569.2,681.0,,True,,,,,True,,True,False,,True,,,False,True,
37059,1084,955.0,930.0,,,,,972.0,,812.2,591.3,,887.0,,,,,,-129.0,-154.0,,,,,-112.0,,-271.8,-492.7,,-197.0,,,,,,False,,,,,True,,False,False,,False,,,,,
37061,1168,1000.0,1115.0,,,,,1041.0,,859.8,858.8,,988.0,,,588.1,,,-168.0,-53.0,,,,,-127.0,,-308.2,-309.2,,-180.0,,,-579.9,,,True,,,,,True,,False,False,,False,,,False,,
37063,4870,4045.0,6147.0,,,,,4583.0,,3593.3,4774.1,,8003.5,,,2838.0,5859.0,,-825.0,1277.0,,,,,-287.0,,-1276.7,-95.9,,3133.5,,,-2032.0,989.0,,False,,,,,True,,False,True,,False,,,False,False,
37065,844,960.0,1120.0,,,,,1107.0,,938.5,858.3,,961.0,,,690.5,,,116.0,276.0,,,,,263.0,,94.5,14.3,,117.0,,,-153.5,,,False,,,,,False,,True,True,,False,,,False,,
37067,8435,9080.0,11466.0,,,,,7477.0,,10442.4,8050.1,,9169.0,,,5986.3,14933.0,,645.0,3031.0,,,,,-958.0,,2007.4,-384.9,,734.0,,,-2448.7,6498.0,,False,,,,,False,,False,True,,False,,,False,False,
37069,1606,1130.0,1234.0,,,,,1101.0,,1560.5,1077.5,,1314.0,,,878.9,,,-476.0,-372.0,,,,,-505.0,,-45.5,-528.5,,-292.0,,,-727.1,,,True,,,,,False,,True,False,,True,,,False,,
37071,7079,6010.0,6300.0,,,,,6689.0,,8446.5,4227.1,,7328.0,,,3668.0,9331.0,,-1069.0,-779.0,,,,,-390.0,,1367.5,-2851.9,,249.0,,,-3411.0,2252.0,,True,,,,,True,,False,False,,True,,,False,False,
37073,181,175.0,215.0,,,,,142.0,,639.3,49.5,,124.0,,,,,,-6.0,34.0,,,,,-39.0,,458.3,-131.5,,-57.0,,,,,,False,,,,,False,,False,False,,False,,,,,
37075,184,135.0,0.0,,,,,198.0,,1129.1,38.0,,158.0,,,,,,-49.0,-184.0,,,,,14.0,,945.1,-146.0,,-26.0,,,,,,False,,,,,True,,False,False,,True,,,,,
37077,1338,1565.0,3649.0,,,,,1136.0,,1827.4,716.6,,1698.0,,,1143.1,,,227.0,2311.0,,,,,-202.0,,489.4,-621.4,,360.0,,,-194.9,,,False,,,,,True,,False,False,,False,,,True,,
37079,425,380.0,229.0,,,,,350.0,,394.1,145.1,,295.0,,,,,,-45.0,-196.0,,,,,-75.0,,-30.9,-279.9,,-130.0,,,,,,False,,,,,False,,True,False,,False,,,,,
37081,10746,9900.0,12469.0,,,,,9467.0,,10619.4,8667.3,,9350.5,,,6911.6,11245.0,,-846.0,1723.0,,,,,-1279.0,,-126.6,-2078.7,,-1395.5,,,-3834.4,499.0,,False,,,,,False,,True,False,,False,,,False,True,
37083,1464,810.0,892.0,,,,,862.0,,651.7,533.4,,876.0,,,423.6,,,-654.0,-572.0,,,,,-602.0,,-812.3,-930.6,,-588.0,,,-1040.4,,,True,,,,,True,,False,False,,True,,,False,,
37085,2524,2500.0,2859.0,,,,,2278.0,,4386.8,1470.6,,2451.5,,,2335.1,4088.0,,-24.0,335.0,,,,,-246.0,,1862.8,-1053.4,,-72.5,,,-188.9,1564.0,,False,,,,,False,,False,False,,False,,,False,False,
37087,1321,1060.0,791.0,,,,,1840.0,,1579.5,1065.9,,1082.0,,,,,,-261.0,-530.0,,,,,519.0,,258.5,-255.1,,-239.0,,,,,,False,,,,,False,,True,True,,True,,,,,
37089,3082,1770.0,2878.0,,,,,2900.0,,1893.3,1433.0,,2993.5,,,1142.5,,,-1312.0,-204.0,,,,,-182.0,,-1188.7,-1649.0,,-88.5,,,-1939.5,,,True,,,,,True,,True,False,,True,,,False,,
37091,496,490.0,110.0,,,,,390.0,,832.4,248.6,,473.5,,,,,,-6.0,-386.0,,,,,-106.0,,336.4,-247.4,,-22.5,,,,,,False,,,,,False,,False,False,,False,,,,,
37093,1015,895.0,973.0,,,,,888.0,,1091.0,701.5,,1012.0,,,803.8,,,-120.0,-42.0,,,,,-127.0,,76.0,-313.5,,-3.0,,,-211.2,,,True,,,,,False,,True,False,,True,,,False,,
37095,355,40.0,0.0,,,,,189.0,,221.7,19.9,,63.0,,,,,,-315.0,-355.0,,,,,-166.0,,-133.3,-335.1,,-292.0,,,,,,False,,,,,True,,True,False,,True,,,,,
37097,4827,5005.0,6782.0,,,,,4386.0,,7827.3,3831.8,,6681.5,,,5429.2,8453.0,,178.0,1955.0,,,,,-441.0,,3000.3,-995.2,,1854.5,,,602.2,3626.0,,False,,,,,False,,False,False,,False,,,False,False,
37099,991,1280.0,2370.0,,,,,1025.0,,4519.4,837.2,,1371.5,,,,,,289.0,1379.0,,,,,34.0,,3528.4,-153.8,,380.5,,,,,,False,,,,,True,,False,True,,False,,,,,
37101,4880,4570.0,7427.0,,,,,3282.0,,5168.6,3353.1,,4877.5,,,4062.5,7228.0,,-310.0,2547.0,,,,,-1598.0,,288.6,-1526.9,,-2.5,,,-817.5,2348.0,,False,,,,,False,,True,False,,True,,,False,False,
37103,202,110.0,143.0,,,,,104.0,,88.5,56.1,,125.0,,,,,,-92.0,-59.0,,,,,-98.0,,-113.5,-145.9,,-77.0,,,,,,True,,,,,False,,False,False,,True,,,,,
37105,1488,1045.0,1430.0,,,,,1055.0,,2210.9,729.5,,1733.0,,,658.9,,,-443.0,-58.0,,,,,-433.0,,722.9,-758.5,,245.0,,,-829.1,,,True,,,,,True,,False,False,,True,,,False,,
37107,1509,1330.0,1464.0,,,,,1112.0,,1700.5,1025.9,,1216.0,,,801.6,,,-179.0,-45.0,,,,,-397.0,,191.5,-483.1,,-293.0,,,-707.4,,,True,,,,,False,,False,False,,False,,,False,,
37109,2683,2190.0,2330.0,,,,,2373.0,,2671.6,1474.5,,2708.0,,,1753.0,,,-493.0,-353.0,,,,,-310.0,,-11.4,-1208.5,,25.0,,,-930.0,,,True,,,,,True,,True,False,,True,,,False,,
37111,1519,1595.0,1741.0,,,,,1439.0,,2611.1,1007.6,,2087.5,,,827.6,,,76.0,222.0,,,,,-80.0,,1092.1,-511.4,,568.5,,,-691.4,,,False,,,,,False,,False,False,,False,,,False,,
37113,916,350.0,421.0,,,,,799.0,,315.2,435.3,,325.0,,,,,,-566.0,-495.0,,,,,-117.0,,-600.8,-480.7,,-591.0,,,,,,True,,,,,True,,False,True,,False,,,,,
37115,410,340.0,315.0,,,,,578.0,,165.5,249.7,,347.0,,,,,,-70.0,-95.0,,,,,168.0,,-244.5,-160.3,,-63.0,,,,,,False,,,,,False,,False,False,,True,,,,,
37117,713,400.0,519.0,,,,,418.0,,524.7,266.5,,548.0,,,,,,-313.0,-194.0,,,,,-295.0,,-188.3,-446.5,,-165.0,,,,,,True,,,,,True,,True,False,,True,,,,,
37119,25632,21680.0,24097.0,,,,,20516.0,,36486.9,22181.4,,27174.5,,,19214.5,35316.0,,-3952.0,-1535.0,,,,,-5116.0,,10854.9,-3450.6,,1542.5,,,-6417.5,9684.0,,True,,,,,False,,False,True,,True,,,False,False,
37121,318,410.0,317.0,,,,,346.0,,346.9,144.3,,402.0,,,,,,92.0,-1.0,,,,,28.0,,28.9,-173.7,,84.0,,,,,,True,,,,,True,,True,False,,True,,,,,
37123,846,590.0,216.0,,,,,675.0,,766.1,388.0,,726.0,,,,,,-256.0,-630.0,,,,,-171.0,,-79.9,-458.0,,-120.0,,,,,,False,,,,,True,,True,False,,True,,,,,
37125,2409,2465.0,3133.0,,,,,1821.0,,7381.4,1674.2,,3466.0,,,1781.0,,,56.0,724.0,,,,,-588.0,,4972.4,-734.8,,1057.0,,,-628.0,,,False,,,,,False,,False,False,,False,,,False,,
37127,2027,1895.0,1950.0,,,,,1734.0,,1883.3,1143.8,,2186.0,,,1209.1,,,-132.0,-77.0,,,,,-293.0,,-143.7,-883.2,,159.0,,,-817.9,,,True,,,,,False,,False,False,,False,,,False,,
37129,3242,3135.0,3708.0,,,,,3978.0,,2733.0,3581.9,,2912.5,,,3027.1,4650.0,,-107.0,466.0,,,,,736.0,,-509.0,339.9,,-329.5,,,-214.9,1408.0,,False,,,,,False,,False,False,,False,,,False,False,
37131,414,245.0,91.0,,,,,281.0,,71.2,150.4,,126.0,,,,,,-169.0,-323.0,,,,,-133.0,,-342.8,-263.6,,-288.0,,,,,,False,,,,,True,,False,False,,False,,,,,
37133,4291,5035.0,8551.0,,,,,5126.0,,4459.3,3069.9,,8731.5,,,3903.8,12589.0,,744.0,4260.0,,,,,835.0,,168.3,-1221.1,,4440.5,,,-387.2,8298.0,,False,,,,,False,,True,False,,False,,,True,False,
37135,1653,1415.0,2016.0,,,,,2099.0,,1285.1,1399.9,,1407.0,,,1712.4,1807.0,,-238.0,363.0,,,,,446.0,,-367.9,-253.1,,-246.0,,,59.4,154.0,,False,,,,,False,,False,False,,False,,,True,True,
37137,194,160.0,58.0,,,,,126.0,,169.5,76.4,,139.0,,,,,,-34.0,-136.0,,,,,-68.0,,-24.5,-117.6,,-55.0,,,,,,False,,,,,False,,True,False,,False,,,,,
37139,1061,725.0,1022.0,,,,,583.0,,1029.6,423.5,,832.0,,,,,,-336.0,-39.0,,,,,-478.0,,-31.4,-637.5,,-229.0,,,,,,True,,,,,False,,True,False,,True,,,,,
37141,1297,1010.0,499.0,,,,,885.0,,418.2,616.5,,901.0,,,,,,-287.0,-798.0,,,,,-412.0,,-878.8,-680.5,,-396.0,,,,,,False,,,,,False,,False,False,,False,,,,,
37143,279,205.0,203.0,,,,,163.0,,141.6,81.8,,215.0,,,,,,-74.0,-76.0,,,,,-116.0,,-137.4,-197.2,,-64.0,,,,,,False,,,,,False,,False,False,,True,,,,,
37145,923,730.0,432.0,,,,,799.0,,1156.6,383.1,,1152.5,,,,,,-193.0,-491.0,,,,,-124.0,,233.6,-539.9,,229.5,,,,,,False,,,,,True,,False,False,,False,,,,,
37147,4483,4380.0,5809.0,,,,,3562.0,,6890.4,3248.8,,5045.0,,,4043.0,6020.0,,-103.0,1326.0,,,,,-921.0,,2407.4,-1234.2,,562.0,,,-440.0,1537.0,,False,,,,,False,,False,False,,False,,,False,False,
37149,485,200.0,326.0,,,,,524.0,,293.7,128.9,,273.0,,,,,,-285.0,-159.0,,,,,39.0,,-191.3,-356.1,,-212.0,,,,,,True,,,,,True,,True,False,,True,,,,,
37151,3418,3305.0,3862.0,,,,,3550.0,,3749.7,2438.1,,3924.5,,,4051.9,4520.0,,-113.0,444.0,,,,,132.0,,331.7,-979.9,,506.5,,,633.9,1102.0,,False,,,,,False,,False,False,,False,,,False,False,
37153,1017,1080.0,203.0,,,,,972.0,,1868.0,595.9,,1274.0,,,,,,63.0,-814.0,,,,,-45.0,,851.0,-421.1,,257.0,,,,,,False,,,,,True,,False,False,,False,,,,,
37155,3674,2790.0,3520.0,,,,,2467.0,,2402.9,2065.9,,2764.5,,,1981.8,3117.0,,-884.0,-154.0,,,,,-1207.0,,-1271.1,-1608.1,,-909.5,,,-1692.2,-557.0,,True,,,,,False,,False,False,,False,,,False,True,
37157,2006,1680.0,1698.0,,,,,2019.0,,1181.6,1216.3,,1865.5,,,1438.2,,,-326.0,-308.0,,,,,13.0,,-824.4,-789.7,,-140.5,,,-567.8,,,True,,,,,True,,False,False,,True,,,False,,
37159,4559,3795.0,4211.0,,,,,3727.0,,5479.0,2269.9,,4433.5,,,3917.2,6632.0,,-764.0,-348.0,,,,,-832.0,,920.0,-2289.1,,-125.5,,,-641.8,2073.0,,True,,,,,False,,False,False,,True,,,True,False,
37161,2407,2260.0,2502.0,,,,,2531.0,,3533.3,1256.4,,3187.0,,,1144.9,,,-147.0,95.0,,,,,124.0,,1126.3,-1150.6,,780.0,,,-1262.1,,,True,,,,,True,,False,False,,False,,,False,,
37163,1524,1590.0,751.0,,,,,1226.0,,1317.2,1154.4,,1252.5,,,1349.5,,,66.0,-773.0,,,,,-298.0,,-206.8,-369.6,,-271.5,,,-174.5,,,False,,,,,False,,False,False,,False,,,False,,
37165,731,755.0,1048.0,,,,,689.0,,638.3,393.2,,643.0,,,386.9,,,24.0,317.0,,,,,-42.0,,-92.7,-337.8,,-88.0,,,-344.1,,,False,,,,,False,,False,False,,False,,,False,,
37167,1903,1540.0,1529.0,,,,,1611.0,,2509.0,915.4,,2034.5,,,1040.1,,,-363.0,-374.0,,,,,-292.0,,606.0,-987.6,,131.5,,,-862.9,,,False,,,,,True,,False,False,,True,,,False,,
37169,1179,885.0,799.0,,,,,1185.0,,732.9,568.8,,763.0,,,,,,-294.0,-380.0,,,,,6.0,,-446.1,-610.2,,-416.0,,,,,,False,,,,,True,,False,False,,False,,,,,
37171,2183,1880.0,1931.0,,,,,1949.0,,1746.4,1298.3,,2294.0,,,1431.6,,,-303.0,-252.0,,,,,-234.0,,-436.6,-884.7,,111.0,,,-751.4,,,True,,,,,True,,False,False,,True,,,False,,
37173,451,270.0,230.0,,,,,322.0,,338.5,145.7,,177.0,,,,,,-181.0,-221.0,,,,,-129.0,,-112.5,-305.3,,-274.0,,,,,,False,,,,,True,,True,False,,False,,,,,
37175,667,380.0,351.0,,,,,826.0,,372.5,204.6,,419.0,,,,,,-287.0,-316.0,,,,,159.0,,-294.5,-462.4,,-248.0,,,,,,False,,,,,True,,False,False,,True,,,,,
37177,57,80.0,42.0,,,,,55.0,,853.9,8.1,,58.0,,,,,,23.0,-15.0,,,,,-2.0,,796.9,-48.9,,1.0,,,,,,True,,,,,True,,False,False,,True,,,,,
37179,6544,4970.0,5499.0,,,,,5131.0,,10557.7,4021.5,,7090.5,,,3432.7,10862.0,,-1574.0,-1045.0,,,,,-1413.0,,4013.7,-2522.5,,546.5,,,-3111.3,4318.0,,True,,,,,True,,False,False,,True,,,False,False,
37181,1176,1065.0,1040.0,,,,,835.0,,1163.0,761.9,,1104.5,,,,,,-111.0,-136.0,,,,,-341.0,,-13.0,-414.1,,-71.5,,,,,,False,,,,,False,,True,False,,True,,,,,
37183,21818,16970.0,15634.0,,,,,16182.0,,31486.8,20129.0,,20628.5,,,20193.6,33193.0,,-4848.0,-6184.0,,,,,-5636.0,,9668.8,-1689.0,,-1189.5,,,-1624.4,11375.0,,False,,,,,False,,False,True,,True,,,True,False,
37185,372,825.0,1212.0,,,,,282.0,,2936.8,374.8,,532.5,,,,,,453.0,840.0,,,,,-90.0,,2564.8,2.8,,160.5,,,,,,False,,,,,True,,False,True,,True,,,,,
37187,274,135.0,174.0,,,,,235.0,,250.3,70.4,,190.0,,,,,,-139.0,-100.0,,,,,-39.0,,-23.7,-203.6,,-84.0,,,,,,True,,,,,True,,True,False,,True,,,,,
37189,837,1175.0,1160.0,,,,,1026.0,,2063.7,443.5,,1505.0,,,,,,338.0,323.0,,,,,189.0,,1226.7,-393.5,,668.0,,,,,,True,,,,,True,,False,False,,False,,,,,
37191,1906,2275.0,2863.0,,,,,2302.0,,2376.8,1864.5,,2802.0,,,1418.1,,,369.0,957.0,,,,,396.0,,470.8,-41.5,,896.0,,,-487.9,,,False,,,,,False,,False,True,,False,,,False,,
37193,1638,1280.0,1241.0,,,,,1981.0,,1077.1,1029.9,,1417.0,,,666.7,,,-358.0,-397.0,,,,,343.0,,-560.9,-608.1,,-221.0,,,-971.3,,,False,,,,,True,,False,False,,True,,,False,,
37195,2127,1690.0,1348.0,,,,,1494.0,,1750.5,1117.7,,2074.0,,,1465.2,,,-437.0,-779.0,,,,,-633.0,,-376.5,-1009.3,,-53.0,,,-661.8,,,False,,,,,False,,True,False,,True,,,False,,
37197,1060,1125.0,1462.0,,,,,954.0,,1173.6,584.9,,1427.0,,,,,,65.0,402.0,,,,,-106.0,,113.6,-475.1,,367.0,,,,,,False,,,,,False,,False,False,,False,,,,,
37199,427,790.0,697.0,,,,,367.0,,944.3,239.6,,575.0,,,,,,363.0,270.0,,,,,-60.0,,517.3,-187.4,,148.0,,,,,,True,,,,,True,,False,True,,True,,,,,
38001,45,30.0,,,,,,35.0,,9.0,22.2,,1.0,,,,,,-15.0,,,,,,-10.0,,-36.0,-22.8,,-44.0,,,,,,,,,,,True,,False,False,,False,,,,,
38003,105,350.0,318.0,,,,,395.0,,81.9,111.2,,56.0,,,,,,245.0,213.0,,,,,290.0,,-23.1,6.2,,-49.0,,,,,,True,,,,,False,,True,True,,True,,,,,
38005,126,320.0,96.0,,,,,264.0,,119.6,134.3,,172.0,,,,,,194.0,-30.0,,,,,138.0,,-6.4,8.3,,46.0,,,,,,True,,,,,True,,True,True,,True,,,,,
38007,8,20.0,0.0,,,,,42.0,,0.3,4.0,,5.0,,,,,,12.0,-8.0,,,,,34.0,,-7.7,-4.0,,-3.0,,,,,,True,,,,,False,,True,True,,True,,,,,
38009,41,70.0,51.0,,,,,311.0,,15.4,56.0,,15.0,,,,,,29.0,10.0,,,,,270.0,,-25.6,15.0,,-26.0,,,,,,True,,,,,False,,True,True,,True,,,,,
38011,57,425.0,,,,,,89.0,,648.4,75.6,,3.0,,,,,,368.0,,,,,,32.0,,591.4,18.6,,-54.0,,,,,,,,,,,True,,False,True,,True,,,,,
38013,15,50.0,0.0,,,,,194.0,,8.9,8.5,,3.0,,,,,,35.0,-15.0,,,,,179.0,,-6.1,-6.5,,-12.0,,,,,,True,,,,,False,,True,True,,True,,,,,
38015,923,3145.0,1087.0,,,,,3699.0,,791.3,1809.2,,962.5,,,3464.5,,,2222.0,164.0,,,,,2776.0,,-131.7,886.2,,39.5,,,2541.5,,,True,,,,,False,,True,True,,True,,,False,,
38017,1913,5340.0,2531.0,,,,,5789.0,,1537.5,3521.4,,2106.0,,,4313.4,2370.0,,3427.0,618.0,,,,,3876.0,,-375.5,1608.4,,193.0,,,2400.4,457.0,,True,,,,,False,,True,True,,True,,,True,True,
38019,14,80.0,0.0,,,,,143.0,,10.9,27.9,,11.0,,,,,,66.0,-14.0,,,,,129.0,,-3.1,13.9,,-3.0,,,,,,True,,,,,False,,True,True,,True,,,,,
38021,112,215.0,39.0,,,,,129.0,,68.2,65.6,,48.0,,,,,,103.0,-73.0,,,,,17.0,,-43.8,-46.4,,-64.0,,,,,,True,,,,,True,,True,True,,True,,,,,
38023,14,20.0,0.0,,,,,92.0,,4.3,8.7,,3.0,,,,,,6.0,-14.0,,,,,78.0,,-9.7,-5.3,,-11.0,,,,,,False,,,,,False,,False,True,,False,,,,,
38025,23,55.0,,,,,,148.0,,21.1,9.3,,33.0,,,,,,32.0,,,,,,125.0,,-1.9,-13.7,,10.0,,,,,,,,,,,False,,True,True,,True,,,,,
38027,37,45.0,0.0,,,,,60.0,,9.4,16.8,,5.0,,,,,,8.0,-37.0,,,,,23.0,,-27.6,-20.2,,-32.0,,,,,,False,,,,,False,,False,False,,False,,,,,
