,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
19057,1159,2608.0,,,,4684.0,,718.8,2997.0,,1688.8,,,1449.0,,,,3525.0,,-440.2,1838.0,,529.8,,,,,,False,,True,False,,True,,
19059,584,1264.0,,,,1957.0,,263.4,1548.0,,,,,680.0,,,,1373.0,,-320.6,964.0,,,,,,,,False,,True,False,,,,
19061,2720,6688.0,,,,6368.0,,1923.4,7240.0,,4367.9,,,3968.0,,,,3648.0,,-796.6,4520.0,,1647.9,,,,,,True,,True,False,,True,,
19063,406,640.0,,,,1048.0,,332.0,650.0,,,,,234.0,,,,642.0,,-74.0,244.0,,,,,,,,False,,True,False,,,,
19065,653,1272.0,,,,1683.0,,704.2,1433.0,,,,,619.0,,,,1030.0,,51.2,780.0,,,,,,,,False,,True,False,,,,
19067,467,1416.0,,,,1466.0,,1921.8,1342.0,,,,,949.0,,,,999.0,,1454.8,875.0,,,,,,,,False,,False,True,,,,
19069,344,712.0,,,,890.0,,1222.2,726.0,,,,,368.0,,,,546.0,,878.2,382.0,,,,,,,,False,,False,False,,,,
19071,162,480.0,,,,420.0,,1283.9,438.0,,,,,318.0,,,,258.0,,1121.9,276.0,,,,,,,,True,,False,True,,,,
19073,209,736.0,,,,713.0,,373.3,729.0,,,,,527.0,,,,504.0,,164.3,520.0,,,,,,,,True,,True,True,,,,
19075,438,1032.0,,,,934.0,,648.6,1105.0,,,,,594.0,,,,496.0,,210.6,667.0,,,,,,,,True,,True,False,,,,
19077,340,560.0,,,,670.0,,447.9,599.0,,,,,220.0,,,,330.0,,107.9,259.0,,,,,,,,False,,True,False,,,,
19079,608,1720.0,,,,1366.0,,4302.5,1514.0,,,,,1112.0,,,,758.0,,3694.5,906.0,,,,,,,,True,,False,True,,,,
19081,501,1024.0,,,,968.0,,502.6,939.0,,,,,523.0,,,,467.0,,1.6,438.0,,,,,,,,True,,True,True,,,,
19083,501,1224.0,,,,1394.0,,1127.7,1353.0,,,,,723.0,,,,893.0,,626.7,852.0,,,,,,,,False,,True,False,,,,
19085,542,960.0,,,,1111.0,,664.0,757.0,,,,,418.0,,,,569.0,,122.0,215.0,,,,,,,,False,,True,True,,,,
19087,954,1328.0,,,,1108.0,,452.8,1445.0,,1033.2,,,374.0,,,,154.0,,-501.2,491.0,,79.2,,,,,,True,,False,False,,True,,
19089,333,768.0,,,,844.0,,2263.4,694.0,,,,,435.0,,,,511.0,,1930.4,361.0,,,,,,,,False,,False,True,,,,
19091,396,632.0,,,,1037.0,,131.2,653.0,,,,,236.0,,,,641.0,,-264.8,257.0,,,,,,,,False,,False,False,,,,
19093,313,336.0,,,,852.0,,86.2,402.0,,,,,23.0,,,,539.0,,-226.8,89.0,,,,,,,,False,,False,False,,,,
19095,371,992.0,,,,880.0,,291.9,1076.0,,,,,621.0,,,,509.0,,-79.1,705.0,,,,,,,,True,,True,False,,,,
19097,575,1056.0,,,,1204.0,,258.0,1255.0,,,,,481.0,,,,629.0,,-317.0,680.0,,,,,,,,False,,True,False,,,,
19099,1198,1792.0,,,,2523.0,,863.3,1956.0,,1097.1,,,594.0,,,,1325.0,,-334.7,758.0,,-100.9,,,,,,False,,True,False,,True,,
19101,588,968.0,,,,1003.0,,950.1,842.0,,,,,380.0,,,,415.0,,362.1,254.0,,,,,,,,False,,True,True,,,,
19103,3067,6640.0,,,,7502.0,,1733.2,7300.0,,1249.5,,,3573.0,,,,4435.0,,-1333.8,4233.0,,-1817.5,,,,,,False,,True,False,,True,,
19105,514,2928.0,,,,1475.0,,478.3,2269.0,,2237.9,,,2414.0,,,,961.0,,-35.7,1755.0,,1723.9,,,,,,True,,True,True,,True,,
19107,326,744.0,,,,629.0,,180.9,765.0,,,,,418.0,,,,303.0,,-145.1,439.0,,,,,,,,True,,True,False,,,,
19109,786,1232.0,,,,1423.0,,853.3,1246.0,,,,,446.0,,,,637.0,,67.3,460.0,,,,,,,,False,,True,False,,,,
19111,1277,2016.0,,,,1961.0,,1195.0,2396.0,,616.0,,,739.0,,,,684.0,,-82.0,1119.0,,-661.0,,,,,,True,,True,False,,True,,
19113,4605,12680.0,,,,13858.0,,3897.7,13485.0,,13035.6,,,8075.0,,,,9253.0,,-707.3,8880.0,,8430.6,,,,,,False,,True,False,,False,,
19115,349,680.0,,,,506.0,,85.2,690.0,,,,,331.0,,,,157.0,,-263.8,341.0,,,,,,,,True,,True,False,,,,
19117,344,184.0,,,,708.0,,19.0,285.0,,,,,-160.0,,,,364.0,,-325.0,-59.0,,,,,,,,False,,False,True,,,,
19119,399,1328.0,,,,864.0,,2172.2,1138.0,,,,,929.0,,,,465.0,,1773.2,739.0,,,,,,,,True,,False,True,,,,
19121,551,688.0,,,,999.0,,1125.9,694.0,,,,,137.0,,,,448.0,,574.9,143.0,,,,,,,,False,,False,False,,,,
19123,734,1032.0,,,,1521.0,,296.6,1263.0,,326.5,,,298.0,,,,787.0,,-437.4,529.0,,-407.5,,,,,,False,,False,False,,False,,
19125,1128,2336.0,,,,2135.0,,1478.1,2454.0,,851.5,,,1208.0,,,,1007.0,,350.1,1326.0,,-276.5,,,,,,True,,True,False,,True,,
19127,1006,2480.0,,,,3281.0,,646.9,2823.0,,450.7,,,1474.0,,,,2275.0,,-359.1,1817.0,,-555.3,,,,,,False,,True,False,,True,,
19129,400,1608.0,,,,1218.0,,1594.6,1204.0,,,,,1208.0,,,,818.0,,1194.6,804.0,,,,,,,,True,,True,True,,,,
19131,451,1104.0,,,,942.0,,526.9,1019.0,,,,,653.0,,,,491.0,,75.9,568.0,,,,,,,,True,,True,True,,,,
19133,251,424.0,,,,885.0,,531.3,435.0,,,,,173.0,,,,634.0,,280.3,184.0,,,,,,,,False,,False,False,,,,
19135,389,392.0,,,,575.0,,189.4,416.0,,,,,3.0,,,,186.0,,-199.6,27.0,,,,,,,,False,,False,False,,,,
19137,432,520.0,,,,713.0,,679.2,568.0,,,,,88.0,,,,281.0,,247.2,136.0,,,,,,,,False,,False,False,,,,
19139,1230,2960.0,,,,2367.0,,1833.2,3399.0,,1967.3,,,1730.0,,,,1137.0,,603.2,2169.0,,737.3,,,,,,True,,True,False,,True,,
19141,507,728.0,,,,1425.0,,143.6,814.0,,516.4,,,221.0,,,,918.0,,-363.4,307.0,,9.4,,,,,,False,,False,False,,True,,
19143,148,400.0,,,,480.0,,241.0,427.0,,,,,252.0,,,,332.0,,93.0,279.0,,,,,,,,False,,True,False,,,,
19145,370,896.0,,,,1048.0,,897.5,1074.0,,,,,526.0,,,,678.0,,527.5,704.0,,,,,,,,False,,False,False,,,,
19147,306,720.0,,,,985.0,,1468.2,692.0,,,,,414.0,,,,679.0,,1162.2,386.0,,,,,,,,False,,False,True,,,,
19149,925,1720.0,,,,2092.0,,676.1,1814.0,,703.5,,,795.0,,,,1167.0,,-248.9,889.0,,-221.5,,,,,,False,,True,False,,True,,
19151,265,528.0,,,,544.0,,103.0,547.0,,,,,263.0,,,,279.0,,-162.0,282.0,,,,,,,,False,,True,False,,,,
19153,14539,27064.0,,,,31311.0,,20275.0,26013.0,,11879.5,,,12525.0,,,,16772.0,,5736.0,11474.0,,-2659.5,,,,,,False,,True,True,,True,,
19155,3264,8152.0,,,,6313.0,,17636.2,7051.0,,5601.7,,,4888.0,,,,3049.0,,14372.2,3787.0,,2337.7,,,,,,True,,False,True,,True,,
19157,422,768.0,,,,1214.0,,281.9,905.0,,,,,346.0,,,,792.0,,-140.1,483.0,,,,,,,,False,,True,False,,,,
19159,253,296.0,,,,516.0,,204.8,269.0,,,,,43.0,,,,263.0,,-48.2,16.0,,,,,,,,False,,False,True,,,,
19161,347,816.0,,,,921.0,,198.2,804.0,,,,,469.0,,,,574.0,,-148.8,457.0,,,,,,,,False,,True,True,,,,
19163,5269,13072.0,,,,9787.0,,8164.8,13204.0,,2380.2,,,7803.0,,,,4518.0,,2895.8,7935.0,,-2888.8,,,,,,True,,True,False,,True,,
19165,308,688.0,,,,1050.0,,206.0,736.0,,,,,380.0,,,,742.0,,-102.0,428.0,,,,,,,,False,,True,False,,,,
19167,1056,2280.0,,,,3246.0,,726.4,2444.0,,1217.6,,,1224.0,,,,2190.0,,-329.6,1388.0,,161.6,,,,,,False,,True,False,,True,,
19169,2321,6592.0,,,,6045.0,,2943.0,5940.0,,2089.2,,,4271.0,,,,3724.0,,622.0,3619.0,,-231.8,,,,,,True,,True,True,,True,,
19171,411,960.0,,,,1041.0,,328.6,1020.0,,726.5,,,549.0,,,,630.0,,-82.4,609.0,,315.5,,,,,,False,,True,False,,True,,
19173,179,312.0,,,,353.0,,153.2,357.0,,,,,133.0,,,,174.0,,-25.8,178.0,,,,,,,,False,,True,False,,,,
19175,408,1040.0,,,,992.0,,1818.2,1044.0,,,,,632.0,,,,584.0,,1410.2,636.0,,,,,,,,True,,False,False,,,,
19177,169,312.0,,,,335.0,,129.2,349.0,,,,,143.0,,,,166.0,,-39.8,180.0,,,,,,,,False,,True,False,,,,
19179,1037,2168.0,,,,2717.0,,1308.7,2467.0,,809.6,,,1131.0,,,,1680.0,,271.7,1430.0,,-227.4,,,,,,False,,True,False,,True,,
19181,1883,2976.0,,,,2979.0,,2832.0,3050.0,,1124.0,,,1093.0,,,,1096.0,,949.0,1167.0,,-759.0,,,,,,False,,True,False,,True,,
19183,891,1432.0,,,,1150.0,,1262.5,1481.0,,634.0,,,541.0,,,,259.0,,371.5,590.0,,-257.0,,,,,,True,,True,False,,True,,
19185,134,168.0,,,,312.0,,14.5,236.0,,,,,34.0,,,,178.0,,-119.5,102.0,,,,,,,,False,,False,False,,,,
19187,1400,3208.0,,,,3506.0,,1818.9,3295.0,,,,,1808.0,,,,2106.0,,418.9,1895.0,,,,,,,,False,,True,False,,,,
19189,320,880.0,,,,931.0,,1068.6,850.0,,,,,560.0,,,,611.0,,748.6,530.0,,,,,,,,False,,False,True,,,,
19191,665,1200.0,,,,1398.0,,1190.3,1239.0,,,,,535.0,,,,733.0,,525.3,574.0,,,,,,,,False,,True,False,,,,
19193,3140,5504.0,,,,8638.0,,1684.9,6769.0,,3527.4,,,2364.0,,,,5498.0,,-1455.1,3629.0,,387.4,,,,,,False,,True,False,,True,,
19195,268,568.0,,,,571.0,,690.9,547.0,,,,,300.0,,,,303.0,,422.9,279.0,,,,,,,,False,,False,True,,,,
19197,495,928.0,,,,1173.0,,714.9,850.0,,,,,433.0,,,,678.0,,219.9,355.0,,,,,,,,False,,True,True,,,,
20001,531,464.0,,,,551.0,,954.6,599.0,,,,,-67.0,,,,20.0,,423.6,68.0,,,,,,,,True,,False,False,,,,
20003,360,280.0,,,,557.0,,68.7,343.0,,,,,-80.0,,,,197.0,,-291.3,-17.0,,,,,,,,False,,False,True,,,,
20005,579,552.0,,,,982.0,,405.5,778.0,,,,,-27.0,,,,403.0,,-173.5,199.0,,,,,,,,False,,False,False,,,,
20007,162,192.0,,,,146.0,,48.4,235.0,,,,,30.0,,,,-16.0,,-113.6,73.0,,,,,,,,True,,False,False,,,,
20009,950,2000.0,,,,1408.0,,3639.5,2222.0,,1756.7,,,1050.0,,,,458.0,,2689.5,1272.0,,806.7,,,,,,True,,False,False,,True,,
20011,688,648.0,,,,715.0,,5013.4,675.0,,,,,-40.0,,,,27.0,,4325.4,-13.0,,,,,,,,True,,False,True,,,,
20013,534,1248.0,,,,672.0,,2600.6,1049.0,,,,,714.0,,,,138.0,,2066.6,515.0,,,,,,,,True,,False,True,,,,
20015,3550,3720.0,,,,2709.0,,9770.2,3793.0,,934.7,,,170.0,,,,-841.0,,6220.2,243.0,,-2615.3,,,,,,False,,False,False,,False,,
20017,98,168.0,,,,316.0,,259.5,170.0,,,,,70.0,,,,218.0,,161.5,72.0,,,,,,,,False,,False,False,,,,
20019,154,176.0,,,,416.0,,1754.3,168.0,,,,,22.0,,,,262.0,,1600.3,14.0,,,,,,,,False,,False,True,,,,
20021,1009,760.0,,,,1129.0,,2224.6,942.0,,,,,-249.0,,,,120.0,,1215.6,-67.0,,,,,,,,True,,False,True,,,,
20023,128,184.0,,,,276.0,,282.2,178.0,,,,,56.0,,,,148.0,,154.2,50.0,,,,,,,,False,,False,True,,,,
20025,115,96.0,,,,248.0,,246.3,98.0,,,,,-19.0,,,,133.0,,131.3,-17.0,,,,,,,,False,,False,True,,,,
20027,333,1024.0,,,,667.0,,2012.7,879.0,,,,,691.0,,,,334.0,,1679.7,546.0,,,,,,,,True,,False,True,,,,
20029,423,848.0,,,,707.0,,436.4,797.0,,,,,425.0,,,,284.0,,13.4,374.0,,,,,,,,True,,True,True,,,,
20031,303,240.0,,,,444.0,,64.2,317.0,,,,,-63.0,,,,141.0,,-238.8,14.0,,,,,,,,False,,False,True,,,,
20033,113,120.0,,,,191.0,,953.8,107.0,,,,,7.0,,,,78.0,,840.8,-6.0,,,,,,,,False,,False,True,,,,
20035,1825,2224.0,,,,1488.0,,9526.9,2511.0,,,,,399.0,,,,-337.0,,7701.9,686.0,,,,,,,,True,,False,False,,,,
20037,1824,1768.0,,,,1712.0,,1994.0,2511.0,,,,,-56.0,,,,-112.0,,170.0,687.0,,,,,,,,False,,False,False,,,,
20039,52,72.0,,,,341.0,,5.5,102.0,,,,,20.0,,,,289.0,,-46.5,50.0,,,,,,,,False,,False,False,,,,
20041,822,600.0,,,,1101.0,,513.5,922.0,,,,,-222.0,,,,279.0,,-308.5,100.0,,,,,,,,False,,False,True,,,,
20043,445,552.0,,,,397.0,,1219.9,607.0,,,,,107.0,,,,-48.0,,774.9,162.0,,,,,,,,True,,False,False,,,,
20045,3244,4016.0,,,,4812.0,,6366.6,4723.0,,1490.0,,,772.0,,,,1568.0,,3122.6,1479.0,,-1754.0,,,,,,False,,False,False,,False,,
20047,103,328.0,,,,241.0,,1223.5,263.0,,,,,225.0,,,,138.0,,1120.5,160.0,,,,,,,,True,,False,True,,,,
20049,106,104.0,,,,221.0,,99.3,113.0,,,,,-2.0,,,,115.0,,-6.7,7.0,,,,,,,,False,,False,False,,,,
20051,1231,2472.0,,,,1803.0,,2992.8,2480.0,,,,,1241.0,,,,572.0,,1761.8,1249.0,,,,,,,,True,,False,False,,,,
20053,594,488.0,,,,329.0,,205.9,436.0,,,,,-106.0,,,,-265.0,,-388.1,-158.0,,,,,,,,False,,False,False,,,,
20055,1361,4312.0,,,,2543.0,,2786.5,4182.0,,1779.3,,,2951.0,,,,1182.0,,1425.5,2821.0,,418.3,,,,,,True,,True,True,,True,,
20057,960,2344.0,,,,2090.0,,805.5,2560.0,,1363.6,,,1384.0,,,,1130.0,,-154.5,1600.0,,403.6,,,,,,True,,True,False,,True,,
20059,1125,984.0,,,,1322.0,,741.0,1405.0,,,,,-141.0,,,,197.0,,-384.0,280.0,,,,,,,,False,,False,False,,,,
20061,1668,560.0,,,,2303.0,,754.5,1177.0,,,,,-1108.0,,,,635.0,,-913.5,-491.0,,,,,,,,True,,True,True,,,,
20063,84,200.0,,,,175.0,,12.7,186.0,,,,,116.0,,,,91.0,,-71.3,102.0,,,,,,,,True,,True,True,,,,
20065,101,208.0,,,,212.0,,729.4,199.0,,,,,107.0,,,,111.0,,628.4,98.0,,,,,,,,False,,False,True,,,,
20067,268,496.0,,,,281.0,,194.2,498.0,,,,,228.0,,,,13.0,,-73.8,230.0,,,,,,,,True,,True,False,,,,
20069,169,656.0,,,,162.0,,1106.6,547.0,,,,,487.0,,,,-7.0,,937.6,378.0,,,,,,,,True,,False,True,,,,
20071,17,128.0,,,,89.0,,232.6,114.0,,,,,111.0,,,,72.0,,215.6,97.0,,,,,,,,True,,False,True,,,,
20073,368,0.0,,,,256.0,,2.7,114.0,,,,,-368.0,,,,-112.0,,-365.3,-254.0,,,,,,,,True,,True,True,,,,
20075,68,344.0,,,,276.0,,1317.4,259.0,,,,,276.0,,,,208.0,,1249.4,191.0,,,,,,,,True,,False,True,,,,
20077,237,400.0,,,,222.0,,2010.9,366.0,,,,,163.0,,,,-15.0,,1773.9,129.0,,,,,,,,True,,False,True,,,,
20079,1617,2232.0,,,,1372.0,,2225.5,2265.0,,,,,615.0,,,,-245.0,,608.5,648.0,,,,,,,,True,,True,False,,,,
20081,157,200.0,,,,263.0,,691.7,216.0,,,,,43.0,,,,106.0,,534.7,59.0,,,,,,,,False,,False,False,,,,
20083,45,152.0,,,,187.0,,19.1,146.0,,,,,107.0,,,,142.0,,-25.9,101.0,,,,,,,,False,,True,True,,,,
20085,621,688.0,,,,763.0,,1092.7,581.0,,,,,67.0,,,,142.0,,471.7,-40.0,,,,,,,,False,,False,True,,,,
20087,824,1000.0,,,,856.0,,3698.8,1186.0,,,,,176.0,,,,32.0,,2874.8,362.0,,,,,,,,True,,False,False,,,,
20089,138,104.0,,,,389.0,,82.9,117.0,,,,,-34.0,,,,251.0,,-55.1,-21.0,,,,,,,,False,,False,True,,,,
20091,21082,23560.0,,,,17245.0,,32522.4,21714.0,,18242.7,,,2478.0,,,,-3837.0,,11440.4,632.0,,-2839.3,,,,,,False,,False,True,,False,,
20093,404,672.0,,,,116.0,,1671.3,461.0,,,,,268.0,,,,-288.0,,1267.3,57.0,,,,,,,,False,,False,True,,,,
20095,314,576.0,,,,264.0,,1024.8,526.0,,,,,262.0,,,,-50.0,,710.8,212.0,,,,,,,,True,,False,True,,,,
20097,109,0.0,,,,170.0,,0.0,61.0,,,,,-109.0,,,,61.0,,-109.0,-48.0,,,,,,,,True,,False,True,,,,
20099,1561,952.0,,,,950.0,,6273.9,1314.0,,,,,-609.0,,,,-611.0,,4712.9,-247.0,,,,,,,,False,,False,True,,,,
20101,66,144.0,,,,126.0,,32.4,121.0,,,,,78.0,,,,60.0,,-33.6,55.0,,,,,,,,True,,True,True,,,,
20103,2258,2504.0,,,,3504.0,,6448.7,2814.0,,1095.4,,,246.0,,,,1246.0,,4190.7,556.0,,-1162.6,,,,,,False,,False,False,,False,,
20105,184,152.0,,,,253.0,,1639.5,151.0,,,,,-32.0,,,,69.0,,1455.5,-33.0,,,,,,,,False,,False,False,,,,
20107,394,384.0,,,,387.0,,2733.3,412.0,,,,,-10.0,,,,-7.0,,2339.3,18.0,,,,,,,,True,,False,False,,,,
20109,76,208.0,,,,92.0,,40.8,204.0,,,,,132.0,,,,16.0,,-35.2,128.0,,,,,,,,True,,True,True,,,,
20111,1449,3256.0,,,,2124.0,,9270.4,3070.0,,1118.1,,,1807.0,,,,675.0,,7821.4,1621.0,,-330.9,,,,,,True,,False,True,,True,,
20113,1474,2992.0,,,,1279.0,,2828.1,2810.0,,,,,1518.0,,,,-195.0,,1354.1,1336.0,,,,,,,,True,,True,True,,,,
20115,490,456.0,,,,507.0,,314.5,557.0,,,,,-34.0,,,,17.0,,-175.5,67.0,,,,,,,,True,,False,False,,,,
20117,567,832.0,,,,762.0,,429.5,765.0,,,,,265.0,,,,195.0,,-137.5,198.0,,,,,,,,True,,True,True,,,,
20119,162,456.0,,,,147.0,,777.4,381.0,,,,,294.0,,,,-15.0,,615.4,219.0,,,,,,,,True,,False,True,,,,
20121,1343,952.0,,,,1401.0,,2075.0,1241.0,,,,,-391.0,,,,58.0,,732.0,-102.0,,,,,,,,True,,False,True,,,,
20123,336,528.0,,,,342.0,,3201.8,465.0,,,,,192.0,,,,6.0,,2865.8,129.0,,,,,,,,True,,False,True,,,,
20125,1781,856.0,,,,1664.0,,4380.6,1512.0,,,,,-925.0,,,,-117.0,,2599.6,-269.0,,,,,,,,True,,False,True,,,,
20127,305,176.0,,,,269.0,,34.8,229.0,,,,,-129.0,,,,-36.0,,-270.2,-76.0,,,,,,,,True,,False,True,,,,
20129,79,256.0,,,,324.0,,38.4,236.0,,,,,177.0,,,,245.0,,-40.6,157.0,,,,,,,,False,,True,True,,,,
20131,527,1352.0,,,,659.0,,884.0,1162.0,,,,,825.0,,,,132.0,,357.0,635.0,,,,,,,,True,,True,True,,,,
20133,905,864.0,,,,907.0,,513.5,991.0,,,,,-41.0,,,,2.0,,-391.5,86.0,,,,,,,,True,,False,False,,,,
20135,87,240.0,,,,107.0,,968.9,229.0,,,,,153.0,,,,20.0,,881.9,142.0,,,,,,,,True,,False,True,,,,
20137,168,360.0,,,,308.0,,13.7,371.0,,,,,192.0,,,,140.0,,-154.3,203.0,,,,,,,,True,,True,False,,,,
20139,578,952.0,,,,722.0,,5616.5,922.0,,,,,374.0,,,,144.0,,5038.5,344.0,,,,,,,,True,,False,True,,,,
20141,192,152.0,,,,263.0,,851.9,148.0,,,,,-40.0,,,,71.0,,659.9,-44.0,,,,,,,,False,,False,False,,,,
20143,280,272.0,,,,296.0,,1291.3,346.0,,,,,-8.0,,,,16.0,,1011.3,66.0,,,,,,,,False,,False,False,,,,
20145,474,768.0,,,,365.0,,2214.0,611.0,,,,,294.0,,,,-109.0,,1740.0,137.0,,,,,,,,True,,False,True,,,,
20147,281,376.0,,,,237.0,,80.3,359.0,,,,,95.0,,,,-44.0,,-200.7,78.0,,,,,,,,True,,False,True,,,,
20149,732,632.0,,,,1651.0,,1316.6,982.0,,,,,-100.0,,,,919.0,,584.6,250.0,,,,,,,,False,,False,False,,,,
20151,319,568.0,,,,436.0,,115.7,592.0,,,,,249.0,,,,117.0,,-203.3,273.0,,,,,,,,True,,True,False,,,,
20153,110,48.0,,,,252.0,,15.0,87.0,,,,,-62.0,,,,142.0,,-95.0,-23.0,,,,,,,,False,,False,True,,,,
20155,3480,5720.0,,,,3561.0,,8893.5,5158.0,,4861.3,,,2240.0,,,,81.0,,5413.5,1678.0,,1381.3,,,,,,True,,False,True,,True,,
20157,376,680.0,,,,318.0,,1759.4,494.0,,,,,304.0,,,,-58.0,,1383.4,118.0,,,,,,,,True,,False,True,,,,
20159,590,696.0,,,,406.0,,3806.0,649.0,,,,,106.0,,,,-184.0,,3216.0,59.0,,,,,,,,False,,False,True,,,,
20161,2440,2800.0,,,,4807.0,,3077.0,3572.0,,517.5,,,360.0,,,,2367.0,,637.0,1132.0,,-1922.5,,,,,,False,,False,False,,False,,
20163,296,504.0,,,,161.0,,1630.1,416.0,,,,,208.0,,,,-135.0,,1334.1,120.0,,,,,,,,True,,False,True,,,,
20165,247,328.0,,,,305.0,,1090.8,274.0,,,,,81.0,,,,58.0,,843.8,27.0,,,,,,,,True,,False,True,,,,
20167,314,984.0,,,,369.0,,499.1,730.0,,,,,670.0,,,,55.0,,185.1,416.0,,,,,,,,True,,True,True,,,,
20169,3159,3192.0,,,,3187.0,,13085.7,3716.0,,3301.2,,,33.0,,,,28.0,,9926.7,557.0,,142.2,,,,,,True,,False,False,,False,,
20171,234,424.0,,,,224.0,,338.1,382.0,,,,,190.0,,,,-10.0,,104.1,148.0,,,,,,,,True,,True,True,,,,
20173,22970,31776.0,,,,24450.0,,50032.3,31044.0,,21285.7,,,8806.0,,,,1480.0,,27062.3,8074.0,,-1684.3,,,,,,True,,False,True,,True,,
20175,945,1816.0,,,,1732.0,,984.6,1795.0,,751.2,,,871.0,,,,787.0,,39.6,850.0,,-193.8,,,,,,True,,True,True,,True,,
20177,7532,8368.0,,,,9416.0,,15100.9,9838.0,,4871.8,,,836.0,,,,1884.0,,7568.9,2306.0,,-2660.2,,,,,,False,,False,False,,False,,
20179,118,160.0,,,,312.0,,54.9,178.0,,,,,42.0,,,,194.0,,-63.1,60.0,,,,,,,,False,,False,False,,,,
20181,168,392.0,,,,283.0,,114.8,390.0,,,,,224.0,,,,115.0,,-53.2,222.0,,,,,,,,True,,True,True,,,,
20183,130,288.0,,,,140.0,,776.8,253.0,,,,,158.0,,,,10.0,,646.8,123.0,,,,,,,,True,,False,True,,,,
20185,132,224.0,,,,106.0,,505.3,242.0,,,,,92.0,,,,-26.0,,373.3,110.0,,,,,,,,True,,False,False,,,,
20187,34,104.0,,,,152.0,,50.4,105.0,,,,,70.0,,,,118.0,,16.4,71.0,,,,,,,,False,,True,False,,,,
20189,147,456.0,,,,312.0,,1688.7,433.0,,,,,309.0,,,,165.0,,1541.7,286.0,,,,,,,,True,,False,True,,,,
20191,1007,976.0,,,,816.0,,1683.4,1162.0,,,,,-31.0,,,,-191.0,,676.4,155.0,,,,,,,,False,,False,False,,,,
20193,388,688.0,,,,455.0,,159.6,649.0,,,,,300.0,,,,67.0,,-228.4,261.0,,,,,,,,True,,True,True,,,,
20195,158,320.0,,,,133.0,,376.8,268.0,,,,,162.0,,,,-25.0,,218.8,110.0,,,,,,,,True,,False,True,,,,
20197,267,584.0,,,,354.0,,1854.6,562.0,,,,,317.0,,,,87.0,,1587.6,295.0,,,,,,,,True,,False,True,,,,
20199,33,136.0,,,,84.0,,39.1,127.0,,,,,103.0,,,,51.0,,6.1,94.0,,,,,,,,True,,True,True,,,,
20201,205,464.0,,,,329.0,,614.0,466.0,,,,,259.0,,,,124.0,,409.0,261.0,,,,,,,,True,,False,False,,,,
20203,85,272.0,,,,170.0,,162.0,218.0,,,,,187.0,,,,85.0,,77.0,133.0,,,,,,,,True,,True,True,,,,
20205,544,312.0,,,,482.0,,140.1,377.0,,,,,-232.0,,,,-62.0,,-403.9,-167.0,,,,,,,,True,,False,True,,,,
20207,110,72.0,,,,307.0,,390.2,97.0,,,,,-38.0,,,,197.0,,280.2,-13.0,,,,,,,,False,,False,True,,,,
20209,6682,6760.0,,,,7018.0,,15155.4,6869.0,,4144.6,,,78.0,,,,336.0,,8473.4,187.0,,-2537.4,,,,,,False,,False,False,,False,,
21001,663,784.0,,,,687.0,,7824.9,835.0,,,,,121.0,,,,24.0,,7161.9,172.0,,,,,,,,True,,False,False,,,,
21003,743,304.0,,,,893.0,,204.6,730.0,,,,,-439.0,,,,150.0,,-538.4,-13.0,,,,,,,,True,,False,True,,,,
21005,809,584.0,,,,597.0,,713.7,819.0,,,,,-225.0,,,,-212.0,,-95.3,10.0,,,,,,,,True,,True,True,,,,
21007,151,136.0,,,,298.0,,15.6,248.0,,,,,-15.0,,,,147.0,,-135.4,97.0,,,,,,,,False,,False,False,,,,
21009,1197,1400.0,,,,1524.0,,995.4,1957.0,,1480.8,,,203.0,,,,327.0,,-201.6,760.0,,283.8,,,,,,False,,True,False,,False,,
21011,400,280.0,,,,366.0,,190.7,482.0,,,,,-120.0,,,,-34.0,,-209.3,82.0,,,,,,,,True,,False,True,,,,
21013,1053,760.0,,,,979.0,,46.4,1297.0,,,,,-293.0,,,,-74.0,,-1006.6,244.0,,,,,,,,True,,False,True,,,,
21015,5602,5224.0,,,,5596.0,,5699.3,4490.0,,2578.1,,,-378.0,,,,-6.0,,97.3,-1112.0,,-3023.9,,,,,,True,,True,False,,False,,
21017,726,480.0,,,,719.0,,558.6,616.0,,,,,-246.0,,,,-7.0,,-167.4,-110.0,,,,,,,,True,,True,True,,,,
21019,2391,3640.0,,,,1543.0,,794.0,3444.0,,1314.1,,,1249.0,,,,-848.0,,-1597.0,1053.0,,-1076.9,,,,,,True,,False,True,,True,,
