,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
Massachusetts,10129,10379.4,8385.6,12989.6,9090.0,,250.4,-1743.4,2860.6,-1039.0,,False,False,False,
Michigan,7945,7307.3,7251.7,7171.9,7398.0,,-637.7,-693.3,-773.1,-547.0,,False,False,True,
Minnesota,2679,2365.1,2164.0,1965.5,2716.0,,-313.9,-515.0,-713.5,37.0,,False,False,True,
Mississippi,3433,2396.7,3193.0,2506.9,3459.0,,-1036.3,-240.0,-926.1,26.0,,True,True,True,
Missouri,3162,1711.7,2639.8,1788.9,1618.0,,-1450.3,-522.2,-1373.1,-1544.0,,True,True,False,
Montana,445,40.9,378.0,22.0,95.0,,-404.1,-67.0,-423.0,-350.0,,True,False,True,
Nebraska,703,587.6,477.3,607.2,523.0,,-115.4,-225.7,-95.8,-180.0,,False,True,False,
Nevada,1850,1141.1,6412.1,1393.3,681.0,,-708.9,4562.1,-456.7,-1169.0,,False,True,False,
New Hampshire,489,631.0,457.2,731.4,388.0,,142.0,-31.8,242.4,-101.0,,True,False,True,
New Jersey,16425,19425.3,13723.4,17045.7,17634.0,,3000.3,-2701.6,620.7,1209.0,,True,True,True,
New Mexico,1104,888.0,973.3,957.3,589.0,,-216.0,-130.7,-146.7,-515.0,,True,True,False,
New York,33884,36902.4,33308.0,32269.9,34327.0,,3056.4,-538.0,-1576.1,481.0,,True,True,True,
North Carolina,4605,2690.9,3734.2,2424.8,3144.0,,-1914.1,-870.8,-2180.2,-1461.0,,True,False,True,
North Dakota,628,97.9,142.9,97.7,158.0,,-530.1,-485.1,-530.3,-470.0,,True,False,True,
Ohio,5506,4768.1,5992.1,5909.8,3602.0,,-737.9,486.1,403.8,-1904.0,,True,True,False,
Oklahoma,1429,630.1,2217.8,598.6,888.0,,-798.9,788.8,-830.4,-541.0,,True,False,True,
Oregon,729,447.1,901.6,504.3,618.0,,-281.9,172.6,-224.7,-111.0,,True,True,True,
Pennsylvania,9001,9378.0,8613.0,10260.5,8382.0,,377.0,-388.0,1259.5,-619.0,,False,False,False,
Rhode Island,1224,1549.3,1121.5,1295.6,1318.0,,345.3,-82.5,91.6,114.0,,True,True,True,
South Carolina,4015,2677.1,5192.0,4354.4,4056.0,,-1337.9,1177.0,339.4,41.0,,True,True,True,
South Dakota,523,204.1,256.5,249.5,158.0,,-318.9,-266.5,-273.5,-365.0,,True,True,False,
Tennessee,3590,1734.3,3438.8,1997.9,3214.0,,-1855.7,-151.2,-1592.1,-376.0,,True,True,True,
Texas,19141,6663.7,24705.8,14680.9,13884.0,8802.0,-12099.3,5942.8,-4082.1,-4879.0,-9961.0,True,True,True,True
Utah,658,487.6,1301.1,415.5,741.0,,-170.4,643.1,-242.5,83.0,,False,False,True,
Vermont,59,56.0,60.0,59.3,56.0,,-3.0,1.0,0.3,-3.0,,True,True,False,
Virginia,3704,4013.7,2307.4,5649.0,2694.0,,309.7,-1396.6,1945.0,-1010.0,,False,False,False,
Washington,2439,2234.0,2701.2,2708.8,1443.0,,-205.0,262.2,269.8,-996.0,,False,False,False,
West Virginia,503,111.9,316.3,118.9,111.0,,-391.1,-186.7,-384.1,-392.0,,True,True,False,
Wisconsin,2548,1135.3,2137.7,1448.0,1434.0,,-1379.7,-377.3,-1067.0,-1081.0,,True,True,True,
Wyoming,114,20.0,245.6,18.4,30.0,,-94.0,131.6,-95.6,-84.0,,False,False,True,
US,238082,194000.6,294812.1,213853.8,220696.0,165492.0,-43612.4,57199.1,-23759.2,-16917.0,-72121.0,False,True,True,False
