,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
34005,1037,762.0,951.2,1819.0,,,,,633.0,517.8,402.6,670.7,,1827.0,-275.0,-85.8,782.0,,,,,-404.0,-519.2,-634.4,-366.3,,790.0,True,False,,,,,False,False,False,False,,False
34007,1343,1248.0,568.6,4049.0,,,,,1421.0,694.7,428.8,1683.9,,2548.0,-95.0,-774.4,2706.0,,,,,78.0,-648.3,-914.2,340.9,,1205.0,False,False,,,,,True,False,False,False,,False
34009,266,168.0,143.5,331.0,,,,,151.0,77.0,185.2,88.4,,298.0,-98.0,-122.5,65.0,,,,,-115.0,-189.0,-80.8,-177.6,,32.0,False,True,,,,,False,False,True,False,,True
34011,518,258.0,965.0,302.0,,,,,688.0,65.6,54.3,261.2,,520.0,-260.0,447.0,-216.0,,,,,170.0,-452.4,-463.7,-256.8,,2.0,False,True,,,,,True,False,False,True,,True
34013,1333,948.0,273.1,754.0,,,,,995.0,508.4,620.4,701.3,,2439.0,-385.0,-1059.9,-579.0,,,,,-338.0,-824.6,-712.6,-631.7,,1106.0,False,False,,,,,True,False,False,False,,False
34015,878,750.0,395.1,1620.0,,,,,690.0,424.8,424.5,746.7,,1486.0,-128.0,-482.9,742.0,,,,,-188.0,-453.2,-453.5,-131.3,,608.0,False,False,,,,,False,False,False,False,,False
34017,1036,408.0,257.8,115.0,,,,,909.0,203.5,177.7,92.3,,241.0,-628.0,-778.2,-921.0,,,,,-127.0,-832.5,-858.3,-943.7,,-795.0,False,False,,,,,True,False,False,False,,False
34019,151,84.0,115.0,44.0,,,,,86.0,23.1,165.3,34.0,,293.0,-67.0,-36.0,-107.0,,,,,-65.0,-127.9,14.3,-117.0,,142.0,True,False,,,,,True,False,True,False,,False
34021,520,330.0,684.1,639.0,,,,,698.0,258.5,291.0,385.6,,388.0,-190.0,164.1,119.0,,,,,178.0,-261.5,-229.0,-134.4,,-132.0,True,True,,,,,True,False,False,True,,True
34023,1144,2040.0,975.1,7327.0,,,,,1010.0,954.8,878.9,1135.9,,3531.0,896.0,-168.9,6183.0,,,,,-134.0,-189.2,-265.1,-8.1,,2387.0,True,False,,,,,True,True,True,True,,False
34025,1194,1038.0,533.8,921.0,,,,,562.0,774.3,1497.0,1214.7,,940.0,-156.0,-660.2,-273.0,,,,,-632.0,-419.7,303.0,20.7,,-254.0,False,False,,,,,False,False,False,True,,False
34027,622,600.0,124.4,1076.0,,,,,476.0,202.0,1030.4,292.4,,1086.0,-22.0,-497.6,454.0,,,,,-146.0,-420.0,408.4,-329.6,,464.0,False,False,,,,,False,False,False,False,,False
34029,1409,1386.0,427.7,4095.0,,,,,691.0,673.4,798.2,801.6,,2402.0,-23.0,-981.3,2686.0,,,,,-718.0,-735.6,-610.8,-607.4,,993.0,False,False,,,,,False,False,False,False,,False
34031,1293,642.0,616.2,1810.0,,,,,758.0,302.3,585.7,1257.6,,797.0,-651.0,-676.8,517.0,,,,,-535.0,-990.7,-707.3,-35.4,,-496.0,False,True,,,,,True,False,False,True,,True
34033,143,150.0,23.6,122.0,,,,,176.0,23.0,61.4,95.1,,153.0,7.0,-119.4,-21.0,,,,,33.0,-120.0,-81.6,-47.9,,10.0,False,False,,,,,False,False,False,False,,False
34035,460,300.0,706.4,125.0,,,,,319.0,106.4,706.0,222.3,,227.0,-160.0,246.4,-335.0,,,,,-141.0,-353.6,246.0,-237.7,,-233.0,False,False,,,,,True,False,False,False,,False
34037,160,168.0,25.6,239.0,,,,,36.0,73.2,110.0,58.7,,383.0,8.0,-134.3,79.0,,,,,-124.0,-86.8,-50.0,-101.3,,223.0,False,False,,,,,False,False,False,False,,False
34039,1038,0.0,201.6,454.0,,,,,782.0,54.7,685.4,0.0,,18.0,-1038.0,-836.4,-584.0,,,,,-256.0,-983.3,-352.6,-1038.0,,-1020.0,True,True,,,,,True,True,True,False,,True
34041,101,210.0,68.4,401.0,,,,,86.0,38.7,86.5,147.3,,641.0,109.0,-32.6,300.0,,,,,-15.0,-62.3,-14.5,46.3,,540.0,True,False,,,,,True,True,True,True,,False
35001,1619,3834.0,3467.6,3222.0,,,,,3521.0,4298.2,3698.1,2363.5,,2461.0,2215.0,1848.6,1603.0,,,,,1902.0,2679.2,2079.1,744.5,,842.0,True,True,,,,,True,False,True,True,,True
35003,8,0.0,,0.0,,,,,0.0,0.2,,0.0,,0.0,-8.0,,-8.0,,,,,-8.0,-7.8,,-8.0,,-8.0,,False,,,,,False,True,,False,,False
35005,540,378.0,296.4,429.0,,,,,373.0,256.9,345.1,413.6,,586.0,-162.0,-243.6,-111.0,,,,,-167.0,-283.1,-194.9,-126.4,,46.0,False,True,,,,,False,False,False,True,,True
35006,125,198.0,,173.0,,,,,144.0,32.2,26.9,155.5,,316.0,73.0,,48.0,,,,,19.0,-92.8,-98.1,30.5,,191.0,,True,,,,,True,False,False,True,,False
35007,12,6.0,,0.0,,,,,6.0,1.0,,,,1.0,-6.0,,-12.0,,,,,-6.0,-11.0,,,,-11.0,,False,,,,,False,False,,,,False
35009,348,336.0,,342.0,,,,,577.0,165.6,237.7,292.7,,383.0,-12.0,,-6.0,,,,,229.0,-182.4,-110.3,-55.3,,35.0,,True,,,,,False,False,False,False,,False
35011,0,0.0,,0.0,,,,,0.0,,,0.0,,,0.0,,0.0,,,,,0.0,,,0.0,,,,True,,,,,True,,,True,,
35013,991,1680.0,2426.8,1563.0,,,,,1523.0,1862.9,1223.6,1496.7,,978.0,689.0,1435.8,572.0,,,,,532.0,871.9,232.6,505.7,,-13.0,False,True,,,,,True,False,True,True,,True
35015,358,264.0,281.6,420.0,,,,,445.0,58.0,209.9,203.7,,227.0,-94.0,-76.4,62.0,,,,,87.0,-300.0,-148.1,-154.3,,-131.0,True,True,,,,,True,False,False,False,,False
35017,26,96.0,,77.0,,,,,86.0,19.0,,91.0,,63.0,70.0,,51.0,,,,,60.0,-7.0,,65.0,,37.0,,True,,,,,True,True,,True,,True
35019,6,24.0,,0.0,,,,,18.0,4.9,,17.8,,16.0,18.0,,-6.0,,,,,12.0,-1.1,,11.8,,10.0,,True,,,,,True,True,,True,,True
35021,1,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,-1.0,,-1.0,,,,,-1.0,-1.0,,-1.0,,-1.0,,False,,,,,False,True,,True,,False
35023,13,42.0,,0.0,,,,,49.0,50.4,,73.2,,21.0,29.0,,-13.0,,,,,36.0,37.4,,60.2,,8.0,,True,,,,,False,False,,False,,True
35025,686,978.0,670.8,1527.0,,,,,656.0,483.2,456.7,1582.7,,969.0,292.0,-15.2,841.0,,,,,-30.0,-202.8,-229.3,896.7,,283.0,True,False,,,,,True,True,True,False,,True
35027,107,204.0,,107.0,,,,,34.0,71.4,,141.5,,331.0,97.0,,0.0,,,,,-73.0,-35.6,,34.5,,224.0,,True,,,,,True,True,,True,,False
35028,12,12.0,,32.0,,,,,119.0,3.5,,,,5.0,0.0,,20.0,,,,,107.0,-8.5,,,,-7.0,,False,,,,,False,False,,,,False
35029,158,246.0,,264.0,,,,,84.0,46.0,109.9,344.1,,258.0,88.0,,106.0,,,,,-74.0,-112.0,-48.1,186.1,,100.0,,False,,,,,True,False,True,False,,False
35031,372,918.0,764.2,743.0,,,,,496.0,463.4,46.8,872.9,,0.0,546.0,392.2,371.0,,,,,124.0,91.4,-325.2,500.9,,-372.0,True,True,,,,,True,True,True,True,,True
35033,0,18.0,,0.0,,,,,5.0,,,9.1,,32.0,18.0,,0.0,,,,,5.0,,,9.1,,32.0,,True,,,,,True,,,True,,False
35035,88,252.0,1117.2,557.0,,,,,186.0,315.1,120.4,319.7,,322.0,164.0,1029.2,469.0,,,,,98.0,227.1,32.4,231.7,,234.0,False,False,,,,,True,False,True,False,,False
35037,36,48.0,,0.0,,,,,16.0,8.3,,,,34.0,12.0,,-36.0,,,,,-20.0,-27.7,,,,-2.0,,False,,,,,False,False,,,,True
35039,97,456.0,,794.0,,,,,154.0,77.5,116.1,524.9,,235.0,359.0,,697.0,,,,,57.0,-19.5,19.1,427.9,,138.0,,False,,,,,True,True,True,False,,True
35041,104,132.0,,98.0,,,,,102.0,23.3,51.7,92.0,,220.0,28.0,,-6.0,,,,,-2.0,-80.7,-52.3,-12.0,,116.0,,True,,,,,True,False,False,True,,False
35043,272,534.0,281.8,684.0,,,,,621.0,447.0,374.0,407.8,,518.0,262.0,9.8,412.0,,,,,349.0,175.0,102.0,135.8,,246.0,True,False,,,,,False,True,True,True,,True
35045,314,486.0,1135.5,458.0,,,,,497.0,180.2,221.7,437.9,,154.0,172.0,821.5,144.0,,,,,183.0,-133.8,-92.3,123.9,,-160.0,False,True,,,,,False,True,True,True,,True
35047,49,36.0,,,,,,,247.0,16.1,,34.8,,56.0,-13.0,,,,,,,198.0,-32.9,,-14.2,,7.0,,,,,,,False,False,,False,,True
35049,375,450.0,459.7,500.0,,,,,802.0,359.6,536.5,1456.5,,398.0,75.0,84.7,125.0,,,,,427.0,-15.4,161.5,1081.5,,23.0,False,False,,,,,False,True,False,False,,True
35051,13,36.0,,,,,,,12.0,19.3,,45.7,,46.0,23.0,,,,,,,-1.0,6.3,,32.7,,33.0,,,,,,,True,True,,False,,False
35053,11,24.0,,0.0,,,,,66.0,20.3,,19.4,,392.0,13.0,,-11.0,,,,,55.0,9.3,,8.4,,381.0,,True,,,,,False,True,,True,,False
35055,38,84.0,,148.0,,,,,111.0,29.3,,117.7,,41.0,46.0,,110.0,,,,,73.0,-8.7,,79.7,,3.0,,False,,,,,False,True,,False,,True
35057,11,12.0,,0.0,,,,,86.0,10.8,,3.8,,9.0,1.0,,-11.0,,,,,75.0,-0.2,,-7.2,,-2.0,,False,,,,,False,True,,False,,False
35059,12,42.0,,0.0,,,,,2.0,7.5,,,,49.0,30.0,,-12.0,,,,,-10.0,-4.5,,,,37.0,,True,,,,,True,True,,,,False
35061,224,330.0,461.7,473.0,,,,,397.0,366.6,363.0,143.7,,196.0,106.0,237.7,249.0,,,,,173.0,142.6,139.0,-80.3,,-28.0,False,False,,,,,False,False,False,True,,True
36001,385,738.0,441.6,974.0,,,,,240.0,226.4,185.5,1516.3,,1048.0,353.0,56.6,589.0,,,,,-145.0,-158.6,-199.5,1131.3,,663.0,True,False,,,,,True,True,True,False,,False
36003,18,18.0,,33.0,,,,,67.0,7.8,,8.9,,11.0,0.0,,15.0,,,,,49.0,-10.2,,-9.1,,-7.0,,False,,,,,False,False,,False,,False
36005,2441,0.0,,,,,,,,,,,,,-2441.0,,,,,,,,,,,,,,,,,,,,,,,,
36007,384,534.0,351.2,703.0,,,,,139.0,116.7,346.4,671.8,,665.0,150.0,-32.8,319.0,,,,,-245.0,-267.3,-37.6,287.8,,281.0,True,False,,,,,False,False,True,False,,False
36009,77,30.0,35.5,37.0,,,,,115.0,4.5,75.8,24.9,,19.0,-47.0,-41.5,-40.0,,,,,38.0,-72.5,-1.2,-52.1,,-58.0,True,True,,,,,True,False,True,False,,False
36011,43,60.0,29.8,66.0,,,,,30.0,6.8,50.2,53.2,,94.0,17.0,-13.2,23.0,,,,,-13.0,-36.2,7.2,10.2,,51.0,True,False,,,,,True,False,True,True,,False
36013,255,132.0,333.6,131.0,,,,,389.0,10.2,248.2,63.9,,75.0,-123.0,78.6,-124.0,,,,,134.0,-244.8,-6.8,-191.1,,-180.0,True,False,,,,,False,False,True,False,,False
36015,46,42.0,2.3,0.0,,,,,109.0,4.9,11.3,25.5,,89.0,-4.0,-43.7,-46.0,,,,,63.0,-41.1,-34.7,-20.5,,43.0,False,False,,,,,False,False,False,False,,False
36017,30,126.0,,277.0,,,,,7.0,69.3,64.7,80.5,,137.0,96.0,,247.0,,,,,-23.0,39.3,34.7,50.5,,107.0,,False,,,,,True,True,True,True,,False
36019,33,48.0,24.4,0.0,,,,,123.0,5.5,9.4,31.2,,90.0,15.0,-8.6,-33.0,,,,,90.0,-27.5,-23.6,-1.8,,57.0,True,False,,,,,False,False,False,True,,False
36021,75,54.0,23.2,30.0,,,,,3.0,3.5,32.0,72.8,,27.0,-21.0,-51.8,-45.0,,,,,-72.0,-71.5,-43.0,-2.2,,-48.0,False,False,,,,,False,False,False,True,,False
36023,18,96.0,,332.0,,,,,15.0,7.6,,152.7,,203.0,78.0,,314.0,,,,,-3.0,-10.4,,134.7,,185.0,,False,,,,,True,True,,False,,False
36025,25,30.0,,0.0,,,,,0.0,3.0,,14.0,,406.0,5.0,,-25.0,,,,,-25.0,-22.0,,-11.0,,381.0,,False,,,,,False,False,,False,,False
36027,502,234.0,103.4,168.0,,,,,260.0,77.6,144.9,34.8,,236.0,-268.0,-398.6,-334.0,,,,,-242.0,-424.4,-357.1,-467.2,,-266.0,False,False,,,,,True,False,False,False,,True
36029,1930,1596.0,1036.6,1333.0,,,,,2006.0,465.0,595.9,2435.0,,1319.0,-334.0,-893.4,-597.0,,,,,76.0,-1465.0,-1334.1,505.0,,-611.0,False,False,,,,,True,False,False,False,,False
36031,93,18.0,,0.0,,,,,3.0,3.0,,14.5,,6.0,-75.0,,-93.0,,,,,-90.0,-90.0,,-78.5,,-87.0,,False,,,,,False,False,,False,,False
36033,17,12.0,0.2,25.0,,,,,3.0,4.0,,7.6,,31.0,-5.0,-16.8,8.0,,,,,-14.0,-13.0,,-9.4,,14.0,False,False,,,,,False,False,,False,,False
36035,42,24.0,70.5,0.0,,,,,2.0,0.7,17.0,23.3,,7.0,-18.0,28.5,-42.0,,,,,-40.0,-41.3,-25.0,-18.7,,-35.0,False,False,,,,,False,False,False,False,,False
36037,39,30.0,29.9,7.0,,,,,125.0,6.8,37.3,24.7,,37.0,-9.0,-9.1,-32.0,,,,,86.0,-32.2,-1.7,-14.3,,-2.0,False,False,,,,,False,False,True,False,,True
36039,34,48.0,,36.0,,,,,0.0,6.6,9.9,34.9,,128.0,14.0,,2.0,,,,,-34.0,-27.4,-24.1,0.9,,94.0,,True,,,,,False,False,False,True,,False
36041,7,6.0,,0.0,,,,,0.0,0.2,,3.7,,174.0,-1.0,,-7.0,,,,,-7.0,-6.8,,-3.3,,167.0,,False,,,,,False,False,,False,,False
36043,82,120.0,38.2,125.0,,,,,0.0,32.1,187.9,64.0,,173.0,38.0,-43.8,43.0,,,,,-82.0,-49.9,105.9,-18.0,,91.0,False,False,,,,,False,False,False,True,,False
36045,28,132.0,0.0,348.0,,,,,0.0,49.1,92.1,81.8,,672.0,104.0,-28.0,320.0,,,,,-28.0,21.1,64.1,53.8,,644.0,True,False,,,,,True,True,True,True,,False
36047,3427,0.0,,,,,,,,,,,,,-3427.0,,,,,,,,,,,,,,,,,,,,,,,,
36049,15,12.0,,0.0,,,,,0.0,2.7,,9.8,,8.0,-3.0,,-15.0,,,,,-15.0,-12.3,,-5.2,,-7.0,,False,,,,,False,False,,False,,False
36051,26,30.0,14.2,69.0,,,,,81.0,1.1,58.6,6.2,,15.0,4.0,-11.8,43.0,,,,,55.0,-24.9,32.6,-19.8,,-11.0,False,False,,,,,False,False,False,False,,False
36053,84,48.0,57.2,42.0,,,,,8.0,2.9,37.6,54.9,,36.0,-36.0,-26.8,-42.0,,,,,-76.0,-81.1,-46.4,-29.1,,-48.0,True,False,,,,,False,False,False,True,,False
36055,982,1116.0,1554.0,913.0,,,,,755.0,318.3,770.8,746.7,,803.0,134.0,572.0,-69.0,,,,,-227.0,-663.7,-211.2,-235.3,,-179.0,False,True,,,,,False,False,False,False,,False
36057,67,24.0,,40.0,,,,,0.0,2.3,65.1,1.4,,13.0,-43.0,,-27.0,,,,,-67.0,-64.7,-1.9,-65.6,,-54.0,,True,,,,,False,False,True,False,,False
36059,2200,1926.0,1459.2,1770.0,,,,,1429.0,958.2,4942.8,2233.9,,1824.0,-274.0,-740.8,-430.0,,,,,-771.0,-1241.8,2742.8,33.9,,-376.0,False,False,,,,,False,False,False,True,,False
36061,1991,14466.0,,14024.0,,,,,5862.0,,5549.7,10369.0,,13458.0,12475.0,,12033.0,,,,,3871.0,,3558.7,8378.0,,11467.0,,True,,,,,True,,True,True,,True
36063,223,270.0,406.1,168.0,,,,,357.0,65.2,124.6,181.3,,160.0,47.0,183.1,-55.0,,,,,134.0,-157.8,-98.4,-41.7,,-63.0,False,False,,,,,False,False,False,True,,False
36065,298,378.0,1549.2,398.0,,,,,40.0,121.7,252.0,156.1,,250.0,80.0,1251.2,100.0,,,,,-258.0,-176.3,-46.0,-141.9,,-48.0,False,False,,,,,False,False,True,False,,True
36067,586,696.0,1306.3,377.0,,,,,354.0,169.0,542.5,526.2,,423.0,110.0,720.3,-209.0,,,,,-232.0,-417.0,-43.5,-59.8,,-163.0,False,False,,,,,False,False,True,True,,False
36069,63,84.0,98.9,48.0,,,,,124.0,23.1,229.7,10.7,,70.0,21.0,35.9,-15.0,,,,,61.0,-39.9,166.7,-52.3,,7.0,False,True,,,,,False,False,False,False,,True
36071,510,438.0,196.1,532.0,,,,,523.0,119.8,90.2,756.9,,391.0,-72.0,-313.9,22.0,,,,,13.0,-390.2,-419.8,246.9,,-119.0,False,True,,,,,True,False,False,False,,False
36073,21,6.0,,0.0,,,,,73.0,1.1,9.4,3.2,,3.0,-15.0,,-21.0,,,,,52.0,-19.9,-11.6,-17.8,,-18.0,,False,,,,,False,False,True,False,,False
36075,89,42.0,177.5,36.0,,,,,8.0,17.4,92.2,11.2,,25.0,-47.0,88.5,-53.0,,,,,-81.0,-71.6,3.2,-77.8,,-64.0,False,False,,,,,False,False,True,False,,False
36077,146,54.0,2.2,77.0,,,,,0.0,3.5,14.7,34.6,,87.0,-92.0,-143.8,-69.0,,,,,-146.0,-142.5,-131.3,-111.4,,-59.0,False,True,,,,,False,False,False,False,,True
36079,125,78.0,43.4,48.0,,,,,7.0,19.6,145.6,17.3,,40.0,-47.0,-81.6,-77.0,,,,,-118.0,-105.4,20.6,-107.7,,-85.0,False,False,,,,,False,False,True,False,,False
36081,2768,0.0,,,,,,,,,,,,,-2768.0,,,,,,,,,,,,,,,,,,,,,,,,
36083,177,186.0,110.4,118.0,,,,,69.0,109.0,202.0,140.3,,135.0,9.0,-66.6,-59.0,,,,,-108.0,-68.0,25.0,-36.7,,-42.0,False,False,,,,,False,False,False,False,,False
36085,678,0.0,,,,,,,,,,,,,-678.0,,,,,,,,,,,,,,,,,,,,,,,,
36087,545,318.0,26.5,270.0,,,,,408.0,56.9,387.5,515.9,,183.0,-227.0,-518.5,-275.0,,,,,-137.0,-488.1,-157.5,-29.1,,-362.0,False,False,,,,,True,False,True,True,,False
36089,36,90.0,10.4,172.0,,,,,1.0,9.8,14.8,50.7,,203.0,54.0,-25.6,136.0,,,,,-35.0,-26.2,-21.2,14.7,,167.0,True,False,,,,,True,True,True,True,,False
36091,198,264.0,46.1,363.0,,,,,81.0,87.4,223.2,598.3,,363.0,66.0,-151.9,165.0,,,,,-117.0,-110.6,25.2,400.3,,165.0,False,False,,,,,False,False,True,False,,False
36093,324,390.0,54.6,827.0,,,,,44.0,297.2,280.6,274.8,,777.0,66.0,-269.4,503.0,,,,,-280.0,-26.8,-43.4,-49.2,,453.0,False,False,,,,,False,True,True,True,,False
36095,5,30.0,,15.0,,,,,0.0,3.6,,22.0,,152.0,25.0,,10.0,,,,,-5.0,-1.4,,17.0,,147.0,,True,,,,,True,True,,True,,False
36097,7,24.0,,57.0,,,,,12.0,0.3,,13.2,,52.0,17.0,,50.0,,,,,5.0,-6.7,,6.2,,45.0,,False,,,,,True,True,,True,,False
36099,19,30.0,,38.0,,,,,26.0,4.3,,31.2,,38.0,11.0,,19.0,,,,,7.0,-14.7,,12.2,,19.0,,False,,,,,True,False,,False,,False
36101,31,48.0,3.5,42.0,,,,,111.0,5.4,30.4,62.0,,52.0,17.0,-27.4,11.0,,,,,80.0,-25.6,-0.6,31.0,,21.0,False,True,,,,,False,False,True,False,,False
36103,2378,2292.0,363.2,1796.0,,,,,1597.0,1131.5,2541.2,2011.6,,1963.0,-86.0,-2014.8,-582.0,,,,,-781.0,-1246.5,163.2,-366.4,,-415.0,False,False,,,,,False,False,False,False,,False
36105,67,18.0,84.8,4.0,,,,,28.0,0.4,11.4,5.7,,14.0,-49.0,17.8,-63.0,,,,,-39.0,-66.6,-55.6,-61.3,,-53.0,True,False,,,,,True,False,False,False,,False
36107,33,54.0,,110.0,,,,,41.0,3.9,72.8,30.5,,44.0,21.0,,77.0,,,,,8.0,-29.1,39.8,-2.5,,11.0,,False,,,,,True,False,False,True,,True
36109,98,144.0,7.4,524.0,,,,,65.0,8.6,46.6,341.2,,294.0,46.0,-90.6,426.0,,,,,-33.0,-89.4,-51.4,243.2,,196.0,False,False,,,,,True,False,False,False,,False
36111,283,96.0,71.7,32.0,,,,,88.0,31.6,43.9,6.5,,76.0,-187.0,-211.3,-251.0,,,,,-195.0,-251.4,-239.1,-276.5,,-207.0,False,False,,,,,False,False,False,False,,False
36113,32,42.0,35.0,0.0,,,,,22.0,6.3,19.6,39.2,,29.0,10.0,3.0,-32.0,,,,,-10.0,-25.7,-12.4,7.2,,-3.0,True,False,,,,,False,False,False,True,,True
36115,17,12.0,28.4,0.0,,,,,35.0,1.3,4.1,11.0,,20.0,-5.0,11.4,-17.0,,,,,18.0,-15.7,-12.9,-6.0,,3.0,False,False,,,,,False,False,False,False,,True
36117,48,90.0,116.9,60.0,,,,,33.0,20.4,183.6,44.9,,47.0,42.0,68.9,12.0,,,,,-15.0,-27.6,135.6,-3.1,,-1.0,False,True,,,,,True,True,False,True,,True
36119,1467,1410.0,227.2,1720.0,,,,,1423.0,660.1,938.7,2252.0,,1173.0,-57.0,-1239.8,253.0,,,,,-44.0,-806.9,-528.3,785.0,,-294.0,False,False,,,,,True,False,False,False,,False
36121,16,36.0,,41.0,,,,,70.0,2.4,17.3,68.1,,44.0,20.0,,25.0,,,,,54.0,-13.6,1.3,52.1,,28.0,,False,,,,,False,True,True,False,,False
36123,11,0.0,,0.0,,,,,25.0,3.4,,0.0,,1.0,-11.0,,-11.0,,,,,14.0,-7.6,,-11.0,,-10.0,,False,,,,,False,True,,False,,True
37001,1444,1632.0,2269.2,2101.0,,,,,1302.0,515.0,891.1,2350.5,,875.0,188.0,825.2,657.0,,,,,-142.0,-929.0,-552.9,906.5,,-569.0,False,False,,,,,True,False,False,False,,False
37003,184,240.0,,212.0,,,,,280.0,206.8,275.9,366.5,,198.0,56.0,,28.0,,,,,96.0,22.8,91.9,182.5,,14.0,,True,,,,,False,True,False,False,,True
37005,148,60.0,,105.0,,,,,24.0,13.2,,89.8,,52.0,-88.0,,-43.0,,,,,-124.0,-134.8,,-58.2,,-96.0,,True,,,,,False,False,,True,,False
37007,205,156.0,,147.0,,,,,204.0,15.6,120.7,254.8,,111.0,-49.0,,-58.0,,,,,-1.0,-189.4,-84.3,49.8,,-94.0,,False,,,,,True,False,False,False,,False
37009,140,78.0,,165.0,,,,,73.0,20.9,,90.0,,74.0,-62.0,,25.0,,,,,-67.0,-119.1,,-50.0,,-66.0,,True,,,,,False,False,,True,,False
37011,175,90.0,,129.0,,,,,75.0,57.7,,77.6,,70.0,-85.0,,-46.0,,,,,-100.0,-117.3,,-97.4,,-105.0,,True,,,,,False,False,,False,,False
37013,417,408.0,,704.0,,,,,436.0,362.0,433.9,291.0,,486.0,-9.0,,287.0,,,,,19.0,-55.0,16.9,-126.0,,69.0,,False,,,,,False,False,False,False,,False
37015,271,180.0,,95.0,,,,,90.0,65.4,29.0,111.6,,119.0,-91.0,,-176.0,,,,,-181.0,-205.6,-242.0,-159.4,,-152.0,,False,,,,,False,False,False,False,,False
37017,252,258.0,,349.0,,,,,415.0,64.9,142.5,144.1,,94.0,6.0,,97.0,,,,,163.0,-187.1,-109.5,-107.9,,-158.0,,False,,,,,False,False,False,False,,False
37019,395,696.0,2546.6,503.0,,,,,1144.0,206.0,1052.7,398.4,,521.0,301.0,2151.6,108.0,,,,,749.0,-189.0,657.7,3.4,,126.0,False,True,,,,,False,True,False,True,,True
37021,1249,1752.0,2558.8,1633.0,,,,,2664.0,1180.1,2268.2,1763.8,,2037.0,503.0,1309.8,384.0,,,,,1415.0,-68.9,1019.2,514.8,,788.0,False,True,,,,,False,True,False,False,,False
37023,493,840.0,1488.2,1110.0,,,,,1198.0,318.2,290.4,584.7,,246.0,347.0,995.2,617.0,,,,,705.0,-174.8,-202.6,91.7,,-247.0,False,False,,,,,False,True,True,True,,True
37025,1264,1362.0,2657.5,808.0,,,,,2285.0,650.9,1475.4,1184.1,,969.0,98.0,1393.5,-456.0,,,,,1021.0,-613.1,211.4,-79.9,,-295.0,False,False,,,,,False,False,False,True,,False
37027,530,1092.0,1138.9,1730.0,,,,,832.0,623.1,572.6,942.5,,639.0,562.0,608.9,1200.0,,,,,302.0,93.1,42.6,412.5,,109.0,False,False,,,,,True,True,True,True,,True
37029,48,48.0,,74.0,,,,,28.0,39.0,,91.6,,29.0,0.0,,26.0,,,,,-20.0,-9.0,,43.6,,-19.0,,False,,,,,False,False,,False,,False
37031,316,390.0,351.8,661.0,,,,,465.0,1211.6,602.4,353.8,,662.0,74.0,35.8,345.0,,,,,149.0,895.6,286.4,37.8,,346.0,True,False,,,,,False,False,False,True,,False
37033,86,30.0,,40.0,,,,,72.0,6.6,56.6,2.4,,31.0,-56.0,,-46.0,,,,,-14.0,-79.4,-29.4,-83.6,,-55.0,,True,,,,,True,False,True,False,,True
37035,986,1554.0,3584.6,1334.0,,,,,1902.0,748.6,1088.4,1467.4,,912.0,568.0,2598.6,348.0,,,,,916.0,-237.4,102.4,481.4,,-74.0,False,True,,,,,False,True,True,True,,True
37037,371,372.0,154.3,463.0,,,,,454.0,107.5,202.3,326.8,,132.0,1.0,-216.7,92.0,,,,,83.0,-263.5,-168.7,-44.2,,-239.0,False,False,,,,,False,False,False,False,,False
37039,290,420.0,,1019.0,,,,,203.0,165.7,234.5,434.2,,317.0,130.0,,729.0,,,,,-87.0,-124.3,-55.5,144.2,,27.0,,False,,,,,True,True,True,False,,True
37041,148,252.0,,782.0,,,,,86.0,153.5,,154.4,,307.0,104.0,,634.0,,,,,-62.0,5.5,,6.4,,159.0,,False,,,,,True,True,,True,,False
37043,46,168.0,,438.0,,,,,60.0,18.8,,113.0,,187.0,122.0,,392.0,,,,,14.0,-27.2,,67.0,,141.0,,False,,,,,True,True,,True,,False
37045,852,960.0,1390.0,814.0,,,,,1218.0,1113.9,926.5,1433.9,,801.0,108.0,538.0,-38.0,,,,,366.0,261.9,74.5,581.9,,-51.0,False,True,,,,,False,False,True,False,,True
37047,429,288.0,132.2,357.0,,,,,820.0,91.9,190.2,51.5,,170.0,-141.0,-296.9,-72.0,,,,,391.0,-337.1,-238.8,-377.5,,-259.0,False,True,,,,,False,False,False,False,,False
