,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
44007,3433,3710.0,3755.0,,,,,8392.0,0.1,431.1,,,2819.8,277.0,322.0,,,,,4959.0,-3432.9,-3001.9,,,-613.2,False,,,,,False,False,False,,,False
44009,158,182.0,57.0,,,,,139.0,0.0,43.3,,,866.5,24.0,-101.0,,,,,-19.0,-158.0,-114.7,,,708.5,False,,,,,True,False,False,,,False
45001,290,245.0,,,,,,204.0,79.0,199.8,,,305.7,-45.0,,,,,,-86.0,-211.0,-90.2,,,15.7,,,,,,False,False,False,,,True
45003,1440,2492.0,2735.4,,,,,2119.0,5585.2,1925.8,1365.6,,4485.6,1052.0,1295.4,,,,,679.0,4145.2,485.8,-74.4,,3045.6,False,,,,,True,False,True,True,,False
45005,193,217.0,,,,,,92.0,131.7,35.5,,,166.2,24.0,,,,,,-101.0,-61.3,-157.5,,,-26.8,,,,,,False,False,False,,,False
45007,1989,2492.0,2321.8,,,,,2298.0,3951.9,2232.2,3039.7,,3582.2,503.0,332.8,,,,,309.0,1962.9,243.2,1050.7,,1593.2,True,,,,,True,False,True,False,,False
45009,297,630.0,,,,,,155.0,571.5,106.0,,,247.5,333.0,,,,,,-142.0,274.5,-191.0,,,-49.5,,,,,,True,True,True,,,True
45011,366,371.0,,,,,,189.0,550.1,176.4,,,492.5,5.0,,,,,,-177.0,184.1,-189.6,,,126.5,,,,,,False,False,False,,,False
45013,2531,3346.0,3383.8,,,,,3467.0,5146.6,1588.3,3118.4,,2611.9,815.0,852.8,,,,,936.0,2615.6,-942.7,587.4,,80.9,False,,,,,False,False,False,True,,True
45015,2111,5054.0,5185.7,,,,,5139.0,8154.0,1874.9,3199.7,,3549.3,2943.0,3074.7,,,,,3028.0,6043.0,-236.1,1088.7,,1438.3,False,,,,,False,False,True,True,,True
45017,252,385.0,,,,,,125.0,159.3,102.8,,,232.0,133.0,,,,,,-127.0,-92.7,-149.2,,,-20.0,,,,,,True,True,False,,,True
45019,5293,12782.0,18749.5,,,,,13980.0,13966.9,6090.6,7376.4,,4351.0,7489.0,13456.5,,,,,8687.0,8673.9,797.6,2083.4,,-942.0,False,,,,,False,False,True,True,,True
45021,587,518.0,625.2,,,,,854.0,174.0,565.6,,,635.5,-69.0,38.2,,,,,267.0,-413.0,-21.4,,,48.5,True,,,,,False,False,True,,,True
45023,581,518.0,,,,,,419.0,164.9,235.6,,,469.5,-63.0,,,,,,-162.0,-416.1,-345.4,,,-111.5,,,,,,False,False,False,,,False
45025,557,420.0,,,,,,620.0,161.4,189.6,,,257.4,-137.0,,,,,,63.0,-395.6,-367.4,,,-299.6,,,,,,True,False,False,,,False
45027,448,497.0,,,,,,527.0,561.7,89.8,,,203.6,49.0,,,,,,79.0,113.7,-358.2,,,-244.4,,,,,,False,False,False,,,False
45029,358,700.0,,,,,,795.0,277.1,286.4,,,415.3,342.0,,,,,,437.0,-80.9,-71.6,,,57.3,,,,,,False,True,True,,,True
45031,1071,756.0,800.9,,,,,966.0,1230.9,325.8,1040.5,,550.1,-315.0,-270.1,,,,,-105.0,159.9,-745.2,-30.5,,-520.9,True,,,,,True,True,False,True,,False
45033,382,350.0,,,,,,364.0,151.5,159.6,,,163.7,-32.0,,,,,,-18.0,-230.5,-222.4,,,-218.3,,,,,,True,False,False,,,False
45035,1799,3416.0,4922.3,,,,,3173.0,5865.5,1276.1,5083.7,,2464.9,1617.0,3123.3,,,,,1374.0,4066.5,-522.9,3284.7,,665.9,False,,,,,True,False,True,False,,True
45037,348,252.0,,,,,,337.0,359.9,308.1,,,438.7,-96.0,,,,,,-11.0,11.9,-39.9,,,90.7,,,,,,True,True,True,,,True
45039,262,434.0,,,,,,306.0,83.2,107.2,,,175.5,172.0,,,,,,44.0,-178.8,-154.8,,,-86.5,,,,,,True,False,True,,,True
45041,2563,2317.0,1941.0,,,,,3355.0,3098.9,876.0,2706.8,,1337.2,-246.0,-622.0,,,,,792.0,535.9,-1687.0,143.8,,-1225.8,False,,,,,False,False,False,True,,False
45043,837,1225.0,1162.2,,,,,1159.0,1088.8,501.8,,,616.8,388.0,325.2,,,,,322.0,251.8,-335.2,,,-220.2,True,,,,,True,True,True,,,True
45045,4309,9002.0,21858.0,,,,,9313.0,9743.3,4374.9,6950.2,,5360.0,4693.0,17549.0,,,,,5004.0,5434.3,65.9,2641.2,,1051.0,False,,,,,False,False,True,True,,True
45047,978,1407.0,1409.9,,,,,1004.0,392.3,721.7,,,1044.5,429.0,431.9,,,,,26.0,-585.7,-256.3,,,66.5,False,,,,,True,False,True,,,True
45049,409,350.0,,,,,,271.0,843.2,102.5,,,470.2,-59.0,,,,,,-138.0,434.2,-306.5,,,61.2,,,,,,False,False,False,,,False
45051,2996,6867.0,27047.4,,,,,7265.0,6216.2,4121.2,2787.2,,3129.9,3871.0,24051.4,,,,,4269.0,3220.2,1125.2,-208.8,,133.9,False,,,,,False,True,True,True,,True
45053,382,476.0,,,,,,502.0,500.2,191.2,,,445.8,94.0,,,,,,120.0,118.2,-190.8,,,63.8,,,,,,False,False,False,,,True
45055,745,770.0,670.2,,,,,1013.0,672.5,388.1,1275.1,,451.6,25.0,-74.8,,,,,268.0,-72.5,-356.9,530.1,,-293.4,False,,,,,False,False,False,False,,False
45057,1009,728.0,1288.6,,,,,1279.0,373.5,736.7,3051.1,,628.7,-281.0,279.6,,,,,270.0,-635.5,-272.3,2042.1,,-380.3,True,,,,,True,False,True,False,,False
45059,627,1197.0,2469.5,,,,,902.0,1322.3,622.5,,,744.8,570.0,1842.5,,,,,275.0,695.3,-4.5,,,117.8,False,,,,,True,False,True,,,True
45061,311,245.0,,,,,,198.0,92.1,52.2,,,60.7,-66.0,,,,,,-113.0,-218.9,-258.8,,,-250.3,,,,,,False,False,False,,,False
45063,2548,4690.0,6613.9,,,,,5044.0,4321.4,2144.4,3686.3,,3731.3,2142.0,4065.9,,,,,2496.0,1773.4,-403.6,1138.3,,1183.3,False,,,,,False,True,True,True,,True
45065,100,210.0,,,,,,40.0,280.8,,,,263.5,110.0,,,,,,-60.0,180.8,,,,163.5,,,,,,True,False,,,,False
45067,370,441.0,,,,,,315.0,313.2,334.9,,,273.9,71.0,,,,,,-55.0,-56.8,-35.1,,,-96.1,,,,,,True,True,True,,,False
45069,442,154.0,,,,,,223.0,27.8,54.5,,,62.5,-288.0,,,,,,-219.0,-414.2,-387.5,,,-379.5,,,,,,True,False,False,,,False
45071,507,847.0,,,,,,587.0,542.3,398.2,,,592.6,340.0,,,,,,80.0,35.3,-108.8,,,85.6,,,,,,True,True,True,,,True
45073,614,819.0,900.5,,,,,814.0,1809.4,715.9,,,1127.3,205.0,286.5,,,,,200.0,1195.4,101.9,,,513.3,False,,,,,True,False,True,,,False
45075,1409,2324.0,3103.9,,,,,1973.0,3882.6,652.5,4670.7,,1209.7,915.0,1694.9,,,,,564.0,2473.6,-756.5,3261.7,,-199.3,False,,,,,True,False,True,False,,True
45077,987,1554.0,5027.2,,,,,1592.0,1901.2,1009.9,1251.5,,1137.1,567.0,4040.2,,,,,605.0,914.2,22.9,264.5,,150.1,False,,,,,False,False,True,True,,True
45079,6222,8456.0,7919.1,,,,,9645.0,9789.5,2906.3,5891.2,,5252.2,2234.0,1697.1,,,,,3423.0,3567.5,-3315.7,-330.8,,-969.8,True,,,,,False,False,False,True,,True
45081,274,420.0,,,,,,276.0,367.1,112.0,,,206.8,146.0,,,,,,2.0,93.1,-162.0,,,-67.2,,,,,,True,True,False,,,True
45083,2590,4109.0,8280.3,,,,,5965.0,2632.2,3044.6,7999.4,,3801.1,1519.0,5690.3,,,,,3375.0,42.2,454.6,5409.4,,1211.1,False,,,,,False,True,True,False,,True
45085,1238,2191.0,2201.4,,,,,2246.0,1713.7,759.7,1214.7,,1152.9,953.0,963.4,,,,,1008.0,475.7,-478.3,-23.3,,-85.1,False,,,,,False,True,True,True,,True
45087,297,259.0,,,,,,292.0,262.6,275.1,,,351.7,-38.0,,,,,,-5.0,-34.4,-21.9,,,54.7,,,,,,True,True,True,,,False
45089,648,707.0,,,,,,565.0,1165.7,171.4,,,245.9,59.0,,,,,,-83.0,517.7,-476.6,,,-402.1,,,,,,False,False,False,,,False
45091,2238,2751.0,6904.4,,,,,3931.0,6796.7,2325.0,3077.5,,2674.2,513.0,4666.4,,,,,1693.0,4558.7,87.0,839.5,,436.2,False,,,,,False,False,True,False,,True
46003,8,7.0,,,,,,0.0,1.2,,,,44.3,-1.0,,,,,,-8.0,-6.8,,,,36.3,,,,,,False,False,,,,False
46005,79,105.0,,,,,,49.0,18.2,9.8,,,323.5,26.0,,,,,,-30.0,-60.8,-69.2,,,244.5,,,,,,False,False,False,,,False
46007,28,0.0,,,,,,2.0,,,,,0.0,-28.0,,,,,,-26.0,,,,,-28.0,,,,,,True,,,,,False
46009,44,0.0,,,,,,31.0,0.2,,,,0.0,-44.0,,,,,,-13.0,-43.8,,,,-44.0,,,,,,True,True,,,,True
46011,365,63.0,,,,,,84.0,19.0,111.0,,,16.3,-302.0,,,,,,-281.0,-346.0,-254.0,,,-348.7,,,,,,True,False,True,,,False
46013,408,70.0,,,,,,120.0,3.6,29.8,,,12.0,-338.0,,,,,,-288.0,-404.4,-378.2,,,-396.0,,,,,,True,False,False,,,False
46015,37,28.0,,,,,,0.0,,,,,221.3,-9.0,,,,,,-37.0,,,,,184.3,,,,,,False,,,,,False
46017,12,98.0,,,,,,0.0,87.2,,,,0.0,86.0,,,,,,-12.0,75.2,,,,-12.0,,,,,,True,True,,,,True
46019,48,14.0,,,,,,34.0,,,,,477.1,-34.0,,,,,,-14.0,,,,,429.1,,,,,,True,,,,,False
46021,4,0.0,,,,,,0.0,,,,,0.0,-4.0,,,,,,-4.0,,,,,-4.0,,,,,,False,,,,,False
46023,28,14.0,,,,,,15.0,17.4,,,,0.1,-14.0,,,,,,-13.0,-10.6,,,,-27.9,,,,,,True,True,,,,False
46025,6,7.0,,,,,,0.0,1.1,,,,34.7,1.0,,,,,,-6.0,-4.9,,,,28.7,,,,,,False,False,,,,False
46027,352,14.0,,,,,,56.0,18.0,,,,0.2,-338.0,,,,,,-296.0,-334.0,,,,-351.8,,,,,,True,True,,,,False
46029,311,77.0,,,,,,65.0,12.9,97.7,,,127.4,-234.0,,,,,,-246.0,-298.1,-213.3,,,-183.6,,,,,,False,False,True,,,True
46031,45,14.0,,,,,,7.0,2.1,,,,0.6,-31.0,,,,,,-38.0,-42.9,,,,-44.4,,,,,,False,False,,,,False
46033,125,7.0,,,,,,35.0,,,,,0.0,-118.0,,,,,,-90.0,,,,,-125.0,,,,,,True,,,,,False
46035,88,84.0,,,,,,49.0,3.8,,,,106.4,-4.0,,,,,,-39.0,-84.2,,,,18.4,,,,,,False,False,,,,False
46037,24,0.0,,,,,,0.0,0.4,,,,0.0,-24.0,,,,,,-24.0,-23.6,,,,-24.0,,,,,,False,True,,,,True
46039,49,0.0,,,,,,7.0,0.1,,,,0.0,-49.0,,,,,,-42.0,-48.9,,,,-49.0,,,,,,True,True,,,,True
46041,67,63.0,,,,,,0.0,9.0,,,,0.6,-4.0,,,,,,-67.0,-58.0,,,,-66.4,,,,,,False,False,,,,False
46043,19,21.0,,,,,,0.0,1.4,,,,121.4,2.0,,,,,,-19.0,-17.6,,,,102.4,,,,,,False,False,,,,False
46045,24,14.0,,,,,,0.0,0.2,,,,178.0,-10.0,,,,,,-24.0,-23.8,,,,154.0,,,,,,False,False,,,,False
46047,49,7.0,,,,,,35.0,0.4,,,,1.6,-42.0,,,,,,-14.0,-48.6,,,,-47.4,,,,,,True,False,,,,False
46049,14,0.0,,,,,,0.0,1.8,,,,0.0,-14.0,,,,,,-14.0,-12.2,,,,-14.0,,,,,,False,True,,,,True
46051,33,7.0,,,,,,11.0,0.4,,,,0.0,-26.0,,,,,,-22.0,-32.6,,,,-33.0,,,,,,True,False,,,,False
46053,29,7.0,,,,,,0.0,0.1,,,,0.2,-22.0,,,,,,-29.0,-28.9,,,,-28.8,,,,,,False,False,,,,False
46055,5,0.0,,,,,,3.0,,,,,0.0,-5.0,,,,,,-2.0,,,,,-5.0,,,,,,True,,,,,False
46057,52,0.0,,,,,,7.0,0.5,,,,0.0,-52.0,,,,,,-45.0,-51.5,,,,-52.0,,,,,,True,True,,,,True
46059,9,0.0,,,,,,0.0,0.1,,,,0.0,-9.0,,,,,,-9.0,-8.9,,,,-9.0,,,,,,False,True,,,,False
46061,12,7.0,,,,,,0.0,,,,,0.0,-5.0,,,,,,-12.0,,,,,-12.0,,,,,,False,,,,,False
46063,2,0.0,,,,,,7.0,,,,,,-2.0,,,,,,5.0,,,,,,,,,,,False,,,,,
46065,66,49.0,,,,,,14.0,13.1,,,,3.9,-17.0,,,,,,-52.0,-52.9,,,,-62.1,,,,,,False,False,,,,False
46067,36,35.0,,,,,,20.0,0.7,,,,4.7,-1.0,,,,,,-16.0,-35.3,,,,-31.3,,,,,,False,False,,,,False
46069,5,0.0,,,,,,0.0,0.1,,,,0.0,-5.0,,,,,,-5.0,-4.9,,,,-5.0,,,,,,False,True,,,,False
46071,5,7.0,,,,,,0.0,0.1,,,,0.0,2.0,,,,,,-5.0,-4.9,,,,-5.0,,,,,,False,False,,,,False
46073,6,0.0,,,,,,0.0,1.1,,,,0.0,-6.0,,,,,,-6.0,-4.9,,,,-6.0,,,,,,False,True,,,,False
46075,4,0.0,,,,,,0.0,,,,,0.0,-4.0,,,,,,-4.0,,,,,-4.0,,,,,,False,,,,,False
46077,17,14.0,,,,,,7.0,0.1,,,,0.0,-3.0,,,,,,-10.0,-16.9,,,,-17.0,,,,,,False,False,,,,False
46079,82,140.0,,,,,,28.0,,,,,33.5,58.0,,,,,,-54.0,,,,,-48.5,,,,,,True,,,,,True
46081,237,14.0,,,,,,136.0,0.7,,,,1268.2,-223.0,,,,,,-101.0,-236.3,,,,1031.2,,,,,,True,False,,,,False
46083,561,147.0,151.8,,,,,279.0,33.9,191.3,,,202.7,-414.0,-409.2,,,,,-282.0,-527.1,-369.7,,,-358.3,True,,,,,True,False,True,,,True
46085,22,7.0,,,,,,0.0,16.6,,,,0.1,-15.0,,,,,,-22.0,-5.4,,,,-21.9,,,,,,False,True,,,,False
46087,37,35.0,,,,,,13.0,1.0,,,,0.6,-2.0,,,,,,-24.0,-36.0,,,,-36.4,,,,,,False,False,,,,False
46089,7,7.0,,,,,,0.0,0.1,,,,0.0,0.0,,,,,,-7.0,-6.9,,,,-7.0,,,,,,False,False,,,,False
46091,14,0.0,,,,,,7.0,0.1,,,,0.0,-14.0,,,,,,-7.0,-13.9,,,,-14.0,,,,,,True,True,,,,False
46093,282,35.0,,,,,,98.0,6.4,,,,9.0,-247.0,,,,,,-184.0,-275.6,,,,-273.0,,,,,,True,False,,,,False
46095,12,28.0,,,,,,0.0,,,,,18.3,16.0,,,,,,-12.0,,,,,6.3,,,,,,True,,,,,True
46097,7,0.0,,,,,,0.0,0.4,,,,0.0,-7.0,,,,,,-7.0,-6.6,,,,-7.0,,,,,,False,True,,,,True
46099,1702,665.0,237.7,,,,,871.0,348.8,60.7,2304.3,,2754.4,-1037.0,-1464.3,,,,,-831.0,-1353.2,-1641.3,602.3,,1052.4,False,,,,,True,False,False,True,,False
46101,25,21.0,,,,,,14.0,0.8,,,,298.0,-4.0,,,,,,-11.0,-24.2,,,,273.0,,,,,,False,False,,,,False
46102,68,119.0,,,,,,0.0,34.8,,,,8.4,51.0,,,,,,-68.0,-33.2,,,,-59.6,,,,,,False,True,,,,False
46103,885,581.0,490.6,,,,,137.0,208.8,488.9,,,391.3,-304.0,-394.4,,,,,-748.0,-676.2,-396.1,,,-493.7,False,,,,,False,False,False,,,False
46105,20,21.0,,,,,,13.0,,,,,1.0,1.0,,,,,,-7.0,,,,,-19.0,,,,,,False,,,,,False
46107,24,0.0,,,,,,0.0,,,,,,-24.0,,,,,,-24.0,,,,,,,,,,,False,,,,,
46109,44,42.0,,,,,,14.0,2.4,,,,427.8,-2.0,,,,,,-30.0,-41.6,,,,383.8,,,,,,False,False,,,,False
46111,5,0.0,,,,,,0.0,0.2,,,,0.0,-5.0,,,,,,-5.0,-4.8,,,,-5.0,,,,,,False,True,,,,False
46115,44,28.0,,,,,,7.0,0.9,,,,0.6,-16.0,,,,,,-37.0,-43.1,,,,-43.4,,,,,,False,False,,,,False
46117,8,0.0,,,,,,0.0,0.4,,,,0.0,-8.0,,,,,,-8.0,-7.6,,,,-8.0,,,,,,False,True,,,,True
46119,7,0.0,,,,,,0.0,0.0,,,,0.0,-7.0,,,,,,-7.0,-7.0,,,,-7.0,,,,,,False,True,,,,False
46121,22,0.0,,,,,,14.0,4.0,,,,0.0,-22.0,,,,,,-8.0,-18.0,,,,-22.0,,,,,,True,True,,,,True
46123,6,0.0,,,,,,0.0,0.8,,,,0.0,-6.0,,,,,,-6.0,-5.2,,,,-6.0,,,,,,False,True,,,,True
46125,62,14.0,,,,,,22.0,3.6,,,,299.3,-48.0,,,,,,-40.0,-58.4,,,,237.3,,,,,,True,False,,,,False
46127,131,63.0,,,,,,107.0,4.3,84.3,,,50.3,-68.0,,,,,,-24.0,-126.7,-46.7,,,-80.7,,,,,,True,False,True,,,False
46129,34,14.0,,,,,,0.0,1.1,,,,3.3,-20.0,,,,,,-34.0,-32.9,,,,-30.7,,,,,,False,False,,,,False
46135,163,42.0,,,,,,34.0,4.8,,,,2.8,-121.0,,,,,,-129.0,-158.2,,,,-160.2,,,,,,False,False,,,,False
46137,52,0.0,,,,,,0.0,0.0,,,,0.0,-52.0,,,,,,-52.0,-52.0,,,,-52.0,,,,,,False,True,,,,True
47001,659,574.0,451.4,,,,,688.0,559.4,618.5,,,688.4,-85.0,-207.6,,,,,29.0,-99.6,-40.5,,,29.4,False,,,,,True,False,True,,,True
47003,476,350.0,,,,,,904.0,115.9,33.9,,,79.5,-126.0,,,,,,428.0,-360.1,-442.1,,,-396.5,,,,,,False,False,False,,,False
47005,254,77.0,,,,,,117.0,12.1,,,,1.1,-177.0,,,,,,-137.0,-241.9,,,,-252.9,,,,,,True,False,,,,False
47007,160,70.0,,,,,,215.0,10.9,0.1,,,14.4,-90.0,,,,,,55.0,-149.1,-159.9,,,-145.6,,,,,,True,False,False,,,False
47009,1619,1183.0,1231.0,,,,,1205.0,3815.1,1304.8,,,1543.8,-436.0,-388.0,,,,,-414.0,2196.1,-314.2,,,-75.2,True,,,,,True,False,True,,,True
47011,1392,1526.0,2303.5,,,,,1766.0,388.4,1018.9,,,105.9,134.0,911.5,,,,,374.0,-1003.6,-373.1,,,-1286.1,False,,,,,False,False,False,,,False
47013,265,161.0,,,,,,303.0,146.6,,,,1167.9,-104.0,,,,,,38.0,-118.4,,,,902.9,,,,,,True,False,,,,False
47015,159,140.0,,,,,,89.0,32.5,,,,5.4,-19.0,,,,,,-70.0,-126.5,,,,-153.6,,,,,,False,False,,,,False
47017,616,147.0,,,,,,239.0,92.6,,,,94.6,-469.0,,,,,,-377.0,-523.4,,,,-521.4,,,,,,True,False,,,,False
47019,818,413.0,9.9,,,,,542.0,2181.3,383.7,,,1688.7,-405.0,-808.1,,,,,-276.0,1363.3,-434.3,,,870.7,False,,,,,True,False,False,,,False
47021,373,623.0,,,,,,257.0,663.5,249.4,,,1010.7,250.0,,,,,,-116.0,290.5,-123.6,,,637.7,,,,,,True,False,True,,,False
47023,343,329.0,,,,,,125.0,312.5,69.5,,,33.8,-14.0,,,,,,-218.0,-30.5,-273.5,,,-309.2,,,,,,False,False,False,,,False
47025,273,294.0,,,,,,241.0,810.8,129.5,,,542.6,21.0,,,,,,-32.0,537.8,-143.5,,,269.6,,,,,,False,False,False,,,False
47027,98,91.0,,,,,,28.0,56.8,,,,16.8,-7.0,,,,,,-70.0,-41.2,,,,-81.2,,,,,,False,False,,,,False
47029,463,462.0,,,,,,342.0,1290.5,265.1,,,120.3,-1.0,,,,,,-121.0,827.5,-197.9,,,-342.7,,,,,,False,False,False,,,False
47031,633,287.0,173.9,,,,,635.0,77.0,261.9,,,2132.7,-346.0,-459.1,,,,,2.0,-556.0,-371.1,,,1499.7,False,,,,,True,False,False,,,False
47033,340,287.0,,,,,,126.0,163.7,,,,50.2,-53.0,,,,,,-214.0,-176.3,,,,-289.8,,,,,,False,False,,,,False
47035,733,273.0,169.0,,,,,416.0,67.8,312.6,,,66.7,-460.0,-564.0,,,,,-317.0,-665.2,-420.4,,,-666.3,False,,,,,True,False,True,,,False
47037,8290,17843.0,15934.0,,,,,11959.0,15314.3,8391.2,39079.4,,6320.1,9553.0,7644.0,,,,,3669.0,7024.3,101.2,30789.4,,-1969.9,True,,,,,True,True,True,False,,True
47039,288,182.0,,,,,,79.0,63.3,,,,98.9,-106.0,,,,,,-209.0,-224.7,,,,-189.1,,,,,,False,False,,,,False
47041,365,371.0,,,,,,185.0,169.4,172.4,,,14.8,6.0,,,,,,-180.0,-195.6,-192.6,,,-350.2,,,,,,False,False,False,,,False
47043,620,784.0,328.8,,,,,478.0,778.9,454.2,,,1734.3,164.0,-291.2,,,,,-142.0,158.9,-165.8,,,1114.3,False,,,,,True,True,False,,,False
47045,676,469.0,,,,,,556.0,334.0,271.8,,,125.4,-207.0,,,,,,-120.0,-342.0,-404.2,,,-550.6,,,,,,True,False,False,,,False
47047,529,602.0,,,,,,516.0,257.3,281.7,,,1135.6,73.0,,,,,,-13.0,-271.7,-247.3,,,606.6,,,,,,True,False,False,,,False
47049,251,98.0,,,,,,88.0,19.8,,,,266.7,-153.0,,,,,,-163.0,-231.2,,,,15.7,,,,,,False,False,,,,True
47051,468,210.0,,,,,,465.0,147.7,263.7,,,366.4,-258.0,,,,,,-3.0,-320.3,-204.3,,,-101.6,,,,,,True,False,True,,,True
47053,899,833.0,,,,,,499.0,2398.3,530.9,,,1022.5,-66.0,,,,,,-400.0,1499.3,-368.1,,,123.5,,,,,,False,False,False,,,False
47055,296,518.0,,,,,,261.0,2075.1,174.2,,,210.6,222.0,,,,,,-35.0,1779.1,-121.8,,,-85.4,,,,,,True,False,True,,,True
47057,220,105.0,,,,,,130.0,131.4,,,,57.7,-115.0,,,,,,-90.0,-88.6,,,,-162.3,,,,,,True,True,,,,False
47059,723,315.0,270.1,,,,,648.0,673.2,413.4,,,37.0,-408.0,-452.9,,,,,-75.0,-49.8,-309.6,,,-686.0,False,,,,,True,True,True,,,False
47061,85,49.0,,,,,,77.0,146.3,,,,179.1,-36.0,,,,,,-8.0,61.3,,,,94.1,,,,,,True,False,,,,False
47063,1042,1197.0,1371.4,,,,,989.0,588.8,640.2,,,1498.9,155.0,329.4,,,,,-53.0,-453.2,-401.8,,,456.9,False,,,,,True,False,False,,,False
47065,4283,5873.0,7959.8,,,,,7259.0,3047.6,2548.8,11364.2,,6333.6,1590.0,3676.8,,,,,2976.0,-1235.4,-1734.2,7081.2,,2050.6,False,,,,,False,True,False,False,,False
47067,74,98.0,,,,,,10.0,26.7,,,,6.7,24.0,,,,,,-64.0,-47.3,,,,-67.3,,,,,,False,False,,,,False
47069,748,833.0,,,,,,496.0,1100.8,216.1,,,316.9,85.0,,,,,,-252.0,352.8,-531.9,,,-431.1,,,,,,False,False,False,,,False
47071,597,483.0,,,,,,255.0,161.6,272.3,,,503.3,-114.0,,,,,,-342.0,-435.4,-324.7,,,-93.7,,,,,,False,False,False,,,True
47073,561,315.0,41.4,,,,,485.0,376.4,356.8,,,761.4,-246.0,-519.6,,,,,-76.0,-184.6,-204.2,,,200.4,False,,,,,True,True,True,,,True
47075,619,427.0,,,,,,128.0,193.4,109.0,,,68.3,-192.0,,,,,,-491.0,-425.6,-510.0,,,-550.7,,,,,,False,False,False,,,False
47077,798,574.0,,,,,,201.0,3967.9,194.9,,,676.1,-224.0,,,,,,-597.0,3169.9,-603.1,,,-121.9,,,,,,False,False,False,,,True
47079,463,63.0,,,,,,161.0,31.6,,,,1.2,-400.0,,,,,,-302.0,-431.4,,,,-461.8,,,,,,True,False,,,,False
47081,264,252.0,,,,,,154.0,53.6,140.8,,,504.3,-12.0,,,,,,-110.0,-210.4,-123.2,,,240.3,,,,,,False,False,False,,,False
47083,88,63.0,,,,,,28.0,13.9,,,,225.3,-25.0,,,,,,-60.0,-74.1,,,,137.3,,,,,,False,False,,,,False
47085,120,147.0,,,,,,63.0,21.9,,,,37.3,27.0,,,,,,-57.0,-98.1,,,,-82.7,,,,,,False,False,,,,False
47087,191,175.0,,,,,,45.0,49.7,,,,227.3,-16.0,,,,,,-146.0,-141.3,,,,36.3,,,,,,False,False,,,,False
47089,631,518.0,408.0,,,,,538.0,796.6,510.0,,,1231.2,-113.0,-223.0,,,,,-93.0,165.6,-121.0,,,600.2,False,,,,,True,False,False,,,False
47091,384,35.0,,,,,,29.0,87.2,,,,1.3,-349.0,,,,,,-355.0,-296.8,,,,-382.7,,,,,,False,True,,,,False
47093,4857,4235.0,5245.1,,,,,5571.0,8302.8,4881.1,6087.9,,1440.3,-622.0,388.1,,,,,714.0,3445.8,24.1,1230.9,,-3416.7,True,,,,,False,False,True,False,,False
47095,152,14.0,,,,,,120.0,1.5,2.8,,,0.0,-138.0,,,,,,-32.0,-150.5,-149.2,,,-152.0,,,,,,True,False,False,,,False
47097,507,448.0,,,,,,400.0,421.2,216.1,,,112.2,-59.0,,,,,,-107.0,-85.8,-290.9,,,-394.8,,,,,,False,False,False,,,False
47099,508,392.0,,,,,,514.0,159.9,435.2,,,132.7,-116.0,,,,,,6.0,-348.1,-72.8,,,-375.3,,,,,,True,False,True,,,False
47101,136,28.0,,,,,,24.0,11.0,,,,0.8,-108.0,,,,,,-112.0,-125.0,,,,-135.2,,,,,,False,False,,,,False
47103,313,322.0,,,,,,372.0,258.1,265.3,,,269.2,9.0,,,,,,59.0,-54.9,-47.7,,,-43.8,,,,,,False,False,False,,,False
47105,606,434.0,753.6,,,,,445.0,657.1,240.9,,,1148.0,-172.0,147.6,,,,,-161.0,51.1,-365.1,,,542.0,True,,,,,True,True,False,,,False
47107,502,546.0,403.0,,,,,728.0,181.6,305.0,712.5,,51.9,44.0,-99.0,,,,,226.0,-320.4,-197.0,210.5,,-450.1,False,,,,,False,False,False,False,,False
47109,472,364.0,,,,,,317.0,448.8,291.3,,,60.2,-108.0,,,,,,-155.0,-23.2,-180.7,,,-411.8,,,,,,False,True,False,,,False
47111,263,714.0,,,,,,206.0,171.1,270.2,,,17.2,451.0,,,,,,-57.0,-91.9,7.2,,,-245.8,,,,,,True,True,True,,,True
47113,1564,889.0,137.3,,,,,1593.0,1020.7,598.0,,,3131.0,-675.0,-1426.7,,,,,29.0,-543.3,-966.0,,,1567.0,False,,,,,True,True,False,,,False
