,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
35009,114,150.0,,151.3,,105.0,101.0,,,,,247.0,208.0,,45.6,105.4,110.3,65.0,,44.8,,205.3,,,,105.0,,220.0,36.0,,37.3,,-9.0,-13.0,,,,,133.0,94.0,,-68.4,-8.6,-3.7,-49.0,,-69.2,,91.3,,,,-9.0,,106.0,,False,,True,True,,,,,False,False,,False,True,True,False,,False,,False,,,,True,,False
35011,0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,,37.3,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,,37.3,,True,,True,True,,,,,True,True,,,True,,True,,True,,,,,,,,False
35013,341,603.0,993.4,591.2,,452.0,582.0,,,,,543.0,582.4,,366.6,420.6,472.6,297.0,,281.0,,560.0,317.0,,,510.0,,1613.1,262.0,652.4,250.2,,111.0,241.0,,,,,202.0,241.4,,25.6,79.6,131.6,-44.0,,-60.0,,219.0,-24.0,,,169.0,,1272.1,False,True,,True,True,,,,,True,True,,True,True,True,True,,True,,True,True,,,True,,False
35015,211,213.0,183.6,203.1,,174.0,279.0,,,,,133.0,307.0,,130.6,179.0,80.8,,,185.9,,192.4,,,,310.0,,270.8,2.0,-27.4,-7.9,,-37.0,68.0,,,,,-78.0,96.0,,-80.4,-32.0,-130.2,,,-25.1,,-18.6,,,,99.0,,59.8,False,False,,False,False,,,,,False,False,,False,False,False,,,False,,False,,,,False,,False
35017,17,3.0,,0.9,,1.0,0.0,,,,,25.0,26.5,,2.5,1.1,,,,0.2,,2.5,,,,2.0,,17.5,-14.0,,-16.1,,-16.0,-17.0,,,,,8.0,9.5,,-14.5,-15.9,,,,-16.8,,-14.5,,,,-15.0,,0.5,,False,,False,False,,,,,True,True,,False,False,,,,False,,False,,,,False,,True
35019,2,3.0,,3.1,,0.0,0.0,,,,,0.0,3.9,,0.6,0.4,,0.0,,0.0,,6.9,,,,1.0,,13.2,1.0,,1.1,,-2.0,-2.0,,,,,-2.0,1.9,,-1.4,-1.6,,-2.0,,-2.0,,4.9,,,,-1.0,,11.2,,False,,False,False,,,,,False,False,,False,False,,False,,False,,False,,,,False,,False
35021,1,0.0,,0.0,,0.0,0.0,,,,,0.0,0.9,,1.0,1.4,,1.0,,2.2,,,,,,0.0,,22.2,-1.0,,-1.0,,-1.0,-1.0,,,,,-1.0,-0.1,,0.0,0.4,,0.0,,1.2,,,,,,-1.0,,21.2,,False,,False,False,,,,,False,True,,True,True,,True,,False,,,,,,False,,False
35023,8,0.0,,0.0,,3.0,0.0,,,,,18.0,4.6,,4.7,0.7,,0.0,,14.1,,8.3,,,,1.0,,11.1,-8.0,,-8.0,,-5.0,-8.0,,,,,10.0,-3.4,,-3.3,-7.3,,-8.0,,6.1,,0.3,,,,-7.0,,3.1,,True,,True,False,,,,,False,True,,True,True,,False,,True,,True,,,,True,,True
35025,289,456.0,674.6,475.6,,309.0,469.0,,,,,296.0,482.1,,222.3,308.9,136.9,162.0,,308.8,,428.3,,,,379.0,,606.7,167.0,385.6,186.6,,20.0,180.0,,,,,7.0,193.1,,-66.7,19.9,-152.1,-127.0,,19.8,,139.3,,,,90.0,,317.7,False,False,,True,False,,,,,True,False,,True,True,True,True,,True,,True,,,,True,,False
35027,24,78.0,,72.4,,54.0,27.0,,,,,7.0,152.0,,63.0,56.6,42.7,,,43.0,,58.3,,,,71.0,,157.8,54.0,,48.4,,30.0,3.0,,,,,-17.0,128.0,,39.0,32.6,18.7,,,19.0,,34.3,,,,47.0,,133.8,,True,,True,True,,,,,True,False,,True,True,True,,,True,,True,,,,True,,False
35028,4,9.0,,9.9,,3.0,22.0,,,,,12.0,20.9,,0.6,1.8,,,,1.5,,7.0,,,,12.0,,35.9,5.0,,5.9,,-1.0,18.0,,,,,8.0,16.9,,-3.4,-2.2,,,,-2.5,,3.0,,,,8.0,,31.9,,False,,True,False,,,,,False,False,,True,True,,,,True,,True,,,,False,,False
35029,85,30.0,,34.9,,12.0,10.0,,,,,46.0,66.7,,0.6,16.1,0.0,20.0,,5.4,,74.4,,,,17.0,,93.2,-55.0,,-50.1,,-73.0,-75.0,,,,,-39.0,-18.3,,-84.4,-68.9,-85.0,-65.0,,-79.6,,-10.6,,,,-68.0,,8.2,,True,,False,False,,,,,True,True,,False,False,False,False,,False,,True,,,,False,,True
35031,148,231.0,50.1,244.6,,102.0,124.0,,,,,148.0,124.7,,79.8,166.9,10.6,309.0,,63.9,,271.8,,,,0.0,,384.4,83.0,-97.9,96.6,,-46.0,-24.0,,,,,0.0,-23.3,,-68.2,18.9,-137.4,161.0,,-84.1,,123.8,,,,-148.0,,236.4,False,False,,True,True,,,,,True,True,,True,True,False,False,,False,,False,,,,False,,False
35033,0,0.0,,0.6,,0.0,0.0,,,,,0.0,2.8,,,0.0,,0.0,,0.0,,0.8,,,,0.0,,34.5,0.0,,0.6,,0.0,0.0,,,,,0.0,2.8,,,0.0,,0.0,,0.0,,0.8,,,,0.0,,34.5,,False,,True,True,,,,,True,False,,,False,,True,,True,,False,,,,True,,False
35035,23,18.0,157.4,21.3,,21.0,5.0,,,,,64.0,148.9,,6.4,23.8,42.0,22.0,,8.9,,15.5,,,,8.0,,219.9,-5.0,134.4,-1.7,,-2.0,-18.0,,,,,41.0,125.9,,-16.6,0.8,19.0,-1.0,,-14.1,,-7.5,,,,-15.0,,196.9,False,True,,True,False,,,,,False,False,,False,True,False,True,,False,,False,,,,False,,False
35037,19,39.0,,40.8,,7.0,0.0,,,,,4.0,23.8,,4.6,25.5,,,,8.6,,22.7,,,,102.0,,130.7,20.0,,21.8,,-12.0,-19.0,,,,,-15.0,4.8,,-14.4,6.5,,,,-10.4,,3.7,,,,83.0,,111.7,,False,,True,True,,,,,True,True,,True,True,,,,True,,True,,,,False,,False
35039,41,33.0,,50.0,,29.0,5.0,,,,,32.0,104.6,,10.3,22.9,34.5,29.0,,28.8,,50.3,,,,23.0,,50.8,-8.0,,9.0,,-12.0,-36.0,,,,,-9.0,63.6,,-30.7,-18.1,-6.5,-12.0,,-12.2,,9.3,,,,-18.0,,9.8,,False,,False,False,,,,,False,False,,False,False,True,False,,False,,False,,,,False,,False
35041,37,42.0,,44.3,,32.0,67.0,,,,,52.0,85.9,,6.5,30.2,30.8,20.0,,5.7,,47.9,,,,26.0,,141.9,5.0,,7.3,,-5.0,30.0,,,,,15.0,48.9,,-30.5,-6.8,-6.2,-17.0,,-31.3,,10.9,,,,-11.0,,104.9,,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,,False
35043,108,96.0,128.3,115.5,,65.0,33.0,,,,,194.0,197.4,,32.3,59.5,149.8,89.0,,20.2,,96.9,30.0,,,46.0,,101.3,-12.0,20.3,7.5,,-43.0,-75.0,,,,,86.0,89.4,,-75.7,-48.5,41.8,-19.0,,-87.8,,-11.1,-78.0,,,-62.0,,-6.7,False,True,,False,False,,,,,False,False,,False,False,False,False,,False,,True,False,,,False,,True
35045,131,159.0,448.8,157.1,,152.0,81.0,,,,,162.0,130.6,,70.3,156.6,34.4,237.0,,158.2,,165.2,,,,114.0,,228.7,28.0,317.8,26.1,,21.0,-50.0,,,,,31.0,-0.4,,-60.7,25.6,-96.6,106.0,,27.2,,34.2,,,,-17.0,,97.7,False,True,,True,False,,,,,False,True,,False,True,False,False,,True,,False,,,,True,,False
35047,33,30.0,,32.3,,16.0,16.0,,,,,88.0,44.5,,1.9,14.7,,,,14.6,,22.0,,,,92.0,,116.1,-3.0,,-0.7,,-17.0,-17.0,,,,,55.0,11.5,,-31.1,-18.3,,,,-18.4,,-11.0,,,,59.0,,83.1,,True,,False,False,,,,,False,False,,False,False,,,,False,,False,,,,False,,False
35049,171,147.0,299.9,148.0,,127.0,85.0,,,,,351.0,365.3,,82.4,115.8,168.5,77.0,,126.7,,136.8,93.0,,,110.0,,274.6,-24.0,128.9,-23.0,,-44.0,-86.0,,,,,180.0,194.3,,-88.6,-55.2,-2.5,-94.0,,-44.3,,-34.2,-78.0,,,-61.0,,103.6,False,True,,False,False,,,,,False,False,,False,False,True,False,,False,,False,False,,,False,,False
35051,4,6.0,,5.9,,3.0,0.0,,,,,6.0,15.5,,1.4,1.4,,,,1.3,,9.0,,,,5.0,,58.2,2.0,,1.9,,-1.0,-4.0,,,,,2.0,11.5,,-2.6,-2.6,,,,-2.7,,5.0,,,,1.0,,54.2,,True,,True,False,,,,,False,False,,False,False,,,,False,,False,,,,True,,False
35053,3,6.0,,7.9,,3.0,0.0,,,,,16.0,31.9,,2.4,1.5,,0.0,,3.6,,8.6,,,,4.0,,10.5,3.0,,4.9,,0.0,-3.0,,,,,13.0,28.9,,-0.6,-1.5,,-3.0,,0.6,,5.6,,,,1.0,,7.5,,False,,True,False,,,,,False,False,,True,True,,False,,True,,False,,,,True,,False
35055,6,21.0,,21.7,,14.0,21.0,,,,,19.0,73.7,,2.8,17.1,11.4,,,7.4,,16.5,,,,17.0,,34.4,15.0,,15.7,,8.0,15.0,,,,,13.0,67.7,,-3.2,11.1,5.4,,,1.4,,10.5,,,,11.0,,28.4,,False,,True,False,,,,,True,False,,True,True,True,,,True,,True,,,,True,,False
35057,0,6.0,,3.2,,3.0,0.0,,,,,8.0,28.7,,1.8,1.6,,,,2.6,,3.4,,,,2.0,,55.8,6.0,,3.2,,3.0,0.0,,,,,8.0,28.7,,1.8,1.6,,,,2.6,,3.4,,,,2.0,,55.8,,True,,True,True,,,,,False,False,,True,True,,,,True,,True,,,,True,,False
35059,3,3.0,,3.9,,0.0,0.0,,,,,3.0,8.4,,0.8,0.1,,,,0.3,,,,,,1.0,,10.6,0.0,,0.9,,-3.0,-3.0,,,,,0.0,5.4,,-2.2,-2.9,,,,-2.7,,,,,,-2.0,,7.6,,False,,False,False,,,,,True,False,,False,False,,,,False,,,,,,False,,False
35061,70,150.0,473.2,146.7,,134.0,152.0,,,,,177.0,345.0,,60.7,110.5,113.6,55.0,,70.6,,109.2,,,,114.0,,161.7,80.0,403.2,76.7,,64.0,82.0,,,,,107.0,275.0,,-9.3,40.5,43.6,-15.0,,0.6,,39.2,,,,44.0,,91.7,False,True,,True,False,,,,,False,False,,True,True,True,True,,True,,True,,,,True,,False
36001,180,186.0,105.8,206.3,,133.0,188.0,,,,,119.0,419.5,,65.9,161.8,139.8,111.0,,251.8,,194.0,98.0,,,137.0,,181.0,6.0,-74.2,26.3,,-47.0,8.0,,,,,-61.0,239.5,,-114.1,-18.2,-40.2,-69.0,,71.8,,14.0,-82.0,,,-43.0,,1.0,False,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,,True
36003,12,3.0,,2.9,,3.0,0.0,,,,,34.0,56.2,,1.3,2.2,,0.0,,4.9,,3.2,,,,5.0,,3.9,-9.0,,-9.1,,-9.0,-12.0,,,,,22.0,44.2,,-10.7,-9.8,,-12.0,,-7.1,,-8.8,,,,-7.0,,-8.1,,False,,False,False,,,,,False,False,,False,False,,False,,True,,True,,,,True,,True
36005,1186,0.0,,0.0,2099.3,0.0,,,,,,,2676.6,,,0.2,,1741.0,,0.0,,,,,,,,2210.4,-1186.0,,-1186.0,913.3,-1186.0,,,,,,,1490.6,,,-1185.8,,555.0,,-1186.0,,,,,,,,1024.4,,False,True,False,,,,,,,False,,,True,,True,,False,,,,,,,,True
36007,185,135.0,176.5,125.3,,85.0,84.0,,,,,80.0,429.6,,20.5,80.5,124.1,61.0,,72.7,,91.3,52.0,,,115.0,,119.0,-50.0,-8.5,-59.7,,-100.0,-101.0,,,,,-105.0,244.6,,-164.5,-104.5,-60.9,-124.0,,-112.3,,-93.7,-133.0,,,-70.0,,-66.0,True,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,,False
36009,57,15.0,32.3,16.7,,16.0,3.0,,,,,51.0,69.4,,2.5,15.8,17.0,,,18.5,,17.4,,,,10.0,,12.3,-42.0,-24.7,-40.3,,-41.0,-54.0,,,,,-6.0,12.4,,-54.5,-41.2,-40.0,,,-38.5,,-39.6,,,,-47.0,,-44.7,True,True,,True,False,,,,,True,True,,False,True,True,,,True,,True,,,,False,,False
36011,19,36.0,29.0,36.1,,26.0,125.0,,,,,9.0,94.2,,5.1,24.7,16.2,,,32.0,,33.6,,,,35.0,,22.6,17.0,10.0,17.1,,7.0,106.0,,,,,-10.0,75.2,,-13.9,5.7,-2.8,,,13.0,,14.6,,,,16.0,,3.6,True,False,,True,False,,,,,True,False,,True,True,True,,,True,,True,,,,True,,True
36013,208,30.0,95.9,29.2,,25.0,31.0,,,,,93.0,177.9,,2.7,26.5,50.2,,,13.1,,19.0,15.0,,,35.0,,30.9,-178.0,-112.1,-178.8,,-183.0,-177.0,,,,,-115.0,-30.1,,-205.3,-181.5,-157.8,,,-194.9,,-189.0,-193.0,,,-173.0,,-177.1,True,False,,False,True,,,,,True,True,,False,False,True,,,False,,False,False,,,True,,True
36015,18,51.0,1.9,48.9,,35.0,288.0,,,,,40.0,196.0,,14.1,44.1,10.5,,,31.5,,42.8,,,,157.0,,81.1,33.0,-16.1,30.9,,17.0,270.0,,,,,22.0,178.0,,-3.9,26.1,-7.5,,,13.5,,24.8,,,,139.0,,63.1,True,True,,True,False,,,,,True,False,,True,True,True,,,True,,True,,,,False,,False
36017,15,9.0,,10.6,,4.0,0.0,,,,,2.0,39.7,,0.4,3.0,24.7,,,3.4,,5.0,,,,5.0,,7.6,-6.0,,-4.4,,-11.0,-15.0,,,,,-13.0,24.7,,-14.6,-12.0,9.7,,,-11.6,,-10.0,,,,-10.0,,-7.4,,True,,False,False,,,,,False,False,,False,False,False,,,False,,False,,,,False,,False
36019,21,12.0,1.1,9.8,,2.0,0.0,,,,,0.0,63.0,,1.9,6.7,3.2,3.0,,11.5,,10.5,,,,4.0,,16.9,-9.0,-19.9,-11.2,,-19.0,-21.0,,,,,-21.0,42.0,,-19.1,-14.3,-17.8,-18.0,,-9.5,,-10.5,,,,-17.0,,-4.1,False,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,,True
36021,24,36.0,11.6,31.8,,13.0,59.0,,,,,2.0,76.4,,3.8,32.5,12.9,24.0,,11.5,,36.1,,,,36.0,,29.2,12.0,-12.4,7.8,,-11.0,35.0,,,,,-22.0,52.4,,-20.2,8.5,-11.1,0.0,,-12.5,,12.1,,,,12.0,,5.2,False,True,,True,False,,,,,False,False,,False,True,True,True,,False,,False,,,,False,,True
36023,5,6.0,,10.9,,2.0,0.0,,,,,4.0,42.8,,1.4,1.7,,,,1.3,,4.3,,,,3.0,,10.6,1.0,,5.9,,-3.0,-5.0,,,,,-1.0,37.8,,-3.6,-3.3,,,,-3.7,,-0.7,,,,-2.0,,5.6,,False,,False,False,,,,,False,False,,False,False,,,,False,,True,,,,False,,False
36025,16,6.0,,6.9,,1.0,0.0,,,,,0.0,64.7,,0.2,2.8,5.5,,,1.2,,5.0,,,,4.0,,12.6,-10.0,,-9.1,,-15.0,-16.0,,,,,-16.0,48.7,,-15.8,-13.2,-10.5,,,-14.8,,-11.0,,,,-12.0,,-3.4,,True,,False,False,,,,,False,False,,False,False,False,,,False,,False,,,,False,,True
36027,246,204.0,25.4,228.3,,142.0,110.0,,,,,121.0,495.9,,120.2,247.2,81.3,186.0,,204.6,,180.0,219.0,,,178.0,,289.7,-42.0,-220.7,-17.7,,-104.0,-136.0,,,,,-125.0,249.9,,-125.8,1.2,-164.7,-60.0,,-41.4,,-66.0,-27.0,,,-68.0,,43.7,False,True,,False,False,,,,,False,False,,False,True,False,False,,True,,False,True,,,False,,False
36029,1098,792.0,129.1,797.3,901.3,618.0,560.0,,,,,897.0,1572.4,,324.9,691.4,257.0,431.0,,660.8,,822.1,566.0,,,848.0,,853.9,-306.0,-968.9,-300.7,-196.7,-480.0,-538.0,,,,,-201.0,474.4,,-773.1,-406.6,-841.0,-667.0,,-437.2,,-275.9,-532.0,,,-250.0,,-244.1,False,True,True,False,False,,,,,True,False,,False,False,False,False,,False,,True,False,,,True,,True
36031,88,12.0,,11.2,,3.0,0.0,,,,,2.0,48.3,,0.7,2.8,,,,3.5,,11.1,,,,29.0,,22.8,-76.0,,-76.8,,-85.0,-88.0,,,,,-86.0,-39.7,,-87.3,-85.2,,,,-84.5,,-76.9,,,,-59.0,,-65.2,,False,,False,False,,,,,False,True,,False,False,,,,False,,False,,,,True,,True
36033,5,0.0,10.5,1.6,,0.0,0.0,,,,,0.0,47.7,,0.6,1.1,,0.0,,1.5,,6.2,,,,2.0,,11.8,-5.0,5.5,-3.4,,-5.0,-5.0,,,,,-5.0,42.7,,-4.4,-3.9,,-5.0,,-3.5,,1.2,,,,-3.0,,6.8,False,True,,False,False,,,,,False,False,,True,True,,False,,True,,True,,,,True,,False
36035,9,24.0,34.7,24.8,,17.0,37.0,,,,,2.0,82.6,,4.4,21.5,8.7,17.0,,11.6,,20.6,,,,28.0,,38.4,15.0,25.7,15.8,,8.0,28.0,,,,,-7.0,73.6,,-4.6,12.5,-0.3,8.0,,2.6,,11.6,,,,19.0,,29.4,False,False,,True,False,,,,,True,False,,True,True,True,True,,True,,True,,,,False,,False
36037,16,21.0,8.7,24.6,,18.0,24.0,,,,,37.0,65.2,,3.7,19.3,9.4,,,14.4,,22.2,,,,19.0,,35.1,5.0,-7.3,8.6,,2.0,8.0,,,,,21.0,49.2,,-12.3,3.3,-6.6,,,-1.6,,6.2,,,,3.0,,19.1,False,False,,True,False,,,,,False,False,,False,True,False,,,True,,False,,,,True,,False
36039,16,18.0,,20.9,,9.0,14.0,,,,,0.0,40.7,,2.9,9.9,7.3,,,15.6,,27.0,,,,10.0,,15.0,2.0,,4.9,,-7.0,-2.0,,,,,-16.0,24.7,,-13.1,-6.1,-8.7,,,-0.4,,11.0,,,,-6.0,,-1.0,,False,,False,False,,,,,False,False,,False,False,False,,,True,,False,,,,False,,True
36041,6,0.0,,0.3,,0.0,0.0,,,,,0.0,1.4,,3.1,5.2,,3.0,,1.4,,0.3,,,,1.0,,24.8,-6.0,,-5.7,,-6.0,-6.0,,,,,-6.0,-4.6,,-2.9,-0.8,,-3.0,,-4.6,,-5.7,,,,-5.0,,18.8,,True,,False,False,,,,,False,True,,True,True,,True,,True,,True,,,,True,,False
36043,24,27.0,72.4,41.9,,27.0,25.0,,,,,1.0,121.3,,3.4,29.4,59.0,,,24.0,,30.4,,,,28.0,,31.0,3.0,48.4,17.9,,3.0,1.0,,,,,-23.0,97.3,,-20.6,5.4,35.0,,,0.0,,6.4,,,,4.0,,7.0,False,False,,False,True,,,,,False,False,,False,False,False,,,True,,False,,,,False,,False
36045,11,9.0,19.3,5.8,,4.0,0.0,,,,,0.0,65.3,,0.1,2.5,26.6,,,21.5,,14.0,,,,5.0,,25.3,-2.0,8.3,-5.2,,-7.0,-11.0,,,,,-11.0,54.3,,-10.9,-8.5,15.6,,,10.5,,3.0,,,,-6.0,,14.3,False,False,,False,False,,,,,False,False,,False,False,False,,,False,,False,,,,False,,False
36047,1746,0.0,,0.0,3176.7,0.0,,,,,,,2589.5,,,0.2,,2046.0,,0.0,,,,,,,,2628.9,-1746.0,,-1746.0,1430.7,-1746.0,,,,,,,843.5,,,-1745.8,,300.0,,-1746.0,,,,,,,,882.9,,False,True,False,,,,,,,True,,,True,,True,,False,,,,,,,,True
36049,2,18.0,,16.7,,3.0,26.0,,,,,0.0,53.5,,0.6,7.7,,6.0,,1.2,,8.4,,,,41.0,,29.7,16.0,,14.7,,1.0,24.0,,,,,-2.0,51.5,,-1.4,5.7,,4.0,,-0.8,,6.4,,,,39.0,,27.7,,True,,True,False,,,,,True,False,,True,True,,True,,True,,True,,,,False,,False
36051,10,6.0,14.8,9.2,,7.0,0.0,,,,,29.0,65.7,,0.3,5.6,29.7,,,9.1,,4.7,,,,11.0,,17.4,-4.0,4.8,-0.8,,-3.0,-10.0,,,,,19.0,55.7,,-9.7,-4.4,19.7,,,-0.9,,-5.3,,,,1.0,,7.4,False,True,,True,False,,,,,False,False,,False,False,False,,,True,,False,,,,True,,False
36053,53,27.0,26.9,24.1,,23.0,26.0,,,,,4.0,108.3,,7.4,26.6,13.1,22.0,,26.2,,25.6,,,,28.0,,48.9,-26.0,-26.1,-28.9,,-30.0,-27.0,,,,,-49.0,55.3,,-45.6,-26.4,-39.9,-31.0,,-26.8,,-27.4,,,,-25.0,,-4.1,False,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,True,,True
36055,408,663.0,580.3,642.5,,556.0,743.0,,,,,320.0,1045.3,,320.6,556.6,226.4,,,616.0,,506.7,559.0,,,693.0,,808.0,255.0,172.3,234.5,,148.0,335.0,,,,,-88.0,637.3,,-87.4,148.6,-181.6,,,208.0,,98.7,151.0,,,285.0,,400.0,True,True,,True,False,,,,,True,False,,True,True,True,,,True,,True,True,,,False,,False
36057,30,36.0,,38.5,,26.0,97.0,,,,,1.0,97.0,,8.9,38.8,20.0,,,25.8,,26.9,,,,48.0,,50.9,6.0,,8.5,,-4.0,67.0,,,,,-29.0,67.0,,-21.1,8.8,-10.0,,,-4.2,,-3.1,,,,18.0,,20.9,,False,,True,False,,,,,False,False,,False,False,False,,,True,,True,,,,False,,False
36059,1224,789.0,43.2,789.7,2131.7,691.0,461.0,,,,,549.0,2173.1,,548.6,768.7,2515.9,1305.0,,730.2,,1078.0,648.0,,,693.0,,3191.4,-435.0,-1180.8,-434.3,907.7,-533.0,-763.0,,,,,-675.0,949.1,,-675.4,-455.3,1291.9,81.0,,-493.8,,-146.0,-576.0,,,-531.0,,1967.4,False,True,False,False,False,,,,,False,False,,False,False,False,True,,False,,True,False,,,False,,False
36061,978,6996.0,,6581.8,3614.7,6039.0,7806.0,,,,,2899.0,3141.2,,,7989.3,4060.4,949.0,,5685.6,,6457.6,8435.0,,,7218.0,,1665.8,6018.0,,5603.8,2636.7,5061.0,6828.0,,,,,1921.0,2163.2,,,7011.3,3082.4,-29.0,,4707.6,,5479.6,7457.0,,,6240.0,,687.8,,True,True,True,False,,,,,True,True,,,False,True,True,,True,,True,False,,,False,,True
36063,114,105.0,167.3,118.0,,96.0,129.0,,,,,120.0,208.3,,24.1,97.3,35.6,72.0,,109.8,,63.6,66.0,,,136.0,,108.7,-9.0,53.3,4.0,,-18.0,15.0,,,,,6.0,94.3,,-89.9,-16.7,-78.4,-42.0,,-4.2,,-50.4,-48.0,,,22.0,,-5.3,False,True,,False,False,,,,,True,False,,False,False,False,False,,True,,False,False,,,False,,True
36065,103,159.0,300.3,149.4,,104.0,112.0,,,,,30.0,260.3,,36.6,107.7,50.2,103.0,,110.4,,119.7,72.0,,,138.0,,147.2,56.0,197.3,46.4,,1.0,9.0,,,,,-73.0,157.3,,-66.4,4.7,-52.8,0.0,,7.4,,16.7,-31.0,,,35.0,,44.2,False,True,,True,True,,,,,False,False,,False,True,True,True,,True,,True,True,,,True,,True
36067,301,294.0,517.8,290.9,,240.0,368.0,,,,,149.0,530.0,,123.5,261.2,115.1,170.0,,254.2,,247.8,232.0,,,264.0,,491.2,-7.0,216.8,-10.1,,-61.0,67.0,,,,,-152.0,229.0,,-177.5,-39.8,-185.9,-131.0,,-46.8,,-53.2,-69.0,,,-37.0,,190.2,False,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,,False
36069,34,30.0,43.9,30.3,,21.0,10.0,,,,,39.0,114.4,,5.5,22.4,36.5,21.0,,0.4,,20.3,,,,21.0,,27.9,-4.0,9.9,-3.7,,-13.0,-24.0,,,,,5.0,80.4,,-28.5,-11.6,2.5,-13.0,,-33.6,,-13.7,,,,-13.0,,-6.1,False,True,,False,False,,,,,False,False,,False,False,True,False,,False,,False,,,,False,,False
36071,275,219.0,156.4,215.8,393.6,211.0,217.0,,,,,231.0,507.5,,160.3,305.7,44.7,357.0,,157.7,,232.3,243.0,,,234.0,,472.2,-56.0,-118.6,-59.2,118.6,-64.0,-58.0,,,,,-44.0,232.5,,-114.7,30.7,-230.3,82.0,,-117.3,,-42.7,-32.0,,,-41.0,,197.2,False,False,False,False,False,,,,,True,False,,False,True,False,False,,False,,True,True,,,True,,False
36073,10,6.0,,6.5,,3.0,0.0,,,,,15.0,41.7,,1.4,7.5,2.0,,,2.3,,3.2,,,,6.0,,12.9,-4.0,,-3.5,,-7.0,-10.0,,,,,5.0,31.7,,-8.6,-2.5,-8.0,,,-7.7,,-6.8,,,,-4.0,,2.9,,True,,False,False,,,,,False,False,,False,True,False,,,False,,False,,,,False,,True
36075,54,54.0,51.5,54.0,,37.0,66.0,,,,,4.0,174.7,,39.1,45.1,16.1,,,33.7,,38.1,,,,87.0,,101.2,0.0,-2.5,0.0,,-17.0,12.0,,,,,-50.0,120.7,,-14.9,-8.9,-37.9,,,-20.3,,-15.9,,,,33.0,,47.2,False,False,,False,False,,,,,False,False,,False,False,False,,,False,,False,,,,False,,False
36077,131,6.0,3.7,6.8,,3.0,1.0,,,,,0.0,55.8,,0.2,2.7,5.9,,,1.9,,7.5,,,,3.0,,7.5,-125.0,-127.3,-124.2,,-128.0,-130.0,,,,,-131.0,-75.2,,-130.8,-128.3,-125.1,,,-129.1,,-123.5,,,,-128.0,,-123.5,False,True,,False,False,,,,,False,True,,False,False,False,,,False,,True,,,,False,,True
