,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
28155,33,34.0,,22.0,22.0,,,,,,,23.0,13.4,,12.5,23.7,10.4,32.0,,8.7,29.0,,,,38.0,,1.0,,-11.0,-11.0,,,,,,,-10.0,-19.6,,-20.5,-9.3,-22.6,-1.0,,-24.3,-4.0,,,,5.0,,,False,False,,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
28157,22,38.0,,29.0,29.0,,,,,,,31.0,8.4,,23.3,30.8,3.6,40.0,,18.8,35.1,,,,34.0,,16.0,,7.0,7.0,,,,,,,9.0,-13.6,,1.3,8.8,-18.4,18.0,,-3.2,13.1,,,,12.0,,,True,True,,,,,,,True,True,,True,True,False,False,,True,True,,,,True,
28159,54,91.0,,69.0,113.0,,,,,,,50.0,57.0,,46.6,69.5,8.8,109.0,,114.2,78.9,,,,55.0,,37.0,,15.0,59.0,,,,,,,-4.0,3.0,,-7.4,15.5,-45.2,55.0,,60.2,24.9,,,,1.0,,,True,False,,,,,,,True,True,,True,True,False,False,,False,True,,,,True,
28161,14,37.0,,30.0,45.0,,,,,,,40.0,25.5,,18.4,33.9,25.4,48.0,,19.8,29.9,,,,33.0,,23.0,,16.0,31.0,,,,,,,26.0,11.5,,4.4,19.9,11.4,34.0,,5.8,15.9,,,,19.0,,,True,False,,,,,,,False,True,,True,True,True,False,,True,True,,,,True,
28163,65,76.0,,67.0,83.0,,,,,,,94.0,62.2,,47.3,74.0,35.5,106.0,,66.8,62.7,,,,72.0,,11.0,,2.0,18.0,,,,,,,29.0,-2.8,,-17.7,9.0,-29.5,41.0,,1.8,-2.3,,,,7.0,,,True,False,,,,,,,False,True,,False,True,False,False,,True,True,,,,True,
29001,18,16.0,,11.0,17.0,,,,,,,28.0,22.5,,5.4,10.1,10.1,23.0,,4.4,13.2,,,,17.0,,-2.0,,-7.0,-1.0,,,,,,,10.0,4.5,,-12.6,-7.9,-7.9,5.0,,-13.6,-4.8,,,,-1.0,,,False,True,,,,,,,False,False,,False,False,False,False,,False,False,,,,True,
29003,5,10.0,,10.0,14.0,,,,,,,13.0,15.2,,10.7,7.7,,15.0,,6.5,9.8,,,,11.0,,5.0,,5.0,9.0,,,,,,,8.0,10.2,,5.7,2.7,,10.0,,1.5,4.8,,,,6.0,,,False,False,,,,,,,False,False,,False,True,,False,,True,True,,,,False,
29005,3,0.0,,1.0,0.0,,,,,,,2.0,1.0,,1.5,1.4,,,,1.3,,,,,2.0,,-3.0,,-2.0,-3.0,,,,,,,-1.0,-2.0,,-1.5,-1.6,,,,-1.7,,,,,-1.0,,,True,False,,,,,,,True,True,,True,True,,,,True,,,,,True,
29007,7,11.0,,11.0,22.0,,,,,,,30.0,16.6,,2.8,10.5,9.7,26.0,,7.4,11.4,,,,16.0,,4.0,,4.0,15.0,,,,,,,23.0,9.6,,-4.2,3.5,2.7,19.0,,0.4,4.4,,,,9.0,,,False,False,,,,,,,False,False,,False,True,True,False,,True,False,,,,False,
29009,21,40.0,,35.0,38.0,,,,,,,64.0,66.5,,12.3,27.4,38.1,51.0,,33.6,48.8,,,,34.0,,19.0,,14.0,17.0,,,,,,,43.0,45.5,,-8.7,6.4,17.1,30.0,,12.6,27.8,,,,13.0,,,True,True,,,,,,,False,False,,True,True,True,False,,True,False,,,,True,
29011,4,13.0,,10.0,11.0,,,,,,,10.0,8.4,,,4.8,,16.0,,7.8,13.7,,,,10.0,,9.0,,6.0,7.0,,,,,,,6.0,4.4,,,0.8,,12.0,,3.8,9.7,,,,6.0,,,True,True,,,,,,,True,True,,,True,,False,,True,False,,,,True,
29013,5,10.0,,4.0,0.0,,,,,,,12.0,4.3,,2.7,6.0,,12.0,,1.4,8.2,,,,14.0,,5.0,,-1.0,-5.0,,,,,,,7.0,-0.7,,-2.3,1.0,,7.0,,-3.6,3.2,,,,9.0,,,True,False,,,,,,,False,True,,True,True,,False,,True,True,,,,False,
29015,19,20.0,,13.0,32.0,,,,,,,14.0,20.0,,6.3,11.1,,21.0,,3.0,19.4,,,,25.0,,1.0,,-6.0,13.0,,,,,,,-5.0,1.0,,-12.7,-7.9,,2.0,,-15.9,0.4,,,,6.0,,,False,False,,,,,,,False,True,,False,False,,False,,False,True,,,,False,
29017,8,7.0,,5.0,11.0,,,,,,,10.0,12.3,,5.5,3.5,,10.0,,5.0,5.3,,,,5.0,,-1.0,,-3.0,3.0,,,,,,,2.0,4.3,,-2.5,-4.5,,2.0,,-3.0,-2.7,,,,-3.0,,,False,False,,,,,,,False,False,,False,False,,False,,False,False,,,,False,
29019,123,312.0,247.5,264.0,409.0,,,,,,,239.0,154.7,,191.7,233.8,277.6,383.0,,264.1,350.9,277.0,,,341.0,,189.0,124.5,141.0,286.0,,,,,,,116.0,31.7,,68.7,110.8,154.6,260.0,,141.1,227.9,154.0,,,218.0,,True,True,False,,,,,,,True,True,,True,True,True,False,,True,False,True,,,False,
29021,20,41.0,17.8,34.0,42.0,,,,,,,176.0,67.3,,14.5,30.6,26.9,,,41.8,37.5,,,,43.0,,21.0,-2.2,14.0,22.0,,,,,,,156.0,47.3,,-5.5,10.6,6.9,,,21.8,17.5,,,,23.0,,True,True,False,,,,,,,False,False,,True,True,True,,,False,True,,,,False,
29023,36,50.0,,47.0,73.0,,,,,,,87.0,61.3,,19.9,34.3,53.5,58.0,,26.0,47.0,,,,71.0,,14.0,,11.0,37.0,,,,,,,51.0,25.3,,-16.1,-1.7,17.5,22.0,,-10.0,11.0,,,,35.0,,,True,False,,,,,,,False,False,,False,True,False,False,,True,True,,,,False,
29025,7,3.0,,2.0,0.0,,,,,,,6.0,6.7,,1.9,1.1,,5.0,,2.8,3.8,,,,4.0,,-4.0,,-5.0,-7.0,,,,,,,-1.0,-0.3,,-5.1,-5.9,,-2.0,,-4.2,-3.2,,,,-3.0,,,False,False,,,,,,,True,True,,False,False,,True,,False,True,,,,True,
29027,19,33.0,,25.0,39.0,,,,,,,36.0,31.3,,20.6,24.7,21.6,44.0,,8.5,32.9,,,,38.0,,14.0,,6.0,20.0,,,,,,,17.0,12.3,,1.6,5.7,2.6,25.0,,-10.5,13.9,,,,19.0,,,True,False,,,,,,,False,True,,True,True,True,False,,True,True,,,,False,
29029,45,107.0,,89.0,157.0,,,,,,,42.0,51.0,,68.5,76.9,80.7,124.0,,88.7,110.2,,,,154.0,,62.0,,44.0,112.0,,,,,,,-3.0,6.0,,23.5,31.9,35.7,79.0,,43.7,65.2,,,,109.0,,,True,False,,,,,,,True,True,,True,True,True,False,,True,False,,,,False,
29031,40,76.0,128.5,61.0,60.0,,,,,,,111.0,108.8,,21.5,59.0,94.2,,,45.5,63.0,,,,67.0,,36.0,88.5,21.0,20.0,,,,,,,71.0,68.8,,-18.5,19.0,54.2,,,5.5,23.0,,,,27.0,,False,True,True,,,,,,,False,False,,True,True,False,,,True,True,,,,True,
29033,2,29.0,,21.0,25.0,,,,,,,9.0,30.9,,9.7,17.6,,36.0,,27.0,25.5,,,,36.0,,27.0,,19.0,23.0,,,,,,,7.0,28.9,,7.7,15.6,,34.0,,25.0,23.5,,,,34.0,,,True,True,,,,,,,True,False,,True,True,,False,,True,True,,,,False,
29035,3,9.0,,3.0,,,,,,,,4.0,0.9,,2.1,3.6,,19.0,,1.8,,,,,14.0,,6.0,,0.0,,,,,,,,1.0,-2.1,,-0.9,0.6,,16.0,,-1.2,,,,,11.0,,,True,,,,,,,,True,True,,True,True,,False,,True,,,,,False,
29037,75,201.0,130.8,145.0,242.0,,,,,,,110.0,126.4,,142.1,143.5,196.8,442.0,,146.6,276.1,,,,263.0,,126.0,55.8,70.0,167.0,,,,,,,35.0,51.4,,67.1,68.5,121.8,367.0,,71.6,201.1,,,,188.0,,True,True,False,,,,,,,True,True,,True,True,True,False,,True,False,,,,False,
29039,4,3.0,,4.0,7.0,,,,,,,11.0,2.9,,2.2,1.0,,6.0,,4.2,4.2,,,,4.0,,-1.0,,0.0,3.0,,,,,,,7.0,-1.1,,-1.8,-3.0,,2.0,,0.2,0.2,,,,0.0,,,True,False,,,,,,,False,False,,False,False,,False,,True,True,,,,True,
29041,4,1.0,,1.0,0.0,,,,,,,3.0,0.7,,0.6,0.2,,,,1.6,,,,,1.0,,-3.0,,-3.0,-4.0,,,,,,,-1.0,-3.3,,-3.4,-3.8,,,,-2.5,,,,,-3.0,,,False,False,,,,,,,True,False,,False,False,,,,True,,,,,False,
29043,60,107.0,37.2,92.0,145.0,,,,,,,85.0,51.7,,74.4,84.3,92.7,142.0,,99.2,141.6,,,,138.0,,47.0,-22.8,32.0,85.0,,,,,,,25.0,-8.3,,14.4,24.3,32.7,82.0,,39.2,81.6,,,,78.0,,True,True,False,,,,,,,True,True,,True,True,True,False,,True,False,,,,False,
29045,7,11.0,,2.0,7.0,,,,,,,2.0,4.3,,1.7,3.7,,,,0.8,,,,,24.0,,4.0,,-5.0,0.0,,,,,,,-5.0,-2.7,,-5.3,-3.3,,,,-6.2,,,,,17.0,,,False,True,,,,,,,False,True,,False,True,,,,False,,,,,False,
29047,115,191.0,138.8,148.0,277.0,,,,,,,269.0,160.9,,95.2,130.3,162.0,402.0,,145.7,190.0,148.0,,,234.0,,76.0,23.8,33.0,162.0,,,,,,,154.0,45.9,,-19.8,15.3,47.0,287.0,,30.7,75.0,33.0,,,119.0,,True,True,False,,,,,,,False,True,,True,True,True,False,,True,True,True,,,False,
29049,18,8.0,,7.0,16.0,,,,,,,16.0,14.2,,5.2,6.1,,12.0,,5.5,8.7,,,,14.0,,-10.0,,-11.0,-2.0,,,,,,,-2.0,-3.8,,-12.8,-11.9,,-6.0,,-12.5,-9.3,,,,-4.0,,,False,True,,,,,,,True,True,,False,False,,True,,False,True,,,,True,
29051,69,96.0,55.1,80.0,122.0,,,,,,,78.0,46.8,,60.7,82.2,85.2,126.0,,48.9,122.8,,,,108.0,,27.0,-13.9,11.0,53.0,,,,,,,9.0,-22.2,,-8.3,13.2,16.2,57.0,,-20.1,53.8,,,,39.0,,True,True,False,,,,,,,True,True,,True,True,True,False,,True,False,,,,False,
29053,25,48.0,,37.0,64.0,,,,,,,15.0,20.5,,13.4,29.7,,60.0,,54.5,43.7,,,,67.0,,23.0,,12.0,39.0,,,,,,,-10.0,-4.5,,-11.6,4.7,,35.0,,29.5,18.7,,,,42.0,,,True,False,,,,,,,True,True,,True,True,,False,,False,True,,,,False,
29055,19,19.0,,18.0,22.0,,,,,,,14.0,19.1,,8.9,18.6,,31.0,,49.8,17.0,,,,23.0,,0.0,,-1.0,3.0,,,,,,,-5.0,0.1,,-10.1,-0.4,,12.0,,30.8,-2.0,,,,4.0,,,False,False,,,,,,,False,False,,False,False,,False,,False,False,,,,False,
29057,8,4.0,,4.0,7.0,,,,,,,4.0,6.8,,,1.8,,7.0,,1.7,,,,,5.0,,-4.0,,-4.0,-1.0,,,,,,,-4.0,-1.2,,,-6.2,,-1.0,,-6.3,,,,,-3.0,,,False,True,,,,,,,False,True,,,False,,True,,False,,,,,True,
29059,12,8.0,,8.0,14.0,,,,,,,13.0,15.5,,5.3,7.3,,13.0,,11.9,6.1,,,,12.0,,-4.0,,-4.0,2.0,,,,,,,1.0,3.5,,-6.7,-4.7,,1.0,,-0.1,-5.9,,,,0.0,,,False,True,,,,,,,True,True,,False,False,,True,,True,False,,,,True,
29061,0,0.0,,1.0,0.0,,,,,,,6.0,1.9,,0.9,0.6,,0.0,,0.6,,,,,1.0,,0.0,,1.0,0.0,,,,,,,6.0,1.9,,0.9,0.6,,0.0,,0.6,,,,,1.0,,,False,True,,,,,,,False,False,,False,False,,True,,False,,,,,False,
29063,4,5.0,,2.0,0.0,,,,,,,9.0,7.8,,2.5,1.5,,6.0,,0.9,4.3,,,,8.0,,1.0,,-2.0,-4.0,,,,,,,5.0,3.8,,-1.5,-2.5,,2.0,,-3.1,0.3,,,,4.0,,,False,False,,,,,,,False,False,,False,False,,False,,False,True,,,,False,
29065,1,0.0,,0.0,0.0,,,,,,,6.0,0.9,,0.4,0.2,,,,0.0,,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,,5.0,-0.1,,-0.6,-0.8,,,,-1.0,,,,,-1.0,,,False,False,,,,,,,False,True,,True,True,,,,False,,,,,False,
29067,11,30.0,,30.0,37.0,,,,,,,15.0,47.7,,7.5,18.6,,42.0,,33.1,,,,,36.0,,19.0,,19.0,26.0,,,,,,,4.0,36.7,,-3.5,7.6,,31.0,,22.1,,,,,25.0,,,False,False,,,,,,,True,False,,True,True,,False,,False,,,,,False,
29069,58,48.0,,44.0,68.0,,,,,,,96.0,45.5,,25.0,41.8,45.6,61.0,,27.6,43.8,,,,60.0,,-10.0,,-14.0,10.0,,,,,,,38.0,-12.5,,-33.0,-16.2,-12.4,3.0,,-30.4,-14.2,,,,2.0,,,False,False,,,,,,,False,False,,False,False,False,True,,False,False,,,,True,
29071,74,73.0,47.4,69.0,73.0,,,,,,,114.0,114.1,,40.2,64.1,103.5,108.0,,28.1,116.7,,,,88.0,,-1.0,-26.6,-5.0,-1.0,,,,,,,40.0,40.1,,-33.8,-9.9,29.5,34.0,,-45.9,42.7,,,,14.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
29073,2,7.0,,4.0,7.0,,,,,,,4.0,1.0,,1.2,1.4,,,,3.4,6.1,,,,3.0,,5.0,,2.0,5.0,,,,,,,2.0,-1.0,,-0.8,-0.6,,,,1.4,4.1,,,,1.0,,,True,False,,,,,,,True,True,,True,True,,,,True,True,,,,True,
29075,4,6.0,,4.0,0.0,,,,,,,6.0,6.2,,7.7,1.8,,9.0,,1.9,5.7,,,,6.0,,2.0,,0.0,-4.0,,,,,,,2.0,2.2,,3.7,-2.2,,5.0,,-2.1,1.7,,,,2.0,,,True,False,,,,,,,False,False,,False,False,,False,,False,True,,,,False,
29077,236,374.0,345.2,368.0,425.0,,,,,,,368.0,268.5,,340.2,287.1,384.1,450.0,,286.5,451.2,401.0,,,470.0,,138.0,109.2,132.0,189.0,,,,,,,132.0,32.5,,104.2,51.1,148.1,214.0,,50.5,215.2,165.0,,,234.0,,True,True,False,,,,,,,True,True,,True,True,False,False,,True,False,False,,,False,
29079,1,0.0,,0.0,0.0,,,,,,,6.0,1.3,,1.6,0.3,,,,0.0,0.1,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,,5.0,0.3,,0.6,-0.7,,,,-1.0,-0.9,,,,-1.0,,,False,False,,,,,,,False,True,,True,True,,,,False,True,,,,False,
29081,1,16.0,,7.0,10.0,,,,,,,7.0,10.8,,5.6,6.8,,24.0,,3.8,16.3,,,,18.0,,15.0,,6.0,9.0,,,,,,,6.0,9.8,,4.6,5.8,,23.0,,2.8,15.3,,,,17.0,,,True,True,,,,,,,True,True,,True,True,,False,,True,False,,,,False,
29083,7,20.0,,15.0,27.0,,,,,,,20.0,18.5,,7.3,11.1,,24.0,,3.0,19.5,,,,22.0,,13.0,,8.0,20.0,,,,,,,13.0,11.5,,0.3,4.1,,17.0,,-4.0,12.5,,,,15.0,,,True,False,,,,,,,False,True,,True,True,,False,,True,True,,,,False,
29085,12,8.0,,6.0,8.0,,,,,,,5.0,11.4,,,2.4,,,,4.7,,,,,11.0,,-4.0,,-6.0,-4.0,,,,,,,-7.0,-0.6,,,-9.6,,,,-7.3,,,,,-1.0,,,False,False,,,,,,,False,True,,,False,,,,False,,,,,True,
29087,2,4.0,,1.0,0.0,,,,,,,1.0,4.9,,0.2,0.1,,,,0.8,,,,,6.0,,2.0,,-1.0,-2.0,,,,,,,-1.0,2.9,,-1.8,-1.9,,,,-1.2,,,,,4.0,,,True,False,,,,,,,True,False,,True,True,,,,True,,,,,False,
29089,4,8.0,,5.0,18.0,,,,,,,5.0,6.3,,4.5,7.3,,11.0,,3.0,,,,,13.0,,4.0,,1.0,14.0,,,,,,,1.0,2.3,,0.5,3.3,,7.0,,-1.0,,,,,9.0,,,True,False,,,,,,,True,True,,True,True,,False,,True,,,,,False,
29091,19,35.0,,29.0,65.0,,,,,,,58.0,44.2,,22.8,29.5,25.0,41.0,,12.5,31.8,,,,67.0,,16.0,,10.0,46.0,,,,,,,39.0,25.2,,3.8,10.5,6.0,22.0,,-6.5,12.8,,,,48.0,,,True,False,,,,,,,False,False,,True,True,True,False,,True,True,,,,False,
29093,9,6.0,,3.0,0.0,,,,,,,3.0,5.1,,2.7,4.3,,8.0,,0.7,,,,,8.0,,-3.0,,-6.0,-9.0,,,,,,,-6.0,-3.9,,-6.3,-4.7,,-1.0,,-8.3,,,,,-1.0,,,False,False,,,,,,,False,False,,False,False,,True,,False,,,,,True,
29095,513,963.0,665.3,963.0,1043.0,,,,,,,920.0,1287.8,,901.6,762.1,1039.3,2281.0,,1060.5,967.5,992.0,,,1245.0,,450.0,152.3,450.0,530.0,,,,,,,407.0,774.8,,388.6,249.1,526.3,1768.0,,547.5,454.5,479.0,,,732.0,,True,False,False,,,,,,,True,False,,True,True,False,False,,False,False,False,,,False,
29097,92,159.0,256.7,156.0,145.0,,,,,,,246.0,212.6,,66.6,117.2,228.6,,,152.9,332.9,,,,192.0,,67.0,164.7,64.0,53.0,,,,,,,154.0,120.6,,-25.4,25.2,136.6,,,60.9,240.9,,,,100.0,,False,True,True,,,,,,,False,False,,True,True,False,,,True,False,,,,False,
29099,216,399.0,157.3,399.0,475.0,,,,,,,282.0,448.0,,400.3,322.2,387.9,479.0,,219.0,435.6,440.0,,,526.0,,183.0,-58.7,183.0,259.0,,,,,,,66.0,232.0,,184.3,106.2,171.9,263.0,,3.0,219.6,224.0,,,310.0,,True,False,False,,,,,,,True,False,,False,True,True,False,,True,False,False,,,False,
29101,23,47.0,81.4,44.0,27.0,,,,,,,73.0,58.3,,24.3,40.2,63.6,81.0,,30.2,48.9,,,,43.0,,24.0,58.4,21.0,4.0,,,,,,,50.0,35.3,,1.3,17.2,40.6,58.0,,7.2,25.9,,,,20.0,,False,True,True,,,,,,,False,False,,True,True,False,False,,True,False,,,,True,
29103,16,7.0,,2.0,,,,,,,,1.0,4.6,,,6.9,,,,1.8,,,,,10.0,,-9.0,,-14.0,,,,,,,,-15.0,-11.4,,,-9.1,,,,-14.2,,,,,-6.0,,,False,,,,,,,,False,False,,,False,,,,False,,,,,True,
29105,10,24.0,,24.0,15.0,,,,,,,44.0,66.0,,15.3,24.5,32.6,38.0,,20.3,22.0,,,,22.0,,14.0,,14.0,5.0,,,,,,,34.0,56.0,,5.3,14.5,22.6,28.0,,10.3,12.0,,,,12.0,,,False,True,,,,,,,False,False,,True,False,False,False,,True,True,,,,True,
29107,24,26.0,,18.0,31.0,,,,,,,34.0,24.9,,8.7,18.1,15.9,33.0,,5.4,25.0,,,,27.0,,2.0,,-6.0,7.0,,,,,,,10.0,0.9,,-15.3,-5.9,-8.1,9.0,,-18.6,1.0,,,,3.0,,,False,False,,,,,,,False,True,,False,False,False,False,,False,True,,,,False,
29109,27,50.0,,50.0,65.0,,,,,,,51.0,86.8,,29.3,38.1,48.7,66.0,,12.8,57.8,,,,58.0,,23.0,,23.0,38.0,,,,,,,24.0,59.8,,2.3,11.1,21.7,39.0,,-14.2,30.8,,,,31.0,,,False,False,,,,,,,False,False,,True,True,True,False,,True,False,,,,False,
29111,8,12.0,,3.0,0.0,,,,,,,3.0,5.5,,3.1,7.3,,13.0,,5.5,,,,,23.0,,4.0,,-5.0,-8.0,,,,,,,-5.0,-2.5,,-4.9,-0.7,,5.0,,-2.5,,,,,15.0,,,False,False,,,,,,,False,True,,False,True,,False,,True,,,,,False,
29113,67,81.0,22.6,71.0,107.0,,,,,,,70.0,65.1,,58.4,71.1,46.7,103.0,,86.6,116.4,,,,108.0,,14.0,-44.4,4.0,40.0,,,,,,,3.0,-1.9,,-8.6,4.1,-20.3,36.0,,19.6,49.4,,,,41.0,,False,True,False,,,,,,,True,True,,True,True,False,False,,False,False,,,,False,
29115,2,2.0,,2.0,0.0,,,,,,,7.0,7.8,,3.3,2.3,,6.0,,4.5,1.7,,,,3.0,,0.0,,0.0,-2.0,,,,,,,5.0,5.8,,1.3,0.3,,4.0,,2.5,-0.3,,,,1.0,,,True,False,,,,,,,False,False,,False,False,,False,,False,False,,,,False,
29117,7,16.0,,12.0,21.0,,,,,,,10.0,14.2,,4.9,7.5,,22.0,,13.1,14.5,,,,24.0,,9.0,,5.0,14.0,,,,,,,3.0,7.2,,-2.1,0.5,,15.0,,6.1,7.5,,,,17.0,,,True,False,,,,,,,True,True,,True,True,,False,,True,True,,,,False,
29119,24,45.0,,36.0,21.0,,,,,,,75.0,53.5,,10.2,27.1,5.8,,,50.8,59.5,,,,32.0,,21.0,,12.0,-3.0,,,,,,,51.0,29.5,,-13.8,3.1,-18.2,,,26.8,35.5,,,,8.0,,,True,True,,,,,,,False,False,,True,True,True,,,False,False,,,,True,
29121,4,15.0,,9.0,9.0,,,,,,,9.0,6.9,,4.6,6.0,,18.0,,11.8,,,,,11.0,,11.0,,5.0,5.0,,,,,,,5.0,2.9,,0.6,2.0,,14.0,,7.8,,,,,7.0,,,True,True,,,,,,,True,True,,True,True,,False,,True,,,,,True,
29123,7,2.0,,1.0,4.0,,,,,,,5.0,2.9,,0.8,0.9,,0.0,,0.9,,,,,3.0,,-5.0,,-6.0,-3.0,,,,,,,-2.0,-4.1,,-6.2,-6.1,,-7.0,,-6.1,,,,,-4.0,,,False,True,,,,,,,True,True,,False,False,,False,,False,,,,,True,
29125,6,4.0,,1.0,0.0,,,,,,,2.0,2.3,,0.8,0.8,,,,1.7,,,,,6.0,,-2.0,,-5.0,-6.0,,,,,,,-4.0,-3.7,,-5.2,-5.2,,,,-4.3,,,,,0.0,,,False,False,,,,,,,False,False,,False,False,,,,False,,,,,True,
29127,31,68.0,,47.0,110.0,,,,,,,25.0,80.6,,72.2,46.9,19.2,,,22.6,60.1,,,,93.0,,37.0,,16.0,79.0,,,,,,,-6.0,49.6,,41.2,15.9,-11.8,,,-8.4,29.1,,,,62.0,,,True,False,,,,,,,True,False,,False,True,True,,,True,True,,,,False,
29129,3,0.0,,1.0,0.0,,,,,,,1.0,0.3,,1.4,1.1,,1.0,,1.1,,,,,0.0,,-3.0,,-2.0,-3.0,,,,,,,-2.0,-2.7,,-1.6,-1.9,,-2.0,,-1.9,,,,,-3.0,,,True,False,,,,,,,True,True,,True,True,,True,,True,,,,,False,
29131,21,33.0,,29.0,50.0,,,,,,,20.0,36.3,,15.1,24.6,,43.0,,42.5,39.1,,,,43.0,,12.0,,8.0,29.0,,,,,,,-1.0,15.3,,-5.9,3.6,,22.0,,21.5,18.1,,,,22.0,,,True,False,,,,,,,True,False,,True,True,,False,,False,False,,,,False,
29133,5,8.0,,8.0,17.0,,,,,,,25.0,7.1,,1.6,5.3,8.9,,,4.3,7.8,,,,10.0,,3.0,,3.0,12.0,,,,,,,20.0,2.1,,-3.4,0.3,3.9,,,-0.7,2.8,,,,5.0,,,False,False,,,,,,,False,True,,False,True,False,,,True,True,,,,False,
29135,18,34.0,,19.0,46.0,,,,,,,12.0,17.3,,19.0,24.2,9.5,43.0,,4.7,27.9,,,,56.0,,16.0,,1.0,28.0,,,,,,,-6.0,-0.7,,1.0,6.2,-8.5,25.0,,-13.3,9.9,,,,38.0,,,True,False,,,,,,,True,True,,True,True,True,False,,True,True,,,,False,
29137,10,8.0,,1.0,,,,,,,,2.0,3.1,,1.0,1.8,,17.0,,1.1,,,,,11.0,,-2.0,,-9.0,,,,,,,,-8.0,-6.9,,-9.0,-8.2,,7.0,,-8.8,,,,,1.0,,,False,,,,,,,,False,False,,False,False,,False,,False,,,,,True,
29139,8,6.0,,5.0,2.0,,,,,,,4.0,4.8,,5.7,5.0,,9.0,,58.3,5.6,,,,9.0,,-2.0,,-3.0,-6.0,,,,,,,-4.0,-3.2,,-2.3,-3.0,,1.0,,50.3,-2.4,,,,1.0,,,False,False,,,,,,,False,False,,False,False,,True,,False,False,,,,True,
29141,16,20.0,,15.0,26.0,,,,,,,13.0,20.6,,11.7,16.2,,29.0,,4.2,19.0,,,,26.0,,4.0,,-1.0,10.0,,,,,,,-3.0,4.6,,-4.3,0.2,,13.0,,-11.8,3.0,,,,10.0,,,True,False,,,,,,,True,False,,False,True,,False,,False,True,,,,False,
29143,51,52.0,,43.0,38.0,,,,,,,35.0,38.5,,45.1,45.0,33.3,71.0,,44.8,43.0,,,,47.0,,1.0,,-8.0,-13.0,,,,,,,-16.0,-12.5,,-5.9,-6.0,-17.7,20.0,,-6.2,-8.0,,,,-4.0,,,False,False,,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
29145,69,69.0,128.2,63.0,62.0,,,,,,,139.0,115.4,,17.2,51.0,69.4,,,79.1,56.6,,,,64.0,,0.0,59.2,-6.0,-7.0,,,,,,,70.0,46.4,,-51.8,-18.0,0.4,,,10.1,-12.4,,,,-5.0,,False,False,False,,,,,,,False,False,,False,False,False,,,False,False,,,,False,
29147,22,81.0,,50.0,105.0,,,,,,,22.0,26.8,,53.6,50.4,4.0,99.0,,14.4,71.6,,,,107.0,,59.0,,28.0,83.0,,,,,,,0.0,4.8,,31.6,28.4,-18.0,77.0,,-7.6,49.6,,,,85.0,,,True,False,,,,,,,True,True,,True,True,True,False,,True,True,,,,False,
29149,1,1.0,,2.0,0.0,,,,,,,7.0,1.7,,1.7,1.7,,,,1.8,,,,,1.0,,0.0,,1.0,-1.0,,,,,,,6.0,0.7,,0.7,0.7,,,,0.8,,,,,0.0,,,False,False,,,,,,,False,False,,False,False,,,,False,,,,,True,
