,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
36097,2,8.0,,2.0,10.0,,,,,,,4.0,16.5,,0.2,0.6,,0.0,,,5.7,,,,10.0,,6.0,,0.0,8.0,,,,,,,2.0,14.5,,-1.8,-1.4,,-2.0,,,3.7,,,,8.0,,,True,False,,,,,,,True,False,,True,True,,True,,,True,,,,False,
36099,6,10.0,,6.0,9.0,,,,,,,10.0,34.2,,2.3,4.6,,,,,10.6,,,,10.0,,4.0,,0.0,3.0,,,,,,,4.0,28.2,,-3.7,-1.4,,,,,4.6,,,,4.0,,,True,True,,,,,,,False,False,,True,True,,,,,False,,,,False,
36101,10,16.0,1.7,11.0,13.0,,,,,,,41.0,99.2,,3.3,14.0,10.8,13.0,,,17.4,,,,13.0,,6.0,-8.3,1.0,3.0,,,,,,,31.0,89.2,,-6.7,4.0,0.8,3.0,,,7.4,,,,3.0,,False,True,True,,,,,,,False,False,,False,True,True,True,,,False,,,,True,
36103,927,764.0,184.3,668.0,632.0,,,,,,,852.0,2143.9,,600.6,892.4,878.6,1095.0,,,667.4,699.0,,,723.0,,-163.0,-742.7,-259.0,-295.0,,,,,,,-75.0,1216.9,,-326.4,-34.6,-48.4,168.0,,,-259.6,-228.0,,,-204.0,,False,False,False,,,,,,,True,False,,False,True,True,False,,,False,False,,,False,
36105,12,6.0,36.7,4.0,0.0,,,,,,,14.0,23.9,,0.3,3.9,6.2,27.0,,,2.2,,,,7.0,,-6.0,24.7,-8.0,-12.0,,,,,,,2.0,11.9,,-11.7,-8.1,-5.8,15.0,,,-9.8,,,,-5.0,,False,False,False,,,,,,,True,False,,False,False,True,False,,,False,,,,True,
36107,15,18.0,,16.0,28.0,,,,,,,16.0,57.4,,2.9,18.5,21.4,,,,15.4,,,,17.0,,3.0,,1.0,13.0,,,,,,,1.0,42.4,,-12.1,3.5,6.4,,,,0.4,,,,2.0,,,True,False,,,,,,,True,False,,False,False,False,,,,True,,,,True,
36109,11,48.0,3.2,18.0,88.0,,,,,,,25.0,47.5,,6.3,29.1,10.4,,,,65.6,,,,54.0,,37.0,-7.8,7.0,77.0,,,,,,,14.0,36.5,,-4.7,18.1,-0.6,,,,54.6,,,,43.0,,True,True,False,,,,,,,True,True,,True,True,True,,,,False,,,,False,
36111,141,32.0,32.0,27.0,21.0,,,,,,,39.0,120.9,,23.2,59.4,20.4,54.0,,,6.5,43.0,,,40.0,,-109.0,-109.0,-114.0,-120.0,,,,,,,-102.0,-20.1,,-117.8,-81.6,-120.6,-87.0,,,-134.5,-98.0,,,-101.0,,False,False,False,,,,,,,True,True,,False,True,False,True,,,False,True,,,True,
36113,15,14.0,13.6,8.0,0.0,,,,,,,11.0,54.3,,4.0,16.8,7.5,14.0,,,10.3,,,,12.0,,-1.0,-1.4,-7.0,-15.0,,,,,,,-4.0,39.3,,-11.0,1.8,-7.5,-1.0,,,-4.7,,,,-3.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,,False,,,,False,
36115,5,4.0,11.2,3.0,0.0,,,,,,,17.0,16.1,,1.2,3.6,1.9,,,,3.9,,,,5.0,,-1.0,6.2,-2.0,-5.0,,,,,,,12.0,11.1,,-3.8,-1.4,-3.1,,,,-1.1,,,,0.0,,False,False,False,,,,,,,False,False,,False,False,False,,,,False,,,,True,
36117,9,30.0,36.1,24.0,25.0,,,,,,,13.0,95.7,,8.5,30.2,57.2,19.0,,,22.2,,,,22.0,,21.0,27.1,15.0,16.0,,,,,,,4.0,86.7,,-0.5,21.2,48.2,10.0,,,13.2,,,,13.0,,False,True,True,,,,,,,True,False,,True,False,False,True,,,True,,,,True,
36119,442,470.0,116.1,396.0,500.0,,,,,,,734.0,871.0,,351.5,552.9,332.6,822.0,,,599.0,396.0,,,439.0,,28.0,-325.9,-46.0,58.0,,,,,,,292.0,429.0,,-90.5,110.9,-109.4,380.0,,,157.0,-46.0,,,-3.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,,False,False,,,True,
36121,6,12.0,,5.0,9.0,,,,,,,25.0,40.6,,1.3,5.3,6.3,,,,16.2,,,,11.0,,6.0,,-1.0,3.0,,,,,,,19.0,34.6,,-4.7,-0.7,0.3,,,,10.2,,,,5.0,,,True,True,,,,,,,False,False,,True,True,True,,,,False,,,,True,
36123,5,0.0,,0.0,0.0,,,,,,,9.0,19.5,,1.3,1.4,,0.0,,,0.0,,,,1.0,,-5.0,,-5.0,-5.0,,,,,,,4.0,14.5,,-3.7,-3.6,,-5.0,,,-5.0,,,,-4.0,,,False,False,,,,,,,True,False,,True,True,,False,,,False,,,,True,
37001,476,544.0,696.8,506.0,639.0,,,,,,,408.0,608.1,,320.7,508.6,399.9,540.0,,,618.4,513.0,,,426.0,,68.0,220.8,30.0,163.0,,,,,,,-68.0,132.1,,-155.3,32.6,-76.1,64.0,,,142.4,37.0,,,-50.0,,False,True,False,,,,,,,False,False,,False,True,False,True,,,False,True,,,True,
37003,45,80.0,,80.0,74.0,,,,,,,79.0,176.1,,58.4,82.1,99.6,78.0,,,72.6,,,,76.0,,35.0,,35.0,29.0,,,,,,,34.0,131.1,,13.4,37.1,54.6,33.0,,,27.6,,,,31.0,,,False,True,,,,,,,True,False,,True,False,False,True,,,True,,,,True,
37005,106,20.0,,12.0,25.0,,,,,,,8.0,20.8,,7.8,16.1,,14.0,,,19.8,,,,19.0,,-86.0,,-94.0,-81.0,,,,,,,-98.0,-85.2,,-98.2,-89.9,,-92.0,,,-86.2,,,,-87.0,,,False,True,,,,,,,False,True,,False,False,,False,,,False,,,,False,
37007,49,52.0,,55.0,65.0,,,,,,,62.0,102.6,,9.0,46.0,58.1,54.0,,,58.0,,,,53.0,,3.0,,6.0,16.0,,,,,,,13.0,53.6,,-40.0,-3.0,9.1,5.0,,,9.0,,,,4.0,,,False,False,,,,,,,False,False,,False,False,False,False,,,False,,,,False,
37009,71,26.0,,20.0,38.0,,,,,,,21.0,36.8,,11.1,18.0,,26.0,,,24.1,,,,24.0,,-45.0,,-51.0,-33.0,,,,,,,-50.0,-34.2,,-59.9,-53.0,,-45.0,,,-46.9,,,,-47.0,,,False,True,,,,,,,False,True,,False,False,,False,,,False,,,,False,
37011,33,30.0,,24.0,40.0,,,,,,,21.0,56.6,,11.9,13.5,,21.0,,,26.1,,,,25.0,,-3.0,,-9.0,7.0,,,,,,,-12.0,23.6,,-21.1,-19.5,,-12.0,,,-6.9,,,,-8.0,,,False,False,,,,,,,False,False,,False,False,,False,,,False,,,,False,
37013,148,136.0,,138.0,179.0,,,,,,,117.0,220.4,,148.7,150.9,132.2,117.0,,,128.8,,,,162.0,,-12.0,,-10.0,31.0,,,,,,,-31.0,72.4,,0.7,2.9,-15.8,-31.0,,,-19.2,,,,14.0,,,True,False,,,,,,,False,False,,True,True,False,False,,,False,,,,False,
37015,65,60.0,,30.0,15.0,,,,,,,30.0,37.7,,46.1,78.1,12.1,68.0,,,49.3,,,,59.0,,-5.0,,-35.0,-50.0,,,,,,,-35.0,-27.3,,-18.9,13.1,-52.9,3.0,,,-15.7,,,,-6.0,,,False,False,,,,,,,False,False,,False,False,False,True,,,False,,,,False,
37017,100,86.0,,84.0,91.0,,,,,,,123.0,145.1,,41.6,85.6,65.2,121.0,,,68.6,,,,55.0,,-14.0,,-16.0,-9.0,,,,,,,23.0,45.1,,-58.4,-14.4,-34.8,21.0,,,-31.4,,,,-45.0,,,False,True,,,,,,,False,False,,False,False,False,False,,,False,,,,False,
37019,203,232.0,620.0,210.0,196.0,,,,,,,323.0,477.1,,108.6,209.5,371.9,266.0,,,179.0,153.0,,,220.0,,29.0,417.0,7.0,-7.0,,,,,,,120.0,274.1,,-94.4,6.5,168.9,63.0,,,-24.0,-50.0,,,17.0,,False,True,True,,,,,,,False,False,,False,True,False,False,,,True,False,,,True,
37021,450,584.0,585.2,611.0,549.0,,,,,,,717.0,911.2,,549.5,663.0,744.6,519.0,,,593.0,734.0,,,676.0,,134.0,135.2,161.0,99.0,,,,,,,267.0,461.2,,99.5,213.0,294.6,69.0,,,143.0,284.0,,,226.0,,False,False,True,,,,,,,False,False,,True,False,False,True,,,False,False,,,False,
37023,201,280.0,445.9,225.0,326.0,,,,,,,364.0,235.0,,184.6,203.7,143.8,338.0,,,250.9,,,,137.0,,79.0,244.9,24.0,125.0,,,,,,,163.0,34.0,,-16.4,2.7,-57.2,137.0,,,49.9,,,,-64.0,,False,True,False,,,,,,,False,True,,True,True,True,False,,,True,,,,True,
37025,474,454.0,770.8,494.0,340.0,,,,,,,670.0,769.0,,354.2,430.6,634.4,522.0,,,416.8,494.0,,,436.0,,-20.0,296.8,20.0,-134.0,,,,,,,196.0,295.0,,-119.8,-43.4,160.4,48.0,,,-57.2,20.0,,,-38.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,,False,False,,,False,
37027,273,364.0,386.5,346.0,463.0,,,,,,,247.0,480.1,,314.9,388.4,268.7,337.0,,,351.3,,,,302.0,,91.0,113.5,73.0,190.0,,,,,,,-26.0,207.1,,41.9,115.4,-4.3,64.0,,,78.3,,,,29.0,,False,True,False,,,,,,,True,False,,True,False,True,True,,,True,,,,True,
37029,17,16.0,,13.0,17.0,,,,,,,8.0,23.8,,8.3,10.6,,13.0,,,17.9,,,,11.0,,-1.0,,-4.0,0.0,,,,,,,-9.0,6.8,,-8.7,-6.4,,-4.0,,,0.9,,,,-6.0,,,False,True,,,,,,,False,False,,False,False,,False,,,True,,,,False,
37031,101,130.0,89.7,132.0,156.0,,,,,,,121.0,196.5,,226.4,158.2,136.2,142.0,,,136.4,,,,176.0,,29.0,-11.3,31.0,55.0,,,,,,,20.0,95.5,,125.4,57.2,35.2,41.0,,,35.4,,,,75.0,,True,False,False,,,,,,,True,False,,False,False,False,False,,,False,,,,False,
37033,21,10.0,,14.0,14.0,,,,,,,24.0,29.5,,3.2,16.9,21.8,30.0,,,2.1,,,,14.0,,-11.0,,-7.0,-7.0,,,,,,,3.0,8.5,,-17.8,-4.1,0.8,9.0,,,-18.9,,,,-7.0,,,True,True,,,,,,,True,True,,False,True,True,True,,,False,,,,True,
37035,413,518.0,937.4,515.0,464.0,,,,,,,553.0,884.6,,324.8,439.7,506.8,462.0,,,504.7,593.0,,,430.0,,105.0,524.4,102.0,51.0,,,,,,,140.0,471.6,,-88.2,26.7,93.8,49.0,,,91.7,180.0,,,17.0,,False,True,True,,,,,,,False,False,,True,True,True,True,,,True,False,,,True,
37037,133,124.0,69.0,104.0,137.0,,,,,,,154.0,91.8,,78.0,169.1,92.4,237.0,,,118.5,,,,79.0,,-9.0,-64.0,-29.0,4.0,,,,,,,21.0,-41.2,,-55.0,36.1,-40.6,104.0,,,-14.5,,,,-54.0,,False,False,True,,,,,,,False,False,,False,False,False,False,,,False,,,,False,
37039,80,140.0,,77.0,254.0,,,,,,,61.0,103.4,,66.9,99.5,75.8,,,,151.9,,,,123.0,,60.0,,-3.0,174.0,,,,,,,-19.0,23.4,,-13.1,19.5,-4.2,,,,71.9,,,,43.0,,,True,False,,,,,,,True,True,,True,True,True,,,,False,,,,True,
37041,63,84.0,,70.0,181.0,,,,,,,25.0,44.8,,76.3,80.6,,,,,63.5,,,,125.0,,21.0,,7.0,118.0,,,,,,,-38.0,-18.2,,13.3,17.6,,,,,0.5,,,,62.0,,,True,False,,,,,,,False,True,,True,True,,,,,True,,,,False,
37043,19,56.0,,23.0,99.0,,,,,,,18.0,16.3,,7.5,27.7,,33.0,,,46.4,,,,60.0,,37.0,,4.0,80.0,,,,,,,-1.0,-2.7,,-11.5,8.7,,14.0,,,27.4,,,,41.0,,,True,False,,,,,,,True,True,,True,True,,True,,,True,,,,False,
37045,358,320.0,359.2,360.0,295.0,,,,,,,335.0,591.9,,361.8,350.7,364.9,289.0,,,401.9,,,,337.0,,-38.0,1.2,2.0,-63.0,,,,,,,-23.0,233.9,,3.8,-7.3,6.9,-69.0,,,43.9,,,,-21.0,,True,True,False,,,,,,,True,False,,True,True,True,False,,,False,,,,True,
37047,155,96.0,58.7,73.0,118.0,,,,,,,228.0,115.1,,54.9,107.0,85.6,151.0,,,43.2,,,,93.0,,-59.0,-96.3,-82.0,-37.0,,,,,,,73.0,-39.9,,-100.1,-48.0,-69.4,-4.0,,,-111.8,,,,-62.0,,False,False,True,,,,,,,False,True,,False,True,False,True,,,False,,,,False,
37049,116,184.0,144.7,139.0,272.0,,,,,,,314.0,312.7,,95.0,120.1,138.2,163.0,,,173.3,,,,120.0,,68.0,28.7,23.0,156.0,,,,,,,198.0,196.7,,-21.0,4.1,22.2,47.0,,,57.3,,,,4.0,,True,True,False,,,,,,,False,False,,True,True,True,True,,,True,,,,True,
37051,766,776.0,666.0,739.0,1015.0,,,,,,,1172.0,963.4,,739.8,707.2,715.0,777.0,,,969.4,737.0,,,716.0,,10.0,-100.0,-27.0,249.0,,,,,,,406.0,197.4,,-26.2,-58.8,-51.0,11.0,,,203.4,-29.0,,,-50.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,,False,False,,,False,
37053,11,42.0,,29.0,94.0,,,,,,,28.0,22.2,,9.3,34.5,,24.0,,,31.2,,,,57.0,,31.0,,18.0,83.0,,,,,,,17.0,11.2,,-1.7,23.5,,13.0,,,20.2,,,,46.0,,,True,False,,,,,,,True,True,,True,True,,True,,,True,,,,False,
37055,33,72.0,,61.0,78.0,,,,,,,94.0,120.4,,23.2,48.3,171.8,57.0,,,60.9,,,,66.0,,39.0,,28.0,45.0,,,,,,,61.0,87.4,,-9.8,15.3,138.8,24.0,,,27.9,,,,33.0,,,True,False,,,,,,,False,False,,True,True,False,True,,,True,,,,True,
37057,248,236.0,483.5,235.0,170.0,,,,,,,399.0,439.0,,151.5,234.5,339.5,333.0,,,172.3,178.0,,,233.0,,-12.0,235.5,-13.0,-78.0,,,,,,,151.0,191.0,,-96.5,-13.5,91.5,85.0,,,-75.7,-70.0,,,-15.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,,False,False,,,False,
37059,105,72.0,,59.0,62.0,,,,,,,68.0,99.4,,11.0,48.3,61.7,71.0,,,65.8,,,,43.0,,-33.0,,-46.0,-43.0,,,,,,,-37.0,-5.6,,-94.0,-56.7,-43.3,-34.0,,,-39.2,,,,-62.0,,,False,False,,,,,,,False,True,,False,False,False,False,,,False,,,,False,
37061,147,234.0,85.8,122.0,232.0,,,,,,,350.0,109.3,,77.1,161.3,75.0,370.0,,,219.9,,,,50.0,,87.0,-61.2,-25.0,85.0,,,,,,,203.0,-37.7,,-69.9,14.3,-72.0,223.0,,,72.9,,,,-97.0,,True,True,True,,,,,,,False,True,,True,True,True,False,,,True,,,,False,
37063,678,898.0,753.4,764.0,700.0,,,,,,,1132.0,864.2,,625.2,858.0,774.3,1197.0,,,853.4,762.0,,,591.0,,220.0,75.4,86.0,22.0,,,,,,,454.0,186.2,,-52.8,180.0,96.3,519.0,,,175.4,84.0,,,-87.0,,True,True,True,,,,,,,False,True,,True,True,True,False,,,True,True,,,True,
37065,129,152.0,86.4,127.0,207.0,,,,,,,150.0,175.0,,97.9,151.1,87.4,141.0,,,160.4,,,,123.0,,23.0,-42.6,-2.0,78.0,,,,,,,21.0,46.0,,-31.1,22.1,-41.6,12.0,,,31.4,,,,-6.0,,False,True,False,,,,,,,True,False,,False,True,False,True,,,False,,,,True,
37067,698,786.0,1538.6,698.0,578.0,,,,,,,930.0,1006.8,,524.9,721.1,742.4,1018.0,,,703.6,584.0,,,641.0,,88.0,840.6,0.0,-120.0,,,,,,,232.0,308.8,,-173.1,23.1,44.4,320.0,,,5.6,-114.0,,,-57.0,,False,True,False,,,,,,,False,False,,False,True,True,False,,,True,False,,,True,
37069,178,208.0,227.1,196.0,195.0,,,,,,,138.0,282.8,,146.6,197.4,223.6,207.0,,,228.7,,,,180.0,,30.0,49.1,18.0,17.0,,,,,,,-40.0,104.8,,-31.4,19.4,45.6,29.0,,,50.7,,,,2.0,,False,True,True,,,,,,,False,False,,False,True,False,True,,,False,,,,True,
37071,664,892.0,915.7,899.0,809.0,,,,,,,947.0,1450.6,,974.6,799.0,806.9,800.0,,,964.0,871.0,,,725.0,,228.0,251.7,235.0,145.0,,,,,,,283.0,786.6,,310.6,135.0,142.9,136.0,,,300.0,207.0,,,61.0,,False,False,True,,,,,,,False,False,,False,True,True,True,,,False,True,,,True,
37073,11,10.0,,5.0,0.0,,,,,,,7.0,17.2,,3.7,6.0,,14.0,,,7.9,,,,9.0,,-1.0,,-6.0,-11.0,,,,,,,-4.0,6.2,,-7.3,-5.0,,3.0,,,-3.1,,,,-2.0,,,False,False,,,,,,,False,False,,False,False,,False,,,False,,,,False,
37075,20,10.0,,6.0,,,,,,,,9.0,1.6,,3.5,5.4,,,,,7.8,,,,14.0,,-10.0,,-14.0,,,,,,,,-11.0,-18.4,,-16.5,-14.6,,,,,-12.2,,,,-6.0,,,False,,,,,,,,False,False,,False,False,,,,,False,,,,True,
37077,144,150.0,160.0,152.0,168.0,,,,,,,160.0,168.2,,103.2,197.4,109.8,238.0,,,147.5,,,,107.0,,6.0,16.0,8.0,24.0,,,,,,,16.0,24.2,,-40.8,53.4,-34.2,94.0,,,3.5,,,,-37.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,,True,,,,False,
37079,56,36.0,,38.0,55.0,,,,,,,38.0,56.3,,12.2,46.2,48.1,61.0,,,7.3,,,,33.0,,-20.0,,-18.0,-1.0,,,,,,,-18.0,0.3,,-43.8,-9.8,-7.9,5.0,,,-48.7,,,,-23.0,,,True,True,,,,,,,True,True,,False,True,True,True,,,False,,,,False,
37081,929,1180.0,994.0,1039.0,1293.0,,,,,,,1069.0,1421.5,,759.6,1012.1,1132.7,1223.0,,,1351.0,983.0,,,954.0,,251.0,65.0,110.0,364.0,,,,,,,140.0,492.5,,-169.4,83.1,203.7,294.0,,,422.0,54.0,,,25.0,,True,True,False,,,,,,,True,False,,True,True,True,False,,,False,True,,,True,
37083,153,152.0,172.1,130.0,212.0,,,,,,,121.0,146.7,,89.2,138.6,124.6,158.0,,,166.7,,,,113.0,,-1.0,19.1,-23.0,59.0,,,,,,,-32.0,-6.3,,-63.8,-14.4,-28.4,5.0,,,13.7,,,,-40.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,,False,,,,False,
37085,273,232.0,190.0,244.0,320.0,,,,,,,353.0,337.8,,233.0,252.1,230.1,269.0,,,249.6,245.0,,,212.0,,-41.0,-83.0,-29.0,47.0,,,,,,,80.0,64.8,,-40.0,-20.9,-42.9,-4.0,,,-23.4,-28.0,,,-61.0,,False,True,False,,,,,,,False,False,,True,True,False,True,,,True,True,,,False,
37087,202,106.0,70.5,117.0,176.0,,,,,,,164.0,169.4,,64.7,123.1,113.0,86.0,,,124.8,,,,147.0,,-96.0,-131.5,-85.0,-26.0,,,,,,,-38.0,-32.6,,-137.3,-78.9,-89.0,-116.0,,,-77.2,,,,-55.0,,False,True,True,,,,,,,True,True,,False,True,True,False,,,True,,,,True,
37089,207,418.0,411.4,394.0,374.0,,,,,,,425.0,525.5,,338.1,314.7,392.2,354.0,,,453.7,,,,321.0,,211.0,204.4,187.0,167.0,,,,,,,218.0,318.5,,131.1,107.7,185.2,147.0,,,246.7,,,,114.0,,True,True,True,,,,,,,False,False,,True,True,True,True,,,False,,,,True,
37091,106,72.0,,51.0,90.0,,,,,,,48.0,44.8,,48.0,67.3,15.0,73.0,,,57.1,,,,55.0,,-34.0,,-55.0,-16.0,,,,,,,-58.0,-61.2,,-58.0,-38.7,-91.0,-33.0,,,-48.9,,,,-51.0,,,False,True,,,,,,,False,False,,False,False,False,True,,,False,,,,False,
37093,105,154.0,121.9,138.0,190.0,,,,,,,172.0,133.8,,88.6,152.4,118.0,164.0,,,165.9,,,,132.0,,49.0,16.9,33.0,85.0,,,,,,,67.0,28.8,,-16.4,47.4,13.0,59.0,,,60.9,,,,27.0,,True,True,False,,,,,,,False,True,,True,True,True,False,,,False,,,,True,
37095,7,4.0,,4.0,0.0,,,,,,,23.0,7.2,,4.3,2.1,,,,,9.0,,,,3.0,,-3.0,,-3.0,-7.0,,,,,,,16.0,0.2,,-2.7,-4.9,,,,,2.0,,,,-4.0,,,False,False,,,,,,,False,True,,True,False,,,,,True,,,,False,
37097,301,392.0,596.4,422.0,342.0,,,,,,,442.0,677.2,,336.3,285.0,503.5,387.0,,,354.6,465.0,,,313.0,,91.0,295.4,121.0,41.0,,,,,,,141.0,376.2,,35.3,-16.0,202.5,86.0,,,53.6,164.0,,,12.0,,False,False,True,,,,,,,False,False,,True,True,False,True,,,True,False,,,True,
37099,97,150.0,,151.0,168.0,,,,,,,216.0,287.7,,100.6,145.3,52.6,133.0,,,145.9,,,,145.0,,53.0,,54.0,71.0,,,,,,,119.0,190.7,,3.6,48.3,-44.4,36.0,,,48.9,,,,48.0,,,False,False,,,,,,,False,False,,True,True,True,True,,,True,,,,True,
37101,680,492.0,1180.4,448.0,335.0,,,,,,,745.0,679.7,,351.1,450.1,537.9,609.0,,,410.9,385.0,,,386.0,,-188.0,500.4,-232.0,-345.0,,,,,,,65.0,-0.3,,-328.9,-229.9,-142.1,-71.0,,,-269.1,-295.0,,,-294.0,,False,False,False,,,,,,,True,True,,False,False,True,True,,,False,False,,,False,
37103,36,6.0,,4.0,0.0,,,,,,,6.0,13.4,,4.0,2.2,,13.0,,,4.4,,,,3.0,,-30.0,,-32.0,-36.0,,,,,,,-30.0,-22.6,,-32.0,-33.8,,-23.0,,,-31.6,,,,-33.0,,,False,False,,,,,,,False,True,,False,False,,True,,,False,,,,False,
37105,226,142.0,273.2,141.0,179.0,,,,,,,215.0,98.1,,85.4,148.5,91.1,226.0,,,135.4,,,,91.0,,-84.0,47.2,-85.0,-47.0,,,,,,,-11.0,-127.9,,-140.6,-77.5,-134.9,0.0,,,-90.6,,,,-135.0,,True,False,True,,,,,,,True,False,,False,True,False,True,,,False,,,,False,
37107,89,60.0,61.2,59.0,66.0,,,,,,,190.0,88.4,,38.1,89.1,44.0,108.0,,,58.8,,,,53.0,,-29.0,-27.8,-30.0,-23.0,,,,,,,101.0,-0.6,,-50.9,0.1,-45.0,19.0,,,-30.2,,,,-36.0,,True,False,True,,,,,,,False,True,,False,True,False,True,,,False,,,,False,
37109,207,196.0,308.1,221.0,131.0,,,,,,,229.0,419.8,,124.0,213.7,274.6,192.0,,,195.5,,,,203.0,,-11.0,101.1,14.0,-76.0,,,,,,,22.0,212.8,,-83.0,6.7,67.6,-15.0,,,-11.5,,,,-4.0,,False,False,False,,,,,,,False,False,,False,True,False,False,,,False,,,,True,
37111,221,178.0,,147.0,272.0,,,,,,,147.0,215.9,,78.2,153.7,122.8,147.0,,,172.4,,,,137.0,,-43.0,,-74.0,51.0,,,,,,,-74.0,-5.1,,-142.8,-67.3,-98.2,-74.0,,,-48.6,,,,-84.0,,,False,False,,,,,,,False,True,,False,False,False,False,,,False,,,,False,
37113,36,90.0,,73.0,224.0,,,,,,,107.0,162.6,,24.1,66.7,71.1,106.0,,,70.8,,,,62.0,,54.0,,37.0,188.0,,,,,,,71.0,126.6,,-11.9,30.7,35.1,70.0,,,34.8,,,,26.0,,,True,False,,,,,,,False,False,,True,True,True,False,,,True,,,,True,
37115,17,14.0,,10.0,,,,,,,,26.0,16.3,,5.7,10.8,,15.0,,,11.8,,,,20.0,,-3.0,,-7.0,,,,,,,,9.0,-0.7,,-11.3,-6.2,,-2.0,,,-5.2,,,,3.0,,,False,,,,,,,,False,True,,False,False,,True,,,False,,,,False,
37117,57,42.0,,42.0,42.0,,,,,,,51.0,63.2,,26.1,50.9,34.5,51.0,,,47.4,,,,38.0,,-15.0,,-15.0,-15.0,,,,,,,-6.0,6.2,,-30.9,-6.1,-22.5,-6.0,,,-9.6,,,,-19.0,,,False,False,,,,,,,True,True,,False,True,False,True,,,True,,,,False,
37119,3025,3988.0,5960.2,3744.0,4051.0,,,,,,,4264.0,3132.0,,3868.0,3484.1,3904.1,4609.0,,,3548.9,3397.0,,,2696.0,,963.0,2935.2,719.0,1026.0,,,,,,,1239.0,107.0,,843.0,459.1,879.1,1584.0,,,523.9,372.0,,,-329.0,,False,True,False,,,,,,,False,True,,True,True,True,False,,,True,True,,,True,
37121,19,74.0,,23.0,55.0,,,,,,,25.0,39.3,,18.2,19.2,,77.0,,,65.2,,,,58.0,,55.0,,4.0,36.0,,,,,,,6.0,20.3,,-0.8,0.2,,58.0,,,46.2,,,,39.0,,,True,True,,,,,,,True,True,,True,True,,False,,,True,,,,True,
37123,101,168.0,,93.0,173.0,,,,,,,106.0,122.9,,47.7,91.6,83.5,161.0,,,149.4,,,,65.0,,67.0,,-8.0,72.0,,,,,,,5.0,21.9,,-53.3,-9.4,-17.5,60.0,,,48.4,,,,-36.0,,,True,False,,,,,,,True,True,,True,True,True,True,,,True,,,,True,
37125,210,188.0,323.0,192.0,176.0,,,,,,,231.0,322.4,,169.0,172.7,229.1,215.0,,,195.4,,,,153.0,,-22.0,113.0,-18.0,-34.0,,,,,,,21.0,112.4,,-41.0,-37.3,19.1,5.0,,,-14.6,,,,-57.0,,False,True,False,,,,,,,True,False,,False,False,True,True,,,True,,,,False,
37127,328,190.0,242.0,210.0,160.0,,,,,,,287.0,387.6,,125.5,184.3,245.6,211.0,,,151.0,,,,175.0,,-138.0,-86.0,-118.0,-168.0,,,,,,,-41.0,59.6,,-202.5,-143.7,-82.4,-117.0,,,-177.0,,,,-153.0,,True,True,False,,,,,,,True,True,,False,False,True,True,,,False,,,,False,
