,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
26153,6,0.0,,0.0,0.0,,,,,,0.0,6.0,0.3,0.1,,0.0,,,,,,,0.1,,-6.0,,-6.0,-6.0,,,,,,-6.0,-0.0,-5.7,-5.9,,-6.0,,,,,,,-5.9,,,False,False,,,,,,False,True,True,True,,False,,,,,,,True,
26155,52,24.0,17.3,24.0,0.0,,,,,,122.0,99.9,10.6,40.2,13.1,87.0,,,23.3,,,,97.8,,-28.0,-34.7,-28.0,-52.0,,,,,,70.0,47.9,-41.4,-11.8,-38.9,35.0,,,-28.7,,,,45.8,,False,False,False,,,,,,False,False,False,True,False,False,,,False,,,,False,
26157,94,6.0,25.0,14.0,21.0,,,,,,43.0,61.0,6.2,37.3,19.5,,,,6.9,,,,11.9,,-88.0,-69.0,-80.0,-73.0,,,,,,-51.0,-33.0,-87.8,-56.7,-74.5,,,,-87.1,,,,-82.1,,True,True,True,,,,,,True,True,True,True,True,,,,True,,,,True,
26159,148,78.0,100.9,72.0,175.0,,,,,,151.0,192.5,30.1,121.6,99.6,113.0,,,58.4,,,,135.0,,-70.0,-47.1,-76.0,27.0,,,,,,3.0,44.5,-117.9,-26.4,-48.4,-35.0,,,-89.6,,,,-13.0,,True,False,True,,,,,,True,True,False,True,True,True,,,False,,,,True,
26161,440,702.0,172.9,789.0,2574.0,,,,,,709.0,1019.3,,761.5,440.7,782.0,,,880.3,819.0,,,3155.9,,262.0,-267.1,349.0,2134.0,,,,,,269.0,579.3,,321.5,0.7,342.0,,,440.3,379.0,,,2715.9,,False,False,False,,,,,,False,False,,False,True,False,,,False,False,,,False,
26163,3039,3459.0,938.8,3968.0,5867.0,,,,,,3938.0,6931.1,2068.4,3515.8,823.1,7611.0,,,7003.2,3803.0,,,5225.9,,420.0,-2100.2,929.0,2828.0,,,,,,899.0,3892.1,-970.6,476.8,-2215.9,4572.0,,,3964.2,764.0,,,2186.9,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
26165,17,0.0,,7.0,22.0,,,,,,30.0,37.9,8.8,11.1,,13.0,,,,,,,0.5,,-17.0,,-10.0,5.0,,,,,,13.0,20.9,-8.2,-5.9,,-4.0,,,,,,,-16.5,,,True,True,,,,,,True,False,True,True,,True,,,,,,,True,
27001,23,9.0,,6.0,0.0,,,,,,14.0,12.4,2.0,4.7,,2.0,,,,,,,3.1,,-14.0,,-17.0,-23.0,,,,,,-9.0,-10.6,-21.0,-18.3,,-21.0,,,,,,,-19.9,,,False,False,,,,,,True,True,False,False,,False,,,,,,,False,
27003,1014,633.0,861.2,783.0,792.0,,,,,,994.0,534.2,605.4,1002.1,437.3,1058.0,,,847.8,823.0,,,736.7,,-381.0,-152.8,-231.0,-222.0,,,,,,-20.0,-479.8,-408.6,-11.9,-576.7,44.0,,,-166.2,-191.0,,,-277.3,,True,True,True,,,,,,True,False,False,True,False,True,,,True,True,,,True,
27005,75,48.0,,36.0,0.0,,,,,,39.0,70.5,13.6,43.3,,42.0,,,,,,,12.2,,-27.0,,-39.0,-75.0,,,,,,-36.0,-4.5,-61.4,-31.7,,-33.0,,,,,,,-62.8,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
27007,132,132.0,,195.0,0.0,,,,,,35.0,138.9,290.9,163.2,,,,,,,,,503.5,,0.0,,63.0,-132.0,,,,,,-97.0,6.9,158.9,31.2,,,,,,,,,371.5,,,False,False,,,,,,False,False,False,False,,,,,,,,,False,
27009,57,81.0,,69.0,209.0,,,,,,75.0,82.8,31.1,95.6,44.5,114.0,,,,,,,300.2,,24.0,,12.0,152.0,,,,,,18.0,25.8,-25.9,38.6,-12.5,57.0,,,,,,,243.2,,,True,False,,,,,,True,False,False,False,True,False,,,,,,,False,
27011,4,6.0,,3.0,0.0,,,,,,5.0,6.7,1.6,1.0,,1.0,,,,,,,24.9,,2.0,,-1.0,-4.0,,,,,,1.0,2.7,-2.4,-3.0,,-3.0,,,,,,,20.9,,,True,False,,,,,,True,False,False,False,,False,,,,,,,False,
27013,253,285.0,504.0,268.0,216.0,,,,,,214.0,292.9,235.1,286.7,356.7,326.0,,,,,,,29.4,,32.0,251.0,15.0,-37.0,,,,,,-39.0,39.9,-17.9,33.7,103.7,73.0,,,,,,,-223.6,,False,True,False,,,,,,False,False,True,False,False,False,,,,,,,False,
27015,33,36.0,,33.0,64.0,,,,,,44.0,59.3,,29.2,,27.0,,,,,,,47.8,,3.0,,0.0,31.0,,,,,,11.0,26.3,,-3.8,,-6.0,,,,,,,14.8,,,True,False,,,,,,False,False,,False,,False,,,,,,,False,
27017,36,27.0,,22.0,17.0,,,,,,65.0,57.8,5.8,31.6,,40.0,,,,,,,25.0,,-9.0,,-14.0,-19.0,,,,,,29.0,21.8,-30.2,-4.4,,4.0,,,,,,,-11.0,,,False,False,,,,,,False,False,False,True,,True,,,,,,,False,
27019,292,240.0,349.1,191.0,308.0,,,,,,218.0,439.6,84.6,251.1,404.3,255.0,,,,,,,23.4,,-52.0,57.1,-101.0,16.0,,,,,,-74.0,147.6,-207.4,-40.9,112.3,-37.0,,,,,,,-268.6,,False,False,True,,,,,,False,False,False,True,False,True,,,,,,,False,
27021,45,30.0,,25.0,0.0,,,,,,19.0,42.0,7.3,37.7,,,,,,,,,63.4,,-15.0,,-20.0,-45.0,,,,,,-26.0,-3.0,-37.7,-7.3,,,,,,,,,18.4,,,False,False,,,,,,False,True,False,True,,,,,,,,,False,
27023,19,12.0,,14.0,0.0,,,,,,17.0,31.4,18.7,11.4,,32.0,,,,,,,0.6,,-7.0,,-5.0,-19.0,,,,,,-2.0,12.4,-0.3,-7.6,,13.0,,,,,,,-18.4,,,True,False,,,,,,True,False,True,False,,False,,,,,,,False,
27025,78,42.0,33.7,39.0,50.0,,,,,,112.0,93.7,19.9,55.0,49.9,51.0,,,,,,,78.6,,-36.0,-44.3,-39.0,-28.0,,,,,,34.0,15.7,-58.1,-23.0,-28.1,-27.0,,,,,,,0.6,,False,False,True,,,,,,True,True,False,True,True,True,,,,,,,True,
27027,121,138.0,21.3,127.0,187.0,,,,,,81.0,129.2,65.3,191.3,68.1,264.0,,,114.0,,,,403.7,,17.0,-99.7,6.0,66.0,,,,,,-40.0,8.2,-55.7,70.3,-52.9,143.0,,,-7.0,,,,282.7,,False,True,False,,,,,,False,True,False,False,False,False,,,True,,,,False,
27029,3,6.0,,3.0,0.0,,,,,,6.0,5.3,1.5,3.6,,0.0,,,,,,,0.0,,3.0,,0.0,-3.0,,,,,,3.0,2.3,-1.5,0.6,,-3.0,,,,,,,-3.0,,,True,False,,,,,,False,True,True,True,,False,,,,,,,True,
27031,2,0.0,,0.0,0.0,,,,,,3.0,2.5,,0.0,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,1.0,0.5,,-2.0,,-2.0,,,,,,,-2.0,,,False,False,,,,,,True,True,,True,,False,,,,,,,False,
27033,31,12.0,,9.0,0.0,,,,,,33.0,29.0,2.2,13.6,15.9,50.0,,,,,,,0.5,,-19.0,,-22.0,-31.0,,,,,,2.0,-2.0,-28.8,-17.4,-15.1,19.0,,,,,,,-30.5,,,False,False,,,,,,True,True,False,True,True,False,,,,,,,False,
27035,104,45.0,113.8,36.0,0.0,,,,,,80.0,122.4,10.0,49.9,26.2,61.0,,,,,,,71.6,,-59.0,9.8,-68.0,-104.0,,,,,,-24.0,18.4,-94.0,-54.1,-77.8,-43.0,,,,,,,-32.4,,True,False,False,,,,,,True,True,False,True,False,True,,,,,,,True,
27037,1355,972.0,975.5,1102.0,625.0,,,,,,1085.0,1242.9,1066.9,1277.4,1132.8,1309.0,,,1017.2,1175.0,,,217.3,,-383.0,-379.5,-253.0,-730.0,,,,,,-270.0,-112.1,-288.1,-77.6,-222.2,-46.0,,,-337.8,-180.0,,,-1137.7,,True,True,False,,,,,,True,True,True,True,True,True,,,True,True,,,False,
27039,15,45.0,,35.0,65.0,,,,,,19.0,75.0,15.7,43.7,51.0,54.0,,,,,,,1.7,,30.0,,20.0,50.0,,,,,,4.0,60.0,0.7,28.7,36.0,39.0,,,,,,,-13.3,,,True,False,,,,,,True,False,True,True,False,False,,,,,,,True,
27041,40,87.0,,70.0,151.0,,,,,,49.0,87.1,50.6,74.1,,84.0,,,,,,,760.3,,47.0,,30.0,111.0,,,,,,9.0,47.1,10.6,34.1,,44.0,,,,,,,720.3,,,True,False,,,,,,True,False,True,True,,True,,,,,,,False,
27043,19,27.0,,21.0,0.0,,,,,,25.0,53.0,16.5,21.2,,38.0,,,,,,,34.1,,8.0,,2.0,-19.0,,,,,,6.0,34.0,-2.5,2.2,,19.0,,,,,,,15.1,,,True,False,,,,,,True,False,True,True,,False,,,,,,,False,
27045,21,27.0,,22.0,0.0,,,,,,12.0,24.7,8.1,30.9,,27.0,,,,,,,61.6,,6.0,,1.0,-21.0,,,,,,-9.0,3.7,-12.9,9.9,,6.0,,,,,,,40.6,,,True,False,,,,,,False,True,False,False,,False,,,,,,,False,
27047,36,33.0,,26.0,42.0,,,,,,78.0,102.4,7.0,40.6,46.7,111.0,,,,,,,8.4,,-3.0,,-10.0,6.0,,,,,,42.0,66.4,-29.0,4.6,10.7,75.0,,,,,,,-27.6,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
27049,45,21.0,,14.0,21.0,,,,,,74.0,95.2,0.7,22.0,55.3,51.0,,,,,,,11.5,,-24.0,,-31.0,-24.0,,,,,,29.0,50.2,-44.3,-23.0,10.3,6.0,,,,,,,-33.5,,,False,False,,,,,,False,False,False,True,True,True,,,,,,,False,
27051,20,24.0,,12.0,0.0,,,,,,3.0,16.4,3.8,9.6,,12.0,,,,,,,9.9,,4.0,,-8.0,-20.0,,,,,,-17.0,-3.6,-16.2,-10.4,,-8.0,,,,,,,-10.1,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
27053,4562,3501.0,2765.1,4262.0,4022.0,,,,,,4599.0,2798.3,3099.2,4795.4,1293.8,5754.0,,,4220.5,5729.0,,,2118.1,,-1061.0,-1796.9,-300.0,-540.0,,,,,,37.0,-1763.7,-1462.8,233.4,-3268.2,1192.0,,,-341.5,1167.0,,,-2443.9,,False,True,True,,,,,,True,False,False,True,False,False,,,True,False,,,False,
27055,10,3.0,,4.0,0.0,,,,,,7.0,14.4,5.4,4.7,,,,,,,,,0.2,,-7.0,,-6.0,-10.0,,,,,,-3.0,4.4,-4.6,-5.3,,,,,,,,,-9.8,,,True,False,,,,,,True,True,True,True,,,,,,,,,False,
27057,23,6.0,,3.0,0.0,,,,,,14.0,10.6,0.9,2.0,,1.0,,,,,,,0.0,,-17.0,,-20.0,-23.0,,,,,,-9.0,-12.4,-22.1,-21.0,,-22.0,,,,,,,-23.0,,,False,False,,,,,,True,True,False,False,,False,,,,,,,False,
27059,30,36.0,,30.0,57.0,,,,,,82.0,105.6,23.6,33.2,,42.0,,,,,,,368.5,,6.0,,0.0,27.0,,,,,,52.0,75.6,-6.4,3.2,,12.0,,,,,,,338.5,,,True,False,,,,,,False,False,False,True,,False,,,,,,,False,
27061,44,75.0,,57.0,50.0,,,,,,47.0,69.1,14.1,80.3,,69.0,,,,,,,479.0,,31.0,,13.0,6.0,,,,,,3.0,25.1,-29.9,36.3,,25.0,,,,,,,435.0,,,True,True,,,,,,True,True,True,False,,True,,,,,,,False,
27063,22,12.0,,9.0,0.0,,,,,,24.0,19.5,6.6,5.9,,22.0,,,,,,,0.6,,-10.0,,-13.0,-22.0,,,,,,2.0,-2.5,-15.4,-16.1,,0.0,,,,,,,-21.4,,,False,False,,,,,,True,True,False,False,,True,,,,,,,False,
27065,16,6.0,,3.0,0.0,,,,,,29.0,12.8,1.1,3.1,,1.0,,,,,,,0.2,,-10.0,,-13.0,-16.0,,,,,,13.0,-3.2,-14.9,-12.9,,-15.0,,,,,,,-15.8,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
27067,79,60.0,,42.0,67.0,,,,,,119.0,104.2,10.3,54.4,15.3,204.0,,,,,,,2.9,,-19.0,,-37.0,-12.0,,,,,,40.0,25.2,-68.7,-24.6,-63.7,125.0,,,,,,,-76.1,,,False,True,,,,,,False,False,False,False,False,False,,,,,,,False,
27069,2,0.0,,0.0,0.0,,,,,,4.0,3.8,0.0,0.0,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,2.0,1.8,-2.0,-2.0,,-2.0,,,,,,,-2.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,False,
27071,46,30.0,,25.0,0.0,,,,,,21.0,44.5,7.6,37.8,,,,,,,,,1.4,,-16.0,,-21.0,-46.0,,,,,,-25.0,-1.5,-38.4,-8.2,,,,,,,,,-44.6,,,False,False,,,,,,False,True,False,True,,,,,,,,,False,
27073,1,3.0,,0.0,0.0,,,,,,5.0,4.2,0.3,0.1,,0.0,,,,,,,0.0,,2.0,,-1.0,-1.0,,,,,,4.0,3.2,-0.7,-0.9,,-1.0,,,,,,,-1.0,,,True,True,,,,,,False,False,True,True,,True,,,,,,,True,
27075,9,18.0,,6.0,0.0,,,,,,18.0,10.3,1.2,1.1,,7.0,,,,,,,0.5,,9.0,,-3.0,-9.0,,,,,,9.0,1.3,-7.8,-7.9,,-2.0,,,,,,,-8.5,,,True,False,,,,,,False,True,True,True,,True,,,,,,,True,
27077,2,0.0,,0.0,0.0,,,,,,12.0,0.0,,0.0,,0.0,,,,,,,,,-2.0,,-2.0,-2.0,,,,,,10.0,-2.0,,-2.0,,-2.0,,,,,,,,,,False,False,,,,,,False,False,,True,,False,,,,,,,,
27079,67,75.0,,58.0,95.0,,,,,,48.0,104.5,21.7,78.2,104.2,68.0,,,,,,,12.5,,8.0,,-9.0,28.0,,,,,,-19.0,37.5,-45.3,11.2,37.2,1.0,,,,,,,-54.5,,,False,False,,,,,,False,False,False,False,False,True,,,,,,,False,
27081,17,69.0,,46.0,0.0,,,,,,6.0,34.3,10.9,59.5,,,,,,,,,16.0,,52.0,,29.0,-17.0,,,,,,-11.0,17.3,-6.1,42.5,,,,,,,,,-1.0,,,True,True,,,,,,True,True,True,True,,,,,,,,,True,
27083,50,129.0,,76.0,188.0,,,,,,54.0,187.6,16.5,82.7,72.2,151.0,,,,,,,119.6,,79.0,,26.0,138.0,,,,,,4.0,137.6,-33.5,32.7,22.2,101.0,,,,,,,69.6,,,True,False,,,,,,True,False,True,True,True,False,,,,,,,True,
27085,62,33.0,,27.0,39.0,,,,,,71.0,93.8,12.6,36.1,44.5,46.0,,,,,,,1106.5,,-29.0,,-35.0,-23.0,,,,,,9.0,31.8,-49.4,-25.9,-17.5,-16.0,,,,,,,1044.5,,,False,True,,,,,,True,False,False,True,True,True,,,,,,,False,
27087,11,18.0,,9.0,0.0,,,,,,3.0,8.1,2.2,4.6,,,,,,,,,0.9,,7.0,,-2.0,-11.0,,,,,,-8.0,-2.9,-8.8,-6.4,,,,,,,,,-10.1,,,True,False,,,,,,False,True,False,True,,,,,,,,,False,
27089,10,21.0,,10.0,0.0,,,,,,8.0,18.3,2.5,6.5,,,,,,,,,0.8,,11.0,,0.0,-10.0,,,,,,-2.0,8.3,-7.5,-3.5,,,,,,,,,-9.2,,,True,True,,,,,,True,True,True,True,,,,,,,,,True,
27091,28,18.0,,19.0,21.0,,,,,,63.0,36.2,7.5,31.5,24.1,65.0,,,,,,,1.1,,-10.0,,-9.0,-7.0,,,,,,35.0,8.2,-20.5,3.5,-3.9,37.0,,,,,,,-26.9,,,True,True,,,,,,False,True,False,True,True,False,,,,,,,False,
27093,17,21.0,,19.0,9.0,,,,,,36.0,37.8,15.0,21.4,,28.0,,,,,,,1.7,,4.0,,2.0,-8.0,,,,,,19.0,20.8,-2.0,4.4,,11.0,,,,,,,-15.3,,,True,False,,,,,,False,False,True,False,,False,,,,,,,False,
27095,27,15.0,,13.0,0.0,,,,,,42.0,32.1,7.4,17.7,,21.0,,,,,,,196.3,,-12.0,,-14.0,-27.0,,,,,,15.0,5.1,-19.6,-9.3,,-6.0,,,,,,,169.3,,,False,False,,,,,,False,True,False,True,,True,,,,,,,False,
27097,18,24.0,,18.0,0.0,,,,,,48.0,49.2,9.4,19.2,,28.0,,,,,,,109.6,,6.0,,0.0,-18.0,,,,,,30.0,31.2,-8.6,1.2,,10.0,,,,,,,91.6,,,True,False,,,,,,False,False,False,True,,False,,,,,,,False,
27099,97,60.0,,49.0,27.0,,,,,,123.0,106.3,15.3,73.1,57.3,,,,,,,,32.7,,-37.0,,-48.0,-70.0,,,,,,26.0,9.3,-81.7,-23.9,-39.7,,,,,,,,-64.3,,,False,False,,,,,,True,True,False,True,False,,,,,,,,False,
27101,29,60.0,,36.0,0.0,,,,,,15.0,53.2,13.1,35.6,,,,,,,,,18.5,,31.0,,7.0,-29.0,,,,,,-14.0,24.2,-15.9,6.6,,,,,,,,,-10.5,,,True,True,,,,,,True,True,True,True,,,,,,,,,True,
27103,113,51.0,,52.0,127.0,,,,,,59.0,139.1,25.7,80.1,132.9,90.0,,,,,,,18.1,,-62.0,,-61.0,14.0,,,,,,-54.0,26.1,-87.3,-32.9,19.9,-23.0,,,,,,,-94.9,,,True,True,,,,,,True,True,False,True,True,True,,,,,,,False,
27105,58,60.0,,41.0,96.0,,,,,,114.0,45.4,7.1,54.8,9.1,,,,,,,,0.0,,2.0,,-17.0,38.0,,,,,,56.0,-12.6,-50.9,-3.2,-48.9,,,,,,,,-58.0,,,False,False,,,,,,False,False,False,False,False,,,,,,,,False,
27107,18,3.0,,3.0,0.0,,,,,,6.0,12.9,1.9,0.5,,,,,,,,,1.3,,-15.0,,-15.0,-18.0,,,,,,-12.0,-5.1,-16.1,-17.5,,,,,,,,,-16.7,,,False,False,,,,,,True,True,False,False,,,,,,,,,False,
27109,330,387.0,348.2,317.0,334.0,,,,,,489.0,526.4,215.8,402.1,485.0,557.0,,,315.1,265.0,,,60.7,,57.0,18.2,-13.0,4.0,,,,,,159.0,196.4,-114.2,72.1,155.0,227.0,,,-14.9,-65.0,,,-269.3,,True,True,True,,,,,,False,False,False,False,False,False,,,True,False,,,False,
27111,63,57.0,33.4,40.0,89.0,,,,,,54.0,151.1,9.3,53.2,45.2,65.0,,,,,,,1.7,,-6.0,-29.6,-23.0,26.0,,,,,,-9.0,88.1,-53.7,-9.8,-17.8,2.0,,,,,,,-61.3,,False,False,False,,,,,,False,False,False,False,False,True,,,,,,,False,
27113,18,15.0,,13.0,0.0,,,,,,15.0,16.9,14.3,11.1,,24.0,,,,,,,4.9,,-3.0,,-5.0,-18.0,,,,,,-3.0,-1.1,-3.7,-6.9,,6.0,,,,,,,-13.1,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
27115,14,9.0,,10.0,11.0,,,,,,65.0,35.2,2.5,16.7,9.2,35.0,,,,,,,0.0,,-5.0,,-4.0,-3.0,,,,,,51.0,21.2,-11.5,2.7,-4.8,21.0,,,,,,,-14.0,,,True,True,,,,,,False,False,False,True,True,False,,,,,,,False,
27117,45,123.0,,82.0,9.0,,,,,,20.0,102.9,48.6,76.3,21.0,81.0,,,,,,,14.5,,78.0,,37.0,-36.0,,,,,,-25.0,57.9,3.6,31.3,-24.0,36.0,,,,,,,-30.5,,,True,True,,,,,,True,True,True,True,True,True,,,,,,,True,
27119,56,18.0,,18.0,0.0,,,,,,38.0,50.3,15.4,24.1,,33.0,,,,,,,29.1,,-38.0,,-38.0,-56.0,,,,,,-18.0,-5.7,-40.6,-31.9,,-23.0,,,,,,,-26.9,,,False,False,,,,,,True,True,False,True,,True,,,,,,,True,
27121,22,33.0,,15.0,0.0,,,,,,11.0,13.0,1.9,11.6,,,,,,,,,1.7,,11.0,,-7.0,-22.0,,,,,,-11.0,-9.0,-20.1,-10.4,,,,,,,,,-20.3,,,True,False,,,,,,False,True,False,True,,,,,,,,,False,
27123,1859,1248.0,2291.4,1374.0,1475.0,,,,,,2191.0,1034.3,907.9,1702.7,471.7,2168.0,,,1018.2,1990.0,,,843.8,,-611.0,432.4,-485.0,-384.0,,,,,,332.0,-824.7,-951.1,-156.3,-1387.3,309.0,,,-840.8,131.0,,,-1015.2,,True,True,True,,,,,,True,False,False,True,False,True,,,False,True,,,False,
27125,20,3.0,,0.0,0.0,,,,,,3.0,6.8,0.2,0.1,,0.0,,,,,,,0.0,,-17.0,,-20.0,-20.0,,,,,,-17.0,-13.2,-19.8,-19.9,,-20.0,,,,,,,-20.0,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
27127,10,9.0,,7.0,0.0,,,,,,23.0,19.3,4.8,7.1,,,,,,,,,0.2,,-1.0,,-3.0,-10.0,,,,,,13.0,9.3,-5.2,-2.9,,,,,,,,,-9.8,,,False,False,,,,,,False,False,False,False,,,,,,,,,False,
27129,19,21.0,,13.0,0.0,,,,,,24.0,35.9,8.7,9.7,,25.0,,,,,,,177.8,,2.0,,-6.0,-19.0,,,,,,5.0,16.9,-10.3,-9.3,,6.0,,,,,,,158.8,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
27131,117,99.0,240.6,74.0,84.0,,,,,,173.0,252.9,24.0,99.1,76.5,301.0,,,,,,,13.1,,-18.0,123.6,-43.0,-33.0,,,,,,56.0,135.9,-93.0,-17.9,-40.5,184.0,,,,,,,-103.9,,False,False,False,,,,,,False,False,False,True,False,False,,,,,,,False,
27133,43,18.0,,14.0,0.0,,,,,,17.0,24.8,5.3,19.4,,22.0,,,,,,,402.6,,-25.0,,-29.0,-43.0,,,,,,-26.0,-18.2,-37.7,-23.6,,-21.0,,,,,,,359.6,,,False,False,,,,,,False,True,False,True,,True,,,,,,,False,
27135,17,15.0,,12.0,0.0,,,,,,28.0,23.6,5.1,17.7,,18.0,,,,,,,0.0,,-2.0,,-5.0,-17.0,,,,,,11.0,6.6,-11.9,0.7,,1.0,,,,,,,-17.0,,,False,False,,,,,,False,False,False,True,,True,,,,,,,False,
27137,244,165.0,115.8,187.0,451.0,,,,,,270.0,464.8,154.0,218.3,185.5,159.0,,,163.0,237.0,,,365.3,,-79.0,-128.2,-57.0,207.0,,,,,,26.0,220.8,-90.0,-25.7,-58.5,-85.0,,,-81.0,-7.0,,,121.3,,False,True,False,,,,,,True,False,False,True,True,False,,,False,True,,,False,
27139,546,384.0,269.1,416.0,262.0,,,,,,359.0,694.6,283.9,439.3,533.4,457.0,,,,560.0,,,47.4,,-162.0,-276.9,-130.0,-284.0,,,,,,-187.0,148.6,-262.1,-106.7,-12.6,-89.0,,,,14.0,,,-498.6,,False,True,False,,,,,,False,True,False,True,True,True,,,,True,,,False,
27141,305,153.0,112.2,174.0,519.0,,,,,,220.0,302.9,157.9,210.1,141.9,200.0,,,,,,,153.3,,-152.0,-192.8,-131.0,214.0,,,,,,-85.0,-2.1,-147.1,-94.9,-163.1,-105.0,,,,,,,-151.7,,False,True,False,,,,,,True,True,True,True,False,True,,,,,,,True,
27143,22,18.0,,19.0,0.0,,,,,,27.0,38.9,17.1,22.2,,,,,,,,,38.0,,-4.0,,-3.0,-22.0,,,,,,5.0,16.9,-4.9,0.2,,,,,,,,,16.0,,,True,False,,,,,,False,False,False,True,,,,,,,,,False,
27145,255,405.0,546.1,374.0,370.0,,,,,,476.0,490.1,269.5,408.3,128.8,931.0,,,422.4,364.0,,,202.5,,150.0,291.1,119.0,115.0,,,,,,221.0,235.1,14.5,153.3,-126.2,676.0,,,167.4,109.0,,,-52.5,,False,True,True,,,,,,False,False,True,False,True,False,,,False,True,,,True,
27147,70,93.0,,63.0,146.0,,,,,,82.0,126.8,19.2,79.1,86.0,126.0,,,,,,,99.1,,23.0,,-7.0,76.0,,,,,,12.0,56.8,-50.8,9.1,16.0,56.0,,,,,,,29.1,,,True,False,,,,,,True,False,False,True,True,False,,,,,,,False,
27149,5,6.0,,3.0,0.0,,,,,,11.0,20.5,1.3,2.1,,,,,,,,,0.4,,1.0,,-2.0,-5.0,,,,,,6.0,15.5,-3.7,-2.9,,,,,,,,,-4.6,,,False,False,,,,,,False,False,False,False,,,,,,,,,False,
27151,9,30.0,,25.0,0.0,,,,,,10.0,29.3,7.4,36.9,,,,,,,,,0.9,,21.0,,16.0,-9.0,,,,,,1.0,20.3,-1.6,27.9,,,,,,,,,-8.1,,,True,True,,,,,,True,True,True,False,,,,,,,,,True,
27153,21,12.0,,6.0,0.0,,,,,,50.0,34.7,0.2,6.7,7.2,122.0,,,,,,,163.3,,-9.0,,-15.0,-21.0,,,,,,29.0,13.7,-20.8,-14.3,-13.8,101.0,,,,,,,142.3,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
27155,1,9.0,,3.0,0.0,,,,,,3.0,2.6,0.4,1.4,,3.0,,,,,,,4.4,,8.0,,2.0,-1.0,,,,,,2.0,1.6,-0.6,0.4,,2.0,,,,,,,3.4,,,True,True,,,,,,True,True,True,True,,True,,,,,,,True,
27157,42,36.0,,35.0,35.0,,,,,,21.0,58.1,16.3,52.9,,,,,,,,,0.9,,-6.0,,-7.0,-7.0,,,,,,-21.0,16.1,-25.7,10.9,,,,,,,,,-41.1,,,False,False,,,,,,False,False,False,False,,,,,,,,,False,
27159,8,3.0,,3.0,0.0,,,,,,12.0,12.1,2.6,3.3,,1.0,,,,,,,0.0,,-5.0,,-5.0,-8.0,,,,,,4.0,4.1,-5.4,-4.7,,-7.0,,,,,,,-8.0,,,False,False,,,,,,True,True,False,True,,False,,,,,,,False,
27161,62,30.0,,31.0,41.0,,,,,,25.0,58.7,24.7,34.8,,42.0,,,,,,,12.6,,-32.0,,-31.0,-21.0,,,,,,-37.0,-3.3,-37.3,-27.2,,-20.0,,,,,,,-49.4,,,True,True,,,,,,False,True,False,True,,True,,,,,,,False,
