,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
27167,12,8.0,,0.0,,,,,16.0,6.1,4.0,,,,,,,,,,28.2,-4.0,,-12.0,,,,,4.0,-5.9,-8.0,,,,,,,,,,16.2,,False,,,,,False,False,False,,,,,,,,,,False
27169,118,76.0,30.2,161.0,,,,,139.0,118.0,33.5,122.5,65.2,72.0,,,,,,,143.9,-42.0,-87.8,43.0,,,,,21.0,0.0,-84.5,4.5,-52.8,-46.0,,,,,,,25.9,False,False,,,,,True,True,False,True,False,False,,,,,,,True
27171,341,288.0,409.0,832.0,,,,,348.0,888.6,98.1,430.4,236.3,257.0,,,,496.0,,,810.2,-53.0,68.0,491.0,,,,,7.0,547.6,-242.9,89.4,-104.7,-84.0,,,,155.0,,,469.2,False,False,,,,,True,False,False,False,False,False,,,,False,,,False
27173,21,4.0,,0.0,,,,,26.0,24.7,8.0,,,,,,,,,,1.4,-17.0,,-21.0,,,,,5.0,3.7,-13.0,,,,,,,,,,-19.6,,False,,,,,True,True,True,,,,,,,,,,False
28001,266,164.0,,618.0,,,,,685.0,104.0,71.3,,92.1,227.0,,,,,,,166.8,-102.0,,352.0,,,,,419.0,-162.0,-194.7,,-173.9,-39.0,,,,,,,-99.2,,False,,,,,False,False,False,,False,True,,,,,,,True
28003,319,128.0,,371.0,,,,,160.0,210.0,328.4,,112.5,112.0,,,,,,,322.8,-191.0,,52.0,,,,,-159.0,-109.0,9.4,,-206.5,-207.0,,,,,,,3.8,,True,,,,,True,True,True,,False,False,,,,,,,True
28005,120,84.0,,63.0,,,,,65.0,81.0,4.2,,39.2,85.0,,,,,,,72.7,-36.0,,-57.0,,,,,-55.0,-39.0,-115.8,,-80.8,-35.0,,,,,,,-47.3,,False,,,,,False,False,False,,False,True,,,,,,,False
28007,137,100.0,,78.0,,,,,139.0,66.9,24.7,,17.8,212.0,,,,,,,41.4,-37.0,,-59.0,,,,,2.0,-70.1,-112.3,,-119.2,75.0,,,,,,,-95.6,,False,,,,,True,False,False,,False,False,,,,,,,False
28009,97,48.0,,0.0,,,,,32.0,40.4,7.6,,,41.0,,,,,,,73.8,-49.0,,-97.0,,,,,-65.0,-56.6,-89.4,,,-56.0,,,,,,,-23.2,,False,,,,,False,False,False,,,False,,,,,,,True
28011,703,284.0,,746.0,,,,,280.0,189.0,295.0,,183.3,304.0,,,,,,,316.0,-419.0,,43.0,,,,,-423.0,-514.0,-408.0,,-519.7,-399.0,,,,,,,-387.0,,True,,,,,False,False,True,,False,True,,,,,,,True
28013,253,140.0,,327.0,,,,,87.0,86.0,91.4,,72.7,137.0,,,,,,,109.6,-113.0,,74.0,,,,,-166.0,-167.0,-161.6,,-180.3,-116.0,,,,,,,-143.4,,True,,,,,False,False,False,,False,False,,,,,,,False
28015,80,68.0,,89.0,,,,,57.0,51.0,32.3,,24.2,107.0,,,,,,,23.3,-12.0,,9.0,,,,,-23.0,-29.0,-47.7,,-55.8,27.0,,,,,,,-56.7,,True,,,,,False,False,False,,False,False,,,,,,,False
28017,162,84.0,,165.0,,,,,121.0,79.8,17.8,,78.1,166.0,,,,,,,65.0,-78.0,,3.0,,,,,-41.0,-82.2,-144.2,,-83.9,4.0,,,,,,,-97.0,,True,,,,,True,False,False,,False,True,,,,,,,False
28019,58,4.0,,0.0,,,,,17.0,21.0,16.3,,,,,,,,,,6.0,-54.0,,-58.0,,,,,-41.0,-37.0,-41.7,,,,,,,,,,-52.0,,False,,,,,True,True,True,,,,,,,,,,True
28021,103,124.0,,284.0,,,,,89.0,105.9,35.1,,35.1,180.0,,,,,,,38.8,21.0,,181.0,,,,,-14.0,2.9,-67.9,,-67.9,77.0,,,,,,,-64.2,,False,,,,,True,True,False,,False,False,,,,,,,False
28023,103,68.0,,0.0,,,,,58.0,61.6,36.1,,36.5,127.0,,,,,,,37.4,-35.0,,-103.0,,,,,-45.0,-41.4,-66.9,,-66.5,24.0,,,,,,,-65.6,,False,,,,,False,False,False,,False,True,,,,,,,False
28025,136,36.0,,12.0,,,,,73.0,109.0,9.1,,66.8,,,,,,,,29.8,-100.0,,-124.0,,,,,-63.0,-27.0,-126.9,,-69.2,,,,,,,,-106.2,,False,,,,,True,True,False,,True,,,,,,,,False
28027,521,92.0,,134.0,,,,,327.0,111.4,28.0,,60.0,144.0,,,,,,,78.9,-429.0,,-387.0,,,,,-194.0,-409.6,-493.0,,-461.0,-377.0,,,,,,,-442.1,,True,,,,,True,True,False,,False,True,,,,,,,False
28029,297,204.0,,251.0,,,,,274.0,202.9,85.5,,131.1,387.0,,,,,,,100.8,-93.0,,-46.0,,,,,-23.0,-94.1,-211.5,,-165.9,90.0,,,,,,,-196.2,,True,,,,,True,False,False,,False,True,,,,,,,False
28031,177,352.0,,736.0,,,,,177.0,160.4,274.1,,144.8,343.0,,,,,,,192.0,175.0,,559.0,,,,,0.0,-16.6,97.1,,-32.2,166.0,,,,,,,15.0,,False,,,,,True,True,True,,True,True,,,,,,,True
28033,1732,1312.0,1894.8,964.0,,,,,2201.0,1017.0,1039.4,1667.1,1116.9,1400.0,,,931.5,1975.0,,,1462.3,-420.0,162.8,-768.0,,,,,469.0,-715.0,-692.6,-64.9,-615.1,-332.0,,,-800.5,243.0,,,-269.7,True,False,,,,,False,False,False,True,False,True,,,False,True,,,True
28035,785,532.0,357.4,1296.0,,,,,985.0,319.7,384.8,928.1,170.4,684.0,,,563.7,,,,356.7,-253.0,-427.6,511.0,,,,,200.0,-465.3,-400.2,143.1,-614.6,-101.0,,,-221.3,,,,-428.3,False,False,,,,,True,False,False,True,False,True,,,True,,,,False
28037,70,36.0,,0.0,,,,,73.0,35.1,4.6,,,40.0,,,,,,,47.3,-34.0,,-70.0,,,,,3.0,-34.9,-65.4,,,-30.0,,,,,,,-22.7,,False,,,,,True,False,False,,,True,,,,,,,True
28039,443,120.0,,282.0,,,,,212.0,160.0,162.5,,93.8,110.0,,,,,,,213.3,-323.0,,-161.0,,,,,-231.0,-283.0,-280.5,,-349.2,-333.0,,,,,,,-229.7,,True,,,,,True,True,True,,False,False,,,,,,,True
28041,128,32.0,,46.0,,,,,45.0,97.6,6.8,,45.3,67.0,,,,,,,38.6,-96.0,,-82.0,,,,,-83.0,-30.4,-121.2,,-82.7,-61.0,,,,,,,-89.4,,True,,,,,True,True,False,,True,True,,,,,,,True
28043,249,460.0,,717.0,,,,,420.0,247.0,211.0,,259.1,463.0,,,,,,,217.4,211.0,,468.0,,,,,171.0,-2.0,-38.0,,10.1,214.0,,,,,,,-31.6,,False,,,,,True,True,True,,True,False,,,,,,,True
28045,244,72.0,,124.0,,,,,308.0,66.8,36.6,,47.6,92.0,,,,,,,62.5,-172.0,,-120.0,,,,,64.0,-177.2,-207.4,,-196.4,-152.0,,,,,,,-181.5,,True,,,,,True,False,False,,False,True,,,,,,,False
28047,1362,1000.0,977.7,1282.0,,,,,1106.0,1479.8,1416.7,1432.1,1229.6,917.0,,,1329.1,1994.0,,,1507.0,-362.0,-384.3,-80.0,,,,,-256.0,117.8,54.7,70.1,-132.4,-445.0,,,-32.9,632.0,,,145.0,False,True,,,,,True,True,True,True,True,False,,,True,False,,,True
28049,2691,1712.0,2072.7,2126.0,,,,,1759.0,1830.3,2089.1,2441.0,1360.1,2026.0,,,1138.0,4353.0,,,1774.5,-979.0,-618.3,-565.0,,,,,-932.0,-860.7,-601.9,-250.0,-1330.9,-665.0,,,-1553.0,1662.0,,,-916.5,True,True,,,,,True,True,True,True,False,True,,,False,False,,,True
28051,304,140.0,,62.0,,,,,122.0,69.9,90.6,,22.2,323.0,,,,,,,31.9,-164.0,,-242.0,,,,,-182.0,-234.1,-213.4,,-281.8,19.0,,,,,,,-272.1,,False,,,,,False,False,False,,False,True,,,,,,,False
28053,128,64.0,,143.0,,,,,54.0,56.5,12.1,,58.5,101.0,,,,,,,55.6,-64.0,,15.0,,,,,-74.0,-71.5,-115.9,,-69.5,-27.0,,,,,,,-72.4,,True,,,,,False,False,False,,False,True,,,,,,,False
28055,16,4.0,,0.0,,,,,1.0,14.2,,,,,,,,,,,4.0,-12.0,,-16.0,,,,,-15.0,-1.8,,,,,,,,,,,-12.0,,False,,,,,False,True,,,,,,,,,,,False
28057,212,44.0,,74.0,,,,,39.0,96.3,18.2,,46.5,83.0,,,,,,,42.9,-168.0,,-138.0,,,,,-173.0,-115.7,-193.8,,-165.5,-129.0,,,,,,,-169.1,,True,,,,,False,True,False,,True,True,,,,,,,False
28059,1494,636.0,232.8,1184.0,,,,,922.0,745.6,537.4,886.1,570.2,619.0,,,1818.8,1908.0,,,949.7,-858.0,-1261.2,-310.0,,,,,-572.0,-748.4,-956.6,-607.9,-923.8,-875.0,,,324.8,414.0,,,-544.3,False,True,,,,,True,True,False,True,False,False,,,True,True,,,True
28061,110,64.0,,130.0,,,,,74.0,89.1,12.4,,42.8,152.0,,,,,,,43.5,-46.0,,20.0,,,,,-36.0,-20.9,-97.6,,-67.2,42.0,,,,,,,-66.5,,True,,,,,True,True,False,,False,True,,,,,,,False
28063,69,76.0,,0.0,,,,,44.0,74.7,53.4,,25.8,89.0,,,,,,,61.3,7.0,,-69.0,,,,,-25.0,5.7,-15.6,,-43.2,20.0,,,,,,,-7.7,,False,,,,,False,True,False,,False,False,,,,,,,False
28065,111,36.0,,72.0,,,,,46.0,60.2,20.1,,22.3,,,,,,,,26.3,-75.0,,-39.0,,,,,-65.0,-50.8,-90.9,,-88.7,,,,,,,,-84.7,,True,,,,,True,True,False,,False,,,,,,,,False
28067,682,332.0,192.1,543.0,,,,,1156.0,380.5,154.8,482.5,162.7,687.0,,,299.5,,,,211.2,-350.0,-489.9,-139.0,,,,,474.0,-301.5,-527.2,-199.5,-519.3,5.0,,,-382.5,,,,-470.8,False,True,,,,,False,True,False,True,False,True,,,False,,,,False
28069,48,24.0,,15.0,,,,,20.0,22.4,2.0,,8.9,,,,,,,,11.5,-24.0,,-33.0,,,,,-28.0,-25.6,-46.0,,-39.1,,,,,,,,-36.5,,False,,,,,False,False,False,,False,,,,,,,,False
28071,467,432.0,292.6,972.0,,,,,582.0,201.9,605.5,634.7,393.4,428.0,,,,,,,437.0,-35.0,-174.4,505.0,,,,,115.0,-265.1,138.5,167.7,-73.6,-39.0,,,,,,,-30.0,False,False,,,,,False,False,False,False,False,False,,,,,,,True
28073,668,312.0,187.0,509.0,,,,,650.0,293.0,275.6,725.9,278.4,407.0,,,387.2,,,,325.1,-356.0,-481.0,-159.0,,,,,-18.0,-375.0,-392.4,57.9,-389.6,-261.0,,,-280.8,,,,-342.9,False,True,,,,,True,False,False,True,False,True,,,True,,,,True
28075,444,220.0,117.2,505.0,,,,,1057.0,165.9,52.2,241.1,47.8,528.0,,,154.2,,,,141.0,-224.0,-326.8,61.0,,,,,613.0,-278.1,-391.8,-202.9,-396.2,84.0,,,-289.8,,,,-303.0,False,True,,,,,False,False,False,True,False,True,,,False,,,,False
28077,110,140.0,,266.0,,,,,97.0,104.7,73.8,,46.7,153.0,,,,,,,91.1,30.0,,156.0,,,,,-13.0,-5.3,-36.2,,-63.3,43.0,,,,,,,-18.9,,False,,,,,True,True,False,,False,False,,,,,,,True
28079,151,240.0,,499.0,,,,,254.0,146.9,141.8,,47.9,379.0,,,,,,,67.8,89.0,,348.0,,,,,103.0,-4.1,-9.2,,-103.1,228.0,,,,,,,-83.2,,False,,,,,False,True,True,,False,False,,,,,,,True
28081,816,260.0,640.2,295.0,,,,,1006.0,592.7,137.6,398.4,410.1,393.0,,,255.8,,,,300.6,-556.0,-175.8,-521.0,,,,,190.0,-223.3,-678.4,-417.6,-405.9,-423.0,,,-560.2,,,,-515.4,True,True,,,,,True,True,False,True,True,True,,,False,,,,True
28083,394,180.0,,147.0,,,,,424.0,158.5,34.7,,69.2,307.0,,,,,,,93.5,-214.0,,-247.0,,,,,30.0,-235.5,-359.3,,-324.8,-87.0,,,,,,,-300.5,,False,,,,,True,False,False,,False,True,,,,,,,False
28085,280,300.0,,432.0,,,,,417.0,125.4,110.6,,116.9,350.0,,,,,,,164.8,20.0,,152.0,,,,,137.0,-154.6,-169.4,,-163.1,70.0,,,,,,,-115.2,,False,,,,,False,False,False,,False,False,,,,,,,False
28087,526,260.0,287.3,329.0,,,,,412.0,408.3,74.4,261.6,244.8,337.0,,,245.6,,,,231.2,-266.0,-238.7,-197.0,,,,,-114.0,-117.7,-451.6,-264.4,-281.2,-189.0,,,-280.4,,,,-294.8,True,True,,,,,True,True,False,True,False,True,,,False,,,,False
28089,968,600.0,280.5,910.0,,,,,876.0,600.2,553.6,997.4,397.1,907.0,,,779.1,,,,448.7,-368.0,-687.5,-58.0,,,,,-92.0,-367.8,-414.4,29.4,-570.9,-61.0,,,-188.9,,,,-519.3,False,True,,,,,True,True,False,True,False,True,,,True,,,,False
28091,330,208.0,,250.0,,,,,249.0,183.2,181.3,,149.3,239.0,,,,,,,174.5,-122.0,,-80.0,,,,,-81.0,-146.8,-148.7,,-180.7,-91.0,,,,,,,-155.5,,True,,,,,True,False,False,,False,True,,,,,,,False
28093,411,204.0,,266.0,,,,,193.0,211.9,96.5,,234.7,212.0,,,,,,,235.8,-207.0,,-145.0,,,,,-218.0,-199.1,-314.5,,-176.3,-199.0,,,,,,,-175.2,,True,,,,,False,True,False,,True,True,,,,,,,True
28095,322,228.0,,715.0,,,,,156.0,302.6,100.9,,103.3,302.0,,,,,,,166.5,-94.0,,393.0,,,,,-166.0,-19.4,-221.1,,-218.7,-20.0,,,,,,,-155.5,,False,,,,,False,True,False,,False,True,,,,,,,False
28097,150,160.0,,381.0,,,,,72.0,75.1,217.8,,32.0,153.0,,,,,,,77.8,10.0,,231.0,,,,,-78.0,-74.9,67.8,,-118.0,3.0,,,,,,,-72.2,,False,,,,,False,False,False,,False,True,,,,,,,False
28099,240,240.0,,191.0,,,,,468.0,142.8,48.0,,43.9,,,,,,,,44.7,0.0,,-49.0,,,,,228.0,-97.2,-192.0,,-196.1,,,,,,,,-195.3,,False,,,,,False,False,False,,False,,,,,,,,False
28101,167,144.0,,128.0,,,,,121.0,72.9,34.7,,16.6,229.0,,,,,,,65.1,-23.0,,-39.0,,,,,-46.0,-94.1,-132.3,,-150.4,62.0,,,,,,,-101.9,,False,,,,,False,False,False,,False,False,,,,,,,False
28103,175,68.0,,90.0,,,,,43.0,75.8,4.1,,39.3,,,,,,,,26.5,-107.0,,-85.0,,,,,-132.0,-99.2,-170.9,,-135.7,,,,,,,,-148.5,,True,,,,,False,True,False,,False,,,,,,,,False
28105,507,280.0,,643.0,,,,,382.0,416.7,120.3,,223.6,403.0,,,,,,,219.5,-227.0,,136.0,,,,,-125.0,-90.3,-386.7,,-283.4,-104.0,,,,,,,-287.5,,True,,,,,True,True,False,,False,True,,,,,,,False
28107,606,412.0,,743.0,,,,,326.0,220.6,197.3,,241.7,388.0,,,,,,,477.0,-194.0,,137.0,,,,,-280.0,-385.4,-408.7,,-364.3,-218.0,,,,,,,-129.0,,True,,,,,False,False,False,,False,False,,,,,,,True
28109,252,136.0,13.9,410.0,,,,,320.0,107.4,96.4,299.3,23.0,197.0,,,136.9,,,,108.8,-116.0,-238.1,158.0,,,,,68.0,-144.6,-155.6,47.3,-229.0,-55.0,,,-115.1,,,,-143.2,False,False,,,,,True,False,False,True,False,True,,,True,,,,False
28111,145,84.0,,42.0,,,,,50.0,45.1,11.2,,,82.0,,,,,,,81.7,-61.0,,-103.0,,,,,-95.0,-99.9,-133.8,,,-63.0,,,,,,,-63.3,,False,,,,,False,False,False,,,False,,,,,,,False
28113,429,272.0,,587.0,,,,,546.0,265.1,214.1,,216.3,330.0,,,,,,,271.1,-157.0,,158.0,,,,,117.0,-163.9,-214.9,,-212.7,-99.0,,,,,,,-157.9,,False,,,,,True,False,False,,False,True,,,,,,,False
28115,475,252.0,,256.0,,,,,307.0,283.4,100.5,,263.6,260.0,,,,,,,257.3,-223.0,,-219.0,,,,,-168.0,-191.6,-374.5,,-211.4,-215.0,,,,,,,-217.7,,True,,,,,True,True,False,,True,True,,,,,,,True
28117,297,48.0,,78.0,,,,,100.0,88.9,20.4,,72.5,,,,,,,,54.5,-249.0,,-219.0,,,,,-197.0,-208.1,-276.6,,-224.5,,,,,,,,-242.5,,True,,,,,True,True,False,,True,,,,,,,,True
28119,163,92.0,,142.0,,,,,63.0,48.5,86.1,,,87.0,,,,,,,80.3,-71.0,,-21.0,,,,,-100.0,-114.5,-76.9,,,-76.0,,,,,,,-82.7,,True,,,,,False,False,False,,,False,,,,,,,False
28121,1189,684.0,448.9,702.0,,,,,1453.0,772.2,811.6,981.4,680.1,758.0,,,718.8,2828.0,,,775.5,-505.0,-740.1,-487.0,,,,,264.0,-416.8,-377.4,-207.6,-508.9,-431.0,,,-470.2,1639.0,,,-413.5,False,True,,,,,True,True,True,True,False,True,,,True,False,,,True
28123,179,196.0,,472.0,,,,,394.0,127.2,109.2,,16.4,450.0,,,,,,,56.4,17.0,,293.0,,,,,215.0,-51.8,-69.8,,-162.6,271.0,,,,,,,-122.6,,False,,,,,False,False,False,,False,False,,,,,,,False
28125,149,52.0,,0.0,,,,,15.0,31.7,9.9,,,40.0,,,,,,,61.5,-97.0,,-149.0,,,,,-134.0,-117.3,-139.1,,,-109.0,,,,,,,-87.5,,False,,,,,False,False,False,,,False,,,,,,,True
28127,402,332.0,,682.0,,,,,214.0,236.7,637.0,,180.6,351.0,,,,,,,365.4,-70.0,,280.0,,,,,-188.0,-165.3,235.0,,-221.4,-51.0,,,,,,,-36.6,,False,,,,,False,False,False,,False,True,,,,,,,True
28129,158,104.0,,181.0,,,,,72.0,76.5,26.3,,36.9,164.0,,,,,,,62.7,-54.0,,23.0,,,,,-86.0,-81.5,-131.7,,-121.1,6.0,,,,,,,-95.3,,True,,,,,False,False,False,,False,True,,,,,,,False
28131,120,40.0,,88.0,,,,,212.0,83.6,18.4,,,52.0,,,,,,,58.1,-80.0,,-32.0,,,,,92.0,-36.4,-101.6,,,-68.0,,,,,,,-61.9,,True,,,,,False,True,False,,,True,,,,,,,True
28133,547,416.0,,659.0,,,,,238.0,296.0,439.9,,170.6,377.0,,,,,,,328.5,-131.0,,112.0,,,,,-309.0,-251.0,-107.1,,-376.4,-170.0,,,,,,,-218.5,,True,,,,,False,False,True,,False,False,,,,,,,False
28135,335,236.0,,594.0,,,,,110.0,146.4,281.5,,63.3,210.0,,,,,,,255.0,-99.0,,259.0,,,,,-225.0,-188.6,-53.5,,-271.7,-125.0,,,,,,,-80.0,,False,,,,,False,False,True,,False,False,,,,,,,True
28137,368,296.0,,452.0,,,,,393.0,300.6,352.2,,179.2,314.0,,,,,,,245.4,-72.0,,84.0,,,,,25.0,-67.4,-15.8,,-188.8,-54.0,,,,,,,-122.6,,False,,,,,True,True,True,,False,True,,,,,,,False
28139,215,60.0,,86.0,,,,,128.0,45.5,5.1,,63.1,90.0,,,,,,,53.2,-155.0,,-129.0,,,,,-87.0,-169.5,-209.9,,-151.9,-125.0,,,,,,,-161.8,,True,,,,,True,False,False,,True,True,,,,,,,False
28141,312,76.0,,119.0,,,,,44.0,121.8,50.4,,,76.0,,,,,,,103.4,-236.0,,-193.0,,,,,-268.0,-190.2,-261.6,,,-236.0,,,,,,,-208.6,,True,,,,,False,True,False,,,False,,,,,,,True
28143,210,92.0,,146.0,,,,,75.0,61.4,18.0,,57.9,89.0,,,,,,,82.7,-118.0,,-64.0,,,,,-135.0,-148.6,-192.0,,-152.1,-121.0,,,,,,,-127.3,,True,,,,,False,False,False,,False,False,,,,,,,False
28145,375,180.0,,449.0,,,,,333.0,259.0,114.1,,189.7,190.0,,,,,,,234.5,-195.0,,74.0,,,,,-42.0,-116.0,-260.9,,-185.3,-185.0,,,,,,,-140.5,,True,,,,,True,True,False,,True,True,,,,,,,True
28147,236,248.0,,323.0,,,,,119.0,143.2,185.8,,108.3,236.0,,,,,,,175.6,12.0,,87.0,,,,,-117.0,-92.8,-50.2,,-127.7,0.0,,,,,,,-60.4,,False,,,,,False,False,False,,False,True,,,,,,,False
28149,495,332.0,,504.0,,,,,566.0,460.4,120.8,,302.6,405.0,,,,,,,336.9,-163.0,,9.0,,,,,71.0,-34.6,-374.2,,-192.4,-90.0,,,,,,,-158.1,,True,,,,,True,True,False,,False,True,,,,,,,True
28151,924,576.0,,1090.0,,,,,404.0,384.1,566.0,,333.2,577.0,,,,,,,515.9,-348.0,,166.0,,,,,-520.0,-539.9,-358.0,,-590.8,-347.0,,,,,,,-408.1,,True,,,,,False,False,False,,False,True,,,,,,,False
28153,202,80.0,,100.0,,,,,300.0,190.3,14.2,,88.0,,,,,,,,42.0,-122.0,,-102.0,,,,,98.0,-11.7,-187.8,,-114.0,,,,,,,,-160.0,,True,,,,,True,True,False,,True,,,,,,,,False
28155,94,36.0,,22.0,,,,,60.0,40.3,2.1,,21.2,72.0,,,,,,,14.8,-58.0,,-72.0,,,,,-34.0,-53.7,-91.9,,-72.8,-22.0,,,,,,,-79.2,,False,,,,,True,True,False,,False,True,,,,,,,False
28157,107,16.0,,0.0,,,,,69.0,12.4,15.4,,,,,,,,,,11.7,-91.0,,-107.0,,,,,-38.0,-94.6,-91.6,,,,,,,,,,-95.3,,False,,,,,True,False,False,,,,,,,,,,False
28159,325,144.0,,187.0,,,,,65.0,165.9,26.0,,120.2,187.0,,,,,,,97.1,-181.0,,-138.0,,,,,-260.0,-159.1,-299.0,,-204.8,-138.0,,,,,,,-227.9,,True,,,,,False,True,False,,False,True,,,,,,,False
28161,106,144.0,,311.0,,,,,131.0,65.7,31.1,,44.6,152.0,,,,,,,68.3,38.0,,205.0,,,,,25.0,-40.3,-74.9,,-61.4,46.0,,,,,,,-37.7,,False,,,,,True,False,False,,False,False,,,,,,,True
28163,276,192.0,,239.0,,,,,147.0,119.3,68.2,,19.4,322.0,,,,,,,121.5,-84.0,,-37.0,,,,,-129.0,-156.7,-207.8,,-256.6,46.0,,,,,,,-154.5,,True,,,,,False,False,False,,False,True,,,,,,,False
29001,52,28.0,,12.0,,,,,217.0,58.5,3.9,,24.7,69.0,,,,,,,77.4,-24.0,,-40.0,,,,,165.0,6.5,-48.1,,-27.3,17.0,,,,,,,25.4,,False,,,,,False,True,False,,False,True,,,,,,,False
29003,33,0.0,,0.0,,,,,76.0,33.2,17.7,,,,,,,,,,0.4,-33.0,,-33.0,,,,,43.0,0.2,-15.3,,,,,,,,,,-32.6,,False,,,,,False,True,True,,,,,,,,,,True
29005,8,4.0,,0.0,,,,,12.0,8.5,0.3,,,,,,,,,,4.2,-4.0,,-8.0,,,,,4.0,0.5,-7.7,,,,,,,,,,-3.8,,False,,,,,False,True,False,,,,,,,,,,True
29007,57,12.0,,0.0,,,,,166.0,24.3,0.0,,16.9,,,,,,,,4.2,-45.0,,-57.0,,,,,109.0,-32.7,-57.0,,-40.1,,,,,,,,-52.8,,False,,,,,False,True,False,,True,,,,,,,,False
29009,152,88.0,,28.0,,,,,130.0,171.5,36.4,,,102.0,,,,,,,132.1,-64.0,,-124.0,,,,,-22.0,19.5,-115.6,,,-50.0,,,,,,,-19.9,,False,,,,,True,True,False,,,True,,,,,,,True
29011,36,20.0,,0.0,,,,,27.0,25.5,,,,27.0,,,,,,,12.5,-16.0,,-36.0,,,,,-9.0,-10.5,,,,-9.0,,,,,,,-23.5,,False,,,,,True,True,,,,True,,,,,,,False
29013,31,4.0,,0.0,,,,,33.0,3.3,0.9,,,,,,,,,,213.8,-27.0,,-31.0,,,,,2.0,-27.7,-30.1,,,,,,,,,,182.8,,False,,,,,True,False,False,,,,,,,,,,False
29015,68,16.0,,0.0,,,,,24.0,22.3,2.1,,,20.0,,,,,,,72.8,-52.0,,-68.0,,,,,-44.0,-45.7,-65.9,,,-48.0,,,,,,,4.8,,False,,,,,True,True,False,,,True,,,,,,,True
29017,43,28.0,,0.0,,,,,5.0,22.3,4.3,,,29.0,,,,,,,332.3,-15.0,,-43.0,,,,,-38.0,-20.7,-38.7,,,-14.0,,,,,,,289.3,,False,,,,,False,False,False,,,True,,,,,,,False
29019,762,624.0,599.1,1862.0,,,,,903.0,454.1,243.4,793.4,814.4,616.0,,,,1041.0,,,1893.5,-138.0,-162.9,1100.0,,,,,141.0,-307.9,-518.6,31.4,52.4,-146.0,,,,279.0,,,1131.5,False,False,,,,,False,False,False,True,True,False,,,,False,,,False
29021,138,220.0,151.6,323.0,,,,,831.0,384.7,55.9,187.4,61.2,,,,,,,,263.9,82.0,13.6,185.0,,,,,693.0,246.7,-82.1,49.4,-76.8,,,,,,,,125.9,True,False,,,,,False,False,False,True,True,,,,,,,,False
29023,158,36.0,,36.0,,,,,122.0,135.8,3.4,,99.4,,,,,,,,14.4,-122.0,,-122.0,,,,,-36.0,-22.2,-154.6,,-58.6,,,,,,,,-143.6,,False,,,,,True,True,False,,True,,,,,,,,False
29025,21,8.0,,0.0,,,,,32.0,23.8,1.2,,,,,,,,,,39.6,-13.0,,-21.0,,,,,11.0,2.8,-19.8,,,,,,,,,,18.6,,False,,,,,True,True,False,,,,,,,,,,False
29027,79,28.0,,47.0,,,,,82.0,83.2,16.0,,,44.0,,,,,,,33.1,-51.0,,-32.0,,,,,3.0,4.2,-63.0,,,-35.0,,,,,,,-45.9,,True,,,,,True,True,False,,,True,,,,,,,True
29029,256,56.0,,139.0,,,,,50.0,74.0,38.0,,,70.0,,,,,,,83.9,-200.0,,-117.0,,,,,-206.0,-182.0,-218.0,,,-186.0,,,,,,,-172.1,,True,,,,,False,True,False,,,True,,,,,,,True
29031,307,476.0,196.2,1648.0,,,,,189.0,293.9,700.2,488.5,477.2,432.0,,,,,,,1521.6,169.0,-110.8,1341.0,,,,,-118.0,-13.1,393.2,181.5,170.2,125.0,,,,,,,1214.6,True,False,,,,,True,True,False,False,False,True,,,,,,,False
29033,74,40.0,,0.0,,,,,69.0,39.2,3.2,,,,,,,,,,170.3,-34.0,,-74.0,,,,,-5.0,-34.8,-70.8,,,,,,,,,,96.3,,False,,,,,True,False,False,,,,,,,,,,False
