,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
20025,11,0.0,,0.0,,,,5.0,2.3,4.4,,,,0.0,-11.0,,-11.0,,,,-6.0,-8.7,-6.6,,,,-11.0,,False,,,,True,True,True,,,,False
20027,15,5.0,,0.0,,,,1.0,11.6,0.6,,,,298.5,-10.0,,-15.0,,,,-14.0,-3.4,-14.4,,,,283.5,,False,,,,False,True,False,,,,False
20029,11,55.0,,0.0,,,,5.0,26.5,3.0,,,,4.8,44.0,,-11.0,,,,-6.0,15.5,-8.0,,,,-6.2,,True,,,,True,True,True,,,,True
20031,14,0.0,,0.0,,,,20.0,9.3,5.1,,,,0.0,-14.0,,-14.0,,,,6.0,-4.7,-8.9,,,,-14.0,,False,,,,True,True,True,,,,True
20033,2,5.0,,0.0,,,,0.0,9.4,0.1,,,,81.8,3.0,,-2.0,,,,-2.0,7.4,-1.9,,,,79.8,,True,,,,True,False,True,,,,False
20035,92,35.0,,65.0,,,,49.0,138.1,28.2,,,,2.8,-57.0,,-27.0,,,,-43.0,46.1,-63.8,,,,-89.2,,True,,,,True,True,False,,,,False
20037,114,100.0,,36.0,,,,437.0,105.9,8.1,832.6,,,16.5,-14.0,,-78.0,,,,323.0,-8.1,-105.9,718.6,,,-97.5,,False,,,,False,True,False,False,,,False
20039,5,0.0,,0.0,,,,0.0,0.0,,,,,,-5.0,,-5.0,,,,-5.0,-5.0,,,,,,,False,,,,False,False,,,,,
20041,39,0.0,,0.0,,,,3.0,17.4,1.0,,,,0.0,-39.0,,-39.0,,,,-36.0,-21.6,-38.0,,,,-39.0,,False,,,,True,True,True,,,,True
20043,22,0.0,,0.0,,,,9.0,12.4,3.4,,,,2.2,-22.0,,-22.0,,,,-13.0,-9.6,-18.6,,,,-19.8,,False,,,,True,True,True,,,,True
20045,463,635.0,,974.0,,,,490.0,366.2,686.7,1433.4,,,5771.6,172.0,,511.0,,,,27.0,-96.8,223.7,970.4,,,5308.6,,False,,,,True,True,False,False,,,False
20047,3,5.0,,0.0,,,,0.0,5.5,0.4,,,,91.5,2.0,,-3.0,,,,-3.0,2.5,-2.6,,,,88.5,,False,,,,False,False,False,,,,False
20049,0,0.0,,0.0,,,,0.0,14.0,,,,,0.0,0.0,,0.0,,,,0.0,14.0,,,,,0.0,,True,,,,True,False,,,,,True
20051,116,50.0,,0.0,,,,12.0,53.9,3.9,,,,1375.0,-66.0,,-116.0,,,,-104.0,-62.1,-112.1,,,,1259.0,,False,,,,False,True,False,,,,False
20053,17,5.0,,0.0,,,,0.0,18.7,0.1,,,,238.8,-12.0,,-17.0,,,,-17.0,1.7,-16.9,,,,221.8,,False,,,,False,True,False,,,,False
20055,208,60.0,,0.0,,,,345.0,167.0,2.2,51.0,,,28.6,-148.0,,-208.0,,,,137.0,-41.0,-205.8,-157.0,,,-179.4,,False,,,,True,True,False,False,,,False
20057,115,85.0,,121.0,,,,571.0,251.0,4.4,101.1,,,0.0,-30.0,,6.0,,,,456.0,136.0,-110.6,-13.9,,,-115.0,,True,,,,False,False,False,True,,,False
20059,104,55.0,,62.0,,,,50.0,93.2,27.1,,,,105.2,-49.0,,-42.0,,,,-54.0,-10.8,-76.9,,,,1.2,,True,,,,False,True,False,,,,True
20061,76,110.0,,467.0,,,,114.0,100.6,28.3,,,,38.2,34.0,,391.0,,,,38.0,24.6,-47.7,,,,-37.8,,False,,,,False,True,False,,,,False
20063,4,5.0,,0.0,,,,0.0,6.9,0.0,,,,129.5,1.0,,-4.0,,,,-4.0,2.9,-4.0,,,,125.5,,False,,,,False,False,False,,,,False
20065,16,0.0,,0.0,,,,0.0,0.0,,,,,,-16.0,,-16.0,,,,-16.0,-16.0,,,,,,,False,,,,False,False,,,,,
20067,57,30.0,,0.0,,,,5.0,27.2,14.8,,,,19.8,-27.0,,-57.0,,,,-52.0,-29.8,-42.2,,,,-37.2,,False,,,,False,False,False,,,,False
20069,46,35.0,,0.0,,,,0.0,10.7,2.3,,,,266.3,-11.0,,-46.0,,,,-46.0,-35.3,-43.7,,,,220.3,,False,,,,False,False,False,,,,False
20071,4,0.0,,0.0,,,,0.0,0.0,,,,,,-4.0,,-4.0,,,,-4.0,-4.0,,,,,,,False,,,,False,False,,,,,
20073,9,0.0,,0.0,,,,1.0,9.0,0.6,,,,0.0,-9.0,,-9.0,,,,-8.0,-0.0,-8.4,,,,-9.0,,False,,,,True,True,True,,,,False
20075,7,5.0,,0.0,,,,0.0,8.0,3.1,,,,23.8,-2.0,,-7.0,,,,-7.0,1.0,-3.9,,,,16.8,,False,,,,False,True,False,,,,False
20077,8,10.0,,0.0,,,,1.0,25.7,0.2,,,,265.8,2.0,,-8.0,,,,-7.0,17.7,-7.8,,,,257.8,,False,,,,False,False,False,,,,False
20079,154,75.0,,0.0,,,,31.0,119.6,11.8,,,,17.7,-79.0,,-154.0,,,,-123.0,-34.4,-142.2,,,,-136.3,,False,,,,False,True,False,,,,False
20081,18,25.0,,0.0,,,,1.0,8.0,2.9,,,,168.5,7.0,,-18.0,,,,-17.0,-10.0,-15.1,,,,150.5,,False,,,,False,False,False,,,,False
20083,2,0.0,,0.0,,,,0.0,12.0,0.4,,,,0.0,-2.0,,-2.0,,,,-2.0,10.0,-1.6,,,,-2.0,,False,,,,False,False,True,,,,True
20085,33,40.0,,0.0,,,,35.0,17.3,0.2,24.7,,,262.2,7.0,,-33.0,,,,2.0,-15.7,-32.8,-8.3,,,229.2,,False,,,,True,False,False,False,,,False
20087,50,15.0,,0.0,,,,14.0,29.0,2.3,,,,164.8,-35.0,,-50.0,,,,-36.0,-21.0,-47.7,,,,114.8,,False,,,,False,True,False,,,,False
20089,7,0.0,,0.0,,,,0.0,8.8,0.1,,,,0.0,-7.0,,-7.0,,,,-7.0,1.8,-6.9,,,,-7.0,,False,,,,False,True,True,,,,False
20091,3532,2805.0,,312.0,,,,2261.0,2855.6,4919.7,10366.2,3694.6,,12952.7,-727.0,,-3220.0,,,,-1271.0,-676.4,1387.7,6834.2,162.6,,9420.7,,False,,,,False,True,False,False,True,,False
20093,11,0.0,,0.0,,,,1.0,6.9,6.0,,,,0.0,-11.0,,-11.0,,,,-10.0,-4.1,-5.0,,,,-11.0,,False,,,,True,True,True,,,,True
20095,17,0.0,,0.0,,,,0.0,0.0,,,,,,-17.0,,-17.0,,,,-17.0,-17.0,,,,,,,False,,,,False,False,,,,,
20097,4,0.0,,0.0,,,,0.0,8.3,0.1,,,,0.0,-4.0,,-4.0,,,,-4.0,4.3,-3.9,,,,-4.0,,False,,,,False,False,True,,,,False
20099,82,50.0,,6.0,,,,135.0,70.1,12.6,,,,18.1,-32.0,,-76.0,,,,53.0,-11.9,-69.4,,,,-63.9,,False,,,,False,True,False,,,,False
20101,0,0.0,,0.0,,,,0.0,10.6,0.2,,,,0.0,0.0,,0.0,,,,0.0,10.6,0.2,,,,0.0,,True,,,,True,False,False,,,,True
20103,278,175.0,,0.0,,,,638.0,213.5,33.8,51.2,81.1,,321.1,-103.0,,-278.0,,,,360.0,-64.5,-244.2,-226.8,-196.9,,43.1,,False,,,,False,True,False,False,False,,True
20105,5,5.0,,0.0,,,,0.0,16.9,,,,,0.0,0.0,,-5.0,,,,-5.0,11.9,,,,,-5.0,,False,,,,False,False,,,,,False
20107,22,10.0,,0.0,,,,7.0,11.4,2.2,,,,23.7,-12.0,,-22.0,,,,-15.0,-10.6,-19.8,,,,1.7,,False,,,,False,True,False,,,,True
20109,1,0.0,,0.0,,,,0.0,15.7,,,,,0.0,-1.0,,-1.0,,,,-1.0,14.7,,,,,-1.0,,False,,,,False,False,,,,,False
20111,242,115.0,,3.0,,,,446.0,123.4,3.3,223.2,,,196.3,-127.0,,-239.0,,,,204.0,-118.6,-238.7,-18.8,,,-45.7,,False,,,,False,True,False,True,,,True
20113,63,95.0,,23.0,,,,42.0,125.3,17.3,,,,32.9,32.0,,-40.0,,,,-21.0,62.3,-45.7,,,,-30.1,,False,,,,True,False,False,,,,True
20115,44,10.0,,0.0,,,,1.0,28.3,0.4,,,,28.0,-34.0,,-44.0,,,,-43.0,-15.7,-43.6,,,,-16.0,,False,,,,False,True,False,,,,True
20117,7,5.0,,0.0,,,,0.0,20.8,,,,,0.0,-2.0,,-7.0,,,,-7.0,13.8,,,,,-7.0,,False,,,,False,False,,,,,False
20119,14,0.0,,0.0,,,,2.0,8.5,2.1,,,,0.0,-14.0,,-14.0,,,,-12.0,-5.5,-11.9,,,,-14.0,,False,,,,True,True,True,,,,False
20121,98,45.0,,93.0,,,,49.0,96.8,10.3,,,,486.1,-53.0,,-5.0,,,,-49.0,-1.2,-87.7,,,,388.1,,True,,,,True,True,False,,,,False
20123,23,0.0,,0.0,,,,0.0,7.9,0.1,,,,0.0,-23.0,,-23.0,,,,-23.0,-15.1,-22.9,,,,-23.0,,False,,,,False,True,True,,,,False
20125,116,80.0,,3.0,,,,65.0,99.9,5.2,,,,32.0,-36.0,,-113.0,,,,-51.0,-16.1,-110.8,,,,-84.0,,False,,,,False,True,False,,,,False
20127,6,0.0,,0.0,,,,0.0,8.3,0.1,,,,0.0,-6.0,,-6.0,,,,-6.0,2.3,-5.9,,,,-6.0,,False,,,,False,True,True,,,,False
20129,2,5.0,,0.0,,,,0.0,6.4,0.3,,,,121.7,3.0,,-2.0,,,,-2.0,4.4,-1.7,,,,119.7,,True,,,,True,False,True,,,,False
20131,22,15.0,,0.0,,,,12.0,20.2,2.9,,,,20.1,-7.0,,-22.0,,,,-10.0,-1.8,-19.1,,,,-1.9,,False,,,,False,True,False,,,,True
20133,26,20.0,,0.0,,,,39.0,72.3,8.6,,,,0.5,-6.0,,-26.0,,,,13.0,46.3,-17.4,,,,-25.5,,False,,,,False,False,False,,,,False
20135,2,0.0,,0.0,,,,0.0,14.0,0.2,,,,0.0,-2.0,,-2.0,,,,-2.0,12.0,-1.8,,,,-2.0,,False,,,,False,False,True,,,,False
20137,17,15.0,,0.0,,,,0.0,16.6,0.5,,,,136.1,-2.0,,-17.0,,,,-17.0,-0.4,-16.5,,,,119.1,,False,,,,False,True,False,,,,False
20139,25,20.0,,0.0,,,,3.0,28.5,0.9,,,,23.6,-5.0,,-25.0,,,,-22.0,3.5,-24.1,,,,-1.4,,False,,,,False,True,False,,,,True
20141,2,0.0,,0.0,,,,0.0,10.1,0.0,,,,0.0,-2.0,,-2.0,,,,-2.0,8.1,-2.0,,,,-2.0,,False,,,,False,False,True,,,,False
20143,26,15.0,,0.0,,,,0.0,11.2,0.5,,,,103.9,-11.0,,-26.0,,,,-26.0,-14.8,-25.5,,,,77.9,,False,,,,False,False,False,,,,False
20145,5,0.0,,0.0,,,,0.0,21.9,,,,,0.0,-5.0,,-5.0,,,,-5.0,16.9,,,,,-5.0,,False,,,,False,False,,,,,False
20147,41,35.0,,0.0,,,,0.0,17.2,1.2,,,,246.1,-6.0,,-41.0,,,,-41.0,-23.8,-39.8,,,,205.1,,False,,,,False,False,False,,,,False
20149,33,80.0,,0.0,,,,77.0,132.0,23.4,,,,86.1,47.0,,-33.0,,,,44.0,99.0,-9.6,,,,53.1,,True,,,,True,False,True,,,,False
20151,22,0.0,,0.0,,,,8.0,56.2,1.8,,,,0.0,-22.0,,-22.0,,,,-14.0,34.2,-20.2,,,,-22.0,,False,,,,True,False,True,,,,True
20153,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
20155,195,90.0,,7.0,,,,56.0,138.0,21.3,,,,1944.5,-105.0,,-188.0,,,,-139.0,-57.0,-173.7,,,,1749.5,,False,,,,False,True,False,,,,False
20157,17,30.0,,0.0,,,,0.0,24.2,1.9,,,,89.6,13.0,,-17.0,,,,-17.0,7.2,-15.1,,,,72.6,,False,,,,False,True,False,,,,False
20159,33,0.0,,0.0,,,,0.0,12.5,0.1,,,,0.0,-33.0,,-33.0,,,,-33.0,-20.5,-32.9,,,,-33.0,,False,,,,False,True,True,,,,False
20161,204,445.0,,753.0,,,,822.0,255.2,235.7,1035.4,,,129.0,241.0,,549.0,,,,618.0,51.2,31.7,831.4,,,-75.0,,False,,,,False,True,True,False,,,True
20163,10,5.0,,0.0,,,,0.0,9.1,0.3,,,,0.0,-5.0,,-10.0,,,,-10.0,-0.9,-9.7,,,,-10.0,,False,,,,False,True,False,,,,False
20165,5,5.0,,0.0,,,,0.0,18.2,,,,,0.0,0.0,,-5.0,,,,-5.0,13.2,,,,,-5.0,,False,,,,False,False,,,,,False
20167,13,10.0,,0.0,,,,0.0,31.6,,,,,338.4,-3.0,,-13.0,,,,-13.0,18.6,,,,,325.4,,False,,,,False,False,,,,,False
20169,232,235.0,,500.0,,,,122.0,287.1,176.8,733.7,,,440.9,3.0,,268.0,,,,-110.0,55.1,-55.2,501.7,,,208.9,,False,,,,False,False,False,False,,,False
20171,31,0.0,,0.0,,,,0.0,10.4,1.3,,,,0.0,-31.0,,-31.0,,,,-31.0,-20.6,-29.7,,,,-31.0,,False,,,,False,True,True,,,,False
20173,3319,2160.0,,415.0,,,,2635.0,2194.6,4242.4,6219.3,2005.0,,8233.2,-1159.0,,-2904.0,,,,-684.0,-1124.4,923.4,2900.3,-1314.0,,4914.2,,False,,,,True,True,True,False,False,,False
20175,187,160.0,,0.0,,,,243.0,158.1,43.7,49.9,,,18.0,-27.0,,-187.0,,,,56.0,-28.9,-143.3,-137.1,,,-169.0,,False,,,,False,False,False,False,,,False
20177,762,755.0,,353.0,,,,1106.0,1378.9,308.6,2434.1,1442.2,,1192.6,-7.0,,-409.0,,,,344.0,616.9,-453.4,1672.1,680.2,,430.6,,False,,,,False,False,False,False,False,,False
20179,2,10.0,,0.0,,,,0.0,15.0,0.2,,,,97.7,8.0,,-2.0,,,,-2.0,13.0,-1.8,,,,95.7,,True,,,,True,False,True,,,,False
20181,8,0.0,,0.0,,,,0.0,10.6,0.3,,,,0.0,-8.0,,-8.0,,,,-8.0,2.6,-7.7,,,,-8.0,,False,,,,False,True,True,,,,False
20183,0,0.0,,0.0,,,,0.0,9.2,0.1,,,,0.0,0.0,,0.0,,,,0.0,9.2,0.1,,,,0.0,,True,,,,True,False,False,,,,True
20185,2,0.0,,0.0,,,,0.0,11.1,0.0,,,,0.0,-2.0,,-2.0,,,,-2.0,9.1,-2.0,,,,-2.0,,False,,,,False,False,True,,,,False
20187,7,5.0,,0.0,,,,0.0,2.7,0.6,,,,79.9,-2.0,,-7.0,,,,-7.0,-4.3,-6.4,,,,72.9,,False,,,,False,False,False,,,,False
20189,14,5.0,,0.0,,,,3.0,11.4,4.2,,,,49.4,-9.0,,-14.0,,,,-11.0,-2.6,-9.8,,,,35.4,,False,,,,False,True,False,,,,False
20191,86,10.0,,0.0,,,,5.0,33.3,1.0,,,,126.0,-76.0,,-86.0,,,,-81.0,-52.7,-85.0,,,,40.0,,False,,,,False,True,False,,,,True
20193,20,5.0,,0.0,,,,3.0,90.1,,,,,0.8,-15.0,,-20.0,,,,-17.0,70.1,,,,,-19.2,,False,,,,False,False,,,,,False
20195,5,0.0,,0.0,,,,0.0,16.0,0.0,,,,0.0,-5.0,,-5.0,,,,-5.0,11.0,-5.0,,,,-5.0,,False,,,,False,False,True,,,,False
20197,8,15.0,,0.0,,,,4.0,10.2,3.4,,,,12.3,7.0,,-8.0,,,,-4.0,2.2,-4.6,,,,4.3,,False,,,,True,True,True,,,,True
20199,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
20201,2,0.0,,0.0,,,,0.0,29.7,,,,,0.0,-2.0,,-2.0,,,,-2.0,27.7,,,,,-2.0,,False,,,,False,False,,,,,False
20203,4,0.0,,0.0,,,,0.0,0.0,,,,,,-4.0,,-4.0,,,,-4.0,-4.0,,,,,,,False,,,,False,False,,,,,
20205,8,10.0,,0.0,,,,0.0,36.6,0.1,,,,421.0,2.0,,-8.0,,,,-8.0,28.6,-7.9,,,,413.0,,False,,,,False,False,False,,,,False
20207,3,10.0,,0.0,,,,1.0,4.4,0.7,,,,0.2,7.0,,-3.0,,,,-2.0,1.4,-2.3,,,,-2.8,,True,,,,True,True,True,,,,True
20209,2323,2240.0,,526.0,,,,2507.0,1175.1,554.3,2567.9,1580.8,,3759.5,-83.0,,-1797.0,,,,184.0,-1147.9,-1768.7,244.9,-742.2,,1436.5,,False,,,,False,False,False,False,False,,False
21001,79,75.0,,0.0,,,,17.0,62.7,24.9,46.2,,,34.0,-4.0,,-79.0,,,,-62.0,-16.3,-54.1,-32.8,,,-45.0,,False,,,,False,False,False,False,,,False
21003,56,30.0,,35.0,,,,28.0,158.1,3.4,239.1,,,36.5,-26.0,,-21.0,,,,-28.0,102.1,-52.6,183.1,,,-19.5,,True,,,,False,False,False,False,,,True
21005,54,15.0,,12.0,,,,2.0,51.2,1.4,,,,7.2,-39.0,,-42.0,,,,-52.0,-2.8,-52.6,,,,-46.8,,False,,,,False,True,False,,,,False
21007,23,0.0,,0.0,,,,6.0,26.9,0.4,,,,0.0,-23.0,,-23.0,,,,-17.0,3.9,-22.6,,,,-23.0,,False,,,,True,True,True,,,,False
21009,270,40.0,,112.0,,,,53.0,211.0,12.4,,,,57.6,-230.0,,-158.0,,,,-217.0,-59.0,-257.6,,,,-212.4,,True,,,,True,True,False,,,,True
21011,19,25.0,,2.0,,,,1.0,38.5,0.7,,,,67.2,6.0,,-17.0,,,,-18.0,19.5,-18.3,,,,48.2,,False,,,,False,False,False,,,,False
21013,299,25.0,,23.0,,,,10.0,92.0,1.5,,,,198.8,-274.0,,-276.0,,,,-289.0,-207.0,-297.5,,,,-100.2,,False,,,,False,True,False,,,,True
21015,482,105.0,,247.0,,,,545.0,551.8,25.4,442.3,71.5,,96.3,-377.0,,-235.0,,,,63.0,69.8,-456.6,-39.7,-410.5,,-385.7,,True,,,,True,True,False,True,False,,False
21017,44,20.0,,35.0,,,,5.0,63.2,4.0,,,,17.3,-24.0,,-9.0,,,,-39.0,19.2,-40.0,,,,-26.7,,True,,,,False,True,False,,,,False
21019,123,35.0,,0.0,,,,128.0,99.3,5.5,,,,35.5,-88.0,,-123.0,,,,5.0,-23.7,-117.5,,,,-87.5,,False,,,,True,True,False,,,,True
21021,115,10.0,,33.0,,,,11.0,62.1,2.8,,,,11.5,-105.0,,-82.0,,,,-104.0,-52.9,-112.2,,,,-103.5,,True,,,,True,True,False,,,,True
21023,16,0.0,,0.0,,,,1.0,17.5,0.7,,,,0.5,-16.0,,-16.0,,,,-15.0,1.5,-15.3,,,,-15.5,,False,,,,True,True,True,,,,True
21025,19,5.0,,0.0,,,,2.0,41.3,0.3,,,,7.6,-14.0,,-19.0,,,,-17.0,22.3,-18.7,,,,-11.4,,False,,,,False,False,False,,,,True
21027,42,5.0,,0.0,,,,0.0,36.1,1.0,,,,2.9,-37.0,,-42.0,,,,-42.0,-5.9,-41.0,,,,-39.1,,False,,,,False,True,False,,,,False
21029,209,30.0,,35.0,,,,23.0,179.5,6.2,238.9,,,23.2,-179.0,,-174.0,,,,-186.0,-29.5,-202.8,29.9,,,-185.8,,True,,,,False,True,False,True,,,False
21031,43,25.0,,33.0,,,,20.0,58.8,0.3,26.0,,,11.8,-18.0,,-10.0,,,,-23.0,15.8,-42.7,-17.0,,,-31.2,,True,,,,False,True,False,True,,,False
21033,37,10.0,,0.0,,,,7.0,15.8,0.4,,,,3.9,-27.0,,-37.0,,,,-30.0,-21.2,-36.6,,,,-33.1,,False,,,,False,True,False,,,,False
21035,145,35.0,,121.0,,,,168.0,140.2,8.3,,,,47.2,-110.0,,-24.0,,,,23.0,-4.8,-136.7,,,,-97.8,,True,,,,True,True,False,,,,True
21037,297,120.0,,327.0,,,,285.0,441.9,36.9,604.6,118.2,,114.2,-177.0,,30.0,,,,-12.0,144.9,-260.1,307.6,-178.8,,-182.8,,True,,,,True,True,False,False,False,,False
21039,37,0.0,,0.0,,,,1.0,13.0,0.1,,,,0.0,-37.0,,-37.0,,,,-36.0,-24.0,-36.9,,,,-37.0,,False,,,,True,True,True,,,,False
21041,117,25.0,,130.0,,,,8.0,52.1,6.5,,,,32.3,-92.0,,13.0,,,,-109.0,-64.9,-110.5,,,,-84.7,,True,,,,False,True,False,,,,True
21043,73,35.0,,73.0,,,,5.0,81.2,1.6,,,,44.9,-38.0,,0.0,,,,-68.0,8.2,-71.4,,,,-28.1,,True,,,,False,True,False,,,,True
21045,154,30.0,,0.0,,,,1.0,57.6,1.7,,,,37.8,-124.0,,-154.0,,,,-153.0,-96.4,-152.3,,,,-116.2,,False,,,,False,True,False,,,,True
21047,291,110.0,,509.0,,,,95.0,346.3,17.9,531.1,,,115.0,-181.0,,218.0,,,,-196.0,55.3,-273.1,240.1,,,-176.0,,False,,,,False,True,False,False,,,True
21049,71,5.0,,6.0,,,,28.0,84.3,10.6,,,,16.4,-66.0,,-65.0,,,,-43.0,13.3,-60.4,,,,-54.6,,True,,,,True,True,True,,,,True
21051,82,75.0,,0.0,,,,24.0,169.1,16.7,,,,148.5,-7.0,,-82.0,,,,-58.0,87.1,-65.3,,,,66.5,,False,,,,False,False,False,,,,False
21053,26,0.0,,0.0,,,,0.0,18.4,0.1,,,,0.0,-26.0,,-26.0,,,,-26.0,-7.6,-25.9,,,,-26.0,,False,,,,False,True,True,,,,False
21055,21,5.0,,0.0,,,,4.0,21.2,0.3,,,,1.9,-16.0,,-21.0,,,,-17.0,0.2,-20.7,,,,-19.1,,False,,,,False,True,False,,,,False
21057,43,0.0,,0.0,,,,0.0,10.7,0.2,,,,0.3,-43.0,,-43.0,,,,-43.0,-32.3,-42.8,,,,-42.7,,False,,,,False,True,True,,,,True
21059,313,120.0,,481.0,,,,189.0,414.7,66.5,470.3,387.2,,132.6,-193.0,,168.0,,,,-124.0,101.7,-246.5,157.3,74.2,,-180.4,,True,,,,True,True,False,True,True,,True
21061,27,5.0,,0.0,,,,4.0,56.0,7.0,,,,3.8,-22.0,,-27.0,,,,-23.0,29.0,-20.0,,,,-23.2,,False,,,,False,False,True,,,,False
21063,9,0.0,,0.0,,,,0.0,41.6,0.1,,,,0.6,-9.0,,-9.0,,,,-9.0,32.6,-8.9,,,,-8.4,,False,,,,False,False,True,,,,True
21065,17,0.0,,0.0,,,,0.0,40.3,0.2,,,,0.0,-17.0,,-17.0,,,,-17.0,23.3,-16.8,,,,-17.0,,False,,,,False,False,True,,,,False
21067,1561,690.0,,932.0,,,,1137.0,2736.5,265.9,3981.7,3116.0,,906.8,-871.0,,-629.0,,,,-424.0,1175.5,-1295.1,2420.7,1555.0,,-654.2,,True,,,,True,False,False,False,False,,True
21069,39,20.0,,0.0,,,,3.0,60.2,2.6,,,,22.7,-19.0,,-39.0,,,,-36.0,21.2,-36.4,,,,-16.3,,False,,,,False,False,False,,,,True
21071,63,25.0,,59.0,,,,16.0,83.0,2.4,,,,19.0,-38.0,,-4.0,,,,-47.0,20.0,-60.6,,,,-44.0,,True,,,,False,True,False,,,,False
21073,152,80.0,,162.0,,,,53.0,243.4,9.3,462.8,,,73.4,-72.0,,10.0,,,,-99.0,91.4,-142.7,310.8,,,-78.6,,True,,,,False,False,False,False,,,False
21075,55,15.0,,0.0,,,,16.0,34.2,1.4,,,,19.2,-40.0,,-55.0,,,,-39.0,-20.8,-53.6,,,,-35.8,,False,,,,True,True,False,,,,True
21077,15,20.0,,0.0,,,,7.0,37.1,5.0,,,,12.2,5.0,,-15.0,,,,-8.0,22.1,-10.0,,,,-2.8,,False,,,,False,False,False,,,,True
21079,49,35.0,,0.0,,,,2.0,68.2,3.6,,,,52.6,-14.0,,-49.0,,,,-47.0,19.2,-45.4,,,,3.6,,False,,,,False,False,False,,,,True
21081,56,10.0,,18.0,,,,12.0,66.9,4.7,,,,8.9,-46.0,,-38.0,,,,-44.0,10.9,-51.3,,,,-47.1,,True,,,,True,True,False,,,,False
21083,339,115.0,,383.0,,,,304.0,222.2,15.7,111.5,,,59.3,-224.0,,44.0,,,,-35.0,-116.8,-323.3,-227.5,,,-279.7,,True,,,,True,True,False,False,,,False
21085,57,15.0,,3.0,,,,14.0,64.2,0.7,26.4,,,6.9,-42.0,,-54.0,,,,-43.0,7.2,-56.3,-30.6,,,-50.1,,False,,,,False,True,False,True,,,False
21087,26,5.0,,0.0,,,,0.0,37.3,0.1,,,,1.3,-21.0,,-26.0,,,,-26.0,11.3,-25.9,,,,-24.7,,False,,,,False,True,False,,,,False
21089,77,25.0,,0.0,,,,10.0,95.5,3.1,,,,37.9,-52.0,,-77.0,,,,-67.0,18.5,-73.9,,,,-39.1,,False,,,,False,True,False,,,,True
21091,31,10.0,,19.0,,,,0.0,25.5,1.4,,,,12.0,-21.0,,-12.0,,,,-31.0,-5.5,-29.6,,,,-19.0,,True,,,,False,True,False,,,,True
21093,427,160.0,,328.0,,,,29.0,285.5,34.6,333.9,,,187.7,-267.0,,-99.0,,,,-398.0,-141.5,-392.4,-93.1,,,-239.3,,True,,,,False,True,False,True,,,True
21095,204,30.0,,2.0,,,,18.0,96.8,4.4,,,,45.4,-174.0,,-202.0,,,,-186.0,-107.2,-199.6,,,,-158.6,,False,,,,False,True,False,,,,True
21097,47,30.0,,97.0,,,,16.0,56.5,11.8,,,,26.9,-17.0,,50.0,,,,-31.0,9.5,-35.2,,,,-20.1,,False,,,,False,True,False,,,,False
21099,54,15.0,,21.0,,,,5.0,57.8,2.2,,,,14.8,-39.0,,-33.0,,,,-49.0,3.8,-51.8,,,,-39.2,,True,,,,False,True,False,,,,False
21101,180,35.0,,55.0,,,,157.0,190.1,7.6,234.2,,,36.7,-145.0,,-125.0,,,,-23.0,10.1,-172.4,54.2,,,-143.3,,True,,,,True,True,False,True,,,True
21103,85,15.0,,27.0,,,,2.0,87.9,1.9,,,,18.1,-70.0,,-58.0,,,,-83.0,2.9,-83.1,,,,-66.9,,True,,,,False,True,False,,,,True
21105,37,0.0,,0.0,,,,2.0,11.3,0.2,,,,0.0,-37.0,,-37.0,,,,-35.0,-25.7,-36.8,,,,-37.0,,False,,,,True,True,True,,,,False
21107,156,75.0,,26.0,,,,99.0,190.4,25.1,31.1,,,58.9,-81.0,,-130.0,,,,-57.0,34.4,-130.9,-124.9,,,-97.1,,False,,,,True,True,False,False,,,False
21109,36,50.0,,0.0,,,,17.0,46.8,8.9,99.0,,,23.8,14.0,,-36.0,,,,-19.0,10.8,-27.1,63.0,,,-12.2,,False,,,,False,True,False,False,,,True
21111,3950,1070.0,,3475.0,,,,989.0,6289.3,375.8,1629.0,1142.1,,978.3,-2880.0,,-475.0,,,,-2961.0,2339.3,-3574.2,-2321.0,-2807.9,,-2971.7,,True,,,,False,True,False,True,True,,False
