,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
32019,683,1248.0,875.0,,,,,2159.0,,375.7,812.9,1248.0,,,,,565.0,192.0,,,,,1476.0,,-307.3,129.9,565.0,,,,,True,,,,,False,,True,True,False,,,,
32021,64,108.0,0.0,,,,,92.0,,15.7,22.3,161.0,,,,,44.0,-64.0,,,,,28.0,,-48.3,-41.7,97.0,,,,,False,,,,,True,,False,True,False,,,,
32023,777,1248.0,0.0,,,,,861.0,,728.1,610.9,803.0,,,,,471.0,-777.0,,,,,84.0,,-48.9,-166.1,26.0,,,,,False,,,,,True,,True,True,True,,,,
32027,587,108.0,0.0,,,,,331.0,,2630.0,163.8,106.0,,,,,-479.0,-587.0,,,,,-256.0,,2043.0,-423.2,-481.0,,,,,False,,,,,True,,False,True,False,,,,
32029,6,6.0,0.0,,,,,128.0,,4.4,14.1,29.0,,,,,0.0,-6.0,,,,,122.0,,-1.6,8.1,23.0,,,,,False,,,,,False,,False,False,False,,,,
32031,8563,15660.0,9452.0,,,,,19643.0,,6381.5,8886.0,12519.5,,4924.9,8343.0,,7097.0,889.0,,,,,11080.0,,-2181.5,323.0,3956.5,,-3638.1,-220.0,,True,,,,,False,,True,True,True,,True,True,
32033,132,78.0,0.0,,,,,124.0,,33.9,72.4,139.0,,,,,-54.0,-132.0,,,,,-8.0,,-98.1,-59.6,7.0,,,,,False,,,,,True,,False,False,True,,,,
32510,1204,4950.0,2993.0,,,,,2483.0,,6084.9,1668.7,4880.0,,2874.4,,,3746.0,1789.0,,,,,1279.0,,4880.9,464.7,3676.0,,1670.4,,,True,,,,,True,,False,True,True,,True,,
33001,1314,1872.0,1579.0,,,,,1523.0,,2097.1,1491.7,1886.5,,,,,558.0,265.0,,,,,209.0,,783.1,177.7,572.5,,,,,True,,,,,True,,False,True,False,,,,
33003,761,738.0,618.0,,,,,816.0,,659.0,865.9,582.0,,,,,-23.0,-143.0,,,,,55.0,,-102.0,104.9,-179.0,,,,,False,,,,,False,,False,False,False,,,,
33005,1196,858.0,375.0,,,,,1816.0,,2255.9,1675.4,1062.0,,,,,-338.0,-821.0,,,,,620.0,,1059.9,479.4,-134.0,,,,,False,,,,,False,,False,False,True,,,,
33007,679,384.0,509.0,,,,,349.0,,487.6,401.5,643.0,,,,,-295.0,-170.0,,,,,-330.0,,-191.4,-277.5,-36.0,,,,,True,,,,,False,,True,True,True,,,,
33009,1006,732.0,415.0,,,,,1573.0,,984.3,1356.5,879.5,,,,,-274.0,-591.0,,,,,567.0,,-21.7,350.5,-126.5,,,,,False,,,,,False,,True,False,True,,,,
33011,10881,10572.0,5423.0,,,,,10856.0,,12413.1,11375.9,13177.5,,11846.0,12853.0,,-309.0,-5458.0,,,,,-25.0,,1532.1,494.9,2296.5,,965.0,1972.0,,False,,,,,True,,False,False,False,,False,False,
33013,2791,4692.0,3753.0,,,,,3821.0,,8323.2,4190.3,5848.0,,6015.8,9190.0,,1901.0,962.0,,,,,1030.0,,5532.2,1399.3,3057.0,,3224.8,6399.0,,True,,,,,True,,False,True,False,,False,False,
33015,7094,8340.0,4656.0,,,,,7944.0,,16636.6,7689.3,7427.0,,11493.3,8186.0,,1246.0,-2438.0,,,,,850.0,,9542.6,595.3,333.0,,4399.3,1092.0,,False,,,,,True,,False,True,True,,False,True,
33017,2905,3234.0,4190.0,,,,,3303.0,,5383.8,3589.4,4639.0,,4061.1,5866.0,,329.0,1285.0,,,,,398.0,,2478.8,684.4,1734.0,,1156.1,2961.0,,False,,,,,False,,False,False,False,,False,False,
33019,742,198.0,183.0,,,,,920.0,,219.8,685.6,311.0,,,,,-544.0,-559.0,,,,,178.0,,-522.2,-56.4,-431.0,,,,,False,,,,,True,,True,True,True,,,,
34001,8543,5532.0,4758.0,,,,,6097.0,,3160.4,5895.0,6229.5,,4506.7,5859.0,,-3011.0,-3785.0,,,,,-2446.0,,-5382.6,-2648.0,-2313.5,,-4036.3,-2684.0,,False,,,,,True,,False,True,True,,False,True,
34003,20014,15816.0,10019.0,,,,,19272.0,,6943.8,23505.3,12006.0,,12174.5,9569.0,,-4198.0,-9995.0,,,,,-742.0,,-13070.2,3491.3,-8008.0,,-7839.5,-10445.0,,False,,,,,True,,False,True,False,,False,False,
34005,11478,8688.0,6140.0,,,,,9608.0,,4739.4,9526.9,7969.5,,6668.2,7144.0,,-2790.0,-5338.0,,,,,-1870.0,,-6738.6,-1951.1,-3508.5,,-4809.8,-4334.0,,False,,,,,True,,False,True,False,,False,False,
34007,12512,11508.0,6742.0,,,,,11613.0,,4501.2,13206.1,10124.5,,5259.6,7265.0,,-1004.0,-5770.0,,,,,-899.0,,-8010.8,694.1,-2387.5,,-7252.4,-5247.0,,False,,,,,True,,False,True,False,,False,False,
34009,2126,936.0,1071.0,,,,,1809.0,,1272.9,2070.5,1041.5,,,,,-1190.0,-1055.0,,,,,-317.0,,-853.1,-55.5,-1084.5,,,,,True,,,,,True,,True,True,True,,,,
34011,4871,3624.0,2611.0,,,,,4079.0,,4860.0,3469.1,4608.0,,2697.5,4273.0,,-1247.0,-2260.0,,,,,-792.0,,-11.0,-1401.9,-263.0,,-2173.5,-598.0,,False,,,,,True,,True,False,True,,False,True,
34013,18069,16350.0,13048.0,,,,,14806.0,,10513.2,24561.9,14742.5,,14787.0,10292.0,,-1719.0,-5021.0,,,,,-3263.0,,-7555.8,6492.9,-3326.5,,-3282.0,-7777.0,,False,,,,,False,,False,False,False,,False,False,
34015,7959,5712.0,2739.0,,,,,7030.0,,3126.1,7651.5,6006.0,,5493.1,3672.0,,-2247.0,-5220.0,,,,,-929.0,,-4832.9,-307.5,-1953.0,,-2465.9,-4287.0,,False,,,,,True,,False,True,True,,False,False,
34017,18541,15240.0,11883.0,,,,,14703.0,,15360.0,15735.1,13535.5,,16806.6,7385.0,,-3301.0,-6658.0,,,,,-3838.0,,-3181.0,-2805.9,-5005.5,,-1734.4,-11156.0,,False,,,,,False,,True,True,False,,True,False,
34019,2263,1524.0,1095.0,,,,,2198.0,,1416.7,2735.3,1752.0,,1349.2,,,-739.0,-1168.0,,,,,-65.0,,-846.3,472.3,-511.0,,-913.8,,,False,,,,,True,,False,True,True,,False,,
34021,6936,6918.0,7496.0,,,,,7727.0,,4486.5,8090.9,5827.5,,7317.2,4612.0,,-18.0,560.0,,,,,791.0,,-2449.5,1154.9,-1108.5,,381.2,-2324.0,,False,,,,,False,,False,False,False,,False,False,
34023,21410,20406.0,17633.0,,,,,18630.0,,17215.7,19810.5,21682.5,,23262.5,19805.0,,-1004.0,-3777.0,,,,,-2780.0,,-4194.3,-1599.5,272.5,,1852.5,-1605.0,,False,,,,,False,,False,False,True,,False,False,
34025,18908,15372.0,11629.0,,,,,13728.0,,11170.3,18435.9,15509.5,,24339.6,10862.0,,-3536.0,-7279.0,,,,,-5180.0,,-7737.7,-472.1,-3398.5,,5431.6,-8046.0,,False,,,,,False,,False,True,True,,False,False,
34027,11376,8376.0,3746.0,,,,,10054.0,,6728.3,11673.9,8884.0,,5405.5,3466.0,,-3000.0,-7630.0,,,,,-1322.0,,-4647.7,297.9,-2492.0,,-5970.5,-7910.0,,False,,,,,True,,False,True,True,,False,False,
34029,18742,13446.0,11376.0,,,,,15364.0,,9566.5,21311.2,14606.5,,6240.0,8872.0,,-5296.0,-7366.0,,,,,-3378.0,,-9175.5,2569.2,-4135.5,,-12502.0,-9870.0,,False,,,,,True,,False,True,True,,False,False,
34031,11054,13836.0,8071.0,,,,,13312.0,,6577.9,17033.2,10270.5,,11165.4,5353.0,,2782.0,-2983.0,,,,,2258.0,,-4476.1,5979.2,-783.5,,111.4,-5701.0,,False,,,,,True,,False,False,True,,True,False,
34033,1657,1428.0,1163.0,,,,,1499.0,,2663.3,1683.7,1612.5,,1770.7,,,-229.0,-494.0,,,,,-158.0,,1006.3,26.7,-44.5,,113.7,,,False,,,,,True,,False,True,True,,True,,
34035,6133,4848.0,4893.0,,,,,6397.0,,4256.6,9004.8,4225.5,,3483.9,3369.0,,-1285.0,-1240.0,,,,,264.0,,-1876.4,2871.8,-1907.5,,-2649.1,-2764.0,,True,,,,,True,,False,False,False,,False,False,
34037,3695,2250.0,1761.0,,,,,2611.0,,1705.1,4378.0,2511.5,,3011.0,2028.0,,-1445.0,-1934.0,,,,,-1084.0,,-1989.9,683.0,-1183.5,,-684.0,-1667.0,,False,,,,,True,,False,True,True,,True,False,
34039,12666,11262.0,8083.0,,,,,11805.0,,9250.5,13243.2,8540.5,,6082.2,6028.0,,-1404.0,-4583.0,,,,,-861.0,,-3415.5,577.2,-4125.5,,-6583.8,-6638.0,,False,,,,,True,,False,True,False,,False,False,
34041,2357,1920.0,1964.0,,,,,2262.0,,1710.9,2499.2,2095.0,,2586.1,,,-437.0,-393.0,,,,,-95.0,,-646.1,142.2,-262.0,,229.1,,,True,,,,,True,,False,True,True,,True,,
35001,12095,19776.0,17798.0,,,,,25334.0,,9624.9,8152.1,14041.5,,15428.6,8607.0,,7681.0,5703.0,,,,,13239.0,,-2470.1,-3942.9,1946.5,,3333.6,-3488.0,,True,,,,,False,,True,True,True,,True,True,
35003,16,24.0,0.0,,,,,28.0,,1.2,8.5,47.0,,,,,8.0,-16.0,,,,,12.0,,-14.8,-7.5,31.0,,,,,False,,,,,False,,False,True,False,,,,
35005,2058,2544.0,1580.0,,,,,1952.0,,588.2,574.2,1555.0,,1152.9,,,486.0,-478.0,,,,,-106.0,,-1469.8,-1483.8,-503.0,,-905.1,,,True,,,,,True,,False,False,False,,False,,
35006,593,582.0,441.0,,,,,886.0,,174.4,238.2,578.0,,,,,-11.0,-152.0,,,,,293.0,,-418.6,-354.8,-15.0,,,,,False,,,,,False,,False,False,False,,,,
35007,211,444.0,,,,,,564.0,,174.8,130.9,237.0,,,,,233.0,,,,,,353.0,,-36.2,-80.1,26.0,,,,,,,,,,False,,True,True,True,,,,
35009,977,996.0,707.0,,,,,2062.0,,346.5,346.0,539.5,,939.0,,,19.0,-270.0,,,,,1085.0,,-630.5,-631.0,-437.5,,-38.0,,,False,,,,,False,,False,False,False,,False,,
35011,46,72.0,0.0,,,,,86.0,,2.8,54.7,18.0,,,,,26.0,-46.0,,,,,40.0,,-43.2,8.7,-28.0,,,,,False,,,,,False,,False,True,False,,,,
35013,4979,4482.0,1628.0,,,,,4880.0,,652.2,2125.0,2729.0,,3023.2,1840.0,,-497.0,-3351.0,,,,,-99.0,,-4326.8,-2854.0,-2250.0,,-1955.8,-3139.0,,False,,,,,True,,False,False,False,,False,False,
35015,1988,2466.0,1185.0,,,,,1693.0,,2618.6,611.4,1921.0,,2157.6,,,478.0,-803.0,,,,,-295.0,,630.6,-1376.6,-67.0,,169.6,,,False,,,,,True,,False,False,True,,True,,
35017,519,774.0,766.0,,,,,447.0,,587.6,219.6,688.0,,,,,255.0,247.0,,,,,-72.0,,68.6,-299.4,169.0,,,,,True,,,,,True,,True,False,True,,,,
35019,85,234.0,7.0,,,,,196.0,,99.0,52.1,304.0,,,,,149.0,-78.0,,,,,111.0,,14.0,-32.9,219.0,,,,,True,,,,,True,,True,True,False,,,,
35021,1,0.0,0.0,,,,,70.0,,3.1,0.8,,,,,,-1.0,-1.0,,,,,69.0,,2.1,-0.2,,,,,,False,,,,,False,,False,True,,,,,
35023,97,60.0,0.0,,,,,69.0,,44.0,35.7,30.0,,,,,-37.0,-97.0,,,,,-28.0,,-53.0,-61.3,-67.0,,,,,False,,,,,True,,False,False,False,,,,
35025,1809,3414.0,2071.0,,,,,2418.0,,3886.5,1034.1,2338.5,,1425.0,,,1605.0,262.0,,,,,609.0,,2077.5,-774.9,529.5,,-384.0,,,True,,,,,True,,False,True,True,,True,,
35027,467,246.0,443.0,,,,,380.0,,86.7,130.6,133.0,,,,,-221.0,-24.0,,,,,-87.0,,-380.3,-336.4,-334.0,,,,,True,,,,,True,,False,False,False,,,,
35028,208,180.0,182.0,,,,,590.0,,70.8,71.7,166.0,,,,,-28.0,-26.0,,,,,382.0,,-137.2,-136.3,-42.0,,,,,True,,,,,False,,False,False,False,,,,
35029,696,420.0,182.0,,,,,477.0,,83.6,182.4,255.5,,,,,-276.0,-514.0,,,,,-219.0,,-612.4,-513.6,-440.5,,,,,False,,,,,True,,False,False,False,,,,
35031,2536,3906.0,2383.0,,,,,1927.0,,2010.3,2141.7,3220.0,,938.1,,,1370.0,-153.0,,,,,-609.0,,-525.7,-394.3,684.0,,-1597.9,,,True,,,,,True,,True,True,True,,False,,
35033,66,90.0,6.0,,,,,221.0,,57.3,85.9,43.0,,,,,24.0,-60.0,,,,,155.0,,-8.7,19.9,-23.0,,,,,False,,,,,False,,True,True,True,,,,
35035,885,870.0,456.0,,,,,1235.0,,399.9,544.5,468.0,,,,,-15.0,-429.0,,,,,350.0,,-485.1,-340.5,-417.0,,,,,False,,,,,False,,False,False,False,,,,
35037,79,84.0,0.0,,,,,344.0,,31.8,30.0,35.0,,,,,5.0,-79.0,,,,,265.0,,-47.2,-49.0,-44.0,,,,,False,,,,,False,,False,False,False,,,,
35039,1189,1596.0,1459.0,,,,,1209.0,,1322.7,509.7,1720.0,,,,,407.0,270.0,,,,,20.0,,133.7,-679.3,531.0,,,,,True,,,,,True,,True,False,False,,,,
35041,411,1026.0,469.0,,,,,674.0,,420.2,276.9,585.0,,,,,615.0,58.0,,,,,263.0,,9.2,-134.1,174.0,,,,,True,,,,,True,,True,True,True,,,,
35043,2799,4308.0,4803.0,,,,,4959.0,,1962.7,1656.5,3488.5,,3432.0,2975.0,,1509.0,2004.0,,,,,2160.0,,-836.3,-1142.5,689.5,,633.0,176.0,,False,,,,,False,,True,True,True,,True,True,
35045,4248,5310.0,3260.0,,,,,3294.0,,6680.8,2855.4,5538.5,,2273.8,,,1062.0,-988.0,,,,,-954.0,,2432.8,-1392.6,1290.5,,-1974.2,,,True,,,,,True,,False,False,False,,False,,
35047,441,642.0,824.0,,,,,2052.0,,1188.5,300.2,655.0,,,,,201.0,383.0,,,,,1611.0,,747.5,-140.8,214.0,,,,,False,,,,,False,,False,True,False,,,,
35049,2355,2730.0,2482.0,,,,,5653.0,,1065.6,1043.4,1878.5,,3523.1,1194.0,,375.0,127.0,,,,,3298.0,,-1289.4,-1311.6,-476.5,,1168.1,-1161.0,,True,,,,,False,,False,False,False,,False,False,
35051,181,246.0,0.0,,,,,225.0,,35.4,82.9,85.0,,,,,65.0,-181.0,,,,,44.0,,-145.6,-98.1,-96.0,,,,,False,,,,,True,,False,False,False,,,,
35053,250,642.0,0.0,,,,,456.0,,324.8,81.7,371.0,,,,,392.0,-250.0,,,,,206.0,,74.8,-168.3,121.0,,,,,True,,,,,True,,True,True,True,,,,
35055,394,420.0,127.0,,,,,1179.0,,115.4,117.7,308.0,,,,,26.0,-267.0,,,,,785.0,,-278.6,-276.3,-86.0,,,,,False,,,,,False,,False,False,False,,,,
35057,164,174.0,3.0,,,,,570.0,,17.2,54.9,73.0,,,,,10.0,-161.0,,,,,406.0,,-146.8,-109.1,-91.0,,,,,False,,,,,False,,False,False,False,,,,
35059,28,96.0,1.0,,,,,97.0,,31.6,31.5,55.0,,,,,68.0,-27.0,,,,,69.0,,3.6,3.5,27.0,,,,,True,,,,,False,,True,True,True,,,,
35061,1342,2802.0,1163.0,,,,,2877.0,,1313.3,864.6,1733.0,,2800.2,,,1460.0,-179.0,,,,,1535.0,,-28.7,-477.4,391.0,,1458.2,,,True,,,,,False,,True,True,True,,True,,
36001,9522,7674.0,6340.0,,,,,5522.0,,9615.5,8405.2,7786.0,,12093.1,8602.0,,-1848.0,-3182.0,,,,,-4000.0,,93.5,-1116.8,-1736.0,,2571.1,-920.0,,False,,,,,False,,True,True,True,,False,True,
36003,1016,960.0,539.0,,,,,1772.0,,435.7,810.7,792.0,,,,,-56.0,-477.0,,,,,756.0,,-580.3,-205.3,-224.0,,,,,False,,,,,False,,False,False,False,,,,
36005,40338,25494.0,23025.0,,,,,,,63147.9,49547.4,24234.0,,59966.1,21026.0,,-14844.0,-17313.0,,,,,,,22809.9,9209.4,-16104.0,,19628.1,-19312.0,,False,,,,,,,False,True,False,,False,False,
36007,5713,3288.0,2617.0,,,,,5994.0,,1476.4,3626.4,2902.0,,2013.7,1847.0,,-2425.0,-3096.0,,,,,281.0,,-4236.6,-2086.6,-2811.0,,-3699.3,-3866.0,,False,,,,,True,,False,True,False,,False,False,
36009,1747,1734.0,1247.0,,,,,2962.0,,1721.9,2094.1,1223.5,,,,,-13.0,-500.0,,,,,1215.0,,-25.1,347.1,-523.5,,,,,False,,,,,False,,False,False,False,,,,
36011,2917,2790.0,2303.0,,,,,2278.0,,4494.2,2615.5,4422.0,,,,,-127.0,-614.0,,,,,-639.0,,1577.2,-301.5,1505.0,,,,,False,,,,,False,,False,False,False,,,,
36013,3671,2694.0,2164.0,,,,,5086.0,,4114.9,3505.9,4181.0,,2284.8,,,-977.0,-1507.0,,,,,1415.0,,443.9,-165.1,510.0,,-1386.2,,,False,,,,,False,,True,True,True,,False,,
36015,1990,1962.0,1330.0,,,,,3237.0,,685.7,1180.8,1755.5,,864.0,,,-28.0,-660.0,,,,,1247.0,,-1304.3,-809.2,-234.5,,-1126.0,,,False,,,,,False,,False,False,False,,False,,
36017,1116,762.0,879.0,,,,,1144.0,,1831.9,975.7,728.0,,,,,-354.0,-237.0,,,,,28.0,,715.9,-140.3,-388.0,,,,,True,,,,,True,,False,True,False,,,,
36019,1893,900.0,1287.0,,,,,799.0,,5558.7,1865.0,1033.0,,,,,-993.0,-606.0,,,,,-1094.0,,3665.7,-28.0,-860.0,,,,,True,,,,,False,,False,True,True,,,,
36021,1617,894.0,1405.0,,,,,1070.0,,1267.3,1339.2,1049.5,,,,,-723.0,-212.0,,,,,-547.0,,-349.7,-277.8,-567.5,,,,,True,,,,,True,,True,True,True,,,,
36023,1144,1524.0,1679.0,,,,,1479.0,,3605.7,909.7,1620.5,,,,,380.0,535.0,,,,,335.0,,2461.7,-234.3,476.5,,,,,False,,,,,True,,False,True,False,,,,
36025,639,396.0,278.0,,,,,959.0,,282.9,975.2,336.5,,,,,-243.0,-361.0,,,,,320.0,,-356.1,336.2,-302.5,,,,,False,,,,,False,,False,False,False,,,,
36027,8878,6684.0,4939.0,,,,,5495.0,,10270.5,10715.1,7656.0,,2929.9,6117.0,,-2194.0,-3939.0,,,,,-3383.0,,1392.5,1837.1,-1222.0,,-5948.1,-2761.0,,False,,,,,False,,True,True,True,,False,False,
36029,21021,20784.0,16202.0,,,,,27571.0,,7099.7,23756.9,16200.0,,15243.7,12716.0,,-237.0,-4819.0,,,,,6550.0,,-13921.3,2735.9,-4821.0,,-5777.3,-8305.0,,False,,,,,False,,False,False,False,,False,False,
36031,670,372.0,517.0,,,,,503.0,,707.4,818.6,550.0,,,,,-298.0,-153.0,,,,,-167.0,,37.4,148.6,-120.0,,,,,True,,,,,True,,True,True,True,,,,
36033,967,756.0,1124.0,,,,,678.0,,1188.7,1332.1,1455.5,,,,,-211.0,157.0,,,,,-289.0,,221.7,365.1,488.5,,,,,True,,,,,False,,False,False,False,,,,
36035,1550,1176.0,1034.0,,,,,1176.0,,3260.1,2590.9,2298.0,,,,,-374.0,-516.0,,,,,-374.0,,1710.1,1040.9,748.0,,,,,False,,,,,False,,False,False,False,,,,
36037,2011,2820.0,2865.0,,,,,1730.0,,1621.1,2246.3,2257.5,,,,,809.0,854.0,,,,,-281.0,,-389.9,235.3,246.5,,,,,False,,,,,True,,True,True,True,,,,
36039,1373,666.0,550.0,,,,,830.0,,321.2,882.6,841.5,,,,,-707.0,-823.0,,,,,-543.0,,-1051.8,-490.4,-531.5,,,,,False,,,,,True,,False,True,True,,,,
36041,133,78.0,0.0,,,,,25.0,,28.4,73.8,50.0,,,,,-55.0,-133.0,,,,,-108.0,,-104.6,-59.2,-83.0,,,,,False,,,,,False,,False,False,False,,,,
36043,2772,1704.0,1601.0,,,,,1316.0,,3645.6,2103.1,2450.0,,,,,-1068.0,-1171.0,,,,,-1456.0,,873.6,-668.9,-322.0,,,,,False,,,,,False,,True,True,True,,,,
36045,2643,1818.0,1909.0,,,,,2390.0,,1781.9,4055.8,2118.5,,,,,-825.0,-734.0,,,,,-253.0,,-861.1,1412.8,-524.5,,,,,True,,,,,True,,False,False,True,,,,
36047,62993,43506.0,48092.0,,,,,,,186638.2,81985.0,41671.0,,17468.2,60123.0,,-19487.0,-14901.0,,,,,,,123645.2,18992.0,-21322.0,,-45524.8,-2870.0,,True,,,,,,,False,True,False,,False,True,
36049,1102,516.0,417.0,,,,,576.0,,342.1,463.9,512.0,,,,,-586.0,-685.0,,,,,-526.0,,-759.9,-638.1,-590.0,,,,,False,,,,,True,,False,False,False,,,,
36051,1651,1650.0,1557.0,,,,,1853.0,,1879.3,1536.6,2315.5,,,,,-1.0,-94.0,,,,,202.0,,228.3,-114.4,664.5,,,,,False,,,,,False,,False,False,False,,,,
36053,1638,1890.0,1197.0,,,,,1851.0,,4013.6,2449.5,1602.5,,,,,252.0,-441.0,,,,,213.0,,2375.6,811.5,-35.5,,,,,False,,,,,True,,False,False,True,,,,
36055,20662,27036.0,21302.0,,,,,17814.0,,23315.9,26852.3,26755.0,,34170.2,28104.0,,6374.0,640.0,,,,,-2848.0,,2653.9,6190.3,6093.0,,13508.2,7442.0,,True,,,,,True,,True,True,True,,False,False,
36057,1741,960.0,963.0,,,,,1190.0,,1832.1,1750.3,1216.5,,,,,-781.0,-778.0,,,,,-551.0,,91.1,9.3,-524.5,,,,,True,,,,,True,,True,True,True,,,,
36059,52322,34710.0,32548.0,,,,,33671.0,,38005.7,49591.0,34701.5,,41609.5,23687.0,,-17612.0,-19774.0,,,,,-18651.0,,-14316.3,-2731.0,-17620.5,,-10712.5,-28635.0,,False,,,,,False,,True,True,False,,True,False,
36061,30078,24054.0,24383.0,,,,,20759.0,,163694.4,43703.9,,,15784.1,27739.0,,-6024.0,-5695.0,,,,,-9319.0,,133616.4,13625.9,,,-14293.9,-2339.0,,True,,,,,False,,False,False,,,False,True,
36063,6881,5922.0,3699.0,,,,,5729.0,,3945.5,7169.0,4817.5,,6058.3,4820.0,,-959.0,-3182.0,,,,,-1152.0,,-2935.5,288.0,-2063.5,,-822.7,-2061.0,,False,,,,,False,,False,True,False,,True,False,
36065,9102,9426.0,5552.0,,,,,5826.0,,9479.3,9208.9,8855.5,,8039.1,9927.0,,324.0,-3550.0,,,,,-3276.0,,377.3,106.9,-246.5,,-1062.9,825.0,,False,,,,,False,,False,True,True,,False,False,
36067,12593,14970.0,9585.0,,,,,11487.0,,16434.9,16679.5,15940.5,,16720.8,15915.0,,2377.0,-3008.0,,,,,-1106.0,,3841.9,4086.5,3347.5,,4127.8,3322.0,,False,,,,,True,,False,False,False,,False,False,
36069,2701,2706.0,2227.0,,,,,2965.0,,4637.6,2424.8,2810.0,,,,,5.0,-474.0,,,,,264.0,,1936.6,-276.2,109.0,,,,,False,,,,,False,,False,False,False,,,,
36071,11191,10398.0,11058.0,,,,,8675.0,,5053.5,13236.4,9530.5,,5587.5,16244.0,,-793.0,-133.0,,,,,-2516.0,,-6137.5,2045.4,-1660.5,,-5603.5,5053.0,,True,,,,,False,,False,False,False,,False,False,
36073,1140,1080.0,1495.0,,,,,1028.0,,3191.6,1503.1,1847.5,,,,,-60.0,355.0,,,,,-112.0,,2051.6,363.1,707.5,,,,,False,,,,,False,,False,False,False,,,,
36075,2673,2334.0,2109.0,,,,,3004.0,,1102.6,2764.8,2351.5,,1160.9,,,-339.0,-564.0,,,,,331.0,,-1570.4,91.8,-321.5,,-1512.1,,,False,,,,,True,,False,True,True,,False,,
36077,996,792.0,818.0,,,,,1174.0,,1099.8,1482.3,761.0,,,,,-204.0,-178.0,,,,,178.0,,103.8,486.3,-235.0,,,,,True,,,,,True,,True,False,False,,,,
36079,3216,2400.0,1323.0,,,,,1976.0,,1059.4,2407.6,2080.5,,1003.7,,,-816.0,-1893.0,,,,,-1240.0,,-2156.6,-808.4,-1135.5,,-2212.3,,,False,,,,,False,,False,True,False,,False,,
36081,64137,45642.0,52822.0,,,,,,,147287.8,95548.5,42450.5,,61535.7,52007.0,,-18495.0,-11315.0,,,,,,,83150.8,31411.5,-21686.5,,-2601.3,-12130.0,,True,,,,,,,False,False,False,,True,True,
36083,4783,3684.0,4366.0,,,,,3395.0,,5457.0,5080.0,4954.0,,6340.1,4225.0,,-1099.0,-417.0,,,,,-1388.0,,674.0,297.0,171.0,,1557.1,-558.0,,True,,,,,False,,True,True,True,,False,True,
36085,18633,14634.0,9318.0,,,,,,,10628.3,18232.0,13021.5,,23815.6,11096.0,,-3999.0,-9315.0,,,,,,,-8004.7,-401.0,-5611.5,,5182.6,-7537.0,,False,,,,,,,False,True,False,,False,False,
36087,9341,7650.0,10214.0,,,,,7561.0,,4449.7,7209.5,7588.5,,4181.8,3043.0,,-1691.0,873.0,,,,,-1780.0,,-4891.3,-2131.5,-1752.5,,-5159.2,-6298.0,,True,,,,,False,,False,False,False,,False,False,
36089,2790,1440.0,1033.0,,,,,1835.0,,589.7,2738.4,1851.0,,,,,-1350.0,-1757.0,,,,,-955.0,,-2200.3,-51.6,-939.0,,,,,False,,,,,True,,False,True,True,,,,
36091,6467,4260.0,3629.0,,,,,4115.0,,10736.0,7175.8,5310.0,,6122.0,6308.0,,-2207.0,-2838.0,,,,,-2352.0,,4269.0,708.8,-1157.0,,-345.0,-159.0,,False,,,,,False,,False,True,True,,True,True,
36093,5302,4740.0,4409.0,,,,,3060.0,,6171.5,5936.3,4876.5,,3868.2,10262.0,,-562.0,-893.0,,,,,-2242.0,,869.5,634.3,-425.5,,-1433.8,4960.0,,False,,,,,False,,False,False,True,,False,False,
36095,610,612.0,927.0,,,,,607.0,,2384.2,1108.1,967.0,,,,,2.0,317.0,,,,,-3.0,,1774.2,498.1,357.0,,,,,False,,,,,False,,False,False,False,,,,
36097,370,294.0,197.0,,,,,570.0,,79.1,249.0,337.0,,,,,-76.0,-173.0,,,,,200.0,,-290.9,-121.0,-33.0,,,,,False,,,,,False,,False,False,True,,,,
36099,823,582.0,444.0,,,,,1025.0,,714.1,929.3,747.0,,,,,-241.0,-379.0,,,,,202.0,,-108.9,106.3,-76.0,,,,,False,,,,,True,,True,True,True,,,,
36101,2276,2076.0,2125.0,,,,,3539.0,,2199.9,1436.5,3139.5,,4214.2,,,-200.0,-151.0,,,,,1263.0,,-76.1,-839.5,863.5,,1938.2,,,True,,,,,False,,True,False,False,,False,,
