,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
29171,45,200.0,,,,133.0,,107.8,,,,,155.0,,,,88.0,,62.8,,,,,,,,True,,True,,,,
29173,220,424.0,,,,230.0,,141.7,,,,,204.0,,,,10.0,,-78.3,,,,,,,,True,,True,,,,
29175,483,1008.0,,,,814.0,,233.4,,,,,525.0,,,,331.0,,-249.6,,,,,,,,True,,True,,,,
29177,632,768.0,,,,837.0,,185.3,,,,,136.0,,,,205.0,,-446.7,,,,,,,,False,,False,,,,
29179,73,120.0,,,,240.0,,22.6,,,,,47.0,,,,167.0,,-50.4,,,,,,,,False,,False,,,,
29181,215,512.0,,,,518.0,,258.1,,,,,297.0,,,,303.0,,43.1,,,,,,,,False,,True,,,,
29183,9792,15520.0,,,,11784.0,,5212.9,,15489.2,4895.0,,5728.0,,,,1992.0,,-4579.1,,5697.2,-4897.0,,,,,True,,True,,True,True,
29185,187,328.0,,,,260.0,,68.1,,,,,141.0,,,,73.0,,-118.9,,,,,,,,True,,True,,,,
29186,416,840.0,,,,606.0,,264.0,,,,,424.0,,,,190.0,,-152.0,,,,,,,,True,,True,,,,
29187,1982,2592.0,,,,2348.0,,612.3,,2193.4,,,610.0,,,,366.0,,-1369.7,,211.4,,,,,,True,,False,,True,,
29189,28068,36392.0,,,,25770.0,,13372.3,,48418.2,29754.0,,8324.0,,,,-2298.0,,-14695.7,,20350.2,1686.0,,,,,True,,False,,False,True,
29195,677,712.0,,,,798.0,,164.9,,,,,35.0,,,,121.0,,-512.1,,,,,,,,False,,False,,,,
29197,120,88.0,,,,108.0,,13.6,,,,,-32.0,,,,-12.0,,-106.4,,,,,,,,True,,False,,,,
29199,41,112.0,,,,107.0,,12.5,,,,,71.0,,,,66.0,,-28.5,,,,,,,,True,,True,,,,
29201,813,1984.0,,,,1616.0,,541.7,,3508.5,,,1171.0,,,,803.0,,-271.3,,2695.5,,,,,,True,,True,,False,,
29203,106,112.0,,,,285.0,,30.4,,,,,6.0,,,,179.0,,-75.6,,,,,,,,False,,False,,,,
29205,107,320.0,,,,135.0,,143.7,,,,,213.0,,,,28.0,,36.7,,,,,,,,True,,True,,,,
29207,477,1104.0,,,,1222.0,,268.5,,,,,627.0,,,,745.0,,-208.5,,,,,,,,False,,True,,,,
29209,641,936.0,,,,724.0,,350.6,,,,,295.0,,,,83.0,,-290.4,,,,,,,,True,,True,,,,
29211,165,144.0,,,,198.0,,13.5,,,,,-21.0,,,,33.0,,-151.5,,,,,,,,False,,False,,,,
29213,1298,2256.0,,,,1559.0,,954.0,,1542.9,,,958.0,,,,261.0,,-344.0,,244.9,,,,,,True,,True,,True,,
29215,469,664.0,,,,713.0,,185.2,,,,,195.0,,,,244.0,,-283.8,,,,,,,,False,,False,,,,
29217,579,664.0,,,,632.0,,163.1,,,,,85.0,,,,53.0,,-415.9,,,,,,,,True,,False,,,,
29219,680,848.0,,,,778.0,,218.3,,,,,168.0,,,,98.0,,-461.7,,,,,,,,True,,False,,,,
29221,538,936.0,,,,847.0,,307.3,,,,,398.0,,,,309.0,,-230.7,,,,,,,,True,,True,,,,
29223,261,328.0,,,,424.0,,112.3,,,,,67.0,,,,163.0,,-148.7,,,,,,,,False,,False,,,,
29225,992,1024.0,,,,929.0,,311.6,,,,,32.0,,,,-63.0,,-680.4,,,,,,,,False,,False,,,,
29227,55,104.0,,,,134.0,,29.7,,,,,49.0,,,,79.0,,-25.3,,,,,,,,False,,True,,,,
29229,501,536.0,,,,545.0,,231.4,,,,,35.0,,,,44.0,,-269.6,,,,,,,,False,,False,,,,
29510,5948,8328.0,,,,7967.0,,4582.0,,5916.5,12144.0,,2380.0,,,,2019.0,,-1366.0,,-31.5,6196.0,,,,,True,,True,,True,False,
30001,247,328.0,,,,253.0,,27.6,,,,,81.0,,,,6.0,,-219.4,,,,,,,,True,,False,,,,
30003,487,680.0,,,,560.0,,74.9,,,,,193.0,,,,73.0,,-412.1,,,,,,,,True,,False,,,,
30005,128,224.0,,,,107.0,,55.4,,,,,96.0,,,,-21.0,,-72.6,,,,,,,,True,,True,,,,
30007,148,184.0,,,,138.0,,77.1,,,,,36.0,,,,-10.0,,-70.9,,,,,,,,True,,False,,,,
30009,163,272.0,,,,227.0,,40.9,,,,,109.0,,,,64.0,,-122.1,,,,,,,,True,,False,,,,
30011,32,80.0,,,,110.0,,34.7,,,,,48.0,,,,78.0,,2.7,,,,,,,,False,,True,,,,
30013,1878,4424.0,,,,4557.0,,726.4,,3451.0,,,2546.0,,,,2679.0,,-1151.6,,1573.0,,,,,,False,,True,,True,,
30015,146,160.0,,,,69.0,,39.2,,,,,14.0,,,,-77.0,,-106.8,,,,,,,,False,,False,,,,
30017,333,624.0,,,,794.0,,88.0,,,,,291.0,,,,461.0,,-245.0,,,,,,,,False,,True,,,,
30019,60,144.0,,,,104.0,,53.5,,,,,84.0,,,,44.0,,-6.5,,,,,,,,True,,True,,,,
30021,416,720.0,,,,457.0,,288.6,,,,,304.0,,,,41.0,,-127.4,,,,,,,,True,,True,,,,
30023,212,512.0,,,,453.0,,117.2,,,,,300.0,,,,241.0,,-94.8,,,,,,,,True,,True,,,,
30025,18,104.0,,,,151.0,,9.3,,,,,86.0,,,,133.0,,-8.7,,,,,,,,False,,True,,,,
30027,289,776.0,,,,258.0,,335.9,,,,,487.0,,,,-31.0,,46.9,,,,,,,,True,,True,,,,
30029,2804,4992.0,,,,5170.0,,2495.6,,1868.7,,,2188.0,,,,2366.0,,-308.4,,-935.3,,,,,,False,,True,,True,,
30031,3620,5584.0,,,,2761.0,,1083.0,,6322.5,,,1964.0,,,,-859.0,,-2537.0,,2702.5,,,,,,True,,False,,False,,
30033,9,16.0,,,,93.0,,1.0,,,,,7.0,,,,84.0,,-8.0,,,,,,,,False,,False,,,,
30035,267,184.0,,,,966.0,,36.4,,,,,-83.0,,,,699.0,,-230.6,,,,,,,,False,,False,,,,
30037,27,0.0,,,,24.0,,0.8,,,,,-27.0,,,,-3.0,,-26.2,,,,,,,,True,,True,,,,
30039,48,104.0,,,,127.0,,16.0,,,,,56.0,,,,79.0,,-32.0,,,,,,,,False,,True,,,,
30041,408,760.0,,,,432.0,,250.2,,,,,352.0,,,,24.0,,-157.8,,,,,,,,True,,True,,,,
30043,394,648.0,,,,242.0,,203.0,,,,,254.0,,,,-152.0,,-191.0,,,,,,,,True,,True,,,,
30045,17,96.0,,,,35.0,,38.0,,,,,79.0,,,,18.0,,21.0,,,,,,,,True,,True,,,,
30047,645,920.0,,,,1287.0,,802.6,,,,,275.0,,,,642.0,,157.6,,,,,,,,False,,True,,,,
30049,2537,4880.0,,,,3200.0,,3747.4,,2508.9,,,2343.0,,,,663.0,,1210.4,,-28.1,,,,,,True,,True,,True,,
30051,12,88.0,,,,81.0,,43.7,,,,,76.0,,,,69.0,,31.7,,,,,,,,True,,True,,,,
30053,574,760.0,,,,695.0,,143.5,,,,,186.0,,,,121.0,,-430.5,,,,,,,,True,,False,,,,
30055,47,136.0,,,,226.0,,167.6,,,,,89.0,,,,179.0,,120.6,,,,,,,,False,,False,,,,
30057,207,208.0,,,,84.0,,27.4,,,,,1.0,,,,-123.0,,-179.6,,,,,,,,False,,False,,,,
30059,6,16.0,,,,44.0,,7.1,,,,,10.0,,,,38.0,,1.1,,,,,,,,False,,True,,,,
30061,128,144.0,,,,153.0,,212.7,,,,,16.0,,,,25.0,,84.7,,,,,,,,False,,False,,,,
30063,2517,4168.0,,,,4888.0,,1638.2,,2119.8,,,1651.0,,,,2371.0,,-878.8,,-397.2,,,,,,False,,True,,True,,
30065,56,216.0,,,,144.0,,78.4,,,,,160.0,,,,88.0,,22.4,,,,,,,,True,,True,,,,
30067,335,576.0,,,,335.0,,225.6,,,,,241.0,,,,0.0,,-109.4,,,,,,,,True,,True,,,,
30069,2,24.0,,,,16.0,,17.1,,,,,22.0,,,,14.0,,15.1,,,,,,,,True,,True,,,,
30071,153,416.0,,,,78.0,,433.5,,,,,263.0,,,,-75.0,,280.5,,,,,,,,True,,False,,,,
30073,121,176.0,,,,320.0,,57.7,,,,,55.0,,,,199.0,,-63.3,,,,,,,,False,,False,,,,
30075,18,16.0,,,,174.0,,7.9,,,,,-2.0,,,,156.0,,-10.1,,,,,,,,False,,False,,,,
30077,151,280.0,,,,307.0,,308.1,,,,,129.0,,,,156.0,,157.1,,,,,,,,False,,False,,,,
30079,12,280.0,,,,103.0,,138.9,,,,,268.0,,,,91.0,,126.9,,,,,,,,True,,True,,,,
30081,772,1648.0,,,,1376.0,,1003.9,,,,,876.0,,,,604.0,,231.9,,,,,,,,True,,True,,,,
30083,257,1680.0,,,,578.0,,4650.0,,,,,1423.0,,,,321.0,,4393.0,,,,,,,,True,,False,,,,
30085,218,264.0,,,,528.0,,81.2,,,,,46.0,,,,310.0,,-136.8,,,,,,,,False,,False,,,,
30087,273,352.0,,,,364.0,,114.7,,,,,79.0,,,,91.0,,-158.3,,,,,,,,False,,False,,,,
30089,288,288.0,,,,292.0,,145.3,,,,,0.0,,,,4.0,,-142.7,,,,,,,,False,,False,,,,
30091,77,280.0,,,,69.0,,66.8,,,,,203.0,,,,-8.0,,-10.2,,,,,,,,True,,True,,,,
30093,1078,2528.0,,,,1753.0,,747.8,,2857.3,,,1450.0,,,,675.0,,-330.2,,1779.3,,,,,,True,,True,,False,,
30095,179,264.0,,,,205.0,,64.6,,,,,85.0,,,,26.0,,-114.4,,,,,,,,True,,False,,,,
30097,59,216.0,,,,65.0,,51.8,,,,,157.0,,,,6.0,,-7.2,,,,,,,,True,,True,,,,
30099,152,448.0,,,,223.0,,406.0,,,,,296.0,,,,71.0,,254.0,,,,,,,,True,,True,,,,
30101,77,256.0,,,,231.0,,32.6,,,,,179.0,,,,154.0,,-44.4,,,,,,,,True,,True,,,,
30103,18,64.0,,,,63.0,,15.7,,,,,46.0,,,,45.0,,-2.3,,,,,,,,True,,True,,,,
30105,165,272.0,,,,336.0,,81.4,,,,,107.0,,,,171.0,,-83.6,,,,,,,,False,,True,,,,
30107,48,80.0,,,,64.0,,18.7,,,,,32.0,,,,16.0,,-29.3,,,,,,,,True,,True,,,,
30109,23,24.0,,,,149.0,,6.5,,,,,1.0,,,,126.0,,-16.5,,,,,,,,False,,False,,,,
30111,3843,6208.0,,,,6986.0,,2018.8,,3648.3,3147.0,,2365.0,,,,3143.0,,-1824.2,,-194.7,-696.0,,,,,False,,True,,True,True,
31001,731,2264.0,,,,1852.0,,1590.2,,,,,1533.0,,,,1121.0,,859.2,,,,,,,,True,,True,,,,
31003,106,232.0,,,,322.0,,59.8,,,,,126.0,,,,216.0,,-46.2,,,,,,,,False,,True,,,,
31005,6,0.0,,,,38.0,,0.1,,,,,-6.0,,,,32.0,,-5.9,,,,,,,,False,,True,,,,
31007,12,0.0,,,,39.0,,2.2,,,,,-12.0,,,,27.0,,-9.8,,,,,,,,False,,True,,,,
31009,8,0.0,,,,24.0,,0.1,,,,,-8.0,,,,16.0,,-7.9,,,,,,,,False,,True,,,,
31011,127,296.0,,,,229.0,,94.8,,,,,169.0,,,,102.0,,-32.2,,,,,,,,True,,True,,,,
31013,205,264.0,,,,425.0,,62.1,,,,,59.0,,,,220.0,,-142.9,,,,,,,,False,,False,,,,
31015,37,40.0,,,,182.0,,13.1,,,,,3.0,,,,145.0,,-23.9,,,,,,,,False,,False,,,,
31017,37,120.0,,,,103.0,,15.2,,,,,83.0,,,,66.0,,-21.8,,,,,,,,True,,True,,,,
31019,1005,2184.0,,,,2248.0,,687.2,,2488.4,,,1179.0,,,,1243.0,,-317.8,,1483.4,,,,,,False,,True,,False,,
31021,112,400.0,,,,317.0,,78.7,,,,,288.0,,,,205.0,,-33.3,,,,,,,,True,,True,,,,
31023,120,712.0,,,,558.0,,456.5,,,,,592.0,,,,438.0,,336.5,,,,,,,,True,,True,,,,
31025,818,1128.0,,,,1255.0,,512.6,,,,,310.0,,,,437.0,,-305.4,,,,,,,,False,,True,,,,
31027,250,304.0,,,,367.0,,119.7,,,,,54.0,,,,117.0,,-130.3,,,,,,,,False,,False,,,,
31029,150,136.0,,,,199.0,,35.3,,,,,-14.0,,,,49.0,,-114.7,,,,,,,,False,,False,,,,
31031,60,144.0,,,,238.0,,21.0,,,,,84.0,,,,178.0,,-39.0,,,,,,,,False,,True,,,,
31033,253,544.0,,,,466.0,,204.5,,,,,291.0,,,,213.0,,-48.5,,,,,,,,True,,True,,,,
31035,205,352.0,,,,264.0,,109.8,,,,,147.0,,,,59.0,,-95.2,,,,,,,,True,,True,,,,
31037,173,504.0,,,,663.0,,95.3,,,,,331.0,,,,490.0,,-77.7,,,,,,,,False,,True,,,,
31039,323,304.0,,,,493.0,,49.6,,,,,-19.0,,,,170.0,,-273.4,,,,,,,,False,,False,,,,
31041,256,312.0,,,,414.0,,81.8,,,,,56.0,,,,158.0,,-174.2,,,,,,,,False,,False,,,,
31043,419,832.0,,,,1101.0,,290.6,,254.5,,,413.0,,,,682.0,,-128.4,,-164.5,,,,,,False,,True,,True,,
31045,156,128.0,,,,301.0,,15.5,,,,,-28.0,,,,145.0,,-140.5,,,,,,,,False,,False,,,,
31047,549,1280.0,,,,906.0,,398.5,,,,,731.0,,,,357.0,,-150.5,,,,,,,,True,,True,,,,
31049,39,72.0,,,,88.0,,159.1,,,,,33.0,,,,49.0,,120.1,,,,,,,,False,,False,,,,
31051,118,232.0,,,,279.0,,32.3,,,,,114.0,,,,161.0,,-85.7,,,,,,,,False,,True,,,,
31053,1312,1752.0,,,,2292.0,,630.5,,1740.5,,,440.0,,,,980.0,,-681.5,,428.5,,,,,,False,,False,,True,,
31055,17375,33792.0,,,,31245.0,,11136.2,,12406.6,20495.0,,16417.0,,,,13870.0,,-6238.8,,-4968.4,3120.0,,,,,True,,True,,True,True,
31057,76,128.0,,,,80.0,,181.8,,,,,52.0,,,,4.0,,105.8,,,,,,,,True,,False,,,,
31059,95,232.0,,,,309.0,,54.4,,,,,137.0,,,,214.0,,-40.6,,,,,,,,False,,True,,,,
31061,56,40.0,,,,139.0,,7.3,,,,,-16.0,,,,83.0,,-48.7,,,,,,,,False,,False,,,,
31063,66,56.0,,,,73.0,,12.5,,,,,-10.0,,,,7.0,,-53.5,,,,,,,,True,,False,,,,
31065,174,280.0,,,,183.0,,172.9,,,,,106.0,,,,9.0,,-1.1,,,,,,,,True,,True,,,,
31067,496,1856.0,,,,1461.0,,801.2,,,,,1360.0,,,,965.0,,305.2,,,,,,,,True,,True,,,,
31069,28,48.0,,,,215.0,,17.4,,,,,20.0,,,,187.0,,-10.6,,,,,,,,False,,True,,,,
31071,34,48.0,,,,58.0,,9.6,,,,,14.0,,,,24.0,,-24.4,,,,,,,,False,,False,,,,
31073,64,80.0,,,,160.0,,9.3,,,,,16.0,,,,96.0,,-54.7,,,,,,,,False,,False,,,,
31075,5,16.0,,,,48.0,,1.0,,,,,11.0,,,,43.0,,-4.0,,,,,,,,False,,True,,,,
31077,69,120.0,,,,113.0,,18.9,,,,,51.0,,,,44.0,,-50.1,,,,,,,,True,,True,,,,
31079,1578,3976.0,,,,3652.0,,1981.4,,8033.2,,,2398.0,,,,2074.0,,403.4,,6455.2,,,,,,True,,True,,False,,
31081,256,464.0,,,,506.0,,120.9,,,,,208.0,,,,250.0,,-135.1,,,,,,,,False,,True,,,,
31083,46,168.0,,,,128.0,,60.4,,,,,122.0,,,,82.0,,14.4,,,,,,,,True,,True,,,,
31085,13,24.0,,,,83.0,,4.9,,,,,11.0,,,,70.0,,-8.1,,,,,,,,False,,True,,,,
31087,155,192.0,,,,150.0,,460.0,,,,,37.0,,,,-5.0,,305.0,,,,,,,,True,,False,,,,
31089,214,304.0,,,,534.0,,41.9,,,,,90.0,,,,320.0,,-172.1,,,,,,,,False,,False,,,,
31091,5,16.0,,,,46.0,,1.7,,,,,11.0,,,,41.0,,-3.3,,,,,,,,False,,True,,,,
31093,118,328.0,,,,348.0,,89.1,,,,,210.0,,,,230.0,,-28.9,,,,,,,,False,,True,,,,
31095,180,592.0,,,,503.0,,239.2,,,,,412.0,,,,323.0,,59.2,,,,,,,,True,,True,,,,
31097,277,224.0,,,,230.0,,17.7,,,,,-53.0,,,,-47.0,,-259.3,,,,,,,,True,,False,,,,
31099,119,280.0,,,,308.0,,34.8,,,,,161.0,,,,189.0,,-84.2,,,,,,,,False,,True,,,,
31101,199,496.0,,,,479.0,,121.5,,,,,297.0,,,,280.0,,-77.5,,,,,,,,True,,True,,,,
31103,20,16.0,,,,67.0,,7.3,,,,,-4.0,,,,47.0,,-12.7,,,,,,,,False,,False,,,,
31105,182,248.0,,,,158.0,,65.1,,,,,66.0,,,,-24.0,,-116.9,,,,,,,,True,,False,,,,
31107,328,336.0,,,,413.0,,201.3,,,,,8.0,,,,85.0,,-126.7,,,,,,,,False,,False,,,,
31109,8371,16856.0,,,,19706.0,,12722.8,,7542.1,15180.0,,8485.0,,,,11335.0,,4351.8,,-828.9,6809.0,,,,,False,,True,,True,True,
31111,921,1776.0,,,,2087.0,,683.7,,3944.3,,,855.0,,,,1166.0,,-237.3,,3023.3,,,,,,False,,True,,False,,
31113,26,24.0,,,,49.0,,10.9,,,,,-2.0,,,,23.0,,-15.1,,,,,,,,False,,False,,,,
31115,9,16.0,,,,32.0,,1.0,,,,,7.0,,,,23.0,,-8.0,,,,,,,,False,,False,,,,
31117,10,16.0,,,,47.0,,0.8,,,,,6.0,,,,37.0,,-9.2,,,,,,,,False,,False,,,,
31119,696,2336.0,,,,2517.0,,443.0,,3701.6,,,1640.0,,,,1821.0,,-253.0,,3005.6,,,,,,False,,True,,False,,
31121,215,328.0,,,,578.0,,56.2,,,,,113.0,,,,363.0,,-158.8,,,,,,,,False,,False,,,,
31123,89,128.0,,,,209.0,,31.7,,,,,39.0,,,,120.0,,-57.3,,,,,,,,False,,False,,,,
31125,60,304.0,,,,234.0,,129.9,,,,,244.0,,,,174.0,,69.9,,,,,,,,True,,True,,,,
31127,218,496.0,,,,327.0,,609.7,,,,,278.0,,,,109.0,,391.7,,,,,,,,True,,False,,,,
31129,108,272.0,,,,214.0,,312.4,,,,,164.0,,,,106.0,,204.4,,,,,,,,True,,False,,,,
31131,389,584.0,,,,930.0,,174.8,,,,,195.0,,,,541.0,,-214.2,,,,,,,,False,,False,,,,
31133,75,248.0,,,,193.0,,423.1,,,,,173.0,,,,118.0,,348.1,,,,,,,,True,,False,,,,
31135,85,288.0,,,,147.0,,79.9,,,,,203.0,,,,62.0,,-5.1,,,,,,,,True,,True,,,,
31137,266,480.0,,,,445.0,,178.7,,,,,214.0,,,,179.0,,-87.3,,,,,,,,True,,True,,,,
31139,134,208.0,,,,360.0,,48.5,,,,,74.0,,,,226.0,,-85.5,,,,,,,,False,,False,,,,
31141,508,1376.0,,,,2174.0,,245.4,,2151.0,,,868.0,,,,1666.0,,-262.6,,1643.0,,,,,,False,,True,,False,,
31143,56,48.0,,,,303.0,,10.4,,,,,-8.0,,,,247.0,,-45.6,,,,,,,,False,,False,,,,
31145,424,1096.0,,,,573.0,,709.4,,,,,672.0,,,,149.0,,285.4,,,,,,,,True,,True,,,,
31147,203,392.0,,,,337.0,,141.0,,,,,189.0,,,,134.0,,-62.0,,,,,,,,True,,True,,,,
31149,18,32.0,,,,114.0,,6.4,,,,,14.0,,,,96.0,,-11.6,,,,,,,,False,,True,,,,
31151,294,800.0,,,,992.0,,203.7,,,,,506.0,,,,698.0,,-90.3,,,,,,,,False,,True,,,,
31153,5663,10880.0,,,,9451.0,,2879.0,,4391.1,6201.0,,5217.0,,,,3788.0,,-2784.0,,-1271.9,538.0,,,,,True,,True,,True,True,
31155,734,1488.0,,,,1100.0,,743.2,,,,,754.0,,,,366.0,,9.2,,,,,,,,True,,True,,,,
31157,410,1352.0,,,,1711.0,,156.3,,444.1,,,942.0,,,,1301.0,,-253.7,,34.1,,,,,,False,,True,,True,,
31159,336,600.0,,,,1240.0,,363.8,,,,,264.0,,,,904.0,,27.8,,,,,,,,False,,True,,,,
31161,147,104.0,,,,167.0,,4.5,,,,,-43.0,,,,20.0,,-142.5,,,,,,,,True,,False,,,,
31163,47,80.0,,,,104.0,,20.8,,,,,33.0,,,,57.0,,-26.2,,,,,,,,False,,True,,,,
31165,13,16.0,,,,59.0,,3.7,,,,,3.0,,,,46.0,,-9.3,,,,,,,,False,,False,,,,
31167,91,432.0,,,,348.0,,234.1,,,,,341.0,,,,257.0,,143.1,,,,,,,,True,,True,,,,
31169,170,224.0,,,,265.0,,51.3,,,,,54.0,,,,95.0,,-118.7,,,,,,,,False,,False,,,,
31171,14,48.0,,,,35.0,,25.8,,,,,34.0,,,,21.0,,11.8,,,,,,,,True,,True,,,,
31173,209,248.0,,,,380.0,,32.5,,,,,39.0,,,,171.0,,-176.5,,,,,,,,False,,False,,,,
31175,83,216.0,,,,184.0,,34.3,,,,,133.0,,,,101.0,,-48.7,,,,,,,,True,,True,,,,
31177,581,1200.0,,,,1051.0,,473.8,,,,,619.0,,,,470.0,,-107.2,,,,,,,,True,,True,,,,
31179,157,344.0,,,,475.0,,49.7,,,,,187.0,,,,318.0,,-107.3,,,,,,,,False,,True,,,,
31181,61,144.0,,,,173.0,,156.9,,,,,83.0,,,,112.0,,95.9,,,,,,,,False,,False,,,,
31183,20,32.0,,,,63.0,,0.8,,,,,12.0,,,,43.0,,-19.2,,,,,,,,False,,False,,,,
31185,293,936.0,,,,859.0,,516.2,,,,,643.0,,,,566.0,,223.2,,,,,,,,True,,True,,,,
32001,874,1176.0,,,,1290.0,,532.2,,,,,302.0,,,,416.0,,-341.8,,,,,,,,False,,False,,,,
32003,87318,91000.0,,,,66736.0,,94065.3,,28311.9,120877.0,,3682.0,,,,-20582.0,,6747.3,,-59006.1,33559.0,,,,,False,,False,,False,False,
32005,1224,2368.0,,,,1472.0,,17205.3,,,,,1144.0,,,,248.0,,15981.3,,,,,,,,True,,False,,,,
32007,1145,3088.0,,,,1093.0,,3441.9,,2444.3,,,1943.0,,,,-52.0,,2296.9,,1299.3,,,,,,True,,False,,True,,
32009,24,24.0,,,,56.0,,9.7,,,,,0.0,,,,32.0,,-14.3,,,,,,,,False,,False,,,,
32011,22,0.0,,,,41.0,,0.0,,,,,-22.0,,,,19.0,,-22.0,,,,,,,,True,,False,,,,
32013,490,1552.0,,,,759.0,,1122.9,,,,,1062.0,,,,269.0,,632.9,,,,,,,,True,,True,,,,
32015,180,400.0,,,,334.0,,1212.9,,,,,220.0,,,,154.0,,1032.9,,,,,,,,True,,False,,,,
32017,113,344.0,,,,45.0,,76.8,,,,,231.0,,,,-68.0,,-36.2,,,,,,,,True,,True,,,,
32019,1131,2328.0,,,,2195.0,,18060.8,,,,,1197.0,,,,1064.0,,16929.8,,,,,,,,True,,False,,,,
32021,128,120.0,,,,185.0,,118.6,,,,,-8.0,,,,57.0,,-9.4,,,,,,,,False,,False,,,,
32023,1134,1088.0,,,,1098.0,,816.0,,,,,-46.0,,,,-36.0,,-318.0,,,,,,,,True,,False,,,,
32027,800,56.0,,,,269.0,,112.6,,,,,-744.0,,,,-531.0,,-687.4,,,,,,,,True,,True,,,,
32029,12,56.0,,,,171.0,,143.6,,,,,44.0,,,,159.0,,131.6,,,,,,,,False,,False,,,,
32031,14141,23160.0,,,,18873.0,,15582.7,,11725.2,25405.0,,9019.0,,,,4732.0,,1441.7,,-2415.8,11264.0,,,,,True,,True,,True,False,
32033,168,80.0,,,,152.0,,182.9,,,,,-88.0,,,,-16.0,,14.9,,,,,,,,True,,True,,,,
32510,2903,4360.0,,,,2148.0,,4139.3,,2253.4,,,1457.0,,,,-755.0,,1236.3,,-649.6,,,,,,True,,True,,True,,
33001,1908,1640.0,,,,1812.0,,2082.8,,,,,-268.0,,,,-96.0,,174.8,,,,,,,,True,,True,,,,
33003,992,960.0,,,,880.0,,1752.8,,,,,-32.0,,,,-112.0,,760.8,,,,,,,,False,,False,,,,
33005,1565,1120.0,,,,1537.0,,1427.7,,,,,-445.0,,,,-28.0,,-137.3,,,,,,,,True,,True,,,,
33007,808,304.0,,,,321.0,,129.0,,,,,-504.0,,,,-487.0,,-679.0,,,,,,,,True,,False,,,,
33009,1304,936.0,,,,1880.0,,803.9,,,,,-368.0,,,,576.0,,-500.1,,,,,,,,False,,False,,,,
33011,14972,11448.0,,,,9733.0,,24104.9,,15043.4,23550.0,,-3524.0,,,,-5239.0,,9132.9,,71.4,8578.0,,,,,False,,False,,True,False,
33013,4298,4448.0,,,,3988.0,,14210.7,,,19680.0,,150.0,,,,-310.0,,9912.7,,,15382.0,,,,,False,,False,,,False,
33015,10125,8160.0,,,,8414.0,,13575.2,,14436.1,20100.0,,-1965.0,,,,-1711.0,,3450.2,,4311.1,9975.0,,,,,True,,False,,False,False,
33017,3804,1936.0,,,,3894.0,,984.1,,,2032.0,,-1868.0,,,,90.0,,-2819.9,,,-1772.0,,,,,True,,False,,,True,
33019,826,336.0,,,,927.0,,280.5,,,,,-490.0,,,,101.0,,-545.5,,,,,,,,True,,False,,,,
34001,11068,6544.0,,,,5241.0,,3491.3,,3226.1,7711.0,,-4524.0,,,,-5827.0,,-7576.7,,-7841.9,-3357.0,,,,,False,,False,,False,True,
34003,26382,26136.0,,,,21478.0,,24226.6,,27247.9,,,-246.0,,,,-4904.0,,-2155.4,,865.9,,,,,,False,,False,,False,,
34005,15116,13648.0,,,,9280.0,,10056.1,,12548.4,16180.0,,-1468.0,,,,-5836.0,,-5059.9,,-2567.6,1064.0,,,,,False,,False,,False,True,
34007,17393,20592.0,,,,11977.0,,17493.3,,28278.0,31727.0,,3199.0,,,,-5416.0,,100.3,,10885.0,14334.0,,,,,False,,True,,False,False,
34009,2828,1128.0,,,,1572.0,,482.0,,,,,-1700.0,,,,-1256.0,,-2346.0,,,,,,,,True,,False,,,,
34011,6537,3616.0,,,,3527.0,,5287.7,,2989.7,7149.0,,-2921.0,,,,-3010.0,,-1249.3,,-3547.3,612.0,,,,,False,,True,,False,True,
34013,24307,24832.0,,,,16020.0,,13309.2,,20318.8,20760.0,,525.0,,,,-8287.0,,-10997.8,,-3988.2,-3547.0,,,,,False,,False,,False,False,
34015,10592,10080.0,,,,7404.0,,6813.8,,10380.2,15482.0,,-512.0,,,,-3188.0,,-3778.2,,-211.8,4890.0,,,,,False,,False,,True,False,
34017,24635,23312.0,,,,14169.0,,34377.0,,29236.3,15103.0,,-1323.0,,,,-10466.0,,9742.0,,4601.3,-9532.0,,,,,False,,False,,False,False,
34019,2901,2280.0,,,,2174.0,,1641.4,,1994.1,,,-621.0,,,,-727.0,,-1259.6,,-906.9,,,,,,False,,False,,False,,
34021,9458,9936.0,,,,7824.0,,4749.1,,11583.7,7100.0,,478.0,,,,-1634.0,,-4708.9,,2125.7,-2358.0,,,,,False,,False,,False,False,
