,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
04023,1673,2090.0,0.0,,,,,1477.0,,950.3,1189.1,,1633.5,282.5,,,1068.3,,,417.0,-1673.0,,,,,-196.0,,-722.7,-483.9,,-39.5,-1390.5,,,-604.7,,,False,,,,,True,,False,False,,True,False,,,False,,
04025,5706,6545.0,4035.0,,,,,5136.0,,4300.7,4832.2,,6585.5,1972.6,,,2389.6,4135.0,,839.0,-1671.0,,,,,-570.0,,-1405.3,-873.8,,879.5,-3733.4,,,-3316.4,-1571.0,,False,,,,,True,,False,False,,False,False,,,False,False,
04027,8427,11110.0,3319.0,,,,,5778.0,,6687.8,7637.6,,10249.5,4184.6,,,4867.2,6027.0,,2683.0,-5108.0,,,,,-2649.0,,-1739.2,-789.4,,1822.5,-4242.4,,,-3559.8,-2400.0,,False,,,,,True,,True,True,,True,False,,,False,True,
05001,524,335.0,245.0,,,,,518.0,,280.6,224.0,,356.0,72.1,,,,,,-189.0,-279.0,,,,,-6.0,,-243.4,-300.0,,-168.0,-451.9,,,,,,False,,,,,True,,False,False,,True,False,,,,,
05003,409,390.0,627.0,,,,,572.0,,217.6,297.1,,362.0,108.6,,,,,,-19.0,218.0,,,,,163.0,,-191.4,-111.9,,-47.0,-300.4,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05005,682,655.0,440.0,,,,,779.0,,457.2,455.6,,876.0,225.5,,,,,,-27.0,-242.0,,,,,97.0,,-224.8,-226.4,,194.0,-456.5,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05007,8185,6575.0,4933.0,,,,,6372.0,,4536.3,4740.8,,7274.5,1874.8,,,5791.7,2461.0,,-1610.0,-3252.0,,,,,-1813.0,,-3648.7,-3444.2,,-910.5,-6310.2,,,-2393.3,-5724.0,,False,,,,,False,,False,False,,True,False,,,False,False,
05009,871,730.0,617.0,,,,,758.0,,294.8,507.3,,738.5,149.6,,,,,,-141.0,-254.0,,,,,-113.0,,-576.2,-363.7,,-132.5,-721.4,,,,,,False,,,,,True,,False,False,,True,False,,,,,
05011,359,445.0,744.0,,,,,288.0,,443.4,267.7,,609.0,38.0,,,,,,86.0,385.0,,,,,-71.0,,84.4,-91.3,,250.0,-321.0,,,,,,False,,,,,True,,True,False,,False,False,,,,,
05013,128,110.0,15.0,,,,,120.0,,103.8,73.2,,80.0,0.3,,,,,,-18.0,-113.0,,,,,-8.0,,-24.2,-54.8,,-48.0,-127.7,,,,,,False,,,,,True,,False,False,,False,False,,,,,
05015,576,470.0,367.0,,,,,445.0,,289.0,436.2,,655.0,158.0,,,,,,-106.0,-209.0,,,,,-131.0,,-287.0,-139.8,,79.0,-418.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
05017,167,200.0,40.0,,,,,293.0,,47.7,161.9,,179.0,0.0,,,,,,33.0,-127.0,,,,,126.0,,-119.3,-5.1,,12.0,-167.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
05019,532,530.0,126.0,,,,,538.0,,434.1,310.9,,783.0,127.6,,,,,,-2.0,-406.0,,,,,6.0,,-97.9,-221.1,,251.0,-404.4,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05021,295,355.0,67.0,,,,,410.0,,88.5,190.1,,299.0,0.0,,,,,,60.0,-228.0,,,,,115.0,,-206.5,-104.9,,4.0,-295.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
05023,625,555.0,631.0,,,,,638.0,,476.4,287.1,,588.0,130.9,,,,,,-70.0,6.0,,,,,13.0,,-148.6,-337.9,,-37.0,-494.1,,,,,,True,,,,,True,,False,False,,True,False,,,,,
05025,254,145.0,78.0,,,,,181.0,,71.5,106.0,,148.0,0.0,,,,,,-109.0,-176.0,,,,,-73.0,,-182.5,-148.0,,-106.0,-254.0,,,,,,False,,,,,True,,False,False,,True,False,,,,,
05027,436,430.0,312.0,,,,,624.0,,197.5,314.3,,352.0,122.6,,,,,,-6.0,-124.0,,,,,188.0,,-238.5,-121.7,,-84.0,-313.4,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05029,762,740.0,616.0,,,,,653.0,,622.0,410.9,,896.0,75.2,,,,,,-22.0,-146.0,,,,,-109.0,,-140.0,-351.1,,134.0,-686.8,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05031,2527,2720.0,1614.0,,,,,3331.0,,1621.1,1942.4,,3446.5,963.0,,,1982.9,,,193.0,-913.0,,,,,804.0,,-905.9,-584.6,,919.5,-1564.0,,,-544.1,,,False,,,,,False,,False,False,,False,False,,,False,,
05033,1940,1250.0,820.0,,,,,2366.0,,923.3,928.4,,1561.0,279.1,,,,,,-690.0,-1120.0,,,,,426.0,,-1016.7,-1011.6,,-379.0,-1660.9,,,,,,False,,,,,True,,False,False,,True,False,,,,,
05035,1175,1165.0,769.0,,,,,1226.0,,577.8,702.9,,1115.5,134.3,,,1092.5,,,-10.0,-406.0,,,,,51.0,,-597.2,-472.1,,-59.5,-1040.7,,,-82.5,,,False,,,,,False,,False,False,,False,False,,,False,,
05037,509,510.0,279.0,,,,,517.0,,496.5,296.7,,885.0,97.9,,,,,,1.0,-230.0,,,,,8.0,,-12.5,-212.3,,376.0,-411.1,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05039,202,200.0,184.0,,,,,174.0,,114.0,100.5,,225.0,16.6,,,,,,-2.0,-18.0,,,,,-28.0,,-88.0,-101.5,,23.0,-185.4,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05041,295,400.0,241.0,,,,,264.0,,231.3,238.6,,407.0,41.3,,,,,,105.0,-54.0,,,,,-31.0,,-63.7,-56.4,,112.0,-253.7,,,,,,True,,,,,True,,True,True,,False,False,,,,,
05043,455,605.0,470.0,,,,,491.0,,225.1,385.3,,633.0,0.0,,,,,,150.0,15.0,,,,,36.0,,-229.9,-69.7,,178.0,-455.0,,,,,,True,,,,,True,,False,True,,False,False,,,,,
05045,3518,2805.0,1768.0,,,,,3118.0,,1923.2,1950.7,,2784.0,792.5,,,3067.1,,,-713.0,-1750.0,,,,,-400.0,,-1594.8,-1567.3,,-734.0,-2725.5,,,-450.9,,,False,,,,,True,,False,False,,False,False,,,True,,
05047,454,270.0,78.0,,,,,557.0,,100.1,202.6,,220.0,0.0,,,,,,-184.0,-376.0,,,,,103.0,,-353.9,-251.4,,-234.0,-454.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
05049,196,385.0,472.0,,,,,226.0,,1079.8,227.5,,885.0,70.2,,,,,,189.0,276.0,,,,,30.0,,883.8,31.5,,689.0,-125.8,,,,,,False,,,,,True,,False,True,,False,True,,,,,
05051,2938,2100.0,1533.0,,,,,2932.0,,1643.0,1506.4,,2482.0,418.8,,,2534.3,,,-838.0,-1405.0,,,,,-6.0,,-1295.0,-1431.6,,-456.0,-2519.2,,,-403.7,,,False,,,,,True,,False,False,,True,False,,,True,,
05053,407,655.0,565.0,,,,,448.0,,644.5,346.8,,558.0,73.1,,,,,,248.0,158.0,,,,,41.0,,237.5,-60.2,,151.0,-333.9,,,,,,True,,,,,True,,True,True,,True,False,,,,,
05055,1208,1300.0,746.0,,,,,1435.0,,374.8,758.4,,1023.5,0.0,,,1936.8,,,92.0,-462.0,,,,,227.0,,-833.2,-449.6,,-184.5,-1208.0,,,728.8,,,False,,,,,False,,False,False,,False,False,,,False,,
05057,440,445.0,361.0,,,,,553.0,,272.6,328.8,,449.0,114.2,,,,,,5.0,-79.0,,,,,113.0,,-167.4,-111.2,,9.0,-325.8,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05059,881,895.0,1516.0,,,,,1113.0,,717.8,516.0,,1287.5,0.0,,,755.9,,,14.0,635.0,,,,,232.0,,-163.2,-365.0,,406.5,-881.0,,,-125.1,,,False,,,,,False,,False,False,,False,False,,,False,,
05061,281,255.0,199.0,,,,,323.0,,303.0,183.3,,322.0,97.8,,,,,,-26.0,-82.0,,,,,42.0,,22.0,-97.7,,41.0,-183.2,,,,,,False,,,,,False,,True,False,,False,False,,,,,
05063,809,790.0,884.0,,,,,1401.0,,381.4,496.4,,775.0,0.0,,,439.4,,,-19.0,75.0,,,,,592.0,,-427.6,-312.6,,-34.0,-809.0,,,-369.6,,,False,,,,,False,,False,False,,False,False,,,False,,
05065,342,375.0,67.0,,,,,294.0,,305.9,200.9,,270.0,0.0,,,,,,33.0,-275.0,,,,,-48.0,,-36.1,-141.1,,-72.0,-342.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05067,315,415.0,78.0,,,,,541.0,,308.2,370.6,,757.0,0.0,,,,,,100.0,-237.0,,,,,226.0,,-6.8,55.6,,442.0,-315.0,,,,,,False,,,,,False,,True,True,,False,False,,,,,
05069,1530,1735.0,972.0,,,,,1667.0,,3027.6,950.1,,3094.5,281.3,,,596.0,,,205.0,-558.0,,,,,137.0,,1497.6,-579.9,,1564.5,-1248.7,,,-934.0,,,False,,,,,True,,False,False,,False,False,,,False,,
05071,759,600.0,512.0,,,,,934.0,,818.5,358.2,,860.5,89.4,,,,,,-159.0,-247.0,,,,,175.0,,59.5,-400.8,,101.5,-669.6,,,,,,False,,,,,False,,True,False,,True,False,,,,,
05073,118,80.0,0.0,,,,,131.0,,95.7,55.4,,69.0,0.0,,,,,,-38.0,-118.0,,,,,13.0,,-22.3,-62.6,,-49.0,-118.0,,,,,,False,,,,,True,,True,False,,False,False,,,,,
05075,403,555.0,351.0,,,,,504.0,,194.1,237.3,,412.0,112.2,,,,,,152.0,-52.0,,,,,101.0,,-208.9,-165.7,,9.0,-290.8,,,,,,True,,,,,True,,False,False,,True,False,,,,,
05077,188,240.0,374.0,,,,,265.0,,73.7,158.3,,219.0,0.0,,,,,,52.0,186.0,,,,,77.0,,-114.3,-29.7,,31.0,-188.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
05079,258,320.0,,,,,,341.0,,66.2,245.5,,308.0,0.0,,,142.9,,,62.0,,,,,,83.0,,-191.8,-12.5,,50.0,-258.0,,,-115.1,,,,,,,,False,,False,True,,True,False,,,False,,
05081,258,255.0,70.0,,,,,326.0,,116.1,144.8,,367.5,0.0,,,,,,-3.0,-188.0,,,,,68.0,,-141.9,-113.2,,109.5,-258.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05083,622,420.0,434.0,,,,,834.0,,221.9,337.0,,479.0,126.1,,,,,,-202.0,-188.0,,,,,212.0,,-400.1,-285.0,,-143.0,-495.9,,,,,,True,,,,,False,,False,False,,True,False,,,,,
05085,2056,1495.0,1159.0,,,,,1861.0,,1418.1,1007.8,,2107.0,500.0,,,1210.2,,,-561.0,-897.0,,,,,-195.0,,-637.9,-1048.2,,51.0,-1556.0,,,-845.8,,,False,,,,,True,,False,False,,True,False,,,False,,
05087,356,360.0,257.0,,,,,363.0,,153.3,298.5,,473.0,0.0,,,,,,4.0,-99.0,,,,,7.0,,-202.7,-57.5,,117.0,-356.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05089,270,180.0,60.0,,,,,264.0,,88.5,118.5,,208.0,0.0,,,,,,-90.0,-210.0,,,,,-6.0,,-181.5,-151.5,,-62.0,-270.0,,,,,,False,,,,,True,,False,False,,True,False,,,,,
05091,717,955.0,974.0,,,,,1010.0,,563.1,435.4,,642.0,181.7,,,584.5,,,238.0,257.0,,,,,293.0,,-153.9,-281.6,,-75.0,-535.3,,,-132.5,,,False,,,,,False,,True,False,,True,False,,,True,,
05093,1000,1055.0,341.0,,,,,1398.0,,456.3,663.9,,895.0,0.0,,,498.0,,,55.0,-659.0,,,,,398.0,,-543.7,-336.1,,-105.0,-1000.0,,,-502.0,,,False,,,,,False,,False,False,,False,False,,,False,,
05095,282,225.0,235.0,,,,,183.0,,150.1,91.8,,253.0,7.6,,,,,,-57.0,-47.0,,,,,-99.0,,-131.9,-190.2,,-29.0,-274.4,,,,,,True,,,,,False,,False,False,,True,False,,,,,
05097,186,165.0,107.0,,,,,223.0,,68.0,110.6,,148.0,0.0,,,,,,-21.0,-79.0,,,,,37.0,,-118.0,-75.4,,-38.0,-186.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05099,133,190.0,72.0,,,,,256.0,,92.7,117.7,,234.0,18.1,,,,,,57.0,-61.0,,,,,123.0,,-40.3,-15.3,,101.0,-114.9,,,,,,False,,,,,False,,True,True,,False,False,,,,,
05101,104,130.0,,,,,,158.0,,30.7,70.0,,87.0,0.0,,,,,,26.0,,,,,,54.0,,-73.3,-34.0,,-17.0,-104.0,,,,,,,,,,,False,,False,False,,True,False,,,,,
05103,676,555.0,191.0,,,,,617.0,,191.1,319.1,,391.0,0.0,,,,,,-121.0,-485.0,,,,,-59.0,,-484.9,-356.9,,-285.0,-676.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
05105,273,245.0,161.0,,,,,237.0,,204.5,137.5,,283.0,16.4,,,,,,-28.0,-112.0,,,,,-36.0,,-68.5,-135.5,,10.0,-256.6,,,,,,False,,,,,False,,False,False,,True,False,,,,,
05107,368,355.0,0.0,,,,,568.0,,466.7,238.2,,474.5,38.3,,,,,,-13.0,-368.0,,,,,200.0,,98.7,-129.8,,106.5,-329.7,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05109,228,475.0,592.0,,,,,287.0,,232.8,258.7,,357.0,32.4,,,,,,247.0,364.0,,,,,59.0,,4.8,30.7,,129.0,-195.6,,,,,,False,,,,,True,,True,True,,True,True,,,,,
05111,627,870.0,16.0,,,,,870.0,,680.1,470.8,,921.0,158.9,,,509.8,,,243.0,-611.0,,,,,243.0,,53.1,-156.2,,294.0,-468.1,,,-117.2,,,False,,,,,False,,True,True,,False,False,,,True,,
05113,479,330.0,170.0,,,,,620.0,,106.9,257.9,,240.0,0.0,,,,,,-149.0,-309.0,,,,,141.0,,-372.1,-221.1,,-239.0,-479.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
05115,1987,2095.0,1308.0,,,,,1877.0,,1610.2,1198.2,,1953.0,345.2,,,712.8,,,108.0,-679.0,,,,,-110.0,,-376.8,-788.8,,-34.0,-1641.8,,,-1274.2,,,False,,,,,False,,False,False,,True,False,,,False,,
05117,273,315.0,330.0,,,,,211.0,,499.8,140.0,,285.0,22.6,,,,,,42.0,57.0,,,,,-62.0,,226.8,-133.0,,12.0,-250.4,,,,,,False,,,,,False,,False,False,,True,False,,,,,
05119,10543,7975.0,3904.0,,,,,9364.0,,7244.4,4985.5,,9490.0,1958.3,,,3036.5,4430.0,,-2568.0,-6639.0,,,,,-1179.0,,-3298.6,-5557.5,,-1053.0,-8584.7,,,-7506.5,-6113.0,,False,,,,,True,,False,False,,True,False,,,False,False,
05121,468,365.0,29.0,,,,,501.0,,196.9,266.9,,453.0,63.4,,,,,,-103.0,-439.0,,,,,33.0,,-271.1,-201.1,,-15.0,-404.6,,,,,,False,,,,,True,,False,False,,True,False,,,,,
05123,646,645.0,588.0,,,,,790.0,,403.6,504.3,,756.5,0.0,,,381.5,,,-1.0,-58.0,,,,,144.0,,-242.4,-141.7,,110.5,-646.0,,,-264.5,,,False,,,,,False,,False,False,,False,False,,,False,,
05125,3217,2340.0,1060.0,,,,,3828.0,,1261.6,1737.3,,2479.0,918.8,,,1981.2,,,-877.0,-2157.0,,,,,611.0,,-1955.4,-1479.7,,-738.0,-2298.2,,,-1235.8,,,False,,,,,True,,False,False,,True,False,,,False,,
05127,342,150.0,32.0,,,,,328.0,,35.2,100.0,,75.0,0.0,,,,,,-192.0,-310.0,,,,,-14.0,,-306.8,-242.0,,-267.0,-342.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
05129,138,190.0,6.0,,,,,186.0,,72.6,117.5,,184.5,0.0,,,,,,52.0,-132.0,,,,,48.0,,-65.4,-20.5,,46.5,-138.0,,,,,,False,,,,,True,,False,True,,True,False,,,,,
05131,4475,2420.0,2102.0,,,,,4689.0,,1469.9,1694.3,,2769.5,446.3,,,1379.8,,,-2055.0,-2373.0,,,,,214.0,,-3005.1,-2780.7,,-1705.5,-4028.7,,,-3095.2,,,False,,,,,True,,False,False,,True,False,,,False,,
05133,319,355.0,0.0,,,,,581.0,,173.5,223.7,,378.0,0.2,,,,,,36.0,-319.0,,,,,262.0,,-145.5,-95.3,,59.0,-318.8,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05135,386,440.0,288.0,,,,,390.0,,308.8,279.2,,507.0,56.1,,,,,,54.0,-98.0,,,,,4.0,,-77.2,-106.8,,121.0,-329.9,,,,,,False,,,,,True,,False,False,,False,False,,,,,
05137,179,405.0,935.0,,,,,252.0,,222.4,283.0,,413.0,124.6,,,,,,226.0,756.0,,,,,73.0,,43.4,104.0,,234.0,-54.4,,,,,,False,,,,,True,,True,True,,False,True,,,,,
05139,1058,1205.0,1209.0,,,,,1112.0,,1137.4,748.3,,1310.0,162.2,,,1196.9,,,147.0,151.0,,,,,54.0,,79.4,-309.7,,252.0,-895.8,,,138.9,,,False,,,,,True,,True,False,,False,False,,,True,,
05141,400,315.0,136.0,,,,,389.0,,467.7,250.1,,591.0,25.8,,,,,,-85.0,-264.0,,,,,-11.0,,67.7,-149.9,,191.0,-374.2,,,,,,False,,,,,True,,True,False,,False,False,,,,,
05143,7143,5925.0,4801.0,,,,,5943.0,,4086.2,4586.7,,6830.5,1751.6,,,2195.9,2699.0,,-1218.0,-2342.0,,,,,-1200.0,,-3056.8,-2556.3,,-312.5,-5391.4,,,-4947.1,-4444.0,,False,,,,,True,,False,False,,True,False,,,False,False,
05145,2124,1755.0,2306.0,,,,,2662.0,,3151.4,1171.0,,3202.0,518.2,,,1274.4,,,-369.0,182.0,,,,,538.0,,1027.4,-953.0,,1078.0,-1605.8,,,-849.6,,,True,,,,,False,,False,False,,False,False,,,False,,
05147,227,145.0,46.0,,,,,142.0,,131.9,73.8,,140.0,11.7,,,,,,-82.0,-181.0,,,,,-85.0,,-95.1,-153.2,,-87.0,-215.3,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05149,750,765.0,347.0,,,,,708.0,,774.3,453.7,,1108.0,102.5,,,,,,15.0,-403.0,,,,,-42.0,,24.3,-296.3,,358.0,-647.5,,,,,,False,,,,,False,,False,False,,False,False,,,,,
06001,25818,30845.0,28228.0,,,,,28078.0,,46085.2,32257.2,,40775.0,8723.6,,,24622.3,29594.0,,5027.0,2410.0,,,,,2260.0,,20267.2,6439.2,,14957.0,-17094.4,,,-1195.7,3776.0,,True,,,,,True,,False,False,,False,False,,,True,True,
06003,10,5.0,0.0,,,,,10.0,,5.1,1.2,,25.0,,,,,,,-5.0,-10.0,,,,,0.0,,-4.9,-8.8,,15.0,,,,,,,False,,,,,True,,True,False,,False,,,,,,
06005,875,1865.0,991.0,,,,,846.0,,1543.0,455.4,,1639.0,0.0,,,,,,990.0,116.0,,,,,-29.0,,668.0,-419.6,,764.0,-875.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
06007,3249,4835.0,6140.0,,,,,4936.0,,9982.9,2824.9,,4789.5,963.0,,,3824.5,3462.0,,1586.0,2891.0,,,,,1687.0,,6733.9,-424.1,,1540.5,-2286.0,,,575.5,213.0,,False,,,,,False,,False,True,,True,False,,,True,True,
06009,695,960.0,1906.0,,,,,764.0,,1469.3,396.0,,1645.0,50.4,,,,,,265.0,1211.0,,,,,69.0,,774.3,-299.0,,950.0,-644.6,,,,,,False,,,,,True,,False,False,,False,False,,,,,
06011,716,755.0,754.0,,,,,566.0,,914.1,259.2,,634.0,109.6,,,,,,39.0,38.0,,,,,-150.0,,198.1,-456.8,,-82.0,-606.4,,,,,,True,,,,,False,,False,False,,False,False,,,,,
06013,18883,19485.0,10608.0,,,,,20813.0,,32132.0,12030.9,,26480.0,3932.1,,,18914.8,26520.0,,602.0,-8275.0,,,,,1930.0,,13249.0,-6852.1,,7597.0,-14950.9,,,31.8,7637.0,,False,,,,,False,,False,False,,False,False,,,True,False,
06015,188,260.0,69.0,,,,,200.0,,315.4,199.6,,313.0,0.0,,,,,,72.0,-119.0,,,,,12.0,,127.4,11.6,,125.0,-188.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
06017,3189,3380.0,2445.0,,,,,4339.0,,3273.1,1978.2,,3211.0,334.5,,,2762.5,3054.0,,191.0,-744.0,,,,,1150.0,,84.1,-1210.8,,22.0,-2854.5,,,-426.5,-135.0,,False,,,,,False,,True,False,,True,False,,,False,True,
06019,25685,48040.0,76478.0,,,,,42629.0,,314226.8,29571.6,,127845.5,2550.0,,,32034.8,,,22355.0,50793.0,,,,,16944.0,,288541.8,3886.6,,102160.5,-23135.0,,,6349.8,,,False,,,,,True,,False,True,,False,False,,,True,,
06021,671,585.0,458.0,,,,,666.0,,362.4,273.7,,675.0,247.4,,,,,,-86.0,-213.0,,,,,-5.0,,-308.6,-397.3,,4.0,-423.6,,,,,,False,,,,,True,,False,False,,True,False,,,,,
06023,1170,985.0,1500.0,,,,,1118.0,,615.1,631.7,,477.0,110.1,,,,579.0,,-185.0,330.0,,,,,-52.0,,-554.9,-538.3,,-693.0,-1059.9,,,,-591.0,,False,,,,,True,,False,False,,False,False,,,,False,
06025,4399,6080.0,2068.0,,,,,7807.0,,7084.0,3657.4,,5921.0,0.0,,,5261.7,2865.0,,1681.0,-2331.0,,,,,3408.0,,2685.0,-741.6,,1522.0,-4399.0,,,862.7,-1534.0,,False,,,,,False,,False,True,,True,False,,,True,True,
06027,508,425.0,,,,,,123.0,,1031.3,119.4,,494.0,49.1,,,,,,-83.0,,,,,,-385.0,,523.3,-388.6,,-14.0,-458.9,,,,,,,,,,,False,,False,False,,True,False,,,,,
06029,30071,31785.0,20725.0,,,,,38382.0,,57286.5,20659.9,,49502.0,4178.2,,,25526.7,26852.0,,1714.0,-9346.0,,,,,8311.0,,27215.5,-9411.1,,19431.0,-25892.8,,,-4544.3,-3219.0,,False,,,,,False,,False,False,,False,False,,,False,False,
06031,5120,6010.0,4906.0,,,,,5090.0,,3599.8,4148.7,,6068.0,813.1,,,5185.4,3455.0,,890.0,-214.0,,,,,-30.0,,-1520.2,-971.3,,948.0,-4306.9,,,65.4,-1665.0,,True,,,,,True,,False,False,,False,False,,,True,False,
06033,1317,1445.0,1983.0,,,,,897.0,,1584.9,1070.5,,1574.5,83.4,,,,,,128.0,666.0,,,,,-420.0,,267.9,-246.5,,257.5,-1233.6,,,,,,False,,,,,False,,False,False,,False,False,,,,,
06035,1213,1595.0,0.0,,,,,784.0,,1436.1,957.8,,3090.5,0.0,,,,,,382.0,-1213.0,,,,,-429.0,,223.1,-255.2,,1877.5,-1213.0,,,,,,False,,,,,False,,True,True,,False,False,,,,,
06037,403928,480380.0,557867.0,,,,,447228.0,,692295.3,360967.0,,528644.0,141129.0,,,353935.0,501657.0,,76452.0,153939.0,,,,,43300.0,,288367.3,-42961.0,,124716.0,-262799.0,,,-49993.0,97729.0,,False,,,,,True,,False,True,,False,False,,,True,False,
06039,4607,5805.0,7208.0,,,,,4145.0,,6261.1,1855.6,,5411.5,483.0,,,5820.3,2494.0,,1198.0,2601.0,,,,,-462.0,,1654.1,-2751.4,,804.5,-4124.0,,,1213.3,-2113.0,,False,,,,,True,,False,False,,True,False,,,False,False,
06041,2846,2990.0,3467.0,,,,,3656.0,,4461.5,2244.2,,3842.0,2.3,,,1541.1,2610.0,,144.0,621.0,,,,,810.0,,1615.5,-601.8,,996.0,-2843.7,,,-1304.9,-236.0,,False,,,,,False,,False,False,,False,False,,,False,False,
06043,148,155.0,75.0,,,,,134.0,,66.3,140.0,,97.0,1.4,,,,,,7.0,-73.0,,,,,-14.0,,-81.7,-8.0,,-51.0,-146.6,,,,,,False,,,,,False,,False,False,,False,False,,,,,
06045,1078,775.0,307.0,,,,,1144.0,,956.5,571.3,,1224.0,165.3,,,1174.7,,,-303.0,-771.0,,,,,66.0,,-121.5,-506.7,,146.0,-912.7,,,96.7,,,False,,,,,True,,True,False,,True,False,,,True,,
06047,8445,8795.0,7772.0,,,,,12041.0,,9116.8,4863.1,,9372.5,550.3,,,7673.3,5297.0,,350.0,-673.0,,,,,3596.0,,671.8,-3581.9,,927.5,-7894.7,,,-771.7,-3148.0,,False,,,,,False,,False,False,,False,False,,,False,False,
06049,100,110.0,0.0,,,,,177.0,,89.9,80.7,,90.0,0.0,,,,,,10.0,-100.0,,,,,77.0,,-10.1,-19.3,,-10.0,-100.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
06051,309,425.0,353.0,,,,,96.0,,501.9,61.0,,514.0,0.0,,,,,,116.0,44.0,,,,,-213.0,,192.9,-248.0,,205.0,-309.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
06053,13637,17260.0,9749.0,,,,,15144.0,,36706.0,9584.6,,18922.0,3625.7,,,14926.5,11247.0,,3623.0,-3888.0,,,,,1507.0,,23069.0,-4052.4,,5285.0,-10011.3,,,1289.5,-2390.0,,False,,,,,True,,False,False,,False,False,,,True,True,
06055,2925,3315.0,3332.0,,,,,2882.0,,2831.8,1829.6,,3452.0,1847.8,,,3846.4,2805.0,,390.0,407.0,,,,,-43.0,,-93.2,-1095.4,,527.0,-1077.2,,,921.4,-120.0,,False,,,,,True,,True,False,,False,False,,,False,True,
06057,1029,1190.0,1105.0,,,,,2008.0,,502.0,561.4,,926.0,0.8,,,1093.7,,,161.0,76.0,,,,,979.0,,-527.0,-467.6,,-103.0,-1028.2,,,64.7,,,True,,,,,False,,False,False,,True,False,,,True,,
06059,81286,114305.0,91935.0,,,,,103773.0,,226261.4,61149.8,,149566.5,24253.2,,,75903.4,140260.0,,33019.0,10649.0,,,,,22487.0,,144975.4,-20136.2,,68280.5,-57032.8,,,-5382.6,58974.0,,True,,,,,True,,False,True,,False,False,,,True,False,
06061,5739,8325.0,9650.0,,,,,10533.0,,10160.1,3848.5,,10442.0,2122.9,,,9875.8,5361.0,,2586.0,3911.0,,,,,4794.0,,4421.1,-1890.5,,4703.0,-3616.1,,,4136.8,-378.0,,False,,,,,False,,False,True,,False,False,,,False,True,
06063,171,190.0,55.0,,,,,476.0,,229.4,86.5,,315.0,8.5,,,,,,19.0,-116.0,,,,,305.0,,58.4,-84.5,,144.0,-162.5,,,,,,False,,,,,False,,False,False,,False,False,,,,,
