,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
31147,167,252.0,,,,426.0,,80.8,,,,,85.0,,,,259.0,,-86.2,,,,,,,,False,,False,,,,
31149,11,42.0,,,,108.0,,37.5,,,,,31.0,,,,97.0,,26.5,,,,,,,,False,,True,,,,
31151,225,483.0,,,,932.0,,150.2,,,,,258.0,,,,707.0,,-74.8,,,,,,,,False,,True,,,,
31153,4702,6727.0,,,,7382.0,,4382.4,,4030.1,3003.0,,2025.0,,,,2680.0,,-319.6,,-671.9,-1699.0,,,,,False,,True,,True,True,
31155,634,700.0,,,,982.0,,774.5,,,,,66.0,,,,348.0,,140.5,,,,,,,,False,,False,,,,
31157,308,714.0,,,,2215.0,,339.0,,492.2,,,406.0,,,,1907.0,,31.0,,184.2,,,,,,False,,True,,True,,
31159,288,336.0,,,,1022.0,,196.9,,,,,48.0,,,,734.0,,-91.1,,,,,,,,False,,False,,,,
31161,105,294.0,,,,164.0,,48.3,,,,,189.0,,,,59.0,,-56.7,,,,,,,,True,,True,,,,
31163,39,56.0,,,,84.0,,13.9,,,,,17.0,,,,45.0,,-25.1,,,,,,,,False,,False,,,,
31165,12,0.0,,,,125.0,,1.6,,,,,-12.0,,,,113.0,,-10.4,,,,,,,,False,,True,,,,
31167,78,84.0,,,,300.0,,72.7,,,,,6.0,,,,222.0,,-5.3,,,,,,,,False,,True,,,,
31169,145,175.0,,,,198.0,,20.1,,,,,30.0,,,,53.0,,-124.9,,,,,,,,False,,False,,,,
31171,8,42.0,,,,34.0,,157.6,,,,,34.0,,,,26.0,,149.6,,,,,,,,True,,False,,,,
31173,173,252.0,,,,346.0,,75.5,,,,,79.0,,,,173.0,,-97.5,,,,,,,,False,,False,,,,
31175,73,70.0,,,,148.0,,46.3,,,,,-3.0,,,,75.0,,-26.7,,,,,,,,False,,False,,,,
31177,492,623.0,,,,906.0,,437.7,,,,,131.0,,,,414.0,,-54.3,,,,,,,,False,,True,,,,
31179,117,280.0,,,,413.0,,55.9,,,,,163.0,,,,296.0,,-61.1,,,,,,,,False,,True,,,,
31181,43,126.0,,,,126.0,,31.0,,,,,83.0,,,,83.0,,-12.0,,,,,,,,False,,True,,,,
31183,17,21.0,,,,63.0,,50.2,,,,,4.0,,,,46.0,,33.2,,,,,,,,False,,False,,,,
31185,225,476.0,,,,716.0,,571.1,,,,,251.0,,,,491.0,,346.1,,,,,,,,False,,False,,,,
32001,716,1106.0,,,,1473.0,,548.6,,,,,390.0,,,,757.0,,-167.4,,,,,,,,False,,True,,,,
32003,74331,90909.0,,,,88211.0,,84485.5,,63605.0,125581.0,,16578.0,,,,13880.0,,10154.5,,-10726.0,51250.0,,,,,True,,True,,True,False,
32005,852,2604.0,,,,2100.0,,4145.0,,,,,1752.0,,,,1248.0,,3293.0,,,,,,,,True,,False,,,,
32007,866,1953.0,,,,1010.0,,1349.6,,859.8,,,1087.0,,,,144.0,,483.6,,-6.2,,,,,,True,,True,,True,,
32009,9,105.0,,,,54.0,,192.5,,,,,96.0,,,,45.0,,183.5,,,,,,,,True,,False,,,,
32011,20,14.0,,,,99.0,,21.7,,,,,-6.0,,,,79.0,,1.7,,,,,,,,False,,True,,,,
32013,490,0.0,,,,1335.0,,1914.5,,,,,-490.0,,,,845.0,,1424.5,,,,,,,,False,,False,,,,
32015,125,385.0,,,,397.0,,599.3,,,,,260.0,,,,272.0,,474.3,,,,,,,,False,,False,,,,
32017,93,140.0,,,,55.0,,126.9,,,,,47.0,,,,-38.0,,33.9,,,,,,,,True,,True,,,,
32019,891,1680.0,,,,3163.0,,1582.8,,,,,789.0,,,,2272.0,,691.8,,,,,,,,False,,True,,,,
32021,83,315.0,,,,266.0,,217.6,,,,,232.0,,,,183.0,,134.6,,,,,,,,True,,True,,,,
32023,985,1043.0,,,,1419.0,,1258.6,,,,,58.0,,,,434.0,,273.6,,,,,,,,False,,False,,,,
32027,605,1365.0,,,,414.0,,304.6,,,,,760.0,,,,-191.0,,-300.4,,,,,,,,True,,True,,,,
32029,7,35.0,,,,212.0,,8.7,,,,,28.0,,,,205.0,,1.7,,,,,,,,False,,True,,,,
32031,11173,20776.0,,,,25621.0,,8940.5,,4908.4,12297.0,,9603.0,,,,14448.0,,-2232.5,,-6264.6,1124.0,,,,,False,,True,,True,True,
32033,145,0.0,,,,174.0,,81.2,,,,,-145.0,,,,29.0,,-63.8,,,,,,,,True,,True,,,,
32510,2029,6118.0,,,,2991.0,,3370.2,,3883.1,,,4089.0,,,,962.0,,1341.2,,1854.1,,,,,,True,,True,,True,,
33001,1626,1974.0,,,,2203.0,,2303.3,,,,,348.0,,,,577.0,,677.3,,,,,,,,False,,False,,,,
33003,884,756.0,,,,1180.0,,1656.2,,,,,-128.0,,,,296.0,,772.2,,,,,,,,False,,False,,,,
33005,1339,1582.0,,,,2148.0,,1907.1,,,,,243.0,,,,809.0,,568.1,,,,,,,,False,,False,,,,
33007,743,455.0,,,,448.0,,430.1,,,,,-288.0,,,,-295.0,,-312.9,,,,,,,,False,,False,,,,
33009,1128,1232.0,,,,2377.0,,2661.8,,,,,104.0,,,,1249.0,,1533.8,,,,,,,,False,,False,,,,
33011,12643,16303.0,,,,13368.0,,29627.1,,22103.2,25832.0,,3660.0,,,,725.0,,16984.1,,9460.2,13189.0,,,,,True,,False,,False,False,
33013,3573,5075.0,,,,5258.0,,17101.9,,6875.8,15610.0,,1502.0,,,,1685.0,,13528.9,,3302.8,12037.0,,,,,False,,False,,False,False,
33015,8484,11487.0,,,,10845.0,,28956.2,,15449.7,20773.0,,3003.0,,,,2361.0,,20472.2,,6965.7,12289.0,,,,,True,,False,,False,False,
33017,3444,2520.0,,,,4862.0,,2979.6,,,4270.0,,-924.0,,,,1418.0,,-464.4,,,826.0,,,,,False,,True,,,True,
33019,775,357.0,,,,1199.0,,521.0,,,,,-418.0,,,,424.0,,-254.0,,,,,,,,False,,True,,,,
34001,9842,6307.0,,,,7415.0,,5532.5,,6555.0,4071.0,,-3535.0,,,,-2427.0,,-4309.5,,-3287.0,-5771.0,,,,,True,,False,,True,False,
34003,23080,19355.0,,,,24936.0,,19017.5,,21037.8,11682.0,,-3725.0,,,,1856.0,,-4062.5,,-2042.2,-11398.0,,,,,True,,False,,True,False,
34005,13133,12222.0,,,,11945.0,,8060.5,,3822.6,8493.0,,-911.0,,,,-1188.0,,-5072.5,,-9310.4,-4640.0,,,,,False,,False,,False,False,
34007,14672,16905.0,,,,14637.0,,14238.3,,17949.3,10933.0,,2233.0,,,,-35.0,,-433.7,,3277.3,-3739.0,,,,,True,,True,,False,False,
34009,2482,1225.0,,,,2081.0,,728.7,,,,,-1257.0,,,,-401.0,,-1753.3,,,,,,,,True,,False,,,,
34011,5692,4655.0,,,,5120.0,,8744.1,,3612.8,8451.0,,-1037.0,,,,-572.0,,3052.1,,-2079.2,2759.0,,,,,True,,False,,False,False,
34013,21064,20398.0,,,,19937.0,,19822.9,,17949.8,16330.0,,-666.0,,,,-1127.0,,-1241.1,,-3114.2,-4734.0,,,,,False,,False,,False,False,
34015,9090,9450.0,,,,8967.0,,10295.8,,12840.4,6850.0,,360.0,,,,-123.0,,1205.8,,3750.4,-2240.0,,,,,True,,False,,False,False,
34017,21340,21056.0,,,,17883.0,,37672.7,,19167.8,12699.0,,-284.0,,,,-3457.0,,16332.7,,-2172.2,-8641.0,,,,,False,,False,,False,False,
34019,2549,2296.0,,,,2730.0,,1726.5,,2370.6,,,-253.0,,,,181.0,,-822.5,,-178.4,,,,,,True,,False,,True,,
34021,8136,8806.0,,,,9616.0,,4010.9,,3171.5,7055.0,,670.0,,,,1480.0,,-4125.1,,-4964.5,-1081.0,,,,,False,,False,,False,False,
34023,25010,22610.0,,,,22486.0,,30890.2,,32924.0,28359.0,,-2400.0,,,,-2524.0,,5880.2,,7914.0,3349.0,,,,,False,,False,,False,False,
34025,21741,18375.0,,,,17004.0,,19036.1,,8956.2,15977.0,,-3366.0,,,,-4737.0,,-2704.9,,-12784.8,-5764.0,,,,,False,,True,,False,False,
34027,13003,12614.0,,,,12590.0,,14513.4,,27552.3,21608.0,,-389.0,,,,-413.0,,1510.4,,14549.3,8605.0,,,,,False,,False,,False,False,
34029,21297,16583.0,,,,18435.0,,19434.5,,5346.2,10011.0,,-4714.0,,,,-2862.0,,-1862.5,,-15950.8,-11286.0,,,,,True,,True,,False,False,
34031,13600,18305.0,,,,16808.0,,12942.9,,7769.9,11599.0,,4705.0,,,,3208.0,,-657.1,,-5830.1,-2001.0,,,,,True,,True,,False,True,
34033,1922,2289.0,,,,1939.0,,5326.2,,,,,367.0,,,,17.0,,3404.2,,,,,,,,True,,False,,,,
34035,7131,5971.0,,,,7899.0,,5187.4,,4918.2,7978.0,,-1160.0,,,,768.0,,-1943.6,,-2212.8,847.0,,,,,True,,False,,False,True,
34037,4125,2982.0,,,,3426.0,,5397.1,,5063.5,5949.0,,-1143.0,,,,-699.0,,1272.1,,938.5,1824.0,,,,,True,,False,,True,False,
34039,14919,15890.0,,,,14552.0,,11006.8,,14484.9,9855.0,,971.0,,,,-367.0,,-3912.2,,-434.1,-5064.0,,,,,True,,False,,True,False,
34041,2706,2240.0,,,,2886.0,,2635.8,,3050.6,,,-466.0,,,,180.0,,-70.2,,344.6,,,,,,True,,True,,True,,
35001,15391,26208.0,,,,34232.0,,10022.2,,17083.4,14096.0,,10817.0,,,,18841.0,,-5368.8,,1692.4,-1295.0,,,,,False,,True,,True,True,
35003,20,35.0,,,,36.0,,26.9,,,,,15.0,,,,16.0,,6.9,,,,,,,,False,,True,,,,
35005,2482,3059.0,,,,2798.0,,1284.8,,766.7,,,577.0,,,,316.0,,-1197.2,,-1715.3,,,,,,True,,False,,False,,
35006,690,896.0,,,,1164.0,,95.5,,,,,206.0,,,,474.0,,-594.5,,,,,,,,False,,False,,,,
35007,285,749.0,,,,503.0,,991.8,,,,,464.0,,,,218.0,,706.8,,,,,,,,True,,False,,,,
35009,1143,1428.0,,,,2783.0,,278.4,,1096.8,,,285.0,,,,1640.0,,-864.6,,-46.2,,,,,,False,,False,,True,,
35011,58,98.0,,,,104.0,,123.0,,,,,40.0,,,,46.0,,65.0,,,,,,,,False,,False,,,,
35013,5726,5600.0,,,,6490.0,,1304.9,,3889.9,1792.0,,-126.0,,,,764.0,,-4421.1,,-1836.1,-3934.0,,,,,False,,False,,False,False,
35015,2399,2261.0,,,,2370.0,,795.5,,2179.9,,,-138.0,,,,-29.0,,-1603.5,,-219.1,,,,,,True,,False,,False,,
35017,648,553.0,,,,573.0,,124.7,,,,,-95.0,,,,-75.0,,-523.3,,,,,,,,True,,False,,,,
35019,124,357.0,,,,219.0,,331.7,,,,,233.0,,,,95.0,,207.7,,,,,,,,True,,True,,,,
35021,1,7.0,,,,48.0,,1.9,,,,,6.0,,,,47.0,,0.9,,,,,,,,False,,True,,,,
35023,107,119.0,,,,81.0,,32.3,,,,,12.0,,,,-26.0,,-74.7,,,,,,,,False,,False,,,,
35025,2378,4165.0,,,,3406.0,,1444.5,,1084.0,,,1787.0,,,,1028.0,,-933.5,,-1294.0,,,,,,True,,True,,True,,
35027,508,490.0,,,,558.0,,219.6,,,,,-18.0,,,,50.0,,-288.4,,,,,,,,False,,False,,,,
35028,238,210.0,,,,670.0,,188.8,,,,,-28.0,,,,432.0,,-49.2,,,,,,,,False,,False,,,,
35029,766,714.0,,,,580.0,,120.8,,,,,-52.0,,,,-186.0,,-645.2,,,,,,,,False,,False,,,,
35031,3187,5124.0,,,,2695.0,,1292.2,,1495.9,,,1937.0,,,,-492.0,,-1894.8,,-1691.1,,,,,,True,,True,,True,,
35033,81,105.0,,,,175.0,,293.4,,,,,24.0,,,,94.0,,212.4,,,,,,,,False,,False,,,,
35035,1030,1428.0,,,,1609.0,,562.5,,,,,398.0,,,,579.0,,-467.5,,,,,,,,False,,False,,,,
35037,93,252.0,,,,361.0,,75.6,,,,,159.0,,,,268.0,,-17.4,,,,,,,,False,,True,,,,
35039,1455,1820.0,,,,1539.0,,802.2,,,,,365.0,,,,84.0,,-652.8,,,,,,,,True,,False,,,,
35041,582,567.0,,,,885.0,,208.4,,,,,-15.0,,,,303.0,,-373.6,,,,,,,,False,,False,,,,
35043,3517,5369.0,,,,6544.0,,1726.5,,3466.1,2716.0,,1852.0,,,,3027.0,,-1790.5,,-50.9,-801.0,,,,,False,,True,,True,True,
35045,5133,7763.0,,,,4406.0,,4793.2,,7011.4,,,2630.0,,,,-727.0,,-339.8,,1878.4,,,,,,True,,True,,True,,
35047,548,644.0,,,,2320.0,,453.4,,,,,96.0,,,,1772.0,,-94.6,,,,,,,,False,,True,,,,
35049,2810,3871.0,,,,7395.0,,1145.4,,4015.2,1886.0,,1061.0,,,,4585.0,,-1664.6,,1205.2,-924.0,,,,,False,,False,,False,True,
35051,222,266.0,,,,289.0,,170.1,,,,,44.0,,,,67.0,,-51.9,,,,,,,,False,,False,,,,
35053,357,539.0,,,,652.0,,144.4,,,,,182.0,,,,295.0,,-212.6,,,,,,,,False,,False,,,,
35055,464,539.0,,,,1249.0,,199.9,,,,,75.0,,,,785.0,,-264.1,,,,,,,,False,,False,,,,
35057,193,224.0,,,,825.0,,95.0,,,,,31.0,,,,632.0,,-98.0,,,,,,,,False,,False,,,,
35059,44,140.0,,,,95.0,,32.0,,,,,96.0,,,,51.0,,-12.0,,,,,,,,True,,True,,,,
35061,1809,3493.0,,,,3797.0,,1192.4,,2748.8,,,1684.0,,,,1988.0,,-616.6,,939.8,,,,,,False,,True,,True,,
36001,10801,8029.0,,,,7514.0,,19214.3,,6430.1,24391.0,,-2772.0,,,,-3287.0,,8413.3,,-4370.9,13590.0,,,,,False,,False,,False,False,
36003,1176,1365.0,,,,2408.0,,867.6,,,,,189.0,,,,1232.0,,-308.4,,,,,,,,False,,False,,,,
36005,44660,27895.0,,,,,,192155.2,,71577.5,44968.0,,-16765.0,,,,,,147495.2,,26917.5,308.0,,,,,,,False,,False,True,
36007,6261,3605.0,,,,7642.0,,3463.8,,945.8,3360.0,,-2656.0,,,,1381.0,,-2797.2,,-5315.2,-2901.0,,,,,True,,False,,False,False,
36009,2036,2436.0,,,,3952.0,,3538.8,,,,,400.0,,,,1916.0,,1502.8,,,,,,,,False,,False,,,,
36011,3382,2940.0,,,,2695.0,,12435.7,,,,,-442.0,,,,-687.0,,9053.7,,,,,,,,False,,False,,,,
36013,4120,3010.0,,,,6359.0,,10106.2,,,,,-1110.0,,,,2239.0,,5986.2,,,,,,,,False,,False,,,,
36015,2317,2142.0,,,,4165.0,,1767.1,,704.5,,,-175.0,,,,1848.0,,-549.9,,-1612.5,,,,,,False,,False,,False,,
36017,1243,875.0,,,,1400.0,,978.8,,,,,-368.0,,,,157.0,,-264.2,,,,,,,,True,,True,,,,
36019,2043,665.0,,,,965.0,,1031.4,,,,,-1378.0,,,,-1078.0,,-1011.6,,,,,,,,True,,True,,,,
36021,1766,714.0,,,,1430.0,,710.3,,,,,-1052.0,,,,-336.0,,-1055.7,,,,,,,,True,,False,,,,
36023,1398,1806.0,,,,1770.0,,1796.2,,,,,408.0,,,,372.0,,398.2,,,,,,,,True,,True,,,,
36025,705,560.0,,,,1272.0,,1311.8,,,,,-145.0,,,,567.0,,606.8,,,,,,,,False,,False,,,,
36027,9992,7147.0,,,,7554.0,,17008.4,,6841.8,11372.0,,-2845.0,,,,-2438.0,,7016.4,,-3150.2,1380.0,,,,,True,,False,,False,True,
36029,24485,26656.0,,,,37082.0,,22247.6,,28922.7,19151.0,,2171.0,,,,12597.0,,-2237.4,,4437.7,-5334.0,,,,,False,,False,,False,False,
36031,732,399.0,,,,601.0,,449.7,,,,,-333.0,,,,-131.0,,-282.3,,,,,,,,True,,True,,,,
36033,1093,889.0,,,,735.0,,1862.9,,,,,-204.0,,,,-358.0,,769.9,,,,,,,,False,,False,,,,
36035,1746,1442.0,,,,1492.0,,8732.3,,,,,-304.0,,,,-254.0,,6986.3,,,,,,,,True,,False,,,,
36037,2481,1827.0,,,,2139.0,,2786.1,,,,,-654.0,,,,-342.0,,305.1,,,,,,,,True,,True,,,,
36039,1484,511.0,,,,1138.0,,1224.6,,,,,-973.0,,,,-346.0,,-259.4,,,,,,,,True,,True,,,,
36041,146,56.0,,,,29.0,,100.0,,,,,-90.0,,,,-117.0,,-46.0,,,,,,,,False,,True,,,,
36043,3056,1890.0,,,,1547.0,,6247.9,,,,,-1166.0,,,,-1509.0,,3191.9,,,,,,,,False,,False,,,,
36045,2946,1435.0,,,,2661.0,,4633.0,,,,,-1511.0,,,,-285.0,,1687.0,,,,,,,,True,,False,,,,
36047,70465,46431.0,,,,,,438613.2,,91697.2,134353.0,,-24034.0,,,,,,368148.2,,21232.2,63888.0,,,,,,,False,,True,False,
36049,1188,651.0,,,,646.0,,1113.7,,,,,-537.0,,,,-542.0,,-74.3,,,,,,,,False,,True,,,,
36051,1926,1554.0,,,,2376.0,,3078.0,,,,,-372.0,,,,450.0,,1152.0,,,,,,,,False,,False,,,,
36053,1953,2646.0,,,,2210.0,,12205.1,,,,,693.0,,,,257.0,,10252.1,,,,,,,,True,,False,,,,
36055,25168,28700.0,,,,21896.0,,58021.1,,28402.0,61256.0,,3532.0,,,,-3272.0,,32853.1,,3234.0,36088.0,,,,,True,,False,,True,False,
36057,1901,1029.0,,,,1472.0,,1711.1,,,,,-872.0,,,,-429.0,,-189.9,,,,,,,,True,,True,,,,
36059,58107,36939.0,,,,42791.0,,86627.1,,19144.3,32131.0,,-21168.0,,,,-15316.0,,28520.1,,-38962.7,-25976.0,,,,,True,,False,,False,False,
36061,34033,25690.0,,,,26134.0,,297483.7,,15049.4,54947.0,,-8343.0,,,,-7899.0,,263450.7,,-18983.6,20914.0,,,,,True,,False,,False,False,
36063,7868,7308.0,,,,6738.0,,22825.3,,12306.1,13091.0,,-560.0,,,,-1130.0,,14957.3,,4438.1,5223.0,,,,,False,,False,,False,False,
36065,10673,10899.0,,,,7114.0,,34446.2,,19044.9,23590.0,,226.0,,,,-3559.0,,23773.2,,8371.9,12917.0,,,,,False,,False,,False,False,
36067,15088,16898.0,,,,14130.0,,22168.5,,9579.6,38052.0,,1810.0,,,,-958.0,,7080.5,,-5508.4,22964.0,,,,,True,,False,,False,False,
36069,3152,2940.0,,,,3697.0,,8565.4,,,,,-212.0,,,,545.0,,5413.4,,,,,,,,False,,False,,,,
36071,12924,9184.0,,,,11749.0,,17555.9,,13233.7,16399.0,,-3740.0,,,,-1175.0,,4631.9,,309.7,3475.0,,,,,True,,False,,True,True,
36073,1320,1015.0,,,,1184.0,,1564.2,,,,,-305.0,,,,-136.0,,244.2,,,,,,,,True,,True,,,,
36075,3062,2485.0,,,,3491.0,,3562.0,,,,,-577.0,,,,429.0,,500.0,,,,,,,,True,,True,,,,
36077,1128,994.0,,,,1484.0,,1864.5,,,,,-134.0,,,,356.0,,736.5,,,,,,,,False,,False,,,,
36079,3616,3108.0,,,,2563.0,,5833.8,,3311.0,,,-508.0,,,,-1053.0,,2217.8,,-305.0,,,,,,False,,False,,True,,
36081,71857,48055.0,,,,,,256031.8,,32108.8,138888.0,,-23802.0,,,,,,184174.8,,-39748.2,67031.0,,,,,,,False,,False,False,
36083,5397,3101.0,,,,4362.0,,11561.7,,4222.1,10480.0,,-2296.0,,,,-1035.0,,6164.7,,-1174.9,5083.0,,,,,True,,False,,True,False,
36085,20963,18494.0,,,,,,52623.2,,23386.9,17689.0,,-2469.0,,,,,,31660.2,,2423.9,-3274.0,,,,,,,False,,True,False,
36087,10616,8512.0,,,,10012.0,,10851.3,,4008.5,6202.0,,-2104.0,,,,-604.0,,235.3,,-6607.5,-4414.0,,,,,True,,True,,False,False,
36089,3030,1561.0,,,,2022.0,,4839.4,,,,,-1469.0,,,,-1008.0,,1809.4,,,,,,,,True,,False,,,,
36091,7177,4382.0,,,,5189.0,,13418.2,,4702.4,13468.0,,-2795.0,,,,-1988.0,,6241.2,,-2474.6,6291.0,,,,,True,,False,,True,False,
36093,6092,4410.0,,,,3955.0,,17383.4,,1567.1,11788.0,,-1682.0,,,,-2137.0,,11291.4,,-4524.9,5696.0,,,,,False,,False,,False,False,
36095,712,497.0,,,,784.0,,948.0,,,,,-215.0,,,,72.0,,236.0,,,,,,,,True,,False,,,,
36097,419,203.0,,,,705.0,,136.7,,,,,-216.0,,,,286.0,,-282.3,,,,,,,,False,,False,,,,
36099,920,693.0,,,,1238.0,,1513.3,,,,,-227.0,,,,318.0,,593.3,,,,,,,,False,,False,,,,
36101,2622,2429.0,,,,4853.0,,4225.4,,5951.2,,,-193.0,,,,2231.0,,1603.4,,3329.2,,,,,,False,,False,,False,,
36103,69203,51016.0,,,,54397.0,,143109.8,,43967.4,81461.0,,-18187.0,,,,-14806.0,,73906.8,,-25235.6,12258.0,,,,,True,,False,,False,True,
36105,1760,1029.0,,,,2363.0,,813.5,,1191.8,,,-731.0,,,,603.0,,-946.5,,-568.2,,,,,,True,,False,,True,,
36107,1111,819.0,,,,2033.0,,932.3,,,,,-292.0,,,,922.0,,-178.7,,,,,,,,False,,True,,,,
36109,1433,1750.0,,,,2527.0,,3945.3,,,,,317.0,,,,1094.0,,2512.3,,,,,,,,False,,False,,,,
36111,4465,3346.0,,,,4075.0,,9745.4,,5214.9,,,-1119.0,,,,-390.0,,5280.4,,749.9,,,,,,True,,False,,True,,
36113,1685,700.0,,,,1459.0,,1686.2,,,,,-985.0,,,,-226.0,,1.2,,,,,,,,True,,True,,,,
36115,1283,462.0,,,,1585.0,,544.8,,,,,-821.0,,,,302.0,,-738.2,,,,,,,,True,,True,,,,
36117,2448,1946.0,,,,2513.0,,2677.7,,,,,-502.0,,,,65.0,,229.7,,,,,,,,True,,True,,,,
36119,35341,30100.0,,,,27369.0,,53673.2,,22108.2,17299.0,,-5241.0,,,,-7972.0,,18332.2,,-13232.8,-18042.0,,,,,False,,False,,False,False,
36121,1622,1204.0,,,,1722.0,,1482.4,,,,,-418.0,,,,100.0,,-139.6,,,,,,,,True,,True,,,,
36123,580,413.0,,,,907.0,,693.0,,,,,-167.0,,,,327.0,,113.0,,,,,,,,False,,True,,,,
37001,5196,5180.0,,,,4773.0,,5496.8,,3114.0,4300.0,,-16.0,,,,-423.0,,300.8,,-2082.0,-896.0,,,,,False,,False,,False,False,
37003,1464,1785.0,,,,1627.0,,1461.1,,,,,321.0,,,,163.0,,-2.9,,,,,,,,True,,True,,,,
37005,350,385.0,,,,341.0,,1803.3,,,,,35.0,,,,-9.0,,1453.3,,,,,,,,True,,False,,,,
37007,911,721.0,,,,761.0,,932.9,,,,,-190.0,,,,-150.0,,21.9,,,,,,,,True,,True,,,,
37009,690,1022.0,,,,781.0,,1094.0,,,,,332.0,,,,91.0,,404.0,,,,,,,,True,,False,,,,
37011,531,826.0,,,,549.0,,846.8,,,,,295.0,,,,18.0,,315.8,,,,,,,,True,,False,,,,
37013,1761,1190.0,,,,1802.0,,2579.4,,,,,-571.0,,,,41.0,,818.4,,,,,,,,True,,False,,,,
37015,491,518.0,,,,409.0,,474.3,,,,,27.0,,,,-82.0,,-16.7,,,,,,,,False,,True,,,,
37017,1059,707.0,,,,768.0,,608.7,,,,,-352.0,,,,-291.0,,-450.3,,,,,,,,True,,False,,,,
37019,2876,2023.0,,,,2571.0,,2845.3,,1344.7,1912.0,,-853.0,,,,-305.0,,-30.7,,-1531.3,-964.0,,,,,True,,True,,False,False,
37021,6332,5173.0,,,,8701.0,,8503.4,,3623.4,13593.0,,-1159.0,,,,2369.0,,2171.4,,-2708.6,7261.0,,,,,False,,False,,False,False,
37023,3416,4368.0,,,,4039.0,,6858.5,,4874.5,,,952.0,,,,623.0,,3442.5,,1458.5,,,,,,True,,False,,False,,
37025,7210,6839.0,,,,7029.0,,10042.6,,8162.9,14419.0,,-371.0,,,,-181.0,,2832.6,,952.9,7209.0,,,,,True,,False,,False,False,
37027,3417,3598.0,,,,3650.0,,5132.2,,3223.6,,,181.0,,,,233.0,,1715.2,,-193.4,,,,,,False,,False,,False,,
37029,230,189.0,,,,165.0,,895.9,,,,,-41.0,,,,-65.0,,665.9,,,,,,,,False,,False,,,,
37031,1573,1715.0,,,,3418.0,,2285.0,,,,,142.0,,,,1845.0,,712.0,,,,,,,,False,,False,,,,
37033,758,504.0,,,,706.0,,284.8,,,,,-254.0,,,,-52.0,,-473.2,,,,,,,,True,,False,,,,
37035,6751,7504.0,,,,6195.0,,8096.2,,4423.4,8415.0,,753.0,,,,-556.0,,1345.2,,-2327.6,1664.0,,,,,True,,False,,False,False,
37037,1105,833.0,,,,1470.0,,536.0,,516.4,,,-272.0,,,,365.0,,-569.0,,-588.6,,,,,,False,,False,,False,,
37039,762,448.0,,,,932.0,,677.3,,,,,-314.0,,,,170.0,,-84.7,,,,,,,,True,,True,,,,
37041,485,252.0,,,,338.0,,564.5,,,,,-233.0,,,,-147.0,,79.5,,,,,,,,True,,True,,,,
37043,278,56.0,,,,294.0,,183.4,,,,,-222.0,,,,16.0,,-94.6,,,,,,,,True,,True,,,,
37045,4070,3892.0,,,,4130.0,,5105.7,,2045.6,,,-178.0,,,,60.0,,1035.7,,-2024.4,,,,,,True,,False,,False,,
37047,2035,1092.0,,,,1395.0,,355.1,,683.9,,,-943.0,,,,-640.0,,-1679.9,,-1351.1,,,,,,True,,False,,False,,
37049,3195,3374.0,,,,3180.0,,6307.1,,2414.3,,,179.0,,,,-15.0,,3112.1,,-780.7,,,,,,True,,False,,False,,
37051,8791,6825.0,,,,7474.0,,7712.8,,6669.6,13835.0,,-1966.0,,,,-1317.0,,-1078.2,,-2121.4,5044.0,,,,,True,,True,,False,False,
37053,618,574.0,,,,475.0,,2109.6,,,,,-44.0,,,,-143.0,,1491.6,,,,,,,,False,,False,,,,
37055,872,532.0,,,,1231.0,,543.4,,,,,-340.0,,,,359.0,,-328.6,,,,,,,,False,,True,,,,
37057,6228,5264.0,,,,5804.0,,6274.1,,4340.8,8643.0,,-964.0,,,,-424.0,,46.1,,-1887.2,2415.0,,,,,True,,True,,False,False,
37059,1400,1337.0,,,,1365.0,,1113.8,,,,,-63.0,,,,-35.0,,-286.2,,,,,,,,True,,False,,,,
37061,1525,1400.0,,,,1448.0,,1140.2,,733.5,,,-125.0,,,,-77.0,,-384.8,,-791.5,,,,,,True,,False,,False,,
37063,6497,5663.0,,,,6405.0,,4948.9,,3663.3,8946.0,,-834.0,,,,-92.0,,-1548.1,,-2833.7,2449.0,,,,,True,,False,,False,False,
37065,1095,1344.0,,,,1550.0,,1302.2,,888.9,,,249.0,,,,455.0,,207.2,,-206.1,,,,,,False,,True,,True,,
37067,11147,12712.0,,,,10443.0,,14474.6,,7656.3,23447.0,,1565.0,,,,-704.0,,3327.6,,-3490.7,12300.0,,,,,True,,False,,False,False,
37069,2158,1582.0,,,,1546.0,,2338.4,,1141.4,,,-576.0,,,,-612.0,,180.4,,-1016.6,,,,,,False,,True,,False,,
