,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01119,37,42.0,40.1,,10.0,,,,,,,62.0,,1.3,9.4,,2.0,17.3,0.0,,,2.5,,,,,,39.0,33.1,5.0,3.1,,-27.0,,,,,,,25.0,,-35.7,-27.6,,-35.0,-19.7,-37.0,,,-34.5,,,,,,2.0,-3.9,True,,False,,,,,,,False,,False,False,,False,False,False,,,False,,,,,,True,True
01121,343,2097.0,1808.9,,1195.0,2904.0,,,,,,526.0,,1367.5,231.9,,2223.4,366.0,453.3,2646.0,,101.2,1186.6,,,,,1651.3,1046.0,1754.0,1465.9,,852.0,2561.0,,,,,,183.0,,1024.5,-111.1,,1880.4,23.0,110.3,2303.0,,-241.8,843.6,,,,,1308.3,703.0,True,,True,False,,,,,,True,,True,True,,False,True,True,False,,True,True,,,,,True,True
01123,90,534.0,610.8,,277.0,169.0,,,,,,282.0,,293.9,61.4,,375.7,128.9,42.6,144.0,,40.1,,,,,,733.4,128.6,444.0,520.8,,187.0,79.0,,,,,,192.0,,203.9,-28.6,,285.7,38.9,-47.4,54.0,,-49.9,,,,,,643.4,38.6,False,,True,True,,,,,,True,,True,True,,True,True,True,True,,True,,,,,,False,True
01125,2285,5040.0,5051.9,1119.6,2269.0,2198.0,,,,,,2269.0,,3594.1,417.7,,5255.6,1328.4,995.2,6073.0,,725.0,3027.2,,,,,4551.8,3062.0,2755.0,2766.9,-1165.4,-16.0,-87.0,,,,,,-16.0,,1309.1,-1867.3,,2970.6,-956.6,-1289.8,3788.0,,-1560.0,742.2,,,,,2266.8,777.0,False,True,True,True,,,,,,True,,True,True,,False,True,True,False,,True,True,,,,,True,True
01127,307,600.0,581.0,,364.0,2001.0,,,,,,538.0,,82.0,92.7,,352.5,276.4,148.4,803.0,,145.9,364.4,,,,,676.2,1128.9,293.0,274.0,,57.0,1694.0,,,,,,231.0,,-225.0,-214.3,,45.5,-30.6,-158.6,496.0,,-161.1,57.4,,,,,369.2,821.9,True,,True,False,,,,,,True,,True,True,,True,True,True,False,,True,True,,,,,False,False
01129,60,114.0,108.6,,35.0,0.0,,,,,,102.0,,39.2,28.0,,14.9,40.6,0.0,,,1.9,,,,,,132.0,242.3,54.0,48.6,,-25.0,-60.0,,,,,,42.0,,-20.8,-32.0,,-45.1,-19.4,-60.0,,,-58.1,,,,,,72.0,182.3,True,,True,False,,,,,,True,,True,True,,True,True,False,,,False,,,,,,False,False
01131,22,153.0,165.8,,21.0,8.0,,,,,,40.0,,7.8,12.6,,8.0,32.5,16.0,,,2.1,,,,,,161.5,44.0,131.0,143.8,,-1.0,-14.0,,,,,,18.0,,-14.2,-9.4,,-14.0,10.5,-6.0,,,-19.9,,,,,,139.5,22.0,False,,True,True,,,,,,True,,True,True,,True,True,True,,,True,,,,,,False,True
01133,123,267.0,272.1,,159.0,186.0,,,,,,173.0,,100.9,56.4,,202.2,132.6,79.3,377.0,,109.4,,,,,,294.3,191.4,144.0,149.1,,36.0,63.0,,,,,,50.0,,-22.1,-66.6,,79.2,9.6,-43.7,254.0,,-13.6,,,,,,171.3,68.4,False,,True,True,,,,,,True,,True,True,,True,True,True,False,,True,,,,,,False,True
02013,4,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.4,,,0.0,,0.0,,0.0,,,,,,3.0,17.7,-4.0,-4.0,,-4.0,-4.0,,,,,,,,-4.0,-3.6,,,-4.0,,-4.0,,-4.0,,,,,,-1.0,13.7,False,,False,False,,,,,,,,False,True,,,True,,False,,False,,,,,,True,False
02016,1,0.0,1.6,,0.0,0.0,,,,,,,,0.0,0.8,,,0.0,,0.0,,0.1,,,,,,4.2,8.4,-1.0,0.6,,-1.0,-1.0,,,,,,,,-1.0,-0.2,,,-1.0,,-1.0,,-0.9,,,,,,3.2,7.4,True,,False,False,,,,,,,,False,True,,,True,,False,,True,,,,,,False,False
02020,1513,864.0,842.2,,771.0,272.0,,,,,,,,775.6,1110.0,,613.1,819.2,732.1,958.0,,338.9,570.9,758.0,,,,1048.4,1955.2,-649.0,-670.8,,-742.0,-1241.0,,,,,,,,-737.4,-403.0,,-899.9,-693.8,-780.9,-555.0,,-1174.1,-942.1,-755.0,,,,-464.6,442.2,False,,False,False,,,,,,,,False,True,,False,False,False,True,,False,False,False,,,,True,True
02050,79,30.0,33.3,,30.0,0.0,,,,,,,,37.6,30.9,,13.5,37.8,,23.0,,42.4,,,,,,25.2,130.0,-49.0,-45.7,,-49.0,-79.0,,,,,,,,-41.4,-48.1,,-65.5,-41.2,,-56.0,,-36.6,,,,,,-53.8,51.0,True,,False,False,,,,,,,,True,True,,False,True,,False,,True,,,,,,False,False
02060,0,0.0,0.7,,0.0,0.0,,,,,,,,0.0,0.0,,0.4,0.0,,0.0,,0.0,,,,,,3.2,19.5,0.0,0.7,,0.0,0.0,,,,,,,,0.0,0.0,,0.4,0.0,,0.0,,0.0,,,,,,3.2,19.5,False,,True,True,,,,,,,,False,True,,False,True,,True,,True,,,,,,False,False
02068,11,0.0,0.4,,0.0,0.0,,,,,,,,0.8,1.4,,,0.0,,0.0,,0.0,,,,,,4.0,80.5,-11.0,-10.6,,-11.0,-11.0,,,,,,,,-10.2,-9.6,,,-11.0,,-11.0,,-11.0,,,,,,-7.0,69.5,True,,False,False,,,,,,,,True,True,,,True,,False,,False,,,,,,True,False
02070,5,3.0,2.1,,2.0,0.0,,,,,,,,5.6,4.0,,0.2,1.0,,0.0,,2.2,,,,,,3.1,34.6,-2.0,-2.9,,-3.0,-5.0,,,,,,,,0.6,-1.0,,-4.8,-4.0,,-5.0,,-2.8,,,,,,-1.9,29.6,False,,False,False,,,,,,,,True,True,,False,False,,False,,False,,,,,,True,False
02090,569,270.0,254.4,,271.0,,,,,,,,,343.8,244.3,,267.3,277.0,296.6,329.0,,206.3,,,,,,347.1,319.7,-299.0,-314.6,,-298.0,,,,,,,,,-225.2,-324.7,,-301.7,-292.0,-272.4,-240.0,,-362.7,,,,,,-221.9,-249.3,False,,True,,,,,,,,,True,False,,False,True,True,True,,False,,,,,,True,True
02100,0,3.0,2.9,,3.0,0.0,,,,,,,,2.7,0.7,,,0.4,,0.0,,0.0,,,,,,4.4,57.8,3.0,2.9,,3.0,0.0,,,,,,,,2.7,0.7,,,0.4,,0.0,,0.0,,,,,,4.4,57.8,True,,False,True,,,,,,,,True,True,,,True,,True,,True,,,,,,False,False
02105,0,0.0,0.0,,0.0,0.0,,,,,,,,0.2,1.4,,,0.0,,0.0,,0.0,,,,,,,17.8,0.0,0.0,,0.0,0.0,,,,,,,,0.2,1.4,,,0.0,,0.0,,0.0,,,,,,,17.8,True,,True,True,,,,,,,,False,False,,,False,,True,,True,,,,,,,False
02110,54,99.0,96.2,,87.0,91.0,,,,,,,,143.7,77.7,,38.7,86.5,54.2,133.0,,80.8,,,,,,94.9,142.4,45.0,42.2,,33.0,37.0,,,,,,,,89.7,23.7,,-15.3,32.5,0.2,79.0,,26.8,,,,,,40.9,88.4,True,,True,True,,,,,,,,False,True,,True,True,True,False,,True,,,,,,True,False
02122,70,27.0,24.7,,24.0,14.0,,,,,,,,90.8,62.8,,5.4,24.9,74.3,77.0,,0.8,,,,,,33.8,175.9,-43.0,-45.3,,-46.0,-56.0,,,,,,,,20.8,-7.2,,-64.6,-45.1,4.3,7.0,,-69.2,,,,,,-36.2,105.9,False,,False,False,,,,,,,,True,True,,False,False,True,True,,False,,,,,,True,False
02130,6,3.0,3.1,,3.0,0.0,,,,,,,,4.3,2.6,,2.6,1.4,,11.0,,1.6,,,,,,5.1,17.3,-3.0,-2.9,,-3.0,-6.0,,,,,,,,-1.7,-3.4,,-3.4,-4.6,,5.0,,-4.4,,,,,,-0.9,11.3,True,,False,False,,,,,,,,True,False,,False,False,,False,,False,,,,,,True,False
02150,20,3.0,3.9,,1.0,0.0,,,,,,,,2.7,3.7,,0.7,1.4,,0.0,,0.4,,,,,,6.1,35.7,-17.0,-16.1,,-19.0,-20.0,,,,,,,,-17.3,-16.3,,-19.3,-18.6,,-20.0,,-19.6,,,,,,-13.9,15.7,True,,False,False,,,,,,,,False,True,,False,False,,False,,False,,,,,,True,True
02158,6,6.0,6.0,,3.0,0.0,,,,,,,,5.3,,,,2.4,,0.0,,2.7,,,,,,,,0.0,-0.0,,-3.0,-6.0,,,,,,,,-0.7,,,,-3.6,,-6.0,,-3.3,,,,,,,,False,,False,False,,,,,,,,False,,,,False,,False,,False,,,,,,,
02164,5,0.0,0.0,,0.0,0.0,,,,,,,,0.2,1.8,,,0.0,,0.0,,0.0,,,,,,3.0,96.3,-5.0,-5.0,,-5.0,-5.0,,,,,,,,-4.8,-3.2,,,-5.0,,-5.0,,-5.0,,,,,,-2.0,91.3,False,,False,False,,,,,,,,True,True,,,False,,False,,False,,,,,,True,False
02170,152,132.0,121.6,,115.0,0.0,,,,,,,,145.1,224.8,,69.8,108.8,176.0,170.0,,66.8,,,,,,134.8,470.8,-20.0,-30.4,,-37.0,-152.0,,,,,,,,-6.9,72.8,,-82.2,-43.2,24.0,18.0,,-85.2,,,,,,-17.2,318.8,False,,False,False,,,,,,,,True,False,,False,False,False,True,,False,,,,,,True,False
02180,51,3.0,5.8,,4.0,0.0,,,,,,,,7.6,10.0,,8.8,16.1,,11.0,,3.0,,,,,,9.2,20.2,-48.0,-45.2,,-47.0,-51.0,,,,,,,,-43.4,-41.0,,-42.2,-34.9,,-40.0,,-48.0,,,,,,-41.8,-30.8,True,,True,False,,,,,,,,True,True,,True,True,,True,,True,,,,,,True,True
02185,72,69.0,64.4,,59.0,0.0,,,,,,,,65.6,29.8,,8.4,54.0,,,,87.4,,,,,,60.1,149.4,-3.0,-7.6,,-13.0,-72.0,,,,,,,,-6.4,-42.2,,-63.6,-18.0,,,,15.4,,,,,,-11.9,77.4,False,,False,False,,,,,,,,False,False,,False,False,,,,False,,,,,,False,False
02188,85,27.0,25.4,,18.0,0.0,,,,,,,,16.2,15.5,,15.6,39.7,,21.0,,14.1,,,,,,21.1,58.6,-58.0,-59.6,,-67.0,-85.0,,,,,,,,-68.8,-69.5,,-69.4,-45.3,,-64.0,,-70.8,,,,,,-63.9,-26.4,False,,False,False,,,,,,,,False,False,,False,True,,False,,False,,,,,,False,True
02195,1,0.0,0.0,,0.0,0.0,,,,,,,,0.2,0.2,,0.2,0.0,,0.0,,0.0,,,,,,,17.6,-1.0,-1.0,,-1.0,-1.0,,,,,,,,-0.8,-0.8,,-0.8,-1.0,,-1.0,,-1.0,,,,,,,16.6,False,,False,False,,,,,,,,True,True,,True,True,,False,,False,,,,,,,False
02198,1,3.0,3.0,,0.0,0.0,,,,,,,,2.4,5.1,,1.6,0.6,,0.0,,0.0,,,,,,,10.3,2.0,2.0,,-1.0,-1.0,,,,,,,,1.4,4.1,,0.6,-0.4,,-1.0,,-1.0,,,,,,,9.3,True,,True,True,,,,,,,,True,False,,True,True,,True,,True,,,,,,,False
02220,12,6.0,5.1,,4.0,0.0,,,,,,,,4.9,8.7,,4.1,5.3,,2.0,,3.2,,,,,,5.4,21.8,-6.0,-6.9,,-8.0,-12.0,,,,,,,,-7.1,-3.3,,-7.9,-6.7,,-10.0,,-8.8,,,,,,-6.6,9.8,False,,False,False,,,,,,,,False,True,,False,False,,False,,False,,,,,,False,False
02230,0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,10.5,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,10.5,True,,True,True,,,,,,,,True,True,,,False,,True,,True,,,,,,,False
02240,11,3.0,3.0,,2.0,0.0,,,,,,,,4.0,0.5,,0.7,1.5,,0.0,,1.5,,,,,,4.2,61.9,-8.0,-8.0,,-9.0,-11.0,,,,,,,,-7.0,-10.5,,-10.3,-9.5,,-11.0,,-9.5,,,,,,-6.8,50.9,False,,False,False,,,,,,,,True,False,,False,False,,False,,False,,,,,,True,False
02261,11,0.0,0.2,,0.0,0.0,,,,,,,,1.7,1.9,,5.7,2.4,,,,0.0,,,,,,6.3,78.3,-11.0,-10.8,,-11.0,-11.0,,,,,,,,-9.3,-9.1,,-5.3,-8.6,,,,-11.0,,,,,,-4.7,67.3,True,,False,False,,,,,,,,True,True,,True,True,,,,False,,,,,,True,False
02275,0,3.0,3.9,,3.0,0.0,,,,,,,,2.4,0.6,,,0.4,,0.0,,3.7,,,,,,,23.2,3.0,3.9,,3.0,0.0,,,,,,,,2.4,0.6,,,0.4,,0.0,,3.7,,,,,,,23.2,False,,False,True,,,,,,,,True,True,,,True,,True,,False,,,,,,,False
02282,5,0.0,0.4,,0.0,0.0,,,,,,,,0.0,0.0,,,1.5,,0.0,,8.7,,,,,,3.7,42.7,-5.0,-4.6,,-5.0,-5.0,,,,,,,,-5.0,-5.0,,,-3.5,,-5.0,,3.7,,,,,,-1.3,37.7,True,,False,False,,,,,,,,False,False,,,True,,False,,True,,,,,,True,False
02290,10,12.0,12.4,,8.0,0.0,,,,,,,,8.9,2.1,,7.9,4.9,,,,0.1,,,,,,9.8,59.1,2.0,2.4,,-2.0,-10.0,,,,,,,,-1.1,-7.9,,-2.1,-5.1,,,,-9.9,,,,,,-0.2,49.1,False,,False,False,,,,,,,,True,False,,False,False,,,,False,,,,,,True,False
04001,262,168.0,154.8,,115.0,43.0,,,,,,433.0,,84.1,64.0,,75.9,175.4,2.1,168.0,,16.5,151.9,,,,,189.7,354.3,-94.0,-107.2,,-147.0,-219.0,,,,,,171.0,,-177.9,-198.0,,-186.1,-86.6,-259.9,-94.0,,-245.5,-110.1,,,,,-72.3,92.3,False,,False,False,,,,,,False,,False,False,,False,True,False,False,,False,False,,,,,True,True
04003,79,39.0,39.3,,42.0,11.0,,,,,,138.0,,192.5,58.4,,17.5,54.4,48.6,45.0,,15.5,43.2,,,,,71.0,308.7,-40.0,-39.7,,-37.0,-68.0,,,,,,59.0,,113.5,-20.6,,-61.5,-24.6,-30.4,-34.0,,-63.5,-35.8,,,,,-8.0,229.7,True,,True,False,,,,,,False,,False,True,,False,True,True,True,,False,True,,,,,True,False
04005,732,741.0,712.9,,523.0,21.0,,,,,,512.0,,605.2,139.2,,466.6,645.6,113.9,1025.0,,123.3,449.5,1085.0,,,,815.3,714.2,9.0,-19.1,,-209.0,-711.0,,,,,,-220.0,,-126.8,-592.8,,-265.4,-86.4,-618.1,293.0,,-608.7,-282.5,353.0,,,,83.3,-17.8,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,False,,,,False,False
04007,294,150.0,144.2,,123.0,45.0,,,,,,34.0,,265.4,66.1,,119.5,143.3,0.3,275.0,,38.7,132.9,,,,,222.0,4062.7,-144.0,-149.8,,-171.0,-249.0,,,,,,-260.0,,-28.6,-227.9,,-174.5,-150.7,-293.7,-19.0,,-255.3,-161.1,,,,,-72.0,3768.7,False,,False,False,,,,,,False,,True,False,,False,False,False,True,,False,False,,,,,True,False
04009,150,42.0,37.9,,39.0,33.0,,,,,,45.0,,133.1,47.9,,21.3,44.3,0.0,22.0,,34.6,,,,,,75.1,603.2,-108.0,-112.1,,-111.0,-117.0,,,,,,-105.0,,-16.9,-102.1,,-128.7,-105.7,-150.0,-128.0,,-115.4,,,,,,-74.9,453.2,False,,False,False,,,,,,True,,True,True,,False,True,False,False,,False,,,,,,True,False
04011,4,0.0,0.0,,0.0,0.0,,,,,,17.0,,0.8,3.6,,0.0,0.3,,0.0,,0.0,,,,,,5.5,24.8,-4.0,-4.0,,-4.0,-4.0,,,,,,13.0,,-3.2,-0.4,,-4.0,-3.7,,-4.0,,-4.0,,,,,,1.5,20.8,False,,False,False,,,,,,False,,True,True,,True,True,,False,,False,,,,,,True,False
04012,37,27.0,33.5,,27.0,0.0,,,,,,15.0,,415.3,8.8,,5.1,30.1,0.0,21.0,,46.5,,,,,,31.8,1859.9,-10.0,-3.5,,-10.0,-37.0,,,,,,-22.0,,378.3,-28.2,,-31.9,-6.9,-37.0,-16.0,,9.5,,,,,,-5.2,1822.9,True,,False,False,,,,,,False,,False,False,,False,True,False,False,,True,,,,,,True,False
04013,6261,5859.0,5761.5,4954.2,5677.0,10487.0,,,,,,5840.0,,5105.9,4150.5,,5730.6,6329.6,804.9,6644.0,,1103.5,5687.5,7404.0,,,,7794.4,20248.0,-402.0,-499.5,-1306.8,-584.0,4226.0,,,,,,-421.0,,-1155.1,-2110.5,,-530.4,68.6,-5456.1,383.0,,-5157.6,-573.5,1143.0,,,,1533.4,13987.0,False,False,False,False,,,,,,False,,False,False,,False,True,False,True,,False,False,False,,,,False,False
04015,198,297.0,242.5,,216.0,34.0,,,,,,222.0,,340.1,105.6,,149.3,188.0,133.5,370.0,,536.1,229.0,182.0,,,,508.0,5080.0,99.0,44.5,,18.0,-164.0,,,,,,24.0,,142.1,-92.4,,-48.7,-10.0,-64.5,172.0,,338.1,31.0,-16.0,,,,310.0,4882.0,True,,True,False,,,,,,True,,False,True,,True,True,True,False,,False,True,True,,,,False,False
04017,150,171.0,183.2,,144.0,49.0,,,,,,432.0,,201.0,67.7,,85.7,149.9,5.8,159.0,,112.5,137.8,,,,,214.5,256.1,21.0,33.2,,-6.0,-101.0,,,,,,282.0,,51.0,-82.3,,-64.3,-0.1,-144.2,9.0,,-37.5,-12.2,,,,,64.5,106.1,False,,True,False,,,,,,False,,False,False,,False,True,False,True,,False,True,,,,,False,False
04019,1852,5868.0,6095.5,4384.6,4379.0,7462.0,,,,,,1795.0,,4358.3,994.4,,6137.7,4041.4,2343.3,8617.0,,1728.0,3614.0,13749.0,,,,5728.9,47956.1,4016.0,4243.5,2532.6,2527.0,5610.0,,,,,,-57.0,,2506.3,-857.6,,4285.7,2189.4,491.3,6765.0,,-124.0,1762.0,11897.0,,,,3876.9,46104.1,False,True,True,False,,,,,,True,,True,True,,False,True,True,False,,True,True,False,,,,True,False
04021,663,501.0,527.6,574.4,414.0,479.0,,,,,,396.0,,703.0,275.9,,373.2,425.2,256.0,305.0,,150.2,406.0,343.0,,,,730.5,6593.1,-162.0,-135.4,-88.6,-249.0,-184.0,,,,,,-267.0,,40.0,-387.1,,-289.8,-237.8,-407.0,-358.0,,-512.8,-257.0,-320.0,,,,67.5,5930.1,True,True,False,False,,,,,,False,,True,False,,False,False,False,False,,False,False,False,,,,True,False
04023,93,93.0,109.4,,70.0,4.0,,,,,,111.0,,194.3,15.6,,33.6,84.4,0.8,75.0,,13.1,62.1,,,,,81.1,320.0,0.0,16.4,,-23.0,-89.0,,,,,,18.0,,101.3,-77.4,,-59.4,-8.6,-92.2,-18.0,,-79.9,-30.9,,,,,-11.9,227.0,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,,,,,False,False
04025,227,117.0,110.8,,130.0,59.0,,,,,,188.0,,259.5,166.3,,129.5,202.0,171.8,111.0,,32.5,150.9,130.0,,,,196.7,2939.5,-110.0,-116.2,,-97.0,-168.0,,,,,,-39.0,,32.5,-60.7,,-97.5,-25.0,-55.2,-116.0,,-194.5,-76.1,-97.0,,,,-30.3,2712.5,False,,True,False,,,,,,True,,True,True,,True,True,True,False,,False,True,True,,,,True,False
04027,455,360.0,373.6,362.4,321.0,106.0,,,,,,287.0,,361.4,184.6,,189.6,453.2,5.4,386.0,,236.7,239.5,405.0,,,,483.6,4679.2,-95.0,-81.4,-92.6,-134.0,-349.0,,,,,,-168.0,,-93.6,-270.4,,-265.4,-1.8,-449.6,-69.0,,-218.3,-215.5,-50.0,,,,28.6,4224.2,True,True,False,False,,,,,,False,,True,False,,False,True,False,True,,False,False,True,,,,True,False
05001,203,111.0,111.8,,104.0,0.0,,,,,,89.0,,234.5,62.4,,73.4,110.4,0.1,190.0,,342.5,,,,,,101.5,318.3,-92.0,-91.2,,-99.0,-203.0,,,,,,-114.0,,31.5,-140.6,,-129.6,-92.6,-202.9,-13.0,,139.5,,,,,,-101.5,115.3,True,,False,False,,,,,,False,,True,False,,False,False,False,True,,False,,,,,,False,False
05003,53,60.0,67.5,,60.0,0.0,,,,,,63.0,,152.2,21.9,,31.5,51.8,0.3,113.0,,111.6,,,,,,87.7,101.2,7.0,14.5,,7.0,-53.0,,,,,,10.0,,99.2,-31.1,,-21.5,-1.2,-52.7,60.0,,58.6,,,,,,34.7,48.2,False,,False,False,,,,,,False,,False,False,,False,True,False,False,,False,,,,,,False,False
05005,193,201.0,203.5,,185.0,358.0,,,,,,99.0,,542.9,128.2,,117.7,150.8,126.6,416.0,,175.9,,,,,,195.1,521.1,8.0,10.5,,-8.0,165.0,,,,,,-94.0,,349.9,-64.8,,-75.3,-42.2,-66.4,223.0,,-17.1,,,,,,2.1,328.1,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,,True,False
05007,998,1020.0,979.0,,1054.0,1554.0,,,,,,1460.0,,1079.8,214.0,,648.9,1111.7,163.8,1873.0,,1082.8,683.5,1140.0,,,,1203.8,2632.8,22.0,-19.0,,56.0,556.0,,,,,,462.0,,81.8,-784.0,,-349.1,113.7,-834.2,875.0,,84.8,-314.5,142.0,,,,205.8,1634.8,True,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,False,,,,False,False
05009,265,387.0,388.3,,272.0,931.0,,,,,,272.0,,776.5,161.9,,211.8,243.5,84.6,525.0,,161.3,,,,,,486.5,356.9,122.0,123.3,,7.0,666.0,,,,,,7.0,,511.5,-103.1,,-53.2,-21.5,-180.4,260.0,,-103.7,,,,,,221.5,91.9,False,,True,False,,,,,,True,,False,True,,True,True,False,False,,True,,,,,,False,True
05011,14,42.0,52.7,,34.0,13.0,,,,,,50.0,,42.5,28.7,,11.0,32.4,0.0,94.0,,28.4,,,,,,95.5,62.7,28.0,38.7,,20.0,-1.0,,,,,,36.0,,28.5,14.7,,-3.0,18.4,-14.0,80.0,,14.4,,,,,,81.5,48.7,False,,True,True,,,,,,False,,False,True,,True,True,True,False,,True,,,,,,False,False
05013,4,18.0,18.8,,13.0,0.0,,,,,,13.0,,24.4,9.1,,,6.4,,21.0,,0.5,,,,,,14.2,66.7,14.0,14.8,,9.0,-4.0,,,,,,9.0,,20.4,5.1,,,2.4,,17.0,,-3.5,,,,,,10.2,62.7,False,,True,True,,,,,,True,,False,True,,,True,,False,,True,,,,,,True,False
05015,242,183.0,177.8,,172.0,182.0,,,,,,156.0,,345.8,58.9,,75.3,140.1,103.8,361.0,,187.7,,,,,,200.6,559.7,-59.0,-64.2,,-70.0,-60.0,,,,,,-86.0,,103.8,-183.1,,-166.7,-101.9,-138.2,119.0,,-54.3,,,,,,-41.4,317.7,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,True,,,,,,True,False
05017,26,48.0,56.9,,29.0,7.0,,,,,,54.0,,44.4,16.5,,10.1,28.7,0.5,231.0,,6.2,,,,,,80.5,82.6,22.0,30.9,,3.0,-19.0,,,,,,28.0,,18.4,-9.5,,-15.9,2.7,-25.5,205.0,,-19.8,,,,,,54.5,56.6,False,,True,True,,,,,,False,,True,True,,True,True,False,False,,True,,,,,,False,False
05019,111,96.0,93.2,,87.0,19.0,,,,,,142.0,,408.6,45.6,,34.8,86.4,23.3,109.0,,50.8,,,,,,107.0,168.9,-15.0,-17.8,,-24.0,-92.0,,,,,,31.0,,297.6,-65.4,,-76.2,-24.6,-87.7,-2.0,,-60.2,,,,,,-4.0,57.9,False,,False,False,,,,,,False,,False,False,,False,False,False,True,,False,,,,,,True,False
05021,118,87.0,88.5,,87.0,114.0,,,,,,96.0,,350.8,55.0,,32.2,60.0,37.4,126.0,,67.0,,,,,,131.6,155.3,-31.0,-29.5,,-31.0,-4.0,,,,,,-22.0,,232.8,-63.0,,-85.8,-58.0,-80.6,8.0,,-51.0,,,,,,13.6,37.3,True,,False,True,,,,,,True,,False,False,,False,False,False,True,,False,,,,,,True,False
05023,78,54.0,55.0,,54.0,53.0,,,,,,115.0,,194.0,31.1,,23.5,64.2,43.9,95.0,,5.4,,,,,,76.3,192.1,-24.0,-23.0,,-24.0,-25.0,,,,,,37.0,,116.0,-46.9,,-54.5,-13.8,-34.1,17.0,,-72.6,,,,,,-1.7,114.1,True,,False,False,,,,,,False,,False,False,,False,True,False,True,,False,,,,,,True,False
05025,18,63.0,64.4,,25.0,1.0,,,,,,25.0,,96.7,20.8,,12.2,34.0,17.0,74.0,,15.7,,,,,,83.2,230.9,45.0,46.4,,7.0,-17.0,,,,,,7.0,,78.7,2.8,,-5.8,16.0,-1.0,56.0,,-2.3,,,,,,65.2,212.9,False,,True,True,,,,,,True,,False,True,,True,True,True,False,,True,,,,,,False,False
05027,236,111.0,109.6,,85.0,62.0,,,,,,107.0,,224.9,71.8,,60.4,85.5,49.8,206.0,,60.0,,,,,,135.8,151.9,-125.0,-126.4,,-151.0,-174.0,,,,,,-129.0,,-11.1,-164.2,,-175.6,-150.5,-186.2,-30.0,,-176.0,,,,,,-100.2,-84.1,False,,False,False,,,,,,False,,True,False,,False,False,False,True,,False,,,,,,True,True
05029,62,42.0,48.0,,43.0,43.0,,,,,,212.0,,259.9,49.9,,17.8,41.1,53.0,74.0,,18.7,,,,,,52.5,227.0,-20.0,-14.0,,-19.0,-19.0,,,,,,150.0,,197.9,-12.1,,-44.2,-20.9,-9.0,12.0,,-43.3,,,,,,-9.5,165.0,True,,True,True,,,,,,False,,False,True,,False,False,True,True,,False,,,,,,True,False
