,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
13287,36,20.0,20.3,,6.0,0.0,,,,,,32.0,,14.3,17.5,,1.2,3.8,0.0,,8.4,,,,,,15.0,11.9,23.3,-16.0,-15.7,,-30.0,-36.0,,,,,,-4.0,,-21.7,-18.5,,-34.8,-32.2,-36.0,,-27.6,,,,,,-21.0,-24.1,-12.7,True,,False,False,,,,,,True,,False,False,,False,False,False,,False,,,,,,False,False,True
13289,30,24.0,26.8,,13.0,2.0,,,,,,29.0,,18.1,22.7,,7.1,20.4,0.0,,5.5,,,,,,47.0,22.6,230.1,-6.0,-3.2,,-17.0,-28.0,,,,,,-1.0,,-11.9,-7.3,,-22.9,-9.6,-30.0,,-24.6,,,,,,17.0,-7.4,200.1,True,,False,False,,,,,,True,,False,False,,False,False,False,,False,,,,,,False,False,False
13291,245,332.0,321.4,,210.0,109.0,,,,,,58.0,,259.6,139.4,,260.5,170.1,229.2,,94.2,,,,,,209.0,139.3,821.2,87.0,76.4,,-35.0,-136.0,,,,,,-187.0,,14.6,-105.6,,15.5,-74.9,-15.8,,-150.8,,,,,,-36.0,-105.7,576.2,True,,True,False,,,,,,False,,True,False,,True,True,True,,False,,,,,,True,False,False
13293,112,100.0,130.3,,94.0,0.0,,,,,,110.0,,130.6,64.1,,76.3,106.8,23.8,,84.9,,,,,,157.0,57.7,140.4,-12.0,18.3,,-18.0,-112.0,,,,,,-2.0,,18.6,-47.9,,-35.7,-5.2,-88.2,,-27.1,,,,,,45.0,-54.3,28.4,False,,False,False,,,,,,True,,False,False,,False,True,False,,False,,,,,,False,False,False
13295,397,604.0,595.0,,540.0,1687.0,,,,,,346.0,,529.0,417.5,,541.9,518.1,294.7,,838.7,,679.9,,,,492.0,216.9,6666.4,207.0,198.0,,143.0,1290.0,,,,,,-51.0,,132.0,20.5,,144.9,121.1,-102.3,,441.7,,282.9,,,,95.0,-180.1,6269.4,True,,True,False,,,,,,True,,True,True,,True,True,True,,False,,False,,,,True,True,False
13297,286,356.0,359.8,,328.0,722.0,,,,,,334.0,,474.6,281.2,,143.7,338.2,207.8,,266.2,,326.6,,,,212.0,217.1,3660.3,70.0,73.8,,42.0,436.0,,,,,,48.0,,188.6,-4.8,,-142.3,52.2,-78.2,,-19.8,,40.6,,,,-74.0,-68.9,3374.3,False,,True,False,,,,,,True,,False,True,,False,True,False,,True,,True,,,,False,True,False
13299,148,144.0,165.1,,114.0,108.0,,,,,,206.0,,152.0,75.8,,68.1,122.7,2.3,,68.2,,75.5,,,,107.0,70.5,362.5,-4.0,17.1,,-34.0,-40.0,,,,,,58.0,,4.0,-72.2,,-79.9,-25.3,-145.7,,-79.8,,-72.5,,,,-41.0,-77.5,214.5,False,,False,False,,,,,,False,,True,False,,False,False,False,,False,,False,,,,False,False,False
13301,37,4.0,2.1,,1.0,4.0,,,,,,19.0,,6.8,13.9,,1.1,4.1,0.0,,1.4,,,,,,2.0,9.2,14.4,-33.0,-34.9,,-36.0,-33.0,,,,,,-18.0,,-30.2,-23.1,,-35.9,-32.9,-37.0,,-35.6,,,,,,-35.0,-27.8,-22.6,False,,False,False,,,,,,True,,True,True,,False,True,False,,False,,,,,,False,True,True
13303,74,52.0,61.6,,30.0,0.0,,,,,,105.0,,101.6,55.3,,9.6,36.5,0.1,,8.6,,,,,,51.0,72.9,82.5,-22.0,-12.4,,-44.0,-74.0,,,,,,31.0,,27.6,-18.7,,-64.4,-37.5,-73.9,,-65.4,,,,,,-23.0,-1.1,8.5,True,,False,False,,,,,,False,,False,True,,False,False,False,,False,,,,,,False,True,True
13305,124,192.0,220.8,,122.0,35.0,,,,,,120.0,,191.7,117.4,,108.2,156.8,0.8,,178.3,,111.9,,,,171.0,97.0,391.1,68.0,96.8,,-2.0,-89.0,,,,,,-4.0,,67.7,-6.6,,-15.8,32.8,-123.2,,54.3,,-12.1,,,,47.0,-27.0,267.1,False,,True,False,,,,,,True,,True,True,,True,True,False,,True,,True,,,,True,True,False
13307,3,8.0,8.1,,8.0,0.0,,,,,,21.0,,7.6,2.4,,0.3,0.7,,,7.6,,,,,,4.0,6.9,26.8,5.0,5.1,,5.0,-3.0,,,,,,18.0,,4.6,-0.6,,-2.7,-2.3,,,4.6,,,,,,1.0,3.9,23.8,False,,False,True,,,,,,False,,True,True,,True,True,,,True,,,,,,True,True,False
13309,50,604.0,587.3,,208.0,819.0,,,,,,40.0,,267.0,26.3,,1031.0,101.1,100.8,,143.0,,,,,,85.0,16.5,2674.7,554.0,537.3,,158.0,769.0,,,,,,-10.0,,217.0,-23.7,,981.0,51.1,50.8,,93.0,,,,,,35.0,-33.5,2624.7,True,,True,False,,,,,,True,,True,True,,False,True,True,,True,,,,,,True,True,False
13311,304,252.0,256.8,,223.0,411.0,,,,,,125.0,,364.7,151.3,,89.4,193.2,221.3,,126.6,,,,,,187.0,39.7,1561.4,-52.0,-47.2,,-81.0,107.0,,,,,,-179.0,,60.7,-152.7,,-214.6,-110.8,-82.7,,-177.4,,,,,,-117.0,-264.3,1257.4,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,False,False,False
13313,590,620.0,655.2,,528.0,423.0,,,,,,714.0,,497.9,181.4,,448.1,560.9,35.1,,202.7,,564.4,,,,439.0,334.8,2747.2,30.0,65.2,,-62.0,-167.0,,,,,,124.0,,-92.1,-408.6,,-141.9,-29.1,-554.9,,-387.3,,-25.6,,,,-151.0,-255.2,2157.2,False,,False,False,,,,,,False,,False,False,,False,True,False,,False,,True,,,,False,False,False
13315,18,28.0,32.0,,9.0,7.0,,,,,,45.0,,9.1,25.2,,6.0,16.4,0.3,,8.2,,,,,,30.0,16.5,71.0,10.0,14.0,,-9.0,-11.0,,,,,,27.0,,-8.9,7.2,,-12.0,-1.6,-17.7,,-9.8,,,,,,12.0,-1.5,53.0,False,,True,False,,,,,,False,,True,True,,False,True,False,,True,,,,,,False,True,False
13317,25,60.0,60.8,,31.0,0.0,,,,,,39.0,,39.0,23.9,,24.7,50.5,0.0,,1.4,,,,,,52.0,31.9,114.7,35.0,35.8,,6.0,-25.0,,,,,,14.0,,14.0,-1.1,,-0.3,25.5,-25.0,,-23.6,,,,,,27.0,6.9,89.7,False,,True,True,,,,,,True,,True,True,,True,True,True,,True,,,,,,True,True,False
13319,46,48.0,44.5,,26.0,5.0,,,,,,33.0,,41.9,38.5,,8.2,33.8,0.0,,15.2,,,,,,40.0,33.9,80.0,2.0,-1.5,,-20.0,-41.0,,,,,,-13.0,,-4.1,-7.5,,-37.8,-12.2,-46.0,,-30.8,,,,,,-6.0,-12.1,34.0,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,False,False,False
13321,57,12.0,11.8,,17.0,22.0,,,,,,73.0,,79.0,24.4,,0.6,20.9,16.6,,17.0,,,,,,5.0,14.6,49.0,-45.0,-45.2,,-40.0,-35.0,,,,,,16.0,,22.0,-32.6,,-56.4,-36.1,-40.4,,-40.0,,,,,,-52.0,-42.4,-8.0,False,,True,True,,,,,,True,,True,True,,False,True,True,,True,,,,,,False,True,True
15001,356,316.0,334.9,,300.0,263.0,,,,,,,,735.6,541.3,,326.6,307.3,112.0,,111.8,,,328.0,,,174.0,286.0,663.3,-40.0,-21.1,,-56.0,-93.0,,,,,,,,379.6,185.3,,-29.4,-48.7,-244.0,,-244.2,,,-28.0,,,-182.0,-70.0,307.3,True,,False,False,,,,,,,,False,False,,True,False,False,,False,,,True,,,False,False,False
15003,2413,3176.0,3437.9,2290.9,2404.0,1315.0,,,,,,,,3981.8,4882.9,,3162.8,2348.1,740.0,,1447.9,,8870.3,1525.0,,,1872.0,2906.5,9184.3,763.0,1024.9,-122.1,-9.0,-1098.0,,,,,,,,1568.8,2469.9,,749.8,-64.9,-1673.0,,-965.1,,6457.3,-888.0,,,-541.0,493.5,6771.3,False,True,True,False,,,,,,,,False,False,,True,True,False,,False,,False,False,,,True,True,False
15005,0,0.0,0.0,,0.0,0.0,,,,,,,,0.1,0.0,,,0.0,,,0.0,,,,,,,,122.1,0.0,0.0,,0.0,0.0,,,,,,,,0.1,0.0,,,0.0,,,0.0,,,,,,,,122.1,True,,True,True,,,,,,,,False,True,,,True,,,True,,,,,,,,False
15007,2,4.0,3.0,,0.0,0.0,,,,,,,,33.1,8.3,,0.0,0.3,,,1.3,,,,,,6.0,5.1,12.9,2.0,1.0,,-2.0,-2.0,,,,,,,,31.1,6.3,,-2.0,-1.7,,,-0.7,,,,,,4.0,3.1,10.9,True,,False,False,,,,,,,,False,False,,True,True,,,True,,,,,,False,False,False
15009,64,84.0,97.6,,61.0,35.0,,,,,,,,102.1,422.9,,29.4,75.4,152.4,,33.9,,,40.0,,,94.0,62.9,156.9,20.0,33.6,,-3.0,-29.0,,,,,,,,38.1,358.9,,-34.6,11.4,88.4,,-30.1,,,-24.0,,,30.0,-1.1,92.9,False,,True,False,,,,,,,,False,False,,False,True,False,,False,,,False,,,False,True,False
16001,2358,2048.0,1976.4,1236.1,1220.0,1780.0,,,,,,3140.0,,1317.9,1946.2,,950.5,977.5,956.0,,462.4,,1489.0,833.0,,,1409.0,338.7,4004.1,-310.0,-381.6,-1121.9,-1138.0,-578.0,,,,,,782.0,,-1040.1,-411.8,,-1407.5,-1380.5,-1402.0,,-1895.6,,-869.0,-1525.0,,,-949.0,-2019.3,1646.1,False,False,False,False,,,,,,False,,False,False,,False,False,False,,False,,False,False,,,False,False,False
16003,5,4.0,4.4,,4.0,0.0,,,,,,18.0,,3.3,2.5,,1.1,0.2,,,4.2,,,,,,15.0,5.8,32.8,-1.0,-0.6,,-1.0,-5.0,,,,,,13.0,,-1.7,-2.5,,-3.9,-4.8,,,-0.8,,,,,,10.0,0.8,27.8,True,,False,False,,,,,,False,,False,False,,False,False,,,True,,,,,,False,True,False
16005,698,448.0,468.4,,303.0,280.0,,,,,,307.0,,443.4,363.2,,93.9,186.7,341.8,,71.1,,,,,,662.0,31.3,619.3,-250.0,-229.6,,-395.0,-418.0,,,,,,-391.0,,-254.6,-334.8,,-604.1,-511.3,-356.2,,-626.9,,,,,,-36.0,-666.7,-78.7,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,True,False,True
16007,22,0.0,0.0,,0.0,0.0,,,,,,13.0,,0.3,7.7,,,0.1,,,4.7,,,,,,0.0,9.4,268.7,-22.0,-22.0,,-22.0,-22.0,,,,,,-9.0,,-21.7,-14.3,,,-21.9,,,-17.3,,,,,,-22.0,-12.6,246.7,False,,False,False,,,,,,True,,True,True,,,True,,,True,,,,,,False,True,False
16009,37,28.0,25.6,,20.0,19.0,,,,,,39.0,,26.7,32.4,,0.8,11.4,7.3,,0.7,,,,,,10.0,16.4,309.0,-9.0,-11.4,,-17.0,-18.0,,,,,,2.0,,-10.3,-4.6,,-36.2,-25.6,-29.7,,-36.4,,,,,,-27.0,-20.6,272.0,False,,False,False,,,,,,True,,False,True,,False,False,False,,False,,,,,,False,False,False
16011,560,532.0,508.3,,195.0,60.0,,,,,,182.0,,488.5,314.9,,154.4,139.7,185.9,,13.8,,,,,,692.0,43.3,1698.1,-28.0,-51.7,,-365.0,-500.0,,,,,,-378.0,,-71.5,-245.1,,-405.6,-420.3,-374.1,,-546.2,,,,,,132.0,-516.7,1138.1,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,False,False,False
16013,135,16.0,12.6,,8.0,0.0,,,,,,79.0,,10.8,25.8,,0.8,6.5,8.5,,6.7,,,,,,15.0,10.3,105.1,-119.0,-122.4,,-127.0,-135.0,,,,,,-56.0,,-124.2,-109.2,,-134.2,-128.5,-126.5,,-128.3,,,,,,-120.0,-124.7,-29.9,False,,False,False,,,,,,True,,False,True,,False,False,False,,False,,,,,,False,False,True
16015,9,8.0,8.1,,8.0,0.0,,,,,,26.0,,9.4,17.1,,,4.2,,,3.3,,,,,,4.0,9.7,564.6,-1.0,-0.9,,-1.0,-9.0,,,,,,17.0,,0.4,8.1,,,-4.8,,,-5.7,,,,,,-5.0,0.7,555.6,True,,False,False,,,,,,False,,True,False,,,False,,,False,,,,,,False,True,False
16017,150,100.0,103.9,,49.0,2.0,,,,,,45.0,,187.9,102.7,,23.3,53.2,117.9,,0.0,,,,,,138.0,16.9,417.0,-50.0,-46.1,,-101.0,-148.0,,,,,,-105.0,,37.9,-47.3,,-126.7,-96.8,-32.1,,-150.0,,,,,,-12.0,-133.1,267.0,True,,False,False,,,,,,False,,True,True,,False,False,True,,False,,,,,,True,False,False
16019,1158,1124.0,1042.3,,859.0,853.0,,,,,,529.0,,913.1,921.5,,433.7,699.9,789.9,,402.3,,1036.1,,,,789.0,108.8,3097.2,-34.0,-115.7,,-299.0,-305.0,,,,,,-629.0,,-244.9,-236.5,,-724.3,-458.1,-368.1,,-755.7,,-121.9,,,,-369.0,-1049.2,1939.2,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,False,,,,False,False,False
16021,23,4.0,4.2,,1.0,0.0,,,,,,12.0,,3.0,7.1,,,0.4,,,0.8,,,,,,2.0,7.2,20.2,-19.0,-18.8,,-22.0,-23.0,,,,,,-11.0,,-20.0,-15.9,,,-22.6,,,-22.2,,,,,,-21.0,-15.8,-2.8,True,,False,False,,,,,,True,,False,True,,,False,,,False,,,,,,False,True,True
16023,25,40.0,39.8,,17.0,0.0,,,,,,11.0,,70.6,28.2,,,12.4,,,11.2,,,,,,23.0,7.3,2235.1,15.0,14.8,,-8.0,-25.0,,,,,,-14.0,,45.6,3.2,,,-12.6,,,-13.8,,,,,,-2.0,-17.7,2210.1,True,,True,False,,,,,,True,,False,True,,,True,,,True,,,,,,True,False,False
16025,33,4.0,3.1,,0.0,0.0,,,,,,8.0,,0.6,5.3,,0.1,0.1,,,0.2,,,,,,16.0,4.1,369.1,-29.0,-29.9,,-33.0,-33.0,,,,,,-25.0,,-32.4,-27.7,,-32.9,-32.9,,,-32.8,,,,,,-17.0,-28.9,336.1,False,,False,False,,,,,,True,,False,True,,False,False,,,False,,,,,,True,True,False
16027,1093,1356.0,1381.2,929.2,690.0,876.0,,,,,,1600.0,,940.8,872.7,,477.6,532.5,498.8,,55.7,,796.4,550.0,,,823.0,169.8,2951.9,263.0,288.2,-163.8,-403.0,-217.0,,,,,,507.0,,-152.2,-220.3,,-615.4,-560.5,-594.2,,-1037.3,,-296.6,-543.0,,,-270.0,-923.2,1858.9,False,True,False,True,,,,,,False,,True,True,,False,False,False,,False,,False,False,,,False,False,False
16029,102,36.0,33.0,,13.0,1.0,,,,,,13.0,,22.7,11.3,,3.5,17.5,,,4.6,,,,,,68.0,6.8,414.1,-66.0,-69.0,,-89.0,-101.0,,,,,,-89.0,,-79.3,-90.7,,-98.5,-84.5,,,-97.3,,,,,,-34.0,-95.2,312.1,False,,False,False,,,,,,False,,False,False,,False,False,,,False,,,,,,True,False,False
16031,351,40.0,42.8,,18.0,3.0,,,,,,124.0,,287.8,30.7,,1.7,18.4,0.0,,3.6,,,,,,38.0,20.0,137.2,-311.0,-308.2,,-333.0,-348.0,,,,,,-227.0,,-63.2,-320.3,,-349.3,-332.6,-351.0,,-347.4,,,,,,-313.0,-331.0,-213.8,True,,False,False,,,,,,True,,True,False,,False,False,False,,False,,,,,,False,False,True
16033,14,12.0,12.0,,5.0,0.0,,,,,,7.0,,7.9,3.2,,,0.5,,,5.1,,,,,,7.0,8.5,111.9,-2.0,-2.0,,-9.0,-14.0,,,,,,-7.0,,-6.1,-10.8,,,-13.5,,,-8.9,,,,,,-7.0,-5.5,97.9,True,,False,False,,,,,,False,,False,False,,,False,,,False,,,,,,False,False,False
16035,70,20.0,20.0,,12.0,0.0,,,,,,28.0,,18.6,9.3,,,1.2,,,5.6,,,,,,34.0,6.0,55.0,-50.0,-50.0,,-58.0,-70.0,,,,,,-42.0,,-51.4,-60.7,,,-68.8,,,-64.4,,,,,,-36.0,-64.0,-15.0,False,,False,False,,,,,,True,,False,False,,,False,,,False,,,,,,True,False,True
16037,23,48.0,46.2,,10.0,3.0,,,,,,10.0,,48.3,16.4,,1.9,20.5,,,7.3,,,,,,24.0,10.7,554.8,25.0,23.2,,-13.0,-20.0,,,,,,-13.0,,25.3,-6.6,,-21.1,-2.5,,,-15.7,,,,,,1.0,-12.3,531.8,True,,True,True,,,,,,True,,False,True,,True,True,,,True,,,,,,True,True,False
16039,103,72.0,66.8,,67.0,,,,,,,270.0,,419.7,90.2,,12.6,53.0,111.6,,18.1,,,,,,47.0,27.6,975.3,-31.0,-36.2,,-36.0,,,,,,,167.0,,316.7,-12.8,,-90.4,-50.0,8.6,,-84.9,,,,,,-56.0,-75.4,872.3,False,,False,,,,,,,False,,False,True,,False,False,True,,False,,,,,,False,False,False
16041,139,20.0,20.3,,9.0,0.0,,,,,,37.0,,13.4,17.0,,4.4,8.7,,,9.1,,,,,,30.0,7.0,368.4,-119.0,-118.7,,-130.0,-139.0,,,,,,-102.0,,-125.6,-122.0,,-134.6,-130.3,,,-129.9,,,,,,-109.0,-132.0,229.4,True,,False,False,,,,,,True,,False,False,,False,False,,,False,,,,,,True,False,False
16043,151,80.0,83.9,,42.0,14.0,,,,,,40.0,,55.3,62.0,,12.8,44.9,65.9,,6.7,,,,,,93.0,11.1,672.9,-71.0,-67.1,,-109.0,-137.0,,,,,,-111.0,,-95.7,-89.0,,-138.2,-106.1,-85.1,,-144.3,,,,,,-58.0,-139.9,521.9,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,True,False,False
16045,95,136.0,134.2,,70.0,97.0,,,,,,75.0,,247.0,55.1,,27.7,70.0,39.9,,0.0,,,,,,103.0,11.0,2513.6,41.0,39.2,,-25.0,2.0,,,,,,-20.0,,152.0,-39.9,,-67.3,-25.0,-55.1,,-95.0,,,,,,8.0,-84.0,2418.6,True,,True,True,,,,,,True,,False,True,,False,True,False,,False,,,,,,True,False,False
16047,129,36.0,42.0,,34.0,34.0,,,,,,53.0,,25.1,57.3,,5.8,38.4,0.0,,27.0,,,,,,10.0,35.5,76.5,-93.0,-87.0,,-95.0,-95.0,,,,,,-76.0,,-103.9,-71.7,,-123.2,-90.6,-129.0,,-102.0,,,,,,-119.0,-93.5,-52.5,True,,False,False,,,,,,True,,False,True,,False,True,False,,False,,,,,,False,False,True
16049,191,40.0,36.6,,11.0,0.0,,,,,,47.0,,33.0,41.3,,1.5,9.4,,,6.5,,,,,,59.0,7.5,86.3,-151.0,-154.4,,-180.0,-191.0,,,,,,-144.0,,-158.0,-149.7,,-189.5,-181.6,,,-184.5,,,,,,-132.0,-183.5,-104.7,False,,False,False,,,,,,True,,False,True,,False,False,,,False,,,,,,True,False,True
16051,318,148.0,150.8,,96.0,51.0,,,,,,86.0,,248.7,133.1,,53.2,106.0,146.3,,28.2,,,,,,110.0,34.3,780.0,-170.0,-167.2,,-222.0,-267.0,,,,,,-232.0,,-69.3,-184.9,,-264.8,-212.0,-171.7,,-289.8,,,,,,-208.0,-283.7,462.0,True,,False,False,,,,,,False,,True,False,,False,False,False,,False,,,,,,False,False,False
16053,197,256.0,264.4,,83.0,60.0,,,,,,91.0,,523.4,94.9,,23.4,73.9,83.5,,63.7,,,,,,183.0,35.6,320.2,59.0,67.4,,-114.0,-137.0,,,,,,-106.0,,326.4,-102.1,,-173.6,-123.1,-113.5,,-133.3,,,,,,-14.0,-161.4,123.2,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,True,False,False
16055,662,480.0,491.3,,313.0,359.0,,,,,,638.0,,414.9,540.8,,190.3,258.8,296.5,,82.2,,300.4,182.0,,,458.0,20.5,777.4,-182.0,-170.7,,-349.0,-303.0,,,,,,-24.0,,-247.1,-121.2,,-471.7,-403.2,-365.5,,-579.8,,-361.6,-480.0,,,-204.0,-641.5,115.4,True,,False,False,,,,,,True,,False,True,,False,False,False,,False,,False,False,,,False,False,True
16057,426,92.0,75.2,,63.0,37.0,,,,,,507.0,,155.1,174.5,,17.0,52.4,22.8,,4.8,,,,,,69.0,25.2,125.4,-334.0,-350.8,,-363.0,-389.0,,,,,,81.0,,-270.9,-251.5,,-409.0,-373.6,-403.2,,-421.1,,,,,,-357.0,-400.8,-300.6,False,,False,False,,,,,,True,,True,True,,False,False,False,,False,,,,,,False,False,True
16059,60,8.0,4.7,,4.0,0.0,,,,,,19.0,,5.4,15.0,,3.6,1.0,,,1.6,,,,,,18.0,11.0,30.9,-52.0,-55.3,,-56.0,-60.0,,,,,,-41.0,,-54.6,-45.0,,-56.4,-59.0,,,-58.4,,,,,,-42.0,-49.0,-29.1,False,,False,False,,,,,,True,,False,True,,False,False,,,False,,,,,,True,True,True
16061,40,12.0,11.7,,11.0,16.0,,,,,,23.0,,10.3,12.6,,,2.2,,,4.2,,,,,,2.0,7.4,51.7,-28.0,-28.3,,-29.0,-24.0,,,,,,-17.0,,-29.7,-27.4,,,-37.8,,,-35.8,,,,,,-38.0,-32.6,11.7,False,,False,True,,,,,,True,,False,True,,,False,,,False,,,,,,False,False,True
16063,27,52.0,52.6,,18.0,21.0,,,,,,19.0,,38.7,11.6,,2.1,17.5,,,11.4,,,,,,56.0,8.2,298.4,25.0,25.6,,-9.0,-6.0,,,,,,-8.0,,11.7,-15.4,,-24.9,-9.5,,,-15.6,,,,,,29.0,-18.8,271.4,False,,True,True,,,,,,True,,True,True,,True,True,,,True,,,,,,False,True,False
16065,1064,284.0,282.2,,194.0,431.0,,,,,,359.0,,401.5,184.5,,56.3,120.6,53.9,,102.6,,,,,,319.0,25.0,1290.4,-780.0,-781.8,,-870.0,-633.0,,,,,,-705.0,,-662.5,-879.5,,-1007.7,-943.4,-1010.1,,-961.4,,,,,,-745.0,-1039.0,226.4,False,,False,True,,,,,,True,,True,False,,False,False,False,,False,,,,,,True,False,True
16067,307,80.0,81.5,,24.0,7.0,,,,,,64.0,,335.0,48.9,,1.3,22.2,0.0,,9.7,,,,,,55.0,19.3,189.7,-227.0,-225.5,,-283.0,-300.0,,,,,,-243.0,,28.0,-258.1,,-305.7,-284.8,-307.0,,-297.3,,,,,,-252.0,-287.7,-117.3,True,,False,False,,,,,,False,,True,False,,False,False,False,,False,,,,,,False,False,True
16069,154,220.0,241.4,,150.0,62.0,,,,,,207.0,,271.7,222.6,,44.7,81.4,266.9,,40.9,,,,,,182.0,40.3,314.1,66.0,87.4,,-4.0,-92.0,,,,,,53.0,,117.7,68.6,,-109.3,-72.6,112.9,,-113.1,,,,,,28.0,-113.7,160.1,False,,True,False,,,,,,True,,False,False,,False,False,False,,False,,,,,,True,False,False
16071,7,0.0,0.4,,0.0,0.0,,,,,,12.0,,1.9,5.1,,,0.1,,,0.6,,,,,,0.0,7.4,370.9,-7.0,-6.6,,-7.0,-7.0,,,,,,5.0,,-5.1,-1.9,,,-6.9,,,-6.4,,,,,,-7.0,0.4,363.9,True,,False,False,,,,,,True,,True,True,,,True,,,True,,,,,,False,True,False
16073,34,56.0,54.5,,15.0,0.0,,,,,,73.0,,35.3,32.9,,5.1,22.5,0.0,,2.9,,,,,,58.0,24.2,1222.5,22.0,20.5,,-19.0,-34.0,,,,,,39.0,,1.3,-1.1,,-28.9,-11.5,-34.0,,-31.1,,,,,,24.0,-9.8,1188.5,True,,True,False,,,,,,False,,True,True,,False,True,False,,False,,,,,,False,True,False
16075,233,208.0,217.9,,108.0,152.0,,,,,,116.0,,330.5,143.1,,53.2,107.7,0.1,,90.1,,,,,,68.0,45.3,1306.5,-25.0,-15.1,,-125.0,-81.0,,,,,,-117.0,,97.5,-89.9,,-179.8,-125.3,-232.9,,-142.9,,,,,,-165.0,-187.7,1073.5,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,False,False,False
16077,154,80.0,80.6,,31.0,54.0,,,,,,26.0,,72.1,42.8,,6.1,31.1,0.0,,23.2,,,,,,33.0,23.6,497.8,-74.0,-73.4,,-123.0,-100.0,,,,,,-128.0,,-81.9,-111.2,,-147.9,-122.9,-154.0,,-130.8,,,,,,-121.0,-130.4,343.8,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,False,False,False
16079,12,44.0,48.4,,35.0,2.0,,,,,,37.0,,27.7,59.8,,,10.3,31.6,,0.0,,,,,,78.0,9.2,77.4,32.0,36.4,,23.0,-10.0,,,,,,25.0,,15.7,47.8,,,-1.7,19.6,,-12.0,,,,,,66.0,-2.8,65.4,False,,True,True,,,,,,True,,True,False,,,True,True,,True,,,,,,False,True,False
16081,85,48.0,50.6,,17.0,8.0,,,,,,35.0,,34.1,27.7,,5.3,22.9,0.0,,0.0,,,,,,69.0,13.6,355.6,-37.0,-34.4,,-68.0,-77.0,,,,,,-50.0,,-50.9,-57.3,,-79.7,-62.1,-85.0,,-85.0,,,,,,-16.0,-71.4,270.6,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,True,False,False
16083,996,548.0,518.1,,306.0,833.0,,,,,,310.0,,520.2,267.3,,161.8,212.3,256.2,,75.7,,344.1,,,,432.0,63.0,893.5,-448.0,-477.9,,-690.0,-163.0,,,,,,-686.0,,-475.8,-728.7,,-834.2,-783.7,-739.8,,-920.3,,-651.9,,,,-564.0,-933.0,-102.5,False,,False,True,,,,,,False,,False,False,,False,False,False,,False,,False,,,,False,False,True
