,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
51550,1365,2600.0,4103.6,,,1235.0,753.5,984.9,1922.5,,1201.0,1235.0,2738.6,,,-130.0,-611.5,-380.1,557.5,,-164.0,False,,,True,True,True,True,,True
51570,73,64.0,,,,72.0,70.1,64.0,66.6,,26.0,-9.0,,,,-1.0,-2.9,-9.0,-6.4,,-47.0,,,,True,True,False,True,,False
51580,20,0.0,,,,9.0,,0.2,,,0.0,-20.0,,,,-11.0,,-19.8,,,-20.0,,,,True,,True,,,False
51590,592,448.0,,,,454.0,111.5,64.4,236.8,,186.0,-144.0,,,,-138.0,-480.5,-527.6,-355.2,,-406.0,,,,True,False,False,False,,False
51595,79,112.0,,,,49.0,0.0,43.9,45.2,,30.0,33.0,,,,-30.0,-79.0,-35.1,-33.8,,-49.0,,,,True,False,False,False,,False
51600,51,104.0,,,,34.0,19.4,120.9,112.9,,385.0,53.0,,,,-17.0,-31.6,69.9,61.9,,334.0,,,,True,True,False,False,,False
51610,14,16.0,,,,28.0,,21.5,4.7,,12.0,2.0,,,,14.0,,7.5,-9.3,,-2.0,,,,False,,False,False,,False
51620,248,216.0,,,,71.0,11.9,241.6,330.5,,41.0,-32.0,,,,-177.0,-236.1,-6.4,82.5,,-207.0,,,,False,False,True,False,,False
51630,145,208.0,,,,134.0,46.3,66.5,286.6,,59.0,63.0,,,,-11.0,-98.7,-78.5,141.6,,-86.0,,,,True,False,False,False,,False
51640,70,56.0,,,,126.0,0.0,27.4,33.9,,0.0,-14.0,,,,56.0,-70.0,-42.6,-36.1,,-70.0,,,,False,False,False,False,,False
51650,631,888.0,1920.7,,,785.0,421.1,336.9,493.0,,473.0,257.0,1289.7,,,154.0,-209.9,-294.1,-138.0,,-158.0,False,,,True,True,False,True,,True
51660,1727,136.0,72.4,,,223.0,14.8,170.7,141.9,,32.0,-1591.0,-1654.6,,,-1504.0,-1712.2,-1556.3,-1585.1,,-1695.0,False,,,True,False,True,True,,False
51670,159,136.0,,,,180.0,43.0,121.0,105.8,,185.0,-23.0,,,,21.0,-116.0,-38.0,-53.2,,26.0,,,,True,False,False,False,,False
51678,139,16.0,,,,12.0,,6.7,26.0,,3.0,-123.0,,,,-127.0,,-132.3,-113.0,,-136.0,,,,False,,False,True,,False
51680,942,1024.0,1534.6,,,473.0,219.1,524.4,4201.9,,713.0,82.0,592.6,,,-469.0,-722.9,-417.6,3259.9,,-229.0,False,,,False,False,False,False,,False
51683,287,424.0,,,,281.0,5.7,304.4,341.0,,146.0,137.0,,,,-6.0,-281.3,17.4,54.0,,-141.0,,,,True,False,True,True,,False
51685,99,136.0,,,,115.0,0.1,81.0,105.9,,120.0,37.0,,,,16.0,-98.9,-18.0,6.9,,21.0,,,,True,False,True,True,,True
51690,188,304.0,,,,130.0,4.8,91.9,506.8,,115.0,116.0,,,,-58.0,-183.2,-96.1,318.8,,-73.0,,,,True,False,True,False,,True
51700,943,1152.0,2553.3,,,1179.0,895.5,477.0,738.1,,558.0,209.0,1610.3,,,236.0,-47.5,-466.0,-204.9,,-385.0,False,,,False,True,False,True,,False
51710,1101,1952.0,9282.8,,,2225.0,1036.3,447.0,1485.9,,681.0,851.0,8181.8,,,1124.0,-64.7,-654.0,384.9,,-420.0,False,,,False,True,True,True,,True
51720,17,40.0,,,,65.0,,2.9,,,15.0,23.0,,,,48.0,,-14.1,,,-2.0,,,,False,,True,,,True
51730,271,240.0,,,,235.0,0.3,183.4,208.4,,51.0,-31.0,,,,-36.0,-270.7,-87.6,-62.6,,-220.0,,,,False,False,False,False,,False
51735,40,16.0,,,,23.0,,9.4,72.4,,2.0,-24.0,,,,-17.0,,-30.6,32.4,,-38.0,,,,True,,False,False,,False
51740,700,1648.0,2188.1,,,785.0,540.9,188.2,682.1,,530.0,948.0,1488.1,,,85.0,-159.1,-511.8,-17.9,,-170.0,False,,,True,True,True,True,,True
51750,704,112.0,,,,76.0,,36.3,103.9,,50.0,-592.0,,,,-628.0,,-667.7,-600.1,,-654.0,,,,False,,False,False,,False
51760,1565,1656.0,1922.0,,,1563.0,644.8,687.6,1379.9,,957.0,91.0,357.0,,,-2.0,-920.2,-877.4,-185.1,,-608.0,False,,,True,False,False,False,,False
51770,1059,376.0,,,,726.0,346.7,473.0,545.4,,67.0,-683.0,,,,-333.0,-712.3,-586.0,-513.6,,-992.0,,,,True,False,True,True,,False
51775,192,32.0,,,,119.0,8.0,8.3,43.4,,9.0,-160.0,,,,-73.0,-184.0,-183.7,-148.6,,-183.0,,,,True,False,False,True,,False
51790,160,56.0,,,,66.0,12.5,43.7,33.8,,139.0,-104.0,,,,-94.0,-147.5,-116.3,-126.2,,-21.0,,,,True,False,False,False,,True
51800,789,1144.0,1257.8,,,481.0,656.2,969.2,1123.1,,469.0,355.0,468.8,,,-308.0,-132.8,180.2,334.1,,-320.0,False,,,True,True,True,True,,True
51810,1942,3416.0,11637.2,,,1966.0,1212.2,1140.6,4227.8,,1463.0,1474.0,9695.2,,,24.0,-729.8,-801.4,2285.8,,-479.0,False,,,True,True,True,False,,True
51820,140,112.0,,,,65.0,5.5,43.8,63.3,,443.0,-28.0,,,,-75.0,-134.5,-96.2,-76.7,,303.0,,,,False,False,False,False,,False
51830,75,88.0,,,,42.0,0.0,58.4,99.6,,43.0,13.0,,,,-33.0,-75.0,-16.6,24.6,,-32.0,,,,False,False,False,False,,False
51840,119,136.0,,,,136.0,8.8,468.9,74.0,,208.0,17.0,,,,17.0,-110.2,349.9,-45.0,,89.0,,,,False,False,False,False,,False
53001,397,480.0,,,,193.0,140.7,245.1,317.5,,197.0,83.0,,,,-204.0,-256.3,-151.9,-79.5,,-200.0,,,,False,False,False,True,,False
53003,108,96.0,,,,161.0,,273.2,115.0,,1083.0,-12.0,,,,53.0,,165.2,7.0,,975.0,,,,False,,False,True,,False
53005,952,1048.0,4227.1,,,1755.0,420.7,498.2,1005.6,,345.0,96.0,3275.1,,,803.0,-531.3,-453.8,53.6,,-607.0,False,,,False,False,False,True,,False
53007,422,1560.0,2014.9,,,313.0,413.1,1971.2,1276.9,,799.0,1138.0,1592.9,,,-109.0,-8.9,1549.2,854.9,,377.0,False,,,True,True,False,True,,True
53009,94,392.0,32.5,,,137.0,112.9,134.0,202.9,,1562.0,298.0,-61.5,,,43.0,18.9,40.0,108.9,,1468.0,True,,,True,True,True,True,,False
53011,1740,1280.0,2478.9,,,1043.0,1547.8,407.3,699.1,,480.0,-460.0,738.9,,,-697.0,-192.2,-1332.7,-1040.9,,-1260.0,False,,,False,True,False,False,,False
53013,2,0.0,,,,56.0,,1.2,,,0.0,-2.0,,,,54.0,,-0.8,,,-2.0,,,,False,,True,,,False
53015,216,216.0,1086.5,,,170.0,138.6,39.6,176.1,,111.0,0.0,870.5,,,-46.0,-77.4,-176.4,-39.9,,-105.0,False,,,False,False,False,False,,False
53017,193,584.0,,,,268.0,2.8,365.5,197.4,,186.0,391.0,,,,75.0,-190.2,172.5,4.4,,-7.0,,,,True,True,True,True,,True
53019,12,0.0,,,,18.0,,14.3,,,0.0,-12.0,,,,6.0,,2.3,,,-12.0,,,,True,,True,,,False
53021,771,1752.0,1456.3,,,940.0,16.4,488.9,1022.4,,406.0,981.0,685.3,,,169.0,-754.6,-282.1,251.4,,-365.0,True,,,True,True,True,True,,True
53023,11,0.0,,,,32.0,,1.2,1.3,,60.0,-11.0,,,,21.0,,-9.8,-9.7,,49.0,,,,False,,True,True,,False
53025,1372,2296.0,2534.0,,,664.0,424.1,3866.4,1771.2,,1900.0,924.0,1162.0,,,-708.0,-947.9,2494.4,399.2,,528.0,False,,,True,False,False,True,,True
53027,436,152.0,132.0,,,146.0,131.6,109.9,52.7,,366.0,-284.0,-304.0,,,-290.0,-304.4,-326.1,-383.3,,-70.0,False,,,False,False,False,False,,True
53029,80,8.0,0.0,,,84.0,21.0,19.8,27.4,,7.0,-72.0,-80.0,,,4.0,-59.0,-60.2,-52.6,,-73.0,False,,,True,True,True,True,,False
53031,22,24.0,,,,28.0,,8.7,37.4,,30.0,2.0,,,,6.0,,-13.3,15.4,,8.0,,,,False,,False,False,,False
53033,6314,8416.0,3871.5,,,4525.0,4636.7,6738.5,5767.3,,8070.0,2102.0,-2442.5,,,-1789.0,-1677.3,424.5,-546.7,,1756.0,False,,,True,True,True,True,,True
53035,556,568.0,1887.7,,,462.0,902.0,285.9,325.9,,225.0,12.0,1331.7,,,-94.0,346.0,-270.1,-230.1,,-331.0,False,,,False,False,False,False,,False
53037,151,576.0,,,,99.0,99.0,138.6,430.2,,986.0,425.0,,,,-52.0,-52.0,-12.4,279.2,,835.0,,,,True,True,True,True,,False
53039,73,176.0,,,,45.0,100.2,37.2,147.2,,443.0,103.0,,,,-28.0,27.2,-35.8,74.2,,370.0,,,,True,True,True,True,,False
53041,366,352.0,390.2,,,64.0,576.6,196.9,292.0,,590.0,-14.0,24.2,,,-302.0,210.6,-169.1,-74.0,,224.0,False,,,False,False,False,False,,False
53043,37,24.0,,,,51.0,,14.2,,,28.0,-13.0,,,,14.0,,-22.8,,,-9.0,,,,False,,False,,,True
53045,208,360.0,602.3,,,114.0,623.4,76.5,589.7,,267.0,152.0,394.3,,,-94.0,415.4,-131.5,381.7,,59.0,False,,,True,False,True,False,,True
53047,166,368.0,,,,98.0,124.4,68.1,335.1,,133.0,202.0,,,,-68.0,-41.6,-97.9,169.1,,-33.0,,,,True,True,True,True,,True
53049,38,64.0,,,,12.0,,8.5,43.8,,24.0,26.0,,,,-26.0,,-29.5,5.8,,-14.0,,,,False,,False,True,,True
53051,57,64.0,,,,7.0,,16.6,,,152.0,7.0,,,,-50.0,,-40.4,,,95.0,,,,False,,False,,,False
53053,2554,3904.0,5220.6,,,1535.0,2353.5,1690.8,3213.0,,2165.0,1350.0,2666.6,,,-1019.0,-200.5,-863.2,659.0,,-389.0,False,,,True,True,True,True,,True
53055,0,16.0,,,,5.0,,6.8,25.9,,302.0,16.0,,,,5.0,,6.8,25.9,,302.0,,,,True,,True,False,,False
53057,238,368.0,230.7,,,206.0,465.6,166.7,209.9,,236.0,130.0,-7.3,,,-32.0,227.6,-71.3,-28.1,,-2.0,True,,,True,False,True,True,,True
53059,12,8.0,,,,8.0,,3.5,24.7,,1.0,-4.0,,,,-4.0,,-8.5,12.7,,-11.0,,,,False,,False,False,,False
53061,1718,2344.0,821.8,,,1553.0,1116.7,736.9,2311.9,,1572.0,626.0,-896.2,,,-165.0,-601.3,-981.1,593.9,,-146.0,False,,,True,True,False,True,,True
53063,3072,2744.0,9253.0,,,3187.0,2371.7,760.5,2055.1,,1356.0,-328.0,6181.0,,,115.0,-700.3,-2311.5,-1016.9,,-1716.0,False,,,True,False,False,False,,False
53065,99,72.0,,,,65.0,153.9,8.2,56.8,,27.0,-27.0,,,,-34.0,54.9,-90.8,-42.2,,-72.0,,,,False,False,False,False,,False
53067,488,584.0,1577.4,,,433.0,580.3,310.1,398.8,,471.0,96.0,1089.4,,,-55.0,92.3,-177.9,-89.2,,-17.0,False,,,True,True,False,True,,True
53069,3,0.0,,,,0.0,,0.0,0.9,,0.0,-3.0,,,,-3.0,,-3.0,-2.1,,-3.0,,,,False,,False,True,,False
53071,362,520.0,978.2,,,601.0,97.9,539.0,752.6,,336.0,158.0,616.2,,,239.0,-264.1,177.0,390.6,,-26.0,False,,,False,False,False,False,,True
53073,432,288.0,592.6,,,267.0,260.9,334.5,877.4,,112.0,-144.0,160.6,,,-165.0,-171.1,-97.5,445.4,,-320.0,False,,,False,False,True,False,,False
53075,1385,160.0,,,,169.0,0.7,71.5,95.6,,218.0,-1225.0,,,,-1216.0,-1384.3,-1313.5,-1289.4,,-1167.0,,,,True,False,False,False,,True
53077,976,2568.0,2110.6,,,1600.0,128.0,1657.0,2413.2,,696.0,1592.0,1134.6,,,624.0,-848.0,681.0,1437.2,,-280.0,True,,,True,True,True,True,,True
54001,102,16.0,,,,9.0,,9.4,18.0,,5.0,-86.0,,,,-93.0,,-92.6,-84.0,,-97.0,,,,False,,False,True,,False
54003,469,320.0,459.9,,,230.0,163.2,270.7,321.4,,264.0,-149.0,-9.1,,,-239.0,-305.8,-198.3,-147.6,,-205.0,True,,,False,False,False,True,,False
54005,150,136.0,,,,39.0,108.3,68.8,74.2,,156.0,-14.0,,,,-111.0,-41.7,-81.2,-75.8,,6.0,,,,False,False,False,False,,True
54007,11,0.0,,,,8.0,,0.9,8.5,,0.0,-11.0,,,,-3.0,,-10.1,-2.5,,-11.0,,,,True,,True,True,,False
54009,62,96.0,,,,43.0,,28.0,147.8,,59.0,34.0,,,,-19.0,,-34.0,85.8,,-3.0,,,,True,,True,False,,True
54011,543,464.0,638.9,,,529.0,314.8,195.8,366.4,,576.0,-79.0,95.9,,,-14.0,-228.2,-347.2,-176.6,,33.0,False,,,True,False,False,False,,True
54013,24,0.0,,,,0.0,,2.0,2.0,,0.0,-24.0,,,,-24.0,,-22.0,-22.0,,-24.0,,,,False,,True,True,,False
54015,30,0.0,,,,8.0,,1.4,12.0,,1.0,-30.0,,,,-22.0,,-28.6,-18.0,,-29.0,,,,True,,True,True,,True
54017,43,0.0,,,,0.0,,2.0,2.0,,8.0,-43.0,,,,-43.0,,-41.0,-41.0,,-35.0,,,,False,,True,True,,True
54019,521,176.0,,,,112.0,153.2,229.4,117.9,,196.0,-345.0,,,,-409.0,-367.8,-291.6,-403.1,,-325.0,,,,False,False,True,False,,True
54021,34,16.0,,,,8.0,,0.0,12.3,,7.0,-18.0,,,,-26.0,,-34.0,-21.7,,-27.0,,,,False,,False,False,,False
54023,42,96.0,,,,9.0,80.3,228.4,250.0,,150.0,54.0,,,,-33.0,38.3,186.4,208.0,,108.0,,,,True,True,False,False,,False
54025,50,24.0,,,,41.0,,19.6,77.0,,21.0,-26.0,,,,-9.0,,-30.4,27.0,,-29.0,,,,True,,False,False,,False
54027,31,80.0,,,,23.0,,76.0,100.2,,44.0,49.0,,,,-8.0,,45.0,69.2,,13.0,,,,True,,True,False,,True
54029,62,8.0,,,,53.0,18.9,3.3,3.7,,36.0,-54.0,,,,-9.0,-43.1,-58.7,-58.3,,-26.0,,,,True,True,False,False,,True
54031,37,40.0,,,,12.0,,12.9,24.6,,25.0,3.0,,,,-25.0,,-24.1,-12.4,,-12.0,,,,False,,False,False,,False
54033,267,192.0,382.3,,,166.0,142.5,216.8,186.2,,225.0,-75.0,115.3,,,-101.0,-124.5,-50.2,-80.8,,-42.0,False,,,False,False,True,False,,True
54035,147,32.0,,,,52.0,15.4,19.9,86.8,,17.0,-115.0,,,,-95.0,-131.6,-127.1,-60.2,,-130.0,,,,True,False,False,True,,False
54037,168,80.0,63.9,,,86.0,31.9,87.8,92.2,,37.0,-88.0,-104.1,,,-82.0,-136.1,-80.2,-75.8,,-131.0,False,,,True,False,True,True,,False
54039,2014,1240.0,1612.4,,,559.0,621.2,1014.6,745.9,,1119.0,-774.0,-401.6,,,-1455.0,-1392.8,-999.4,-1268.1,,-895.0,True,,,False,False,False,False,,False
54041,20,0.0,,,,11.0,,11.1,12.3,,3.0,-20.0,,,,-9.0,,-8.9,-7.7,,-17.0,,,,True,,True,True,,True
54043,98,136.0,,,,34.0,50.7,55.5,,,174.0,38.0,,,,-64.0,-47.3,-42.5,,,76.0,,,,False,False,False,,,False
54045,335,1064.0,,,,101.0,184.3,121.1,1114.4,,783.0,729.0,,,,-234.0,-150.7,-213.9,779.4,,448.0,,,,True,True,True,False,,True
54047,36,64.0,,,,40.0,,32.9,,,121.0,28.0,,,,4.0,,-3.1,,,85.0,,,,True,,True,,,False
54049,120,104.0,370.6,,,66.0,68.0,11.4,57.7,,84.0,-16.0,250.6,,,-54.0,-52.0,-108.6,-62.3,,-36.0,False,,,False,False,False,False,,False
54051,73,0.0,,,,53.0,73.6,17.0,24.4,,18.0,-73.0,,,,-20.0,0.6,-56.0,-48.6,,-55.0,,,,True,True,True,True,,True
54053,90,128.0,,,,72.0,,191.5,56.1,,181.0,38.0,,,,-18.0,,101.5,-33.9,,91.0,,,,True,,False,True,,False
54055,229,360.0,537.6,,,177.0,214.2,378.2,712.9,,385.0,131.0,308.6,,,-52.0,-14.8,149.2,483.9,,156.0,False,,,True,True,False,False,,False
54057,55,56.0,,,,35.0,98.5,7.4,34.8,,61.0,1.0,,,,-20.0,43.5,-47.6,-20.2,,6.0,,,,False,False,False,False,,False
54059,241,224.0,,,,69.0,43.9,11.7,261.8,,246.0,-17.0,,,,-172.0,-197.1,-229.3,20.8,,5.0,,,,False,False,False,False,,True
54061,1157,384.0,1555.7,,,312.0,131.9,3.2,184.3,,182.0,-773.0,398.7,,,-845.0,-1025.1,-1153.8,-972.7,,-975.0,True,,,False,False,False,False,,False
54063,150,0.0,,,,16.0,,2.3,20.8,,5.0,-150.0,,,,-134.0,,-147.7,-129.2,,-145.0,,,,True,,True,True,,True
54065,41,48.0,,,,16.0,,19.9,53.1,,28.0,7.0,,,,-25.0,,-21.1,12.1,,-13.0,,,,False,,False,False,,False
54067,100,24.0,,,,23.0,,2.0,62.9,,36.0,-76.0,,,,-77.0,,-98.0,-37.1,,-64.0,,,,False,,False,True,,True
54069,132,96.0,,,,105.0,43.1,28.7,102.4,,74.0,-36.0,,,,-27.0,-88.9,-103.3,-29.6,,-58.0,,,,True,False,False,True,,False
54071,19,24.0,,,,0.0,,2.5,34.0,,0.0,5.0,,,,-19.0,,-16.5,15.0,,-19.0,,,,False,,False,False,,False
54073,6,16.0,,,,3.0,,2.3,,,53.0,10.0,,,,-3.0,,-3.7,,,47.0,,,,True,,True,,,False
54075,19,8.0,,,,0.0,,6.1,39.1,,2.0,-11.0,,,,-19.0,,-12.9,20.1,,-17.0,,,,False,,False,False,,False
54077,42,32.0,,,,34.0,37.3,1.8,20.8,,13.0,-10.0,,,,-8.0,-4.7,-40.2,-21.2,,-29.0,,,,True,True,False,False,,False
54079,478,184.0,512.9,,,126.0,210.8,157.9,49.4,,245.0,-294.0,34.9,,,-352.0,-267.2,-320.1,-428.6,,-233.0,True,,,False,True,False,False,,True
54081,312,520.0,624.1,,,277.0,332.0,236.0,529.2,,794.0,208.0,312.1,,,-35.0,20.0,-76.0,217.2,,482.0,False,,,True,True,True,False,,False
54083,100,40.0,,,,31.0,18.4,117.1,160.3,,11.0,-60.0,,,,-69.0,-81.6,17.1,60.3,,-89.0,,,,False,False,True,False,,False
54085,15,0.0,,,,0.0,,0.0,1.3,,0.0,-15.0,,,,-15.0,,-15.0,-13.7,,-15.0,,,,False,,False,True,,False
54087,47,32.0,,,,16.0,,1.1,11.9,,31.0,-15.0,,,,-31.0,,-45.9,-35.1,,-16.0,,,,False,,False,False,,False
54089,45,64.0,,,,16.0,,35.1,38.7,,343.0,19.0,,,,-29.0,,-9.9,-6.3,,298.0,,,,False,,True,True,,False
54091,91,40.0,,,,17.0,,10.0,98.8,,35.0,-51.0,,,,-74.0,,-81.0,7.8,,-56.0,,,,False,,False,True,,False
54093,35,8.0,,,,0.0,,0.5,,,1.0,-27.0,,,,-35.0,,-34.5,,,-34.0,,,,False,,False,,,False
54095,5,16.0,,,,7.0,,4.1,,,9.0,11.0,,,,2.0,,-0.9,,,4.0,,,,True,,True,,,True
54097,136,8.0,,,,16.0,,2.2,18.6,,6.0,-128.0,,,,-120.0,,-133.8,-117.4,,-130.0,,,,True,,False,True,,False
54099,219,120.0,,,,123.0,124.6,26.7,31.0,,72.0,-99.0,,,,-96.0,-94.4,-192.3,-188.0,,-147.0,,,,True,True,False,False,,False
54101,5,0.0,,,,0.0,,1.7,3.8,,3.0,-5.0,,,,-5.0,,-3.3,-1.2,,-2.0,,,,False,,True,True,,True
54103,23,24.0,,,,9.0,,9.1,7.1,,8.0,1.0,,,,-14.0,,-13.9,-15.9,,-15.0,,,,False,,False,False,,False
54105,16,8.0,,,,0.0,,1.6,4.9,,3.0,-8.0,,,,-16.0,,-14.4,-11.1,,-13.0,,,,False,,False,False,,False
54107,134,240.0,371.7,,,332.0,73.6,127.9,211.7,,124.0,106.0,237.7,,,198.0,-60.4,-6.1,77.7,,-10.0,False,,,False,True,True,True,,True
54109,93,120.0,,,,24.0,,21.5,,,298.0,27.0,,,,-69.0,,-71.5,,,205.0,,,,False,,False,,,False
55001,203,72.0,,,,110.0,,31.7,94.4,,64.0,-131.0,,,,-93.0,,-171.3,-108.6,,-139.0,,,,True,,False,True,,False
55003,159,48.0,,,,72.0,,0.0,,,61.0,-111.0,,,,-87.0,,-159.0,,,-98.0,,,,True,,False,,,True
55005,276,256.0,,,,272.0,141.7,17.6,218.1,,149.0,-20.0,,,,-4.0,-134.3,-258.4,-57.9,,-127.0,,,,True,False,False,False,,False
55007,116,72.0,,,,29.0,,63.5,,,94.0,-44.0,,,,-87.0,,-52.5,,,-22.0,,,,False,,False,,,True
55009,7241,1832.0,1559.0,,,3219.0,407.4,0.6,2011.0,,439.0,-5409.0,-5682.0,,,-4022.0,-6833.6,-7240.4,-5230.0,,-6802.0,False,,,True,False,False,True,,False
55011,128,32.0,,,,38.0,,6.0,63.3,,17.0,-96.0,,,,-90.0,,-122.0,-64.7,,-111.0,,,,True,,False,True,,False
55013,216,40.0,,,,35.0,,28.2,,,41.0,-176.0,,,,-181.0,,-187.8,,,-175.0,,,,False,,False,,,True
55015,1427,592.0,487.2,,,301.0,376.6,770.5,293.5,,477.0,-835.0,-939.8,,,-1126.0,-1050.4,-656.5,-1133.5,,-950.0,False,,,False,False,True,False,,False
55017,521,312.0,313.2,,,443.0,303.7,385.5,163.8,,268.0,-209.0,-207.8,,,-78.0,-217.3,-135.5,-357.2,,-253.0,True,,,True,False,True,False,,False
55019,337,96.0,,,,223.0,283.3,73.1,54.5,,57.0,-241.0,,,,-114.0,-53.7,-263.9,-282.5,,-280.0,,,,True,True,False,False,,False
55021,769,336.0,645.2,,,188.0,196.4,64.0,357.9,,259.0,-433.0,-123.8,,,-581.0,-572.6,-705.0,-411.1,,-510.0,True,,,False,False,False,True,,False
55023,154,80.0,,,,84.0,,28.7,103.1,,65.0,-74.0,,,,-70.0,,-125.3,-50.9,,-89.0,,,,True,,False,True,,False
55025,6457,2328.0,10696.9,,,2018.0,644.8,2076.6,1142.9,,1273.0,-4129.0,4239.9,,,-4439.0,-5812.2,-4380.4,-5314.1,,-5184.0,False,,,False,False,False,False,,False
55027,1559,896.0,888.8,,,547.0,323.3,588.9,1639.7,,414.0,-663.0,-670.2,,,-1012.0,-1235.7,-970.1,80.7,,-1145.0,False,,,False,False,False,True,,False
55029,382,96.0,,,,218.0,66.1,39.0,35.7,,80.0,-286.0,,,,-164.0,-315.9,-343.0,-346.3,,-302.0,,,,True,False,False,False,,False
55031,399,368.0,,,,183.0,217.5,257.8,146.7,,409.0,-31.0,,,,-216.0,-181.5,-141.2,-252.3,,10.0,,,,False,False,False,False,,True
55033,629,136.0,,,,166.0,208.3,14.2,74.0,,161.0,-493.0,,,,-463.0,-420.7,-614.8,-555.0,,-468.0,,,,True,True,False,False,,True
55035,1687,640.0,1212.6,,,758.0,213.7,388.6,512.7,,504.0,-1047.0,-474.4,,,-929.0,-1473.3,-1298.4,-1174.3,,-1183.0,True,,,True,False,False,False,,False
55037,117,56.0,,,,30.0,,112.5,20.9,,116.0,-61.0,,,,-87.0,,-4.5,-96.1,,-1.0,,,,False,,True,False,,True
55039,2041,976.0,727.0,,,639.0,296.2,357.8,1289.5,,770.0,-1065.0,-1314.0,,,-1402.0,-1744.8,-1683.2,-751.5,,-1271.0,False,,,False,False,False,True,,False
55041,301,8.0,,,,79.0,,1.5,44.5,,3.0,-293.0,,,,-222.0,,-299.5,-256.5,,-298.0,,,,True,,False,True,,False
55043,997,312.0,283.3,,,198.0,247.7,557.8,248.8,,191.0,-685.0,-713.7,,,-799.0,-749.3,-439.2,-748.2,,-806.0,False,,,False,False,True,False,,False
55045,457,416.0,,,,108.0,283.0,54.2,143.0,,519.0,-41.0,,,,-349.0,-174.0,-402.8,-314.0,,62.0,,,,False,False,False,False,,False
55047,373,56.0,,,,44.0,,17.1,104.7,,38.0,-317.0,,,,-329.0,,-355.9,-268.3,,-335.0,,,,False,,False,True,,False
55049,181,144.0,,,,55.0,165.7,353.5,142.7,,214.0,-37.0,,,,-126.0,-15.3,172.5,-38.3,,33.0,,,,False,True,False,False,,True
55051,74,32.0,,,,32.0,,2.8,,,10.0,-42.0,,,,-42.0,,-71.2,,,-64.0,,,,False,,False,,,False
55053,145,16.0,,,,122.0,,4.8,84.2,,39.0,-129.0,,,,-23.0,,-140.2,-60.8,,-106.0,,,,True,,False,True,,True
55055,1153,616.0,891.1,,,303.0,392.8,1351.3,440.9,,388.0,-537.0,-261.9,,,-850.0,-760.2,198.3,-712.1,,-765.0,True,,,False,False,True,False,,False
55057,365,112.0,,,,173.0,104.4,18.3,107.8,,69.0,-253.0,,,,-192.0,-260.6,-346.7,-257.2,,-296.0,,,,True,False,False,False,,False
55059,1173,896.0,1184.0,,,1031.0,523.5,314.5,878.0,,338.0,-277.0,11.0,,,-142.0,-649.5,-858.5,-295.0,,-835.0,True,,,True,False,False,False,,False
55061,650,96.0,,,,211.0,139.1,89.8,67.5,,88.0,-554.0,,,,-439.0,-510.9,-560.2,-582.5,,-562.0,,,,True,True,False,False,,False
55063,2557,504.0,2031.0,,,904.0,277.9,395.0,309.6,,272.0,-2053.0,-526.0,,,-1653.0,-2279.1,-2162.0,-2247.4,,-2285.0,True,,,True,False,False,False,,False
55065,226,312.0,,,,43.0,133.1,100.1,198.8,,194.0,86.0,,,,-183.0,-92.9,-125.9,-27.2,,-32.0,,,,False,False,False,True,,True
55067,348,80.0,,,,180.0,,32.4,63.7,,83.0,-268.0,,,,-168.0,,-315.6,-284.3,,-265.0,,,,True,,False,False,,True
55069,329,40.0,,,,246.0,,10.0,47.0,,33.0,-289.0,,,,-83.0,,-319.0,-282.0,,-296.0,,,,True,,False,True,,False
55071,1287,472.0,611.5,,,721.0,166.9,281.6,435.1,,354.0,-815.0,-675.5,,,-566.0,-1120.1,-1005.4,-851.9,,-933.0,True,,,True,False,False,False,,False
55073,1746,496.0,976.9,,,810.0,389.3,185.3,278.6,,358.0,-1250.0,-769.1,,,-936.0,-1356.7,-1560.7,-1467.4,,-1388.0,True,,,True,False,False,False,,False
55075,762,784.0,,,,412.0,152.6,677.7,731.2,,327.0,22.0,,,,-350.0,-609.4,-84.3,-30.8,,-435.0,,,,False,False,False,False,,False
55077,309,16.0,,,,32.0,,25.0,62.6,,21.0,-293.0,,,,-277.0,,-284.0,-246.4,,-288.0,,,,True,,True,True,,True
55078,133,32.0,,,,22.0,,10.7,,,25.0,-101.0,,,,-111.0,,-122.2,,,-108.0,,,,False,,False,,,False
55079,9889,9072.0,9814.5,,,5863.0,1161.8,2380.5,6540.1,,1784.0,-817.0,-74.5,,,-4026.0,-8727.2,-7508.5,-3348.9,,-8105.0,True,,,False,False,False,False,,False
