,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
02130,12,24.0,,11.0,,,,,,,,1.3,,9.4,11.9,,41.0,,,16.8,,,,,,12.0,,-1.0,,,,,,,,-10.7,,-2.6,-0.1,,29.0,,,4.8,,,,,,,True,,,,,,,,True,,True,True,,False,,,True,,,,,
02150,37,0.0,,0.0,0.0,,,,,,,3.5,,0.5,0.3,,0.0,,,0.0,,,,,,-37.0,,-37.0,-37.0,,,,,,,-33.5,,-36.5,-36.7,,-37.0,,,-37.0,,,,,,,False,False,,,,,,,True,,True,True,,False,,,False,,,,,
02158,5,0.0,,0.0,0.0,,,,,,,,,,0.2,,,,,0.0,,,,,,-5.0,,-5.0,-5.0,,,,,,,,,,-4.8,,,,,-5.0,,,,,,,False,False,,,,,,,,,,True,,,,,False,,,,,
02164,9,0.0,,0.0,0.0,,,,,,,18.1,,,0.0,,0.0,,,,,,,,,-9.0,,-9.0,-9.0,,,,,,,9.1,,,-9.0,,-9.0,,,,,,,,,,False,False,,,,,,,False,,,True,,False,,,,,,,,
02170,157,147.0,137.8,140.0,65.0,,,,,,,477.4,,83.0,144.0,189.4,212.0,,,158.5,,,,,,-10.0,-19.2,-17.0,-92.0,,,,,,,320.4,,-74.0,-13.0,32.4,55.0,,,1.5,,,,,,False,False,False,,,,,,,False,,False,False,False,False,,,True,,,,,
02180,5,6.0,,0.0,0.0,,,,,,,1.6,,2.7,1.4,,,,,,,,,,,1.0,,-5.0,-5.0,,,,,,,-3.4,,-2.3,-3.6,,,,,,,,,,,,False,False,,,,,,,False,,False,False,,,,,,,,,,
02185,20,6.0,,0.0,0.0,,,,,,,4.5,,0.9,1.2,,5.0,,,4.8,,,,,,-14.0,,-20.0,-20.0,,,,,,,-15.5,,-19.1,-18.8,,-15.0,,,-15.2,,,,,,,False,False,,,,,,,False,,False,False,,False,,,False,,,,,
02188,31,18.0,,3.0,,,,,,,,3.8,,2.4,3.2,,27.0,,,13.3,,,,,,-13.0,,-28.0,,,,,,,,-27.2,,-28.6,-27.8,,-4.0,,,-17.7,,,,,,,False,,,,,,,,False,,False,False,,True,,,False,,,,,
02195,1,0.0,,0.0,0.0,,,,,,,2.4,,0.7,0.2,,2.0,,,0.0,,,,,,-1.0,,-1.0,-1.0,,,,,,,1.4,,-0.3,-0.8,,1.0,,,-1.0,,,,,,,False,False,,,,,,,False,,True,True,,False,,,True,,,,,
02198,11,0.0,,0.0,0.0,,,,,,,4.5,,1.3,1.5,,1.0,,,0.0,,,,,,-11.0,,-11.0,-11.0,,,,,,,-6.5,,-9.7,-9.5,,-10.0,,,-11.0,,,,,,,False,False,,,,,,,True,,True,True,,True,,,True,,,,,
02220,17,9.0,,4.0,0.0,,,,,,,3.9,,4.8,4.1,,21.0,,,7.2,,,,,,-8.0,,-13.0,-17.0,,,,,,,-13.1,,-12.2,-12.9,,4.0,,,-9.8,,,,,,,False,False,,,,,,,False,,False,False,,True,,,False,,,,,
02230,0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,True,True,,,,,,,True,,,False,,True,,,,,,,,
02240,5,9.0,,3.0,0.0,,,,,,,8.1,,1.8,1.2,,,,,6.9,,,,,,4.0,,-2.0,-5.0,,,,,,,3.1,,-3.2,-3.8,,,,,1.9,,,,,,,True,False,,,,,,,True,,True,True,,,,,True,,,,,
02261,28,60.0,,31.0,29.0,,,,,,,83.7,,9.7,35.0,,,,,,,,,,,32.0,,3.0,1.0,,,,,,,55.7,,-18.3,7.0,,,,,,,,,,,,True,True,,,,,,,False,,True,True,,,,,,,,,,
02275,5,0.0,,0.0,0.0,,,,,,,0.5,,,2.3,,0.0,,,0.0,,,,,,-5.0,,-5.0,-5.0,,,,,,,-4.5,,,-2.7,,-5.0,,,-5.0,,,,,,,False,False,,,,,,,True,,,True,,False,,,True,,,,,
02282,10,3.0,,0.0,0.0,,,,,,,0.0,,,2.5,,,,,,,,,,,-7.0,,-10.0,-10.0,,,,,,,-10.0,,,-7.5,,,,,,,,,,,,False,False,,,,,,,False,,,False,,,,,,,,,,
02290,16,66.0,,19.0,0.0,,,,,,,43.9,,17.7,31.2,,58.0,,,,,,,,,50.0,,3.0,-16.0,,,,,,,27.9,,1.7,15.2,,42.0,,,,,,,,,,True,True,,,,,,,True,,True,True,,True,,,,,,,,
04001,333,519.0,507.4,374.0,507.0,,,,,,406.0,222.4,,269.3,502.4,42.1,716.0,,,346.2,,,,,,186.0,174.4,41.0,174.0,,,,,,73.0,-110.6,,-63.7,169.4,-290.9,383.0,,,13.2,,,,,,True,True,True,,,,,,True,True,,True,True,False,False,,,True,,,,,
04003,400,438.0,1664.6,361.0,280.0,,,,,,591.0,965.2,,188.6,406.4,455.1,379.0,,,311.1,,,,,,38.0,1264.6,-39.0,-120.0,,,,,,191.0,565.2,,-211.4,6.4,55.1,-21.0,,,-88.9,,,,,,False,False,False,,,,,,False,False,,False,True,False,True,,,False,,,,,
04005,318,606.0,775.6,481.0,490.0,,,,,,806.0,453.9,,310.7,521.4,377.0,708.0,,,909.8,331.0,,,,,288.0,457.6,163.0,172.0,,,,,,488.0,135.9,,-7.3,203.4,59.0,390.0,,,591.8,13.0,,,,,False,True,True,,,,,,False,True,,True,True,True,False,,,False,True,,,,
04007,323,405.0,362.6,349.0,482.0,,,,,,318.0,472.3,,405.7,479.4,197.3,275.0,,,278.5,,,,,,82.0,39.6,26.0,159.0,,,,,,-5.0,149.3,,82.7,156.4,-125.7,-48.0,,,-44.5,,,,,,True,True,False,,,,,,True,False,,False,False,False,True,,,True,,,,,
04009,241,252.0,,158.0,419.0,,,,,,147.0,207.8,,154.3,212.2,144.2,141.0,,,469.0,,,,,,11.0,,-83.0,178.0,,,,,,-94.0,-33.2,,-86.7,-28.8,-96.8,-100.0,,,228.0,,,,,,,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,,
04011,20,3.0,,9.0,0.0,,,,,,63.0,16.0,,12.6,30.2,,,,,0.2,,,,,,-17.0,,-11.0,-20.0,,,,,,43.0,-4.0,,-7.4,10.2,,,,,-19.8,,,,,,,True,False,,,,,,False,True,,True,True,,,,,False,,,,,
04012,30,84.0,,55.0,86.0,,,,,,101.0,93.6,,14.2,90.5,27.2,114.0,,,55.9,,,,,,54.0,,25.0,56.0,,,,,,71.0,63.6,,-15.8,60.5,-2.8,84.0,,,25.9,,,,,,,True,False,,,,,,False,False,,True,False,True,False,,,True,,,,,
04013,21574,40263.0,74964.5,31110.0,30364.0,,,,,,38899.0,22279.0,,37923.7,37009.1,30084.3,31875.0,,,29361.6,29177.0,,,,,18689.0,53390.5,9536.0,8790.0,,,,,,17325.0,705.0,,16349.7,15435.1,8510.3,10301.0,,,7787.6,7603.0,,,,,False,True,True,,,,,,True,True,,True,True,True,True,,,True,True,,,,
04015,667,1356.0,2161.5,1204.0,1327.0,,,,,,1346.0,1666.1,,811.8,1025.2,992.8,937.0,,,1212.4,1228.0,,,,,689.0,1494.5,537.0,660.0,,,,,,679.0,999.1,,144.8,358.2,325.8,270.0,,,545.4,561.0,,,,,False,True,True,,,,,,True,False,,True,True,True,True,,,True,True,,,,
04017,402,843.0,1570.0,619.0,672.0,,,,,,793.0,519.2,,569.2,725.6,148.5,1193.0,,,510.0,,,,,,441.0,1168.0,217.0,270.0,,,,,,391.0,117.2,,167.2,323.6,-253.5,791.0,,,108.0,,,,,,False,True,True,,,,,,True,True,,True,True,True,False,,,True,,,,,
04019,4513,4590.0,9846.8,3841.0,3771.0,,,,,,5284.0,5934.7,,4006.6,4546.1,3664.3,4100.0,,,3588.1,3106.0,,,,,77.0,5333.8,-672.0,-742.0,,,,,,771.0,1421.7,,-506.4,33.1,-848.7,-413.0,,,-924.9,-1407.0,,,,,False,False,False,,,,,,False,False,,False,True,False,False,,,False,False,,,,
04021,1313,2526.0,5529.0,1976.0,2014.0,,,,,,1762.0,1960.2,,2108.0,2193.5,1631.3,2186.0,,,1562.8,2052.0,,,,,1213.0,4216.0,663.0,701.0,,,,,,449.0,647.2,,795.0,880.5,318.3,873.0,,,249.8,739.0,,,,,False,True,True,,,,,,True,True,,True,True,True,True,,,True,True,,,,
04023,208,675.0,,378.0,393.0,,,,,,618.0,250.4,,297.1,614.7,44.8,635.0,,,458.5,,,,,,467.0,,170.0,185.0,,,,,,410.0,42.4,,89.1,406.7,-163.2,427.0,,,250.5,,,,,,,True,True,,,,,,True,True,,True,True,True,True,,,True,,,,,
04025,595,612.0,1058.9,563.0,688.0,,,,,,1037.0,1175.7,,435.9,543.3,702.8,459.0,,,403.6,509.0,,,,,17.0,463.9,-32.0,93.0,,,,,,442.0,580.7,,-159.1,-51.7,107.8,-136.0,,,-191.4,-86.0,,,,,False,False,False,,,,,,False,False,,False,False,False,False,,,False,False,,,,
04027,1717,3156.0,2206.7,2126.0,2311.0,,,,,,2516.0,1225.1,,1291.7,2796.6,392.2,2783.0,,,3180.8,1998.0,,,,,1439.0,489.7,409.0,594.0,,,,,,799.0,-491.9,,-425.3,1079.6,-1324.8,1066.0,,,1463.8,281.0,,,,,True,True,True,,,,,,True,True,,True,True,True,True,,,False,True,,,,
05001,79,180.0,,110.0,342.0,,,,,,112.0,230.6,,46.3,108.5,56.4,99.0,,,110.0,,,,,,101.0,,31.0,263.0,,,,,,33.0,151.6,,-32.7,29.5,-22.6,20.0,,,31.0,,,,,,,True,False,,,,,,True,False,,True,True,True,True,,,True,,,,,
05003,180,141.0,,146.0,202.0,,,,,,127.0,154.6,,165.4,149.2,104.6,114.0,,,152.0,,,,,,-39.0,,-34.0,22.0,,,,,,-53.0,-25.4,,-14.6,-30.8,-75.4,-66.0,,,-28.0,,,,,,,True,True,,,,,,False,True,,True,True,False,False,,,True,,,,,
05005,28,45.0,,33.0,131.0,,,,,,96.0,147.3,,18.9,34.1,,29.0,,,32.6,,,,,,17.0,,5.0,103.0,,,,,,68.0,119.3,,-9.1,6.1,,1.0,,,4.6,,,,,,,True,False,,,,,,False,False,,True,True,,True,,,True,,,,,
05007,744,1101.0,3075.3,938.0,1040.0,,,,,,1423.0,1307.5,,695.1,1117.2,577.5,1712.0,,,910.6,938.0,,,,,357.0,2331.3,194.0,296.0,,,,,,679.0,563.5,,-48.9,373.2,-166.5,968.0,,,166.6,194.0,,,,,False,True,True,,,,,,False,False,,True,False,True,False,,,True,True,,,,
05009,119,96.0,,95.0,179.0,,,,,,110.0,202.1,,90.1,89.2,91.9,78.0,,,109.4,,,,,,-23.0,,-24.0,60.0,,,,,,-9.0,83.1,,-28.9,-29.8,-27.1,-41.0,,,-9.6,,,,,,,False,False,,,,,,True,False,,False,False,False,False,,,True,,,,,
05011,104,69.0,,50.0,84.0,,,,,,58.0,69.3,,14.3,47.3,48.7,60.0,,,49.7,,,,,,-35.0,,-54.0,-20.0,,,,,,-46.0,-34.7,,-89.7,-56.7,-55.3,-44.0,,,-54.3,,,,,,,False,True,,,,,,False,True,,False,False,False,False,,,False,,,,,
05013,8,15.0,,7.0,0.0,,,,,,7.0,29.5,,,3.1,,8.0,,,12.0,,,,,,7.0,,-1.0,-8.0,,,,,,-1.0,21.5,,,-4.9,,0.0,,,4.0,,,,,,,True,False,,,,,,True,False,,,True,,True,,,True,,,,,
05015,69,156.0,,131.0,225.0,,,,,,72.0,163.2,,69.3,143.8,128.6,142.0,,,187.1,,,,,,87.0,,62.0,156.0,,,,,,3.0,94.2,,0.3,74.8,59.6,73.0,,,118.1,,,,,,,True,False,,,,,,True,False,,True,True,True,True,,,False,,,,,
05017,630,120.0,,89.0,85.0,,,,,,119.0,88.8,,72.3,153.2,10.4,151.0,,,117.3,,,,,,-510.0,,-541.0,-545.0,,,,,,-511.0,-541.2,,-557.7,-476.8,-619.6,-479.0,,,-512.7,,,,,,,False,False,,,,,,False,False,,False,True,False,True,,,False,,,,,
05019,58,105.0,,89.0,189.0,,,,,,89.0,67.4,,57.7,102.0,55.2,77.0,,,134.9,,,,,,47.0,,31.0,131.0,,,,,,31.0,9.4,,-0.3,44.0,-2.8,19.0,,,76.9,,,,,,,True,False,,,,,,True,True,,True,True,True,True,,,False,,,,,
05021,46,42.0,,35.0,28.0,,,,,,48.0,70.6,,24.9,36.2,39.1,42.0,,,35.4,,,,,,-4.0,,-11.0,-18.0,,,,,,2.0,24.6,,-21.1,-9.8,-6.9,-4.0,,,-10.6,,,,,,,False,False,,,,,,True,False,,False,False,False,False,,,False,,,,,
05023,47,60.0,,38.0,0.0,,,,,,121.0,66.6,,23.2,69.8,63.0,78.0,,,38.7,,,,,,13.0,,-9.0,-47.0,,,,,,74.0,19.6,,-23.8,22.8,16.0,31.0,,,-8.3,,,,,,,True,False,,,,,,False,False,,False,False,False,False,,,True,,,,,
05025,62,42.0,,24.0,19.0,,,,,,27.0,27.2,,18.6,31.7,,33.0,,,47.6,,,,,,-20.0,,-38.0,-43.0,,,,,,-35.0,-34.8,,-43.4,-30.3,,-29.0,,,-14.4,,,,,,,False,False,,,,,,False,False,,False,False,,False,,,True,,,,,
05027,79,90.0,,96.0,119.0,,,,,,125.0,174.7,,72.3,106.4,91.6,86.0,,,80.4,,,,,,11.0,,17.0,40.0,,,,,,46.0,95.7,,-6.7,27.4,12.6,7.0,,,1.4,,,,,,,False,False,,,,,,False,False,,True,False,False,True,,,True,,,,,
05029,41,30.0,,38.0,22.0,,,,,,151.0,71.6,,9.5,37.5,66.6,52.0,,,57.1,,,,,,-11.0,,-3.0,-19.0,,,,,,110.0,30.6,,-31.5,-3.5,25.6,11.0,,,16.1,,,,,,,True,False,,,,,,False,False,,False,True,False,False,,,False,,,,,
05031,542,690.0,581.7,615.0,1182.0,,,,,,785.0,572.7,,357.7,625.2,506.1,589.0,,,766.0,,,,,,148.0,39.7,73.0,640.0,,,,,,243.0,30.7,,-184.3,83.2,-35.9,47.0,,,224.0,,,,,,True,True,False,,,,,,False,True,,False,True,True,True,,,False,,,,,
05033,273,273.0,257.9,290.0,358.0,,,,,,433.0,411.2,,232.8,274.0,304.2,257.0,,,281.5,,,,,,0.0,-15.1,17.0,85.0,,,,,,160.0,138.2,,-40.2,1.0,31.2,-16.0,,,8.5,,,,,,False,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,,
05035,388,429.0,,326.0,764.0,,,,,,434.0,223.3,,326.0,415.4,156.2,508.0,,,290.8,,,,,,41.0,,-62.0,376.0,,,,,,46.0,-164.7,,-62.0,27.4,-231.8,120.0,,,-97.2,,,,,,,False,False,,,,,,False,False,,False,True,False,False,,,False,,,,,
05037,75,102.0,,80.0,106.0,,,,,,135.0,94.2,,59.1,99.8,42.3,95.0,,,90.7,,,,,,27.0,,5.0,31.0,,,,,,60.0,19.2,,-15.9,24.8,-32.7,20.0,,,15.7,,,,,,,True,False,,,,,,False,True,,True,True,False,True,,,True,,,,,
05039,39,27.0,,22.0,22.0,,,,,,21.0,20.4,,18.3,27.4,,27.0,,,,,,,,,-12.0,,-17.0,-17.0,,,,,,-18.0,-18.6,,-20.7,-11.6,,-12.0,,,,,,,,,,False,False,,,,,,False,False,,False,True,,False,,,,,,,,
05041,85,81.0,,67.0,158.0,,,,,,80.0,84.1,,20.3,63.3,62.5,63.0,,,117.5,,,,,,-4.0,,-18.0,73.0,,,,,,-5.0,-0.9,,-64.7,-21.7,-22.5,-22.0,,,32.5,,,,,,,False,False,,,,,,False,True,,False,False,False,False,,,False,,,,,
05043,125,54.0,,65.0,62.0,,,,,,116.0,102.0,,69.4,92.2,65.9,70.0,,,57.6,,,,,,-71.0,,-60.0,-63.0,,,,,,-9.0,-23.0,,-55.6,-32.8,-59.1,-55.0,,,-67.4,,,,,,,True,True,,,,,,True,True,,True,True,True,True,,,True,,,,,
05045,329,474.0,1072.8,507.0,483.0,,,,,,684.0,823.6,,482.2,491.6,493.1,506.0,,,1421.3,,,,,,145.0,743.8,178.0,154.0,,,,,,355.0,494.6,,153.2,162.6,164.1,177.0,,,1092.3,,,,,,False,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,,
05047,73,87.0,,77.0,179.0,,,,,,71.0,70.6,,74.2,83.4,,,,,67.7,,,,,,14.0,,4.0,106.0,,,,,,-2.0,-2.4,,1.2,10.4,,,,,-5.3,,,,,,,True,False,,,,,,True,True,,True,True,,,,,True,,,,,
05049,24,9.0,,7.0,2.0,,,,,,26.0,18.2,,8.3,4.3,,20.0,,,9.5,,,,,,-15.0,,-17.0,-22.0,,,,,,2.0,-5.8,,-15.7,-19.7,,-4.0,,,-14.5,,,,,,,False,False,,,,,,True,True,,False,False,,True,,,True,,,,,
05051,527,600.0,204.0,605.0,1218.0,,,,,,595.0,647.3,,712.7,558.4,625.1,424.0,,,647.3,,,,,,73.0,-323.0,78.0,691.0,,,,,,68.0,120.3,,185.7,31.4,98.1,-103.0,,,120.3,,,,,,False,False,False,,,,,,True,False,,False,True,False,False,,,False,,,,,
05053,37,102.0,,79.0,174.0,,,,,,66.0,108.6,,86.0,98.7,66.4,80.0,,,97.6,,,,,,65.0,,42.0,137.0,,,,,,29.0,71.6,,49.0,61.7,29.4,43.0,,,60.6,,,,,,,True,False,,,,,,True,False,,True,True,True,True,,,True,,,,,
05055,315,144.0,,163.0,275.0,,,,,,246.0,231.5,,175.9,164.2,138.7,141.0,,,106.3,,,,,,-171.0,,-152.0,-40.0,,,,,,-69.0,-83.5,,-139.1,-150.8,-176.3,-174.0,,,-208.7,,,,,,,True,True,,,,,,True,True,,True,True,False,False,,,False,,,,,
05057,102,153.0,,118.0,274.0,,,,,,104.0,177.1,,125.4,124.5,86.0,99.0,,,134.8,,,,,,51.0,,16.0,172.0,,,,,,2.0,75.1,,23.4,22.5,-16.0,-3.0,,,32.8,,,,,,,True,False,,,,,,True,False,,True,True,True,True,,,True,,,,,
05059,229,144.0,,88.0,106.0,,,,,,336.0,276.8,,65.9,123.4,13.9,496.0,,,96.1,,,,,,-85.0,,-141.0,-123.0,,,,,,107.0,47.8,,-163.1,-105.6,-215.1,267.0,,,-132.9,,,,,,,False,False,,,,,,False,True,,False,False,False,False,,,False,,,,,
05061,139,183.0,,93.0,226.0,,,,,,83.0,115.7,,87.6,159.7,78.7,152.0,,,200.4,,,,,,44.0,,-46.0,87.0,,,,,,-56.0,-23.3,,-51.4,20.7,-60.3,13.0,,,61.4,,,,,,,False,False,,,,,,False,True,,False,True,False,True,,,False,,,,,
05063,417,240.0,,279.0,661.0,,,,,,324.0,214.0,,515.3,285.9,152.6,,,,223.6,,,,,,-177.0,,-138.0,244.0,,,,,,-93.0,-203.0,,98.3,-131.1,-264.4,,,,-193.4,,,,,,,True,False,,,,,,True,False,,True,True,False,,,,False,,,,,
05065,30,18.0,,9.0,0.0,,,,,,21.0,28.5,,10.2,8.6,,20.0,,,14.3,,,,,,-12.0,,-21.0,-30.0,,,,,,-9.0,-1.5,,-19.8,-21.4,,-10.0,,,-15.7,,,,,,,False,False,,,,,,True,True,,False,False,,True,,,False,,,,,
05067,72,24.0,,23.0,21.0,,,,,,138.0,45.0,,39.6,18.2,,20.0,,,26.1,,,,,,-48.0,,-49.0,-51.0,,,,,,66.0,-27.0,,-32.4,-53.8,,-52.0,,,-45.9,,,,,,,False,False,,,,,,False,True,,True,False,,False,,,True,,,,,
05069,524,531.0,241.0,413.0,660.0,,,,,,506.0,481.0,,361.8,463.6,163.7,540.0,,,524.1,,,,,,7.0,-283.0,-111.0,136.0,,,,,,-18.0,-43.0,,-162.2,-60.4,-360.3,16.0,,,0.1,,,,,,False,False,False,,,,,,False,False,,False,False,False,False,,,True,,,,,
05071,127,252.0,,166.0,218.0,,,,,,239.0,223.5,,157.8,254.1,78.5,268.0,,,180.7,,,,,,125.0,,39.0,91.0,,,,,,112.0,96.5,,30.8,127.1,-48.5,141.0,,,53.7,,,,,,,True,True,,,,,,True,True,,True,False,True,False,,,True,,,,,
05073,14,27.0,,19.0,23.0,,,,,,15.0,40.6,,18.0,23.9,,21.0,,,19.1,,,,,,13.0,,5.0,9.0,,,,,,1.0,26.6,,4.0,9.9,,7.0,,,5.1,,,,,,,True,True,,,,,,True,False,,True,True,,True,,,True,,,,,
05075,74,66.0,,54.0,153.0,,,,,,102.0,94.0,,13.9,61.3,36.2,71.0,,,56.9,,,,,,-8.0,,-20.0,79.0,,,,,,28.0,20.0,,-60.1,-12.7,-37.8,-3.0,,,-17.1,,,,,,,False,False,,,,,,False,False,,False,False,False,True,,,False,,,,,
05077,30,36.0,,26.0,9.0,,,,,,77.0,54.8,,10.1,42.1,15.4,,,,249.6,,,,,,6.0,,-4.0,-21.0,,,,,,47.0,24.8,,-19.9,12.1,-14.6,,,,219.6,,,,,,,True,False,,,,,,False,False,,False,False,False,,,,False,,,,,
05079,147,75.0,,15.0,0.0,,,,,,113.0,48.7,,16.9,72.3,1.7,398.0,,,9.4,,,,,,-72.0,,-132.0,-147.0,,,,,,-34.0,-98.3,,-130.1,-74.7,-145.3,251.0,,,-137.6,,,,,,,False,False,,,,,,True,False,,False,False,False,False,,,False,,,,,
05081,137,54.0,,37.0,17.0,,,,,,58.0,66.4,,70.9,39.4,,44.0,,,34.3,,,,,,-83.0,,-100.0,-120.0,,,,,,-79.0,-70.6,,-66.1,-97.6,,-93.0,,,-102.7,,,,,,,False,False,,,,,,True,True,,True,False,,False,,,False,,,,,
05083,216,51.0,,61.0,61.0,,,,,,126.0,139.8,,17.9,51.7,71.2,55.0,,,39.0,,,,,,-165.0,,-155.0,-155.0,,,,,,-90.0,-76.2,,-198.1,-164.3,-144.8,-161.0,,,-177.0,,,,,,,True,True,,,,,,True,True,,False,True,True,True,,,False,,,,,
05085,231,261.0,172.4,282.0,563.0,,,,,,353.0,428.9,,325.7,276.9,270.9,226.0,,,288.1,,,,,,30.0,-58.6,51.0,332.0,,,,,,122.0,197.9,,94.7,45.9,39.9,-5.0,,,57.1,,,,,,False,False,False,,,,,,False,False,,False,False,False,True,,,False,,,,,
05087,32,54.0,,32.0,21.0,,,,,,63.0,42.0,,7.3,41.7,36.9,91.0,,,64.0,,,,,,22.0,,0.0,-11.0,,,,,,31.0,10.0,,-24.7,9.7,4.9,59.0,,,32.0,,,,,,,True,True,,,,,,False,True,,False,True,True,False,,,False,,,,,
05089,16,9.0,,3.0,0.0,,,,,,30.0,10.7,,6.0,3.2,,,,,,,,,,,-7.0,,-13.0,-16.0,,,,,,14.0,-5.3,,-10.0,-12.8,,,,,,,,,,,,False,False,,,,,,False,True,,False,False,,,,,,,,,,
05091,133,222.0,,220.0,227.0,,,,,,263.0,316.9,,144.3,234.7,249.0,196.0,,,185.4,,,,,,89.0,,87.0,94.0,,,,,,130.0,183.9,,11.3,101.7,116.0,63.0,,,52.4,,,,,,,True,False,,,,,,False,False,,True,False,False,True,,,True,,,,,
05093,598,402.0,,345.0,494.0,,,,,,386.0,571.7,,228.4,283.4,270.6,288.0,,,457.6,,,,,,-196.0,,-253.0,-104.0,,,,,,-212.0,-26.3,,-369.6,-314.6,-327.4,-310.0,,,-140.4,,,,,,,False,True,,,,,,False,True,,False,False,False,False,,,True,,,,,
05095,33,36.0,,25.0,30.0,,,,,,17.0,39.4,,23.2,28.2,,22.0,,,42.2,,,,,,3.0,,-8.0,-3.0,,,,,,-16.0,6.4,,-9.8,-4.8,,-11.0,,,9.2,,,,,,,False,False,,,,,,False,False,,False,False,,False,,,False,,,,,
05097,23,21.0,,5.0,0.0,,,,,,18.0,21.9,,4.1,7.7,,16.0,,,,,,,,,-2.0,,-18.0,-23.0,,,,,,-5.0,-1.1,,-18.9,-15.3,,-7.0,,,,,,,,,,False,False,,,,,,False,True,,False,False,,False,,,,,,,,
05099,25,21.0,,13.0,0.0,,,,,,44.0,31.6,,4.2,21.3,9.5,51.0,,,29.5,,,,,,-4.0,,-12.0,-25.0,,,,,,19.0,6.6,,-20.8,-3.7,-15.5,26.0,,,4.5,,,,,,,False,False,,,,,,False,False,,False,True,False,False,,,False,,,,,
05101,27,207.0,,43.0,215.0,,,,,,26.0,33.7,,42.7,62.3,,175.0,,,,,,,,,180.0,,16.0,188.0,,,,,,-1.0,6.7,,15.7,35.3,,148.0,,,,,,,,,,True,False,,,,,,True,True,,True,True,,True,,,,,,,,
05103,52,51.0,,52.0,112.0,,,,,,94.0,119.6,,38.5,48.9,,35.0,,,55.5,,,,,,-1.0,,0.0,60.0,,,,,,42.0,67.6,,-13.5,-3.1,,-17.0,,,3.5,,,,,,,True,False,,,,,,False,False,,False,False,,False,,,False,,,,,
05105,14,6.0,,6.0,0.0,,,,,,27.0,26.2,,22.1,7.5,,,,,1.1,,,,,,-8.0,,-8.0,-14.0,,,,,,13.0,12.2,,8.1,-6.5,,,,,-12.9,,,,,,,False,False,,,,,,False,False,,False,True,,,,,False,,,,,
05107,104,111.0,,106.0,131.0,,,,,,207.0,157.0,,70.8,131.0,16.8,128.0,,,114.2,,,,,,7.0,,2.0,27.0,,,,,,103.0,53.0,,-33.2,27.0,-87.2,24.0,,,10.2,,,,,,,True,False,,,,,,False,False,,False,False,False,False,,,False,,,,,
05109,83,75.0,,33.0,101.0,,,,,,33.0,61.7,,23.2,62.6,,58.0,,,,,,,,,-8.0,,-50.0,18.0,,,,,,-50.0,-21.3,,-59.8,-20.4,,-25.0,,,,,,,,,,False,False,,,,,,False,False,,False,False,,False,,,,,,,,
05111,219,81.0,,75.0,157.0,,,,,,182.0,106.0,,20.1,73.2,71.6,68.0,,,134.6,,,,,,-138.0,,-144.0,-62.0,,,,,,-37.0,-113.0,,-198.9,-145.8,-147.4,-151.0,,,-84.4,,,,,,,False,True,,,,,,True,True,,False,False,False,False,,,True,,,,,
