,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
51101,24,14.0,,12.0,17.0,,,,,,15.0,28.5,,4.8,7.9,,13.0,,15.0,8.7,,,,12.0,14.9,-10.0,,-12.0,-7.0,,,,,,-9.0,4.5,,-19.2,-16.1,,-11.0,,-9.0,-15.3,,,,-12.0,-9.1,,False,True,,,,,,True,True,,False,False,,False,,True,False,,,,False,True
51103,18,10.0,,4.0,15.0,,,,,,4.0,15.5,,1.2,2.3,,,,1.4,10.1,,,,20.0,11.5,-8.0,,-14.0,-3.0,,,,,,-14.0,-2.5,,-16.8,-15.7,,,,-16.6,-7.9,,,,2.0,-6.5,,False,True,,,,,,False,True,,False,False,,,,False,True,,,,True,True
51105,49,58.0,,50.0,101.0,,,,,,65.0,38.7,,5.9,37.9,,37.0,,37.9,55.8,,,,49.0,59.9,9.0,,1.0,52.0,,,,,,16.0,-10.3,,-43.1,-11.1,,-12.0,,-11.1,6.8,,,,0.0,10.9,,True,False,,,,,,False,False,,False,False,,False,,False,True,,,,True,False
51107,468,436.0,987.5,406.0,433.0,,,,,,374.0,358.6,,135.5,309.2,438.6,659.0,,464.2,413.5,261.0,,,386.0,617.5,-32.0,519.5,-62.0,-35.0,,,,,,-94.0,-109.4,,-332.5,-158.8,-29.4,191.0,,-3.8,-54.5,-207.0,,,-82.0,149.5,False,False,False,,,,,,False,False,,False,False,True,False,,True,False,False,,,False,False
51109,37,12.0,,10.0,13.0,,,,,,34.0,37.3,,0.1,8.0,27.7,,,10.7,10.1,,,,10.0,27.1,-25.0,,-27.0,-24.0,,,,,,-3.0,0.3,,-36.9,-29.0,-9.3,,,-26.3,-26.9,,,,-27.0,-9.9,,False,True,,,,,,True,True,,False,False,True,,,False,False,,,,False,True
51111,13,18.0,,9.0,15.0,,,,,,13.0,27.1,,4.5,4.5,,19.0,,2.8,20.5,,,,31.0,35.6,5.0,,-4.0,2.0,,,,,,0.0,14.1,,-8.5,-8.5,,6.0,,-10.2,7.5,,,,18.0,22.6,,True,True,,,,,,True,False,,False,False,,False,,False,False,,,,False,False
51113,12,16.0,,8.0,3.0,,,,,,10.0,19.6,,3.0,6.5,,13.0,,12.2,14.0,,,,30.0,14.5,4.0,,-4.0,-9.0,,,,,,-2.0,7.6,,-9.0,-5.5,,1.0,,0.2,2.0,,,,18.0,2.5,,False,False,,,,,,True,False,,False,False,,True,,True,True,,,,False,True
51115,10,4.0,,2.0,0.0,,,,,,2.0,5.6,,1.4,2.7,,1.0,,1.1,,,,,3.0,5.6,-6.0,,-8.0,-10.0,,,,,,-8.0,-4.4,,-8.6,-7.3,,-9.0,,-8.9,,,,,-7.0,-4.4,,False,False,,,,,,False,True,,False,False,,False,,False,,,,,False,True
51117,153,24.0,,26.0,41.0,,,,,,76.0,53.6,,9.5,27.4,18.2,47.0,,25.2,40.3,,,,26.0,53.9,-129.0,,-127.0,-112.0,,,,,,-77.0,-99.4,,-143.5,-125.6,-134.8,-106.0,,-127.8,-112.7,,,,-127.0,-99.1,,True,True,,,,,,True,True,,False,True,False,True,,True,True,,,,True,True
51119,24,10.0,,4.0,18.0,,,,,,4.0,9.1,,1.1,2.5,,9.0,,3.0,7.3,,,,18.0,9.8,-14.0,,-20.0,-6.0,,,,,,-20.0,-14.9,,-22.9,-21.5,,-15.0,,-20.9,-16.7,,,,-6.0,-14.2,,False,True,,,,,,False,False,,False,False,,False,,False,False,,,,True,False
51121,47,72.0,59.2,69.0,92.0,,,,,,109.0,187.5,,24.3,64.3,73.7,57.0,,24.5,81.4,,,,79.0,119.6,25.0,12.2,22.0,45.0,,,,,,62.0,140.5,,-22.7,17.3,26.7,10.0,,-22.5,34.4,,,,32.0,72.6,True,True,False,,,,,,False,False,,True,True,False,True,,True,False,,,,False,False
51125,29,0.0,,3.0,0.0,,,,,,6.0,7.6,,3.5,4.7,,2.0,,27.0,1.3,,,,0.0,8.6,-29.0,,-26.0,-29.0,,,,,,-23.0,-21.4,,-25.5,-24.3,,-27.0,,-2.0,-27.7,,,,-29.0,-20.4,,True,False,,,,,,True,True,,True,True,,True,,True,True,,,,False,True
51127,19,20.0,,20.0,22.0,,,,,,23.0,42.5,,4.6,20.9,40.1,27.0,,27.5,13.3,,,,16.0,35.7,1.0,,1.0,3.0,,,,,,4.0,23.5,,-14.4,1.9,21.1,8.0,,8.5,-5.7,,,,-3.0,16.7,,False,False,,,,,,False,False,,False,False,False,False,,False,False,,,,False,False
51131,6,0.0,,3.0,0.0,,,,,,17.0,10.0,,42.2,4.1,3.5,31.0,,20.1,1.7,,,,1.0,15.7,-6.0,,-3.0,-6.0,,,,,,11.0,4.0,,36.2,-1.9,-2.5,25.0,,14.1,-4.3,,,,-5.0,9.7,,True,False,,,,,,False,True,,False,True,True,False,,False,True,,,,True,False
51133,15,18.0,,9.0,20.0,,,,,,6.0,23.0,,5.4,10.5,,14.0,,3.2,18.9,,,,18.0,19.6,3.0,,-6.0,5.0,,,,,,-9.0,8.0,,-9.6,-4.5,,-1.0,,-11.8,3.9,,,,3.0,4.6,,False,False,,,,,,False,False,,False,False,,True,,False,False,,,,False,False
51135,9,30.0,,22.0,35.0,,,,,,30.0,47.3,,5.4,26.8,0.1,39.0,,12.0,22.3,,,,21.0,35.3,21.0,,13.0,26.0,,,,,,21.0,38.3,,-3.6,17.8,-8.9,30.0,,3.0,13.3,,,,12.0,26.3,,True,False,,,,,,False,False,,True,True,True,False,,True,True,,,,True,False
51137,24,36.0,,34.0,51.0,,,,,,37.0,55.5,,10.0,32.4,32.6,35.0,,22.8,31.5,,,,31.0,47.9,12.0,,10.0,27.0,,,,,,13.0,31.5,,-14.0,8.4,8.6,11.0,,-1.2,7.5,,,,7.0,23.9,,True,False,,,,,,False,False,,False,True,True,True,,True,True,,,,True,False
51139,23,6.0,,13.0,15.0,,,,,,31.0,25.4,,1.4,11.9,20.3,,,19.1,14.6,,,,4.0,25.6,-17.0,,-10.0,-8.0,,,,,,8.0,2.4,,-21.6,-11.1,-2.7,,,-3.9,-8.4,,,,-19.0,2.6,,True,True,,,,,,True,True,,False,True,True,,,True,True,,,,False,True
51141,65,44.0,,35.0,63.0,,,,,,19.0,41.6,,13.7,34.4,51.2,33.0,,17.6,36.8,,,,42.0,43.2,-21.0,,-30.0,-2.0,,,,,,-46.0,-23.4,,-51.3,-30.6,-13.8,-32.0,,-47.4,-28.2,,,,-23.0,-21.8,,False,True,,,,,,False,False,,False,False,True,False,,False,False,,,,False,False
51143,231,132.0,94.0,135.0,152.0,,,,,,104.0,272.0,,141.4,167.6,160.0,,,67.6,149.8,,,,136.0,143.1,-99.0,-137.0,-96.0,-79.0,,,,,,-127.0,41.0,,-89.6,-63.4,-71.0,,,-163.4,-81.2,,,,-95.0,-87.9,False,True,True,,,,,,False,True,,True,True,True,,,False,True,,,,True,True
51145,39,22.0,,25.0,30.0,,,,,,26.0,58.2,,15.6,28.9,24.3,31.0,,59.1,25.0,,,,22.0,35.9,-17.0,,-14.0,-9.0,,,,,,-13.0,19.2,,-23.4,-10.1,-14.7,-8.0,,20.1,-14.0,,,,-17.0,-3.1,,True,True,,,,,,True,False,,False,True,True,True,,False,True,,,,False,True
51147,107,190.0,,110.0,336.0,,,,,,43.0,47.7,,131.0,118.1,33.8,180.0,,88.4,128.3,,,,300.0,135.2,83.0,,3.0,229.0,,,,,,-64.0,-59.3,,24.0,11.1,-73.2,73.0,,-18.6,21.3,,,,193.0,28.2,,True,False,,,,,,True,True,,True,True,True,True,,True,True,,,,False,True
51149,123,56.0,,46.0,78.0,,,,,,67.0,69.9,,6.0,34.1,43.8,52.0,,45.1,58.7,,,,53.0,66.9,-67.0,,-77.0,-45.0,,,,,,-56.0,-53.1,,-117.0,-88.9,-79.2,-71.0,,-77.9,-64.3,,,,-70.0,-56.1,,False,True,,,,,,True,True,,False,False,False,False,,False,True,,,,False,True
51153,931,952.0,942.4,700.0,1118.0,,,,,,692.0,535.1,,384.9,670.3,455.1,1310.0,,474.6,898.4,703.0,,,1041.0,1092.1,21.0,11.4,-231.0,187.0,,,,,,-239.0,-395.9,,-546.1,-260.7,-475.9,379.0,,-456.4,-32.6,-228.0,,,110.0,161.1,True,False,False,,,,,,False,False,,False,False,False,False,,False,False,False,,,False,False
51155,17,22.0,,16.0,36.0,,,,,,30.0,33.9,,6.6,7.2,,13.0,,10.8,23.6,,,,21.0,32.8,5.0,,-1.0,19.0,,,,,,13.0,16.9,,-10.4,-9.8,,-4.0,,-6.2,6.6,,,,4.0,15.8,,True,False,,,,,,False,False,,False,False,,True,,False,False,,,,True,False
51157,5,2.0,,2.0,0.0,,,,,,2.0,10.1,,1.7,2.0,,,,3.0,1.7,,,,2.0,6.1,-3.0,,-3.0,-5.0,,,,,,-3.0,5.1,,-3.3,-3.0,,,,-2.0,-3.3,,,,-3.0,1.1,,False,False,,,,,,False,False,,False,False,,,,True,False,,,,False,True
51159,9,0.0,,1.0,0.0,,,,,,17.0,13.3,,0.0,7.8,0.5,,,1.7,1.4,,,,0.0,10.8,-9.0,,-8.0,-9.0,,,,,,8.0,4.3,,-9.0,-1.2,-8.5,,,-7.3,-7.6,,,,-9.0,1.8,,True,False,,,,,,True,True,,True,True,True,,,True,True,,,,False,True
51161,80,94.0,,104.0,118.0,,,,,,107.0,225.7,,65.2,109.0,120.0,94.0,,453.7,93.5,,,,90.0,136.5,14.0,,24.0,38.0,,,,,,27.0,145.7,,-14.8,29.0,40.0,14.0,,373.7,13.5,,,,10.0,56.5,,False,False,,,,,,False,False,,False,False,False,False,,False,True,,,,True,False
51163,12,18.0,,15.0,29.0,,,,,,9.0,19.5,,7.6,14.9,,15.0,,16.1,19.5,,,,20.0,23.0,6.0,,3.0,17.0,,,,,,-3.0,7.5,,-4.4,2.9,,3.0,,4.1,7.5,,,,8.0,11.0,,True,False,,,,,,True,False,,True,True,,True,,True,False,,,,False,False
51165,70,96.0,16.1,82.0,103.0,,,,,,116.0,96.6,,34.5,94.1,62.0,141.0,,75.1,92.6,,,,127.0,121.5,26.0,-53.9,12.0,33.0,,,,,,46.0,26.6,,-35.5,24.1,-8.0,71.0,,5.1,22.6,,,,57.0,51.5,False,True,False,,,,,,False,False,,False,True,True,False,,True,True,,,,False,False
51167,85,42.0,,32.0,87.0,,,,,,49.0,60.7,,6.7,21.3,,22.0,,5.7,43.5,,,,49.0,46.6,-43.0,,-53.0,2.0,,,,,,-36.0,-24.3,,-78.3,-63.7,,-63.0,,-79.3,-41.5,,,,-36.0,-38.4,,False,True,,,,,,True,True,,False,False,,False,,False,True,,,,True,True
51169,61,38.0,,25.0,65.0,,,,,,36.0,39.6,,4.2,25.1,,27.0,,13.6,,,,,44.0,32.6,-23.0,,-36.0,4.0,,,,,,-25.0,-21.4,,-56.8,-35.9,,-34.0,,-47.4,,,,,-17.0,-28.4,,False,True,,,,,,False,True,,False,False,,False,,False,,,,,True,False
51171,61,36.0,,36.0,32.0,,,,,,50.0,32.4,,18.3,41.7,28.6,94.0,,40.4,38.7,,,,22.0,58.4,-25.0,,-25.0,-29.0,,,,,,-11.0,-28.6,,-42.7,-19.3,-32.4,33.0,,-20.6,-22.3,,,,-39.0,-2.6,,False,False,,,,,,True,False,,False,True,False,False,,True,True,,,,False,True
51173,52,48.0,,50.0,68.0,,,,,,49.0,73.4,,60.8,60.4,42.2,,,31.9,51.5,,,,50.0,44.8,-4.0,,-2.0,16.0,,,,,,-3.0,21.4,,8.8,8.4,-9.8,,,-20.1,-0.5,,,,-2.0,-7.2,,True,False,,,,,,True,False,,False,False,False,,,False,True,,,,True,False
51175,72,34.0,,18.0,0.0,,,,,,38.0,54.0,,8.6,26.6,18.4,38.0,,15.7,38.5,,,,31.0,47.6,-38.0,,-54.0,-72.0,,,,,,-34.0,-18.0,,-63.4,-45.4,-53.6,-34.0,,-56.3,-33.5,,,,-41.0,-24.4,,False,False,,,,,,True,True,,False,False,False,True,,False,True,,,,False,True
51177,280,212.0,180.3,168.0,285.0,,,,,,169.0,203.8,,107.7,209.8,108.9,241.0,,129.8,183.3,220.0,,,203.0,226.1,-68.0,-99.7,-112.0,5.0,,,,,,-111.0,-76.2,,-172.3,-70.2,-171.1,-39.0,,-150.2,-96.7,-60.0,,,-77.0,-53.9,False,False,True,,,,,,False,False,,False,False,False,True,,False,False,True,,,False,True
51179,222,164.0,174.6,150.0,193.0,,,,,,160.0,192.9,,84.1,147.2,113.4,208.0,,102.0,159.2,150.0,,,172.0,210.3,-58.0,-47.4,-72.0,-29.0,,,,,,-62.0,-29.1,,-137.9,-74.8,-108.6,-14.0,,-120.0,-62.8,-72.0,,,-50.0,-11.7,True,False,True,,,,,,False,True,,False,False,False,True,,False,False,False,,,True,True
51181,16,4.0,,4.0,13.0,,,,,,4.0,13.0,,2.3,2.5,,,,12.7,2.3,,,,2.0,7.0,-12.0,,-12.0,-3.0,,,,,,-12.0,-3.0,,-13.7,-13.5,,,,-3.3,-13.7,,,,-14.0,-9.0,,False,True,,,,,,False,True,,False,False,,,,True,False,,,,False,True
51183,39,42.0,,26.0,28.0,,,,,,31.0,39.6,,3.0,25.2,6.8,45.0,,21.3,42.4,,,,35.0,46.1,3.0,,-13.0,-11.0,,,,,,-8.0,0.6,,-36.0,-13.8,-32.2,6.0,,-17.7,3.4,,,,-4.0,7.1,,False,False,,,,,,False,True,,False,False,False,False,,False,False,,,,False,False
51185,38,54.0,,50.0,81.0,,,,,,49.0,103.3,,10.5,51.3,,,,58.9,39.1,,,,80.0,51.5,16.0,,12.0,43.0,,,,,,11.0,65.3,,-27.5,13.3,,,,20.9,1.1,,,,42.0,13.5,,True,False,,,,,,True,False,,False,True,,,,False,True,,,,False,True
51187,19,14.0,,14.0,10.0,,,,,,45.0,34.5,,1.4,16.0,25.7,40.0,,24.9,11.2,,,,9.0,33.3,-5.0,,-5.0,-9.0,,,,,,26.0,15.5,,-17.6,-3.0,6.7,21.0,,5.9,-7.8,,,,-10.0,14.3,,False,False,,,,,,False,False,,False,True,False,False,,False,False,,,,False,False
51191,91,72.0,25.1,71.0,117.0,,,,,,114.0,153.8,,46.1,78.7,89.0,,,34.8,72.8,,,,80.0,78.4,-19.0,-65.9,-20.0,26.0,,,,,,23.0,62.8,,-44.9,-12.3,-2.0,,,-56.2,-18.2,,,,-11.0,-12.6,False,False,False,,,,,,False,False,,False,True,True,,,False,True,,,,True,True
51193,24,10.0,,10.0,0.0,,,,,,20.0,16.1,,0.2,5.4,16.2,23.0,,19.1,20.7,,,,16.0,18.9,-14.0,,-14.0,-24.0,,,,,,-4.0,-7.9,,-23.8,-18.6,-7.8,-1.0,,-4.9,-3.3,,,,-8.0,-5.1,,False,False,,,,,,True,True,,False,False,True,True,,True,True,,,,True,True
51195,145,44.0,,35.0,75.0,,,,,,76.0,86.9,,5.9,30.1,,27.0,,7.3,39.4,,,,52.0,53.7,-101.0,,-110.0,-70.0,,,,,,-69.0,-58.1,,-139.1,-114.9,,-118.0,,-137.7,-105.6,,,,-93.0,-91.3,,False,True,,,,,,True,True,,False,False,,False,,False,False,,,,True,True
51197,24,28.0,,30.0,46.0,,,,,,36.0,44.1,,14.0,28.2,39.9,25.0,,36.7,30.4,,,,25.0,38.9,4.0,,6.0,22.0,,,,,,12.0,20.1,,-10.0,4.2,15.9,1.0,,12.7,6.4,,,,1.0,14.9,,False,False,,,,,,False,False,,False,False,False,True,,False,False,,,,True,False
51199,92,76.0,92.8,65.0,47.0,,,,,,72.0,116.9,,23.3,67.3,143.2,66.0,,60.0,61.4,,,,71.0,110.7,-16.0,0.8,-27.0,-45.0,,,,,,-20.0,24.9,,-68.7,-24.7,51.2,-26.0,,-32.0,-30.6,,,,-21.0,18.7,True,False,False,,,,,,False,False,,False,False,False,False,,False,False,,,,False,False
51510,271,248.0,176.4,188.0,185.0,,,,,,216.0,270.3,,94.5,204.7,89.9,392.0,,152.5,264.3,262.0,,,229.0,300.8,-23.0,-94.6,-83.0,-86.0,,,,,,-55.0,-0.7,,-176.5,-66.3,-181.1,121.0,,-118.5,-6.7,-9.0,,,-42.0,29.8,False,False,False,,,,,,False,True,,False,False,False,False,,False,True,True,,,False,False
51520,33,40.0,,40.0,134.0,,,,,,42.0,34.7,,7.3,41.2,,,,10.3,,,,,45.0,37.2,7.0,,7.0,101.0,,,,,,9.0,1.7,,-25.7,8.2,,,,-22.7,,,,,12.0,4.2,,False,False,,,,,,False,True,,False,False,,,,False,,,,,False,True
51530,17,14.0,,6.0,29.0,,,,,,2.0,16.1,,3.6,7.8,,,,3.0,16.3,,,,16.0,11.8,-3.0,,-11.0,12.0,,,,,,-15.0,-0.9,,-13.4,-9.2,,,,-14.1,-0.7,,,,-1.0,-5.2,,False,False,,,,,,False,True,,False,False,,,,False,True,,,,True,False
51540,87,118.0,,83.0,83.0,,,,,,54.0,155.6,,68.7,109.2,64.4,107.0,,166.8,161.3,,,,110.0,113.9,31.0,,-4.0,-4.0,,,,,,-33.0,68.6,,-18.3,22.2,-22.6,20.0,,79.8,74.3,,,,23.0,26.9,,True,True,,,,,,False,False,,True,True,True,True,,False,False,,,,True,True
51550,735,766.0,954.1,688.0,568.0,,,,,,672.0,980.0,,685.8,664.1,867.3,608.0,,723.8,638.5,831.0,,,855.0,799.7,31.0,219.1,-47.0,-167.0,,,,,,-63.0,245.0,,-49.2,-70.9,132.3,-127.0,,-11.2,-96.5,96.0,,,120.0,64.7,False,False,False,,,,,,False,False,,False,False,False,False,,True,False,False,,,False,False
51570,24,20.0,,20.0,48.0,,,,,,27.0,30.9,,9.5,23.3,14.2,30.0,,18.8,22.3,,,,20.0,23.2,-4.0,,-4.0,24.0,,,,,,3.0,6.9,,-14.5,-0.7,-9.8,6.0,,-5.2,-1.7,,,,-4.0,-0.8,,False,False,,,,,,True,False,,False,True,False,False,,False,True,,,,False,True
51580,1,8.0,,0.0,0.0,,,,,,0.0,3.7,,0.3,0.9,,0.0,,4.5,,,,,9.0,6.3,7.0,,-1.0,-1.0,,,,,,-1.0,2.7,,-0.7,-0.1,,-1.0,,3.5,,,,,8.0,5.3,,True,True,,,,,,True,True,,True,True,,True,,True,,,,,False,True
51590,137,146.0,,127.0,138.0,,,,,,125.0,206.9,,120.2,147.0,88.8,112.0,,96.1,181.7,,,,139.0,132.0,9.0,,-10.0,1.0,,,,,,-12.0,69.9,,-16.8,10.0,-48.2,-25.0,,-40.9,44.7,,,,2.0,-5.0,,False,True,,,,,,False,False,,False,False,False,False,,False,False,,,,True,True
51595,23,18.0,,10.0,3.0,,,,,,15.0,12.7,,0.6,10.1,0.0,21.0,,17.2,13.9,,,,15.0,17.6,-5.0,,-13.0,-20.0,,,,,,-8.0,-10.3,,-22.4,-12.9,-23.0,-2.0,,-5.8,-9.1,,,,-8.0,-5.4,,False,False,,,,,,False,False,,False,False,False,True,,False,False,,,,False,False
51600,19,12.0,,9.0,74.0,,,,,,10.0,10.0,,5.7,8.9,,14.0,,7.3,8.6,,,,36.0,13.8,-7.0,,-10.0,55.0,,,,,,-9.0,-9.0,,-13.3,-10.1,,-5.0,,-11.7,-10.4,,,,17.0,-5.2,,False,False,,,,,,False,False,,False,False,,True,,False,False,,,,False,True
51610,6,8.0,,4.0,97.0,,,,,,6.0,1.5,,2.9,2.4,,,,0.0,5.2,,,,14.0,10.8,2.0,,-2.0,91.0,,,,,,0.0,-4.5,,-3.1,-3.6,,,,-6.0,-0.8,,,,8.0,4.8,,False,False,,,,,,True,False,,False,False,,,,False,True,,,,False,False
51620,85,34.0,,26.0,66.0,,,,,,19.0,34.5,,13.4,34.8,7.9,33.0,,25.8,35.6,,,,36.0,25.3,-51.0,,-59.0,-19.0,,,,,,-66.0,-50.5,,-71.6,-50.2,-77.1,-52.0,,-59.2,-49.4,,,,-49.0,-59.7,,False,True,,,,,,False,True,,False,True,False,False,,False,True,,,,True,False
51630,70,76.0,,55.0,126.0,,,,,,55.0,62.4,,17.9,60.2,34.7,73.0,,36.3,66.3,,,,105.0,64.0,6.0,,-15.0,56.0,,,,,,-15.0,-7.6,,-52.1,-9.8,-35.3,3.0,,-33.7,-3.7,,,,35.0,-6.0,,False,False,,,,,,False,False,,False,False,False,True,,False,True,,,,False,False
51640,24,28.0,,14.0,14.0,,,,,,31.0,16.1,,3.2,15.3,0.0,40.0,,29.4,18.1,,,,0.0,35.7,4.0,,-10.0,-10.0,,,,,,7.0,-7.9,,-20.8,-8.7,-24.0,16.0,,5.4,-5.9,,,,-24.0,11.7,,False,False,,,,,,False,False,,False,False,False,False,,False,False,,,,False,False
51650,312,322.0,373.3,330.0,287.0,,,,,,332.0,608.8,,277.8,317.5,384.7,263.0,,351.7,413.1,322.0,,,293.0,343.9,10.0,61.3,18.0,-25.0,,,,,,20.0,296.8,,-34.2,5.5,72.7,-49.0,,39.7,101.1,10.0,,,-19.0,31.9,False,False,False,,,,,,False,False,,False,True,False,False,,False,False,False,,,False,False
51660,48,48.0,46.4,45.0,54.0,,,,,,121.0,41.4,,13.9,45.4,19.0,129.0,,38.6,50.8,,,,56.0,71.6,0.0,-1.6,-3.0,6.0,,,,,,73.0,-6.6,,-34.1,-2.6,-29.0,81.0,,-9.4,2.8,,,,8.0,23.6,False,False,False,,,,,,False,False,,False,False,False,False,,False,False,,,,False,False
51670,33,28.0,,25.0,16.0,,,,,,64.0,39.8,,1.5,22.9,24.9,32.0,,30.7,32.9,,,,16.0,34.0,-5.0,,-8.0,-17.0,,,,,,31.0,6.8,,-31.5,-10.1,-8.1,-1.0,,-2.3,-0.1,,,,-17.0,1.0,,False,False,,,,,,False,False,,False,False,False,True,,True,True,,,,False,True
51678,6,2.0,,2.0,0.0,,,,,,2.0,7.6,,4.7,5.7,,,,2.5,3.2,,,,4.0,5.3,-4.0,,-4.0,-6.0,,,,,,-4.0,1.6,,-1.3,-0.3,,,,-3.5,-2.8,,,,-2.0,-0.7,,False,False,,,,,,False,True,,True,True,,,,True,True,,,,True,True
51680,279,256.0,167.9,236.0,327.0,,,,,,143.0,312.9,,236.5,235.2,124.0,,,276.3,298.5,,,,319.0,218.7,-23.0,-111.1,-43.0,48.0,,,,,,-136.0,33.9,,-42.5,-43.8,-155.0,,,-2.7,19.5,,,,40.0,-60.3,False,False,False,,,,,,False,False,,False,False,False,,,True,True,,,,False,False
51683,89,92.0,,72.0,98.0,,,,,,94.0,49.9,,18.3,70.3,11.1,207.0,,69.7,87.0,,,,63.0,115.1,3.0,,-17.0,9.0,,,,,,5.0,-39.1,,-70.7,-18.7,-77.9,118.0,,-19.3,-2.0,,,,-26.0,26.1,,False,False,,,,,,False,False,,False,False,False,False,,False,True,,,,False,False
51685,33,32.0,,26.0,28.0,,,,,,34.0,19.7,,8.9,25.6,0.1,68.0,,19.8,28.5,,,,26.0,36.9,-1.0,,-7.0,-5.0,,,,,,1.0,-13.3,,-24.1,-7.4,-32.9,35.0,,-13.2,-4.5,,,,-7.0,3.9,,False,False,,,,,,False,False,,False,False,False,False,,False,False,,,,False,False
51690,72,38.0,,28.0,18.0,,,,,,25.0,62.5,,,31.7,8.2,43.0,,23.7,45.7,,,,28.0,39.2,-34.0,,-44.0,-54.0,,,,,,-47.0,-9.5,,,-40.3,-63.8,-29.0,,-48.3,-26.3,,,,-44.0,-32.8,,False,False,,,,,,False,True,,,False,False,True,,False,True,,,,False,True
51700,371,408.0,830.5,407.0,268.0,,,,,,551.0,679.0,,406.7,405.1,529.9,359.0,,460.9,304.3,341.0,,,293.0,464.6,37.0,459.5,36.0,-103.0,,,,,,180.0,308.0,,35.7,34.1,158.9,-12.0,,89.9,-66.7,-30.0,,,-78.0,93.6,False,True,False,,,,,,False,False,,True,True,False,True,,False,False,True,,,False,False
51710,759,1048.0,1633.7,939.0,1103.0,,,,,,1046.0,1086.4,,795.5,649.0,825.3,910.0,,536.0,1110.5,880.0,,,890.0,1019.7,289.0,874.7,180.0,344.0,,,,,,287.0,327.4,,36.5,-110.0,66.3,151.0,,-223.0,351.5,121.0,,,131.0,260.7,False,True,False,,,,,,True,False,,True,True,True,True,,True,False,True,,,True,True
51720,10,8.0,,2.0,0.0,,,,,,8.0,6.3,,0.5,1.1,,6.0,,5.8,,,,,6.0,6.4,-2.0,,-8.0,-10.0,,,,,,-2.0,-3.7,,-9.5,-8.9,,-4.0,,-4.2,,,,,-4.0,-3.6,,False,False,,,,,,False,False,,False,False,,False,,False,,,,,False,False
51730,83,128.0,,95.0,334.0,,,,,,93.0,96.1,,85.8,125.9,47.4,126.0,,85.1,113.5,,,,154.0,110.6,45.0,,12.0,251.0,,,,,,10.0,13.1,,2.8,42.9,-35.6,43.0,,2.1,30.5,,,,71.0,27.6,,True,False,,,,,,True,True,,True,True,True,True,,True,True,,,,False,True
51735,9,8.0,,4.0,14.0,,,,,,5.0,12.7,,2.5,3.1,,13.0,,3.7,7.2,,,,5.0,8.8,-1.0,,-5.0,5.0,,,,,,-4.0,3.7,,-6.5,-5.9,,4.0,,-5.3,-1.8,,,,-4.0,-0.2,,False,False,,,,,,False,False,,False,False,,False,,False,False,,,,False,True
51740,472,534.0,482.4,458.0,440.0,,,,,,344.0,592.4,,452.5,481.3,329.0,478.0,,566.8,518.6,,,,506.0,508.4,62.0,10.4,-14.0,-32.0,,,,,,-128.0,120.4,,-19.5,9.3,-143.0,6.0,,94.8,46.6,,,,34.0,36.4,True,True,True,,,,,,False,False,,True,True,False,True,,False,True,,,,True,True
51750,39,8.0,,6.0,45.0,,,,,,10.0,13.6,,1.3,2.8,,,,5.0,9.4,,,,7.0,13.1,-31.0,,-33.0,6.0,,,,,,-29.0,-25.4,,-37.7,-36.2,,,,-34.0,-29.6,,,,-32.0,-25.9,,False,True,,,,,,True,True,,False,False,,,,False,True,,,,False,True
