,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
26099,2950,1948.0,238.8,2526.0,4533.0,,,,,,1172.0,5534.5,1101.8,2738.9,922.5,2667.0,,,3354.2,3488.0,,,4418.7,,-1002.0,-2711.2,-424.0,1583.0,,,,,,-1778.0,2584.5,-1848.2,-211.1,-2027.5,-283.0,,,404.2,538.0,,,1468.7,,False,True,False,,,,,,False,False,False,True,False,True,,,True,True,,,False,
26101,16,0.0,,6.0,0.0,,,,,,22.0,12.7,4.2,12.5,,6.0,,,,,,,0.3,,-16.0,,-10.0,-16.0,,,,,,6.0,-3.3,-11.8,-3.5,,-10.0,,,,,,,-15.7,,,True,False,,,,,,True,True,True,True,,True,,,,,,,True,
26103,93,60.0,9.1,52.0,55.0,,,,,,81.0,244.6,12.9,82.6,73.8,43.0,,,,,,,26.7,,-33.0,-83.9,-41.0,-38.0,,,,,,-12.0,151.6,-80.1,-10.4,-19.2,-50.0,,,,,,,-66.3,,False,False,False,,,,,,True,False,False,True,True,False,,,,,,,False,
26105,34,28.0,,28.0,39.0,,,,,,53.0,128.5,17.9,39.3,,27.0,,,,,,,7.5,,-6.0,,-6.0,5.0,,,,,,19.0,94.5,-16.1,5.3,,-7.0,,,,,,,-26.5,,,False,True,,,,,,False,False,False,True,,False,,,,,,,False,
26107,29,36.0,,27.0,71.0,,,,,,77.0,128.6,9.9,33.2,,,,,,,,,608.4,,7.0,,-2.0,42.0,,,,,,48.0,99.6,-19.1,4.2,,,,,,,,,579.4,,,True,False,,,,,,False,False,False,True,,,,,,,,,False,
26109,122,52.0,,38.0,0.0,,,,,,20.0,123.2,13.6,48.5,,27.0,,,,,,,25.3,,-70.0,,-84.0,-122.0,,,,,,-102.0,1.2,-108.4,-73.5,,-95.0,,,,,,,-96.7,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
26111,132,172.0,114.8,140.0,569.0,,,,,,266.0,255.1,99.6,152.4,118.0,121.0,,,,,,,895.3,,40.0,-17.2,8.0,437.0,,,,,,134.0,123.1,-32.4,20.4,-14.0,-11.0,,,,,,,763.3,,True,True,False,,,,,,False,False,True,True,True,True,,,,,,,False,
26113,4,8.0,,8.0,0.0,,,,,,12.0,35.7,7.3,11.4,,,,,,,,,9.8,,4.0,,4.0,-4.0,,,,,,8.0,31.7,3.3,7.4,,,,,,,,,5.8,,,False,False,,,,,,False,False,True,False,,,,,,,,,False,
26115,328,276.0,119.6,352.0,818.0,,,,,,328.0,645.8,140.0,372.5,152.8,273.0,,,229.4,739.0,,,839.8,,-52.0,-208.4,24.0,490.0,,,,,,0.0,317.8,-188.0,44.5,-175.2,-55.0,,,-98.6,411.0,,,511.8,,False,True,False,,,,,,True,False,False,True,False,False,,,False,False,,,False,
26117,61,88.0,37.7,90.0,260.0,,,,,,187.0,182.9,46.1,137.0,83.9,71.0,,,,,,,148.0,,27.0,-23.3,29.0,199.0,,,,,,126.0,121.9,-14.9,76.0,22.9,10.0,,,,,,,87.0,,True,False,False,,,,,,False,False,True,False,True,True,,,,,,,False,
26119,2,0.0,,0.0,0.0,,,,,,4.0,5.2,0.3,0.7,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,2.0,3.2,-1.7,-1.3,,-2.0,,,,,,,-2.0,,,False,False,,,,,,False,False,True,True,,False,,,,,,,True,
26121,364,408.0,241.5,494.0,1309.0,,,,,,805.0,742.7,210.8,576.3,268.8,375.0,,,461.3,821.0,,,1279.5,,44.0,-122.5,130.0,945.0,,,,,,441.0,378.7,-153.2,212.3,-95.2,11.0,,,97.3,457.0,,,915.5,,False,False,False,,,,,,False,False,False,False,False,True,,,False,False,,,False,
26123,48,96.0,,82.0,165.0,,,,,,163.0,260.1,31.1,116.6,99.5,79.0,,,,,,,376.6,,48.0,,34.0,117.0,,,,,,115.0,212.1,-16.9,68.6,51.5,31.0,,,,,,,328.6,,,True,False,,,,,,False,False,True,False,False,True,,,,,,,False,
26125,3049,2748.0,1655.6,2743.0,3746.0,,,,,,2878.0,8347.4,1481.7,3186.2,1700.2,4156.0,,,3447.0,2852.0,,,4951.2,,-301.0,-1393.4,-306.0,697.0,,,,,,-171.0,5298.4,-1567.3,137.2,-1348.8,1107.0,,,398.0,-197.0,,,1902.2,,False,False,False,,,,,,True,False,False,True,False,False,,,False,True,,,False,
26127,55,140.0,,127.0,84.0,,,,,,103.0,249.4,78.6,159.6,176.2,145.0,,,,,,,89.2,,85.0,,72.0,29.0,,,,,,48.0,194.4,23.6,104.6,121.2,90.0,,,,,,,34.2,,,True,True,,,,,,True,False,True,False,False,False,,,,,,,True,
26129,9,8.0,,9.0,0.0,,,,,,30.0,59.5,,9.6,,,,,,,,,2.8,,-1.0,,0.0,-9.0,,,,,,21.0,50.5,,0.6,,,,,,,,,-6.2,,,True,False,,,,,,False,False,,True,,,,,,,,,False,
26131,23,0.0,,0.0,0.0,,,,,,0.0,9.3,,0.0,,0.0,,,,,,,0.0,,-23.0,,-23.0,-23.0,,,,,,-23.0,-13.7,,-23.0,,-23.0,,,,,,,-23.0,,,False,False,,,,,,False,True,,True,,False,,,,,,,False,
26133,11,64.0,,49.0,73.0,,,,,,32.0,111.7,18.7,60.3,,,,,,,,,75.9,,53.0,,38.0,62.0,,,,,,21.0,100.7,7.7,49.3,,,,,,,,,64.9,,,True,False,,,,,,True,False,True,True,,,,,,,,,False,
26135,3,0.0,,1.0,0.0,,,,,,4.0,9.3,4.1,1.0,,0.0,,,,,,,0.4,,-3.0,,-2.0,-3.0,,,,,,1.0,6.3,1.1,-2.0,,-3.0,,,,,,,-2.6,,,True,False,,,,,,True,False,True,True,,False,,,,,,,True,
26137,10,8.0,,4.0,0.0,,,,,,40.0,72.3,0.2,4.0,2.6,35.0,,,,,,,7.5,,-2.0,,-6.0,-10.0,,,,,,30.0,62.3,-9.8,-6.0,-7.4,25.0,,,,,,,-2.5,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
26139,494,608.0,625.4,750.0,659.0,,,,,,1200.0,976.6,298.6,959.7,702.7,565.0,,,690.2,1198.0,,,816.5,,114.0,131.4,256.0,165.0,,,,,,706.0,482.6,-195.4,465.7,208.7,71.0,,,196.2,704.0,,,322.5,,False,False,False,,,,,,False,False,False,False,False,True,,,False,False,,,False,
26141,8,4.0,,0.0,0.0,,,,,,4.0,5.2,0.7,1.0,,0.0,,,,,,,0.0,,-4.0,,-8.0,-8.0,,,,,,-4.0,-2.8,-7.3,-7.0,,-8.0,,,,,,,-8.0,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
26143,14,48.0,,32.0,35.0,,,,,,15.0,68.9,5.5,38.7,,27.0,,,,,,,89.5,,34.0,,18.0,21.0,,,,,,1.0,54.9,-8.5,24.7,,13.0,,,,,,,75.5,,,True,True,,,,,,True,False,True,True,,True,,,,,,,False,
26145,606,640.0,295.6,720.0,3252.0,,,,,,697.0,1010.5,286.6,803.3,319.7,584.0,,,454.7,1416.0,,,3903.8,,34.0,-310.4,114.0,2646.0,,,,,,91.0,404.5,-319.4,197.3,-286.3,-22.0,,,-151.3,810.0,,,3297.8,,False,False,False,,,,,,False,False,False,False,False,True,,,False,False,,,False,
26147,202,132.0,67.8,135.0,563.0,,,,,,110.0,514.2,90.0,198.1,130.2,201.0,,,121.3,135.0,,,112.8,,-70.0,-134.2,-67.0,361.0,,,,,,-92.0,312.2,-112.0,-3.9,-71.8,-1.0,,,-80.7,-67.0,,,-89.2,,False,True,False,,,,,,False,False,False,True,False,True,,,False,True,,,False,
26149,188,220.0,284.5,186.0,254.0,,,,,,229.0,520.9,84.1,256.8,203.7,182.0,,,,,,,276.2,,32.0,96.5,-2.0,66.0,,,,,,41.0,332.9,-103.9,68.8,15.7,-6.0,,,,,,,88.2,,False,True,False,,,,,,False,False,False,False,True,True,,,,,,,False,
26151,44,64.0,,48.0,136.0,,,,,,12.0,117.7,11.0,68.3,,,,,,,,,804.1,,20.0,,4.0,92.0,,,,,,-32.0,73.7,-33.0,24.3,,,,,,,,,760.1,,,True,False,,,,,,False,False,False,False,,,,,,,,,False,
26153,6,0.0,,0.0,0.0,,,,,,0.0,9.3,0.4,0.1,,0.0,,,,,,,0.1,,-6.0,,-6.0,-6.0,,,,,,-6.0,3.3,-5.6,-5.9,,-6.0,,,,,,,-5.9,,,False,False,,,,,,False,True,True,True,,False,,,,,,,True,
26155,68,32.0,22.0,32.0,2.0,,,,,,165.0,157.9,11.6,57.5,17.2,87.0,,,27.3,,,,180.5,,-36.0,-46.0,-36.0,-66.0,,,,,,97.0,89.9,-56.4,-10.5,-50.8,19.0,,,-40.7,,,,112.5,,False,False,False,,,,,,False,False,False,True,False,True,,,False,,,,False,
26157,135,8.0,32.6,19.0,28.0,,,,,,56.0,96.5,6.5,54.4,24.3,,,,7.2,,,,14.7,,-127.0,-102.4,-116.0,-107.0,,,,,,-79.0,-38.5,-128.5,-80.6,-110.7,,,,-127.8,,,,-120.3,,True,True,True,,,,,,True,True,False,True,True,,,,False,,,,True,
26159,203,104.0,140.1,96.0,254.0,,,,,,207.0,287.2,34.0,173.0,136.5,113.0,,,73.6,,,,196.9,,-99.0,-62.9,-107.0,51.0,,,,,,4.0,84.2,-169.0,-30.0,-66.5,-90.0,,,-129.4,,,,-6.1,,True,False,True,,,,,,True,True,False,True,True,True,,,False,,,,True,
26161,583,936.0,220.5,1174.0,3973.0,,,,,,950.0,1603.1,,1089.2,598.8,782.0,,,1421.5,1267.0,,,5512.1,,353.0,-362.5,591.0,3390.0,,,,,,367.0,1020.1,,506.2,15.8,199.0,,,838.5,684.0,,,4929.1,,False,False,False,,,,,,False,False,,False,True,True,,,False,False,,,False,
26163,4043,4612.0,1188.7,5785.0,8423.0,,,,,,5164.0,10594.8,2393.1,4883.1,1018.6,7611.0,,,11583.9,5529.0,,,7803.5,,569.0,-2854.3,1742.0,4380.0,,,,,,1121.0,6551.8,-1649.9,840.1,-3024.4,3568.0,,,7540.9,1486.0,,,3760.5,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
26165,19,0.0,,10.0,29.0,,,,,,42.0,56.2,11.8,17.6,,13.0,,,,,,,0.5,,-19.0,,-9.0,10.0,,,,,,23.0,37.2,-7.2,-1.4,,-6.0,,,,,,,-18.5,,,True,True,,,,,,False,False,True,True,,True,,,,,,,True,
27001,26,12.0,,8.0,0.0,,,,,,19.0,18.5,2.1,6.6,,2.0,,,,,,,3.7,,-14.0,,-18.0,-26.0,,,,,,-7.0,-7.5,-23.9,-19.4,,-24.0,,,,,,,-22.3,,,False,False,,,,,,True,True,False,False,,False,,,,,,,False,
27003,1351,844.0,1141.7,1064.0,1088.0,,,,,,1374.0,774.7,736.8,1392.8,534.5,1058.0,,,1182.2,1163.0,,,1023.9,,-507.0,-209.3,-287.0,-263.0,,,,,,23.0,-576.3,-614.2,41.8,-816.5,-293.0,,,-168.8,-188.0,,,-327.1,,True,True,True,,,,,,True,False,False,True,False,True,,,True,True,,,True,
27005,87,64.0,,49.0,0.0,,,,,,53.0,110.0,15.7,63.3,,42.0,,,,,,,13.0,,-23.0,,-38.0,-87.0,,,,,,-34.0,23.0,-71.3,-23.7,,-45.0,,,,,,,-74.0,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
27007,178,176.0,,281.0,0.0,,,,,,47.0,207.6,446.7,222.5,,,,,,,,,795.4,,-2.0,,103.0,-178.0,,,,,,-131.0,29.6,268.7,44.5,,,,,,,,,617.4,,,False,False,,,,,,False,False,False,False,,,,,,,,,False,
27009,68,108.0,,93.0,319.0,,,,,,102.0,123.1,35.4,134.8,58.8,114.0,,,,,,,527.3,,40.0,,25.0,251.0,,,,,,34.0,55.1,-32.6,66.8,-9.2,46.0,,,,,,,459.3,,,True,False,,,,,,True,False,True,False,True,False,,,,,,,False,
27011,7,8.0,,4.0,0.0,,,,,,7.0,9.4,1.9,1.5,,1.0,,,,,,,44.7,,1.0,,-3.0,-7.0,,,,,,0.0,2.4,-5.1,-5.5,,-6.0,,,,,,,37.7,,,False,False,,,,,,True,False,False,False,,False,,,,,,,False,
27013,319,380.0,701.7,362.0,279.0,,,,,,296.0,412.8,316.3,391.7,458.3,326.0,,,,,,,29.9,,61.0,382.7,43.0,-40.0,,,,,,-23.0,93.8,-2.7,72.7,139.3,7.0,,,,,,,-289.1,,False,True,True,,,,,,True,False,True,False,False,True,,,,,,,False,
27015,41,48.0,,46.0,92.0,,,,,,63.0,90.7,,43.8,,27.0,,,,,,,67.2,,7.0,,5.0,51.0,,,,,,22.0,49.7,,2.8,,-14.0,,,,,,,26.2,,,True,False,,,,,,False,False,,True,,False,,,,,,,False,
27017,52,36.0,,29.0,24.0,,,,,,89.0,92.1,6.0,44.7,,40.0,,,,,,,34.9,,-16.0,,-23.0,-28.0,,,,,,37.0,40.1,-46.0,-7.3,,-12.0,,,,,,,-17.1,,,False,False,,,,,,False,False,False,True,,True,,,,,,,False,
27019,379,320.0,504.3,254.0,408.0,,,,,,304.0,635.7,93.3,350.1,539.8,255.0,,,,,,,23.7,,-59.0,125.3,-125.0,29.0,,,,,,-75.0,256.7,-285.7,-28.9,160.8,-124.0,,,,,,,-355.3,,False,False,True,,,,,,False,False,False,True,False,False,,,,,,,False,
27021,56,40.0,,34.0,0.0,,,,,,26.0,67.2,8.0,53.2,,,,,,,,,110.0,,-16.0,,-22.0,-56.0,,,,,,-30.0,11.2,-48.0,-2.8,,,,,,,,,54.0,,,False,False,,,,,,False,True,False,True,,,,,,,,,False,
27023,37,16.0,,19.0,0.0,,,,,,23.0,42.8,23.7,16.2,,32.0,,,,,,,0.6,,-21.0,,-18.0,-37.0,,,,,,-14.0,5.8,-13.3,-20.8,,-5.0,,,,,,,-36.4,,,True,False,,,,,,True,True,True,True,,True,,,,,,,False,
27025,91,56.0,46.4,53.0,71.0,,,,,,161.0,133.5,24.7,79.6,71.9,51.0,,,,,,,127.2,,-35.0,-44.6,-38.0,-20.0,,,,,,70.0,42.5,-66.3,-11.4,-19.1,-40.0,,,,,,,36.2,,False,False,True,,,,,,False,False,False,True,True,False,,,,,,,False,
27027,139,184.0,24.9,163.0,270.0,,,,,,108.0,177.6,71.8,261.7,83.3,264.0,,,134.1,,,,683.1,,45.0,-114.1,24.0,131.0,,,,,,-31.0,38.6,-67.2,122.7,-55.7,125.0,,,-4.9,,,,544.1,,False,True,False,,,,,,True,True,False,False,False,False,,,True,,,,False,
27029,3,8.0,,4.0,0.0,,,,,,8.0,7.4,2.0,5.4,,0.0,,,,,,,0.0,,5.0,,1.0,-3.0,,,,,,5.0,4.4,-1.0,2.4,,-3.0,,,,,,,-3.0,,,True,True,,,,,,False,True,True,True,,True,,,,,,,True,
27031,5,0.0,,0.0,0.0,,,,,,4.0,3.9,,0.0,,0.0,,,,,,,0.0,,-5.0,,-5.0,-5.0,,,,,,-1.0,-1.1,,-5.0,,-5.0,,,,,,,-5.0,,,False,False,,,,,,True,True,,True,,False,,,,,,,False,
27033,35,16.0,,12.0,0.0,,,,,,45.0,39.7,2.4,19.4,19.5,50.0,,,,,,,0.5,,-19.0,,-23.0,-35.0,,,,,,10.0,4.7,-32.6,-15.6,-15.5,15.0,,,,,,,-34.5,,,False,False,,,,,,True,True,False,True,True,True,,,,,,,False,
27035,141,60.0,166.3,49.0,0.0,,,,,,112.0,186.9,11.2,73.9,35.6,61.0,,,,,,,113.4,,-81.0,25.3,-92.0,-141.0,,,,,,-29.0,45.9,-129.8,-67.1,-105.4,-80.0,,,,,,,-27.6,,True,False,False,,,,,,True,True,False,True,False,True,,,,,,,True,
27037,1761,1296.0,1284.4,1506.0,760.0,,,,,,1510.0,1711.8,1414.1,1781.5,1451.2,1309.0,,,1400.4,1640.0,,,230.4,,-465.0,-476.6,-255.0,-1001.0,,,,,,-251.0,-49.2,-346.9,20.5,-309.8,-452.0,,,-360.6,-121.0,,,-1530.6,,False,True,False,,,,,,True,True,True,True,True,True,,,True,True,,,False,
27039,25,60.0,,47.0,93.0,,,,,,26.0,102.6,19.0,62.3,67.9,54.0,,,,,,,1.7,,35.0,,22.0,68.0,,,,,,1.0,77.6,-6.0,37.3,42.9,29.0,,,,,,,-23.3,,,True,False,,,,,,True,False,True,False,False,True,,,,,,,True,
27041,49,116.0,,94.0,230.0,,,,,,68.0,129.6,61.8,106.5,,84.0,,,,,,,1409.6,,67.0,,45.0,181.0,,,,,,19.0,80.6,12.8,57.5,,35.0,,,,,,,1360.6,,,True,False,,,,,,True,False,True,True,,True,,,,,,,False,
27043,26,36.0,,29.0,0.0,,,,,,35.0,75.7,23.6,30.2,,38.0,,,,,,,50.3,,10.0,,3.0,-26.0,,,,,,9.0,49.7,-2.4,4.2,,12.0,,,,,,,24.3,,,True,False,,,,,,True,False,True,True,,False,,,,,,,False,
27045,32,36.0,,30.0,0.0,,,,,,17.0,34.0,10.5,44.7,,27.0,,,,,,,100.8,,4.0,,-2.0,-32.0,,,,,,-15.0,2.0,-21.5,12.7,,-5.0,,,,,,,68.8,,,True,False,,,,,,False,True,False,False,,False,,,,,,,False,
27047,43,44.0,,36.0,57.0,,,,,,108.0,144.4,7.4,58.1,57.9,111.0,,,,,,,8.8,,1.0,,-7.0,14.0,,,,,,65.0,101.4,-35.6,15.1,14.9,68.0,,,,,,,-34.2,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
27049,63,28.0,,20.0,28.0,,,,,,107.0,135.1,0.8,32.0,76.9,51.0,,,,,,,13.4,,-35.0,,-43.0,-35.0,,,,,,44.0,72.1,-62.2,-31.0,13.9,-12.0,,,,,,,-49.6,,,False,False,,,,,,False,False,False,True,True,True,,,,,,,False,
27051,24,32.0,,16.0,0.0,,,,,,4.0,22.7,4.7,13.4,,12.0,,,,,,,11.0,,8.0,,-8.0,-24.0,,,,,,-20.0,-1.3,-19.3,-10.6,,-12.0,,,,,,,-13.0,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
27053,5756,4668.0,3549.0,6022.0,5461.0,,,,,,6326.0,3978.4,3783.1,6657.1,1535.0,5754.0,,,6096.9,8973.0,,,2534.3,,-1088.0,-2207.0,266.0,-295.0,,,,,,570.0,-1777.6,-1972.9,901.1,-4221.0,-2.0,,,340.9,3217.0,,,-3221.7,,False,True,True,,,,,,True,False,False,True,False,True,,,True,False,,,False,
27055,25,4.0,,6.0,0.0,,,,,,10.0,20.8,7.7,7.3,,,,,,,,,0.2,,-21.0,,-19.0,-25.0,,,,,,-15.0,-4.2,-17.3,-17.7,,,,,,,,,-24.8,,,True,False,,,,,,True,True,True,True,,,,,,,,,False,
27057,27,8.0,,4.0,0.0,,,,,,19.0,15.5,1.2,2.9,,1.0,,,,,,,0.0,,-19.0,,-23.0,-27.0,,,,,,-8.0,-11.5,-25.8,-24.1,,-26.0,,,,,,,-27.0,,,False,False,,,,,,True,True,False,False,,False,,,,,,,False,
27059,53,48.0,,42.0,82.0,,,,,,118.0,155.5,32.9,48.3,,42.0,,,,,,,750.5,,-5.0,,-11.0,29.0,,,,,,65.0,102.5,-20.1,-4.7,,-11.0,,,,,,,697.5,,,False,False,,,,,,False,False,False,True,,False,,,,,,,False,
27061,53,100.0,,78.0,74.0,,,,,,63.0,106.6,15.5,116.9,,69.0,,,,,,,846.7,,47.0,,25.0,21.0,,,,,,10.0,53.6,-37.5,63.9,,16.0,,,,,,,793.7,,,True,True,,,,,,True,False,True,False,,True,,,,,,,False,
27063,30,16.0,,12.0,0.0,,,,,,33.0,28.6,7.4,8.9,,22.0,,,,,,,0.6,,-14.0,,-18.0,-30.0,,,,,,3.0,-1.4,-22.6,-21.1,,-8.0,,,,,,,-29.4,,,False,False,,,,,,True,True,False,False,,True,,,,,,,False,
27065,22,8.0,,4.0,0.0,,,,,,41.0,20.5,1.2,4.9,,1.0,,,,,,,0.2,,-14.0,,-18.0,-22.0,,,,,,19.0,-1.5,-20.8,-17.1,,-21.0,,,,,,,-21.8,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
27067,118,80.0,,56.0,102.0,,,,,,161.0,155.7,11.0,76.4,18.3,204.0,,,,,,,2.9,,-38.0,,-62.0,-16.0,,,,,,43.0,37.7,-107.0,-41.6,-99.7,86.0,,,,,,,-115.1,,,False,True,,,,,,False,True,False,False,False,False,,,,,,,False,
27069,2,0.0,,0.0,0.0,,,,,,6.0,6.1,0.0,0.0,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,4.0,4.1,-2.0,-2.0,,-2.0,,,,,,,-2.0,,,False,False,,,,,,False,False,True,True,,False,,,,,,,False,
27071,53,40.0,,33.0,0.0,,,,,,28.0,64.9,7.8,52.2,,,,,,,,,1.4,,-13.0,,-20.0,-53.0,,,,,,-25.0,11.9,-45.2,-0.8,,,,,,,,,-51.6,,,False,False,,,,,,False,True,False,True,,,,,,,,,False,
27073,3,4.0,,0.0,0.0,,,,,,7.0,5.9,0.4,0.2,,0.0,,,,,,,0.0,,1.0,,-3.0,-3.0,,,,,,4.0,2.9,-2.6,-2.8,,-3.0,,,,,,,-3.0,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
27075,13,24.0,,8.0,0.0,,,,,,24.0,14.3,1.6,1.8,,7.0,,,,,,,0.5,,11.0,,-5.0,-13.0,,,,,,11.0,1.3,-11.4,-11.2,,-6.0,,,,,,,-12.5,,,True,False,,,,,,False,True,False,False,,True,,,,,,,False,
27077,7,0.0,,0.0,0.0,,,,,,16.0,0.0,,0.0,,0.0,,,,,,,,,-7.0,,-7.0,-7.0,,,,,,9.0,-7.0,,-7.0,,-7.0,,,,,,,,,,False,False,,,,,,False,False,,True,,False,,,,,,,,
27079,96,100.0,,79.0,130.0,,,,,,67.0,143.2,28.6,109.7,135.0,68.0,,,,,,,13.1,,4.0,,-17.0,34.0,,,,,,-29.0,47.2,-67.4,13.7,39.0,-28.0,,,,,,,-82.9,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
27081,21,92.0,,60.0,0.0,,,,,,8.0,48.2,11.3,78.5,,,,,,,,,17.0,,71.0,,39.0,-21.0,,,,,,-13.0,27.2,-9.7,57.5,,,,,,,,,-4.0,,,True,True,,,,,,True,True,True,True,,,,,,,,,True,
27083,54,172.0,,101.0,277.0,,,,,,72.0,255.7,18.4,114.1,89.6,151.0,,,,,,,162.5,,118.0,,47.0,223.0,,,,,,18.0,201.7,-35.6,60.1,35.6,97.0,,,,,,,108.5,,,True,False,,,,,,True,False,True,True,True,True,,,,,,,True,
27085,138,44.0,,37.0,53.0,,,,,,101.0,138.9,16.8,52.3,60.5,46.0,,,,,,,1443.2,,-94.0,,-101.0,-85.0,,,,,,-37.0,0.9,-121.2,-85.7,-77.5,-92.0,,,,,,,1305.2,,,False,True,,,,,,True,True,False,True,True,True,,,,,,,False,
27087,13,24.0,,12.0,0.0,,,,,,4.0,11.7,2.5,7.1,,,,,,,,,0.9,,11.0,,-1.0,-13.0,,,,,,-9.0,-1.3,-10.5,-5.9,,,,,,,,,-12.1,,,True,False,,,,,,True,True,True,True,,,,,,,,,False,
27089,11,28.0,,13.0,0.0,,,,,,11.0,27.4,2.7,9.3,,,,,,,,,0.8,,17.0,,2.0,-11.0,,,,,,0.0,16.4,-8.3,-1.7,,,,,,,,,-10.2,,,True,True,,,,,,True,True,True,True,,,,,,,,,True,
27091,33,24.0,,25.0,29.0,,,,,,86.0,51.0,8.1,44.2,31.7,65.0,,,,,,,1.1,,-9.0,,-8.0,-4.0,,,,,,53.0,18.0,-24.9,11.2,-1.3,32.0,,,,,,,-31.9,,,True,True,,,,,,False,False,False,False,True,False,,,,,,,False,
27093,20,28.0,,25.0,16.0,,,,,,51.0,56.8,17.9,30.7,,28.0,,,,,,,1.8,,8.0,,5.0,-4.0,,,,,,31.0,36.8,-2.1,10.7,,8.0,,,,,,,-18.2,,,True,True,,,,,,False,False,True,False,,False,,,,,,,False,
27095,30,20.0,,18.0,0.0,,,,,,60.0,47.9,9.1,25.8,,21.0,,,,,,,454.6,,-10.0,,-12.0,-30.0,,,,,,30.0,17.9,-20.9,-4.2,,-9.0,,,,,,,424.6,,,False,False,,,,,,False,False,False,True,,True,,,,,,,False,
27097,26,32.0,,24.0,0.0,,,,,,67.0,71.1,10.6,29.0,,28.0,,,,,,,217.7,,6.0,,-2.0,-26.0,,,,,,41.0,45.1,-15.4,3.0,,2.0,,,,,,,191.7,,,True,False,,,,,,False,False,False,True,,True,,,,,,,False,
27099,123,80.0,,65.0,33.0,,,,,,164.0,155.1,16.2,99.6,65.5,,,,,,,,38.0,,-43.0,,-58.0,-90.0,,,,,,41.0,32.1,-106.8,-23.4,-57.5,,,,,,,,-85.0,,,False,False,,,,,,True,True,False,True,False,,,,,,,,False,
27101,34,80.0,,48.0,0.0,,,,,,20.0,71.7,14.7,50.6,,,,,,,,,20.3,,46.0,,14.0,-34.0,,,,,,-14.0,37.7,-19.3,16.6,,,,,,,,,-13.7,,,True,True,,,,,,True,True,True,True,,,,,,,,,True,
27103,151,68.0,,71.0,177.0,,,,,,82.0,197.1,33.0,112.2,172.3,90.0,,,,,,,19.6,,-83.0,,-80.0,26.0,,,,,,-69.0,46.1,-118.0,-38.8,21.3,-61.0,,,,,,,-131.4,,,True,True,,,,,,True,True,False,True,True,True,,,,,,,False,
27105,79,80.0,,55.0,137.0,,,,,,149.0,61.9,7.7,76.2,10.5,,,,,,,,0.0,,1.0,,-24.0,58.0,,,,,,70.0,-17.1,-71.3,-2.8,-68.5,,,,,,,,-79.0,,,False,False,,,,,,False,False,False,False,False,,,,,,,,False,
27107,20,4.0,,4.0,0.0,,,,,,8.0,17.9,2.3,0.8,,,,,,,,,1.6,,-16.0,,-16.0,-20.0,,,,,,-12.0,-2.1,-17.7,-19.2,,,,,,,,,-18.4,,,False,False,,,,,,True,True,False,False,,,,,,,,,False,
