,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
29229,39,70.0,,0.0,,,,,42.0,28.6,5.6,,,42.0,,,,,,,217.2,31.0,,-39.0,,,,,3.0,-10.4,-33.4,,,3.0,,,,,,,178.2,,False,,,,,True,True,False,,,True,,,,,,,False
29510,2637,1680.0,326.7,4537.0,,,,,2961.0,2177.3,1294.2,1560.3,462.1,2178.0,,,1447.9,2372.0,,,5107.8,-957.0,-2310.3,1900.0,,,,,324.0,-459.7,-1342.8,-1076.7,-2174.9,-459.0,,,-1189.1,-265.0,,,2470.8,False,False,,,,,True,True,False,False,False,True,,,False,True,,,False
30001,70,10.0,,0.0,,,,,0.0,26.3,1.2,,,,,,,,,,72.4,-60.0,,-70.0,,,,,-70.0,-43.7,-68.8,,,,,,,,,,2.4,,False,,,,,False,True,False,,,,,,,,,,True
30003,399,125.0,,0.0,,,,,42.0,130.1,141.1,,17.9,167.0,,,,,,,352.5,-274.0,,-399.0,,,,,-357.0,-268.9,-257.9,,-381.1,-232.0,,,,,,,-46.5,,False,,,,,False,True,True,,False,True,,,,,,,True
30005,15,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-15.0,,-15.0,,,,,-15.0,-15.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
30007,7,10.0,,0.0,,,,,18.0,6.2,4.7,,,15.0,,,,,,,304.3,3.0,,-7.0,,,,,11.0,-0.8,-2.3,,,8.0,,,,,,,297.3,,False,,,,,False,True,True,,,False,,,,,,,False
30009,43,25.0,,0.0,,,,,24.0,38.8,39.5,,,44.0,,,,,,,13.5,-18.0,,-43.0,,,,,-19.0,-4.2,-3.5,,,1.0,,,,,,,-29.5,,False,,,,,False,True,True,,,True,,,,,,,False
30011,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
30013,135,65.0,0.0,35.0,,,,,250.0,115.5,80.1,92.7,,83.0,,,,,,,1199.0,-70.0,-135.0,-100.0,,,,,115.0,-19.5,-54.9,-42.3,,-52.0,,,,,,,1064.0,False,False,,,,,False,True,True,True,,True,,,,,,,False
30015,10,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-10.0,,-10.0,,,,,-10.0,-10.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
30017,23,40.0,,0.0,,,,,49.0,25.8,,,,58.0,,,,,,,408.4,17.0,,-23.0,,,,,26.0,2.8,,,,35.0,,,,,,,385.4,,False,,,,,False,True,,,,False,,,,,,,False
30019,3,0.0,,0.0,,,,,2.0,0.0,,,,,,,,,,,,-3.0,,-3.0,,,,,-1.0,-3.0,,,,,,,,,,,,,False,,,,,True,False,,,,,,,,,,,
30021,23,0.0,,0.0,,,,,46.0,12.8,,,,10.0,,,,,,,0.0,-23.0,,-23.0,,,,,23.0,-10.2,,,,-13.0,,,,,,,-23.0,,False,,,,,False,True,,,,True,,,,,,,True
30023,24,10.0,,0.0,,,,,30.0,16.0,1.4,,,,,,,,,,408.2,-14.0,,-24.0,,,,,6.0,-8.0,-22.6,,,,,,,,,,384.2,,False,,,,,True,True,False,,,,,,,,,,False
30025,2,0.0,,0.0,,,,,6.0,0.0,,,,,,,,,,,,-2.0,,-2.0,,,,,4.0,-2.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
30027,21,0.0,,0.0,,,,,7.0,12.9,,,,,,,,,,,0.0,-21.0,,-21.0,,,,,-14.0,-8.1,,,,,,,,,,,-21.0,,False,,,,,True,True,,,,,,,,,,,False
30029,319,20.0,0.0,0.0,,,,,120.0,116.6,129.8,26.3,,,,,,,,,8.5,-299.0,-319.0,-319.0,,,,,-199.0,-202.4,-189.2,-292.7,,,,,,,,,-310.5,False,False,,,,,True,True,True,True,,,,,,,,,False
30031,587,585.0,37.6,3142.0,,,,,204.0,352.4,1177.8,608.1,260.2,654.0,,,,,,,3892.2,-2.0,-549.4,2555.0,,,,,-383.0,-234.6,590.8,21.1,-326.8,67.0,,,,,,,3305.2,False,False,,,,,False,False,False,False,False,False,,,,,,,False
30033,12,0.0,,0.0,,,,,3.0,0.0,,,,,,,,,,,,-12.0,,-12.0,,,,,-9.0,-12.0,,,,,,,,,,,,,False,,,,,True,False,,,,,,,,,,,
30035,59,30.0,,0.0,,,,,2.0,38.2,34.2,,,,,,,,,,7.1,-29.0,,-59.0,,,,,-57.0,-20.8,-24.8,,,,,,,,,,-51.9,,False,,,,,False,True,True,,,,,,,,,,False
30037,0,0.0,,0.0,,,,,5.0,0.8,0.3,,,,,,,,,,0.0,0.0,,0.0,,,,,5.0,0.8,0.3,,,,,,,,,,0.0,,True,,,,,False,False,False,,,,,,,,,,True
30039,12,10.0,,0.0,,,,,0.0,19.0,,,,,,,,,,,37.9,-2.0,,-12.0,,,,,-12.0,7.0,,,,,,,,,,,25.9,,False,,,,,False,False,,,,,,,,,,,False
30041,39,60.0,,0.0,,,,,2.0,52.1,5.6,,,46.0,,,,,,,497.0,21.0,,-39.0,,,,,-37.0,13.1,-33.4,,,7.0,,,,,,,458.0,,False,,,,,False,True,False,,,True,,,,,,,False
30043,25,15.0,,0.0,,,,,11.0,11.1,1.7,,,,,,,,,,599.3,-10.0,,-25.0,,,,,-14.0,-13.9,-23.3,,,,,,,,,,574.3,,False,,,,,False,False,False,,,,,,,,,,False
30045,3,0.0,,0.0,,,,,4.0,0.0,,,,,,,,,,,,-3.0,,-3.0,,,,,1.0,-3.0,,,,,,,,,,,,,False,,,,,True,False,,,,,,,,,,,
30047,142,145.0,,56.0,,,,,71.0,100.8,92.2,,,161.0,,,,,,,1400.3,3.0,,-86.0,,,,,-71.0,-41.2,-49.8,,,19.0,,,,,,,1258.3,,False,,,,,False,False,False,,,False,,,,,,,False
30049,132,70.0,0.0,0.0,,,,,105.0,101.6,56.0,74.1,,70.0,,,,,,,430.4,-62.0,-132.0,-132.0,,,,,-27.0,-30.4,-76.0,-57.9,,-62.0,,,,,,,298.4,False,False,,,,,True,True,False,True,,False,,,,,,,False
30051,0,0.0,,0.0,,,,,0.0,2.9,0.1,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,2.9,0.1,,,,,,,,,,0.0,,True,,,,,True,False,False,,,,,,,,,,True
30053,65,20.0,,0.0,,,,,17.0,9.8,3.3,,,25.0,,,,,,,764.4,-45.0,,-65.0,,,,,-48.0,-55.2,-61.7,,,-40.0,,,,,,,699.4,,False,,,,,False,False,False,,,True,,,,,,,False
30055,5,0.0,,0.0,,,,,4.0,0.0,,,,,,,,,,,,-5.0,,-5.0,,,,,-1.0,-5.0,,,,,,,,,,,,,False,,,,,True,False,,,,,,,,,,,
30057,59,70.0,,0.0,,,,,10.0,10.0,9.8,,,62.0,,,,,,,262.7,11.0,,-59.0,,,,,-49.0,-49.0,-49.2,,,3.0,,,,,,,203.7,,False,,,,,False,False,False,,,True,,,,,,,False
30059,0,10.0,,0.0,,,,,6.0,15.1,0.3,,,18.0,,,,,,,70.2,10.0,,0.0,,,,,6.0,15.1,0.3,,,18.0,,,,,,,70.2,,True,,,,,True,False,True,,,False,,,,,,,False
30061,2,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-2.0,,-2.0,,,,,-2.0,-2.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
30063,259,85.0,9.2,177.0,,,,,1066.0,292.9,0.7,77.8,91.6,,,,,,,,3.2,-174.0,-249.8,-82.0,,,,,807.0,33.9,-258.3,-181.2,-167.4,,,,,,,,-255.8,False,True,,,,,False,True,False,False,True,,,,,,,,False
30065,3,0.0,,0.0,,,,,11.0,6.9,0.1,,,,,,,,,,0.0,-3.0,,-3.0,,,,,8.0,3.9,-2.9,,,,,,,,,,-3.0,,False,,,,,False,False,True,,,,,,,,,,False
30067,47,15.0,,0.0,,,,,40.0,23.7,7.1,,,,,,,,,,1.1,-32.0,,-47.0,,,,,-7.0,-23.3,-39.9,,,,,,,,,,-45.9,,False,,,,,True,True,False,,,,,,,,,,False
30069,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
30071,91,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-91.0,,-91.0,,,,,-91.0,-91.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
30073,9,0.0,,0.0,,,,,0.0,9.4,0.2,,,,,,,,,,0.0,-9.0,,-9.0,,,,,-9.0,0.4,-8.8,,,,,,,,,,-9.0,,False,,,,,False,True,True,,,,,,,,,,False
30075,1,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-1.0,,-1.0,,,,,-1.0,-1.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
30077,2,0.0,,0.0,,,,,2.0,0.0,,,,,,,,,,,,-2.0,,-2.0,,,,,0.0,-2.0,,,,,,,,,,,,,False,,,,,True,False,,,,,,,,,,,
30079,1,0.0,,0.0,,,,,4.0,0.0,,,,,,,,,,,,-1.0,,-1.0,,,,,3.0,-1.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
30081,43,45.0,,0.0,,,,,18.0,123.0,84.2,,,67.0,,,,,,,66.5,2.0,,-43.0,,,,,-25.0,80.0,41.2,,,24.0,,,,,,,23.5,,False,,,,,False,False,False,,,False,,,,,,,False
30083,20,45.0,,0.0,,,,,69.0,38.2,38.1,,,44.0,,,,,,,73.3,25.0,,-20.0,,,,,49.0,18.2,18.1,,,24.0,,,,,,,53.3,,True,,,,,False,True,True,,,True,,,,,,,False
30085,25,15.0,,0.0,,,,,1.0,1.6,2.1,,,,,,,,,,539.4,-10.0,,-25.0,,,,,-24.0,-23.4,-22.9,,,,,,,,,,514.4,,False,,,,,False,False,False,,,,,,,,,,False
30087,59,10.0,,0.0,,,,,15.0,30.3,7.6,,,,,,,,,,319.6,-49.0,,-59.0,,,,,-44.0,-28.7,-51.4,,,,,,,,,,260.6,,False,,,,,True,True,False,,,,,,,,,,False
30089,11,0.0,,0.0,,,,,3.0,0.0,,,,,,,,,,,,-11.0,,-11.0,,,,,-8.0,-11.0,,,,,,,,,,,,,False,,,,,True,False,,,,,,,,,,,
30091,4,0.0,,0.0,,,,,0.0,5.9,,,,,,,,,,,0.0,-4.0,,-4.0,,,,,-4.0,1.9,,,,,,,,,,,-4.0,,False,,,,,False,True,,,,,,,,,,,False
30093,80,25.0,,0.0,,,,,118.0,23.0,17.3,,,37.0,,,,,,,168.7,-55.0,,-80.0,,,,,38.0,-57.0,-62.7,,,-43.0,,,,,,,88.7,,False,,,,,True,False,False,,,True,,,,,,,False
30095,22,15.0,,0.0,,,,,30.0,23.8,5.4,,,,,,,,,,86.2,-7.0,,-22.0,,,,,8.0,1.8,-16.6,,,,,,,,,,64.2,,False,,,,,False,True,False,,,,,,,,,,False
30097,5,0.0,,0.0,,,,,13.0,0.0,,,,,,,,,,,,-5.0,,-5.0,,,,,8.0,-5.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
30099,1,20.0,,0.0,,,,,5.0,38.2,,,,26.0,,,,,,,37.3,19.0,,-1.0,,,,,4.0,37.2,,,,25.0,,,,,,,36.3,,True,,,,,True,False,,,,False,,,,,,,False
30101,15,0.0,,0.0,,,,,2.0,1.5,11.6,,,,,,,,,,0.0,-15.0,,-15.0,,,,,-13.0,-13.5,-3.4,,,,,,,,,,-15.0,,False,,,,,True,True,True,,,,,,,,,,False
30103,0,0.0,,0.0,,,,,3.0,4.2,,,,,,,,,,,0.0,0.0,,0.0,,,,,3.0,4.2,,,,,,,,,,,0.0,,True,,,,,False,False,,,,,,,,,,,True
30105,27,0.0,,0.0,,,,,4.0,29.6,,,,,,,,,,,0.0,-27.0,,-27.0,,,,,-23.0,2.6,,,,,,,,,,,-27.0,,False,,,,,True,True,,,,,,,,,,,True
30107,1,5.0,,0.0,,,,,14.0,7.3,0.1,,,,,,,,,,0.8,4.0,,-1.0,,,,,13.0,6.3,-0.9,,,,,,,,,,-0.2,,True,,,,,False,False,True,,,,,,,,,,True
30109,3,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-3.0,,-3.0,,,,,-3.0,-3.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
30111,1052,950.0,489.2,5895.0,,,,,397.0,1140.3,3238.9,1255.0,496.1,976.0,,,,8113.0,,,2504.3,-102.0,-562.8,4843.0,,,,,-655.0,88.3,2186.9,203.0,-555.9,-76.0,,,,7061.0,,,1452.3,False,False,,,,,False,True,False,False,False,True,,,,False,,,False
31001,52,65.0,,84.0,,,,,304.0,182.7,12.5,,9.9,55.0,,,,,,,177.9,13.0,,32.0,,,,,252.0,130.7,-39.5,,-42.1,3.0,,,,,,,125.9,,False,,,,,False,False,False,,False,True,,,,,,,False
31003,10,15.0,,0.0,,,,,10.0,14.9,0.4,,,,,,,,,,299.5,5.0,,-10.0,,,,,0.0,4.9,-9.6,,,,,,,,,,289.5,,False,,,,,True,True,False,,,,,,,,,,False
31005,1,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-1.0,,-1.0,,,,,-1.0,-1.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
31007,1,0.0,,0.0,,,,,0.0,7.2,,,,,,,,,,,0.0,-1.0,,-1.0,,,,,-1.0,6.2,,,,,,,,,,,-1.0,,False,,,,,False,False,,,,,,,,,,,True
31009,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31011,5,0.0,,0.0,,,,,5.0,1.9,0.1,,,,,,,,,,0.0,-5.0,,-5.0,,,,,0.0,-3.1,-4.9,,,,,,,,,,-5.0,,False,,,,,True,True,True,,,,,,,,,,False
31013,12,5.0,,0.0,,,,,21.0,16.4,0.1,,,,,,,,,,478.8,-7.0,,-12.0,,,,,9.0,4.4,-11.9,,,,,,,,,,466.8,,False,,,,,False,True,False,,,,,,,,,,False
31015,7,0.0,,0.0,,,,,4.0,4.3,0.0,,,,,,,,,,0.0,-7.0,,-7.0,,,,,-3.0,-2.7,-7.0,,,,,,,,,,-7.0,,False,,,,,True,True,True,,,,,,,,,,False
31017,2,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-2.0,,-2.0,,,,,-2.0,-2.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
31019,288,55.0,,58.0,,,,,50.0,234.0,16.7,,23.8,45.0,,,,,,,328.1,-233.0,,-230.0,,,,,-238.0,-54.0,-271.3,,-264.2,-243.0,,,,,,,40.1,,True,,,,,False,True,False,,False,False,,,,,,,True
31021,39,0.0,,0.0,,,,,21.0,10.3,0.8,,,,,,,,,,0.0,-39.0,,-39.0,,,,,-18.0,-28.7,-38.2,,,,,,,,,,-39.0,,False,,,,,True,True,True,,,,,,,,,,True
31023,17,0.0,,0.0,,,,,15.0,16.2,2.0,,,,,,,,,,0.0,-17.0,,-17.0,,,,,-2.0,-0.8,-15.0,,,,,,,,,,-17.0,,False,,,,,True,True,True,,,,,,,,,,True
31025,129,65.0,,63.0,,,,,35.0,152.2,6.9,,,,,,,,,,605.0,-64.0,,-66.0,,,,,-94.0,23.2,-122.1,,,,,,,,,,476.0,,False,,,,,False,True,False,,,,,,,,,,False
31027,8,10.0,,0.0,,,,,24.0,32.6,1.2,,,,,,,,,,7.1,2.0,,-8.0,,,,,16.0,24.6,-6.8,,,,,,,,,,-0.9,,False,,,,,False,False,False,,,,,,,,,,True
31029,6,0.0,,0.0,,,,,0.0,8.4,0.0,,,,,,,,,,0.0,-6.0,,-6.0,,,,,-6.0,2.4,-6.0,,,,,,,,,,-6.0,,False,,,,,False,True,True,,,,,,,,,,False
31031,2,5.0,,0.0,,,,,0.0,22.6,0.1,,,,,,,,,,45.8,3.0,,-2.0,,,,,-2.0,20.6,-1.9,,,,,,,,,,43.8,,True,,,,,True,False,True,,,,,,,,,,False
31033,8,5.0,,0.0,,,,,2.0,23.5,1.0,,,,,,,,,,123.2,-3.0,,-8.0,,,,,-6.0,15.5,-7.0,,,,,,,,,,115.2,,False,,,,,False,False,False,,,,,,,,,,False
31035,22,10.0,,0.0,,,,,1.0,12.3,1.4,,,,,,,,,,127.6,-12.0,,-22.0,,,,,-21.0,-9.7,-20.6,,,,,,,,,,105.6,,False,,,,,False,True,False,,,,,,,,,,False
31037,34,45.0,,59.0,,,,,253.0,76.2,4.7,,6.3,,,,,,,,0.0,11.0,,25.0,,,,,219.0,42.2,-29.3,,-27.7,,,,,,,,-34.0,,False,,,,,False,False,False,,False,,,,,,,,False
31039,34,10.0,,0.0,,,,,38.0,19.9,1.5,,,,,,,,,,3.8,-24.0,,-34.0,,,,,4.0,-14.1,-32.5,,,,,,,,,,-30.2,,False,,,,,True,True,False,,,,,,,,,,False
31041,18,0.0,,0.0,,,,,0.0,10.2,1.4,,,,,,,,,,0.0,-18.0,,-18.0,,,,,-18.0,-7.8,-16.6,,,,,,,,,,-18.0,,False,,,,,False,True,True,,,,,,,,,,False
31043,155,60.0,,62.0,,,,,440.0,58.1,6.0,,14.4,,,,,,,,0.0,-95.0,,-93.0,,,,,285.0,-96.9,-149.0,,-140.6,,,,,,,,-155.0,,True,,,,,False,False,False,,False,,,,,,,,False
31045,11,0.0,,0.0,,,,,22.0,21.2,0.1,,,,,,,,,,0.0,-11.0,,-11.0,,,,,11.0,10.2,-10.9,,,,,,,,,,-11.0,,False,,,,,False,True,True,,,,,,,,,,False
31047,103,45.0,,32.0,,,,,60.0,138.6,18.4,,4.4,142.0,,,,,,,144.5,-58.0,,-71.0,,,,,-43.0,35.6,-84.6,,-98.6,39.0,,,,,,,41.5,,False,,,,,True,True,False,,False,True,,,,,,,True
31049,3,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-3.0,,-3.0,,,,,-3.0,-3.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
31051,8,10.0,,0.0,,,,,34.0,30.6,6.5,,,,,,,,,,0.4,2.0,,-8.0,,,,,26.0,22.6,-1.5,,,,,,,,,,-7.6,,False,,,,,False,False,True,,,,,,,,,,False
31053,130,80.0,,20.0,,,,,458.0,306.0,9.1,,39.0,,,,,,,,140.7,-50.0,,-110.0,,,,,328.0,176.0,-120.9,,-91.0,,,,,,,,10.7,,False,,,,,False,False,False,,False,,,,,,,,True
31055,4081,2810.0,1171.5,5011.0,,,,,3547.0,4359.3,1141.6,2613.3,1041.9,1690.0,,,2618.1,1351.0,,,3531.5,-1271.0,-2909.5,930.0,,,,,-534.0,278.3,-2939.4,-1467.7,-3039.1,-2391.0,,,-1462.9,-2730.0,,,-549.5,False,True,,,,,True,True,False,False,False,False,,,False,False,,,True
31057,3,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-3.0,,-3.0,,,,,-3.0,-3.0,,,,,,,,,,,,,False,,,,,False,False,,,,,,,,,,,
31059,11,20.0,,0.0,,,,,1.0,26.5,1.4,,,,,,,,,,175.9,9.0,,-11.0,,,,,-10.0,15.5,-9.6,,,,,,,,,,164.9,,False,,,,,False,False,False,,,,,,,,,,False
31061,7,5.0,,0.0,,,,,0.0,4.8,0.1,,,,,,,,,,0.2,-2.0,,-7.0,,,,,-7.0,-2.2,-6.9,,,,,,,,,,-6.8,,False,,,,,False,False,False,,,,,,,,,,False
31063,2,5.0,,0.0,,,,,0.0,12.2,0.0,,,,,,,,,,129.2,3.0,,-2.0,,,,,-2.0,10.2,-2.0,,,,,,,,,,127.2,,True,,,,,True,False,True,,,,,,,,,,False
31065,7,0.0,,0.0,,,,,0.0,5.6,0.3,,,,,,,,,,0.0,-7.0,,-7.0,,,,,-7.0,-1.4,-6.7,,,,,,,,,,-7.0,,False,,,,,False,True,True,,,,,,,,,,False
31067,34,30.0,,0.0,,,,,31.0,63.8,4.3,,,20.0,,,,,,,41.2,-4.0,,-34.0,,,,,-3.0,29.8,-29.7,,,-14.0,,,,,,,7.2,,False,,,,,True,False,False,,,False,,,,,,,False
31069,0,0.0,,0.0,,,,,0.0,5.5,0.1,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,5.5,0.1,,,,,,,,,,0.0,,True,,,,,True,False,False,,,,,,,,,,True
31071,4,5.0,,0.0,,,,,0.0,15.4,0.0,,,,,,,,,,95.3,1.0,,-4.0,,,,,-4.0,11.4,-4.0,,,,,,,,,,91.3,,False,,,,,False,False,False,,,,,,,,,,False
31073,9,0.0,,0.0,,,,,0.0,3.2,0.4,,,,,,,,,,0.0,-9.0,,-9.0,,,,,-9.0,-5.8,-8.6,,,,,,,,,,-9.0,,False,,,,,False,True,True,,,,,,,,,,False
31075,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31077,5,10.0,,0.0,,,,,0.0,11.1,0.1,,,,,,,,,,0.2,5.0,,-5.0,,,,,-5.0,6.1,-4.9,,,,,,,,,,-4.8,,False,,,,,False,False,True,,,,,,,,,,True
31079,152,80.0,98.6,118.0,,,,,1011.0,235.5,14.5,121.4,10.8,,,,100.8,,,,82.6,-72.0,-53.4,-34.0,,,,,859.0,83.5,-137.5,-30.6,-141.2,,,,-51.2,,,,-69.4,True,True,,,,,False,False,False,True,False,,,,True,,,,True
31081,35,25.0,,0.0,,,,,10.0,40.4,3.6,,,18.0,,,,,,,14.7,-10.0,,-35.0,,,,,-25.0,5.4,-31.4,,,-17.0,,,,,,,-20.3,,False,,,,,False,True,False,,,False,,,,,,,False
31083,1,0.0,,0.0,,,,,0.0,9.2,0.0,,,,,,,,,,0.0,-1.0,,-1.0,,,,,-1.0,8.2,-1.0,,,,,,,,,,-1.0,,False,,,,,False,False,True,,,,,,,,,,False
31085,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31087,1,0.0,,0.0,,,,,0.0,4.1,0.0,,,,,,,,,,0.0,-1.0,,-1.0,,,,,-1.0,3.1,-1.0,,,,,,,,,,-1.0,,False,,,,,False,False,True,,,,,,,,,,False
31089,10,5.0,,0.0,,,,,5.0,33.9,0.2,,,,,,,,,,302.0,-5.0,,-10.0,,,,,-5.0,23.9,-9.8,,,,,,,,,,292.0,,False,,,,,False,False,False,,,,,,,,,,False
31091,2,5.0,,0.0,,,,,0.0,11.7,,,,,,,,,,,0.1,3.0,,-2.0,,,,,-2.0,9.7,,,,,,,,,,,-1.9,,True,,,,,True,False,,,,,,,,,,,True
31093,10,5.0,,0.0,,,,,5.0,17.6,1.9,,,,,,,,,,0.0,-5.0,,-10.0,,,,,-5.0,7.6,-8.1,,,,,,,,,,-10.0,,False,,,,,False,False,False,,,,,,,,,,False
31095,9,5.0,,0.0,,,,,5.0,13.3,0.4,,,,,,,,,,21.5,-4.0,,-9.0,,,,,-4.0,4.3,-8.6,,,,,,,,,,12.5,,False,,,,,False,False,False,,,,,,,,,,False
31097,8,5.0,,0.0,,,,,5.0,4.4,0.1,,,,,,,,,,12.0,-3.0,,-8.0,,,,,-3.0,-3.6,-7.9,,,,,,,,,,4.0,,False,,,,,False,False,False,,,,,,,,,,False
31099,65,10.0,,0.0,,,,,2.0,9.8,0.4,,,,,,,,,,1.8,-55.0,,-65.0,,,,,-63.0,-55.2,-64.6,,,,,,,,,,-63.2,,False,,,,,False,False,False,,,,,,,,,,False
31101,33,0.0,,0.0,,,,,0.0,11.8,0.1,,,,,,,,,,0.0,-33.0,,-33.0,,,,,-33.0,-21.2,-32.9,,,,,,,,,,-33.0,,False,,,,,False,True,True,,,,,,,,,,True
31103,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31105,4,0.0,,0.0,,,,,0.0,4.0,0.3,,,,,,,,,,0.0,-4.0,,-4.0,,,,,-4.0,-0.0,-3.7,,,,,,,,,,-4.0,,False,,,,,False,True,True,,,,,,,,,,True
31107,18,15.0,,0.0,,,,,15.0,15.6,2.4,,,,,,,,,,1.0,-3.0,,-18.0,,,,,-3.0,-2.4,-15.6,,,,,,,,,,-17.0,,False,,,,,False,True,False,,,,,,,,,,False
31109,1348,1245.0,802.8,6147.0,,,,,2567.0,2800.7,1125.4,1365.7,789.2,555.0,,,1303.4,1988.0,,,5196.0,-103.0,-545.2,4799.0,,,,,1219.0,1452.7,-222.6,17.7,-558.8,-793.0,,,-44.6,640.0,,,3848.0,False,False,,,,,False,False,False,True,False,False,,,True,False,,,False
31111,131,40.0,,2.0,,,,,8.0,93.7,3.8,,,20.0,,,,,,,101.6,-91.0,,-129.0,,,,,-123.0,-37.3,-127.2,,,-111.0,,,,,,,-29.4,,False,,,,,False,True,False,,,False,,,,,,,True
31113,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31115,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
31117,3,15.0,,0.0,,,,,0.0,12.2,,,,,,,,,,,20.9,12.0,,-3.0,,,,,-3.0,9.2,,,,,,,,,,,17.9,,True,,,,,True,True,,,,,,,,,,,False
31119,110,55.0,,76.0,,,,,445.0,209.0,4.5,,28.6,,,,,,,,37.4,-55.0,,-34.0,,,,,335.0,99.0,-105.5,,-81.4,,,,,,,,-72.6,,True,,,,,False,False,False,,False,,,,,,,,False
31121,24,0.0,,0.0,,,,,8.0,9.8,1.5,,,,,,,,,,0.0,-24.0,,-24.0,,,,,-16.0,-14.2,-22.5,,,,,,,,,,-24.0,,False,,,,,True,True,True,,,,,,,,,,True
