,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
48285,249,230.0,,68.0,,,,,66.0,,257.1,76.6,,3.2,0.9,,201.6,87.0,-19.0,,-181.0,,,,,-183.0,,8.1,-172.4,,-245.8,-248.1,,-47.4,-162.0,,False,,,,,False,,True,False,,False,False,,False,False
48287,45,5.0,,0.0,,,,,85.0,,75.3,51.8,,0.2,0.0,,,3.0,-40.0,,-45.0,,,,,40.0,,30.3,6.8,,-44.8,-45.0,,,-42.0,,False,,,,,False,,True,True,,False,False,,,False
48289,117,185.0,,255.0,,,,,107.0,,235.4,75.9,,121.5,1.7,,,281.0,68.0,,138.0,,,,,-10.0,,118.4,-41.1,,4.5,-115.3,,,164.0,,False,,,,,True,,False,True,,True,False,,,False
48291,186,0.0,,38.0,,,,,383.0,,152.7,192.8,,4.3,0.2,,64.3,24.0,-186.0,,-148.0,,,,,197.0,,-33.3,6.8,,-181.7,-185.8,,-121.7,-162.0,,True,,,,,False,,True,True,,True,True,,True,True
48293,117,205.0,,146.0,,,,,159.0,,242.4,71.1,,93.4,0.1,,,301.0,88.0,,29.0,,,,,42.0,,125.4,-45.9,,-23.6,-116.9,,,184.0,,True,,,,,True,,False,True,,True,False,,,False
48295,61,45.0,,8.0,,,,,20.0,,336.2,8.5,,3.2,,,,25.0,-16.0,,-53.0,,,,,-41.0,,275.2,-52.5,,-57.8,,,,-36.0,,False,,,,,False,,False,False,,False,,,,False
48297,45,0.0,,0.0,,,,,21.0,,2.8,15.5,,0.5,0.0,,,0.0,-45.0,,-45.0,,,,,-24.0,,-42.2,-29.5,,-44.5,-45.0,,,-45.0,,False,,,,,True,,True,True,,True,False,,,False
48299,97,80.0,,69.0,,,,,114.0,,153.2,82.6,,27.8,90.9,,,203.0,-17.0,,-28.0,,,,,17.0,,56.2,-14.4,,-69.2,-6.1,,,106.0,,False,,,,,False,,False,True,,False,True,,,False
48301,3,0.0,,0.0,,,,,0.0,,3.7,0.0,,,,,,,-3.0,,-3.0,,,,,-3.0,,0.7,-3.0,,,,,,,,False,,,,,False,,True,False,,,,,,
48303,12960,8295.0,,14136.0,,,,,6608.0,,7780.6,4607.8,,7908.3,5031.4,,3595.7,8572.0,-4665.0,,1176.0,,,,,-6352.0,,-5179.4,-8352.2,,-5051.7,-7928.6,,-9364.3,-4388.0,,True,,,,,False,,False,False,,False,False,,False,True
48305,169,145.0,,0.0,,,,,15.0,,60.7,18.8,,150.7,39.4,,,163.0,-24.0,,-169.0,,,,,-154.0,,-108.3,-150.2,,-18.3,-129.6,,,-6.0,,False,,,,,False,,False,False,,True,False,,,True
48307,197,65.0,,16.0,,,,,41.0,,41.1,26.8,,13.6,0.0,,,28.0,-132.0,,-181.0,,,,,-156.0,,-155.9,-170.2,,-183.4,-197.0,,,-169.0,,False,,,,,False,,False,False,,False,False,,,False
48309,3866,2055.0,,1304.0,,,,,1979.0,,2260.0,836.2,,1934.4,32.8,,922.7,1549.0,-1811.0,,-2562.0,,,,,-1887.0,,-1606.0,-3029.8,,-1931.6,-3833.2,,-2943.3,-2317.0,,False,,,,,False,,True,False,,False,False,,False,False
48311,3,0.0,,0.0,,,,,0.0,,3.6,0.7,,,,,,0.0,-3.0,,-3.0,,,,,-3.0,,0.6,-2.3,,,,,,-3.0,,False,,,,,False,,True,True,,,,,,False
48313,117,35.0,,0.0,,,,,97.0,,28.8,23.9,,2.8,0.3,,,9.0,-82.0,,-117.0,,,,,-20.0,,-88.2,-93.1,,-114.2,-116.7,,,-108.0,,False,,,,,True,,False,False,,False,False,,,False
48315,19,25.0,,0.0,,,,,65.0,,30.1,16.4,,1.8,0.5,,,33.0,6.0,,-19.0,,,,,46.0,,11.1,-2.6,,-17.2,-18.5,,,14.0,,False,,,,,False,,False,True,,False,False,,,False
48317,91,25.0,,0.0,,,,,12.0,,30.9,13.9,,8.3,,,,85.0,-66.0,,-91.0,,,,,-79.0,,-60.1,-77.1,,-82.7,,,,-6.0,,False,,,,,False,,True,False,,False,,,,True
48319,53,5.0,,0.0,,,,,11.0,,5.7,0.8,,2.2,,,,2.0,-48.0,,-53.0,,,,,-42.0,,-47.3,-52.2,,-50.8,,,,-51.0,,False,,,,,True,,True,False,,False,,,,False
48321,121,25.0,,43.0,,,,,81.0,,123.8,56.7,,4.9,0.0,,14.2,49.0,-96.0,,-78.0,,,,,-40.0,,2.8,-64.3,,-116.1,-121.0,,-106.8,-72.0,,True,,,,,True,,True,True,,False,False,,False,True
48323,884,0.0,,0.0,,,,,394.0,,49.1,51.9,,0.0,4.0,,117.3,22.0,-884.0,,-884.0,,,,,-490.0,,-834.9,-832.1,,-884.0,-880.0,,-766.7,-862.0,,False,,,,,True,,True,True,,True,True,,True,True
48325,134,25.0,,14.0,,,,,127.0,,100.1,105.4,,0.4,0.6,,43.2,5.0,-109.0,,-120.0,,,,,-7.0,,-33.9,-28.6,,-133.6,-133.4,,-90.8,-129.0,,False,,,,,True,,True,True,,False,False,,True,False
48327,66,20.0,,0.0,,,,,5.0,,64.2,7.6,,,,,,45.0,-46.0,,-66.0,,,,,-61.0,,-1.8,-58.4,,,,,,-21.0,,False,,,,,False,,True,False,,,,,,True
48329,2132,1340.0,,1570.0,,,,,2747.0,,1290.1,980.6,,728.8,7.7,,711.2,2601.0,-792.0,,-562.0,,,,,615.0,,-841.9,-1151.4,,-1403.2,-2124.3,,-1420.8,469.0,,True,,,,,True,,False,False,,False,False,,False,True
48331,78,85.0,,35.0,,,,,149.0,,80.6,61.8,,13.9,0.4,,,63.0,7.0,,-43.0,,,,,71.0,,2.6,-16.2,,-64.1,-77.6,,,-15.0,,False,,,,,False,,True,False,,False,False,,,False
48333,59,25.0,,0.0,,,,,15.0,,42.9,21.3,,2.4,,,,24.0,-34.0,,-59.0,,,,,-44.0,,-16.1,-37.7,,-56.6,,,,-35.0,,False,,,,,False,,True,False,,False,,,,False
48335,169,145.0,,35.0,,,,,31.0,,109.8,58.4,,49.1,25.8,,,246.0,-24.0,,-134.0,,,,,-138.0,,-59.2,-110.6,,-119.9,-143.2,,,77.0,,False,,,,,False,,False,False,,False,False,,,False
48337,273,170.0,,103.0,,,,,169.0,,134.5,31.8,,153.5,47.4,,,333.0,-103.0,,-170.0,,,,,-104.0,,-138.5,-241.2,,-119.5,-225.6,,,60.0,,False,,,,,False,,False,False,,False,False,,,True
48339,3083,3650.0,,2481.0,,,,,2592.0,,3914.2,4806.7,,1880.8,463.5,,1341.2,2207.0,567.0,,-602.0,,,,,-491.0,,831.2,1723.7,,-1202.2,-2619.5,,-1741.8,-876.0,,False,,,,,True,,False,False,,False,False,,False,False
48341,318,235.0,,175.0,,,,,439.0,,187.6,99.5,,48.5,13.3,,113.5,7.0,-83.0,,-143.0,,,,,121.0,,-130.4,-218.5,,-269.5,-304.7,,-204.5,-311.0,,False,,,,,False,,False,False,,False,False,,False,False
48343,64,35.0,,21.0,,,,,57.0,,87.9,35.0,,1.2,0.0,,,30.0,-29.0,,-43.0,,,,,-7.0,,23.9,-29.0,,-62.8,-64.0,,,-34.0,,False,,,,,True,,True,True,,False,False,,,False
48345,7,10.0,,0.0,,,,,5.0,,5.1,0.8,,0.2,,,,16.0,3.0,,-7.0,,,,,-2.0,,-1.9,-6.2,,-6.8,,,,9.0,,False,,,,,True,,True,False,,False,,,,False
48347,191,255.0,,163.0,,,,,405.0,,241.5,357.2,,67.3,0.6,,191.2,301.0,64.0,,-28.0,,,,,214.0,,50.5,166.2,,-123.7,-190.4,,0.2,110.0,,True,,,,,False,,True,False,,False,False,,True,False
48349,351,115.0,,87.0,,,,,453.0,,124.5,155.6,,26.2,2.0,,54.4,77.0,-236.0,,-264.0,,,,,102.0,,-226.5,-195.4,,-324.8,-349.0,,-296.6,-274.0,,False,,,,,True,,True,True,,False,False,,False,False
48351,8,0.0,,0.0,,,,,80.0,,2.6,16.8,,0.0,6.5,,,0.0,-8.0,,-8.0,,,,,72.0,,-5.4,8.8,,-8.0,-1.5,,,-8.0,,False,,,,,False,,True,False,,True,True,,,False
48353,294,265.0,,395.0,,,,,78.0,,448.9,128.6,,91.8,102.5,,,253.0,-29.0,,101.0,,,,,-216.0,,154.9,-165.4,,-202.2,-191.5,,,-41.0,,False,,,,,False,,False,False,,False,False,,,False
48355,2148,995.0,,1614.0,,,,,593.0,,381.4,932.9,,614.3,2.3,,900.2,625.0,-1153.0,,-534.0,,,,,-1555.0,,-1766.6,-1215.1,,-1533.7,-2145.7,,-1247.8,-1523.0,,True,,,,,False,,False,False,,False,False,,False,False
48357,308,305.0,,98.0,,,,,207.0,,693.3,27.7,,76.7,98.6,,,178.0,-3.0,,-210.0,,,,,-101.0,,385.3,-280.3,,-231.3,-209.4,,,-130.0,,False,,,,,False,,False,False,,False,False,,,False
48359,11,15.0,,0.0,,,,,5.0,,64.1,0.8,,0.4,,,,32.0,4.0,,-11.0,,,,,-6.0,,53.1,-10.2,,-10.6,,,,21.0,,False,,,,,False,,False,False,,False,,,,False
48361,428,140.0,,55.0,,,,,364.0,,148.7,216.9,,62.6,64.9,,61.2,84.0,-288.0,,-373.0,,,,,-64.0,,-279.3,-211.1,,-365.4,-363.1,,-366.8,-344.0,,False,,,,,True,,True,True,,False,False,,False,False
48363,229,175.0,,212.0,,,,,183.0,,107.9,86.9,,81.6,0.8,,,37.0,-54.0,,-17.0,,,,,-46.0,,-121.1,-142.1,,-147.4,-228.2,,,-192.0,,True,,,,,True,,False,False,,False,False,,,False
48365,76,120.0,,116.0,,,,,160.0,,182.3,98.6,,19.7,52.9,,,68.0,44.0,,40.0,,,,,84.0,,106.3,22.6,,-56.3,-23.1,,,-8.0,,True,,,,,False,,False,True,,False,True,,,True
48367,1193,610.0,,1380.0,,,,,793.0,,612.9,764.7,,162.6,549.8,,494.4,1027.0,-583.0,,187.0,,,,,-400.0,,-580.1,-428.3,,-1030.4,-643.2,,-698.6,-166.0,,True,,,,,True,,True,True,,False,False,,False,True
48369,150,365.0,,14.0,,,,,79.0,,234.0,79.1,,43.4,178.7,,,58.0,215.0,,-136.0,,,,,-71.0,,84.0,-70.9,,-106.6,28.7,,,-92.0,,True,,,,,True,,True,True,,True,True,,,True
48371,273,75.0,,0.0,,,,,285.0,,104.6,62.1,,12.2,0.0,,,57.0,-198.0,,-273.0,,,,,12.0,,-168.4,-210.9,,-260.8,-273.0,,,-216.0,,False,,,,,True,,True,False,,False,False,,,False
48373,89,85.0,,40.0,,,,,293.0,,143.6,182.6,,4.8,2.6,,,306.0,-4.0,,-49.0,,,,,204.0,,54.6,93.6,,-84.2,-86.4,,,217.0,,False,,,,,False,,False,False,,False,False,,,False
48375,4391,2595.0,,2952.0,,,,,3159.0,,2501.9,1480.0,,811.5,41.4,,1689.7,1460.0,-1796.0,,-1439.0,,,,,-1232.0,,-1889.1,-2911.0,,-3579.5,-4349.6,,-2701.3,-2931.0,,True,,,,,True,,False,False,,False,False,,False,False
48377,151,115.0,,,,,,,11.0,,87.4,14.2,,3.8,0.0,,,211.0,-36.0,,,,,,,-140.0,,-63.6,-136.8,,-147.2,-151.0,,,60.0,,,,,,,False,,False,False,,False,False,,,False
48379,72,20.0,,7.0,,,,,53.0,,82.1,44.7,,5.3,,,,5.0,-52.0,,-65.0,,,,,-19.0,,10.1,-27.3,,-66.7,,,,-67.0,,False,,,,,True,,True,True,,False,,,,False
48381,5035,3160.0,,4636.0,,,,,2263.0,,4302.9,1967.8,,3683.6,1893.8,,1640.2,2373.0,-1875.0,,-399.0,,,,,-2772.0,,-732.1,-3067.2,,-1351.4,-3141.2,,-3394.8,-2662.0,,True,,,,,False,,True,False,,True,False,,False,False
48383,73,0.0,,0.0,,,,,7.0,,14.5,6.8,,2.6,,,,0.0,-73.0,,-73.0,,,,,-66.0,,-58.5,-66.2,,-70.4,,,,-73.0,,False,,,,,True,,True,True,,True,,,,False
48385,23,0.0,,0.0,,,,,5.0,,0.9,8.0,,,0.0,,,0.0,-23.0,,-23.0,,,,,-18.0,,-22.1,-15.0,,,-23.0,,,-23.0,,False,,,,,True,,True,True,,,False,,,False
48387,37,60.0,,0.0,,,,,79.0,,32.8,25.9,,3.9,21.8,,,119.0,23.0,,-37.0,,,,,42.0,,-4.2,-11.1,,-33.1,-15.2,,,82.0,,False,,,,,False,,True,True,,False,True,,,False
48389,228,75.0,,0.0,,,,,100.0,,139.0,86.0,,26.4,0.0,,,129.0,-153.0,,-228.0,,,,,-128.0,,-89.0,-142.0,,-201.6,-228.0,,,-99.0,,False,,,,,True,,True,True,,False,False,,,True
48391,28,0.0,,0.0,,,,,5.0,,5.6,9.5,,0.0,0.0,,,38.0,-28.0,,-28.0,,,,,-23.0,,-22.4,-18.5,,-28.0,-28.0,,,10.0,,False,,,,,True,,True,True,,True,False,,,True
48393,11,0.0,,0.0,,,,,5.0,,10.6,0.2,,0.2,,,,0.0,-11.0,,-11.0,,,,,-6.0,,-0.4,-10.8,,-10.8,,,,-11.0,,False,,,,,True,,True,True,,True,,,,False
48395,83,215.0,,89.0,,,,,83.0,,376.8,77.9,,80.0,55.3,,,69.0,132.0,,6.0,,,,,0.0,,293.8,-5.1,,-3.0,-27.7,,,-14.0,,True,,,,,True,,False,True,,True,True,,,True
48397,746,315.0,,463.0,,,,,456.0,,248.8,517.9,,160.4,55.4,,235.9,230.0,-431.0,,-283.0,,,,,-290.0,,-497.2,-228.1,,-585.6,-690.6,,-510.1,-516.0,,True,,,,,True,,False,True,,False,False,,False,False
48399,48,0.0,,19.0,,,,,34.0,,37.8,25.0,,30.3,0.0,,,0.0,-48.0,,-29.0,,,,,-14.0,,-10.2,-23.0,,-17.7,-48.0,,,-48.0,,True,,,,,True,,True,True,,True,False,,,False
48401,227,35.0,,110.0,,,,,395.0,,169.3,92.3,,65.1,0.7,,,0.0,-192.0,,-117.0,,,,,168.0,,-57.7,-134.7,,-161.9,-226.3,,,-227.0,,True,,,,,True,,True,True,,True,False,,,False
48403,34,10.0,,0.0,,,,,39.0,,14.1,28.5,,3.6,,,,118.0,-24.0,,-34.0,,,,,5.0,,-19.9,-5.5,,-30.4,,,,84.0,,False,,,,,True,,True,True,,False,,,,False
48405,43,30.0,,13.0,,,,,41.0,,5.8,12.6,,4.0,0.0,,,122.0,-13.0,,-30.0,,,,,-2.0,,-37.2,-30.4,,-39.0,-43.0,,,79.0,,False,,,,,True,,False,False,,False,False,,,False
48407,19,10.0,,0.0,,,,,126.0,,77.9,32.3,,0.2,60.0,,,14.0,-9.0,,-19.0,,,,,107.0,,58.9,13.3,,-18.8,41.0,,,-5.0,,False,,,,,False,,False,False,,False,False,,,True
48409,270,95.0,,85.0,,,,,88.0,,158.0,169.1,,0.4,0.0,,43.4,63.0,-175.0,,-185.0,,,,,-182.0,,-112.0,-100.9,,-269.6,-270.0,,-226.6,-207.0,,False,,,,,False,,True,True,,False,False,,False,False
48411,186,40.0,,1.0,,,,,30.0,,378.4,34.9,,3.3,30.5,,,171.0,-146.0,,-185.0,,,,,-156.0,,192.4,-151.1,,-182.7,-155.5,,,-15.0,,False,,,,,False,,False,False,,False,False,,,True
48413,54,10.0,,0.0,,,,,3.0,,2.7,5.7,,,,,,96.0,-44.0,,-54.0,,,,,-51.0,,-51.3,-48.3,,,,,,42.0,,False,,,,,False,,False,False,,,,,,True
48415,530,350.0,,701.0,,,,,164.0,,636.2,62.8,,100.8,0.1,,,0.0,-180.0,,171.0,,,,,-366.0,,106.2,-467.2,,-429.2,-529.9,,,-530.0,,True,,,,,False,,True,False,,False,False,,,False
48417,13,25.0,,0.0,,,,,5.0,,6.2,5.7,,0.9,,,,60.0,12.0,,-13.0,,,,,-8.0,,-6.8,-7.3,,-12.1,,,,47.0,,False,,,,,True,,True,True,,False,,,,False
48419,58,45.0,,68.0,,,,,159.0,,164.4,131.1,,5.6,53.0,,,23.0,-13.0,,10.0,,,,,101.0,,106.4,73.1,,-52.4,-5.0,,,-35.0,,True,,,,,False,,False,False,,False,True,,,False
48421,17,25.0,,,,,,,18.0,,13.4,5.9,,1.8,,,,65.0,8.0,,,,,,,1.0,,-3.6,-11.1,,-15.2,,,,48.0,,,,,,,True,,True,False,,False,,,,False
48423,1499,845.0,,1538.0,,,,,1534.0,,705.1,816.3,,531.8,633.2,,452.9,222.0,-654.0,,39.0,,,,,35.0,,-793.9,-682.7,,-967.2,-865.8,,-1046.1,-1277.0,,True,,,,,True,,False,False,,False,False,,False,False
48425,75,15.0,,0.0,,,,,30.0,,73.4,50.9,,,0.0,,,3.0,-60.0,,-75.0,,,,,-45.0,,-1.6,-24.1,,,-75.0,,,-72.0,,False,,,,,True,,True,True,,,False,,,False
48427,307,0.0,,9.0,,,,,497.0,,62.8,39.8,,1.0,0.0,,27.1,32.0,-307.0,,-298.0,,,,,190.0,,-244.2,-267.2,,-306.0,-307.0,,-279.9,-275.0,,True,,,,,True,,True,True,,True,False,,True,True
48429,77,50.0,,0.0,,,,,51.0,,26.5,28.3,,3.9,0.0,,,29.0,-27.0,,-77.0,,,,,-26.0,,-50.5,-48.7,,-73.1,-77.0,,,-48.0,,False,,,,,True,,False,False,,False,False,,,False
48431,22,25.0,,0.0,,,,,0.0,,68.3,10.5,,,,,,60.0,3.0,,-22.0,,,,,-22.0,,46.3,-11.5,,,,,,38.0,,False,,,,,False,,False,False,,,,,,False
48433,6,10.0,,0.0,,,,,1.0,,4.9,3.8,,,,,,1.0,4.0,,-6.0,,,,,-5.0,,-1.1,-2.2,,,,,,-5.0,,False,,,,,False,,True,True,,,,,,False
48435,102,50.0,,0.0,,,,,7.0,,2.6,24.4,,,,,,0.0,-52.0,,-102.0,,,,,-95.0,,-99.4,-77.6,,,,,,-102.0,,False,,,,,False,,False,False,,,,,,False
48437,112,55.0,,0.0,,,,,69.0,,97.5,22.5,,9.0,17.3,,,77.0,-57.0,,-112.0,,,,,-43.0,,-14.5,-89.5,,-103.0,-94.7,,,-35.0,,False,,,,,True,,True,False,,False,False,,,True
48439,31543,21015.0,,29900.0,,,,,12179.0,,16209.0,14693.4,,18924.1,22703.6,,11852.9,14781.0,-10528.0,,-1643.0,,,,,-19364.0,,-15334.0,-16849.6,,-12618.9,-8839.4,,-19690.1,-16762.0,,True,,,,,False,,False,False,,False,True,,False,False
48441,1305,535.0,,975.0,,,,,850.0,,412.6,747.3,,466.5,515.8,,291.9,1288.0,-770.0,,-330.0,,,,,-455.0,,-892.4,-557.7,,-838.5,-789.2,,-1013.1,-17.0,,True,,,,,True,,False,True,,False,False,,False,True
48443,9,5.0,,0.0,,,,,0.0,,2.3,4.1,,,,,,44.0,-4.0,,-9.0,,,,,-9.0,,-6.7,-4.9,,,,,,35.0,,False,,,,,False,,False,False,,,,,,False
48445,460,415.0,,433.0,,,,,264.0,,763.8,26.1,,293.4,130.8,,,122.0,-45.0,,-27.0,,,,,-196.0,,303.8,-433.9,,-166.6,-329.2,,,-338.0,,True,,,,,False,,False,False,,False,False,,,False
48447,7,10.0,,0.0,,,,,10.0,,141.4,7.8,,,,,,3.0,3.0,,-7.0,,,,,3.0,,134.4,0.8,,,,,,-4.0,,False,,,,,False,,False,True,,,,,,False
48449,219,20.0,,44.0,,,,,263.0,,180.6,165.2,,0.0,2.7,,17.5,210.0,-199.0,,-175.0,,,,,44.0,,-38.4,-53.8,,-219.0,-216.3,,-201.5,-9.0,,True,,,,,True,,True,True,,False,False,,False,True
48451,3815,1230.0,,1715.0,,,,,832.0,,917.2,571.5,,1073.5,15.1,,633.9,103.0,-2585.0,,-2100.0,,,,,-2983.0,,-2897.8,-3243.5,,-2741.5,-3799.9,,-3181.1,-3712.0,,True,,,,,False,,False,False,,False,False,,False,False
48453,5267,3545.0,,8299.0,,,,,4020.0,,2276.9,4004.6,,2559.0,168.9,,1789.3,2742.0,-1722.0,,3032.0,,,,,-1247.0,,-2990.1,-1262.4,,-2708.0,-5098.1,,-3477.7,-2525.0,,False,,,,,True,,False,True,,False,False,,False,False
48455,25,5.0,,0.0,,,,,74.0,,71.6,35.6,,0.0,25.9,,,2.0,-20.0,,-25.0,,,,,49.0,,46.6,10.6,,-25.0,0.9,,,-23.0,,False,,,,,False,,False,True,,False,True,,,False
48457,44,50.0,,35.0,,,,,172.0,,126.0,98.7,,1.9,3.3,,,110.0,6.0,,-9.0,,,,,128.0,,82.0,54.7,,-42.1,-40.7,,,66.0,,False,,,,,False,,False,False,,False,False,,,False
48459,135,165.0,,239.0,,,,,249.0,,221.8,161.3,,31.7,112.1,,,279.0,30.0,,104.0,,,,,114.0,,86.8,26.3,,-103.3,-22.9,,,144.0,,False,,,,,False,,False,True,,False,True,,,False
48461,17,10.0,,13.0,,,,,5.0,,12.4,12.8,,,,,,198.0,-7.0,,-4.0,,,,,-12.0,,-4.6,-4.2,,,,,,181.0,,True,,,,,False,,True,True,,,,,,False
48463,230,30.0,,26.0,,,,,67.0,,98.5,41.0,,8.1,0.0,,,36.0,-200.0,,-204.0,,,,,-163.0,,-131.5,-189.0,,-221.9,-230.0,,,-194.0,,False,,,,,True,,True,True,,False,False,,,True
48465,548,445.0,,223.0,,,,,687.0,,297.4,146.0,,77.1,0.0,,204.3,316.0,-103.0,,-325.0,,,,,139.0,,-250.6,-402.0,,-470.9,-548.0,,-343.7,-232.0,,False,,,,,False,,False,False,,False,False,,False,False
48467,375,180.0,,263.0,,,,,384.0,,184.4,314.5,,69.9,131.8,,,427.0,-195.0,,-112.0,,,,,9.0,,-190.6,-60.5,,-305.1,-243.2,,,52.0,,True,,,,,True,,True,True,,False,False,,,True
48469,587,215.0,,156.0,,,,,225.0,,210.5,356.8,,98.9,3.2,,92.1,259.0,-372.0,,-431.0,,,,,-362.0,,-376.5,-230.2,,-488.1,-583.8,,-494.9,-328.0,,False,,,,,True,,False,True,,False,False,,False,True
48471,296,125.0,,59.0,,,,,619.0,,195.1,220.8,,13.4,0.5,,155.1,51.0,-171.0,,-237.0,,,,,323.0,,-100.9,-75.2,,-282.6,-295.5,,-140.9,-245.0,,False,,,,,False,,True,True,,False,False,,True,False
48473,143,145.0,,132.0,,,,,261.0,,227.4,287.3,,18.7,0.0,,,11.0,2.0,,-11.0,,,,,118.0,,84.4,144.3,,-124.3,-143.0,,,-132.0,,False,,,,,False,,False,False,,False,False,,,False
48475,158,75.0,,35.0,,,,,50.0,,115.6,91.3,,15.8,26.4,,,120.0,-83.0,,-123.0,,,,,-108.0,,-42.4,-66.7,,-142.2,-131.6,,,-38.0,,False,,,,,False,,True,True,,False,False,,,True
48477,224,175.0,,173.0,,,,,228.0,,126.5,134.8,,106.3,54.3,,,171.0,-49.0,,-51.0,,,,,4.0,,-97.5,-89.2,,-117.7,-169.7,,,-53.0,,False,,,,,True,,False,False,,False,False,,,False
48479,3700,1745.0,,1216.0,,,,,1006.0,,809.2,1260.1,,1003.1,17.8,,1169.1,1076.0,-1955.0,,-2484.0,,,,,-2694.0,,-2890.8,-2439.9,,-2696.9,-3682.2,,-2530.9,-2624.0,,False,,,,,False,,False,False,,False,False,,False,False
48481,171,95.0,,5.0,,,,,114.0,,132.0,94.4,,8.8,0.2,,65.4,49.0,-76.0,,-166.0,,,,,-57.0,,-39.0,-76.6,,-162.2,-170.8,,-105.6,-122.0,,False,,,,,True,,True,False,,False,False,,False,False
48483,152,40.0,,16.0,,,,,73.0,,7.6,11.4,,2.8,,,,94.0,-112.0,,-136.0,,,,,-79.0,,-144.4,-140.6,,-149.2,,,,-58.0,,False,,,,,True,,False,False,,False,,,,True
48485,3280,2800.0,,4303.0,,,,,1271.0,,4797.4,668.5,,3640.6,1187.8,,1211.5,2396.0,-480.0,,1023.0,,,,,-2009.0,,1517.4,-2611.5,,360.6,-2092.2,,-2068.5,-884.0,,False,,,,,False,,False,False,,True,False,,False,False
48487,312,200.0,,211.0,,,,,142.0,,132.6,54.6,,108.2,0.0,,,0.0,-112.0,,-101.0,,,,,-170.0,,-179.4,-257.4,,-203.8,-312.0,,,-312.0,,True,,,,,False,,False,False,,False,False,,,False
48489,121,0.0,,0.0,,,,,26.0,,58.6,12.6,,3.3,0.0,,5.5,53.0,-121.0,,-121.0,,,,,-95.0,,-62.4,-108.4,,-117.7,-121.0,,-115.5,-68.0,,False,,,,,True,,True,True,,True,True,,True,True
48491,2422,1100.0,,1226.0,,,,,1830.0,,880.6,2027.8,,488.6,705.5,,874.6,1319.0,-1322.0,,-1196.0,,,,,-592.0,,-1541.4,-394.2,,-1933.4,-1716.5,,-1547.4,-1103.0,,True,,,,,True,,False,True,,False,False,,False,True
48493,113,15.0,,81.0,,,,,101.0,,141.8,205.7,,262.0,3.3,,,10.0,-98.0,,-32.0,,,,,-12.0,,28.8,92.7,,149.0,-109.7,,,-103.0,,True,,,,,True,,True,True,,False,False,,,False
48495,136,25.0,,0.0,,,,,24.0,,30.9,25.4,,4.2,0.1,,,18.0,-111.0,,-136.0,,,,,-112.0,,-105.1,-110.6,,-131.8,-135.9,,,-118.0,,False,,,,,False,,True,True,,False,False,,,False
48497,571,180.0,,209.0,,,,,382.0,,241.7,349.2,,42.4,195.8,,,207.0,-391.0,,-362.0,,,,,-189.0,,-329.3,-221.8,,-528.6,-375.2,,,-364.0,,True,,,,,True,,True,True,,False,True,,,True
48499,263,105.0,,113.0,,,,,249.0,,152.0,180.6,,36.4,158.8,,,29.0,-158.0,,-150.0,,,,,-14.0,,-111.0,-82.4,,-226.6,-104.2,,,-234.0,,True,,,,,True,,True,True,,False,True,,,False
48501,302,30.0,,47.0,,,,,33.0,,58.1,26.8,,9.5,0.0,,,24.0,-272.0,,-255.0,,,,,-269.0,,-243.9,-275.2,,-292.5,-302.0,,,-278.0,,True,,,,,True,,True,False,,False,False,,,False
48503,340,370.0,,442.0,,,,,165.0,,264.9,82.0,,584.9,160.1,,,179.0,30.0,,102.0,,,,,-175.0,,-75.1,-258.0,,244.9,-179.9,,,-161.0,,False,,,,,False,,False,False,,False,False,,,False
48505,109,0.0,,0.0,,,,,78.0,,10.6,21.1,,0.1,0.0,,,1.0,-109.0,,-109.0,,,,,-31.0,,-98.4,-87.9,,-108.9,-109.0,,,-108.0,,False,,,,,True,,True,True,,True,False,,,True
48507,117,180.0,,141.0,,,,,22.0,,136.3,46.6,,26.6,0.0,,,20.0,63.0,,24.0,,,,,-95.0,,19.3,-70.4,,-90.4,-117.0,,,-97.0,,True,,,,,False,,True,False,,False,False,,,False
