,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
20083,19,20.0,,19.3,,10.0,9.0,,,,,9.8,,,10.0,,5.8,,3.7,,,10.0,13.3,,25.0,5.0,,,,,,28.9,,,,,42.4,1.0,,0.3,,-9.0,-10.0,,,,,-9.2,,,-9.0,,-13.2,,-15.3,,,-9.0,-5.7,,6.0,-14.0,,,,,,9.9,,,,,23.4,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
20085,86,83.0,,82.6,,70.0,75.0,,,,,32.5,,,70.0,,48.4,,42.3,,,34.0,36.9,,76.0,34.0,,,,,,98.3,,,,,100.6,-3.0,,-3.4,,-16.0,-11.0,,,,,-53.5,,,-16.0,,-37.6,,-43.7,,,-52.0,-49.1,,-10.0,-52.0,,,,,,12.3,,,,,14.6,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
20087,125,110.0,,111.0,,74.0,123.0,,,,,40.0,,,79.0,,58.3,,41.5,,,27.0,55.2,,95.0,26.0,,,,,,107.0,,,,,74.2,-15.0,,-14.0,,-51.0,-2.0,,,,,-85.0,,,-46.0,,-66.7,,-83.5,,,-98.0,-69.8,,-30.0,-99.0,,,,,,-18.0,,,,,-50.8,,True,,False,True,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
20089,13,6.0,,6.5,,3.0,0.0,,,,,1.6,,,10.0,,16.6,,1.8,,,2.0,0.8,,4.0,2.0,,,,,,14.0,,,,,3.2,-7.0,,-6.5,,-10.0,-13.0,,,,,-11.4,,,-3.0,,3.6,,-11.2,,,-11.0,-12.2,,-9.0,-11.0,,,,,,1.0,,,,,-9.8,,True,,False,False,,,,,False,,,True,,True,,False,,,False,False,,False,False,,,,,,True,,,,,False
20091,2945,3088.0,,3060.7,4265.0,2793.0,3538.0,,,,,1937.2,,,2676.0,,1651.1,,2279.2,2352.0,,1267.0,1336.5,,,1546.0,,,,,2799.4,3488.0,1327.0,,,,3725.6,143.0,,115.7,1320.0,-152.0,593.0,,,,,-1007.8,,,-269.0,,-1293.9,,-665.8,-593.0,,-1678.0,-1608.5,,,-1399.0,,,,,-145.6,543.0,-1618.0,,,,780.6,,True,False,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,False,,,,,False,False,False,,,,False
20093,84,39.0,,39.7,,16.0,0.0,,,,,15.2,,,22.0,,13.4,,5.8,,,16.0,15.2,,33.0,9.0,,,,,,40.8,,,,,34.0,-45.0,,-44.3,,-68.0,-84.0,,,,,-68.8,,,-62.0,,-70.6,,-78.2,,,-68.0,-68.8,,-51.0,-75.0,,,,,,-43.2,,,,,-50.0,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,True,,,,,False
20095,72,51.0,,50.5,,37.0,37.0,,,,,19.3,,,24.0,,37.8,,28.0,,,18.0,21.9,,42.0,16.0,,,,,,68.5,,,,,43.0,-21.0,,-21.5,,-35.0,-35.0,,,,,-52.7,,,-48.0,,-34.2,,-44.0,,,-54.0,-50.1,,-30.0,-56.0,,,,,,-3.5,,,,,-29.0,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,True,,,,,False
20097,0,21.0,,22.5,,9.0,0.0,,,,,8.4,,,9.0,,72.7,,4.3,,,8.0,5.8,,,1.0,,,,,,26.3,,,,,25.9,21.0,,22.5,,9.0,0.0,,,,,8.4,,,9.0,,72.7,,4.3,,,8.0,5.8,,,1.0,,,,,,26.3,,,,,25.9,,False,,True,True,,,,,True,,,True,,False,,True,,,True,True,,,True,,,,,,False,,,,,False
20099,119,154.0,,150.2,,122.0,114.0,,,,,53.0,,,122.0,,129.5,,45.5,,,48.0,54.7,,117.0,31.0,,,,,,186.2,,,,,339.8,35.0,,31.2,,3.0,-5.0,,,,,-66.0,,,3.0,,10.5,,-73.5,,,-71.0,-64.3,,-2.0,-88.0,,,,,,67.2,,,,,220.8,,True,,True,True,,,,,False,,,True,,True,,False,,,False,False,,True,False,,,,,,False,,,,,False
20101,18,8.0,,7.3,,5.0,0.0,,,,,4.6,,,10.0,,1.8,,3.1,,,5.0,4.1,,8.0,4.0,,,,,,12.6,,,,,8.7,-10.0,,-10.7,,-13.0,-18.0,,,,,-13.4,,,-8.0,,-16.2,,-14.9,,,-13.0,-13.9,,-10.0,-14.0,,,,,,-5.4,,,,,-9.3,,False,,False,False,,,,,False,,,True,,False,,False,,,False,False,,False,False,,,,,,True,,,,,True
20103,313,265.0,,262.5,,237.0,,,,,,289.0,,,492.0,,204.0,,164.7,193.0,,108.0,109.2,,215.0,87.0,,,,,247.7,317.7,,,,,401.6,-48.0,,-50.5,,-76.0,,,,,,-24.0,,,179.0,,-109.0,,-148.3,-120.0,,-205.0,-203.8,,-98.0,-226.0,,,,,-65.3,4.7,,,,,88.6,,False,,False,,,,,,True,,,False,,False,,False,False,,False,False,,False,False,,,,,False,True,,,,,False
20105,19,8.0,,7.7,,4.0,0.0,,,,,3.6,,,7.0,,3.9,,1.9,,,2.0,3.0,,5.0,2.0,,,,,,13.2,,,,,6.0,-11.0,,-11.3,,-15.0,-19.0,,,,,-15.4,,,-12.0,,-15.1,,-17.1,,,-17.0,-16.0,,-14.0,-17.0,,,,,,-5.8,,,,,-13.0,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,True,,,,,False
20107,48,42.0,,42.7,,31.0,31.0,,,,,17.9,,,38.0,,15.5,,9.0,,,16.0,22.8,,35.0,12.0,,,,,,61.0,,,,,46.4,-6.0,,-5.3,,-17.0,-17.0,,,,,-30.1,,,-10.0,,-32.5,,-39.0,,,-32.0,-25.2,,-13.0,-36.0,,,,,,13.0,,,,,-1.6,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,True
20109,26,28.0,,27.8,,19.0,0.0,,,,,16.4,,,19.0,,10.1,,20.1,,,20.0,13.0,,19.0,37.0,,,,,,50.6,,,,,26.9,2.0,,1.8,,-7.0,-26.0,,,,,-9.6,,,-7.0,,-15.9,,-5.9,,,-6.0,-13.0,,-7.0,11.0,,,,,,24.6,,,,,0.9,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,True
20111,407,281.0,,281.9,,281.0,337.0,,,,,102.9,,,318.0,,223.0,,156.8,241.5,,105.0,145.8,,249.0,78.0,,,,,237.6,344.6,,,,,479.1,-126.0,,-125.1,,-126.0,-70.0,,,,,-304.1,,,-89.0,,-184.0,,-250.2,-165.5,,-302.0,-261.2,,-158.0,-329.0,,,,,-169.4,-62.4,,,,,72.1,,True,,False,True,,,,,False,,,True,,False,,False,False,,False,False,,False,False,,,,,False,True,,,,,True
20113,374,200.0,,205.0,,200.0,311.0,,,,,75.3,,,186.0,,270.4,,115.4,,,174.5,142.5,,231.0,79.0,,,,,,224.0,,,,,328.4,-174.0,,-169.0,,-174.0,-63.0,,,,,-298.7,,,-188.0,,-103.6,,-258.6,,,-199.5,-231.5,,-143.0,-295.0,,,,,,-150.0,,,,,-45.6,,True,,False,True,,,,,False,,,False,,True,,False,,,False,False,,True,False,,,,,,True,,,,,True
20115,57,80.0,,81.3,,47.0,85.0,,,,,30.0,,,47.0,,42.4,,26.6,,,31.0,34.1,,71.0,19.0,,,,,,79.7,,,,,62.8,23.0,,24.3,,-10.0,28.0,,,,,-27.0,,,-10.0,,-14.6,,-30.4,,,-26.0,-22.9,,14.0,-38.0,,,,,,22.7,,,,,5.8,,False,,True,False,,,,,False,,,True,,True,,False,,,False,True,,True,False,,,,,,True,,,,,True
20117,104,98.0,,98.1,,79.0,109.0,,,,,35.7,,,61.0,,79.2,,57.2,,,29.0,34.2,,91.0,22.0,,,,,,146.9,,,,,144.3,-6.0,,-5.9,,-25.0,5.0,,,,,-68.3,,,-43.0,,-24.8,,-46.8,,,-75.0,-69.8,,-13.0,-82.0,,,,,,42.9,,,,,40.3,,True,,False,True,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
20119,57,35.0,,34.5,,23.0,0.0,,,,,13.3,,,23.0,,57.1,,6.7,,,9.0,15.0,,30.0,10.0,,,,,,43.7,,,,,28.6,-22.0,,-22.5,,-34.0,-57.0,,,,,-43.7,,,-34.0,,0.1,,-50.3,,,-48.0,-42.0,,-27.0,-47.0,,,,,,-13.3,,,,,-28.4,,False,,False,False,,,,,False,,,False,,True,,False,,,False,False,,False,False,,,,,,True,,,,,False
20121,119,99.0,,106.1,,89.0,120.0,,,,,42.1,,,144.0,,52.2,,58.9,80.0,,46.0,43.7,,85.0,58.0,,,,,,153.7,,,,,90.7,-20.0,,-12.9,,-30.0,1.0,,,,,-76.9,,,25.0,,-66.8,,-60.1,-39.0,,-73.0,-75.3,,-34.0,-61.0,,,,,,34.7,,,,,-28.3,,True,,False,True,,,,,False,,,False,,False,,False,False,,False,False,,False,False,,,,,,False,,,,,False
20123,66,42.0,,38.2,,23.0,7.0,,,,,17.8,,,26.0,,23.3,,12.5,,,5.0,11.7,,30.0,2.0,,,,,,78.7,,,,,30.7,-24.0,,-27.8,,-43.0,-59.0,,,,,-48.2,,,-40.0,,-42.7,,-53.5,,,-61.0,-54.3,,-36.0,-64.0,,,,,,12.7,,,,,-35.3,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,True,,,,,False
20125,107,95.0,,102.1,,71.0,85.0,,,,,42.5,,,216.0,,72.2,,41.5,62.0,,50.0,40.2,,76.0,50.0,,,,,,144.9,,,,,68.1,-12.0,,-4.9,,-36.0,-22.0,,,,,-64.5,,,109.0,,-34.8,,-65.5,-45.0,,-57.0,-66.8,,-31.0,-57.0,,,,,,37.9,,,,,-38.9,,True,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,False,False,,,,,,False,,,,,False
20127,22,32.0,,31.1,,21.0,21.0,,,,,7.8,,,19.0,,48.0,,10.2,,,9.0,7.5,,26.0,11.0,,,,,,36.7,,,,,41.7,10.0,,9.1,,-1.0,-1.0,,,,,-14.2,,,-3.0,,26.0,,-11.8,,,-13.0,-14.5,,4.0,-11.0,,,,,,14.7,,,,,19.7,,True,,True,True,,,,,False,,,True,,False,,False,,,False,False,,True,False,,,,,,False,,,,,False
20129,32,36.0,,36.1,,19.0,5.0,,,,,13.0,,,30.0,,19.2,,2.5,,,10.0,11.8,,26.0,14.0,,,,,,36.9,,,,,25.6,4.0,,4.1,,-13.0,-27.0,,,,,-19.0,,,-2.0,,-12.8,,-29.5,,,-22.0,-20.2,,-6.0,-18.0,,,,,,4.9,,,,,-6.4,,False,,False,False,,,,,False,,,True,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
20131,169,204.0,,206.3,,96.0,118.0,,,,,70.9,,,72.0,,96.4,,53.1,,,79.0,83.1,,178.0,44.0,,,,,,215.6,,,,,210.7,35.0,,37.3,,-73.0,-51.0,,,,,-98.1,,,-97.0,,-72.6,,-115.9,,,-90.0,-85.9,,9.0,-125.0,,,,,,46.6,,,,,41.7,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,True,False,,,,,,False,,,,,False
20133,108,128.0,,133.7,,128.0,179.0,,,,,45.9,,,104.0,,147.3,,68.7,,,46.0,50.1,,112.0,25.0,,,,,,173.2,,,,,161.1,20.0,,25.7,,20.0,71.0,,,,,-62.1,,,-4.0,,39.3,,-39.3,,,-62.0,-57.9,,4.0,-83.0,,,,,,65.2,,,,,53.1,,False,,False,False,,,,,False,,,True,,False,,False,,,False,False,,True,False,,,,,,False,,,,,False
20135,30,34.0,,32.1,,14.0,,,,,,16.4,,,14.0,,13.4,,6.6,,,14.0,13.6,,26.0,6.0,,,,,,41.8,,,,,28.6,4.0,,2.1,,-16.0,,,,,,-13.6,,,-16.0,,-16.6,,-23.4,,,-16.0,-16.4,,-4.0,-24.0,,,,,,11.8,,,,,-1.4,,True,,False,,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,True
20137,45,61.0,,77.5,,54.0,54.0,,,,,40.3,,,78.0,,9.6,,34.4,,,136.0,51.2,,64.0,133.0,,,,,,77.1,,,,,22.3,16.0,,32.5,,9.0,9.0,,,,,-4.7,,,33.0,,-35.4,,-10.6,,,91.0,6.2,,19.0,88.0,,,,,,32.1,,,,,-22.7,,False,,True,True,,,,,True,,,False,,False,,True,,,False,True,,False,False,,,,,,False,,,,,False
20139,119,103.0,,98.8,,99.0,101.0,,,,,34.8,,,58.0,,117.9,,30.6,,,23.0,35.0,,78.0,12.0,,,,,,106.1,,,,,185.5,-16.0,,-20.2,,-20.0,-18.0,,,,,-84.2,,,-61.0,,-1.1,,-88.3,,,-96.0,-84.0,,-41.0,-107.0,,,,,,-12.9,,,,,66.5,,False,,False,False,,,,,False,,,False,,True,,False,,,False,False,,False,False,,,,,,True,,,,,False
20141,19,2.0,,4.2,,2.0,0.0,,,,,4.0,,,11.0,,0.1,,3.8,,,3.0,1.5,,3.0,8.0,,,,,,17.4,,,,,4.3,-17.0,,-14.8,,-17.0,-19.0,,,,,-15.0,,,-8.0,,-18.9,,-15.2,,,-16.0,-17.5,,-16.0,-11.0,,,,,,-1.6,,,,,-14.7,,True,,False,False,,,,,True,,,True,,False,,True,,,True,False,,True,True,,,,,,True,,,,,True
20143,34,23.0,,24.2,,17.0,1.0,,,,,11.4,,,32.0,,16.7,,7.6,,,10.0,9.6,,15.0,10.0,,,,,,37.1,,,,,29.3,-11.0,,-9.8,,-17.0,-33.0,,,,,-22.6,,,-2.0,,-17.3,,-26.4,,,-24.0,-24.4,,-19.0,-24.0,,,,,,3.1,,,,,-4.7,,True,,False,False,,,,,False,,,True,,False,,False,,,False,False,,False,False,,,,,,True,,,,,True
20145,96,37.0,,34.8,,21.0,0.0,,,,,18.8,,,54.0,,29.9,,13.6,,,15.0,18.1,,33.0,17.0,,,,,,78.6,,,,,20.7,-59.0,,-61.2,,-75.0,-96.0,,,,,-77.2,,,-42.0,,-66.1,,-82.4,,,-81.0,-77.9,,-63.0,-79.0,,,,,,-17.4,,,,,-75.3,,False,,False,False,,,,,False,,,True,,False,,False,,,False,False,,False,False,,,,,,True,,,,,False
20147,47,45.0,,46.4,,26.0,7.0,,,,,17.0,,,35.0,,18.3,,13.8,,,26.0,20.1,,43.0,9.0,,,,,,50.6,,,,,52.1,-2.0,,-0.6,,-21.0,-40.0,,,,,-30.0,,,-12.0,,-28.7,,-33.2,,,-21.0,-26.9,,-4.0,-38.0,,,,,,3.6,,,,,5.1,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
20149,79,79.0,,80.6,,79.0,79.0,,,,,40.9,,,168.0,,46.1,,36.8,,,19.0,34.8,,67.0,16.0,,,,,,116.5,,,,,135.9,0.0,,1.6,,0.0,0.0,,,,,-38.1,,,89.0,,-32.9,,-42.2,,,-60.0,-44.2,,-12.0,-63.0,,,,,,37.5,,,,,56.9,,False,,True,True,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
20151,71,81.0,,79.8,,53.0,116.0,,,,,36.7,,,52.0,,49.2,,45.3,,,53.0,48.7,,88.0,60.0,,,,,,114.0,,,,,68.7,10.0,,8.8,,-18.0,45.0,,,,,-34.3,,,-19.0,,-21.8,,-25.7,,,-18.0,-22.3,,17.0,-11.0,,,,,,43.0,,,,,-2.3,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,True
20153,6,16.0,,16.2,,10.0,0.0,,,,,12.3,,,16.0,,2.2,,13.4,,,12.0,7.5,,15.0,8.0,,,,,,22.6,,,,,0.1,10.0,,10.2,,4.0,-6.0,,,,,6.3,,,10.0,,-3.8,,7.4,,,6.0,1.5,,9.0,2.0,,,,,,16.6,,,,,-5.9,,False,,True,True,,,,,True,,,False,,True,,True,,,True,True,,True,True,,,,,,False,,,,,True
20155,715,576.0,,577.8,,576.0,598.0,,,,,507.4,,,668.0,,320.2,,262.0,565.0,,45.0,319.3,,609.0,124.0,,,,,495.5,614.7,,,,,756.7,-139.0,,-137.2,,-139.0,-117.0,,,,,-207.6,,,-47.0,,-394.8,,-453.0,-150.0,,-670.0,-395.7,,-106.0,-591.0,,,,,-219.5,-100.3,,,,,41.7,,True,,False,True,,,,,False,,,True,,False,,False,False,,False,False,,True,False,,,,,False,True,,,,,True
20157,85,44.0,,46.1,,21.0,7.0,,,,,17.3,,,30.0,,16.0,,13.3,,,14.0,20.6,,38.0,8.0,,,,,,46.5,,,,,50.2,-41.0,,-38.9,,-64.0,-78.0,,,,,-67.7,,,-55.0,,-69.0,,-71.7,,,-71.0,-64.4,,-47.0,-77.0,,,,,,-38.5,,,,,-34.8,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,True,,,,,True
20159,87,58.0,,55.7,,46.0,52.0,,,,,20.5,,,46.0,,34.2,,32.9,,,21.0,29.7,,45.0,19.0,,,,,,86.5,,,,,91.3,-29.0,,-31.3,,-41.0,-35.0,,,,,-66.5,,,-41.0,,-52.8,,-54.1,,,-66.0,-57.3,,-42.0,-68.0,,,,,,-0.5,,,,,4.3,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,True,,,,,True
20161,350,398.0,,388.1,,388.0,648.0,,,,,398.8,,,676.0,,638.6,,178.8,237.5,,130.0,232.1,,346.0,87.0,,,,,385.5,533.7,,,,,540.2,48.0,,38.1,,38.0,298.0,,,,,48.8,,,326.0,,288.6,,-171.2,-112.5,,-220.0,-117.9,,-4.0,-263.0,,,,,35.5,183.7,,,,,190.2,,True,,True,False,,,,,False,,,False,,False,,False,False,,False,False,,True,False,,,,,True,False,,,,,False
20163,63,28.0,,28.5,,23.0,7.0,,,,,10.3,,,23.0,,58.1,,3.5,,,13.0,9.8,,30.0,11.0,,,,,,51.5,,,,,23.8,-35.0,,-34.5,,-40.0,-56.0,,,,,-52.7,,,-40.0,,-4.9,,-59.5,,,-50.0,-53.2,,-33.0,-52.0,,,,,,-11.5,,,,,-39.2,,True,,False,False,,,,,False,,,False,,True,,False,,,False,False,,True,False,,,,,,True,,,,,False
20165,41,22.0,,22.0,,13.0,0.0,,,,,12.0,,,13.0,,17.2,,8.4,,,8.0,11.4,,18.0,8.0,,,,,,27.8,,,,,20.5,-19.0,,-19.0,,-28.0,-41.0,,,,,-29.0,,,-28.0,,-23.8,,-32.5,,,-33.0,-29.6,,-23.0,-33.0,,,,,,-13.2,,,,,-20.5,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,True,,,,,False
20167,123,69.0,,69.4,,57.0,45.0,,,,,27.1,,,46.0,,57.4,,42.0,,,67.0,42.8,,72.0,22.0,,,,,,96.0,,,,,73.8,-54.0,,-53.6,,-66.0,-78.0,,,,,-95.9,,,-77.0,,-65.6,,-81.0,,,-56.0,-80.2,,-51.0,-101.0,,,,,,-27.0,,,,,-49.2,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,True,False,,,,,,True,,,,,True
20169,399,251.0,,256.9,,242.0,305.0,,,,,104.7,,,450.0,,180.2,,148.9,184.5,,205.0,146.7,,231.0,88.0,,,,,242.5,390.1,,,,,262.4,-148.0,,-142.1,,-157.0,-94.0,,,,,-294.3,,,51.0,,-218.8,,-250.1,-214.5,,-194.0,-252.3,,-168.0,-311.0,,,,,-156.5,-8.9,,,,,-136.6,,True,,False,True,,,,,False,,,True,,False,,False,False,,False,False,,False,False,,,,,False,True,,,,,True
20171,53,41.0,,42.8,,41.0,7.0,,,,,19.8,,,41.0,,64.9,,10.2,,,22.0,28.7,,47.0,15.0,,,,,,70.0,,,,,41.4,-12.0,,-10.2,,-12.0,-46.0,,,,,-33.2,,,-12.0,,11.9,,-42.8,,,-31.0,-24.3,,-6.0,-38.0,,,,,,17.0,,,,,-11.6,,True,,False,False,,,,,False,,,False,,True,,False,,,False,False,,True,False,,,,,,False,,,,,True
20173,3972,3666.0,,3658.2,5109.6,3566.0,3782.0,,,,,3438.5,,,5540.0,,2152.8,,2492.3,3038.5,,1494.0,1418.4,,,1359.0,,,,,3346.6,4095.7,1978.0,,,,4869.2,-306.0,,-313.8,1137.6,-406.0,-190.0,,,,,-533.5,,,1568.0,,-1819.2,,-1479.7,-933.5,,-2478.0,-2553.6,,,-2613.0,,,,,-625.4,123.7,-1994.0,,,,897.2,,False,False,False,True,,,,,False,,,False,,False,,False,False,,False,False,,,False,,,,,False,True,False,,,,False
20175,227,126.0,,126.4,,103.0,57.0,,,,,94.4,,,412.0,,104.3,,113.2,,,101.0,86.6,,140.0,13.0,,,,,98.6,214.7,,,,,113.8,-101.0,,-100.6,,-124.0,-170.0,,,,,-132.6,,,185.0,,-122.7,,-113.8,,,-126.0,-140.4,,-87.0,-214.0,,,,,-128.4,-12.3,,,,,-113.2,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,True,False,,,,,False,True,,,,,False
20177,1046,937.0,,899.9,,806.0,1053.0,,,,,842.8,,,1446.0,,729.0,,545.7,844.5,,356.0,381.7,,815.0,316.0,,,,,804.3,1255.0,560.0,,,,808.3,-109.0,,-146.1,,-240.0,7.0,,,,,-203.2,,,400.0,,-317.0,,-500.3,-201.5,,-690.0,-664.3,,-231.0,-730.0,,,,,-241.7,209.0,-486.0,,,,-237.7,,False,,False,True,,,,,False,,,False,,False,,False,False,,False,False,,False,False,,,,,False,False,False,,,,False
20179,20,36.0,,34.8,,16.0,0.0,,,,,23.2,,,13.0,,6.3,,8.8,,,31.0,15.9,,19.0,36.0,,,,,,38.5,,,,,49.7,16.0,,14.8,,-4.0,-20.0,,,,,3.2,,,-7.0,,-13.7,,-11.2,,,11.0,-4.1,,-1.0,16.0,,,,,,18.5,,,,,29.7,,True,,True,False,,,,,True,,,True,,True,,True,,,True,True,,True,False,,,,,,False,,,,,False
20181,49,51.0,,52.3,,46.0,46.0,,,,,25.7,,,70.0,,10.2,,10.8,,,13.0,21.3,,34.0,35.0,,,,,,107.1,,,,,150.2,2.0,,3.3,,-3.0,-3.0,,,,,-23.3,,,21.0,,-38.8,,-38.2,,,-36.0,-27.7,,-15.0,-14.0,,,,,,58.1,,,,,101.2,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
20183,36,19.0,,17.5,,12.0,10.0,,,,,9.5,,,13.0,,4.2,,13.4,,,9.0,11.9,,18.0,6.0,,,,,,30.2,,,,,12.4,-17.0,,-18.5,,-24.0,-26.0,,,,,-26.5,,,-23.0,,-31.8,,-22.6,,,-27.0,-24.1,,-18.0,-30.0,,,,,,-5.8,,,,,-23.6,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,True,,,,,False
20185,28,35.0,,35.2,,17.0,7.0,,,,,13.4,,,16.0,,12.1,,20.2,,,22.0,16.8,,30.0,10.0,,,,,,48.3,,,,,35.5,7.0,,7.2,,-11.0,-21.0,,,,,-14.6,,,-12.0,,-15.9,,-7.8,,,-6.0,-11.2,,2.0,-18.0,,,,,,20.3,,,,,7.5,,False,,False,False,,,,,False,,,False,,False,,False,,,True,False,,True,False,,,,,,False,,,,,False
20187,13,9.0,,8.1,,7.0,,,,,,7.9,,,16.0,,4.8,,1.6,,,6.0,3.8,,7.0,7.0,,,,,,17.0,,,,,7.4,-4.0,,-4.9,,-6.0,,,,,,-5.1,,,3.0,,-8.2,,-11.4,,,-7.0,-9.2,,-6.0,-6.0,,,,,,4.0,,,,,-5.6,,False,,False,,,,,,False,,,True,,False,,False,,,False,False,,False,False,,,,,,True,,,,,False
20189,57,56.0,,57.2,,26.0,20.0,,,,,27.4,,,70.0,,12.1,,10.5,,,21.0,26.0,,51.0,13.0,,,,,,85.2,,,,,53.4,-1.0,,0.2,,-31.0,-37.0,,,,,-29.6,,,13.0,,-44.9,,-46.5,,,-36.0,-31.0,,-6.0,-44.0,,,,,,28.2,,,,,-3.6,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
20191,122,114.0,,115.2,,89.0,143.0,,,,,39.9,,,96.0,,61.4,,63.2,,,48.0,38.4,,101.0,58.0,,,,,,100.8,,,,,88.5,-8.0,,-6.8,,-33.0,21.0,,,,,-82.1,,,-26.0,,-60.6,,-58.8,,,-74.0,-83.6,,-21.0,-64.0,,,,,,-21.2,,,,,-33.5,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
