,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
46099,11953,3280.0,,,,5608.0,,399.0,2771.9,1671.3,,1098.0,-8673.0,,,,-6345.0,,-11554.0,-9181.1,-10281.7,,-10855.0,,,,True,,False,False,False,,False
46101,288,168.0,,,,54.0,,,25.0,57.5,,114.0,-120.0,,,,-234.0,,,-263.0,-230.5,,-174.0,,,,False,,,False,False,,False
46102,1248,408.0,,,,56.0,,,431.9,152.5,,148.0,-840.0,,,,-1192.0,,,-816.1,-1095.5,,-1100.0,,,,False,,,True,False,,False
46103,5430,2312.0,,,,2515.0,,1083.0,470.8,2297.0,,1090.0,-3118.0,,,,-2915.0,,-4347.0,-4959.1,-3133.0,,-4340.0,,,,True,,False,False,False,,False
46105,121,72.0,,,,69.0,,,53.5,,,42.0,-49.0,,,,-52.0,,,-67.5,,,-79.0,,,,False,,,False,,,False
46107,194,56.0,,,,64.0,,,7.3,,,22.0,-138.0,,,,-130.0,,,-186.7,,,-172.0,,,,True,,,False,,,False
46109,433,448.0,,,,134.0,,5.9,428.2,248.8,,97.0,15.0,,,,-299.0,,-427.1,-4.8,-184.2,,-336.0,,,,False,,False,True,False,,False
46111,209,88.0,,,,31.0,,,19.1,29.1,,51.0,-121.0,,,,-178.0,,,-189.9,-179.9,,-158.0,,,,False,,,False,False,,False
46115,377,216.0,,,,234.0,,69.0,36.2,266.8,,80.0,-161.0,,,,-143.0,,-308.0,-340.8,-110.2,,-297.0,,,,True,,False,False,True,,False
46117,172,72.0,,,,77.0,,,27.0,47.3,,55.0,-100.0,,,,-95.0,,,-145.0,-124.7,,-117.0,,,,True,,,False,False,,False
46119,73,16.0,,,,35.0,,,4.0,,,5.0,-57.0,,,,-38.0,,,-69.0,,,-68.0,,,,True,,,False,,,False
46121,696,144.0,,,,89.0,,1.7,83.9,53.3,,113.0,-552.0,,,,-607.0,,-694.3,-612.1,-642.7,,-583.0,,,,False,,False,False,False,,False
46123,293,480.0,,,,108.0,,0.0,61.3,144.9,,68.0,187.0,,,,-185.0,,-293.0,-231.7,-148.1,,-225.0,,,,True,,False,False,True,,False
46125,592,192.0,,,,86.0,,51.9,40.0,88.5,,118.0,-400.0,,,,-506.0,,-540.1,-552.0,-503.5,,-474.0,,,,False,,False,False,False,,False
46127,754,360.0,,,,373.0,,134.8,289.9,167.1,,140.0,-394.0,,,,-381.0,,-619.2,-464.1,-586.9,,-614.0,,,,True,,False,False,False,,False
46129,314,224.0,,,,97.0,,25.6,239.7,242.4,,83.0,-90.0,,,,-217.0,,-288.4,-74.3,-71.6,,-231.0,,,,False,,False,True,True,,False
46135,1072,456.0,,,,531.0,,135.8,298.5,374.1,,205.0,-616.0,,,,-541.0,,-936.2,-773.5,-697.9,,-867.0,,,,True,,False,False,False,,False
46137,100,0.0,,,,35.0,,,0.8,,,2.0,-100.0,,,,-65.0,,,-99.2,,,-98.0,,,,True,,,True,,,True
47001,1471,496.0,,,,873.0,,538.7,179.9,159.0,,377.0,-975.0,,,,-598.0,,-932.3,-1291.1,-1312.0,,-1094.0,,,,True,,True,False,False,,False
47003,1113,400.0,,,,917.0,,7.5,296.2,198.2,,146.0,-713.0,,,,-196.0,,-1105.5,-816.8,-914.8,,-967.0,,,,True,,False,False,False,,False
47005,393,40.0,,,,191.0,,0.0,10.8,82.9,,16.0,-353.0,,,,-202.0,,-393.0,-382.2,-310.1,,-377.0,,,,True,,False,False,True,,False
47007,282,80.0,,,,297.0,,0.1,273.7,49.0,,0.0,-202.0,,,,15.0,,-281.9,-8.3,-233.0,,-282.0,,,,True,,False,True,False,,False
47009,2447,728.0,,,,1193.0,,556.2,137.4,293.3,,280.0,-1719.0,,,,-1254.0,,-1890.8,-2309.6,-2153.7,,-2167.0,,,,True,,False,False,False,,False
47011,1778,928.0,,,,1333.0,,9.1,525.0,556.7,,473.0,-850.0,,,,-445.0,,-1768.9,-1253.0,-1221.3,,-1305.0,,,,True,,False,False,False,,False
47013,975,248.0,,,,594.0,,163.3,75.6,127.5,,183.0,-727.0,,,,-381.0,,-811.7,-899.4,-847.5,,-792.0,,,,True,,False,False,False,,False
47015,392,136.0,,,,194.0,,132.6,153.4,34.1,,86.0,-256.0,,,,-198.0,,-259.4,-238.6,-357.9,,-306.0,,,,True,,False,True,False,,False
47017,717,584.0,,,,338.0,,1.9,204.9,490.2,,149.0,-133.0,,,,-379.0,,-715.1,-512.0,-226.8,,-568.0,,,,False,,False,False,False,,False
47019,1306,480.0,,,,568.0,,1.0,41.2,243.7,,266.0,-826.0,,,,-738.0,,-1305.0,-1264.8,-1062.3,,-1040.0,,,,True,,False,False,False,,False
47021,643,184.0,,,,283.0,,2.4,60.2,107.1,,70.0,-459.0,,,,-360.0,,-640.6,-582.8,-535.9,,-573.0,,,,True,,False,False,False,,False
47023,338,448.0,,,,204.0,,0.2,227.7,110.9,,82.0,110.0,,,,-134.0,,-337.8,-110.3,-227.1,,-256.0,,,,False,,False,False,False,,False
47025,293,152.0,,,,576.0,,99.0,41.1,150.4,,132.0,-141.0,,,,283.0,,-194.0,-251.9,-142.6,,-161.0,,,,False,,False,False,False,,False
47027,294,352.0,,,,63.0,,80.7,35.3,272.5,,81.0,58.0,,,,-231.0,,-213.3,-258.7,-21.5,,-213.0,,,,False,,False,False,True,,False
47029,768,128.0,,,,492.0,,0.2,40.2,64.9,,48.0,-640.0,,,,-276.0,,-767.8,-727.8,-703.1,,-720.0,,,,True,,False,False,False,,False
47031,1346,1336.0,,,,760.0,,695.4,299.3,895.4,,575.0,-10.0,,,,-586.0,,-650.6,-1046.7,-450.6,,-771.0,,,,False,,False,False,False,,False
47033,565,328.0,,,,161.0,,1.2,88.5,307.7,,110.0,-237.0,,,,-404.0,,-563.8,-476.5,-257.3,,-455.0,,,,False,,False,False,False,,False
47035,1164,464.0,,,,493.0,,356.7,434.1,295.4,,238.0,-700.0,,,,-671.0,,-807.3,-729.9,-868.6,,-926.0,,,,True,,False,False,False,,False
47037,13645,5072.0,,,,5377.0,,228.2,3266.6,3133.1,,1551.0,-8573.0,,,,-8268.0,,-13416.8,-10378.4,-10511.9,,-12094.0,,,,True,,False,False,False,,False
47039,378,520.0,,,,213.0,,58.4,388.8,325.5,,53.0,142.0,,,,-165.0,,-319.6,10.8,-52.5,,-325.0,,,,False,,False,True,True,,False
47041,544,200.0,,,,395.0,,0.0,47.4,120.6,,91.0,-344.0,,,,-149.0,,-544.0,-496.6,-423.4,,-453.0,,,,True,,False,False,False,,False
47043,1371,648.0,,,,595.0,,12.7,159.8,538.4,,309.0,-723.0,,,,-776.0,,-1358.3,-1211.2,-832.6,,-1062.0,,,,False,,False,False,False,,False
47045,1666,936.0,,,,588.0,,452.2,596.3,260.7,,180.0,-730.0,,,,-1078.0,,-1213.8,-1069.7,-1405.3,,-1486.0,,,,False,,False,False,False,,False
47047,917,616.0,,,,365.0,,12.0,415.3,308.0,,245.0,-301.0,,,,-552.0,,-905.0,-501.7,-609.0,,-672.0,,,,False,,False,False,False,,False
47049,647,664.0,,,,218.0,,186.9,628.0,724.6,,181.0,17.0,,,,-429.0,,-460.1,-19.0,77.6,,-466.0,,,,False,,False,False,False,,False
47051,905,752.0,,,,586.0,,458.9,198.3,337.5,,411.0,-153.0,,,,-319.0,,-446.1,-706.7,-567.5,,-494.0,,,,False,,False,False,False,,False
47053,1263,1328.0,,,,592.0,,685.8,1233.6,759.2,,502.0,65.0,,,,-671.0,,-577.2,-29.4,-503.8,,-761.0,,,,False,,False,True,False,,False
47055,721,464.0,,,,450.0,,148.3,516.1,322.0,,178.0,-257.0,,,,-271.0,,-572.7,-204.9,-399.0,,-543.0,,,,False,,False,True,False,,False
47057,509,240.0,,,,337.0,,30.3,284.5,250.0,,191.0,-269.0,,,,-172.0,,-478.7,-224.5,-259.0,,-318.0,,,,True,,False,True,True,,False
47059,1585,616.0,,,,748.0,,343.8,316.9,271.2,,430.0,-969.0,,,,-837.0,,-1241.2,-1268.1,-1313.8,,-1155.0,,,,True,,False,False,False,,False
47061,436,488.0,,,,172.0,,183.0,191.1,114.6,,210.0,52.0,,,,-264.0,,-253.0,-244.9,-321.4,,-226.0,,,,False,,False,False,False,,False
47063,1304,664.0,,,,875.0,,1.9,308.8,324.1,,503.0,-640.0,,,,-429.0,,-1302.1,-995.2,-979.9,,-801.0,,,,True,,False,False,False,,False
47065,6114,3280.0,,,,4247.0,,107.1,2002.3,2344.7,,2599.0,-2834.0,,,,-1867.0,,-6006.9,-4111.7,-3769.3,,-3515.0,,,,True,,False,False,False,,False
47067,41,0.0,,,,53.0,,0.0,12.1,,,1.0,-41.0,,,,12.0,,-41.0,-28.9,,,-40.0,,,,True,,False,True,,,True
47069,613,456.0,,,,502.0,,2.0,161.2,472.6,,0.0,-157.0,,,,-111.0,,-611.0,-451.8,-140.4,,-613.0,,,,True,,False,False,True,,False
47071,665,608.0,,,,386.0,,1.3,528.8,459.7,,102.0,-57.0,,,,-279.0,,-663.7,-136.2,-205.3,,-563.0,,,,False,,False,False,False,,False
47073,937,520.0,,,,761.0,,105.3,236.3,188.0,,666.0,-417.0,,,,-176.0,,-831.7,-700.7,-749.0,,-271.0,,,,True,,False,False,False,,True
47075,612,552.0,,,,132.0,,0.3,230.5,454.3,,0.0,-60.0,,,,-480.0,,-611.7,-381.5,-157.7,,-612.0,,,,False,,False,False,False,,False
47077,580,640.0,,,,219.0,,2.4,46.1,656.4,,96.0,60.0,,,,-361.0,,-577.6,-533.9,76.4,,-484.0,,,,False,,False,False,False,,False
47079,764,248.0,,,,282.0,,1.5,109.5,65.9,,143.0,-516.0,,,,-482.0,,-762.5,-654.5,-698.1,,-621.0,,,,True,,False,False,False,,False
47081,505,560.0,,,,269.0,,183.0,79.1,467.5,,330.0,55.0,,,,-236.0,,-322.0,-425.9,-37.5,,-175.0,,,,False,,False,False,True,,False
47083,346,336.0,,,,127.0,,14.3,184.2,353.3,,112.0,-10.0,,,,-219.0,,-331.7,-161.8,7.3,,-234.0,,,,False,,False,False,True,,False
47085,382,216.0,,,,171.0,,66.7,150.0,117.5,,145.0,-166.0,,,,-211.0,,-315.3,-232.0,-264.5,,-237.0,,,,False,,False,False,False,,False
47087,327,192.0,,,,108.0,,0.0,134.5,106.0,,78.0,-135.0,,,,-219.0,,-327.0,-192.5,-221.0,,-249.0,,,,False,,False,False,False,,False
47089,967,544.0,,,,602.0,,2.1,319.8,282.0,,295.0,-423.0,,,,-365.0,,-964.9,-647.2,-685.0,,-672.0,,,,True,,False,False,False,,False
47091,645,608.0,,,,92.0,,0.0,378.8,439.5,,90.0,-37.0,,,,-553.0,,-645.0,-266.2,-205.5,,-555.0,,,,False,,False,False,False,,False
47093,7864,4576.0,,,,4938.0,,1666.0,1128.4,1711.1,,1738.0,-3288.0,,,,-2926.0,,-6198.0,-6735.6,-6152.9,,-6126.0,,,,True,,False,False,False,,False
47095,220,384.0,,,,147.0,,0.2,32.2,144.0,,2573.0,164.0,,,,-73.0,,-219.8,-187.8,-76.0,,2353.0,,,,True,,False,False,True,,False
47097,988,440.0,,,,400.0,,0.3,191.0,254.8,,108.0,-548.0,,,,-588.0,,-987.7,-797.0,-733.2,,-880.0,,,,False,,False,False,False,,False
47099,1414,832.0,,,,651.0,,308.2,492.0,347.4,,334.0,-582.0,,,,-763.0,,-1105.8,-922.0,-1066.6,,-1080.0,,,,False,,False,False,False,,False
47101,499,256.0,,,,140.0,,6.2,53.0,,,215.0,-243.0,,,,-359.0,,-492.8,-446.0,,,-284.0,,,,False,,False,False,,,False
47103,805,344.0,,,,629.0,,60.0,76.2,228.0,,134.0,-461.0,,,,-176.0,,-745.0,-728.8,-577.0,,-671.0,,,,True,,False,False,False,,False
47105,959,584.0,,,,503.0,,4.0,313.4,326.3,,311.0,-375.0,,,,-456.0,,-955.0,-645.6,-632.7,,-648.0,,,,False,,False,False,False,,False
47107,1175,592.0,,,,722.0,,374.5,533.5,314.6,,323.0,-583.0,,,,-453.0,,-800.5,-641.5,-860.4,,-852.0,,,,True,,False,False,False,,False
47109,482,800.0,,,,331.0,,213.2,544.2,530.6,,151.0,318.0,,,,-151.0,,-268.8,62.2,48.6,,-331.0,,,,True,,True,True,True,,False
47111,687,384.0,,,,303.0,,0.7,291.1,142.0,,65.0,-303.0,,,,-384.0,,-686.3,-395.9,-545.0,,-622.0,,,,False,,False,False,False,,False
47113,2097,2248.0,,,,1265.0,,1539.3,1439.3,1607.6,,852.0,151.0,,,,-832.0,,-557.7,-657.7,-489.4,,-1245.0,,,,False,,False,False,False,,False
47115,493,288.0,,,,487.0,,0.7,55.8,156.1,,105.0,-205.0,,,,-6.0,,-492.3,-437.2,-336.9,,-388.0,,,,True,,False,False,False,,False
47117,847,464.0,,,,312.0,,0.6,299.3,214.0,,225.0,-383.0,,,,-535.0,,-846.4,-547.7,-633.0,,-622.0,,,,False,,False,False,False,,False
47119,3012,1424.0,,,,781.0,,6.8,1283.9,758.6,,655.0,-1588.0,,,,-2231.0,,-3005.2,-1728.1,-2253.4,,-2357.0,,,,False,,False,False,False,,False
47121,231,80.0,,,,138.0,,0.0,28.5,65.4,,44.0,-151.0,,,,-93.0,,-231.0,-202.5,-165.6,,-187.0,,,,True,,False,False,False,,False
47123,915,336.0,,,,529.0,,0.3,222.1,357.6,,135.0,-579.0,,,,-386.0,,-914.7,-692.9,-557.4,,-780.0,,,,True,,False,False,True,,False
47125,2974,1184.0,,,,1860.0,,292.7,191.4,429.1,,495.0,-1790.0,,,,-1114.0,,-2681.3,-2782.6,-2544.9,,-2479.0,,,,True,,False,False,False,,False
47127,188,240.0,,,,144.0,,65.3,72.9,165.2,,69.0,52.0,,,,-44.0,,-122.7,-115.1,-22.8,,-119.0,,,,True,,False,False,True,,False
47129,322,120.0,,,,490.0,,0.0,85.5,91.0,,100.0,-202.0,,,,168.0,,-322.0,-236.5,-231.0,,-222.0,,,,True,,False,False,False,,False
47131,1296,840.0,,,,477.0,,3.1,751.7,636.8,,136.0,-456.0,,,,-819.0,,-1292.9,-544.3,-659.2,,-1160.0,,,,False,,False,False,False,,False
47133,742,576.0,,,,212.0,,304.6,445.2,437.5,,161.0,-166.0,,,,-530.0,,-437.4,-296.8,-304.5,,-581.0,,,,False,,False,False,False,,False
47135,309,80.0,,,,125.0,,33.2,66.6,64.9,,81.0,-229.0,,,,-184.0,,-275.8,-242.4,-244.1,,-228.0,,,,True,,False,False,False,,True
47137,247,176.0,,,,47.0,,39.4,430.0,,,66.0,-71.0,,,,-200.0,,-207.6,183.0,,,-181.0,,,,False,,False,False,,,False
47139,234,104.0,,,,185.0,,0.0,28.6,47.6,,120.0,-130.0,,,,-49.0,,-234.0,-205.4,-186.4,,-114.0,,,,True,,False,False,False,,True
47141,2339,2368.0,,,,1257.0,,1354.3,1141.8,1313.1,,458.0,29.0,,,,-1082.0,,-984.7,-1197.2,-1025.9,,-1881.0,,,,False,,False,False,False,,False
47143,691,544.0,,,,327.0,,3.7,480.9,218.9,,359.0,-147.0,,,,-364.0,,-687.3,-210.1,-472.1,,-332.0,,,,False,,False,False,False,,False
47145,1255,536.0,,,,522.0,,211.9,242.6,378.8,,485.0,-719.0,,,,-733.0,,-1043.1,-1012.4,-876.2,,-770.0,,,,False,,False,False,False,,False
47147,1257,472.0,,,,631.0,,16.0,311.8,260.4,,172.0,-785.0,,,,-626.0,,-1241.0,-945.2,-996.6,,-1085.0,,,,True,,False,False,False,,False
47149,7165,3128.0,,,,3006.0,,139.3,2753.6,1474.0,,1923.0,-4037.0,,,,-4159.0,,-7025.7,-4411.4,-5691.0,,-5242.0,,,,False,,False,False,False,,False
47151,699,136.0,,,,128.0,,196.1,76.2,66.5,,266.0,-563.0,,,,-571.0,,-502.9,-622.8,-632.5,,-433.0,,,,False,,True,False,False,,True
47153,255,112.0,,,,133.0,,4.9,15.6,74.2,,41.0,-143.0,,,,-122.0,,-250.1,-239.4,-180.8,,-214.0,,,,True,,False,False,False,,False
47155,1872,984.0,,,,891.0,,21.4,365.7,539.2,,696.0,-888.0,,,,-981.0,,-1850.6,-1506.3,-1332.8,,-1176.0,,,,False,,False,False,False,,False
47157,14290,7640.0,,,,6164.0,,376.6,2836.9,3523.5,,2622.0,-6650.0,,,,-8126.0,,-13913.4,-11453.1,-10766.5,,-11668.0,,,,False,,False,False,False,,False
47159,639,432.0,,,,232.0,,1.7,283.2,117.2,,117.0,-207.0,,,,-407.0,,-637.3,-355.8,-521.8,,-522.0,,,,False,,False,False,False,,False
47161,337,296.0,,,,139.0,,74.4,307.7,207.3,,281.0,-41.0,,,,-198.0,,-262.6,-29.3,-129.7,,-56.0,,,,False,,False,True,False,,False
47163,3691,1008.0,,,,1814.0,,1199.7,419.6,923.7,,1376.0,-2683.0,,,,-1877.0,,-2491.3,-3271.4,-2767.3,,-2315.0,,,,True,,True,False,False,,True
47165,4014,1520.0,,,,1387.0,,59.1,171.3,697.7,,762.0,-2494.0,,,,-2627.0,,-3954.9,-3842.7,-3316.3,,-3252.0,,,,False,,False,False,False,,False
47167,1555,856.0,,,,572.0,,15.8,592.8,593.5,,362.0,-699.0,,,,-983.0,,-1539.2,-962.2,-961.5,,-1193.0,,,,False,,False,False,False,,False
47169,233,80.0,,,,232.0,,0.8,48.2,19.8,,21.0,-153.0,,,,-1.0,,-232.2,-184.8,-213.2,,-212.0,,,,True,,False,False,False,,False
47171,470,96.0,,,,250.0,,0.0,45.1,150.5,,92.0,-374.0,,,,-220.0,,-470.0,-424.9,-319.5,,-378.0,,,,True,,False,False,True,,False
47173,314,224.0,,,,308.0,,96.7,42.5,104.0,,155.0,-90.0,,,,-6.0,,-217.3,-271.5,-210.0,,-159.0,,,,True,,False,False,False,,False
47175,170,136.0,,,,115.0,,0.0,14.9,,,34.0,-34.0,,,,-55.0,,-170.0,-155.1,,,-136.0,,,,False,,False,False,,,False
47177,1169,512.0,,,,865.0,,0.2,217.9,239.1,,165.0,-657.0,,,,-304.0,,-1168.8,-951.1,-929.9,,-1004.0,,,,True,,False,False,False,,False
47179,3118,1392.0,,,,1783.0,,728.9,1103.3,666.5,,1005.0,-1726.0,,,,-1335.0,,-2389.1,-2014.7,-2451.5,,-2113.0,,,,True,,False,False,False,,False
47181,289,152.0,,,,302.0,,0.4,167.8,343.7,,0.0,-137.0,,,,13.0,,-288.6,-121.2,54.7,,-289.0,,,,True,,False,True,True,,False
47183,851,680.0,,,,476.0,,0.1,4.8,330.0,,177.0,-171.0,,,,-375.0,,-850.9,-846.2,-521.0,,-674.0,,,,False,,False,False,False,,False
47185,812,592.0,,,,262.0,,0.2,114.6,304.1,,180.0,-220.0,,,,-550.0,,-811.8,-697.4,-507.9,,-632.0,,,,False,,False,False,False,,False
47187,5071,1776.0,,,,1574.0,,284.3,1198.5,645.3,,603.0,-3295.0,,,,-3497.0,,-4786.7,-3872.5,-4425.7,,-4468.0,,,,False,,False,False,False,,False
47189,3318,1264.0,,,,1191.0,,267.2,247.3,570.3,,704.0,-2054.0,,,,-2127.0,,-3050.8,-3070.7,-2747.7,,-2614.0,,,,False,,False,False,False,,False
48001,382,8792.0,,,,2876.0,,248.3,244.8,2624.3,,5.0,8410.0,,,,2494.0,,-133.7,-137.2,2242.3,,-377.0,,,,True,,True,True,True,,True
48003,552,104.0,,,,520.0,,0.0,4.8,66.8,,61.0,-448.0,,,,-32.0,,-552.0,-547.2,-485.2,,-491.0,,,,True,,False,False,False,,False
48005,371,248.0,,,,895.0,,76.5,14.5,96.4,,418.0,-123.0,,,,524.0,,-294.5,-356.6,-274.6,,47.0,,,,False,,False,False,False,,True
48007,54,56.0,,,,426.0,,105.3,6.0,54.5,,88.0,2.0,,,,372.0,,51.3,-48.0,0.5,,34.0,,,,False,,False,False,True,,False
48009,144,144.0,,,,49.0,,,50.1,187.8,,185.0,0.0,,,,-95.0,,,-93.9,43.8,,41.0,,,,False,,,False,False,,False
48011,29,8.0,,,,30.0,,,1.8,,,16.0,-21.0,,,,1.0,,,-27.1,,,-13.0,,,,True,,,False,,,True
48013,293,4136.0,,,,1972.0,,542.1,7.8,1392.4,,925.0,3843.0,,,,1679.0,,249.1,-285.2,1099.4,,632.0,,,,True,,True,True,True,,True
48015,66,120.0,,,,208.0,,190.5,26.7,86.1,,36.0,54.0,,,,142.0,,124.5,-39.3,20.1,,-30.0,,,,False,,False,True,True,,True
48017,237,104.0,,,,83.0,,0.0,10.0,44.7,,47.0,-133.0,,,,-154.0,,-237.0,-227.0,-192.3,,-190.0,,,,False,,False,False,False,,False
48019,69,360.0,,,,195.0,,163.9,6.5,121.4,,541.0,291.0,,,,126.0,,94.9,-62.5,52.4,,472.0,,,,True,,True,True,True,,False
48021,398,240.0,,,,838.0,,295.1,39.9,135.8,,426.0,-158.0,,,,440.0,,-102.9,-358.1,-262.2,,28.0,,,,False,,True,False,False,,True
48023,33,40.0,,,,71.0,,,10.7,,,79.0,7.0,,,,38.0,,,-22.3,,,46.0,,,,False,,,False,,,False
48025,205,8.0,,,,3266.0,,0.0,1.4,360.2,,2.0,-197.0,,,,3061.0,,-205.0,-203.6,155.2,,-203.0,,,,False,,False,False,True,,False
48027,2551,1336.0,,,,3552.0,,910.0,92.6,491.9,,449.0,-1215.0,,,,1001.0,,-1641.0,-2458.4,-2059.1,,-2102.0,,,,True,,False,False,False,,False
48029,18510,28280.0,,,,24659.0,,1981.4,35.6,18385.8,,13669.0,9770.0,,,,6149.0,,-16528.6,-18474.3,-124.2,,-4841.0,,,,True,,False,False,True,,True
48031,34,24.0,,,,164.0,,60.0,22.1,13.1,,90.0,-10.0,,,,130.0,,26.0,-11.9,-20.9,,56.0,,,,False,,False,False,False,,False
48033,4,8.0,,,,16.0,,,0.0,,,0.0,4.0,,,,12.0,,,-4.0,,,-4.0,,,,False,,,False,,,False
48035,184,232.0,,,,125.0,,95.0,40.0,87.3,,176.0,48.0,,,,-59.0,,-89.0,-144.0,-96.7,,-8.0,,,,False,,False,False,False,,True
48037,1044,1008.0,,,,1443.0,,346.4,47.6,917.8,,886.0,-36.0,,,,399.0,,-697.6,-996.4,-126.2,,-158.0,,,,False,,False,False,False,,False
48039,2742,2440.0,,,,6231.0,,801.9,349.6,2570.9,,392.0,-302.0,,,,3489.0,,-1940.1,-2392.3,-171.1,,-2350.0,,,,False,,False,False,True,,False
48041,3430,2232.0,,,,5035.0,,595.1,63.3,547.3,,915.0,-1198.0,,,,1605.0,,-2834.9,-3366.7,-2882.7,,-2515.0,,,,False,,False,False,False,,False
48043,224,32.0,,,,0.0,,0.0,2.8,29.2,,4.0,-192.0,,,,-224.0,,-224.0,-221.2,-194.8,,-220.0,,,,False,,False,False,False,,False
48045,27,0.0,,,,33.0,,,0.0,,,0.0,-27.0,,,,6.0,,,-27.0,,,-27.0,,,,True,,,False,,,False
48047,90,152.0,,,,98.0,,0.0,1.5,107.1,,16.0,62.0,,,,8.0,,-90.0,-88.5,17.1,,-74.0,,,,True,,False,False,True,,False
48049,315,216.0,,,,522.0,,196.8,131.5,181.0,,157.0,-99.0,,,,207.0,,-118.2,-183.5,-134.0,,-158.0,,,,False,,False,False,False,,False
48051,296,96.0,,,,112.0,,57.4,0.1,45.7,,45.0,-200.0,,,,-184.0,,-238.6,-295.9,-250.3,,-251.0,,,,True,,False,False,False,,False
48053,603,224.0,,,,491.0,,120.5,96.7,119.4,,167.0,-379.0,,,,-112.0,,-482.5,-506.3,-483.6,,-436.0,,,,True,,False,False,False,,False
48055,336,280.0,,,,954.0,,0.4,9.0,105.3,,142.0,-56.0,,,,618.0,,-335.6,-327.0,-230.7,,-194.0,,,,False,,False,False,False,,False
48057,159,1560.0,,,,1052.0,,283.8,6.5,541.9,,177.0,1401.0,,,,893.0,,124.8,-152.5,382.9,,18.0,,,,True,,True,True,True,,True
48059,110,32.0,,,,93.0,,,3.6,19.7,,6.0,-78.0,,,,-17.0,,,-106.4,-90.3,,-104.0,,,,True,,,False,False,,False
48061,2809,2344.0,,,,590.0,,21.6,211.5,10287.1,,0.0,-465.0,,,,-2219.0,,-2787.4,-2597.5,7478.1,,-2809.0,,,,False,,False,False,False,,False
48063,86,48.0,,,,131.0,,0.0,19.5,26.6,,44.0,-38.0,,,,45.0,,-86.0,-66.5,-59.4,,-42.0,,,,False,,False,False,False,,False
48065,68,40.0,,,,80.0,,,13.4,,,84.0,-28.0,,,,12.0,,,-54.5,,,16.0,,,,True,,,False,,,True
48067,349,464.0,,,,218.0,,130.4,20.6,709.6,,405.0,115.0,,,,-131.0,,-218.6,-328.4,360.6,,56.0,,,,False,,False,False,False,,True
48069,182,64.0,,,,129.0,,0.0,26.3,24.0,,55.0,-118.0,,,,-53.0,,-182.0,-155.7,-158.0,,-127.0,,,,True,,False,False,False,,False
48071,536,432.0,,,,331.0,,8.3,58.9,169.1,,208.0,-104.0,,,,-205.0,,-527.7,-477.1,-366.9,,-328.0,,,,False,,False,False,False,,False
48073,179,200.0,,,,864.0,,3.5,13.4,65.1,,87.0,21.0,,,,685.0,,-175.5,-165.6,-113.9,,-92.0,,,,False,,False,False,False,,False
48075,743,24.0,,,,353.0,,,1.3,,,24.0,-719.0,,,,-390.0,,,-741.7,,,-719.0,,,,True,,,False,,,False
48077,165,112.0,,,,48.0,,,26.3,61.3,,84.0,-53.0,,,,-117.0,,,-138.7,-103.7,,-81.0,,,,False,,,False,False,,False
48079,97,32.0,,,,28.0,,,0.0,,,12.0,-65.0,,,,-69.0,,,-97.0,,,-85.0,,,,False,,,False,,,False
48081,112,16.0,,,,24.0,,,1.6,,,41.0,-96.0,,,,-88.0,,,-110.5,,,-71.0,,,,True,,,False,,,True
48083,101,40.0,,,,98.0,,,3.9,,,33.0,-61.0,,,,-3.0,,,-97.1,,,-68.0,,,,True,,,False,,,False
48085,9178,5360.0,,,,6493.0,,1548.6,2503.4,2326.8,,3365.0,-3818.0,,,,-2685.0,,-7629.4,-6674.6,-6851.2,,-5813.0,,,,True,,False,False,False,,False
48087,21,0.0,,,,111.0,,,1.8,,,0.0,-21.0,,,,90.0,,,-19.2,,,-21.0,,,,False,,,True,,,False
48089,77,64.0,,,,326.0,,0.0,15.5,43.1,,127.0,-13.0,,,,249.0,,-77.0,-61.5,-33.9,,50.0,,,,False,,False,False,False,,False
48091,409,912.0,,,,2017.0,,521.4,98.6,362.8,,635.0,503.0,,,,1608.0,,112.4,-310.4,-46.2,,226.0,,,,False,,True,True,True,,True
48093,123,160.0,,,,93.0,,24.6,35.6,87.5,,134.0,37.0,,,,-30.0,,-98.4,-87.4,-35.5,,11.0,,,,True,,False,False,True,,True
48095,55,328.0,,,,53.0,,29.6,65.0,195.7,,5.0,273.0,,,,-2.0,,-25.4,10.0,140.7,,-50.0,,,,True,,True,True,True,,True
48097,278,360.0,,,,608.0,,407.5,75.8,158.8,,232.0,82.0,,,,330.0,,129.5,-202.2,-119.2,,-46.0,,,,False,,False,False,False,,True
