,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
17181,845,440.0,,,,,440.0,,353.7,,93.0,-405.0,,,,,-405.0,,-491.3,,-752.0,,,,,False,,False,,False
17183,4279,2688.0,,,,,2315.0,,2577.6,1833.7,0.0,-1591.0,,,,,-1964.0,,-1701.4,-2445.3,-4279.0,,,,,False,,False,False,False
17185,742,472.0,,,,,317.0,,266.9,,250.0,-270.0,,,,,-425.0,,-475.1,,-492.0,,,,,False,,False,,False
17187,835,880.0,,,,,620.0,,735.8,,243.0,45.0,,,,,-215.0,,-99.2,,-592.0,,,,,False,,False,,False
17189,852,448.0,,,,,271.0,,467.0,,237.0,-404.0,,,,,-581.0,,-385.0,,-615.0,,,,,False,,True,,False
17191,721,744.0,,,,,508.0,,388.2,,241.0,23.0,,,,,-213.0,,-332.8,,-480.0,,,,,False,,False,,False
17193,793,432.0,,,,,287.0,,355.7,,282.0,-361.0,,,,,-506.0,,-437.3,,-511.0,,,,,False,,False,,False
17195,2694,3792.0,,,,,2599.0,,5993.2,3162.3,4713.0,1098.0,,,,,-95.0,,3299.2,468.3,2019.0,,,,,True,,False,True,False
17197,28889,29216.0,,,,,15419.0,,22838.6,11798.6,12340.0,327.0,,,,,-13470.0,,-6050.4,-17090.4,-16549.0,,,,,False,,False,False,False
17199,3054,2504.0,,,,,2074.0,,1955.2,1035.8,2265.0,-550.0,,,,,-980.0,,-1098.8,-2018.2,-789.0,,,,,False,,False,False,False
17201,10932,15624.0,,,,,12098.0,,23219.8,15076.7,2990.0,4692.0,,,,,1166.0,,12287.8,4144.7,-7942.0,,,,,True,,False,True,False
17203,1902,1664.0,,,,,944.0,,3186.2,,0.0,-238.0,,,,,-958.0,,1284.2,,-1902.0,,,,,False,,False,,False
18001,1787,1544.0,,,,,1396.0,,5762.0,,484.0,-243.0,,,,,-391.0,,3975.0,,-1303.0,,,,,False,,False,,False
18003,17426,12944.0,,,,,11765.0,,9865.7,11761.3,4915.0,-4482.0,,,,,-5661.0,,-7560.3,-5664.7,-12511.0,,,,,False,,False,False,False
18005,3743,1992.0,,,,,1783.0,,2872.0,994.8,1296.0,-1751.0,,,,,-1960.0,,-871.0,-2748.2,-2447.0,,,,,False,,True,False,False
18007,628,176.0,,,,,159.0,,409.7,,132.0,-452.0,,,,,-469.0,,-218.3,,-496.0,,,,,False,,True,,False
18009,586,248.0,,,,,409.0,,856.3,,72.0,-338.0,,,,,-177.0,,270.3,,-514.0,,,,,True,,True,,False
18011,3066,1560.0,,,,,1486.0,,2801.1,1040.4,3094.0,-1506.0,,,,,-1580.0,,-264.9,-2025.6,28.0,,,,,False,,True,False,True
18013,571,200.0,,,,,244.0,,348.9,,229.0,-371.0,,,,,-327.0,,-222.1,,-342.0,,,,,True,,True,,True
18015,911,608.0,,,,,475.0,,1987.6,,298.0,-303.0,,,,,-436.0,,1076.6,,-613.0,,,,,False,,False,,False
18017,1753,1192.0,,,,,1332.0,,1326.5,751.5,0.0,-561.0,,,,,-421.0,,-426.5,-1001.5,-1753.0,,,,,True,,True,False,False
18019,5052,2856.0,,,,,2426.0,,3403.9,1878.3,1240.0,-2196.0,,,,,-2626.0,,-1648.1,-3173.7,-3812.0,,,,,False,,True,False,False
18021,1263,792.0,,,,,703.0,,2799.9,,391.0,-471.0,,,,,-560.0,,1536.9,,-872.0,,,,,False,,False,,False
18023,2076,1368.0,,,,,811.0,,3707.5,960.4,332.0,-708.0,,,,,-1265.0,,1631.5,-1115.6,-1744.0,,,,,False,,False,False,False
18025,416,160.0,,,,,150.0,,342.5,,89.0,-256.0,,,,,-266.0,,-73.5,,-327.0,,,,,False,,True,,False
18027,1220,888.0,,,,,867.0,,1437.5,,344.0,-332.0,,,,,-353.0,,217.5,,-876.0,,,,,False,,True,,False
18029,2597,1560.0,,,,,1028.0,,2661.7,1178.1,619.0,-1037.0,,,,,-1569.0,,64.7,-1418.9,-1978.0,,,,,False,,True,False,False
18031,1393,1256.0,,,,,649.0,,3692.4,,411.0,-137.0,,,,,-744.0,,2299.4,,-982.0,,,,,False,,False,,False
18033,1961,1440.0,,,,,1605.0,,5482.3,,534.0,-521.0,,,,,-356.0,,3521.3,,-1427.0,,,,,True,,False,,False
18035,4068,2376.0,,,,,3436.0,,3034.6,816.2,830.0,-1692.0,,,,,-632.0,,-1033.4,-3251.8,-3238.0,,,,,True,,True,False,False
18037,2937,1624.0,,,,,856.0,,2665.8,1142.7,333.0,-1313.0,,,,,-2081.0,,-271.2,-1794.3,-2604.0,,,,,False,,True,False,False
18039,11086,13368.0,,,,,8986.0,,17774.9,11753.4,494.0,2282.0,,,,,-2100.0,,6688.9,667.4,-10592.0,,,,,True,,False,True,False
18041,1148,1392.0,,,,,729.0,,3953.3,,174.0,244.0,,,,,-419.0,,2805.3,,-974.0,,,,,False,,False,,False
18043,3029,1768.0,,,,,1403.0,,2800.6,1461.1,942.0,-1261.0,,,,,-1626.0,,-228.4,-1567.9,-2087.0,,,,,False,,True,False,False
18045,1090,656.0,,,,,401.0,,2145.2,,231.0,-434.0,,,,,-689.0,,1055.2,,-859.0,,,,,False,,False,,False
18047,801,344.0,,,,,473.0,,641.9,,205.0,-457.0,,,,,-328.0,,-159.1,,-596.0,,,,,True,,True,,False
18049,911,640.0,,,,,679.0,,1203.6,,219.0,-271.0,,,,,-232.0,,292.6,,-692.0,,,,,True,,False,,False
18051,1913,1352.0,,,,,677.0,,1795.6,581.8,0.0,-561.0,,,,,-1236.0,,-117.4,-1331.2,-1913.0,,,,,False,,True,False,False
18053,3439,1336.0,,,,,1989.0,,2296.8,1435.6,499.0,-2103.0,,,,,-1450.0,,-1142.2,-2003.4,-2940.0,,,,,True,,True,True,False
18055,1260,744.0,,,,,778.0,,1163.8,,409.0,-516.0,,,,,-482.0,,-96.2,,-851.0,,,,,True,,True,,False
18057,16324,9880.0,,,,,5737.0,,15014.6,3548.7,26050.0,-6444.0,,,,,-10587.0,,-1309.4,-12775.3,9726.0,,,,,False,,True,False,False
18059,3736,1864.0,,,,,1706.0,,3410.4,1179.7,1170.0,-1872.0,,,,,-2030.0,,-325.6,-2556.3,-2566.0,,,,,False,,True,False,False
18061,1803,632.0,,,,,667.0,,1612.0,,338.0,-1171.0,,,,,-1136.0,,-191.0,,-1465.0,,,,,True,,True,,False
18063,7874,2736.0,,,,,3224.0,,2326.2,1087.5,1560.0,-5138.0,,,,,-4650.0,,-5547.8,-6786.5,-6314.0,,,,,True,,False,False,False
18065,2610,2080.0,,,,,1571.0,,4696.8,1304.7,549.0,-530.0,,,,,-1039.0,,2086.8,-1305.3,-2061.0,,,,,False,,False,False,False
18067,4775,1840.0,,,,,2460.0,,2340.5,845.2,1032.0,-2935.0,,,,,-2315.0,,-2434.5,-3929.8,-3743.0,,,,,True,,True,False,False
18069,1866,1024.0,,,,,1221.0,,4280.8,,437.0,-842.0,,,,,-645.0,,2414.8,,-1429.0,,,,,True,,False,,False
18071,2368,1272.0,,,,,1050.0,,1760.9,479.7,455.0,-1096.0,,,,,-1318.0,,-607.1,-1888.3,-1913.0,,,,,False,,True,False,False
18073,1551,1248.0,,,,,896.0,,4462.1,,401.0,-303.0,,,,,-655.0,,2911.1,,-1150.0,,,,,False,,False,,False
18075,985,976.0,,,,,722.0,,4554.3,,285.0,-9.0,,,,,-263.0,,3569.3,,-700.0,,,,,False,,False,,False
18077,1653,848.0,,,,,651.0,,3736.6,,401.0,-805.0,,,,,-1002.0,,2083.6,,-1252.0,,,,,False,,False,,False
18079,1205,720.0,,,,,608.0,,2069.3,,528.0,-485.0,,,,,-597.0,,864.3,,-677.0,,,,,False,,False,,False
18081,8394,3904.0,,,,,3488.0,,7491.8,3473.1,1809.0,-4490.0,,,,,-4906.0,,-902.2,-4920.9,-6585.0,,,,,False,,True,False,False
18083,1831,1488.0,,,,,1062.0,,2431.7,,452.0,-343.0,,,,,-769.0,,600.7,,-1379.0,,,,,False,,False,,False
18085,4142,3888.0,,,,,2804.0,,7911.9,2484.1,930.0,-254.0,,,,,-1338.0,,3769.9,-1657.9,-3212.0,,,,,False,,False,False,False
18087,1065,1016.0,,,,,1910.0,,1588.2,,616.0,-49.0,,,,,845.0,,523.2,,-449.0,,,,,False,,False,,False
18089,22230,21320.0,,,,,13136.0,,36041.5,12350.9,5529.0,-910.0,,,,,-9094.0,,13811.5,-9879.1,-16701.0,,,,,False,,False,False,False
18091,4689,3608.0,,,,,3952.0,,6064.5,2419.4,1418.0,-1081.0,,,,,-737.0,,1375.5,-2269.6,-3271.0,,,,,True,,False,False,False
18093,2120,1248.0,,,,,1043.0,,2124.7,1076.3,442.0,-872.0,,,,,-1077.0,,4.7,-1043.7,-1678.0,,,,,False,,True,False,False
18095,5929,3320.0,,,,,3438.0,,3706.8,2791.3,1340.0,-2609.0,,,,,-2491.0,,-2222.2,-3137.7,-4589.0,,,,,True,,True,False,False
18097,42267,20368.0,,,,,18876.0,,12383.8,9361.7,10202.0,-21899.0,,,,,-23391.0,,-29883.2,-32905.3,-32065.0,,,,,False,,False,False,False
18099,2690,2472.0,,,,,1741.0,,4073.0,993.0,474.0,-218.0,,,,,-949.0,,1383.0,-1697.0,-2216.0,,,,,False,,False,False,False
18101,374,232.0,,,,,185.0,,267.5,,177.0,-142.0,,,,,-189.0,,-106.5,,-197.0,,,,,False,,True,,False
18103,1862,1312.0,,,,,1211.0,,3030.6,,496.0,-550.0,,,,,-651.0,,1168.6,,-1366.0,,,,,False,,False,,False
18105,4270,2544.0,,,,,2586.0,,2367.5,1995.7,748.0,-1726.0,,,,,-1684.0,,-1902.5,-2274.3,-3522.0,,,,,True,,False,False,False
18107,2076,976.0,,,,,794.0,,2858.1,,481.0,-1100.0,,,,,-1282.0,,782.1,,-1595.0,,,,,False,,True,,False
18109,3124,1752.0,,,,,1563.0,,3342.2,1454.4,1172.0,-1372.0,,,,,-1561.0,,218.2,-1669.6,-1952.0,,,,,False,,True,False,False
18111,487,688.0,,,,,339.0,,2462.6,,277.0,201.0,,,,,-148.0,,1975.6,,-210.0,,,,,True,,False,,False
18113,2556,1824.0,,,,,1610.0,,3223.3,1220.8,595.0,-732.0,,,,,-946.0,,667.3,-1335.2,-1961.0,,,,,False,,True,False,False
18115,242,104.0,,,,,95.0,,238.0,,28.0,-138.0,,,,,-147.0,,-4.0,,-214.0,,,,,False,,True,,False
18117,778,360.0,,,,,437.0,,734.5,,229.0,-418.0,,,,,-341.0,,-43.5,,-549.0,,,,,True,,True,,False
18119,1037,712.0,,,,,378.0,,2919.1,,474.0,-325.0,,,,,-659.0,,1882.1,,-563.0,,,,,False,,False,,False
18121,846,480.0,,,,,374.0,,655.3,,248.0,-366.0,,,,,-472.0,,-190.7,,-598.0,,,,,False,,True,,False
18123,614,1216.0,,,,,329.0,,6209.7,,259.0,602.0,,,,,-285.0,,5595.7,,-355.0,,,,,True,,False,,True
18125,550,192.0,,,,,234.0,,323.1,,40.0,-358.0,,,,,-316.0,,-226.9,,-510.0,,,,,True,,True,,False
18127,8231,7400.0,,,,,5066.0,,21446.3,5803.9,9688.0,-831.0,,,,,-3165.0,,13215.3,-2427.1,1457.0,,,,,False,,False,False,False
18129,1045,680.0,,,,,413.0,,1403.5,,0.0,-365.0,,,,,-632.0,,358.5,,-1045.0,,,,,False,,True,,False
18131,616,408.0,,,,,359.0,,1058.4,,207.0,-208.0,,,,,-257.0,,442.4,,-409.0,,,,,False,,False,,False
18133,1607,584.0,,,,,782.0,,975.8,,272.0,-1023.0,,,,,-825.0,,-631.2,,-1335.0,,,,,True,,True,,False
18135,1212,1256.0,,,,,759.0,,6062.1,,329.0,44.0,,,,,-453.0,,4850.1,,-883.0,,,,,False,,False,,False
18137,1855,1112.0,,,,,655.0,,3662.6,,433.0,-743.0,,,,,-1200.0,,1807.6,,-1422.0,,,,,False,,False,,False
18139,880,520.0,,,,,429.0,,1661.2,,134.0,-360.0,,,,,-451.0,,781.2,,-746.0,,,,,False,,False,,False
18141,12845,10592.0,,,,,10166.0,,14677.3,5934.2,13705.0,-2253.0,,,,,-2679.0,,1832.3,-6910.8,860.0,,,,,False,,True,False,True
18143,1287,424.0,,,,,555.0,,886.6,,198.0,-863.0,,,,,-732.0,,-400.4,,-1089.0,,,,,True,,True,,False
18145,2282,1600.0,,,,,1138.0,,3484.4,771.9,608.0,-682.0,,,,,-1144.0,,1202.4,-1510.1,-1674.0,,,,,False,,False,False,False
18147,1012,600.0,,,,,241.0,,1343.4,,106.0,-412.0,,,,,-771.0,,331.4,,-906.0,,,,,False,,True,,False
18149,954,888.0,,,,,878.0,,2650.9,,268.0,-66.0,,,,,-76.0,,1696.9,,-686.0,,,,,False,,False,,False
18151,1848,1008.0,,,,,1435.0,,2355.7,,437.0,-840.0,,,,,-413.0,,507.7,,-1411.0,,,,,True,,True,,False
18153,1164,312.0,,,,,500.0,,561.3,,116.0,-852.0,,,,,-664.0,,-602.7,,-1048.0,,,,,True,,True,,False
18155,362,352.0,,,,,190.0,,476.9,,242.0,-10.0,,,,,-172.0,,114.9,,-120.0,,,,,False,,False,,False
18157,10018,6984.0,,,,,4311.0,,14038.9,5180.6,8192.0,-3034.0,,,,,-5707.0,,4020.9,-4837.4,-1826.0,,,,,False,,False,False,True
18159,759,392.0,,,,,379.0,,771.5,,240.0,-367.0,,,,,-380.0,,12.5,,-519.0,,,,,False,,True,,False
18161,364,256.0,,,,,128.0,,582.3,,310.0,-108.0,,,,,-236.0,,218.3,,-54.0,,,,,False,,False,,True
18163,8752,5208.0,,,,,3990.0,,5822.2,6655.6,2148.0,-3544.0,,,,,-4762.0,,-2929.8,-2096.4,-6604.0,,,,,False,,True,True,False
18165,939,384.0,,,,,378.0,,967.1,,156.0,-555.0,,,,,-561.0,,28.1,,-783.0,,,,,False,,True,,False
18167,6006,3816.0,,,,,2745.0,,6167.0,1653.8,781.0,-2190.0,,,,,-3261.0,,161.0,-4352.2,-5225.0,,,,,False,,True,False,False
18169,1880,1672.0,,,,,921.0,,7947.3,,521.0,-208.0,,,,,-959.0,,6067.3,,-1359.0,,,,,False,,False,,False
18171,413,224.0,,,,,174.0,,1258.2,,110.0,-189.0,,,,,-239.0,,845.2,,-303.0,,,,,False,,False,,False
18173,2977,2008.0,,,,,1185.0,,2235.5,1748.0,1601.0,-969.0,,,,,-1792.0,,-741.5,-1229.0,-1376.0,,,,,False,,True,False,False
18175,1000,360.0,,,,,530.0,,809.5,,173.0,-640.0,,,,,-470.0,,-190.5,,-827.0,,,,,True,,True,,False
18177,3350,2136.0,,,,,1868.0,,7343.9,2187.7,573.0,-1214.0,,,,,-1482.0,,3993.9,-1162.3,-2777.0,,,,,False,,False,True,False
18179,1291,1072.0,,,,,982.0,,2675.4,,437.0,-219.0,,,,,-309.0,,1384.4,,-854.0,,,,,False,,False,,False
18181,1594,824.0,,,,,678.0,,1612.1,,265.0,-770.0,,,,,-916.0,,18.1,,-1329.0,,,,,False,,True,,False
18183,1808,1312.0,,,,,1084.0,,4232.0,,609.0,-496.0,,,,,-724.0,,2424.0,,-1199.0,,,,,False,,False,,False
19001,348,368.0,,,,,224.0,,1860.6,,105.0,20.0,,,,,-124.0,,1512.6,,-243.0,,,,,False,,False,,False
19003,173,80.0,,,,,82.0,,140.6,,40.0,-93.0,,,,,-91.0,,-32.4,,-133.0,,,,,True,,True,,False
19005,701,472.0,,,,,716.0,,1327.6,,176.0,-229.0,,,,,15.0,,626.6,,-525.0,,,,,True,,False,,False
19007,600,832.0,,,,,533.0,,3165.3,,306.0,232.0,,,,,-67.0,,2565.3,,-294.0,,,,,True,,False,,False
19009,160,272.0,,,,,188.0,,1499.6,,75.0,112.0,,,,,28.0,,1339.6,,-85.0,,,,,True,,False,,True
19011,1067,1800.0,,,,,1146.0,,5524.3,,0.0,733.0,,,,,79.0,,4457.3,,-1067.0,,,,,True,,False,,False
19013,5434,8808.0,,,,,6725.0,,14519.0,2885.1,590.0,3374.0,,,,,1291.0,,9085.0,-2548.9,-4844.0,,,,,True,,False,True,False
19015,1034,912.0,,,,,1169.0,,1782.6,,471.0,-122.0,,,,,135.0,,748.6,,-563.0,,,,,False,,False,,False
19017,1232,2184.0,,,,,1147.0,,5494.9,,77.0,952.0,,,,,-85.0,,4262.9,,-1155.0,,,,,True,,False,,False
19019,786,1096.0,,,,,1056.0,,3925.0,,255.0,310.0,,,,,270.0,,3139.0,,-531.0,,,,,True,,False,,False
19021,1244,1160.0,,,,,1297.0,,900.0,339.0,4641.0,-84.0,,,,,53.0,,-344.0,-905.0,3397.0,,,,,True,,False,False,False
19023,749,960.0,,,,,561.0,,2292.3,,265.0,211.0,,,,,-188.0,,1543.3,,-484.0,,,,,True,,False,,False
19025,542,2288.0,,,,,466.0,,1687.0,,0.0,1746.0,,,,,-76.0,,1145.0,,-542.0,,,,,True,,True,,True
19027,964,1520.0,,,,,1166.0,,1599.3,813.7,0.0,556.0,,,,,202.0,,635.3,-150.3,-964.0,,,,,True,,False,True,False
19029,494,800.0,,,,,492.0,,2830.3,,151.0,306.0,,,,,-2.0,,2336.3,,-343.0,,,,,True,,False,,False
19031,762,848.0,,,,,636.0,,2084.5,,275.0,86.0,,,,,-126.0,,1322.5,,-487.0,,,,,False,,False,,False
19033,2373,3168.0,,,,,2649.0,,5775.8,1373.4,0.0,795.0,,,,,276.0,,3402.8,-999.6,-2373.0,,,,,True,,False,False,False
19035,743,568.0,,,,,726.0,,1195.8,,132.0,-175.0,,,,,-17.0,,452.8,,-611.0,,,,,True,,False,,False
19037,586,568.0,,,,,582.0,,961.0,,197.0,-18.0,,,,,-4.0,,375.0,,-389.0,,,,,True,,False,,False
19039,300,200.0,,,,,300.0,,248.5,,72.0,-100.0,,,,,0.0,,-51.5,,-228.0,,,,,True,,True,,False
19041,858,856.0,,,,,1378.0,,1546.5,,223.0,-2.0,,,,,520.0,,688.5,,-635.0,,,,,False,,False,,False
19043,734,952.0,,,,,824.0,,4707.7,,251.0,218.0,,,,,90.0,,3973.7,,-483.0,,,,,True,,False,,False
19045,2238,2408.0,,,,,2083.0,,3852.0,822.1,3068.0,170.0,,,,,-155.0,,1614.0,-1415.9,830.0,,,,,True,,False,False,False
19047,643,736.0,,,,,1013.0,,783.9,228.7,0.0,93.0,,,,,370.0,,140.9,-414.3,-643.0,,,,,False,,False,False,False
19049,3706,4712.0,,,,,2837.0,,5337.6,2344.9,1177.0,1006.0,,,,,-869.0,,1631.6,-1361.1,-2529.0,,,,,True,,False,False,False
19051,397,456.0,,,,,290.0,,1289.4,,205.0,59.0,,,,,-107.0,,892.4,,-192.0,,,,,False,,False,,False
19053,212,368.0,,,,,206.0,,1215.1,,0.0,156.0,,,,,-6.0,,1003.1,,-212.0,,,,,True,,False,,False
19055,639,1064.0,,,,,950.0,,2065.2,,255.0,425.0,,,,,311.0,,1426.2,,-384.0,,,,,True,,False,,True
19057,1629,2800.0,,,,,2735.0,,5141.8,1758.6,370.0,1171.0,,,,,1106.0,,3512.8,129.6,-1259.0,,,,,True,,False,True,False
19059,784,824.0,,,,,1125.0,,1328.0,,101.0,40.0,,,,,341.0,,544.0,,-683.0,,,,,False,,False,,False
19061,4034,7120.0,,,,,4802.0,,9222.3,2243.7,109.0,3086.0,,,,,768.0,,5188.3,-1790.3,-3925.0,,,,,True,,False,True,False
19063,510,376.0,,,,,541.0,,406.5,,41.0,-134.0,,,,,31.0,,-103.5,,-469.0,,,,,True,,True,,False
19065,866,968.0,,,,,1134.0,,4055.1,,453.0,102.0,,,,,268.0,,3189.1,,-413.0,,,,,False,,False,,False
19067,731,640.0,,,,,767.0,,1286.6,,278.0,-91.0,,,,,36.0,,555.6,,-453.0,,,,,True,,False,,False
19069,455,472.0,,,,,446.0,,498.7,,1055.0,17.0,,,,,-9.0,,43.7,,600.0,,,,,True,,False,,False
19071,224,240.0,,,,,186.0,,326.7,,0.0,16.0,,,,,-38.0,,102.7,,-224.0,,,,,False,,False,,False
19073,386,432.0,,,,,298.0,,879.2,,226.0,46.0,,,,,-88.0,,493.2,,-160.0,,,,,False,,False,,False
19075,639,760.0,,,,,488.0,,2022.9,,217.0,121.0,,,,,-151.0,,1383.9,,-422.0,,,,,False,,False,,False
19077,461,584.0,,,,,341.0,,927.4,,120.0,123.0,,,,,-120.0,,466.4,,-341.0,,,,,True,,False,,False
19079,920,568.0,,,,,718.0,,693.8,,242.0,-352.0,,,,,-202.0,,-226.2,,-678.0,,,,,True,,True,,False
19081,661,960.0,,,,,422.0,,3112.8,,111.0,299.0,,,,,-239.0,,2451.8,,-550.0,,,,,True,,False,,False
19083,796,1048.0,,,,,778.0,,2880.6,,0.0,252.0,,,,,-18.0,,2084.6,,-796.0,,,,,True,,False,,False
19085,655,576.0,,,,,590.0,,1124.4,,319.0,-79.0,,,,,-65.0,,469.4,,-336.0,,,,,True,,False,,False
19087,1195,1048.0,,,,,721.0,,1506.8,812.5,0.0,-147.0,,,,,-474.0,,311.8,-382.5,-1195.0,,,,,False,,False,False,False
19089,419,272.0,,,,,416.0,,291.1,,114.0,-147.0,,,,,-3.0,,-127.9,,-305.0,,,,,True,,True,,False
19091,526,528.0,,,,,558.0,,1466.1,,92.0,2.0,,,,,32.0,,940.1,,-434.0,,,,,False,,False,,False
19093,394,488.0,,,,,428.0,,1777.4,,94.0,94.0,,,,,34.0,,1383.4,,-300.0,,,,,True,,False,,False
19095,563,856.0,,,,,601.0,,2372.7,,302.0,293.0,,,,,38.0,,1809.7,,-261.0,,,,,True,,False,,True
19097,827,1704.0,,,,,841.0,,4222.4,,0.0,877.0,,,,,14.0,,3395.4,,-827.0,,,,,True,,False,,True
19099,1408,1880.0,,,,,1493.0,,4670.0,1309.1,545.0,472.0,,,,,85.0,,3262.0,-98.9,-863.0,,,,,True,,False,True,False
19101,694,576.0,,,,,595.0,,2169.4,,407.0,-118.0,,,,,-99.0,,1475.4,,-287.0,,,,,True,,False,,False
19103,4366,5480.0,,,,,4699.0,,5524.9,2431.5,0.0,1114.0,,,,,333.0,,1158.9,-1934.5,-4366.0,,,,,True,,False,False,False
19105,1289,5992.0,,,,,1062.0,,9013.0,,0.0,4703.0,,,,,-227.0,,7724.0,,-1289.0,,,,,True,,False,,True
19107,505,672.0,,,,,438.0,,3608.2,,264.0,167.0,,,,,-67.0,,3103.2,,-241.0,,,,,True,,False,,False
19109,967,712.0,,,,,764.0,,1101.3,,495.0,-255.0,,,,,-203.0,,134.3,,-472.0,,,,,True,,True,,False
19111,1613,1720.0,,,,,1128.0,,3331.2,797.2,579.0,107.0,,,,,-485.0,,1718.2,-815.8,-1034.0,,,,,False,,False,False,False
19113,8356,15040.0,,,,,8608.0,,35174.2,5210.8,4318.0,6684.0,,,,,252.0,,26818.2,-3145.2,-4038.0,,,,,True,,False,True,True
19115,462,480.0,,,,,320.0,,571.6,,52.0,18.0,,,,,-142.0,,109.6,,-410.0,,,,,False,,False,,False
19117,345,224.0,,,,,445.0,,346.9,,141.0,-121.0,,,,,100.0,,1.9,,-204.0,,,,,True,,True,,False
19119,629,336.0,,,,,671.0,,593.7,,0.0,-293.0,,,,,42.0,,-35.3,,-629.0,,,,,True,,True,,False
19121,535,464.0,,,,,507.0,,994.3,,412.0,-71.0,,,,,-28.0,,459.3,,-123.0,,,,,True,,False,,False
19123,858,1024.0,,,,,944.0,,1683.4,,304.0,166.0,,,,,86.0,,825.4,,-554.0,,,,,True,,False,,False
19125,1399,1696.0,,,,,1286.0,,3252.2,728.9,518.0,297.0,,,,,-113.0,,1853.2,-670.1,-881.0,,,,,True,,False,False,False
19127,1509,2600.0,,,,,2126.0,,3462.0,826.9,0.0,1091.0,,,,,617.0,,1953.0,-682.1,-1509.0,,,,,True,,False,True,False
19129,705,1072.0,,,,,540.0,,2592.6,,1743.0,367.0,,,,,-165.0,,1887.6,,1038.0,,,,,True,,False,,False
19131,645,832.0,,,,,411.0,,1351.6,,0.0,187.0,,,,,-234.0,,706.6,,-645.0,,,,,False,,False,,False
19133,262,208.0,,,,,471.0,,453.7,,138.0,-54.0,,,,,209.0,,191.7,,-124.0,,,,,False,,False,,False
19135,370,280.0,,,,,358.0,,261.5,,103.0,-90.0,,,,,-12.0,,-108.5,,-267.0,,,,,True,,False,,False
19137,509,448.0,,,,,316.0,,1256.9,,234.0,-61.0,,,,,-193.0,,747.9,,-275.0,,,,,False,,False,,False
19139,1787,1816.0,,,,,1546.0,,2161.1,732.4,540.0,29.0,,,,,-241.0,,374.1,-1054.6,-1247.0,,,,,False,,False,False,False
19141,663,1024.0,,,,,1009.0,,2561.0,,1101.0,361.0,,,,,346.0,,1898.0,,438.0,,,,,True,,False,,False
19143,266,272.0,,,,,344.0,,341.8,,14.0,6.0,,,,,78.0,,75.8,,-252.0,,,,,False,,False,,False
19145,722,1760.0,,,,,491.0,,2592.8,,249.0,1038.0,,,,,-231.0,,1870.8,,-473.0,,,,,True,,False,,True
19147,423,448.0,,,,,513.0,,645.0,,0.0,25.0,,,,,90.0,,222.0,,-423.0,,,,,False,,False,,False
19149,1310,1872.0,,,,,1617.0,,2403.5,1340.3,0.0,562.0,,,,,307.0,,1093.5,30.3,-1310.0,,,,,True,,False,True,False
19151,389,624.0,,,,,244.0,,1343.8,,62.0,235.0,,,,,-145.0,,954.8,,-327.0,,,,,True,,False,,False
19153,18870,20112.0,,,,,19468.0,,22862.6,7538.0,5399.0,1242.0,,,,,598.0,,3992.6,-11332.0,-13471.0,,,,,True,,False,False,False
19155,4394,3816.0,,,,,3026.0,,4921.3,2576.5,1195.0,-578.0,,,,,-1368.0,,527.3,-1817.5,-3199.0,,,,,False,,True,False,False
19157,595,888.0,,,,,725.0,,2242.6,,384.0,293.0,,,,,130.0,,1647.6,,-211.0,,,,,True,,False,,True
19159,245,152.0,,,,,106.0,,372.0,,73.0,-93.0,,,,,-139.0,,127.0,,-172.0,,,,,False,,False,,False
19161,533,688.0,,,,,549.0,,1037.8,,1320.0,155.0,,,,,16.0,,504.8,,787.0,,,,,True,,False,,False
19163,8006,8904.0,,,,,6302.0,,16953.0,2826.6,0.0,898.0,,,,,-1704.0,,8947.0,-5179.4,-8006.0,,,,,False,,False,False,False
19165,468,560.0,,,,,500.0,,1056.1,,149.0,92.0,,,,,32.0,,588.1,,-319.0,,,,,True,,False,,False
19167,1495,1944.0,,,,,2767.0,,2417.9,817.8,1677.0,449.0,,,,,1272.0,,922.9,-677.2,182.0,,,,,False,,False,False,True
19169,3295,4312.0,,,,,3637.0,,3951.9,2775.9,0.0,1017.0,,,,,342.0,,656.9,-519.1,-3295.0,,,,,True,,True,True,False
19171,611,904.0,,,,,650.0,,1362.6,495.6,0.0,293.0,,,,,39.0,,751.6,-115.4,-611.0,,,,,True,,False,True,False
19173,236,344.0,,,,,141.0,,455.2,,50.0,108.0,,,,,-95.0,,219.2,,-186.0,,,,,True,,False,,False
19175,689,512.0,,,,,513.0,,1471.3,,0.0,-177.0,,,,,-176.0,,782.3,,-689.0,,,,,True,,False,,False
