,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
50017,25,46.0,,47.1,,40.0,30.0,,,,,34.7,82.4,,,131.0,,26.5,46.4,,,3.0,38.5,,61.0,81.0,42.3,,,,,,52.5,,,,27.1,21.0,,22.1,,15.0,5.0,,,,,9.7,57.4,,,106.0,,1.5,21.4,,,-22.0,13.5,,36.0,56.0,17.3,,,,,,27.5,,,,2.1,,False,,True,True,,,,,True,False,,,False,,True,False,,,False,True,,False,False,True,,,,,,False,,,,True
50019,31,66.0,,59.0,,59.0,59.0,,,,,43.3,85.7,,,77.0,,56.3,96.2,,,48.0,85.8,,107.0,107.0,47.1,,,,,,141.9,,,,60.5,35.0,,28.0,,28.0,28.0,,,,,12.3,54.7,,,46.0,,25.3,65.2,,,17.0,54.8,,76.0,76.0,16.1,,,,,,110.9,,,,29.5,,True,,True,True,,,,,True,False,,,False,,True,False,,,True,False,,False,False,True,,,,,,False,,,,True
50021,124,72.0,,70.6,,77.0,64.0,,,,,63.6,119.3,,,112.0,,59.3,239.0,84.0,,105.0,85.9,,107.0,147.0,67.4,,,,,,149.9,,,,50.0,-52.0,,-53.4,,-47.0,-60.0,,,,,-60.4,-4.7,,,-12.0,,-64.7,115.0,-40.0,,-19.0,-38.1,,-17.0,23.0,-56.6,,,,,,25.9,,,,-74.0,,False,,True,False,,,,,False,True,,,True,,False,False,True,,True,True,,True,True,False,,,,,,True,,,,False
50023,39,62.0,,67.2,,63.0,41.0,,,,,81.0,88.8,,,223.0,,20.6,86.6,126.0,,9.0,61.3,,96.0,121.0,72.3,,,,,,83.8,,,,27.0,23.0,,28.2,,24.0,2.0,,,,,42.0,49.8,,,184.0,,-18.4,47.6,87.0,,-30.0,22.3,,57.0,82.0,33.3,,,,,,44.8,,,,-12.0,,False,,False,True,,,,,False,False,,,False,,True,False,False,,False,True,,False,False,False,,,,,,False,,,,True
50025,148,74.0,,63.1,,74.0,52.0,,,,,63.2,78.8,,,111.0,,38.7,221.2,106.0,,73.0,91.8,,112.0,113.0,64.0,,,,,,95.5,,,,38.4,-74.0,,-84.9,,-74.0,-96.0,,,,,-84.8,-69.2,,,-37.0,,-109.3,73.2,-42.0,,-75.0,-56.2,,-36.0,-35.0,-84.0,,,,,,-52.5,,,,-109.6,,False,,False,False,,,,,False,True,,,True,,False,True,True,,False,True,,True,True,False,,,,,,True,,,,False
50027,99,86.0,,88.0,,85.0,86.0,,,,,60.2,106.9,,,146.0,,65.2,161.0,110.0,,93.0,81.5,,134.0,134.0,76.3,,,,,,102.8,,,,67.2,-13.0,,-11.0,,-14.0,-13.0,,,,,-38.8,7.9,,,47.0,,-33.8,62.0,11.0,,-6.0,-17.5,,35.0,35.0,-22.7,,,,,,3.8,,,,-31.8,,True,,False,False,,,,,False,True,,,False,,False,False,True,,True,False,,False,False,False,,,,,,True,,,,False
51001,166,156.0,,139.6,,190.0,183.0,,,,,211.7,138.7,,,196.0,,288.4,259.4,178.0,,181.0,173.7,,258.0,241.0,204.1,,,,,,160.7,,,,198.5,-10.0,,-26.4,,24.0,17.0,,,,,45.7,-27.3,,,30.0,,122.4,93.4,12.0,,15.0,7.7,,92.0,75.0,38.1,,,,,,-5.3,,,,32.5,,False,,False,False,,,,,False,False,,,False,,False,False,False,,False,True,,False,False,False,,,,,,True,,,,False
51003,442,366.0,,352.5,,404.0,323.0,,,,,378.7,480.8,,,533.0,,394.8,465.3,426.0,,508.0,426.7,,505.0,581.0,329.4,,,,,277.9,377.1,,,,609.3,-76.0,,-89.5,,-38.0,-119.0,,,,,-63.3,38.8,,,91.0,,-47.2,23.3,-16.0,,66.0,-15.3,,63.0,139.0,-112.6,,,,,-164.1,-64.9,,,,167.3,,False,,True,False,,,,,True,True,,,False,,True,True,True,,True,True,,True,False,False,,,,,False,True,,,,False
51005,229,178.0,,196.4,,163.0,210.0,,,,,128.5,192.4,,,132.0,,326.4,145.6,,,181.5,146.9,,161.0,176.0,98.1,,,,,,167.5,,,,325.3,-51.0,,-32.6,,-66.0,-19.0,,,,,-100.5,-36.6,,,-97.0,,97.4,-83.4,,,-47.5,-82.1,,-68.0,-53.0,-130.9,,,,,,-61.5,,,,96.3,,True,,False,True,,,,,False,True,,,False,,False,False,,,True,False,,False,False,False,,,,,,False,,,,False
51007,40,70.0,,76.1,,58.0,58.0,,,,,51.7,41.2,,,89.0,,33.4,77.3,,,33.0,58.5,,84.0,89.0,41.5,,,,,,75.7,,,,81.0,30.0,,36.1,,18.0,18.0,,,,,11.7,1.2,,,49.0,,-6.6,37.3,,,-7.0,18.5,,44.0,49.0,1.5,,,,,,35.7,,,,41.0,,False,,True,True,,,,,True,True,,,False,,True,False,,,True,True,,False,False,True,,,,,,False,,,,False
51009,286,292.0,,272.7,,307.0,475.0,,,,,231.0,261.7,,,246.0,,671.3,240.2,350.0,,347.0,280.8,,444.0,326.0,232.9,,,,,,261.1,,,,466.9,6.0,,-13.3,,21.0,189.0,,,,,-55.0,-24.3,,,-40.0,,385.3,-45.8,64.0,,61.0,-5.2,,158.0,40.0,-53.1,,,,,,-24.9,,,,180.9,,False,,False,False,,,,,False,False,,,False,,False,False,False,,False,True,,False,False,False,,,,,,False,,,,False
51011,172,166.0,,166.0,,157.0,168.0,,,,,128.4,143.5,,,126.0,,249.7,117.6,,,178.0,147.3,,220.0,166.0,102.7,,,,,,128.9,,,,285.6,-6.0,,-6.0,,-15.0,-4.0,,,,,-43.6,-28.5,,,-46.0,,77.7,-54.4,,,6.0,-24.7,,48.0,-6.0,-69.3,,,,,,-43.1,,,,113.6,,True,,False,True,,,,,False,False,,,False,,False,False,,,False,False,,False,False,False,,,,,,False,,,,False
51013,1324,1116.0,,1128.9,,1146.0,991.0,,,,,1129.4,1831.7,,1331.6,1111.0,,1131.8,1352.1,1171.0,,1253.0,1320.7,,1261.0,1317.0,1007.8,,,,,1031.9,1460.9,1225.0,,,1834.1,-208.0,,-195.1,,-178.0,-333.0,,,,,-194.6,507.7,,7.6,-213.0,,-192.2,28.1,-153.0,,-71.0,-3.3,,-63.0,-7.0,-316.2,,,,,-292.1,136.9,-99.0,,,510.1,,True,,True,False,,,,,True,False,,True,False,,True,True,True,,True,True,,True,True,False,,,,,False,True,True,,,False
51015,800,1154.0,,1067.1,,983.0,1195.0,,,,,620.9,991.9,,,686.0,,7339.2,967.2,1603.0,,879.0,803.7,,1608.0,1163.0,,,,,,981.7,564.5,,,,3317.5,354.0,,267.1,,183.0,395.0,,,,,-179.1,191.9,,,-114.0,,6539.2,167.2,803.0,,79.0,3.7,,808.0,363.0,,,,,,181.7,-235.5,,,,2517.5,,True,,True,False,,,,,True,True,,,True,,False,True,False,,True,True,,False,False,,,,,,True,True,,,,False
51017,66,24.0,,15.7,,23.0,15.0,,,,,18.6,46.0,,,33.0,,32.2,28.4,,,15.0,28.6,,44.0,33.0,22.4,,,,,,64.6,,,,46.0,-42.0,,-50.3,,-43.0,-51.0,,,,,-47.4,-20.0,,,-33.0,,-33.8,-37.6,,,-51.0,-37.4,,-22.0,-33.0,-43.6,,,,,,-1.4,,,,-20.0,,False,,False,False,,,,,False,True,,,True,,True,True,,,False,True,,True,True,False,,,,,,True,,,,True
51019,564,606.0,,609.8,,637.0,651.0,,,,,473.5,771.0,,,553.0,,1054.0,488.4,,,930.0,662.7,,834.0,679.0,,,,,,500.6,450.7,,,,1180.6,42.0,,45.8,,73.0,87.0,,,,,-90.5,207.0,,,-11.0,,490.0,-75.6,,,366.0,98.7,,270.0,115.0,,,,,,-63.4,-113.3,,,,616.6,,False,,False,False,,,,,False,False,,,True,,False,False,,,False,False,,False,False,,,,,,False,False,,,,False
51021,73,128.0,,130.0,,99.0,34.0,,,,,84.2,85.8,,,46.0,,120.6,72.9,,,105.0,95.2,,173.0,116.0,62.0,,,,,,119.7,,,,230.7,55.0,,57.0,,26.0,-39.0,,,,,11.2,12.8,,,-27.0,,47.6,-0.1,,,32.0,22.2,,100.0,43.0,-11.0,,,,,,46.7,,,,157.7,,False,,True,True,,,,,True,True,,,True,,True,True,,,True,True,,False,True,True,,,,,,True,,,,False
51023,264,214.0,,206.9,,214.0,227.0,,,,,152.2,259.4,,,230.0,,168.8,159.5,221.5,,206.0,229.7,,292.0,252.0,187.0,,,,,,198.0,,,,283.1,-50.0,,-57.1,,-50.0,-37.0,,,,,-111.8,-4.6,,,-34.0,,-95.2,-104.5,-42.5,,-58.0,-34.3,,28.0,-12.0,-77.0,,,,,,-66.0,,,,19.1,,False,,False,True,,,,,False,True,,,True,,False,False,True,,False,True,,True,True,False,,,,,,False,,,,True
51025,108,46.0,,46.9,,65.0,54.0,,,,,69.8,47.3,,,125.0,,15.9,59.9,,,104.0,74.0,,66.0,89.0,80.8,,,,,,58.0,,,,62.7,-62.0,,-61.1,,-43.0,-54.0,,,,,-38.2,-60.7,,,17.0,,-92.1,-48.1,,,-4.0,-34.0,,-42.0,-19.0,-27.2,,,,,,-50.0,,,,-45.3,,True,,True,True,,,,,True,True,,,True,,False,True,,,True,True,,True,True,True,,,,,,True,,,,True
51027,273,80.0,,89.8,,89.0,99.0,,,,,81.3,72.2,,,189.0,,55.0,98.8,,,60.0,94.8,,108.0,136.0,118.1,,,,,,91.4,,,,104.4,-193.0,,-183.2,,-184.0,-174.0,,,,,-191.7,-200.8,,,-84.0,,-218.0,-174.2,,,-213.0,-178.2,,-165.0,-137.0,-154.9,,,,,,-181.6,,,,-168.6,,True,,True,True,,,,,True,False,,,True,,False,True,,,False,True,,True,True,True,,,,,,True,,,,True
51029,209,236.0,,236.2,,224.0,277.0,,,,,176.7,145.9,,,117.0,,258.4,228.9,,,413.0,172.6,,305.0,203.0,249.2,,,,,,130.3,,,,275.6,27.0,,27.2,,15.0,68.0,,,,,-32.3,-63.1,,,-92.0,,49.4,19.9,,,204.0,-36.4,,96.0,-6.0,40.2,,,,,,-78.7,,,,66.6,,False,,True,False,,,,,False,False,,,False,,False,True,,,False,False,,False,True,False,,,,,,False,,,,False
51031,462,386.0,,364.3,,420.0,425.0,,,,,311.1,462.4,,,450.0,,780.6,347.8,458.5,,440.0,389.7,,534.0,477.0,339.0,,,,,,308.8,,,,525.7,-76.0,,-97.7,,-42.0,-37.0,,,,,-150.9,0.4,,,-12.0,,318.6,-114.2,-3.5,,-22.0,-72.3,,72.0,15.0,-123.0,,,,,,-153.2,,,,63.7,,False,,True,True,,,,,False,True,,,True,,False,False,True,,True,True,,True,True,False,,,,,,False,,,,True
51033,203,174.0,,163.9,,181.0,133.0,,,,,164.9,240.8,,,199.0,,122.8,176.5,200.5,,241.0,189.7,,241.0,205.0,114.2,,,,,,158.6,,,,167.9,-29.0,,-39.1,,-22.0,-70.0,,,,,-38.1,37.8,,,-4.0,,-80.2,-26.5,-2.5,,38.0,-13.3,,38.0,2.0,-88.8,,,,,,-44.4,,,,-35.1,,False,,True,False,,,,,False,False,,,True,,False,True,True,,False,True,,False,True,False,,,,,,False,,,,False
51035,187,268.0,,266.4,,266.0,228.0,,,,,184.1,245.8,,,299.0,,221.8,236.1,293.0,,281.0,255.0,,308.0,282.0,332.7,,,,,,218.1,,,,366.4,81.0,,79.4,,79.0,41.0,,,,,-2.9,58.8,,,112.0,,34.8,49.1,106.0,,94.0,68.0,,121.0,95.0,145.7,,,,,,31.1,,,,179.4,,True,,True,True,,,,,True,True,,,False,,True,True,False,,False,True,,False,False,False,,,,,,True,,,,False
51036,36,18.0,,21.1,,20.0,14.0,,,,,19.8,21.8,,,44.0,,27.6,17.2,,,10.0,16.7,,19.0,32.0,27.0,,,,,,38.5,,,,21.2,-18.0,,-14.9,,-16.0,-22.0,,,,,-16.2,-14.2,,,8.0,,-8.4,-18.8,,,-26.0,-19.3,,-17.0,-4.0,-9.0,,,,,,2.5,,,,-14.8,,True,,True,False,,,,,True,True,,,True,,True,False,,,False,False,,True,True,True,,,,,,True,,,,True
51037,72,26.0,,25.9,,36.0,14.0,,,,,38.8,29.5,,,98.0,,40.0,23.4,,,34.0,45.2,,35.0,60.0,28.5,,,,,,56.5,,,,31.2,-46.0,,-46.1,,-36.0,-58.0,,,,,-33.2,-42.5,,,26.0,,-32.0,-48.6,,,-38.0,-26.8,,-37.0,-12.0,-43.5,,,,,,-15.5,,,,-40.8,,False,,True,False,,,,,True,True,,,True,,True,False,,,True,True,,True,True,True,,,,,,True,,,,True
51041,1846,1696.0,,1697.2,,1672.0,1777.0,,,,,1526.1,2612.1,,,1798.0,,1460.2,1910.1,1816.5,,1595.0,1623.4,,2024.0,2129.0,1847.0,,,,,1822.8,1892.8,1406.0,,,2083.4,-150.0,,-148.8,,-174.0,-69.0,,,,,-319.9,766.1,,,-48.0,,-385.8,64.1,-29.5,,-251.0,-222.6,,178.0,283.0,1.0,,,,,-23.2,46.8,-440.0,,,237.4,,True,,False,True,,,,,False,False,,,True,,False,True,True,,False,False,,False,False,True,,,,,True,True,False,,,False
51043,86,94.0,,93.8,,94.0,128.0,,,,,56.2,68.6,,,145.0,,221.5,96.9,,,87.0,82.0,,128.0,103.0,94.2,,,,,,101.3,,,,151.5,8.0,,7.8,,8.0,42.0,,,,,-29.8,-17.4,,,59.0,,135.5,10.9,,,1.0,-4.0,,42.0,17.0,8.2,,,,,,15.3,,,,65.5,,True,,False,False,,,,,False,False,,,False,,False,False,,,True,True,,False,False,False,,,,,,False,,,,False
51045,22,38.0,,38.1,,29.0,21.0,,,,,22.8,47.7,,,37.0,,49.3,21.9,,,18.0,27.8,,50.0,36.0,28.6,,,,,,55.1,,,,44.5,16.0,,16.1,,7.0,-1.0,,,,,0.8,25.7,,,15.0,,27.3,-0.1,,,-4.0,5.8,,28.0,14.0,6.6,,,,,,33.1,,,,22.5,,False,,True,True,,,,,True,False,,,True,,False,True,,,True,True,,False,True,True,,,,,,False,,,,False
51047,352,364.0,,400.4,,345.0,533.0,,,,,340.3,426.5,,,397.0,,310.3,378.4,347.0,,221.0,289.2,,454.0,416.0,413.5,,,,,255.3,346.7,,,,356.4,12.0,,48.4,,-7.0,181.0,,,,,-11.7,74.5,,,45.0,,-41.7,26.4,-5.0,,-131.0,-62.8,,102.0,64.0,61.5,,,,,-96.7,-5.3,,,,4.4,,False,,True,False,,,,,True,False,,,False,,False,False,True,,False,False,,False,False,False,,,,,False,True,,,,True
51049,21,22.0,,22.1,,19.0,14.0,,,,,21.3,25.7,,,64.0,,2.4,26.1,,,5.0,16.5,,21.0,41.0,47.1,,,,,,44.7,,,,21.4,1.0,,1.1,,-2.0,-7.0,,,,,0.3,4.7,,,43.0,,-18.6,5.1,,,-16.0,-4.5,,0.0,20.0,26.1,,,,,,23.7,,,,0.4,,False,,False,False,,,,,True,False,,,False,,False,False,,,False,False,,True,False,False,,,,,,False,,,,True
51051,108,130.0,,120.5,,122.0,226.0,,,,,92.9,97.1,,,155.0,,124.7,149.9,,,48.0,114.2,,214.0,141.0,109.9,,,,,,129.8,,,,150.3,22.0,,12.5,,14.0,118.0,,,,,-15.1,-10.9,,,47.0,,16.7,41.9,,,-60.0,6.2,,106.0,33.0,1.9,,,,,,21.8,,,,42.3,,True,,True,False,,,,,True,True,,,False,,True,False,,,False,True,,False,False,True,,,,,,True,,,,False
51053,143,100.0,,102.1,,111.0,95.0,,,,,124.0,88.1,,,203.0,,67.7,97.9,,,100.0,144.3,,101.0,161.0,135.0,,,,,,130.4,,,,91.6,-43.0,,-40.9,,-32.0,-48.0,,,,,-19.0,-54.9,,,60.0,,-75.3,-45.1,,,-43.0,1.3,,-42.0,18.0,-8.0,,,,,,-12.6,,,,-51.4,,True,,True,False,,,,,True,False,,,False,,False,False,,,False,True,,True,True,True,,,,,,True,,,,False
51057,59,40.0,,39.7,,39.0,36.0,,,,,37.8,23.4,,,80.0,,93.1,44.9,,,21.0,34.6,,57.0,60.0,59.4,,,,,,75.3,,,,56.6,-19.0,,-19.3,,-20.0,-23.0,,,,,-21.2,-35.6,,,21.0,,34.1,-14.1,,,-38.0,-24.4,,-2.0,1.0,0.4,,,,,,16.3,,,,-2.4,,False,,False,False,,,,,False,False,,,False,,False,True,,,False,False,,True,True,True,,,,,,True,,,,True
51059,6419,5246.0,,5487.1,8395.3,5484.0,3772.0,,,,,6150.7,7804.7,,5062.7,6112.0,,5516.4,6926.3,6208.5,,5449.5,5612.1,,6432.0,6322.0,,,,,,5523.3,4895.4,4905.0,,,8589.0,-1173.0,,-931.9,1976.3,-935.0,-2647.0,,,,,-268.3,1385.7,,-1356.3,-307.0,,-902.6,507.3,-210.5,,-969.5,-806.9,,13.0,-97.0,,,,,,-895.7,-1523.6,-1514.0,,,2170.0,,True,False,True,False,,,,,True,False,,False,True,,True,True,True,,True,True,,True,True,,,,,,True,False,False,,,False
51061,415,404.0,,379.8,,414.0,374.0,,,,,382.5,657.3,,,554.0,,303.0,385.1,418.0,,475.0,415.7,,549.0,465.0,416.2,,,,,,367.4,,,,303.7,-11.0,,-35.2,,-1.0,-41.0,,,,,-32.5,242.3,,,139.0,,-112.0,-29.9,3.0,,60.0,0.7,,134.0,50.0,1.2,,,,,,-47.6,,,,-111.3,,False,,True,False,,,,,False,False,,,False,,False,False,True,,False,True,,False,False,True,,,,,,False,,,,False
51063,70,76.0,,76.4,,75.0,83.0,,,,,60.5,105.9,,,122.0,,27.7,65.5,,,65.0,75.7,,91.0,98.0,86.5,,,,,,81.2,,,,67.5,6.0,,6.4,,5.0,13.0,,,,,-9.5,35.9,,,52.0,,-42.3,-4.5,,,-5.0,5.7,,21.0,28.0,16.5,,,,,,11.2,,,,-2.5,,False,,True,False,,,,,False,False,,,False,,False,True,,,True,True,,False,False,False,,,,,,False,,,,True
51065,134,102.0,,88.0,,152.0,226.0,,,,,97.6,72.8,,,172.0,,226.6,98.0,,,235.5,121.8,,179.0,175.0,113.5,,,,,,126.4,,,,153.9,-32.0,,-46.0,,18.0,92.0,,,,,-36.4,-61.2,,,38.0,,92.6,-36.0,,,101.5,-12.2,,45.0,41.0,-20.5,,,,,,-7.6,,,,19.9,,False,,True,False,,,,,False,False,,,False,,False,False,,,False,True,,False,False,True,,,,,,True,,,,True
51067,314,326.0,,288.3,,326.0,296.0,,,,,257.2,415.8,,,439.0,,320.4,246.6,381.5,,228.0,285.8,,346.0,421.0,334.2,,,,,,283.1,,,,322.5,12.0,,-25.7,,12.0,-18.0,,,,,-56.8,101.8,,,125.0,,6.4,-67.4,67.5,,-86.0,-28.2,,32.0,107.0,20.2,,,,,,-30.9,,,,8.5,,False,,False,False,,,,,False,False,,,False,,True,False,False,,False,False,,False,False,False,,,,,,False,,,,True
51069,660,722.0,,731.2,,716.0,628.0,,,,,483.2,874.5,,,934.0,,742.8,722.6,926.5,,713.0,664.6,,1006.0,884.0,574.6,,,,,752.8,591.4,,,,971.6,62.0,,71.2,,56.0,-32.0,,,,,-176.8,214.5,,,274.0,,82.8,62.6,266.5,,53.0,4.6,,346.0,224.0,-85.4,,,,,92.8,-68.6,,,,311.6,,False,,True,True,,,,,False,False,,,False,,False,False,False,,True,True,,False,False,False,,,,,False,False,,,,False
51071,147,122.0,,124.9,,117.0,111.0,,,,,87.6,146.6,,,152.0,,108.6,110.2,,,137.0,118.8,,175.0,139.0,105.4,,,,,,133.0,,,,131.9,-25.0,,-22.1,,-30.0,-36.0,,,,,-59.4,-0.4,,,5.0,,-38.4,-36.8,,,-10.0,-28.2,,28.0,-8.0,-41.6,,,,,,-14.0,,,,-15.1,,True,,False,False,,,,,False,True,,,True,,False,False,,,True,False,,False,True,False,,,,,,True,,,,True
51073,161,202.0,,190.0,,211.0,241.0,,,,,131.4,196.1,,,210.0,,353.1,225.2,207.5,,234.5,161.4,,271.0,264.0,165.9,,,,,,219.7,,,,212.9,41.0,,29.0,,50.0,80.0,,,,,-29.6,35.1,,,49.0,,192.1,64.2,46.5,,73.5,0.4,,110.0,103.0,4.9,,,,,,58.7,,,,51.9,,True,,False,False,,,,,True,True,,,False,,False,False,False,,False,True,,False,False,True,,,,,,False,,,,False
51075,119,34.0,,29.8,,42.0,42.0,,,,,67.6,34.9,,,168.0,,30.4,77.8,,,27.0,40.7,,47.0,92.0,100.8,,,,,,55.7,,,,35.7,-85.0,,-89.2,,-77.0,-77.0,,,,,-51.4,-84.1,,,49.0,,-88.6,-41.2,,,-92.0,-78.3,,-72.0,-27.0,-18.2,,,,,,-63.3,,,,-83.3,,False,,True,True,,,,,True,True,,,True,,False,True,,,False,True,,True,True,True,,,,,,True,,,,True
51077,102,118.0,,117.3,,119.0,154.0,,,,,106.5,120.0,,,161.0,,97.7,80.9,,,116.0,128.4,,158.0,130.0,111.6,,,,,,127.0,,,,178.9,16.0,,15.3,,17.0,52.0,,,,,4.5,18.0,,,59.0,,-4.3,-21.1,,,14.0,26.4,,56.0,28.0,9.6,,,,,,25.0,,,,76.9,,True,,False,False,,,,,True,False,,,False,,True,False,,,True,False,,False,False,True,,,,,,False,,,,False
51079,111,62.0,,59.1,,76.0,74.0,,,,,67.1,98.8,,,143.0,,57.0,92.1,,,82.0,87.4,,95.0,114.0,86.6,,,,,,108.1,,,,61.8,-49.0,,-51.9,,-35.0,-37.0,,,,,-43.9,-12.2,,,32.0,,-54.0,-18.9,,,-29.0,-23.6,,-16.0,3.0,-24.4,,,,,,-2.9,,,,-49.2,,False,,True,True,,,,,True,True,,,True,,False,True,,,True,True,,True,True,True,,,,,,True,,,,False
51081,55,50.0,,47.8,,47.0,0.0,,,,,86.2,23.5,,,107.0,,14.4,35.6,,,38.0,47.6,,35.0,63.0,65.1,,,,,,58.9,,,,47.3,-5.0,,-7.2,,-8.0,-55.0,,,,,31.2,-31.5,,,52.0,,-40.6,-19.4,,,-17.0,-7.4,,-20.0,8.0,10.1,,,,,,3.9,,,,-7.7,,False,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,False,False,False,,,,,,True,,,,False
51083,183,138.0,,144.5,,138.0,163.0,,,,,114.9,119.9,,,350.0,,84.5,105.9,136.0,,122.0,151.3,,152.0,205.0,151.2,,,,,,141.9,,,,241.1,-45.0,,-38.5,,-45.0,-20.0,,,,,-68.1,-63.1,,,167.0,,-98.5,-77.1,-47.0,,-61.0,-31.7,,-31.0,22.0,-31.8,,,,,,-41.1,,,,58.1,,True,,False,True,,,,,False,False,,,False,,False,False,False,,False,True,,True,True,True,,,,,,True,,,,False
51085,839,434.0,,433.3,,519.0,307.0,,,,,527.5,734.3,,,674.0,,319.0,498.3,588.0,,584.0,535.6,,579.0,638.0,411.1,,,,,513.3,469.1,,,,767.3,-405.0,,-405.7,,-320.0,-532.0,,,,,-311.5,-104.7,,,-165.0,,-520.0,-340.7,-251.0,,-255.0,-303.4,,-260.0,-201.0,-427.9,,,,,-325.7,-369.9,,,,-71.7,,False,,True,False,,,,,True,True,,,True,,False,True,True,,True,True,,True,True,False,,,,,True,True,,,,True
51087,2170,1494.0,,1556.7,,1781.0,1038.0,,,,,1682.9,3088.9,,2041.5,1649.0,,1792.2,2013.3,1769.0,,1950.0,1889.0,,2002.0,2036.0,1591.4,,,,,2175.4,2010.4,1640.0,,,2275.0,-676.0,,-613.3,,-389.0,-1132.0,,,,,-487.1,918.9,,-128.5,-521.0,,-377.8,-156.7,-401.0,,-220.0,-281.0,,-168.0,-134.0,-578.6,,,,,5.4,-159.6,-530.0,,,105.0,,True,,True,False,,,,,True,False,,True,True,,True,True,True,,True,True,,True,True,True,,,,,True,True,True,,,True
51089,410,294.0,,293.4,,304.0,219.0,,,,,325.8,363.9,,,501.0,,213.0,326.5,342.5,,248.0,337.7,,347.0,403.0,414.6,,,,,280.8,297.5,,,,348.4,-116.0,,-116.6,,-106.0,-191.0,,,,,-84.2,-46.1,,,91.0,,-197.0,-83.5,-67.5,,-162.0,-72.3,,-63.0,-7.0,4.6,,,,,-129.2,-112.5,,,,-61.6,,False,,True,False,,,,,True,True,,,True,,False,True,True,,False,True,,True,True,True,,,,,False,True,,,,True
51091,18,16.0,,16.6,,12.0,1.0,,,,,12.1,16.6,,,20.0,,4.4,14.5,,,11.0,15.2,,18.0,16.0,8.9,,,,,,29.5,,,,10.5,-2.0,,-1.4,,-6.0,-17.0,,,,,-5.9,-1.4,,,2.0,,-13.6,-3.5,,,-7.0,-2.8,,0.0,-2.0,-9.1,,,,,,11.5,,,,-7.5,,True,,False,False,,,,,False,True,,,False,,False,False,,,False,False,,True,False,False,,,,,,False,,,,False
