,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
16047,109,220.0,,,218.0,117.0,,,,,205.7,,,,298.0,,182.3,128.0,,,118.0,208.1,298.7,266.0,292.4,,,,,,,,,290.6,111.0,,,109.0,8.0,,,,,96.7,,,,189.0,,73.3,19.0,,,9.0,99.1,189.7,157.0,183.4,,,,,,,,,181.6,,,True,True,,,,,True,,,,False,,True,True,,,True,True,False,False,False,,,,,,,,,False
16049,208,300.0,,,264.0,0.0,,,,,149.4,,,,412.0,,117.6,129.8,,,229.5,194.7,333.0,310.0,338.1,,,,,,,,,397.1,92.0,,,56.0,-208.0,,,,,-58.6,,,,204.0,,-90.4,-78.2,,,21.5,-13.3,125.0,102.0,130.1,,,,,,,,,189.1,,,True,False,,,,,True,,,,False,,True,True,,,True,True,False,False,False,,,,,,,,,False
16051,322,660.0,,,620.0,597.0,,,,,330.7,,,,657.0,,842.9,328.7,,,577.0,553.5,676.6,593.0,654.5,,,,,,,,,875.5,338.0,,,298.0,275.0,,,,,8.7,,,,335.0,,520.9,6.7,,,255.0,231.5,354.6,271.0,332.5,,,,,,,,,553.5,,,True,True,,,,,True,,,,True,,False,True,,,True,True,False,True,True,,,,,,,,,False
16053,233,328.0,,,328.0,210.0,,,,,325.2,,,,588.0,,178.0,248.4,,,218.0,335.7,563.0,325.0,446.9,,,,,353.8,,,,357.8,95.0,,,95.0,-23.0,,,,,92.2,,,,355.0,,-55.0,15.4,,,-15.0,102.7,330.0,92.0,213.9,,,,,120.8,,,,124.8,,,False,True,,,,,True,,,,False,,True,True,,,True,False,False,True,False,,,,,False,,,,False
16055,3978,5976.0,,,4882.0,5083.0,,,,,4773.8,,,,4778.0,,9936.3,3758.9,4466.5,,5440.5,5421.9,4943.7,4753.0,4183.9,,,,,4764.7,4552.0,,,7336.3,1998.0,,,904.0,1105.0,,,,,795.8,,,,800.0,,5958.3,-219.1,488.5,,1462.5,1443.9,965.7,775.0,205.9,,,,,786.7,574.0,,,3358.3,,,True,True,,,,,True,,,,True,,False,True,True,,True,True,True,True,True,,,,,True,True,,,False
16057,310,540.0,,,462.0,270.0,,,,,371.9,,,,895.0,,242.6,368.0,497.0,,320.0,445.5,765.5,476.0,508.6,,,,,,,,,715.7,230.0,,,152.0,-40.0,,,,,61.9,,,,585.0,,-67.4,58.0,187.0,,10.0,135.5,455.5,166.0,198.6,,,,,,,,,405.7,,,True,True,,,,,True,,,,False,,True,True,True,,True,True,False,True,True,,,,,,,,,False
16059,33,52.0,,,50.0,,,,,,47.0,,,,99.0,,7.3,27.6,,,7.0,51.2,108.0,100.0,119.8,,,,,,,,,35.6,19.0,,,17.0,,,,,,14.0,,,,66.0,,-25.7,-5.4,,,-26.0,18.2,75.0,67.0,86.8,,,,,,,,,2.6,,,True,,,,,,True,,,,False,,False,True,,,False,True,False,False,False,,,,,,,,,True
16061,60,212.0,,,163.0,231.0,,,,,71.7,,,,139.0,,314.7,121.9,,,138.0,122.2,170.3,135.0,167.4,,,,,,,,,297.1,152.0,,,103.0,171.0,,,,,11.7,,,,79.0,,254.7,61.9,,,78.0,62.2,110.3,75.0,107.4,,,,,,,,,237.1,,,True,False,,,,,True,,,,True,,False,True,,,True,True,True,True,True,,,,,,,,,False
16063,44,112.0,,,90.0,21.0,,,,,136.1,,,,87.0,,104.0,12.1,,,76.0,93.2,157.3,109.0,100.5,,,,,,,,,86.9,68.0,,,46.0,-23.0,,,,,92.1,,,,43.0,,60.0,-31.9,,,32.0,49.2,113.3,65.0,56.5,,,,,,,,,42.9,,,True,True,,,,,False,,,,True,,True,True,,,True,True,False,True,True,,,,,,,,,True
16065,613,1744.0,,,1166.0,253.0,,,,,516.7,,,,968.0,,922.7,515.4,1692.5,,1169.5,1149.6,1550.9,1319.0,1284.0,,,,,902.5,,,,2215.4,1131.0,,,553.0,-360.0,,,,,-96.3,,,,355.0,,309.7,-97.6,1079.5,,556.5,536.6,937.9,706.0,671.0,,,,,289.5,,,,1602.4,,,True,True,,,,,True,,,,True,,True,True,True,,True,True,True,True,True,,,,,True,,,,False
16067,242,284.0,,,250.0,71.0,,,,,234.4,,,,535.0,,68.1,206.6,,,242.0,258.3,403.5,332.0,371.5,,,,,,,,,163.9,42.0,,,8.0,-171.0,,,,,-7.6,,,,293.0,,-173.9,-35.4,,,0.0,16.3,161.5,90.0,129.5,,,,,,,,,-78.1,,,True,False,,,,,True,,,,False,,False,True,,,True,True,False,False,False,,,,,,,,,False
16069,456,744.0,,,622.0,331.0,,,,,560.9,,,,1229.0,,281.3,294.2,613.0,,611.0,609.6,1053.8,675.0,1013.0,,,,,485.5,,,,799.4,288.0,,,166.0,-125.0,,,,,104.9,,,,773.0,,-174.7,-161.8,157.0,,155.0,153.6,597.8,219.0,557.0,,,,,29.5,,,,343.4,,,True,True,,,,,True,,,,False,,True,True,True,,True,True,False,True,False,,,,,True,,,,False
16071,50,176.0,,,120.0,0.0,,,,,216.5,,,,57.0,,302.2,53.9,,,212.0,123.1,157.9,118.0,92.0,,,,,,,,,224.3,126.0,,,70.0,-50.0,,,,,166.5,,,,7.0,,252.2,3.9,,,162.0,73.1,107.9,68.0,42.0,,,,,,,,,174.3,,,True,True,,,,,False,,,,True,,False,True,,,False,True,True,True,True,,,,,,,,,False
16073,127,208.0,,,144.0,46.0,,,,,121.8,,,,125.0,,129.0,144.9,,,108.0,161.5,221.9,249.0,284.2,,,,,,,,,208.7,81.0,,,17.0,-81.0,,,,,-5.2,,,,-2.0,,2.0,17.9,,,-19.0,34.5,94.9,122.0,157.2,,,,,,,,,81.7,,,True,False,,,,,True,,,,True,,True,True,,,True,True,False,False,False,,,,,,,,,False
16075,315,372.0,,,356.0,439.0,,,,,376.1,,,,639.0,,214.1,283.5,,,332.0,371.4,487.8,330.0,474.6,,,,,,,,,340.2,57.0,,,41.0,124.0,,,,,61.1,,,,324.0,,-100.9,-31.5,,,17.0,56.4,172.8,15.0,159.6,,,,,,,,,25.2,,,True,False,,,,,False,,,,False,,False,True,,,True,True,False,True,False,,,,,,,,,True
16077,47,104.0,,,97.0,67.0,,,,,157.5,,,,118.0,,58.4,45.0,,,62.0,100.4,126.9,120.0,109.9,,,,,,,,,117.4,57.0,,,50.0,20.0,,,,,110.5,,,,71.0,,11.4,-2.0,,,15.0,53.4,79.9,73.0,62.9,,,,,,,,,70.4,,,True,True,,,,,False,,,,False,,True,True,,,True,True,False,False,False,,,,,,,,,False
16079,241,388.0,,,340.0,317.0,,,,,216.1,,,,361.0,,426.4,311.7,,,703.5,312.2,326.2,308.0,235.7,,,,,,,,,344.1,147.0,,,99.0,76.0,,,,,-24.9,,,,120.0,,185.4,70.7,,,462.5,71.2,85.2,67.0,-5.3,,,,,,,,,103.1,,,True,True,,,,,True,,,,True,,False,True,,,False,True,True,True,True,,,,,,,,,True
16081,199,124.0,,,131.0,130.0,,,,,141.1,,,,233.0,,65.8,52.3,,,71.0,132.6,223.8,139.0,233.6,,,,,,,,,146.8,-75.0,,,-68.0,-69.0,,,,,-57.9,,,,34.0,,-133.2,-146.7,,,-128.0,-66.4,24.8,-60.0,34.6,,,,,,,,,-52.2,,,True,True,,,,,True,,,,True,,False,False,,,False,True,True,True,True,,,,,,,,,True
16083,904,988.0,,,1001.0,711.0,,,,,878.1,,,,1641.0,,382.5,765.5,1102.5,,459.0,1020.8,1617.5,1033.0,1563.0,,,,,1468.5,,,,1364.5,84.0,,,97.0,-193.0,,,,,-25.9,,,,737.0,,-521.5,-138.5,198.5,,-445.0,116.8,713.5,129.0,659.0,,,,,564.5,,,,460.5,,,False,False,,,,,True,,,,False,,False,False,False,,False,False,False,False,False,,,,,False,,,,False
16085,232,144.0,,,162.0,0.0,,,,,104.0,,,,243.0,,266.8,97.3,,,153.0,157.7,220.5,174.0,162.4,,,,,,,,,195.9,-88.0,,,-70.0,-232.0,,,,,-128.0,,,,11.0,,34.8,-134.7,,,-79.0,-74.3,-11.5,-58.0,-69.6,,,,,,,,,-36.1,,,True,False,,,,,False,,,,True,,True,False,,,True,True,True,True,True,,,,,,,,,True
16087,194,188.0,,,176.0,63.0,,,,,110.4,,,,265.0,,46.1,104.2,,,108.0,170.6,246.2,187.0,239.3,,,,,,,,,243.7,-6.0,,,-18.0,-131.0,,,,,-83.6,,,,71.0,,-147.9,-89.8,,,-86.0,-23.4,52.2,-7.0,45.3,,,,,,,,,49.7,,,False,False,,,,,False,,,,False,,False,False,,,False,False,False,False,False,,,,,,,,,False
17001,1594,1488.0,,,1146.0,845.0,,,,,1170.1,,,,1528.0,,303.2,992.8,635.0,,1386.5,1333.6,1701.7,1127.0,1139.7,,,,,1976.7,,,,1242.4,-106.0,,,-448.0,-749.0,,,,,-423.9,,,,-66.0,,-1290.8,-601.2,-959.0,,-207.5,-260.4,107.7,-467.0,-454.3,,,,,382.7,,,,-351.6,,,False,False,,,,,False,,,,True,,False,False,False,,False,False,False,False,False,,,,,False,,,,False
17003,61,132.0,,,84.0,59.0,,,,,187.0,,,,106.0,,35.1,25.4,,,66.0,104.9,148.5,91.0,82.1,,,,,,,,,148.9,71.0,,,23.0,-2.0,,,,,126.0,,,,45.0,,-25.9,-35.6,,,5.0,43.9,87.5,30.0,21.1,,,,,,,,,87.9,,,True,True,,,,,False,,,,True,,True,True,,,True,True,False,True,True,,,,,,,,,False
17005,359,444.0,,,401.0,314.0,,,,,257.7,,,,406.0,,398.6,154.3,,,454.0,499.8,601.8,376.0,274.5,,,,,,,,,551.6,85.0,,,42.0,-45.0,,,,,-101.3,,,,47.0,,39.6,-204.7,,,95.0,140.8,242.8,17.0,-84.5,,,,,,,,,192.6,,,True,True,,,,,False,,,,True,,True,False,,,False,False,False,True,True,,,,,,,,,False
17007,896,1208.0,,,1001.0,700.0,,,,,1250.4,,,,1075.0,,416.3,785.9,1185.0,,1048.0,1067.4,1443.4,824.0,1245.1,,,,,1135.5,,,,1153.8,312.0,,,105.0,-196.0,,,,,354.4,,,,179.0,,-479.7,-110.1,289.0,,152.0,171.4,547.4,-72.0,349.1,,,,,239.5,,,,257.8,,,True,True,,,,,False,,,,True,,False,True,True,,True,True,False,True,False,,,,,True,,,,True
17009,162,128.0,,,88.0,92.0,,,,,189.4,,,,137.0,,37.8,33.7,,,49.0,93.1,161.0,81.0,105.8,,,,,,,,,132.9,-34.0,,,-74.0,-70.0,,,,,27.4,,,,-25.0,,-124.2,-128.3,,,-113.0,-68.9,-1.0,-81.0,-56.2,,,,,,,,,-29.1,,,False,False,,,,,True,,,,True,,False,False,,,False,False,True,False,False,,,,,,,,,True
17011,463,712.0,,,549.0,608.0,,,,,500.9,,,,629.0,,305.3,375.5,415.5,,520.0,635.5,829.3,564.0,630.4,,,,,360.1,,,,657.8,249.0,,,86.0,145.0,,,,,37.9,,,,166.0,,-157.7,-87.5,-47.5,,57.0,172.5,366.3,101.0,167.4,,,,,-102.9,,,,194.8,,,True,True,,,,,True,,,,True,,True,True,True,,True,True,False,True,True,,,,,True,,,,True
17013,86,192.0,,,99.0,68.0,,,,,239.3,,,,71.0,,101.4,56.7,,,235.0,136.4,189.7,129.0,80.1,,,,,,,,,128.9,106.0,,,13.0,-18.0,,,,,153.3,,,,-15.0,,15.4,-29.3,,,149.0,50.4,103.7,43.0,-5.9,,,,,,,,,42.9,,,True,True,,,,,False,,,,True,,True,True,,,False,True,True,True,True,,,,,,,,,True
17015,164,300.0,,,218.0,166.0,,,,,208.0,,,,257.0,,183.5,55.6,,,107.0,237.5,375.6,225.0,246.7,,,,,,,,,319.9,136.0,,,54.0,2.0,,,,,44.0,,,,93.0,,19.5,-108.4,,,-57.0,73.5,211.6,61.0,82.7,,,,,,,,,155.9,,,True,True,,,,,True,,,,True,,True,True,,,True,True,False,True,True,,,,,,,,,False
17017,398,776.0,,,468.0,165.0,,,,,438.2,,,,235.0,,504.6,172.2,,,863.0,600.6,636.0,372.0,482.0,,,,,,,,,983.1,378.0,,,70.0,-233.0,,,,,40.2,,,,-163.0,,106.6,-225.8,,,465.0,202.6,238.0,-26.0,84.0,,,,,,,,,585.1,,,True,True,,,,,True,,,,True,,True,True,,,False,True,True,True,True,,,,,,,,,False
17019,2429,2920.0,,,2649.0,2680.0,,,,,2823.1,,,,4285.0,,1635.5,2864.2,3173.0,,2246.0,2686.8,3891.4,1918.0,3018.0,,,,,2187.8,1258.0,,,3340.1,491.0,,,220.0,251.0,,,,,394.1,,,,1856.0,,-793.5,435.2,744.0,,-183.0,257.8,1462.4,-511.0,589.0,,,,,-241.2,-1171.0,,,911.1,,,True,True,,,,,True,,,,False,,False,True,False,,True,True,False,False,False,,,,,True,False,,,False
17021,590,856.0,,,706.0,656.0,,,,,706.2,,,,923.0,,232.5,202.4,623.5,,869.0,772.6,966.8,610.0,556.9,,,,,1229.6,,,,1002.1,266.0,,,116.0,66.0,,,,,116.2,,,,333.0,,-357.5,-387.6,33.5,,279.0,182.6,376.8,20.0,-33.1,,,,,639.6,,,,412.1,,,True,True,,,,,True,,,,False,,False,False,True,,False,True,False,True,True,,,,,False,,,,False
17023,410,424.0,,,318.0,324.0,,,,,497.5,,,,517.0,,113.2,115.5,,,386.0,414.2,459.5,268.0,265.0,,,,,,,,,370.6,14.0,,,-92.0,-86.0,,,,,87.5,,,,107.0,,-296.8,-294.5,,,-24.0,4.2,49.5,-142.0,-145.0,,,,,,,,,-39.4,,,False,False,,,,,False,,,,False,,False,False,,,False,True,False,False,False,,,,,,,,,False
17025,210,352.0,,,285.0,323.0,,,,,286.8,,,,353.0,,239.9,234.2,,,203.0,300.8,381.5,240.0,292.6,,,,,,,,,444.1,142.0,,,75.0,113.0,,,,,76.8,,,,143.0,,29.9,24.2,,,-7.0,90.8,171.5,30.0,82.6,,,,,,,,,234.1,,,True,True,,,,,True,,,,False,,True,True,,,True,True,False,True,True,,,,,,,,,False
17027,899,1176.0,,,867.0,454.0,,,,,481.0,,,,876.0,,492.2,510.2,890.0,,843.5,972.1,1308.9,877.0,857.6,,,,,769.7,,,,1220.5,277.0,,,-32.0,-445.0,,,,,-418.0,,,,-23.0,,-406.8,-388.8,-9.0,,-55.5,73.1,409.9,-22.0,-41.4,,,,,-129.3,,,,321.5,,,True,False,,,,,False,,,,True,,False,False,True,,True,True,False,True,True,,,,,True,,,,False
17029,809,936.0,,,703.0,626.0,,,,,860.3,,,,1638.0,,226.3,780.8,707.5,,404.0,806.4,1061.2,668.0,972.3,,,,,608.7,,,,1291.4,127.0,,,-106.0,-183.0,,,,,51.3,,,,829.0,,-582.7,-28.2,-101.5,,-405.0,-2.6,252.2,-141.0,163.3,,,,,-200.3,,,,482.4,,,True,False,,,,,True,,,,False,,False,True,True,,False,True,False,False,False,,,,,False,,,,False
17031,66530,94592.0,,86719.6,84000.0,103287.0,,,,,72782.0,,87344.3,,94408.0,,60974.2,109416.9,105236.5,,82358.0,86828.9,70753.8,66433.0,76251.4,,,,,64960.3,67238.0,,,72762.0,28062.0,,20189.6,17470.0,36757.0,,,,,6252.0,,20814.3,,27878.0,,-5555.8,42886.9,38706.5,,15828.0,20298.9,4223.8,-97.0,9721.4,,,,,-1569.7,708.0,,,6232.0,,True,True,False,,,,,True,,True,,True,,True,False,False,,True,True,True,True,True,,,,,True,True,,,True
17033,339,484.0,,,437.0,140.0,,,,,397.5,,,,575.0,,203.2,165.4,,,519.0,414.9,490.2,338.0,633.5,,,,,,,,,504.6,145.0,,,98.0,-199.0,,,,,58.5,,,,236.0,,-135.8,-173.6,,,180.0,75.9,151.2,-1.0,294.5,,,,,,,,,165.6,,,True,False,,,,,True,,,,False,,True,False,,,False,True,False,True,False,,,,,,,,,False
17035,242,272.0,,,211.0,218.0,,,,,254.8,,,,314.0,,143.6,85.4,,,188.0,243.6,293.6,201.0,206.6,,,,,,,,,391.8,30.0,,,-31.0,-24.0,,,,,12.8,,,,72.0,,-98.4,-156.6,,,-54.0,1.6,51.6,-41.0,-35.4,,,,,,,,,149.8,,,False,True,,,,,True,,,,False,,False,False,,,False,True,False,False,False,,,,,,,,,False
17037,1243,1504.0,,,1497.0,1498.0,,,,,1657.3,,,,1844.0,,843.5,1194.6,1917.0,,1461.0,1570.9,2252.3,1163.0,1495.4,,,,,1183.2,,,,1812.4,261.0,,,254.0,255.0,,,,,414.3,,,,601.0,,-399.5,-48.4,674.0,,218.0,327.9,1009.3,-80.0,252.4,,,,,-59.8,,,,569.4,,,True,True,,,,,False,,,,False,,False,True,False,,True,False,False,True,True,,,,,True,,,,False
17039,298,300.0,,,238.0,198.0,,,,,335.7,,,,451.0,,192.2,140.8,,,225.0,302.4,372.5,211.0,244.1,,,,,,,,,293.5,2.0,,,-60.0,-100.0,,,,,37.7,,,,153.0,,-105.8,-157.2,,,-73.0,4.4,74.5,-87.0,-53.9,,,,,,,,,-4.5,,,False,False,,,,,False,,,,False,,False,False,,,False,False,False,False,False,,,,,,,,,False
17041,357,412.0,,,362.0,215.0,,,,,387.4,,,,620.0,,285.2,132.3,,,368.5,416.5,544.3,313.0,392.8,,,,,,,,,607.9,55.0,,,5.0,-142.0,,,,,30.4,,,,263.0,,-71.8,-224.7,,,11.5,59.5,187.3,-44.0,35.8,,,,,,,,,250.9,,,True,False,,,,,True,,,,False,,False,False,,,True,False,False,True,True,,,,,,,,,False
17043,11704,16416.0,,16751.5,14615.0,12027.0,,,,,15243.4,,14454.0,,15366.0,,10002.4,16568.9,18118.0,,15237.5,14926.8,18540.9,11802.0,15919.5,,,,,9523.2,10989.0,,,21761.0,4712.0,,5047.5,2911.0,323.0,,,,,3539.4,,2750.0,,3662.0,,-1701.6,4864.9,6414.0,,3533.5,3222.8,6836.9,98.0,4215.5,,,,,-2180.8,-715.0,,,10057.0,,False,True,True,,,,,True,,True,,True,,True,False,False,,True,True,False,True,True,,,,,True,True,,,False
17045,314,564.0,,,536.0,562.0,,,,,429.9,,,,605.0,,473.3,238.3,,,533.0,548.5,524.6,356.0,257.7,,,,,,,,,681.3,250.0,,,222.0,248.0,,,,,115.9,,,,291.0,,159.3,-75.7,,,219.0,234.5,210.6,42.0,-56.3,,,,,,,,,367.3,,,True,True,,,,,True,,,,False,,True,True,,,True,True,True,True,True,,,,,,,,,False
17047,140,188.0,,,141.0,142.0,,,,,206.0,,,,139.0,,105.4,88.8,,,157.0,160.4,209.6,115.0,99.5,,,,,,,,,200.6,48.0,,,1.0,2.0,,,,,66.0,,,,-1.0,,-34.6,-51.2,,,17.0,20.4,69.6,-25.0,-40.5,,,,,,,,,60.6,,,True,True,,,,,False,,,,True,,True,False,,,True,True,False,True,True,,,,,,,,,False
17049,793,1044.0,,,762.0,538.0,,,,,621.3,,,,952.0,,460.4,490.5,916.5,,641.0,814.0,1017.9,804.0,685.7,,,,,,,,,1109.6,251.0,,,-31.0,-255.0,,,,,-171.7,,,,159.0,,-332.6,-302.5,123.5,,-152.0,21.0,224.9,11.0,-107.3,,,,,,,,,316.6,,,True,False,,,,,True,,,,True,,False,False,True,,True,True,True,True,True,,,,,,,,,False
17051,553,1016.0,,,669.0,123.0,,,,,662.0,,,,641.0,,673.9,238.1,,,1208.0,877.5,981.9,665.0,433.9,,,,,412.9,,,,1342.4,463.0,,,116.0,-430.0,,,,,109.0,,,,88.0,,120.9,-314.9,,,655.0,324.5,428.9,112.0,-119.1,,,,,-140.1,,,,789.4,,,True,True,,,,,True,,,,True,,True,True,,,False,True,True,True,True,,,,,True,,,,False
17053,333,544.0,,,343.0,333.0,,,,,485.9,,,,388.0,,210.0,95.5,,,668.0,445.8,527.6,301.0,224.9,,,,,,,,,585.3,211.0,,,10.0,0.0,,,,,152.9,,,,55.0,,-123.0,-237.5,,,335.0,112.8,194.6,-32.0,-108.1,,,,,,,,,252.3,,,True,True,,,,,True,,,,True,,True,False,,,False,True,True,True,True,,,,,,,,,False
17055,1073,1164.0,,,965.0,692.0,,,,,861.8,,,,966.0,,863.9,492.8,956.5,,1614.0,1176.2,1308.1,733.0,657.1,,,,,,,,,1294.7,91.0,,,-108.0,-381.0,,,,,-211.2,,,,-107.0,,-209.1,-580.2,-116.5,,541.0,103.2,235.1,-340.0,-415.9,,,,,,,,,221.7,,,False,False,,,,,False,,,,False,,False,False,False,,False,False,False,False,False,,,,,,,,,False
17057,621,728.0,,,614.0,509.0,,,,,680.0,,,,773.0,,453.4,346.0,805.0,,578.0,671.0,853.3,592.0,564.9,,,,,,,,,895.7,107.0,,,-7.0,-112.0,,,,,59.0,,,,152.0,,-167.6,-275.0,184.0,,-43.0,50.0,232.3,-29.0,-56.1,,,,,,,,,274.7,,,True,False,,,,,True,,,,False,,False,False,False,,True,True,False,True,True,,,,,,,,,False
17059,128,96.0,,,84.0,55.0,,,,,64.8,,,,117.0,,87.3,38.2,,,85.0,90.4,125.9,64.0,73.7,,,,,,,,,109.3,-32.0,,,-44.0,-73.0,,,,,-63.2,,,,-11.0,,-40.7,-89.8,,,-43.0,-37.6,-2.1,-64.0,-54.3,,,,,,,,,-18.7,,,False,False,,,,,False,,,,True,,False,False,,,False,False,True,False,False,,,,,,,,,True
17061,212,264.0,,,228.0,288.0,,,,,263.6,,,,333.0,,117.4,142.9,,,173.0,242.7,330.3,196.0,229.5,,,,,,,,,315.2,52.0,,,16.0,76.0,,,,,51.6,,,,121.0,,-94.6,-69.1,,,-39.0,30.7,118.3,-16.0,17.5,,,,,,,,,103.2,,,True,False,,,,,True,,,,False,,False,False,,,True,True,False,True,True,,,,,,,,,False
17063,762,1204.0,,,955.0,719.0,,,,,931.7,,,,1201.0,,597.8,676.3,1280.5,,895.0,1039.0,1398.6,831.0,872.0,,,,,939.6,,,,1197.9,442.0,,,193.0,-43.0,,,,,169.7,,,,439.0,,-164.2,-85.7,518.5,,133.0,277.0,636.6,69.0,110.0,,,,,177.6,,,,435.9,,,True,True,,,,,True,,,,True,,True,True,False,,True,True,False,True,True,,,,,True,,,,True
17065,198,128.0,,,113.0,61.0,,,,,174.5,,,,219.0,,53.5,62.4,,,147.0,117.5,198.6,93.0,120.6,,,,,,,,,139.5,-70.0,,,-85.0,-137.0,,,,,-23.5,,,,21.0,,-144.5,-135.6,,,-51.0,-80.5,0.6,-105.0,-77.4,,,,,,,,,-58.5,,,False,False,,,,,True,,,,True,,False,False,,,True,False,True,False,False,,,,,,,,,True
17067,282,368.0,,,294.0,129.0,,,,,322.4,,,,314.0,,163.2,120.3,,,292.5,322.5,432.4,266.0,288.6,,,,,,,,,402.3,86.0,,,12.0,-153.0,,,,,40.4,,,,32.0,,-118.8,-161.7,,,10.5,40.5,150.4,-16.0,6.6,,,,,,,,,120.3,,,True,False,,,,,True,,,,True,,False,False,,,True,True,False,True,True,,,,,,,,,False
17069,81,44.0,,,32.0,22.0,,,,,121.1,,,,88.0,,7.2,20.3,,,2.0,39.2,84.4,31.0,50.4,,,,,,,,,46.1,-37.0,,,-49.0,-59.0,,,,,40.1,,,,7.0,,-73.8,-60.7,,,-79.0,-41.8,3.4,-50.0,-30.6,,,,,,,,,-34.9,,,False,False,,,,,False,,,,True,,False,False,,,False,False,True,False,True,,,,,,,,,True
17071,75,160.0,,,110.0,118.0,,,,,159.4,,,,106.0,,106.4,28.8,,,60.0,102.7,170.2,104.0,112.9,,,,,,,,,173.9,85.0,,,35.0,43.0,,,,,84.4,,,,31.0,,31.4,-46.2,,,-15.0,27.7,95.2,29.0,37.9,,,,,,,,,98.9,,,True,True,,,,,True,,,,True,,True,True,,,True,True,False,True,True,,,,,,,,,False
17073,633,1152.0,,,838.0,543.0,,,,,740.1,,,,956.0,,366.7,588.5,905.5,,827.0,917.1,1237.1,855.0,883.9,,,,,1313.2,,,,1620.3,519.0,,,205.0,-90.0,,,,,107.1,,,,323.0,,-266.3,-44.5,272.5,,194.0,284.1,604.1,222.0,250.9,,,,,680.2,,,,987.3,,,True,True,,,,,True,,,,True,,True,True,True,,True,True,False,True,True,,,,,False,,,,False
17075,446,672.0,,,494.0,441.0,,,,,612.1,,,,730.0,,257.8,271.0,,,438.0,614.7,754.7,484.0,479.8,,,,,,,,,770.3,226.0,,,48.0,-5.0,,,,,166.1,,,,284.0,,-188.2,-175.0,,,-8.0,168.7,308.7,38.0,33.8,,,,,,,,,324.3,,,True,True,,,,,True,,,,False,,True,True,,,True,True,False,True,True,,,,,,,,,False
17077,757,960.0,,,899.0,998.0,,,,,1295.7,,,,947.0,,536.2,811.3,1026.0,,836.0,1013.5,1196.4,715.0,815.7,,,,,823.2,,,,1352.9,203.0,,,142.0,241.0,,,,,538.7,,,,190.0,,-220.8,54.3,269.0,,79.0,256.5,439.4,-42.0,58.7,,,,,66.2,,,,595.9,,,True,False,,,,,False,,,,True,,False,True,False,,True,False,False,True,True,,,,,True,,,,False
