,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
27087,73,195.0,174.0,,,,,149.0,,149.3,28.8,,130.0,,,,,,122.0,101.0,,,,,76.0,,76.3,-44.2,,57.0,,,,,,True,,,,,True,,True,True,,True,,,,,
27089,136,425.0,155.0,,,,,253.0,,311.5,61.9,,280.0,,,,,,289.0,19.0,,,,,117.0,,175.5,-74.1,,144.0,,,,,,True,,,,,True,,True,True,,True,,,,,
27091,342,945.0,634.0,,,,,768.0,,1110.4,208.3,,859.5,,,,,,603.0,292.0,,,,,426.0,,768.4,-133.7,,517.5,,,,,,True,,,,,True,,False,True,,True,,,,,
27093,394,1545.0,863.0,,,,,966.0,,1084.0,347.2,,1686.5,,,,,,1151.0,469.0,,,,,572.0,,690.0,-46.8,,1292.5,,,,,,True,,,,,True,,True,True,,False,,,,,
27095,396,1025.0,556.0,,,,,1046.0,,482.6,317.7,,693.5,,,,,,629.0,160.0,,,,,650.0,,86.6,-78.3,,297.5,,,,,,True,,,,,False,,True,True,,True,,,,,
27097,487,1410.0,814.0,,,,,1450.0,,483.3,396.6,,1080.5,,,1572.0,,,923.0,327.0,,,,,963.0,,-3.7,-90.4,,593.5,,,1085.0,,,True,,,,,False,,True,True,,True,,,False,,
27099,618,1435.0,1914.0,,,,,1032.0,,651.3,668.6,,1393.0,,,935.7,,,817.0,1296.0,,,,,414.0,,33.3,50.6,,775.0,,,317.7,,,False,,,,,True,,True,True,,True,,,True,,
27101,198,275.0,223.0,,,,,282.0,,105.1,83.0,,177.0,,,,,,77.0,25.0,,,,,84.0,,-92.9,-115.0,,-21.0,,,,,,True,,,,,False,,False,False,,True,,,,,
27103,398,1005.0,784.0,,,,,1338.0,,440.7,465.1,,755.0,,,,,,607.0,386.0,,,,,940.0,,42.7,67.1,,357.0,,,,,,True,,,,,False,,True,True,,True,,,,,
27105,389,805.0,,,,,,843.0,,321.9,270.4,,688.0,,,549.3,,,416.0,,,,,,454.0,,-67.1,-118.6,,299.0,,,160.3,,,,,,,,False,,True,True,,True,,,True,,
27107,39,190.0,163.0,,,,,220.0,,94.3,26.7,,138.0,,,,,,151.0,124.0,,,,,181.0,,55.3,-12.3,,99.0,,,,,,True,,,,,False,,True,True,,True,,,,,
27109,2638,4025.0,6056.0,,,,,3349.0,,1571.6,2502.5,,3992.0,,,4096.1,2832.0,,1387.0,3418.0,,,,,711.0,,-1066.4,-135.5,,1354.0,,,1458.1,194.0,,False,,,,,True,,True,True,,True,,,False,True,
27111,882,2605.0,1815.0,,,,,1871.0,,1337.6,994.1,,1122.5,,,2893.4,,,1723.0,933.0,,,,,989.0,,455.6,112.1,,240.5,,,2011.4,,,True,,,,,True,,True,True,,True,,,False,,
27113,160,690.0,502.0,,,,,622.0,,411.0,159.3,,560.0,,,,,,530.0,342.0,,,,,462.0,,251.0,-0.7,,400.0,,,,,,True,,,,,True,,True,True,,True,,,,,
27115,1079,1050.0,544.0,,,,,981.0,,673.5,348.2,,1526.0,,,,,,-29.0,-535.0,,,,,-98.0,,-405.5,-730.8,,447.0,,,,,,False,,,,,False,,False,False,,False,,,,,
27117,124,355.0,255.0,,,,,413.0,,140.5,113.9,,194.0,,,,,,231.0,131.0,,,,,289.0,,16.5,-10.1,,70.0,,,,,,True,,,,,False,,True,True,,True,,,,,
27119,464,1520.0,555.0,,,,,1255.0,,727.6,379.3,,1149.0,,,1174.8,,,1056.0,91.0,,,,,791.0,,263.6,-84.7,,685.0,,,710.8,,,True,,,,,True,,True,True,,True,,,True,,
27121,132,325.0,331.0,,,,,410.0,,94.3,94.5,,220.0,,,,,,193.0,199.0,,,,,278.0,,-37.7,-37.5,,88.0,,,,,,False,,,,,False,,True,True,,True,,,,,
27123,8314,16875.0,18407.0,,,,,16108.0,,9806.9,8477.5,,14530.0,,,8366.8,17071.0,,8561.0,10093.0,,,,,7794.0,,1492.9,163.5,,6216.0,,,52.8,8757.0,,False,,,,,True,,True,True,,True,,,True,False,
27125,66,215.0,119.0,,,,,91.0,,82.7,49.1,,193.0,,,,,,149.0,53.0,,,,,25.0,,16.7,-16.9,,127.0,,,,,,True,,,,,True,,True,True,,True,,,,,
27127,261,895.0,520.0,,,,,668.0,,620.6,254.9,,655.0,,,,,,634.0,259.0,,,,,407.0,,359.6,-6.1,,394.0,,,,,,True,,,,,True,,True,True,,True,,,,,
27129,314,1010.0,669.0,,,,,575.0,,788.9,136.1,,1185.0,,,,,,696.0,355.0,,,,,261.0,,474.9,-177.9,,871.0,,,,,,True,,,,,True,,True,True,,False,,,,,
27131,1303,2480.0,1146.0,,,,,1951.0,,727.5,1513.6,,1201.0,,,2315.3,,,1177.0,-157.0,,,,,648.0,,-575.5,210.6,,-102.0,,,1012.3,,,True,,,,,True,,True,True,,True,,,True,,
27133,199,530.0,196.0,,,,,353.0,,468.9,132.2,,271.0,,,,,,331.0,-3.0,,,,,154.0,,269.9,-66.8,,72.0,,,,,,True,,,,,True,,True,True,,True,,,,,
27135,275,1095.0,475.0,,,,,547.0,,755.2,280.4,,898.0,,,,,,820.0,200.0,,,,,272.0,,480.2,5.4,,623.0,,,,,,True,,,,,True,,True,True,,True,,,,,
27137,3219,7750.0,5066.0,,,,,8483.0,,5291.7,3549.1,,6210.0,,,11575.5,7274.0,,4531.0,1847.0,,,,,5264.0,,2072.7,330.1,,2991.0,,,8356.5,4055.0,,True,,,,,False,,True,True,,True,,,False,True,
27139,2317,5365.0,3323.0,,,,,4448.0,,2183.0,2831.3,,3718.0,,,2311.5,3425.0,,3048.0,1006.0,,,,,2131.0,,-134.0,514.3,,1401.0,,,-5.5,1108.0,,True,,,,,True,,True,True,,True,,,True,True,
27141,1644,3350.0,2759.0,,,,,3335.0,,1155.7,1520.1,,1910.5,,,1114.1,,,1706.0,1115.0,,,,,1691.0,,-488.3,-123.9,,266.5,,,-529.9,,,True,,,,,True,,True,True,,True,,,True,,
27143,193,455.0,521.0,,,,,597.0,,132.9,195.9,,296.5,,,,,,262.0,328.0,,,,,404.0,,-60.1,2.9,,103.5,,,,,,False,,,,,False,,True,True,,True,,,,,
27145,2583,6960.0,3426.0,,,,,6888.0,,2722.8,2683.9,,3883.0,,,3436.0,2606.0,,4377.0,843.0,,,,,4305.0,,139.8,100.9,,1300.0,,,853.0,23.0,,True,,,,,True,,True,True,,True,,,True,True,
27147,414,1390.0,1110.0,,,,,1150.0,,730.6,602.9,,1352.5,,,,,,976.0,696.0,,,,,736.0,,316.6,188.9,,938.5,,,,,,True,,,,,True,,True,True,,True,,,,,
27149,131,260.0,252.0,,,,,361.0,,100.1,157.7,,188.0,,,,,,129.0,121.0,,,,,230.0,,-30.9,26.7,,57.0,,,,,,True,,,,,False,,True,True,,True,,,,,
27151,144,505.0,317.0,,,,,388.0,,297.9,104.7,,359.0,,,,,,361.0,173.0,,,,,244.0,,153.9,-39.3,,215.0,,,,,,True,,,,,True,,True,True,,True,,,,,
27153,316,905.0,555.0,,,,,1150.0,,378.7,301.0,,686.0,,,,,,589.0,239.0,,,,,834.0,,62.7,-15.0,,370.0,,,,,,True,,,,,False,,True,True,,True,,,,,
27155,73,75.0,0.0,,,,,82.0,,44.7,14.2,,75.0,,,,,,2.0,-73.0,,,,,9.0,,-28.3,-58.8,,2.0,,,,,,False,,,,,False,,False,False,,False,,,,,
27157,458,685.0,520.0,,,,,495.0,,343.4,215.2,,502.0,,,,,,227.0,62.0,,,,,37.0,,-114.6,-242.8,,44.0,,,,,,True,,,,,True,,True,False,,True,,,,,
27159,268,635.0,342.0,,,,,611.0,,280.5,118.6,,496.0,,,,,,367.0,74.0,,,,,343.0,,12.5,-149.4,,228.0,,,,,,True,,,,,True,,True,True,,True,,,,,
27161,393,425.0,229.0,,,,,591.0,,219.2,193.6,,303.0,,,,,,32.0,-164.0,,,,,198.0,,-173.8,-199.4,,-90.0,,,,,,False,,,,,False,,False,False,,False,,,,,
27163,4142,8890.0,11995.0,,,,,6610.0,,4089.3,3977.3,,6148.0,,,5521.8,6561.0,,4748.0,7853.0,,,,,2468.0,,-52.7,-164.7,,2006.0,,,1379.8,2419.0,,False,,,,,True,,True,True,,True,,,True,True,
27165,125,460.0,130.0,,,,,450.0,,332.3,223.4,,423.0,,,,,,335.0,5.0,,,,,325.0,,207.3,98.4,,298.0,,,,,,True,,,,,True,,True,True,,True,,,,,
27167,158,390.0,292.0,,,,,244.0,,217.9,26.7,,442.0,,,,,,232.0,134.0,,,,,86.0,,59.9,-131.3,,284.0,,,,,,True,,,,,True,,True,True,,False,,,,,
27169,689,1550.0,1100.0,,,,,1135.0,,945.3,669.9,,1303.0,,,1721.9,,,861.0,411.0,,,,,446.0,,256.3,-19.1,,614.0,,,1032.9,,,True,,,,,True,,True,True,,True,,,False,,
27171,2428,6940.0,5609.0,,,,,5184.0,,4023.9,2589.9,,5199.0,,,4055.3,4175.0,,4512.0,3181.0,,,,,2756.0,,1595.9,161.9,,2771.0,,,1627.3,1747.0,,True,,,,,True,,True,True,,True,,,True,True,
27173,187,480.0,299.0,,,,,319.0,,401.8,107.3,,518.5,,,,,,293.0,112.0,,,,,132.0,,214.8,-79.7,,331.5,,,,,,True,,,,,True,,True,True,,False,,,,,
28001,409,480.0,515.0,,,,,489.0,,326.7,285.0,,416.0,,,,,,71.0,106.0,,,,,80.0,,-82.3,-124.0,,7.0,,,,,,False,,,,,False,,False,False,,True,,,,,
28003,829,635.0,479.0,,,,,1121.0,,370.5,332.0,,575.5,,,,,,-194.0,-350.0,,,,,292.0,,-458.5,-497.0,,-253.5,,,,,,False,,,,,False,,False,False,,False,,,,,
28005,302,445.0,266.0,,,,,174.0,,1340.3,117.9,,517.5,,,,,,143.0,-36.0,,,,,-128.0,,1038.3,-184.1,,215.5,,,,,,True,,,,,True,,False,False,,False,,,,,
28007,581,770.0,330.0,,,,,291.0,,665.4,307.0,,580.0,,,,,,189.0,-251.0,,,,,-290.0,,84.4,-274.0,,-1.0,,,,,,False,,,,,False,,True,False,,True,,,,,
28009,258,95.0,78.0,,,,,252.0,,14.7,36.2,,46.0,,,,,,-163.0,-180.0,,,,,-6.0,,-243.3,-221.8,,-212.0,,,,,,False,,,,,True,,False,False,,False,,,,,
28011,1207,880.0,303.0,,,,,469.0,,373.7,271.7,,1205.5,,,507.5,,,-327.0,-904.0,,,,,-738.0,,-833.3,-935.3,,-1.5,,,-699.5,,,False,,,,,False,,False,False,,True,,,False,,
28013,436,440.0,48.0,,,,,310.0,,800.2,136.0,,429.0,,,,,,4.0,-388.0,,,,,-126.0,,364.2,-300.0,,-7.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28015,208,355.0,25.0,,,,,161.0,,131.5,116.4,,219.0,,,,,,147.0,-183.0,,,,,-47.0,,-76.5,-91.6,,11.0,,,,,,False,,,,,True,,True,True,,True,,,,,
28017,597,365.0,3.0,,,,,360.0,,269.3,132.7,,356.0,,,,,,-232.0,-594.0,,,,,-237.0,,-327.7,-464.3,,-241.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28019,183,255.0,111.0,,,,,130.0,,197.7,48.8,,190.0,,,,,,72.0,-72.0,,,,,-53.0,,14.7,-134.2,,7.0,,,,,,False,,,,,True,,True,False,,True,,,,,
28021,192,60.0,0.0,,,,,93.0,,57.1,53.4,,16.0,,,,,,-132.0,-192.0,,,,,-99.0,,-134.9,-138.6,,-176.0,,,,,,False,,,,,True,,False,False,,False,,,,,
28023,322,375.0,94.0,,,,,222.0,,521.6,123.0,,405.0,,,,,,53.0,-228.0,,,,,-100.0,,199.6,-199.0,,83.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28025,484,415.0,275.0,,,,,301.0,,725.0,213.9,,423.0,,,,,,-69.0,-209.0,,,,,-183.0,,241.0,-270.1,,-61.0,,,,,,False,,,,,False,,False,False,,True,,,,,
28027,509,525.0,582.0,,,,,409.0,,343.0,231.3,,586.5,,,,,,16.0,73.0,,,,,-100.0,,-166.0,-277.7,,77.5,,,,,,False,,,,,False,,False,False,,False,,,,,
28029,530,675.0,129.0,,,,,434.0,,864.5,311.9,,816.0,,,,,,145.0,-401.0,,,,,-96.0,,334.5,-218.1,,286.0,,,,,,False,,,,,True,,False,False,,False,,,,,
28031,625,800.0,100.0,,,,,264.0,,2080.6,343.2,,864.5,,,,,,175.0,-525.0,,,,,-361.0,,1455.6,-281.8,,239.5,,,,,,False,,,,,False,,False,False,,False,,,,,
28033,5148,4225.0,4787.0,,,,,4505.0,,3661.2,2615.4,,4032.5,,,3526.5,2703.0,,-923.0,-361.0,,,,,-643.0,,-1486.8,-2532.6,,-1115.5,,,-1621.5,-2445.0,,True,,,,,True,,False,False,,False,,,False,False,
28035,1560,1380.0,2085.0,,,,,922.0,,1659.5,794.0,,1610.0,,,972.2,,,-180.0,525.0,,,,,-638.0,,99.5,-766.0,,50.0,,,-587.8,,,False,,,,,False,,True,False,,True,,,False,,
28037,244,275.0,82.0,,,,,117.0,,307.8,45.6,,433.5,,,,,,31.0,-162.0,,,,,-127.0,,63.8,-198.4,,189.5,,,,,,False,,,,,False,,False,False,,False,,,,,
28039,448,690.0,11.0,,,,,354.0,,796.3,271.8,,462.0,,,,,,242.0,-437.0,,,,,-94.0,,348.3,-176.2,,14.0,,,,,,False,,,,,True,,False,True,,True,,,,,
28041,379,315.0,89.0,,,,,187.0,,265.4,134.2,,176.0,,,,,,-64.0,-290.0,,,,,-192.0,,-113.6,-244.8,,-203.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28043,575,490.0,35.0,,,,,395.0,,817.6,223.1,,706.0,,,,,,-85.0,-540.0,,,,,-180.0,,242.6,-351.9,,131.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28045,979,650.0,981.0,,,,,666.0,,782.1,341.5,,497.0,,,,,,-329.0,2.0,,,,,-313.0,,-196.9,-637.5,,-482.0,,,,,,True,,,,,True,,True,False,,False,,,,,
28047,4353,3080.0,5467.0,,,,,2544.0,,4263.9,2126.8,,2886.5,,,3514.0,3702.0,,-1273.0,1114.0,,,,,-1809.0,,-89.1,-2226.2,,-1466.5,,,-839.0,-651.0,,True,,,,,False,,True,False,,False,,,True,True,
28049,4325,4355.0,6238.0,,,,,2900.0,,5628.9,3286.4,,4930.5,,,3202.9,5525.0,,30.0,1913.0,,,,,-1425.0,,1303.9,-1038.6,,605.5,,,-1122.1,1200.0,,False,,,,,False,,False,False,,False,,,False,False,
28051,267,355.0,7.0,,,,,218.0,,1027.4,200.6,,571.0,,,,,,88.0,-260.0,,,,,-49.0,,760.4,-66.4,,304.0,,,,,,False,,,,,True,,False,True,,False,,,,,
28053,215,165.0,20.0,,,,,114.0,,140.8,66.3,,144.0,,,,,,-50.0,-195.0,,,,,-101.0,,-74.2,-148.7,,-71.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28055,26,60.0,,,,,,30.0,,431.1,2.0,,21.0,,,,,,34.0,,,,,,4.0,,405.1,-24.0,,-5.0,,,,,,,,,,,True,,False,True,,True,,,,,
28057,792,825.0,285.0,,,,,573.0,,725.8,267.3,,848.0,,,,,,33.0,-507.0,,,,,-219.0,,-66.2,-524.7,,56.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28059,2714,2240.0,3294.0,,,,,1782.0,,2612.6,1570.3,,1703.0,,,2092.3,1322.0,,-474.0,580.0,,,,,-932.0,,-101.4,-1143.7,,-1011.0,,,-621.7,-1392.0,,False,,,,,False,,True,False,,False,,,False,False,
28061,671,435.0,136.0,,,,,228.0,,623.2,159.3,,506.0,,,,,,-236.0,-535.0,,,,,-443.0,,-47.8,-511.7,,-165.0,,,,,,False,,,,,False,,True,False,,True,,,,,
28063,111,205.0,0.0,,,,,91.0,,319.1,56.1,,251.0,,,,,,94.0,-111.0,,,,,-20.0,,208.1,-54.9,,140.0,,,,,,False,,,,,True,,False,True,,False,,,,,
28065,204,205.0,101.0,,,,,132.0,,172.4,111.3,,142.0,,,,,,1.0,-103.0,,,,,-72.0,,-31.6,-92.7,,-62.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28067,1898,1755.0,1613.0,,,,,1190.0,,3861.5,1114.2,,2381.0,,,1079.7,,,-143.0,-285.0,,,,,-708.0,,1963.5,-783.8,,483.0,,,-818.3,,,False,,,,,False,,False,False,,False,,,False,,
28069,220,380.0,98.0,,,,,126.0,,858.5,80.9,,545.0,,,,,,160.0,-122.0,,,,,-94.0,,638.5,-139.1,,325.0,,,,,,True,,,,,True,,False,True,,False,,,,,
28071,1141,1160.0,1076.0,,,,,913.0,,1015.4,670.3,,1084.5,,,932.2,,,19.0,-65.0,,,,,-228.0,,-125.6,-470.7,,-56.5,,,-208.8,,,False,,,,,False,,False,False,,False,,,False,,
28073,1414,1165.0,1505.0,,,,,798.0,,1824.0,824.3,,1678.0,,,821.3,,,-249.0,91.0,,,,,-616.0,,410.0,-589.7,,264.0,,,-592.7,,,True,,,,,False,,False,False,,False,,,False,,
28075,1626,1530.0,1480.0,,,,,1217.0,,1410.8,802.8,,1098.0,,,863.4,,,-96.0,-146.0,,,,,-409.0,,-215.2,-823.2,,-528.0,,,-762.6,,,False,,,,,False,,False,False,,False,,,False,,
28077,197,280.0,35.0,,,,,164.0,,117.0,110.1,,205.5,,,,,,83.0,-162.0,,,,,-33.0,,-80.0,-86.9,,8.5,,,,,,False,,,,,True,,True,False,,True,,,,,
28079,730,660.0,453.0,,,,,395.0,,988.4,270.9,,408.0,,,,,,-70.0,-277.0,,,,,-335.0,,258.4,-459.1,,-322.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28081,2757,2775.0,1980.0,,,,,2145.0,,2633.1,1514.0,,2772.0,,,1973.9,,,18.0,-777.0,,,,,-612.0,,-123.9,-1243.0,,15.0,,,-783.1,,,False,,,,,False,,False,False,,True,,,False,,
28083,694,705.0,301.0,,,,,495.0,,471.4,334.2,,616.0,,,591.2,,,11.0,-393.0,,,,,-199.0,,-222.6,-359.8,,-78.0,,,-102.8,,,False,,,,,False,,False,False,,False,,,False,,
28085,769,705.0,509.0,,,,,597.0,,383.9,448.3,,824.5,,,,,,-64.0,-260.0,,,,,-172.0,,-385.1,-320.7,,55.5,,,,,,False,,,,,False,,False,False,,True,,,,,
28087,2297,1530.0,1455.0,,,,,957.0,,3061.0,707.2,,1830.5,,,1012.1,,,-767.0,-842.0,,,,,-1340.0,,764.0,-1589.8,,-466.5,,,-1284.9,,,False,,,,,False,,True,False,,True,,,False,,
28089,2428,2845.0,4294.0,,,,,1293.0,,5522.6,1764.8,,2528.5,,,1853.1,,,417.0,1866.0,,,,,-1135.0,,3094.6,-663.2,,100.5,,,-574.9,,,False,,,,,False,,False,False,,True,,,False,,
28091,661,605.0,200.0,,,,,380.0,,1725.5,288.5,,911.0,,,,,,-56.0,-461.0,,,,,-281.0,,1064.5,-372.5,,250.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28093,897,710.0,510.0,,,,,741.0,,294.7,351.3,,620.0,,,768.1,,,-187.0,-387.0,,,,,-156.0,,-602.3,-545.7,,-277.0,,,-128.9,,,False,,,,,True,,False,False,,False,,,True,,
28095,1177,1055.0,530.0,,,,,756.0,,1109.8,413.2,,1111.0,,,,,,-122.0,-647.0,,,,,-421.0,,-67.2,-763.8,,-66.0,,,,,,False,,,,,False,,True,False,,True,,,,,
28097,234,355.0,2.0,,,,,186.0,,225.0,96.3,,289.0,,,,,,121.0,-232.0,,,,,-48.0,,-9.0,-137.7,,55.0,,,,,,False,,,,,True,,True,False,,True,,,,,
28099,852,715.0,137.0,,,,,554.0,,430.5,444.6,,616.0,,,408.5,,,-137.0,-715.0,,,,,-298.0,,-421.5,-407.4,,-236.0,,,-443.5,,,False,,,,,False,,False,False,,False,,,False,,
28101,589,535.0,428.0,,,,,344.0,,453.6,295.0,,458.0,,,,,,-54.0,-161.0,,,,,-245.0,,-135.4,-294.0,,-131.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28103,293,220.0,8.0,,,,,132.0,,157.8,89.7,,160.0,,,,,,-73.0,-285.0,,,,,-161.0,,-135.2,-203.3,,-133.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28105,1094,1015.0,868.0,,,,,628.0,,1035.2,536.7,,748.0,,,667.0,,,-79.0,-226.0,,,,,-466.0,,-58.8,-557.3,,-346.0,,,-427.0,,,False,,,,,False,,True,False,,False,,,False,,
28107,1000,1160.0,682.0,,,,,640.0,,1747.8,477.5,,1076.0,,,690.1,,,160.0,-318.0,,,,,-360.0,,747.8,-522.5,,76.0,,,-309.9,,,False,,,,,False,,False,False,,True,,,False,,
28109,1290,940.0,1965.0,,,,,705.0,,1847.3,390.4,,1423.0,,,,,,-350.0,675.0,,,,,-585.0,,557.3,-899.6,,133.0,,,,,,False,,,,,False,,False,False,,True,,,,,
28111,243,170.0,42.0,,,,,178.0,,85.4,78.2,,137.0,,,,,,-73.0,-201.0,,,,,-65.0,,-157.6,-164.8,,-106.0,,,,,,False,,,,,True,,False,False,,False,,,,,
28113,712,495.0,531.0,,,,,596.0,,264.0,274.1,,606.0,,,,,,-217.0,-181.0,,,,,-116.0,,-448.0,-437.9,,-106.0,,,,,,True,,,,,True,,False,False,,True,,,,,
28115,1222,1015.0,475.0,,,,,904.0,,551.4,528.6,,1346.0,,,,,,-207.0,-747.0,,,,,-318.0,,-670.6,-693.4,,124.0,,,,,,False,,,,,False,,False,False,,True,,,,,
28117,722,730.0,205.0,,,,,744.0,,651.5,282.1,,664.0,,,,,,8.0,-517.0,,,,,22.0,,-70.5,-439.9,,-58.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28119,127,90.0,0.0,,,,,117.0,,103.6,36.5,,88.0,,,,,,-37.0,-127.0,,,,,-10.0,,-23.4,-90.5,,-39.0,,,,,,False,,,,,True,,True,False,,False,,,,,
28121,3450,4170.0,7167.0,,,,,2425.0,,8359.7,2569.5,,5773.5,,,3349.4,7338.0,,720.0,3717.0,,,,,-1025.0,,4909.7,-880.5,,2323.5,,,-100.6,3888.0,,False,,,,,False,,False,False,,False,,,True,False,
28123,620,680.0,640.0,,,,,418.0,,698.6,327.2,,766.0,,,,,,60.0,20.0,,,,,-202.0,,78.6,-292.8,,146.0,,,,,,True,,,,,False,,False,False,,False,,,,,
28125,72,145.0,40.0,,,,,45.0,,1078.9,11.5,,74.0,,,,,,73.0,-32.0,,,,,-27.0,,1006.9,-60.5,,2.0,,,,,,True,,,,,True,,False,True,,True,,,,,
28127,655,480.0,200.0,,,,,410.0,,551.1,243.3,,493.0,,,,,,-175.0,-455.0,,,,,-245.0,,-103.9,-411.7,,-162.0,,,,,,False,,,,,False,,True,False,,True,,,,,
28129,358,305.0,67.0,,,,,256.0,,479.5,109.1,,378.0,,,,,,-53.0,-291.0,,,,,-102.0,,121.5,-248.9,,20.0,,,,,,False,,,,,False,,False,False,,True,,,,,
28131,476,445.0,456.0,,,,,260.0,,389.3,168.7,,379.0,,,,,,-31.0,-20.0,,,,,-216.0,,-86.7,-307.3,,-97.0,,,,,,True,,,,,False,,False,False,,False,,,,,
28133,678,475.0,0.0,,,,,418.0,,202.7,297.0,,368.0,,,,,,-203.0,-678.0,,,,,-260.0,,-475.3,-381.0,,-310.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28135,305,230.0,0.0,,,,,285.0,,341.9,91.4,,275.0,,,,,,-75.0,-305.0,,,,,-20.0,,36.9,-213.6,,-30.0,,,,,,False,,,,,True,,True,False,,True,,,,,
28137,662,945.0,300.0,,,,,610.0,,866.6,260.6,,592.0,,,,,,283.0,-362.0,,,,,-52.0,,204.6,-401.4,,-70.0,,,,,,False,,,,,True,,True,False,,True,,,,,
28139,836,590.0,304.0,,,,,650.0,,360.5,142.6,,623.0,,,,,,-246.0,-532.0,,,,,-186.0,,-475.5,-693.4,,-213.0,,,,,,False,,,,,True,,False,False,,True,,,,,
28141,539,455.0,80.0,,,,,537.0,,239.5,219.1,,441.0,,,,,,-84.0,-459.0,,,,,-2.0,,-299.5,-319.9,,-98.0,,,,,,False,,,,,True,,False,False,,False,,,,,
28143,165,155.0,2.0,,,,,138.0,,182.0,39.1,,131.0,,,,,,-10.0,-163.0,,,,,-27.0,,17.0,-125.9,,-34.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28145,1380,760.0,356.0,,,,,793.0,,469.3,383.2,,868.0,,,,,,-620.0,-1024.0,,,,,-587.0,,-910.7,-996.8,,-512.0,,,,,,False,,,,,True,,False,False,,True,,,,,
28147,261,215.0,0.0,,,,,178.0,,171.0,80.0,,245.0,,,,,,-46.0,-261.0,,,,,-83.0,,-90.0,-181.0,,-16.0,,,,,,False,,,,,False,,False,False,,True,,,,,
28149,1236,810.0,1110.0,,,,,742.0,,1947.8,568.3,,1168.5,,,,,,-426.0,-126.0,,,,,-494.0,,711.8,-667.7,,-67.5,,,,,,True,,,,,False,,False,False,,True,,,,,
28151,1179,1315.0,722.0,,,,,656.0,,1821.8,651.6,,1015.5,,,936.8,,,136.0,-457.0,,,,,-523.0,,642.8,-527.4,,-163.5,,,-242.2,,,False,,,,,False,,False,False,,False,,,False,,
28153,580,525.0,47.0,,,,,315.0,,639.3,236.3,,584.0,,,,,,-55.0,-533.0,,,,,-265.0,,59.3,-343.7,,4.0,,,,,,False,,,,,False,,False,False,,True,,,,,
28155,361,305.0,23.0,,,,,213.0,,2251.7,54.2,,428.0,,,,,,-56.0,-338.0,,,,,-148.0,,1890.7,-306.8,,67.0,,,,,,False,,,,,False,,False,False,,False,,,,,
28157,124,180.0,0.0,,,,,125.0,,425.3,29.4,,247.0,,,,,,56.0,-124.0,,,,,1.0,,301.3,-94.6,,123.0,,,,,,False,,,,,True,,False,False,,False,,,,,
28159,577,690.0,3.0,,,,,274.0,,588.0,202.4,,511.0,,,,,,113.0,-574.0,,,,,-303.0,,11.0,-374.6,,-66.0,,,,,,False,,,,,False,,True,False,,True,,,,,
28161,331,255.0,116.0,,,,,241.0,,255.0,102.4,,216.0,,,,,,-76.0,-215.0,,,,,-90.0,,-76.0,-228.6,,-115.0,,,,,,False,,,,,False,,True,False,,False,,,,,
28163,598,640.0,430.0,,,,,432.0,,797.9,292.0,,873.0,,,,,,42.0,-168.0,,,,,-166.0,,199.9,-306.0,,275.0,,,,,,False,,,,,False,,False,False,,False,,,,,
