,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
31055,20715,35861.0,,,,33015.0,,69017.9,31762.0,,34509.5,,,15146.0,,,,12300.0,,48302.9,11047.0,,13794.5,,,,,,True,,False,True,,True,,
31057,68,49.0,,,,258.0,,5.0,59.0,,,,,-19.0,,,,190.0,,-63.0,-9.0,,,,,,,,False,,False,True,,,,
31059,128,301.0,,,,331.0,,130.0,346.0,,,,,173.0,,,,203.0,,2.0,218.0,,,,,,,,False,,True,False,,,,
31061,57,126.0,,,,373.0,,56.3,147.0,,,,,69.0,,,,316.0,,-0.7,90.0,,,,,,,,False,,True,False,,,,
31063,70,161.0,,,,163.0,,726.7,158.0,,,,,91.0,,,,93.0,,656.7,88.0,,,,,,,,False,,False,True,,,,
31065,165,259.0,,,,204.0,,59.3,269.0,,,,,94.0,,,,39.0,,-105.7,104.0,,,,,,,,True,,False,False,,,,
31067,761,1113.0,,,,1619.0,,1024.3,1483.0,,,,,352.0,,,,858.0,,263.3,722.0,,,,,,,,False,,True,False,,,,
31069,29,42.0,,,,414.0,,11.3,59.0,,,,,13.0,,,,385.0,,-17.7,30.0,,,,,,,,False,,False,False,,,,
31071,40,175.0,,,,481.0,,398.6,148.0,,,,,135.0,,,,441.0,,358.6,108.0,,,,,,,,False,,False,True,,,,
31073,66,98.0,,,,280.0,,15.3,121.0,,,,,32.0,,,,214.0,,-50.7,55.0,,,,,,,,False,,False,False,,,,
31075,7,42.0,,,,103.0,,336.2,39.0,,,,,35.0,,,,96.0,,329.2,32.0,,,,,,,,False,,False,True,,,,
31077,72,196.0,,,,403.0,,400.0,186.0,,,,,124.0,,,,331.0,,328.0,114.0,,,,,,,,False,,False,True,,,,
31079,2015,4018.0,,,,4977.0,,5304.1,4252.0,,4240.0,,,2003.0,,,,2962.0,,3289.1,2237.0,,2225.0,,,,,,False,,False,False,,False,,
31081,291,658.0,,,,691.0,,1139.8,622.0,,,,,367.0,,,,400.0,,848.8,331.0,,,,,,,,False,,False,True,,,,
31083,71,91.0,,,,222.0,,261.5,127.0,,,,,20.0,,,,151.0,,190.5,56.0,,,,,,,,False,,False,False,,,,
31085,18,42.0,,,,138.0,,132.0,43.0,,,,,24.0,,,,120.0,,114.0,25.0,,,,,,,,False,,False,False,,,,
31087,99,63.0,,,,331.0,,26.9,92.0,,,,,-36.0,,,,232.0,,-72.1,-7.0,,,,,,,,False,,False,True,,,,
31089,209,231.0,,,,951.0,,35.3,356.0,,,,,22.0,,,,742.0,,-173.7,147.0,,,,,,,,False,,False,False,,,,
31091,7,21.0,,,,128.0,,5.0,34.0,,,,,14.0,,,,121.0,,-2.0,27.0,,,,,,,,False,,True,False,,,,
31093,164,504.0,,,,517.0,,220.5,501.0,,,,,340.0,,,,353.0,,56.5,337.0,,,,,,,,False,,True,True,,,,
31095,287,385.0,,,,577.0,,270.9,437.0,,,,,98.0,,,,290.0,,-16.1,150.0,,,,,,,,False,,True,False,,,,
31097,274,441.0,,,,302.0,,2231.0,439.0,,,,,167.0,,,,28.0,,1957.0,165.0,,,,,,,,True,,False,True,,,,
31099,140,581.0,,,,378.0,,1642.6,574.0,,,,,441.0,,,,238.0,,1502.6,434.0,,,,,,,,True,,False,True,,,,
31101,297,749.0,,,,626.0,,1573.2,652.0,,,,,452.0,,,,329.0,,1276.2,355.0,,,,,,,,True,,False,True,,,,
31103,21,0.0,,,,114.0,,148.9,19.0,,,,,-21.0,,,,93.0,,127.9,-2.0,,,,,,,,False,,False,True,,,,
31105,200,273.0,,,,339.0,,394.4,246.0,,,,,73.0,,,,139.0,,194.4,46.0,,,,,,,,False,,False,True,,,,
31107,335,280.0,,,,710.0,,91.3,319.0,,,,,-55.0,,,,375.0,,-243.7,-16.0,,,,,,,,False,,False,True,,,,
31109,9588,12922.0,,,,22041.0,,10849.7,14008.0,,13439.3,,,3334.0,,,,12453.0,,1261.7,4420.0,,3851.3,,,,,,False,,True,False,,False,,
31111,1159,1869.0,,,,2479.0,,610.9,2167.0,,4656.3,,,710.0,,,,1320.0,,-548.1,1008.0,,3497.3,,,,,,False,,True,False,,False,,
31113,38,77.0,,,,90.0,,55.9,67.0,,,,,39.0,,,,52.0,,17.9,29.0,,,,,,,,False,,True,True,,,,
31115,12,91.0,,,,70.0,,247.0,58.0,,,,,79.0,,,,58.0,,235.0,46.0,,,,,,,,True,,False,True,,,,
31117,8,21.0,,,,93.0,,105.7,24.0,,,,,13.0,,,,85.0,,97.7,16.0,,,,,,,,False,,False,False,,,,
31119,1032,4081.0,,,,3909.0,,5301.8,3683.0,,5217.0,,,3049.0,,,,2877.0,,4269.8,2651.0,,4185.0,,,,,,True,,False,True,,False,,
31121,228,637.0,,,,880.0,,298.1,643.0,,,,,409.0,,,,652.0,,70.1,415.0,,,,,,,,False,,True,False,,,,
31123,157,462.0,,,,539.0,,869.8,399.0,,,,,305.0,,,,382.0,,712.8,242.0,,,,,,,,False,,False,True,,,,
31125,121,357.0,,,,585.0,,89.2,316.0,,,,,236.0,,,,464.0,,-31.8,195.0,,,,,,,,False,,True,True,,,,
31127,239,252.0,,,,364.0,,53.9,283.0,,,,,13.0,,,,125.0,,-185.1,44.0,,,,,,,,False,,False,False,,,,
31129,138,175.0,,,,360.0,,36.1,196.0,,,,,37.0,,,,222.0,,-101.9,58.0,,,,,,,,False,,False,False,,,,
31131,388,833.0,,,,1028.0,,1523.4,859.0,,,,,445.0,,,,640.0,,1135.4,471.0,,,,,,,,False,,False,False,,,,
31133,107,119.0,,,,491.0,,79.0,126.0,,,,,12.0,,,,384.0,,-28.0,19.0,,,,,,,,False,,False,False,,,,
31135,126,112.0,,,,459.0,,37.1,156.0,,,,,-14.0,,,,333.0,,-88.9,30.0,,,,,,,,False,,False,False,,,,
31137,301,525.0,,,,590.0,,481.9,517.0,,,,,224.0,,,,289.0,,180.9,216.0,,,,,,,,False,,True,True,,,,
31139,159,434.0,,,,574.0,,157.8,481.0,,,,,275.0,,,,415.0,,-1.2,322.0,,,,,,,,False,,True,False,,,,
31141,732,2772.0,,,,3133.0,,2515.6,2915.0,,1800.4,,,2040.0,,,,2401.0,,1783.6,2183.0,,1068.4,,,,,,False,,True,False,,True,,
31143,62,224.0,,,,702.0,,89.6,237.0,,,,,162.0,,,,640.0,,27.6,175.0,,,,,,,,False,,True,False,,,,
31145,500,770.0,,,,706.0,,380.5,656.0,,,,,270.0,,,,206.0,,-119.5,156.0,,,,,,,,True,,True,True,,,,
31147,256,497.0,,,,467.0,,402.1,477.0,,,,,241.0,,,,211.0,,146.1,221.0,,,,,,,,True,,True,True,,,,
31149,28,35.0,,,,303.0,,45.4,44.0,,,,,7.0,,,,275.0,,17.4,16.0,,,,,,,,False,,False,False,,,,
31151,425,1029.0,,,,1159.0,,594.4,1016.0,,529.6,,,604.0,,,,734.0,,169.4,591.0,,104.6,,,,,,False,,True,True,,True,,
31153,6592,11235.0,,,,10065.0,,16772.5,10300.0,,8827.8,,,4643.0,,,,3473.0,,10180.5,3708.0,,2235.8,,,,,,True,,False,True,,True,,
31155,804,1036.0,,,,1197.0,,707.3,1088.0,,,,,232.0,,,,393.0,,-96.7,284.0,,,,,,,,False,,True,False,,,,
31157,580,1764.0,,,,2414.0,,338.4,2355.0,,1699.0,,,1184.0,,,,1834.0,,-241.6,1775.0,,1119.0,,,,,,False,,True,False,,True,,
31159,460,623.0,,,,1396.0,,314.5,767.0,,,,,163.0,,,,936.0,,-145.5,307.0,,,,,,,,False,,True,False,,,,
31161,139,357.0,,,,270.0,,437.2,332.0,,,,,218.0,,,,131.0,,298.2,193.0,,,,,,,,True,,False,True,,,,
31163,41,154.0,,,,520.0,,65.0,158.0,,,,,113.0,,,,479.0,,24.0,117.0,,,,,,,,False,,True,False,,,,
31165,11,28.0,,,,117.0,,496.5,40.0,,,,,17.0,,,,106.0,,485.5,29.0,,,,,,,,False,,False,False,,,,
31167,152,308.0,,,,575.0,,1004.0,352.0,,,,,156.0,,,,423.0,,852.0,200.0,,,,,,,,False,,False,False,,,,
31169,188,420.0,,,,224.0,,1498.9,396.0,,,,,232.0,,,,36.0,,1310.9,208.0,,,,,,,,True,,False,True,,,,
31171,21,0.0,,,,51.0,,1.8,13.0,,,,,-21.0,,,,30.0,,-19.2,-8.0,,,,,,,,False,,True,True,,,,
31173,202,476.0,,,,471.0,,378.7,461.0,,,,,274.0,,,,269.0,,176.7,259.0,,,,,,,,True,,True,True,,,,
31175,103,280.0,,,,419.0,,1213.6,249.0,,,,,177.0,,,,316.0,,1110.6,146.0,,,,,,,,False,,False,True,,,,
31177,695,1134.0,,,,1091.0,,1282.0,1191.0,,,,,439.0,,,,396.0,,587.0,496.0,,,,,,,,True,,False,False,,,,
31179,221,602.0,,,,779.0,,215.7,616.0,,,,,381.0,,,,558.0,,-5.3,395.0,,,,,,,,False,,True,False,,,,
31181,113,140.0,,,,285.0,,733.2,156.0,,,,,27.0,,,,172.0,,620.2,43.0,,,,,,,,False,,False,False,,,,
31183,17,35.0,,,,133.0,,408.5,34.0,,,,,18.0,,,,116.0,,391.5,17.0,,,,,,,,False,,False,True,,,,
31185,403,511.0,,,,1165.0,,304.3,659.0,,,,,108.0,,,,762.0,,-98.7,256.0,,,,,,,,False,,True,False,,,,
32001,922,882.0,,,,719.0,,603.8,1038.0,,,,,-40.0,,,,-203.0,,-318.2,116.0,,,,,,,,False,,False,False,,,,
32003,84394,62013.0,,,,42853.0,,90071.8,53448.0,,21943.3,,,-22381.0,,,,-41541.0,,5677.8,-30946.0,,-62450.7,,,,,,False,,True,False,,False,,
32005,1609,350.0,,,,772.0,,715.4,838.0,,,,,-1259.0,,,,-837.0,,-893.6,-771.0,,,,,,,,True,,True,True,,,,
32007,1724,2002.0,,,,971.0,,1244.3,2312.0,,729.2,,,278.0,,,,-753.0,,-479.7,588.0,,-994.8,,,,,,False,,False,False,,False,,
32009,29,28.0,,,,28.0,,459.6,31.0,,,,,-1.0,,,,-1.0,,430.6,2.0,,,,,,,,False,,False,False,,,,
32011,24,7.0,,,,48.0,,0.8,39.0,,,,,-17.0,,,,24.0,,-23.2,15.0,,,,,,,,False,,False,True,,,,
32013,642,343.0,,,,607.0,,3758.7,464.0,,,,,-299.0,,,,-35.0,,3116.7,-178.0,,,,,,,,True,,False,True,,,,
32015,238,175.0,,,,149.0,,1464.6,195.0,,,,,-63.0,,,,-89.0,,1226.6,-43.0,,,,,,,,False,,False,True,,,,
32017,136,343.0,,,,25.0,,2633.7,349.0,,,,,207.0,,,,-111.0,,2497.7,213.0,,,,,,,,True,,False,False,,,,
32019,1559,287.0,,,,1180.0,,285.3,1096.0,,,,,-1272.0,,,,-379.0,,-1273.7,-463.0,,,,,,,,True,,False,True,,,,
32021,148,245.0,,,,103.0,,298.1,222.0,,,,,97.0,,,,-45.0,,150.1,74.0,,,,,,,,True,,False,True,,,,
32023,1083,784.0,,,,756.0,,631.9,1253.0,,168.2,,,-299.0,,,,-327.0,,-451.1,170.0,,-914.8,,,,,,False,,False,True,,False,,
32027,802,63.0,,,,147.0,,1850.8,138.0,,,,,-739.0,,,,-655.0,,1048.8,-664.0,,,,,,,,True,,False,True,,,,
32029,34,56.0,,,,67.0,,138.0,66.0,,,,,22.0,,,,33.0,,104.0,32.0,,,,,,,,False,,False,False,,,,
32031,17387,17605.0,,,,15897.0,,19745.8,17952.0,,3912.2,,,218.0,,,,-1490.0,,2358.8,565.0,,-13474.8,,,,,,False,,False,False,,False,,
32033,248,224.0,,,,132.0,,34.2,313.0,,,,,-24.0,,,,-116.0,,-213.8,65.0,,,,,,,,False,,False,False,,,,
32510,3712,3682.0,,,,1442.0,,27197.0,3264.0,,1375.7,,,-30.0,,,,-2270.0,,23485.0,-448.0,,-2336.3,,,,,,False,,False,False,,False,,
33001,1678,1099.0,,,,986.0,,16136.7,2112.0,,,,,-579.0,,,,-692.0,,14458.7,434.0,,,,,,,,False,,False,True,,,,
33003,750,448.0,,,,468.0,,1308.3,1294.0,,,,,-302.0,,,,-282.0,,558.3,544.0,,,,,,,,True,,False,False,,,,
33005,1086,728.0,,,,1398.0,,3557.1,2011.0,,,,,-358.0,,,,312.0,,2471.1,925.0,,,,,,,,True,,False,False,,,,
33007,533,329.0,,,,352.0,,615.4,906.0,,,,,-204.0,,,,-181.0,,82.4,373.0,,,,,,,,True,,True,False,,,,
33009,885,546.0,,,,1082.0,,1537.7,2003.0,,,,,-339.0,,,,197.0,,652.7,1118.0,,,,,,,,True,,False,False,,,,
33011,12709,7357.0,,,,8306.0,,79385.7,10880.0,,5316.8,,,-5352.0,,,,-4403.0,,66676.7,-1829.0,,-7392.2,,,,,,True,,False,True,,False,,
33013,3967,1862.0,,,,2519.0,,7046.8,4098.0,,1781.2,,,-2105.0,,,,-1448.0,,3079.8,131.0,,-2185.8,,,,,,True,,False,True,,False,,
33015,8306,4774.0,,,,4731.0,,31073.9,5903.0,,6442.2,,,-3532.0,,,,-3575.0,,22767.9,-2403.0,,-1863.8,,,,,,False,,False,True,,True,,
33017,2793,1722.0,,,,2113.0,,5212.9,2527.0,,2111.3,,,-1071.0,,,,-680.0,,2419.9,-266.0,,-681.7,,,,,,True,,False,True,,True,,
33019,412,203.0,,,,707.0,,349.6,1113.0,,,,,-209.0,,,,295.0,,-62.4,701.0,,,,,,,,False,,True,False,,,,
34001,8515,4998.0,,,,4277.0,,6978.6,5513.0,,3754.6,,,-3517.0,,,,-4238.0,,-1536.4,-3002.0,,-4760.4,,,,,,False,,True,True,,False,,
34003,22791,18382.0,,,,14857.0,,74790.1,16547.0,,10327.4,,,-4409.0,,,,-7934.0,,51999.1,-6244.0,,-12463.6,,,,,,False,,False,False,,False,,
34005,13392,10339.0,,,,7239.0,,47304.6,9819.0,,6629.9,,,-3053.0,,,,-6153.0,,33912.6,-3573.0,,-6762.1,,,,,,False,,False,False,,False,,
34007,16434,14532.0,,,,9381.0,,38174.4,13567.0,,10326.8,,,-1902.0,,,,-7053.0,,21740.4,-2867.0,,-6107.2,,,,,,False,,False,False,,False,,
34009,2412,1456.0,,,,1285.0,,15980.7,2714.0,,653.4,,,-956.0,,,,-1127.0,,13568.7,302.0,,-1758.6,,,,,,False,,False,True,,False,,
34011,5137,1834.0,,,,2549.0,,1586.2,2884.0,,686.4,,,-3303.0,,,,-2588.0,,-3550.8,-2253.0,,-4450.6,,,,,,True,,False,True,,False,,
34013,20562,17983.0,,,,11918.0,,23509.8,17210.0,,27368.7,,,-2579.0,,,,-8644.0,,2947.8,-3352.0,,6806.7,,,,,,False,,False,False,,False,,
34015,8978,7224.0,,,,5333.0,,29960.5,6880.0,,2339.1,,,-1754.0,,,,-3645.0,,20982.5,-2098.0,,-6638.9,,,,,,False,,False,False,,False,,
34017,21050,15974.0,,,,9980.0,,48809.2,12312.0,,7132.0,,,-5076.0,,,,-11070.0,,27759.2,-8738.0,,-13918.0,,,,,,False,,False,False,,False,,
34019,2271,1778.0,,,,1358.0,,4723.7,1672.0,,935.9,,,-493.0,,,,-913.0,,2452.7,-599.0,,-1335.1,,,,,,False,,False,False,,False,,
34021,8485,9975.0,,,,6243.0,,72688.9,8572.0,,4701.6,,,1490.0,,,,-2242.0,,64203.9,87.0,,-3783.4,,,,,,False,,False,True,,False,,
34023,23443,15932.0,,,,14723.0,,68792.8,15056.0,,9495.3,,,-7511.0,,,,-8720.0,,45349.8,-8387.0,,-13947.7,,,,,,False,,False,False,,False,,
34025,19512,13524.0,,,,10437.0,,67513.2,12848.0,,9241.7,,,-5988.0,,,,-9075.0,,48001.2,-6664.0,,-10270.3,,,,,,False,,False,False,,False,,
34027,12219,7469.0,,,,7925.0,,9757.8,6605.0,,9458.5,,,-4750.0,,,,-4294.0,,-2461.2,-5614.0,,-2760.5,,,,,,True,,True,False,,True,,
34029,18657,10262.0,,,,11769.0,,47916.2,13062.0,,8038.7,,,-8395.0,,,,-6888.0,,29259.2,-5595.0,,-10618.3,,,,,,True,,False,True,,False,,
34031,17031,16219.0,,,,9521.0,,34598.9,15568.0,,7488.4,,,-812.0,,,,-7510.0,,17567.9,-1463.0,,-9542.6,,,,,,False,,False,False,,False,,
34033,1909,931.0,,,,868.0,,12183.1,1182.0,,435.8,,,-978.0,,,,-1041.0,,10274.1,-727.0,,-1473.2,,,,,,False,,False,True,,False,,
34035,7021,5229.0,,,,4893.0,,26610.6,4841.0,,6213.3,,,-1792.0,,,,-2128.0,,19589.6,-2180.0,,-807.7,,,,,,False,,False,False,,True,,
34037,3412,1708.0,,,,1680.0,,6950.3,2683.0,,1910.0,,,-1704.0,,,,-1732.0,,3538.3,-729.0,,-1502.0,,,,,,False,,False,True,,True,,
34039,15876,13713.0,,,,9464.0,,25395.0,13722.0,,11402.8,,,-2163.0,,,,-6412.0,,9519.0,-2154.0,,-4473.2,,,,,,False,,False,True,,False,,
34041,2475,1673.0,,,,1480.0,,2241.8,1816.0,,2202.7,,,-802.0,,,,-995.0,,-233.2,-659.0,,-272.3,,,,,,False,,True,True,,True,,
35001,22999,34888.0,,,,30405.0,,68906.9,27614.0,,23093.7,,,11889.0,,,,7406.0,,45907.9,4615.0,,94.7,,,,,,True,,False,True,,True,,
35003,32,126.0,,,,113.0,,1898.4,137.0,,,,,94.0,,,,81.0,,1866.4,105.0,,,,,,,,True,,False,False,,,,
35005,3631,5796.0,,,,3114.0,,8792.3,5442.0,,4513.9,,,2165.0,,,,-517.0,,5161.3,1811.0,,882.9,,,,,,True,,False,True,,True,,
35006,1096,2576.0,,,,1010.0,,4250.7,2140.0,,,,,1480.0,,,,-86.0,,3154.7,1044.0,,,,,,,,True,,False,True,,,,
35007,463,336.0,,,,373.0,,2193.5,378.0,,,,,-127.0,,,,-90.0,,1730.5,-85.0,,,,,,,,True,,False,True,,,,
35009,1525,3549.0,,,,4009.0,,2231.2,3488.0,,2670.6,,,2024.0,,,,2484.0,,706.2,1963.0,,1145.6,,,,,,False,,True,True,,True,,
35011,78,63.0,,,,85.0,,19.5,85.0,,,,,-15.0,,,,7.0,,-58.5,7.0,,,,,,,,True,,False,True,,,,
35013,6883,15470.0,,,,11085.0,,9840.0,13547.0,,9388.3,,,8587.0,,,,4202.0,,2957.0,6664.0,,2505.3,,,,,,True,,True,True,,True,,
35015,2579,2856.0,,,,2815.0,,924.0,2882.0,,3399.6,,,277.0,,,,236.0,,-1655.0,303.0,,820.6,,,,,,True,,False,False,,False,,
35017,656,896.0,,,,493.0,,9460.5,1102.0,,,,,240.0,,,,-163.0,,8804.5,446.0,,,,,,,,True,,False,False,,,,
35019,202,210.0,,,,132.0,,1530.0,213.0,,,,,8.0,,,,-70.0,,1328.0,11.0,,,,,,,,False,,False,False,,,,
35021,4,0.0,,,,33.0,,200.4,13.0,,,,,-4.0,,,,29.0,,196.4,9.0,,,,,,,,False,,False,False,,,,
35023,115,105.0,,,,77.0,,110.7,143.0,,,,,-10.0,,,,-38.0,,-4.3,28.0,,,,,,,,False,,True,False,,,,
35025,3666,4396.0,,,,3984.0,,2864.9,4034.0,,2013.0,,,730.0,,,,318.0,,-801.1,368.0,,-1653.0,,,,,,True,,False,True,,False,,
35027,506,889.0,,,,471.0,,540.1,974.0,,,,,383.0,,,,-35.0,,34.1,468.0,,,,,,,,True,,True,False,,,,
35028,230,175.0,,,,589.0,,204.4,342.0,,,,,-55.0,,,,359.0,,-25.6,112.0,,,,,,,,False,,True,False,,,,
35029,734,1596.0,,,,647.0,,165.8,1456.0,,,,,862.0,,,,-87.0,,-568.2,722.0,,,,,,,,True,,True,True,,,,
35031,4477,5306.0,,,,2796.0,,1153.7,4689.0,,2360.2,,,829.0,,,,-1681.0,,-3323.3,212.0,,-2116.8,,,,,,False,,False,True,,False,,
35033,101,91.0,,,,261.0,,555.0,119.0,,,,,-10.0,,,,160.0,,454.0,18.0,,,,,,,,False,,False,False,,,,
35035,1199,2499.0,,,,2010.0,,1410.4,2620.0,,,,,1300.0,,,,811.0,,211.4,1421.0,,,,,,,,True,,True,False,,,,
35037,169,315.0,,,,311.0,,168.9,346.0,,,,,146.0,,,,142.0,,-0.1,177.0,,,,,,,,True,,True,False,,,,
35039,1580,2093.0,,,,1048.0,,6780.8,1905.0,,,,,513.0,,,,-532.0,,5200.8,325.0,,,,,,,,False,,False,True,,,,
35041,747,1099.0,,,,895.0,,487.4,1102.0,,,,,352.0,,,,148.0,,-259.6,355.0,,,,,,,,True,,True,False,,,,
35043,5006,7084.0,,,,5478.0,,13214.3,5565.0,,6788.3,,,2078.0,,,,472.0,,8208.3,559.0,,1782.3,,,,,,True,,False,True,,True,,
35045,6470,3962.0,,,,3970.0,,1734.0,4530.0,,3231.3,,,-2508.0,,,,-2500.0,,-4736.0,-1940.0,,-3238.7,,,,,,True,,False,True,,False,,
35047,600,462.0,,,,1796.0,,203.7,701.0,,,,,-138.0,,,,1196.0,,-396.3,101.0,,,,,,,,False,,False,True,,,,
35049,3911,7539.0,,,,6187.0,,13084.8,6875.0,,10511.8,,,3628.0,,,,2276.0,,9173.8,2964.0,,6600.8,,,,,,True,,False,True,,False,,
35051,380,371.0,,,,249.0,,606.0,396.0,,,,,-9.0,,,,-131.0,,226.0,16.0,,,,,,,,False,,False,False,,,,
35053,491,889.0,,,,459.0,,1736.5,773.0,,,,,398.0,,,,-32.0,,1245.5,282.0,,,,,,,,True,,False,True,,,,
35055,595,1442.0,,,,994.0,,4167.7,1419.0,,,,,847.0,,,,399.0,,3572.7,824.0,,,,,,,,True,,False,True,,,,
35057,295,434.0,,,,466.0,,855.3,419.0,,,,,139.0,,,,171.0,,560.3,124.0,,,,,,,,False,,False,True,,,,
35059,117,273.0,,,,81.0,,2152.8,241.0,,,,,156.0,,,,-36.0,,2035.8,124.0,,,,,,,,True,,False,True,,,,
35061,3014,4697.0,,,,2915.0,,14320.6,3954.0,,2998.0,,,1683.0,,,,-99.0,,11306.6,940.0,,-16.0,,,,,,True,,False,True,,True,,
36001,8917,3493.0,,,,3709.0,,5141.1,3756.0,,2169.1,,,-5424.0,,,,-5208.0,,-3775.9,-5161.0,,-6747.9,,,,,,True,,True,True,,False,,
36003,1288,1253.0,,,,1013.0,,3116.3,1494.0,,,,,-35.0,,,,-275.0,,1828.3,206.0,,,,,,,,False,,False,False,,,,
36005,31645,15008.0,,,,,,159986.3,18131.0,,14056.2,,,-16637.0,,,,,,128341.3,-13514.0,,-17588.8,,,,,,,,False,True,,False,,
36007,4858,3010.0,,,,4119.0,,2415.6,2884.0,,1928.9,,,-1848.0,,,,-739.0,,-2442.4,-1974.0,,-2929.1,,,,,,True,,False,False,,False,,
36009,2141,1169.0,,,,1849.0,,3795.8,1184.0,,,,,-972.0,,,,-292.0,,1654.8,-957.0,,,,,,,,True,,False,True,,,,
36011,3085,497.0,,,,952.0,,468.2,1225.0,,,,,-2588.0,,,,-2133.0,,-2616.8,-1860.0,,,,,,,,True,,False,True,,,,
36013,3199,896.0,,,,3341.0,,1767.9,1723.0,,851.5,,,-2303.0,,,,142.0,,-1431.1,-1476.0,,-2347.5,,,,,,True,,True,True,,False,,
36015,2515,1680.0,,,,2311.0,,833.8,1689.0,,2001.5,,,-835.0,,,,-204.0,,-1681.2,-826.0,,-513.5,,,,,,True,,False,True,,True,,
36017,920,392.0,,,,581.0,,320.2,636.0,,,,,-528.0,,,,-339.0,,-599.8,-284.0,,,,,,,,True,,False,True,,,,
36019,1207,280.0,,,,794.0,,689.6,1133.0,,,,,-927.0,,,,-413.0,,-517.4,-74.0,,,,,,,,True,,True,True,,,,
36021,1056,525.0,,,,729.0,,299.0,863.0,,,,,-531.0,,,,-327.0,,-757.0,-193.0,,,,,,,,True,,False,True,,,,
36023,1534,1029.0,,,,810.0,,3614.6,1007.0,,,,,-505.0,,,,-724.0,,2080.6,-527.0,,,,,,,,False,,False,False,,,,
36025,560,168.0,,,,511.0,,112.9,525.0,,,,,-392.0,,,,-49.0,,-447.1,-35.0,,,,,,,,True,,False,True,,,,
36027,7643,2975.0,,,,3678.0,,12822.1,4142.0,,957.5,,,-4668.0,,,,-3965.0,,5179.1,-3501.0,,-6685.5,,,,,,True,,False,True,,False,,
36029,26332,21595.0,,,,16096.0,,75757.8,23927.0,,6674.5,,,-4737.0,,,,-10236.0,,49425.8,-2405.0,,-19657.5,,,,,,False,,False,True,,False,,
36031,586,119.0,,,,379.0,,142.5,481.0,,,,,-467.0,,,,-207.0,,-443.5,-105.0,,,,,,,,True,,True,True,,,,
36033,676,315.0,,,,516.0,,564.4,820.0,,,,,-361.0,,,,-160.0,,-111.6,144.0,,,,,,,,True,,True,True,,,,
36035,1223,280.0,,,,676.0,,3806.3,587.0,,,,,-943.0,,,,-547.0,,2583.3,-636.0,,,,,,,,True,,False,True,,,,
36037,2531,966.0,,,,850.0,,2381.1,1278.0,,,,,-1565.0,,,,-1681.0,,-149.9,-1253.0,,,,,,,,False,,True,True,,,,
36039,1097,273.0,,,,511.0,,202.0,575.0,,,,,-824.0,,,,-586.0,,-895.0,-522.0,,,,,,,,True,,False,True,,,,
36041,93,77.0,,,,15.0,,2451.1,97.0,,,,,-16.0,,,,-78.0,,2358.1,4.0,,,,,,,,False,,False,True,,,,
36043,2392,553.0,,,,601.0,,602.8,892.0,,,,,-1839.0,,,,-1791.0,,-1789.2,-1500.0,,,,,,,,True,,True,True,,,,
36045,2016,637.0,,,,727.0,,740.6,1835.0,,,,,-1379.0,,,,-1289.0,,-1275.4,-181.0,,,,,,,,True,,True,True,,,,
36047,51427,22288.0,,,,,,164765.8,18098.0,,39632.6,,,-29139.0,,,,,,113338.8,-33329.0,,-11794.4,,,,,,,,False,False,,True,,
36049,891,462.0,,,,211.0,,2159.0,587.0,,,,,-429.0,,,,-680.0,,1268.0,-304.0,,,,,,,,False,,False,True,,,,
36051,1717,672.0,,,,888.0,,852.8,1208.0,,,,,-1045.0,,,,-829.0,,-864.2,-509.0,,,,,,,,True,,True,True,,,,
36053,1951,602.0,,,,790.0,,1127.8,1213.0,,,,,-1349.0,,,,-1161.0,,-823.2,-738.0,,,,,,,,True,,True,True,,,,
36055,27463,12341.0,,,,6674.0,,15739.7,14854.0,,7938.5,,,-15122.0,,,,-20789.0,,-11723.3,-12609.0,,-19524.5,,,,,,False,,True,True,,False,,
36057,1445,399.0,,,,617.0,,6423.3,637.0,,,,,-1046.0,,,,-828.0,,4978.3,-808.0,,,,,,,,True,,False,True,,,,
36059,44912,18067.0,,,,20630.0,,63715.0,20515.0,,10060.0,,,-26845.0,,,,-24282.0,,18803.0,-24397.0,,-34852.0,,,,,,True,,True,True,,False,,
36061,26470,16072.0,,,,12467.0,,432564.1,6297.0,,8754.4,,,-10398.0,,,,-14003.0,,406094.1,-20173.0,,-17715.6,,,,,,False,,False,False,,False,,
