,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
36071,73,91.0,9.6,82.0,106.0,,,,,,92.0,165.6,70.9,90.0,21.5,116.0,,,90.3,68.0,,,96.6,,18.0,-63.4,9.0,33.0,,,,,,19.0,92.6,-2.1,17.0,-51.5,43.0,,,17.3,-5.0,,,23.6,,False,True,False,,,,,,False,False,True,True,False,False,,,True,True,,,False,
36073,1,1.0,,1.0,0.0,,,,,,15.0,17.4,0.0,1.0,3.6,,,,,,,,0.0,,0.0,,0.0,-1.0,,,,,,14.0,16.4,-1.0,0.0,2.6,,,,,,,,-1.0,,,True,False,,,,,,False,False,False,False,False,,,,,,,,False,
36075,7,10.0,35.7,7.0,7.0,,,,,,4.0,33.5,1.4,8.6,19.2,6.0,,,,,,,8.7,,3.0,28.7,0.0,0.0,,,,,,-3.0,26.5,-5.6,1.6,12.2,-1.0,,,,,,,1.7,,False,True,True,,,,,,False,False,False,True,False,True,,,,,,,True,
36077,9,6.0,0.9,7.0,0.0,,,,,,0.0,5.8,5.6,9.5,,,,,,,,,0.7,,-3.0,-8.1,-2.0,-9.0,,,,,,-9.0,-3.2,-3.4,0.5,,,,,,,,,-8.3,,False,True,False,,,,,,False,False,False,True,,,,,,,,,False,
36079,13,29.0,26.3,22.0,38.0,,,,,,2.0,35.5,7.8,23.2,19.2,25.0,,,26.6,,,,17.9,,16.0,13.3,9.0,25.0,,,,,,-11.0,22.5,-5.2,10.2,6.2,12.0,,,13.6,,,,4.9,,True,True,False,,,,,,True,False,True,True,True,True,,,True,,,,True,
36081,611,0.0,,0.0,878.0,,,,,,,1285.5,,0.0,,816.0,,,,,,,,,-611.0,,-611.0,267.0,,,,,,,674.5,,-611.0,,205.0,,,,,,,,,,False,True,,,,,,,False,,True,,True,,,,,,,,
36083,31,57.0,21.7,35.0,67.0,,,,,,24.0,57.3,15.7,34.3,22.3,31.0,,,29.0,39.0,,,37.0,,26.0,-9.3,4.0,36.0,,,,,,-7.0,26.3,-15.3,3.3,-8.7,0.0,,,-2.0,8.0,,,6.0,,True,True,False,,,,,,True,False,True,True,True,True,,,True,True,,,True,
36085,174,0.0,,0.0,191.0,,,,,,,318.8,,0.0,,185.0,,,,,,,,,-174.0,,-174.0,17.0,,,,,,,144.8,,-174.0,,11.0,,,,,,,,,,False,True,,,,,,,True,,True,,True,,,,,,,,
36087,53,84.0,17.5,74.0,98.0,,,,,,85.0,81.2,47.1,72.4,51.2,117.0,,,82.2,84.0,,,56.7,,31.0,-35.5,21.0,45.0,,,,,,32.0,28.2,-5.9,19.4,-1.8,64.0,,,29.2,31.0,,,3.7,,False,True,False,,,,,,False,True,True,True,True,False,,,True,False,,,True,
36089,15,12.0,1.8,8.0,0.0,,,,,,2.0,26.0,3.7,9.3,2.0,10.0,,,,,,,71.1,,-3.0,-13.2,-7.0,-15.0,,,,,,-13.0,11.0,-11.3,-5.7,-13.0,-5.0,,,,,,,56.1,,False,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
36091,44,40.0,15.1,31.0,47.0,,,,,,27.0,59.5,12.7,34.3,26.6,24.0,,,33.1,33.0,,,25.1,,-4.0,-28.9,-13.0,3.0,,,,,,-17.0,15.5,-31.3,-9.7,-17.4,-20.0,,,-10.9,-11.0,,,-18.9,,False,False,True,,,,,,False,False,False,False,False,False,,,False,False,,,False,
36093,65,54.0,20.1,43.0,54.0,,,,,,24.0,80.4,26.5,48.0,34.8,43.0,,,49.3,37.0,,,53.7,,-11.0,-44.9,-22.0,-11.0,,,,,,-41.0,15.4,-38.5,-17.0,-30.2,-22.0,,,-15.7,-28.0,,,-11.3,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
36095,5,0.0,,0.0,0.0,,,,,,0.0,7.0,0.7,0.1,,0.0,,,,,,,0.0,,-5.0,,-5.0,-5.0,,,,,,-5.0,2.0,-4.3,-4.9,,-5.0,,,,,,,-5.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,True,
36097,4,1.0,,0.0,0.0,,,,,,1.0,3.9,0.1,0.1,,0.0,,,,,,,25.1,,-3.0,,-4.0,-4.0,,,,,,-3.0,-0.1,-3.9,-3.9,,-4.0,,,,,,,21.1,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
36099,5,4.0,,4.0,2.0,,,,,,4.0,10.6,3.1,5.5,,,,,,,,,9.6,,-1.0,,-1.0,-3.0,,,,,,-1.0,5.6,-1.9,0.5,,,,,,,,,4.6,,,False,False,,,,,,False,False,False,True,,,,,,,,,False,
36101,8,6.0,1.8,5.0,2.0,,,,,,23.0,16.2,1.6,4.3,4.8,7.0,,,6.7,,,,4.6,,-2.0,-6.2,-3.0,-6.0,,,,,,15.0,8.2,-6.4,-3.7,-3.2,-1.0,,,-1.3,,,,-3.4,,False,False,False,,,,,,False,False,False,False,False,True,,,True,,,,False,
36103,382,453.0,161.3,375.0,447.0,,,,,,465.0,639.4,254.2,384.2,324.2,459.0,,,462.8,320.0,,,306.1,,71.0,-220.7,-7.0,65.0,,,,,,83.0,257.4,-127.8,2.2,-57.8,77.0,,,80.8,-62.0,,,-75.9,,False,True,True,,,,,,False,False,False,True,True,False,,,False,True,,,False,
36105,3,9.0,28.4,6.0,0.0,,,,,,7.0,19.8,2.1,6.7,4.0,13.0,,,6.2,,,,89.8,,6.0,25.4,3.0,-3.0,,,,,,4.0,16.8,-0.9,3.7,1.0,10.0,,,3.2,,,,86.8,,False,True,True,,,,,,True,False,True,True,True,False,,,True,,,,False,
36107,9,9.0,,7.0,7.0,,,,,,6.0,20.4,2.9,9.1,6.9,,,,,,,,5.7,,0.0,,-2.0,-2.0,,,,,,-3.0,11.4,-6.1,0.1,-2.1,,,,,,,,-3.3,,,False,False,,,,,,False,False,False,False,False,,,,,,,,False,
36109,24,16.0,0.4,17.0,3.0,,,,,,12.0,22.8,12.9,21.1,1.8,,,,,,,,3.3,,-8.0,-23.6,-7.0,-21.0,,,,,,-12.0,-1.2,-11.1,-2.9,-22.2,,,,,,,,-20.7,,False,True,False,,,,,,False,True,False,True,False,,,,,,,,False,
36111,16,45.0,12.1,34.0,61.0,,,,,,9.0,59.8,15.7,30.2,9.5,39.0,,,45.8,32.0,,,9.5,,29.0,-3.9,18.0,45.0,,,,,,-7.0,43.8,-0.3,14.2,-6.5,23.0,,,29.8,16.0,,,-6.5,,True,True,False,,,,,,True,False,True,True,True,True,,,False,True,,,True,
36113,7,12.0,4.5,8.0,0.0,,,,,,9.0,26.1,2.3,7.6,2.7,,,,10.2,,,,0.5,,5.0,-2.5,1.0,-7.0,,,,,,2.0,19.1,-4.7,0.6,-4.3,,,,3.2,,,,-6.5,,True,True,False,,,,,,True,False,True,True,True,,,,True,,,,False,
36115,2,1.0,6.4,0.0,0.0,,,,,,12.0,9.8,0.0,0.4,1.1,,,,0.4,,,,0.0,,-1.0,4.4,-2.0,-2.0,,,,,,10.0,7.8,-2.0,-1.6,-0.9,,,,-1.6,,,,-2.0,,False,False,False,,,,,,False,False,False,False,True,,,,False,,,,False,
36117,15,22.0,16.6,17.0,21.0,,,,,,9.0,36.8,8.3,20.6,27.0,17.0,,,,,,,7.1,,7.0,1.6,2.0,6.0,,,,,,-6.0,21.8,-6.7,5.6,12.0,2.0,,,,,,,-7.9,,True,True,True,,,,,,True,False,True,True,False,True,,,,,,,False,
36119,235,243.0,140.8,197.0,237.0,,,,,,376.0,323.1,136.6,204.0,126.2,296.0,,,215.0,186.0,,,254.0,,8.0,-94.2,-38.0,2.0,,,,,,141.0,88.1,-98.4,-31.0,-108.8,61.0,,,-20.0,-49.0,,,19.0,,False,False,True,,,,,,False,False,False,False,False,False,,,False,False,,,False,
36121,6,3.0,,2.0,0.0,,,,,,14.0,13.5,0.1,1.7,2.9,,,,,,,,7.0,,-3.0,,-4.0,-6.0,,,,,,8.0,7.5,-5.9,-4.3,-3.1,,,,,,,,1.0,,,False,False,,,,,,False,False,False,False,False,,,,,,,,True,
36123,0,3.0,,2.0,0.0,,,,,,4.0,5.2,0.6,1.0,,2.0,,,,,,,0.3,,3.0,,2.0,0.0,,,,,,4.0,5.2,0.6,1.0,,2.0,,,,,,,0.3,,,True,True,,,,,,False,False,True,True,,True,,,,,,,True,
37001,263,243.0,240.3,229.0,285.0,,,,,,179.0,113.0,184.3,264.8,187.6,263.0,,,249.5,204.0,,,246.0,,-20.0,-22.7,-34.0,22.0,,,,,,-84.0,-150.0,-78.7,1.8,-75.4,0.0,,,-13.5,-59.0,,,-17.0,,False,False,False,,,,,,False,False,False,True,False,True,,,True,False,,,True,
37003,36,54.0,,42.0,67.0,,,,,,33.0,69.3,26.2,45.1,50.9,49.0,,,,,,,80.4,,18.0,,6.0,31.0,,,,,,-3.0,33.3,-9.8,9.1,14.9,13.0,,,,,,,44.4,,,True,False,,,,,,True,False,True,True,True,True,,,,,,,False,
37005,12,10.0,,8.0,0.0,,,,,,3.0,6.3,5.6,9.4,,14.0,,,,,,,11.6,,-2.0,,-4.0,-12.0,,,,,,-9.0,-5.7,-6.4,-2.6,,2.0,,,,,,,-0.4,,,False,False,,,,,,False,False,False,False,,False,,,,,,,True,
37007,27,64.0,,56.0,85.0,,,,,,26.0,38.4,44.1,60.6,33.8,63.0,,,,,,,94.9,,37.0,,29.0,58.0,,,,,,-1.0,11.4,17.1,33.6,6.8,36.0,,,,,,,67.9,,,True,False,,,,,,True,True,True,True,True,True,,,,,,,False,
37009,18,10.0,,8.0,13.0,,,,,,8.0,17.1,5.7,6.9,,12.0,,,,,,,75.1,,-8.0,,-10.0,-5.0,,,,,,-10.0,-0.9,-12.3,-11.1,,-6.0,,,,,,,57.1,,,False,True,,,,,,False,True,False,False,,True,,,,,,,False,
37011,16,24.0,,11.0,17.0,,,,,,8.0,15.8,4.2,4.4,,34.0,,,,,,,3.9,,8.0,,-5.0,1.0,,,,,,-8.0,-0.2,-11.8,-11.6,,18.0,,,,,,,-12.1,,,True,True,,,,,,False,True,False,False,,False,,,,,,,False,
37013,79,51.0,,48.0,72.0,,,,,,45.0,68.5,40.3,53.6,49.1,53.0,,,,,,,43.6,,-28.0,,-31.0,-7.0,,,,,,-34.0,-10.5,-38.7,-25.4,-29.9,-26.0,,,,,,,-35.4,,,False,True,,,,,,False,True,False,True,False,True,,,,,,,False,
37015,36,19.0,,18.0,1.0,,,,,,15.0,10.9,12.8,20.8,3.4,28.0,,,,,,,79.0,,-17.0,,-18.0,-35.0,,,,,,-21.0,-25.1,-23.2,-15.2,-32.6,-8.0,,,,,,,43.0,,,False,False,,,,,,False,False,False,True,False,True,,,,,,,False,
37017,41,50.0,,39.0,0.0,,,,,,55.0,66.8,22.3,45.3,35.7,56.0,,,,,,,43.3,,9.0,,-2.0,-41.0,,,,,,14.0,25.8,-18.7,4.3,-5.3,15.0,,,,,,,2.3,,,True,False,,,,,,False,False,False,True,True,False,,,,,,,True,
37019,111,168.0,211.6,143.0,144.0,,,,,,153.0,256.3,113.3,154.7,179.3,171.0,,,,134.0,,,158.7,,57.0,100.6,32.0,33.0,,,,,,42.0,145.3,2.3,43.7,68.3,60.0,,,,23.0,,,47.7,,False,True,True,,,,,,True,False,True,True,False,False,,,,True,,,True,
37021,314,263.0,207.4,283.0,426.0,,,,,,304.0,291.8,274.1,304.0,238.3,293.0,,,260.5,314.0,,,521.6,,-51.0,-106.6,-31.0,112.0,,,,,,-10.0,-22.2,-39.9,-10.0,-75.7,-21.0,,,-53.5,0.0,,,207.6,,False,True,False,,,,,,True,True,True,True,False,True,,,False,True,,,False,
37023,140,116.0,263.2,99.0,127.0,,,,,,171.0,139.5,71.0,105.1,77.9,145.0,,,104.4,,,,70.1,,-24.0,123.2,-41.0,-13.0,,,,,,31.0,-0.5,-69.0,-34.9,-62.1,5.0,,,-35.6,,,,-69.9,,False,False,True,,,,,,False,True,False,False,False,True,,,False,,,,False,
37025,236,322.0,283.2,310.0,389.0,,,,,,333.0,202.2,281.2,354.5,347.2,342.0,,,308.3,290.0,,,448.7,,86.0,47.2,74.0,153.0,,,,,,97.0,-33.8,45.2,118.5,111.2,106.0,,,72.3,54.0,,,212.7,,True,True,False,,,,,,False,True,True,False,False,False,,,True,True,,,False,
37027,197,153.0,155.7,130.0,156.0,,,,,,105.0,161.7,89.3,147.1,139.7,147.0,,,,,,,143.7,,-44.0,-41.3,-67.0,-41.0,,,,,,-92.0,-35.3,-107.7,-49.9,-57.3,-50.0,,,,,,,-53.3,,True,False,True,,,,,,False,True,False,False,False,False,,,,,,,False,
37029,9,9.0,,6.0,0.0,,,,,,4.0,13.7,4.5,5.7,,7.0,,,,,,,2.5,,0.0,,-3.0,-9.0,,,,,,-5.0,4.7,-4.5,-3.3,,-2.0,,,,,,,-6.5,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
37031,89,40.0,26.2,26.0,35.0,,,,,,394.0,47.5,10.3,28.8,65.6,27.0,,,,,,,12.1,,-49.0,-62.8,-63.0,-54.0,,,,,,305.0,-41.5,-78.7,-60.2,-23.4,-62.0,,,,,,,-76.9,,False,False,False,,,,,,False,True,False,False,True,False,,,,,,,False,
37033,7,18.0,,12.0,14.0,,,,,,13.0,19.1,6.4,10.8,11.8,19.0,,,,,,,78.2,,11.0,,5.0,7.0,,,,,,6.0,12.1,-0.6,3.8,4.8,12.0,,,,,,,71.2,,,True,True,,,,,,True,False,True,True,True,False,,,,,,,False,
37035,278,293.0,249.1,258.0,247.0,,,,,,270.0,183.0,217.7,278.9,281.6,270.0,,,288.2,215.0,,,183.4,,15.0,-28.9,-20.0,-31.0,,,,,,-8.0,-95.0,-60.3,0.9,3.6,-8.0,,,10.2,-63.0,,,-94.6,,False,False,False,,,,,,True,False,False,True,True,True,,,True,False,,,False,
37037,67,59.0,83.3,47.0,62.0,,,,,,70.0,71.4,27.6,52.2,55.3,89.0,,,49.1,,,,71.7,,-8.0,16.3,-20.0,-5.0,,,,,,3.0,4.4,-39.4,-14.8,-11.7,22.0,,,-17.9,,,,4.7,,False,False,True,,,,,,True,True,False,False,False,False,,,False,,,,True,
37039,89,57.0,,30.0,69.0,,,,,,17.0,22.0,12.4,20.2,22.2,,,,,,,,9.4,,-32.0,,-59.0,-20.0,,,,,,-72.0,-67.0,-76.6,-68.8,-66.8,,,,,,,,-79.6,,,False,True,,,,,,False,False,False,False,False,,,,,,,,False,
37041,46,15.0,,10.0,17.0,,,,,,10.0,14.5,4.2,11.6,,,,,,,,,72.4,,-31.0,,-36.0,-29.0,,,,,,-36.0,-31.5,-41.8,-34.4,,,,,,,,,26.4,,,False,True,,,,,,False,False,False,False,,,,,,,,,True,
37043,24,11.0,,7.0,5.0,,,,,,3.0,5.8,3.8,6.7,,,,,,,,,15.2,,-13.0,,-17.0,-19.0,,,,,,-21.0,-18.2,-20.2,-17.3,,,,,,,,,-8.8,,,False,False,,,,,,False,False,False,False,,,,,,,,,True,
37045,172,151.0,138.7,163.0,200.0,,,,,,156.0,277.7,169.2,168.7,163.8,173.0,,,,,,,200.4,,-21.0,-33.3,-9.0,28.0,,,,,,-16.0,105.7,-2.8,-3.3,-8.2,1.0,,,,,,,28.4,,False,True,False,,,,,,True,False,True,True,True,True,,,,,,,False,
37047,59,86.0,68.9,91.0,99.0,,,,,,126.0,49.3,70.7,108.8,41.1,115.0,,,100.4,,,,159.4,,27.0,9.9,32.0,40.0,,,,,,67.0,-9.7,11.7,49.8,-17.9,56.0,,,41.4,,,,100.4,,True,False,False,,,,,,False,True,True,False,True,False,,,False,,,,False,
37049,84,46.0,66.3,54.0,48.0,,,,,,82.0,117.8,42.2,74.1,58.4,74.0,,,,,,,12.3,,-38.0,-17.7,-30.0,-36.0,,,,,,-2.0,33.8,-41.8,-9.9,-25.6,-10.0,,,,,,,-71.7,,True,True,True,,,,,,True,True,False,True,True,True,,,,,,,False,
37051,401,330.0,279.3,298.0,369.0,,,,,,516.0,223.2,245.6,288.4,287.8,353.0,,,318.1,306.0,,,330.3,,-71.0,-121.7,-103.0,-32.0,,,,,,115.0,-177.8,-155.4,-112.6,-113.2,-48.0,,,-82.9,-95.0,,,-70.7,,False,False,True,,,,,,False,False,False,False,False,True,,,False,False,,,True,
37053,16,15.0,,16.0,18.0,,,,,,11.0,4.6,9.8,22.1,,,,,,,,,23.9,,-1.0,,0.0,2.0,,,,,,-5.0,-11.4,-6.2,6.1,,,,,,,,,7.9,,,True,False,,,,,,False,False,False,False,,,,,,,,,False,
37055,32,37.0,,25.0,54.0,,,,,,7.0,58.1,14.4,23.8,52.9,29.0,,,,,,,90.4,,5.0,,-7.0,22.0,,,,,,-25.0,26.1,-17.6,-8.2,20.9,-3.0,,,,,,,58.4,,,False,False,,,,,,False,False,False,False,False,True,,,,,,,False,
37057,126,164.0,190.7,165.0,203.0,,,,,,194.0,128.9,157.2,187.1,182.3,199.0,,,162.3,155.0,,,250.0,,38.0,64.7,39.0,77.0,,,,,,68.0,2.9,31.2,61.1,56.3,73.0,,,36.3,29.0,,,124.0,,False,False,False,,,,,,False,True,True,False,False,False,,,True,True,,,False,
37059,27,22.0,,12.0,17.0,,,,,,29.0,39.7,2.1,12.8,34.5,32.0,,,,,,,3.2,,-5.0,,-15.0,-10.0,,,,,,2.0,12.7,-24.9,-14.2,7.5,5.0,,,,,,,-23.8,,,False,False,,,,,,True,False,False,False,False,False,,,,,,,False,
37061,115,70.0,141.3,85.0,75.0,,,,,,162.0,99.2,70.1,102.5,53.3,,,,96.3,,,,44.6,,-45.0,26.3,-30.0,-40.0,,,,,,47.0,-15.8,-44.9,-12.5,-61.7,,,,-18.7,,,,-70.4,,True,True,True,,,,,,False,True,True,True,False,,,,True,,,,False,
37063,446,562.0,778.7,515.0,622.0,,,,,,522.0,244.0,448.4,542.8,422.6,624.0,,,576.6,446.0,,,490.4,,116.0,332.7,69.0,176.0,,,,,,76.0,-202.0,2.4,96.8,-23.4,178.0,,,130.6,0.0,,,44.4,,False,True,False,,,,,,True,False,True,True,True,False,,,False,True,,,True,
37065,63,50.0,49.4,55.0,55.0,,,,,,70.0,54.3,39.8,65.5,37.3,68.0,,,64.0,,,,44.9,,-13.0,-13.6,-8.0,-8.0,,,,,,7.0,-8.7,-23.2,2.5,-25.7,5.0,,,1.0,,,,-18.1,,False,True,True,,,,,,True,True,False,True,False,True,,,True,,,,False,
37067,375,500.0,390.5,514.0,719.0,,,,,,462.0,306.4,508.5,581.5,383.0,611.0,,,519.8,460.0,,,767.2,,125.0,15.5,139.0,344.0,,,,,,87.0,-68.6,133.5,206.5,8.0,236.0,,,144.8,85.0,,,392.2,,True,False,False,,,,,,True,True,False,False,True,False,,,False,True,,,False,
37069,104,100.0,72.0,99.0,140.0,,,,,,75.0,73.9,71.2,112.5,105.3,109.0,,,113.1,,,,120.8,,-4.0,-32.0,-5.0,36.0,,,,,,-29.0,-30.1,-32.8,8.5,1.3,5.0,,,9.1,,,,16.8,,False,False,False,,,,,,False,False,False,False,True,False,,,False,,,,False,
37071,429,447.0,568.1,477.0,466.0,,,,,,469.0,499.5,474.4,510.0,497.6,495.0,,,471.0,490.0,,,418.2,,18.0,139.1,48.0,37.0,,,,,,40.0,70.5,45.4,81.0,68.6,66.0,,,42.0,61.0,,,-10.8,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,True,
37073,6,1.0,,2.0,0.0,,,,,,4.0,5.7,2.5,2.7,,,,,,,,,7.7,,-5.0,,-4.0,-6.0,,,,,,-2.0,-0.3,-3.5,-3.3,,,,,,,,,1.7,,,True,False,,,,,,True,True,True,True,,,,,,,,,True,
37075,8,0.0,,0.0,0.0,,,,,,2.0,0.5,0.4,0.0,,0.0,,,,,,,0.0,,-8.0,,-8.0,-8.0,,,,,,-6.0,-7.5,-7.6,-8.0,,-8.0,,,,,,,-8.0,,,False,False,,,,,,True,True,True,True,,False,,,,,,,False,
37077,70,81.0,72.3,81.0,88.0,,,,,,83.0,113.7,51.9,99.2,53.8,123.0,,,91.5,,,,112.6,,11.0,2.3,11.0,18.0,,,,,,13.0,43.7,-18.1,29.2,-16.2,53.0,,,21.5,,,,42.6,,True,False,False,,,,,,False,False,False,False,False,False,,,False,,,,False,
37079,18,50.0,,27.0,37.0,,,,,,25.0,29.7,5.8,26.1,25.3,36.0,,,,,,,23.2,,32.0,,9.0,19.0,,,,,,7.0,11.7,-12.2,8.1,7.3,18.0,,,,,,,5.2,,,True,True,,,,,,True,True,True,True,True,True,,,,,,,True,
37081,577,566.0,713.6,523.0,626.0,,,,,,535.0,369.7,441.0,590.1,521.0,589.0,,,539.7,476.0,,,689.0,,-11.0,136.6,-54.0,49.0,,,,,,-42.0,-207.3,-136.0,13.1,-56.0,12.0,,,-37.3,-101.0,,,112.0,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
37083,91,61.0,68.2,49.0,113.0,,,,,,61.0,72.0,31.9,53.8,55.0,62.0,,,,,,,77.5,,-30.0,-22.8,-42.0,22.0,,,,,,-30.0,-19.0,-59.1,-37.2,-36.0,-29.0,,,,,,,-13.5,,True,False,True,,,,,,False,True,False,False,False,True,,,,,,,True,
37085,120,100.0,124.8,91.0,118.0,,,,,,179.0,82.9,80.2,100.7,101.1,119.0,,,95.8,83.0,,,184.6,,-20.0,4.8,-29.0,-2.0,,,,,,59.0,-37.1,-39.8,-19.3,-18.9,-1.0,,,-24.2,-37.0,,,64.6,,True,False,True,,,,,,False,False,False,True,True,True,,,False,False,,,False,
37087,64,43.0,28.2,39.0,68.0,,,,,,43.0,42.3,27.0,48.1,34.8,53.0,,,,,,,112.0,,-21.0,-35.8,-25.0,4.0,,,,,,-21.0,-21.7,-37.0,-15.9,-29.2,-11.0,,,,,,,48.0,,False,False,True,,,,,,False,False,False,True,False,True,,,,,,,False,
37089,192,185.0,158.2,207.0,176.0,,,,,,170.0,135.9,170.5,226.4,193.4,187.0,,,245.2,,,,136.4,,-7.0,-33.8,15.0,-16.0,,,,,,-22.0,-56.1,-21.5,34.4,1.4,-5.0,,,53.2,,,,-55.6,,False,False,False,,,,,,False,False,False,False,True,True,,,False,,,,False,
37091,41,13.0,,13.0,8.0,,,,,,22.0,17.6,8.8,16.5,5.2,23.0,,,,,,,97.0,,-28.0,,-28.0,-33.0,,,,,,-19.0,-23.4,-32.2,-24.5,-35.8,-18.0,,,,,,,56.0,,,False,False,,,,,,True,True,False,True,False,True,,,,,,,False,
37093,78,77.0,70.2,71.0,126.0,,,,,,67.0,74.7,53.3,82.4,45.8,93.0,,,,,,,176.9,,-1.0,-7.8,-7.0,48.0,,,,,,-11.0,-3.3,-24.7,4.4,-32.2,15.0,,,,,,,98.9,,False,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
37095,2,0.0,,1.0,0.0,,,,,,69.0,5.2,2.1,1.7,,,,,,,,,0.7,,-2.0,,-1.0,-2.0,,,,,,67.0,3.2,0.1,-0.3,,,,,,,,,-1.3,,,True,False,,,,,,False,False,True,True,,,,,,,,,True,
37097,207,215.0,236.7,215.0,274.0,,,,,,230.0,268.5,185.0,239.6,263.2,244.0,,,218.0,220.0,,,274.4,,8.0,29.7,8.0,67.0,,,,,,23.0,61.5,-22.0,32.6,56.2,37.0,,,11.0,13.0,,,67.4,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
37099,81,84.0,,73.0,123.0,,,,,,40.0,99.8,57.7,78.4,22.4,92.0,,,,,,,170.8,,3.0,,-8.0,42.0,,,,,,-41.0,18.8,-23.3,-2.6,-58.6,11.0,,,,,,,89.8,,,False,False,,,,,,False,False,False,True,False,False,,,,,,,False,
37101,268,369.0,455.2,317.0,370.0,,,,,,424.0,318.0,260.9,352.3,317.7,379.0,,,330.6,278.0,,,319.4,,101.0,187.2,49.0,102.0,,,,,,156.0,50.0,-7.1,84.3,49.7,111.0,,,62.6,10.0,,,51.4,,False,True,False,,,,,,False,True,True,True,True,False,,,True,True,,,True,
37103,5,4.0,,2.0,0.0,,,,,,5.0,5.6,2.4,0.1,,,,,,,,,0.3,,-1.0,,-3.0,-5.0,,,,,,0.0,0.6,-2.6,-4.9,,,,,,,,,-4.7,,,False,False,,,,,,True,True,False,False,,,,,,,,,False,
37105,80,66.0,148.9,52.0,54.0,,,,,,85.0,67.5,27.6,59.0,56.6,79.0,,,56.5,,,,91.9,,-14.0,68.9,-28.0,-26.0,,,,,,5.0,-12.5,-52.4,-21.0,-23.4,-1.0,,,-23.5,,,,11.9,,False,False,False,,,,,,True,True,False,False,False,True,,,False,,,,True,
37107,36,27.0,39.5,21.0,33.0,,,,,,75.0,38.4,11.2,28.2,26.1,42.0,,,17.2,,,,26.7,,-9.0,3.5,-15.0,-3.0,,,,,,39.0,2.4,-24.8,-7.8,-9.9,6.0,,,-18.8,,,,-9.3,,True,False,True,,,,,,False,True,False,True,False,True,,,False,,,,False,
37109,108,145.0,100.0,122.0,181.0,,,,,,110.0,128.5,96.1,125.4,148.3,140.0,,,,,,,115.1,,37.0,-8.0,14.0,73.0,,,,,,2.0,20.5,-11.9,17.4,40.3,32.0,,,,,,,7.1,,True,True,False,,,,,,True,True,True,True,False,True,,,,,,,True,
37111,87,49.0,,48.0,65.0,,,,,,62.0,82.8,36.4,59.4,51.9,68.0,,,,,,,61.0,,-38.0,,-39.0,-22.0,,,,,,-25.0,-4.2,-50.6,-27.6,-35.1,-19.0,,,,,,,-26.0,,,False,True,,,,,,True,True,False,True,True,True,,,,,,,True,
37113,42,57.0,,44.0,60.0,,,,,,33.0,47.3,29.9,44.7,26.9,68.0,,,,,,,110.3,,15.0,,2.0,18.0,,,,,,-9.0,5.3,-12.1,2.7,-15.1,26.0,,,,,,,68.3,,,True,False,,,,,,True,True,True,True,False,False,,,,,,,False,
