,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,OneQuietNight-ML,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-OneQuietNight-ML,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
31135,98,80.0,24.0,,,,,326.0,,31.6,52.6,,100.5,120.0,,,,,,-18.0,-74.0,,,,,228.0,,-66.4,-45.4,,2.5,22.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
31137,208,375.0,204.0,,,,,427.0,,349.5,62.3,,322.5,397.0,,,,,,167.0,-4.0,,,,,219.0,,141.5,-145.7,,114.5,189.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
31139,131,310.0,261.0,,,,,412.0,,131.0,92.7,,269.0,362.0,,,,,,179.0,130.0,,,,,281.0,,-0.0,-38.3,,138.0,231.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
31141,611,1980.0,1261.0,,,,,2289.0,,1940.6,1017.6,,1884.0,2235.0,,,1487.1,,,1369.0,650.0,,,,,1678.0,,1329.6,406.6,,1273.0,1624.0,,,876.1,,,True,,,,,False,,True,True,,True,False,,,True,,
31143,46,160.0,42.0,,,,,504.0,,74.0,21.4,,100.0,180.0,,,,,,114.0,-4.0,,,,,458.0,,28.0,-24.6,,54.0,134.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
31145,393,550.0,355.0,,,,,508.0,,298.2,84.3,,459.0,513.0,,,,,,157.0,-38.0,,,,,115.0,,-94.8,-308.7,,66.0,120.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
31147,187,355.0,359.0,,,,,334.0,,299.0,146.4,,465.0,366.0,,,,,,168.0,172.0,,,,,147.0,,112.0,-40.6,,278.0,179.0,,,,,,False,,,,,True,,True,True,,False,False,,,,,
31149,26,25.0,0.0,,,,,219.0,,33.6,12.1,,24.0,33.0,,,,,,-1.0,-26.0,,,,,193.0,,7.6,-13.9,,-2.0,7.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
31151,357,735.0,669.0,,,,,854.0,,481.7,422.5,,810.0,784.0,,,448.0,,,378.0,312.0,,,,,497.0,,124.7,65.5,,453.0,427.0,,,91.0,,,True,,,,,False,,True,True,,False,False,,,True,,
31153,5024,8025.0,7496.0,,,,,7337.0,,11642.3,6237.3,,5699.5,7975.0,,,6819.9,,,3001.0,2472.0,,,,,2313.0,,6618.3,1213.3,,675.5,2951.0,,,1795.9,,,True,,,,,True,,False,True,,True,True,,,True,,
31155,579,740.0,742.0,,,,,868.0,,490.5,391.2,,676.0,818.0,,,,,,161.0,163.0,,,,,289.0,,-88.5,-187.8,,97.0,239.0,,,,,,False,,,,,False,,True,False,,True,False,,,,,
31157,510,1260.0,999.0,,,,,1764.0,,275.5,649.5,,438.0,1803.0,,,1349.9,,,750.0,489.0,,,,,1254.0,,-234.5,139.5,,-72.0,1293.0,,,839.9,,,True,,,,,False,,True,True,,True,False,,,False,,
31159,384,445.0,524.0,,,,,999.0,,223.5,195.2,,463.5,571.0,,,,,,61.0,140.0,,,,,615.0,,-160.5,-188.8,,79.5,187.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
31161,115,255.0,0.0,,,,,195.0,,317.6,88.5,,162.0,255.0,,,,,,140.0,-115.0,,,,,80.0,,202.6,-26.5,,47.0,140.0,,,,,,True,,,,,True,,False,True,,True,False,,,,,
31163,34,110.0,11.0,,,,,370.0,,51.2,15.4,,74.0,121.0,,,,,,76.0,-23.0,,,,,336.0,,17.2,-18.6,,40.0,87.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
31165,9,20.0,0.0,,,,,82.0,,393.7,2.5,,5.0,29.0,,,,,,11.0,-9.0,,,,,73.0,,384.7,-6.5,,-4.0,20.0,,,,,,True,,,,,False,,False,True,,True,False,,,,,
31167,123,220.0,203.0,,,,,406.0,,638.0,41.8,,219.0,262.0,,,,,,97.0,80.0,,,,,283.0,,515.0,-81.2,,96.0,139.0,,,,,,True,,,,,False,,False,True,,True,False,,,,,
31169,145,300.0,279.0,,,,,162.0,,1169.8,79.6,,237.0,308.0,,,,,,155.0,134.0,,,,,17.0,,1024.8,-65.4,,92.0,163.0,,,,,,True,,,,,True,,False,True,,True,False,,,,,
31171,17,0.0,0.0,,,,,37.0,,1.5,4.2,,20.0,9.0,,,,,,-17.0,-17.0,,,,,20.0,,-15.5,-12.8,,3.0,-8.0,,,,,,False,,,,,False,,True,True,,True,True,,,,,
31173,161,340.0,207.0,,,,,344.0,,291.7,141.7,,414.0,354.0,,,,,,179.0,46.0,,,,,183.0,,130.7,-19.3,,253.0,193.0,,,,,,True,,,,,False,,True,True,,False,False,,,,,
31175,77,200.0,57.0,,,,,298.0,,871.6,26.1,,138.0,191.0,,,,,,123.0,-20.0,,,,,221.0,,794.6,-50.9,,61.0,114.0,,,,,,True,,,,,False,,False,True,,True,True,,,,,
31177,554,810.0,274.0,,,,,792.0,,880.2,308.2,,859.0,907.0,,,,,,256.0,-280.0,,,,,238.0,,326.2,-245.8,,305.0,353.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
31179,192,430.0,185.0,,,,,567.0,,187.0,122.8,,240.0,476.0,,,,,,238.0,-7.0,,,,,375.0,,-5.0,-69.2,,48.0,284.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
31181,100,100.0,1.0,,,,,205.0,,461.7,8.8,,55.0,118.0,,,,,,0.0,-99.0,,,,,105.0,,361.7,-91.2,,-45.0,18.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
31183,17,25.0,0.0,,,,,93.0,,391.5,27.2,,9.0,25.0,,,,,,8.0,-17.0,,,,,76.0,,374.5,10.2,,-8.0,8.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
31185,340,365.0,229.0,,,,,845.0,,220.3,114.4,,242.0,501.0,,,,,,25.0,-111.0,,,,,505.0,,-119.7,-225.6,,-98.0,161.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
32001,683,630.0,54.0,,,,,525.0,,416.9,366.3,,694.0,775.0,,,,,,-53.0,-629.0,,,,,-158.0,,-266.1,-316.7,,11.0,92.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
32003,59985,44295.0,51488.0,,,,,32485.0,,58002.5,53819.0,,58755.5,41324.0,,,19019.3,,,-15690.0,-8497.0,,,,,-27500.0,,-1982.5,-6166.0,,-1229.5,-18661.0,,,-40965.7,,,True,,,,,False,,True,True,,True,False,,,False,,
32005,1334,250.0,345.0,,,,,559.0,,401.9,206.7,,235.0,592.0,,,,,,-1084.0,-989.0,,,,,-775.0,,-932.1,-1127.3,,-1099.0,-742.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
32007,1495,1430.0,0.0,,,,,728.0,,910.9,870.7,,1940.5,1719.0,,,624.5,,,-65.0,-1495.0,,,,,-767.0,,-584.1,-624.3,,445.5,224.0,,,-870.5,,,False,,,,,False,,False,False,,False,False,,,False,,
32009,25,20.0,0.0,,,,,20.0,,459.6,28.9,,,23.0,,,,,,-5.0,-25.0,,,,,-5.0,,434.6,3.9,,,-2.0,,,,,,False,,,,,False,,False,True,,,True,,,,,
32011,11,5.0,0.0,,,,,35.0,,0.5,8.3,,10.0,26.0,,,,,,-6.0,-11.0,,,,,24.0,,-10.5,-2.7,,-1.0,15.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
32013,495,245.0,0.0,,,,,436.0,,1824.0,88.1,,96.0,335.0,,,,,,-250.0,-495.0,,,,,-59.0,,1329.0,-406.9,,-399.0,-160.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
32015,221,125.0,0.0,,,,,109.0,,808.1,21.2,,105.0,145.0,,,,,,-96.0,-221.0,,,,,-112.0,,587.1,-199.8,,-116.0,-76.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
32017,98,245.0,0.0,,,,,19.0,,2632.6,123.1,,107.0,270.0,,,,,,147.0,-98.0,,,,,-79.0,,2534.6,25.1,,9.0,172.0,,,,,,True,,,,,True,,False,True,,True,False,,,,,
32019,1278,205.0,420.0,,,,,858.0,,182.1,396.3,,259.0,736.0,,,,,,-1073.0,-858.0,,,,,-420.0,,-1095.9,-881.7,,-1019.0,-542.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
32021,122,175.0,0.0,,,,,75.0,,173.2,35.9,,38.0,168.0,,,,,,53.0,-122.0,,,,,-47.0,,51.2,-86.1,,-84.0,46.0,,,,,,False,,,,,True,,True,False,,False,True,,,,,
32023,795,560.0,0.0,,,,,567.0,,443.2,606.4,,586.0,910.0,,,164.1,,,-235.0,-795.0,,,,,-228.0,,-351.8,-188.6,,-209.0,115.0,,,-630.9,,,False,,,,,True,,False,True,,True,True,,,False,,
32027,300,45.0,0.0,,,,,105.0,,926.5,22.2,,37.0,96.0,,,,,,-255.0,-300.0,,,,,-195.0,,626.5,-277.8,,-263.0,-204.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
32029,32,40.0,0.0,,,,,49.0,,86.8,27.7,,10.0,47.0,,,,,,8.0,-32.0,,,,,17.0,,54.8,-4.3,,-22.0,15.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
32031,13801,12575.0,9026.0,,,,,11811.0,,13849.4,9870.2,,20196.5,13763.0,,,3832.0,,,-1226.0,-4775.0,,,,,-1990.0,,48.4,-3930.8,,6395.5,-38.0,,,-9969.0,,,False,,,,,False,,True,False,,False,True,,,False,,
32033,191,160.0,0.0,,,,,99.0,,28.9,112.9,,195.0,232.0,,,,,,-31.0,-191.0,,,,,-92.0,,-162.1,-78.1,,4.0,41.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
32510,3151,2630.0,3917.0,,,,,1065.0,,25786.5,127.0,,1472.0,2508.0,,,1170.5,,,-521.0,766.0,,,,,-2086.0,,22635.5,-3024.0,,-1679.0,-643.0,,,-1980.5,,,False,,,,,False,,False,False,,False,False,,,False,,
33001,1200,785.0,1616.0,,,,,684.0,,7996.1,758.9,,1573.0,1516.0,,,,,,-415.0,416.0,,,,,-516.0,,6796.1,-441.1,,373.0,316.0,,,,,,False,,,,,False,,False,False,,True,True,,,,,
33003,516,320.0,584.0,,,,,325.0,,688.7,334.0,,581.0,911.0,,,,,,-196.0,68.0,,,,,-191.0,,172.7,-182.0,,65.0,395.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
33005,734,520.0,910.0,,,,,958.0,,1756.9,886.5,,1128.0,1397.0,,,,,,-214.0,176.0,,,,,224.0,,1022.9,152.5,,394.0,663.0,,,,,,True,,,,,False,,False,True,,False,False,,,,,
33007,304,235.0,240.0,,,,,247.0,,388.5,274.3,,175.0,637.0,,,,,,-69.0,-64.0,,,,,-57.0,,84.5,-29.7,,-129.0,333.0,,,,,,True,,,,,True,,False,True,,False,False,,,,,
33009,572,390.0,455.0,,,,,747.0,,862.8,383.6,,427.0,1396.0,,,,,,-182.0,-117.0,,,,,175.0,,290.8,-188.4,,-145.0,824.0,,,,,,True,,,,,True,,False,False,,True,False,,,,,
33011,8489,5255.0,6712.0,,,,,5852.0,,36610.3,11388.9,,7873.0,7943.0,,,4148.4,,,-3234.0,-1777.0,,,,,-2637.0,,28121.3,2899.9,,-616.0,-546.0,,,-4340.6,,,True,,,,,True,,False,True,,True,True,,,False,,
33013,2816,1330.0,2273.0,,,,,1757.0,,3501.2,2391.4,,1906.0,2907.0,,,1335.9,,,-1486.0,-543.0,,,,,-1059.0,,685.2,-424.6,,-910.0,91.0,,,-1480.1,,,True,,,,,True,,True,True,,True,True,,,True,,
33015,5885,3410.0,5106.0,,,,,3330.0,,14672.4,6398.1,,5391.5,4285.0,,,4205.9,,,-2475.0,-779.0,,,,,-2555.0,,8787.4,513.1,,-493.5,-1600.0,,,-1679.1,,,True,,,,,False,,False,True,,True,True,,,True,,
33017,1714,1230.0,1055.0,,,,,1477.0,,2872.4,2363.4,,1386.0,1815.0,,,1353.2,,,-484.0,-659.0,,,,,-237.0,,1158.4,649.4,,-328.0,101.0,,,-360.8,,,False,,,,,True,,False,False,,True,True,,,True,,
33019,192,145.0,201.0,,,,,484.0,,196.4,147.6,,105.0,752.0,,,,,,-47.0,9.0,,,,,292.0,,4.4,-44.4,,-87.0,560.0,,,,,,True,,,,,False,,True,True,,False,False,,,,,
34001,5889,3570.0,3088.0,,,,,3173.0,,4516.3,5580.2,,5487.5,4016.0,,,2692.0,,,-2319.0,-2801.0,,,,,-2716.0,,-1372.7,-308.8,,-401.5,-1873.0,,,-3197.0,,,False,,,,,False,,True,True,,True,True,,,False,,
34003,16262,13130.0,17027.0,,,,,11123.0,,39019.5,17096.1,,23421.5,12505.0,,,7925.7,,,-3132.0,765.0,,,,,-5139.0,,22757.5,834.1,,7159.5,-3757.0,,,-8336.3,,,True,,,,,False,,False,True,,False,False,,,False,,
34005,9398,7385.0,9236.0,,,,,5417.0,,24058.0,10071.5,,14224.5,7310.0,,,5028.1,,,-2013.0,-162.0,,,,,-3981.0,,14660.0,673.5,,4826.5,-2088.0,,,-4369.9,,,True,,,,,False,,False,True,,False,False,,,False,,
34007,12074,10380.0,8929.0,,,,,7069.0,,21682.1,13612.7,,9775.5,10240.0,,,7853.4,,,-1694.0,-3145.0,,,,,-5005.0,,9608.1,1538.7,,-2298.5,-1834.0,,,-4220.6,,,False,,,,,False,,False,True,,False,False,,,False,,
34009,1751,1040.0,2122.0,,,,,944.0,,7272.2,1396.9,,1683.0,1862.0,,,531.8,,,-711.0,371.0,,,,,-807.0,,5521.2,-354.1,,-68.0,111.0,,,-1219.2,,,True,,,,,False,,False,True,,True,True,,,False,,
34011,3505,1310.0,1772.0,,,,,1928.0,,1037.4,2564.1,,2486.0,1994.0,,,585.3,,,-2195.0,-1733.0,,,,,-1577.0,,-2467.6,-940.9,,-1019.0,-1511.0,,,-2919.7,,,True,,,,,True,,False,True,,True,True,,,False,,
34013,14892,12845.0,14377.0,,,,,9044.0,,15550.7,14986.5,,12159.5,13156.0,,,19482.8,,,-2047.0,-515.0,,,,,-5848.0,,658.7,94.5,,-2732.5,-1736.0,,,4590.8,,,True,,,,,False,,True,True,,False,True,,,False,,
34015,6239,5160.0,4611.0,,,,,3999.0,,15691.4,5775.3,,10121.0,5141.0,,,2119.6,,,-1079.0,-1628.0,,,,,-2240.0,,9452.4,-463.7,,3882.0,-1098.0,,,-4119.4,,,False,,,,,False,,False,True,,False,False,,,False,,
34017,14883,11410.0,14448.0,,,,,7516.0,,26935.8,17344.5,,13816.0,9563.0,,,5979.3,,,-3473.0,-435.0,,,,,-7367.0,,12052.8,2461.5,,-1067.0,-5320.0,,,-8903.7,,,True,,,,,False,,False,True,,True,False,,,False,,
34019,1535,1270.0,1654.0,,,,,1024.0,,2619.7,2333.8,,2339.5,1218.0,,,740.6,,,-265.0,119.0,,,,,-511.0,,1084.7,798.8,,804.5,-317.0,,,-794.4,,,True,,,,,False,,False,False,,False,False,,,False,,
34021,6234,7125.0,7471.0,,,,,4720.0,,37387.2,7974.1,,16174.5,6608.0,,,3810.5,,,891.0,1237.0,,,,,-1514.0,,31153.2,1740.1,,9940.5,374.0,,,-2423.5,,,False,,,,,False,,False,False,,False,True,,,False,,
34023,16503,11380.0,14252.0,,,,,11057.0,,36256.4,13619.4,,15542.5,11080.0,,,7358.6,,,-5123.0,-2251.0,,,,,-5446.0,,19753.4,-2883.6,,-960.5,-5423.0,,,-9144.4,,,True,,,,,False,,False,True,,True,False,,,False,,
34025,13131,9660.0,10802.0,,,,,7728.0,,34027.3,15183.7,,15685.5,9553.0,,,6939.6,,,-3471.0,-2329.0,,,,,-5403.0,,20896.3,2052.7,,2554.5,-3578.0,,,-6191.4,,,True,,,,,False,,False,True,,True,False,,,False,,
34027,8799,5335.0,4592.0,,,,,5951.0,,6442.7,9046.2,,6491.0,4945.0,,,6085.5,,,-3464.0,-4207.0,,,,,-2848.0,,-2356.3,247.2,,-2308.0,-3854.0,,,-2713.5,,,False,,,,,True,,True,True,,True,False,,,True,,
34029,12535,7330.0,12653.0,,,,,8689.0,,23725.4,14721.8,,9921.0,9067.0,,,6064.4,,,-5205.0,118.0,,,,,-3846.0,,11190.4,2186.8,,-2614.0,-3468.0,,,-6470.6,,,True,,,,,True,,False,True,,True,True,,,False,,
34031,13616,11585.0,14890.0,,,,,7283.0,,21150.9,9464.5,,10810.5,11820.0,,,5961.9,,,-2031.0,1274.0,,,,,-6333.0,,7534.9,-4151.5,,-2805.5,-1796.0,,,-7654.1,,,True,,,,,False,,False,False,,False,True,,,False,,
34033,1242,665.0,1532.0,,,,,654.0,,5566.3,824.3,,1210.0,840.0,,,354.9,,,-577.0,290.0,,,,,-588.0,,4324.3,-417.7,,-32.0,-402.0,,,-887.1,,,True,,,,,False,,False,True,,True,True,,,False,,
34035,5022,3735.0,3488.0,,,,,3672.0,,13448.4,4671.0,,5527.0,3633.0,,,4076.0,,,-1287.0,-1534.0,,,,,-1350.0,,8426.4,-351.0,,505.0,-1389.0,,,-946.0,,,False,,,,,False,,False,True,,True,False,,,True,,
34037,2205,1220.0,1718.0,,,,,1252.0,,3510.5,2281.7,,1939.5,1843.0,,,1288.5,,,-985.0,-487.0,,,,,-953.0,,1305.5,76.7,,-265.5,-362.0,,,-916.5,,,True,,,,,True,,False,True,,True,True,,,True,,
34039,11858,9795.0,11408.0,,,,,7185.0,,15901.2,10722.8,,8044.0,10268.0,,,8080.0,,,-2063.0,-450.0,,,,,-4673.0,,4043.2,-1135.2,,-3814.0,-1590.0,,,-3778.0,,,True,,,,,False,,False,True,,False,True,,,False,,
34041,1721,1195.0,1507.0,,,,,1114.0,,1406.1,1670.0,,1325.0,1296.0,,,1588.5,,,-526.0,-214.0,,,,,-607.0,,-314.9,-51.0,,-396.0,-425.0,,,-132.5,,,True,,,,,False,,True,True,,True,True,,,True,,
35001,18046,24920.0,37012.0,,,,,21941.0,,41514.3,22450.9,,40747.0,21781.0,,,17814.0,,,6874.0,18966.0,,,,,3895.0,,23468.3,4404.9,,22701.0,3735.0,,,-232.0,,,False,,,,,True,,False,True,,False,True,,,True,,
35003,23,90.0,15.0,,,,,79.0,,1852.6,23.4,,21.0,102.0,,,,,,67.0,-8.0,,,,,56.0,,1829.6,0.4,,-2.0,79.0,,,,,,True,,,,,True,,False,True,,True,False,,,,,
35005,2887,4140.0,2287.0,,,,,2315.0,,6084.2,1608.5,,5416.5,4204.0,,,3461.5,,,1253.0,-600.0,,,,,-572.0,,3197.2,-1278.5,,2529.5,1317.0,,,574.5,,,True,,,,,True,,False,False,,False,False,,,True,,
35006,865,1840.0,2564.0,,,,,737.0,,2795.4,844.3,,3846.0,1678.0,,,,,,975.0,1699.0,,,,,-128.0,,1930.4,-20.7,,2981.0,813.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
35007,368,240.0,,,,,,261.0,,1135.7,56.5,,672.0,289.0,,,,,,-128.0,,,,,,-107.0,,767.7,-311.5,,304.0,-79.0,,,,,,,,,,,True,,False,False,,False,True,,,,,
35009,1100,2535.0,2449.0,,,,,2933.0,,1652.9,1218.7,,2778.0,2701.0,,,2029.7,,,1435.0,1349.0,,,,,1833.0,,552.9,118.7,,1678.0,1601.0,,,929.7,,,True,,,,,False,,True,True,,False,False,,,True,,
35011,52,45.0,1.0,,,,,59.0,,14.6,78.6,,167.0,65.0,,,,,,-7.0,-51.0,,,,,7.0,,-37.4,26.6,,115.0,13.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
35013,5123,11050.0,8670.0,,,,,8228.0,,7584.0,5910.2,,11828.5,10626.0,,,7325.7,,,5927.0,3547.0,,,,,3105.0,,2461.0,787.2,,6705.5,5503.0,,,2202.7,,,True,,,,,True,,True,True,,False,True,,,True,,
35015,1820,2040.0,1324.0,,,,,2065.0,,720.2,1091.8,,2282.5,2218.0,,,2336.3,,,220.0,-496.0,,,,,245.0,,-1099.8,-728.2,,462.5,398.0,,,516.3,,,False,,,,,False,,False,False,,False,False,,,False,,
35017,415,640.0,1047.0,,,,,355.0,,5769.7,278.5,,1543.0,813.0,,,,,,225.0,632.0,,,,,-60.0,,5354.7,-136.5,,1128.0,398.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
35019,168,150.0,49.0,,,,,95.0,,1061.3,11.4,,239.0,162.0,,,,,,-18.0,-119.0,,,,,-73.0,,893.3,-156.6,,71.0,-6.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
35021,4,0.0,0.0,,,,,23.0,,102.5,12.4,,,9.0,,,,,,-4.0,-4.0,,,,,19.0,,98.5,8.4,,,5.0,,,,,,False,,,,,False,,False,False,,,False,,,,,
35023,69,75.0,0.0,,,,,57.0,,68.4,30.3,,202.0,106.0,,,,,,6.0,-69.0,,,,,-12.0,,-0.6,-38.7,,133.0,37.0,,,,,,False,,,,,False,,True,False,,False,False,,,,,
35025,2785,3140.0,2708.0,,,,,2924.0,,2094.2,1848.7,,4548.0,3141.0,,,1646.8,,,355.0,-77.0,,,,,139.0,,-690.8,-936.3,,1763.0,356.0,,,-1138.2,,,True,,,,,True,,False,False,,False,False,,,False,,
35027,367,635.0,193.0,,,,,348.0,,354.6,365.3,,1344.0,738.0,,,,,,268.0,-174.0,,,,,-19.0,,-12.4,-1.7,,977.0,371.0,,,,,,True,,,,,True,,True,True,,False,False,,,,,
35028,154,125.0,256.0,,,,,410.0,,127.9,57.0,,100.0,250.0,,,,,,-29.0,102.0,,,,,256.0,,-26.1,-97.0,,-54.0,96.0,,,,,,False,,,,,False,,True,False,,False,False,,,,,
35029,556,1140.0,680.0,,,,,493.0,,150.7,353.8,,1972.0,1123.0,,,,,,584.0,124.0,,,,,-63.0,,-405.3,-202.2,,1416.0,567.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
35031,3431,3790.0,2024.0,,,,,2077.0,,886.1,2776.0,,6607.0,3631.0,,,1937.4,,,359.0,-1407.0,,,,,-1354.0,,-2544.9,-655.0,,3176.0,200.0,,,-1493.6,,,False,,,,,False,,False,False,,False,True,,,False,,
35033,77,65.0,,,,,,175.0,,257.8,66.7,,17.0,88.0,,,,,,-12.0,,,,,,98.0,,180.8,-10.3,,-60.0,11.0,,,,,,,,,,,False,,False,True,,False,True,,,,,
35035,913,1785.0,2548.0,,,,,1440.0,,991.0,1344.9,,3380.0,2001.0,,,,,,872.0,1635.0,,,,,527.0,,78.0,431.9,,2467.0,1088.0,,,,,,False,,,,,True,,True,True,,False,False,,,,,
35037,136,225.0,0.0,,,,,222.0,,118.3,105.0,,370.0,261.0,,,,,,89.0,-136.0,,,,,86.0,,-17.7,-31.0,,234.0,125.0,,,,,,False,,,,,True,,True,True,,False,False,,,,,
35039,1101,1495.0,2779.0,,,,,760.0,,3900.5,898.9,,2995.0,1474.0,,,,,,394.0,1678.0,,,,,-341.0,,2799.5,-202.1,,1894.0,373.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
35041,584,785.0,654.0,,,,,661.0,,337.2,327.8,,1048.0,845.0,,,,,,201.0,70.0,,,,,77.0,,-246.8,-256.2,,464.0,261.0,,,,,,True,,,,,True,,False,False,,False,False,,,,,
35043,3853,5060.0,9736.0,,,,,3955.0,,7791.7,4456.7,,10576.0,4387.0,,,4948.1,,,1207.0,5883.0,,,,,102.0,,3938.7,603.7,,6723.0,534.0,,,1095.1,,,False,,,,,True,,False,True,,False,True,,,True,,
35045,4630,2830.0,2382.0,,,,,2903.0,,1230.0,2869.5,,4555.0,3396.0,,,2403.7,,,-1800.0,-2248.0,,,,,-1727.0,,-3400.0,-1760.5,,-75.0,-1234.0,,,-2226.3,,,False,,,,,True,,False,True,,True,True,,,False,,
35047,454,330.0,499.0,,,,,1235.0,,150.5,227.9,,575.0,515.0,,,,,,-124.0,45.0,,,,,781.0,,-303.5,-226.1,,121.0,61.0,,,,,,True,,,,,False,,False,False,,True,True,,,,,
35049,2942,5385.0,6574.0,,,,,4464.0,,8225.0,4215.4,,7092.0,5350.0,,,7075.8,,,2443.0,3632.0,,,,,1522.0,,5283.0,1273.4,,4150.0,2408.0,,,4133.8,,,False,,,,,True,,False,True,,False,True,,,False,,
35051,275,265.0,0.0,,,,,181.0,,384.1,101.0,,450.0,298.0,,,,,,-10.0,-275.0,,,,,-94.0,,109.1,-174.0,,175.0,23.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
35053,407,635.0,0.0,,,,,336.0,,1077.8,96.5,,649.0,610.0,,,,,,228.0,-407.0,,,,,-71.0,,670.8,-310.5,,242.0,203.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
35055,474,1030.0,1813.0,,,,,712.0,,2412.1,357.8,,1720.5,1095.0,,,,,,556.0,1339.0,,,,,238.0,,1938.1,-116.2,,1246.5,621.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
35057,242,310.0,0.0,,,,,331.0,,489.8,85.2,,1151.0,321.0,,,,,,68.0,-242.0,,,,,89.0,,247.8,-156.8,,909.0,79.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
35059,105,195.0,77.0,,,,,59.0,,1955.1,20.9,,40.0,184.0,,,,,,90.0,-28.0,,,,,-46.0,,1850.1,-84.1,,-65.0,79.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
35061,2487,3355.0,4685.0,,,,,2109.0,,8475.6,2588.7,,6583.0,3073.0,,,2314.8,,,868.0,2198.0,,,,,-378.0,,5988.6,101.7,,4096.0,586.0,,,-172.2,,,False,,,,,True,,False,True,,False,True,,,True,,
36001,5476,2495.0,2010.0,,,,,2759.0,,3219.5,5297.8,,4921.5,2737.0,,,1624.7,,,-2981.0,-3466.0,,,,,-2717.0,,-2256.5,-178.2,,-554.5,-2739.0,,,-3851.3,,,False,,,,,True,,True,True,,True,True,,,False,,
36003,912,895.0,1528.0,,,,,738.0,,1783.3,333.1,,1314.0,1110.0,,,,,,-17.0,616.0,,,,,-174.0,,871.3,-578.9,,402.0,198.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
36005,19588,10720.0,10944.0,,,,,,,67307.1,24180.7,,17597.5,12971.0,,,9570.9,,,-8868.0,-8644.0,,,,,,,47719.1,4592.7,,-1990.5,-6617.0,,,-10017.1,,,True,,,,,,,False,True,,True,True,,,False,,
36007,2824,2150.0,3478.0,,,,,3054.0,,1693.3,2401.9,,2866.0,2120.0,,,1568.7,,,-674.0,654.0,,,,,230.0,,-1130.7,-422.1,,42.0,-704.0,,,-1255.3,,,True,,,,,True,,False,True,,True,False,,,False,,
