,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
30007,154,144.0,,24.0,,,,162.0,,187.6,43.2,170.0,,,,,-10.0,,-130.0,,,,8.0,,33.6,-110.8,16.0,,,,,,False,,,,True,,False,False,False,,,,
30009,204,732.0,,2.0,,,,293.0,,3233.2,229.2,809.0,,,,,528.0,,-202.0,,,,89.0,,3029.2,25.2,605.0,,,,,,True,,,,True,,False,True,False,,,,
30011,53,54.0,,0.0,,,,61.0,,0.4,34.8,101.0,,,,,1.0,,-53.0,,,,8.0,,-52.6,-18.2,48.0,,,,,,False,,,,False,,False,False,False,,,,
30013,3027,4008.0,,3737.0,,,,5698.0,,200.9,1558.9,5112.5,,2966.1,,,981.0,,710.0,,,,2671.0,,-2826.1,-1468.1,2085.5,,-60.9,,,,True,,,,False,,False,False,False,,True,,
30015,157,240.0,,0.0,,,,190.0,,144.8,87.3,249.0,,,,,83.0,,-157.0,,,,33.0,,-12.2,-69.7,92.0,,,,,,False,,,,True,,True,True,False,,,,
30017,430,672.0,,,,,,533.0,,58.5,237.8,442.0,,,,,242.0,,,,,,103.0,,-371.5,-192.2,12.0,,,,,,,,,,True,,False,True,True,,,,
30019,70,66.0,,0.0,,,,43.0,,2.8,29.8,17.0,,,,,-4.0,,-70.0,,,,-27.0,,-67.2,-40.2,-53.0,,,,,,False,,,,False,,False,False,False,,,,
30021,542,528.0,,0.0,,,,437.0,,184.4,178.7,551.0,,,,,-14.0,,-542.0,,,,-105.0,,-357.6,-363.3,9.0,,,,,,False,,,,False,,False,False,True,,,,
30023,236,546.0,,245.0,,,,330.0,,282.4,165.8,249.5,,,,,310.0,,9.0,,,,94.0,,46.4,-70.2,13.5,,,,,,True,,,,True,,True,True,True,,,,
30025,110,276.0,,0.0,,,,70.0,,218.4,99.3,301.0,,,,,166.0,,-110.0,,,,-40.0,,108.4,-10.7,191.0,,,,,,True,,,,True,,True,True,False,,,,
30027,451,558.0,,0.0,,,,714.0,,273.4,287.1,471.0,,,,,107.0,,-451.0,,,,263.0,,-177.6,-163.9,20.0,,,,,,False,,,,False,,False,False,True,,,,
30029,3707,4320.0,,5087.0,,,,4421.0,,4856.6,1692.4,5454.0,,6728.8,,,613.0,,1380.0,,,,714.0,,1149.6,-2014.6,1747.0,,3021.8,,,,False,,,,False,,False,False,False,,False,,
30031,3706,6678.0,,6506.0,,,,2463.0,,6509.6,3288.4,7573.0,,4569.3,,,2972.0,,2800.0,,,,-1243.0,,2803.6,-417.6,3867.0,,863.3,,,,True,,,,True,,True,True,False,,True,,
30033,25,78.0,,0.0,,,,185.0,,99.8,2.4,34.0,,,,,53.0,,-25.0,,,,160.0,,74.8,-22.6,9.0,,,,,,True,,,,False,,False,True,True,,,,
30035,206,30.0,,204.0,,,,466.0,,3.1,152.7,121.0,,77.4,,,-176.0,,-2.0,,,,260.0,,-202.9,-53.3,-85.0,,-128.6,,,,True,,,,False,,False,True,True,,True,,
30037,22,24.0,,0.0,,,,83.0,,49.0,4.6,17.0,,,,,2.0,,-22.0,,,,61.0,,27.0,-17.4,-5.0,,,,,,False,,,,False,,False,False,False,,,,
30039,67,72.0,,0.0,,,,92.0,,4.3,34.3,59.0,,,,,5.0,,-67.0,,,,25.0,,-62.7,-32.7,-8.0,,,,,,False,,,,False,,False,False,False,,,,
30041,477,690.0,,339.0,,,,812.0,,64.9,259.9,449.0,,306.4,,,213.0,,-138.0,,,,335.0,,-412.1,-217.1,-28.0,,-170.6,,,,True,,,,False,,False,False,True,,True,,
30043,442,390.0,,370.0,,,,250.0,,397.6,170.2,565.0,,,,,-52.0,,-72.0,,,,-192.0,,-44.4,-271.8,123.0,,,,,,False,,,,False,,True,False,False,,,,
30045,43,78.0,,,,,,89.0,,438.2,14.9,39.0,,,,,35.0,,,,,,46.0,,395.2,-28.1,-4.0,,,,,,,,,,False,,False,True,True,,,,
30047,642,492.0,,353.0,,,,1171.0,,260.1,390.5,615.0,,,,,-150.0,,-289.0,,,,529.0,,-381.9,-251.5,-27.0,,,,,,False,,,,False,,False,False,True,,,,
30049,2860,2286.0,,2091.0,,,,2520.0,,1307.9,960.5,3007.0,,3631.1,,,-574.0,,-769.0,,,,-340.0,,-1552.1,-1899.5,147.0,,771.1,,,,False,,,,True,,False,False,True,,False,,
30051,59,18.0,,0.0,,,,74.0,,0.2,11.2,28.0,,,,,-41.0,,-59.0,,,,15.0,,-58.8,-47.8,-31.0,,,,,,False,,,,True,,False,False,True,,,,
30053,496,924.0,,1177.0,,,,301.0,,7113.2,187.5,1304.0,,,,,428.0,,681.0,,,,-195.0,,6617.2,-308.5,808.0,,,,,,False,,,,True,,False,True,False,,,,
30055,65,36.0,,0.0,,,,213.0,,0.8,18.5,2.0,,,,,-29.0,,-65.0,,,,148.0,,-64.2,-46.5,-63.0,,,,,,False,,,,False,,False,False,False,,,,
30057,189,360.0,,0.0,,,,136.0,,184.8,58.2,723.0,,,,,171.0,,-189.0,,,,-53.0,,-4.2,-130.8,534.0,,,,,,False,,,,True,,True,True,False,,,,
30059,10,30.0,,0.0,,,,91.0,,1.9,14.8,3.0,,,,,20.0,,-10.0,,,,81.0,,-8.1,4.8,-7.0,,,,,,True,,,,False,,True,True,True,,,,
30061,138,54.0,,0.0,,,,134.0,,4.8,43.3,12.0,,,,,-84.0,,-138.0,,,,-4.0,,-133.2,-94.7,-126.0,,,,,,False,,,,True,,False,False,False,,,,
30063,2905,2658.0,,2661.0,,,,3078.0,,4128.1,1805.6,4720.5,,3075.0,,,-247.0,,-244.0,,,,173.0,,1223.1,-1099.4,1815.5,,170.0,,,,True,,,,True,,False,False,False,,True,,
30065,88,156.0,,0.0,,,,474.0,,70.3,88.7,100.0,,,,,68.0,,-88.0,,,,386.0,,-17.7,0.7,12.0,,,,,,False,,,,False,,True,True,True,,,,
30067,433,558.0,,489.0,,,,338.0,,1380.5,117.3,730.0,,,,,125.0,,56.0,,,,-95.0,,947.5,-315.6,297.0,,,,,,True,,,,True,,False,False,False,,,,
30069,6,0.0,,0.0,,,,91.0,,2.3,10.9,,,,,,-6.0,,-6.0,,,,85.0,,-3.7,4.9,,,,,,,False,,,,False,,True,True,,,,,
30071,196,60.0,,0.0,,,,207.0,,5.7,33.9,83.0,,,,,-136.0,,-196.0,,,,11.0,,-190.3,-162.1,-113.0,,,,,,False,,,,True,,False,False,True,,,,
30073,157,186.0,,8.0,,,,188.0,,2.6,48.7,111.0,,,,,29.0,,-149.0,,,,31.0,,-154.4,-108.3,-46.0,,,,,,False,,,,False,,False,False,False,,,,
30075,29,0.0,,0.0,,,,47.0,,2.9,15.1,45.0,,,,,-29.0,,-29.0,,,,18.0,,-26.1,-13.9,16.0,,,,,,False,,,,True,,True,True,True,,,,
30077,417,360.0,,50.0,,,,367.0,,85.2,126.3,238.0,,,,,-57.0,,-367.0,,,,-50.0,,-331.8,-290.7,-179.0,,,,,,False,,,,True,,False,False,False,,,,
30079,79,54.0,,0.0,,,,68.0,,1.0,4.4,22.0,,,,,-25.0,,-79.0,,,,-11.0,,-78.0,-74.6,-57.0,,,,,,False,,,,True,,False,False,False,,,,
30081,1317,684.0,,573.0,,,,904.0,,530.7,582.2,474.0,,,,,-633.0,,-744.0,,,,-413.0,,-786.3,-734.8,-843.0,,,,,,False,,,,True,,False,False,False,,,,
30083,397,486.0,,254.0,,,,615.0,,151.6,154.9,192.0,,,,,89.0,,-143.0,,,,218.0,,-245.4,-242.1,-205.0,,,,,,False,,,,False,,False,False,False,,,,
30085,268,210.0,,498.0,,,,431.0,,16.6,66.5,130.0,,282.5,,,-58.0,,230.0,,,,163.0,,-251.4,-201.5,-138.0,,14.5,,,,False,,,,False,,False,False,False,,True,,
30087,220,0.0,,0.0,,,,359.0,,7.8,146.4,96.0,,,,,-220.0,,-220.0,,,,139.0,,-212.2,-73.6,-124.0,,,,,,False,,,,True,,True,True,True,,,,
30089,264,234.0,,0.0,,,,251.0,,604.3,228.4,67.0,,,,,-30.0,,-264.0,,,,-13.0,,340.3,-35.6,-197.0,,,,,,False,,,,True,,False,False,False,,,,
30091,150,408.0,,0.0,,,,63.0,,794.5,113.4,322.0,,,,,258.0,,-150.0,,,,-87.0,,644.5,-36.6,172.0,,,,,,True,,,,True,,False,True,True,,,,
30093,1795,2034.0,,2283.0,,,,1053.0,,279.9,433.9,811.5,,,,,239.0,,488.0,,,,-742.0,,-1515.1,-1361.1,-983.5,,,,,,False,,,,False,,False,False,False,,,,
30095,203,318.0,,217.0,,,,276.0,,275.3,125.4,334.5,,,,,115.0,,14.0,,,,73.0,,72.3,-77.6,131.5,,,,,,True,,,,True,,True,True,False,,,,
30097,135,246.0,,,,,,82.0,,154.6,108.0,465.0,,,,,111.0,,,,,,-53.0,,19.6,-27.0,330.0,,,,,,,,,,True,,True,True,False,,,,
30099,169,126.0,,0.0,,,,234.0,,117.4,40.7,48.0,,,,,-43.0,,-169.0,,,,65.0,,-51.6,-128.3,-121.0,,,,,,False,,,,False,,False,False,False,,,,
30101,107,588.0,,0.0,,,,254.0,,200.9,22.3,164.0,,,,,481.0,,-107.0,,,,147.0,,93.9,-84.7,57.0,,,,,,True,,,,True,,True,True,True,,,,
30103,15,24.0,,0.0,,,,95.0,,1.5,4.7,17.0,,,,,9.0,,-15.0,,,,80.0,,-13.5,-10.3,2.0,,,,,,False,,,,False,,False,False,True,,,,
30105,152,252.0,,0.0,,,,411.0,,18.7,125.5,63.0,,,,,100.0,,-152.0,,,,259.0,,-133.3,-26.5,-89.0,,,,,,False,,,,False,,False,True,True,,,,
30107,59,30.0,,0.0,,,,148.0,,9.7,16.0,31.0,,,,,-29.0,,-59.0,,,,89.0,,-49.3,-43.0,-28.0,,,,,,False,,,,False,,False,False,True,,,,
30109,56,60.0,,,,,,167.0,,13.7,5.7,38.0,,,,,4.0,,,,,,111.0,,-42.3,-50.3,-18.0,,,,,,,,,,False,,False,False,False,,,,
30111,4748,6780.0,,7193.0,,,,5148.0,,5062.4,3394.0,5557.0,,3652.6,,,2032.0,,2445.0,,,,400.0,,314.4,-1354.0,809.0,,-1095.4,,,,False,,,,True,,True,True,True,,True,,
31001,986,1038.0,,952.0,,,,2083.0,,1294.4,849.8,1194.0,,893.7,,,52.0,,-34.0,,,,1097.0,,308.4,-136.2,208.0,,-92.3,,,,True,,,,False,,False,False,False,,False,,
31003,174,240.0,,151.0,,,,461.0,,182.7,43.5,328.0,,,,,66.0,,-23.0,,,,287.0,,8.7,-130.5,154.0,,,,,,True,,,,False,,True,False,False,,,,
31005,4,48.0,,,,,,37.0,,241.9,21.9,12.0,,,,,44.0,,,,,,33.0,,237.9,17.9,8.0,,,,,,,,,,True,,False,True,True,,,,
31007,18,12.0,,0.0,,,,42.0,,97.2,13.2,,,,,,-6.0,,-18.0,,,,24.0,,79.2,-4.8,,,,,,,False,,,,False,,False,True,,,,,
31009,8,24.0,,0.0,,,,39.0,,205.2,29.1,12.0,,,,,16.0,,-8.0,,,,31.0,,197.2,21.1,4.0,,,,,,True,,,,False,,False,False,True,,,,
31011,175,210.0,,150.0,,,,318.0,,181.1,59.4,158.0,,,,,35.0,,-25.0,,,,143.0,,6.1,-115.6,-17.0,,,,,,True,,,,False,,True,False,True,,,,
31013,376,336.0,,297.0,,,,582.0,,621.1,151.7,164.0,,,,,-40.0,,-79.0,,,,206.0,,245.1,-224.3,-212.0,,,,,,False,,,,False,,False,False,False,,,,
31015,70,42.0,,0.0,,,,297.0,,4.4,19.0,7.0,,,,,-28.0,,-70.0,,,,227.0,,-65.6,-51.0,-63.0,,,,,,False,,,,False,,False,False,False,,,,
31017,83,174.0,,0.0,,,,165.0,,243.1,145.5,166.0,,,,,91.0,,-83.0,,,,82.0,,160.1,62.5,83.0,,,,,,True,,,,True,,False,True,True,,,,
31019,1420,2886.0,,2411.0,,,,2975.0,,5656.6,1493.5,3468.0,,2033.6,,,1466.0,,991.0,,,,1555.0,,4236.6,73.5,2048.0,,613.6,,,,True,,,,False,,False,True,False,,True,,
31021,220,444.0,,602.0,,,,236.0,,646.4,81.2,280.0,,,,,224.0,,382.0,,,,16.0,,426.4,-138.8,60.0,,,,,,False,,,,True,,False,True,True,,,,
31023,305,348.0,,261.0,,,,469.0,,297.1,91.1,306.0,,,,,43.0,,-44.0,,,,164.0,,-7.9,-213.9,1.0,,,,,,False,,,,False,,True,False,True,,,,
31025,772,672.0,,747.0,,,,779.0,,667.2,465.9,868.0,,,,,-100.0,,-25.0,,,,7.0,,-104.8,-306.1,96.0,,,,,,True,,,,True,,False,False,True,,,,
31027,310,234.0,,234.0,,,,441.0,,101.5,89.8,349.0,,,,,-76.0,,-76.0,,,,131.0,,-208.5,-220.2,39.0,,,,,,False,,,,False,,False,False,True,,,,
31029,117,222.0,,18.0,,,,198.0,,467.8,78.3,138.0,,,,,105.0,,-99.0,,,,81.0,,350.8,-38.7,21.0,,,,,,True,,,,True,,False,True,True,,,,
31031,116,156.0,,0.0,,,,420.0,,370.6,140.6,300.0,,,,,40.0,,-116.0,,,,304.0,,254.6,24.6,184.0,,,,,,False,,,,False,,False,True,False,,,,
31033,393,756.0,,664.0,,,,509.0,,3549.3,71.6,748.0,,,,,363.0,,271.0,,,,116.0,,3156.3,-321.4,355.0,,,,,,True,,,,True,,False,True,True,,,,
31035,244,312.0,,213.0,,,,223.0,,84.6,44.1,265.0,,,,,68.0,,-31.0,,,,-21.0,,-159.4,-199.9,21.0,,,,,,True,,,,True,,False,False,True,,,,
31037,283,540.0,,0.0,,,,719.0,,370.7,212.1,574.0,,309.0,,,257.0,,-283.0,,,,436.0,,87.7,-70.9,291.0,,26.0,,,,False,,,,False,,True,True,False,,True,,
31039,322,396.0,,271.0,,,,462.0,,491.0,117.0,457.0,,,,,74.0,,-51.0,,,,140.0,,169.0,-205.0,135.0,,,,,,True,,,,False,,False,False,False,,,,
31041,289,192.0,,106.0,,,,582.0,,246.5,39.6,244.0,,,,,-97.0,,-183.0,,,,293.0,,-42.5,-249.4,-45.0,,,,,,False,,,,False,,True,False,True,,,,
31043,619,828.0,,0.0,,,,1191.0,,442.2,453.7,966.5,,564.8,,,209.0,,-619.0,,,,572.0,,-176.8,-165.3,347.5,,-54.2,,,,False,,,,False,,True,True,False,,True,,
31045,160,390.0,,260.0,,,,443.0,,517.3,268.8,266.0,,,,,230.0,,100.0,,,,283.0,,357.3,108.8,106.0,,,,,,True,,,,False,,False,True,True,,,,
31047,725,1152.0,,1512.0,,,,1351.0,,1249.1,825.3,1658.0,,686.9,,,427.0,,787.0,,,,626.0,,524.1,100.3,933.0,,-38.1,,,,False,,,,False,,False,True,False,,True,,
31049,39,42.0,,1.0,,,,78.0,,306.0,36.2,24.0,,,,,3.0,,-38.0,,,,39.0,,267.0,-2.8,-15.0,,,,,,False,,,,False,,False,True,False,,,,
31051,219,312.0,,148.0,,,,271.0,,1532.1,40.1,352.0,,,,,93.0,,-71.0,,,,52.0,,1313.1,-178.9,133.0,,,,,,True,,,,True,,False,False,False,,,,
31053,1329,1728.0,,1055.0,,,,2149.0,,1773.1,812.4,1639.5,,1185.0,,,399.0,,-274.0,,,,820.0,,444.1,-516.6,310.5,,-144.0,,,,True,,,,False,,False,False,True,,True,,
31055,20804,24696.0,,20564.0,,,,24474.0,,64631.9,17085.8,31495.0,,22620.2,,,3892.0,,-240.0,,,,3670.0,,43827.9,-3718.2,10691.0,,1816.2,,,,True,,,,True,,False,True,False,,True,,
31057,49,42.0,,0.0,,,,66.0,,54.4,24.7,35.0,,,,,-7.0,,-49.0,,,,17.0,,5.4,-24.3,-14.0,,,,,,False,,,,False,,True,False,False,,,,
31059,148,456.0,,311.0,,,,232.0,,352.1,88.4,782.0,,,,,308.0,,163.0,,,,84.0,,204.1,-59.6,634.0,,,,,,True,,,,True,,True,True,False,,,,
31061,64,168.0,,13.0,,,,119.0,,731.5,15.6,83.0,,,,,104.0,,-51.0,,,,55.0,,667.5,-48.4,19.0,,,,,,True,,,,True,,False,True,True,,,,
31063,71,114.0,,0.0,,,,65.0,,125.5,41.1,190.0,,,,,43.0,,-71.0,,,,-6.0,,54.5,-29.9,119.0,,,,,,False,,,,True,,False,True,False,,,,
31065,171,240.0,,149.0,,,,177.0,,539.6,31.7,264.0,,,,,69.0,,-22.0,,,,6.0,,368.6,-139.3,93.0,,,,,,True,,,,True,,False,False,False,,,,
31067,795,1464.0,,918.0,,,,1040.0,,5232.2,271.0,1962.0,,,,,669.0,,123.0,,,,245.0,,4437.2,-524.0,1167.0,,,,,,True,,,,True,,False,True,False,,,,
31069,26,54.0,,3.0,,,,129.0,,26.3,21.3,76.0,,,,,28.0,,-23.0,,,,103.0,,0.3,-4.7,50.0,,,,,,True,,,,False,,True,True,False,,,,
31071,65,54.0,,0.0,,,,94.0,,15.0,21.9,92.0,,,,,-11.0,,-65.0,,,,29.0,,-50.0,-43.1,27.0,,,,,,False,,,,False,,False,False,False,,,,
31073,69,66.0,,0.0,,,,137.0,,140.0,2.0,132.0,,,,,-3.0,,-69.0,,,,68.0,,71.0,-67.0,63.0,,,,,,False,,,,False,,False,False,False,,,,
31075,13,24.0,,0.0,,,,50.0,,40.2,33.8,11.0,,,,,11.0,,-13.0,,,,37.0,,27.2,20.8,-2.0,,,,,,False,,,,False,,False,False,True,,,,
31077,97,162.0,,57.0,,,,112.0,,1124.6,23.0,109.0,,,,,65.0,,-40.0,,,,15.0,,1027.6,-74.0,12.0,,,,,,True,,,,True,,False,False,True,,,,
31079,2136,2604.0,,2816.0,,,,4479.0,,4622.8,2160.1,2873.5,,1910.1,,,468.0,,680.0,,,,2343.0,,2486.8,24.1,737.5,,-225.9,,,,False,,,,False,,False,True,False,,True,,
31081,316,432.0,,294.0,,,,488.0,,1143.0,105.8,523.0,,,,,116.0,,-22.0,,,,172.0,,827.0,-210.2,207.0,,,,,,True,,,,False,,False,False,False,,,,
31083,75,156.0,,35.0,,,,151.0,,528.8,103.5,123.0,,,,,81.0,,-40.0,,,,76.0,,453.8,28.5,48.0,,,,,,True,,,,True,,False,True,True,,,,
31085,22,18.0,,0.0,,,,59.0,,2.9,27.8,29.0,,,,,-4.0,,-22.0,,,,37.0,,-19.1,5.8,7.0,,,,,,False,,,,False,,False,False,False,,,,
31087,97,96.0,,0.0,,,,93.0,,91.9,73.8,50.0,,,,,-1.0,,-97.0,,,,-4.0,,-5.1,-23.2,-47.0,,,,,,False,,,,False,,False,False,False,,,,
31089,190,456.0,,391.0,,,,973.0,,261.6,187.4,266.5,,,,,266.0,,201.0,,,,783.0,,71.6,-2.6,76.5,,,,,,True,,,,False,,True,True,True,,,,
31091,10,66.0,,0.0,,,,59.0,,208.2,10.7,24.0,,,,,56.0,,-10.0,,,,49.0,,198.2,0.7,14.0,,,,,,True,,,,True,,False,True,True,,,,
31093,210,252.0,,14.0,,,,422.0,,106.7,43.4,209.0,,,,,42.0,,-196.0,,,,212.0,,-103.3,-166.6,-1.0,,,,,,False,,,,False,,False,False,True,,,,
31095,313,552.0,,573.0,,,,353.0,,3181.0,54.7,588.0,,,,,239.0,,260.0,,,,40.0,,2868.0,-258.3,275.0,,,,,,False,,,,True,,False,False,False,,,,
31097,254,564.0,,274.0,,,,190.0,,103.9,58.9,546.0,,,,,310.0,,20.0,,,,-64.0,,-150.1,-195.2,292.0,,,,,,True,,,,True,,True,True,True,,,,
31099,196,414.0,,240.0,,,,314.0,,983.0,67.6,748.0,,,,,218.0,,44.0,,,,118.0,,787.0,-128.4,552.0,,,,,,True,,,,True,,False,True,False,,,,
31101,341,372.0,,193.0,,,,444.0,,2826.3,235.0,674.0,,,,,31.0,,-148.0,,,,103.0,,2485.3,-106.0,333.0,,,,,,False,,,,False,,False,False,False,,,,
31103,21,42.0,,,,,,83.0,,350.5,15.0,11.0,,,,,21.0,,,,,,62.0,,329.5,-6.0,-10.0,,,,,,,,,,False,,False,True,True,,,,
31105,214,126.0,,27.0,,,,158.0,,226.9,12.6,91.0,,,,,-88.0,,-187.0,,,,-56.0,,12.9,-201.4,-123.0,,,,,,False,,,,True,,True,False,False,,,,
31107,300,180.0,,152.0,,,,563.0,,71.0,64.8,79.0,,,,,-120.0,,-148.0,,,,263.0,,-229.0,-235.2,-221.0,,,,,,False,,,,False,,False,False,False,,,,
31109,9047,10152.0,,8465.0,,,,15087.0,,25711.7,10253.4,13664.0,,7390.1,,,1105.0,,-582.0,,,,6040.0,,16664.7,1206.4,4617.0,,-1656.9,,,,True,,,,False,,False,False,False,,False,,
31111,1205,2004.0,,1840.0,,,,2294.0,,5112.2,770.1,2343.0,,570.0,,,799.0,,635.0,,,,1089.0,,3907.2,-434.9,1138.0,,-635.0,,,,True,,,,False,,False,True,False,,True,,
31113,44,24.0,,,,,,47.0,,225.4,7.4,18.0,,,,,-20.0,,,,,,3.0,,181.4,-36.6,-26.0,,,,,,,,,,True,,False,False,False,,,,
31115,20,12.0,,0.0,,,,48.0,,13.6,15.0,13.0,,,,,-8.0,,-20.0,,,,28.0,,-6.4,-5.0,-7.0,,,,,,False,,,,False,,True,True,True,,,,
31117,10,6.0,,0.0,,,,44.0,,17.1,1.7,6.0,,,,,-4.0,,-10.0,,,,34.0,,7.1,-8.3,-4.0,,,,,,False,,,,False,,False,False,False,,,,
31119,1442,2214.0,,1561.0,,,,3364.0,,1337.0,1007.5,2402.0,,1418.5,,,772.0,,119.0,,,,1922.0,,-105.0,-434.5,960.0,,-23.5,,,,True,,,,False,,True,True,False,,True,,
31121,245,456.0,,432.0,,,,647.0,,1878.2,78.4,923.0,,,,,211.0,,187.0,,,,402.0,,1633.2,-166.6,678.0,,,,,,True,,,,False,,False,True,False,,,,
31123,192,234.0,,0.0,,,,210.0,,497.6,42.6,299.5,,,,,42.0,,-192.0,,,,18.0,,305.6,-149.4,107.5,,,,,,False,,,,True,,False,False,False,,,,
31125,160,228.0,,44.0,,,,245.0,,155.8,55.3,340.0,,,,,68.0,,-116.0,,,,85.0,,-4.2,-104.7,180.0,,,,,,False,,,,False,,True,False,False,,,,
31127,214,162.0,,110.0,,,,196.0,,123.4,97.3,256.0,,,,,-52.0,,-104.0,,,,-18.0,,-90.6,-116.7,42.0,,,,,,False,,,,True,,False,False,True,,,,
31129,143,162.0,,43.0,,,,157.0,,49.0,56.7,27.0,,,,,19.0,,-100.0,,,,14.0,,-94.0,-86.3,-116.0,,,,,,False,,,,True,,False,False,False,,,,
31131,417,744.0,,618.0,,,,622.0,,960.6,352.1,1269.0,,,,,327.0,,201.0,,,,205.0,,543.6,-64.9,852.0,,,,,,True,,,,True,,False,True,False,,,,
31133,105,90.0,,42.0,,,,86.0,,533.6,33.2,171.0,,,,,-15.0,,-63.0,,,,-19.0,,428.6,-71.8,66.0,,,,,,False,,,,False,,False,False,False,,,,
31135,114,282.0,,82.0,,,,115.0,,1504.3,71.4,266.5,,,,,168.0,,-32.0,,,,1.0,,1390.3,-42.6,152.5,,,,,,True,,,,True,,False,True,True,,,,
31137,283,378.0,,188.0,,,,509.0,,367.7,100.2,285.0,,,,,95.0,,-95.0,,,,226.0,,84.7,-182.8,2.0,,,,,,False,,,,False,,True,False,True,,,,
31139,193,300.0,,302.0,,,,445.0,,68.1,75.7,308.0,,,,,107.0,,109.0,,,,252.0,,-124.9,-117.3,115.0,,,,,,False,,,,False,,False,False,False,,,,
31141,1007,2724.0,,2057.0,,,,2453.0,,3971.3,1436.1,3001.0,,1682.9,,,1717.0,,1050.0,,,,1446.0,,2964.3,429.1,1994.0,,675.9,,,,True,,,,True,,False,True,False,,True,,
31143,78,168.0,,49.0,,,,269.0,,130.1,10.1,150.0,,,,,90.0,,-29.0,,,,191.0,,52.1,-68.0,72.0,,,,,,True,,,,False,,True,True,True,,,,
31145,503,462.0,,314.0,,,,573.0,,362.1,85.5,296.0,,,,,-41.0,,-189.0,,,,70.0,,-140.9,-417.5,-207.0,,,,,,False,,,,False,,False,False,False,,,,
31147,258,300.0,,333.0,,,,229.0,,281.1,158.0,460.0,,,,,42.0,,75.0,,,,-29.0,,23.1,-100.0,202.0,,,,,,False,,,,True,,True,False,False,,,,
31149,31,18.0,,0.0,,,,185.0,,0.8,19.5,25.0,,,,,-13.0,,-31.0,,,,154.0,,-30.2,-11.5,-6.0,,,,,,False,,,,False,,False,True,True,,,,
31151,504,834.0,,4.0,,,,910.0,,620.9,453.8,1017.0,,588.6,,,330.0,,-500.0,,,,406.0,,116.9,-50.2,513.0,,84.6,,,,False,,,,False,,True,True,False,,True,,
31153,6629,7656.0,,8290.0,,,,6761.0,,11588.7,6224.9,9265.0,,8019.8,,,1027.0,,1661.0,,,,132.0,,4959.7,-404.1,2636.0,,1390.8,,,,False,,,,True,,False,True,False,,False,,
31155,727,810.0,,631.0,,,,862.0,,1594.5,399.7,1089.0,,,,,83.0,,-96.0,,,,135.0,,867.5,-327.3,362.0,,,,,,False,,,,False,,False,False,False,,,,
31157,762,3474.0,,2332.0,,,,2297.0,,10714.7,1304.7,2702.0,,1635.7,,,2712.0,,1570.0,,,,1535.0,,9952.7,542.7,1940.0,,873.7,,,,True,,,,True,,False,True,True,,True,,
31159,473,642.0,,714.0,,,,942.0,,719.2,256.8,731.0,,,,,169.0,,241.0,,,,469.0,,246.2,-216.2,258.0,,,,,,False,,,,False,,False,False,False,,,,
31161,166,198.0,,0.0,,,,218.0,,124.1,68.4,125.0,,,,,32.0,,-166.0,,,,52.0,,-41.9,-97.6,-41.0,,,,,,False,,,,False,,False,False,False,,,,
31163,56,114.0,,30.0,,,,123.0,,37.7,16.4,149.0,,,,,58.0,,-26.0,,,,67.0,,-18.3,-39.6,93.0,,,,,,True,,,,False,,True,True,False,,,,
31165,13,12.0,,0.0,,,,55.0,,447.9,3.1,6.0,,,,,-1.0,,-13.0,,,,42.0,,434.9,-9.9,-7.0,,,,,,False,,,,False,,False,False,False,,,,
31167,167,168.0,,112.0,,,,329.0,,86.8,23.5,241.5,,,,,1.0,,-55.0,,,,162.0,,-80.2,-143.5,74.5,,,,,,False,,,,False,,False,False,False,,,,
31169,205,354.0,,132.0,,,,199.0,,1983.6,70.0,425.0,,,,,149.0,,-73.0,,,,-6.0,,1778.6,-135.0,220.0,,,,,,True,,,,True,,False,True,False,,,,
31171,18,30.0,,0.0,,,,46.0,,32.1,10.8,17.0,,,,,12.0,,-18.0,,,,28.0,,14.1,-7.2,-1.0,,,,,,False,,,,False,,False,True,True,,,,
31173,229,348.0,,202.0,,,,382.0,,250.1,157.1,321.0,,,,,119.0,,-27.0,,,,153.0,,21.1,-71.9,92.0,,,,,,True,,,,False,,True,True,True,,,,
