,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
29055,944,608.0,,,,,418.0,,1351.9,,10.0,-336.0,,,,,-526.0,,407.9,,-934.0,,,,,False,,False,,False
29057,212,112.0,,,,,123.0,,211.3,,91.0,-100.0,,,,,-89.0,,-0.7,,-121.0,,,,,True,,True,,False
29059,280,488.0,,,,,316.0,,1887.3,,248.0,208.0,,,,,36.0,,1607.3,,-32.0,,,,,True,,False,,True
29061,226,72.0,,,,,159.0,,161.4,,31.0,-154.0,,,,,-67.0,,-64.6,,-195.0,,,,,True,,True,,False
29063,427,232.0,,,,,215.0,,802.4,,68.0,-195.0,,,,,-212.0,,375.4,,-359.0,,,,,False,,False,,False
29065,407,256.0,,,,,290.0,,506.8,,239.0,-151.0,,,,,-117.0,,99.8,,-168.0,,,,,True,,True,,False
29067,295,176.0,,,,,291.0,,138.7,,30.0,-119.0,,,,,-4.0,,-156.3,,-265.0,,,,,True,,False,,False
29069,844,752.0,,,,,1232.0,,1610.4,450.9,219.0,-92.0,,,,,388.0,,766.4,-393.1,-625.0,,,,,False,,False,False,False
29071,3429,2696.0,,,,,1882.0,,4858.4,1507.3,3490.0,-733.0,,,,,-1547.0,,1429.4,-1921.7,61.0,,,,,False,,False,False,True
29073,373,296.0,,,,,187.0,,708.1,,179.0,-77.0,,,,,-186.0,,335.1,,-194.0,,,,,False,,False,,False
29075,394,112.0,,,,,111.0,,83.6,,77.0,-282.0,,,,,-283.0,,-310.4,,-317.0,,,,,False,,False,,False
29077,8523,6288.0,,,,,5948.0,,5142.5,4859.7,8453.0,-2235.0,,,,,-2575.0,,-3380.5,-3663.3,-70.0,,,,,False,,False,False,True
29079,375,208.0,,,,,254.0,,125.1,,217.0,-167.0,,,,,-121.0,,-249.9,,-158.0,,,,,True,,False,,True
29081,405,80.0,,,,,156.0,,96.6,,17.0,-325.0,,,,,-249.0,,-308.4,,-388.0,,,,,True,,True,,False
29083,959,528.0,,,,,449.0,,655.8,,8.0,-431.0,,,,,-510.0,,-303.2,,-951.0,,,,,False,,True,,False
29085,166,488.0,,,,,140.0,,394.3,,1.0,322.0,,,,,-26.0,,228.3,,-165.0,,,,,True,,True,,True
29087,199,80.0,,,,,58.0,,77.0,,46.0,-119.0,,,,,-141.0,,-122.0,,-153.0,,,,,False,,False,,False
29089,343,168.0,,,,,177.0,,184.8,,99.0,-175.0,,,,,-166.0,,-158.2,,-244.0,,,,,True,,True,,False
29091,979,1216.0,,,,,1334.0,,1992.0,,596.0,237.0,,,,,355.0,,1013.0,,-383.0,,,,,False,,False,,False
29093,271,120.0,,,,,132.0,,148.1,,132.0,-151.0,,,,,-139.0,,-122.9,,-139.0,,,,,True,,True,,True
29095,12174,5720.0,,,,,7476.0,,7197.0,4905.3,3893.0,-6454.0,,,,,-4698.0,,-4977.0,-7268.7,-8281.0,,,,,True,,True,False,False
29097,4167,3456.0,,,,,2767.0,,3846.1,1751.6,2043.0,-711.0,,,,,-1400.0,,-320.9,-2415.4,-2124.0,,,,,False,,True,False,False
29099,8621,4120.0,,,,,3419.0,,3843.7,1830.9,2763.0,-4501.0,,,,,-5202.0,,-4777.3,-6790.1,-5858.0,,,,,False,,False,False,False
29101,1600,920.0,,,,,862.0,,1068.3,606.9,514.0,-680.0,,,,,-738.0,,-531.7,-993.1,-1086.0,,,,,False,,True,False,False
29103,83,32.0,,,,,68.0,,53.5,,55.0,-51.0,,,,,-15.0,,-29.5,,-28.0,,,,,True,,True,,True
29105,1182,744.0,,,,,859.0,,1425.7,,13.0,-438.0,,,,,-323.0,,243.7,,-1169.0,,,,,True,,True,,False
29107,1095,840.0,,,,,551.0,,1400.9,,271.0,-255.0,,,,,-544.0,,305.9,,-824.0,,,,,False,,False,,False
29109,1074,920.0,,,,,940.0,,1754.2,,335.0,-154.0,,,,,-134.0,,680.2,,-739.0,,,,,True,,False,,False
29111,303,224.0,,,,,157.0,,505.6,,104.0,-79.0,,,,,-146.0,,202.6,,-199.0,,,,,False,,False,,False
29113,2150,1280.0,,,,,748.0,,2386.6,525.6,24.0,-870.0,,,,,-1402.0,,236.6,-1624.4,-2126.0,,,,,False,,True,False,False
29115,232,120.0,,,,,253.0,,102.2,,112.0,-112.0,,,,,21.0,,-129.8,,-120.0,,,,,True,,False,,False
29117,413,192.0,,,,,325.0,,244.4,,4.0,-221.0,,,,,-88.0,,-168.6,,-409.0,,,,,True,,True,,False
29119,358,416.0,,,,,673.0,,359.2,344.9,245.0,58.0,,,,,315.0,,1.2,-13.1,-113.0,,,,,False,,True,True,False
29121,641,344.0,,,,,282.0,,460.0,,330.0,-297.0,,,,,-359.0,,-181.0,,-311.0,,,,,False,,True,,False
29123,603,520.0,,,,,218.0,,759.1,,87.0,-83.0,,,,,-385.0,,156.1,,-516.0,,,,,False,,False,,False
29125,233,344.0,,,,,116.0,,1612.7,,145.0,111.0,,,,,-117.0,,1379.7,,-88.0,,,,,False,,False,,True
29127,1273,808.0,,,,,563.0,,1233.5,,883.0,-465.0,,,,,-710.0,,-39.5,,-390.0,,,,,False,,True,,True
29129,89,32.0,,,,,64.0,,6.2,,115.0,-57.0,,,,,-25.0,,-82.8,,26.0,,,,,True,,False,,True
29131,1020,976.0,,,,,498.0,,1388.0,,1233.0,-44.0,,,,,-522.0,,368.0,,213.0,,,,,False,,False,,False
29133,648,176.0,,,,,315.0,,504.4,,45.0,-472.0,,,,,-333.0,,-143.6,,-603.0,,,,,True,,True,,False
29135,766,704.0,,,,,312.0,,2923.9,,122.0,-62.0,,,,,-454.0,,2157.9,,-644.0,,,,,False,,False,,False
29137,308,352.0,,,,,89.0,,862.2,,141.0,44.0,,,,,-219.0,,554.2,,-167.0,,,,,False,,False,,False
29139,287,400.0,,,,,113.0,,3009.8,,165.0,113.0,,,,,-174.0,,2722.8,,-122.0,,,,,False,,False,,False
29141,676,664.0,,,,,315.0,,1222.6,,13.0,-12.0,,,,,-361.0,,546.6,,-663.0,,,,,False,,False,,False
29143,755,488.0,,,,,393.0,,832.3,,122.0,-267.0,,,,,-362.0,,77.3,,-633.0,,,,,False,,True,,False
29145,1217,1272.0,,,,,1712.0,,1112.7,1476.3,432.0,55.0,,,,,495.0,,-104.3,259.3,-785.0,,,,,False,,False,False,False
29147,1051,1072.0,,,,,443.0,,1069.6,696.5,83.0,21.0,,,,,-608.0,,18.6,-354.5,-968.0,,,,,False,,True,False,False
29149,273,168.0,,,,,322.0,,187.3,,3.0,-105.0,,,,,49.0,,-85.7,,-270.0,,,,,True,,True,,False
29151,601,688.0,,,,,247.0,,1270.9,,132.0,87.0,,,,,-354.0,,669.9,,-469.0,,,,,False,,False,,False
29153,141,192.0,,,,,148.0,,591.0,,52.0,51.0,,,,,7.0,,450.0,,-89.0,,,,,True,,False,,False
29155,500,344.0,,,,,558.0,,591.1,,181.0,-156.0,,,,,58.0,,91.1,,-319.0,,,,,True,,True,,False
29157,950,608.0,,,,,314.0,,635.7,,154.0,-342.0,,,,,-636.0,,-314.3,,-796.0,,,,,False,,True,,False
29159,2122,1552.0,,,,,1146.0,,1840.4,400.0,38.0,-570.0,,,,,-976.0,,-281.6,-1722.0,-2084.0,,,,,False,,True,False,False
29161,1476,832.0,,,,,897.0,,1017.7,,164.0,-644.0,,,,,-579.0,,-458.3,,-1312.0,,,,,True,,True,,False
29163,859,296.0,,,,,281.0,,948.7,,118.0,-563.0,,,,,-578.0,,89.7,,-741.0,,,,,False,,True,,False
29165,1232,656.0,,,,,990.0,,1011.3,,475.0,-576.0,,,,,-242.0,,-220.7,,-757.0,,,,,True,,True,,False
29167,679,1264.0,,,,,643.0,,890.0,,6.0,585.0,,,,,-36.0,,211.0,,-673.0,,,,,True,,True,,False
29169,1435,920.0,,,,,1163.0,,1696.1,,676.0,-515.0,,,,,-272.0,,261.1,,-759.0,,,,,True,,True,,False
29171,137,56.0,,,,,76.0,,189.4,,36.0,-81.0,,,,,-61.0,,52.4,,-101.0,,,,,True,,True,,False
29173,410,168.0,,,,,131.0,,183.3,,0.0,-242.0,,,,,-279.0,,-226.7,,-410.0,,,,,False,,True,,False
29175,895,632.0,,,,,589.0,,2077.9,,207.0,-263.0,,,,,-306.0,,1182.9,,-688.0,,,,,False,,False,,False
29177,756,360.0,,,,,442.0,,492.6,,271.0,-396.0,,,,,-314.0,,-263.4,,-485.0,,,,,True,,True,,False
29179,130,232.0,,,,,91.0,,877.1,,133.0,102.0,,,,,-39.0,,747.1,,3.0,,,,,True,,False,,True
29181,367,240.0,,,,,264.0,,814.1,,84.0,-127.0,,,,,-103.0,,447.1,,-283.0,,,,,True,,False,,False
29183,14892,8808.0,,,,,4893.0,,10806.2,3300.3,4259.0,-6084.0,,,,,-9999.0,,-4085.8,-11591.7,-10633.0,,,,,False,,True,False,False
29185,307,80.0,,,,,145.0,,137.0,,25.0,-227.0,,,,,-162.0,,-170.0,,-282.0,,,,,True,,True,,False
29186,909,880.0,,,,,266.0,,3255.9,,177.0,-29.0,,,,,-643.0,,2346.9,,-732.0,,,,,False,,False,,False
29187,3287,1960.0,,,,,1506.0,,1988.3,1380.4,497.0,-1327.0,,,,,-1781.0,,-1298.7,-1906.6,-2790.0,,,,,False,,True,False,False
29189,35258,17512.0,,,,,12685.0,,16030.4,7078.4,9339.0,-17746.0,,,,,-22573.0,,-19227.6,-28179.6,-25919.0,,,,,False,,False,False,False
29195,956,536.0,,,,,530.0,,508.0,,163.0,-420.0,,,,,-426.0,,-448.0,,-793.0,,,,,False,,False,,False
29197,147,48.0,,,,,86.0,,168.0,,59.0,-99.0,,,,,-61.0,,21.0,,-88.0,,,,,True,,True,,True
29199,146,72.0,,,,,98.0,,136.6,,25.0,-74.0,,,,,-48.0,,-9.4,,-121.0,,,,,True,,True,,False
29201,1742,1136.0,,,,,905.0,,1456.7,409.5,777.0,-606.0,,,,,-837.0,,-285.3,-1332.5,-965.0,,,,,False,,True,False,False
29203,145,280.0,,,,,130.0,,733.6,,87.0,135.0,,,,,-15.0,,588.6,,-58.0,,,,,True,,False,,True
29205,173,80.0,,,,,83.0,,199.3,,40.0,-93.0,,,,,-90.0,,26.3,,-133.0,,,,,True,,True,,False
29207,1045,672.0,,,,,855.0,,1482.6,,192.0,-373.0,,,,,-190.0,,437.6,,-853.0,,,,,True,,False,,False
29209,811,624.0,,,,,524.0,,910.8,,142.0,-187.0,,,,,-287.0,,99.8,,-669.0,,,,,False,,True,,False
29211,278,624.0,,,,,152.0,,443.7,,10.0,346.0,,,,,-126.0,,165.7,,-268.0,,,,,True,,True,,True
29213,1802,1560.0,,,,,1215.0,,1775.9,706.4,49.0,-242.0,,,,,-587.0,,-26.1,-1095.6,-1753.0,,,,,False,,True,False,False
29215,660,424.0,,,,,690.0,,898.7,,6.0,-236.0,,,,,30.0,,238.7,,-654.0,,,,,True,,False,,False
29217,575,328.0,,,,,408.0,,722.3,,111.0,-247.0,,,,,-167.0,,147.3,,-464.0,,,,,True,,True,,False
29219,922,480.0,,,,,453.0,,682.2,,180.0,-442.0,,,,,-469.0,,-239.8,,-742.0,,,,,False,,True,,False
29221,1001,680.0,,,,,569.0,,1031.2,,283.0,-321.0,,,,,-432.0,,30.2,,-718.0,,,,,False,,True,,False
29223,325,176.0,,,,,223.0,,143.3,,10.0,-149.0,,,,,-102.0,,-181.7,,-315.0,,,,,True,,False,,False
29225,1092,992.0,,,,,757.0,,1220.5,609.4,387.0,-100.0,,,,,-335.0,,128.5,-482.6,-705.0,,,,,False,,False,False,False
29227,81,40.0,,,,,46.0,,290.5,,13.0,-41.0,,,,,-35.0,,209.5,,-68.0,,,,,True,,False,,False
29229,396,240.0,,,,,442.0,,178.2,,128.0,-156.0,,,,,46.0,,-217.8,,-268.0,,,,,True,,False,,False
29510,7766,4120.0,,,,,4090.0,,3902.9,1714.1,2122.0,-3646.0,,,,,-3676.0,,-3863.1,-6051.9,-5644.0,,,,,False,,False,False,False
30001,478,160.0,,,,,179.0,,489.3,,62.0,-318.0,,,,,-299.0,,11.3,,-416.0,,,,,True,,True,,False
30003,673,544.0,,,,,700.0,,1590.5,353.6,115.0,-129.0,,,,,27.0,,917.5,-319.4,-558.0,,,,,True,,False,False,False
30005,252,624.0,,,,,165.0,,1374.5,,52.0,372.0,,,,,-87.0,,1122.5,,-200.0,,,,,True,,False,,True
30007,200,216.0,,,,,175.0,,3020.9,,73.0,16.0,,,,,-25.0,,2820.9,,-127.0,,,,,False,,False,,False
30009,404,304.0,,,,,310.0,,660.5,,191.0,-100.0,,,,,-94.0,,256.5,,-213.0,,,,,True,,False,,False
30011,75,160.0,,,,,64.0,,565.9,,4.0,85.0,,,,,-11.0,,490.9,,-71.0,,,,,True,,False,,True
30013,4391,3944.0,,,,,6117.0,,8197.9,4052.1,1641.0,-447.0,,,,,1726.0,,3806.9,-338.9,-2750.0,,,,,False,,False,True,False
30015,246,216.0,,,,,267.0,,2532.8,,111.0,-30.0,,,,,21.0,,2286.8,,-135.0,,,,,True,,False,,False
30017,609,696.0,,,,,643.0,,4310.7,,179.0,87.0,,,,,34.0,,3701.7,,-430.0,,,,,True,,False,,False
30019,90,168.0,,,,,48.0,,738.0,,50.0,78.0,,,,,-42.0,,648.0,,-40.0,,,,,True,,False,,True
30021,695,528.0,,,,,570.0,,2115.3,,2.0,-167.0,,,,,-125.0,,1420.3,,-693.0,,,,,True,,False,,False
30023,371,576.0,,,,,331.0,,1388.2,,7.0,205.0,,,,,-40.0,,1017.2,,-364.0,,,,,True,,False,,False
30025,181,304.0,,,,,181.0,,1411.4,,82.0,123.0,,,,,0.0,,1230.4,,-99.0,,,,,True,,False,,True
30027,600,424.0,,,,,876.0,,1268.1,,230.0,-176.0,,,,,276.0,,668.1,,-370.0,,,,,False,,False,,False
30029,5132,4320.0,,,,,5359.0,,10911.9,1815.0,1381.0,-812.0,,,,,227.0,,5779.9,-3317.0,-3751.0,,,,,True,,False,False,False
30031,5656,5752.0,,,,,2050.0,,18213.0,6615.9,1546.0,96.0,,,,,-3606.0,,12557.0,959.9,-4110.0,,,,,False,,False,False,False
30033,40,0.0,,,,,70.0,,206.7,,1.0,-40.0,,,,,30.0,,166.7,,-39.0,,,,,True,,False,,True
30035,357,1200.0,,,,,810.0,,1286.7,,6.0,843.0,,,,,453.0,,929.7,,-351.0,,,,,True,,False,,True
30037,26,24.0,,,,,70.0,,307.1,,5.0,-2.0,,,,,44.0,,281.1,,-21.0,,,,,False,,False,,False
30039,92,88.0,,,,,64.0,,365.6,,44.0,-4.0,,,,,-28.0,,273.6,,-48.0,,,,,False,,False,,False
30041,756,1320.0,,,,,1374.0,,4514.1,,154.0,564.0,,,,,618.0,,3758.1,,-602.0,,,,,False,,False,,False
30043,554,344.0,,,,,224.0,,968.7,,332.0,-210.0,,,,,-330.0,,414.7,,-222.0,,,,,False,,False,,False
30045,62,0.0,,,,,48.0,,113.2,,1.0,-62.0,,,,,-14.0,,51.2,,-61.0,,,,,True,,True,,True
30047,837,744.0,,,,,1005.0,,2477.4,,546.0,-93.0,,,,,168.0,,1640.4,,-291.0,,,,,False,,False,,False
30049,3514,2168.0,,,,,2036.0,,17015.3,,1070.0,-1346.0,,,,,-1478.0,,13501.3,,-2444.0,,,,,False,,False,,False
30051,69,48.0,,,,,67.0,,57.9,,77.0,-21.0,,,,,-2.0,,-11.1,,8.0,,,,,True,,True,,True
30053,712,352.0,,,,,211.0,,1127.7,,195.0,-360.0,,,,,-501.0,,415.7,,-517.0,,,,,False,,False,,False
30055,77,32.0,,,,,153.0,,210.6,,3.0,-45.0,,,,,76.0,,133.6,,-74.0,,,,,False,,False,,False
30057,303,312.0,,,,,107.0,,558.1,,9.0,9.0,,,,,-196.0,,255.1,,-294.0,,,,,False,,False,,False
30059,27,152.0,,,,,128.0,,622.0,,22.0,125.0,,,,,101.0,,595.0,,-5.0,,,,,True,,False,,True
30061,148,8.0,,,,,62.0,,51.8,,1.0,-140.0,,,,,-86.0,,-96.2,,-147.0,,,,,True,,True,,False
30063,3870,3392.0,,,,,2789.0,,13722.5,2459.7,2110.0,-478.0,,,,,-1081.0,,9852.5,-1410.3,-1760.0,,,,,False,,False,False,False
30065,139,264.0,,,,,497.0,,1491.9,,74.0,125.0,,,,,358.0,,1352.9,,-65.0,,,,,False,,False,,True
30067,579,408.0,,,,,513.0,,1993.3,,335.0,-171.0,,,,,-66.0,,1414.3,,-244.0,,,,,True,,False,,False
30069,9,0.0,,,,,64.0,,9.2,,22.0,-9.0,,,,,55.0,,0.2,,13.0,,,,,False,,True,,False
30071,228,248.0,,,,,249.0,,275.7,,49.0,20.0,,,,,21.0,,47.7,,-179.0,,,,,False,,False,,False
30073,196,368.0,,,,,338.0,,664.6,,98.0,172.0,,,,,142.0,,468.6,,-98.0,,,,,True,,False,,True
30075,38,88.0,,,,,95.0,,253.9,,15.0,50.0,,,,,57.0,,215.9,,-23.0,,,,,False,,False,,True
30077,608,744.0,,,,,186.0,,2671.7,,214.0,136.0,,,,,-422.0,,2063.7,,-394.0,,,,,False,,False,,False
30079,91,8.0,,,,,65.0,,57.5,,2.0,-83.0,,,,,-26.0,,-33.5,,-89.0,,,,,True,,True,,False
30081,1556,984.0,,,,,1070.0,,5721.9,,436.0,-572.0,,,,,-486.0,,4165.9,,-1120.0,,,,,True,,False,,False
30083,517,816.0,,,,,849.0,,3703.0,,14.0,299.0,,,,,332.0,,3186.0,,-503.0,,,,,False,,False,,False
30085,431,664.0,,,,,664.0,,1083.3,,42.0,233.0,,,,,233.0,,652.3,,-389.0,,,,,False,,False,,False
30087,284,880.0,,,,,382.0,,234.8,,404.0,596.0,,,,,98.0,,-49.2,,120.0,,,,,True,,True,,True
30089,315,152.0,,,,,133.0,,218.5,,251.0,-163.0,,,,,-182.0,,-96.5,,-64.0,,,,,False,,True,,True
30091,267,160.0,,,,,129.0,,1064.7,,32.0,-107.0,,,,,-138.0,,797.7,,-235.0,,,,,False,,False,,False
30093,2309,616.0,,,,,1080.0,,2460.0,,657.0,-1693.0,,,,,-1229.0,,151.0,,-1652.0,,,,,True,,True,,True
30095,303,240.0,,,,,303.0,,2228.7,,39.0,-63.0,,,,,0.0,,1925.7,,-264.0,,,,,True,,False,,False
30097,215,208.0,,,,,120.0,,636.6,,56.0,-7.0,,,,,-95.0,,421.6,,-159.0,,,,,False,,False,,False
30099,209,56.0,,,,,211.0,,497.5,,16.0,-153.0,,,,,2.0,,288.5,,-193.0,,,,,True,,False,,False
30101,338,232.0,,,,,337.0,,51.6,,0.0,-106.0,,,,,-1.0,,-286.4,,-338.0,,,,,True,,False,,False
30103,19,48.0,,,,,73.0,,335.7,,7.0,29.0,,,,,54.0,,316.7,,-12.0,,,,,False,,False,,True
30105,259,488.0,,,,,685.0,,876.7,,2.0,229.0,,,,,426.0,,617.7,,-257.0,,,,,False,,False,,False
30107,69,80.0,,,,,150.0,,77.9,,36.0,11.0,,,,,81.0,,8.9,,-33.0,,,,,False,,True,,False
30109,69,32.0,,,,,62.0,,78.4,,6.0,-37.0,,,,,-7.0,,9.4,,-63.0,,,,,True,,True,,False
30111,6712,8392.0,,,,,6631.0,,16330.1,4910.6,9480.0,1680.0,,,,,-81.0,,9618.1,-1801.4,2768.0,,,,,True,,False,False,False
31001,1296,840.0,,,,,1065.0,,2055.0,,400.0,-456.0,,,,,-231.0,,759.0,,-896.0,,,,,True,,False,,False
31003,248,168.0,,,,,251.0,,396.2,,119.0,-80.0,,,,,3.0,,148.2,,-129.0,,,,,True,,False,,False
31005,13,8.0,,,,,24.0,,67.0,,15.0,-5.0,,,,,11.0,,54.0,,2.0,,,,,False,,False,,True
31007,21,0.0,,,,,40.0,,238.0,,0.0,-21.0,,,,,19.0,,217.0,,-21.0,,,,,True,,False,,False
31009,15,8.0,,,,,31.0,,5.2,,26.0,-7.0,,,,,16.0,,-9.8,,11.0,,,,,False,,False,,False
31011,245,224.0,,,,,178.0,,301.9,,76.0,-21.0,,,,,-67.0,,56.9,,-169.0,,,,,False,,False,,False
31013,495,400.0,,,,,388.0,,3575.0,,87.0,-95.0,,,,,-107.0,,3080.0,,-408.0,,,,,False,,False,,False
31015,85,104.0,,,,,141.0,,552.5,,14.0,19.0,,,,,56.0,,467.5,,-71.0,,,,,False,,False,,False
31017,126,104.0,,,,,101.0,,208.6,,62.0,-22.0,,,,,-25.0,,82.6,,-64.0,,,,,False,,False,,False
31019,2234,1760.0,,,,,1470.0,,2492.5,552.8,388.0,-474.0,,,,,-764.0,,258.5,-1681.2,-1846.0,,,,,False,,True,False,False
31021,362,288.0,,,,,129.0,,665.0,,102.0,-74.0,,,,,-233.0,,303.0,,-260.0,,,,,False,,False,,False
31023,410,352.0,,,,,202.0,,714.7,,108.0,-58.0,,,,,-208.0,,304.7,,-302.0,,,,,False,,False,,False
31025,1007,616.0,,,,,357.0,,1357.3,,587.0,-391.0,,,,,-650.0,,350.3,,-420.0,,,,,False,,True,,False
31027,389,168.0,,,,,335.0,,141.2,,185.0,-221.0,,,,,-54.0,,-247.8,,-204.0,,,,,True,,False,,True
31029,185,144.0,,,,,97.0,,196.4,,30.0,-41.0,,,,,-88.0,,11.4,,-155.0,,,,,False,,True,,False
31031,169,104.0,,,,,189.0,,165.5,,69.0,-65.0,,,,,20.0,,-3.5,,-100.0,,,,,True,,True,,False
31033,597,360.0,,,,,216.0,,1097.5,,195.0,-237.0,,,,,-381.0,,500.5,,-402.0,,,,,False,,False,,False
31035,327,280.0,,,,,91.0,,874.7,,83.0,-47.0,,,,,-236.0,,547.7,,-244.0,,,,,False,,False,,False
31037,458,552.0,,,,,453.0,,281.1,,7.0,94.0,,,,,-5.0,,-176.9,,-451.0,,,,,True,,False,,False
31039,455,328.0,,,,,269.0,,635.2,,62.0,-127.0,,,,,-186.0,,180.2,,-393.0,,,,,False,,False,,False
31041,374,320.0,,,,,317.0,,1214.0,,168.0,-54.0,,,,,-57.0,,840.0,,-206.0,,,,,False,,False,,False
31043,869,616.0,,,,,767.0,,471.4,453.3,763.0,-253.0,,,,,-102.0,,-397.6,-415.7,-106.0,,,,,True,,False,False,True
31045,272,344.0,,,,,388.0,,1037.1,,177.0,72.0,,,,,116.0,,765.1,,-95.0,,,,,False,,False,,False
31047,1050,704.0,,,,,754.0,,653.5,265.2,86.0,-346.0,,,,,-296.0,,-396.5,-784.8,-964.0,,,,,True,,False,False,False
31049,52,56.0,,,,,49.0,,25.9,,49.0,4.0,,,,,-3.0,,-26.1,,-3.0,,,,,True,,False,,True
31051,314,80.0,,,,,185.0,,170.3,,35.0,-234.0,,,,,-129.0,,-143.7,,-279.0,,,,,True,,True,,False
31053,1884,1440.0,,,,,1194.0,,1370.5,1018.7,275.0,-444.0,,,,,-690.0,,-513.5,-865.3,-1609.0,,,,,False,,False,False,False
31055,27966,15496.0,,,,,11983.0,,14652.5,16517.7,6679.0,-12470.0,,,,,-15983.0,,-13313.5,-11448.3,-21287.0,,,,,False,,False,True,False
31057,67,80.0,,,,,47.0,,353.4,,54.0,13.0,,,,,-20.0,,286.4,,-13.0,,,,,False,,False,,False
31059,276,272.0,,,,,95.0,,414.9,,170.0,-4.0,,,,,-181.0,,138.9,,-106.0,,,,,False,,False,,False
31061,110,40.0,,,,,80.0,,127.7,,3.0,-70.0,,,,,-30.0,,17.7,,-107.0,,,,,True,,True,,False
31063,100,56.0,,,,,52.0,,274.8,,37.0,-44.0,,,,,-48.0,,174.8,,-63.0,,,,,False,,False,,False
31065,251,136.0,,,,,122.0,,250.3,,66.0,-115.0,,,,,-129.0,,-0.7,,-185.0,,,,,False,,True,,False
31067,1178,584.0,,,,,397.0,,1627.8,,144.0,-594.0,,,,,-781.0,,449.8,,-1034.0,,,,,False,,True,,False
31069,44,232.0,,,,,60.0,,75.6,,58.0,188.0,,,,,16.0,,31.6,,14.0,,,,,True,,True,,True
31071,94,80.0,,,,,58.0,,414.0,,25.0,-14.0,,,,,-36.0,,320.0,,-69.0,,,,,False,,False,,False
31073,96,24.0,,,,,88.0,,61.5,,8.0,-72.0,,,,,-8.0,,-34.5,,-88.0,,,,,True,,True,,False
31075,18,8.0,,,,,29.0,,7.3,,9.0,-10.0,,,,,11.0,,-10.7,,-9.0,,,,,False,,False,,True
31077,134,8.0,,,,,73.0,,17.2,,1.0,-126.0,,,,,-61.0,,-116.8,,-133.0,,,,,True,,True,,False
31079,2902,1616.0,,,,,2653.0,,1747.3,1642.8,427.0,-1286.0,,,,,-249.0,,-1154.7,-1259.2,-2475.0,,,,,True,,True,True,False
31081,443,160.0,,,,,197.0,,172.6,,103.0,-283.0,,,,,-246.0,,-270.4,,-340.0,,,,,True,,True,,False
31083,112,96.0,,,,,85.0,,84.3,,57.0,-16.0,,,,,-27.0,,-27.7,,-55.0,,,,,False,,False,,False
31085,29,40.0,,,,,41.0,,334.5,,6.0,11.0,,,,,12.0,,305.5,,-23.0,,,,,False,,False,,False
31087,122,104.0,,,,,62.0,,628.6,,54.0,-18.0,,,,,-60.0,,506.6,,-68.0,,,,,False,,False,,False
31089,316,464.0,,,,,519.0,,981.2,,118.0,148.0,,,,,203.0,,665.2,,-198.0,,,,,False,,False,,False
31091,24,32.0,,,,,38.0,,3.6,,8.0,8.0,,,,,14.0,,-20.4,,-16.0,,,,,False,,False,,False
31093,285,264.0,,,,,192.0,,241.5,,191.0,-21.0,,,,,-93.0,,-43.5,,-94.0,,,,,False,,False,,False
31095,443,160.0,,,,,122.0,,120.9,,73.0,-283.0,,,,,-321.0,,-322.1,,-370.0,,,,,False,,False,,False
31097,379,112.0,,,,,74.0,,122.4,,70.0,-267.0,,,,,-305.0,,-256.6,,-309.0,,,,,False,,True,,False
31099,309,32.0,,,,,150.0,,150.1,,15.0,-277.0,,,,,-159.0,,-158.9,,-294.0,,,,,True,,True,,False
31101,437,176.0,,,,,207.0,,517.4,,112.0,-261.0,,,,,-230.0,,80.4,,-325.0,,,,,True,,True,,False
31103,29,0.0,,,,,51.0,,15.9,,0.0,-29.0,,,,,22.0,,-13.1,,-29.0,,,,,True,,True,,False
31105,259,160.0,,,,,121.0,,574.6,,113.0,-99.0,,,,,-138.0,,315.6,,-146.0,,,,,False,,False,,False
31107,371,248.0,,,,,381.0,,215.2,,91.0,-123.0,,,,,10.0,,-155.8,,-280.0,,,,,True,,False,,False
31109,12032,6864.0,,,,,7108.0,,6073.3,6260.3,4183.0,-5168.0,,,,,-4924.0,,-5958.7,-5771.7,-7849.0,,,,,True,,False,False,False
31111,1931,1496.0,,,,,1240.0,,5530.6,,446.0,-435.0,,,,,-691.0,,3599.6,,-1485.0,,,,,False,,False,,False
31113,57,8.0,,,,,35.0,,56.7,,22.0,-49.0,,,,,-22.0,,-0.3,,-35.0,,,,,True,,True,,True
31115,27,8.0,,,,,28.0,,197.4,,2.0,-19.0,,,,,1.0,,170.4,,-25.0,,,,,True,,False,,False
31117,13,0.0,,,,,33.0,,25.7,,0.0,-13.0,,,,,20.0,,12.7,,-13.0,,,,,False,,True,,False
