,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48413,26,84.0,,88.1,,82.0,0.0,,,,,43.2,,82.0,,89.5,,24.7,,94.0,59.0,,76.0,,,,,,,,,,89.6,58.0,,62.1,,56.0,-26.0,,,,,17.2,,56.0,,63.5,,-1.3,,68.0,33.0,,50.0,,,,,,,,,,63.6,,False,,True,True,,,,,True,,True,,False,,True,,False,True,,True,,,,,,,,,,False
48415,324,336.0,,331.6,,326.0,282.0,,,,,233.3,,453.0,,487.1,,257.9,,142.0,207.2,,420.0,,,,,,,,,,431.6,12.0,,7.6,,2.0,-42.0,,,,,-90.7,,129.0,,163.1,,-66.1,,-182.0,-116.8,,96.0,,,,,,,,,,107.6,,True,,True,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
48417,44,20.0,,22.6,,12.0,0.0,,,,,15.3,,60.0,,0.0,,7.6,,8.0,12.0,,33.0,,,,,,,,,,16.7,-24.0,,-21.4,,-32.0,-44.0,,,,,-28.7,,16.0,,-44.0,,-36.4,,-36.0,-32.0,,-11.0,,,,,,,,,,-27.3,,True,,False,False,,,,,False,,True,,False,,False,,False,False,,True,,,,,,,,,,False
48419,163,16.0,,15.7,,30.0,43.0,,,,,33.2,,266.0,,31.1,,85.4,,38.0,27.8,,231.0,,,,,,,,,,28.8,-147.0,,-147.3,,-133.0,-120.0,,,,,-129.8,,103.0,,-131.9,,-77.6,,-125.0,-135.2,,68.0,,,,,,,,,,-134.2,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,True
48421,14,4.0,,4.2,,4.0,0.0,,,,,9.4,,49.0,,4.7,,0.9,,8.0,6.1,,30.0,,,,,,,,,,4.8,-10.0,,-9.8,,-10.0,-14.0,,,,,-4.6,,35.0,,-9.3,,-13.1,,-6.0,-7.9,,16.0,,,,,,,,,,-9.2,,True,,False,False,,,,,True,,False,,True,,False,,True,True,,False,,,,,,,,,,True
48423,2744,780.0,,398.0,,761.0,361.0,,,,,1099.6,,2395.0,,1664.6,,1334.3,,555.0,753.5,,2537.0,,,,,1817.2,326.0,,,,905.4,-1964.0,,-2346.0,,-1983.0,-2383.0,,,,,-1644.4,,-349.0,,-1079.4,,-1409.7,,-2189.0,-1990.5,,-207.0,,,,,-926.8,-2418.0,,,,-1838.6,,False,,False,False,,,,,True,,True,,True,,True,,False,False,,True,,,,,True,False,,,,True
48425,290,128.0,,133.7,,103.0,141.0,,,,,48.7,,95.0,,61.7,,196.7,,103.0,82.3,,141.0,,,,,,,,,,118.2,-162.0,,-156.3,,-187.0,-149.0,,,,,-241.3,,-195.0,,-228.3,,-93.3,,-187.0,-207.7,,-149.0,,,,,,,,,,-171.8,,True,,False,True,,,,,False,,False,,False,,True,,False,False,,True,,,,,,,,,,False
48427,1357,872.0,,891.8,,857.0,1042.0,,,,,623.3,,1314.0,,975.5,,599.7,,851.0,702.5,,839.0,,,,,485.4,,,,,1061.8,-485.0,,-465.2,,-500.0,-315.0,,,,,-733.7,,-43.0,,-381.5,,-757.3,,-506.0,-654.5,,-518.0,,,,,-871.6,,,,,-295.2,,True,,False,True,,,,,False,,True,,True,,False,,False,False,,False,,,,,False,,,,,True
48429,107,384.0,,383.2,,190.0,415.0,,,,,86.6,,179.0,,117.5,,176.9,,77.0,111.9,,250.0,,,,,,,,,,408.1,277.0,,276.2,,83.0,308.0,,,,,-20.4,,72.0,,10.5,,69.9,,-30.0,4.9,,143.0,,,,,,,,,,301.1,,True,,True,False,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,False
48431,32,16.0,,16.5,,16.0,0.0,,,,,16.0,,47.0,,65.5,,10.8,,17.0,15.2,,31.0,,,,,,,,,,21.0,-16.0,,-15.5,,-16.0,-32.0,,,,,-16.0,,15.0,,33.5,,-21.2,,-15.0,-16.8,,-1.0,,,,,,,,,,-11.0,,True,,False,False,,,,,False,,True,,False,,False,,True,False,,True,,,,,,,,,,True
48433,36,4.0,,4.4,,4.0,0.0,,,,,3.0,,40.0,,0.9,,2.0,,4.0,2.3,,11.0,,,,,,,,,,13.7,-32.0,,-31.6,,-32.0,-36.0,,,,,-33.0,,4.0,,-35.1,,-34.0,,-32.0,-33.7,,-25.0,,,,,,,,,,-22.3,,True,,False,False,,,,,False,,True,,False,,False,,False,False,,True,,,,,,,,,,True
48435,102,92.0,,67.5,,79.0,0.0,,,,,58.8,,64.0,,355.7,,68.1,,186.5,89.2,,87.0,,,,,,,,,,88.5,-10.0,,-34.5,,-23.0,-102.0,,,,,-43.2,,-38.0,,253.7,,-33.9,,84.5,-12.8,,-15.0,,,,,,,,,,-13.5,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
48437,171,148.0,,155.5,,118.0,57.0,,,,,72.8,,196.0,,123.0,,51.6,,47.0,99.5,,142.0,,,,,,,,,,118.6,-23.0,,-15.5,,-53.0,-114.0,,,,,-98.2,,25.0,,-48.0,,-119.4,,-124.0,-71.5,,-29.0,,,,,,,,,,-52.4,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
48439,39804,22692.0,,24383.0,36997.5,23688.0,9795.0,,,,,35430.8,,27609.0,,58180.6,,29868.3,,29006.5,18512.5,,34155.0,,,,,17911.9,,,,,29520.6,-17112.0,,-15421.0,-2806.5,-16116.0,-30009.0,,,,,-4373.2,,-12195.0,,18376.6,,-9935.7,,-10797.5,-21291.5,,-5649.0,,,,,-21892.1,,,,,-10283.4,,True,True,True,False,,,,,True,,True,,False,,True,,True,False,,True,,,,,False,,,,,True
48441,2788,1640.0,,1661.4,,1464.0,3389.0,,,,,920.1,,2644.0,,994.0,,1091.2,,1166.5,1070.6,,2012.0,,,,,1325.1,618.0,,,,1823.6,-1148.0,,-1126.6,,-1324.0,601.0,,,,,-1867.9,,-144.0,,-1794.0,,-1696.8,,-1621.5,-1717.4,,-776.0,,,,,-1462.9,-2170.0,,,,-964.4,,True,,False,True,,,,,False,,True,,False,,False,,False,False,,True,,,,,False,False,,,,True
48443,34,44.0,,40.6,,26.0,4.0,,,,,13.7,,29.0,,25.6,,18.2,,14.0,25.8,,26.0,,,,,,,,,,42.5,10.0,,6.6,,-8.0,-30.0,,,,,-20.3,,-5.0,,-8.4,,-15.8,,-20.0,-8.2,,-8.0,,,,,,,,,,8.5,,True,,True,False,,,,,False,,True,,True,,False,,False,True,,True,,,,,,,,,,True
48445,401,80.0,,134.6,,112.0,171.0,,,,,131.7,,437.0,,201.7,,81.8,,29.0,94.9,,200.0,,,,,,,,,,130.8,-321.0,,-266.4,,-289.0,-230.0,,,,,-269.3,,36.0,,-199.3,,-319.2,,-372.0,-306.1,,-201.0,,,,,,,,,,-270.2,,True,,True,True,,,,,True,,True,,True,,True,,False,True,,True,,,,,,,,,,True
48447,15,0.0,,0.4,,0.0,0.0,,,,,2.7,,61.0,,34.3,,2.0,,4.0,1.7,,14.0,,,,,,,,,,4.1,-15.0,,-14.6,,-15.0,-15.0,,,,,-12.3,,46.0,,19.3,,-13.0,,-11.0,-13.3,,-1.0,,,,,,,,,,-10.9,,True,,False,False,,,,,True,,False,,False,,True,,True,True,,True,,,,,,,,,,True
48449,375,168.0,,163.2,,176.0,214.0,,,,,122.2,,386.0,,294.3,,263.7,,134.0,176.9,,343.0,,,,,,,,,,222.6,-207.0,,-211.8,,-199.0,-161.0,,,,,-252.8,,11.0,,-80.7,,-111.3,,-241.0,-198.1,,-32.0,,,,,,,,,,-152.4,,False,,True,True,,,,,False,,True,,True,,True,,False,True,,True,,,,,,,,,,True
48451,2870,3704.0,,4049.0,,2823.0,2892.0,,,,,2545.8,,2627.0,,2228.1,,1197.0,,2920.0,2569.6,,4041.0,,,,,3539.2,,,,,3691.8,834.0,,1179.0,,-47.0,22.0,,,,,-324.2,,-243.0,,-641.9,,-1673.0,,50.0,-300.4,,1171.0,,,,,669.2,,,,,821.8,,False,,True,True,,,,,True,,True,,True,,False,,True,True,,False,,,,,True,,,,,True
48453,10310,6892.0,,6902.3,9637.0,7053.0,5399.0,,,,,10685.4,,8196.0,,10723.6,,6928.6,,9637.5,7070.7,,9655.0,,,,,4533.3,5142.0,,,,8778.3,-3418.0,,-3407.7,-673.0,-3257.0,-4911.0,,,,,375.4,,-2114.0,,413.6,,-3381.4,,-672.5,-3239.3,,-655.0,,,,,-5776.7,-5168.0,,,,-1531.7,,True,True,True,False,,,,,True,,True,,True,,True,,True,True,,True,,,,,False,False,,,,True
48455,59,12.0,,10.0,,19.0,36.0,,,,,14.2,,154.0,,64.6,,41.6,,12.0,18.5,,138.0,,,,,,,,,,32.4,-47.0,,-49.0,,-40.0,-23.0,,,,,-44.8,,95.0,,5.6,,-17.4,,-47.0,-40.5,,79.0,,,,,,,,,,-26.6,,False,,True,True,,,,,True,,False,,True,,True,,False,True,,False,,,,,,,,,,True
48457,223,40.0,,30.6,,37.0,27.0,,,,,23.5,,320.0,,93.6,,56.5,,30.5,32.9,,217.0,,,,,,,,,,59.6,-183.0,,-192.4,,-186.0,-196.0,,,,,-199.5,,97.0,,-129.4,,-166.5,,-192.5,-190.1,,-6.0,,,,,,,,,,-163.4,,False,,False,False,,,,,False,,True,,True,,True,,False,False,,True,,,,,,,,,,True
48459,532,60.0,,79.8,,67.0,60.0,,,,,59.1,,422.0,,127.3,,112.6,,1.0,60.6,,361.0,,,,,,,,,,84.2,-472.0,,-452.2,,-465.0,-472.0,,,,,-472.9,,-110.0,,-404.7,,-419.4,,-531.0,-471.4,,-171.0,,,,,,,,,,-447.8,,True,,True,False,,,,,False,,True,,True,,True,,False,True,,True,,,,,,,,,,True
48461,119,160.0,,166.8,,48.0,0.0,,,,,63.1,,74.0,,41.3,,37.8,,15.0,48.6,,106.0,,,,,,,,,,188.5,41.0,,47.8,,-71.0,-119.0,,,,,-55.9,,-45.0,,-77.7,,-81.2,,-104.0,-70.4,,-13.0,,,,,,,,,,69.5,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,True,,,,,,,,,,False
48463,526,300.0,,289.5,,286.0,620.0,,,,,157.9,,283.0,,313.7,,280.7,,277.0,265.1,,389.0,,,,,,,,,,299.9,-226.0,,-236.5,,-240.0,94.0,,,,,-368.1,,-243.0,,-212.3,,-245.3,,-249.0,-260.9,,-137.0,,,,,,,,,,-226.1,,False,,False,True,,,,,False,,False,,True,,False,,False,False,,True,,,,,,,,,,False
48465,1188,0.0,,112.7,,118.0,45.0,,,,,320.9,,992.0,,185.9,,275.0,,270.5,49.2,,206.0,,,,,53.3,,,,,467.3,-1188.0,,-1075.3,,-1070.0,-1143.0,,,,,-867.1,,-196.0,,-1002.1,,-913.0,,-917.5,-1138.8,,-982.0,,,,,-1134.7,,,,,-720.7,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,True,,,,,True
48467,679,316.0,,344.4,,307.0,324.0,,,,,168.4,,653.0,,419.9,,606.5,,169.0,260.4,,715.0,,,,,,,,,,312.2,-363.0,,-334.6,,-372.0,-355.0,,,,,-510.6,,-26.0,,-259.1,,-72.5,,-510.0,-418.6,,36.0,,,,,,,,,,-366.8,,True,,False,True,,,,,False,,True,,True,,True,,False,False,,True,,,,,,,,,,False
48469,679,652.0,,727.4,,635.0,636.0,,,,,624.4,,601.0,,904.2,,1030.5,,877.0,483.7,,946.0,,,,,318.7,,,,,964.1,-27.0,,48.4,,-44.0,-43.0,,,,,-54.6,,-78.0,,225.2,,351.5,,198.0,-195.3,,267.0,,,,,-360.3,,,,,285.1,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,False,,,,,False
48471,1237,952.0,,955.4,,947.0,3066.0,,,,,1232.2,,887.0,,1710.3,,592.9,,1600.5,928.9,,1187.0,,,,,445.9,,,,,658.9,-285.0,,-281.6,,-290.0,1829.0,,,,,-4.8,,-350.0,,473.3,,-644.1,,363.5,-308.1,,-50.0,,,,,-791.1,,,,,-578.1,,True,,False,False,,,,,True,,False,,False,,False,,False,False,,True,,,,,False,,,,,False
48473,676,308.0,,298.8,,348.0,684.0,,,,,172.1,,347.0,,421.9,,265.8,,605.0,375.5,,567.0,,,,,,,,,,220.8,-368.0,,-377.2,,-328.0,8.0,,,,,-503.9,,-329.0,,-254.1,,-410.2,,-71.0,-300.5,,-109.0,,,,,,,,,,-455.2,,False,,True,True,,,,,False,,True,,True,,False,,True,True,,True,,,,,,,,,,False
48475,196,428.0,,412.6,,396.0,653.0,,,,,155.6,,378.0,,406.7,,360.1,,336.0,234.2,,289.0,,,,,,,,,,360.8,232.0,,216.6,,200.0,457.0,,,,,-40.4,,182.0,,210.7,,164.1,,140.0,38.2,,93.0,,,,,,,,,,164.8,,True,,True,False,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,True
48477,295,172.0,,171.3,,172.0,158.0,,,,,115.1,,257.0,,323.3,,272.0,,107.0,180.8,,326.0,,,,,,,,,,185.5,-123.0,,-123.7,,-123.0,-137.0,,,,,-179.9,,-38.0,,28.3,,-23.0,,-188.0,-114.2,,31.0,,,,,,,,,,-109.5,,False,,False,False,,,,,False,,True,,True,,True,,False,True,,True,,,,,,,,,,True
48479,5904,4964.0,,4855.1,6482.2,5022.0,7424.0,,,,,6801.2,,3574.0,,7208.4,,5197.8,,7452.5,3957.9,,6163.0,,,,,3570.3,2659.0,,,,6702.0,-940.0,,-1048.9,578.2,-882.0,1520.0,,,,,897.2,,-2330.0,,1304.4,,-706.2,,1548.5,-1946.1,,259.0,,,,,-2333.7,-3245.0,,,,798.0,,False,True,True,False,,,,,True,,False,,False,,True,,False,False,,True,,,,,False,False,,,,True
48481,525,380.0,,379.4,,380.0,639.0,,,,,198.9,,237.0,,726.0,,209.9,,329.5,434.1,,552.0,,,,,,,,,,629.4,-145.0,,-145.6,,-145.0,114.0,,,,,-326.1,,-288.0,,201.0,,-315.1,,-195.5,-90.9,,27.0,,,,,,,,,,104.4,,False,,False,True,,,,,False,,False,,False,,False,,False,True,,True,,,,,,,,,,True
48483,88,104.0,,92.7,,79.0,58.0,,,,,87.4,,103.0,,51.1,,17.8,,65.0,78.1,,105.0,,,,,,,,,,115.9,16.0,,4.7,,-9.0,-30.0,,,,,-0.6,,15.0,,-36.9,,-70.2,,-23.0,-9.9,,17.0,,,,,,,,,,27.9,,True,,True,False,,,,,True,,True,,False,,False,,False,True,,False,,,,,,,,,,False
48485,3034,2708.0,,2649.6,,2686.0,2159.0,,,,,4467.7,,2763.0,,3310.9,,1835.0,,3375.5,1650.7,,3370.0,,,,,2918.7,1048.0,,,,2917.2,-326.0,,-384.4,,-348.0,-875.0,,,,,1433.7,,-271.0,,276.9,,-1199.0,,341.5,-1383.3,,336.0,,,,,-115.3,-1986.0,,,,-116.8,,False,,False,False,,,,,False,,True,,True,,False,,False,False,,False,,,,,True,False,,,,True
48487,423,384.0,,352.8,,305.0,290.0,,,,,141.8,,316.0,,209.3,,158.9,,299.0,345.5,,401.0,,,,,,,,,,362.7,-39.0,,-70.2,,-118.0,-133.0,,,,,-281.2,,-107.0,,-213.7,,-264.1,,-124.0,-77.5,,-22.0,,,,,,,,,,-60.3,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,True,,,,,,,,,,False
48489,259,136.0,,131.3,,171.0,255.0,,,,,121.1,,195.0,,523.9,,98.3,,169.0,178.8,,169.0,,,,,,,,,,186.7,-123.0,,-127.7,,-88.0,-4.0,,,,,-137.9,,-64.0,,264.9,,-160.7,,-90.0,-80.2,,-90.0,,,,,,,,,,-72.3,,False,,True,True,,,,,False,,True,,False,,False,,True,True,,True,,,,,,,,,,True
48491,7050,2852.0,,2906.9,,2698.0,2342.0,,,,,1895.4,,3987.0,,2706.3,,5540.8,,2166.5,1808.5,,4759.0,,,,,3952.7,,,,,3064.8,-4198.0,,-4143.1,,-4352.0,-4708.0,,,,,-5154.6,,-3063.0,,-4343.7,,-1509.2,,-4883.5,-5241.5,,-2291.0,,,,,-3097.3,,,,,-3985.2,,True,,False,False,,,,,False,,True,,False,,True,,False,False,,True,,,,,True,,,,,True
48493,796,204.0,,219.7,,218.0,451.0,,,,,113.2,,272.0,,275.2,,230.7,,34.0,86.8,,480.0,,,,,,,,,,279.1,-592.0,,-576.3,,-578.0,-345.0,,,,,-682.8,,-524.0,,-520.8,,-565.3,,-762.0,-709.2,,-316.0,,,,,,,,,,-516.9,,True,,True,True,,,,,False,,True,,True,,True,,False,False,,True,,,,,,,,,,True
48495,177,68.0,,75.6,,102.0,132.0,,,,,64.5,,274.0,,319.5,,81.2,,143.0,103.3,,110.0,,,,,,,,,,80.5,-109.0,,-101.4,,-75.0,-45.0,,,,,-112.5,,97.0,,142.5,,-95.8,,-34.0,-73.7,,-67.0,,,,,,,,,,-96.5,,True,,True,True,,,,,False,,True,,False,,True,,True,True,,True,,,,,,,,,,True
48497,1791,1280.0,,1285.7,,1286.0,1888.0,,,,,422.5,,989.0,,2967.6,,1228.8,,1391.0,864.0,,1401.0,,,,,,,,,,1787.7,-511.0,,-505.3,,-505.0,97.0,,,,,-1368.5,,-802.0,,1176.6,,-562.2,,-400.0,-927.0,,-390.0,,,,,,,,,,-3.3,,True,,True,True,,,,,False,,False,,False,,False,,True,False,,True,,,,,,,,,,True
48499,484,152.0,,148.2,,152.0,86.0,,,,,88.5,,446.0,,272.1,,306.3,,87.0,145.4,,564.0,,,,,,,,,,186.5,-332.0,,-335.8,,-332.0,-398.0,,,,,-395.5,,-38.0,,-211.9,,-177.7,,-397.0,-338.6,,80.0,,,,,,,,,,-297.5,,False,,False,False,,,,,False,,True,,True,,True,,False,False,,True,,,,,,,,,,True
48501,158,88.0,,41.4,,67.0,127.0,,,,,103.2,,264.0,,79.4,,114.2,,9.0,59.5,,164.0,,,,,,,,,,125.7,-70.0,,-116.6,,-91.0,-31.0,,,,,-54.8,,106.0,,-78.6,,-43.8,,-149.0,-98.5,,6.0,,,,,,,,,,-32.3,,False,,False,True,,,,,True,,False,,False,,True,,False,False,,True,,,,,,,,,,True
48503,423,256.0,,249.3,,243.0,230.0,,,,,135.5,,345.0,,319.0,,182.6,,205.0,175.6,,282.0,,,,,,,,,,339.8,-167.0,,-173.7,,-180.0,-193.0,,,,,-287.5,,-78.0,,-104.0,,-240.4,,-218.0,-247.4,,-141.0,,,,,,,,,,-83.2,,False,,False,False,,,,,False,,True,,True,,False,,False,False,,True,,,,,,,,,,True
48505,361,172.0,,169.6,,170.0,180.0,,,,,96.9,,227.0,,170.6,,123.2,,141.0,140.7,,200.0,,,,,,,,,,233.6,-189.0,,-191.4,,-191.0,-181.0,,,,,-264.1,,-134.0,,-190.4,,-237.8,,-220.0,-220.3,,-161.0,,,,,,,,,,-127.4,,False,,False,True,,,,,False,,True,,False,,False,,False,False,,True,,,,,,,,,,True
48507,208,244.0,,248.1,,157.0,246.0,,,,,97.8,,147.0,,182.2,,121.8,,46.0,71.5,,199.0,,,,,,,,,,155.9,36.0,,40.1,,-51.0,38.0,,,,,-110.2,,-61.0,,-25.8,,-86.2,,-162.0,-136.5,,-9.0,,,,,,,,,,-52.1,,False,,False,False,,,,,False,,False,,True,,False,,False,False,,True,,,,,,,,,,False
49001,0,0.0,,0.0,,4.0,0.0,,,,,9.0,,44.0,,159.0,,33.9,,,0.3,,85.0,,,,,,,,,,4.3,0.0,,0.0,,4.0,0.0,,,,,9.0,,44.0,,159.0,,33.9,,,0.3,,85.0,,,,,,,,,,4.3,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49003,0,0.0,,0.0,,5.0,3.0,,,,,139.6,,787.0,,1551.8,,677.5,,,0.3,,265.0,,,,,,,,,,4.7,0.0,,0.0,,5.0,3.0,,,,,139.6,,787.0,,1551.8,,677.5,,,0.3,,265.0,,,,,,,,,,4.7,,True,,False,False,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49005,0,0.0,,0.0,,23.0,40.0,,,,,108.9,,1989.0,,3581.0,,2377.2,,,0.4,,1134.0,,,,,,,,,,4.3,0.0,,0.0,,23.0,40.0,,,,,108.9,,1989.0,,3581.0,,2377.2,,,0.4,,1134.0,,,,,,,,,,4.3,,True,,False,False,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49007,0,0.0,,0.0,,4.0,0.0,,,,,5.3,,448.0,,436.8,,168.8,,,0.5,,91.0,,,,,,,,,,4.5,0.0,,0.0,,4.0,0.0,,,,,5.3,,448.0,,436.8,,168.8,,,0.5,,91.0,,,,,,,,,,4.5,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49009,0,0.0,,0.0,,4.0,0.0,,,,,6.9,,21.0,,16.5,,41.8,,,0.0,,11.0,,,,,,,,,,4.3,0.0,,0.0,,4.0,0.0,,,,,6.9,,21.0,,16.5,,41.8,,,0.0,,11.0,,,,,,,,,,4.3,,True,,False,True,,,,,False,,False,,False,,False,,,True,,False,,,,,,,,,,False
49011,7483,6392.0,,6841.7,8442.3,6045.0,3434.0,,,,,6963.4,,8528.0,,6560.6,,5310.8,,5374.5,5886.4,,6207.0,,,,,5002.1,4807.0,,,,7321.4,-1091.0,,-641.3,959.3,-1438.0,-4049.0,,,,,-519.6,,1045.0,,-922.4,,-2172.2,,-2108.5,-1596.6,,-1276.0,,,,,-2480.9,-2676.0,,,,-161.6,,True,True,False,False,,,,,True,,True,,True,,False,,False,False,,False,,,,,False,False,,,,True
49013,0,0.0,,0.0,,4.0,0.0,,,,,44.5,,336.0,,355.0,,135.3,,,0.4,,211.0,,,,,,,,,,5.2,0.0,,0.0,,4.0,0.0,,,,,44.5,,336.0,,355.0,,135.3,,,0.4,,211.0,,,,,,,,,,5.2,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49015,0,0.0,,0.0,,0.0,0.0,,,,,40.2,,144.0,,200.3,,26.8,,,0.4,,120.0,,,,,,,,,,4.3,0.0,,0.0,,0.0,0.0,,,,,40.2,,144.0,,200.3,,26.8,,,0.4,,120.0,,,,,,,,,,4.3,,True,,True,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49017,0,0.0,,0.0,,0.0,0.0,,,,,5.0,,37.0,,121.4,,32.0,,,0.4,,40.0,,,,,,,,,,4.6,0.0,,0.0,,0.0,0.0,,,,,5.0,,37.0,,121.4,,32.0,,,0.4,,40.0,,,,,,,,,,4.6,,True,,True,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49019,0,0.0,,0.0,,1.0,0.0,,,,,36.4,,210.0,,198.0,,45.6,,,0.4,,70.0,,,,,,,,,,4.4,0.0,,0.0,,1.0,0.0,,,,,36.4,,210.0,,198.0,,45.6,,,0.4,,70.0,,,,,,,,,,4.4,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49021,0,0.0,,0.0,,4.0,0.0,,,,,62.8,,311.0,,1435.1,,921.7,,,0.4,,130.0,,,,,,,,,,4.7,0.0,,0.0,,4.0,0.0,,,,,62.8,,311.0,,1435.1,,921.7,,,0.4,,130.0,,,,,,,,,,4.7,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49023,0,0.0,,0.0,,4.0,0.0,,,,,7.1,,173.0,,267.3,,94.0,,,0.4,,48.0,,,,,,,,,,4.5,0.0,,0.0,,4.0,0.0,,,,,7.1,,173.0,,267.3,,94.0,,,0.4,,48.0,,,,,,,,,,4.5,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49025,0,0.0,,0.0,,0.0,0.0,,,,,33.3,,66.0,,189.0,,41.5,,,0.4,,89.0,,,,,,,,,,5.5,0.0,,0.0,,0.0,0.0,,,,,33.3,,66.0,,189.0,,41.5,,,0.4,,89.0,,,,,,,,,,5.5,,True,,True,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49027,0,0.0,,0.0,,4.0,0.0,,,,,7.0,,116.0,,318.6,,107.5,,,0.4,,132.0,,,,,,,,,,4.7,0.0,,0.0,,4.0,0.0,,,,,7.0,,116.0,,318.6,,107.5,,,0.4,,132.0,,,,,,,,,,4.7,,True,,False,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49029,0,0.0,,0.0,,0.0,0.0,,,,,7.1,,138.0,,164.8,,55.3,,,0.5,,67.0,,,,,,,,,,4.5,0.0,,0.0,,0.0,0.0,,,,,7.1,,138.0,,164.8,,55.3,,,0.5,,67.0,,,,,,,,,,4.5,,True,,True,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
49031,0,0.0,,0.0,,0.0,0.0,,,,,6.7,,33.0,,34.8,,3.1,,,0.1,,17.0,,,,,,,,,,4.2,0.0,,0.0,,0.0,0.0,,,,,6.7,,33.0,,34.8,,3.1,,,0.1,,17.0,,,,,,,,,,4.2,,True,,True,True,,,,,False,,False,,False,,False,,,False,,False,,,,,,,,,,False
