,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
04025,667,405.0,718.0,,,,327.0,,332.3,347.9,,235.6,,117.7,327.3,370.0,-262.0,51.0,,,,-340.0,,-334.7,-319.1,,-431.4,,-549.3,-339.7,-297.0,True,,,,False,,False,False,,False,,False,False,False
04027,1563,680.0,535.0,,,,214.0,,503.6,195.2,,157.2,,37.9,1128.4,627.0,-883.0,-1028.0,,,,-1349.0,,-1059.4,-1367.8,,-1405.8,,-1525.1,-434.6,-936.0,False,,,,False,,False,False,,False,,False,True,False
05001,318,250.0,443.0,,,,190.0,,299.8,79.3,,137.0,,64.0,77.2,124.0,-68.0,125.0,,,,-128.0,,-18.2,-238.7,,-181.0,,-254.0,-240.8,-194.0,False,,,,False,,True,False,,False,,False,False,False
05003,166,100.0,0.0,,,,130.0,,82.7,41.4,,40.5,,40.0,71.9,87.0,-66.0,-166.0,,,,-36.0,,-83.3,-124.6,,-125.5,,-126.0,-94.1,-79.0,False,,,,True,,False,False,,False,,False,False,False
05005,509,300.0,239.0,,,,317.0,,457.2,218.2,,111.6,,92.1,371.9,167.0,-209.0,-270.0,,,,-192.0,,-51.8,-290.8,,-397.4,,-416.9,-137.1,-342.0,False,,,,True,,True,False,,False,,False,True,False
05007,2558,1720.0,1323.0,,,,2162.0,,1455.6,405.7,,700.2,,380.0,919.9,1006.0,-838.0,-1235.0,,,,-396.0,,-1102.4,-2152.3,,-1857.8,,-2178.0,-1638.1,-1552.0,False,,,,True,,False,False,,False,,False,False,False
05009,395,425.0,317.0,,,,498.0,,502.1,198.2,,299.0,,197.5,314.7,275.0,30.0,-78.0,,,,103.0,,107.1,-196.8,,-96.0,,-197.5,-80.3,-120.0,False,,,,False,,False,False,,False,,False,False,False
05011,38,15.0,0.0,,,,103.0,,19.2,24.9,,0.7,,4.4,30.7,4.0,-23.0,-38.0,,,,65.0,,-18.8,-13.1,,-37.3,,-33.6,-7.3,-34.0,False,,,,False,,True,True,,False,,False,True,False
05013,40,0.0,0.0,,,,34.0,,2.9,8.9,,,,0.8,,1.0,-40.0,-40.0,,,,-6.0,,-37.1,-31.1,,,,-39.2,,-39.0,False,,,,True,,True,True,,,,True,,True
05015,347,470.0,452.0,,,,257.0,,498.5,119.4,,244.0,,259.2,225.4,311.0,123.0,105.0,,,,-90.0,,151.5,-227.6,,-103.0,,-87.8,-121.6,-36.0,True,,,,True,,False,False,,True,,True,True,True
05017,49,40.0,0.0,,,,117.0,,38.8,18.4,,4.7,,5.9,49.0,17.0,-9.0,-49.0,,,,68.0,,-10.2,-30.6,,-44.3,,-43.1,0.0,-32.0,False,,,,False,,False,False,,False,,False,True,False
05019,218,195.0,230.0,,,,234.0,,213.2,56.1,,61.4,,57.5,112.7,176.0,-23.0,12.0,,,,16.0,,-4.8,-161.9,,-156.6,,-160.4,-105.3,-42.0,True,,,,True,,True,False,,False,,False,False,False
05021,236,190.0,215.0,,,,151.0,,232.7,91.0,,161.8,,162.2,189.5,192.0,-46.0,-21.0,,,,-85.0,,-3.3,-145.0,,-74.2,,-73.8,-46.5,-44.0,True,,,,False,,True,False,,False,,False,False,True
05023,186,150.0,183.0,,,,305.0,,135.4,47.4,,87.7,,46.3,87.7,231.0,-36.0,-3.0,,,,119.0,,-50.6,-138.6,,-98.3,,-139.7,-98.3,45.0,True,,,,False,,False,False,,False,,False,False,False
05025,91,30.0,18.0,,,,49.0,,33.7,21.1,,4.2,,86.8,21.5,10.0,-61.0,-73.0,,,,-42.0,,-57.3,-69.9,,-86.8,,-4.2,-69.5,-81.0,False,,,,True,,True,False,,False,,True,False,False
05027,253,510.0,824.0,,,,178.0,,705.1,108.8,,452.8,,140.2,245.5,496.0,257.0,571.0,,,,-75.0,,452.1,-144.2,,199.8,,-112.8,-7.5,243.0,False,,,,True,,False,True,,True,,True,True,True
05029,108,150.0,138.0,,,,414.0,,128.8,57.3,,95.6,,120.9,73.1,220.0,42.0,30.0,,,,306.0,,20.8,-50.7,,-12.4,,12.9,-34.9,112.0,True,,,,False,,True,False,,True,,True,True,False
05031,2225,1465.0,1150.0,,,,1409.0,,1588.2,959.3,,670.9,,518.4,934.6,1313.0,-760.0,-1075.0,,,,-816.0,,-636.8,-1265.7,,-1554.1,,-1706.6,-1290.4,-912.0,False,,,,False,,True,False,,False,,False,False,False
05033,814,800.0,839.0,,,,812.0,,903.5,356.1,,432.9,,355.1,465.8,675.0,-14.0,25.0,,,,-2.0,,89.5,-457.9,,-381.1,,-458.9,-348.2,-139.0,False,,,,True,,False,False,,False,,False,False,False
05035,683,305.0,371.0,,,,547.0,,314.0,226.8,,88.9,,40.5,196.9,201.0,-378.0,-312.0,,,,-136.0,,-369.0,-456.2,,-594.1,,-642.5,-486.1,-482.0,True,,,,True,,True,False,,False,,False,False,False
05037,170,215.0,171.0,,,,251.0,,207.7,103.2,,74.1,,109.5,251.0,35.0,45.0,1.0,,,,81.0,,37.7,-66.8,,-95.9,,-60.5,81.0,-135.0,True,,,,False,,True,False,,False,,False,False,False
05039,30,35.0,23.0,,,,70.0,,32.0,19.5,,7.3,,28.0,34.8,26.0,5.0,-7.0,,,,40.0,,2.0,-10.5,,-22.7,,-2.0,4.8,-4.0,False,,,,False,,True,False,,False,,True,True,True
05041,140,110.0,30.0,,,,109.0,,109.4,31.8,,53.8,,110.9,52.7,127.0,-30.0,-110.0,,,,-31.0,,-30.6,-108.2,,-86.2,,-29.1,-87.3,-13.0,False,,,,False,,False,False,,False,,True,False,True
05043,109,30.0,3.0,,,,169.0,,34.0,38.4,,6.0,,7.1,26.5,16.0,-79.0,-106.0,,,,60.0,,-75.0,-70.6,,-103.0,,-101.9,-82.5,-93.0,False,,,,True,,True,True,,False,,False,False,False
05045,1040,1135.0,727.0,,,,1340.0,,1125.2,423.6,,965.1,,452.8,402.4,723.0,95.0,-313.0,,,,300.0,,85.2,-616.4,,-74.9,,-587.2,-637.6,-317.0,False,,,,False,,True,False,,True,,False,False,False
05047,301,205.0,312.0,,,,259.0,,287.8,109.5,,201.5,,249.3,139.0,65.0,-96.0,11.0,,,,-42.0,,-13.2,-191.5,,-99.5,,-51.7,-162.0,-236.0,True,,,,True,,True,False,,False,,True,False,False
05049,186,195.0,264.0,,,,94.0,,333.3,79.9,,97.3,,25.6,229.6,124.0,9.0,78.0,,,,-92.0,,147.3,-106.1,,-88.7,,-160.4,43.6,-62.0,False,,,,False,,False,False,,False,,False,False,False
05051,799,675.0,534.0,,,,982.0,,715.5,567.2,,481.9,,178.2,336.4,404.0,-124.0,-265.0,,,,183.0,,-83.5,-231.8,,-317.1,,-620.8,-462.6,-395.0,False,,,,False,,True,False,,False,,False,False,False
05053,132,65.0,72.0,,,,113.0,,85.3,45.0,,11.2,,32.5,37.2,51.0,-67.0,-60.0,,,,-19.0,,-46.7,-87.0,,-120.8,,-99.5,-94.8,-81.0,True,,,,True,,True,False,,False,,False,False,False
05055,956,400.0,472.0,,,,426.0,,464.0,239.0,,269.3,,66.5,296.2,277.0,-556.0,-484.0,,,,-530.0,,-492.0,-717.0,,-686.7,,-889.5,-659.8,-679.0,True,,,,True,,True,False,,False,,False,False,False
05057,261,190.0,102.0,,,,156.0,,168.9,53.2,,101.8,,19.7,134.9,84.0,-71.0,-159.0,,,,-105.0,,-92.1,-207.8,,-159.2,,-241.2,-126.1,-177.0,False,,,,False,,False,False,,False,,False,False,False
05059,441,210.0,51.0,,,,352.0,,182.8,81.7,,131.3,,199.2,60.8,78.0,-231.0,-390.0,,,,-89.0,,-258.2,-359.3,,-309.7,,-241.8,-380.2,-363.0,False,,,,True,,False,False,,False,,False,False,False
05061,174,170.0,17.0,,,,134.0,,157.4,22.0,,34.3,,19.1,135.3,182.0,-4.0,-157.0,,,,-40.0,,-16.6,-152.0,,-139.7,,-154.9,-38.7,8.0,False,,,,False,,False,False,,False,,False,False,False
05063,389,595.0,667.0,,,,688.0,,497.0,208.3,,306.6,,68.0,486.9,376.0,206.0,278.0,,,,299.0,,108.0,-180.7,,-82.4,,-321.0,97.9,-13.0,False,,,,False,,True,True,,True,,False,True,True
05065,529,125.0,168.0,,,,139.0,,235.4,87.8,,16.5,,12.1,73.2,43.0,-404.0,-361.0,,,,-390.0,,-293.6,-441.2,,-512.5,,-516.9,-455.8,-486.0,True,,,,True,,True,False,,False,,False,False,False
05067,563,490.0,561.0,,,,324.0,,497.5,102.3,,1148.3,,909.5,493.5,185.0,-73.0,-2.0,,,,-239.0,,-65.5,-460.7,,585.3,,346.5,-69.5,-378.0,True,,,,False,,True,False,,False,,False,True,False
05069,1013,1860.0,2109.0,,,,794.0,,1486.9,565.2,,799.7,,483.0,1332.6,440.0,847.0,1096.0,,,,-219.0,,473.9,-447.8,,-213.3,,-530.0,319.6,-573.0,False,,,,True,,True,True,,True,,True,True,True
05071,213,145.0,140.0,,,,501.0,,152.8,64.2,,45.7,,97.6,54.3,162.0,-68.0,-73.0,,,,288.0,,-60.2,-148.8,,-167.3,,-115.4,-158.7,-51.0,False,,,,False,,True,False,,False,,False,False,True
05073,100,80.0,55.0,,,,44.0,,99.0,20.1,,8.3,,10.5,32.0,38.0,-20.0,-45.0,,,,-56.0,,-1.0,-79.9,,-91.7,,-89.5,-68.0,-62.0,False,,,,False,,True,False,,False,,False,False,False
05075,458,240.0,655.0,,,,208.0,,349.0,136.9,,82.7,,106.8,150.6,114.0,-218.0,197.0,,,,-250.0,,-109.0,-321.1,,-375.3,,-351.1,-307.4,-344.0,True,,,,False,,True,False,,False,,False,False,False
05077,40,115.0,0.0,,,,106.0,,71.8,18.9,,20.1,,110.7,80.5,220.0,75.0,-40.0,,,,66.0,,31.8,-21.1,,-19.9,,70.7,40.5,180.0,True,,,,True,,True,True,,True,,True,True,False
05079,269,375.0,,,,,150.0,,194.3,117.7,,103.3,,59.8,752.5,441.0,106.0,,,,,-119.0,,-74.7,-151.3,,-165.7,,-209.2,483.5,172.0,,,,,False,,True,False,,False,,False,False,False
05081,144,80.0,35.0,,,,111.0,,74.2,64.4,,35.7,,52.1,80.6,47.0,-64.0,-109.0,,,,-33.0,,-69.8,-79.6,,-108.3,,-91.9,-63.4,-97.0,False,,,,True,,False,False,,False,,False,True,False
05083,205,185.0,0.0,,,,325.0,,192.4,65.1,,117.4,,122.1,115.5,454.0,-20.0,-205.0,,,,120.0,,-12.6,-139.9,,-87.6,,-82.9,-89.5,249.0,False,,,,False,,True,False,,False,,False,False,False
05085,739,655.0,523.0,,,,626.0,,814.3,342.9,,410.8,,175.2,284.1,577.0,-84.0,-216.0,,,,-113.0,,75.3,-396.1,,-328.2,,-563.8,-454.9,-162.0,False,,,,False,,True,False,,False,,False,False,False
05087,96,120.0,60.0,,,,216.0,,139.1,68.9,,20.2,,31.4,55.9,47.0,24.0,-36.0,,,,120.0,,43.1,-27.1,,-75.8,,-64.6,-40.1,-49.0,False,,,,False,,False,False,,False,,False,False,False
05089,109,60.0,103.0,,,,95.0,,116.7,74.5,,10.6,,6.0,65.8,64.0,-49.0,-6.0,,,,-14.0,,7.7,-34.5,,-98.4,,-103.0,-43.2,-45.0,True,,,,True,,True,True,,False,,False,True,True
05091,877,390.0,371.0,,,,322.0,,348.2,186.1,,254.0,,243.3,184.8,69.0,-487.0,-506.0,,,,-555.0,,-528.8,-690.9,,-623.0,,-633.7,-692.2,-808.0,False,,,,False,,False,False,,False,,False,False,False
05093,837,470.0,525.0,,,,587.0,,398.7,148.5,,353.4,,520.1,330.8,348.0,-367.0,-312.0,,,,-250.0,,-438.3,-688.5,,-483.6,,-316.9,-506.2,-489.0,True,,,,True,,False,False,,False,,True,False,False
05095,105,60.0,41.0,,,,107.0,,93.0,14.9,,20.1,,12.1,26.7,40.0,-45.0,-64.0,,,,2.0,,-12.0,-90.1,,-84.9,,-92.9,-78.3,-65.0,False,,,,True,,True,False,,False,,False,False,False
05097,32,85.0,35.0,,,,90.0,,116.1,43.7,,16.7,,34.5,,115.0,53.0,3.0,,,,58.0,,84.1,11.7,,-15.3,,2.5,,83.0,True,,,,False,,False,True,,True,,True,,False
05099,130,55.0,35.0,,,,80.0,,44.1,26.6,,10.0,,71.4,24.4,17.0,-75.0,-95.0,,,,-50.0,,-85.9,-103.4,,-120.0,,-58.6,-105.6,-113.0,False,,,,True,,False,False,,False,,True,False,False
05101,93,60.0,0.0,,,,98.0,,80.1,42.7,,21.4,,15.5,,19.0,-33.0,-93.0,,,,5.0,,-12.9,-50.3,,-71.6,,-77.5,,-74.0,False,,,,True,,True,False,,False,,False,,False
05103,159,85.0,61.0,,,,185.0,,88.1,64.5,,18.0,,17.3,70.1,53.0,-74.0,-98.0,,,,26.0,,-70.9,-94.5,,-141.0,,-141.7,-88.9,-106.0,False,,,,True,,True,False,,False,,False,False,False
05105,81,30.0,35.0,,,,77.0,,28.8,31.3,,15.5,,6.2,13.7,16.0,-51.0,-46.0,,,,-4.0,,-52.2,-49.7,,-65.5,,-74.8,-67.3,-65.0,True,,,,True,,False,True,,False,,False,False,False
05107,259,290.0,35.0,,,,239.0,,312.8,49.4,,125.5,,51.3,139.0,0.0,31.0,-224.0,,,,-20.0,,53.8,-209.6,,-133.5,,-207.7,-120.0,-259.0,False,,,,True,,False,False,,False,,False,False,False
05109,51,50.0,30.0,,,,103.0,,38.4,32.7,,4.8,,6.5,45.7,32.0,-1.0,-21.0,,,,52.0,,-12.6,-18.3,,-46.2,,-44.5,-5.3,-19.0,False,,,,False,,False,False,,False,,False,False,False
05111,616,285.0,93.0,,,,271.0,,294.8,123.8,,73.9,,57.5,250.1,136.0,-331.0,-523.0,,,,-345.0,,-321.2,-492.2,,-542.1,,-558.5,-365.9,-480.0,False,,,,False,,True,False,,False,,False,False,False
05113,154,100.0,33.0,,,,220.0,,86.0,26.6,,19.2,,28.6,109.1,241.0,-54.0,-121.0,,,,66.0,,-68.0,-127.4,,-134.8,,-125.4,-44.9,87.0,False,,,,False,,False,False,,False,,False,True,False
05115,730,680.0,1084.0,,,,846.0,,514.9,285.5,,293.8,,364.8,602.4,541.0,-50.0,354.0,,,,116.0,,-215.1,-444.5,,-436.2,,-365.2,-127.6,-189.0,False,,,,False,,False,False,,False,,False,False,False
05117,112,45.0,0.0,,,,85.0,,67.3,25.7,,12.7,,23.8,29.2,66.0,-67.0,-112.0,,,,-27.0,,-44.7,-86.3,,-99.3,,-88.2,-82.8,-46.0,False,,,,True,,True,False,,False,,False,False,True
05119,3406,2925.0,2539.0,,,,3106.0,,2718.9,2198.1,,1682.0,,978.5,1412.1,2135.0,-481.0,-867.0,,,,-300.0,,-687.1,-1207.9,,-1724.0,,-2427.5,-1993.9,-1271.0,False,,,,True,,False,False,,False,,False,False,False
05121,279,280.0,165.0,,,,265.0,,309.9,89.1,,118.0,,71.2,137.7,140.0,1.0,-114.0,,,,-14.0,,30.9,-189.9,,-161.0,,-207.8,-141.3,-139.0,False,,,,False,,False,False,,False,,False,False,False
05123,282,280.0,256.0,,,,450.0,,239.4,106.8,,63.6,,71.5,224.3,0.0,-2.0,-26.0,,,,168.0,,-42.6,-175.2,,-218.4,,-210.5,-57.7,-282.0,False,,,,False,,False,False,,False,,False,False,False
05125,1103,1020.0,1794.0,,,,936.0,,1024.9,503.7,,477.2,,216.4,677.2,1416.0,-83.0,691.0,,,,-167.0,,-78.1,-599.3,,-625.8,,-886.6,-425.8,313.0,False,,,,False,,True,False,,False,,False,False,False
05127,150,60.0,43.0,,,,141.0,,68.7,27.3,,8.5,,37.8,38.6,90.0,-90.0,-107.0,,,,-9.0,,-81.3,-122.7,,-141.5,,-112.2,-111.4,-60.0,False,,,,True,,True,False,,False,,False,False,True
05129,73,65.0,11.0,,,,111.0,,58.4,11.3,,5.5,,11.6,71.5,97.0,-8.0,-62.0,,,,38.0,,-14.6,-61.7,,-67.5,,-61.4,-1.5,24.0,False,,,,False,,False,False,,False,,False,True,False
05131,1535,1245.0,757.0,,,,1786.0,,1266.7,358.5,,593.6,,719.8,979.4,993.0,-290.0,-778.0,,,,251.0,,-268.3,-1176.5,,-941.4,,-815.2,-555.6,-542.0,False,,,,True,,True,False,,False,,False,False,False
05133,284,55.0,0.0,,,,177.0,,42.4,24.3,,5.4,,19.0,57.4,0.0,-229.0,-284.0,,,,-107.0,,-241.6,-259.7,,-278.6,,-265.0,-226.6,-284.0,False,,,,True,,False,False,,False,,False,True,False
05135,186,160.0,237.0,,,,133.0,,196.2,106.0,,47.3,,54.5,115.1,118.0,-26.0,51.0,,,,-53.0,,10.2,-80.0,,-138.7,,-131.5,-70.9,-68.0,False,,,,False,,True,False,,False,,False,False,False
05137,47,130.0,89.0,,,,143.0,,141.4,42.4,,11.8,,46.7,149.5,55.0,83.0,42.0,,,,96.0,,94.4,-4.6,,-35.2,,-0.3,102.5,8.0,True,,,,False,,False,True,,True,,True,False,True
05139,310,255.0,590.0,,,,270.0,,267.4,173.7,,92.0,,52.0,221.9,247.0,-55.0,280.0,,,,-40.0,,-42.6,-136.3,,-218.0,,-258.0,-88.1,-63.0,False,,,,True,,True,False,,False,,False,False,False
05141,67,25.0,0.0,,,,210.0,,39.7,27.8,,1.2,,9.6,71.3,7.0,-42.0,-67.0,,,,143.0,,-27.3,-39.2,,-65.8,,-57.4,4.3,-60.0,False,,,,False,,True,True,,False,,False,True,False
05143,2568,2490.0,1772.0,,,,2493.0,,2182.8,570.0,,771.8,,287.1,1939.9,1154.0,-78.0,-796.0,,,,-75.0,,-385.2,-1998.0,,-1796.2,,-2280.9,-628.1,-1414.0,False,,,,True,,False,False,,False,,False,False,False
05145,944,605.0,895.0,,,,1163.0,,794.9,333.0,,502.3,,72.1,290.5,422.0,-339.0,-49.0,,,,219.0,,-149.1,-611.0,,-441.7,,-871.9,-653.5,-522.0,True,,,,True,,True,False,,False,,False,False,False
05147,92,40.0,0.0,,,,65.0,,58.3,10.2,,8.1,,15.3,,22.0,-52.0,-92.0,,,,-27.0,,-33.7,-81.8,,-83.9,,-76.7,,-70.0,False,,,,True,,True,False,,False,,False,,False
05149,138,75.0,1.0,,,,251.0,,64.6,33.7,,8.5,,88.1,53.5,15.0,-63.0,-137.0,,,,113.0,,-73.4,-104.3,,-129.5,,-49.9,-84.5,-123.0,False,,,,False,,False,False,,False,,True,False,False
06001,3043,2425.0,1409.0,,,,2207.0,,1900.8,5184.8,,1731.1,,439.2,1950.0,1815.0,-618.0,-1634.0,,,,-836.0,,-1142.2,2141.8,,-1311.9,,-2603.8,-1093.0,-1228.0,False,,,,False,,False,False,,False,,False,False,False
06003,21,0.0,0.0,,,,0.0,,1.1,0.6,,0.0,,0.0,,0.0,-21.0,-21.0,,,,-21.0,,-19.9,-20.4,,-21.0,,-21.0,,-21.0,False,,,,False,,True,True,,True,,False,,False
06005,73,0.0,34.0,,,,20.0,,16.6,57.8,,1.0,,2.3,56.4,4.0,-73.0,-39.0,,,,-53.0,,-56.4,-15.2,,-72.0,,-70.7,-16.6,-69.0,True,,,,True,,True,True,,True,,True,True,True
06007,375,300.0,248.0,,,,278.0,,242.4,598.5,,127.4,,212.4,285.3,135.0,-75.0,-127.0,,,,-97.0,,-132.6,223.5,,-247.6,,-162.6,-89.7,-240.0,False,,,,False,,False,False,,False,,False,False,False
06009,42,35.0,1.0,,,,18.0,,39.4,100.9,,1.2,,10.0,64.0,19.0,-7.0,-41.0,,,,-24.0,,-2.6,58.9,,-40.8,,-32.0,22.0,-23.0,False,,,,False,,True,False,,False,,False,False,False
06011,43,45.0,29.0,,,,21.0,,49.0,51.7,,10.7,,4.6,40.4,20.0,2.0,-14.0,,,,-22.0,,6.0,8.7,,-32.3,,-38.4,-2.6,-23.0,False,,,,False,,False,False,,False,,False,False,False
06013,2716,3000.0,2238.0,,,,1597.0,,2549.5,3187.3,,2417.3,,1918.1,1799.5,2601.0,284.0,-478.0,,,,-1119.0,,-166.5,471.3,,-298.7,,-797.9,-916.5,-115.0,False,,,,False,,True,False,,False,,False,False,True
06015,57,35.0,39.0,,,,90.0,,29.4,66.9,,0.6,,13.2,28.8,42.0,-22.0,-18.0,,,,33.0,,-27.6,9.9,,-56.4,,-43.8,-28.2,-15.0,True,,,,False,,False,True,,False,,False,False,True
06017,307,355.0,726.0,,,,122.0,,271.8,773.4,,93.4,,76.2,184.2,763.0,48.0,419.0,,,,-185.0,,-35.2,466.4,,-213.6,,-230.8,-122.8,456.0,False,,,,False,,True,False,,False,,False,False,False
06019,3490,3280.0,3312.0,,,,1758.0,,2559.0,3216.6,,2538.0,,2662.2,2564.8,2334.0,-210.0,-178.0,,,,-1732.0,,-931.0,-273.4,,-952.0,,-827.8,-925.2,-1156.0,True,,,,False,,False,False,,False,,False,False,False
06021,113,125.0,152.0,,,,61.0,,109.2,70.3,,11.4,,27.1,97.0,87.0,12.0,39.0,,,,-52.0,,-3.8,-42.7,,-101.6,,-85.9,-16.0,-26.0,False,,,,False,,True,False,,False,,False,False,False
06023,87,85.0,39.0,,,,71.0,,90.3,241.5,,10.3,,12.0,86.2,52.0,-2.0,-48.0,,,,-16.0,,3.3,154.5,,-76.7,,-75.0,-0.8,-35.0,False,,,,False,,False,False,,False,,False,True,False
06025,1351,1060.0,977.0,,,,270.0,,833.1,590.9,,520.1,,231.8,649.5,0.0,-291.0,-374.0,,,,-1081.0,,-517.9,-760.1,,-830.9,,-1119.2,-701.5,-1351.0,False,,,,False,,False,False,,False,,False,False,False
06027,59,20.0,0.0,,,,13.0,,74.5,18.1,,5.1,,99.4,28.1,38.0,-39.0,-59.0,,,,-46.0,,15.5,-40.9,,-53.9,,40.4,-30.9,-21.0,False,,,,False,,True,False,,False,,False,True,True
06029,2720,2390.0,1370.0,,,,2138.0,,1474.7,2332.9,,1893.0,,1855.2,4706.8,1346.0,-330.0,-1350.0,,,,-582.0,,-1245.3,-387.1,,-827.0,,-864.8,1986.8,-1374.0,False,,,,False,,False,False,,False,,False,False,False
06031,1167,425.0,311.0,,,,437.0,,320.4,323.6,,506.3,,138.3,287.0,116.0,-742.0,-856.0,,,,-730.0,,-846.6,-843.4,,-660.7,,-1028.7,-880.0,-1051.0,False,,,,True,,False,False,,True,,False,False,False
06033,166,210.0,186.0,,,,84.0,,189.4,81.2,,105.7,,30.0,143.5,90.0,44.0,20.0,,,,-82.0,,23.4,-84.8,,-60.3,,-136.0,-22.5,-76.0,True,,,,False,,True,False,,False,,False,True,False
06035,53,10.0,0.0,,,,52.0,,27.1,75.6,,1.4,,7.5,,13.0,-43.0,-53.0,,,,-1.0,,-25.9,22.6,,-51.6,,-45.5,,-40.0,False,,,,True,,True,True,,False,,False,,True
06037,46339,33250.0,27940.0,,,,16299.0,,27038.2,18478.9,,28933.2,,17937.0,22059.7,34669.0,-13089.0,-18399.0,,,,-30040.0,,-19300.8,-27860.1,,-17405.8,,-28402.0,-24279.3,-11670.0,False,,,,False,,False,False,,False,,False,False,True
06039,607,805.0,839.0,,,,333.0,,731.2,483.0,,151.5,,128.9,468.7,483.0,198.0,232.0,,,,-274.0,,124.2,-124.0,,-455.5,,-478.1,-138.3,-124.0,False,,,,False,,True,True,,False,,False,True,True
06041,468,350.0,166.0,,,,396.0,,265.4,376.9,,140.5,,255.9,244.3,246.0,-118.0,-302.0,,,,-72.0,,-202.6,-91.1,,-327.5,,-212.1,-223.7,-222.0,False,,,,True,,False,True,,False,,False,False,False
06043,13,5.0,0.0,,,,7.0,,10.3,5.9,,1.3,,40.6,4.5,9.0,-8.0,-13.0,,,,-6.0,,-2.7,-7.1,,-11.7,,27.6,-8.5,-4.0,False,,,,True,,True,True,,False,,False,False,True
06045,228,400.0,559.0,,,,93.0,,326.9,290.9,,219.1,,31.8,323.2,317.0,172.0,331.0,,,,-135.0,,98.9,62.9,,-8.9,,-196.2,95.2,89.0,False,,,,True,,True,True,,True,,False,True,True
06047,949,805.0,554.0,,,,546.0,,699.1,886.7,,181.2,,32.0,577.7,638.0,-144.0,-395.0,,,,-403.0,,-249.9,-62.3,,-767.8,,-917.0,-371.3,-311.0,False,,,,False,,False,True,,False,,False,False,False
06049,47,0.0,0.0,,,,7.0,,11.3,22.7,,0.2,,0.5,,2.0,-47.0,-47.0,,,,-40.0,,-35.7,-24.3,,-46.8,,-46.5,,-45.0,False,,,,True,,True,True,,True,,True,,True
06051,167,20.0,0.0,,,,8.0,,22.3,16.2,,0.5,,3.6,13.4,69.0,-147.0,-167.0,,,,-159.0,,-144.7,-150.8,,-166.5,,-163.4,-153.6,-98.0,False,,,,False,,True,False,,False,,False,False,True
06053,1917,2060.0,1534.0,,,,1137.0,,1710.7,2128.0,,997.0,,1764.4,1470.4,1156.0,143.0,-383.0,,,,-780.0,,-206.3,211.0,,-920.0,,-152.6,-446.6,-761.0,False,,,,False,,False,False,,False,,False,False,False
06055,452,340.0,388.0,,,,229.0,,289.0,325.9,,69.4,,269.3,255.2,264.0,-112.0,-64.0,,,,-223.0,,-163.0,-126.1,,-382.6,,-182.7,-196.8,-188.0,True,,,,False,,False,False,,False,,False,False,False
06057,156,50.0,42.0,,,,38.0,,68.9,172.6,,5.7,,11.0,57.5,23.0,-106.0,-114.0,,,,-118.0,,-87.1,16.6,,-150.3,,-145.0,-98.5,-133.0,False,,,,False,,True,True,,False,,False,True,False
06059,7386,6440.0,4829.0,,,,3275.0,,4987.7,4638.4,,6005.4,,5324.4,3968.5,6395.0,-946.0,-2557.0,,,,-4111.0,,-2398.3,-2747.6,,-1380.6,,-2061.6,-3417.5,-991.0,False,,,,False,,False,False,,False,,False,False,False
06061,1064,305.0,141.0,,,,349.0,,335.8,816.6,,183.8,,296.9,350.2,163.0,-759.0,-923.0,,,,-715.0,,-728.2,-247.4,,-880.2,,-767.1,-713.8,-901.0,False,,,,True,,True,True,,False,,False,True,False
06063,48,5.0,0.0,,,,2.0,,5.4,26.1,,0.6,,0.1,3.6,2.0,-43.0,-48.0,,,,-46.0,,-42.6,-21.9,,-47.4,,-47.9,-44.4,-46.0,False,,,,False,,True,True,,False,,False,False,False
06065,10762,8780.0,8388.0,,,,6338.0,,7496.3,5566.7,,3653.0,,3215.8,6070.9,6224.0,-1982.0,-2374.0,,,,-4424.0,,-3265.7,-5195.3,,-7109.0,,-7546.2,-4691.1,-4538.0,False,,,,False,,False,False,,False,,False,False,False
06067,4675,3360.0,2303.0,,,,1908.0,,2934.7,7054.9,,3777.0,,2620.3,1926.5,2114.0,-1315.0,-2372.0,,,,-2767.0,,-1740.3,2379.9,,-898.0,,-2054.7,-2748.5,-2561.0,False,,,,False,,False,False,,True,,False,False,False
