,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
41069,2,0.0,0.0,,0.0,0.0,,,,,6.5,,0.0,,0.3,0.0,,,3.1,,,,,,,,,,4.0,-2.0,-2.0,,-2.0,-2.0,,,,,4.5,,-2.0,,-1.7,-2.0,,,1.1,,,,,,,,,,2.0,False,,False,False,,,,,False,,False,,True,False,,,True,,,,,,,,,,True
41071,279,276.0,288.3,,256.0,571.0,,,,,278.7,,161.0,,283.7,176.8,,81.7,294.3,190.9,,,,,,,,585.0,244.0,-3.0,9.3,,-23.0,292.0,,,,,-0.3,,-118.0,,4.7,-102.2,,-197.3,15.3,-88.1,,,,,,,,306.0,-35.0,False,,False,False,,,,,True,,False,,False,False,,False,False,False,,,,,,,,False,False
42001,389,260.0,264.5,,256.0,416.0,,,,,344.2,,243.0,,189.5,523.1,,103.2,253.7,332.8,,,,,,,,260.0,152.5,-129.0,-124.5,,-133.0,27.0,,,,,-44.8,,-146.0,,-199.5,134.1,,-285.8,-135.3,-56.2,,,,,,,,-129.0,-236.5,True,,False,True,,,,,True,,False,,False,False,,False,False,True,,,,,,,,False,False
42003,3943,2624.0,2579.5,3049.5,2183.0,3710.0,,,,,1781.8,,1653.0,,1991.9,4651.2,,2067.7,2721.1,1219.8,,,,1807.2,2315.0,,,2443.0,1645.2,-1319.0,-1363.5,-893.5,-1760.0,-233.0,,,,,-2161.2,,-2290.0,,-1951.1,708.2,,-1875.3,-1221.9,-2723.2,,,,-2135.8,-1628.0,,,-1500.0,-2297.8,False,True,False,True,,,,,False,,False,,False,True,,False,True,False,,,,False,False,,,False,False
42005,423,196.0,196.0,,191.0,273.0,,,,,224.3,,81.0,,152.5,286.1,,71.6,190.1,232.8,,,,,,,,188.0,219.9,-227.0,-227.0,,-232.0,-150.0,,,,,-198.7,,-342.0,,-270.5,-136.9,,-351.4,-232.9,-190.2,,,,,,,,-235.0,-203.1,False,,False,True,,,,,True,,False,,False,True,,False,False,True,,,,,,,,False,True
42007,460,300.0,296.8,,277.0,395.0,,,,,626.3,,249.0,,272.2,767.7,,120.1,352.5,426.3,,,,279.4,175.0,,,244.0,177.0,-160.0,-163.2,,-183.0,-65.0,,,,,166.3,,-211.0,,-187.8,307.7,,-339.9,-107.5,-33.7,,,,-180.6,-285.0,,,-216.0,-283.0,False,,False,True,,,,,False,,False,,False,False,,False,True,True,,,,False,False,,,False,False
42009,334,96.0,101.9,,98.0,98.0,,,,,179.4,,60.0,,87.1,132.7,,98.0,127.8,122.3,,,,,,,,116.0,128.8,-238.0,-232.1,,-236.0,-236.0,,,,,-154.6,,-274.0,,-246.9,-201.3,,-236.0,-206.2,-211.7,,,,,,,,-218.0,-205.2,True,,True,True,,,,,True,,False,,False,True,,True,True,True,,,,,,,,True,True
42011,2552,1872.0,2027.3,,1434.0,5207.0,,,,,1053.0,,1071.0,,1330.8,2436.8,,1066.3,1842.6,707.1,,,,1496.4,3152.0,,,1928.0,1661.9,-680.0,-524.7,,-1118.0,2655.0,,,,,-1499.0,,-1481.0,,-1221.2,-115.2,,-1485.7,-709.4,-1844.9,,,,-1055.6,600.0,,,-624.0,-890.1,True,,False,False,,,,,False,,False,,False,True,,False,False,False,,,,False,True,,,True,False
42013,958,468.0,412.9,,406.0,459.0,,,,,271.9,,272.0,,411.1,646.4,,319.9,425.8,515.3,,,,,,,,212.0,699.6,-490.0,-545.1,,-552.0,-499.0,,,,,-686.1,,-686.0,,-546.9,-311.6,,-638.1,-532.2,-442.7,,,,,,,,-746.0,-258.4,False,,False,False,,,,,False,,False,,False,True,,False,False,True,,,,,,,,False,True
42015,782,496.0,475.4,,462.0,1422.0,,,,,206.4,,135.0,,1020.8,184.0,,325.3,461.7,383.3,,,,,,,,612.0,,-286.0,-306.6,,-320.0,640.0,,,,,-575.6,,-647.0,,238.8,-598.0,,-456.7,-320.3,-398.7,,,,,,,,-170.0,,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,True,
42017,1910,1196.0,1231.1,1323.7,1002.0,1904.0,,,,,802.6,,1033.0,,906.5,1891.2,,776.6,1213.3,1002.7,,,,924.6,869.0,,,1222.0,489.8,-714.0,-678.9,-586.3,-908.0,-6.0,,,,,-1107.4,,-877.0,,-1003.5,-18.8,,-1133.4,-696.7,-907.3,,,,-985.4,-1041.0,,,-688.0,-1420.2,True,True,False,True,,,,,False,,False,,False,True,,False,True,False,,,,False,False,,,True,False
42019,976,596.0,642.3,,539.0,1714.0,,,,,379.6,,219.0,,495.8,731.1,,420.2,558.4,838.0,,,,355.1,947.0,,,950.0,532.7,-380.0,-333.7,,-437.0,738.0,,,,,-596.4,,-757.0,,-480.2,-244.9,,-555.8,-417.6,-138.0,,,,-620.9,-29.0,,,-26.0,-443.3,True,,False,False,,,,,False,,False,,False,True,,False,False,True,,,,False,True,,,True,False
42021,790,424.0,419.4,,402.0,1024.0,,,,,252.7,,185.0,,442.8,672.7,,248.1,371.7,455.1,,,,,1177.0,,,400.0,900.2,-366.0,-370.6,,-388.0,234.0,,,,,-537.3,,-605.0,,-347.2,-117.3,,-541.9,-418.3,-334.9,,,,,387.0,,,-390.0,110.2,False,,False,True,,,,,False,,False,,True,True,,False,False,True,,,,,False,,,False,True
42023,6,0.0,0.0,,0.0,0.0,,,,,29.4,,11.0,,0.2,0.5,,0.5,0.5,,,,,,,,,0.0,4.0,-6.0,-6.0,,-6.0,-6.0,,,,,23.4,,5.0,,-5.8,-5.5,,-5.5,-5.5,,,,,,,,,-6.0,-2.0,False,,False,False,,,,,False,,True,,True,True,,True,True,,,,,,,,,False,True
42025,203,124.0,115.7,,107.0,163.0,,,,,292.5,,89.0,,94.1,241.3,,41.1,147.8,60.1,,,,,,,,152.0,117.1,-79.0,-87.3,,-96.0,-40.0,,,,,89.5,,-114.0,,-108.9,38.3,,-161.9,-55.2,-142.9,,,,,,,,-51.0,-85.9,False,,False,True,,,,,False,,False,,False,True,,False,True,False,,,,,,,,True,False
42027,1202,2196.0,2153.9,,1474.0,2082.0,,,,,2054.9,,493.0,,1877.0,1079.1,,1208.0,1199.6,1080.0,,,,2481.8,1284.0,,,0.0,1105.6,994.0,951.9,,272.0,880.0,,,,,852.9,,-709.0,,675.0,-122.9,,6.0,-2.4,-122.0,,,,1279.8,82.0,,,-1202.0,-96.4,True,,True,True,,,,,True,,True,,True,True,,True,True,True,,,,False,True,,,False,True
42029,1384,980.0,962.8,,842.0,976.0,,,,,666.2,,878.0,,852.2,2156.1,,290.7,823.4,984.1,,,,778.1,567.0,,,782.0,1640.6,-404.0,-421.2,,-542.0,-408.0,,,,,-717.8,,-506.0,,-531.8,772.1,,-1093.3,-560.6,-399.9,,,,-605.9,-817.0,,,-602.0,256.6,False,,False,False,,,,,False,,False,,False,False,,False,False,True,,,,False,False,,,False,True
42031,156,112.0,116.6,,113.0,238.0,,,,,179.7,,40.0,,118.2,92.8,,36.1,105.7,92.2,,,,,,,,155.0,396.4,-44.0,-39.4,,-43.0,82.0,,,,,23.7,,-116.0,,-37.8,-63.2,,-119.9,-50.3,-63.8,,,,,,,,-1.0,240.4,True,,True,False,,,,,True,,False,,True,False,,False,False,False,,,,,,,,True,False
42033,223,96.0,94.1,,89.0,71.0,,,,,288.6,,152.0,,62.5,221.3,,35.0,90.8,152.0,,,,,,,,48.0,87.8,-127.0,-128.9,,-134.0,-152.0,,,,,65.6,,-71.0,,-160.5,-1.7,,-188.0,-132.2,-71.0,,,,,,,,-175.0,-135.2,False,,False,False,,,,,True,,True,,False,True,,False,False,True,,,,,,,,False,False
42035,98,68.0,64.6,,60.0,60.0,,,,,184.6,,101.0,,56.1,126.2,,12.7,56.6,135.2,,,,,,,,152.0,38.8,-30.0,-33.4,,-38.0,-38.0,,,,,86.6,,3.0,,-41.9,28.2,,-85.3,-41.4,37.2,,,,,,,,54.0,-59.2,False,,False,False,,,,,False,,True,,False,True,,False,False,False,,,,,,,,False,False
42037,133,252.0,251.5,,244.0,440.0,,,,,311.1,,291.0,,187.7,371.3,,62.0,265.8,264.1,,,,,,,,228.0,139.3,119.0,118.5,,111.0,307.0,,,,,178.1,,158.0,,54.7,238.3,,-71.0,132.8,131.1,,,,,,,,95.0,6.3,True,,True,False,,,,,False,,False,,True,False,,True,False,False,,,,,,,,True,True
42039,361,84.0,101.1,,85.0,59.0,,,,,228.6,,91.0,,62.7,218.6,,28.4,93.0,151.7,,,,,,,,49.0,83.0,-277.0,-259.9,,-276.0,-302.0,,,,,-132.4,,-270.0,,-298.3,-142.4,,-332.6,-268.0,-209.3,,,,,,,,-312.0,-278.0,True,,True,False,,,,,True,,True,,False,True,,False,True,True,,,,,,,,False,False
42041,771,500.0,510.2,,476.0,490.0,,,,,496.6,,601.0,,381.1,513.9,,399.9,506.3,769.1,,,,416.6,442.0,,,442.0,110.1,-271.0,-260.8,,-295.0,-281.0,,,,,-274.4,,-170.0,,-389.9,-257.1,,-371.1,-264.7,-1.9,,,,-354.4,-329.0,,,-329.0,-660.9,True,,False,False,,,,,False,,True,,False,True,,False,True,True,,,,False,False,,,False,False
42043,1272,984.0,986.2,,935.0,2307.0,,,,,791.8,,850.0,,659.1,1055.6,,593.6,1206.4,1025.5,,,,784.2,1946.0,,,1089.0,668.5,-288.0,-285.8,,-337.0,1035.0,,,,,-480.2,,-422.0,,-612.9,-216.4,,-678.4,-65.6,-246.5,,,,-487.8,674.0,,,-183.0,-603.5,True,,False,False,,,,,False,,False,,False,True,,False,True,True,,,,False,False,,,True,False
42045,2803,1764.0,1792.1,1742.9,1398.0,3382.0,,,,,231.2,,1038.0,,1075.8,2628.2,,997.3,1879.2,796.4,,,,1336.2,2624.0,,,1261.0,1599.2,-1039.0,-1010.9,-1060.1,-1405.0,579.0,,,,,-2571.8,,-1765.0,,-1727.2,-174.8,,-1805.7,-923.8,-2006.6,,,,-1466.8,-179.0,,,-1542.0,-1203.8,True,False,False,True,,,,,False,,False,,False,True,,False,True,False,,,,False,True,,,False,False
42047,180,24.0,22.4,,26.0,,,,,,124.7,,29.0,,33.0,38.0,,22.7,38.0,,,,,,,,,75.0,27.9,-156.0,-157.6,,-154.0,,,,,,-55.3,,-151.0,,-147.0,-142.0,,-157.3,-142.0,,,,,,,,,-105.0,-152.1,False,,True,,,,,,True,,True,,True,True,,False,True,,,,,,,,,True,True
42049,783,624.0,657.2,,556.0,1123.0,,,,,516.4,,290.0,,463.6,827.3,,274.9,605.4,683.7,,,,387.4,1089.0,,,1013.0,2838.9,-159.0,-125.8,,-227.0,340.0,,,,,-266.6,,-493.0,,-319.4,44.3,,-508.1,-177.6,-99.3,,,,-395.6,306.0,,,230.0,2055.9,True,,False,False,,,,,False,,False,,False,True,,False,False,True,,,,False,False,,,False,False
42051,309,148.0,145.4,,153.0,169.0,,,,,265.3,,166.0,,125.6,328.7,,53.0,190.0,155.1,,,,,166.0,,,131.0,155.7,-161.0,-163.6,,-156.0,-140.0,,,,,-43.7,,-143.0,,-183.4,19.7,,-256.0,-119.0,-153.9,,,,,-143.0,,,-178.0,-153.3,False,,True,True,,,,,True,,True,,False,True,,False,True,True,,,,,True,,,False,True
42053,5,0.0,0.0,,0.0,0.0,,,,,138.6,,11.0,,0.4,1.2,,0.7,0.7,,,,,,,,,0.0,4.0,-5.0,-5.0,,-5.0,-5.0,,,,,133.6,,6.0,,-4.6,-3.8,,-4.3,-4.3,,,,,,,,,-5.0,-1.0,True,,False,False,,,,,False,,False,,True,True,,True,True,,,,,,,,,False,True
42055,710,328.0,318.1,,290.0,561.0,,,,,456.9,,360.0,,220.7,503.6,,140.7,265.5,378.1,,,,255.2,220.0,,,339.0,220.9,-382.0,-391.9,,-420.0,-149.0,,,,,-253.1,,-350.0,,-489.3,-206.4,,-569.3,-444.5,-331.9,,,,-454.8,-490.0,,,-371.0,-489.1,False,,False,True,,,,,True,,True,,False,True,,False,False,True,,,,False,False,,,True,False
42057,62,28.0,24.8,,23.0,32.0,,,,,105.1,,22.0,,21.6,40.3,,7.1,24.5,,,,,,,,,7.0,19.7,-34.0,-37.2,,-39.0,-30.0,,,,,43.1,,-40.0,,-40.4,-21.7,,-54.9,-37.5,,,,,,,,,-55.0,-42.3,False,,False,True,,,,,False,,False,,False,True,,False,False,,,,,,,,,False,False
42059,130,36.0,44.9,,38.0,40.0,,,,,205.8,,44.0,,38.1,62.8,,7.3,40.2,95.4,,,,,,,,29.0,28.3,-94.0,-85.1,,-92.0,-90.0,,,,,75.8,,-86.0,,-91.9,-67.2,,-122.7,-89.8,-34.6,,,,,,,,-101.0,-101.7,True,,True,True,,,,,True,,True,,True,True,,False,True,True,,,,,,,,False,False
42061,665,384.0,367.0,,323.0,804.0,,,,,252.0,,111.0,,388.5,216.3,,288.7,387.7,121.7,,,,,,,,503.0,686.9,-281.0,-298.0,,-342.0,139.0,,,,,-413.0,,-554.0,,-276.5,-448.6,,-376.3,-277.3,-543.3,,,,,,,,-162.0,21.9,False,,False,True,,,,,False,,False,,True,False,,False,True,False,,,,,,,,True,True
42063,568,400.0,386.1,,325.0,537.0,,,,,256.3,,141.0,,349.7,397.8,,212.4,311.0,380.0,,,,,,,,481.0,227.7,-168.0,-181.9,,-243.0,-31.0,,,,,-311.7,,-427.0,,-218.3,-170.2,,-355.6,-257.0,-188.0,,,,,,,,-87.0,-340.3,False,,False,True,,,,,False,,False,,False,False,,False,False,False,,,,,,,,True,False
42065,156,56.0,54.8,,55.0,73.0,,,,,154.5,,49.0,,47.6,82.2,,34.8,73.0,58.8,,,,,,,,57.0,59.0,-100.0,-101.2,,-101.0,-83.0,,,,,-1.5,,-107.0,,-108.4,-73.8,,-121.2,-83.0,-97.2,,,,,,,,-99.0,-97.0,False,,False,True,,,,,True,,False,,False,True,,False,True,True,,,,,,,,True,True
42067,87,20.0,19.2,,20.0,27.0,,,,,207.0,,69.0,,16.3,41.1,,1.2,19.6,106.4,,,,,,,,12.0,37.2,-67.0,-67.8,,-67.0,-60.0,,,,,120.0,,-18.0,,-70.7,-45.9,,-85.8,-67.4,19.4,,,,,,,,-75.0,-49.8,False,,False,True,,,,,False,,True,,False,True,,False,False,True,,,,,,,,False,True
42069,1158,1008.0,992.4,,880.0,1532.0,,,,,597.8,,429.0,,602.3,1566.0,,836.7,972.2,627.7,,,,899.8,1717.0,,,780.0,311.7,-150.0,-165.6,,-278.0,374.0,,,,,-560.2,,-729.0,,-555.7,408.0,,-321.3,-185.8,-530.3,,,,-258.2,559.0,,,-378.0,-846.3,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,False,False,,,False,False
42071,2180,1692.0,1616.1,1883.2,1623.0,2490.0,,,,,1100.2,,1653.0,,1040.7,2854.0,,1210.9,1679.1,2852.1,,,,1374.0,1966.0,,,1127.0,1007.8,-488.0,-563.9,-296.8,-557.0,310.0,,,,,-1079.8,,-527.0,,-1139.3,674.0,,-969.1,-500.9,672.1,,,,-806.0,-214.0,,,-1053.0,-1172.2,False,True,False,True,,,,,False,,False,,False,False,,False,False,False,,,,False,True,,,False,False
42073,631,240.0,235.5,,232.0,548.0,,,,,240.1,,115.0,,222.0,275.6,,129.6,241.0,222.5,,,,,,,,376.0,631.0,-391.0,-395.5,,-399.0,-83.0,,,,,-390.9,,-516.0,,-409.0,-355.4,,-501.4,-390.0,-408.5,,,,,,,,-255.0,0.0,False,,False,True,,,,,True,,False,,False,True,,False,True,False,,,,,,,,True,True
42075,1244,852.0,768.8,,735.0,2099.0,,,,,635.1,,552.0,,545.4,867.5,,676.7,786.0,566.7,,,,549.7,1859.0,,,696.0,3722.3,-392.0,-475.2,,-509.0,855.0,,,,,-608.9,,-692.0,,-698.6,-376.5,,-567.3,-458.0,-677.3,,,,-694.3,615.0,,,-548.0,2478.3,False,,False,False,,,,,False,,False,,False,True,,False,False,False,,,,False,False,,,False,False
42077,1498,840.0,831.5,,828.0,1382.0,,,,,776.9,,880.0,,569.0,1045.2,,591.4,957.9,778.0,,,,655.1,1362.0,,,706.0,1141.1,-658.0,-666.5,,-670.0,-116.0,,,,,-721.1,,-618.0,,-929.0,-452.8,,-906.6,-540.1,-720.0,,,,-842.9,-136.0,,,-792.0,-356.9,False,,False,True,,,,,False,,True,,False,True,,False,True,False,,,,False,True,,,False,True
42079,1699,756.0,718.1,,683.0,2285.0,,,,,577.0,,1144.0,,504.8,1756.1,,490.1,922.0,353.5,,,,606.7,2640.0,,,865.0,448.2,-943.0,-980.9,,-1016.0,586.0,,,,,-1122.0,,-555.0,,-1194.2,57.1,,-1208.9,-777.0,-1345.5,,,,-1092.3,941.0,,,-834.0,-1250.8,False,,False,True,,,,,False,,True,,False,True,,False,True,False,,,,False,True,,,True,False
42081,264,376.0,372.4,,350.0,646.0,,,,,271.7,,402.0,,336.5,411.8,,305.4,312.0,429.6,,,,,,,,359.0,941.8,112.0,108.4,,86.0,382.0,,,,,7.7,,138.0,,72.5,147.8,,41.4,48.0,165.6,,,,,,,,95.0,677.8,True,,True,False,,,,,True,,False,,True,False,,True,True,False,,,,,,,,True,False
42083,119,48.0,51.2,,49.0,55.0,,,,,165.8,,62.0,,38.5,74.3,,19.1,56.5,,,,,,,,,24.0,52.0,-71.0,-67.8,,-70.0,-64.0,,,,,46.8,,-57.0,,-80.5,-44.7,,-99.9,-62.5,,,,,,,,,-95.0,-67.0,True,,True,True,,,,,True,,True,,False,True,,False,True,,,,,,,,,False,True
42085,530,260.0,257.9,,237.0,403.0,,,,,322.6,,132.0,,162.4,322.2,,117.2,229.2,334.5,,,,,,,,243.0,510.3,-270.0,-272.1,,-293.0,-127.0,,,,,-207.4,,-398.0,,-367.6,-207.8,,-412.8,-300.8,-195.5,,,,,,,,-287.0,-19.7,False,,False,True,,,,,True,,False,,False,True,,False,False,True,,,,,,,,False,True
42087,320,132.0,133.3,,132.0,148.0,,,,,182.5,,157.0,,125.8,204.4,,37.3,121.4,104.1,,,,,,,,194.0,359.0,-188.0,-186.7,,-188.0,-172.0,,,,,-137.5,,-163.0,,-194.2,-115.6,,-282.7,-198.6,-215.9,,,,,,,,-126.0,39.0,True,,False,True,,,,,True,,True,,False,True,,False,False,False,,,,,,,,True,True
42089,384,168.0,166.2,,166.0,335.0,,,,,610.8,,150.0,,124.8,417.1,,102.3,197.5,419.9,,,,120.7,212.0,,,214.0,78.4,-216.0,-217.8,,-218.0,-49.0,,,,,226.8,,-234.0,,-259.2,33.1,,-281.7,-186.5,35.9,,,,-263.3,-172.0,,,-170.0,-305.6,False,,False,True,,,,,False,,False,,False,True,,False,True,True,,,,False,True,,,True,False
42091,2537,1508.0,1480.9,1795.9,1329.0,2641.0,,,,,275.3,,1403.0,,990.5,2201.1,,554.8,1597.6,872.9,,,,1229.6,1520.0,,,1583.0,973.7,-1029.0,-1056.1,-741.1,-1208.0,104.0,,,,,-2261.7,,-1134.0,,-1546.5,-335.9,,-1982.2,-939.4,-1664.1,,,,-1307.4,-1017.0,,,-954.0,-1563.3,False,True,False,True,,,,,False,,False,,False,True,,False,True,False,,,,False,True,,,True,False
42093,92,164.0,167.9,,144.0,251.0,,,,,204.8,,81.0,,168.4,24.7,,53.2,145.4,62.5,,,,,,,,113.0,1572.9,72.0,75.9,,52.0,159.0,,,,,112.8,,-11.0,,76.4,-67.3,,-38.8,53.4,-29.5,,,,,,,,21.0,1480.9,False,,True,False,,,,,False,,True,,False,True,,True,True,True,,,,,,,,True,False
42095,1184,1064.0,967.4,,959.0,4248.0,,,,,736.0,,460.0,,616.7,1131.8,,907.6,1005.9,908.0,,,,697.5,3346.0,,,1228.0,1630.7,-120.0,-216.6,,-225.0,3064.0,,,,,-448.0,,-724.0,,-567.3,-52.2,,-276.4,-178.1,-276.0,,,,-486.5,2162.0,,,44.0,446.7,False,,False,False,,,,,False,,False,,False,True,,False,False,False,,,,False,False,,,True,False
42097,456,660.0,685.3,,560.0,985.0,,,,,651.7,,410.0,,633.6,612.6,,425.0,460.0,506.8,,,,507.3,,,,486.0,3061.9,204.0,229.3,,104.0,529.0,,,,,195.7,,-46.0,,177.6,156.6,,-31.0,4.0,50.8,,,,51.3,,,,30.0,2605.9,False,,True,False,,,,,True,,True,,True,True,,True,True,True,,,,True,,,,True,False
42099,145,112.0,105.0,,110.0,153.0,,,,,189.7,,105.0,,93.5,178.1,,36.4,122.2,154.9,,,,,,,,55.0,152.6,-33.0,-40.0,,-35.0,8.0,,,,,44.7,,-40.0,,-51.5,33.1,,-108.6,-22.8,9.9,,,,,,,,-90.0,7.6,False,,False,True,,,,,False,,False,,False,False,,False,True,True,,,,,,,,False,True
42101,8908,5060.0,4840.7,5587.5,3786.0,5850.0,,,,,17.9,,2346.0,,4296.8,9322.9,,2796.2,5407.0,757.1,,,,3276.4,3735.0,,,3655.0,4831.1,-3848.0,-4067.3,-3320.5,-5122.0,-3058.0,,,,,-8890.1,,-6562.0,,-4611.2,414.9,,-6111.8,-3501.0,-8150.9,,,,-5631.6,-5173.0,,,-5253.0,-4076.9,False,True,False,True,,,,,False,,False,,False,True,,False,True,False,,,,False,False,,,False,False
42103,69,52.0,51.5,,53.0,117.0,,,,,361.8,,24.0,,55.5,75.6,,4.9,54.4,127.8,,,,,,,,59.0,38.0,-17.0,-17.5,,-16.0,48.0,,,,,292.8,,-45.0,,-13.5,6.6,,-64.1,-14.6,58.8,,,,,,,,-10.0,-31.0,False,,True,False,,,,,False,,False,,True,True,,False,True,False,,,,,,,,True,False
42105,37,24.0,21.0,,23.0,0.0,,,,,126.8,,21.0,,27.9,15.0,,5.2,26.4,,,,,,,,,32.0,104.0,-13.0,-16.0,,-14.0,-37.0,,,,,89.8,,-16.0,,-9.1,-22.0,,-31.8,-10.6,,,,,,,,,-5.0,67.0,False,,False,False,,,,,False,,False,,True,False,,False,True,,,,,,,,,True,False
42107,1042,620.0,611.7,,563.0,1034.0,,,,,547.4,,526.0,,442.7,957.1,,408.1,606.2,400.1,,,,371.1,,,,450.0,,-422.0,-430.3,,-479.0,-8.0,,,,,-494.6,,-516.0,,-599.3,-84.9,,-633.9,-435.8,-641.9,,,,-670.9,,,,-592.0,,False,,False,True,,,,,False,,False,,False,True,,False,False,False,,,,False,,,,False,
42109,142,216.0,232.7,,190.0,288.0,,,,,184.3,,144.0,,225.7,166.2,,28.7,154.3,197.0,,,,,,,,216.0,636.1,74.0,90.7,,48.0,146.0,,,,,42.3,,2.0,,83.7,24.2,,-113.3,12.3,55.0,,,,,,,,74.0,494.1,False,,True,False,,,,,True,,True,,False,True,,False,True,True,,,,,,,,False,False
42111,294,136.0,124.5,,134.0,228.0,,,,,200.2,,82.0,,145.5,259.2,,128.9,133.6,221.5,,,,,,,,272.0,193.4,-158.0,-169.5,,-160.0,-66.0,,,,,-93.8,,-212.0,,-148.5,-34.8,,-165.1,-160.4,-72.5,,,,,,,,-22.0,-100.6,False,,False,True,,,,,True,,False,,True,True,,False,False,True,,,,,,,,True,True
42113,7,8.0,8.4,,7.0,7.0,,,,,48.4,,17.0,,8.2,1.4,,0.7,1.8,,,,,,,,,7.0,8.4,1.0,1.4,,0.0,0.0,,,,,41.4,,10.0,,1.2,-5.6,,-6.3,-5.2,,,,,,,,,0.0,1.4,False,,True,True,,,,,False,,False,,False,False,,False,False,,,,,,,,,True,False
42115,119,144.0,139.6,,107.0,48.0,,,,,203.6,,69.0,,107.8,116.6,,46.7,158.2,73.6,,,,,,,,291.0,165.6,25.0,20.6,,-12.0,-71.0,,,,,84.6,,-50.0,,-11.2,-2.4,,-72.3,39.2,-45.4,,,,,,,,172.0,46.6,True,,True,False,,,,,False,,False,,True,True,,False,False,False,,,,,,,,False,False
42117,229,84.0,83.3,,85.0,187.0,,,,,157.1,,65.0,,128.7,58.6,,28.2,84.6,145.4,,,,,,,,89.0,252.4,-145.0,-145.7,,-144.0,-42.0,,,,,-71.9,,-164.0,,-100.3,-170.4,,-200.8,-144.4,-83.6,,,,,,,,-140.0,23.4,False,,True,True,,,,,True,,False,,True,False,,False,True,True,,,,,,,,True,True
42119,192,428.0,457.3,,274.0,1164.0,,,,,186.0,,198.0,,375.0,281.0,,49.4,187.0,214.8,,,,,,,,740.0,1427.4,236.0,265.3,,82.0,972.0,,,,,-6.0,,6.0,,183.0,89.0,,-142.6,-5.0,22.8,,,,,,,,548.0,1235.4,False,,True,False,,,,,True,,True,,True,True,,True,True,True,,,,,,,,False,False
42121,289,84.0,85.9,,93.0,220.0,,,,,192.1,,41.0,,107.8,75.9,,48.7,99.8,106.9,,,,,,,,121.0,319.6,-205.0,-203.1,,-196.0,-69.0,,,,,-96.9,,-248.0,,-181.2,-213.1,,-240.3,-189.2,-182.1,,,,,,,,-168.0,30.6,True,,True,True,,,,,True,,False,,True,False,,False,True,True,,,,,,,,True,True
42123,31,32.0,32.4,,32.0,41.0,,,,,87.3,,30.0,,36.2,71.5,,10.5,38.1,,,,,,,,,81.0,18.6,1.0,1.4,,1.0,10.0,,,,,56.3,,-1.0,,5.2,40.5,,-20.5,7.1,,,,,,,,,50.0,-12.4,False,,False,False,,,,,False,,False,,False,False,,False,False,,,,,,,,,False,False
42125,947,416.0,415.9,,348.0,616.0,,,,,343.1,,289.0,,311.2,729.4,,191.7,408.3,649.1,,,,248.1,346.0,,,403.0,210.8,-531.0,-531.1,,-599.0,-331.0,,,,,-603.9,,-658.0,,-635.8,-217.6,,-755.3,-538.7,-297.9,,,,-698.9,-601.0,,,-544.0,-736.2,False,,False,True,,,,,False,,False,,False,True,,False,False,True,,,,False,False,,,False,False
