,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
36029,3409,2346.0,6714.0,,,,,1302.0,,1440.3,4969.2,686.4,905.1,1369.4,1714.0,,1912.0,-1063.0,3305.0,,,,,-2107.0,,-1968.7,1560.2,-2722.6,-2503.9,-2039.6,-1695.0,,-1497.0,False,,,,,False,,False,False,False,False,False,False,,False
36031,49,54.0,6.0,,,,,9.0,,46.1,98.6,8.7,147.9,1.7,50.3,,104.0,5.0,-43.0,,,,,-40.0,,-2.9,49.6,-40.3,98.9,-47.3,1.3,,55.0,False,,,,,False,,True,False,False,False,False,True,,False
36033,61,12.0,3.0,,,,,7.0,,25.1,55.9,0.8,,8.6,6.8,,12.0,-49.0,-58.0,,,,,-54.0,,-35.9,-5.1,-60.2,,-52.4,-54.2,,-49.0,False,,,,,False,,True,True,False,,False,False,,False
36035,38,12.0,38.0,,,,,51.0,,22.9,136.9,1.9,129.0,4.0,9.9,,2.0,-26.0,0.0,,,,,13.0,,-15.1,98.9,-36.1,91.0,-34.0,-28.1,,-36.0,True,,,,,True,,True,False,False,False,False,False,,False
36037,146,30.0,217.0,,,,,43.0,,33.6,210.2,3.9,111.9,14.4,21.4,,105.0,-116.0,71.0,,,,,-103.0,,-112.4,64.2,-142.1,-34.1,-131.6,-124.6,,-41.0,True,,,,,True,,True,True,False,True,False,False,,True
36039,229,24.0,8.0,,,,,27.0,,37.7,134.8,0.6,26.5,7.8,19.2,,63.0,-205.0,-221.0,,,,,-202.0,,-191.3,-94.2,-228.4,-202.5,-221.2,-209.8,,-166.0,False,,,,,True,,True,True,False,True,False,False,,True
36041,4,0.0,0.0,,,,,6.0,,1.6,2.3,0.1,,1.5,,,44.0,-4.0,-4.0,,,,,2.0,,-2.4,-1.7,-3.9,,-2.5,,,40.0,False,,,,,True,,True,True,True,,True,,,False
36043,109,90.0,5.0,,,,,58.0,,79.3,144.9,11.8,114.0,17.3,48.3,,224.0,-19.0,-104.0,,,,,-51.0,,-29.7,35.9,-97.2,5.0,-91.7,-60.7,,115.0,False,,,,,False,,False,False,False,True,False,False,,False
36045,95,36.0,32.0,,,,,131.0,,44.9,146.8,10.9,151.8,44.4,33.1,,194.0,-59.0,-63.0,,,,,36.0,,-50.1,51.8,-84.1,56.8,-50.6,-61.9,,99.0,False,,,,,True,,True,True,False,True,True,False,,False
36047,10554,6744.0,11095.0,,,,,,,3391.8,10842.3,,,4457.2,7819.7,,10403.0,-3810.0,541.0,,,,,,,-7162.2,288.3,,,-6096.8,-2734.3,,-151.0,True,,,,,,,False,True,,,False,True,,True
36049,123,0.0,0.0,,,,,26.0,,18.9,21.6,1.0,,1.2,11.7,,0.0,-123.0,-123.0,,,,,-97.0,,-104.1,-101.4,-122.0,,-121.8,-111.3,,-123.0,False,,,,,True,,True,True,True,,True,True,,False
36051,195,36.0,0.0,,,,,41.0,,49.7,197.8,3.4,156.7,13.4,20.5,,26.0,-159.0,-195.0,,,,,-154.0,,-145.3,2.8,-191.6,-38.3,-181.6,-174.5,,-169.0,False,,,,,True,,True,True,False,True,False,False,,False
36053,150,42.0,1.0,,,,,57.0,,46.2,147.1,2.6,175.9,21.5,47.1,,189.0,-108.0,-149.0,,,,,-93.0,,-103.8,-2.9,-147.4,25.9,-128.5,-102.9,,39.0,False,,,,,True,,True,True,False,True,False,True,,True
36055,2614,756.0,254.0,,,,,452.0,,545.1,1984.3,217.4,936.6,383.8,423.0,,398.0,-1858.0,-2360.0,,,,,-2162.0,,-2068.9,-629.7,-2396.6,-1677.4,-2230.2,-2191.0,,-2216.0,False,,,,,False,,False,True,False,True,False,False,,False
36057,63,54.0,132.0,,,,,41.0,,51.0,99.2,1.9,176.2,7.4,45.9,,308.0,-9.0,69.0,,,,,-22.0,,-12.0,36.2,-61.1,113.2,-55.6,-17.1,,245.0,False,,,,,False,,False,False,False,False,False,False,,False
36059,4842,2532.0,1363.0,,,,,1731.0,,1624.6,8082.9,1359.4,10804.3,1711.4,1506.6,,1726.0,-2310.0,-3479.0,,,,,-3111.0,,-3217.4,3240.9,-3482.6,5962.3,-3130.6,-3335.4,,-3116.0,False,,,,,False,,False,False,False,False,False,False,,False
36061,4463,1944.0,3569.0,,,,,882.0,,1964.1,4309.2,,32020.6,1174.4,2084.0,,2028.0,-2519.0,-894.0,,,,,-3581.0,,-2498.9,-153.8,,27557.6,-3288.6,-2379.0,,-2435.0,True,,,,,False,,True,True,,False,False,True,,True
36063,540,354.0,722.0,,,,,174.0,,273.1,848.6,92.5,521.3,176.7,223.0,,651.0,-186.0,182.0,,,,,-366.0,,-266.9,308.6,-447.5,-18.7,-363.3,-317.0,,111.0,True,,,,,False,,False,False,False,True,False,False,,True
36065,632,204.0,518.0,,,,,218.0,,172.2,361.3,80.9,180.6,155.4,91.0,,166.0,-428.0,-114.0,,,,,-414.0,,-459.8,-270.7,-551.1,-451.4,-476.6,-541.0,,-466.0,True,,,,,True,,False,True,False,False,False,False,,False
36067,2054,846.0,2474.0,,,,,439.0,,617.9,1645.7,275.6,864.6,682.6,442.9,,873.0,-1208.0,420.0,,,,,-1615.0,,-1436.1,-408.3,-1778.4,-1189.4,-1371.4,-1611.1,,-1181.0,True,,,,,False,,False,True,False,True,False,False,,True
36069,323,90.0,136.0,,,,,45.0,,65.3,284.6,11.9,444.1,13.5,29.7,,33.0,-233.0,-187.0,,,,,-278.0,,-257.7,-38.4,-311.1,121.1,-309.5,-293.3,,-290.0,True,,,,,False,,False,True,False,True,False,False,,False
36071,2287,1344.0,4776.0,,,,,558.0,,772.3,2355.6,780.3,358.1,778.1,798.6,,1069.0,-943.0,2489.0,,,,,-1729.0,,-1514.7,68.6,-1506.7,-1928.9,-1508.9,-1488.4,,-1218.0,False,,,,,False,,False,True,False,False,False,False,,False
36073,102,54.0,,,,,,23.0,,56.6,134.8,10.7,25.8,31.2,24.2,,187.0,-48.0,,,,,,-79.0,,-45.4,32.8,-91.3,-76.2,-70.8,-77.8,,85.0,,,,,,False,,True,True,False,False,False,False,,False
36075,251,354.0,141.0,,,,,86.0,,303.6,893.2,133.5,678.4,222.3,216.5,,235.0,103.0,-110.0,,,,,-165.0,,52.6,642.2,-117.5,427.4,-28.7,-34.5,,-16.0,False,,,,,False,,True,False,False,False,True,True,,True
36077,104,78.0,83.0,,,,,46.0,,39.2,189.4,7.1,129.9,9.5,142.7,,19.0,-26.0,-21.0,,,,,-58.0,,-64.8,85.4,-96.9,25.9,-94.5,38.7,,-85.0,True,,,,,False,,False,False,False,True,False,False,,False
36079,340,144.0,76.0,,,,,100.0,,127.4,329.5,37.7,529.3,42.7,129.8,,156.0,-196.0,-264.0,,,,,-240.0,,-212.6,-10.5,-302.3,189.3,-297.3,-210.2,,-184.0,False,,,,,False,,False,True,False,True,False,False,,True
36081,7375,3390.0,2761.0,,,,,,,1736.5,6939.8,,,445.9,3308.9,,3628.0,-3985.0,-4614.0,,,,,,,-5638.5,-435.2,,,-6929.1,-4066.1,,-3747.0,False,,,,,,,False,True,,,False,False,,True
36083,276,72.0,62.0,,,,,47.0,,49.9,379.9,29.3,439.5,62.5,29.6,,23.0,-204.0,-214.0,,,,,-229.0,,-226.1,103.9,-246.7,163.5,-213.5,-246.4,,-253.0,False,,,,,False,,False,True,False,True,False,False,,False
36085,2530,924.0,1038.0,,,,,,,593.2,1805.1,,,360.4,551.8,,680.0,-1606.0,-1492.0,,,,,,,-1936.8,-724.9,,,-2169.6,-1978.2,,-1850.0,True,,,,,,,False,True,,,False,False,,False
36087,3754,1794.0,2579.0,,,,,483.0,,1121.0,2815.3,911.6,1915.7,1220.4,843.8,,95.0,-1960.0,-1175.0,,,,,-3271.0,,-2633.0,-938.7,-2842.4,-1838.3,-2533.6,-2910.2,,-3659.0,True,,,,,False,,False,True,False,True,False,False,,False
36089,149,42.0,20.0,,,,,39.0,,44.3,289.0,2.2,94.8,5.5,41.8,,26.0,-107.0,-129.0,,,,,-110.0,,-104.7,140.0,-146.8,-54.2,-143.5,-107.2,,-123.0,False,,,,,False,,True,False,False,True,False,False,,False
36091,484,276.0,72.0,,,,,70.0,,225.9,763.0,79.3,774.7,52.4,190.9,,352.0,-208.0,-412.0,,,,,-414.0,,-258.1,279.0,-404.7,290.7,-431.6,-293.1,,-132.0,False,,,,,False,,False,False,False,False,False,False,,True
36093,302,132.0,12.0,,,,,58.0,,117.3,457.9,35.4,584.1,2.8,93.6,,82.0,-170.0,-290.0,,,,,-244.0,,-184.7,155.9,-266.6,282.1,-299.2,-208.4,,-220.0,False,,,,,False,,False,True,False,False,False,False,,False
36095,37,6.0,0.0,,,,,22.0,,18.8,92.9,1.9,,1.9,5.6,,0.0,-31.0,-37.0,,,,,-15.0,,-18.2,55.9,-35.1,,-35.1,-31.4,,-37.0,False,,,,,True,,True,False,False,,False,False,,False
36097,137,24.0,99.0,,,,,12.0,,37.1,37.2,0.2,,5.8,15.4,,109.0,-113.0,-38.0,,,,,-125.0,,-99.9,-99.8,-136.8,,-131.2,-121.6,,-28.0,True,,,,,False,,True,True,False,,False,False,,True
36099,65,6.0,0.0,,,,,20.0,,22.4,82.2,0.0,30.9,5.4,4.7,,54.0,-59.0,-65.0,,,,,-45.0,,-42.6,17.2,-65.0,-34.1,-59.6,-60.3,,-11.0,False,,,,,True,,True,True,False,True,False,False,,True
36101,796,360.0,2283.0,,,,,146.0,,293.9,402.7,190.8,271.7,543.2,185.9,,743.0,-436.0,1487.0,,,,,-650.0,,-502.1,-393.3,-605.2,-524.3,-252.8,-610.1,,-53.0,False,,,,,False,,False,True,False,False,True,False,,True
36103,4124,2010.0,422.0,,,,,2924.0,,1245.1,4090.8,742.7,8410.3,669.1,1584.6,,1131.0,-2114.0,-3702.0,,,,,-1200.0,,-2878.9,-33.2,-3381.3,4286.3,-3454.9,-2539.4,,-2993.0,False,,,,,True,,False,True,False,False,False,False,,False
36105,308,78.0,32.0,,,,,109.0,,66.4,225.0,22.3,50.4,24.8,31.1,,50.0,-230.0,-276.0,,,,,-199.0,,-241.6,-83.0,-285.7,-257.6,-283.2,-276.9,,-258.0,False,,,,,True,,False,True,False,False,False,False,,False
36107,589,72.0,100.0,,,,,19.0,,51.5,158.1,7.3,97.0,31.6,49.4,,125.0,-517.0,-489.0,,,,,-570.0,,-537.5,-430.9,-581.7,-492.0,-557.4,-539.6,,-464.0,True,,,,,False,,False,True,False,True,False,False,,True
36109,281,90.0,77.0,,,,,107.0,,92.5,376.5,16.9,728.0,20.3,116.8,,56.0,-191.0,-204.0,,,,,-174.0,,-188.5,95.5,-264.1,447.0,-260.7,-164.2,,-225.0,False,,,,,True,,True,True,False,False,False,True,,False
36111,351,102.0,131.0,,,,,107.0,,91.9,532.5,21.2,224.5,77.2,88.6,,88.0,-249.0,-220.0,,,,,-244.0,,-259.1,181.5,-329.8,-126.5,-273.8,-262.4,,-263.0,True,,,,,True,,False,True,False,True,False,False,,False
36113,103,126.0,183.0,,,,,82.0,,83.1,235.9,31.2,124.4,93.9,88.6,,119.0,23.0,80.0,,,,,-21.0,,-19.9,132.9,-71.8,21.4,-9.1,-14.4,,16.0,False,,,,,True,,True,False,False,True,True,True,,True
36115,84,54.0,110.0,,,,,99.0,,60.1,263.1,5.0,27.4,15.1,48.9,,11.0,-30.0,26.0,,,,,15.0,,-23.9,179.1,-79.0,-56.6,-68.9,-35.1,,-73.0,True,,,,,True,,True,False,False,False,False,False,,False
36117,339,42.0,15.0,,,,,29.0,,48.2,253.2,13.4,181.0,39.3,25.1,,103.0,-297.0,-324.0,,,,,-310.0,,-290.8,-85.8,-325.6,-158.0,-299.7,-313.9,,-236.0,False,,,,,False,,True,True,False,True,False,False,,True
36119,3903,1776.0,1319.0,,,,,1717.0,,1126.5,3717.6,834.4,4465.9,1215.2,1366.0,,1415.0,-2127.0,-2584.0,,,,,-2186.0,,-2776.5,-185.4,-3068.6,562.9,-2687.8,-2537.0,,-2488.0,False,,,,,False,,False,True,False,True,False,False,,False
36121,107,24.0,7.0,,,,,47.0,,39.7,90.2,2.9,54.5,27.1,12.1,,56.0,-83.0,-100.0,,,,,-60.0,,-67.3,-16.8,-104.1,-52.5,-79.9,-94.9,,-51.0,False,,,,,True,,True,True,False,True,True,False,,True
36123,99,0.0,0.0,,,,,17.0,,18.2,29.6,3.0,,5.2,2.3,,0.0,-99.0,-99.0,,,,,-82.0,,-80.8,-69.4,-96.0,,-93.8,-96.7,,-99.0,False,,,,,True,,True,True,True,,True,True,,False
37001,1696,1326.0,51.0,,,,,599.0,,1104.9,1720.7,398.7,725.9,653.4,1347.3,,1152.0,-370.0,-1645.0,,,,,-1097.0,,-591.1,24.7,-1297.3,-970.1,-1042.6,-348.7,,-544.0,False,,,,,False,,False,True,False,False,False,True,,False
37003,594,234.0,49.0,,,,,263.0,,282.3,314.9,163.6,194.9,15.5,196.3,,485.0,-360.0,-545.0,,,,,-331.0,,-311.7,-279.1,-430.4,-399.1,-578.5,-397.7,,-109.0,False,,,,,True,,True,True,False,False,False,False,,True
37005,119,60.0,0.0,,,,,34.0,,41.2,40.8,9.4,0.0,24.2,64.0,,56.0,-59.0,-119.0,,,,,-85.0,,-77.8,-78.2,-109.6,-119.0,-94.8,-55.0,,-63.0,False,,,,,False,,False,False,False,False,False,True,,False
37007,165,288.0,351.0,,,,,197.0,,256.7,130.9,114.0,105.4,184.4,136.9,,103.0,123.0,186.0,,,,,32.0,,91.7,-34.1,-51.0,-59.6,19.4,-28.1,,-62.0,False,,,,,True,,True,True,True,True,True,True,,True
37009,280,126.0,19.0,,,,,96.0,,184.8,158.8,19.8,171.3,23.4,109.8,,202.0,-154.0,-261.0,,,,,-184.0,,-95.2,-121.2,-260.2,-108.7,-256.6,-170.2,,-78.0,False,,,,,False,,True,True,False,True,False,False,,True
37011,321,204.0,175.0,,,,,267.0,,260.7,196.1,136.3,0.0,63.5,115.8,,30.0,-117.0,-146.0,,,,,-54.0,,-60.3,-124.9,-184.7,-321.0,-257.5,-205.2,,-291.0,False,,,,,True,,True,False,False,False,False,False,,False
37013,514,756.0,530.0,,,,,260.0,,627.5,265.7,266.0,195.9,112.1,422.4,,398.0,242.0,16.0,,,,,-254.0,,113.5,-248.3,-248.0,-318.1,-401.9,-91.6,,-116.0,True,,,,,False,,True,False,False,False,False,True,,True
37015,157,258.0,81.0,,,,,166.0,,194.2,135.1,39.8,0.0,43.8,258.5,,176.0,101.0,-76.0,,,,,9.0,,37.2,-21.9,-117.2,-157.0,-113.2,101.5,,19.0,True,,,,,True,,True,True,False,False,False,False,,True
37017,228,468.0,106.0,,,,,296.0,,535.1,383.1,151.5,1.8,46.3,194.9,,362.0,240.0,-122.0,,,,,68.0,,307.1,155.1,-76.5,-226.2,-181.7,-33.1,,134.0,True,,,,,True,,False,True,True,True,True,True,,True
37019,705,678.0,828.0,,,,,548.0,,698.6,486.0,298.7,160.0,185.2,326.4,,1248.0,-27.0,123.0,,,,,-157.0,,-6.4,-219.0,-406.3,-545.0,-519.8,-378.6,,543.0,False,,,,,False,,True,False,False,False,False,False,,False
37021,1383,1542.0,3160.0,,,,,1562.0,,1608.4,1055.3,778.6,1275.5,92.5,1138.5,,2791.0,159.0,1777.0,,,,,179.0,,225.4,-327.7,-604.4,-107.5,-1290.5,-244.5,,1408.0,False,,,,,False,,False,False,False,True,False,False,,False
37023,856,552.0,291.0,,,,,709.0,,576.1,560.8,170.9,75.2,207.7,307.1,,914.0,-304.0,-565.0,,,,,-147.0,,-279.9,-295.2,-685.1,-780.8,-648.3,-548.9,,58.0,False,,,,,True,,True,True,False,False,False,False,,True
37025,1335,1560.0,1202.0,,,,,1385.0,,1516.0,1558.3,744.3,852.9,958.7,850.9,,1493.0,225.0,-133.0,,,,,50.0,,181.0,223.3,-590.7,-482.1,-376.3,-484.1,,158.0,True,,,,,True,,True,True,False,False,False,False,,True
37027,1180,600.0,266.0,,,,,566.0,,661.0,419.1,175.3,186.9,354.7,460.1,,854.0,-580.0,-914.0,,,,,-614.0,,-519.0,-760.9,-1004.7,-993.1,-825.3,-719.9,,-326.0,False,,,,,False,,True,False,False,False,False,False,,True
37029,29,42.0,1.0,,,,,60.0,,33.7,51.6,4.8,29.7,13.5,37.5,,52.0,13.0,-28.0,,,,,31.0,,4.7,22.6,-24.2,0.7,-15.5,8.5,,23.0,False,,,,,False,,True,False,False,True,False,True,,False
37031,613,516.0,139.0,,,,,80.0,,560.4,277.6,765.0,235.5,136.1,256.3,,903.0,-97.0,-474.0,,,,,-533.0,,-52.6,-335.4,152.0,-377.5,-476.9,-356.7,,290.0,False,,,,,False,,True,False,False,False,False,False,,False
37033,317,222.0,259.0,,,,,68.0,,387.1,291.5,146.1,53.1,338.7,158.5,,156.0,-95.0,-58.0,,,,,-249.0,,70.1,-25.5,-170.9,-263.9,21.7,-158.5,,-161.0,True,,,,,False,,True,True,False,False,True,False,,False
37035,1913,1164.0,2241.0,,,,,972.0,,1152.7,650.3,731.4,477.6,427.3,789.3,,1372.0,-749.0,328.0,,,,,-941.0,,-760.3,-1262.7,-1181.6,-1435.4,-1485.7,-1123.7,,-541.0,True,,,,,False,,False,False,False,False,False,False,,True
37037,381,480.0,510.0,,,,,234.0,,427.3,456.5,94.2,189.4,148.4,375.9,,606.0,99.0,129.0,,,,,-147.0,,46.3,75.5,-286.8,-191.6,-232.6,-5.1,,225.0,False,,,,,False,,True,True,False,False,False,True,,False
37039,180,312.0,105.0,,,,,96.0,,362.1,141.3,136.5,204.4,51.4,238.5,,193.0,132.0,-75.0,,,,,-84.0,,182.1,-38.7,-43.5,24.4,-128.6,58.5,,13.0,True,,,,,True,,False,True,True,True,True,True,,True
37041,191,258.0,60.0,,,,,82.0,,296.4,98.9,75.4,28.8,225.8,312.8,,141.0,67.0,-131.0,,,,,-109.0,,105.4,-92.1,-115.6,-162.2,34.8,121.8,,-50.0,False,,,,,False,,False,False,False,False,True,False,,True
37043,135,48.0,0.0,,,,,36.0,,39.3,19.6,6.1,88.1,23.9,24.3,,60.0,-87.0,-135.0,,,,,-99.0,,-95.7,-115.4,-128.9,-46.9,-111.1,-110.7,,-75.0,False,,,,,False,,False,False,False,True,False,False,,True
37045,1315,1248.0,3000.0,,,,,656.0,,1292.0,439.0,867.9,632.0,388.9,581.8,,805.0,-67.0,1685.0,,,,,-659.0,,-23.0,-876.0,-447.1,-683.0,-926.1,-733.2,,-510.0,False,,,,,False,,True,False,False,False,False,False,,False
37047,522,378.0,223.0,,,,,536.0,,388.4,523.1,134.3,76.2,248.8,336.2,,215.0,-144.0,-299.0,,,,,14.0,,-133.6,1.1,-387.7,-445.8,-273.2,-185.8,,-307.0,False,,,,,True,,True,True,False,False,False,False,,False
37049,894,2292.0,1591.0,,,,,483.0,,2699.9,1170.3,2529.4,628.5,136.4,1152.5,,1847.0,1398.0,697.0,,,,,-411.0,,1805.9,276.3,1635.4,-265.5,-757.6,258.5,,953.0,True,,,,,True,,False,True,False,True,True,True,,True
37051,2182,2568.0,8955.0,,,,,1932.0,,2556.6,3617.5,2149.8,1576.3,1867.0,1888.8,,2333.0,386.0,6773.0,,,,,-250.0,,374.6,1435.5,-32.2,-605.7,-315.0,-293.2,,151.0,False,,,,,True,,True,False,True,False,True,True,,True
37053,59,192.0,383.0,,,,,81.0,,290.5,106.0,15.5,149.9,102.1,153.1,,425.0,133.0,324.0,,,,,22.0,,231.5,47.0,-43.5,90.9,43.1,94.1,,366.0,False,,,,,True,,False,True,True,True,True,True,,False
37055,161,78.0,43.0,,,,,43.0,,118.7,149.7,11.2,68.8,9.9,38.1,,574.0,-83.0,-118.0,,,,,-118.0,,-42.3,-11.3,-149.8,-92.2,-151.1,-122.9,,413.0,False,,,,,False,,True,True,False,False,False,False,,False
37057,1329,1008.0,1783.0,,,,,739.0,,911.2,1289.8,488.2,443.0,808.5,575.7,,818.0,-321.0,454.0,,,,,-590.0,,-417.8,-39.2,-840.8,-886.0,-520.5,-753.3,,-511.0,False,,,,,False,,False,True,False,False,False,False,,False
37059,289,192.0,98.0,,,,,132.0,,217.7,160.1,49.1,125.6,2.7,142.9,,317.0,-97.0,-191.0,,,,,-157.0,,-71.3,-128.9,-239.9,-163.4,-286.3,-146.1,,28.0,False,,,,,False,,True,False,False,False,False,False,,True
37061,571,1440.0,68.0,,,,,528.0,,1383.6,338.8,340.7,77.0,3.1,559.5,,407.0,869.0,-503.0,,,,,-43.0,,812.6,-232.2,-230.3,-494.0,-567.9,-11.5,,-164.0,True,,,,,True,,True,True,True,True,True,True,,True
37063,1956,1332.0,7314.0,,,,,1171.0,,1082.4,1190.0,481.9,514.2,745.4,797.6,,936.0,-624.0,5358.0,,,,,-785.0,,-873.6,-766.0,-1474.1,-1441.8,-1210.6,-1158.4,,-1020.0,False,,,,,False,,False,False,False,False,False,False,,False
37065,788,570.0,245.0,,,,,304.0,,599.7,524.2,303.8,257.7,376.2,524.7,,319.0,-218.0,-543.0,,,,,-484.0,,-188.3,-263.8,-484.2,-530.3,-411.8,-263.3,,-469.0,False,,,,,False,,True,False,False,False,False,False,,False
37067,2793,1236.0,2929.0,,,,,1712.0,,985.4,1318.4,553.5,994.9,895.6,895.6,,1271.0,-1557.0,136.0,,,,,-1081.0,,-1807.6,-1474.6,-2239.5,-1798.1,-1897.3,-1897.4,,-1522.0,True,,,,,True,,False,True,False,False,False,False,,True
37069,377,180.0,49.0,,,,,324.0,,226.3,197.3,32.7,142.0,144.3,106.7,,157.0,-197.0,-328.0,,,,,-53.0,,-150.7,-179.7,-344.3,-235.0,-232.7,-270.3,,-220.0,False,,,,,True,,True,True,False,False,False,False,,False
37071,3109,1914.0,4446.0,,,,,1585.0,,1828.1,1232.0,1880.7,748.8,557.9,906.7,,1215.0,-1195.0,1337.0,,,,,-1524.0,,-1280.9,-1877.0,-1228.3,-2360.2,-2551.1,-2202.3,,-1894.0,False,,,,,False,,False,False,False,False,False,False,,False
37073,32,108.0,78.0,,,,,102.0,,132.6,61.1,14.6,31.3,94.5,100.7,,143.0,76.0,46.0,,,,,70.0,,100.6,29.1,-17.4,-0.7,62.5,68.7,,111.0,True,,,,,True,,False,True,True,True,True,True,,False
37075,102,192.0,152.0,,,,,47.0,,157.7,46.3,141.5,20.2,11.7,,,71.0,90.0,50.0,,,,,-55.0,,55.7,-55.7,39.5,-81.8,-90.3,,,-31.0,True,,,,,True,,True,True,True,True,False,,,True
37077,495,258.0,0.0,,,,,304.0,,260.9,359.5,55.0,81.9,115.7,267.3,,159.0,-237.0,-495.0,,,,,-191.0,,-234.1,-135.5,-440.0,-413.1,-379.3,-227.7,,-336.0,False,,,,,True,,True,True,False,False,False,True,,False
37079,416,618.0,971.0,,,,,145.0,,664.0,138.3,152.6,105.8,12.1,330.3,,235.0,202.0,555.0,,,,,-271.0,,248.0,-277.7,-263.4,-310.2,-403.9,-85.7,,-181.0,False,,,,,False,,False,False,False,False,False,True,,True
37081,4193,2862.0,8070.0,,,,,2198.0,,1974.4,3378.3,1276.2,2127.5,1816.7,2966.6,,2222.0,-1331.0,3877.0,,,,,-1995.0,,-2218.6,-814.7,-2916.8,-2065.5,-2376.3,-1226.4,,-1971.0,False,,,,,False,,False,True,False,False,False,True,,False
37083,543,390.0,547.0,,,,,328.0,,367.3,282.4,118.5,157.1,100.9,270.4,,427.0,-153.0,4.0,,,,,-215.0,,-175.7,-260.6,-424.5,-385.9,-442.1,-272.6,,-116.0,True,,,,,False,,False,False,False,False,False,False,,True
37085,972,1338.0,3850.0,,,,,762.0,,1373.1,630.7,952.9,451.9,404.8,787.1,,1328.0,366.0,2878.0,,,,,-210.0,,401.1,-341.3,-19.1,-520.1,-567.2,-184.9,,356.0,False,,,,,True,,False,True,True,False,False,True,,True
37087,192,180.0,117.0,,,,,456.0,,230.4,480.6,31.5,233.3,38.7,124.3,,279.0,-12.0,-75.0,,,,,264.0,,38.4,288.6,-160.5,41.3,-153.3,-67.7,,87.0,False,,,,,False,,False,False,False,False,False,False,,False
37089,629,666.0,1233.0,,,,,632.0,,698.3,1111.6,536.7,251.7,148.3,359.4,,787.0,37.0,604.0,,,,,3.0,,69.3,482.6,-92.3,-377.3,-480.7,-269.6,,158.0,False,,,,,True,,False,False,False,False,False,False,,False
37091,128,396.0,179.0,,,,,256.0,,482.2,179.3,159.1,32.5,180.2,363.2,,204.0,268.0,51.0,,,,,128.0,,354.2,51.3,31.1,-95.5,52.2,235.2,,76.0,True,,,,,True,,False,True,True,True,True,True,,True
37093,474,570.0,248.0,,,,,455.0,,635.9,513.1,231.0,390.8,489.6,421.4,,271.0,96.0,-226.0,,,,,-19.0,,161.9,39.1,-243.0,-83.2,15.6,-52.6,,-203.0,False,,,,,True,,False,True,False,True,True,True,,False
37095,53,6.0,5.0,,,,,18.0,,16.6,17.0,1.2,0.0,0.1,82.3,,3.0,-47.0,-48.0,,,,,-35.0,,-36.4,-36.0,-51.8,-53.0,-52.9,29.3,,-50.0,False,,,,,True,,True,True,False,False,False,True,,False
37097,1138,2490.0,477.0,,,,,1224.0,,2666.4,1211.4,1624.7,674.4,390.0,1698.2,,3237.0,1352.0,-661.0,,,,,86.0,,1528.4,73.4,486.7,-463.6,-748.0,560.2,,2099.0,True,,,,,True,,False,True,True,True,True,True,,False
37099,524,714.0,0.0,,,,,331.0,,737.2,391.1,237.7,108.2,84.6,296.5,,1034.0,190.0,-524.0,,,,,-193.0,,213.2,-132.9,-286.3,-415.8,-439.4,-227.5,,510.0,False,,,,,False,,False,True,False,False,False,False,,False
37101,1614,1578.0,278.0,,,,,1046.0,,1522.4,1400.4,664.0,256.6,522.2,855.3,,2169.0,-36.0,-1336.0,,,,,-568.0,,-91.6,-213.6,-950.0,-1357.4,-1091.8,-758.7,,555.0,False,,,,,False,,False,False,False,False,False,False,,False
37103,63,84.0,0.0,,,,,36.0,,103.4,33.5,1.2,11.9,13.2,75.4,,174.0,21.0,-63.0,,,,,-27.0,,40.4,-29.5,-61.8,-51.1,-49.8,12.4,,111.0,False,,,,,False,,False,False,False,False,False,True,,False
37105,578,396.0,597.0,,,,,237.0,,448.1,581.4,117.6,74.7,269.2,262.4,,411.0,-182.0,19.0,,,,,-341.0,,-129.9,3.4,-460.4,-503.3,-308.8,-315.6,,-167.0,True,,,,,False,,True,True,False,False,False,False,,True
