,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
13023,255,70.0,,,,,213.0,,4.4,0.0,14.4,,,20.0,-185.0,,,,,-42.0,,-250.6,-255.0,-240.6,,,-235.0,,,,,True,,False,False,False,,,False
13025,358,119.0,,,,,63.0,,25.2,42.8,35.9,,,159.0,-239.0,,,,,-295.0,,-332.8,-315.2,-322.1,,,-199.0,,,,,False,,False,False,False,,,True
13027,100,126.0,,,,,40.0,,20.4,0.1,5.1,,,78.0,26.0,,,,,-60.0,,-79.6,-99.9,-94.9,,,-22.0,,,,,False,,False,False,False,,,True
13029,333,532.0,,,,,324.0,,315.8,106.7,17.8,,,182.0,199.0,,,,,-9.0,,-17.2,-226.3,-315.2,,,-151.0,,,,,True,,True,False,False,,,True
13031,782,1092.0,,,,,1288.0,,629.7,0.1,260.1,348.7,,278.0,310.0,,,,,506.0,,-152.3,-781.9,-521.9,-433.3,,-504.0,,,,,False,,True,False,False,False,,False
13033,361,245.0,,,,,225.0,,137.9,0.1,25.1,,,99.0,-116.0,,,,,-136.0,,-223.1,-360.9,-335.9,,,-262.0,,,,,False,,False,False,False,,,False
13035,300,119.0,,,,,215.0,,21.5,1.2,55.0,,,52.0,-181.0,,,,,-85.0,,-278.5,-298.8,-245.0,,,-248.0,,,,,True,,False,False,False,,,False
13037,72,14.0,,,,,58.0,,2.5,0.1,11.9,,,5.0,-58.0,,,,,-14.0,,-69.5,-71.9,-60.1,,,-67.0,,,,,True,,False,False,False,,,False
13039,312,595.0,,,,,301.0,,318.8,0.3,155.6,372.3,,386.0,283.0,,,,,-11.0,,6.8,-311.7,-156.4,60.3,,74.0,,,,,True,,True,False,True,True,,True
13043,178,105.0,,,,,75.0,,28.6,0.0,58.2,,,34.0,-73.0,,,,,-103.0,,-149.4,-178.0,-119.8,,,-144.0,,,,,False,,False,False,False,,,False
13045,1891,805.0,,,,,1346.0,,267.7,308.3,569.1,705.7,,676.0,-1086.0,,,,,-545.0,,-1623.3,-1582.7,-1321.9,-1185.3,,-1215.0,,,,,True,,False,False,False,False,,False
13047,529,658.0,,,,,797.0,,187.9,279.2,198.6,440.8,,383.0,129.0,,,,,268.0,,-341.1,-249.8,-330.4,-88.2,,-146.0,,,,,False,,False,False,False,True,,False
13049,135,126.0,,,,,88.0,,40.9,0.0,141.9,,,13.0,-9.0,,,,,-47.0,,-94.1,-135.0,6.9,,,-122.0,,,,,False,,False,False,True,,,False
13051,1785,2422.0,,,,,2408.0,,1541.6,711.5,213.4,1429.9,,1083.0,637.0,,,,,623.0,,-243.4,-1073.5,-1571.5,-355.1,,-702.0,,,,,True,,True,False,False,True,,False
13053,235,266.0,,,,,291.0,,44.3,0.1,225.7,59.8,,51.0,31.0,,,,,56.0,,-190.7,-234.9,-9.3,-175.2,,-184.0,,,,,False,,False,False,True,False,,False
13055,366,294.0,,,,,285.0,,194.7,1.7,108.8,,,133.0,-72.0,,,,,-81.0,,-171.3,-364.3,-257.2,,,-233.0,,,,,False,,False,False,False,,,False
13057,2671,1855.0,,,,,1931.0,,1303.6,755.9,837.2,1577.6,,835.0,-816.0,,,,,-740.0,,-1367.4,-1915.1,-1833.8,-1093.4,,-1836.0,,,,,True,,False,False,False,False,,False
13059,2263,2975.0,,,,,1595.0,,1433.1,0.0,1207.9,1341.8,,447.0,712.0,,,,,-668.0,,-829.9,-2263.0,-1055.1,-921.2,,-1816.0,,,,,True,,False,False,False,False,,False
13061,13,28.0,,,,,21.0,,0.4,0.0,3.5,,,8.0,15.0,,,,,8.0,,-12.6,-13.0,-9.5,,,-5.0,,,,,True,,True,True,True,,,True
13063,2287,1337.0,,,,,1593.0,,414.9,10.2,131.1,1152.3,,703.0,-950.0,,,,,-694.0,,-1872.1,-2276.8,-2155.9,-1134.7,,-1584.0,,,,,True,,False,False,False,False,,False
13065,147,231.0,,,,,27.0,,53.4,0.0,189.4,,,0.0,84.0,,,,,-120.0,,-93.6,-147.0,42.4,,,-147.0,,,,,False,,False,False,True,,,False
13067,6338,3969.0,,,,,3873.0,,2981.8,799.9,1628.6,2611.0,,1403.0,-2369.0,,,,,-2465.0,,-3356.2,-5538.1,-4709.4,-3727.0,,-4935.0,,,,,False,,False,False,False,False,,False
13069,638,483.0,,,,,260.0,,207.3,2.7,271.9,303.8,,41.0,-155.0,,,,,-378.0,,-430.7,-635.3,-366.1,-334.2,,-597.0,,,,,False,,False,False,False,False,,False
13071,638,259.0,,,,,430.0,,40.1,5.5,267.8,112.3,,60.0,-379.0,,,,,-208.0,,-597.9,-632.5,-370.2,-525.7,,-578.0,,,,,True,,False,False,True,False,,False
13073,1640,1218.0,,,,,1078.0,,583.0,610.4,381.3,705.9,,681.0,-422.0,,,,,-562.0,,-1057.0,-1029.6,-1258.7,-934.1,,-959.0,,,,,False,,False,False,False,False,,False
13075,177,63.0,,,,,72.0,,9.5,0.3,23.0,,,40.0,-114.0,,,,,-105.0,,-167.5,-176.7,-154.0,,,-137.0,,,,,True,,False,False,False,,,False
13077,1680,721.0,,,,,948.0,,159.4,355.6,60.0,806.5,,661.0,-959.0,,,,,-732.0,,-1520.6,-1324.4,-1620.0,-873.5,,-1019.0,,,,,True,,False,False,False,True,,False
13079,57,21.0,,,,,136.0,,0.5,35.4,2.3,,,5.0,-36.0,,,,,79.0,,-56.5,-21.6,-54.7,,,-52.0,,,,,False,,False,True,False,,,False
13081,330,133.0,,,,,164.0,,19.4,7.6,29.6,,,78.0,-197.0,,,,,-166.0,,-310.6,-322.4,-300.4,,,-252.0,,,,,True,,False,False,False,,,False
13083,149,231.0,,,,,204.0,,100.1,71.6,86.0,,,146.0,82.0,,,,,55.0,,-48.9,-77.4,-63.0,,,-3.0,,,,,True,,True,True,True,,,True
13085,187,266.0,,,,,190.0,,139.9,6.1,41.4,,,126.0,79.0,,,,,3.0,,-47.1,-180.9,-145.7,,,-61.0,,,,,True,,True,False,False,,,True
13087,1262,280.0,,,,,230.0,,80.7,0.5,44.2,419.0,,80.0,-982.0,,,,,-1032.0,,-1181.3,-1261.5,-1217.8,-843.0,,-1182.0,,,,,False,,False,False,False,True,,False
13089,5464,3703.0,,,,,3557.0,,2178.4,173.0,1647.4,2865.3,,2742.0,-1761.0,,,,,-1907.0,,-3285.6,-5291.0,-3816.6,-2598.7,,-2722.0,,,,,False,,False,False,False,False,,False
13091,588,168.0,,,,,213.0,,171.6,94.5,97.3,,,155.0,-420.0,,,,,-375.0,,-416.4,-493.5,-490.7,,,-433.0,,,,,True,,True,False,False,,,False
13093,119,126.0,,,,,112.0,,19.5,0.1,51.9,,,113.0,7.0,,,,,-7.0,,-99.5,-118.9,-67.1,,,-6.0,,,,,False,,False,False,False,,,True
13095,415,406.0,,,,,898.0,,58.5,11.6,100.9,428.3,,243.0,-9.0,,,,,483.0,,-356.5,-403.4,-314.1,13.3,,-172.0,,,,,False,,False,False,False,False,,False
13097,1363,623.0,,,,,1073.0,,328.4,192.0,206.0,409.2,,312.0,-740.0,,,,,-290.0,,-1034.6,-1171.0,-1157.0,-953.8,,-1051.0,,,,,True,,False,False,False,False,,False
13099,147,140.0,,,,,111.0,,20.9,1.7,115.0,,,13.0,-7.0,,,,,-36.0,,-126.1,-145.3,-32.0,,,-134.0,,,,,False,,False,False,False,,,False
13101,20,7.0,,,,,21.0,,0.2,0.3,0.0,,,0.0,-13.0,,,,,1.0,,-19.8,-19.7,-20.0,,,-20.0,,,,,True,,False,False,False,,,False
13103,587,756.0,,,,,540.0,,311.9,512.5,431.7,573.0,,380.0,169.0,,,,,-47.0,,-275.1,-74.5,-155.3,-14.0,,-207.0,,,,,True,,False,True,True,True,,False
13105,355,287.0,,,,,162.0,,67.3,137.7,33.1,,,78.0,-68.0,,,,,-193.0,,-287.7,-217.3,-321.9,,,-277.0,,,,,False,,False,False,False,,,False
13107,380,525.0,,,,,271.0,,316.3,265.7,417.2,,,86.0,145.0,,,,,-109.0,,-63.7,-114.3,37.2,,,-294.0,,,,,True,,True,True,True,,,False
13109,116,84.0,,,,,75.0,,18.4,0.0,86.9,,,26.0,-32.0,,,,,-41.0,,-97.6,-116.0,-29.1,,,-90.0,,,,,False,,False,False,True,,,False
13111,292,455.0,,,,,164.0,,74.4,151.2,127.0,,,232.0,163.0,,,,,-128.0,,-217.6,-140.8,-165.0,,,-60.0,,,,,True,,False,True,False,,,True
13113,885,469.0,,,,,496.0,,238.4,414.3,52.4,275.6,,588.0,-416.0,,,,,-389.0,,-646.6,-470.7,-832.6,-609.4,,-297.0,,,,,True,,False,False,False,False,,True
13115,1620,2016.0,,,,,1400.0,,650.8,1053.7,779.7,1376.5,,677.0,396.0,,,,,-220.0,,-969.2,-566.3,-840.3,-243.5,,-943.0,,,,,True,,False,False,False,True,,False
13117,1808,1330.0,,,,,1417.0,,978.7,466.0,671.6,854.9,,876.0,-478.0,,,,,-391.0,,-829.3,-1342.0,-1136.4,-953.1,,-932.0,,,,,True,,False,False,False,False,,False
13119,332,378.0,,,,,342.0,,78.4,8.6,216.2,,,121.0,46.0,,,,,10.0,,-253.6,-323.4,-115.8,,,-211.0,,,,,True,,False,False,False,,,False
13121,7734,5614.0,,,,,6355.0,,4938.3,985.9,1801.9,5436.2,,4957.0,-2120.0,,,,,-1379.0,,-2795.7,-6748.1,-5932.1,-2297.8,,-2777.0,,,,,True,,False,False,False,False,,False
13123,341,84.0,,,,,297.0,,11.7,69.9,11.0,,,67.0,-257.0,,,,,-44.0,,-329.3,-271.1,-330.0,,,-274.0,,,,,True,,False,False,False,,,False
13125,27,0.0,,,,,35.0,,1.3,,0.8,,,0.0,-27.0,,,,,8.0,,-25.7,,-26.2,,,-27.0,,,,,True,,True,,True,,,False
13127,524,700.0,,,,,473.0,,355.8,8.8,493.0,369.7,,182.0,176.0,,,,,-51.0,,-168.2,-515.2,-31.0,-154.3,,-342.0,,,,,True,,True,False,True,True,,False
13129,1026,770.0,,,,,707.0,,222.9,13.0,248.4,439.1,,328.0,-256.0,,,,,-319.0,,-803.1,-1013.0,-777.6,-586.9,,-698.0,,,,,False,,False,False,False,False,,False
13131,194,231.0,,,,,163.0,,50.1,0.7,125.8,,,126.0,37.0,,,,,-31.0,,-143.9,-193.3,-68.2,,,-68.0,,,,,True,,False,False,False,,,False
13133,166,70.0,,,,,155.0,,5.8,0.0,39.7,,,18.0,-96.0,,,,,-11.0,,-160.2,-166.0,-126.3,,,-148.0,,,,,True,,False,False,False,,,False
13135,7674,5768.0,,,,,4576.0,,2638.6,743.8,2146.6,3694.4,,3311.0,-1906.0,,,,,-3098.0,,-5035.4,-6930.2,-5527.4,-3979.6,,-4363.0,,,,,False,,False,False,False,False,,False
13137,408,777.0,,,,,537.0,,233.6,12.5,296.8,751.5,,314.0,369.0,,,,,129.0,,-174.4,-395.5,-111.2,343.5,,-94.0,,,,,True,,True,False,True,True,,True
13139,2566,2912.0,,,,,1977.0,,1975.6,119.3,1364.5,2015.6,,670.0,346.0,,,,,-589.0,,-590.4,-2446.7,-1201.5,-550.4,,-1896.0,,,,,False,,False,False,False,False,,False
13141,51,84.0,,,,,40.0,,3.9,0.1,24.0,,,8.0,33.0,,,,,-11.0,,-47.1,-50.9,-27.0,,,-43.0,,,,,True,,False,False,True,,,False
13143,515,273.0,,,,,411.0,,96.3,166.5,230.9,,,183.0,-242.0,,,,,-104.0,,-418.7,-348.5,-284.1,,,-332.0,,,,,True,,False,False,False,,,False
13145,151,98.0,,,,,406.0,,14.6,42.2,43.6,,,69.0,-53.0,,,,,255.0,,-136.4,-108.8,-107.4,,,-82.0,,,,,False,,False,False,False,,,False
13147,162,140.0,,,,,234.0,,32.3,99.1,47.6,,,46.0,-22.0,,,,,72.0,,-129.7,-62.9,-114.4,,,-116.0,,,,,False,,False,False,False,,,False
13149,120,56.0,,,,,128.0,,8.8,34.8,22.1,,,117.0,-64.0,,,,,8.0,,-111.2,-85.2,-97.8,,,-3.0,,,,,True,,False,False,False,,,True
13151,2368,1659.0,,,,,1311.0,,1021.7,438.4,669.7,1046.7,,1597.0,-709.0,,,,,-1057.0,,-1346.3,-1929.6,-1698.3,-1321.3,,-771.0,,,,,False,,False,False,False,False,,False
13153,1172,1232.0,,,,,1204.0,,763.5,575.2,540.3,701.5,,1190.0,60.0,,,,,32.0,,-408.5,-596.8,-631.7,-470.5,,18.0,,,,,True,,False,False,False,False,,True
13155,108,196.0,,,,,48.0,,30.3,58.6,71.5,,,79.0,88.0,,,,,-60.0,,-77.7,-49.4,-36.5,,,-29.0,,,,,True,,True,True,True,,,True
13157,883,1008.0,,,,,647.0,,273.0,629.0,574.0,629.9,,516.0,125.0,,,,,-236.0,,-610.0,-254.0,-309.0,-253.1,,-367.0,,,,,False,,False,False,False,False,,False
13159,176,49.0,,,,,184.0,,7.3,37.0,28.7,,,31.0,-127.0,,,,,8.0,,-168.7,-139.0,-147.3,,,-145.0,,,,,True,,False,False,False,,,False
13161,220,175.0,,,,,69.0,,14.9,0.3,29.7,,,9.0,-45.0,,,,,-151.0,,-205.1,-219.7,-190.3,,,-211.0,,,,,False,,False,False,False,,,False
13163,138,168.0,,,,,116.0,,22.8,0.2,65.0,,,0.0,30.0,,,,,-22.0,,-115.2,-137.8,-73.0,,,-138.0,,,,,True,,False,False,False,,,False
13165,89,189.0,,,,,92.0,,26.6,1.0,82.8,,,14.0,100.0,,,,,3.0,,-62.4,-88.0,-6.2,,,-75.0,,,,,True,,True,True,True,,,True
13167,93,63.0,,,,,163.0,,4.4,0.0,16.5,,,8.0,-30.0,,,,,70.0,,-88.6,-93.0,-76.5,,,-85.0,,,,,False,,False,False,False,,,False
13169,182,189.0,,,,,223.0,,18.3,107.4,27.5,,,197.0,7.0,,,,,41.0,,-163.7,-74.6,-154.5,,,15.0,,,,,False,,False,False,False,,,False
13171,212,56.0,,,,,218.0,,10.2,40.6,8.7,,,22.0,-156.0,,,,,6.0,,-201.8,-171.4,-203.3,,,-190.0,,,,,True,,False,False,False,,,False
13173,75,56.0,,,,,38.0,,12.4,0.1,13.3,,,37.0,-19.0,,,,,-37.0,,-62.6,-74.9,-61.7,,,-38.0,,,,,False,,False,False,False,,,False
13175,855,700.0,,,,,508.0,,291.0,0.8,265.0,580.6,,252.0,-155.0,,,,,-347.0,,-564.0,-854.2,-590.0,-274.4,,-603.0,,,,,False,,False,False,False,False,,False
13177,168,161.0,,,,,262.0,,35.8,93.5,53.9,,,164.0,-7.0,,,,,94.0,,-132.2,-74.5,-114.1,,,-4.0,,,,,False,,False,False,False,,,True
13179,316,441.0,,,,,527.0,,170.2,186.9,10.4,,,313.0,125.0,,,,,211.0,,-145.8,-129.1,-305.6,,,-3.0,,,,,False,,False,False,False,,,True
13181,61,28.0,,,,,34.0,,8.0,0.0,5.7,,,61.0,-33.0,,,,,-27.0,,-53.0,-61.0,-55.3,,,0.0,,,,,True,,False,False,False,,,True
13183,79,147.0,,,,,120.0,,66.9,54.4,0.0,,,84.0,68.0,,,,,41.0,,-12.1,-24.6,-79.0,,,5.0,,,,,True,,True,True,False,,,True
13185,1654,784.0,,,,,931.0,,144.6,12.1,132.6,390.0,,355.0,-870.0,,,,,-723.0,,-1509.4,-1641.9,-1521.4,-1264.0,,-1299.0,,,,,True,,False,False,False,False,,False
13187,233,483.0,,,,,354.0,,289.0,0.0,55.2,,,342.0,250.0,,,,,121.0,,56.0,-233.0,-177.8,,,109.0,,,,,True,,True,True,True,,,True
13189,247,189.0,,,,,187.0,,22.1,0.1,18.4,,,87.0,-58.0,,,,,-60.0,,-224.9,-246.9,-228.6,,,-160.0,,,,,False,,False,False,False,,,False
13191,55,63.0,,,,,46.0,,11.7,0.1,31.8,,,24.0,8.0,,,,,-9.0,,-43.3,-54.9,-23.2,,,-31.0,,,,,False,,False,False,False,,,False
13193,74,49.0,,,,,157.0,,1.0,0.1,4.6,,,19.0,-25.0,,,,,83.0,,-73.0,-73.9,-69.4,,,-55.0,,,,,False,,False,False,False,,,False
13195,288,322.0,,,,,312.0,,66.0,106.7,226.7,,,137.0,34.0,,,,,24.0,,-222.0,-181.3,-61.3,,,-151.0,,,,,True,,False,False,False,,,False
13197,49,49.0,,,,,91.0,,8.9,0.0,32.7,,,131.0,0.0,,,,,42.0,,-40.1,-49.0,-16.3,,,82.0,,,,,False,,False,False,False,,,False
13199,187,112.0,,,,,177.0,,10.9,1.4,75.0,,,71.0,-75.0,,,,,-10.0,,-176.1,-185.6,-112.0,,,-116.0,,,,,True,,False,False,False,,,False
13201,133,63.0,,,,,64.0,,3.1,0.0,15.9,,,18.0,-70.0,,,,,-69.0,,-129.9,-133.0,-117.1,,,-115.0,,,,,True,,False,False,False,,,False
13205,156,196.0,,,,,146.0,,35.0,1.1,49.0,,,103.0,40.0,,,,,-10.0,,-121.0,-154.9,-107.0,,,-53.0,,,,,True,,False,False,False,,,False
13207,257,224.0,,,,,297.0,,58.4,44.4,40.5,,,197.0,-33.0,,,,,40.0,,-198.6,-212.6,-216.5,,,-60.0,,,,,False,,False,False,False,,,False
13209,134,231.0,,,,,57.0,,125.8,61.2,59.4,,,73.0,97.0,,,,,-77.0,,-8.2,-72.8,-74.6,,,-61.0,,,,,True,,True,True,True,,,True
13211,256,140.0,,,,,324.0,,21.0,52.9,18.9,,,101.0,-116.0,,,,,68.0,,-235.0,-203.1,-237.1,,,-155.0,,,,,True,,False,False,False,,,False
13213,423,294.0,,,,,463.0,,140.5,88.1,58.5,,,276.0,-129.0,,,,,40.0,,-282.5,-334.9,-364.5,,,-147.0,,,,,True,,False,False,False,,,False
13215,918,931.0,,,,,2024.0,,216.8,228.1,267.5,563.7,,625.0,13.0,,,,,1106.0,,-701.2,-689.9,-650.5,-354.3,,-293.0,,,,,False,,False,False,False,False,,False
13217,800,588.0,,,,,703.0,,264.2,196.0,210.9,380.1,,542.0,-212.0,,,,,-97.0,,-535.8,-604.0,-589.1,-419.9,,-258.0,,,,,True,,False,False,False,False,,False
13219,479,350.0,,,,,374.0,,104.0,304.3,98.3,,,172.0,-129.0,,,,,-105.0,,-375.0,-174.7,-380.7,,,-307.0,,,,,True,,False,False,False,,,False
13221,176,119.0,,,,,149.0,,38.2,32.8,34.2,,,151.0,-57.0,,,,,-27.0,,-137.8,-143.2,-141.8,,,-25.0,,,,,True,,False,False,False,,,True
13223,1314,917.0,,,,,1181.0,,609.7,424.7,264.3,521.8,,401.0,-397.0,,,,,-133.0,,-704.3,-889.3,-1049.7,-792.2,,-913.0,,,,,True,,False,False,False,False,,False
13225,265,308.0,,,,,215.0,,54.3,0.1,82.3,,,189.0,43.0,,,,,-50.0,,-210.7,-264.9,-182.7,,,-76.0,,,,,False,,False,False,False,,,False
13227,314,224.0,,,,,295.0,,98.7,201.7,128.4,,,126.0,-90.0,,,,,-19.0,,-215.3,-112.3,-185.6,,,-188.0,,,,,True,,False,False,False,,,False
13229,555,210.0,,,,,74.0,,15.5,4.6,176.3,,,98.0,-345.0,,,,,-481.0,,-539.5,-550.4,-378.7,,,-457.0,,,,,False,,False,False,False,,,False
13231,331,98.0,,,,,189.0,,23.3,50.6,79.3,,,114.0,-233.0,,,,,-142.0,,-307.7,-280.4,-251.7,,,-217.0,,,,,True,,False,False,False,,,True
13233,631,434.0,,,,,606.0,,74.5,0.9,53.1,469.1,,150.0,-197.0,,,,,-25.0,,-556.5,-630.1,-577.9,-161.9,,-481.0,,,,,True,,False,False,False,True,,False
13235,106,112.0,,,,,62.0,,8.0,0.0,12.6,,,20.0,6.0,,,,,-44.0,,-98.0,-106.0,-93.4,,,-86.0,,,,,False,,False,False,False,,,False
13237,246,126.0,,,,,212.0,,30.0,1.0,17.4,,,60.0,-120.0,,,,,-34.0,,-216.0,-245.0,-228.6,,,-186.0,,,,,True,,False,False,False,,,False
13239,29,0.0,,,,,18.0,,1.5,,2.9,,,57.0,-29.0,,,,,-11.0,,-27.5,,-26.1,,,28.0,,,,,True,,True,,True,,,True
13241,141,63.0,,,,,127.0,,32.5,73.9,92.6,,,53.0,-78.0,,,,,-14.0,,-108.5,-67.1,-48.4,,,-88.0,,,,,True,,False,True,True,,,False
13243,27,28.0,,,,,99.0,,1.0,0.4,13.4,,,0.0,1.0,,,,,72.0,,-26.0,-26.6,-13.6,,,-27.0,,,,,False,,False,False,False,,,False
13245,1980,2296.0,,,,,1873.0,,1444.2,6.4,702.4,2919.2,,983.0,316.0,,,,,-107.0,,-535.8,-1973.6,-1277.6,939.2,,-997.0,,,,,True,,False,False,False,False,,False
13247,567,427.0,,,,,547.0,,219.0,1.1,75.9,227.5,,396.0,-140.0,,,,,-20.0,,-348.0,-565.9,-491.1,-339.5,,-171.0,,,,,True,,False,False,False,False,,False
13249,49,14.0,,,,,54.0,,0.2,0.0,0.2,,,2.0,-35.0,,,,,5.0,,-48.8,-49.0,-48.8,,,-47.0,,,,,True,,False,False,False,,,False
13251,119,252.0,,,,,88.0,,83.1,74.1,468.7,,,125.0,133.0,,,,,-31.0,,-35.9,-44.9,349.7,,,6.0,,,,,True,,True,True,False,,,True
13253,101,133.0,,,,,84.0,,14.4,0.0,8.6,,,26.0,32.0,,,,,-17.0,,-86.6,-101.0,-92.4,,,-75.0,,,,,True,,False,False,False,,,False
13255,742,210.0,,,,,490.0,,64.4,111.6,63.5,206.2,,86.0,-532.0,,,,,-252.0,,-677.6,-630.4,-678.5,-535.8,,-656.0,,,,,True,,False,False,False,False,,False
13257,341,490.0,,,,,316.0,,483.0,166.1,139.1,,,161.0,149.0,,,,,-25.0,,142.0,-174.9,-201.9,,,-180.0,,,,,True,,True,False,False,,,False
13259,157,371.0,,,,,93.0,,202.6,47.7,25.6,,,0.0,214.0,,,,,-64.0,,45.6,-109.3,-131.4,,,-157.0,,,,,True,,True,True,True,,,True
13261,244,126.0,,,,,254.0,,24.2,0.9,36.1,,,68.0,-118.0,,,,,10.0,,-219.8,-243.1,-207.9,,,-176.0,,,,,True,,False,False,False,,,False
13263,54,14.0,,,,,61.0,,0.2,0.0,0.4,,,12.0,-40.0,,,,,7.0,,-53.8,-54.0,-53.6,,,-42.0,,,,,True,,False,False,False,,,False
13265,12,14.0,,,,,14.0,,0.3,,6.4,,,31.0,2.0,,,,,2.0,,-11.7,,-5.6,,,19.0,,,,,False,,False,,False,,,False
13267,248,273.0,,,,,250.0,,189.9,0.2,83.8,,,153.0,25.0,,,,,2.0,,-58.1,-247.8,-164.2,,,-95.0,,,,,True,,False,False,False,,,False
13269,104,196.0,,,,,76.0,,39.2,0.0,11.3,,,77.0,92.0,,,,,-28.0,,-64.8,-104.0,-92.7,,,-27.0,,,,,True,,True,False,False,,,True
13271,267,63.0,,,,,99.0,,12.2,0.0,8.0,,,47.0,-204.0,,,,,-168.0,,-254.8,-267.0,-259.0,,,-220.0,,,,,True,,False,False,False,,,False
13273,59,14.0,,,,,86.0,,0.1,0.2,3.3,,,6.0,-45.0,,,,,27.0,,-58.9,-58.8,-55.7,,,-53.0,,,,,True,,False,False,False,,,False
13275,319,301.0,,,,,284.0,,35.2,0.6,68.5,261.5,,623.0,-18.0,,,,,-35.0,,-283.8,-318.4,-250.5,-57.5,,304.0,,,,,False,,False,False,False,False,,False
13277,479,420.0,,,,,299.0,,203.3,2.7,79.5,151.4,,107.0,-59.0,,,,,-180.0,,-275.7,-476.3,-399.5,-327.6,,-372.0,,,,,False,,False,False,False,False,,False
13279,317,448.0,,,,,238.0,,136.9,1.2,68.2,254.3,,13.0,131.0,,,,,-79.0,,-180.1,-315.8,-248.8,-62.7,,-304.0,,,,,True,,False,False,False,True,,False
13281,193,301.0,,,,,48.0,,252.3,98.5,55.9,,,100.0,108.0,,,,,-145.0,,59.3,-94.5,-137.1,,,-93.0,,,,,False,,True,True,False,,,True
13283,127,49.0,,,,,63.0,,10.3,0.0,6.2,,,13.0,-78.0,,,,,-64.0,,-116.7,-127.0,-120.8,,,-114.0,,,,,True,,False,False,False,,,False
13285,828,420.0,,,,,787.0,,92.5,18.3,16.7,189.5,,190.0,-408.0,,,,,-41.0,,-735.5,-809.7,-811.4,-638.5,,-638.0,,,,,True,,False,False,False,False,,False
13287,101,35.0,,,,,42.0,,2.5,0.0,4.1,,,22.0,-66.0,,,,,-59.0,,-98.5,-101.0,-96.9,,,-79.0,,,,,True,,False,False,False,,,False
13289,55,49.0,,,,,73.0,,8.0,0.0,1.9,,,35.0,-6.0,,,,,18.0,,-47.0,-55.0,-53.1,,,-20.0,,,,,False,,False,False,False,,,False
13291,1789,427.0,,,,,131.0,,250.4,305.2,320.4,,,116.0,-1362.0,,,,,-1658.0,,-1538.6,-1483.8,-1468.6,,,-1673.0,,,,,False,,False,False,False,,,False
13293,587,301.0,,,,,248.0,,96.5,20.6,87.0,,,179.0,-286.0,,,,,-339.0,,-490.5,-566.4,-500.0,,,-408.0,,,,,False,,False,False,False,,,False
13295,669,1064.0,,,,,826.0,,572.3,547.1,648.4,1309.7,,562.0,395.0,,,,,157.0,,-96.7,-121.9,-20.6,640.7,,-107.0,,,,,True,,True,True,True,False,,True
13297,1043,462.0,,,,,726.0,,133.5,197.4,284.8,502.0,,198.0,-581.0,,,,,-317.0,,-909.5,-845.6,-758.2,-541.0,,-845.0,,,,,True,,False,False,False,True,,False
13299,946,364.0,,,,,254.0,,66.7,1.8,9.4,203.4,,114.0,-582.0,,,,,-692.0,,-879.3,-944.2,-936.6,-742.6,,-832.0,,,,,False,,False,False,False,False,,False
13301,61,49.0,,,,,34.0,,9.4,0.0,1.4,,,81.0,-12.0,,,,,-27.0,,-51.6,-61.0,-59.6,,,20.0,,,,,False,,False,False,False,,,False
13303,293,91.0,,,,,212.0,,38.3,0.1,11.1,,,80.0,-202.0,,,,,-81.0,,-254.7,-292.9,-281.9,,,-213.0,,,,,True,,False,False,False,,,False
13305,350,238.0,,,,,216.0,,95.5,0.7,2.1,305.2,,67.0,-112.0,,,,,-134.0,,-254.5,-349.3,-347.9,-44.8,,-283.0,,,,,False,,False,False,False,True,,False
13307,14,7.0,,,,,25.0,,1.3,,7.1,,,1.0,-7.0,,,,,11.0,,-12.7,,-6.9,,,-13.0,,,,,False,,False,,True,,,False
13309,103,119.0,,,,,60.0,,12.3,62.5,187.0,,,18.0,16.0,,,,,-43.0,,-90.7,-40.5,84.0,,,-85.0,,,,,False,,False,False,False,,,False
13311,346,476.0,,,,,257.0,,65.4,281.0,50.3,,,152.0,130.0,,,,,-89.0,,-280.6,-65.0,-295.7,,,-194.0,,,,,True,,False,True,False,,,False
13313,1664,1225.0,,,,,1366.0,,731.2,33.3,305.0,700.5,,309.0,-439.0,,,,,-298.0,,-932.8,-1630.7,-1359.0,-963.5,,-1355.0,,,,,True,,False,False,False,False,,False
