,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05107,377,128.0,,,,170.0,,98.6,0.0,13.5,,,,-249.0,,,,-207.0,,-278.4,-377.0,-363.5,,,,,,,True,,False,False,False,,,
05109,76,232.0,,,,168.0,,186.4,52.3,44.8,,,,156.0,,,,92.0,,110.4,-23.7,-31.2,,,,,,,True,,True,True,True,,,
05111,763,400.0,,,,277.0,,773.3,0.3,119.6,,,,-363.0,,,,-486.0,,10.3,-762.7,-643.4,,,,,,,False,,True,False,False,,,
05113,187,104.0,,,,151.0,,439.3,124.6,65.1,,,,-83.0,,,,-36.0,,252.3,-62.4,-121.9,,,,,,,True,,False,True,False,,,
05115,1031,880.0,,,,957.0,,1126.6,6.5,248.5,606.3,,,-151.0,,,,-74.0,,95.6,-1024.5,-782.5,-424.7,,,,,,True,,True,False,False,False,,
05117,141,72.0,,,,60.0,,45.4,28.7,7.4,,,,-69.0,,,,-81.0,,-95.6,-112.3,-133.6,,,,,,,False,,False,False,False,,,
05119,5116,4552.0,,,,3687.0,,2682.1,2539.2,1235.9,2214.2,,,-564.0,,,,-1429.0,,-2433.9,-2576.8,-3880.1,-2901.8,,,,,,False,,False,False,False,False,,
05121,410,160.0,,,,242.0,,779.0,70.2,22.1,,,,-250.0,,,,-168.0,,369.0,-339.8,-387.9,,,,,,,True,,False,False,False,,,
05123,455,176.0,,,,503.0,,127.4,2.9,50.9,78.1,,,-279.0,,,,48.0,,-327.6,-452.1,-404.1,-376.9,,,,,,True,,False,False,False,False,,
05125,1532,1144.0,,,,880.0,,1194.6,627.3,282.1,596.6,,,-388.0,,,,-652.0,,-337.4,-904.7,-1249.9,-935.4,,,,,,False,,True,False,False,False,,
05127,170,24.0,,,,90.0,,29.0,,5.0,,,,-146.0,,,,-80.0,,-141.0,,-164.9,,,,,,,True,,True,,False,,,
05129,100,104.0,,,,79.0,,111.9,0.0,8.1,,,,4.0,,,,-21.0,,11.9,-100.0,-91.9,,,,,,,False,,False,False,False,,,
05131,2298,1440.0,,,,3000.0,,1361.6,11.0,322.9,654.1,,,-858.0,,,,702.0,,-936.4,-2287.0,-1975.0,-1643.9,,,,,,True,,False,False,False,False,,
05133,316,112.0,,,,187.0,,410.8,8.8,75.5,147.2,,,-204.0,,,,-129.0,,94.8,-307.2,-240.5,-168.8,,,,,,True,,True,False,False,True,,
05135,271,88.0,,,,100.0,,536.0,113.2,53.1,,,,-183.0,,,,-171.0,,265.0,-157.8,-217.9,,,,,,,True,,False,True,False,,,
05137,152,280.0,,,,110.0,,466.5,62.4,38.4,,,,128.0,,,,-42.0,,314.5,-89.6,-113.6,,,,,,,True,,False,True,True,,,
05139,467,488.0,,,,255.0,,753.0,316.2,105.5,,,,21.0,,,,-212.0,,286.0,-150.8,-361.5,,,,,,,False,,False,False,False,,,
05141,91,120.0,,,,152.0,,718.2,140.0,37.9,,,,29.0,,,,61.0,,627.2,49.0,-53.1,,,,,,,False,,False,False,False,,,
05143,4251,4936.0,,,,5364.0,,4675.8,1867.9,648.8,1878.8,,,685.0,,,,1113.0,,424.8,-2383.1,-3602.2,-2372.2,,,,,,False,,True,False,False,False,,
05145,1269,552.0,,,,1154.0,,784.2,646.2,104.2,,,,-717.0,,,,-115.0,,-484.8,-622.8,-1164.8,,,,,,,True,,True,True,False,,,
05147,120,32.0,,,,45.0,,16.6,,3.3,,,,-88.0,,,,-75.0,,-103.4,,-116.7,,,,,,,True,,False,,False,,,
05149,204,192.0,,,,238.0,,108.9,1.9,42.8,119.7,,,-12.0,,,,34.0,,-95.1,-202.1,-161.2,-84.3,,,,,,False,,False,False,False,False,,
06001,4827,5648.0,,,,6417.0,,5756.2,2342.0,1238.6,5619.6,,,821.0,,,,1590.0,,929.2,-2485.0,-3588.4,792.6,,,,,,False,,False,False,False,True,,
06003,21,0.0,,,,5.0,,7.7,,0.0,,,,-21.0,,,,-16.0,,-13.3,,-21.0,,,,,,,True,,True,,False,,,
06005,89,0.0,,,,33.0,,405.4,169.1,12.6,,,,-89.0,,,,-56.0,,316.4,80.1,-76.5,,,,,,,True,,False,True,True,,,
06007,649,2224.0,,,,931.0,,2737.8,1465.6,219.5,766.6,,,1575.0,,,,282.0,,2088.8,816.6,-429.5,117.6,,,,,,True,,False,True,True,True,,
06009,68,200.0,,,,32.0,,714.7,419.9,156.9,,,,132.0,,,,-36.0,,646.7,351.9,88.9,,,,,,,True,,False,False,True,,,
06011,92,152.0,,,,51.0,,118.5,0.8,168.2,,,,60.0,,,,-41.0,,26.5,-91.2,76.2,,,,,,,True,,True,False,False,,,
06013,4727,5176.0,,,,4288.0,,4469.2,3378.4,1039.3,3493.5,,,449.0,,,,-439.0,,-257.8,-1348.6,-3687.7,-1233.5,,,,,,True,,True,False,False,False,,
06015,74,40.0,,,,11.0,,205.7,102.7,8.8,,,,-34.0,,,,-63.0,,131.7,28.7,-65.2,,,,,,,False,,False,True,False,,,
06017,455,248.0,,,,263.0,,701.9,530.4,45.0,116.0,,,-207.0,,,,-192.0,,246.9,75.4,-410.0,-339.0,,,,,,True,,False,True,False,False,,
06019,5428,6160.0,,,,5861.0,,5977.0,3184.5,1511.2,4593.9,,,732.0,,,,433.0,,549.0,-2243.5,-3916.8,-834.1,,,,,,True,,True,False,False,False,,
06021,194,376.0,,,,86.0,,834.2,0.1,160.5,,,,182.0,,,,-108.0,,640.2,-193.9,-33.5,,,,,,,True,,False,False,True,,,
06023,158,304.0,,,,229.0,,458.0,916.5,199.4,,,,146.0,,,,71.0,,300.0,758.5,41.4,,,,,,,True,,False,False,True,,,
06025,2124,1864.0,,,,1103.0,,1061.9,15.3,307.4,778.7,,,-260.0,,,,-1021.0,,-1062.1,-2108.7,-1816.6,-1345.3,,,,,,False,,False,False,False,False,,
06027,64,24.0,,,,32.0,,112.3,86.7,0.1,,,,-40.0,,,,-32.0,,48.3,22.7,-64.0,,,,,,,True,,False,True,False,,,
06029,4500,5640.0,,,,5326.0,,4464.8,391.8,248.2,9833.4,,,1140.0,,,,826.0,,-35.2,-4108.2,-4251.8,5333.4,,,,,,True,,True,False,False,False,,
06031,1906,2808.0,,,,1110.0,,2204.6,28.3,154.1,1477.0,,,902.0,,,,-796.0,,298.6,-1877.7,-1751.9,-429.0,,,,,,True,,True,False,False,True,,
06033,357,240.0,,,,72.0,,400.8,851.8,57.0,,,,-117.0,,,,-285.0,,43.8,494.8,-300.0,,,,,,,False,,True,False,False,,,
06035,68,56.0,,,,117.0,,376.4,0.1,11.6,,,,-12.0,,,,49.0,,308.4,-67.9,-56.4,,,,,,,False,,False,False,False,,,
06037,66801,45072.0,,,,35618.0,,25584.9,2812.9,14211.9,27755.2,,,-21729.0,,,,-31183.0,,-41216.1,-63988.1,-52589.1,-39045.8,,,,,,False,,False,False,False,False,,
06039,1099,1576.0,,,,642.0,,1566.1,7.7,158.8,841.8,,,477.0,,,,-457.0,,467.1,-1091.3,-940.2,-257.2,,,,,,True,,True,False,False,True,,
06041,806,1056.0,,,,1415.0,,750.8,423.9,1.9,364.0,,,250.0,,,,609.0,,-55.2,-382.1,-804.1,-442.0,,,,,,False,,True,False,False,False,,
06043,14,8.0,,,,16.0,,32.7,,5.7,,,,-6.0,,,,2.0,,18.7,,-8.3,,,,,,,True,,False,,False,,,
06045,438,328.0,,,,179.0,,621.9,1124.3,99.0,,,,-110.0,,,,-259.0,,183.9,686.3,-339.0,,,,,,,False,,False,False,False,,,
06047,1458,2112.0,,,,1438.0,,1811.5,4.6,63.7,2265.6,,,654.0,,,,-20.0,,353.5,-1453.4,-1394.3,807.6,,,,,,True,,True,False,False,False,,
06049,52,8.0,,,,16.0,,308.9,,6.3,,,,-44.0,,,,-36.0,,256.9,,-45.7,,,,,,,True,,False,,False,,,
06051,173,8.0,,,,28.0,,720.5,0.0,0.0,,,,-165.0,,,,-145.0,,547.5,-173.0,-173.0,,,,,,,True,,False,False,False,,,
06053,3375,3480.0,,,,3273.0,,3143.7,53.2,2605.8,2255.2,,,105.0,,,,-102.0,,-231.3,-3321.8,-769.2,-1119.8,,,,,,True,,False,False,False,False,,
06055,646,544.0,,,,503.0,,783.5,862.2,110.6,375.6,,,-102.0,,,,-143.0,,137.5,216.2,-535.4,-270.4,,,,,,False,,False,False,False,False,,
06057,218,216.0,,,,93.0,,548.1,521.4,36.9,,,,-2.0,,,,-125.0,,330.1,303.4,-181.1,,,,,,,False,,False,False,False,,,
06059,13162,10008.0,,,,12619.0,,9199.6,1306.6,1344.3,6261.7,,,-3154.0,,,,-543.0,,-3962.4,-11855.4,-11817.7,-6900.3,,,,,,True,,False,False,False,False,,
06061,1391,1176.0,,,,881.0,,1423.2,861.6,477.1,739.0,,,-215.0,,,,-510.0,,32.2,-529.4,-913.9,-652.0,,,,,,False,,True,False,False,False,,
06063,51,24.0,,,,23.0,,26.5,,0.0,,,,-27.0,,,,-28.0,,-24.5,,-51.0,,,,,,,False,,True,,False,,,
06065,15623,8688.0,,,,12075.0,,6667.6,3024.8,96.3,3808.2,,,-6935.0,,,,-3548.0,,-8955.4,-12598.2,-15526.7,-11814.8,,,,,,True,,False,False,False,False,,
06067,7467,10000.0,,,,6475.0,,5511.5,6964.6,2423.4,5022.4,,,2533.0,,,,-992.0,,-1955.5,-502.4,-5043.6,-2444.6,,,,,,True,,True,True,False,True,,
06069,286,368.0,,,,186.0,,864.9,283.4,168.5,264.5,,,82.0,,,,-100.0,,578.9,-2.6,-117.5,-21.5,,,,,,False,,False,True,False,True,,
06071,17699,9744.0,,,,10670.0,,9033.3,3804.6,3720.1,3114.5,,,-7955.0,,,,-7029.0,,-8665.7,-13894.4,-13978.9,-14584.5,,,,,,True,,False,False,False,False,,
06073,17242,16576.0,,,,20417.0,,11396.7,2310.2,3253.6,12789.2,,,-666.0,,,,3175.0,,-5845.3,-14931.8,-13988.4,-4452.8,,,,,,False,,False,False,False,False,,
06075,2597,3392.0,,,,11639.0,,6850.5,4.8,1122.0,1857.3,,,795.0,,,,9042.0,,4253.5,-2592.2,-1475.0,-739.7,,,,,,False,,False,False,False,True,,
06077,3616,4648.0,,,,3626.0,,3180.9,3212.0,4278.0,1889.1,,,1032.0,,,,10.0,,-435.1,-404.0,662.0,-1726.9,,,,,,True,,True,True,True,False,,
06079,1346,1184.0,,,,2239.0,,1184.9,2182.7,48.1,483.9,,,-162.0,,,,893.0,,-161.1,836.7,-1297.9,-862.1,,,,,,False,,True,False,False,False,,
06081,2733,3680.0,,,,3592.0,,3318.6,2463.9,86.8,3228.1,,,947.0,,,,859.0,,585.6,-269.1,-2646.2,495.1,,,,,,True,,True,True,False,True,,
06083,1520,1976.0,,,,3854.0,,2035.2,1236.1,1544.4,1442.4,,,456.0,,,,2334.0,,515.2,-283.9,24.4,-77.6,,,,,,False,,False,True,True,True,,
06085,6720,9816.0,,,,7685.0,,5762.6,850.4,5055.7,5680.1,,,3096.0,,,,965.0,,-957.4,-5869.6,-1664.3,-1039.9,,,,,,True,,True,False,True,True,,
06087,1053,784.0,,,,1484.0,,1469.9,2484.1,321.0,181.1,,,-269.0,,,,431.0,,416.9,1431.1,-732.0,-871.9,,,,,,False,,False,False,False,False,,
06089,1863,248.0,,,,299.0,,451.1,597.9,10.1,,,,-1615.0,,,,-1564.0,,-1411.9,-1265.1,-1852.9,,,,,,,True,,True,True,False,,,
06091,1,0.0,,,,8.0,,12.4,,0.0,,,,-1.0,,,,7.0,,11.4,,-1.0,,,,,,,False,,False,,False,,,
06093,137,88.0,,,,23.0,,782.1,325.5,32.3,,,,-49.0,,,,-114.0,,645.1,188.5,-104.7,,,,,,,False,,False,False,False,,,
06095,2312,1192.0,,,,1449.0,,1284.8,1720.8,68.4,830.6,,,-1120.0,,,,-863.0,,-1027.2,-591.2,-2243.6,-1481.4,,,,,,True,,True,True,False,False,,
06097,3582,4192.0,,,,2187.0,,2605.4,7180.4,1112.3,3597.4,,,610.0,,,,-1395.0,,-976.6,3598.4,-2469.7,15.4,,,,,,False,,False,False,False,True,,
06099,3348,5192.0,,,,2829.0,,3912.6,2026.1,2600.4,3695.3,,,1844.0,,,,-519.0,,564.6,-1321.9,-747.6,347.3,,,,,,True,,True,True,True,True,,
06101,428,792.0,,,,334.0,,834.8,662.1,46.5,432.1,,,364.0,,,,-94.0,,406.8,234.1,-381.5,4.1,,,,,,True,,False,True,False,True,,
06103,559,192.0,,,,105.0,,694.3,456.1,193.4,,,,-367.0,,,,-454.0,,135.3,-102.9,-365.6,,,,,,,False,,True,True,True,,,
06105,37,24.0,,,,8.0,,17.1,,2.3,,,,-13.0,,,,-29.0,,-19.9,,-34.7,,,,,,,False,,False,,False,,,
06107,3198,3496.0,,,,2358.0,,2477.4,97.4,94.7,2249.4,,,298.0,,,,-840.0,,-720.6,-3100.6,-3103.3,-948.6,,,,,,False,,False,False,False,False,,
06109,116,160.0,,,,116.0,,542.1,230.5,0.1,,,,44.0,,,,0.0,,426.1,114.5,-115.9,,,,,,,True,,False,False,False,,,
06111,3522,4232.0,,,,2798.0,,5364.8,2342.4,1067.2,2179.1,,,710.0,,,,-724.0,,1842.8,-1179.6,-2454.8,-1342.9,,,,,,False,,False,False,False,False,,
06113,813,1008.0,,,,1015.0,,1353.5,1868.8,196.1,776.4,,,195.0,,,,202.0,,540.5,1055.8,-616.9,-36.6,,,,,,False,,False,False,False,True,,
06115,377,504.0,,,,233.0,,844.6,572.1,44.9,,,,127.0,,,,-144.0,,467.6,195.1,-332.1,,,,,,,False,,False,False,False,,,
08001,9898,2008.0,,,,1128.0,,1360.9,514.6,1011.2,1110.0,,,-7890.0,,,,-8770.0,,-8537.1,-9383.4,-8886.8,-8788.0,,,,,,False,,False,False,False,False,,
08003,149,16.0,,,,38.0,,6.8,0.1,9.7,,,,-133.0,,,,-111.0,,-142.2,-148.9,-139.3,,,,,,,True,,False,False,False,,,
08005,7495,1552.0,,,,1760.0,,892.9,837.8,727.0,983.0,,,-5943.0,,,,-5735.0,,-6602.1,-6657.2,-6768.0,-6512.0,,,,,,True,,False,False,False,False,,
08007,28,0.0,,,,21.0,,1.1,,0.0,,,,-28.0,,,,-7.0,,-26.9,,-28.0,,,,,,,True,,True,,False,,,
08009,23,0.0,,,,21.0,,0.2,,5.6,,,,-23.0,,,,-2.0,,-22.8,,-17.4,,,,,,,True,,True,,True,,,
08011,14,0.0,,,,28.0,,0.3,,1.5,,,,-14.0,,,,14.0,,-13.7,,-12.5,,,,,,,False,,True,,True,,,
08013,4067,2320.0,,,,966.0,,1320.5,2397.0,3137.9,2433.3,,,-1747.0,,,,-3101.0,,-2746.5,-1670.0,-929.1,-1633.7,,,,,,False,,False,True,True,True,,
08014,678,144.0,,,,106.0,,462.0,,62.4,,,,-534.0,,,,-572.0,,-216.0,,-615.6,,,,,,,False,,True,,False,,,
08015,143,8.0,,,,32.0,,7.3,48.4,0.0,,,,-135.0,,,,-111.0,,-135.7,-94.6,-143.0,,,,,,,True,,False,True,False,,,
08017,7,0.0,,,,18.0,,0.1,,7.2,,,,-7.0,,,,11.0,,-6.9,,0.2,,,,,,,False,,True,,True,,,
08019,65,0.0,,,,16.0,,6.4,,4.8,,,,-65.0,,,,-49.0,,-58.6,,-60.2,,,,,,,True,,True,,True,,,
08021,72,0.0,,,,12.0,,0.5,,2.3,,,,-72.0,,,,-60.0,,-71.5,,-69.7,,,,,,,True,,True,,True,,,
08023,16,0.0,,,,8.0,,0.3,,0.1,,,,-16.0,,,,-8.0,,-15.7,,-15.9,,,,,,,True,,True,,True,,,
08025,129,0.0,,,,24.0,,3.7,,1.1,,,,-129.0,,,,-105.0,,-125.3,,-127.9,,,,,,,True,,True,,True,,,
08027,15,0.0,,,,9.0,,1.6,,0.0,,,,-15.0,,,,-6.0,,-13.4,,-15.0,,,,,,,True,,True,,False,,,
08029,89,40.0,,,,17.0,,118.4,239.7,1.4,,,,-49.0,,,,-72.0,,29.4,150.7,-87.6,,,,,,,False,,True,False,False,,,
08031,10877,2248.0,,,,1726.0,,1481.3,788.6,922.5,1430.7,,,-8629.0,,,,-9151.0,,-9395.7,-10088.4,-9954.5,-9446.3,,,,,,False,,False,False,False,False,,
08033,0,8.0,,,,6.0,,0.7,,0.6,,,,8.0,,,,6.0,,0.7,,0.6,,,,,,,True,,True,,True,,,
08035,3151,776.0,,,,514.0,,816.2,257.1,212.7,345.6,,,-2375.0,,,,-2637.0,,-2334.8,-2893.9,-2938.3,-2805.4,,,,,,False,,True,False,False,False,,
08037,453,136.0,,,,232.0,,251.8,165.6,4.5,247.8,,,-317.0,,,,-221.0,,-201.2,-287.4,-448.4,-205.2,,,,,,True,,True,True,False,True,,
08039,158,56.0,,,,35.0,,317.9,150.7,6.4,,,,-102.0,,,,-123.0,,159.9,-7.3,-151.6,,,,,,,False,,False,True,False,,,
08041,7409,1208.0,,,,1823.0,,977.6,678.6,713.0,665.7,,,-6201.0,,,,-5586.0,,-6431.4,-6730.4,-6696.0,-6743.3,,,,,,True,,False,False,False,False,,
08043,919,32.0,,,,88.0,,137.8,213.2,5.3,,,,-887.0,,,,-831.0,,-781.2,-705.8,-913.7,,,,,,,True,,True,True,False,,,
08045,493,256.0,,,,90.0,,307.4,110.3,1.8,,,,-237.0,,,,-403.0,,-185.6,-382.7,-491.2,,,,,,,False,,True,False,False,,,
08047,27,0.0,,,,15.0,,8.3,,0.5,,,,-27.0,,,,-12.0,,-18.7,,-26.5,,,,,,,True,,True,,True,,,
08049,104,24.0,,,,26.0,,217.5,,0.0,,,,-80.0,,,,-78.0,,113.5,,-104.0,,,,,,,True,,False,,False,,,
08051,52,8.0,,,,107.0,,15.1,154.3,29.7,,,,-44.0,,,,55.0,,-36.9,102.3,-22.3,,,,,,,False,,True,False,True,,,
08053,1,0.0,,,,3.0,,0.4,,0.0,,,,-1.0,,,,2.0,,-0.6,,-1.0,,,,,,,False,,True,,False,,,
08055,40,8.0,,,,16.0,,5.9,,1.4,,,,-32.0,,,,-24.0,,-34.0,,-38.6,,,,,,,True,,False,,False,,,
08057,0,0.0,,,,9.0,,4.9,,2.7,,,,0.0,,,,9.0,,4.9,,2.7,,,,,,,False,,False,,False,,,
08059,6182,1160.0,,,,895.0,,842.3,732.5,389.9,517.7,,,-5022.0,,,,-5287.0,,-5339.7,-5449.5,-5792.1,-5664.3,,,,,,False,,False,False,False,False,,
08061,6,0.0,,,,15.0,,0.3,,0.0,,,,-6.0,,,,9.0,,-5.7,,-6.0,,,,,,,False,,True,,False,,,
08063,114,16.0,,,,27.0,,0.2,,0.3,,,,-98.0,,,,-87.0,,-113.8,,-113.7,,,,,,,True,,False,,False,,,
08065,76,40.0,,,,28.0,,16.0,,69.0,,,,-36.0,,,,-48.0,,-60.0,,-7.0,,,,,,,False,,False,,True,,,
08067,208,32.0,,,,80.0,,131.6,136.1,11.5,,,,-176.0,,,,-128.0,,-76.4,-71.9,-196.5,,,,,,,True,,True,True,False,,,
08069,3126,832.0,,,,959.0,,727.4,1722.8,532.5,278.5,,,-2294.0,,,,-2167.0,,-2398.6,-1403.2,-2593.5,-2847.5,,,,,,True,,False,True,False,False,,
08071,75,8.0,,,,27.0,,5.8,,2.2,,,,-67.0,,,,-48.0,,-69.2,,-72.8,,,,,,,True,,False,,False,,,
08073,22,0.0,,,,37.0,,9.7,,0.0,,,,-22.0,,,,15.0,,-12.3,,-22.0,,,,,,,True,,True,,False,,,
08075,760,368.0,,,,131.0,,188.1,2.1,375.5,,,,-392.0,,,,-629.0,,-571.9,-757.9,-384.5,,,,,,,False,,False,False,True,,,
08077,1750,320.0,,,,279.0,,505.1,1115.5,77.8,,,,-1430.0,,,,-1471.0,,-1244.9,-634.5,-1672.2,,,,,,,False,,True,True,False,,,
08079,1,8.0,,,,8.0,,2.4,,0.0,,,,7.0,,,,7.0,,1.4,,-1.0,,,,,,,False,,True,,True,,,
08081,65,0.0,,,,16.0,,5.8,,0.7,,,,-65.0,,,,-49.0,,-59.2,,-64.3,,,,,,,True,,True,,True,,,
08083,163,8.0,,,,21.0,,174.1,51.0,38.5,,,,-155.0,,,,-142.0,,11.1,-112.0,-124.5,,,,,,,True,,True,True,True,,,
08085,180,24.0,,,,29.0,,117.2,167.8,3.1,,,,-156.0,,,,-151.0,,-62.8,-12.2,-176.9,,,,,,,True,,True,True,False,,,
08087,312,56.0,,,,87.0,,213.0,3.4,49.3,,,,-256.0,,,,-225.0,,-99.0,-308.6,-262.8,,,,,,,True,,True,False,False,,,
08089,135,8.0,,,,36.0,,96.5,,0.5,,,,-127.0,,,,-99.0,,-38.5,,-134.5,,,,,,,True,,True,,False,,,
08091,30,0.0,,,,7.0,,4.2,,4.2,,,,-30.0,,,,-23.0,,-25.8,,-25.8,,,,,,,True,,True,,True,,,
08093,79,0.0,,,,18.0,,18.6,,4.2,,,,-79.0,,,,-61.0,,-60.4,,-74.8,,,,,,,True,,True,,True,,,
08095,74,0.0,,,,23.0,,0.7,,0.0,,,,-74.0,,,,-51.0,,-73.3,,-74.0,,,,,,,True,,True,,False,,,
08097,131,16.0,,,,33.0,,196.5,288.8,14.5,,,,-115.0,,,,-98.0,,65.5,157.8,-116.5,,,,,,,True,,True,False,False,,,
08099,162,16.0,,,,47.0,,12.1,,7.0,,,,-146.0,,,,-115.0,,-149.9,,-155.1,,,,,,,True,,False,,False,,,
08101,2117,392.0,,,,268.0,,433.2,830.7,257.2,,,,-1725.0,,,,-1849.0,,-1683.8,-1286.3,-1859.8,,,,,,,False,,True,True,False,,,
08103,14,0.0,,,,20.0,,3.2,,0.0,,,,-14.0,,,,6.0,,-10.8,,-14.0,,,,,,,True,,True,,True,,,
08105,48,8.0,,,,19.0,,3.8,,2.5,,,,-40.0,,,,-29.0,,-44.2,,-45.5,,,,,,,True,,False,,False,,,
08107,141,32.0,,,,23.0,,130.9,189.7,2.2,,,,-109.0,,,,-118.0,,-10.1,48.7,-138.8,,,,,,,False,,True,True,False,,,
08109,54,0.0,,,,10.0,,0.4,0.0,0.1,,,,-54.0,,,,-44.0,,-53.6,-54.0,-53.9,,,,,,,True,,True,True,True,,,
08111,10,0.0,,,,0.0,,0.6,,1.2,,,,-10.0,,,,-10.0,,-9.4,,-8.8,,,,,,,False,,True,,True,,,
08113,27,0.0,,,,12.0,,0.3,,0.9,,,,-27.0,,,,-15.0,,-26.7,,-26.1,,,,,,,True,,True,,True,,,
08115,47,0.0,,,,16.0,,0.6,,0.0,,,,-47.0,,,,-31.0,,-46.4,,-47.0,,,,,,,True,,True,,True,,,
08117,568,32.0,,,,73.0,,267.1,131.2,0.8,,,,-536.0,,,,-495.0,,-300.9,-436.8,-567.2,,,,,,,True,,True,True,False,,,
08119,145,16.0,,,,28.0,,146.6,212.0,3.4,,,,-129.0,,,,-117.0,,1.6,67.0,-141.6,,,,,,,True,,True,True,False,,,
08121,74,8.0,,,,29.0,,14.5,,2.6,,,,-66.0,,,,-45.0,,-59.5,,-71.4,,,,,,,True,,True,,False,,,
08123,3505,1024.0,,,,812.0,,641.0,380.6,489.1,584.3,,,-2481.0,,,,-2693.0,,-2864.0,-3124.4,-3015.9,-2920.7,,,,,,False,,False,False,False,False,,
08125,177,24.0,,,,51.0,,24.5,,16.6,,,,-153.0,,,,-126.0,,-152.5,,-160.4,,,,,,,True,,True,,False,,,
09001,7075,2632.0,,,,1676.0,,1013.4,2209.4,125.7,1788.3,,,-4443.0,,,,-5399.0,,-6061.6,-4865.6,-6949.3,-5286.7,,,,,,False,,False,False,False,False,,
09003,5883,2008.0,,,,1717.0,,886.8,588.9,69.0,2759.2,,,-3875.0,,,,-4166.0,,-4996.2,-5294.1,-5814.0,-3123.8,,,,,,False,,False,False,False,True,,
09005,796,360.0,,,,159.0,,299.1,429.1,113.3,186.9,,,-436.0,,,,-637.0,,-496.9,-366.9,-682.7,-609.1,,,,,,False,,False,True,False,False,,
09007,719,224.0,,,,114.0,,235.1,148.2,26.6,103.9,,,-495.0,,,,-605.0,,-483.9,-570.8,-692.4,-615.1,,,,,,False,,True,False,False,False,,
09009,5193,1344.0,,,,1204.0,,658.7,369.0,27.9,1710.0,,,-3849.0,,,,-3989.0,,-4534.3,-4824.0,-5165.1,-3483.0,,,,,,False,,False,False,False,True,,
09011,2569,248.0,,,,607.0,,305.9,755.1,66.2,222.3,,,-2321.0,,,,-1962.0,,-2263.1,-1813.9,-2502.8,-2346.7,,,,,,True,,True,True,False,False,,
09013,708,568.0,,,,105.0,,360.4,512.2,45.8,485.3,,,-140.0,,,,-603.0,,-347.6,-195.8,-662.2,-222.7,,,,,,False,,False,False,False,False,,
09015,766,248.0,,,,71.0,,203.8,325.8,66.1,,,,-518.0,,,,-695.0,,-562.2,-440.2,-699.9,,,,,,,False,,False,True,False,,,
10001,959,664.0,,,,740.0,,580.1,602.7,366.1,394.0,,932.0,-295.0,,,,-219.0,,-378.9,-356.3,-592.9,-565.0,,-27.0,,,,True,,False,False,False,False,,True
10003,4975,3784.0,,,,2202.0,,2351.2,1180.4,3657.7,2412.3,,4970.0,-1191.0,,,,-2773.0,,-2623.8,-3794.6,-1317.3,-2562.7,,-5.0,,,,False,,False,False,False,False,,True
10005,1985,936.0,,,,627.0,,898.5,376.2,95.7,922.8,,1179.0,-1049.0,,,,-1358.0,,-1086.5,-1608.8,-1889.3,-1062.2,,-806.0,,,,False,,False,False,False,False,,True
12001,4841,5944.0,,,,4460.0,,3957.6,2375.7,9539.0,2663.8,,3330.0,1103.0,,,,-381.0,,-883.4,-2465.3,4698.0,-2177.2,,-1511.0,,,,True,,True,False,False,False,,False
12003,540,472.0,,,,271.0,,850.3,0.3,8.1,238.1,,56.0,-68.0,,,,-269.0,,310.3,-539.7,-531.9,-301.9,,-484.0,,,,False,,False,False,False,False,,False
12005,1449,1344.0,,,,1545.0,,1002.1,23.4,423.1,694.8,,623.0,-105.0,,,,96.0,,-446.9,-1425.6,-1026.0,-754.2,,-826.0,,,,True,,False,False,False,False,,False
12007,348,608.0,,,,216.0,,1287.0,0.6,561.2,,,137.0,260.0,,,,-132.0,,939.0,-347.4,213.2,,,-211.0,,,,True,,False,False,True,,,True
12009,4646,2624.0,,,,2136.0,,2410.8,2147.6,61.4,1297.1,,1567.0,-2022.0,,,,-2510.0,,-2235.2,-2498.4,-4584.6,-3348.9,,-3079.0,,,,False,,False,False,False,False,,False
12011,15899,9288.0,,,,3780.0,,6047.1,1131.8,2211.5,21525.0,,2082.0,-6611.0,,,,-12119.0,,-9851.9,-14767.2,-13687.5,5626.0,,-13817.0,,,,False,,False,False,False,True,,False
12013,158,72.0,,,,141.0,,77.8,0.0,29.1,,,18.0,-86.0,,,,-17.0,,-80.2,-158.0,-128.9,,,-140.0,,,,True,,True,False,False,,,False
