,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
01083,735,1192.0,,1099.3,,943.0,1160.0,917.0,,,,,795.5,,767.1,,,1443.0,954.4,,881.8,814.0,,1099.0,918.6,,,,842.0,1055.4,,,,,,1355.3,,,,765.1,1474.4,457.0,,364.3,,208.0,425.0,182.0,,,,,60.5,,32.1,,,708.0,219.4,,146.8,79.0,,364.0,183.6,,,,107.0,320.4,,,,,,620.3,,,,30.1,739.4,,True,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,True,,,,,,False,,,,True,False
01085,104,228.0,,200.5,,184.0,202.0,195.0,,,,,116.6,,60.3,,,103.0,147.9,,130.1,,,238.0,197.6,,,,125.0,136.2,,,,,,,,,,217.8,267.4,124.0,,96.5,,80.0,98.0,91.0,,,,,12.6,,-43.7,,,-1.0,43.9,,26.1,,,134.0,93.6,,,,21.0,32.2,,,,,,,,,,113.8,163.4,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,False,True,,,,True,True,,,,,,,,,,True,False
01087,144,216.0,,216.8,,211.0,200.0,228.0,,,,,111.4,,107.6,,,176.0,724.4,,146.2,,,276.0,203.8,,,,124.0,146.7,,,,,,,,,,235.2,185.2,72.0,,72.8,,67.0,56.0,84.0,,,,,-32.6,,-36.4,,,32.0,580.4,,2.2,,,132.0,59.8,,,,-20.0,2.7,,,,,,,,,,91.2,41.2,,False,,True,True,False,,,,,True,,True,,,True,False,,True,,,False,True,,,,True,True,,,,,,,,,,False,True
01089,3022,4700.0,,4642.4,4544.4,4161.0,4238.0,5470.0,,,,,2735.5,,3792.0,,4163.1,5137.0,2678.3,,3082.8,2780.5,,4414.5,3867.6,,,,2329.0,3842.4,,,,,,3526.1,5316.0,,,4286.3,5253.9,1678.0,,1620.4,1522.4,1139.0,1216.0,2448.0,,,,,-286.5,,770.0,,1141.1,2115.0,-343.7,,60.8,-241.5,,1392.5,845.6,,,,-693.0,820.4,,,,,,504.1,2294.0,,,1264.3,2231.9,,True,True,True,True,False,,,,,True,,True,,True,False,True,,True,True,,True,True,,,,True,True,,,,,,True,False,,,True,False
01091,284,352.0,,293.1,,296.0,341.0,208.0,,,,,210.8,,131.1,,,317.0,861.6,,216.1,,,344.0,288.7,,,,215.0,518.3,,,,,,120.9,,,,337.5,355.2,68.0,,9.1,,12.0,57.0,-76.0,,,,,-73.2,,-152.9,,,33.0,577.6,,-67.9,,,60.0,4.7,,,,-69.0,234.3,,,,,,-163.1,,,,53.5,71.2,,True,,True,True,False,,,,,False,,False,,,True,False,,True,,,True,True,,,,False,False,,,,,,False,,,,True,False
01093,220,264.0,,261.2,,219.0,306.0,163.0,,,,,238.8,,127.2,,,479.0,206.2,,211.3,132.5,,197.0,203.1,,,,237.0,567.9,,,,,,110.1,,,,216.0,404.6,44.0,,41.2,,-1.0,86.0,-57.0,,,,,18.8,,-92.8,,,259.0,-13.8,,-8.7,-87.5,,-23.0,-16.9,,,,17.0,347.9,,,,,,-109.9,,,,-4.0,184.6,,True,,True,False,False,,,,,True,,False,,,False,True,,True,False,,True,True,,,,True,False,,,,,,False,,,,True,False
01095,536,1176.0,,1229.3,,894.0,977.0,872.0,,,,,827.8,,667.8,,1017.1,1689.0,536.4,,779.7,695.0,,770.5,827.5,,,,864.0,1186.2,,,,,,1061.8,,,,569.0,1143.0,640.0,,693.3,,358.0,441.0,336.0,,,,,291.8,,131.8,,481.1,1153.0,0.4,,243.7,159.0,,234.5,291.5,,,,328.0,650.2,,,,,,525.8,,,,33.0,607.0,,False,,True,True,True,,,,,True,,True,,True,False,True,,True,True,,True,True,,,,True,False,,,,,,True,,,,True,True
01097,3297,5248.0,,5126.4,5543.3,4510.0,4983.0,5564.0,,,,,3023.1,,3221.1,,4135.6,6078.0,1643.7,,5086.5,2894.0,,5227.0,4328.0,,,,3094.0,5571.6,,,,,,2730.5,4473.0,,,5739.8,6488.6,1951.0,,1829.4,2246.3,1213.0,1686.0,2267.0,,,,,-273.9,,-75.9,,838.6,2781.0,-1653.3,,1789.5,-403.0,,1930.0,1031.0,,,,-203.0,2274.6,,,,,,-566.5,1176.0,,,2442.8,3191.6,,True,False,True,True,False,,,,,True,,True,,True,False,True,,True,True,,True,True,,,,True,False,,,,,,True,True,,,False,False
01099,103,156.0,,185.1,,155.0,157.0,64.0,,,,,155.3,,140.5,,,274.0,170.1,,142.4,,,68.0,124.3,,,,121.0,181.7,,,,,,,,,,153.4,254.0,53.0,,82.1,,52.0,54.0,-39.0,,,,,52.3,,37.5,,,171.0,67.1,,39.4,,,-35.0,21.3,,,,18.0,78.7,,,,,,,,,,50.4,151.0,,False,,True,False,True,,,,,True,,True,,,False,False,,True,,,True,True,,,,True,False,,,,,,,,,,True,False
01101,1839,3296.0,,3477.4,,3076.0,3027.0,2903.0,,,,,2016.2,,1767.9,,3505.5,2648.0,4029.0,,2351.1,2355.5,,3760.0,2685.9,,,,2070.0,2430.7,,,,,,2289.3,3270.0,,,3420.6,3518.5,1457.0,,1638.4,,1237.0,1188.0,1064.0,,,,,177.2,,-71.1,,1666.5,809.0,2190.0,,512.1,516.5,,1921.0,846.9,,,,231.0,591.7,,,,,,450.3,1431.0,,,1581.6,1679.5,,False,,True,True,True,,,,,True,,True,,False,True,False,,True,True,,False,True,,,,True,True,,,,,,True,True,,,False,False
01103,705,1368.0,,1278.2,,922.0,1220.0,836.0,,,,,1013.9,,1035.5,,,2034.0,851.2,,964.5,855.0,,967.0,1030.2,,,,1005.0,1163.9,,,,,,501.9,,,,796.0,1870.5,663.0,,573.2,,217.0,515.0,131.0,,,,,308.9,,330.5,,,1329.0,146.2,,259.5,150.0,,262.0,325.2,,,,300.0,458.9,,,,,,-203.1,,,,91.0,1165.5,,True,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,True,False
01105,77,72.0,,73.2,,92.0,118.0,111.0,,,,,92.1,,50.8,,,113.0,120.2,,78.5,,,43.0,74.6,,,,55.0,159.3,,,,,,,,,,55.7,223.0,-5.0,,-3.8,,15.0,41.0,34.0,,,,,15.1,,-26.2,,,36.0,43.2,,1.5,,,-34.0,-2.4,,,,-22.0,82.3,,,,,,,,,,-21.3,146.0,,True,,False,False,False,,,,,False,,False,,,False,False,,True,,,False,True,,,,False,False,,,,,,,,,,False,False
01107,190,260.0,,220.9,,160.0,207.0,118.0,,,,,158.4,,80.0,,,323.0,20.6,,167.1,,,129.0,252.1,,,,141.0,158.4,,,,,,,,,,157.1,319.2,70.0,,30.9,,-30.0,17.0,-72.0,,,,,-31.6,,-110.0,,,133.0,-169.4,,-22.9,,,-61.0,62.1,,,,-49.0,-31.6,,,,,,,,,,-32.9,129.2,,True,,True,True,False,,,,,True,,False,,,False,False,,True,,,True,True,,,,True,True,,,,,,,,,,True,False
01109,202,428.0,,410.9,,320.0,372.0,210.0,,,,,309.7,,213.5,,,445.0,339.8,,350.0,344.0,,423.0,273.3,,,,260.0,261.1,,,,,,330.9,,,,470.3,534.4,226.0,,208.9,,118.0,170.0,8.0,,,,,107.7,,11.5,,,243.0,137.8,,148.0,142.0,,221.0,71.3,,,,58.0,59.1,,,,,,128.9,,,,268.3,332.4,,True,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,False,False
01111,124,228.0,,227.7,,195.0,176.0,247.0,,,,,132.8,,106.9,,,303.0,388.3,,170.2,,,139.0,162.3,,,,162.0,203.5,,,,,,,,,,228.9,189.5,104.0,,103.7,,71.0,52.0,123.0,,,,,8.8,,-17.1,,,179.0,264.3,,46.2,,,15.0,38.3,,,,38.0,79.5,,,,,,,,,,104.9,65.5,,True,,True,True,False,,,,,True,,True,,,False,False,,True,,,True,True,,,,True,True,,,,,,,,,,False,True
01113,343,616.0,,604.0,,577.0,665.0,308.0,,,,,367.7,,320.1,,,723.0,3017.3,,657.2,475.0,,875.0,627.6,,,,422.0,435.2,,,,,,510.5,,,,641.1,706.6,273.0,,261.0,,234.0,322.0,-35.0,,,,,24.7,,-22.9,,,380.0,2674.3,,314.2,132.0,,532.0,284.6,,,,79.0,92.2,,,,,,167.5,,,,298.1,363.6,,True,,True,False,True,,,,,True,,True,,,False,False,,False,True,,False,False,,,,True,True,,,,,,True,,,,False,False
01115,722,1132.0,,1120.8,,896.0,925.0,994.0,,,,,710.9,,659.1,,,1266.0,899.3,,754.1,382.5,,1011.0,885.2,,,,706.0,955.4,,,,,,455.0,,,,939.0,1075.5,410.0,,398.8,,174.0,203.0,272.0,,,,,-11.1,,-62.9,,,544.0,177.3,,32.1,-339.5,,289.0,163.2,,,,-16.0,233.4,,,,,,-267.0,,,,217.0,353.5,,True,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,True,True
01117,1879,3060.0,,3479.6,,3130.0,3296.0,3512.0,,,,,2004.5,,1761.5,,2896.8,3097.0,2180.1,,2298.1,1500.5,,4495.0,2572.0,,,,1925.0,4384.8,,,,,,2150.6,3802.0,,,3042.5,3197.3,1181.0,,1600.6,,1251.0,1417.0,1633.0,,,,,125.5,,-117.5,,1017.8,1218.0,301.1,,419.1,-378.5,,2616.0,693.0,,,,46.0,2505.8,,,,,,271.6,1923.0,,,1163.5,1318.3,,False,,False,False,False,,,,,True,,True,,True,False,True,,True,True,,False,True,,,,True,False,,,,,,True,False,,,True,False
01119,56,92.0,,104.1,,78.0,108.0,12.0,,,,,78.9,,56.9,,,155.0,167.5,,59.5,,,75.0,55.3,,,,58.0,180.5,,,,,,,,,,27.1,161.4,36.0,,48.1,,22.0,52.0,-44.0,,,,,22.9,,0.9,,,99.0,111.5,,3.5,,,19.0,-0.7,,,,2.0,124.5,,,,,,,,,,-28.9,105.4,,False,,True,False,False,,,,,True,,True,,,False,False,,True,,,True,True,,,,True,False,,,,,,,,,,True,False
01121,749,1268.0,,1200.9,,1044.0,1212.0,341.0,,,,,673.0,,379.3,,,1153.0,895.1,,775.9,510.0,,1554.0,974.5,,,,828.0,1251.8,,,,,,825.8,,,,1267.2,1393.5,519.0,,451.9,,295.0,463.0,-408.0,,,,,-76.0,,-369.7,,,404.0,146.1,,26.9,-239.0,,805.0,225.5,,,,79.0,502.8,,,,,,76.8,,,,518.2,644.5,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,False,True,,,,True,True,,,,,,True,,,,True,False
01123,351,560.0,,869.9,,789.0,1180.0,136.0,,,,,358.3,,289.1,,,493.0,11561.1,,581.3,247.0,,1145.5,742.5,,,,407.0,1863.6,,,,,,328.4,,,,2641.9,1273.0,209.0,,518.9,,438.0,829.0,-215.0,,,,,7.3,,-61.9,,,142.0,11210.1,,230.3,-104.0,,794.5,391.5,,,,56.0,1512.6,,,,,,-22.6,,,,2290.9,922.0,,False,,False,False,False,,,,,True,,True,,,True,False,,False,True,,False,False,,,,True,False,,,,,,True,,,,False,False
01125,1852,2996.0,,3151.9,,3012.0,3250.0,5712.0,,,,,1998.8,,1488.0,,2955.0,3307.0,2677.1,,2063.7,1368.0,,4847.5,2642.3,,,,1899.0,2781.6,,,,,,2332.8,4613.0,,,3030.2,3598.9,1144.0,,1299.9,,1160.0,1398.0,3860.0,,,,,146.8,,-364.0,,1103.0,1455.0,825.1,,211.7,-484.0,,2995.5,790.3,,,,47.0,929.6,,,,,,480.8,2761.0,,,1178.2,1746.9,,False,,False,False,False,,,,,True,,True,,True,False,True,,True,True,,False,True,,,,True,True,,,,,,True,False,,,False,False
01127,383,412.0,,445.0,,352.0,464.0,224.0,,,,,471.5,,395.1,,,1100.0,222.7,,459.5,309.5,,247.0,338.3,,,,413.0,573.5,,,,,,740.2,,,,190.8,575.9,29.0,,62.0,,-31.0,81.0,-159.0,,,,,88.5,,12.1,,,717.0,-160.3,,76.5,-73.5,,-136.0,-44.7,,,,30.0,190.5,,,,,,357.2,,,,-192.2,192.9,,False,,False,False,False,,,,,False,,True,,,False,False,,False,False,,False,False,,,,False,False,,,,,,False,,,,False,False
01129,109,188.0,,188.3,,149.0,191.0,145.0,,,,,121.6,,96.5,,,279.0,88.0,,135.3,,,133.0,141.1,,,,122.0,202.1,,,,,,,,,,163.1,305.9,79.0,,79.3,,40.0,82.0,36.0,,,,,12.6,,-12.5,,,170.0,-21.0,,26.3,,,24.0,32.1,,,,13.0,93.1,,,,,,,,,,54.1,196.9,,False,,True,False,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,,,,True,False
01131,91,184.0,,199.7,,186.0,184.0,184.0,,,,,116.8,,69.2,,,108.0,153.8,,121.7,,,212.0,157.2,,,,115.0,189.5,,,,,,,,,,209.4,236.8,93.0,,108.7,,95.0,93.0,93.0,,,,,25.8,,-21.8,,,17.0,62.8,,30.7,,,121.0,66.2,,,,24.0,98.5,,,,,,,,,,118.4,145.8,,False,,False,False,False,,,,,True,,True,,,True,True,,True,,,False,True,,,,True,False,,,,,,,,,,False,False
01133,93,176.0,,199.3,,167.0,168.0,158.0,,,,,184.8,,167.8,,,418.0,179.5,,170.9,,,71.0,114.7,,,,156.0,269.3,,,,,,66.1,,,,80.7,247.4,83.0,,106.3,,74.0,75.0,65.0,,,,,91.8,,74.8,,,325.0,86.5,,77.9,,,-22.0,21.7,,,,63.0,176.3,,,,,,-26.9,,,,-12.3,154.4,,False,,True,True,True,,,,,False,,True,,,False,False,,True,,,True,True,,,,True,False,,,,,,True,,,,True,False
02013,276,60.0,,70.4,,41.0,83.0,,,,,,8.6,,63.5,,,,515.4,,59.5,,,28.0,51.1,,,,57.0,,,,,,,,,,,65.6,,-216.0,,-205.6,,-235.0,-193.0,,,,,,-267.4,,-212.5,,,,239.4,,-216.5,,,-248.0,-224.9,,,,-219.0,,,,,,,,,,,-210.4,,,True,,False,True,,,,,,False,,True,,,,False,,False,,,False,False,,,,False,,,,,,,,,,,True,
02016,235,116.0,,107.4,,101.0,109.0,,,,,,66.0,,67.3,,,,375.0,,126.6,,,134.0,100.6,,,,91.0,41.0,,,,,,,,,,121.3,,-119.0,,-127.6,,-134.0,-126.0,,,,,,-169.0,,-167.7,,,,140.0,,-108.4,,,-101.0,-134.4,,,,-144.0,-194.0,,,,,,,,,,-113.7,,,False,,False,False,,,,,,False,,False,,,,False,,True,,,True,False,,,,False,False,,,,,,,,,,True,
02020,1167,1600.0,,1565.3,2145.6,1257.0,1825.0,1175.0,,,,,1504.0,,1957.1,,1074.0,,574.2,,1370.5,1441.5,,955.0,1098.2,,,,2155.0,2375.0,,,,,,2413.3,829.0,,,1140.8,,433.0,,398.3,978.6,90.0,658.0,8.0,,,,,337.0,,790.1,,-93.0,,-592.8,,203.5,274.5,,-212.0,-68.8,,,,988.0,1208.0,,,,,,1246.3,-338.0,,,-26.2,,,True,False,True,False,True,,,,,True,,False,,True,,False,,True,True,,True,True,,,,False,False,,,,,,False,True,,,True,
02050,243,712.0,,719.8,,398.0,473.0,0.0,,,,,344.0,,387.6,,,,358.9,,361.8,,,505.0,339.2,,,,420.0,751.5,,,,,,,,,,548.4,,469.0,,476.8,,155.0,230.0,-243.0,,,,,101.0,,144.6,,,,115.9,,118.8,,,262.0,96.2,,,,177.0,508.5,,,,,,,,,,305.4,,,False,,True,True,True,,,,,True,,True,,,,True,,True,,,True,True,,,,True,False,,,,,,,,,,True,
02060,0,0.0,,0.0,,0.0,3.0,0.0,,,,,6.2,,0.0,,,,0.1,,0.0,,,,0.0,,,,5.0,,,,,,,,,,,3.8,,0.0,,0.0,,0.0,3.0,0.0,,,,,6.2,,0.0,,,,0.1,,0.0,,,,0.0,,,,5.0,,,,,,,,,,,3.8,,,True,,True,False,True,,,,,False,,False,,,,False,,True,,,,False,,,,False,,,,,,,,,,,False,
02068,5,16.0,,15.6,,8.0,8.0,0.0,,,,,4.9,,7.8,,,,7.4,,8.1,,,4.0,3.9,,,,19.0,,,,,,,,,,,10.9,,11.0,,10.6,,3.0,3.0,-5.0,,,,,-0.1,,2.8,,,,2.4,,3.1,,,-1.0,-1.1,,,,14.0,,,,,,,,,,,5.9,,,True,,True,True,True,,,,,True,,True,,,,True,,True,,,True,True,,,,False,,,,,,,,,,,True,
02070,34,24.0,,25.2,,20.0,23.0,0.0,,,,,13.4,,30.3,,,,25.3,,22.8,,,6.0,14.1,,,,48.0,,,,,,,,,,,24.1,,-10.0,,-8.8,,-14.0,-11.0,-34.0,,,,,-20.6,,-3.7,,,,-8.7,,-11.2,,,-28.0,-19.9,,,,14.0,,,,,,,,,,,-9.9,,,True,,False,False,False,,,,,False,,True,,,,True,,False,,,False,False,,,,False,,,,,,,,,,,True,
02090,373,360.0,,410.4,,389.0,479.0,202.0,,,,,428.3,,356.2,,,,207.0,,439.4,413.0,,145.0,261.8,,,,757.0,914.7,,,,,,401.6,,,,416.1,,-13.0,,37.4,,16.0,106.0,-171.0,,,,,55.3,,-16.8,,,,-166.0,,66.4,40.0,,-228.0,-111.2,,,,384.0,541.7,,,,,,28.6,,,,43.1,,,False,,False,False,False,,,,,False,,False,,,,False,,False,False,,False,False,,,,False,False,,,,,,False,,,,False,
02100,1,8.0,,7.0,,4.0,9.0,0.0,,,,,0.4,,3.5,,,,33.5,,9.7,,,4.0,2.7,,,,22.0,,,,,,,,,,,4.4,,7.0,,6.0,,3.0,8.0,-1.0,,,,,-0.6,,2.5,,,,32.5,,8.7,,,3.0,1.7,,,,21.0,,,,,,,,,,,3.4,,,True,,True,False,True,,,,,True,,True,,,,False,,False,,,True,True,,,,False,,,,,,,,,,,True,
02105,0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,2.6,,,,0.2,,0.0,,,,0.1,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,2.6,,,,0.2,,0.0,,,,0.1,,,,,,,,,,,,,,,,,,True,,True,True,True,,,,,,,False,,,,False,,True,,,,False,,,,,,,,,,,,,,,,
02110,89,88.0,,103.5,,114.0,148.0,103.0,,,,,86.8,,102.1,,,,187.1,,68.8,68.0,,134.0,114.5,,,,148.0,316.8,,,,,,,,,,100.3,,-1.0,,14.5,,25.0,59.0,14.0,,,,,-2.2,,13.1,,,,98.1,,-20.2,-21.0,,45.0,25.5,,,,59.0,227.8,,,,,,,,,,11.3,,,False,,False,False,False,,,,,False,,False,,,,False,,False,False,,False,False,,,,False,False,,,,,,,,,,False,
02122,93,112.0,,90.5,,110.0,197.0,111.0,,,,,209.4,,289.2,,,,85.0,,138.7,,,49.0,103.5,,,,438.0,323.9,,,,,,66.1,,,,44.5,,19.0,,-2.5,,17.0,104.0,18.0,,,,,116.4,,196.2,,,,-8.0,,45.7,,,-44.0,10.5,,,,345.0,230.9,,,,,,-26.9,,,,-48.5,,,True,,True,False,True,,,,,False,,False,,,,True,,False,,,False,True,,,,False,False,,,,,,False,,,,False,
02130,80,36.0,,37.2,,23.0,33.0,0.0,,,,,19.7,,37.6,,,,3.7,,34.9,,,19.0,19.3,,,,77.0,,,,,,,,,,,33.1,,-44.0,,-42.8,,-57.0,-47.0,-80.0,,,,,-60.3,,-42.4,,,,-76.3,,-45.1,,,-61.0,-60.7,,,,-3.0,,,,,,,,,,,-46.9,,,True,,False,False,False,,,,,False,,True,,,,False,,False,,,False,False,,,,True,,,,,,,,,,,False,
02150,24,40.0,,40.5,,40.0,48.0,0.0,,,,,78.8,,125.3,,,,36.8,,59.6,,,8.0,40.8,,,,95.0,107.6,,,,,,,,,,7.9,,16.0,,16.5,,16.0,24.0,-24.0,,,,,54.8,,101.3,,,,12.8,,35.6,,,-16.0,16.8,,,,71.0,83.6,,,,,,,,,,-16.1,,,False,,False,False,False,,,,,False,,False,,,,True,,False,,,False,False,,,,False,False,,,,,,,,,,False,
02158,83,164.0,,212.8,,145.0,204.0,0.0,,,,,,,114.0,,,,461.8,,116.7,,,145.0,114.0,,,,,,,,,,,,,,,,,81.0,,129.8,,62.0,121.0,-83.0,,,,,,,31.0,,,,378.8,,33.7,,,62.0,31.0,,,,,,,,,,,,,,,,,,False,,True,False,False,,,,,,,True,,,,False,,True,,,True,True,,,,,,,,,,,,,,,,
02164,12,0.0,,1.6,,8.0,22.0,0.0,,,,,0.0,,6.3,,,,139.7,,8.2,,,11.0,,,,,17.0,,,,,,,,,,,8.0,,-12.0,,-10.4,,-4.0,10.0,-12.0,,,,,-12.0,,-5.7,,,,127.7,,-3.8,,,-1.0,,,,,5.0,,,,,,,,,,,-4.0,,,True,,True,True,False,,,,,True,,True,,,,False,,True,,,True,,,,,True,,,,,,,,,,,True,
02170,1090,584.0,,570.8,,554.0,598.0,506.0,,,,,505.1,,665.7,,,,361.4,,546.0,676.0,,354.0,412.5,,,,847.0,761.1,,,,,,1065.5,,,,51.1,,-506.0,,-519.2,,-536.0,-492.0,-584.0,,,,,-584.9,,-424.3,,,,-728.6,,-544.0,-414.0,,-736.0,-677.5,,,,-243.0,-328.9,,,,,,-24.5,,,,-1038.9,,,False,,False,True,False,,,,,False,,True,,,,False,,False,True,,False,False,,,,True,True,,,,,,True,,,,False,
02180,17,16.0,,11.3,,22.0,29.0,0.0,,,,,27.4,,50.1,,,,56.3,,20.6,,,9.0,20.9,,,,64.0,,,,,,,,,,,24.7,,-1.0,,-5.7,,5.0,12.0,-17.0,,,,,10.4,,33.1,,,,39.3,,3.6,,,-8.0,3.9,,,,47.0,,,,,,,,,,,7.7,,,False,,False,False,False,,,,,False,,False,,,,False,,False,,,False,False,,,,False,,,,,,,,,,,False,
02185,25,36.0,,35.4,,26.0,55.0,0.0,,,,,95.6,,80.0,,,,18.7,,66.0,,,0.0,26.7,,,,48.0,203.0,,,,,,,,,,5.1,,11.0,,10.4,,1.0,30.0,-25.0,,,,,70.6,,55.0,,,,-6.3,,41.0,,,-25.0,1.7,,,,23.0,178.0,,,,,,,,,,-19.9,,,True,,True,False,False,,,,,False,,False,,,,True,,False,,,False,True,,,,False,False,,,,,,,,,,False,
02188,19,48.0,,57.5,,61.0,66.0,0.0,,,,,70.8,,67.2,,,,62.0,,66.5,,,15.0,30.2,,,,94.0,157.0,,,,,,,,,,82.3,,29.0,,38.5,,42.0,47.0,-19.0,,,,,51.8,,48.2,,,,43.0,,47.5,,,-4.0,11.2,,,,75.0,138.0,,,,,,,,,,63.3,,,False,,False,False,True,,,,,False,,False,,,,False,,False,,,True,True,,,,False,False,,,,,,,,,,False,
02195,38,0.0,,0.4,,0.0,7.0,0.0,,,,,3.4,,6.3,,,,0.5,,6.0,,,10.0,1.2,,,,17.0,,,,,,,,,,,,,-38.0,,-37.6,,-38.0,-31.0,-38.0,,,,,-34.6,,-31.7,,,,-37.5,,-32.0,,,-28.0,-36.8,,,,-21.0,,,,,,,,,,,,,,True,,False,True,False,,,,,True,,True,,,,True,,True,,,True,True,,,,True,,,,,,,,,,,,
02198,2,4.0,,3.2,,2.0,4.0,0.0,,,,,5.6,,3.7,,,,0.5,,3.7,,,4.0,0.8,,,,,,,,,,,,,,,,,2.0,,1.2,,0.0,2.0,-2.0,,,,,3.6,,1.7,,,,-1.5,,1.7,,,2.0,-1.2,,,,,,,,,,,,,,,,,,True,,True,False,False,,,,,False,,True,,,,True,,True,,,False,True,,,,,,,,,,,,,,,,
02220,13,20.0,,17.4,,16.0,23.0,0.0,,,,,18.5,,44.7,,,,11.6,,22.4,,,4.0,13.6,,,,64.0,,,,,,,,,,,29.6,,7.0,,4.4,,3.0,10.0,-13.0,,,,,5.5,,31.7,,,,-1.4,,9.4,,,-9.0,0.6,,,,51.0,,,,,,,,,,,16.6,,,True,,True,False,False,,,,,True,,False,,,,True,,False,,,False,True,,,,False,,,,,,,,,,,False,
02230,4,0.0,,0.0,,0.0,0.0,0.0,,,,,0.9,,2.0,,,,0.0,,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,-4.0,,-4.0,,-4.0,-4.0,-4.0,,,,,-3.1,,-2.0,,,,-4.0,,-2.0,,,-4.0,-4.0,,,,,,,,,,,,,,,,,,False,,False,False,False,,,,,True,,True,,,,True,,True,,,False,True,,,,,,,,,,,,,,,,
