,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FDANIHASU-Sweight,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FDANIHASU-Sweight,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FDANIHASU-Sweight,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
48243,59,30.0,,,,,,,50.0,23.5,11.5,,24.0,,,,,,-29.0,,,,,,,-9.0,-35.5,-47.5,,-35.0,,,,,,,,,,,,True,False,False,,False,,,,,
48245,1783,2520.0,649.0,,,,,,6078.0,1244.1,2950.4,,1261.5,,,2811.3,2315.0,,737.0,-1134.0,,,,,,4295.0,-538.9,1167.4,,-521.5,,,1028.3,532.0,,False,,,,,,False,True,False,,True,,,False,True,
48247,92,200.0,0.0,,,,,,222.0,382.8,118.4,,218.0,,,,,,108.0,-92.0,,,,,,130.0,290.8,26.4,,126.0,,,,,,True,,,,,,False,False,True,,False,,,,,
48249,455,895.0,285.0,,,,,,1369.0,451.2,727.0,,568.0,,,,,,440.0,-170.0,,,,,,914.0,-3.8,272.0,,113.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48251,2911,5900.0,4504.0,,,,,,4993.0,2599.5,3669.5,,4763.0,,,4869.2,7207.0,,2989.0,1593.0,,,,,,2082.0,-311.5,758.5,,1852.0,,,1958.2,4296.0,,True,,,,,,True,True,True,,True,,,True,False,
48253,143,690.0,896.0,,,,,,435.0,238.9,539.7,,200.0,,,747.0,,,547.0,753.0,,,,,,292.0,95.9,396.7,,57.0,,,604.0,,,False,,,,,,True,True,True,,True,,,False,,
48255,296,415.0,,,,,,,446.0,42.1,364.3,,178.0,,,,,,119.0,,,,,,,150.0,-253.9,68.3,,-118.0,,,,,,,,,,,,False,False,True,,True,,,,,
48257,2433,4385.0,4330.0,,,,,,2975.0,1330.0,2923.8,,3190.5,,,3568.8,3071.0,,1952.0,1897.0,,,,,,542.0,-1103.0,490.8,,757.5,,,1135.8,638.0,,True,,,,,,True,True,True,,True,,,True,True,
48259,845,1075.0,865.0,,,,,,833.0,578.7,733.2,,797.0,,,,,,230.0,20.0,,,,,,-12.0,-266.3,-111.8,,-48.0,,,,,,True,,,,,,True,False,True,,True,,,,,
48261,4,0.0,0.0,,,,,,15.0,1.6,2.8,,5.0,,,,,,-4.0,-4.0,,,,,,11.0,-2.4,-1.2,,1.0,,,,,,False,,,,,,False,True,True,,True,,,,,
48263,10,0.0,0.0,,,,,,10.0,17.0,5.2,,15.0,,,,,,-10.0,-10.0,,,,,,0.0,7.0,-4.8,,5.0,,,,,,False,,,,,,True,True,True,,True,,,,,
48265,952,1110.0,832.0,,,,,,1254.0,218.1,691.9,,559.5,,,,,,158.0,-120.0,,,,,,302.0,-733.9,-260.1,,-392.5,,,,,,True,,,,,,False,False,False,,False,,,,,
48267,34,105.0,0.0,,,,,,98.0,107.0,41.6,,30.0,,,,,,71.0,-34.0,,,,,,64.0,73.0,7.6,,-4.0,,,,,,True,,,,,,True,False,True,,True,,,,,
48269,1,10.0,0.0,,,,,,10.0,3.4,2.7,,5.0,,,,,,9.0,-1.0,,,,,,9.0,2.4,1.7,,4.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48271,41,190.0,,,,,,,187.0,36.2,102.0,,60.0,,,,,,149.0,,,,,,,146.0,-4.8,61.0,,19.0,,,,,,,,,,,,True,True,True,,True,,,,,
48273,336,645.0,1388.0,,,,,,672.0,224.1,508.5,,648.0,,,,,,309.0,1052.0,,,,,,336.0,-111.9,172.5,,312.0,,,,,,False,,,,,,False,True,True,,False,,,,,
48275,38,45.0,,,,,,,107.0,326.1,77.0,,44.0,,,,,,7.0,,,,,,,69.0,288.1,39.0,,6.0,,,,,,,,,,,,False,False,False,,True,,,,,
48277,570,615.0,176.0,,,,,,1293.0,499.1,1014.9,,1306.0,,,989.3,,,45.0,-394.0,,,,,,723.0,-70.9,444.9,,736.0,,,419.3,,,False,,,,,,False,False,False,,False,,,False,,
48279,145,120.0,27.0,,,,,,304.0,31.3,136.6,,70.0,,,,,,-25.0,-118.0,,,,,,159.0,-113.7,-8.4,,-75.0,,,,,,False,,,,,,False,False,True,,False,,,,,
48281,1062,425.0,495.0,,,,,,581.0,183.3,351.6,,294.0,,,,,,-637.0,-567.0,,,,,,-481.0,-878.7,-710.4,,-768.0,,,,,,True,,,,,,True,False,False,,False,,,,,
48283,134,0.0,4.0,,,,,,353.0,1169.4,133.7,,189.0,,,,,,-134.0,-130.0,,,,,,219.0,1035.4,-0.3,,55.0,,,,,,True,,,,,,False,False,True,,True,,,,,
48285,328,445.0,609.0,,,,,,461.0,120.0,300.7,,273.0,,,,,,117.0,281.0,,,,,,133.0,-208.0,-27.3,,-55.0,,,,,,False,,,,,,False,False,True,,True,,,,,
48287,757,325.0,86.0,,,,,,379.0,123.2,257.6,,190.0,,,,,,-432.0,-671.0,,,,,,-378.0,-633.8,-499.4,,-567.0,,,,,,False,,,,,,True,False,False,,False,,,,,
48289,641,110.0,37.0,,,,,,241.0,87.8,161.9,,102.0,,,,,,-531.0,-604.0,,,,,,-400.0,-553.2,-479.1,,-539.0,,,,,,False,,,,,,True,False,True,,False,,,,,
48291,1499,2505.0,2684.0,,,,,,1838.0,2939.2,1647.4,,1955.0,,,1658.6,,,1006.0,1185.0,,,,,,339.0,1440.2,148.4,,456.0,,,159.6,,,False,,,,,,True,False,True,,True,,,True,,
48293,1166,220.0,69.0,,,,,,521.0,215.6,250.4,,134.0,,,,,,-946.0,-1097.0,,,,,,-645.0,-950.4,-915.6,,-1032.0,,,,,,False,,,,,,True,False,True,,False,,,,,
48295,37,70.0,,,,,,,45.0,3.2,27.0,,25.0,,,,,,33.0,,,,,,,8.0,-33.8,-10.0,,-12.0,,,,,,,,,,,,True,False,True,,True,,,,,
48297,93,245.0,89.0,,,,,,311.0,51.5,157.6,,108.0,,,,,,152.0,-4.0,,,,,,218.0,-41.5,64.6,,15.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48299,642,300.0,272.0,,,,,,412.0,398.6,302.0,,131.0,,,,,,-342.0,-370.0,,,,,,-230.0,-243.4,-340.0,,-511.0,,,,,,False,,,,,,True,True,True,,False,,,,,
48301,0,0.0,0.0,,,,,,0.0,8.0,0.6,,,,,,,,0.0,0.0,,,,,,0.0,8.0,0.6,,,,,,,,True,,,,,,True,False,False,,,,,,,
48303,2019,4505.0,5088.0,,,,,,5463.0,886.1,4845.4,,2204.5,,,7678.4,1956.0,,2486.0,3069.0,,,,,,3444.0,-1132.9,2826.4,,185.5,,,5659.4,-63.0,,False,,,,,,False,True,False,,True,,,False,True,
48305,18,105.0,18.0,,,,,,139.0,4.7,61.8,,86.0,,,,,,87.0,0.0,,,,,,121.0,-13.3,43.8,,68.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48307,74,70.0,6.0,,,,,,176.0,96.2,38.7,,30.0,,,,,,-4.0,-68.0,,,,,,102.0,22.2,-35.3,,-44.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48309,2437,3890.0,2881.0,,,,,,6572.0,3512.2,3631.3,,2464.5,,,3935.3,1829.0,,1453.0,444.0,,,,,,4135.0,1075.2,1194.3,,27.5,,,1498.3,-608.0,,True,,,,,,False,True,True,,True,,,False,True,
48311,11,15.0,0.0,,,,,,25.0,4.1,5.0,,20.0,,,,,,4.0,-11.0,,,,,,14.0,-6.9,-6.0,,9.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48313,688,125.0,,,,,,,221.0,46.7,133.5,,13.0,,,,,,-563.0,,,,,,,-467.0,-641.3,-554.5,,-675.0,,,,,,,,,,,,True,False,True,,False,,,,,
48315,96,300.0,332.0,,,,,,176.0,360.0,167.3,,111.0,,,,,,204.0,236.0,,,,,,80.0,264.0,71.3,,15.0,,,,,,False,,,,,,True,False,True,,True,,,,,
48317,57,0.0,8.0,,,,,,142.0,6.3,33.5,,11.0,,,,,,-57.0,-49.0,,,,,,85.0,-50.7,-23.5,,-46.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48319,63,100.0,0.0,,,,,,89.0,44.2,45.7,,67.0,,,,,,37.0,-63.0,,,,,,26.0,-18.8,-17.3,,4.0,,,,,,False,,,,,,True,True,True,,True,,,,,
48321,490,670.0,704.0,,,,,,818.0,5564.8,893.7,,311.0,,,711.7,,,180.0,214.0,,,,,,328.0,5074.8,403.7,,-179.0,,,221.7,,,False,,,,,,False,False,False,,True,,,False,,
48323,1584,2020.0,945.0,,,,,,4604.0,2339.0,1817.5,,844.5,,,1402.0,,,436.0,-639.0,,,,,,3020.0,755.0,233.5,,-739.5,,,-182.0,,,False,,,,,,False,False,True,,False,,,True,,
48325,1156,1055.0,634.0,,,,,,1874.0,722.8,849.6,,664.0,,,419.6,,,-101.0,-522.0,,,,,,718.0,-433.2,-306.4,,-492.0,,,-736.4,,,False,,,,,,False,False,False,,False,,,False,,
48327,25,65.0,,,,,,,44.0,156.9,23.6,,31.0,,,,,,40.0,,,,,,,19.0,131.9,-1.4,,6.0,,,,,,,,,,,,True,False,True,,True,,,,,
48329,2388,2570.0,827.0,,,,,,4368.0,817.4,2605.0,,3352.0,,,2484.6,1371.0,,182.0,-1561.0,,,,,,1980.0,-1570.6,217.0,,964.0,,,96.6,-1017.0,,False,,,,,,False,False,False,,False,,,True,False,
48331,449,1550.0,24.0,,,,,,536.0,1745.0,572.1,,415.5,,,,,,1101.0,-425.0,,,,,,87.0,1296.0,123.1,,-33.5,,,,,,True,,,,,,True,False,True,,True,,,,,
48333,254,180.0,184.0,,,,,,106.0,757.9,106.8,,1.0,,,,,,-74.0,-70.0,,,,,,-148.0,503.9,-147.2,,-253.0,,,,,,True,,,,,,False,False,False,,False,,,,,
48335,34,80.0,18.0,,,,,,179.0,16.6,61.5,,11.0,,,,,,46.0,-16.0,,,,,,145.0,-17.4,27.5,,-23.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48337,201,420.0,273.0,,,,,,652.0,107.7,313.3,,357.0,,,,,,219.0,72.0,,,,,,451.0,-93.3,112.3,,156.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48339,9519,12370.0,21058.0,,,,,,11384.0,5147.0,10876.4,,13604.5,,,13328.4,10645.0,,2851.0,11539.0,,,,,,1865.0,-4372.0,1357.4,,4085.5,,,3809.4,1126.0,,False,,,,,,True,False,True,,False,,,False,True,
48341,88,90.0,21.0,,,,,,316.0,10.0,142.9,,41.0,,,125.9,,,2.0,-67.0,,,,,,228.0,-78.0,54.9,,-47.0,,,37.9,,,False,,,,,,False,False,False,,False,,,False,,
48343,139,240.0,57.0,,,,,,223.0,114.6,190.0,,167.0,,,,,,101.0,-82.0,,,,,,84.0,-24.4,51.0,,28.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48345,5,5.0,0.0,,,,,,20.0,0.4,4.2,,19.0,,,,,,0.0,-5.0,,,,,,15.0,-4.6,-0.8,,14.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48347,474,820.0,1506.0,,,,,,1198.0,167.1,782.2,,526.0,,,527.9,,,346.0,1032.0,,,,,,724.0,-306.9,308.2,,52.0,,,53.9,,,False,,,,,,False,True,True,,True,,,True,,
48349,394,1415.0,677.0,,,,,,1118.0,221.3,888.5,,1579.5,,,1044.7,,,1021.0,283.0,,,,,,724.0,-172.7,494.5,,1185.5,,,650.7,,,True,,,,,,True,True,True,,False,,,True,,
48351,80,0.0,252.0,,,,,,261.0,3.9,127.2,,101.0,,,,,,-80.0,172.0,,,,,,181.0,-76.1,47.2,,21.0,,,,,,False,,,,,,False,True,True,,True,,,,,
48353,60,180.0,43.0,,,,,,298.0,45.9,194.3,,115.0,,,,,,120.0,-17.0,,,,,,238.0,-14.1,134.3,,55.0,,,,,,True,,,,,,False,True,False,,True,,,,,
48355,3775,6055.0,21535.0,,,,,,8387.0,4705.5,5447.3,,4938.0,,,6332.8,1936.0,,2280.0,17760.0,,,,,,4612.0,930.5,1672.3,,1163.0,,,2557.8,-1839.0,,False,,,,,,False,True,True,,True,,,False,True,
48357,45,100.0,14.0,,,,,,164.0,5.5,59.6,,36.0,,,,,,55.0,-31.0,,,,,,119.0,-39.5,14.6,,-9.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48359,65,40.0,,,,,,,25.0,2.8,16.1,,45.0,,,,,,-25.0,,,,,,,-40.0,-62.2,-48.9,,-20.0,,,,,,,,,,,,False,False,False,,True,,,,,
48361,1376,1315.0,474.0,,,,,,1926.0,46.8,933.1,,1382.0,,,1522.7,,,-61.0,-902.0,,,,,,550.0,-1329.2,-442.9,,6.0,,,146.7,,,False,,,,,,False,False,False,,True,,,False,,
48363,327,715.0,278.0,,,,,,877.0,127.5,429.9,,506.0,,,,,,388.0,-49.0,,,,,,550.0,-199.5,102.9,,179.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48365,237,410.0,489.0,,,,,,536.0,115.7,324.9,,312.0,,,,,,173.0,252.0,,,,,,299.0,-121.3,87.9,,75.0,,,,,,False,,,,,,False,True,True,,True,,,,,
48367,2498,4670.0,2099.0,,,,,,3797.0,1473.2,2878.6,,3606.0,,,1637.7,3069.0,,2172.0,-399.0,,,,,,1299.0,-1024.8,380.6,,1108.0,,,-860.3,571.0,,True,,,,,,True,True,True,,True,,,True,True,
48369,37,95.0,11.0,,,,,,258.0,3.6,61.4,,41.0,,,,,,58.0,-26.0,,,,,,221.0,-33.4,24.4,,4.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48371,163,0.0,0.0,,,,,,595.0,61.2,83.5,,12.0,,,,,,-163.0,-163.0,,,,,,432.0,-101.8,-79.5,,-151.0,,,,,,False,,,,,,False,True,True,,True,,,,,
48373,415,490.0,183.0,,,,,,799.0,140.0,628.7,,524.0,,,385.1,,,75.0,-232.0,,,,,,384.0,-275.0,213.7,,109.0,,,-29.9,,,False,,,,,,False,False,False,,False,,,True,,
48375,665,1205.0,0.0,,,,,,1611.0,311.0,1330.8,,624.0,,,1405.0,,,540.0,-665.0,,,,,,946.0,-354.0,665.8,,-41.0,,,740.0,,,False,,,,,,False,True,False,,True,,,False,,
48377,182,130.0,,,,,,,300.0,1.1,39.7,,87.0,,,,,,-52.0,,,,,,,118.0,-180.9,-142.3,,-95.0,,,,,,,,,,,,False,False,False,,False,,,,,
48379,106,170.0,53.0,,,,,,228.0,124.8,149.8,,54.0,,,,,,64.0,-53.0,,,,,,122.0,18.8,43.8,,-52.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48381,753,1675.0,3962.0,,,,,,1697.0,302.0,1273.7,,754.5,,,1462.5,1004.0,,922.0,3209.0,,,,,,944.0,-451.0,520.7,,1.5,,,709.5,251.0,,False,,,,,,False,True,True,,True,,,True,True,
48383,23,30.0,,,,,,,146.0,31.5,50.2,,1.0,,,,,,7.0,,,,,,,123.0,8.5,27.2,,-22.0,,,,,,,,,,,,False,False,False,,False,,,,,
48385,28,65.0,,,,,,,100.0,13.2,65.3,,67.0,,,,,,37.0,,,,,,,72.0,-14.8,37.3,,39.0,,,,,,,,,,,,False,True,False,,False,,,,,
48387,78,165.0,49.0,,,,,,248.0,129.8,116.1,,119.0,,,,,,87.0,-29.0,,,,,,170.0,51.8,38.1,,41.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48389,189,310.0,259.0,,,,,,315.0,4454.6,136.0,,130.0,,,,,,121.0,70.0,,,,,,126.0,4265.6,-53.0,,-59.0,,,,,,True,,,,,,False,False,True,,True,,,,,
48391,63,120.0,89.0,,,,,,154.0,46.1,123.5,,69.0,,,,,,57.0,26.0,,,,,,91.0,-16.9,60.5,,6.0,,,,,,True,,,,,,False,True,False,,True,,,,,
48393,2,25.0,0.0,,,,,,10.0,1.9,6.6,,13.0,,,,,,23.0,-2.0,,,,,,8.0,-0.1,4.6,,11.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48395,920,95.0,46.0,,,,,,279.0,129.4,178.2,,3.0,,,,,,-825.0,-874.0,,,,,,-641.0,-790.6,-741.8,,-917.0,,,,,,False,,,,,,True,True,True,,False,,,,,
48397,1756,2835.0,2667.0,,,,,,2588.0,793.5,2089.9,,2440.5,,,2128.6,,,1079.0,911.0,,,,,,832.0,-962.5,333.9,,684.5,,,372.6,,,True,,,,,,True,True,True,,True,,,True,,
48399,104,305.0,93.0,,,,,,203.0,40.1,192.6,,195.0,,,,,,201.0,-11.0,,,,,,99.0,-63.9,88.6,,91.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48401,549,1075.0,344.0,,,,,,1051.0,618.8,727.0,,1259.5,,,741.4,,,526.0,-205.0,,,,,,502.0,69.8,178.0,,710.5,,,192.4,,,True,,,,,,True,True,True,,False,,,True,,
48403,29,0.0,5.0,,,,,,164.0,1.3,71.0,,131.0,,,,,,-29.0,-24.0,,,,,,135.0,-27.7,42.0,,102.0,,,,,,True,,,,,,False,True,False,,False,,,,,
48405,34,65.0,9.0,,,,,,136.0,9.2,51.8,,72.5,,,,,,31.0,-25.0,,,,,,102.0,-24.8,17.8,,38.5,,,,,,True,,,,,,False,True,True,,False,,,,,
48407,321,420.0,462.0,,,,,,431.0,159.0,399.3,,424.0,,,,,,99.0,141.0,,,,,,110.0,-162.0,78.3,,103.0,,,,,,False,,,,,,False,False,True,,False,,,,,
48409,386,1040.0,5777.0,,,,,,1646.0,9851.5,1076.3,,736.0,,,437.7,,,654.0,5391.0,,,,,,1260.0,9465.5,690.3,,350.0,,,51.7,,,False,,,,,,False,False,False,,True,,,True,,
48411,342,125.0,32.0,,,,,,127.0,11.6,72.7,,27.0,,,,,,-217.0,-310.0,,,,,,-215.0,-330.4,-269.3,,-315.0,,,,,,False,,,,,,True,False,False,,False,,,,,
48413,46,65.0,,,,,,,103.0,18.1,24.4,,31.0,,,,,,19.0,,,,,,,57.0,-27.9,-21.6,,-15.0,,,,,,,,,,,,False,False,False,,True,,,,,
48415,1047,330.0,102.0,,,,,,333.0,63.4,246.2,,276.0,,,,,,-717.0,-945.0,,,,,,-714.0,-983.6,-800.8,,-771.0,,,,,,False,,,,,,True,False,False,,False,,,,,
48417,39,115.0,,,,,,,78.0,29.9,62.2,,113.0,,,,,,76.0,,,,,,,39.0,-9.1,23.2,,74.0,,,,,,,,,,,,True,True,True,,True,,,,,
48419,195,440.0,412.0,,,,,,506.0,458.3,372.2,,636.0,,,,,,245.0,217.0,,,,,,311.0,263.3,177.2,,441.0,,,,,,True,,,,,,False,False,True,,False,,,,,
48421,42,15.0,0.0,,,,,,35.0,30.7,10.0,,13.0,,,,,,-27.0,-42.0,,,,,,-7.0,-11.3,-32.0,,-29.0,,,,,,False,,,,,,True,True,False,,False,,,,,
48423,2541,5210.0,3266.0,,,,,,4428.0,13148.4,3748.2,,1799.0,,,3460.2,2726.0,,2669.0,725.0,,,,,,1887.0,10607.4,1207.2,,-742.0,,,919.2,185.0,,True,,,,,,True,False,True,,True,,,True,True,
48425,93,315.0,201.0,,,,,,253.0,55.0,184.0,,171.0,,,,,,222.0,108.0,,,,,,160.0,-38.0,91.0,,78.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48427,1341,2150.0,1695.0,,,,,,1765.0,1142.0,1351.5,,1926.5,,,757.0,,,809.0,354.0,,,,,,424.0,-199.0,10.5,,585.5,,,-584.0,,,True,,,,,,True,True,True,,True,,,True,,
48429,93,140.0,138.0,,,,,,317.0,39.2,98.6,,162.0,,,,,,47.0,45.0,,,,,,224.0,-53.8,5.6,,69.0,,,,,,True,,,,,,False,False,True,,False,,,,,
48431,7,10.0,0.0,,,,,,28.0,31.7,2.5,,12.0,,,,,,3.0,-7.0,,,,,,21.0,24.7,-4.5,,5.0,,,,,,False,,,,,,False,False,False,,False,,,,,
48433,9,50.0,,,,,,,27.0,17.0,19.8,,20.0,,,,,,41.0,,,,,,,18.0,8.0,10.8,,11.0,,,,,,,,,,,,True,True,True,,True,,,,,
48435,49,105.0,,,,,,,139.0,56.7,54.3,,47.0,,,,,,56.0,,,,,,,90.0,7.7,5.3,,-2.0,,,,,,,,,,,,False,True,True,,True,,,,,
48437,54,95.0,14.0,,,,,,115.0,22.1,58.3,,43.0,,,,,,41.0,-40.0,,,,,,61.0,-31.9,4.3,,-11.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48439,38476,76555.0,133586.0,,,,,,61834.0,51486.5,55962.3,,51839.5,,,30634.2,21450.0,,38079.0,95110.0,,,,,,23358.0,13010.5,17486.3,,13363.5,,,-7841.8,-17026.0,,False,,,,,,True,True,True,,True,,,True,True,
48441,1469,3200.0,1523.0,,,,,,2896.0,8345.9,2315.9,,3652.0,,,3319.8,1819.0,,1731.0,54.0,,,,,,1427.0,6876.9,846.9,,2183.0,,,1850.8,350.0,,True,,,,,,True,False,True,,False,,,False,True,
48443,7,10.0,0.0,,,,,,49.0,1.2,5.2,,14.0,,,,,,3.0,-7.0,,,,,,42.0,-5.8,-1.8,,7.0,,,,,,False,,,,,,False,False,True,,False,,,,,
48445,112,445.0,29.0,,,,,,253.0,2.7,154.4,,227.0,,,,,,333.0,-83.0,,,,,,141.0,-109.3,42.4,,115.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48447,8,40.0,6.0,,,,,,63.0,71.0,18.1,,10.0,,,,,,32.0,-2.0,,,,,,55.0,63.0,10.1,,2.0,,,,,,True,,,,,,False,False,True,,True,,,,,
48449,385,720.0,160.0,,,,,,1034.0,255.4,716.0,,262.0,,,395.7,,,335.0,-225.0,,,,,,649.0,-129.6,331.0,,-123.0,,,10.7,,,True,,,,,,False,True,True,,True,,,True,,
48451,1092,2825.0,2160.0,,,,,,2921.0,1245.2,2000.6,,1935.5,,,2450.0,,,1733.0,1068.0,,,,,,1829.0,153.2,908.6,,843.5,,,1358.0,,,True,,,,,,False,True,True,,True,,,True,,
48453,10959,21395.0,26159.0,,,,,,28775.0,11259.2,22987.1,,12513.5,,,21955.3,39770.0,,10436.0,15200.0,,,,,,17816.0,300.2,12028.1,,1554.5,,,10996.3,28811.0,,False,,,,,,False,True,False,,True,,,False,False,
48455,121,255.0,215.0,,,,,,210.0,93.7,226.4,,214.0,,,,,,134.0,94.0,,,,,,89.0,-27.3,105.4,,93.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48457,184,0.0,73.0,,,,,,492.0,79.6,184.1,,215.0,,,,,,-184.0,-111.0,,,,,,308.0,-104.4,0.1,,31.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48459,443,1475.0,1083.0,,,,,,790.0,1474.0,861.8,,688.0,,,711.6,,,1032.0,640.0,,,,,,347.0,1031.0,418.8,,245.0,,,268.6,,,True,,,,,,True,True,True,,True,,,True,,
48461,92,55.0,0.0,,,,,,113.0,111.0,41.2,,58.0,,,,,,-37.0,-92.0,,,,,,21.0,19.0,-50.8,,-34.0,,,,,,False,,,,,,True,True,False,,True,,,,,
48463,549,1705.0,1338.0,,,,,,1240.0,789.2,838.3,,1412.0,,,,,,1156.0,789.0,,,,,,691.0,240.2,289.3,,863.0,,,,,,True,,,,,,True,True,True,,True,,,,,
48465,877,2300.0,1787.0,,,,,,2921.0,7791.4,1549.9,,2149.0,,,754.2,,,1423.0,910.0,,,,,,2044.0,6914.4,672.9,,1272.0,,,-122.8,,,True,,,,,,False,False,True,,True,,,True,,
48467,666,960.0,230.0,,,,,,1047.0,2560.2,947.6,,192.0,,,782.6,,,294.0,-436.0,,,,,,381.0,1894.2,281.6,,-474.0,,,116.6,,,False,,,,,,False,False,True,,False,,,True,,
48469,883,1560.0,1101.0,,,,,,2406.0,625.5,1270.2,,1883.5,,,1277.1,,,677.0,218.0,,,,,,1523.0,-257.5,387.2,,1000.5,,,394.1,,,True,,,,,,False,True,True,,False,,,True,,
48471,1025,3230.0,8694.0,,,,,,1043.0,1770.2,1996.9,,2286.0,,,1460.6,,,2205.0,7669.0,,,,,,18.0,745.2,971.9,,1261.0,,,435.6,,,False,,,,,,True,True,True,,True,,,True,,
48473,664,1025.0,717.0,,,,,,1121.0,769.1,916.9,,1065.5,,,1064.6,,,361.0,53.0,,,,,,457.0,105.1,252.9,,401.5,,,400.6,,,True,,,,,,False,True,True,,False,,,False,,
48475,124,350.0,379.0,,,,,,253.0,83.7,230.6,,178.0,,,,,,226.0,255.0,,,,,,129.0,-40.3,106.6,,54.0,,,,,,False,,,,,,True,True,True,,True,,,,,
48477,1929,285.0,324.0,,,,,,660.0,46.1,272.6,,50.0,,,,,,-1644.0,-1605.0,,,,,,-1269.0,-1882.9,-1656.4,,-1879.0,,,,,,True,,,,,,True,False,False,,False,,,,,
48479,4851,25515.0,27664.0,,,,,,19013.0,39261.2,11526.0,,12052.5,,,13273.6,13082.0,,20664.0,22813.0,,,,,,14162.0,34410.2,6675.0,,7201.5,,,8422.6,8231.0,,False,,,,,,True,False,True,,True,,,True,True,
48481,636,930.0,767.0,,,,,,1010.0,582.6,817.1,,880.0,,,821.1,,,294.0,131.0,,,,,,374.0,-53.4,181.1,,244.0,,,185.1,,,True,,,,,,False,True,True,,True,,,True,,
48483,36,75.0,0.0,,,,,,79.0,7.9,54.5,,37.0,,,,,,39.0,-36.0,,,,,,43.0,-28.1,18.5,,1.0,,,,,,True,,,,,,False,True,True,,True,,,,,
48485,981,2030.0,405.0,,,,,,3928.0,842.1,2023.3,,1006.0,,,2325.3,1470.0,,1049.0,-576.0,,,,,,2947.0,-138.9,1042.3,,25.0,,,1344.3,489.0,,True,,,,,,False,True,True,,True,,,False,True,
48487,113,240.0,88.0,,,,,,490.0,691.8,284.1,,137.0,,,,,,127.0,-25.0,,,,,,377.0,578.8,171.1,,24.0,,,,,,True,,,,,,False,False,False,,True,,,,,
48489,469,555.0,527.0,,,,,,261.0,375.1,447.0,,526.0,,,,,,86.0,58.0,,,,,,-208.0,-93.9,-22.0,,57.0,,,,,,True,,,,,,False,False,True,,True,,,,,
48491,6637,15765.0,23626.0,,,,,,14237.0,8658.7,12712.3,,17049.0,,,6822.6,9905.0,,9128.0,16989.0,,,,,,7600.0,2021.7,6075.3,,10412.0,,,185.6,3268.0,,False,,,,,,True,True,True,,False,,,True,True,
48493,1092,1175.0,2228.0,,,,,,1380.0,294.3,850.8,,354.5,,,1130.0,,,83.0,1136.0,,,,,,288.0,-797.7,-241.2,,-737.5,,,38.0,,,False,,,,,,False,False,False,,False,,,True,,
48495,56,170.0,60.0,,,,,,172.0,77.4,113.4,,144.0,,,,,,114.0,4.0,,,,,,116.0,21.4,57.4,,88.0,,,,,,True,,,,,,False,True,True,,True,,,,,
