,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IUPUI-HkPrMobiDyR,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IUPUI-HkPrMobiDyR,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IUPUI-HkPrMobiDyR,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
42123,24,29.0,,24.4,,23.0,20.0,7.0,,,,,19.0,,,41.8,,,21.3,55.0,20.6,,37.5,37.0,,7.0,18.4,,,,24.0,34.0,,,,,,,53.1,,,,22.2,36.3,5.0,,0.4,,-1.0,-4.0,-17.0,,,,,-5.0,,,17.8,,,-2.7,31.0,-3.4,,13.5,13.0,,-17.0,-5.6,,,,0.0,10.0,,,,,,,29.1,,,,-1.8,12.3,,True,,True,True,False,,,,,True,,,False,,,True,False,True,,False,False,,False,False,,,,True,False,,,,,,,False,,,,True,False
42125,194,247.0,,248.4,,201.0,202.0,191.0,,,,,141.0,,,155.6,,,170.7,345.0,144.0,,290.8,290.5,,176.0,222.3,,,,173.0,248.0,,,,,,326.1,172.2,201.0,,,129.5,263.4,53.0,,54.4,,7.0,8.0,-3.0,,,,,-53.0,,,-38.4,,,-23.3,151.0,-50.0,,96.8,96.5,,-18.0,28.3,,,,-21.0,54.0,,,,,,132.1,-21.8,7.0,,,-64.5,69.4,,False,,True,True,True,,,,,True,,,True,,,True,False,True,,False,False,,True,True,,,,True,False,,,,,,False,True,True,,,False,False
42127,86,81.0,,81.6,,60.0,56.0,68.0,,,,,39.0,,,45.2,,,54.9,61.0,42.6,,81.4,85.0,,57.0,59.5,,,,63.0,42.0,,,,,,124.0,52.5,,,,77.7,68.3,-5.0,,-4.4,,-26.0,-30.0,-18.0,,,,,-47.0,,,-40.8,,,-31.1,-25.0,-43.4,,-4.6,-1.0,,-29.0,-26.5,,,,-23.0,-44.0,,,,,,38.0,-33.5,,,,-8.3,-17.7,,True,,False,False,False,,,,,False,,,False,,,False,False,False,,True,True,,False,False,,,,False,False,,,,,,False,False,,,,False,False
42129,467,509.0,,498.5,,440.0,396.0,514.0,,,,,245.7,,,395.8,,445.0,336.4,485.0,386.5,,543.9,500.5,,389.0,433.8,,,,460.0,481.0,,,,,,638.2,400.6,419.0,,,560.8,434.5,42.0,,31.5,,-27.0,-71.0,47.0,,,,,-221.3,,,-71.2,,-22.0,-130.6,18.0,-80.5,,76.9,33.5,,-78.0,-33.2,,,,-7.0,14.0,,,,,,171.2,-66.4,-48.0,,,93.8,-32.5,,True,,True,False,False,,,,,False,,,False,,True,False,True,False,,False,True,,False,True,,,,True,True,,,,,,False,False,False,,,False,True
42131,21,25.0,,25.7,,21.0,21.0,18.0,,,,,13.6,,,26.7,,,23.1,44.0,19.1,,20.9,,,21.0,23.5,,,,22.0,21.0,,,,,,,24.4,,,,21.6,24.7,4.0,,4.7,,0.0,0.0,-3.0,,,,,-7.4,,,5.7,,,2.1,23.0,-1.9,,-0.1,,,0.0,2.5,,,,1.0,0.0,,,,,,,3.4,,,,0.6,3.7,,False,,True,True,True,,,,,False,,,False,,,True,False,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,True
42133,631,854.0,,901.6,784.8,701.0,609.0,819.0,,,,,446.9,,,543.4,,700.7,552.5,1446.0,607.7,,932.9,983.0,,562.0,617.0,,,,687.0,700.0,,,,,,968.6,654.2,547.0,,,537.8,893.0,223.0,,270.6,153.8,70.0,-22.0,188.0,,,,,-184.1,,,-87.6,,69.7,-78.5,815.0,-23.3,,301.9,352.0,,-69.0,-14.0,,,,56.0,69.0,,,,,,337.6,23.2,-84.0,,,-93.2,262.0,,False,True,True,True,True,,,,,True,,,True,,True,True,False,True,,False,False,,True,True,,,,True,True,,,,,,False,True,True,,,True,False
44001,57,96.0,,94.9,,79.0,64.0,81.0,,,,,56.3,,,2.9,,,62.2,78.0,68.5,,71.5,90.0,,129.0,43.0,,,,62.0,78.0,,,,,,112.8,78.4,,,,52.1,106.2,39.0,,37.9,,22.0,7.0,24.0,,,,,-0.7,,,-54.1,,,5.2,21.0,11.5,,14.5,33.0,,72.0,-14.0,,,,5.0,21.0,,,,,,55.8,21.4,,,,-4.9,49.2,,True,,True,True,True,,,,,True,,,False,,,True,True,True,,True,True,,False,True,,,,True,True,,,,,,False,True,,,,True,False
44003,303,354.0,,335.7,,284.0,238.0,255.0,,,,,194.0,,,12.3,,,231.7,281.0,170.7,,313.8,265.5,,413.0,186.2,,,,231.0,283.0,,,,,,445.9,273.5,286.0,,,294.2,397.0,51.0,,32.7,,-19.0,-65.0,-48.0,,,,,-109.0,,,-290.7,,,-71.3,-22.0,-132.3,,10.8,-37.5,,110.0,-116.8,,,,-72.0,-20.0,,,,,,142.9,-29.5,-17.0,,,-8.8,94.0,,True,,True,False,True,,,,,False,,,False,,,False,True,False,,True,True,,False,False,,,,False,True,,,,,,False,True,True,,,True,False
44005,101,164.0,,161.6,,133.0,109.0,136.0,,,,,81.4,,,8.1,,,104.5,130.0,146.4,,136.4,154.5,,220.0,83.5,,,,111.0,129.0,,,,,,180.4,140.4,,,,102.5,162.5,63.0,,60.6,,32.0,8.0,35.0,,,,,-19.6,,,-92.9,,,3.5,29.0,45.4,,35.4,53.5,,119.0,-17.5,,,,10.0,28.0,,,,,,79.4,39.4,,,,1.5,61.5,,True,,True,True,True,,,,,True,,,False,,,True,True,True,,True,True,,False,True,,,,True,True,,,,,,False,True,,,,True,True
44007,1318,1598.0,,1580.7,1247.3,1234.0,1114.0,1344.0,,,,,941.6,,,51.1,,,1160.9,970.0,817.5,,1583.5,1044.0,,1939.0,842.1,,,,1057.0,1226.0,,,,,,1522.1,1156.5,1038.0,,,1502.1,1709.7,280.0,,262.7,-70.7,-84.0,-204.0,26.0,,,,,-376.4,,,-1266.9,,,-157.1,-348.0,-500.5,,265.5,-274.0,,621.0,-475.9,,,,-261.0,-92.0,,,,,,204.1,-161.5,-280.0,,,184.1,391.7,,True,True,True,True,True,,,,,False,,,False,,,True,False,False,,True,True,,False,False,,,,True,True,,,,,,True,True,False,,,True,False
44009,280,303.0,,312.3,,224.0,173.0,228.0,,,,,117.2,,,12.9,,,188.1,220.0,161.3,,188.1,262.5,,303.0,150.7,,,,206.0,202.0,,,,,,327.9,219.6,,,,281.1,292.9,23.0,,32.3,,-56.0,-107.0,-52.0,,,,,-162.8,,,-267.1,,,-91.9,-60.0,-118.7,,-91.9,-17.5,,23.0,-129.3,,,,-74.0,-78.0,,,,,,47.9,-60.4,,,,1.1,12.9,,False,,False,False,False,,,,,False,,,False,,,False,False,False,,False,True,,False,False,,,,False,False,,,,,,False,False,,,,True,True
45001,50,77.0,,79.2,,66.0,49.0,81.0,,,,,30.7,,,81.1,,,59.0,54.0,86.8,,54.9,,,41.0,55.6,,,,75.0,69.0,,,,,,76.7,54.9,,,,76.2,66.5,27.0,,29.2,,16.0,-1.0,31.0,,,,,-19.3,,,31.1,,,9.0,4.0,36.8,,4.9,,,-9.0,5.6,,,,25.0,19.0,,,,,,26.7,4.9,,,,26.2,16.5,,False,,True,True,False,,,,,True,,,False,,,True,True,False,,True,,,True,True,,,,True,True,,,,,,True,True,,,,True,True
45003,529,812.0,,833.1,,676.0,599.0,748.0,,,,,255.5,,,857.4,,,613.1,558.0,535.0,,452.5,603.5,,719.0,709.9,,,,793.0,557.0,,,,,,720.9,624.6,676.0,,,808.0,705.9,283.0,,304.1,,147.0,70.0,219.0,,,,,-273.5,,,328.4,,,84.1,29.0,6.0,,-76.5,74.5,,190.0,180.9,,,,264.0,28.0,,,,,,191.9,95.6,147.0,,,279.0,176.9,,False,,True,True,True,,,,,True,,,False,,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,True,,,True,True
45005,31,49.0,,47.9,,29.0,25.0,0.0,,,,,10.0,,,76.0,,,34.3,21.0,27.0,,25.3,,,29.0,30.6,,,,46.0,32.0,,,,,,,38.9,,,,41.6,32.6,18.0,,16.9,,-2.0,-6.0,-31.0,,,,,-21.0,,,45.0,,,3.3,-10.0,-4.0,,-5.7,,,-2.0,-0.4,,,,15.0,1.0,,,,,,,7.9,,,,10.6,1.6,,True,,True,True,False,,,,,False,,,False,,,True,True,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,True
45007,699,670.0,,686.1,,532.0,464.0,646.0,,,,,256.0,,,663.2,,,494.1,532.0,472.0,,423.0,601.0,,432.0,536.1,,,,562.0,515.0,,,,,,537.2,436.9,544.0,,,726.0,528.8,-29.0,,-12.9,,-167.0,-235.0,-53.0,,,,,-443.0,,,-35.8,,,-204.9,-167.0,-227.0,,-276.0,-98.0,,-267.0,-162.9,,,,-137.0,-184.0,,,,,,-161.8,-262.1,-155.0,,,27.0,-170.2,,True,,False,False,False,,,,,False,,,False,,,False,False,False,,False,False,,False,False,,,,False,False,,,,,,False,False,False,,,True,False
45009,36,43.0,,43.2,,40.0,33.0,40.0,,,,,18.4,,,31.1,,,30.7,43.0,61.8,,35.1,,,38.0,36.9,,,,44.0,38.0,,,,,,,30.0,,,,44.6,53.3,7.0,,7.2,,4.0,-3.0,4.0,,,,,-17.6,,,-4.9,,,-5.3,7.0,25.8,,-0.9,,,2.0,0.9,,,,8.0,2.0,,,,,,,-6.0,,,,8.6,17.3,,False,,True,True,True,,,,,False,,,True,,,True,False,False,,True,,,True,True,,,,False,True,,,,,,,True,,,,False,False
45011,56,109.0,,114.4,,78.0,68.0,50.0,,,,,29.2,,,90.8,,,78.5,57.0,80.4,,55.2,,,82.0,77.9,,,,128.0,78.0,,,,,,90.7,134.9,,,,108.3,75.5,53.0,,58.4,,22.0,12.0,-6.0,,,,,-26.8,,,34.8,,,22.5,1.0,24.4,,-0.8,,,26.0,21.9,,,,72.0,22.0,,,,,,34.7,78.9,,,,52.3,19.5,,False,,True,True,True,,,,,True,,,True,,,True,True,True,,True,,,True,True,,,,False,True,,,,,,True,False,,,,True,True
45013,374,417.0,,424.5,,328.0,321.0,313.0,,,,,201.3,,,533.6,,361.6,347.6,563.0,232.1,,390.9,475.0,,259.0,368.0,,,,290.0,318.0,,,,,,346.0,342.7,302.0,,,422.0,342.4,43.0,,50.5,,-46.0,-53.0,-61.0,,,,,-172.7,,,159.6,,-12.4,-26.4,189.0,-141.9,,16.9,101.0,,-115.0,-6.0,,,,-84.0,-56.0,,,,,,-28.0,-31.3,-72.0,,,48.0,-31.6,,False,,False,False,False,,,,,False,,,False,,True,True,False,False,,True,False,,False,True,,,,False,False,,,,,,True,True,False,,,False,True
45015,476,496.0,,494.0,,456.0,355.0,476.0,,,,,221.9,,,479.0,,,331.8,806.0,617.4,,383.9,666.5,,364.0,389.0,,,,445.0,431.0,,,,,,392.4,358.5,372.0,,,490.9,456.0,20.0,,18.0,,-20.0,-121.0,0.0,,,,,-254.1,,,3.0,,,-144.2,330.0,141.4,,-92.1,190.5,,-112.0,-87.0,,,,-31.0,-45.0,,,,,,-83.6,-117.5,-104.0,,,14.9,-20.0,,True,,False,False,True,,,,,False,,,True,,,False,False,False,,False,False,,False,False,,,,False,False,,,,,,False,False,False,,,True,True
45017,11,24.0,,25.2,,16.0,14.0,16.0,,,,,13.6,,,23.8,,,16.8,44.0,13.9,,20.3,,,6.0,14.5,,,,19.0,21.0,,,,,,,32.0,,,,24.7,25.8,13.0,,14.2,,5.0,3.0,5.0,,,,,2.6,,,12.8,,,5.8,33.0,2.9,,9.3,,,-5.0,3.5,,,,8.0,10.0,,,,,,,21.0,,,,13.7,14.8,,False,,True,True,True,,,,,True,,,True,,,True,False,True,,True,,,True,True,,,,True,True,,,,,,,False,,,,False,False
45019,819,1284.0,,1316.0,1208.6,1055.0,870.0,901.0,,,,,562.1,,,992.2,,1164.0,840.1,1499.0,1116.8,,905.1,1300.5,,746.0,957.9,,,,1082.0,985.0,,,,,,1054.8,992.3,876.0,,,1301.2,1055.2,465.0,,497.0,389.6,236.0,51.0,82.0,,,,,-256.9,,,173.2,,345.0,21.1,680.0,297.8,,86.1,481.5,,-73.0,138.9,,,,263.0,166.0,,,,,,235.8,173.3,57.0,,,482.2,236.2,,False,True,True,True,True,,,,,True,,,True,,True,True,False,True,,True,False,,True,True,,,,True,True,,,,,,True,True,True,,,False,True
45021,149,181.0,,184.3,,147.0,131.0,151.0,,,,,77.0,,,194.0,,,136.2,175.0,140.6,,138.2,190.5,,129.0,148.2,,,,145.0,147.0,,,,,,147.6,127.4,,,,182.7,139.6,32.0,,35.3,,-2.0,-18.0,2.0,,,,,-72.0,,,45.0,,,-12.8,26.0,-8.4,,-10.8,41.5,,-20.0,-0.8,,,,-4.0,-2.0,,,,,,-1.4,-21.6,,,,33.7,-9.4,,False,,True,True,True,,,,,False,,,False,,,True,True,True,,True,False,,True,True,,,,True,True,,,,,,True,True,,,,False,True
45023,126,125.0,,129.7,,93.0,102.0,94.0,,,,,43.6,,,145.8,,,114.0,90.0,74.9,,71.8,89.0,,102.0,123.6,,,,108.0,93.0,,,,,,111.9,96.7,,,,126.3,101.9,-1.0,,3.7,,-33.0,-24.0,-32.0,,,,,-82.4,,,19.8,,,-12.0,-36.0,-51.1,,-54.2,-37.0,,-24.0,-2.4,,,,-18.0,-33.0,,,,,,-14.1,-29.3,,,,0.3,-24.1,,False,,False,False,False,,,,,False,,,False,,,False,False,False,,False,False,,False,False,,,,False,False,,,,,,False,False,,,,True,False
45025,135,219.0,,217.0,,160.0,136.0,162.0,,,,,62.9,,,142.9,,,147.4,125.0,211.4,,138.8,173.0,,159.0,157.6,,,,215.0,170.0,,,,,,195.3,128.3,,,,226.6,152.4,84.0,,82.0,,25.0,1.0,27.0,,,,,-72.1,,,7.9,,,12.4,-10.0,76.4,,3.8,38.0,,24.0,22.6,,,,80.0,35.0,,,,,,60.3,-6.7,,,,91.6,17.4,,True,,True,True,True,,,,,True,,,True,,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,,False,True
45027,101,123.0,,118.7,,86.0,78.0,86.0,,,,,39.9,,,107.3,,,89.5,87.0,137.4,,69.7,82.5,,75.0,90.9,,,,122.0,95.0,,,,,,101.0,99.0,,,,126.8,79.9,22.0,,17.7,,-15.0,-23.0,-15.0,,,,,-61.1,,,6.3,,,-11.5,-14.0,36.4,,-31.3,-18.5,,-26.0,-10.1,,,,21.0,-6.0,,,,,,0.0,-2.0,,,,25.8,-21.1,,True,,True,False,True,,,,,False,,,True,,,True,True,False,,False,True,,False,True,,,,True,True,,,,,,True,True,,,,False,True
45029,79,91.0,,90.7,,77.0,64.0,49.0,,,,,40.6,,,170.3,,,75.8,136.0,86.5,,74.9,93.0,,45.0,75.4,,,,70.0,72.0,,,,,,85.9,66.9,,,,89.4,78.9,12.0,,11.7,,-2.0,-15.0,-30.0,,,,,-38.4,,,91.3,,,-3.2,57.0,7.5,,-4.1,14.0,,-34.0,-3.6,,,,-9.0,-7.0,,,,,,6.9,-12.1,,,,10.4,-0.1,,True,,True,False,False,,,,,False,,,False,,,True,False,True,,True,False,,False,True,,,,True,True,,,,,,True,False,,,,True,True
45031,102,168.0,,153.7,,147.0,123.0,188.0,,,,,99.6,,,166.5,,,123.9,190.0,137.5,,156.5,179.0,,102.0,123.6,,,,133.0,140.0,,,,,,140.5,92.6,,,,202.9,222.0,66.0,,51.7,,45.0,21.0,86.0,,,,,-2.4,,,64.5,,,21.9,88.0,35.5,,54.5,77.0,,0.0,21.6,,,,31.0,38.0,,,,,,38.5,-9.4,,,,100.9,120.0,,True,,True,True,False,,,,,True,,,True,,,True,False,True,,True,False,,True,True,,,,True,True,,,,,,True,True,,,,False,False
45033,77,99.0,,101.6,,70.0,59.0,69.0,,,,,51.3,,,59.5,,,64.3,72.0,51.8,,73.4,94.5,,36.0,59.1,,,,76.0,76.0,,,,,,83.7,82.5,,,,97.3,93.3,22.0,,24.6,,-7.0,-18.0,-8.0,,,,,-25.7,,,-17.5,,,-12.7,-5.0,-25.2,,-3.6,17.5,,-41.0,-17.9,,,,-1.0,-1.0,,,,,,6.7,5.5,,,,20.3,16.3,,False,,True,True,True,,,,,False,,,True,,,True,True,False,,True,True,,False,True,,,,True,True,,,,,,True,True,,,,True,True
45035,441,539.0,,553.7,,454.0,372.0,454.0,,,,,215.4,,,401.8,,,356.7,588.0,514.7,,405.1,565.0,,358.0,412.8,,,,435.0,415.0,,,,,,437.1,436.9,448.0,,,545.8,600.7,98.0,,112.7,,13.0,-69.0,13.0,,,,,-225.6,,,-39.2,,,-84.3,147.0,73.7,,-35.9,124.0,,-83.0,-28.2,,,,-6.0,-26.0,,,,,,-3.9,-4.1,7.0,,,104.8,159.7,,False,,True,True,True,,,,,False,,,True,,,True,False,True,,True,False,,True,True,,,,True,True,,,,,,True,True,True,,,False,False
45037,106,129.0,,126.1,,95.0,92.0,79.0,,,,,42.4,,,95.4,,,99.9,76.0,73.0,,69.2,,,125.0,103.6,,,,120.0,96.0,,,,,,125.3,96.2,,,,135.7,119.0,23.0,,20.1,,-11.0,-14.0,-27.0,,,,,-63.6,,,-10.6,,,-6.1,-30.0,-33.0,,-36.8,,,19.0,-2.4,,,,14.0,-10.0,,,,,,19.3,-9.8,,,,29.7,13.0,,True,,True,True,False,,,,,False,,,True,,,True,False,False,,False,,,True,True,,,,True,True,,,,,,True,True,,,,False,True
45039,40,51.0,,52.0,,39.0,37.0,39.0,,,,,25.0,,,61.4,,,40.0,56.0,22.7,,36.5,,,35.0,39.4,,,,34.0,38.0,,,,,,,42.7,,,,54.7,39.0,11.0,,12.0,,-1.0,-3.0,-1.0,,,,,-15.0,,,21.4,,,0.0,16.0,-17.3,,-3.5,,,-5.0,-0.6,,,,-6.0,-2.0,,,,,,,2.7,,,,14.7,-1.0,,False,,True,True,True,,,,,False,,,False,,,True,False,False,,True,,,True,True,,,,True,True,,,,,,,True,,,,False,True
45041,234,371.0,,371.4,,299.0,258.0,238.0,,,,,200.9,,,307.0,,,228.8,422.0,441.6,,317.0,385.0,,193.0,267.8,,,,335.0,302.0,,,,,,282.1,284.6,268.0,,,350.2,360.8,137.0,,137.4,,65.0,24.0,4.0,,,,,-33.1,,,73.0,,,-5.2,188.0,207.6,,83.0,151.0,,-41.0,33.8,,,,101.0,68.0,,,,,,48.1,50.6,34.0,,,116.2,126.8,,False,,True,True,True,,,,,True,,,True,,,True,False,False,,True,False,,True,True,,,,True,True,,,,,,True,True,True,,,True,True
45043,131,152.0,,142.7,,134.0,112.0,167.0,,,,,82.9,,,111.7,,,102.7,168.0,207.2,,127.7,168.5,,95.0,118.1,,,,149.0,125.0,,,,,,139.6,112.6,,,,144.8,124.6,21.0,,11.7,,3.0,-19.0,36.0,,,,,-48.1,,,-19.3,,,-28.3,37.0,76.2,,-3.3,37.5,,-36.0,-12.9,,,,18.0,-6.0,,,,,,8.6,-18.4,,,,13.8,-6.4,,True,,True,True,False,,,,,False,,,True,,,False,False,False,,True,False,,False,True,,,,True,True,,,,,,True,True,,,,True,True
45045,1395,1700.0,,1716.6,1317.0,1317.0,1250.0,1657.0,,,,,794.4,,,1287.2,,1487.0,1261.7,1202.0,1231.7,,1512.9,1518.0,,1122.0,1361.9,,,,1301.0,1329.0,,,,,,1513.2,1326.6,1286.0,,,1754.4,1629.7,305.0,,321.6,-78.0,-78.0,-145.0,262.0,,,,,-600.6,,,-107.8,,92.0,-133.3,-193.0,-163.3,,117.9,123.0,,-273.0,-33.1,,,,-94.0,-66.0,,,,,,118.2,-68.4,-109.0,,,359.4,234.7,,False,True,True,True,True,,,,,False,,,True,,True,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,True,,,False,True
45047,157,160.0,,158.9,,146.0,128.0,148.0,,,,,83.1,,,159.3,,,130.6,188.0,144.0,,154.7,201.0,,102.5,138.8,,,,134.0,140.0,,,,,,161.4,155.1,,,,198.3,156.0,3.0,,1.9,,-11.0,-29.0,-9.0,,,,,-73.9,,,2.3,,,-26.4,31.0,-13.0,,-2.3,44.0,,-54.5,-18.2,,,,-23.0,-17.0,,,,,,4.4,-1.9,,,,41.3,-1.0,,True,,False,False,False,,,,,False,,,True,,,False,False,False,,True,False,,False,False,,,,False,False,,,,,,False,True,,,,False,True
45049,44,35.0,,34.4,,30.0,34.0,30.0,,,,,19.3,,,42.3,,,31.7,60.0,25.0,,29.9,,,31.0,38.9,,,,25.0,31.0,,,,,,,48.5,,,,42.3,29.0,-9.0,,-9.6,,-14.0,-10.0,-14.0,,,,,-24.7,,,-1.7,,,-12.3,16.0,-19.0,,-14.1,,,-13.0,-5.1,,,,-19.0,-13.0,,,,,,,4.5,,,,-1.7,-15.0,,False,,False,False,False,,,,,False,,,True,,,False,False,False,,False,,,False,True,,,,False,False,,,,,,,True,,,,True,False
45051,917,1472.0,,1459.4,1243.4,1165.0,1006.0,1570.0,,,,,586.1,,,1282.0,,,1014.2,901.0,1505.4,,840.7,1140.0,,996.0,1138.9,,,,1416.0,1061.0,,,,,,1202.9,993.8,1178.0,,,1535.9,1152.6,555.0,,542.4,326.4,248.0,89.0,653.0,,,,,-330.9,,,365.0,,,97.2,-16.0,588.4,,-76.3,223.0,,79.0,221.9,,,,499.0,144.0,,,,,,285.9,76.8,261.0,,,618.9,235.6,,True,True,True,True,False,,,,,True,,,True,,,True,True,False,,True,True,,True,True,,,,True,True,,,,,,True,True,True,,,False,True
45053,31,42.0,,47.8,,37.0,32.0,46.0,,,,,27.3,,,29.4,,,27.1,72.0,43.2,,51.7,,,32.0,31.1,,,,29.0,37.0,,,,,,31.1,26.4,,,,37.1,44.2,11.0,,16.8,,6.0,1.0,15.0,,,,,-3.7,,,-1.6,,,-3.9,41.0,12.2,,20.7,,,1.0,0.1,,,,-2.0,6.0,,,,,,0.1,-4.6,,,,6.1,13.2,,False,,True,True,False,,,,,True,,,True,,,True,False,False,,False,,,True,True,,,,True,True,,,,,,True,True,,,,True,False
45055,240,287.0,,289.5,,221.0,212.0,241.0,,,,,94.9,,,254.3,,292.8,228.4,194.0,187.1,,127.7,217.5,,221.0,261.7,,,,243.0,219.0,,,,,,247.8,205.1,,,,261.6,205.4,47.0,,49.5,,-19.0,-28.0,1.0,,,,,-145.1,,,14.3,,52.8,-11.6,-46.0,-52.9,,-112.3,-22.5,,-19.0,21.7,,,,3.0,-21.0,,,,,,7.8,-34.9,,,,21.6,-34.6,,False,,True,True,True,,,,,False,,,True,,False,True,True,False,,False,True,,True,True,,,,True,True,,,,,,True,True,,,,True,True
45057,308,473.0,,459.5,,342.0,315.0,393.0,,,,,124.5,,,534.8,,,342.9,275.0,384.5,,272.0,301.5,,347.0,377.8,,,,448.0,331.0,,,,,,467.9,366.4,,,,457.6,336.0,165.0,,151.5,,34.0,7.0,85.0,,,,,-183.5,,,226.8,,,34.9,-33.0,76.5,,-36.0,-6.5,,39.0,69.8,,,,140.0,23.0,,,,,,159.9,58.4,,,,149.6,28.0,,True,,True,True,True,,,,,False,,,False,,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,,True,True
45059,110,159.0,,145.1,,140.0,108.0,152.0,,,,,77.1,,,150.3,,,106.0,171.0,177.6,,157.2,198.0,,93.0,110.4,,,,130.0,135.0,,,,,,149.5,175.7,,,,129.9,155.9,49.0,,35.1,,30.0,-2.0,42.0,,,,,-32.9,,,40.3,,,-4.0,61.0,67.6,,47.2,88.0,,-17.0,0.4,,,,20.0,25.0,,,,,,39.5,65.7,,,,19.9,45.9,,True,,True,True,True,,,,,True,,,True,,,True,False,False,,True,False,,True,True,,,,True,True,,,,,,True,False,,,,True,True
45061,18,27.0,,22.2,,29.0,25.0,29.0,,,,,20.5,,,33.6,,,24.6,36.0,37.9,,30.8,,,16.0,26.0,,,,28.0,31.0,,,,,,,35.3,,,,33.8,37.3,9.0,,4.2,,11.0,7.0,11.0,,,,,2.5,,,15.6,,,6.6,18.0,19.9,,12.8,,,-2.0,8.0,,,,10.0,13.0,,,,,,,17.3,,,,15.8,19.3,,True,,False,True,False,,,,,True,,,False,,,True,False,False,,False,,,True,True,,,,False,False,,,,,,,False,,,,False,False
