,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
30005,97,48.0,,,,30.0,14.2,0.0,,,,,-49.0,,,,-67.0,-82.8,-97.0,,,,,,,,False,False,False,,,,
30007,114,96.0,,,,79.0,76.9,0.0,,,,,-18.0,,,,-35.0,-37.1,-114.0,,,,,,,,False,False,False,,,,
30009,151,112.0,,,,138.0,67.0,0.0,,,,,-39.0,,,,-13.0,-84.0,-151.0,,,,,,,,True,False,False,,,,
30011,14,0.0,,,,50.0,2.6,0.0,,,,,-14.0,,,,36.0,-11.4,-14.0,,,,,,,,False,True,False,,,,
30013,1083,816.0,,,,2199.0,160.3,0.0,,2574.2,,,-267.0,,,,1116.0,-922.7,-1083.0,,1491.2,,,,,,False,False,False,,False,,
30015,113,152.0,,,,32.0,47.0,0.0,,,,,39.0,,,,-81.0,-66.0,-113.0,,,,,,,,False,False,False,,,,
30017,149,328.0,,,,249.0,260.1,0.0,,,,,179.0,,,,100.0,111.1,-149.0,,,,,,,,True,True,True,,,,
30019,57,8.0,,,,33.0,23.5,0.0,,,,,-49.0,,,,-24.0,-33.5,-57.0,,,,,,,,True,True,False,,,,
30021,161,136.0,,,,137.0,44.7,0.0,,,,,-25.0,,,,-24.0,-116.3,-161.0,,,,,,,,True,False,False,,,,
30023,189,104.0,,,,161.0,63.5,0.0,,,,,-85.0,,,,-28.0,-125.5,-189.0,,,,,,,,True,False,False,,,,
30025,10,24.0,,,,48.0,26.7,0.0,,,,,14.0,,,,38.0,16.7,-10.0,,,,,,,,False,False,True,,,,
30027,181,128.0,,,,123.0,36.8,0.0,,,,,-53.0,,,,-58.0,-144.2,-181.0,,,,,,,,False,False,False,,,,
30029,2110,1880.0,,,,2535.0,1005.8,0.0,,1333.5,,,-230.0,,,,425.0,-1104.2,-2110.0,,-776.5,,,,,,False,False,False,,False,,
30031,2882,3720.0,,,,1409.0,8846.5,0.0,,4732.9,,,838.0,,,,-1473.0,5964.5,-2882.0,,1850.9,,,,,,False,False,False,,False,,
30033,4,24.0,,,,43.0,384.5,,,,,,20.0,,,,39.0,380.5,,,,,,,,,False,False,,,,,
30035,190,192.0,,,,265.0,24.4,0.0,,,,,2.0,,,,75.0,-165.6,-190.0,,,,,,,,False,False,False,,,,
30037,9,8.0,,,,16.0,0.6,,,,,,-1.0,,,,7.0,-8.4,,,,,,,,,False,False,,,,,
30039,25,32.0,,,,61.0,14.9,0.0,,,,,7.0,,,,36.0,-10.1,-25.0,,,,,,,,False,False,False,,,,
30041,255,376.0,,,,242.0,85.1,0.0,,,,,121.0,,,,-13.0,-169.9,-255.0,,,,,,,,True,False,False,,,,
30043,226,328.0,,,,135.0,142.1,0.0,,,,,102.0,,,,-91.0,-83.9,-226.0,,,,,,,,True,True,False,,,,
30045,8,0.0,,,,16.0,0.1,,,,,,-8.0,,,,8.0,-7.9,,,,,,,,,False,True,,,,,
30047,422,536.0,,,,629.0,359.1,0.0,,,,,114.0,,,,207.0,-62.9,-422.0,,,,,,,,False,True,False,,,,
30049,1458,2248.0,,,,1427.0,1189.1,0.0,,1828.6,,,790.0,,,,-31.0,-268.9,-1458.0,,370.6,,,,,,True,True,False,,True,,
30051,17,8.0,,,,40.0,2.3,0.0,,,,,-9.0,,,,23.0,-14.7,-17.0,,,,,,,,False,False,False,,,,
30053,403,440.0,,,,477.0,363.6,0.0,,,,,37.0,,,,74.0,-39.4,-403.0,,,,,,,,False,False,False,,,,
30055,37,16.0,,,,72.0,5.7,0.0,,,,,-21.0,,,,35.0,-31.3,-37.0,,,,,,,,False,False,False,,,,
30057,182,152.0,,,,87.0,183.6,0.0,,,,,-30.0,,,,-95.0,1.6,-182.0,,,,,,,,False,True,False,,,,
30059,13,8.0,,,,32.0,7.3,0.0,,,,,-5.0,,,,19.0,-5.7,-13.0,,,,,,,,False,False,False,,,,
30061,56,112.0,,,,109.0,39.3,0.0,,,,,56.0,,,,53.0,-16.7,-56.0,,,,,,,,True,True,False,,,,
30063,1726,1656.0,,,,2295.0,933.9,0.0,,862.9,,,-70.0,,,,569.0,-792.1,-1726.0,,-863.1,,,,,,False,False,False,,False,,
30065,45,0.0,,,,88.0,0.4,0.0,,,,,-45.0,,,,43.0,-44.6,-45.0,,,,,,,,True,True,False,,,,
30067,258,208.0,,,,171.0,104.6,0.0,,,,,-50.0,,,,-87.0,-153.4,-258.0,,,,,,,,False,False,False,,,,
30069,2,0.0,,,,7.0,0.6,,,,,,-2.0,,,,5.0,-1.4,,,,,,,,,False,True,,,,,
30071,69,96.0,,,,39.0,15.9,0.0,,,,,27.0,,,,-30.0,-53.1,-69.0,,,,,,,,False,False,False,,,,
30073,74,24.0,,,,179.0,9.2,0.0,,,,,-50.0,,,,105.0,-64.8,-74.0,,,,,,,,False,False,False,,,,
30075,8,8.0,,,,48.0,2.2,0.0,,,,,0.0,,,,40.0,-5.8,-8.0,,,,,,,,False,False,False,,,,
30077,99,96.0,,,,131.0,123.7,0.0,,,,,-3.0,,,,32.0,24.7,-99.0,,,,,,,,False,False,False,,,,
30079,6,0.0,,,,24.0,0.6,0.0,,,,,-6.0,,,,18.0,-5.4,-6.0,,,,,,,,False,True,False,,,,
30081,524,608.0,,,,728.0,414.9,0.0,,,,,84.0,,,,204.0,-109.1,-524.0,,,,,,,,False,False,False,,,,
30083,171,200.0,,,,209.0,32.7,0.0,,,,,29.0,,,,38.0,-138.3,-171.0,,,,,,,,False,False,False,,,,
30085,179,96.0,,,,142.0,12.3,0.0,,,,,-83.0,,,,-37.0,-166.7,-179.0,,,,,,,,True,False,False,,,,
30087,153,64.0,,,,142.0,24.0,0.0,,,,,-89.0,,,,-11.0,-129.0,-153.0,,,,,,,,True,False,False,,,,
30089,117,392.0,,,,222.0,95.1,0.0,,,,,275.0,,,,105.0,-21.9,-117.0,,,,,,,,True,True,True,,,,
30091,29,72.0,,,,24.0,115.5,0.0,,,,,43.0,,,,-5.0,86.5,-29.0,,,,,,,,True,False,True,,,,
30093,713,1072.0,,,,671.0,644.4,0.0,,1777.9,,,359.0,,,,-42.0,-68.6,-713.0,,1064.9,,,,,,True,True,False,,False,,
30095,145,112.0,,,,104.0,36.4,0.0,,,,,-33.0,,,,-41.0,-108.6,-145.0,,,,,,,,False,False,False,,,,
30097,52,48.0,,,,25.0,26.0,0.0,,,,,-4.0,,,,-27.0,-26.0,-52.0,,,,,,,,False,False,False,,,,
30099,110,120.0,,,,72.0,196.5,0.0,,,,,10.0,,,,-38.0,86.5,-110.0,,,,,,,,False,False,False,,,,
30101,37,32.0,,,,79.0,3.4,0.0,,,,,-5.0,,,,42.0,-33.6,-37.0,,,,,,,,False,False,False,,,,
30103,13,0.0,,,,30.0,3.0,,,,,,-13.0,,,,17.0,-10.0,,,,,,,,,False,True,,,,,
30105,177,64.0,,,,264.0,26.7,0.0,,,,,-113.0,,,,87.0,-150.3,-177.0,,,,,,,,True,False,False,,,,
30107,33,16.0,,,,16.0,4.1,0.0,,,,,-17.0,,,,-17.0,-28.9,-33.0,,,,,,,,False,False,False,,,,
30109,5,0.0,,,,40.0,0.3,0.0,,,,,-5.0,,,,35.0,-4.7,-5.0,,,,,,,,False,True,False,,,,
30111,2295,2744.0,,,,4023.0,1318.8,0.0,,2447.3,705.0,,449.0,,,,1728.0,-976.2,-2295.0,,152.3,-1590.0,,,,,False,False,False,,True,False,
31001,405,728.0,,,,702.0,639.0,0.1,,851.3,,,323.0,,,,297.0,234.0,-404.9,,446.3,,,,,,True,True,False,,False,,
31003,48,40.0,,,,103.0,6.1,0.0,,,,,-8.0,,,,55.0,-41.9,-48.0,,,,,,,,False,False,False,,,,
31005,4,8.0,,,,8.0,62.5,,,,,,4.0,,,,4.0,58.5,,,,,,,,,False,False,,,,,
31007,5,8.0,,,,22.0,1.9,,,,,,3.0,,,,17.0,-3.1,,,,,,,,,False,False,,,,,
31009,4,8.0,,,,14.0,5.1,,,,,,4.0,,,,10.0,1.1,,,,,,,,,False,True,,,,,
31011,84,96.0,,,,85.0,40.2,0.0,,,,,12.0,,,,1.0,-43.8,-84.0,,,,,,,,True,False,False,,,,
31013,125,120.0,,,,130.0,68.5,0.0,,,,,-5.0,,,,5.0,-56.5,-125.0,,,,,,,,False,False,False,,,,
31015,18,0.0,,,,62.0,0.5,0.0,,,,,-18.0,,,,44.0,-17.5,-18.0,,,,,,,,False,True,False,,,,
31017,10,16.0,,,,45.0,0.7,0.0,,,,,6.0,,,,35.0,-9.3,-10.0,,,,,,,,False,False,False,,,,
31019,762,968.0,,,,904.0,575.0,0.1,,1288.3,,,206.0,,,,142.0,-187.0,-761.9,,526.3,,,,,,True,True,False,,False,,
31021,102,72.0,,,,120.0,25.3,0.0,,,,,-30.0,,,,18.0,-76.7,-102.0,,,,,,,,True,False,False,,,,
31023,96,80.0,,,,227.0,25.3,0.0,,,,,-16.0,,,,131.0,-70.7,-96.0,,,,,,,,False,False,False,,,,
31025,525,1400.0,,,,570.0,2387.1,83.9,,,,,875.0,,,,45.0,1862.1,-441.1,,,,,,,,True,False,True,,,,
31027,200,16.0,,,,109.0,0.4,0.0,,,,,-184.0,,,,-91.0,-199.6,-200.0,,,,,,,,True,False,False,,,,
31029,76,200.0,,,,75.0,206.9,0.0,,,,,124.0,,,,-1.0,130.9,-76.0,,,,,,,,True,False,True,,,,
31031,19,32.0,,,,78.0,5.6,0.0,,,,,13.0,,,,59.0,-13.4,-19.0,,,,,,,,False,False,False,,,,
31033,127,256.0,,,,181.0,67.2,0.0,,,,,129.0,,,,54.0,-59.8,-127.0,,,,,,,,True,True,True,,,,
31035,100,256.0,,,,106.0,285.6,0.0,,,,,156.0,,,,6.0,185.6,-100.0,,,,,,,,True,False,True,,,,
31037,108,224.0,,,,315.0,131.0,0.1,,,,,116.0,,,,207.0,23.0,-107.9,,,,,,,,False,True,True,,,,
31039,165,416.0,,,,178.0,315.0,0.0,,,,,251.0,,,,13.0,150.0,-165.0,,,,,,,,True,True,True,,,,
31041,191,136.0,,,,203.0,27.5,0.0,,,,,-55.0,,,,12.0,-163.5,-191.0,,,,,,,,True,False,False,,,,
31043,218,368.0,,,,352.0,87.1,0.3,,177.0,,,150.0,,,,134.0,-130.9,-217.7,,-41.0,,,,,,True,True,False,,True,,
31045,150,96.0,,,,115.0,27.1,0.0,,,,,-54.0,,,,-35.0,-122.9,-150.0,,,,,,,,True,False,False,,,,
31047,303,664.0,,,,445.0,373.4,0.2,,622.1,,,361.0,,,,142.0,70.4,-302.8,,319.1,,,,,,True,True,True,,True,,
31049,24,40.0,,,,26.0,320.6,,,,,,16.0,,,,2.0,296.6,,,,,,,,,True,False,,,,,
31051,73,56.0,,,,100.0,8.0,0.0,,,,,-17.0,,,,27.0,-65.0,-73.0,,,,,,,,False,False,False,,,,
31053,835,1400.0,,,,791.0,779.3,0.0,,1212.7,,,565.0,,,,-44.0,-55.7,-835.0,,377.7,,,,,,True,True,False,,True,,
31055,9943,19672.0,,,,11166.0,10247.4,3.4,,9887.6,9695.0,,9729.0,,,,1223.0,304.4,-9939.6,,-55.4,-248.0,,,,,True,True,False,,True,True,
31057,76,64.0,,,,46.0,135.5,21.5,,,,,-12.0,,,,-30.0,59.5,-54.5,,,,,,,,False,False,False,,,,
31059,63,72.0,,,,146.0,31.5,0.0,,,,,9.0,,,,83.0,-31.5,-63.0,,,,,,,,False,False,False,,,,
31061,29,64.0,,,,68.0,73.7,0.0,,,,,35.0,,,,39.0,44.7,-29.0,,,,,,,,False,False,True,,,,
31063,38,104.0,,,,33.0,165.0,0.0,,,,,66.0,,,,-5.0,127.0,-38.0,,,,,,,,True,False,True,,,,
31065,131,96.0,,,,83.0,140.6,0.0,,,,,-35.0,,,,-48.0,9.6,-131.0,,,,,,,,False,True,False,,,,
31067,237,584.0,,,,690.0,359.8,0.0,,,,,347.0,,,,453.0,122.8,-237.0,,,,,,,,False,True,True,,,,
31069,20,32.0,,,,47.0,160.4,,,,,,12.0,,,,27.0,140.4,,,,,,,,,False,False,,,,,
31071,19,0.0,,,,23.0,0.0,0.0,,,,,-19.0,,,,4.0,-19.0,-19.0,,,,,,,,True,True,False,,,,
31073,25,32.0,,,,73.0,6.5,0.0,,,,,7.0,,,,48.0,-18.5,-25.0,,,,,,,,False,False,False,,,,
31075,14,0.0,,,,12.0,0.5,,,,,,-14.0,,,,-2.0,-13.5,,,,,,,,,True,True,,,,,
31077,30,0.0,,,,43.0,0.6,0.0,,,,,-30.0,,,,13.0,-29.4,-30.0,,,,,,,,True,True,False,,,,
31079,1267,1384.0,,,,1458.0,806.7,0.4,,1545.0,,,117.0,,,,191.0,-460.3,-1266.6,,278.0,,,,,,False,False,False,,False,,
31081,168,192.0,,,,189.0,82.7,0.0,,,,,24.0,,,,21.0,-85.3,-168.0,,,,,,,,True,False,False,,,,
31083,32,16.0,,,,63.0,6.3,0.0,,,,,-16.0,,,,31.0,-25.7,-32.0,,,,,,,,False,False,False,,,,
31085,4,16.0,,,,34.0,44.1,,,,,,12.0,,,,30.0,40.1,,,,,,,,,False,False,,,,,
31087,149,24.0,,,,60.0,4.6,0.0,,,,,-125.0,,,,-89.0,-144.4,-149.0,,,,,,,,True,False,False,,,,
31089,131,248.0,,,,191.0,82.4,0.0,,,,,117.0,,,,60.0,-48.6,-131.0,,,,,,,,True,True,False,,,,
31091,4,0.0,,,,16.0,2.6,,,,,,-4.0,,,,12.0,-1.4,,,,,,,,,False,True,,,,,
31093,53,136.0,,,,127.0,49.0,0.0,,,,,83.0,,,,74.0,-4.0,-53.0,,,,,,,,True,True,True,,,,
31095,74,96.0,,,,228.0,11.9,0.0,,,,,22.0,,,,154.0,-62.1,-74.0,,,,,,,,False,False,False,,,,
31097,93,416.0,,,,157.0,291.6,0.0,,,,,323.0,,,,64.0,198.6,-93.0,,,,,,,,True,True,True,,,,
31099,81,144.0,,,,123.0,140.6,0.0,,,,,63.0,,,,42.0,59.6,-81.0,,,,,,,,True,True,False,,,,
31101,85,296.0,,,,145.0,199.9,0.0,,,,,211.0,,,,60.0,114.9,-85.0,,,,,,,,True,True,True,,,,
31103,11,0.0,,,,24.0,0.5,,,,,,-11.0,,,,13.0,-10.5,,,,,,,,,False,True,,,,,
31105,66,144.0,,,,83.0,37.1,0.0,,,,,78.0,,,,17.0,-28.9,-66.0,,,,,,,,True,True,True,,,,
31107,165,184.0,,,,113.0,53.0,0.0,,,,,19.0,,,,-52.0,-112.0,-165.0,,,,,,,,False,False,False,,,,
31109,5367,9552.0,,,,7864.0,7518.9,2.3,,5427.3,0.0,,4185.0,,,,2497.0,2151.9,-5364.7,,60.3,-5367.0,,,,,True,True,False,,True,False,
31111,539,808.0,,,,820.0,382.3,0.0,,1353.1,,,269.0,,,,281.0,-156.7,-539.0,,814.1,,,,,,False,True,False,,False,,
31113,13,40.0,,,,17.0,39.7,,,,,,27.0,,,,4.0,26.7,,,,,,,,,True,True,,,,,
31115,6,16.0,,,,16.0,134.3,,,,,,10.0,,,,10.0,128.3,,,,,,,,,False,False,,,,,
31117,8,0.0,,,,16.0,0.0,,,,,,-8.0,,,,8.0,-8.0,,,,,,,,,False,True,,,,,
31119,308,672.0,,,,774.0,236.1,0.1,,2013.6,,,364.0,,,,466.0,-71.9,-307.9,,1705.6,,,,,,False,True,True,,False,,
31121,158,224.0,,,,207.0,155.9,0.0,,,,,66.0,,,,49.0,-2.1,-158.0,,,,,,,,True,True,False,,,,
31123,75,72.0,,,,86.0,36.7,0.0,,,,,-3.0,,,,11.0,-38.3,-75.0,,,,,,,,False,False,False,,,,
31125,34,24.0,,,,90.0,12.5,0.0,,,,,-10.0,,,,56.0,-21.5,-34.0,,,,,,,,False,False,False,,,,
31127,131,184.0,,,,201.0,139.4,0.0,,,,,53.0,,,,70.0,8.4,-131.0,,,,,,,,False,True,False,,,,
31129,87,16.0,,,,105.0,1.3,0.0,,,,,-71.0,,,,18.0,-85.7,-87.0,,,,,,,,True,False,False,,,,
31131,306,336.0,,,,475.0,170.2,0.0,,,,,30.0,,,,169.0,-135.8,-306.0,,,,,,,,False,False,False,,,,
31133,54,56.0,,,,115.0,199.6,0.0,,,,,2.0,,,,61.0,145.6,-54.0,,,,,,,,False,False,False,,,,
31135,35,112.0,,,,55.0,99.3,0.0,,,,,77.0,,,,20.0,64.3,-35.0,,,,,,,,True,True,True,,,,
31137,183,336.0,,,,208.0,398.1,0.0,,,,,153.0,,,,25.0,215.1,-183.0,,,,,,,,True,False,False,,,,
31139,75,112.0,,,,106.0,29.0,0.0,,,,,37.0,,,,31.0,-46.0,-75.0,,,,,,,,True,False,False,,,,
31141,343,328.0,,,,758.0,66.7,0.2,,596.2,,,-15.0,,,,415.0,-276.3,-342.8,,253.2,,,,,,False,False,False,,False,,
31143,168,56.0,,,,123.0,66.4,0.0,,,,,-112.0,,,,-45.0,-101.6,-168.0,,,,,,,,True,True,False,,,,
31145,235,304.0,,,,221.0,154.4,0.0,,,,,69.0,,,,-14.0,-80.6,-235.0,,,,,,,,True,False,False,,,,
31147,124,296.0,,,,242.0,439.6,0.0,,,,,172.0,,,,118.0,315.6,-124.0,,,,,,,,True,False,True,,,,
31149,6,8.0,,,,42.0,0.6,,,,,,2.0,,,,36.0,-5.4,,,,,,,,,False,False,,,,,
31151,172,200.0,,,,513.0,50.6,0.0,,,,,28.0,,,,341.0,-121.4,-172.0,,,,,,,,False,False,False,,,,
31153,3853,6464.0,,,,3804.0,3696.2,0.5,,3894.3,0.0,,2611.0,,,,-49.0,-156.8,-3852.5,,41.3,-3853.0,,,,,True,True,False,,True,False,
31155,523,832.0,,,,433.0,538.8,0.1,,,,,309.0,,,,-90.0,15.8,-522.9,,,,,,,,True,True,False,,,,
31157,248,256.0,,,,849.0,65.3,0.0,,734.8,,,8.0,,,,601.0,-182.7,-248.0,,486.8,,,,,,False,False,False,,False,,
31159,279,336.0,,,,533.0,125.6,0.0,,,,,57.0,,,,254.0,-153.4,-279.0,,,,,,,,False,False,False,,,,
31161,96,96.0,,,,52.0,22.1,0.0,,,,,0.0,,,,-44.0,-73.9,-96.0,,,,,,,,False,False,False,,,,
31163,46,8.0,,,,47.0,1.8,0.0,,,,,-38.0,,,,1.0,-44.2,-46.0,,,,,,,,True,False,False,,,,
31165,9,8.0,,,,37.0,3.2,,,,,,-1.0,,,,28.0,-5.8,,,,,,,,,False,False,,,,,
31167,38,120.0,,,,117.0,33.6,0.0,,,,,82.0,,,,79.0,-4.4,-38.0,,,,,,,,True,True,True,,,,
31169,97,192.0,,,,140.0,156.3,0.0,,,,,95.0,,,,43.0,59.3,-97.0,,,,,,,,True,True,False,,,,
31171,6,16.0,,,,15.0,10.2,,,,,,10.0,,,,9.0,4.2,,,,,,,,,True,True,,,,,
31173,99,224.0,,,,80.0,76.7,0.0,,,,,125.0,,,,-19.0,-22.3,-99.0,,,,,,,,True,True,True,,,,
31175,67,32.0,,,,77.0,16.3,0.0,,,,,-35.0,,,,10.0,-50.7,-67.0,,,,,,,,True,False,False,,,,
31177,365,568.0,,,,427.0,366.8,0.0,,,,,203.0,,,,62.0,1.8,-365.0,,,,,,,,True,True,False,,,,
31179,102,120.0,,,,142.0,16.9,0.0,,,,,18.0,,,,40.0,-85.1,-102.0,,,,,,,,False,False,False,,,,
31181,39,24.0,,,,87.0,15.4,0.0,,,,,-15.0,,,,48.0,-23.6,-39.0,,,,,,,,False,False,False,,,,
31183,13,0.0,,,,24.0,0.0,,,,,,-13.0,,,,11.0,-13.0,,,,,,,,,True,True,,,,,
31185,365,232.0,,,,315.0,126.6,0.0,,,,,-133.0,,,,-50.0,-238.4,-365.0,,,,,,,,True,False,False,,,,
32001,514,560.0,,,,586.0,351.3,0.0,,,,,46.0,,,,72.0,-162.7,-514.0,,,,,,,,False,False,False,,,,
32003,52835,81200.0,,,,87159.0,41682.1,19390.7,,15851.1,0.0,,28365.0,,,,34324.0,-11152.9,-33444.3,,-36983.9,-52835.0,,,,,False,True,False,,False,False,
32005,537,936.0,,,,1252.0,467.0,0.0,,,,,399.0,,,,715.0,-70.0,-537.0,,,,,,,,False,True,False,,,,
32007,625,1064.0,,,,841.0,377.8,0.0,,521.2,,,439.0,,,,216.0,-247.2,-625.0,,-103.8,,,,,,True,True,False,,True,,
32009,5,16.0,,,,28.0,3.6,,,,,,11.0,,,,23.0,-1.4,,,,,,,,,False,True,,,,,
32011,18,24.0,,,,37.0,319.7,78.9,,,,,6.0,,,,19.0,301.7,60.9,,,,,,,,False,False,False,,,,
32013,242,512.0,,,,447.0,282.7,0.0,,,,,270.0,,,,205.0,40.7,-242.0,,,,,,,,True,True,True,,,,
32015,54,56.0,,,,153.0,11.2,0.0,,,,,2.0,,,,99.0,-42.8,-54.0,,,,,,,,False,False,False,,,,
32017,70,136.0,,,,70.0,207.9,0.0,,,,,66.0,,,,0.0,137.9,-70.0,,,,,,,,True,False,False,,,,
32019,572,1072.0,,,,1705.0,791.0,0.0,,1325.3,,,500.0,,,,1133.0,219.0,-572.0,,753.3,,,,,,False,True,False,,False,,
32021,96,112.0,,,,112.0,116.2,0.0,,,,,16.0,,,,16.0,20.2,-96.0,,,,,,,,False,False,False,,,,
32023,783,688.0,,,,1082.0,194.9,0.0,,,,,-95.0,,,,299.0,-588.1,-783.0,,,,,,,,False,False,False,,,,
32027,105,3936.0,,,,231.0,2492.0,0.1,,,,,3831.0,,,,126.0,2387.0,-104.9,,,,,,,,True,True,True,,,,
32029,12,8.0,,,,124.0,3.9,,,,,,-4.0,,,,112.0,-8.1,,,,,,,,,False,False,,,,,
32031,7115,12776.0,,,,14782.0,5223.6,0.2,,11387.6,4324.0,,5661.0,,,,7667.0,-1891.4,-7114.8,,4272.6,-2791.0,,,,,False,True,False,,True,True,
32033,170,224.0,,,,199.0,356.5,0.0,,,,,54.0,,,,29.0,186.5,-170.0,,,,,,,,True,False,False,,,,
32510,867,2424.0,,,,1807.0,655.1,0.1,,831.7,,,1557.0,,,,940.0,-211.9,-866.9,,-35.3,,,,,,True,True,True,,True,,
33001,1134,1992.0,,,,1614.0,1912.3,28.3,,,,,858.0,,,,480.0,778.3,-1105.7,,,,,,,,True,True,False,,,,
33003,784,920.0,,,,912.0,2402.7,20.7,,,,,136.0,,,,128.0,1618.7,-763.3,,,,,,,,True,False,False,,,,
33005,1331,1296.0,,,,1831.0,1716.9,0.0,,,,,-35.0,,,,500.0,385.9,-1331.0,,,,,,,,False,False,False,,,,
33007,627,952.0,,,,377.0,5267.9,16.4,,,,,325.0,,,,-250.0,4640.9,-610.6,,,,,,,,True,False,False,,,,
33009,1466,1136.0,,,,1758.0,3525.3,4.2,,,,,-330.0,,,,292.0,2059.3,-1461.8,,,,,,,,True,False,False,,,,
33011,10628,13992.0,,,,10963.0,28794.5,911.8,,5730.6,0.0,,3364.0,,,,335.0,18166.5,-9716.2,,-4897.4,-10628.0,,,,,True,False,False,,False,False,
33013,2522,4928.0,,,,4063.0,7720.8,0.0,,3719.5,2644.0,,2406.0,,,,1541.0,5198.8,-2522.0,,1197.5,122.0,,,,,True,False,False,,True,True,
33015,7277,9016.0,,,,9888.0,14127.2,623.2,,3998.5,4410.0,,1739.0,,,,2611.0,6850.2,-6653.8,,-3278.5,-2867.0,,,,,False,False,False,,False,False,
33017,3408,4096.0,,,,3781.0,5366.0,225.1,,2685.7,0.0,,688.0,,,,373.0,1958.0,-3182.9,,-722.3,-3408.0,,,,,True,False,False,,False,False,
33019,883,536.0,,,,885.0,2760.6,0.0,,,,,-347.0,,,,2.0,1877.6,-883.0,,,,,,,,True,False,False,,,,
34001,9116,7752.0,,,,6534.0,6294.8,1692.5,,4833.9,4156.0,,-1364.0,,,,-2582.0,-2821.2,-7423.5,,-4282.1,-4960.0,,,,,False,False,False,,False,False,
34003,24332,21136.0,,,,22500.0,22730.2,97.1,,24062.8,12786.0,,-3196.0,,,,-1832.0,-1601.8,-24234.9,,-269.2,-11546.0,,,,,True,True,False,,True,False,
34005,11293,13728.0,,,,11016.0,16119.3,1177.7,,14485.7,0.0,,2435.0,,,,-277.0,4826.3,-10115.3,,3192.7,-11293.0,,,,,True,False,False,,False,False,
34007,12029,14552.0,,,,11864.0,10714.5,1.0,,11134.4,10533.0,,2523.0,,,,-165.0,-1314.5,-12028.0,,-894.6,-1496.0,,,,,True,True,False,,True,True,
34009,2440,1416.0,,,,1733.0,1641.2,54.5,,687.6,,,-1024.0,,,,-707.0,-798.8,-2385.5,,-1752.4,,,,,,True,True,False,,False,,
34011,4713,4936.0,,,,3863.0,4169.2,229.0,,3594.5,3195.0,,223.0,,,,-850.0,-543.8,-4484.0,,-1118.5,-1518.0,,,,,False,False,False,,False,False,
34013,21518,18592.0,,,,14515.0,15167.1,115.0,,8092.9,11304.0,,-2926.0,,,,-7003.0,-6350.9,-21403.0,,-13425.1,-10214.0,,,,,False,False,False,,False,False,
34015,7716,8064.0,,,,7536.0,14709.6,1.2,,2335.2,3699.0,,348.0,,,,-180.0,6993.6,-7714.8,,-5380.8,-4017.0,,,,,True,False,False,,False,False,
34017,20638,21472.0,,,,14669.0,23244.6,6483.2,,23633.2,8935.0,,834.0,,,,-5969.0,2606.6,-14154.8,,2995.2,-11703.0,,,,,False,False,False,,False,False,
34019,2647,2368.0,,,,2644.0,1956.1,251.8,,1279.2,,,-279.0,,,,-3.0,-690.9,-2395.2,,-1367.8,,,,,,True,False,False,,False,,
34021,7632,7472.0,,,,8357.0,4750.5,4.7,,2590.7,4673.0,,-160.0,,,,725.0,-2881.5,-7627.3,,-5041.3,-2959.0,,,,,False,False,False,,False,False,
34023,23568,23104.0,,,,20387.0,15681.0,2250.0,,8618.8,14763.0,,-464.0,,,,-3181.0,-7887.0,-21318.0,,-14949.2,-8805.0,,,,,False,False,False,,False,False,
34025,20889,21256.0,,,,16651.0,12489.2,1436.5,,18274.0,13143.0,,367.0,,,,-4238.0,-8399.8,-19452.5,,-2615.0,-7746.0,,,,,False,False,False,,False,False,
34027,13359,10192.0,,,,11726.0,7302.6,6.4,,4466.6,0.0,,-3167.0,,,,-1633.0,-6056.4,-13352.6,,-8892.4,-13359.0,,,,,True,False,False,,False,False,
34029,21331,21728.0,,,,19544.0,16542.6,1276.7,,20389.5,13735.0,,397.0,,,,-1787.0,-4788.4,-20054.3,,-941.5,-7596.0,,,,,False,False,False,,False,False,
34031,13136,10536.0,,,,12875.0,5049.6,31.1,,20511.5,9196.0,,-2600.0,,,,-261.0,-8086.4,-13104.9,,7375.5,-3940.0,,,,,True,False,False,,False,False,
34033,1498,2168.0,,,,1540.0,2508.2,220.6,,1341.8,,,670.0,,,,42.0,1010.2,-1277.4,,-156.2,,,,,,True,False,False,,True,,
34035,7163,6072.0,,,,7506.0,7583.1,384.0,,5062.4,3499.0,,-1091.0,,,,343.0,420.1,-6779.0,,-2100.6,-3664.0,,,,,True,True,False,,False,False,
