,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48309,3595,4048.0,,,,2218.0,,1280.8,724.2,1621.4,,1431.0,453.0,,,,-1377.0,,-2314.2,-2870.8,-1973.6,,-2164.0,,,,False,,False,False,False,,False
48311,7,56.0,,,,0.0,,,7.6,,,18.0,49.0,,,,-7.0,,,0.6,,,11.0,,,,True,,,True,,,True
48313,92,0.0,,,,185.0,,1.5,51.8,293.9,,1.0,-92.0,,,,93.0,,-90.5,-40.2,201.9,,-91.0,,,,False,,True,True,False,,True
48315,26,48.0,,,,50.0,,13.1,0.4,24.6,,119.0,22.0,,,,24.0,,-12.9,-25.6,-1.4,,93.0,,,,False,,True,False,True,,False
48317,19,24.0,,,,3.0,,,14.7,33.7,,26.0,5.0,,,,-16.0,,,-4.3,14.7,,7.0,,,,False,,,True,False,,False
48319,8,16.0,,,,23.0,,,20.1,19.5,,8.0,8.0,,,,15.0,,,12.1,11.5,,0.0,,,,False,,,False,False,,True
48321,189,344.0,,,,332.0,,0.4,7.1,132.2,,215.0,155.0,,,,143.0,,-188.6,-181.9,-56.8,,26.0,,,,True,,False,False,True,,True
48323,957,616.0,,,,1581.0,,13.5,25.8,318.9,,0.0,-341.0,,,,624.0,,-943.5,-931.2,-638.1,,-957.0,,,,False,,False,False,False,,False
48325,173,184.0,,,,202.0,,335.1,17.8,94.4,,57.0,11.0,,,,29.0,,162.1,-155.2,-78.6,,-116.0,,,,False,,False,False,False,,False
48327,57,16.0,,,,8.0,,,8.3,11.0,,58.0,-41.0,,,,-49.0,,,-48.7,-46.0,,1.0,,,,False,,,False,False,,True
48329,2178,984.0,,,,1945.0,,653.1,43.7,369.4,,258.0,-1194.0,,,,-233.0,,-1524.9,-2134.3,-1808.6,,-1920.0,,,,True,,False,False,False,,False
48331,103,176.0,,,,158.0,,173.1,61.2,88.1,,119.0,73.0,,,,55.0,,70.1,-41.8,-14.9,,16.0,,,,True,,True,True,True,,True
48333,45,16.0,,,,16.0,,,4.5,,,5.0,-29.0,,,,-29.0,,,-40.5,,,-40.0,,,,False,,,False,,,False
48335,127,16.0,,,,27.0,,,0.8,46.4,,24.0,-111.0,,,,-100.0,,,-126.2,-80.6,,-103.0,,,,True,,,False,True,,True
48337,151,208.0,,,,64.0,,221.4,36.9,231.2,,240.0,57.0,,,,-87.0,,70.4,-114.1,80.2,,89.0,,,,False,,False,False,False,,False
48339,5011,4672.0,,,,4145.0,,1223.2,1793.7,2278.0,,1452.0,-339.0,,,,-866.0,,-3787.8,-3217.3,-2733.0,,-3559.0,,,,False,,False,False,False,,False
48341,229,64.0,,,,267.0,,4.2,157.4,138.1,,0.0,-165.0,,,,38.0,,-224.8,-71.6,-90.9,,-229.0,,,,True,,False,True,True,,False
48343,76,24.0,,,,45.0,,57.7,6.7,58.2,,4.0,-52.0,,,,-31.0,,-18.3,-69.3,-17.8,,-72.0,,,,True,,True,False,True,,False
48345,10,8.0,,,,0.0,,,0.3,5.8,,39.0,-2.0,,,,-10.0,,,-9.7,-4.2,,29.0,,,,False,,,False,False,,False
48347,430,416.0,,,,715.0,,179.3,73.3,500.4,,152.0,-14.0,,,,285.0,,-250.7,-356.7,70.4,,-278.0,,,,False,,False,False,False,,False
48349,336,496.0,,,,443.0,,267.4,111.5,213.1,,282.0,160.0,,,,107.0,,-68.6,-224.5,-122.9,,-54.0,,,,True,,True,False,True,,True
48351,26,16.0,,,,127.0,,313.2,0.7,104.0,,1.0,-10.0,,,,101.0,,287.2,-25.3,78.0,,-25.0,,,,False,,False,False,False,,False
48353,273,144.0,,,,50.0,,58.1,24.7,80.5,,336.0,-129.0,,,,-223.0,,-214.9,-248.3,-192.5,,63.0,,,,False,,False,False,False,,True
48355,2055,4984.0,,,,3942.0,,38.1,50.2,7694.3,,0.0,2929.0,,,,1887.0,,-2016.9,-2004.8,5639.3,,-2055.0,,,,True,,True,True,False,,True
48357,227,16.0,,,,199.0,,0.0,11.6,10.5,,23.0,-211.0,,,,-28.0,,-227.0,-215.3,-216.5,,-204.0,,,,True,,False,False,False,,True
48359,12,0.0,,,,8.0,,,0.8,,,44.0,-12.0,,,,-4.0,,,-11.2,,,32.0,,,,True,,,True,,,False
48361,527,0.0,,,,663.0,,2037.5,5.2,155.7,,0.0,-527.0,,,,136.0,,1510.5,-521.9,-371.3,,-527.0,,,,True,,False,True,True,,False
48363,299,192.0,,,,236.0,,202.0,4.6,137.1,,147.0,-107.0,,,,-63.0,,-97.0,-294.4,-161.9,,-152.0,,,,True,,True,False,False,,False
48365,156,136.0,,,,227.0,,50.1,2.8,95.1,,133.0,-20.0,,,,71.0,,-105.9,-153.2,-60.9,,-23.0,,,,False,,False,False,False,,False
48367,848,352.0,,,,1123.0,,469.0,21.4,156.1,,76.0,-496.0,,,,275.0,,-379.0,-826.6,-691.9,,-772.0,,,,True,,True,False,False,,False
48369,192,56.0,,,,21.0,,0.2,22.1,25.3,,19.0,-136.0,,,,-171.0,,-191.8,-169.8,-166.7,,-173.0,,,,False,,False,False,False,,False
48371,203,200.0,,,,61.0,,0.1,291.1,98.2,,207.0,-3.0,,,,-142.0,,-202.9,88.1,-104.8,,4.0,,,,False,,False,False,False,,False
48373,140,0.0,,,,336.0,,63.0,59.5,196.6,,2.0,-140.0,,,,196.0,,-77.0,-80.5,56.6,,-138.0,,,,False,,True,True,True,,True
48375,4056,1176.0,,,,1514.0,,20.3,103.8,847.4,,727.0,-2880.0,,,,-2542.0,,-4035.7,-3952.2,-3208.6,,-3329.0,,,,True,,False,False,False,,False
48377,85,328.0,,,,0.0,,,38.1,117.3,,147.0,243.0,,,,-85.0,,,-46.9,32.3,,62.0,,,,True,,,True,True,,True
48379,37,8.0,,,,24.0,,,0.0,6.1,,1.0,-29.0,,,,-13.0,,,-37.0,-30.9,,-36.0,,,,True,,,False,False,,False
48381,3160,1240.0,,,,982.0,,626.1,194.2,1070.2,,998.0,-1920.0,,,,-2178.0,,-2533.9,-2965.8,-2089.8,,-2162.0,,,,False,,False,False,False,,False
48383,15,24.0,,,,3.0,,,2.8,28.6,,7.0,9.0,,,,-12.0,,,-12.2,13.6,,-8.0,,,,False,,,False,False,,True
48385,34,8.0,,,,0.0,,0.0,12.4,,,1.0,-26.0,,,,-34.0,,-34.0,-21.6,,,-33.0,,,,False,,False,True,,,False
48387,52,48.0,,,,41.0,,12.4,8.9,24.1,,63.0,-4.0,,,,-11.0,,-39.6,-43.1,-27.9,,11.0,,,,False,,False,False,False,,False
48389,109,88.0,,,,48.0,,0.0,25.6,42.3,,57.0,-21.0,,,,-61.0,,-109.0,-83.4,-66.7,,-52.0,,,,False,,False,False,False,,False
48391,21,304.0,,,,13.0,,0.0,15.7,166.2,,42.0,283.0,,,,-8.0,,-21.0,-5.3,145.2,,21.0,,,,True,,True,True,True,,True
48393,8,0.0,,,,8.0,,,0.9,0.3,,0.0,-8.0,,,,0.0,,,-7.1,-7.7,,-8.0,,,,True,,,True,True,,False
48395,182,48.0,,,,88.0,,37.8,14.8,41.3,,30.0,-134.0,,,,-94.0,,-144.2,-167.2,-140.7,,-152.0,,,,True,,False,False,False,,False
48397,583,760.0,,,,529.0,,397.0,67.9,806.6,,467.0,177.0,,,,-54.0,,-186.0,-515.1,223.6,,-116.0,,,,True,,False,False,False,,True
48399,100,152.0,,,,44.0,,0.1,15.4,120.2,,75.0,52.0,,,,-56.0,,-99.9,-84.6,20.2,,-25.0,,,,False,,False,False,True,,True
48401,348,160.0,,,,648.0,,322.1,28.4,93.9,,11.0,-188.0,,,,300.0,,-25.9,-319.6,-254.1,,-337.0,,,,False,,True,False,False,,False
48403,27,24.0,,,,32.0,,,19.6,45.6,,125.0,-3.0,,,,5.0,,,-7.4,18.6,,98.0,,,,False,,,False,False,,False
48405,29,32.0,,,,48.0,,24.1,48.4,21.0,,13.0,3.0,,,,19.0,,-4.9,19.4,-8.0,,-16.0,,,,False,,False,False,False,,False
48407,38,32.0,,,,83.0,,92.4,1.8,52.0,,11.0,-6.0,,,,45.0,,54.4,-36.2,14.0,,-27.0,,,,False,,False,False,False,,False
48409,241,752.0,,,,521.0,,326.8,45.6,522.4,,684.0,511.0,,,,280.0,,85.8,-195.4,281.4,,443.0,,,,True,,True,True,True,,True
48411,205,24.0,,,,56.0,,,22.6,,,10.0,-181.0,,,,-149.0,,,-182.4,,,-195.0,,,,True,,,False,,,False
48413,4,104.0,,,,0.0,,,17.0,36.9,,77.0,100.0,,,,-4.0,,,13.0,32.9,,73.0,,,,True,,,True,True,,True
48415,584,136.0,,,,131.0,,0.1,5.1,321.1,,65.0,-448.0,,,,-453.0,,-583.9,-578.9,-262.9,,-519.0,,,,False,,False,False,True,,False
48417,25,0.0,,,,7.0,,,12.7,,,0.0,-25.0,,,,-18.0,,,-12.3,,,-25.0,,,,True,,,True,,,False
48419,109,72.0,,,,256.0,,57.3,26.0,70.9,,19.0,-37.0,,,,147.0,,-51.7,-83.0,-38.1,,-90.0,,,,False,,False,False,False,,False
48421,24,16.0,,,,24.0,,,1.1,19.2,,3.0,-8.0,,,,0.0,,,-22.9,-4.8,,-21.0,,,,True,,,False,True,,False
48423,1226,1600.0,,,,1877.0,,776.2,135.4,1156.0,,776.0,374.0,,,,651.0,,-449.8,-1090.5,-70.0,,-450.0,,,,False,,False,False,True,,False
48425,38,56.0,,,,28.0,,102.9,4.7,151.5,,21.0,18.0,,,,-10.0,,64.9,-33.3,113.5,,-17.0,,,,True,,False,False,False,,True
48427,450,2936.0,,,,6729.0,,583.8,11.7,1970.2,,71.0,2486.0,,,,6279.0,,133.8,-438.3,1520.2,,-379.0,,,,False,,True,True,True,,True
48429,53,128.0,,,,72.0,,0.0,14.0,174.2,,317.0,75.0,,,,19.0,,-53.0,-39.0,121.2,,264.0,,,,True,,True,True,False,,False
48431,18,16.0,,,,0.0,,,2.9,6.1,,14.0,-2.0,,,,-18.0,,,-15.1,-11.9,,-4.0,,,,False,,,False,False,,False
48433,12,0.0,,,,0.0,,,1.0,3.8,,0.0,-12.0,,,,-12.0,,,-11.0,-8.2,,-12.0,,,,False,,,True,True,,False
48435,37,8.0,,,,8.0,,,4.8,32.8,,1.0,-29.0,,,,-29.0,,,-32.2,-4.2,,-36.0,,,,False,,,False,True,,False
48437,77,16.0,,,,13.0,,,13.2,6.4,,2.0,-61.0,,,,-64.0,,,-63.8,-70.6,,-75.0,,,,False,,,False,False,,False
48439,24686,12208.0,,,,22266.0,,12012.0,155.5,5952.2,,24851.0,-12478.0,,,,-2420.0,,-12674.0,-24530.5,-18733.8,,165.0,,,,True,,False,False,False,,True
48441,873,392.0,,,,1012.0,,308.9,26.8,212.6,,493.0,-481.0,,,,139.0,,-564.1,-846.2,-660.4,,-380.0,,,,True,,False,False,False,,True
48443,1,0.0,,,,0.0,,,0.0,0.1,,0.0,-1.0,,,,-1.0,,,-1.0,-0.9,,-1.0,,,,False,,,False,True,,False
48445,417,80.0,,,,62.0,,0.0,17.4,217.3,,29.0,-337.0,,,,-355.0,,-417.0,-399.6,-199.7,,-388.0,,,,False,,False,False,True,,False
48447,14,8.0,,,,0.0,,,0.2,4.2,,49.0,-6.0,,,,-14.0,,,-13.8,-9.8,,35.0,,,,False,,,False,False,,False
48449,232,304.0,,,,390.0,,10.7,74.3,300.8,,70.0,72.0,,,,158.0,,-221.3,-157.7,68.8,,-162.0,,,,False,,False,False,True,,False
48451,1651,992.0,,,,773.0,,389.8,340.6,393.6,,426.0,-659.0,,,,-878.0,,-1261.2,-1310.4,-1257.4,,-1225.0,,,,False,,False,False,False,,False
48453,5212,4920.0,,,,6549.0,,1875.3,913.1,3590.7,,1684.0,-292.0,,,,1337.0,,-3336.7,-4298.9,-1621.3,,-3528.0,,,,False,,False,False,False,,False
48455,26,40.0,,,,39.0,,50.4,66.3,37.8,,30.0,14.0,,,,13.0,,24.4,40.3,11.8,,4.0,,,,True,,False,False,True,,True
48457,82,136.0,,,,184.0,,121.7,41.1,132.7,,357.0,54.0,,,,102.0,,39.7,-40.9,50.7,,275.0,,,,False,,True,True,True,,False
48459,182,64.0,,,,269.0,,308.0,2.8,81.3,,12.0,-118.0,,,,87.0,,126.0,-179.2,-100.7,,-170.0,,,,True,,False,False,True,,False
48461,21,24.0,,,,0.0,,,7.2,,,97.0,3.0,,,,-21.0,,,-13.8,,,76.0,,,,False,,,False,,,False
48463,122,240.0,,,,146.0,,0.0,7.7,381.0,,106.0,118.0,,,,24.0,,-122.0,-114.3,259.0,,-16.0,,,,True,,False,True,False,,True
48465,668,360.0,,,,403.0,,0.2,22.8,184.9,,55.0,-308.0,,,,-265.0,,-667.8,-645.2,-483.1,,-613.0,,,,True,,False,False,False,,False
48467,191,96.0,,,,339.0,,210.0,58.3,74.8,,17.0,-95.0,,,,148.0,,19.0,-132.7,-116.2,,-174.0,,,,False,,True,False,False,,False
48469,472,544.0,,,,720.0,,16.7,101.9,574.5,,173.0,72.0,,,,248.0,,-455.3,-370.1,102.5,,-299.0,,,,False,,False,False,False,,False
48471,796,1608.0,,,,1392.0,,15.3,373.9,874.1,,0.0,812.0,,,,596.0,,-780.7,-422.1,78.1,,-796.0,,,,True,,True,True,True,,True
48473,330,296.0,,,,514.0,,302.6,88.2,167.0,,144.0,-34.0,,,,184.0,,-27.4,-241.8,-163.0,,-186.0,,,,False,,True,False,False,,False
48475,64,48.0,,,,10.0,,30.7,40.3,83.7,,89.0,-16.0,,,,-54.0,,-33.3,-23.7,19.7,,25.0,,,,False,,False,False,False,,False
48477,141,120.0,,,,300.0,,87.9,0.2,50.4,,466.0,-21.0,,,,159.0,,-53.1,-140.8,-90.6,,325.0,,,,False,,False,False,False,,False
48479,3388,10336.0,,,,8180.0,,199.8,1107.8,8867.6,,1312.0,6948.0,,,,4792.0,,-3188.2,-2280.2,5479.6,,-2076.0,,,,True,,True,True,True,,True
48481,259,296.0,,,,292.0,,0.5,362.4,283.5,,87.0,37.0,,,,33.0,,-258.5,103.4,24.5,,-172.0,,,,True,,False,False,True,,False
48483,48,0.0,,,,59.0,,,2.7,3.5,,0.0,-48.0,,,,11.0,,,-45.3,-44.5,,-48.0,,,,True,,,True,True,,False
48485,2609,776.0,,,,2136.0,,917.2,7.9,331.2,,995.0,-1833.0,,,,-473.0,,-1691.8,-2601.1,-2277.8,,-1614.0,,,,True,,True,False,False,,True
48487,264,136.0,,,,166.0,,28.0,33.5,73.8,,127.0,-128.0,,,,-98.0,,-236.0,-230.6,-190.2,,-137.0,,,,True,,False,False,False,,False
48489,118,2664.0,,,,258.0,,433.9,172.4,866.4,,0.0,2546.0,,,,140.0,,315.9,54.4,748.4,,-118.0,,,,True,,True,True,True,,True
48491,1564,1048.0,,,,1883.0,,899.6,164.8,825.9,,235.0,-516.0,,,,319.0,,-664.4,-1399.2,-738.1,,-1329.0,,,,True,,False,False,False,,False
48493,474,48.0,,,,160.0,,224.9,22.7,31.4,,8.0,-426.0,,,,-314.0,,-249.1,-451.3,-442.6,,-466.0,,,,True,,True,False,False,,False
48495,58,40.0,,,,5.0,,,12.3,43.6,,58.0,-18.0,,,,-53.0,,,-45.7,-14.4,,0.0,,,,False,,,False,True,,True
48497,304,192.0,,,,484.0,,311.6,24.8,241.8,,52.0,-112.0,,,,180.0,,7.6,-279.2,-62.2,,-252.0,,,,False,,True,False,True,,False
48499,244,176.0,,,,169.0,,195.5,34.2,211.2,,144.0,-68.0,,,,-75.0,,-48.5,-209.8,-32.8,,-100.0,,,,False,,True,False,True,,False
48501,166,224.0,,,,12.0,,72.3,2.3,184.0,,145.0,58.0,,,,-154.0,,-93.7,-163.7,18.0,,-21.0,,,,False,,False,False,True,,True
48503,384,0.0,,,,332.0,,126.3,1.9,92.7,,3.0,-384.0,,,,-52.0,,-257.7,-382.1,-291.3,,-381.0,,,,True,,True,True,True,,True
48505,63,184.0,,,,1108.0,,0.0,116.5,100.1,,129.0,121.0,,,,1045.0,,-63.0,53.5,37.1,,66.0,,,,False,,True,True,True,,True
48507,216,40.0,,,,16.0,,0.0,5.4,152.7,,9.0,-176.0,,,,-200.0,,-216.0,-210.6,-63.3,,-207.0,,,,False,,False,False,True,,False
49001,0,0.0,,,,19.0,,,0.0,,,,0.0,,,,19.0,,,0.0,,,,,,,False,,,True,,,
49003,0,0.0,,,,164.0,,,0.0,,,,0.0,,,,164.0,,,0.0,,,,,,,False,,,True,,,
49005,0,0.0,,,,712.0,,,0.0,0.0,,,0.0,,,,712.0,,,0.0,0.0,,,,,,False,,,True,False,,
49007,0,0.0,,,,33.0,,,0.0,0.0,,,0.0,,,,33.0,,,0.0,0.0,,,,,,False,,,True,True,,
49009,0,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,True,,,True,,,
49011,4758,2168.0,,,,1548.0,,786.9,244.5,1253.0,,1792.0,-2590.0,,,,-3210.0,,-3971.1,-4513.5,-3505.0,,-2966.0,,,,False,,False,False,False,,False
49013,0,0.0,,,,31.0,,,0.0,0.0,,,0.0,,,,31.0,,,0.0,0.0,,,,,,False,,,True,True,,
49015,0,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,,,,True,,,True,True,,
49017,0,0.0,,,,8.0,,,0.0,,,,0.0,,,,8.0,,,0.0,,,,,,,False,,,True,,,
49019,0,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,,,,True,,,True,True,,
49021,0,0.0,,,,262.0,,,0.0,0.0,,,0.0,,,,262.0,,,0.0,0.0,,,,,,False,,,True,False,,
49023,0,0.0,,,,26.0,,,0.0,,,,0.0,,,,26.0,,,0.0,,,,,,,False,,,True,,,
49025,0,0.0,,,,37.0,,,0.0,0.0,,,0.0,,,,37.0,,,0.0,0.0,,,,,,False,,,True,True,,
49027,0,0.0,,,,31.0,,,0.0,,,,0.0,,,,31.0,,,0.0,,,,,,,False,,,True,,,
49029,0,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,True,,,True,,,
49031,0,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,True,,,True,,,
49033,0,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,True,,,True,,,
49035,24326,8424.0,,,,8804.0,,1840.2,2404.9,4759.3,,5189.0,-15902.0,,,,-15522.0,,-22485.8,-21921.1,-19566.7,,-19137.0,,,,True,,False,False,False,,False
49037,173,56.0,,,,7.0,,0.0,16.4,62.1,,14.0,-117.0,,,,-166.0,,-173.0,-156.6,-110.9,,-159.0,,,,False,,False,False,True,,False
49039,0,0.0,,,,201.0,,,0.0,,,,0.0,,,,201.0,,,0.0,,,,,,,False,,,True,,,
49041,0,0.0,,,,88.0,,,0.0,,,,0.0,,,,88.0,,,0.0,,,,,,,False,,,True,,,
49043,622,272.0,,,,159.0,,215.7,256.7,123.6,,117.0,-350.0,,,,-463.0,,-406.3,-365.3,-498.4,,-505.0,,,,False,,False,False,False,,False
49045,846,384.0,,,,282.0,,257.9,157.8,180.8,,198.0,-462.0,,,,-564.0,,-588.1,-688.2,-665.2,,-648.0,,,,False,,False,False,False,,False
49047,0,0.0,,,,20.0,,,0.0,0.0,,,0.0,,,,20.0,,,0.0,0.0,,,,,,False,,,True,True,,
49049,18377,7048.0,,,,5652.0,,2931.4,4189.6,5708.6,,4834.0,-11329.0,,,,-12725.0,,-15445.6,-14187.4,-12668.4,,-13543.0,,,,False,,False,False,False,,False
49051,548,216.0,,,,144.0,,356.2,158.0,135.8,,215.0,-332.0,,,,-404.0,,-191.8,-390.0,-412.2,,-333.0,,,,False,,True,False,False,,False
49053,0,0.0,,,,671.0,,,0.0,0.0,,,0.0,,,,671.0,,,0.0,0.0,,,,,,False,,,True,False,,
49055,0,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,True,,,True,,,
49057,0,0.0,,,,830.0,,,0.0,,,,0.0,,,,830.0,,,0.0,,,,,,,False,,,True,,,
50001,42,8.0,,,,16.0,,,8.5,7.8,,13.0,-34.0,,,,-26.0,,,-33.5,-34.2,,-29.0,,,,True,,,True,False,,True
50003,39,40.0,,,,1.0,,175.8,19.7,38.7,,33.0,1.0,,,,-38.0,,136.8,-19.3,-0.3,,-6.0,,,,False,,False,False,True,,False
50005,12,0.0,,,,50.0,,,7.4,8.5,,10.0,-12.0,,,,38.0,,,-4.6,-3.5,,-2.0,,,,False,,,True,True,,True
50007,199,120.0,,,,118.0,,148.2,49.3,139.1,,73.0,-79.0,,,,-81.0,,-50.8,-149.7,-59.9,,-126.0,,,,False,,True,False,True,,False
50009,1,0.0,,,,0.0,,,0.0,0.6,,0.0,-1.0,,,,-1.0,,,-1.0,-0.4,,-1.0,,,,False,,,False,True,,False
50011,21,8.0,,,,0.0,,8.5,3.3,19.2,,2.0,-13.0,,,,-21.0,,-12.5,-17.7,-1.8,,-19.0,,,,False,,True,False,True,,False
50013,5,0.0,,,,0.0,,,0.0,,,0.0,-5.0,,,,-5.0,,,-5.0,,,-5.0,,,,False,,,False,,,False
50015,20,0.0,,,,0.0,,,2.0,3.6,,0.0,-20.0,,,,-20.0,,,-18.0,-16.4,,-20.0,,,,False,,,True,True,,False
50017,18,0.0,,,,48.0,,,0.0,,,1.0,-18.0,,,,30.0,,,-18.0,,,-17.0,,,,False,,,True,,,True
50019,25,8.0,,,,0.0,,,14.1,3.3,,2.0,-17.0,,,,-25.0,,,-10.9,-21.7,,-23.0,,,,False,,,True,False,,False
50021,13,112.0,,,,25.0,,142.7,43.5,80.5,,84.0,99.0,,,,12.0,,129.7,30.5,67.5,,71.0,,,,True,,False,True,True,,True
50023,70,16.0,,,,62.0,,,1.0,12.4,,11.0,-54.0,,,,-8.0,,,-69.0,-57.6,,-59.0,,,,True,,,False,False,,False
50025,29,0.0,,,,1.0,,69.5,0.7,29.0,,21.0,-29.0,,,,-28.0,,40.5,-28.3,-0.0,,-8.0,,,,True,,False,True,True,,True
50027,48,16.0,,,,24.0,,,7.2,13.9,,16.0,-32.0,,,,-24.0,,,-40.8,-34.1,,-32.0,,,,True,,,False,False,,False
51001,73,72.0,,,,169.0,,5.2,259.6,24.9,,59.0,-1.0,,,,96.0,,-67.8,186.6,-48.1,,-14.0,,,,False,,False,False,False,,False
51003,533,456.0,,,,335.0,,603.7,401.4,224.0,,504.0,-77.0,,,,-198.0,,70.7,-131.6,-309.0,,-29.0,,,,False,,True,False,False,,True
51005,58,40.0,,,,9.0,,,67.1,28.5,,31.0,-18.0,,,,-49.0,,,9.1,-29.5,,-27.0,,,,False,,,True,False,,False
51007,49,24.0,,,,21.0,,28.9,28.1,34.0,,5.0,-25.0,,,,-28.0,,-20.1,-20.9,-15.0,,-44.0,,,,False,,True,True,True,,False
51009,303,304.0,,,,52.0,,238.5,82.1,664.4,,243.0,1.0,,,,-251.0,,-64.5,-220.9,361.4,,-60.0,,,,False,,False,False,False,,False
51011,131,136.0,,,,19.0,,64.2,17.5,200.6,,53.0,5.0,,,,-112.0,,-66.8,-113.5,69.6,,-78.0,,,,False,,False,False,False,,False
51013,1094,856.0,,,,941.0,,1066.1,331.0,712.0,,423.0,-238.0,,,,-153.0,,-27.9,-763.0,-382.0,,-671.0,,,,True,,True,False,False,,False
51015,333,168.0,,,,142.0,,282.8,93.7,172.4,,293.0,-165.0,,,,-191.0,,-50.2,-239.3,-160.6,,-40.0,,,,False,,True,False,True,,True
51017,24,0.0,,,,0.0,,,0.0,0.2,,0.0,-24.0,,,,-24.0,,,-24.0,-23.8,,-24.0,,,,False,,,False,True,,False
51019,695,552.0,,,,252.0,,524.5,408.4,567.2,,384.0,-143.0,,,,-443.0,,-170.5,-286.6,-127.8,,-311.0,,,,False,,False,False,True,,False
51021,21,112.0,,,,19.0,,,38.7,,,120.0,91.0,,,,-2.0,,,17.7,,,99.0,,,,True,,,True,,,False
51023,196,80.0,,,,44.0,,107.1,15.0,87.3,,15.0,-116.0,,,,-152.0,,-88.9,-181.0,-108.7,,-181.0,,,,False,,True,False,True,,False
51025,117,200.0,,,,63.0,,83.6,52.1,181.1,,104.0,83.0,,,,-54.0,,-33.4,-64.9,64.1,,-13.0,,,,True,,True,True,True,,True
51027,177,16.0,,,,80.0,,,9.7,17.7,,2.0,-161.0,,,,-97.0,,,-167.3,-159.3,,-175.0,,,,True,,,False,True,,False
51029,103,88.0,,,,61.0,,0.8,19.4,47.0,,23.0,-15.0,,,,-42.0,,-102.2,-83.5,-56.0,,-80.0,,,,False,,False,False,False,,False
51031,430,288.0,,,,141.0,,408.9,123.0,398.4,,272.0,-142.0,,,,-289.0,,-21.1,-307.0,-31.6,,-158.0,,,,False,,True,False,True,,False
51033,177,120.0,,,,55.0,,132.8,79.5,122.1,,137.0,-57.0,,,,-122.0,,-44.2,-97.5,-54.9,,-40.0,,,,False,,True,False,True,,True
51035,195,336.0,,,,97.0,,135.5,161.7,215.1,,385.0,141.0,,,,-98.0,,-59.5,-33.3,20.1,,190.0,,,,True,,True,True,True,,False
51036,36,0.0,,,,12.0,,,4.1,9.7,,5.0,-36.0,,,,-24.0,,,-31.9,-26.3,,-31.0,,,,True,,,True,True,,True
51037,143,80.0,,,,16.0,,,12.2,46.0,,76.0,-63.0,,,,-127.0,,,-130.8,-97.0,,-67.0,,,,False,,,False,False,,False
51041,2023,1904.0,,,,1439.0,,904.1,602.5,2167.4,,1933.0,-119.0,,,,-584.0,,-1118.9,-1420.5,144.4,,-90.0,,,,False,,False,False,False,,True
51043,43,32.0,,,,11.0,,,30.9,15.5,,57.0,-11.0,,,,-32.0,,,-12.1,-27.5,,14.0,,,,False,,,False,False,,False
51045,40,8.0,,,,0.0,,,2.9,,,196.0,-32.0,,,,-40.0,,,-37.1,,,156.0,,,,False,,,False,,,False
51047,265,160.0,,,,168.0,,60.1,33.5,186.2,,45.0,-105.0,,,,-97.0,,-204.9,-231.5,-78.8,,-220.0,,,,True,,False,False,True,,False
51049,23,32.0,,,,5.0,,33.0,10.2,16.9,,13.0,9.0,,,,-18.0,,10.0,-12.8,-6.1,,-10.0,,,,False,,False,False,True,,False
51051,85,40.0,,,,51.0,,,14.5,,,16.0,-45.0,,,,-34.0,,,-70.5,,,-69.0,,,,True,,,False,,,False
51053,226,248.0,,,,96.0,,135.3,286.8,214.8,,164.0,22.0,,,,-130.0,,-90.7,60.8,-11.2,,-62.0,,,,False,,False,False,True,,False
51057,59,176.0,,,,21.0,,16.6,73.6,89.8,,195.0,117.0,,,,-38.0,,-42.4,14.6,30.8,,136.0,,,,True,,True,True,True,,False
51059,5227,5472.0,,,,3296.0,,3722.6,945.3,6011.0,,4632.0,245.0,,,,-1931.0,,-1504.4,-4281.7,784.0,,-595.0,,,,False,,False,False,False,,False
