,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
36037,93,42.0,144.0,,,,,58.0,,126.9,115.1,6.5,57.6,18.2,,,36.0,-51.0,51.0,,,,,-35.0,,33.9,22.1,-86.5,-35.4,-74.8,,,-57.0,False,,,,,True,,True,True,False,True,False,,,False
36039,196,12.0,16.0,,,,,34.0,,77.2,89.1,0.1,20.0,6.5,,,3.0,-184.0,-180.0,,,,,-162.0,,-118.8,-106.9,-195.9,-176.0,-189.6,,,-193.0,True,,,,,True,,True,True,False,True,False,,,False
36041,3,6.0,0.0,,,,,6.0,,1.6,1.9,0.2,,0.1,,,2.0,3.0,-3.0,,,,,3.0,,-1.4,-1.1,-2.8,,-2.9,,,-1.0,False,,,,,False,,True,True,True,,True,,,True
36043,77,42.0,0.0,,,,,39.0,,76.9,132.3,5.1,85.4,13.8,,,42.0,-35.0,-77.0,,,,,-38.0,,-0.1,55.3,-71.9,8.4,-63.2,,,-35.0,False,,,,,False,,True,False,False,True,False,,,False
36045,59,24.0,23.0,,,,,129.0,,50.9,152.7,5.5,102.6,6.7,,,36.0,-35.0,-36.0,,,,,70.0,,-8.1,93.7,-53.5,43.6,-52.3,,,-23.0,False,,,,,False,,True,False,False,False,False,,,True
36047,9526,5082.0,4844.0,,,,,,,2346.8,5093.9,,,10854.6,3697.3,,7377.0,-4444.0,-4682.0,,,,,,,-7179.2,-4432.1,,,1328.6,-5828.7,,-2149.0,False,,,,,,,False,True,,,True,False,,True
36049,96,0.0,0.0,,,,,25.0,,31.6,25.4,1.7,,4.7,,,0.0,-96.0,-96.0,,,,,-71.0,,-64.4,-70.6,-94.3,,-91.3,,,-96.0,False,,,,,True,,True,True,True,,True,,,False
36051,131,42.0,0.0,,,,,51.0,,107.4,137.5,3.4,128.0,13.5,,,66.0,-89.0,-131.0,,,,,-80.0,,-23.6,6.5,-127.6,-3.0,-117.5,,,-65.0,False,,,,,True,,True,True,False,True,False,,,True
36053,99,48.0,12.0,,,,,50.0,,74.5,128.8,6.3,102.8,34.5,,,15.0,-51.0,-87.0,,,,,-49.0,,-24.5,29.8,-92.7,3.8,-64.5,,,-84.0,False,,,,,True,,True,True,False,True,False,,,False
36055,1721,984.0,5627.0,,,,,467.0,,737.7,1315.3,207.4,697.1,193.1,515.9,,1199.0,-737.0,3906.0,,,,,-1254.0,,-983.3,-405.7,-1513.6,-1023.9,-1527.9,-1205.1,,-522.0,False,,,,,False,,False,True,False,False,False,False,,True
36057,50,30.0,17.0,,,,,36.0,,91.2,112.3,7.4,196.0,14.7,,,39.0,-20.0,-33.0,,,,,-14.0,,41.2,62.3,-42.6,146.0,-35.4,,,-11.0,False,,,,,True,,False,False,False,False,False,,,True
36059,4004,3126.0,,,,,,1420.0,,2197.8,4614.9,1639.6,8706.8,1863.4,2406.9,,2681.0,-878.0,,,,,,-2584.0,,-1806.2,610.9,-2364.4,4702.8,-2140.6,-1597.1,,-1323.0,,,,,,False,,False,True,False,False,False,False,,False
36061,3658,2208.0,1144.0,,,,,971.0,,4175.9,2194.4,,22798.0,856.2,1584.9,,2707.0,-1450.0,-2514.0,,,,,-2687.0,,517.9,-1463.6,,19140.0,-2801.8,-2073.1,,-951.0,False,,,,,False,,True,False,,False,False,False,,True
36063,410,216.0,67.0,,,,,193.0,,220.8,331.6,68.0,361.8,180.8,152.9,,265.0,-194.0,-343.0,,,,,-217.0,,-189.2,-78.4,-342.0,-48.2,-229.2,-257.1,,-145.0,False,,,,,False,,True,True,False,True,False,False,,True
36065,458,192.0,346.0,,,,,204.0,,205.5,210.7,44.7,116.9,82.9,69.2,,190.0,-266.0,-112.0,,,,,-254.0,,-252.5,-247.3,-413.3,-341.1,-375.1,-388.8,,-268.0,True,,,,,True,,True,True,False,False,False,False,,False
36067,1495,846.0,1093.0,,,,,430.0,,586.5,1149.7,253.1,539.5,740.0,495.0,,1203.0,-649.0,-402.0,,,,,-1065.0,,-908.5,-345.3,-1241.9,-955.5,-755.0,-1000.0,,-292.0,True,,,,,False,,False,True,False,False,False,False,,True
36069,245,126.0,178.0,,,,,57.0,,186.9,270.6,38.0,340.6,120.8,,,184.0,-119.0,-67.0,,,,,-188.0,,-58.1,25.6,-207.0,95.6,-124.2,,,-61.0,True,,,,,False,,True,True,False,True,False,,,True
36071,2043,1074.0,3370.0,,,,,533.0,,596.3,1407.3,519.8,194.5,569.3,754.5,,1712.0,-969.0,1327.0,,,,,-1510.0,,-1446.7,-635.7,-1523.2,-1848.5,-1473.7,-1288.5,,-331.0,False,,,,,False,,False,True,False,False,False,False,,True
36073,90,12.0,0.0,,,,,27.0,,55.8,95.3,0.2,10.7,8.7,,,7.0,-78.0,-90.0,,,,,-63.0,,-34.2,5.3,-89.8,-79.3,-81.3,,,-83.0,False,,,,,True,,True,True,False,False,False,,,False
36075,220,372.0,2696.0,,,,,75.0,,458.9,607.8,275.0,347.4,418.0,,,1225.0,152.0,2476.0,,,,,-145.0,,238.9,387.8,55.0,127.4,198.0,,,1005.0,False,,,,,True,,False,False,True,True,False,,,False
36077,90,78.0,188.0,,,,,35.0,,172.8,308.6,38.4,73.3,58.0,,,46.0,-12.0,98.0,,,,,-55.0,,82.8,218.6,-51.6,-16.7,-32.0,,,-44.0,False,,,,,False,,False,False,False,False,False,,,False
36079,272,114.0,137.0,,,,,95.0,,181.0,233.8,18.4,379.5,22.3,75.1,,69.0,-158.0,-135.0,,,,,-177.0,,-91.0,-38.2,-253.6,107.5,-249.7,-196.9,,-203.0,True,,,,,False,,True,True,False,True,False,False,,False
36081,6291,3222.0,2689.0,,,,,,,1946.4,3697.2,,,9288.2,2460.7,,3547.0,-3069.0,-3602.0,,,,,,,-4344.6,-2593.8,,,2997.2,-3830.3,,-2744.0,False,,,,,,,False,True,,,True,False,,True
36083,220,120.0,166.0,,,,,95.0,,148.9,219.8,50.3,253.3,59.2,,,115.0,-100.0,-54.0,,,,,-125.0,,-71.1,-0.2,-169.7,33.3,-160.8,,,-105.0,True,,,,,False,,True,True,False,True,False,,,False
36085,1922,888.0,1716.0,,,,,,,1136.6,1042.4,,,582.1,840.9,,784.0,-1034.0,-206.0,,,,,,,-785.4,-879.6,,,-1339.9,-1081.1,,-1138.0,True,,,,,,,True,True,,,False,False,,False
36087,3391,1626.0,1733.0,,,,,509.0,,789.0,1631.7,655.6,1296.4,961.8,870.4,,814.0,-1765.0,-1658.0,,,,,-2882.0,,-2602.0,-1759.3,-2735.4,-2094.6,-2429.2,-2520.6,,-2577.0,True,,,,,False,,False,True,False,False,False,False,,False
36089,100,66.0,104.0,,,,,90.0,,67.5,346.2,10.6,41.0,8.5,,,46.0,-34.0,4.0,,,,,-10.0,,-32.5,246.2,-89.4,-59.0,-91.5,,,-54.0,True,,,,,True,,True,False,False,False,False,,,False
36091,415,210.0,186.0,,,,,128.0,,266.0,735.5,69.1,664.9,116.2,,,241.0,-205.0,-229.0,,,,,-287.0,,-149.0,320.5,-345.9,249.9,-298.8,,,-174.0,False,,,,,False,,True,False,False,False,False,,,True
36093,224,156.0,32.0,,,,,101.0,,175.3,365.9,52.5,622.4,17.4,134.0,,83.0,-68.0,-192.0,,,,,-123.0,,-48.7,141.9,-171.5,398.4,-206.6,-90.0,,-141.0,False,,,,,False,,True,False,False,False,False,False,,False
36095,31,36.0,15.0,,,,,16.0,,108.9,73.9,1.4,,5.1,,,57.0,5.0,-16.0,,,,,-15.0,,77.9,42.9,-29.6,,-25.9,,,26.0,False,,,,,False,,False,False,False,,False,,,False
36097,110,30.0,62.0,,,,,18.0,,42.3,58.9,1.3,,13.7,,,110.0,-80.0,-48.0,,,,,-92.0,,-67.7,-51.1,-108.7,,-96.3,,,0.0,True,,,,,False,,True,True,False,,False,,,True
36099,43,6.0,0.0,,,,,27.0,,108.5,80.4,0.0,28.6,2.1,,,4.0,-37.0,-43.0,,,,,-16.0,,65.5,37.4,-43.0,-14.4,-40.9,,,-39.0,False,,,,,True,,False,False,False,True,False,,,False
36101,714,108.0,427.0,,,,,168.0,,122.7,268.4,33.3,95.4,50.7,,,721.0,-606.0,-287.0,,,,,-546.0,,-591.3,-445.6,-680.7,-618.6,-663.3,,,7.0,True,,,,,True,,True,True,False,False,False,,,True
36103,3388,2370.0,0.0,,,,,2245.0,,1421.0,2888.7,996.3,6491.0,1796.3,2729.4,,2006.0,-1018.0,-3388.0,,,,,-1143.0,,-1967.0,-499.3,-2391.7,3103.0,-1591.7,-658.6,,-1382.0,False,,,,,False,,False,True,False,False,False,True,,False
36105,244,126.0,61.0,,,,,89.0,,121.7,185.5,9.4,19.7,22.4,60.2,,86.0,-118.0,-183.0,,,,,-155.0,,-122.3,-58.5,-234.6,-224.3,-221.6,-183.8,,-158.0,False,,,,,False,,False,True,False,False,False,False,,False
36107,467,18.0,39.0,,,,,23.0,,72.0,97.8,3.0,81.8,25.3,,,22.0,-449.0,-428.0,,,,,-444.0,,-395.0,-369.2,-464.0,-385.2,-441.7,,,-445.0,True,,,,,True,,True,True,False,True,True,,,True
36109,256,114.0,136.0,,,,,125.0,,168.0,422.2,15.3,694.6,21.2,,,61.0,-142.0,-120.0,,,,,-131.0,,-88.0,166.2,-240.7,438.6,-234.8,,,-195.0,True,,,,,True,,True,False,False,False,False,,,False
36111,308,144.0,189.0,,,,,148.0,,143.4,273.2,23.1,129.6,63.5,116.4,,103.0,-164.0,-119.0,,,,,-160.0,,-164.6,-34.8,-284.9,-178.4,-244.5,-191.6,,-205.0,True,,,,,True,,False,True,False,False,False,False,,False
36113,111,48.0,233.0,,,,,33.0,,113.0,182.7,13.6,41.4,66.6,,,137.0,-63.0,122.0,,,,,-78.0,,2.0,71.7,-97.4,-69.6,-44.4,,,26.0,False,,,,,False,,True,False,False,False,True,,,True
36115,60,24.0,214.0,,,,,31.0,,93.2,110.0,0.7,17.8,18.6,,,57.0,-36.0,154.0,,,,,-29.0,,33.2,50.0,-59.3,-42.2,-41.4,,,-3.0,False,,,,,True,,True,False,False,False,False,,,True
36117,241,48.0,20.0,,,,,37.0,,73.1,174.6,10.1,148.9,56.8,,,31.0,-193.0,-221.0,,,,,-204.0,,-167.9,-66.4,-230.9,-92.1,-184.2,,,-210.0,False,,,,,False,,True,True,False,True,True,,,False
36119,3045,1614.0,2966.0,,,,,1511.0,,1265.7,2750.8,703.7,2869.4,1436.9,1465.9,,1272.0,-1431.0,-79.0,,,,,-1534.0,,-1779.3,-294.2,-2341.3,-175.6,-1608.1,-1579.1,,-1773.0,True,,,,,False,,False,True,False,True,False,False,,False
36121,67,24.0,0.0,,,,,52.0,,80.7,108.5,0.4,37.6,2.0,,,73.0,-43.0,-67.0,,,,,-15.0,,13.7,41.5,-66.6,-29.4,-65.0,,,6.0,False,,,,,True,,True,True,False,True,False,,,True
36123,70,0.0,0.0,,,,,23.0,,49.1,68.2,1.7,,0.1,,,0.0,-70.0,-70.0,,,,,-47.0,,-20.9,-1.8,-68.3,,-70.0,,,-70.0,False,,,,,True,,True,True,True,,True,,,False
37001,1608,1014.0,1055.0,,,,,588.0,,1061.5,962.3,340.1,605.2,921.0,817.2,,579.0,-594.0,-553.0,,,,,-1020.0,,-546.5,-645.7,-1267.9,-1002.8,-687.0,-790.8,,-1029.0,True,,,,,False,,True,False,False,False,False,False,,False
37003,475,72.0,132.0,,,,,193.0,,268.3,233.7,26.4,191.8,89.9,,,39.0,-403.0,-343.0,,,,,-282.0,,-206.7,-241.3,-448.6,-283.2,-385.1,,,-436.0,True,,,,,True,,True,True,False,True,True,,,False
37005,93,24.0,0.0,,,,,24.0,,26.7,46.1,1.7,0.0,21.8,,,16.0,-69.0,-93.0,,,,,-69.0,,-66.3,-46.9,-91.3,-93.0,-71.2,,,-77.0,False,,,,,False,,True,True,False,False,False,,,False
37007,181,264.0,384.0,,,,,95.0,,578.6,193.8,65.6,90.8,129.5,,,181.0,83.0,203.0,,,,,-86.0,,397.6,12.8,-115.4,-90.2,-51.5,,,0.0,False,,,,,False,,False,True,False,False,True,,,True
37009,208,42.0,9.0,,,,,67.0,,203.4,152.6,3.4,128.5,61.4,,,21.0,-166.0,-199.0,,,,,-141.0,,-4.6,-55.4,-204.6,-79.5,-146.6,,,-187.0,False,,,,,True,,True,True,False,True,True,,,False
37011,307,378.0,1077.0,,,,,169.0,,891.1,229.7,47.4,4.1,128.3,,,197.0,71.0,770.0,,,,,-138.0,,584.1,-77.3,-259.6,-302.9,-178.7,,,-110.0,False,,,,,False,,False,False,False,False,False,,,False
37013,537,342.0,814.0,,,,,226.0,,646.4,328.7,180.0,198.5,100.8,,,351.0,-195.0,277.0,,,,,-311.0,,109.4,-208.3,-357.0,-338.5,-436.2,,,-186.0,False,,,,,False,,True,False,False,False,False,,,True
37015,183,168.0,285.0,,,,,90.0,,102.4,134.8,47.6,0.0,76.4,,,73.0,-15.0,102.0,,,,,-93.0,,-80.6,-48.2,-135.4,-183.0,-106.6,,,-110.0,False,,,,,False,,False,False,False,False,False,,,False
37017,234,120.0,231.0,,,,,217.0,,338.3,236.3,17.1,13.2,108.7,,,69.0,-114.0,-3.0,,,,,-17.0,,104.3,2.3,-216.9,-220.8,-125.3,,,-165.0,True,,,,,True,,True,True,False,False,False,,,False
37019,658,306.0,614.0,,,,,487.0,,383.4,529.7,102.2,98.3,94.8,188.2,,342.0,-352.0,-44.0,,,,,-171.0,,-274.6,-128.3,-555.8,-559.7,-563.2,-469.8,,-316.0,True,,,,,True,,True,True,False,False,False,False,,True
37021,1292,696.0,143.0,,,,,1402.0,,772.6,1334.6,277.3,1085.7,63.5,346.1,,419.0,-596.0,-1149.0,,,,,110.0,,-519.4,42.6,-1014.7,-206.3,-1228.5,-945.9,,-873.0,False,,,,,True,,True,True,False,True,False,False,,False
37023,691,354.0,648.0,,,,,519.0,,414.4,380.2,78.8,61.1,164.3,215.6,,264.0,-337.0,-43.0,,,,,-172.0,,-276.6,-310.8,-612.2,-629.9,-526.7,-475.4,,-427.0,True,,,,,True,,True,True,False,False,False,False,,False
37025,1213,1044.0,404.0,,,,,1343.0,,1196.1,882.1,332.0,471.9,364.1,568.1,,685.0,-169.0,-809.0,,,,,130.0,,-16.9,-330.9,-881.0,-741.1,-848.9,-644.9,,-528.0,False,,,,,True,,True,False,False,False,False,False,,False
37027,1035,246.0,361.0,,,,,457.0,,375.2,400.8,50.4,153.2,105.7,121.7,,161.0,-789.0,-674.0,,,,,-578.0,,-659.8,-634.2,-984.6,-881.8,-929.3,-913.3,,-874.0,True,,,,,True,,True,True,False,False,False,False,,False
37029,28,18.0,7.0,,,,,38.0,,23.5,49.5,2.4,38.4,35.5,,,16.0,-10.0,-21.0,,,,,10.0,,-4.5,21.5,-25.6,10.4,7.5,,,-12.0,False,,,,,False,,True,False,False,False,True,,,False
37031,545,210.0,107.0,,,,,231.0,,300.6,336.2,87.5,205.4,25.6,,,83.0,-335.0,-438.0,,,,,-314.0,,-244.4,-208.8,-457.5,-339.6,-519.4,,,-462.0,False,,,,,True,,True,True,False,False,False,,,False
37033,322,294.0,502.0,,,,,28.0,,444.1,155.3,218.3,44.3,119.6,,,477.0,-28.0,180.0,,,,,-294.0,,122.1,-166.7,-103.7,-277.7,-202.4,,,155.0,False,,,,,False,,False,False,False,False,False,,,False
37035,1613,924.0,467.0,,,,,853.0,,872.7,855.9,456.6,396.5,338.5,761.6,,776.0,-689.0,-1146.0,,,,,-760.0,,-740.3,-757.1,-1156.4,-1216.5,-1274.5,-851.4,,-837.0,False,,,,,False,,False,False,False,False,False,False,,False
37037,358,162.0,32.0,,,,,172.0,,377.4,190.4,30.3,223.5,119.7,72.5,,81.0,-196.0,-326.0,,,,,-186.0,,19.4,-167.6,-327.7,-134.5,-238.3,-285.5,,-277.0,False,,,,,True,,True,True,False,True,False,False,,False
37039,188,288.0,107.0,,,,,138.0,,432.9,176.1,69.1,186.1,63.7,,,141.0,100.0,-81.0,,,,,-50.0,,244.9,-11.9,-118.9,-1.9,-124.3,,,-47.0,True,,,,,True,,False,True,False,True,False,,,True
37041,221,204.0,153.0,,,,,77.0,,163.2,91.9,41.1,31.6,32.4,,,120.0,-17.0,-68.0,,,,,-144.0,,-57.8,-129.1,-179.9,-189.4,-188.6,,,-101.0,False,,,,,False,,False,False,False,False,False,,,False
37043,127,42.0,0.0,,,,,53.0,,46.6,36.6,9.3,69.3,45.6,,,62.0,-85.0,-127.0,,,,,-74.0,,-80.4,-90.4,-117.7,-57.7,-81.4,,,-65.0,False,,,,,True,,True,False,False,True,True,,,True
37045,1284,1086.0,1570.0,,,,,482.0,,1217.5,860.3,840.5,476.5,647.2,576.3,,1044.0,-198.0,286.0,,,,,-802.0,,-66.5,-423.7,-443.5,-807.5,-636.8,-707.7,,-240.0,False,,,,,False,,True,False,False,False,False,False,,False
37047,460,354.0,275.0,,,,,509.0,,485.3,326.6,84.6,122.5,281.0,300.1,,191.0,-106.0,-185.0,,,,,49.0,,25.3,-133.4,-375.4,-337.5,-179.0,-159.9,,-269.0,False,,,,,True,,True,False,False,False,False,False,,False
37049,948,720.0,675.0,,,,,441.0,,760.1,683.6,456.8,515.0,533.9,516.7,,771.0,-228.0,-273.0,,,,,-507.0,,-187.9,-264.4,-491.2,-433.0,-414.1,-431.3,,-177.0,False,,,,,False,,True,False,False,False,False,False,,True
37051,2075,2010.0,863.0,,,,,1952.0,,1773.2,1869.1,1813.5,1466.7,1141.6,1706.8,,1563.0,-65.0,-1212.0,,,,,-123.0,,-301.8,-205.9,-261.5,-608.3,-933.4,-368.2,,-512.0,False,,,,,False,,False,False,False,False,False,False,,False
37053,49,90.0,193.0,,,,,107.0,,399.5,113.3,62.8,163.1,184.6,,,280.0,41.0,144.0,,,,,58.0,,350.5,64.3,13.8,114.1,135.6,,,231.0,False,,,,,False,,False,False,True,False,False,,,False
37055,120,30.0,75.0,,,,,164.0,,252.3,136.7,6.2,69.4,0.0,,,15.0,-90.0,-45.0,,,,,44.0,,132.3,16.7,-113.8,-50.6,-120.0,,,-105.0,True,,,,,True,,False,True,False,True,False,,,False
37057,1217,954.0,1412.0,,,,,704.0,,1074.8,1046.5,490.7,413.6,834.3,586.5,,959.0,-263.0,195.0,,,,,-513.0,,-142.2,-170.5,-726.3,-803.4,-382.7,-630.5,,-258.0,True,,,,,False,,True,True,False,False,False,False,,True
37059,247,72.0,42.0,,,,,124.0,,336.3,177.5,15.2,101.8,84.4,,,81.0,-175.0,-205.0,,,,,-123.0,,89.3,-69.5,-231.8,-145.2,-162.6,,,-166.0,False,,,,,True,,True,True,False,True,True,,,True
37061,499,126.0,19.0,,,,,335.0,,246.8,173.3,13.3,2.1,29.2,89.8,,106.0,-373.0,-480.0,,,,,-164.0,,-252.2,-325.7,-485.7,-496.9,-469.8,-409.2,,-393.0,False,,,,,True,,True,True,False,False,False,False,,False
37063,1719,1320.0,496.0,,,,,1105.0,,1084.9,983.3,426.5,487.6,695.2,890.9,,957.0,-399.0,-1223.0,,,,,-614.0,,-634.1,-735.7,-1292.5,-1231.4,-1023.8,-828.1,,-762.0,False,,,,,False,,False,False,False,False,False,False,,False
37065,772,582.0,530.0,,,,,185.0,,673.1,501.0,340.4,257.9,487.2,611.0,,338.0,-190.0,-242.0,,,,,-587.0,,-98.9,-271.0,-431.6,-514.1,-284.8,-161.0,,-434.0,False,,,,,False,,True,False,False,False,False,True,,False
37067,2298,1242.0,611.0,,,,,1761.0,,1080.8,1821.0,461.7,872.2,977.8,1098.7,,794.0,-1056.0,-1687.0,,,,,-537.0,,-1217.2,-477.0,-1836.3,-1425.8,-1320.2,-1199.3,,-1504.0,False,,,,,True,,False,True,False,False,False,False,,False
37069,299,240.0,507.0,,,,,184.0,,423.1,322.9,59.9,173.1,147.6,167.3,,123.0,-59.0,208.0,,,,,-115.0,,124.1,23.9,-239.1,-125.9,-151.4,-131.7,,-176.0,False,,,,,False,,False,True,False,False,False,False,,False
37071,2910,1746.0,1292.0,,,,,1345.0,,1745.1,1223.3,1630.6,639.1,504.6,879.1,,1465.0,-1164.0,-1618.0,,,,,-1565.0,,-1164.9,-1686.7,-1279.4,-2270.9,-2405.4,-2030.9,,-1445.0,False,,,,,False,,False,False,False,False,False,False,,False
37073,35,90.0,75.0,,,,,67.0,,82.0,69.4,27.7,36.3,61.9,,,125.0,55.0,40.0,,,,,32.0,,47.0,34.4,-7.3,1.3,26.9,,,90.0,True,,,,,True,,True,True,True,True,True,,,False
37075,121,96.0,299.0,,,,,84.0,,205.6,56.6,5.3,25.4,24.1,,,60.0,-25.0,178.0,,,,,-37.0,,84.6,-64.4,-115.7,-95.6,-96.9,,,-61.0,False,,,,,False,,False,False,False,False,False,,,False
37077,392,294.0,433.0,,,,,168.0,,425.1,300.8,48.3,79.4,288.4,371.0,,125.0,-98.0,41.0,,,,,-224.0,,33.1,-91.2,-343.7,-312.6,-103.6,-21.0,,-267.0,True,,,,,False,,True,True,False,False,False,True,,False
37079,461,162.0,252.0,,,,,75.0,,317.6,94.4,12.6,0.0,179.1,,,75.0,-299.0,-209.0,,,,,-386.0,,-143.4,-366.6,-448.4,-461.0,-281.9,,,-386.0,True,,,,,False,,True,False,False,False,True,,,False
37081,3690,2742.0,1073.0,,,,,2353.0,,1920.7,2243.6,1144.2,1638.6,1725.5,2077.1,,2345.0,-948.0,-2617.0,,,,,-1337.0,,-1769.3,-1446.4,-2545.8,-2051.4,-1964.5,-1612.9,,-1345.0,False,,,,,False,,False,False,False,False,False,False,,False
37083,502,216.0,191.0,,,,,181.0,,347.9,328.1,74.5,145.6,65.9,,,135.0,-286.0,-311.0,,,,,-321.0,,-154.1,-173.9,-427.5,-356.4,-436.1,,,-367.0,False,,,,,False,,True,True,False,False,False,,,False
37085,934,936.0,505.0,,,,,721.0,,1027.5,488.8,1092.0,467.3,2397.6,764.7,,1233.0,2.0,-429.0,,,,,-213.0,,93.5,-445.2,158.0,-466.7,1463.6,-169.3,,299.0,False,,,,,False,,False,False,False,False,False,False,,False
37087,158,162.0,126.0,,,,,435.0,,408.4,494.5,25.8,187.3,139.7,,,176.0,4.0,-32.0,,,,,277.0,,250.4,336.5,-132.2,29.3,-18.3,,,18.0,False,,,,,False,,False,False,False,False,False,,,False
37089,596,480.0,915.0,,,,,464.0,,653.3,651.0,240.9,180.1,35.3,287.1,,538.0,-116.0,319.0,,,,,-132.0,,57.3,55.0,-355.1,-415.9,-560.7,-308.9,,-58.0,False,,,,,False,,True,True,False,False,False,False,,True
37091,156,270.0,228.0,,,,,163.0,,324.9,179.5,147.9,0.0,178.6,,,134.0,114.0,72.0,,,,,7.0,,168.9,23.5,-8.1,-156.0,22.6,,,-22.0,True,,,,,True,,False,True,True,False,True,,,True
37093,486,570.0,2940.0,,,,,385.0,,746.6,310.3,161.0,330.3,198.3,,,713.0,84.0,2454.0,,,,,-101.0,,260.6,-175.7,-325.0,-155.7,-287.7,,,227.0,False,,,,,False,,False,False,False,False,False,,,False
37095,52,6.0,42.0,,,,,45.0,,17.8,29.4,0.3,0.0,1.4,,,7.0,-46.0,-10.0,,,,,-7.0,,-34.2,-22.6,-51.7,-52.0,-50.6,,,-45.0,True,,,,,True,,True,True,False,False,False,,,True
37097,1011,702.0,213.0,,,,,1201.0,,790.5,677.5,382.0,418.2,313.2,479.6,,443.0,-309.0,-798.0,,,,,190.0,,-220.5,-333.5,-629.0,-592.8,-697.8,-531.4,,-568.0,False,,,,,True,,True,False,False,False,False,False,,False
37099,486,72.0,0.0,,,,,423.0,,241.6,275.5,7.9,94.9,60.1,,,36.0,-414.0,-486.0,,,,,-63.0,,-244.4,-210.5,-478.1,-391.1,-425.9,,,-450.0,False,,,,,True,,True,True,False,True,False,,,False
37101,1433,654.0,414.0,,,,,971.0,,794.0,692.2,193.0,274.4,509.5,329.6,,350.0,-779.0,-1019.0,,,,,-462.0,,-639.0,-740.8,-1240.0,-1158.6,-923.5,-1103.4,,-1083.0,False,,,,,True,,True,True,False,False,False,False,,False
37103,59,6.0,1.0,,,,,24.0,,8.9,40.3,1.0,16.1,9.5,,,2.0,-53.0,-58.0,,,,,-35.0,,-50.1,-18.7,-58.0,-42.9,-49.5,,,-57.0,False,,,,,True,,True,True,False,True,True,,,False
37105,559,342.0,428.0,,,,,202.0,,434.5,227.7,58.4,85.6,209.4,258.1,,237.0,-217.0,-131.0,,,,,-357.0,,-124.5,-331.3,-500.6,-473.4,-349.6,-300.9,,-322.0,True,,,,,False,,True,False,False,False,False,False,,False
37107,560,270.0,109.0,,,,,255.0,,404.8,375.5,54.9,228.3,59.7,,,130.0,-290.0,-451.0,,,,,-305.0,,-155.2,-184.5,-505.1,-331.7,-500.3,,,-430.0,False,,,,,False,,True,True,False,False,False,,,False
37109,1033,618.0,397.0,,,,,429.0,,1016.5,573.2,159.4,299.5,462.4,273.3,,548.0,-415.0,-636.0,,,,,-604.0,,-16.5,-459.8,-873.6,-733.5,-570.6,-759.7,,-485.0,False,,,,,False,,True,False,False,False,False,False,,False
37111,428,132.0,84.0,,,,,241.0,,413.3,230.4,17.0,163.1,6.4,,,83.0,-296.0,-344.0,,,,,-187.0,,-14.7,-197.6,-411.0,-264.9,-421.6,,,-345.0,False,,,,,True,,True,True,False,True,False,,,False
37113,187,126.0,39.0,,,,,272.0,,246.1,337.8,17.9,59.8,20.2,,,116.0,-61.0,-148.0,,,,,85.0,,59.1,150.8,-169.1,-127.2,-166.8,,,-71.0,False,,,,,False,,True,False,False,False,False,,,False
37115,204,36.0,21.0,,,,,117.0,,52.0,124.3,5.2,,27.4,,,30.0,-168.0,-183.0,,,,,-87.0,,-152.0,-79.7,-198.8,,-176.6,,,-174.0,False,,,,,True,,True,True,False,,False,,,False
37117,234,144.0,130.0,,,,,92.0,,324.3,159.7,59.2,60.8,57.1,,,78.0,-90.0,-104.0,,,,,-142.0,,90.3,-74.3,-174.8,-173.2,-176.9,,,-156.0,False,,,,,False,,False,True,False,False,False,,,False
37119,6542,3900.0,903.0,,,,,6163.0,,3193.2,3892.0,2991.9,550.8,991.8,2580.9,,2113.0,-2642.0,-5639.0,,,,,-379.0,,-3348.8,-2650.0,-3550.1,-5991.2,-5550.2,-3961.1,,-4429.0,False,,,,,True,,False,False,False,False,False,False,,False
37121,103,36.0,0.0,,,,,46.0,,37.5,74.0,3.6,5.1,84.5,,,129.0,-67.0,-103.0,,,,,-57.0,,-65.5,-29.0,-99.4,-97.9,-18.5,,,26.0,False,,,,,True,,True,True,False,False,True,,,True
